Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,,RTHI
1038,0.00596284,0,0,0,0,0.0231895,0,0,0,0,0,0,0.03534,0.0349351,0.0371603,0.0171777,0,0,0.07189,0,0.0497278,0.0471609,0.035596,0.0515133,0.0175066,0.0160285,0.0194433,0.0243487,0.0143272,0.0172598,0.0120013,0.0394354,0.0135128,0.015526,0.0230382,0.0188392,0.0425422,0.0481811,0.0324576,0.0370895,0.0126615,0.0354977,0.0173565,0.0158638,0.0131717,0,0,0.058749,0,0.0390493,0.0339873,0.040582,0.0232212,0.0205391,0.00958783,0.00765857,0.0353967,0.0237999,0.0198195,0.0246333,0.0160604,0.0437348,0.0162671,0.01638,0.00611221,0.0457312,0.0365704,0.0230738,0.0225028,0.0120626,0,0,0,0,0.0215518
1039,0.00623049,0,0,0,0,0.0234427,0,0,0,0,0,0,0.0353654,0.0348665,0.0372317,0.0170386,0,0,0.0717642,0,0.0496339,0.0471259,0.0353973,0.0506638,0.0175176,0.0157161,0.0193885,0.0243682,0.0141072,0.0168398,0.0113365,0.0397441,0.0138866,0.0157944,0.022969,0.0186754,0.0409731,0.0479807,0.0324083,0.037053,0.0129035,0.0354838,0.0174905,0.0158191,0.0130655,0,0,0.0587405,0,0.0390517,0.0339734,0.0405532,0.0233953,0.0205661,0.00990132,0.00754903,0.0354241,0.0239227,0.0198725,0.0244731,0.016203,0.0438775,0.0164118,0.016567,0.00655225,0.0457478,0.0364783,0.0230842,0.0224527,0.0121317,0,0,0,0,0.0214991
1040,0.00647176,0,0,0,0,0.0236016,0,0,0,0,0,0,0.0357084,0.0349374,0.0366998,0.0169376,0,0,0.0717507,0,0.0495672,0.0471895,0.0352565,0.0499095,0.0176052,0.0154497,0.0193177,0.0244539,0.0137269,0.0163306,0.0105999,0.0400108,0.0142861,0.0161129,0.0229751,0.0185182,0.0395286,0.0478854,0.0324137,0.0370752,0.0129756,0.0354704,0.0175933,0.015729,0.0130221,0,0,0.0587736,0,0.0390522,0.0339672,0.0404729,0.0235455,0.0205811,0.0103491,0.00748889,0.0354219,0.0240107,0.0198939,0.0243188,0.016331,0.0440539,0.0165402,0.0167324,0.00685723,0.0456812,0.0365622,0.0230649,0.0226061,0.0121931,0,0,0,0,0.0214661
1041,0.00668319,0,0,0,0,0.0236748,0,0,0,0,0,0,0.0361368,0.0350211,0.0361405,0.0169103,0,0,0.0717271,0,0.0495054,0.0472158,0.0352408,0.0490832,0.0177326,0.0151704,0.0192911,0.0245341,0.0133543,0.0158213,0.00986298,0.0401523,0.0146962,0.0164462,0.023006,0.0183081,0.0381641,0.047831,0.0324185,0.0371287,0.0130187,0.0354555,0.017668,0.0157068,0.0129842,0,0,0.0587626,0,0.0390459,0.0339348,0.0404079,0.0236845,0.0205863,0.0108286,0.00749535,0.0353746,0.0241177,0.0199749,0.0243352,0.016429,0.0442627,0.0166353,0.0168586,0.00723937,0.0456488,0.0366888,0.0230521,0.022805,0.0122251,0,0,0,0,0.0215846
1042,0.00685451,0,0,0,0,0.0235905,0,0,0,0,0,0,0.0364607,0.0350763,0.036283,0.0168476,0,0,0.0716519,0,0.0494915,0.047154,0.0353302,0.0482432,0.0177528,0.0147192,0.0192649,0.0244031,0.012957,0.0153368,0.00938506,0.0402104,0.0150491,0.0167152,0.0230591,0.0180691,0.0370253,0.047778,0.0324432,0.037163,0.0130268,0.0354502,0.0177475,0.0156093,0.0129402,0,0,0.0587814,0,0.0390627,0.0339863,0.0403474,0.0238437,0.0205846,0.0110821,0.00759675,0.0352777,0.0242198,0.0200849,0.0244372,0.0164889,0.0445025,0.0167364,0.0169232,0.00779246,0.0456468,0.0365202,0.0230772,0.0229314,0.0122365,0,0,0,0,0.021875
1043,0.00700944,0,0,0,0,0.0236036,0,0,0,0,0,0,0.0367577,0.0351256,0.0363276,0.016849,0,0,0.0715373,0,0.0495398,0.0471027,0.0355053,0.0478623,0.0177807,0.0141067,0.0192729,0.024259,0.0125936,0.0149811,0.00929621,0.0402986,0.0152737,0.0169598,0.0230495,0.0178041,0.0361403,0.0476865,0.032481,0.0372342,0.0129923,0.0354106,0.0178848,0.0155184,0.0129108,0,0,0.058759,0,0.0390516,0.0340067,0.0402416,0.0240993,0.0206156,0.0111836,0.00771603,0.035164,0.0243123,0.0202083,0.0245294,0.016611,0.0447511,0.0168741,0.0170395,0.00827835,0.0456267,0.0364007,0.023081,0.0230631,0.0122307,0,0,0,0,0.0220152
1044,0.00722556,0,0,0,0,0.0236762,0,0,0,0,0,0,0.037106,0.0351719,0.0361261,0.0169474,0,0,0.071395,0,0.0495525,0.0470718,0.0357229,0.0476939,0.0178643,0.0134008,0.019275,0.0242807,0.0123537,0.0147863,0.00917286,0.0404305,0.0154229,0.0171347,0.0231529,0.0175372,0.0356502,0.0475722,0.0325073,0.0372688,0.0129566,0.0353798,0.0180422,0.0155028,0.0128315,0,0,0.0588062,0,0.0390377,0.0338395,0.0401142,0.0243827,0.0206986,0.0112869,0.00777853,0.0350354,0.0244289,0.0203735,0.0246515,0.0167771,0.0450087,0.0170612,0.0172126,0.00871322,0.0456255,0.0363973,0.0230764,0.0231251,0.0122045,0,0,0,0,0.0220343
1045,0.00751942,0,0,0,0,0.0238533,0,0,0,0,0,0,0.0375756,0.0352028,0.0359084,0.0170571,0,0,0.0713081,0,0.0495256,0.0470592,0.0359341,0.0474113,0.0179965,0.0126633,0.0192682,0.0243658,0.0122542,0.014704,0.00900759,0.0406272,0.0155296,0.0172456,0.0233195,0.0172888,0.0354633,0.0474707,0.032516,0.0372805,0.0129439,0.0353524,0.0182624,0.0155439,0.0126695,0,0,0.0588691,0,0.0389964,0.0337944,0.0399872,0.0248021,0.0207809,0.0115176,0.00781854,0.034908,0.0243943,0.0205382,0.0249583,0.0170237,0.0452162,0.0173273,0.0175061,0.00898556,0.0455898,0.036376,0.0230628,0.0233033,0.0121487,0,0,0,0,0.022069
1046,0.00784504,0,0,0,0,0.024047,0,0,0,0,0,0,0.0379547,0.0352356,0.0362505,0.0171309,0,0,0.0713072,0,0.0494658,0.0471195,0.0360831,0.0472379,0.0180965,0.0119189,0.0192104,0.0245235,0.0122655,0.0145772,0.00876842,0.0408509,0.0155209,0.0171837,0.0234271,0.0171045,0.0351737,0.0474257,0.0325126,0.037316,0.012913,0.0353266,0.0185525,0.0155241,0.0124719,0,0,0.0589343,0,0.0389613,0.0337457,0.0398906,0.0253148,0.0208407,0.0117205,0.00787923,0.0347671,0.0242989,0.0206653,0.0251649,0.01729,0.0454074,0.0175971,0.0178408,0.00919965,0.0455432,0.0361646,0.0230675,0.0235171,0.0120799,0,0,0,0,0.0222975
1047,0.00802389,0,0,0,0,0.0240309,0,0,0,0,0,0,0.0383238,0.0352893,0.0367064,0.0172194,0,0,0.0713332,0,0.0493325,0.0471887,0.0361825,0.0474606,0.0182002,0.0111489,0.019294,0.0245161,0.0123577,0.014468,0.00850107,0.0410491,0.0152559,0.017027,0.0235495,0.0169805,0.0346742,0.0474632,0.0325007,0.0372996,0.0128979,0.0352904,0.0187712,0.0155406,0.0123931,0,0,0.0589407,0,0.0389402,0.0337605,0.0397443,0.0257591,0.0208669,0.0119888,0.00801543,0.0346348,0.0243579,0.0207938,0.0252745,0.017523,0.0456652,0.0178335,0.0181153,0.00956786,0.0454835,0.0359507,0.0230521,0.023717,0.0120574,0,0,0,0,0.0225251
1048,0.00811197,0,0,0,0,0.0240913,0,0,0,0,0,0,0.0386143,0.0353629,0.0371402,0.0171659,0,0,0.071351,0,0.0492592,0.0471932,0.0362416,0.0480076,0.0183184,0.010461,0.0194697,0.0243475,0.0124467,0.0143696,0.008299,0.0412283,0.0148582,0.0168091,0.023325,0.0170356,0.034578,0.0474905,0.0325117,0.0372737,0.012922,0.0352569,0.0189444,0.0155445,0.0123689,0,0,0.0589598,0,0.0389393,0.0337534,0.0395539,0.0261488,0.0208963,0.0123608,0.0081605,0.0344811,0.0244921,0.0209533,0.0253314,0.0177521,0.0459711,0.0180768,0.0183657,0.0100784,0.0454674,0.0359885,0.02304,0.0238856,0.0120442,0,0,0,0,0.0227892
1049,0.00819132,0,0,0,0,0.0242135,0,0,0,0,0,0,0.0394423,0.0354317,0.0377902,0.0171435,0,0,0.0713632,0,0.0492015,0.0471841,0.036299,0.0486782,0.0185049,0.00981029,0.0196067,0.0241832,0.0124583,0.0142198,0.00801425,0.0413881,0.0146457,0.0164538,0.0231668,0.017317,0.0352285,0.0475094,0.0325296,0.037283,0.012889,0.0352222,0.0191262,0.0155355,0.0123278,0,0,0.0589214,0,0.0389166,0.0336512,0.0393819,0.0265838,0.0210013,0.012806,0.00819622,0.0343394,0.0246151,0.0210787,0.0253894,0.0180165,0.0462766,0.0183454,0.0186728,0.0106523,0.0454683,0.036016,0.0230429,0.0240446,0.0120307,0,0,0,0,0.0230789
1050,0.00826661,0,0,0,0,0.0242367,0,0,0,0,0,0,0.040315,0.035501,0.0389423,0.0170165,0,0,0.071401,0,0.0491754,0.0472258,0.0363747,0.0490908,0.0185949,0.00894077,0.0196089,0.0241201,0.0123755,0.0139755,0.00786015,0.0414745,0.0142008,0.0158085,0.022969,0.0176738,0.036201,0.0475798,0.0325525,0.0373408,0.0128743,0.0352044,0.0192752,0.015406,0.012273,0,0,0.0589234,0,0.0389185,0.0336076,0.0392808,0.0269567,0.0211356,0.0132732,0.0082142,0.0341531,0.0247982,0.0212154,0.0256557,0.018233,0.0465861,0.0185699,0.0189207,0.011202,0.0454437,0.03571,0.023039,0.0242497,0.0120217,0,0,0,0,0.0230274
1051,0.00834963,0,0,0,0,0.0242961,0,0,0,0,0,0,0.0405023,0.0355522,0.0402223,0.0169752,0,0,0.0714261,0,0.0491748,0.0472862,0.0365224,0.0489,0.0187905,0.0080085,0.0196159,0.024078,0.0122523,0.0136796,0.00768691,0.0413474,0.0134671,0.0151089,0.0230118,0.0178653,0.0367479,0.0476565,0.0325796,0.0373007,0.0128443,0.0351937,0.0194544,0.0153289,0.012277,0,0,0.0589581,0,0.0389154,0.0336153,0.0391307,0.0273646,0.0212706,0.0137499,0.00826952,0.0340282,0.0248848,0.0213536,0.0258834,0.0185014,0.0469179,0.0188042,0.0192083,0.0117388,0.0454843,0.0357487,0.0230077,0.0243986,0.0120349,0,0,0,0,0.0230411
1052,0.00845263,0,0,0,0,0.0245448,0,0,0,0,0,0,0.0401973,0.0355991,0.040054,0.0169461,0,0,0.071501,0,0.0491878,0.047335,0.0367186,0.0484241,0.0191427,0.00717455,0.0195227,0.0242341,0.0121101,0.013512,0.00750319,0.040973,0.0129264,0.0147694,0.023068,0.0177985,0.036944,0.0477244,0.0325887,0.0372719,0.0129038,0.035161,0.0195756,0.0152445,0.0122819,0,0,0.0589908,0,0.0388783,0.0336238,0.0389837,0.0277244,0.0214609,0.0141912,0.00830954,0.0340051,0.025113,0.0215085,0.0261102,0.0187677,0.0472236,0.0190132,0.019482,0.0127375,0.0456103,0.036122,0.0230089,0.024483,0.012011,0,0,0,0,0.0231077
1053,0.00847255,0,0,0,0,0.0247128,0,0,0,0,0,0,0.0401144,0.0356566,0.040108,0.0167211,0,0,0.0716511,0,0.0491551,0.047407,0.0368749,0.048386,0.0193265,0.00633385,0.0193572,0.0242447,0.0119451,0.0134275,0.00734515,0.0406444,0.0126846,0.0147388,0.0231227,0.0177768,0.0373285,0.0478384,0.0325917,0.0372406,0.0128894,0.0351279,0.0197231,0.0150324,0.0122781,0,0,0.0591055,0,0.0388566,0.0336051,0.0388636,0.0281722,0.0216064,0.0143556,0.00848379,0.0340477,0.0251367,0.0215923,0.0262866,0.0190488,0.0474933,0.0192582,0.0197576,0.0134849,0.0457889,0.0362075,0.0229942,0.0244778,0.0119884,0,0,0,0,0.0231825
1054,0.0083496,0,0,0,0,0.0247281,0,0,0,0,0,0,0.0407399,0.0357647,0.040547,0.0165218,0,0,0.071796,0,0.0490636,0.0475225,0.0370929,0.0489458,0.019501,0.0057204,0.0192167,0.024011,0.0117409,0.013146,0.00732159,0.0403722,0.0127252,0.014829,0.023335,0.0179651,0.0384596,0.0479809,0.0326055,0.037238,0.0129165,0.0350927,0.0198311,0.0148303,0.0122949,0,0,0.0592987,0,0.0388528,0.0335291,0.038786,0.0285897,0.0216936,0.0145692,0.00879812,0.0341592,0.0252056,0.0216456,0.0264349,0.0193237,0.0477329,0.0194938,0.0199914,0.0141927,0.0460238,0.0361235,0.0229747,0.0244779,0.0119389,0,0,0,0,0.0234112
1055,0.00801857,0,0,0,0,0.024682,0,0,0,0,0,0,0.0416116,0.0358851,0.0412076,0.0164682,0,0,0.0719113,0,0.0490138,0.047606,0.037391,0.0494642,0.0196749,0.00553976,0.0192027,0.0234792,0.0115218,0.0126677,0.00733279,0.0402097,0.0128141,0.0148802,0.0231499,0.0182296,0.0396803,0.0481256,0.0326244,0.0371725,0.0130106,0.035061,0.019944,0.0147643,0.0125126,0,0,0.0594127,0,0.0388476,0.0334482,0.0387354,0.0290707,0.021734,0.0148421,0.00927948,0.0343217,0.0252699,0.0216922,0.0265433,0.0195992,0.0479583,0.0197488,0.0202663,0.0149919,0.0462849,0.0359593,0.0229672,0.0246286,0.0118984,0,0,0,0,0.0232135
1056,0.00776134,0,0,0,0,0.0246682,0,0,0,0,0,0,0.042212,0.0359547,0.04207,0.0164967,0,0,0.0719795,0,0.0489343,0.0476299,0.0376354,0.0493728,0.0199227,0.00568944,0.0191643,0.0231426,0.0113423,0.0124893,0.00728456,0.0401947,0.0129349,0.0149121,0.0230446,0.0183761,0.0404175,0.0482119,0.0326157,0.0371491,0.0132172,0.0350077,0.0200667,0.0147714,0.0127128,0,0,0.0595047,0,0.0388267,0.0334289,0.0386829,0.0295633,0.0217855,0.0152152,0.00970761,0.0344353,0.025426,0.0217481,0.0266095,0.0198981,0.0482082,0.0199687,0.0205721,0.0158748,0.0465357,0.0357858,0.0229911,0.024665,0.0118338,0,0,0,0,0.0231827
1057,0.00753427,0,0,0,0,0.024661,0,0,0,0,0,0,0.0425684,0.0360241,0.042107,0.0166527,0,0,0.0720664,0,0.0488102,0.0476833,0.0377771,0.0489347,0.0202072,0.005676,0.0192144,0.0230324,0.0112317,0.0124605,0.00731759,0.0401251,0.0130682,0.015052,0.0230571,0.0183804,0.0409636,0.0482876,0.0325804,0.0371735,0.0134222,0.034935,0.0201875,0.0148701,0.0128708,0,0,0.0596319,0,0.0388104,0.0333945,0.0386018,0.030068,0.021819,0.0155691,0.0101484,0.0344745,0.0254891,0.0218099,0.0266463,0.0202175,0.0484714,0.0202134,0.0209224,0.0167051,0.0467521,0.0357448,0.0229847,0.0246719,0.0118164,0,0,0,0,0.0230322
1058,0.00737496,0,0,0,0,0.0246477,0,0,0,0,0,0,0.04294,0.036085,0.0420447,0.0168609,0,0,0.0721103,0,0.0486245,0.0477145,0.0378715,0.0485056,0.0205031,0.00561481,0.0192483,0.0229624,0.0111871,0.0125567,0.00725993,0.0399806,0.0131441,0.015233,0.0230774,0.0183689,0.0415884,0.0483006,0.0325338,0.037197,0.0135991,0.0348872,0.0202871,0.0150302,0.0129145,0,0,0.0598119,0,0.0387688,0.0333694,0.0385412,0.0305654,0.0218115,0.0159294,0.0105216,0.0344159,0.0255494,0.021913,0.0266941,0.0205065,0.0487583,0.0204431,0.0212746,0.0174756,0.0469905,0.0357659,0.022971,0.0247131,0.0118179,0,0,0,0,0.0231344
1059,0.00710869,0,0,0,0,0.0244091,0,0,0,0,0,0,0.043433,0.0361542,0.0415716,0.0169388,0,0,0.0721167,0,0.0484942,0.0477494,0.0379456,0.0481856,0.0205788,0.00583974,0.0192252,0.0226796,0.0111261,0.0126025,0.00722135,0.039772,0.0133011,0.0153489,0.0230493,0.0183772,0.0422702,0.048293,0.0325003,0.0372104,0.0137971,0.0348518,0.0203722,0.0150984,0.0130736,0,0,0.0599933,0,0.0387194,0.0331995,0.0385692,0.0310019,0.0217526,0.0162176,0.0108613,0.0343885,0.0255983,0.0219344,0.0266572,0.0207147,0.0490015,0.0205892,0.0215195,0.0181379,0.0472565,0.0358668,0.0229313,0.0247629,0.0118247,0,0,0,0,0.0236491
1060,0.00684551,0,0,0,0,0.024199,0,0,0,0,0,0,0.0438731,0.0361936,0.0416393,0.0170585,0,0,0.0720854,0,0.0484195,0.0477178,0.0380243,0.0477159,0.0206906,0.00637736,0.0192352,0.0222907,0.0110696,0.012656,0.0072921,0.0396,0.0135291,0.0156197,0.0230438,0.0183929,0.0427773,0.0482607,0.032481,0.0371798,0.0139866,0.0347963,0.0204212,0.0152493,0.0132694,0,0,0.0601342,0,0.0386743,0.0330962,0.0386162,0.0314085,0.0217471,0.0163368,0.011133,0.0343058,0.0257256,0.021906,0.0266035,0.0208799,0.0491722,0.0206936,0.0217141,0.0188629,0.0474696,0.0357941,0.0228524,0.0247366,0.0118511,0,0,0,0,0.0238137
1061,0.00662856,0,0,0,0,0.0240505,0,0,0,0,0,0,0.0439911,0.0362396,0.0421083,0.01719,0,0,0.0720625,0,0.0483878,0.0477005,0.0380303,0.0469443,0.0208145,0.0067854,0.0192596,0.0219861,0.0110463,0.0126974,0.00740489,0.0394785,0.0137282,0.0159318,0.0232111,0.0183718,0.0430421,0.0482012,0.0324646,0.0371587,0.0141661,0.0347338,0.020422,0.0154731,0.0134676,0,0,0.0602939,0,0.0386178,0.0328537,0.0387276,0.0318423,0.0218127,0.0164181,0.0113609,0.0342308,0.0259135,0.0218803,0.0265662,0.0210196,0.0492845,0.0207946,0.0219188,0.0196311,0.0477083,0.0357029,0.0227862,0.0245849,0.0118938,0,0,0,0,0.0236558
1062,0.00650702,0,0,0,0,0.0238763,0,0,0,0,0,0,0.0439811,0.0363099,0.0422585,0.0173506,0,0,0.0720513,0,0.048395,0.0476919,0.0379438,0.046066,0.0208857,0.00704726,0.0192551,0.0217358,0.0110846,0.0126832,0.00744637,0.0393349,0.0138921,0.0162229,0.0234195,0.0183363,0.0432617,0.0481045,0.0324541,0.0371945,0.0142584,0.034673,0.0204278,0.015696,0.0136327,0,0,0.0604074,0,0.0385615,0.0326594,0.038859,0.0323317,0.0218169,0.0164076,0.0115518,0.0341401,0.0260133,0.0218644,0.0265098,0.0211838,0.0493738,0.0209095,0.0221272,0.0201012,0.0479456,0.0354386,0.0226825,0.0244162,0.0119963,0,0,0,0,0.023262
1063,0.00639586,0,0,0,0,0.0237214,0,0,0,0,0,0,0.0440626,0.0363519,0.0420995,0.0175124,0,0,0.0719981,0,0.0483665,0.0476655,0.0378326,0.0452355,0.0208833,0.00725771,0.0192396,0.0214229,0.0111197,0.0126454,0.00748361,0.0391301,0.0141393,0.0165173,0.0232881,0.0183064,0.0435504,0.0479833,0.0324475,0.0371849,0.0142171,0.034612,0.0204175,0.0158823,0.0138669,0,0,0.0604539,0,0.0384853,0.0325628,0.0389904,0.0326603,0.0217568,0.0162528,0.0117968,0.0340729,0.0259743,0.0218365,0.026439,0.0212631,0.0494301,0.0209971,0.0222389,0.020217,0.0480607,0.0353693,0.0225685,0.0242932,0.0121854,0,0,0,0,0.0230427
1064,0.00634962,0,0,0,0,0.0236657,0,0,0,0,0,0,0.04414,0.0364019,0.0417697,0.0176115,0,0,0.0719414,0,0.0483158,0.0476612,0.0377279,0.0445195,0.020874,0.00745003,0.0190821,0.0211428,0.0110872,0.0126182,0.00752159,0.0388197,0.0142575,0.0166953,0.0234354,0.0182792,0.0437639,0.0478849,0.0324278,0.0371667,0.0142831,0.0345292,0.020309,0.0159104,0.0140475,0,0,0.0605117,0,0.0383993,0.0325339,0.0391594,0.0327719,0.0217774,0.0160811,0.0119078,0.0340059,0.0260813,0.0217465,0.0264368,0.0211979,0.0494338,0.0209219,0.0222029,0.020503,0.0481285,0.0352702,0.0224747,0.024142,0.0123314,0,0,0,0,0.022946
1065,0.00636324,0,0,0,0,0.023626,0,0,0,0,0,0,0.0440775,0.0364323,0.0417514,0.0178289,0,0,0.0718905,0,0.04822,0.0476483,0.0376308,0.0439013,0.0208753,0.0076329,0.0188548,0.0208446,0.0110555,0.012633,0.0073887,0.0384068,0.0142856,0.0168277,0.0237989,0.0182742,0.0438705,0.0477618,0.0323926,0.0371179,0.0142687,0.034461,0.0201891,0.015964,0.0142258,0,0,0.0605772,0,0.0383234,0.032412,0.0393225,0.0328178,0.0217956,0.0159844,0.0119413,0.0340118,0.0260952,0.0216053,0.0262357,0.0211338,0.0493656,0.0208804,0.0221513,0.0205399,0.0482002,0.035158,0.0224085,0.0239576,0.012444,0,0,0,0,0.0229438
1066,0.00659798,0,0,0,0,0.0232109,0,0,0,0,0,0,0.0446191,0.0364622,0.0417556,0.0178835,0,0,0.0717484,0,0.0480816,0.0475928,0.0384035,0.0435914,0.0212633,0.0076753,0.0178129,0.0208274,0.0111834,0.0127533,0.00745288,0.0386689,0.0144872,0.0172146,0.0241258,0.0181513,0.0445379,0.0473038,0.0323071,0.0372884,0.0235994,0.0343852,0.0271703,0.0161934,0.0143629,0,0,0.0605417,0,0.038254,0.0322695,0.0362418,0.035901,0.0210516,0.029641,0.0120411,0.0339805,0,0.0303879,0.0321972,0.0325945,0.0452402,0.0255222,0.0336333,0.0168803,0.0481446,0.0350456,0.022333,0.0234185,0.0126634,0,0,0,0,0.0322323
1067,0.00660957,0,0,0,0,0.0229629,0,0,0,0,0,0,0.0446358,0.0365602,0.0419523,0.0179105,0,0,0.07161,0,0.0480151,0.0474731,0.0381899,0.0434409,0.021163,0.00774504,0.0176402,0.0202876,0.0113189,0.0127592,0.00761616,0.0382505,0.0144885,0.0173125,0.0241761,0.018084,0.044724,0.0471103,0.0323463,0.0373035,0.02359,0.0343264,0.0270816,0.0165131,0.0145911,0,0,0.06062,0,0.0381675,0.032177,0.0364947,0.0357171,0.021083,0.0296041,0.012119,0.0340299,0,0.0300522,0.0320361,0.0325316,0.0451212,0.0254667,0.0335544,0.016786,0.0482072,0.0349455,0.0222717,0.0231474,0.0127471,0,0,0,0,0.0322566
1068,0.00662005,0,0,0,0,0.0229266,0,0,0,0,0,0,0.0446274,0.0366491,0.0425391,0.0180122,0,0,0.0715474,0,0.0479041,0.0474019,0.0379263,0.0433056,0.0211297,0.00771033,0.0175086,0.0199791,0.0115113,0.0128518,0.00802721,0.0379709,0.0144773,0.0174387,0.0241814,0.0180707,0.0448734,0.0470005,0.0323971,0.037236,0.0235234,0.0342655,0.0269516,0.0168845,0.0148018,0,0,0.0606704,0,0.038085,0.0321127,0.0367139,0.0354371,0.0210928,0.0296051,0.0121654,0.0340728,0,0.0296733,0.0317626,0.0324563,0.0450091,0.0253768,0.033457,0.0166098,0.0482866,0.0348737,0.0222244,0.0228426,0.0127981,0,0,0,0,0.0320884
1069,0.00647233,0,0,0,0,0.0232133,0,0,0,0,0,0,0.043801,0.0367738,0.0421008,0.017956,0,0,0.0719259,0,0.047747,0.0476246,0.0366661,0.0432204,0.0207467,0.00788004,0.0180768,0.0196192,0.0117365,0.0129355,0.00837573,0.0371312,0.0143257,0.0173449,0.0237863,0.0182284,0.0444351,0.047385,0.0324632,0.0372265,0.0152274,0.0341868,0.0197957,0.0172251,0.0150641,0,0,0.0607092,0,0.0379998,0.0319761,0.0402622,0.0323676,0.0216754,0.015298,0.0121034,0.0341958,0.0257301,0.0209722,0.0253292,0.0209688,0.0487897,0.0207868,0.0221709,0.0194811,0.0484118,0.0348713,0.0221704,0.0230443,0.0127854,0,0,0,0,0.0224733
1070,0.00652242,0,0,0,0,0.0229295,0,0,0,0,0,0,0.0447942,0.0368538,0.0422179,0.0184229,0,0,0.0718884,0,0.0475718,0.0476079,0.0373683,0.0432678,0.0210398,0.00782482,0.0175225,0.0195436,0.011936,0.0130851,0.00847923,0.0377488,0.0144027,0.017589,0.0235554,0.0181246,0.0455541,0.0470722,0.0324023,0.0372603,0.0223378,0.0341103,0.0262419,0.0177341,0.015111,0,0,0.0607201,0,0.0379074,0.0317839,0.0371885,0.0350322,0.0210259,0.0291742,0.0123688,0.0341266,0,0.0288641,0.0310915,0.0320619,0.0449982,0.0251475,0.0330278,0.0157135,0.048548,0.0348284,0.0221087,0.022616,0.0127914,0,0,0,0,0.0313
1071,0.00655174,0,0,0,0,0.02299,0,0,0,0,0,0,0.0442208,0.0369522,0.0423161,0.0183922,0,0,0.0720954,0,0.0475413,0.0476871,0.0361917,0.0431603,0.0207208,0.00780165,0.0181908,0.0192453,0.0121118,0.0131577,0.00841187,0.0371352,0.014212,0.0173055,0.0234384,0.0183134,0.0452692,0.0472625,0.0324425,0.0372966,0.0152922,0.0340279,0.0194337,0.0181547,0.0153292,0,0,0.0606871,0,0.037819,0.0315993,0.0407613,0.0321594,0.0215299,0.015166,0.0122132,0.0341754,0.0255861,0.0209841,0.0247306,0.0208437,0.0486769,0.0206525,0.0220082,0.019745,0.0487136,0.0348001,0.0220458,0.0228043,0.0127958,0,0,0,0,0.0217351
1072,0.00663561,0,0,0,0,0.0227802,0,0,0,0,0,0,0.0444098,0.0370246,0.0427342,0.0185518,0,0,0.0720267,0,0.0475555,0.0476475,0.0359577,0.0431792,0.0206909,0.00766799,0.0183475,0.0188542,0.0122085,0.0132683,0.00859438,0.037169,0.0140813,0.0171528,0.0238351,0.0183629,0.0456022,0.0471514,0.0324383,0.0373083,0.0152259,0.0339578,0.0191886,0.0185417,0.0155473,0,0,0.0605305,0,0.0377607,0.0315168,0.0409968,0.0322188,0.0215641,0.015364,0.0122887,0.0341389,0.0257054,0.0210056,0.0246753,0.0207672,0.0485659,0.0205403,0.0219238,0.0203733,0.0488431,0.0346093,0.0219265,0.0227033,0.012852,0,0,0,0,0.0213975
1073,0.00671878,0,0,0,0,0.0226145,0,0,0,0,0,0,0.0444134,0.0370489,0.0428811,0.0185308,0,0,0.0719714,0,0.0475351,0.0476131,0.0357171,0.043106,0.0206101,0.00760308,0.0184179,0.0185494,0.0122865,0.0133629,0.00884885,0.0371541,0.0140163,0.017061,0.0238875,0.0183932,0.0458171,0.0470687,0.0324069,0.037343,0.0153894,0.0338785,0.0189589,0.0187756,0.0157378,0,0,0.0604297,0,0.0376587,0.0313816,0.0411756,0.0322217,0.0216109,0.0155052,0.0123357,0.0341104,0.0257747,0.0208586,0.0247034,0.0207108,0.0484611,0.0204178,0.0218748,0.0210394,0.0489386,0.0344228,0.02181,0.0226308,0.0128757,0,0,0,0,0.021357
1074,0.00677667,0,0,0,0,0.0224578,0,0,0,0,0,0,0.0443639,0.0370676,0.0429077,0.0184681,0,0,0.0719267,0,0.0474514,0.0475951,0.0356403,0.0429549,0.0205384,0.00765136,0.0185584,0.0181884,0.0123915,0.0134503,0.00895937,0.0371185,0.014027,0.0171024,0.0236584,0.0184027,0.0459454,0.047021,0.0323447,0.0373173,0.0156303,0.0338098,0.0187618,0.0189485,0.0159198,0,0,0.0603821,0,0.037545,0.0311762,0.0412776,0.0322314,0.0216221,0.0156005,0.0124221,0.0341388,0.0257841,0.0207648,0.0247269,0.0207304,0.048401,0.0203225,0.0219143,0.0215887,0.0490129,0.0341741,0.0217084,0.0225596,0.0129373,0,0,0,0,0.0214273
