Timestep,,C7,CBL,CBR,CFL,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRB,STRN,T10,x71,x72,x73,IMUR_M,RASI,RWRA,CFR
1271,0,0.0332024,0,0,0,0.0406186,0,0,0,0,0,0.00513522,0.0398427,0.00468552,0,0,0,0.0225493,0,0.0561934,0.00773619,0.0305058,0.00995989,0.0283644,0.00408534,0.0150325,0.0173298,0.00676401,0.00451851,0.00634861,0.0379718,0.00318521,0.00338565,0.00282594,0.0347378,0.0113973,0.0213636,0.0269445,0.00682387,0.00845674,0.0360517,0.00601354,0.0346487,0,0,0.0401146,0,0.0339674,0.0174524,0.0501969,0.0116468,0.0299943,0.0096905,0.0128535,0.033611,0.00738499,0.0281739,0.0104191,0.0135288,0.00604424,0.0326263,0.00461711,0.0052235,0.0137817,0.026672,0.0129396,0.0404891,0.0211717,0,0,0,0,0.00990397,0.018049,0
1272,0,0.031345,0,0,0,0.041629,0,0,0,0,0,0.00527993,0.0395691,0.00476986,0.00976834,0,0,0.0217634,0,0.0562256,0.00770608,0.030511,0.0102509,0.027611,0.00388416,0.01712,0.0180142,0.00699393,0.00499366,0.0062619,0.0377874,0.00345471,0.00356326,0.00297434,0.0349397,0.0118907,0.0210255,0.0271471,0.00700763,0.0086139,0.0358582,0.00584141,0.0340746,0,0,0.0399371,0,0.0337228,0.0173326,0.050039,0.0111934,0.0301394,0.00981098,0.0147558,0.0345928,0.00718074,0.0283215,0.0103746,0.0136659,0.00637628,0.0328607,0.00396404,0.00547896,0.0136325,0.0268553,0.0129174,0.0416031,0.0194562,0,0,0,0,0.0109742,0.0182106,0
1273,0,0.0294451,0,0,0,0.0419427,0,0,0,0,0,0.00541821,0.0389719,0.00450942,0,0,0,0.0205915,0,0.0563003,0.00748433,0.0305694,0.0100095,0.0280111,0.00428519,0.0162726,0.0188316,0.00676669,0.00497259,0.00633537,0.0379397,0.00327362,0.00332506,0.0029429,0.0348622,0.0120446,0.0200803,0.0273841,0.0074106,0.00877257,0.0355663,0.00587292,0.0338921,0,0,0.0387356,0,0.033481,0.0169134,0.0500546,0.0111963,0.0302036,0.00986856,0.0138644,0.0358333,0.0070451,0.028356,0.0102262,0.0135077,0.00643424,0.0328455,0.0039432,0.00558365,0.0137841,0.026238,0.0128333,0.0421279,0.0183173,0,0,0,0,0.0100865,0.0182568,0
1274,0,0.0270031,0,0,0,0.0418999,0,0,0,0,0,0.00598496,0.0381798,0.00457339,0.0104444,0,0,0.019683,0,0.0562519,0.0077013,0.0306097,0.0102891,0.0276207,0.0041917,0.0176277,0.0207157,0.00692584,0.00534376,0.0065201,0.0378182,0.00345275,0.00343658,0.00324982,0.0350484,0.0124381,0.0195338,0.0278261,0.00800834,0.00867209,0.035109,0.00565297,0.0329538,0,0,0.0374338,0,0.0330891,0.0162983,0.0498571,0.0107023,0.0302598,0.0101864,0.0151886,0.0366228,0.00705177,0.0283859,0.0101325,0.0135017,0.00667827,0.0330059,0.00401302,0.00574344,0.0135618,0.0258424,0.012725,0.0428626,0.016449,0,0,0,0,0.0108425,0.0179307,0
1275,0,0.0258147,0,0,0,0.0416689,0,0,0,0,0,0.00597064,0.0371881,0.00428096,0,0,0,0.0190435,0,0.0559683,0.00832183,0.0306117,0.0099198,0.0278689,0.00449197,0.0170785,0.0218626,0.00669457,0.00544209,0.00646054,0.0378927,0.00326666,0.00326521,0.00301126,0.0349777,0.0123672,0.0194146,0.028255,0.00887562,0.00874855,0.0345826,0.00572404,0.0323663,0,0,0.0361085,0,0.0324898,0.0154234,0.0498646,0.010727,0.0302557,0.010326,0.0146134,0.0369995,0.00701382,0.0283714,0.00992721,0.0133558,0.00657363,0.0330598,0.00394624,0.00569867,0.0135547,0.0254424,0.0125141,0.0428991,0.0157208,0,0,0,0,0.0103124,0.0176209,0
1276,0,0.0245395,0,0,0,0.0412905,0,0,0,0,0,0.00638003,0.0361382,0.00427556,0.0105966,0,0,0.0187579,0,0.0558236,0.00935075,0.0306773,0.0100284,0.0276241,0.00426093,0.0178821,0.0234244,0.00686362,0.0059942,0.00624682,0.0377653,0.00342571,0.00333379,0.00297026,0.0351244,0.0127151,0.0197425,0.028799,0.00968175,0.00877269,0.0339856,0.00571156,0.0314179,0,0,0.034859,0,0.0317659,0.0144217,0.0496724,0.0105434,0.0303408,0.010429,0.0154348,0.0370999,0.00702897,0.0284989,0.00967949,0.0132596,0.00657389,0.0333151,0.00378404,0.00567885,0.0131402,0.0252688,0.0122012,0.0428623,0.0146669,0,0,0,0,0.0108373,0.0171527,0
1277,0,0.0245631,0,0,0,0.0418036,0,0,0,0,0,0.00629988,0.0350572,0.00417372,0.0108001,0,0,0.0190292,0,0.0559277,0.0106875,0.030684,0.00986882,0.0275112,0.00409384,0.0181316,0.0247404,0.0068499,0.00604487,0.00586027,0.0377292,0.00346178,0.00331416,0.0029302,0.0351497,0.0129322,0.0206618,0.0293409,0.0105295,0.00902943,0.0333719,0.00589493,0.0315497,0,0,0.0340419,0,0.030747,0.0133491,0.0496107,0.0104993,0.030379,0.0107552,0.0155965,0.0379874,0.0070753,0.0285054,0.00995141,0.013319,0.00674138,0.0334968,0.00368213,0.00580909,0.0133053,0.0253136,0.0118578,0.0433859,0.0145776,0,0,0,0,0.0110672,0.0168962,0
1278,0,0.0270114,0,0,0,0.0428157,0,0,0,0,0,0.0195302,0.0330117,0.00210129,0.0223455,0,0,0.0157372,0,0.0551516,0.00887902,0.0349808,0.00922649,0,0.00544847,0.0218124,0.0219581,0.00547522,0.0107788,0.00806083,0.0373365,0.00439442,0.00457173,0.00434502,0.0361164,0.0295274,0.0148172,0.0286519,0.0115569,0.00851222,0.0330237,0.00598878,0.0363628,0,0,0.0302957,0,0.0299298,0.0114019,0.0531024,0.0122436,0.0273962,0.00921639,0.0125262,0.0426056,0.00606337,0.029965,0.00835198,0.0110366,0.00501287,0.0307545,0.00454338,0.00572861,0.0148364,0.0232288,0.011422,0.0445461,0.0217381,0,0,0,0,0.0163419,0.0181325,0
1279,0,0.0261736,0,0,0,0.0426994,0,0,0,0,0,0.0195004,0.0320894,0.00217606,0.0224875,0,0,0.015843,0,0.0553258,0.00996524,0.0349465,0.00905647,0,0.00563015,0.0219132,0.023048,0.00550018,0.0107053,0.00812546,0.0373241,0.00438565,0.00454427,0.00436549,0.0361061,0.0292955,0.01511,0.0292182,0.0125373,0.0085528,0.0323776,0.00587057,0.0352795,0,0,0.0283864,0,0.0293159,0.0101682,0.0530455,0.0120502,0.0274452,0.00928526,0.0125261,0.0423779,0.00606273,0.029972,0.00831722,0.0109459,0.00507188,0.0308693,0.00453116,0.00572711,0.0148833,0.0232193,0.0108133,0.044145,0.0209545,0,0,0,0,0.0165164,0.0174933,0
1280,0,0.0261952,0,0,0,0.0428841,0,0,0,0,0,0.0193467,0.0310367,0.00219297,0.0225944,0,0,0.0164337,0,0.0555649,0.0112013,0.0349636,0.00889947,0,0.0056439,0.0222193,0.0239798,0.00545456,0.0108215,0.00818003,0.037298,0.0044356,0.00452458,0.00441127,0.0360992,0.0290296,0.0158284,0.0296627,0.0139964,0.00862499,0.0317879,0.00572973,0.0349532,0,0,0.0269365,0,0.0286344,0.00916333,0.0529387,0.0118194,0.0274975,0.00937891,0.0126238,0.042622,0.00604134,0.0300331,0.00817319,0.010882,0.0051595,0.0310164,0.00451155,0.00571664,0.0148132,0.0233249,0.0104112,0.0441881,0.0208724,0,0,0,0,0.0167411,0.0170644,0
1281,0,0.0223584,0,0,0,0.0394333,0,0,0,0,0,0.0175968,0.0303626,0.00382269,0.0201696,0,0,0.0167595,0,0.0560599,0.0120032,0.030615,0.00898943,0,0.00401047,0.0206663,0.0237818,0.00745721,0.00805238,0.00521298,0.0343938,0.00511035,0.00467115,0.00462278,0.0366464,0.026494,0.0161328,0.0303118,0.0150022,0.00810148,0.0310486,0.00823832,0.0350147,0,0,0.0259275,0,0.0275699,0.00839224,0.0557339,0.0118261,0,0.0123916,0.0123155,0.0417441,0.0075778,0.0347125,0.00925912,0.00952444,0.00885799,0.0278665,0.00765183,0.00932222,0.0128972,0.0211497,0.0100858,0.0403879,0.0203646,0,0,0,0,0.0181105,0.0183562,0
1282,0,0.0193963,0,0,0,0.0359234,0,0,0,0,0,0.00643685,0.0299002,0.00375651,0.0105882,0,0,0.0206259,0,0.0571041,0.0160285,0.0306264,0.00919875,0.028549,0.00481708,0.01603,0.0283078,0.00670211,0.00656838,0.00567751,0.0380657,0.00328659,0.00317461,0.0032586,0.0350344,0.0121284,0.0227118,0.0319501,0.0175386,0.00922807,0.0300143,0.00535012,0.0231791,0,0,0.0213488,0,0.0287545,0.00569409,0.0491642,0.00978598,0.0305606,0.0109335,0.0135628,0.0327557,0.00718341,0.0285974,0.00957239,0.0131334,0.00706312,0.0341191,0.00394455,0.00594563,0.0132556,0.0217917,0.0105408,0.0370067,0.00962166,0,0,0,0,0.00983458,0.0141364,0
1283,0,0.0241517,0,0,0,0.0391592,0,0,0,0,0,0.0194208,0.0283873,0.00225112,0.0234975,0,0,0.0181272,0,0.0564276,0.0153232,0.0350551,0.00866403,0,0.00559314,0.0241984,0.0258703,0.00540827,0.0110897,0.00829446,0.0374061,0.00443081,0.00446256,0.00442297,0.0361585,0.0288292,0.0162848,0.0317509,0.019407,0.00901907,0.0299356,0.00572133,0.0298598,0,0,0.019762,0,0.0283617,0.00736785,0.0526956,0.0115556,0.0272916,0.00987924,0.0138131,0.0395757,0.00587363,0.0300457,0.0079339,0.0107089,0.00542167,0.0313169,0.00450861,0.00592345,0.0152962,0.0229658,0.0101546,0.040293,0.0187317,0,0,0,0,0.0177574,0.0156509,0
1284,0,0.0208226,0,0,0,0.0350917,0,0,0,0,0,0.00633626,0.0297404,0.00356031,0.00904876,0,0,0.0237066,0,0.0579489,0.0204662,0.0305023,0.0088323,0.0289529,0.00501256,0.0132937,0.0315702,0.00668544,0.00604161,0.00568323,0.0380627,0.00321655,0.00304648,0.00325163,0.0349808,0.0116493,0.024938,0.0344156,0.0217757,0.00969656,0.0290658,0.00561985,0.0217388,0,0,0.015449,0,0.0289748,0.00671933,0.0490148,0.0100399,0.0305113,0.0114962,0.0109792,0.0333243,0.00720081,0.0284986,0.00969616,0.0132435,0.0072764,0.0344073,0.00383512,0.00613399,0.0139598,0.0209752,0.011113,0.0352402,0.00984377,0,0,0,0,0.00851598,0.0133441,0
1285,0,0.0241111,0,0,0,0.0332237,0,0,0,0,0,0.00587876,0.0299507,0.00355719,0.00776932,0,0,0.0265657,0,0.0583875,0.0233367,0.0303661,0.00863285,0.0293999,0.00480445,0.0108053,0.0328024,0.00670712,0.00579169,0.0055058,0.0380832,0.00317938,0.0030342,0.00321866,0.034911,0.0111546,0.0272366,0.0356528,0.0241628,0.00966446,0.0286668,0.00558551,0.0221245,0,0,0.0153437,0,0.0297115,0.0109756,0.0490003,0.00998616,0.0306877,0.0113841,0.0087136,0.0332845,0.00722993,0.0283604,0.00962701,0.0132272,0.00710087,0.0344745,0.00369304,0.00594152,0.0141867,0.0216999,0.0116401,0.032157,0.0126966,0,0,0,0,0.00718804,0.0129262,0
1286,0,0.025266,0,0,0,0.0317157,0,0,0,0,0,0.00460579,0.03035,0.00393847,0.00283546,0,0,0.0282011,0,0.0589712,0.025004,0.027635,0.00835106,0.0274972,0.00451404,0.0189531,0.034752,0.00771635,0.0055945,0.00425689,0.0369164,0.00362346,0.0036367,0.0034538,0.0348157,0.00918223,0.0282075,0.0367624,0.0255548,0.0100526,0.0286467,0.00673381,0.0244577,0,0,0.0261278,0,0.0297481,0.0185341,0.0512782,0.00891719,0,0.0138249,0.0232007,0.0396003,0.00568461,0.0330161,0.009045,0.010577,0.0103811,0.0315093,0.00599779,0.0102895,0.013564,0.0287974,0.0115758,0.0289047,0.0127437,0,0,0,0,0.0100868,0.0142449,0
1287,0,0.0329163,0,0,0,0.0376049,0,0,0,0,0,0.00482443,0.0301083,0.00390556,0.00566952,0,0,0.0326083,0,0.0597135,0.0284037,0.0298783,0.00852,0.0308851,0.00416509,0.00577063,0.0408689,0.00701664,0.00562208,0.00509935,0.03797,0.00346131,0.00341467,0.00331974,0.0348915,0.00995397,0.0326935,0.0378055,0.0282754,0.00974091,0.0289198,0.00542769,0.0291757,0,0,0.0300147,0,0.030636,0.0212132,0.0490141,0.00987428,0.0313187,0.0111822,0.00404772,0.0435807,0.00793313,0.0280246,0.00971074,0.0131839,0.00686503,0.0347001,0.00363037,0.00561749,0.0145299,0.0316979,0.013753,0.0346906,0.0193581,0,0,0,0,0.00526671,0.01047,0
1288,0,0.0355346,0,0,0,0.0365503,0,0,0,0,0,0.0049691,0.0301906,0.00387789,0.00581141,0,0,0.0346902,0,0.0601305,0.0299535,0.0298307,0.00853995,0.0308886,0.00414507,0.00596709,0.0416289,0.00711838,0.00571363,0.00515116,0.0378316,0.003609,0.00350502,0.00352154,0.0349805,0.0102171,0.0344853,0.0384497,0.0296098,0.00973331,0.0289649,0.00544187,0.0312251,0,0,0.0350951,0,0.031046,0.0233264,0.0488761,0.0098402,0.0311918,0.0115366,0.00420488,0.0435209,0.0084082,0.0278809,0.00989749,0.0131977,0.00720841,0.0348435,0.00370209,0.00584785,0.0148354,0.0336539,0.0148549,0.0328507,0.0219669,0,0,0,0,0.00558812,0.00830014,0
1289,0,0.0367167,0,0,0,0.0370195,0,0,0,0,0,0.00495205,0.0301606,0.00384101,0.00573454,0,0,0.0353849,0,0.0604572,0.0306597,0.0298023,0.00838222,0.0309096,0.0042093,0.00576438,0.04232,0.00706855,0.00566737,0.00515912,0.0377629,0.0036182,0.00354687,0.00355431,0.0349978,0.0101757,0.0349127,0.0388201,0.0303537,0.0095142,0.02921,0.00527779,0.0324035,0,0,0.0383778,0,0.0310786,0.0242582,0.0487719,0.00969293,0.031024,0.0111528,0.00391752,0.0440058,0.00829473,0.0279087,0,0.013121,0.00705198,0.0349791,0.0037692,0.00565006,0.014815,0.0351721,0.0158703,0.0330421,0.023019,0,0,0,0,0.00571024,0.00725848,0
1290,0,0.0374681,0,0,0,0.0372709,0,0,0,0,0,0.00491101,0.0300543,0.00374725,0.0055436,0,0,0.0356785,0,0.0606926,0.0310087,0.0298471,0.00818492,0.0309585,0.00430285,0.00568598,0.0426648,0.00698664,0.00561378,0.00519324,0.0377328,0.00354204,0.0035308,0.00353413,0.0349704,0.0101389,0.0350322,0.0390005,0.0307972,0.00952111,0.0294161,0.00530037,0.0331761,0,0,0.0408599,0,0.0310566,0.0249681,0.048698,0.00956684,0.0309088,0.0111759,0.00387387,0.0438593,0.00812246,0.0278804,0,0.0131663,0.00711639,0.0350885,0.00381695,0.00569297,0.014775,0.0360869,0.0170128,0.033053,0.0237478,0,0,0,0,0.00570999,0.00724484,0
1291,0,0.0382223,0,0,0,0.0374188,0,0,0,0,0,0.00478157,0.0298065,0.00370736,0.00513062,0,0,0.0357198,0,0.0608266,0.0311145,0.0298829,0.00800446,0.0312072,0.00437961,0.00525066,0.0425281,0.00698485,0.00555898,0.00514583,0.0376275,0.0035155,0.00351922,0.00348984,0.0349452,0.00996462,0.0348938,0.0390125,0.030984,0.00956995,0.0295421,0.0053096,0.0340518,0,0,0.0428234,0,0.0309292,0.0256711,0.0485891,0.00951359,0.030794,0.0112503,0.00351631,0.0437183,0.00802891,0.0278303,0,0.0131993,0.00720934,0.0351967,0.00383187,0.00571721,0.0147442,0.0368207,0.0180372,0.0332092,0.0245129,0,0,0,0,0.00568299,0.00796193,0
1292,0,0.0389737,0,0,0,0.0390267,0,0,0,0,0,0.00459508,0.0294685,0.00373801,0.00458279,0,0,0.035595,0,0.0609287,0.03107,0.0298404,0.00789287,0.031594,0.00432975,0.00448923,0.0428001,0.00702162,0.00556466,0.00499608,0.0375607,0.0034889,0.00351858,0.00345305,0.034923,0.00963216,0.0347329,0.0389554,0.0309755,0.0098639,0.0295341,0.00549089,0.0350637,0,0,0.0448126,0,0.030782,0.0265131,0.0485709,0.00950394,0.0309697,0.0118453,0.0029011,0.0450778,0.00794892,0.0276603,0.00989802,0.0133195,0.00762461,0.0352068,0.00386556,0.00609834,0.0146887,0.038357,0.0187252,0.0349945,0.0249157,0,0,0,0,0.00550789,0.00870637,0
1293,0,0.0400752,0,0,0,0.0401418,0,0,0,0,0,0.00427037,0.0290916,0.00381559,0.00420979,0,0,0.0354551,0,0.061,0.0309933,0.0297454,0.00783785,0.0318779,0.00436565,0.00382799,0.0427954,0.0071063,0.00563096,0.00485035,0.0375741,0.00354404,0.00360503,0.00348287,0.034893,0.00925438,0.034667,0.0388111,0.0308783,0.00983891,0.0295066,0.0056289,0.0363831,0,0,0.0465626,0,0.0307344,0.0272399,0.0485442,0.00950184,0.0310419,0.0118186,0.00230593,0.0458985,0.00836886,0.0276316,0.0100171,0.0133222,0.00761735,0.0352458,0.00386053,0.00612918,0.0146969,0.0395295,0.0192886,0.0361312,0.0258289,0,0,0,0,0.00541023,0.00925552,0
1294,0,0.0410304,0,0,0,0.041156,0,0,0,0,0,0.00392716,0.0288196,0.00387462,0.00389867,0,0,0.0349947,0,0.0610743,0.0306698,0.0296503,0.00777948,0.0320794,0.00435055,0.0032489,0.0425761,0.00718849,0.0056931,0.00480066,0.037565,0.00362893,0.0037305,0.00350015,0.0348626,0.00889625,0.0343342,0.0386674,0.0308777,0.00964108,0.0294961,0.00566436,0.0375649,0,0,0.0479025,0,0.0307371,0.0277545,0.0484892,0.00957886,0.0310125,0.0114389,0.00171918,0.0465001,0,0.0276609,0.010106,0.0133311,0.00742946,0.0353453,0.00393152,0.00597171,0.0144952,0.040412,0.0195969,0.0371618,0.0266815,0,0,0,0,0.0053092,0.00931392,0
1295,0,0.041719,0,0,0,0.0419212,0,0,0,0,0,0.00363578,0.0287048,0.00387796,0.0035327,0,0,0.0343188,0,0.0610872,0.0302136,0.0295983,0.00765267,0.0323332,0.00440675,0.00276,0.0421635,0.00718114,0.00565576,0.00465173,0.0375709,0.0036705,0.00379967,0.00349201,0.0348302,0.00859703,0.0337946,0.0384779,0.0306307,0.00988547,0.0294529,0.00571521,0.0384187,0,0,0.0487164,0,0.0307771,0.028118,0.0484695,0.00944605,0.0310937,0.0116954,0.00133045,0.0467645,0.0101276,0.0276127,0.00986651,0.0133552,0.00759309,0.0353439,0.00390069,0.00609425,0.0146574,0.0409258,0.0196242,0.0379041,0.0273449,0,0,0,0,0.00513086,0.00867499,0
1296,0,0.0424988,0,0,0,0.0425866,0,0,0,0,0,0.00342472,0.0285892,0.00390799,0.00344331,0,0,0.0337141,0,0.0610806,0.0298361,0.0295577,0.00756358,0.03254,0.00450074,0.00238618,0.0415871,0.0071754,0.00559545,0.0043298,0.0375434,0.00370279,0.00385076,0.00352322,0.034826,0.00836952,0.0331921,0.0382687,0.0303257,0.00989755,0.0293683,0.00573817,0.0392914,0,0,0.0489591,0,0.0307436,0.0283012,0.0484509,0.00937858,0.0311035,0.0116307,0.00106392,0.0467769,0.00873704,0.0275328,0.00971762,0.0133727,0.00758315,0.0353789,0.00389932,0.00606017,0.0145761,0.0411248,0.0194062,0.038424,0.028141,0,0,0,0,0.00517305,0.00778937,0
1297,0,0.0432345,0,0,0,0.0430851,0,0,0,0,0,0.00320062,0.0284245,0.00392582,0.00363067,0,0,0.0331567,0,0.0610491,0.0293931,0.0295307,0.0074743,0.0327597,0.00442975,0.00210439,0.040849,0.00717738,0.00557322,0.00423403,0.0375598,0.00370877,0.0038638,0.00356915,0.0348303,0.00816882,0.0325182,0.0380576,0.0299856,0.00983226,0.0292454,0.00568903,0.0400582,0,0,0.0489163,0,0.0306817,0.0283066,0.0484188,0.00926497,0.0311133,0.0115165,0.000971899,0.0465642,0.00888773,0.0274482,0.00973928,0.0133952,0.00756171,0.0353906,0.00389178,0.00603901,0.0145403,0.0410536,0.0189429,0.0387359,0.0289347,0,0,0,0,0.00530057,0.00682743,0
1298,0,0.0439802,0,0,0,0.043188,0,0,0,0,0,0.00293943,0.0282552,0.00391925,0.00369984,0,0,0.0324521,0,0.0609675,0.0287549,0.0294945,0.00732997,0.032961,0.00423359,0.00192001,0.0400607,0.00720832,0.00554496,0.00440349,0.0375621,0.00369403,0.00386964,0.00353036,0.034841,0.00794736,0.0318034,0.0378094,0.0294857,0.00977159,0.0291061,0.00562137,0.0407749,0,0,0.0484372,0,0.0306556,0.0281632,0.0483714,0.00915662,0.0311073,0.0114309,0.00109081,0.0462246,0.0101506,0.0273885,0.00977973,0.0134122,0.00753967,0.0353957,0.00386521,0.00603467,0.014543,0.0407222,0.0183047,0.0389643,0.0297508,0,0,0,0,0.00541437,0.00594008,0
1299,0,0.0445553,0,0,0,0.0431383,0,0,0,0,0,0.00272898,0.0281071,0.00391728,0.00367822,0,0,0.0314754,0,0.0607773,0.0278704,0.0294427,0.00715396,0.0331151,0.00409493,0.00183654,0.0392444,0.00727477,0.00554376,0.00444836,0.0375258,0.00365917,0.00386199,0.00347705,0.0348446,0.00777425,0.0309544,0.0374734,0.0290269,0.0097637,0.0289598,0.00552842,0.0413181,0,0,0.0474446,0,0.0306338,0.0279878,0.0483745,0.00902428,0.0310972,0.011475,0.00143191,0.0456539,0.00905048,0.0273006,0.0098488,0.013278,0.00756584,0.0354125,0.00380484,0.00609366,0.0145324,0.040086,0.0176513,0.039039,0.0304586,0,0,0,0,0.0054202,0.00539047,0
1300,0,0.0461458,0,0,0,0.0439175,0,0,0,0,0,0.00225259,0.0279485,0.00401139,0.00426667,0,0,0.031017,0,0.0605522,0.0272629,0.0294358,0.0070574,0.0329475,0.00386715,0.00176174,0.0389439,0.00735449,0.00546893,0.00437418,0.037401,0.00371201,0.00399758,0.00344277,0.0348706,0.00808511,0.030878,0.0370443,0.028706,0.00997049,0.0288425,0.00607639,0.042589,0,0,0.0456337,0,0.0304838,0.0276776,0.0483033,0.00916882,0.0309188,0.0118831,0.0011832,0.0454105,0.00854463,0.0271902,0.0102203,0.0132827,0.00781913,0.0355746,0.0037376,0.00628158,0.0152813,0.0392159,0.0168777,0.0398143,0.0318344,0,0,0,0,0.00546169,0.00544758,0
1301,0,0.0454492,0,0,0,0.0430495,0,0,0,0,0,0.00226562,0.0278057,0.00393197,0.00506284,0,0,0.0293682,0,0.0601053,0.025797,0.0294693,0.00685631,0.0333731,0.00383936,0.00173897,0.0375455,0.00733196,0.00546925,0.00431443,0.0374118,0.00362614,0.00397424,0.0033856,0.0348762,0.00776516,0.0292282,0.0365273,0.0278508,0.00989223,0.0286709,0.00609468,0.0420217,0,0,0.0440843,0,0.0304621,0.0276125,0.0483117,0.00918656,0.0309719,0.0116548,0.00188255,0.0439342,0.00848781,0.0272715,0.0102155,0.0132726,0.00768767,0.0356546,0.00372533,0.0061776,0.0147785,0.0378785,0.016186,0.0390558,0.0315818,0,0,0,0,0.0049917,0.00706885,0
1302,0,0.0450416,0,0,0,0.0422342,0,0,0,0,0,0.00222842,0.0277937,0.00381745,0.00642343,0,0,0.0278419,0,0.0596823,0.0243015,0.0294814,0.00663565,0.033777,0.00375481,0.00211465,0.036154,0.00732068,0.00541568,0.0043037,0.0374578,0.00353516,0.00395702,0.00326288,0.0348377,0.00752012,0.0277662,0.0358755,0.026954,0.00975644,0.0285433,0.00590596,0.0417445,0,0,0.0420061,0,0.0303774,0.0273933,0.0483165,0.00905068,0.0309763,0.0115147,0.00261783,0.0425419,0.00859489,0.0272912,0.00996343,0.0133185,0.00763288,0.0356176,0.00374904,0.00613633,0.0144852,0.0363108,0.0154795,0.0385293,0.0315829,0,0,0,0,0.0051124,0.00945722,0
1303,0,0.0448779,0,0,0,0.0416777,0,0,0,0,0,0.00195579,0.0278099,0.00345201,0,0,0,0.0261869,0,0.0593037,0.0225907,0.0292451,0.00604808,0.0337061,0.00420536,0.00354599,0.0346546,0.00715537,0.00511133,0.00410741,0.0375344,0.00320556,0.00374506,0.00286387,0.034619,0.00708153,0.0261912,0.0351022,0.0259651,0.0096717,0.0283849,0.00569043,0.0418344,0,0,0.0401299,0,0.0302265,0.0274321,0.0487321,0.00909947,0.0308813,0.011192,0.00426312,0.0415224,0.008542,0.027221,0.00957639,0.0131422,0.0072878,0.0353296,0.00365141,0.00594816,0.0146022,0.0351622,0.0147898,0.0380932,0.0318759,0,0,0,0,0.00554857,0.0123436,0
1304,0,0.0442558,0,0,0,0.0411264,0,0,0,0,0,0.00205049,0.0277459,0.00324159,0,0,0,0.0243877,0,0.0589774,0.0207878,0.0292473,0.00569108,0.0332079,0.00454845,0.00541316,0.0330002,0.00709677,0.0050813,0.00406104,0.0375115,0.00314989,0.00368141,0.00273033,0.0345957,0.0069687,0.0244627,0.034334,0.0245564,0.00957647,0.0281353,0.00562447,0.0415705,0,0,0.0384729,0,0.0300202,0.0276315,0.0489116,0.00912937,0.0307924,0.0108886,0.00593965,0.0404907,0.00845362,0.0272302,0.00920613,0.012999,0.00701714,0.0351693,0.0035191,0.00579201,0.0145258,0.0340991,0.0142656,0.0375539,0.0318522,0,0,0,0,0.00559662,0.0151207,0
1305,0,0.0433525,0,0,0,0.0407361,0,0,0,0,0,0.00221558,0.0277284,0.00294554,0,0,0,0.0223689,0,0.0587681,0.0188863,0.0293594,0.00524092,0.0325507,0.00458571,0.00795142,0.0308408,0.00691809,0.00511739,0.00402543,0.0375147,0.00305979,0.00356634,0.00259463,0.0345484,0.00706642,0.022341,0.033714,0.0228862,0.00940406,0.0279701,0.00551063,0.0411937,0,0,0.0363002,0,0.0298223,0.0273722,0.0490759,0.00917098,0.0305977,0.0105569,0.0079785,0.0393264,0.00835941,0.0272387,0.00924468,0.0127579,0.00672141,0.034867,0.00341839,0.00561296,0.0144922,0.0327284,0.0135978,0.037251,0.0317099,0,0,0,0,0.00573138,0.017525,0
1306,0,0.0412017,0,0,0,0.0388883,0,0,0,0,0,0.00216423,0.0278442,0.00278875,0,0,0,0.0202198,0,0.0586009,0.0169191,0.0293606,0.00496664,0.0325571,0.00447931,0.00964978,0.0279978,0.00684088,0.00502937,0.00405228,0.037502,0.00299869,0.00351913,0.00246431,0.0344863,0.00695425,0.0195961,0.033335,0.0213201,0.00907545,0.0278858,0.00523376,0.0396668,0,0,0.0332766,0,0.0297276,0.0266147,0.0491715,0.00904051,0.0305773,0.0102782,0.00942616,0.0368967,0.008473,0.0271705,0.00930673,0.0126607,0.00657471,0.0345965,0.00340473,0.00550873,0.0142896,0.0303457,0.0132011,0.0360798,0.0304844,0,0,0,0,0.00551832,0.019468,0
1307,0,0.0384457,0,0,0,0.0365627,0,0,0,0,0,0.00176038,0.0280922,0.0030244,0,0,0,0.0184087,0,0.0582585,0.0154018,0.0291421,0.00502467,0.0344832,0.00416544,0.00975362,0.0253648,0.00701576,0.00499591,0.00407645,0.0375074,0.00297669,0.00365227,0.00238958,0.0343863,0.00646087,0.0171274,0.033009,0.020063,0.00880362,0.0277341,0.00506129,0.0374878,0,0,0.0303085,0,0.0296018,0.0257603,0.0489819,0.00890876,0.0308466,0.0099515,0.00987878,0.0341214,0.00879396,0.027132,0.00941442,0.0127969,0.00650754,0.0346435,0.00342276,0.00537245,0.0138917,0.0278777,0.0127126,0.0343586,0.0284285,0,0,0,0,0.00514063,0.0210214,0
