Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_T,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,IMUR_M,RFIN,L5FT
862,0.0470545,0,0,0,0,0.0415354,0,0,0,0,0,0.0476958,0.00851343,0.0098668,0,0,0.0743441,0,0.057835,0.0364969,0.030406,0.0189859,0.0342031,0.00776944,0.0129258,0.0598425,0.0026957,0.00404537,0.00776061,0.0425034,0.00733442,0.00844076,0.00789517,0.0329036,0.0124468,0.0565042,0.0238911,0.0161815,0.0216095,0.0374103,0.00680874,0.00534741,0.0440548,0,0,0.0213631,0,0.00310444,0.0482545,0.025453,0,0,0.0169098,0.051633,0.00522163,0.037789,0,0.0036213,0.0127936,0.0387878,0.00925596,0.0141738,0.0316921,0.0278492,0.0230006,0.0100971,0.03592,0.0351873,0,0,0,0,0,0.0368433,0
863,0.0476713,0,0,0,0,0.0406368,0,0,0,0,0,0.0476787,0.00908357,0.0105163,0,0,0.0745525,0,0.0578203,0.0365328,0.0306179,0.0199624,0.0340487,0.00764872,0.0127521,0.0605675,0.0028089,0.00416062,0.00784472,0.0426462,0.00764961,0.00884703,0.00824175,0.0328942,0.0131371,0.0565183,0.0239567,0.0161617,0.0211858,0.0374975,0.00607821,0.00494131,0.0441479,0,0,0.0212567,0,0.00318105,0.0481223,0.0245196,0,0.0117514,0.0172959,0.0506301,0.00514372,0.0372258,0,0.00464003,0.0133051,0.0387706,0.00902265,0.0141681,0.0322778,0.0276589,0.0233519,0.0102583,0.0349758,0.0360054,0,0,0,0,0,0.036558,0
864,0.0483458,0,0,0,0,0.0404795,0,0,0,0,0,0.0476755,0.00980304,0.0108933,0,0,0.0744957,0,0.057924,0.0363217,0.0307632,0.0210365,0.0339494,0.007671,0.0127308,0.061036,0.00289507,0.00449636,0.00793251,0.0428428,0.00796548,0.00948411,0.00859665,0.032841,0.0144418,0.056474,0.024063,0.0161915,0.020861,0.0375745,0.00594398,0.00466128,0.0445255,0,0,0.0209605,0,0.00296554,0.0481558,0.0242584,0,0.011914,0.0176519,0.0503538,0.00502221,0.0369867,0,0.00486405,0.0132263,0.0385389,0.00891092,0.0139646,0.0321107,0.0275413,0.0237032,0.010421,0.034837,0.0367245,0,0,0,0,0,0.0364755,0
865,0.0491075,0,0,0,0,0.0405013,0,0,0,0,0,0.047625,0.0104746,0.0112324,0,0,0.0744129,0,0.0579777,0.0362679,0.0309115,0.0223798,0.0338212,0.00767061,0.0127543,0.0616855,0.00299772,0.00480903,0.00809535,0.0430784,0.0083329,0.0100119,0.00896907,0.0327654,0.0155354,0.0566471,0.0241554,0.0162998,0.0204694,0.0377064,0.00589226,0.0046291,0.0449824,0,0,0.0208387,0,0.00274232,0.0480527,0.0238692,0,0.0120153,0.0178809,0.0501996,0.00488848,0.0366439,0,0.00489105,0.0131678,0.0382871,0.0087438,0.0137799,0.0319251,0.0275635,0.0241304,0.0106652,0.034724,0.0375008,0,0,0,0,0,0.0363884,0
866,0.0497275,0,0,0,0,0.0407579,0,0,0,0,0,0.0476258,0.0109775,0.0114586,0,0,0.0743742,0,0.0579939,0.0363105,0.0311318,0.0235799,0.0336779,0.00769749,0.0128581,0.0622219,0.00313794,0.00517423,0.00843484,0.0433674,0.00863967,0.0105649,0.00924542,0.032748,0.0164446,0.0569763,0.0242546,0.0165211,0.0200088,0.0378206,0.00593437,0.00468554,0.0454172,0,0,0.0208546,0,0.00255843,0.0479627,0.0234486,0,0.0121091,0.0179791,0.0502604,0.00472329,0.0364052,0,0.00499284,0.0131005,0.0381142,0.00864831,0.0136831,0.0317076,0.0276435,0.0245698,0.0108742,0.0348942,0.0380925,0,0,0,0,0,0.0362749,0
867,0.05036,0,0,0,0,0.0411538,0,0,0,0,0,0.0476816,0.011475,0.0116022,0,0,0.0746072,0,0.0579286,0.0363519,0.0312884,0.0247188,0.0335709,0.00774346,0.01299,0.0628315,0.00324333,0.00556115,0.00865062,0.0436707,0.00894517,0.0110506,0.00955064,0.0327235,0.0176414,0.057464,0.0244391,0.0167909,0.0195897,0.0379147,0.00595333,0.00481912,0.04593,0,0,0.0209846,0,0.00245711,0.0479234,0.0231007,0,0.0122024,0.0180144,0.0504959,0.00459948,0.0363229,0,0.00514311,0.0130121,0.0380467,0.00855599,0.0136013,0.0316144,0.0278714,0.0249597,0.0110439,0.0351195,0.038611,0,0,0,0,0,0.0361509,0
868,0.0510755,0,0,0,0,0.0416859,0,0,0,0,0,0.0478277,0.0120691,0.0116516,0,0,0.0749285,0,0.0580366,0.0364307,0.0313096,0.0259518,0.033559,0.00782414,0.0130759,0.0635452,0.00330876,0.0059816,0.00869796,0.0439878,0.0092478,0.0115689,0.00984219,0.0326212,0.0192547,0.0580755,0.0247377,0.0169954,0.0194276,0.0380238,0.00595876,0.0048795,0.0465525,0,0,0.0212306,0,0.00243253,0.0478971,0.0230026,0,0.0124264,0.0179139,0.0508843,0.00441357,0.0362866,0,0.00534145,0.0130287,0.0379146,0.0084916,0.0135477,0.0317213,0.0280207,0.0253554,0.0112337,0.0355101,0.0391599,0,0,0,0,0,0.0360593,0
869,0.0516601,0,0,0,0,0.0420681,0,0,0,0,0,0.0478982,0.0127984,0.0114927,0,0,0.0749021,0,0.0582113,0.036479,0.0312808,0.0269553,0.0335243,0.00801759,0.0131518,0.0641325,0.00338918,0.0064006,0.00873508,0.0443159,0.00958059,0.0122367,0.0101187,0.0324964,0.0211417,0.0585347,0.0248518,0.0169069,0.0193708,0.0381388,0.00588992,0.00488079,0.0470356,0,0,0.0215521,0,0.00235773,0.0478881,0.0228855,0,0.0126064,0.0178018,0.0511246,0.00428284,0.0361471,0,0.0054769,0.0130601,0.0376973,0.00850528,0.0135081,0.0316447,0.0280594,0.0256286,0.0113873,0.0357759,0.0396116,0,0,0,0,0,0.0359725,0
870,0.0230606,0,0,0,0,0.0276227,0,0,0,0,0,0.0357636,0.0142084,0.0228298,0,0,0.100654,0,0.0487647,0.0658692,0.032048,0.0277719,0.0286472,0.00872484,0.0264686,0.0408666,0.00408814,0.00845859,0.0099917,0.0448294,0.0104631,0.0141085,0.0106884,0.0328582,0.0269664,0.0728596,0.033563,0.0473112,0.0193651,0.0391427,0.00449119,0.0112867,0.0395745,0,0,0.00630584,0,0.0102864,0.0486721,0.0215164,0,0.0111673,0.0367537,0.0477997,0.00632129,0.0374833,0,0.00534701,0.0116884,0.0354128,0.00778557,0.0124792,0.0314533,0.0176017,0.024883,0.0115074,0.037317,0.0257505,0,0,0,0,0,0.0390087,0
871,0.0516609,0,0,0,0,0.04179,0,0,0,0,0,0.0478413,0.0135677,0.0115823,0,0,0.0740035,0,0.058374,0.0361844,0.0312273,0.0277944,0.0331436,0.00821745,0.0133722,0.0639711,0.00368633,0.00698306,0.00899528,0.0451428,0.00996682,0.0134089,0.0102132,0.0325317,0.0240476,0.0581358,0.0249503,0.0169806,0.0187104,0.0383266,0.00572791,0.00540005,0.0471224,0,0,0.0219035,0,0.00241955,0.0478512,0.0226398,0,0.0128194,0.0180422,0.050725,0.00428133,0.0354861,0,0.00557365,0.0129125,0.0372341,0.00840169,0.0132515,0.0320117,0.0282194,0.0261254,0.0117621,0.0349337,0.0399235,0,0,0,0,0,0.0356908,0
872,0.0469207,0,0,0,0,0.03791,0,0,0,0,0,0.047215,0.0144023,0.0132804,0,0,0.0730012,0,0.0583904,0.0352547,0.0340597,0.0281477,0.0335118,0.00955623,0.00650485,0.059641,0.00555266,0.00935306,0.0113069,0.047608,0.0113109,0.0150608,0.0111002,0.0323328,0.0267482,0.0569455,0.0248303,0.0161239,0.0173014,0.0384847,0.00913246,0.0100626,0.0443979,0,0,0.0229097,0,0.00256343,0.0453256,0.0227875,0.0304195,0.0145645,0.013955,0.0499259,0.00487027,0.0310105,0,0.00900413,0.0138997,0.0415331,0.00989973,0.0126252,0.0283984,0.0285852,0.0249986,0.0111569,0.0308464,0.0354262,0,0,0,0,0,0.035821,0
873,0.0341689,0,0,0,0,0.0256282,0,0,0,0,0,0.033275,0.0471736,0.0246117,0,0,0.115026,0,0.0494342,0.075237,0.0399694,0.0634516,0.0257008,0.0325938,0.024672,0.0581113,0.0142275,0.0216316,0.0201406,0.0447427,0.0348606,0.0366263,0.0388454,0.0597643,0.044228,0.0833434,0.0335838,0.0541025,0.0185184,0.0395492,0.00834394,0.0190543,0.0497924,0,0,0.00790633,0,0.0123287,0.0443976,0.0233169,0.0320874,0,0.03121,0.0510363,0.00413624,0.0319766,0,0.00822309,0.013372,0.0405035,0.00954728,0.0129044,0.030199,0.0180089,0.0248427,0.0119957,0.0367625,0.037516,0,0,0,0,0,0.0394813,0
874,0.0468885,0,0,0,0,0.0365405,0,0,0,0,0,0.0471214,0.0150277,0.0134115,0,0,0.0721853,0,0.0586524,0.0349613,0.0344027,0.0280209,0.0329458,0.0094048,0.00763794,0.0596436,0.00630438,0.00951945,0.0120051,0.0484286,0.0117267,0.0160661,0.0112819,0.0320723,0.0291259,0.0560923,0.0249895,0.0161957,0.0168551,0.0388579,0.00875953,0.00999571,0.0439249,0,0,0.0230506,0,0.00250406,0.0452512,0.0223199,0.0305668,0.0142008,0.0146197,0.0485575,0.00525217,0.0305504,0,0.00941166,0.0132876,0.0410819,0.00925249,0.0118881,0.0277651,0.0280413,0.0254227,0.0114097,0.0301339,0.0358325,0,0,0,0,0,0.0355549,0
875,0.0469917,0,0,0,0,0.0355826,0,0,0,0,0,0.0470861,0.0152509,0.0134523,0,0,0.0717037,0,0.0588024,0.0347998,0.0346121,0.028063,0.0326278,0.00917399,0.00834238,0.0598633,0.00674935,0.00945986,0.0124293,0.0488019,0.0118509,0.0165756,0.0113691,0.0319646,0.0299939,0.0555458,0.0251003,0.0161583,0.0167283,0.0389852,0.00855074,0.0105131,0.0436882,0,0,0.0227019,0,0.00223668,0.0453402,0.0221735,0.0306434,0.013583,0.0148679,0.047244,0.00535534,0.0304916,0,0.00936472,0.0129599,0.0408327,0.009064,0.0115046,0.0272022,0.027563,0.0256086,0.0115427,0.0291687,0.0361988,0,0,0,0,0,0.0353695,0
876,0.0471131,0,0,0,0,0.034723,0,0,0,0,0,0.0470364,0.0154771,0.0133757,0,0,0.0713054,0,0.0589195,0.0347469,0.034788,0.0279065,0.0322881,0.00899577,0.00889992,0.0602252,0.00723321,0.00942234,0.0127915,0.0492748,0.0119767,0.0168971,0.0114981,0.0317696,0.0307826,0.0552374,0.0252126,0.0161581,0.0168175,0.0391091,0.00823695,0.0101605,0.0435044,0,0,0.0224007,0,0.0020828,0.0454391,0.0219743,0.0306549,0.0131943,0.0149546,0.0460749,0.00558243,0.0303241,0.00935702,0.00944392,0.0126804,0.0406027,0.00886509,0.0112242,0.0270543,0.0272501,0.0257839,0.0117028,0.0283421,0.0365171,0,0,0,0,0,0.0351554,0
877,0.0472507,0,0,0,0,0.0339834,0,0,0,0,0,0.0469755,0.0155764,0.0132454,0,0,0.0711312,0,0.0589532,0.03465,0.034898,0.0275727,0.0318169,0.00876851,0.00944401,0.0606036,0.00773082,0.00945925,0.0131118,0.0497517,0.0120167,0.0170988,0.0114627,0.0317092,0.0316189,0.0550798,0.0253001,0.0162543,0.0164623,0.0392965,0.00815106,0.00956385,0.0433734,0,0,0.0221752,0,0.00202066,0.0454068,0.0218829,0.0305238,0.0122503,0.0149398,0.0451083,0.00548423,0.030445,0,0.00916188,0.0120322,0.0403882,0.00867303,0.010536,0.0261008,0.0270356,0.0258667,0.0117917,0.0275624,0.036773,0,0,0,0,0,0.0350265,0
878,0.0475114,0,0,0,0,0.0332336,0,0,0,0,0,0.0470064,0.0159234,0.0129662,0,0,0.0711172,0,0.0590212,0.0345072,0.0350114,0.0274674,0.0314723,0.00862188,0.00994744,0.0610167,0.00832944,0.00968726,0.0135213,0.0501983,0.0120942,0.0174412,0.0114616,0.0316495,0.0329745,0.0549217,0.025382,0.0164718,0.0164687,0.0394534,0.00789646,0.00972412,0.0434219,0,0,0.0220091,0,0.00197256,0.0454251,0.0217244,0.0305175,0.0118228,0.0148465,0.0442498,0.00557262,0.030207,0.00907654,0.00931726,0.0117794,0.0401742,0.00847513,0.0102734,0.0257512,0.0268699,0.0258881,0.011865,0.0266718,0.0371193,0,0,0,0,0,0.034895,0
879,0.0477064,0,0,0,0,0.0324899,0,0,0,0,0,0.0471163,0.0164431,0.0127545,0,0,0.07103,0,0.0593063,0.034411,0.0351302,0.0272887,0.0312627,0.00854042,0.0105028,0.0614079,0.00895144,0.00999729,0.0139414,0.0505695,0.0122214,0.0179929,0.0117294,0.0314892,0.0344259,0.0548525,0.0254389,0.0166641,0.0159635,0.0395537,0.0079972,0.0110044,0.0434728,0,0,0.0217792,0,0.00199102,0.0455379,0.021641,0.0304451,0.0106113,0.0147225,0.0434264,0.00542746,0.0302328,0,0.00911347,0.0112112,0.0399581,0.00836586,0.00980218,0.0245068,0.0266824,0.0259779,0.0119363,0.0257141,0.0374469,0,0,0,0,0,0.0347128,0
880,0.0478999,0,0,0,0,0.0319018,0,0,0,0,0,0.0472305,0.0169477,0.012479,0,0,0.0709295,0,0.0595007,0.0344169,0.0352715,0.0267694,0.0309911,0.00853387,0.0110056,0.061865,0.009584,0.0104024,0.014408,0.0510883,0.0123358,0.0184835,0.0117591,0.0313803,0.0357835,0.0548169,0.0255245,0.016807,0.0158046,0.0397031,0.00793877,0.010987,0.0435798,0,0,0.0216374,0,0.00198384,0.0456561,0.0215089,0.0303947,0.0103987,0.0145657,0.0427654,0.00567014,0.0299521,0.00871991,0.00926923,0.0110012,0.0397808,0.00821599,0.0095841,0.0237792,0.0265258,0.0260641,0.0119807,0.024681,0.0377941,0,0,0,0,0,0.0346144,0
881,0.0480401,0,0,0,0,0.0314565,0,0,0,0,0,0.047209,0.0172186,0.0120724,0,0,0.0709216,0,0.0595358,0.0344264,0.0353943,0.026269,0.0306549,0.00846427,0.0113355,0.0622077,0.0102584,0.0108582,0.0148593,0.0516609,0.0123319,0.0186171,0.0115883,0.0314438,0.0371274,0.0549294,0.0255481,0.0168688,0.0153346,0.0397703,0.00787287,0.0104795,0.0436718,0,0,0.0215996,0,0.00197245,0.0457316,0.0213072,0.0303517,0.00989294,0.0142745,0.0421984,0.0057321,0.0298641,0.00846059,0.00908907,0.0106428,0.0396029,0.00806249,0.0092432,0.0225316,0.0265071,0.0261668,0.0120293,0.0241785,0.0380985,0,0,0,0,0,0.0344661,0
882,0.0481906,0,0,0,0,0.0310501,0,0,0,0,0,0.0471797,0.0176061,0.0116137,0,0,0.07095,0,0.0594479,0.0344022,0.035534,0.0257689,0.03033,0.00849268,0.0115433,0.0624791,0.0109906,0.011325,0.0152652,0.0522796,0.0123718,0.0187851,0.0115837,0.0313403,0.0389406,0.0551242,0.0254938,0.0167829,0.0148575,0.0398623,0.00775723,0.0101328,0.0437826,0,0,0.0216463,0,0.00202982,0.0458448,0.0209996,0.0303514,0.00942164,0.0138669,0.0417243,0.00580448,0.029845,0.00816666,0.00898344,0.0102437,0.0394468,0.00790344,0.00899017,0.0220806,0.0265613,0.026226,0.0120681,0.0240507,0.0383846,0,0,0,0,0,0.0343047,0
883,0.048475,0,0,0,0,0.0307253,0,0,0,0,0,0.0471006,0.018175,0.011146,0,0,0.070993,0,0.0592854,0.034521,0.0357156,0.0252948,0.0299916,0.00863589,0.0117483,0.0628407,0.0117109,0.011751,0.0156255,0.0528823,0.0125131,0.0192834,0.0115193,0.0311898,0.0411036,0.0554043,0.0253934,0.0168427,0.0143662,0.0400359,0.0076846,0.00985824,0.0440401,0,0,0.0217519,0,0.00220001,0.0459705,0.0207919,0.030341,0.00895093,0.0134151,0.041361,0.00581457,0.029857,0.0079237,0.00895275,0.0098453,0.0392176,0.0077106,0.00870941,0.0232922,0.0266165,0.0262732,0.0121176,0.0237409,0.0387722,0,0,0,0,0,0.0341622,0
884,0.0488127,0,0,0,0,0.0305002,0,0,0,0,0,0.0470661,0.0184978,0.0107139,0,0,0.0710866,0,0.0594726,0.0345914,0.0358768,0.0247508,0.0295951,0.00871155,0.011978,0.0633091,0.0124163,0.0122572,0.0160094,0.0534561,0.0125933,0.0201573,0.0115217,0.0311259,0.043139,0.055749,0.0254049,0.0170396,0.0138742,0.04016,0.00765079,0.00925495,0.0443666,0,0,0.0218658,0,0.00239244,0.0460484,0.0205458,0.0302398,0.00841846,0.0129719,0.0410683,0.00584,0.0298536,0.00769685,0.00888929,0.00954023,0.0390321,0.00757262,0.00837718,0.0233966,0.0267612,0.0262855,0.0122401,0.0233158,0.0392016,0,0,0,0,0,0.0339977,0
885,0.0491843,0,0,0,0,0.0303635,0,0,0,0,0,0.0471081,0.0187965,0.0102899,0,0,0.0712589,0,0.05975,0.034599,0.0360319,0.0239788,0.0291509,0.00883457,0.0121666,0.0636817,0.0130951,0.012754,0.0163536,0.0539753,0.012668,0.0204202,0.0114676,0.0310739,0.0453438,0.0561367,0.0254772,0.0171085,0.0133539,0.0402946,0.007578,0.00832912,0.0447037,0,0,0.0221269,0,0.00262999,0.046095,0.0202597,0.0300791,0.00807146,0.0125372,0.0408096,0.00582025,0.0298031,0.00742874,0.0087196,0.00923969,0.0388266,0.00734828,0.0080431,0.0225926,0.0269529,0.0263152,0.0123898,0.0228687,0.0396475,0,0,0,0,0,0.0338144,0
886,0.0496601,0,0,0,0,0.0303961,0,0,0,0,0,0.0471544,0.0190853,0.00988893,0,0,0.0715522,0,0.0599768,0.0346394,0.0361278,0.0232709,0.0287631,0.00916749,0.0122926,0.0640907,0.0135932,0.0130261,0.0165534,0.0544709,0.0128357,0.0207779,0.0113793,0.0310579,0.0478547,0.0566931,0.0255279,0.0171043,0.0128851,0.040483,0.0074956,0.00830424,0.0451707,0,0,0.022444,0,0.00282544,0.0461999,0.019993,0.0299714,0.00794261,0.0121053,0.0407938,0.00564362,0.0297915,0.00716755,0.0085792,0.00894576,0.0386642,0.00709653,0.00771518,0.0218361,0.0271592,0.0263385,0.0125162,0.0226967,0.0401266,0,0,0,0,0,0.0337205,0
887,0.0501678,0,0,0,0,0.0303927,0,0,0,0,0,0.0471388,0.0192712,0.00950819,0,0,0.0719032,0,0.05987,0.03479,0.0361892,0.0226255,0.0284085,0.00956382,0.0124107,0.0645587,0.014049,0.0132781,0.0166658,0.0548824,0.0130301,0.0213472,0.0114602,0.0309631,0.0501885,0.0573822,0.0255505,0.0171648,0.0124535,0.0405673,0.00740276,0.00815434,0.0457074,0,0,0.0227498,0,0.00300958,0.0463433,0.0195806,0.0298763,0.00773862,0.0116993,0.0409732,0.0053399,0.0298147,0.00693673,0.00843282,0.00865518,0.0385928,0.00683109,0.00738772,0.0212176,0.0275555,0.026373,0.0126344,0.0227659,0.0406205,0,0,0,0,0,0.0335864,0
888,0.0507232,0,0,0,0,0.030431,0,0,0,0,0,0.0470274,0.0195467,0.00899998,0,0,0.0723188,0,0.0596704,0.034997,0.0362144,0.0219808,0.0281672,0.00997831,0.0124137,0.0651173,0.0143825,0.0134883,0.0166702,0.0552486,0.0132145,0.0216036,0.0115624,0.0307413,0.0529456,0.0582105,0.025532,0.0174114,0.0121072,0.0405908,0.00738383,0.00913416,0.0462792,0,0,0.0231085,0,0.00326889,0.046558,0.019265,0.0298156,0.00760858,0.0112394,0.0412226,0.0052077,0.0297923,0.00683543,0.00840299,0.00846713,0.0384267,0.00671574,0.00719462,0.0205025,0.027944,0.0265011,0.0128052,0.0229296,0.0410973,0,0,0,0,0,0.0333889,0
889,0.0501827,0,0,0,0,0.0301671,0,0,0,0,0,0.0468871,0.0195664,0.00859682,0,0,0.0720888,0,0.0596128,0.0347752,0.0361686,0.0212794,0.0280884,0.0102343,0.0119378,0.0646312,0.0146976,0.0136109,0.0166295,0.0554819,0.0132207,0.0212901,0.0114798,0.0306274,0.0557061,0.0582765,0.0255168,0.0176299,0.0119926,0.0406611,0.00735917,0.00999037,0.0457871,0,0,0.0223413,0,0.00289087,0.0467707,0.0187974,0.0298172,0.00750953,0.010377,0.0403482,0.00531497,0.0297394,0.00682717,0.0084527,0.00829154,0.0382142,0.00658966,0.0069645,0.0199009,0.0272234,0.0269843,0.0129812,0.0225828,0.0406734,0,0,0,0,0,0.0333955,0
890,0.0209992,0,0,0,0,0.0195857,0,0,0,0,0,0.0342397,0.0203247,0.0160512,0,0,0.112868,0,0.050143,0.072888,0.0371795,0.0219305,0.0228707,0.0103668,0.0294636,0.0394455,0.015792,0.0146088,0.0180709,0.0566899,0.0142288,0.0226957,0.0120747,0.0305044,0.0608987,0.0804727,0.0342556,0.0504202,0.0123911,0.0423904,0.00635334,0.0149193,0.0238242,0,0,0.00968773,0,0.0115372,0.0469559,0.0187484,0.0306567,0.00790012,0.0254683,0.0291711,0.00426534,0.0308993,0.00645887,0.00789953,0.00829917,0.0371723,0.00618029,0.00731796,0.0213195,0.00985208,0.0272749,0.0129376,0.0256153,0.02057,0,0,0,0,0,0.0361826,0
891,0.0501493,0,0,0,0,0.0283552,0,0,0,0,0,0.0467537,0.0196884,0.00848265,0,0,0.072487,0,0.0596209,0.0348844,0.0363152,0.0215515,0.0278879,0.0101102,0.011124,0.0654007,0.0155009,0.0141467,0.0166743,0.0558519,0.0129444,0.0211226,0.0112145,0.0305734,0.0602734,0.0588574,0.0253318,0.0176939,0.0113151,0.0410191,0.00713514,0.00931888,0.0456592,0,0,0.0214007,0,0.00287264,0.0468561,0.0179303,0.0297872,0.00726644,0.009063,0.037834,0.00470752,0.0299936,0.00680258,0.00838758,0.0080087,0.037864,0.0061881,0.0065105,0.0178696,0.0259411,0.0281248,0.0134989,0.0211128,0.0410053,0,0,0,0,0,0.0330114,0
892,0.0503981,0,0,0,0,0.0284272,0,0,0,0,0,0.0468745,0.0199503,0.0084562,0,0,0.0724028,0,0.059932,0.0347638,0.0363563,0.02186,0.0276691,0.0101384,0.0112376,0.0654507,0.0156511,0.0141943,0.0166131,0.0561043,0.0128275,0.0209865,0.0111271,0.0307252,0.0625272,0.0590018,0.0253426,0.0175628,0.0112249,0.0410761,0.00701931,0.00942432,0.0458048,0,0,0.0210573,0,0.00273227,0.0468176,0.0175885,0.0298014,0.00739736,0.00885795,0.0375896,0.00395544,0.0300134,0.00673663,0.00834905,0.00802852,0.0377832,0.0060855,0.006479,0.0175026,0.0253612,0.0277168,0.0135594,0.0214618,0.0412475,0,0,0,0,0,0.0331385,0
893,0.0512409,0,0,0,0,0.0278491,0,0,0,0,0,0.0467081,0.020281,0.00823416,0,0,0.073171,0,0.0600783,0.0351491,0.036282,0.0221578,0.0277039,0.0103092,0.0110336,0.0668411,0.0156637,0.0140691,0.0164319,0.0563351,0.0127684,0.0205839,0.0111339,0.0308707,0.0641689,0.0598482,0.0252369,0.0174235,0.0110491,0.0413451,0.00695823,0.0100534,0.0464743,0,0,0.0212561,0,0.00314154,0.0467919,0.0173422,0.0298379,0.00755512,0.00844911,0.0364255,0.00403386,0.0300419,0.00661307,0.00823746,0.00806843,0.0377058,0.00595716,0.00646541,0.017628,0.0250555,0.0278618,0.0140194,0.0208487,0.0422162,0,0,0,0,0,0.0328726,0
894,0.0519339,0,0,0,0,0.0283209,0,0,0,0,0,0.0464578,0.0205562,0.0080135,0,0,0.0736117,0,0.0598716,0.0354661,0.0362136,0.0223631,0.0277482,0.0103251,0.0108628,0.0677459,0.0157832,0.014028,0.0163201,0.0566018,0.0125323,0.0202389,0.0109744,0.0310099,0.0648462,0.0606352,0.025054,0.0175364,0.0110104,0.0414506,0.00694657,0.0102778,0.0470763,0,0,0.0213044,0,0.00331146,0.0467354,0.0170115,0.0297991,0.00775605,0.00802031,0.0362205,0.0040603,0.0300878,0.00645878,0.0079867,0.00807764,0.0376405,0.00589557,0.00643562,0.0176246,0.0250404,0.0281126,0.014284,0.0209276,0.042886,0,0,0,0,0,0.0327841,0
895,0.0526877,0,0,0,0,0.0287518,0,0,0,0,0,0.0462604,0.0208419,0.00787255,0,0,0.074115,0,0.0596366,0.0357365,0.0361418,0.0223275,0.0277452,0.0102903,0.0106628,0.0687386,0.0158619,0.014091,0.0161716,0.0566275,0.012256,0.019986,0.0107236,0.0311395,0.0646462,0.0614798,0.0248359,0.0176617,0.0110648,0.0414491,0.00690142,0.00982051,0.047739,0,0,0.021425,0,0.00347699,0.0466502,0.0166129,0.0296586,0.0078272,0.00760356,0.0362752,0.00394345,0.0301487,0.00632616,0.00773861,0.00804833,0.0375558,0.00592521,0.00639579,0.0175704,0.0250645,0.0283866,0.0144755,0.0211282,0.0435488,0,0,0,0,0,0.0326468,0
896,0.0531967,0,0,0,0,0.0294175,0,0,0,0,0,0.0462641,0.0212142,0.00794212,0,0,0.0743484,0,0.0596869,0.0358044,0.0361058,0.0225441,0.027659,0.0102014,0.0107395,0.0691358,0.0156872,0.0138747,0.0158727,0.0562645,0.012149,0.0200423,0.0106562,0.0313244,0.0639687,0.0620673,0.0247829,0.0175254,0.0110593,0.0414942,0.00681738,0.00946329,0.0482028,0,0,0.0214032,0,0.00352392,0.0465455,0.0162372,0.0294139,0.00778418,0.00739116,0.0368513,0.00379547,0.030004,0.00624394,0.00771057,0.00794829,0.0374315,0.00585791,0.00629376,0.0174137,0.0250737,0.0285422,0.0145219,0.0217116,0.0438905,0,0,0,0,0,0.0327414,0
897,0.0537912,0,0,0,0,0.0295082,0,0,0,0,0,0.046329,0.0214794,0.00790186,0,0,0.0751702,0,0.0599373,0.0362894,0.0360346,0.0227323,0.0276237,0.00982524,0.0107475,0.0698588,0.0155636,0.01378,0.0155596,0.0558622,0.0120566,0.0198675,0.0105794,0.0314521,0.0626629,0.0628784,0.0247885,0.0177572,0.0110313,0.0416307,0.00673348,0.00897354,0.0487312,0,0,0.0212825,0,0.00371254,0.0463954,0.0158959,0.0290911,0.0076217,0.00721588,0.0369618,0.00474637,0.029941,0.00610952,0.00762211,0.00780102,0.0373062,0.00560257,0.00615797,0.0168501,0.025043,0.0287701,0.0146889,0.0218908,0.0444049,0,0,0,0,0,0.0327382,0
898,0.0552043,0,0,0,0,0.0293603,0,0,0,0,0,0.0462283,0.0213914,0.00777154,0,0,0.0760528,0,0.0599798,0.0365457,0.0359027,0.0226197,0.0277777,0.00962032,0.0105244,0.0716774,0.0155074,0.0136959,0.0153778,0.0554726,0.0118169,0.0190605,0.0103705,0.0315504,0.0606962,0.0641351,0.0246394,0.0175708,0.0109829,0.0417614,0.00666547,0.00878472,0.0499782,0,0,0.021359,0,0.00402634,0.0462609,0.015582,0.0287301,0.00749313,0.00703456,0.0370051,0.0051888,0.0300003,0.00606121,0.00763085,0.00768963,0.0372005,0.00542894,0.00609818,0.0164757,0.0253772,0.0290534,0.0149676,0.0219069,0.0456598,0,0,0,0,0,0.0325937,0
