Coordinates
version=1
nRows=870
nColumns=38
inDegrees=no

Units are S.I. units (second, meters, Newtons, ...)
If the header above contains a line with 'inDegrees', this indicates whether rotational values are in degrees (yes) or radians (no).

endheader
time	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	ankle_angle_l	subtalar_angle_l	mtp_angle_l	lumbar_extension	lumbar_bending	lumbar_rotation	arm_flex_r	arm_add_r	arm_rot_r	elbow_flex_r	pro_sup_r	wrist_flex_r	wrist_dev_r	arm_flex_l	arm_add_l	arm_rot_l	elbow_flex_l	pro_sup_l	wrist_flex_l	wrist_dev_l
65.06	0.771882	1.40452	0.852121	0.6489	0.163391	0.633434	1.30917	-0.0520882	-0.0820388	1.6996	-0.0886302	0	0	1.32231	-0.130222	0.15675	1.72613	0.0162779	0	0	-0.948188	0.131809	0.151072	1.29311	-0.777287	0.475143	1.30967	0.496825	0	0	1.28961	-0.562637	0.574524	1.201	0.499855	0	0
65.07	0.813252	1.41059	0.809963	0.6488	0.163361	0.636208	1.29439	-0.0494754	-0.0827314	1.69332	-0.0895341	0	0	1.30693	-0.130799	0.157039	1.72012	0.0204178	0	0	-0.952183	0.131557	0.148483	1.29276	-0.773859	0.478952	1.30657	0.4971	0	0	1.2872	-0.565792	0.57647	1.20013	0.498215	0	0
65.08	0.834437	1.41351	0.787876	0.648756	0.163537	0.638759	1.28441	-0.0473062	-0.0830742	1.68687	-0.0901837	0	0	1.29619	-0.130977	0.156864	1.7135	0.02093	0	0	-0.95063	0.130693	0.146262	1.287	-0.771916	0.478511	1.30581	0.496649	0	0	1.28235	-0.566753	0.576559	1.19927	0.498794	0	0
65.09	0.857014	1.41674	0.764502	0.648728	0.163746	0.641538	1.2736	-0.0456226	-0.0835563	1.67991	-0.090986	0	0	1.2846	-0.131262	0.15627	1.70616	0.0213627	0	0	-0.949096	0.129764	0.143908	1.28137	-0.769799	0.478559	1.30439	0.497234	0	0	1.27717	-0.567741	0.576592	1.19853	0.498611	0	0
65.1	0.869943	1.41868	0.750907	0.648707	0.164073	0.644312	1.26453	-0.0444295	-0.0841409	1.67254	-0.0910782	0	0	1.27493	-0.131571	0.155438	1.69828	0.0201872	0	0	-0.94509	0.128647	0.141853	1.27305	-0.768282	0.476262	1.3039	0.498053	0	0	1.27112	-0.567466	0.576004	1.19754	0.500807	0	0
65.11	0.89671	1.42281	0.723914	0.648624	0.164362	0.647506	1.25171	-0.0441815	-0.0850238	1.66472	-0.0918968	0	0	1.26146	-0.132035	0.153981	1.68976	0.0202721	0	0	-0.944209	0.127901	0.138943	1.26734	-0.765637	0.476027	1.30195	0.49901	0	0	1.26592	-0.568708	0.576368	1.1969	0.500508	0	0
65.12	0.926689	1.42713	0.693966	0.648445	0.164659	0.650865	1.23812	-0.044868	-0.0863538	1.65655	-0.0929093	0	0	1.2473	-0.132486	0.152191	1.68085	0.0201701	0	0	-0.943527	0.127732	0.136173	1.26231	-0.763522	0.476858	1.30001	0.500116	0	0	1.26072	-0.570028	0.577279	1.19626	0.499922	0	0
65.13	0.96026	1.4316	0.66062	0.64819	0.164953	0.654425	1.22361	-0.0462078	-0.087876	1.6477	-0.0941735	0	0	1.23216	-0.133053	0.149905	1.67114	0.0194628	0	0	-0.943272	0.1279	0.133601	1.2576	-0.761931	0.477717	1.29866	0.501058	0	0	1.25593	-0.571654	0.578955	1.19613	0.498603	0	0
65.14	0.986077	1.43537	0.635254	0.647952	0.165335	0.658008	1.21039	-0.0480668	-0.0891774	1.63883	-0.0952955	0	0	1.21823	-0.133628	0.146951	1.66098	0.0187063	0	0	-0.941172	0.128027	0.131216	1.25093	-0.761019	0.476586	1.29817	0.501816	0	0	1.25091	-0.572919	0.581273	1.19612	0.497746	0	0
65.15	1.0207	1.4402	0.601311	0.64774	0.165725	0.661919	1.19489	-0.0502484	-0.0903802	1.62883	-0.096777	0	0	1.20179	-0.134428	0.143288	1.64943	0.0177423	0	0	-0.940157	0.127838	0.128859	1.24371	-0.760027	0.474464	1.29723	0.50158	0	0	1.24716	-0.574066	0.585569	1.19521	0.496338	0	0
65.16	1.05614	1.44458	0.566613	0.647494	0.166141	0.665918	1.17969	-0.0522818	-0.0916163	1.61866	-0.0983217	0	0	1.18562	-0.13547	0.139473	1.63761	0.0165695	0	0	-0.938607	0.127818	0.126958	1.23599	-0.759549	0.471898	1.29665	0.499771	0	0	1.24321	-0.574867	0.589692	1.19461	0.494457	0	0
65.17	1.09499	1.44883	0.528621	0.64718	0.166582	0.67007	1.16419	-0.054175	-0.0926685	1.6082	-0.100119	0	0	1.16897	-0.136291	0.135646	1.6251	0.0151267	0	0	-0.936813	0.128017	0.125371	1.22915	-0.759816	0.472171	1.29534	0.499438	0	0	1.23905	-0.575058	0.593836	1.19354	0.492197	0	0
65.18	1.1468	1.45336	0.477593	0.646859	0.16704	0.674455	1.14706	-0.0555065	-0.0935397	1.59742	-0.102477	0	0	1.15054	-0.137204	0.131895	1.61202	0.0133844	0	0	-0.936039	0.12822	0.123755	1.22319	-0.760106	0.473686	1.29336	0.499601	0	0	1.235	-0.575265	0.597954	1.19217	0.488636	0	0
65.19	1.18753	1.45614	0.437159	0.646628	0.167646	0.678728	1.13195	-0.0556154	-0.0946844	1.58621	-0.104232	0	0	1.1346	-0.138794	0.128701	1.59928	0.0118907	0	0	-0.932784	0.12855	0.122377	1.21531	-0.759593	0.473151	1.29227	0.499025	0	0	1.22879	-0.575783	0.599762	1.19229	0.486151	0	0
65.2	1.24082	1.45955	0.38434	0.646339	0.168229	0.683271	1.1149	-0.0557254	-0.0956322	1.57433	-0.106523	0	0	1.11646	-0.139749	0.125303	1.58564	0.0098707	0	0	-0.930992	0.129166	0.12075	1.20873	-0.759042	0.473812	1.29094	0.49821	0	0	1.22328	-0.576972	0.602355	1.19244	0.483334	0	0
65.21	1.29852	1.46299	0.32738	0.645977	0.168833	0.687908	1.0974	-0.055836	-0.0961345	1.56233	-0.108749	0	0	1.09768	-0.139728	0.121996	1.57146	0.00770233	0	0	-0.928891	0.130297	0.119242	1.20208	-0.758499	0.474474	1.28949	0.497552	0	0	1.21782	-0.57762	0.605315	1.19151	0.481188	0	0
65.22	1.35987	1.46583	0.266914	0.645544	0.169527	0.692662	1.07942	-0.0556947	-0.0967704	1.54975	-0.110779	0	0	1.0786	-0.139201	0.119184	1.55681	0.00533869	0	0	-0.926369	0.131696	0.117841	1.19492	-0.758034	0.475034	1.28797	0.496308	0	0	1.21191	-0.577912	0.608131	1.19043	0.480064	0	0
65.23	1.42412	1.46815	0.203777	0.645089	0.170299	0.697588	1.06088	-0.0552914	-0.097412	1.53646	-0.112765	0	0	1.05917	-0.138295	0.116745	1.54167	0.00298864	0	0	-0.923552	0.133015	0.116318	1.18698	-0.757547	0.475301	1.28616	0.494536	0	0	1.2059	-0.578005	0.61105	1.18931	0.478677	0	0
65.24	1.48919	1.47024	0.140034	0.644749	0.171123	0.702671	1.04221	-0.0546877	-0.0976846	1.52273	-0.114782	0	0	1.03949	-0.137298	0.114174	1.52577	0.000528855	0	0	-0.9204	0.133695	0.114285	1.17818	-0.756823	0.475203	1.28405	0.492454	0	0	1.20035	-0.578548	0.614653	1.18822	0.476017	0	0
65.25	1.54325	1.47202	0.0871783	0.644499	0.172008	0.707761	1.02495	-0.0539285	-0.0975403	1.50885	-0.11686	0	0	1.02087	-0.136371	0.111441	1.50918	-0.00216722	0	0	-0.915486	0.13384	0.111922	1.16894	-0.755995	0.47564	1.28142	0.490253	0	0	1.19466	-0.579339	0.618794	1.18698	0.472229	0	0
65.26	1.57796	1.47349	0.0533937	0.644269	0.172981	0.712768	1.00995	-0.0529782	-0.0970135	1.49489	-0.118678	0	0	1.00425	-0.135616	0.108558	1.49207	-0.00455486	0	0	-0.908305	0.133633	0.109181	1.15866	-0.754789	0.474958	1.27928	0.48916	0	0	1.18802	-0.580433	0.621926	1.18647	0.468586	0	0
65.27	1.63597	1.47491	-0.00350335	0.643965	0.173895	0.718099	0.991999	-0.0522718	-0.0965789	1.47987	-0.115438	0	0	0.984475	-0.134695	0.105457	1.47356	-0.0043353	0	0	-0.903322	0.133563	0.105751	1.14753	-0.74978	0.46954	1.27524	0.512355	0	0	1.1822	-0.582327	0.625284	1.18548	0.469424	0	0
65.28	1.65676	1.47554	-0.0229023	0.643565	0.17492	0.723143	0.977993	-0.0516413	-0.0966789	1.46469	-0.120299	0	0	0.969374	-0.133774	0.103074	1.45569	-0.00882741	0	0	-0.894398	0.134726	0.102809	1.13866	-0.749539	0.471789	1.27407	0.502255	0	0	1.1754	-0.584473	0.629471	1.18591	0.463796	0	0
65.29	1.70111	1.47584	-0.0654867	0.643077	0.175914	0.728488	0.960997	-0.0514744	-0.0972345	1.44867	-0.126002	0	0	0.951564	-0.133009	0.100578	1.43722	-0.0142399	0	0	-0.887469	0.136371	0.0999161	1.13126	-0.749159	0.475769	1.27158	0.493496	0	0	1.17006	-0.586475	0.635525	1.18492	0.459606	0	0
65.3	1.74394	1.47583	-0.106317	0.642551	0.177005	0.73393	0.944166	-0.0525085	-0.0984031	1.43345	-0.131221	0	0	0.933726	-0.132369	0.0981838	1.41855	-0.0191278	0	0	-0.880469	0.138136	0.0969646	1.12282	-0.748438	0.477846	1.26952	0.487189	0	0	1.16433	-0.587947	0.640295	1.18398	0.456319	0	0
65.31	1.78264	1.47583	-0.142926	0.64194	0.178177	0.739391	0.927994	-0.0554059	-0.100523	1.41948	-0.136698	0	0	0.91578	-0.131588	0.0955725	1.39906	-0.0236503	0	0	-0.872809	0.139896	0.0938598	1.11364	-0.747502	0.478684	1.2675	0.482389	0	0	1.15838	-0.589109	0.645006	1.18268	0.453245	0	0
65.32	1.81236	1.476	-0.170764	0.641343	0.179435	0.744838	0.91165	-0.0568915	-0.102371	1.40298	-0.141596	0	0	0.898327	-0.131082	0.0925696	1.37874	-0.0281694	0	0	-0.863946	0.141245	0.0906834	1.10345	-0.746505	0.478813	1.26568	0.478826	0	0	1.15214	-0.590266	0.64989	1.18139	0.449875	0	0
65.33	1.83629	1.47641	-0.193177	0.640851	0.18079	0.750313	0.895196	-0.0570721	-0.103768	1.38465	-0.145867	0	0	0.881193	-0.131079	0.0889507	1.35783	-0.0330108	0	0	-0.854068	0.141827	0.0873362	1.0924	-0.745074	0.47843	1.26364	0.47632	0	0	1.1457	-0.591359	0.654685	1.17998	0.445757	0	0
65.34	1.87525	1.47695	-0.230964	0.640457	0.182177	0.755948	0.877402	-0.0576364	-0.105301	1.36641	-0.149943	0	0	0.862257	-0.131283	0.0845543	1.3364	-0.0382332	0	0	-0.844887	0.141296	0.0842998	1.08127	-0.743849	0.478195	1.26066	0.474296	0	0	1.14054	-0.591543	0.661235	1.17695	0.441162	0	0
65.35	1.91892	1.47758	-0.273962	0.640105	0.183612	0.761672	0.859253	-0.0584009	-0.106594	1.34815	-0.154244	0	0	0.84248	-0.131669	0.0794129	1.31425	-0.0437784	0	0	-0.836082	0.139832	0.0812242	1.07018	-0.742581	0.477815	1.25761	0.472618	0	0	1.13544	-0.591735	0.667421	1.1743	0.436021	0	0
65.36	1.9615	1.47809	-0.316212	0.639718	0.185082	0.767375	0.84133	-0.0592608	-0.107737	1.32987	-0.158826	0	0	0.82281	-0.1323	0.0739016	1.29193	-0.0493103	0	0	-0.827228	0.13821	0.0781717	1.05949	-0.741291	0.477654	1.25467	0.470867	0	0	1.13015	-0.592258	0.673184	1.17219	0.431312	0	0
65.37	2.00227	1.47861	-0.356913	0.639279	0.186609	0.773056	0.823784	-0.0602881	-0.108816	1.31164	-0.163674	0	0	0.802985	-0.133097	0.0678775	1.26901	-0.0543253	0	0	-0.817977	0.136875	0.0753118	1.04895	-0.739899	0.477483	1.25196	0.468812	0	0	1.12406	-0.592924	0.678512	1.17019	0.427704	0	0
65.38	2.04113	1.47913	-0.396036	0.638843	0.188228	0.778694	0.80651	-0.0611147	-0.109594	1.29336	-0.168829	0	0	0.783115	-0.134015	0.0615272	1.24609	-0.0595262	0	0	-0.808302	0.135647	0.0726534	1.03834	-0.73851	0.477439	1.24991	0.46543	0	0	1.11719	-0.593679	0.683034	1.16842	0.424471	0	0
65.39	2.08095	1.47947	-0.436021	0.63838	0.189937	0.784306	0.789255	-0.0621725	-0.110583	1.2754	-0.174214	0	0	0.763408	-0.135009	0.055114	1.22355	-0.0654275	0	0	-0.798564	0.134543	0.0697818	1.02785	-0.737281	0.477509	1.24849	0.461233	0	0	1.10996	-0.594404	0.686863	1.1668	0.421451	0	0
65.4	2.12515	1.47941	-0.480107	0.637891	0.191728	0.789889	0.771475	-0.0633706	-0.112031	1.25758	-0.17963	0	0	0.743282	-0.135944	0.0486245	1.20094	-0.0719039	0	0	-0.788891	0.133537	0.0667594	1.01762	-0.73635	0.478444	1.24686	0.457105	0	0	1.10313	-0.595104	0.691353	1.16476	0.418458	0	0
65.41	2.16658	1.47961	-0.521569	0.6374	0.193611	0.795359	0.753998	-0.0640859	-0.11254	1.23937	-0.18486	0	0	0.723371	-0.136591	0.0418612	1.17797	-0.0786317	0	0	-0.778392	0.13198	0.0634581	1.00775	-0.735466	0.480194	1.24467	0.452909	0	0	1.09661	-0.595734	0.696435	1.16224	0.41514	0	0
65.42	2.20092	1.48054	-0.556381	0.636914	0.195533	0.80068	0.737181	-0.0634752	-0.11025	1.21981	-0.189565	0	0	0.704305	-0.13657	0.0351411	1.15463	-0.0854679	0	0	-0.766535	0.129759	0.0600587	0.997599	-0.734261	0.481483	1.24216	0.448539	0	0	1.08963	-0.596218	0.70124	1.15954	0.411388	0	0
65.43	2.2374	1.48151	-0.593265	0.636438	0.197547	0.805966	0.72062	-0.0631907	-0.108211	1.2009	-0.194094	0	0	0.68494	-0.135891	0.0286998	1.1308	-0.0924198	0	0	-0.754237	0.127491	0.0565709	0.987512	-0.732621	0.48248	1.23898	0.444731	0	0	1.08266	-0.596188	0.706417	1.1558	0.407433	0	0
65.44	2.27436	1.48236	-0.630484	0.635987	0.199654	0.811203	0.704242	-0.0632164	-0.106977	1.1825	-0.198565	0	0	0.665182	-0.134612	0.0226396	1.10617	-0.0995732	0	0	-0.741598	0.125171	0.0530058	0.977644	-0.731021	0.484678	1.23556	0.442851	0	0	1.07535	-0.596109	0.711487	1.15206	0.403877	0	0
65.45	2.30902	1.48313	-0.665229	0.635541	0.201807	0.816328	0.688043	-0.0632287	-0.106032	1.16416	-0.20285	0	0	0.645913	-0.133029	0.0174293	1.08191	-0.107306	0	0	-0.728854	0.122785	0.0490128	0.96774	-0.728803	0.486492	1.23212	0.441142	0	0	1.06712	-0.597202	0.715127	1.15057	0.399653	0	0
65.46	2.33623	1.48424	-0.692485	0.63506	0.203986	0.821265	0.672702	-0.0628119	-0.104128	1.14562	-0.206943	0	0	0.627857	-0.130897	0.0133164	1.05833	-0.114347	0	0	-0.715219	0.120744	0.0445792	0.958454	-0.72598	0.488595	1.22848	0.438544	0	0	1.05818	-0.598896	0.717931	1.14967	0.396106	0	0
65.47	2.35187	1.48599	-0.708443	0.634577	0.206143	0.825981	0.659414	-0.0619919	-0.100878	1.1279	-0.212048	0	0	0.611288	-0.128406	0.00985849	1.03477	-0.121421	0	0	-0.700194	0.119098	0.0400351	0.950335	-0.722916	0.491823	1.22483	0.434775	0	0	1.04868	-0.601091	0.720457	1.14872	0.393129	0	0
65.48	2.42925	1.48524	-0.786686	0.634829	0.207472	0.830841	0.64256	-0.060566	-0.0937198	1.11198	-0.216144	0	0	0.589883	-0.125558	0.00527001	1.01052	-0.12849	0	0	-0.691714	0.113253	0.0366807	0.943376	-0.720522	0.493433	1.22109	0.431636	0	0	1.04841	-0.602964	0.730748	1.14488	0.387889	0	0
65.49	2.46144	1.48503	-0.818678	0.634253	0.209623	0.835591	0.626345	-0.0598316	-0.0912398	1.09362	-0.219959	0	0	0.570749	-0.122622	0.00246093	0.986054	-0.134532	0	0	-0.678768	0.111552	0.0337479	0.934516	-0.719943	0.495822	1.21808	0.429927	0	0	1.04246	-0.602945	0.737324	1.14151	0.381872	0	0
65.5	2.49448	1.48465	-0.851195	0.633588	0.211963	0.840358	0.609352	-0.0599728	-0.0892701	1.07443	-0.22396	0	0	0.550888	-0.119305	-0.00040877	0.960702	-0.140338	0	0	-0.665751	0.110142	0.0304964	0.925852	-0.719686	0.498665	1.21501	0.429357	0	0	1.03569	-0.602924	0.743329	1.13834	0.376079	0	0
65.51	2.52472	1.48405	-0.880674	0.632954	0.214396	0.845061	0.592253	-0.0602388	-0.0882781	1.05521	-0.228245	0	0	0.53093	-0.1163	-0.00325079	0.93491	-0.146579	0	0	-0.652941	0.108941	0.0271796	0.916473	-0.718926	0.500196	1.21265	0.428047	0	0	1.02834	-0.603154	0.748279	1.13602	0.370506	0	0
65.52	2.55569	1.48282	-0.910953	0.632378	0.21687	0.849737	0.57433	-0.060144	-0.0879068	1.03559	-0.232542	0	0	0.510349	-0.11388	-0.00623495	0.908718	-0.153467	0	0	-0.640526	0.107857	0.0242524	0.906806	-0.71773	0.501336	1.21007	0.425733	0	0	1.02107	-0.603071	0.753379	1.13326	0.365721	0	0
65.53	2.5885	1.48086	-0.943413	0.631874	0.219356	0.854409	0.555613	-0.0596424	-0.0874627	1.01558	-0.23705	0	0	0.488924	-0.111942	-0.00927035	0.882229	-0.160995	0	0	-0.628662	0.106497	0.0217212	0.897678	-0.716255	0.502678	1.20653	0.423065	0	0	1.01418	-0.60283	0.758657	1.13016	0.360678	0	0
65.54	2.62118	1.4785	-0.976046	0.631414	0.221877	0.859059	0.53639	-0.0590478	-0.0869246	0.995177	-0.242225	0	0	0.466892	-0.11017	-0.0121516	0.855148	-0.169483	0	0	-0.617173	0.104915	0.0195004	0.88934	-0.715	0.505009	1.20251	0.420155	0	0	1.00762	-0.602853	0.764576	1.12728	0.355308	0	0
65.55	2.64785	1.47629	-1.00288	0.630991	0.224446	0.863577	0.517814	-0.0583791	-0.0866876	0.975038	-0.247285	0	0	0.445386	-0.108883	-0.015183	0.828154	-0.177646	0	0	-0.605329	0.103489	0.0176156	0.880812	-0.713856	0.506969	1.19897	0.418151	0	0	1.00057	-0.603017	0.769921	1.12483	0.351093	0	0
65.56	2.6707	1.47424	-1.02614	0.630567	0.227049	0.867973	0.499682	-0.0578423	-0.0868997	0.95497	-0.252355	0	0	0.424082	-0.107665	-0.0181785	0.800804	-0.185868	0	0	-0.593374	0.102019	0.0156283	0.872732	-0.712405	0.509377	1.19537	0.417163	0	0	0.992763	-0.603514	0.773829	1.12306	0.346512	0	0
65.57	2.6916	1.47209	-1.04775	0.630157	0.229659	0.872263	0.481493	-0.0574358	-0.0876188	0.934588	-0.257502	0	0	0.402772	-0.106507	-0.0212805	0.773252	-0.194498	0	0	-0.581523	0.100616	0.0136433	0.865626	-0.710611	0.512961	1.19115	0.417526	0	0	0.984651	-0.604417	0.777108	1.12165	0.341135	0	0
65.58	2.70764	1.47016	-1.0648	0.629766	0.23227	0.876402	0.463678	-0.0567389	-0.0883467	0.913782	-0.262734	0	0	0.382041	-0.10562	-0.0246129	0.7459	-0.203173	0	0	-0.569522	0.0994945	0.011908	0.859241	-0.708764	0.517002	1.18679	0.419169	0	0	0.976014	-0.60576	0.77962	1.12113	0.335319	0	0
65.59	2.72005	1.4687	-1.07851	0.629415	0.234877	0.88038	0.446638	-0.0558401	-0.0888891	0.89301	-0.267853	0	0	0.362053	-0.104843	-0.0282739	0.718748	-0.211914	0	0	-0.557304	0.0986192	0.0103569	0.85309	-0.706644	0.520465	1.18281	0.421355	0	0	0.966868	-0.607436	0.781043	1.12117	0.3296	0	0
65.6	2.7341	1.46709	-1.094	0.629089	0.237467	0.884267	0.429604	-0.0550919	-0.0894353	0.872351	-0.273368	0	0	0.341749	-0.103915	-0.0321138	0.691178	-0.221416	0	0	-0.545496	0.0977473	0.00884698	0.847388	-0.704343	0.523954	1.17893	0.422983	0	0	0.957782	-0.609254	0.782309	1.12124	0.323917	0	0
65.61	2.74754	1.46582	-1.10892	0.62877	0.240056	0.888036	0.413135	-0.0544793	-0.0898517	0.851938	-0.279156	0	0	0.321811	-0.102633	-0.0357461	0.663324	-0.231184	0	0	-0.533545	0.0970397	0.00722871	0.841631	-0.701711	0.526905	1.17549	0.423208	0	0	0.948118	-0.611016	0.782619	1.12136	0.319588	0	0
65.62	2.76669	1.46333	-1.12944	0.628506	0.242521	0.891758	0.39551	-0.0538585	-0.0903167	0.831942	-0.284878	0	0	0.300805	-0.101236	-0.0393838	0.63574	-0.241355	0	0	-0.522623	0.0954002	0.00750556	0.834248	-0.700908	0.528496	1.17182	0.422956	0	0	0.942448	-0.60969	0.787328	1.11773	0.315433	0	0
65.63	2.78585	1.46021	-1.15003	0.628253	0.244953	0.895467	0.377088	-0.0531206	-0.0910156	0.811433	-0.291216	0	0	0.279123	-0.0998564	-0.0427587	0.607785	-0.25305	0	0	-0.512578	0.0937046	0.00819964	0.827046	-0.700508	0.530319	1.16811	0.422518	0	0	0.937829	-0.608027	0.793111	1.11353	0.311286	0	0
65.64	2.8022	1.4569	-1.16786	0.628027	0.247392	0.899092	0.35849	-0.0520882	-0.0916691	0.790665	-0.297021	0	0	0.257404	-0.0985693	-0.0457245	0.579904	-0.264096	0	0	-0.503065	0.0922398	0.00884714	0.820209	-0.699946	0.53189	1.16473	0.42141	0	0	0.932917	-0.606714	0.798075	1.11001	0.308499	0	0
65.65	2.81602	1.45333	-1.18301	0.627816	0.249774	0.902593	0.339895	-0.0508671	-0.0926438	0.77002	-0.30261	0	0	0.235743	-0.0973546	-0.0481759	0.5521	-0.275091	0	0	-0.493769	0.0911211	0.00940984	0.813725	-0.698962	0.533444	1.16086	0.420081	0	0	0.928476	-0.605188	0.803295	1.10575	0.306196	0	0
65.66	2.82549	1.44991	-1.19352	0.627632	0.252086	0.905984	0.321782	-0.0493633	-0.0940287	0.749351	-0.308605	0	0	0.214826	-0.0964172	-0.0502713	0.524373	-0.286845	0	0	-0.4846	0.0904378	0.00968138	0.80753	-0.697841	0.535035	1.15715	0.418024	0	0	0.924215	-0.604004	0.808261	1.10161	0.303181	0	0
65.67	2.82981	1.44697	-1.19867	0.627434	0.25435	0.909253	0.304159	-0.0472071	-0.0949532	0.727855	-0.315216	0	0	0.195028	-0.0956832	-0.0521273	0.4968	-0.299079	0	0	-0.475217	0.0904547	0.00972	0.80155	-0.696772	0.536542	1.15394	0.415411	0	0	0.919376	-0.60306	0.812257	1.09773	0.300504	0	0
65.68	2.83212	1.44433	-1.20159	0.627225	0.256618	0.912409	0.286789	-0.0447819	-0.0956615	0.705961	-0.322055	0	0	0.175564	-0.094825	-0.0538425	0.468748	-0.311619	0	0	-0.465783	0.0910113	0.00931049	0.79581	-0.695675	0.538942	1.15165	0.414883	0	0	0.913604	-0.602638	0.815026	1.09449	0.298337	0	0
65.69	2.83555	1.44181	-1.20512	0.627001	0.25894	0.915503	0.269175	-0.042606	-0.0968355	0.683857	-0.328747	0	0	0.155515	-0.0935046	-0.0556982	0.439429	-0.324583	0	0	-0.456477	0.0916699	0.00794663	0.79026	-0.693853	0.54154	1.14913	0.415026	0	0	0.90676	-0.602732	0.816274	1.09206	0.296541	0	0
65.7	2.84269	1.43858	-1.21191	0.626774	0.261291	0.918606	0.250249	-0.0407766	-0.0988098	0.661418	-0.334904	0	0	0.13357	-0.0917271	-0.0579516	0.40825	-0.338544	0	0	-0.448103	0.0919815	0.0058108	0.785092	-0.691563	0.544725	1.14584	0.414614	0	0	0.899773	-0.603148	0.817313	1.09002	0.29493	0	0
65.71	2.85211	1.4346	-1.22089	0.62654	0.2636	0.921724	0.22967	-0.0388409	-0.100637	0.637409	-0.340858	0	0	0.10969	-0.0897054	-0.0608559	0.374901	-0.353353	0	0	-0.440543	0.092082	0.00345605	0.780402	-0.688956	0.548255	1.14169	0.413292	0	0	0.893135	-0.603618	0.818993	1.08757	0.293612	0	0
65.72	2.86172	1.43047	-1.23019	0.626363	0.2659	0.924889	0.207929	-0.0364626	-0.101955	0.611073	-0.348936	0	0	0.0841065	-0.0874445	-0.0637817	0.338189	-0.374982	0	0	-0.433757	0.0923047	0.000415229	0.775037	-0.683969	0.548359	1.13706	0.424625	0	0	0.88443	-0.605019	0.817085	1.08641	0.297501	0	0
65.73	2.87332	1.42429	-1.24157	0.626247	0.268109	0.928213	0.183358	-0.033434	-0.103275	0.582897	-0.365761	0	0	0.0551221	-0.0855131	-0.0674649	0.298475	-0.408118	0	0	-0.429721	0.0931989	-0.00341953	0.77607	-0.681397	0.559537	1.13227	0.408144	0	0	0.875827	-0.608397	0.815672	1.08705	0.293244	0	0
65.74	2.86876	1.42447	-1.23677	0.626196	0.270543	0.930986	0.167177	-0.0303148	-0.104455	0.558087	-0.364833	0	0	0.0352371	-0.0840726	-0.0718239	0.264025	-0.4107	0	0	-0.418044	0.0937754	-0.00590971	0.768918	-0.677592	0.560033	1.12858	0.411549	0	0	0.865748	-0.609071	0.813539	1.08572	0.295163	0	0
65.75	2.86621	1.42244	-1.23376	0.626099	0.272819	0.933915	0.147313	-0.0266723	-0.105915	0.529852	-0.37397	0	0	0.0119908	-0.0828458	-0.075497	0.226202	-0.432321	0	0	-0.409572	0.095703	-0.00997841	0.766228	-0.673268	0.565774	1.12418	0.411621	0	0	0.853534	-0.611816	0.807642	1.08674	0.296786	0	0
65.76	2.86716	1.41827	-1.23382	0.62597	0.274843	0.936775	0.124756	-0.0230928	-0.108249	0.50061	-0.383352	0	0	-0.0127098	-0.0818594	-0.0795247	0.189674	-0.454154	0	0	-0.402948	0.096378	-0.0104761	0.759201	-0.672183	0.566337	1.12041	0.412546	0	0	0.848465	-0.609672	0.810353	1.08259	0.296122	0	0
65.77	2.86407	1.4154	-1.22948	0.625759	0.276808	0.939325	0.103625	-0.0196297	-0.110803	0.471075	-0.391876	0	0	-0.0349613	-0.0809549	-0.0831738	0.154902	-0.473627	0	0	-0.395187	0.0975536	-0.0108945	0.751452	-0.671924	0.565658	1.11788	0.413517	0	0	0.843207	-0.6074	0.812912	1.07905	0.294753	0	0
65.78	2.86488	1.40997	-1.22882	0.625527	0.278594	0.941801	0.078747	-0.0157024	-0.112661	0.438564	-0.41332	0	0	-0.0609121	-0.0801454	-0.0854481	0.116873	-0.515636	0	0	-0.391117	0.0992083	-0.0114338	0.745419	-0.672481	0.566156	1.11633	0.412383	0	0	0.839436	-0.606255	0.816517	1.07712	0.290342	0	0
65.79	2.85449	1.40939	-1.21676	0.625291	0.280494	0.943513	0.061369	-0.0119559	-0.114068	0.410584	-0.421971	0	0	-0.0781843	-0.0798726	-0.0878391	0.086424	-0.533901	0	0	-0.381404	0.10138	-0.0126621	0.738242	-0.673129	0.566433	1.11573	0.411524	0	0	0.833023	-0.605538	0.81757	1.07639	0.28875	0	0
65.8	2.84108	1.40958	-1.20172	0.625075	0.28233	0.94478	0.0458712	-0.00784737	-0.114142	0.383796	-0.430266	0	0	-0.0931942	-0.080241	-0.0891607	0.0584634	-0.550872	0	0	-0.371003	0.103805	-0.0133924	0.730835	-0.674903	0.566663	1.11634	0.408884	0	0	0.827547	-0.605021	0.819957	1.07613	0.286593	0	0
65.81	2.8248	1.41124	-1.18362	0.62489	0.28401	0.945637	0.0339585	-0.00395638	-0.113722	0.360242	-0.43596	0	0	-0.104053	-0.0811083	-0.089267	0.0350492	-0.562692	0	0	-0.358547	0.105123	-0.0122057	0.721298	-0.678488	0.565389	1.11659	0.405037	0	0	0.82524	-0.601218	0.825715	1.07256	0.285162	0	0
