Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x67,x68,x69,x70,x71
1803,0,0,0,0,0.0210645,0.0111004,0,0,0.0553923,0.0247792,0.0240084,0.00274395,0,0,0.0125401,0,0.0237297,0.00543501,0.039471,0.0392376,0.0151946,0.0196902,0.00920565,0.0271144,0.0155691,0.025272,0.0186132,0.0609007,0.0296144,0.0333702,0.0185129,0.032343,0.0719337,0.0137232,0.0175961,0.00479475,0.0251195,0.0216493,0.0117645,0.000927659,0.0176008,0,0,0.0143576,0,0.015643,0.0122119,0.0606082,0.0161715,0.0144526,0.0282221,0.00613034,0.0160655,0.0187358,0.0647041,0.0206583,0.0325801,0.0220887,0.0189111,0.00870358,0.0229571,0.0271359,0.0162794,0.0149445,0.013414,0.00914347,0.0180509,0,0,0,0,0
1804,0,0,0,0,0.0210218,0.0110682,0,0,0.0553846,0.0248116,0.0240437,0.00274778,0,0,0.0125334,0,0.0237216,0.00536913,0.0394684,0.0390932,0.0152003,0.019696,0.00926011,0.0271487,0.0155423,0.0252833,0.0186466,0.0608863,0.0297466,0.033389,0.0185028,0.0323303,0.0719171,0.0137645,0.017585,0.00475054,0.0252078,0.0222121,0.0117276,0.000955872,0.0175356,0,0,0.0145357,0,0.0152581,0.0123033,0.0605966,0.0161774,0.014437,0.0282426,0.00620804,0.016676,0.0187803,0.0647278,0.020683,0.0326053,0.0221199,0.0189184,0.00870367,0.0229831,0.0272733,0.0165019,0.0150884,0.013379,0.00918099,0.0180353,0,0,0,0,0
1805,0,0,0,0,0.0207224,0.0109257,0,0,0.0553619,0.0248774,0.0240649,0.00266175,0,0,0.0123662,0,0.0237234,0.00527468,0.0394587,0.0390834,0.0152077,0.0197078,0.00936628,0.0269986,0.0155074,0.0252967,0.0186825,0.0609152,0.0296847,0.0333682,0.0184888,0.0323046,0.0718259,0.013709,0.017587,0.00465142,0.0253359,0.0228972,0.0117101,0.000965394,0.0172389,0,0,0.0150302,0,0.0146909,0.0126079,0.0605901,0.0162489,0.0143988,0.0282648,0.00632019,0.0172735,0.0188034,0.0647732,0.0206793,0.032662,0.0220682,0.0189044,0.00872463,0.0230111,0.0274383,0.0168188,0.0152346,0.0132827,0.00917681,0.0178017,0,0,0,0,0
1806,0,0,0,0,0.0203728,0.0108294,0,0,0.0553074,0.0249345,0.0240802,0.00260951,0,0,0.0121101,0,0.02372,0.00518481,0.0394608,0.0390359,0.0152116,0.0197139,0.00948607,0.0267731,0.015407,0.0252742,0.0186782,0.0609693,0.0295448,0.033326,0.0184967,0.0322523,0.0716695,0.0136335,0.0176047,0.00456072,0.0254626,0.0233734,0.0117352,0.000935425,0.0169053,0,0,0.0157367,0,0.0141077,0.0128457,0.060577,0.0162655,0.014393,0.0282568,0.00642705,0.017522,0.0187979,0.064825,0.0206424,0.0327266,0.0219894,0.0189024,0.00873625,0.023103,0.0276283,0.0171591,0.0150135,0.0131132,0.00923467,0.0174959,0,0,0,0,0
1807,0,0,0,0,0.0200566,0.01071,0,0,0.0551869,0.0249777,0.0240625,0.00266161,0,0,0.0119853,0,0.0237239,0.00511691,0.0394335,0.038959,0.0151911,0.0197265,0.00953671,0.0265347,0.015332,0.0252696,0.018679,0.0610237,0.0293674,0.0332604,0.018508,0.0322054,0.0714532,0.0135957,0.0176081,0.00449036,0.0256219,0.023707,0.0116805,0.000880863,0.0166249,0,0,0.0161717,0,0.013703,0.0127974,0.0605169,0.0162657,0.0143894,0.0282201,0.00649045,0.017671,0.0187837,0.064863,0.0206129,0.0327389,0.022006,0.0188831,0.00872909,0.0231997,0.0278564,0.017327,0.0145042,0.0129461,0.00925611,0.0171861,0,0,0,0,0
1808,0,0,0,0,0.0198492,0.0106783,0,0,0.0549888,0.0250097,0.0240042,0.00272696,0,0,0.0118863,0,0.0237252,0.00505887,0.0393899,0.0389604,0.0151761,0.0197088,0.00960951,0.0262919,0.0153055,0.0252461,0.0186951,0.0610842,0.0292738,0.0331368,0.0184715,0.0322027,0.0711398,0.0135306,0.0176238,0.00444057,0.0257863,0.0239302,0.0115967,0.000823516,0.0163353,0,0,0.0162675,0,0.0135178,0.0125786,0.0604719,0.0163137,0.0143913,0.0282085,0.00657487,0.0180057,0.0188207,0.0648781,0.0206693,0.0327611,0.0221905,0.0188689,0.00874153,0.0233292,0.0280666,0.0172412,0.0141444,0.0127804,0.00929069,0.0168302,0,0,0,0,0
1809,0,0,0,0,0.0197302,0.0107009,0,0,0.0548951,0.0250808,0.0239809,0.00273175,0,0,0.0117835,0,0.0237089,0.00502874,0.0393508,0.0389035,0.0151605,0.0197001,0.0097081,0.0260821,0.0153084,0.025237,0.0186843,0.0611011,0.0291828,0.0330548,0.0184753,0.0321597,0.0710044,0.0134178,0.01762,0.00441918,0.0259323,0.0238443,0.0115618,0.000775497,0.0160781,0,0,0.0159255,0,0.0135463,0.0122982,0.0604456,0.0163654,0.0143927,0.0282329,0.00662275,0.0184705,0.0188746,0.0648651,0.0207899,0.0327928,0.0226625,0.0188582,0.00877775,0.0234469,0.0282493,0.01706,0.0139829,0.0125972,0.00931936,0.0165153,0,0,0,0,0
1810,0,0,0,0,0.019642,0.0107596,0,0,0.0548542,0.0251093,0.0240137,0.00272245,0,0,0.0117457,0,0.0236648,0.00502356,0.0393463,0.038727,0.0151677,0.019704,0.00980953,0.0258671,0.0153693,0.0252535,0.0186475,0.0611117,0.0292893,0.033082,0.0185228,0.0320815,0.0709616,0.0134208,0.0175827,0.00435119,0.0260427,0.0234759,0.0115279,0.000779725,0.0158935,0,0,0.0152525,0,0.0137118,0.0120219,0.0603862,0.0164884,0.0143689,0.0282665,0.00664933,0.0188676,0.0189073,0.0648642,0.0208185,0.0328057,0.0229208,0.0188625,0.00882713,0.0235502,0.028398,0.0169481,0.0138155,0.0124115,0.00933264,0.0163202,0,0,0,0,0
1811,0,0,0,0,0.0195623,0.0108299,0,0,0.054783,0.025096,0.0240377,0.00272125,0,0,0.0117476,0,0.0236442,0.00504446,0.0393617,0.0385757,0.0151758,0.019676,0.00988092,0.0257367,0.0154621,0.0252466,0.0186205,0.0611239,0.0294154,0.0331456,0.0185491,0.0320303,0.0708865,0.0134867,0.0175675,0.00432186,0.0261511,0.0229583,0.0114923,0.000865151,0.0158421,0,0,0.0145611,0,0.0139281,0.0118322,0.0603149,0.0167696,0.0143232,0.0282629,0.0066636,0.0190867,0.0189128,0.0648765,0.0208442,0.0328083,0.022979,0.0188667,0.00885446,0.0236914,0.0285596,0.0169471,0.0136075,0.0123418,0.00933383,0.0162734,0,0,0,0,0
1812,0,0,0,0,0.0196093,0.0108961,0,0,0.0547856,0.0250591,0.0240447,0.00274692,0,0,0.0118279,0,0.023652,0.00508909,0.0393756,0.0384478,0.0151602,0.0196494,0.00991377,0.0258078,0.0154608,0.0252127,0.0186211,0.0611001,0.0293881,0.0331854,0.0185873,0.0319895,0.0708206,0.0135634,0.0175811,0.00431334,0.0262355,0.0224313,0.0114329,0.000979779,0.0159882,0,0,0.0140115,0,0.0141375,0.0116404,0.0602989,0.0167678,0.0142558,0.0282635,0.00666857,0.0191349,0.0189492,0.0648968,0.020785,0.032841,0.0229902,0.0188453,0.00886155,0.0237499,0.0286886,0.016997,0.0132766,0.0122526,0.0093267,0.0163736,0,0,0,0,0
1813,0,0,0,0,0.019838,0.0109259,0,0,0.0547241,0.0249986,0.024041,0.0027561,0,0,0.0119895,0,0.0236295,0.00514433,0.039374,0.0383912,0.0151253,0.0196327,0.00990975,0.0259729,0.01534,0.0251761,0.018645,0.0610793,0.029266,0.0331689,0.0186089,0.0319758,0.0707365,0.0136802,0.0175749,0.00429213,0.0263127,0.0221735,0.0113901,0.0011074,0.016286,0,0,0.0135063,0,0.0141913,0.0112899,0.0603093,0.0165657,0.0141784,0.0282734,0.00665662,0.0193087,0.0189626,0.0649323,0.0207441,0.0328779,0.0229852,0.0188008,0.00881753,0.0236646,0.028798,0.0170121,0.0128102,0.0119169,0.00936582,0.0165855,0,0,0,0,0
1814,0,0,0,0,0.0201395,0.0109176,0,0,0.0546527,0.0249466,0.0240096,0.00274266,0,0,0.0121612,0,0.0235871,0.00519131,0.0393731,0.0383347,0.0151332,0.0196263,0.00992777,0.0260316,0.0152453,0.0251603,0.0186239,0.0610931,0.0293419,0.0331451,0.0186047,0.0319589,0.0706609,0.0138519,0.017566,0.00425839,0.0263987,0.0222536,0.0113669,0.00124371,0.0166203,0,0,0.0130061,0,0.0140168,0.0108937,0.0602756,0.0167288,0.0141106,0.028264,0.00664021,0.019495,0.0189604,0.0649518,0.0207467,0.0329017,0.0229493,0.0187712,0.00869864,0.0236806,0.028902,0.0168841,0.012329,0.011312,0.0094126,0.0168318,0,0,0,0,0
1815,0,0,0,0,0.0203715,0.0108369,0,0,0.0545888,0.0249467,0.023976,0.00281126,0,0,0.0122395,0,0.0235587,0.00521855,0.039368,0.0383094,0.0151521,0.0196326,0.00997335,0.0259471,0.0152478,0.025158,0.0185866,0.0611428,0.0293357,0.0330934,0.0185776,0.0319534,0.0705791,0.0140256,0.0175997,0.00421665,0.0264558,0.0225822,0.0113436,0.00143671,0.016847,0,0,0.0126627,0,0.0136285,0.0106222,0.0601761,0.0167905,0.0140594,0.0282119,0.00668895,0.0197458,0.0189351,0.0649811,0.0207323,0.0329008,0.0229457,0.0187501,0.00869475,0.0238505,0.0289954,0.0165869,0.0120566,0.010681,0.00941217,0.01708,0,0,0,0,0
1816,0,0,0,0,0.0205229,0.0106701,0,0,0.0545804,0.0249906,0.0239414,0.00287141,0,0,0.01217,0,0.0235422,0.00519379,0.0393861,0.0382588,0.0151481,0.0196569,0.0100185,0.0257599,0.0151991,0.0251734,0.0185328,0.0612262,0.029267,0.0330559,0.0185871,0.0319324,0.070573,0.0140835,0.0176629,0.004161,0.0264854,0.0230131,0.0112755,0.00166816,0.016942,0,0,0.0124047,0,0.0130753,0.010459,0.060071,0.0167133,0.0139952,0.0281363,0.00680734,0.0199981,0.0189064,0.0650349,0.0207042,0.0328787,0.0229541,0.0187454,0.00881192,0.0239485,0.029048,0.0161457,0.0119916,0.0101595,0.00937509,0.017286,0,0,0,0,0
1817,0,0,0,0,0.0205289,0.0104393,0,0,0.054639,0.0250313,0.0238973,0.0029137,0,0,0.0120482,0,0.0235356,0.00512296,0.0393951,0.0381291,0.0151297,0.0197045,0.0100448,0.025495,0.0151357,0.0252398,0.0184959,0.0612864,0.0292629,0.0331396,0.0186523,0.0318751,0.0706611,0.0140357,0.0177065,0.00404881,0.0265107,0.023449,0.0111654,0.00186476,0.0170056,0,0,0.0120697,0,0.0124557,0.0103429,0.0599572,0.0166253,0.0139275,0.0280813,0.00694201,0.0201711,0.018881,0.0651035,0.0206503,0.0328239,0.0229281,0.0187507,0.0088687,0.0239657,0.029085,0.0156945,0.0119593,0.00983892,0.00932397,0.0173847,0,0,0,0,0
1818,0,0,0,0,0.0204125,0.0101879,0,0,0.0546726,0.025105,0.0238218,0.00296194,0,0,0.0118692,0,0.0235592,0.00504334,0.0393416,0.0379499,0.0151221,0.0197883,0.0101403,0.0250842,0.0151582,0.0253549,0.0184724,0.0612787,0.0293242,0.0332525,0.0187346,0.0317905,0.070784,0.0139002,0.0177774,0.00397084,0.0265256,0.0239438,0.0110239,0.00199108,0.017029,0,0,0.0117679,0,0.0119007,0.0101339,0.0598797,0.0165506,0.0138881,0.0280315,0.00709337,0.0203987,0.018868,0.0651988,0.0205814,0.0327506,0.0228939,0.0187654,0.00886954,0.0239196,0.0291214,0.0153411,0.0119306,0.00973726,0.00926181,0.0173242,0,0,0,0,0
1819,0,0,0,0,0.0205909,0.0101144,0,0,0.054664,0.0251896,0.023772,0.00258107,0,0,0.0098635,0,0.0234402,0.00409653,0.0391931,0.0377631,0.015118,0.0199493,0.0100457,0.0246098,0.015244,0.0254901,0.0184499,0.0613476,0.0294017,0.0333543,0.0188409,0.0317503,0.0708395,0.0125016,0.0177646,0.00400585,0.026571,0.0245629,0.0111686,0.00171196,0.0172527,0,0,0.0113162,0,0.0114763,0.00986864,0.0598798,0.0152565,0.0140349,0.028067,0.00704653,0.0207927,0.0188781,0.0650993,0.0206413,0.0327235,0.0230628,0.019108,0.00927483,0.0240943,0.0291694,0.0151946,0.0122828,0.0095927,0.00945025,0.0175736,0,0,0,0,0
1820,0,0,0,0,0.0205965,0.0103874,0,0,0.0546474,0.0252803,0.0239308,0.00262502,0,0,0.00954893,0,0.0234457,0.00395973,0.0395045,0.0378248,0.0148471,0.0197442,0.00996496,0.0244156,0.0149193,0.0252497,0.0183665,0.0610507,0.0294815,0.0333552,0.0188903,0.0317659,0.0706252,0.012398,0.017805,0.0039639,0.0140811,0.0247844,0.0270011,0.00280413,0.0171694,0,0,0.0110469,0,0.0112849,0.00984816,0.0606196,0.0184644,0.0131965,0.0380778,0.00761936,0.0204634,0.0235059,0.0649287,0.0307641,0.0400408,0.0375681,0,0.0290595,0.039933,0.0154439,0.0150935,0.012401,0.00954117,0.00960737,0.017531,0,0,0,0,0
1821,0,0,0,0,0.0202589,0.00996026,0,0,0.0545968,0.0251781,0.023662,0.00270169,0,0,0.00928692,0,0.023518,0.00382054,0.0391489,0.0375527,0.0150428,0.0199815,0.0104693,0.0237289,0.015116,0.0255488,0.0184492,0.0614136,0.0292688,0.0332126,0.0187827,0.0316745,0.0707247,0.0118814,0.0177804,0.00395547,0.0265816,0.0245424,0.0111571,0.00207334,0.0167942,0,0,0.0107598,0,0.011454,0.00989643,0.0596461,0.016527,0.0139655,0.0280549,0.00751467,0.0193886,0.0190351,0.0649141,0.0206337,0.0327295,0.022881,0.0186947,0.00876424,0.0240764,0.0292226,0.0147415,0.0127589,0.00928137,0.00919282,0.0171219,0,0,0,0,0
1822,0,0,0,0,0.0200486,0.00986432,0,0,0.0545209,0.0251487,0.0235798,0.00261341,0,0,0.00902765,0,0.0235278,0.00372404,0.0391534,0.0374647,0.0149837,0.0199894,0.0104855,0.023296,0.0150877,0.0255814,0.0184547,0.0614456,0.0291765,0.0331349,0.0187374,0.0316373,0.0707114,0.0115393,0.0177947,0.00386845,0.0266618,0.0245025,0.0111919,0.00199723,0.0165918,0,0,0.0108494,0,0.0114839,0.00999967,0.0596692,0.0165232,0.0139848,0.0280307,0.0075271,0.0188976,0.0190514,0.0649648,0.020612,0.0327064,0.0228678,0.0186624,0.00868601,0.0242784,0.0293175,0.0147847,0.0129648,0.00914681,0.00904642,0.0169476,0,0,0,0,0
1823,0,0,0,0,0.019985,0.00976926,0,0,0.05433,0.0250862,0.0234916,0.00250075,0,0,0.0087868,0,0.0235235,0.00360415,0.0393379,0.0373259,0.0149611,0.0199575,0.0104913,0.0229539,0.0149776,0.0255565,0.0184696,0.0614887,0.0290532,0.032973,0.0186736,0.0315788,0.0705356,0.0112175,0.0178008,0.00378886,0.0267079,0.0244076,0.0112122,0.00190921,0.016485,0,0,0.0111308,0,0.0114728,0.0102016,0.0597532,0.0165122,0.0139732,0.0279852,0.00747522,0.0183582,0.0190355,0.0650775,0.020578,0.0326499,0.0228408,0.0186492,0.00869582,0.0242778,0.0294104,0.0148985,0.0132486,0.00893613,0.00888155,0.0168369,0,0,0,0,0
1824,0,0,0,0,0.0198857,0.009649,0,0,0.0540788,0.024983,0.0233262,0.00248812,0,0,0.00857825,0,0.0234578,0.0035069,0.0390869,0.0372236,0.0149342,0.0200265,0.0104789,0.0226257,0.0150293,0.0257679,0.0184555,0.0614694,0.0289441,0.0328237,0.018622,0.0315327,0.070322,0.0109355,0.017799,0.00371349,0.0267891,0.0244331,0.0112528,0.00179784,0.0163908,0,0,0.0115027,0,0.0113916,0.0103236,0.0597356,0.0165202,0.0139994,0.027977,0.00739567,0.0178471,0.0190458,0.0650694,0.0205561,0.0326164,0.0228116,0.0186478,0.00874524,0.0243975,0.029523,0.0149875,0.0136564,0.00869759,0.00868015,0.0166929,0,0,0,0,0
1825,0,0,0,0,0.0197257,0.00946627,0,0,0.0538265,0.0248643,0.0231151,0.00251401,0,0,0.00843315,0,0.0233726,0.00344809,0.0389684,0.0371261,0.0148948,0.0200359,0.010432,0.0223556,0.0149485,0.0257655,0.0184457,0.0615167,0.0288051,0.0326479,0.0185917,0.0314722,0.0701037,0.0107122,0.0178096,0.00361224,0.0268839,0.024483,0.0113044,0.00170182,0.016296,0,0,0.0121125,0,0.0112703,0.0104317,0.0596656,0.0164891,0.013993,0.0279753,0.00732232,0.0172851,0.0190824,0.0650529,0.0205513,0.0326248,0.0227778,0.0186384,0.00873712,0.0243794,0.0296539,0.0149772,0.0141517,0.00856879,0.00843492,0.0164981,0,0,0,0,0
1826,0,0,0,0,0.0195687,0.00924334,0,0,0.0537106,0.0247136,0.0229054,0.00258291,0,0,0.00833444,0,0.0232879,0.00337039,0.0391224,0.0368927,0.0148423,0.0199996,0.0103572,0.0221481,0.0148534,0.0256174,0.0184358,0.0615781,0.0287357,0.032511,0.0185669,0.0313734,0.0700073,0.0105982,0.0178547,0.0034542,0.026981,0.0245467,0.0113406,0.00163607,0.0161973,0,0,0.012799,0,0.0111916,0.0106882,0.0596437,0.0164085,0.0139845,0.0279964,0.00724251,0.0167041,0.0191382,0.065044,0.020646,0.0326874,0.0227676,0.0186277,0.00878516,0.0242166,0.0297788,0.0149291,0.0146512,0.00841238,0.00816739,0.0163334,0,0,0,0,0
1827,0,0,0,0,0.0193996,0.00902568,0,0,0.0536334,0.0245581,0.0227214,0.00270405,0,0,0.00822408,0,0.0231387,0.0032421,0.0391562,0.036555,0.014745,0.0200357,0.010286,0.0219725,0.0149162,0.0256791,0.018389,0.0615694,0.0287703,0.0324451,0.0185115,0.0312377,0.0700462,0.0104777,0.0178759,0.00327265,0.0271063,0.0247555,0.011305,0.00155358,0.0160701,0,0,0.0132714,0,0.0111994,0.0107898,0.0596048,0.0163589,0.0140004,0.0280152,0.00717593,0.0162417,0.0192054,0.0650257,0.020675,0.0327997,0.0227594,0.0186283,0.0088082,0.0241488,0.0299471,0.0147936,0.0151708,0.00809297,0.00790103,0.0161942,0,0,0,0,0
1828,0,0,0,0,0.0192291,0.00878062,0,0,0.0534639,0.0243595,0.0225831,0.00272642,0,0,0.00812349,0,0.0229491,0.00313946,0.0391228,0.036328,0.0146465,0.0200753,0.0102708,0.0217486,0.0149844,0.0257173,0.0183606,0.0615422,0.0286361,0.0323245,0.0184907,0.0311203,0.069954,0.0103288,0.0178783,0.00310908,0.0272509,0.0249254,0.0111729,0.00145415,0.0159495,0,0,0.0135484,0,0.01132,0.0108141,0.0595851,0.0163109,0.0140077,0.0280115,0.00712883,0.0158342,0.0192775,0.0650384,0.0206985,0.0328847,0.0227491,0.0186394,0.00879583,0.02415,0.0301318,0.0145515,0.0158391,0.00782454,0.0075664,0.0160515,0,0,0,0,0
1829,0,0,0,0,0.0190899,0.00849593,0,0,0.0532577,0.0241195,0.0224819,0.00265355,0,0,0.00803496,0,0.022739,0.00308923,0.0391269,0.0362171,0.014573,0.0201081,0.0102528,0.0215457,0.0149858,0.0257119,0.018334,0.0615349,0.0283255,0.0321852,0.0185535,0.0310031,0.0698155,0.0101657,0.0178753,0.00291527,0.0273847,0.0251214,0.0111922,0.00134446,0.0158551,0,0,0.0136073,0,0.0115225,0.0109909,0.0595721,0.016277,0.0140047,0.0279818,0.00706254,0.015495,0.0193378,0.0650977,0.0207305,0.0329207,0.0227423,0.0186461,0.00877538,0.024171,0.0303058,0.0142383,0.0166722,0.00750285,0.00721797,0.0159288,0,0,0,0,0
1830,0,0,0,0,0.0189192,0.008178,0,0,0.0531109,0.0238717,0.0224413,0.00260433,0,0,0.00795979,0,0.0225807,0.00306133,0.0391722,0.0360389,0.0145108,0.0201341,0.0101681,0.0213137,0.0149263,0.0257161,0.0183012,0.0615534,0.0278966,0.032048,0.0186227,0.0308837,0.069743,0.0100202,0.0178781,0.00270806,0.027499,0.0252876,0.011376,0.00124034,0.0157691,0,0,0.0134616,0,0.0117391,0.0112001,0.0595864,0.0162707,0.0139924,0.0279773,0.00701629,0.0150879,0.0193994,0.065152,0.0207277,0.0329551,0.0227205,0.0186351,0.00876073,0.0242437,0.030456,0.0139284,0.0175332,0.00713439,0.00686688,0.0158432,0,0,0,0,0
1831,0,0,0,0,0.0186537,0.00785901,0,0,0.0530379,0.0236324,0.0224522,0.00240094,0,0,0.00784593,0,0.0224541,0.00303667,0.0392488,0.0357733,0.0144775,0.020128,0.0100864,0.0209166,0.0147851,0.0256675,0.0182611,0.0615932,0.0276426,0.0319216,0.0186383,0.0307935,0.0697013,0.00988527,0.0179016,0.00247435,0.0275792,0.0256012,0.0115392,0.00114315,0.0156121,0,0,0.0132623,0,0.0119754,0.0113505,0.0595809,0.0162276,0.0139795,0.0279479,0.00693377,0.0145165,0.0194175,0.0651742,0.0207631,0.0329548,0.0226934,0.0186477,0.00875581,0.0242285,0.0305666,0.0136203,0.0184164,0.0065716,0.00656337,0.0156746,0,0,0,0,0
1832,0,0,0,0,0.0183031,0.00753955,0,0,0.0528861,0.0233551,0.0225452,0.00222546,0,0,0.00766644,0,0.0223068,0.00302847,0.0393572,0.0354464,0.0144266,0.0200969,0.0100287,0.0203552,0.0145786,0.0255326,0.0182125,0.0616717,0.0275308,0.0318041,0.0186234,0.0307405,0.0696358,0.00973305,0.017923,0.00225108,0.027632,0.0260397,0.0116378,0.00100827,0.0153467,0,0,0.0130637,0,0.0123632,0.0115379,0.059606,0.0160839,0.0139743,0.0278927,0.00684893,0.0138389,0.0194099,0.0652178,0.0207317,0.0329154,0.0226636,0.0186431,0.00875782,0.0240621,0.0306531,0.013323,0.0191063,0.00607491,0.00629496,0.0153895,0,0,0,0,0
1833,0,0,0,0,0.0179339,0.00718131,0,0,0.0527737,0.023095,0.0225831,0.00214126,0,0,0.00766157,0,0.0221828,0.00302167,0.0393644,0.0350935,0.0143471,0.0200737,0.00995529,0.0198982,0.0145194,0.0254673,0.0181384,0.061693,0.027434,0.0317113,0.0185867,0.0306752,0.0696107,0.0096304,0.0179364,0.0020537,0.0276874,0.0264523,0.011661,0.000925818,0.0150657,0,0,0.0128757,0,0.0128372,0.0116239,0.0596326,0.0157694,0.0139719,0.0278358,0.00682382,0.0131058,0.0193824,0.06526,0.0206895,0.0328585,0.0225988,0.0186039,0.00872185,0.0237979,0.0307526,0.0130026,0.0196513,0.00574753,0.00603656,0.0150777,0,0,0,0,0
1834,0,0,0,0,0.0176432,0.00681582,0,0,0.0527057,0.0228915,0.0225792,0.00211252,0,0,0.00777244,0,0.0220742,0.00302716,0.0394189,0.0346684,0.0142653,0.020056,0.00985447,0.0195204,0.0144402,0.0254109,0.0180813,0.0617245,0.0273245,0.0316053,0.0186566,0.030562,0.069617,0.00960617,0.0179366,0.00185845,0.0277316,0.0267841,0.0116641,0.000864684,0.0148271,0,0,0.0126801,0,0.0132943,0.0116097,0.0596424,0.0152323,0.0139524,0.0277564,0.00682476,0.0122624,0.0193436,0.0652916,0.0206535,0.0327728,0.0225039,0.0185532,0.00866281,0.0237046,0.0308207,0.0126402,0.0201979,0.00533886,0.00576726,0.0147688,0,0,0,0,0
1835,0,0,0,0,0.0173511,0.00652311,0,0,0.0526657,0.0227158,0.0226162,0.00212963,0,0,0.00790532,0,0.0219629,0.00304816,0.0393876,0.0341986,0.0142017,0.020102,0.00982088,0.0191806,0.0144088,0.0254248,0.018044,0.0617268,0.0272135,0.0314418,0.0186929,0.0304071,0.0696523,0.00958618,0.0179498,0.00170152,0.0277667,0.0271339,0.0116929,0.000832674,0.0145945,0,0,0.0124846,0,0.0136486,0.0116479,0.0596167,0.0149281,0.0139734,0.0276601,0.00680049,0.011481,0.0193191,0.0652898,0.0205875,0.0326208,0.0223764,0.0184928,0.00859407,0.0235153,0.0308555,0.0123111,0.0206953,0.00476121,0.00548884,0.0144653,0,0,0,0,0
1836,0,0,0,0,0.0170771,0.00632025,0,0,0.0525881,0.022597,0.0225936,0.00214259,0,0,0.00804508,0,0.0218487,0.00306948,0.0393994,0.0337655,0.0141332,0.020137,0.00976803,0.0188662,0.0143669,0.0254085,0.0180206,0.0617879,0.0270411,0.0311974,0.0186101,0.0302679,0.0696948,0.00962619,0.0179644,0.00161249,0.0277736,0.0274349,0.0117013,0.000788984,0.0143866,0,0,0.0123955,0,0.0138754,0.0115888,0.0596262,0.0147661,0.0139865,0.027557,0.00671394,0.0107913,0.0192781,0.0653134,0.0205085,0.0324368,0.0222165,0.0184197,0.00851924,0.0231854,0.0308458,0.0120607,0.0210072,0.00415293,0.00518583,0.0141857,0,0,0,0,0
1837,0,0,0,0,0.0168146,0.00619281,0,0,0.0525091,0.0225499,0.0226048,0.00205193,0,0,0.00817531,0,0.0217195,0.00311144,0.0394503,0.0334401,0.0140438,0.0201247,0.0096732,0.0185831,0.014274,0.0253366,0.0179771,0.0618842,0.0267887,0.0309329,0.0184855,0.0301627,0.0697354,0.00963966,0.0179475,0.00157375,0.0277413,0.0276493,0.0117547,0.000771768,0.0141224,0,0,0.012301,0,0.0139636,0.0113997,0.0596858,0.0146301,0.0139872,0.0274271,0.00662093,0.0102187,0.0192211,0.0653778,0.0204365,0.0322709,0.022021,0.0183664,0.00843613,0.0229609,0.0307926,0.0118077,0.0211016,0.00355211,0.00492697,0.0139556,0,0,0,0,0
1838,0,0,0,0,0.016559,0.00615552,0,0,0.0525005,0.0225209,0.0227115,0.00199406,0,0,0.00821187,0,0.0216179,0.00307425,0.0395121,0.0330537,0.0139455,0.0200652,0.0095759,0.0182921,0.0141944,0.0252426,0.0178705,0.0619786,0.0265346,0.0307773,0.0184228,0.030021,0.0698235,0.0095935,0.0179175,0.00154735,0.0276772,0.0277428,0.0118329,0.000815198,0.0138055,0,0,0.0122013,0,0.0138254,0.01115,0.0597289,0.0144156,0.0139917,0.0272821,0.00654259,0.0097347,0.0191313,0.0654254,0.02036,0.0320697,0.0218355,0.0183223,0.00835714,0.022614,0.030684,0.0115657,0.0210086,0.00294878,0.00477179,0.0137526,0,0,0,0,0
1839,0,0,0,0,0.0163345,0.00620462,0,0,0.0525181,0.0225546,0.0227844,0.00194828,0,0,0.008157,0,0.0215557,0.00295874,0.0395884,0.0325976,0.0138612,0.0199882,0.00946463,0.0180144,0.0141143,0.0251203,0.0177119,0.0620369,0.0262808,0.0306457,0.0183972,0.02985,0.0699326,0.00953848,0.017854,0.00150087,0.0275862,0.0277452,0.0119665,0.00094565,0.0135189,0,0,0.012077,0,0.0135518,0.0109083,0.0597573,0.0141952,0.0139824,0.027099,0.00647443,0.00927371,0.0190016,0.0654725,0.0202732,0.0318161,0.0216432,0.018251,0.00826351,0.02237,0.0305592,0.0113013,0.0208136,0.00250689,0.00467584,0.0135391,0,0,0,0,0
