Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,STRN,T10,x69,x70,x71,x72,RWRB
118,0,0,0,0,0,0,0.0326501,0.0442914,0,0,0,0.0349936,0,0.0217162,0,0,0.0198796,0,0,0.0303178,0.092525,0.017214,0.024207,0.0157703,0.0167234,0.0309394,0.0636001,0.0860329,0.0927429,0.0717996,0.0307011,0.0243441,0.0328629,0.0385767,0.0255777,0.00992148,0.0096362,0.0179917,0.0442763,0,0.0217628,0.0392069,0,0,0.0196538,0,0,0.0347497,0.0665433,0.0298244,0.024536,0.0254945,0.0420162,0.0346984,0.0670689,0.101295,0.0843008,0.0439348,0.0745185,0.0437312,0.0562245,0.0901409,0.0143769,0.0140592,0.0140329,0.026384,0.0177525,0,0,0,0,0.0253996
119,0,0,0,0,0,0,0.0325755,0.0443332,0,0,0,0.0349718,0,0.0212722,0,0,0.0197673,0,0,0.0302506,0.0925552,0.0179598,0.0248211,0.0156561,0.016529,0.0307747,0.0635615,0.0861524,0.0926917,0.0715315,0.0305103,0.024263,0.0328809,0.0388198,0.0253262,0.00971312,0.0096927,0.0179493,0.0453674,0,0.021207,0.0392536,0,0,0.0194861,0,0,0.0348064,0.0667325,0.0287961,0.0239099,0.0246488,0.0416908,0.0348909,0.0668729,0.101375,0.0842502,0.0434503,0.073963,0.0433943,0.055791,0.0895357,0.0140581,0.0141749,0.0140835,0.0264083,0.0176637,0,0,0,0,0.0255733
120,0,0,0,0,0,0,0.0326464,0.0443983,0,0,0,0.0351377,0,0.0207141,0,0,0.0196255,0,0,0.0301304,0.0925881,0.0190366,0.0255344,0.0155429,0.0162753,0.0305064,0.0636311,0.0862962,0.0926401,0.071307,0.0302236,0.0242821,0.0329652,0.0390267,0.0247291,0.00957807,0.00971042,0.017897,0.0463355,0,0.0195015,0.0394463,0,0,0.0194217,0,0,0.0348952,0.0665586,0.0257853,0.0237076,0.0231813,0.0413194,0.0350593,0.0671199,0.101888,0.0843635,0.0429416,0.0731721,0.0427081,0.0553021,0.0889195,0.0133138,0.0142813,0.0141133,0.026505,0.0174316,0,0,0,0,0.0257409
121,0,0,0,0,0,0,0.0329186,0.0445171,0,0,0,0.0356042,0,0.0196979,0,0,0.0194281,0,0,0.0299454,0.0924003,0.0202588,0.0261143,0.0157708,0.0159704,0.0303388,0.0639729,0.0864728,0.0925854,0.0711313,0.0302073,0.024409,0.0330526,0.0392905,0.0236996,0.00961328,0.0096327,0.017858,0.0464812,0,0.0164306,0.0398337,0,0,0.0193344,0,0,0.0346983,0.0659155,0.0219931,0.0237268,0.0207995,0.0413229,0.0352628,0.0680214,0.103293,0.08507,0.0427388,0.0728069,0.0424498,0.0549402,0.0883754,0.0126165,0.0143765,0.0140897,0.0267335,0.0169813,0,0,0,0,0.0258899
122,0,0,0,0,0,0,0.0332368,0.0446643,0,0,0,0.0357443,0,0.0184476,0,0,0.0190174,0,0,0.0297675,0.091536,0.0213881,0.0260334,0.0162951,0.0154245,0.030534,0.0648801,0.0868935,0.0926601,0.0711064,0.0307651,0.0246201,0.032954,0.0395283,0.0230229,0.00990461,0.00955798,0.0178602,0.0462168,0,0.0152381,0.040237,0,0,0.0192988,0,0,0.0346217,0.0652127,0.0192339,0.0237878,0.0188675,0.0424235,0.0357259,0.0689886,0.105119,0.0865199,0.0431333,0.0739261,0.0438828,0.0552609,0.0885103,0.0134045,0.0144554,0.0141354,0.0269809,0.0164074,0,0,0,0,0.0261151
123,0,0,0,0,0,0,0.0331056,0.0446315,0,0,0,0.0350087,0,0.0170602,0,0,0.0184767,0,0,0.0296935,0.0899931,0.0224523,0.0254635,0.0169474,0.015199,0.030949,0.0662655,0.0877068,0.0930754,0.071104,0.0309597,0.0248897,0.0328495,0.0396355,0.023657,0.0102439,0.0095225,0.0179328,0.0461032,0,0.0165214,0.0403387,0,0,0.019384,0,0,0.0348774,0.0655772,0.0185758,0.0236795,0.020405,0.0442938,0.036684,0.0688908,0.106174,0.0878267,0.0436129,0.0757861,0.0466921,0.0562924,0.0895248,0.0164689,0.0144776,0.0142678,0.0269478,0.0160666,0,0,0,0,0.0264995
124,0,0,0,0,0,0,0.0319349,0.0442565,0,0,0,0.0334306,0,0.01615,0,0,0.0184052,0,0,0.0298175,0.0883193,0.0238152,0.024784,0.0174265,0.0161219,0.0310986,0.0677099,0.0888326,0.0940348,0.071175,0.0310917,0.0251092,0.0325415,0.0393604,0.0262177,0.010233,0.00969345,0.0179252,0.0440284,0,0.0177738,0.0399498,0,0,0.0196296,0,0,0.0353379,0.0674948,0.0218336,0.0227398,0.0253194,0.0455093,0.0379058,0.0672716,0.105623,0.087458,0.0423021,0.0757848,0.0479895,0.0555891,0.0887127,0.0200276,0.0144215,0.0144279,0.0266002,0.0164983,0,0,0,0,0.0269103
125,0,0,0,0,0,0,0.030193,0.043827,0,0,0,0.0314801,0,0.0160219,0,0,0.0190885,0,0,0.0301233,0.0872749,0.0255662,0.0243233,0.0173226,0.017803,0.0309371,0.0688123,0.0898338,0.0953681,0.0715302,0.031079,0.0251186,0.0323608,0.0392851,0.0305302,0.00982162,0.0100166,0.0177519,0.0402708,0,0.0193828,0.0394025,0,0,0.0199627,0,0,0.0355671,0.0702186,0.027371,0.020774,0.0291217,0.0452639,0.0391815,0.0649498,0.103606,0.0851174,0.0388374,0.0738373,0.0470163,0.053038,0.0859919,0.0247975,0.0143901,0.014451,0.0262563,0.0179385,0,0,0,0,0.0271433
126,0,0,0,0,0,0,0.0287363,0.0435151,0,0,0,0.0296471,0,0.0166301,0,0,0.0201332,0,0,0.0305142,0.0870247,0.027426,0.0240099,0.0168594,0.0193135,0.0308967,0.0695403,0.0906346,0.0965155,0.0722445,0.0305726,0.0248937,0.0324223,0.0396036,0.0362338,0.00924837,0.0102339,0.0176572,0.0375523,0,0.0212808,0.0390769,0,0,0.0202168,0,0,0.0355253,0.0726639,0.0325389,0.0187527,0.0295198,0.0440903,0.0403214,0.0625736,0.100554,0.0820931,0.0355403,0.0716629,0.0450428,0.0506701,0.0835362,0.0303391,0.0144849,0.0143534,0.0260118,0.0196589,0,0,0,0,0.0272628
127,0,0,0,0,0,0,0.0278945,0.0433802,0,0,0,0.0285814,0,0.0179167,0,0,0.020981,0,0,0.0307072,0.0871741,0.0294258,0.0239807,0.0165759,0.0203834,0.0312911,0.0702049,0.0911151,0.0974347,0.0735204,0.0298259,0.0245073,0.0324171,0.0398496,0.0420074,0.0088525,0.0101431,0.0177575,0.03729,0,0.0225147,0.0387936,0,0,0.0201937,0,0,0.0352776,0.0741826,0.0361228,0.0175323,0.0279449,0.0428755,0.0412234,0.0604676,0.0973455,0.0796912,0.0344435,0.0704799,0.0435187,0.0497909,0.0826592,0.0337222,0.0146996,0.0142843,0.025917,0.0211108,0,0,0,0,0.027312
128,0,0,0,0,0,0,0.0276782,0.0434122,0,0,0,0.0278452,0,0.0191802,0,0,0.0213035,0,0,0.0305855,0.0875144,0.0309968,0.0238984,0.0166793,0.0208122,0.0319562,0.0709996,0.0915749,0.0985322,0.0749754,0.0294467,0.0241677,0.0324257,0.0402755,0.0474643,0.00880184,0.00983901,0.0179158,0.0385778,0,0.0226077,0.0384158,0,0,0.0201243,0,0,0.0350671,0.0749571,0.0375652,0.0169583,0.026758,0.042189,0.0418028,0.0589421,0.0950023,0.0786736,0.034729,0.0701003,0.0426843,0.0498258,0.0827125,0.0334695,0.0147883,0.014223,0.0258107,0.0219518,0,0,0,0,0.0272958
129,0,0,0,0,0,0,0.0279198,0.0435795,0,0,0,0.0277615,0,0.0205347,0,0,0.0212035,0,0,0.0302816,0.0882424,0.0317711,0.0233746,0.0173275,0.0207313,0.0325244,0.0718374,0.092022,0.0996717,0.0766102,0.0295326,0.0239854,0.0329627,0.0410496,0.0523266,0.00891903,0.00960629,0.0180058,0.0397003,0,0.0220215,0.0379636,0,0,0.0200282,0,0,0.0347401,0.0752602,0.0369043,0.0168482,0.0262584,0.0417884,0.042055,0.0583625,0.0943012,0.0792235,0.0349979,0.0698776,0.0421558,0.0497943,0.0827268,0.0315582,0.0146445,0.0140833,0.0255882,0.0222521,0,0,0,0,0.0272876
130,0,0,0,0,0,0,0.0283989,0.0437372,0,0,0,0.0282716,0,0.0215242,0,0,0.0209896,0,0,0.0300045,0.0891789,0.0322654,0.0225348,0.0181506,0.0207901,0.032902,0.0726626,0.0923614,0.100711,0.0781829,0.0301613,0.024136,0.0339762,0.0420572,0.0557244,0.00902669,0.0095295,0.0180016,0.0398367,0,0.0212977,0.0375511,0,0,0.0200506,0,0,0.0343863,0.0751719,0.0350392,0.0168545,0.0260073,0.0416358,0.0419851,0.0589832,0.0954696,0.0808381,0.03535,0.0697402,0.0420956,0.0494948,0.082556,0.0302091,0.0143574,0.014014,0.0251963,0.0223097,0,0,0,0,0.0273094
131,0,0,0,0,0,0,0.0287635,0.043766,0,0,0,0.0288877,0,0.0217152,0,0,0.0209048,0,0,0.0298149,0.0898209,0.0326943,0.0214111,0.0188549,0.0214508,0.033127,0.0732253,0.0924191,0.101435,0.0792509,0.0309422,0.0247838,0.0350456,0.0431984,0.0568816,0.00907643,0.00953948,0.0179894,0.0390658,0,0.0205947,0.0373062,0,0,0.0201183,0,0,0.0338121,0.0746612,0.0330398,0.0170618,0.0264542,0.0417531,0.0417131,0.0606389,0.09798,0.0830565,0.0360261,0.0698619,0.0425156,0.0494752,0.082443,0.0301118,0.0141068,0.0139515,0.0248216,0.0223201,0,0,0,0,0.0272883
132,0,0,0,0,0,0,0.028793,0.0436687,0,0,0,0.0293341,0,0.0214029,0,0,0.0209558,0,0,0.029666,0.0901825,0.0330097,0.0202506,0.0193822,0.0220568,0.0332591,0.0732053,0.0921056,0.101792,0.0796559,0.0318452,0.0257221,0.0359751,0.0443599,0.0567581,0.00909745,0.00953905,0.0180079,0.037799,0,0.020063,0.037287,0,0,0.0202516,0,0,0.0333421,0.0739287,0.0320732,0.0176073,0.0279352,0.0421158,0.0413421,0.0621998,0.100212,0.0849828,0.0366442,0.0701432,0.0428532,0.0498064,0.0827225,0.0311962,0.0139944,0.013845,0.0247111,0.0222492,0,0,0,0,0.0272246
133,0,0,0,0,0,0,0.0286973,0.0435542,0,0,0,0.0297465,0,0.0210062,0,0,0.0210706,0,0,0.0295281,0.0903566,0.0330862,0.0191697,0.0199435,0.0218528,0.0333372,0.0726592,0.0915446,0.101811,0.0794804,0.0328305,0.0267305,0.0368248,0.0453521,0.0564383,0.00917528,0.00952345,0.0180018,0.0361208,0,0.0201284,0.0374334,0,0,0.0203574,0,0,0.0330664,0.0734195,0.0326865,0.0181483,0.0289824,0.0425081,0.0408945,0.062404,0.100704,0.0857446,0.0368605,0.0704196,0.0429676,0.0501942,0.083188,0.0338455,0.0140072,0.0137247,0.024851,0.0219737,0,0,0,0,0.027065
134,0,0,0,0,0,0,0.0287751,0.043509,0,0,0,0.0302312,0,0.0206539,0,0,0.0211594,0,0,0.029404,0.09027,0.0330699,0.0182092,0.0206844,0.0226234,0.0333247,0.0719233,0.0911356,0.101699,0.0787827,0.033862,0.0277781,0.0376422,0.0459884,0.0567128,0.00935093,0.00951763,0.0179666,0.03402,0,0.0206373,0.0376175,0,0,0.0202893,0,0,0.0330227,0.0735448,0.0343081,0.0182826,0.0282893,0.0424938,0.040571,0.0615059,0.0997877,0.0853994,0.0366636,0.0704152,0.0430151,0.0502421,0.0831398,0.0381758,0.0140392,0.0136595,0.0251546,0.0214401,0,0,0,0,0.026905
135,0,0,0,0,0,0,0.0291503,0.0434996,0,0,0,0.0308589,0,0.0202856,0,0,0.0211194,0,0,0.0292645,0.0903119,0.0331797,0.0173091,0.0213749,0.0233915,0.0331628,0.0712634,0.0906983,0.101637,0.0780957,0.0348421,0.0288714,0.0387446,0.046925,0.0575363,0.0096092,0.00953746,0.0179552,0.0319002,0,0.021796,0.0377634,0,0,0.0200753,0,0,0.0331977,0.0741349,0.0359188,0.0180413,0.0270994,0.0420464,0.0403347,0.0604019,0.0985135,0.0845368,0.0362466,0.0699879,0.0430337,0.0496467,0.0823559,0.0433004,0.0141082,0.0136572,0.025407,0.0208605,0,0,0,0,0.0267835
136,0,0,0,0,0,0,0.0296805,0.0434818,0,0,0,0.0314263,0,0.0199095,0,0,0.0209098,0,0,0.0291422,0.0905417,0.0333487,0.0163484,0.0219483,0.023685,0.0328647,0.0706962,0.0902039,0.101388,0.0777442,0.035729,0.029959,0.0398375,0.04803,0.0587888,0.0097759,0.00945224,0.0179664,0.0301534,0,0.0232847,0.0378929,0,0,0.0198824,0,0,0.0335196,0.0747973,0.0371676,0.0176951,0.0269678,0.0413036,0.0401105,0.0596636,0.0976247,0.0837276,0.0358719,0.0692934,0.0429108,0.0486482,0.0813983,0.0480629,0.0141887,0.0136856,0.0255919,0.0204082,0,0,0,0,0.0267157
137,0,0,0,0,0,0,0.0301541,0.0432969,0,0,0,0.0319402,0,0.0197212,0,0,0.0206048,0,0,0.0291339,0.0908293,0.033367,0.0155173,0.0224335,0.023673,0.0325331,0.0701733,0.0898312,0.101156,0.0774806,0.0364707,0.0309383,0.0407183,0.0490468,0.0601606,0.00978485,0.00943086,0.01794,0.0290073,0,0.0242401,0.0380246,0,0,0.0197402,0,0,0.0337265,0.0753345,0.038017,0.0173914,0.0278373,0.0404572,0.0398633,0.0593458,0.0972655,0.0832692,0.0357028,0.0687144,0.0425841,0.0479426,0.0806941,0.0518975,0.0142103,0.0136907,0.0257094,0.0201146,0,0,0,0,0.02666
138,0,0,0,0,0,0,0.0304797,0.0430041,0,0,0,0.0324035,0,0.0197457,0,0,0.0202625,0,0,0.029172,0.0912037,0.0332979,0.0148974,0.0226665,0.0235628,0.0322917,0.06985,0.0895732,0.100803,0.077248,0.0370463,0.0316819,0.0413924,0.0498511,0.0615618,0.00968173,0.00945386,0.0178815,0.0283388,0,0.0245612,0.0381342,0,0,0.0196488,0,0,0.0338201,0.0757177,0.0385681,0.0171265,0.028706,0.0396752,0.0395859,0.0593972,0.0972915,0.0832346,0.0358444,0.0685096,0.0422403,0.0478412,0.0804667,0.0543724,0.0141094,0.0136786,0.0257011,0.019928,0,0,0,0,0.0266013
139,0,0,0,0,0,0,0.0306764,0.0429309,0,0,0,0.0328016,0,0.0198023,0,0,0.0199943,0,0,0.0291892,0.0916374,0.0333047,0.0143781,0.0227728,0.0235849,0.0321807,0.0697366,0.0893093,0.100499,0.0771333,0.0374245,0.0320393,0.0419213,0.0504095,0.0628372,0.00953983,0.0094859,0.0177705,0.0279541,0,0.0247547,0.0381479,0,0,0.0197193,0,0,0.0338434,0.0759167,0.0386491,0.0169377,0.0287427,0.03906,0.0392606,0.0597082,0.0976216,0.0835207,0.0361787,0.068486,0.0420862,0.0479114,0.0805394,0.0554034,0.0139966,0.0136717,0.025543,0.0197924,0,0,0,0,0.0265542
140,0,0,0,0,0,0,0.0308063,0.0429665,0,0,0,0.0330795,0,0.0199564,0,0,0.0199524,0,0,0.0291539,0.0921141,0.0334095,0.0138202,0.022835,0.0236776,0.0321835,0.0695083,0.0889924,0.100245,0.0771018,0.0376331,0.0321156,0.0422606,0.0506652,0.0639571,0.00941687,0.00947981,0.0176206,0.0276982,0,0.024898,0.0380787,0,0,0.0198242,0,0,0.0338423,0.0759004,0.0382061,0.0168797,0.0279661,0.0385566,0.0388703,0.0601694,0.098135,0.084042,0.0366564,0.0684511,0.0421058,0.0478705,0.0806118,0.0552523,0.0139001,0.0136663,0.0253239,0.0196794,0,0,0,0,0.0265278
141,0,0,0,0,0,0,0.0309556,0.0429573,0,0,0,0.0333168,0,0.0203768,0,0,0.0200495,0,0,0.0291265,0.0927449,0.0337539,0.0134245,0.0228994,0.0238974,0.0322602,0.0689093,0.0886779,0.0999462,0.0770345,0.0375229,0.0320518,0.0423327,0.0507309,0.0652035,0.00934474,0.00950098,0.0175266,0.0274786,0,0.0249064,0.0380161,0,0,0.0199338,0,0,0.0338475,0.0756689,0.0374559,0.0168609,0.0271703,0.0381618,0.0384303,0.0606563,0.0986728,0.0846772,0.0373013,0.0683955,0.0421399,0.0479365,0.0806498,0.0544665,0.0138292,0.0136963,0.025073,0.0195747,0,0,0,0,0.0265113
142,0,0,0,0,0,0,0.0311544,0.0428496,0,0,0,0.0335226,0,0.0208231,0,0,0.0201527,0,0,0.029123,0.0932375,0.0342731,0.0132015,0.0229416,0.0242932,0.0323195,0.0682264,0.0883418,0.099468,0.0767811,0.0373176,0.0318684,0.0422421,0.0506242,0.0664334,0.00935707,0.00949159,0.0175508,0.0273659,0,0.0247408,0.0379942,0,0,0.019996,0,0,0.0338719,0.0753248,0.0365785,0.0169441,0.0266772,0.0379308,0.0380024,0.0610833,0.0991433,0.0853036,0.0379517,0.0684076,0.04212,0.0480203,0.0807667,0.0534968,0.01383,0.0137133,0.0249202,0.0194526,0,0,0,0,0.0264852
143,0,0,0,0,0,0,0.0313985,0.0426728,0,0,0,0.0336705,0,0.0212,0,0,0.0202673,0,0,0.0291142,0.0936186,0.0346059,0.0129283,0.022945,0.0248464,0.032339,0.0676301,0.0880599,0.0989041,0.0763738,0.0372074,0.031665,0.0419673,0.0504113,0.0673585,0.00944882,0.00949624,0.0176062,0.0272948,0,0.0245538,0.038043,0,0,0.0199282,0,0,0.0339113,0.0749826,0.0356641,0.0171622,0.0263447,0.0376716,0.0377043,0.0614887,0.0995263,0.0858412,0.0386689,0.0684523,0.0420727,0.0481157,0.0810003,0.0524045,0.0139436,0.0136823,0.024976,0.0192545,0,0,0,0,0.0263787
144,0,0,0,0,0,0,0.0316616,0.0424903,0,0,0,0.0337494,0,0.0213825,0,0,0.0203297,0,0,0.0291086,0.0938253,0.0347027,0.0126817,0.0228832,0.0253163,0.0323171,0.0671805,0.0877503,0.0983653,0.0758169,0.037096,0.0314864,0.041703,0.0500328,0.0679364,0.00962126,0.00951735,0.0176743,0.0271167,0,0.0245245,0.0381525,0,0,0.0197193,0,0,0.0338841,0.074749,0.0352078,0.0173662,0.0261613,0.037369,0.0375137,0.0618638,0.0998824,0.0862622,0.039258,0.0684858,0.0420587,0.0483579,0.0812454,0.0512897,0.0141557,0.0136693,0.0251218,0.0190262,0,0,0,0,0.0262719
145,0,0,0,0,0,0,0.0319174,0.0423513,0,0,0,0.0338147,0,0.0215275,0,0,0.0203369,0,0,0.0290616,0.0938886,0.0344974,0.0124169,0.0229608,0.0252962,0.0322861,0.0669999,0.0874564,0.0978761,0.0753033,0.0369911,0.0314183,0.041873,0.0493788,0.0682504,0.00984072,0.00958467,0.0177711,0.0268722,0,0.0245721,0.0382624,0,0,0.019449,0,0,0.0339289,0.0746781,0.0349648,0.0174969,0.0260859,0.0371161,0.0373554,0.0621305,0.100101,0.0865929,0.0396732,0.0684793,0.042034,0.0484505,0.0813777,0.05029,0.0143572,0.0137005,0.0252816,0.0188177,0,0,0,0,0.0261944
146,0,0,0,0,0,0,0.0321341,0.0422632,0,0,0,0.0339166,0,0.0215578,0,0,0.0202694,0,0,0.0289688,0.0937803,0.0341708,0.0121759,0.0229687,0.0254788,0.0322507,0.0665226,0.087315,0.0975034,0.0750388,0.0369845,0.0315347,0.042159,0.0491468,0.0683202,0.0100048,0.00961782,0.0178406,0.0267036,0,0.0245306,0.038366,0,0,0.0191684,0,0,0.0339272,0.0747472,0.0346336,0.0175643,0.0259496,0.0368741,0.0372765,0.0622593,0.100243,0.0868844,0.0400493,0.0683839,0.0419451,0.0483107,0.08134,0.0494638,0.0145243,0.0136782,0.0254258,0.0186538,0,0,0,0,0.0261542
147,0,0,0,0,0,0,0.0322838,0.0422195,0,0,0,0.0341009,0,0.0214073,0,0,0.0201768,0,0,0.0288373,0.0935427,0.0339405,0.0119703,0.0228583,0.0259956,0.0322412,0.0660624,0.0873438,0.0974372,0.0748824,0.0371058,0.0317802,0.0423974,0.0498979,0.0681965,0.0100858,0.00953259,0.0178877,0.0266759,0,0.0244854,0.0384075,0,0,0.019075,0,0,0.0337818,0.0748524,0.0342285,0.0175695,0.0257399,0.0366056,0.0372776,0.0623762,0.100339,0.0871599,0.0404139,0.0682256,0.0417915,0.0480256,0.0812288,0.048669,0.0146998,0.0136458,0.0255561,0.018519,0,0,0,0,0.0261544
148,0,0,0,0,0,0,0.0323667,0.0422151,0,0,0,0.0342369,0,0.0211439,0,0,0.0200651,0,0,0.0287017,0.0932375,0.0335924,0.0118478,0.0227431,0.0265299,0.0322454,0.0657942,0.0875223,0.097439,0.0747206,0.0373987,0.0321203,0.0426748,0.0506145,0.0680707,0.0100612,0.00934072,0.0179095,0.0267028,0,0.024541,0.0383997,0,0,0.0191519,0,0,0.03367,0.074914,0.0339311,0.0175926,0.0254708,0.0363032,0.037303,0.0625457,0.100456,0.0871443,0.0406959,0.0680126,0.0416246,0.0478254,0.0811351,0.0477433,0.0147611,0.0135768,0.0255924,0.0183985,0,0,0,0,0.0261326
149,0,0,0,0,0,0,0.0324105,0.0422368,0,0,0,0.0344455,0,0.020697,0,0,0.0200311,0,0,0.0286327,0.0928938,0.0330836,0.0117594,0.0227198,0.0269876,0.032265,0.0657879,0.0877678,0.0974637,0.0746823,0.0378436,0.0325837,0.0430561,0.051075,0.0679949,0.00996529,0.00930328,0.0179298,0.0267583,0,0.0246453,0.0383934,0,0,0.0193492,0,0,0.0335293,0.0749173,0.0336834,0.0176685,0.0251319,0.0360075,0.0373413,0.062814,0.100595,0.0871713,0.0410063,0.067843,0.0414547,0.0478203,0.0810843,0.0465129,0.0147268,0.0135108,0.025514,0.0182868,0,0,0,0,0.0261308
150,0,0,0,0,0,0,0.0324238,0.0422579,0,0,0,0.0346405,0,0.0205175,0,0,0.0200657,0,0,0.0286042,0.0925201,0.0326499,0.0117429,0.0227893,0.0274408,0.032323,0.0659892,0.0880174,0.097503,0.0746971,0.0382336,0.0329955,0.043482,0.0512949,0.0678337,0.0098839,0.00934888,0.0179743,0.0267543,0,0.0247683,0.0383692,0,0,0.0195269,0,0,0.0332876,0.074873,0.0337106,0.0177509,0.0247878,0.0358993,0.0373289,0.0630801,0.100653,0.08733,0.0413824,0.0678454,0.0412889,0.0479429,0.0811804,0.0449763,0.0146401,0.0133999,0.0253766,0.0181999,0,0,0,0,0.0261404
151,0,0,0,0,0,0,0.0324388,0.0422756,0,0,0,0.0347079,0,0.0201898,0,0,0.0201245,0,0,0.0285265,0.0920899,0.0318667,0.0118079,0.0227959,0.0278689,0.032403,0.0658353,0.0883917,0.0975959,0.0746907,0.0384591,0.0333004,0.0439226,0.0513417,0.0671414,0.00979631,0.00941351,0.0180085,0.0265698,0,0.0249246,0.0383478,0,0,0.0196884,0,0,0.0330015,0.074805,0.0338637,0.017841,0.0244783,0.0358331,0.0372557,0.0633128,0.100643,0.0875224,0.0417891,0.06782,0.0411763,0.0479708,0.0813369,0.0432788,0.0145986,0.0132527,0.0251949,0.0181316,0,0,0,0,0.0261579
152,0,0,0,0,0,0,0.0324325,0.0422744,0,0,0,0.0346251,0,0.0199804,0,0,0.0202273,0,0,0.0285309,0.0916725,0.0307582,0.0119038,0.0226392,0.0282135,0.0325029,0.0656732,0.088824,0.0977217,0.0745458,0.0385222,0.0334564,0.0441853,0.0513347,0.0659308,0.00969861,0.0095596,0.017976,0.0266293,0,0.024777,0.03835,0,0,0.0197844,0,0,0.0328635,0.0747414,0.0335659,0.0179537,0.0241521,0.0357411,0.0372366,0.0634596,0.10077,0.0877414,0.0422518,0.0676667,0.0410309,0.0479059,0.0814337,0.0418092,0.0147037,0.0131526,0.025049,0.0180724,0,0,0,0,0.0261645
153,0,0,0,0,0,0,0.0324508,0.042274,0,0,0,0.0343238,0,0.0198322,0,0,0.0203308,0,0,0.0285908,0.0913326,0.0296014,0.0119245,0.0222931,0.0284771,0.0325926,0.0655951,0.0890761,0.0978061,0.0742343,0.0384756,0.0334813,0.0442499,0.051168,0.0642459,0.00962719,0.00977609,0.0178402,0.0268882,0,0.0245701,0.0383523,0,0,0.0198152,0,0,0.0328195,0.0746923,0.0331368,0.018061,0.0238065,0.0356758,0.0372048,0.0635371,0.101064,0.0879757,0.0426253,0.0675449,0.0408888,0.0478736,0.0813653,0.0405735,0.0149499,0.0130509,0.0249511,0.0179848,0,0,0,0,0.026099
154,0,0,0,0,0,0,0.0325205,0.0422591,0,0,0,0.0338616,0,0.0197965,0,0,0.0204086,0,0,0.0285984,0.091006,0.0285036,0.0118524,0.0218044,0.0286553,0.0326676,0.0654957,0.0891891,0.0978416,0.0740414,0.0384288,0.033352,0.0439774,0.0508123,0.0621849,0.00962707,0.00976224,0.0176758,0.027092,0,0.0245923,0.0383743,0,0,0.0199786,0,0,0.032616,0.074712,0.0328573,0.01816,0.0235001,0.0356639,0.0371149,0.0636218,0.101201,0.0882077,0.0429206,0.0674665,0.0407922,0.0479006,0.0811747,0.0394851,0.0149329,0.0130237,0.0248504,0.0178797,0,0,0,0,0.0260181
155,0,0,0,0,0,0,0.032615,0.0422169,0,0,0,0.0333767,0,0.0197785,0,0,0.020433,0,0,0.028573,0.090686,0.0271393,0.0117613,0.0212276,0.0287626,0.0327178,0.0652805,0.0892425,0.0978118,0.0740829,0.0382412,0.0330515,0.0434831,0.0502937,0.0598782,0.0096909,0.00969478,0.0178334,0.0272314,0,0.0246504,0.0383799,0,0,0.0203215,0,0,0.0323315,0.0747762,0.0326305,0.0181962,0.0232595,0.0357004,0.0369995,0.0636513,0.101158,0.0883582,0.0432153,0.0673142,0.0407141,0.0476834,0.0810136,0.0384956,0.0146592,0.012876,0.0247513,0.017774,0,0,0,0,0.0260064
156,0,0,0,0,0,0,0.0327076,0.0421793,0,0,0,0.0328278,0,0.0196494,0,0,0.0204383,0,0,0.0286022,0.0903413,0.0255212,0.0116463,0.0206178,0.0288145,0.0327907,0.0650128,0.0892228,0.0977053,0.0740606,0.037823,0.0326105,0.0429025,0.0495803,0.0572583,0.00974884,0.00969321,0.0179421,0.0273855,0,0.0245847,0.0383852,0,0,0.0206372,0,0,0.0320863,0.0748505,0.0323349,0.0182321,0.0230523,0.0357486,0.0369014,0.063705,0.101011,0.0884661,0.0435198,0.0670854,0.0406343,0.0474347,0.0809685,0.0376459,0.0145166,0.012546,0.0246917,0.0176687,0,0,0,0,0.0260953
157,0,0,0,0,0,0,0.0328001,0.0421487,0,0,0,0.0323064,0,0.0197174,0,0,0.0204662,0,0,0.028678,0.0900148,0.0239352,0.0115044,0.0198309,0.0288864,0.0328601,0.0647232,0.0891607,0.0974775,0.0740009,0.0373823,0.0320522,0.0422943,0.0485897,0.0542627,0.00979231,0.0097351,0.0179512,0.0274945,0,0.0244792,0.0383836,0,0,0.0209076,0,0,0.0319391,0.0749627,0.0320871,0.0182625,0.0228588,0.0357961,0.0368916,0.0637408,0.100977,0.0885499,0.0436479,0.0669348,0.040539,0.0474,0.0808676,0.0368748,0.0144203,0.0123276,0.0246217,0.0175862,0,0,0,0,0.0260916
