Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,LANK,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBP,LTOE,LUPA,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x71,L5HD,LWRB,LTIBI,LWRA,LILC,LBHD
120,0,0,0,0,0,0,0.0398884,0.0390501,0,0,0,0.0530505,0.0139556,0,0.0150202,0,0,0.0266864,0.0826403,0.0171355,0.00724832,0.0138801,0.021999,0.0279852,0.0431958,0.0576309,0.0415548,0.0190484,0.0140379,0.0396706,0.0199302,0.013944,0.043499,0,0.0254858,0.0429039,0,0,0.0201489,0,0,0.0326165,0.054176,0.0290094,0.0369717,0.0265821,0.0381873,0.0323873,0.0354423,0.0614791,0.0579448,0.031375,0.0627464,0.0316336,0.0451807,0.0815068,0.011505,0.0113587,0.0104164,0.0183411,0.0201032,0.0196659,0,0,0,0,0,0.0167335,0.0333829,0.00857855,0.030891,0
121,0,0,0,0,0,0,0.0404771,0.0389687,0,0,0,0.0532166,0.0134312,0,0.0152147,0,0,0.0265575,0.0817798,0.0187601,0.00680079,0.0138,0.0216321,0.0284744,0.0445274,0.0581574,0.0412446,0.0191931,0.0147698,0.0399062,0.0212096,0.0141139,0.0422179,0,0.0235163,0.0434107,0,0,0.020226,0,0,0.0323077,0.0540053,0.0252464,0.0375336,0.0256961,0.0386529,0.0324277,0.0355436,0.0614585,0.0571311,0.0295709,0.0619663,0.0311559,0.0447419,0.0808887,0.0120949,0.0116238,0.0104995,0.0184165,0.0203229,0.0195173,0,0,0,0,0,0.0166477,0.033711,0.00860681,0.0320935,0
122,0,0,0,0,0,0,0.0408822,0.0390078,0,0,0,0.0529102,0.0128834,0,0.015306,0,0,0.026419,0.080539,0.0201003,0.00573696,0.0135566,0.021517,0.0294011,0.0460887,0.059067,0.0412811,0.019195,0.0154898,0.0398154,0.0220317,0.0144526,0.040688,0,0.0209882,0.0437521,0,0,0.0202509,0,0,0.0320258,0.0536615,0.0214776,0.0381826,0.0239721,0.0396274,0.0325737,0.0354172,0.0616506,0.0567534,0.0283584,0.0617087,0.0311557,0.0444997,0.0803749,0.0132948,0.0117734,0.010593,0.0184443,0.0206471,0.0194535,0,0,0,0,0,0.0165211,0.0338609,0.00868701,0.0326535,0
123,0,0,0,0,0,0,0.0408788,0.039266,0,0,0,0.0512608,0.0123933,0,0.014858,0,0,0.0264735,0.0787259,0.0204177,0.00394665,0.0129921,0.0219232,0.030969,0.0477909,0.0605969,0.0420613,0.0189608,0.0162015,0.0390221,0.0207919,0.0149937,0.0402022,0,0.0210493,0.0435809,0,0,0.0199893,0,0,0.0320153,0.0534242,0.0205532,0.0386567,0.0217913,0.0410746,0.0329682,0.0344225,0.06145,0.056841,0.0284706,0.062304,0.032499,0.0446062,0.0803502,0.01572,0.0117592,0.0105475,0.0187799,0.0209219,0.0194794,0,0,0,0,0,0.0168995,0.0334137,0.00833399,0.032111,0
124,0,0,0,0,0,0,0.0397673,0.0397355,0,0,0,0.0489256,0.0116051,0,0.0145625,0,0,0.0268477,0.0767531,0.019476,0.00172902,0.0119909,0.0229158,0.0326834,0.0493653,0.0627461,0.0436431,0.0180917,0.0163167,0.0374385,0.0175404,0.0149588,0.0396726,0,0.0225987,0.042639,0,0,0.0196299,0,0,0.0323663,0.0538769,0.0234523,0.0388223,0.0213746,0.0425879,0.0337909,0.0329352,0.0612606,0.0575287,0.0296792,0.0627118,0.0343795,0.0445418,0.0803812,0.0182531,0.0113508,0.0104558,0.0189773,0.0210666,0.0195224,0,0,0,0,0,0.01698,0.0321024,0.0084383,0.0306407,0
125,0,0,0,0,0,0,0.0372981,0.0406177,0,0,0,0.0462841,0.0101319,0,0.0152191,0,0,0.0274061,0.0751915,0.0161968,0.00183906,0.0109471,0.0240779,0.0339699,0.0503066,0.0652262,0.0459075,0.0166171,0.0157705,0.0350007,0.0118649,0.0140504,0.0391341,0,0.0233715,0.0412323,0,0,0.0188167,0,0,0.0330381,0.0558824,0.0284655,0.0372643,0.0240951,0.0433191,0.0347667,0.0305744,0.0612802,0.0584787,0.0304727,0.0619226,0.0359111,0.043348,0.0790257,0.0210497,0.0105431,0.010624,0.0187791,0.0213311,0.0198741,0,0,0,0,0,0.015825,0.0300517,0.00965147,0.0280507,0
126,0,0,0,0,0,0,0.0356726,0.0408334,0,0,0,0.0471556,0.00806371,0,0.0145796,0,0,0.0281077,0.0734149,0.0125001,0.00553037,0.011644,0.0245047,0.0354746,0.0529469,0.068747,0.0486068,0.0128229,0.0106697,0.0329938,0.012728,0.0135904,0.0352672,0,0.0260925,0.0402516,0,0,0.019545,0,0,0.0327993,0.0579303,0.0343588,0.0358357,0.0285772,0.0431458,0.0354353,0.0286907,0.0608011,0.0579933,0.0290232,0.0604372,0.0363285,0.041496,0.0770666,0.0258063,0.00993662,0.0103703,0.0190734,0.021058,0.0208542,0,0,0,0,0,0.0164509,0.0283369,0.00896925,0.0259158,0
127,0,0,0,0,0,0,0.034915,0.0408789,0,0,0,0.0420071,0.00935936,0,0.0153182,0,0,0.0283021,0.072639,0.0121047,0.00571087,0.0125618,0.0246418,0.0360843,0.0540326,0.0705151,0.0501999,0.0131374,0.0100542,0.0331898,0.00617797,0.0129419,0.0325823,0,0.0283294,0.0399953,0,0,0.0198115,0,0,0.0325877,0.0599983,0.0394852,0.0340353,0.0309677,0.0427886,0.0356566,0.0273337,0.0596998,0.0564519,0.0273985,0.0592636,0.0358594,0.0401498,0.0754587,0.032901,0.00971124,0.0102915,0.0189305,0.0208456,0.0217878,0,0,0,0,0,0.0162333,0.0283802,0.00900279,0.0243833,0
128,0,0,0,0,0,0,0.0345753,0.0409574,0,0,0,0.0369845,0.0101958,0,0.0156016,0,0,0.0282983,0.0722782,0.0116744,0.0051439,0.0134857,0.0246785,0.0368086,0.054966,0.0721109,0.051847,0.0135983,0.00958507,0.0335188,0.00454158,0.0128678,0.032492,0,0.0297077,0.0397723,0,0,0.0198833,0,0,0.0321955,0.0615006,0.0429361,0.0325667,0.0305525,0.0421148,0.035776,0.0263061,0.0583679,0.0550837,0.0269049,0.0587202,0.0351567,0.0397115,0.0748053,0.0375072,0.00960657,0.0102299,0.0187447,0.0208586,0.0227399,0,0,0,0,0,0.0162018,0.0283615,0.00877566,0.0230492,0
129,0,0,0,0,0,0,0.0346671,0.0410303,0,0,0,0.0326088,0.0109977,0,0.0154572,0,0,0.0280788,0.0723543,0.010786,0.00460756,0.0141042,0.0247427,0.0377535,0.055842,0.07361,0.0534321,0.0141693,0.00953735,0.034013,0.0114389,0.0131605,0.0330705,0,0.0297422,0.0396364,0,0,0.0198515,0,0,0.0317534,0.0622198,0.0439672,0.0317027,0.0291914,0.0414095,0.0358928,0.0255809,0.0571076,0.0548302,0.0269898,0.0583928,0.0341648,0.0397931,0.074968,0.0380445,0.00950229,0.0101481,0.0186822,0.0210918,0.0234604,0,0,0,0,0,0.0162368,0.0285756,0.00854541,0.0218146,0
130,0,0,0,0,0,0,0.0350707,0.041127,0,0,0,0.0298096,0.0125037,0,0.0150576,0,0,0.0277075,0.0728068,0.00934808,0.00486105,0.0144782,0.0248707,0.0387925,0.0565605,0.0748946,0.0547868,0.0150063,0.00978661,0.034804,0.0197983,0.013622,0.0327484,0,0.0288024,0.0396171,0,0,0.0197447,0,0,0.0314101,0.062298,0.0430725,0.0312834,0.0283939,0.0408816,0.0360107,0.0251071,0.0562491,0.055957,0.0274194,0.0578666,0.0328896,0.0396484,0.074979,0.0368052,0.00939854,0.0100099,0.0188408,0.0213894,0.0240044,0,0,0,0,0,0.0162952,0.0292195,0.00840293,0.0203279,0
131,0,0,0,0,0,0,0.0356133,0.0412532,0,0,0,0.0285919,0.0145608,0,0.0146695,0,0,0.027344,0.0733505,0.00822551,0.00564328,0.0148175,0.025067,0.0396703,0.0569169,0.0759123,0.0558868,0.0163087,0.0105261,0.0357882,0.0289192,0.0139922,0.0317271,0,0.0276154,0.0396971,0,0,0.019618,0,0,0.0310362,0.0620948,0.0410543,0.0309025,0.0278013,0.0406054,0.0361549,0.0251431,0.0564704,0.0580913,0.0281627,0.0573494,0.0320458,0.0391453,0.0744773,0.0359155,0.0093727,0.0100377,0.0188533,0.0216494,0.0244031,0,0,0,0,0,0.0163006,0.0301536,0.00831643,0.0184416,0
132,0,0,0,0,0,0,0.0361225,0.041387,0,0,0,0.0281258,0.0158514,0,0.0144678,0,0,0.0271044,0.0737353,0.00802919,0.00682261,0.0153027,0.0252569,0.0401873,0.0567925,0.0766349,0.0567728,0.0179757,0.0117224,0.0366578,0.0368627,0.0140698,0.0304807,0,0.0267325,0.0398255,0,0,0.0195234,0,0,0.03063,0.0619005,0.0388691,0.0305161,0.0263656,0.0405817,0.0362708,0.0259012,0.0579269,0.0604946,0.0287916,0.0573684,0.0319058,0.0387823,0.0738387,0.0362417,0.00938057,0.0100702,0.0186707,0.0219448,0.024557,0,0,0,0,0,0.0162315,0.0308571,0.00834408,0.0163145,0
133,0,0,0,0,0,0,0.0364408,0.0415325,0,0,0,0.0276128,0.0161586,0,0.0145753,0,0,0.0270207,0.0739519,0.00824978,0.00866477,0.0160206,0.0254192,0.0403186,0.056327,0.0770501,0.0574684,0.0196363,0.0130972,0.0374542,0.041629,0.01388,0.0292392,0,0.026352,0.0399747,0,0,0.0196161,0,0,0.0303079,0.0618605,0.0376163,0.0302125,0.0245312,0.040721,0.0362882,0.0268983,0.0596035,0.0623058,0.029031,0.0576016,0.0320703,0.038872,0.0734719,0.037769,0.00936344,0.00994738,0.0186898,0.0222812,0.0244659,0,0,0,0,0,0.0159631,0.0311155,0.00857056,0.0141104,0
134,0,0,0,0,0,0,0.036854,0.0416729,0,0,0,0.0270258,0.0171229,0,0.0145166,0,0,0.0270374,0.0743555,0.00940562,0.00857344,0.0167512,0.025541,0.0405861,0.0544365,0.0763562,0.0582034,0.0215783,0.0163188,0.038474,0.0468055,0.0137767,0.028249,0,0.0268298,0.0403741,0,0,0.0196924,0,0,0.0300791,0.0620253,0.0379763,0.0299112,0.0240084,0.0405434,0.0360232,0.0273714,0.0602085,0.0629746,0.0293056,0.0575911,0.03208,0.0389461,0.0733543,0.0399802,0.00938733,0.00976282,0.0187423,0.022715,0.0239006,0,0,0,0,0,0.0159639,0.0317664,0.00864492,0.0111408,0
135,0,0,0,0,0,0,0.0368951,0.0417868,0,0,0,0.0276078,0.0173115,0,0.0145152,0,0,0.0270021,0.0739932,0.0101787,0.0102506,0.0175437,0.0255491,0.0406752,0.0541378,0.0763686,0.0585875,0.0232563,0.0181372,0.0398491,0.0488951,0.0137425,0.0273834,0,0.0276422,0.0406534,0,0,0.0197335,0,0,0.0299927,0.062624,0.0396444,0.0297813,0.0252985,0.040561,0.0359844,0.0265595,0.0593198,0.062568,0.0294193,0.0575577,0.0320186,0.0388287,0.0731744,0.0432722,0.00949579,0.00971259,0.018702,0.0229727,0.0235363,0,0,0,0,0,0.015966,0.0331718,0.00864558,0.0091062,0
136,0,0,0,0,0,0,0.0369973,0.0418391,0,0,0,0.0285403,0.0174274,0,0.0144962,0,0,0.0269477,0.0736293,0.0106788,0.0123399,0.0184907,0.0255016,0.0408353,0.0539286,0.0763273,0.05878,0.0250494,0.0201461,0.041606,0.050846,0.0138942,0.0264753,0,0.0287987,0.0408506,0,0,0.019707,0,0,0.0300132,0.0635459,0.0417125,0.0295249,0.0269615,0.0402503,0.0359514,0.0255485,0.0581739,0.0620035,0.0296002,0.057314,0.0319046,0.0383033,0.0726642,0.0460168,0.00956988,0.00980082,0.0186031,0.0231612,0.023277,0,0,0,0,0,0.0159545,0.0350049,0.00861372,0.00743046,0
137,0,0,0,0,0,0,0.037211,0.041806,0,0,0,0.029636,0.0176263,0,0.0145062,0,0,0.026919,0.0734593,0.0109237,0.0145746,0.0195648,0.0254076,0.0410693,0.0537208,0.0762,0.0588158,0.0267838,0.0221478,0.0433366,0.0528108,0.014141,0.0256886,0,0.0299079,0.0409585,0,0,0.0195544,0,0,0.0301586,0.0644706,0.0433263,0.0290381,0.0277555,0.0396143,0.0358672,0.0249508,0.0574944,0.0615851,0.0297193,0.0567464,0.0318414,0.0375297,0.0719709,0.0476596,0.00958496,0.00976711,0.0186548,0.0232856,0.0232362,0,0,0,0,0,0.0159201,0.036511,0.00855497,0.00603641,0
138,0,0,0,0,0,0,0.0375004,0.0416919,0,0,0,0.0305121,0.0177795,0,0.0145342,0,0,0.0269233,0.0735125,0.0111791,0.0164154,0.0206347,0.0253249,0.0411952,0.0535128,0.0760639,0.0588037,0.0281902,0.0237889,0.0447541,0.0547442,0.0143817,0.0250446,0,0.0305885,0.0409977,0,0,0.0192662,0,0,0.0302685,0.0652201,0.044084,0.0283257,0.0275457,0.0387009,0.0357651,0.0250118,0.0575285,0.0615927,0.0298309,0.0559759,0.0317041,0.0367226,0.0713847,0.0479427,0.00955614,0.00971719,0.0186598,0.0233169,0.0233243,0,0,0,0,0,0.015904,0.0375299,0.00848666,0.00518372,0
139,0,0,0,0,0,0,0.0377673,0.0416026,0,0,0,0.0311247,0.017814,0,0.0146538,0,0,0.026941,0.0737938,0.0117446,0.0178363,0.0215637,0.0253046,0.0410936,0.0531911,0.0758482,0.0586971,0.029199,0.0249824,0.045842,0.0567029,0.0144998,0.0245565,0,0.0309241,0.0410026,0,0,0.019063,0,0,0.0302387,0.0657984,0.0442598,0.0274071,0.0269243,0.0378137,0.0355979,0.0254054,0.0579765,0.062049,0.0300696,0.0552894,0.0312938,0.0360029,0.0707688,0.0474513,0.0095203,0.00981569,0.0182952,0.0233265,0.0235005,0,0,0,0,0,0.0158181,0.0382254,0.00845658,0.00489757,0
140,0,0,0,0,0,0,0.0379414,0.0415449,0,0,0,0.0315918,0.0177614,0,0.0148513,0,0,0.0269804,0.0743009,0.0126001,0.0187491,0.022296,0.0253615,0.0407774,0.0527962,0.075565,0.058536,0.029882,0.0257565,0.0466164,0.058786,0.0144846,0.0242919,0,0.0309473,0.0409997,0,0,0.018984,0,0,0.0302127,0.0661665,0.0440484,0.0265023,0.0262733,0.037152,0.0353524,0.0259285,0.0585841,0.0626576,0.0304375,0.0547762,0.0307639,0.0354626,0.0702257,0.0465419,0.00948773,0.00983519,0.0180313,0.0233412,0.0236745,0,0,0,0,0,0.015698,0.0388062,0.00850517,0.00512863,0
141,0,0,0,0,0,0,0.0380352,0.0414649,0,0,0,0.031958,0.0177292,0,0.0151066,0,0,0.0270645,0.0749444,0.0134124,0.0192592,0.0228359,0.0254921,0.0403483,0.0523065,0.0751921,0.0583724,0.0303155,0.0262243,0.0471677,0.0605914,0.0143858,0.0242047,0,0.0308167,0.0409695,0,0,0.0190787,0,0,0.0301991,0.0662851,0.0436524,0.0257648,0.0257761,0.0367959,0.035067,0.0264076,0.0591208,0.0632525,0.0308819,0.0544697,0.030264,0.0351265,0.0698619,0.0455426,0.0094613,0.0097423,0.0179444,0.0233581,0.0237333,0,0,0,0,0,0.0155019,0.0392446,0.00865075,0.0057205,0
142,0,0,0,0,0,0,0.0380807,0.0414097,0,0,0,0.0322619,0.0179477,0,0.0151617,0,0,0.0271921,0.0756898,0.0140231,0.0195543,0.0232399,0.0256257,0.0398791,0.0517066,0.0747699,0.0581795,0.0305583,0.026401,0.0475085,0.0619132,0.014283,0.0241633,0,0.0306467,0.040967,0,0,0.0192726,0,0,0.030235,0.0662373,0.0432272,0.0253502,0.0254525,0.036682,0.0347213,0.0267894,0.0595118,0.0637428,0.0313573,0.054183,0.0298747,0.0349716,0.0696816,0.0447995,0.00942896,0.00961159,0.0180144,0.0234006,0.0237639,0,0,0,0,0,0.0154744,0.039632,0.0086871,0.00652776,0
143,0,0,0,0,0,0,0.0381366,0.0413847,0,0,0,0.03253,0.0184096,0,0.0150852,0,0,0.0273798,0.0762903,0.0141128,0.0196773,0.0235675,0.0257842,0.039417,0.051075,0.0743118,0.0579279,0.0307148,0.0266168,0.0476446,0.0623778,0.0141753,0.0240826,0,0.030542,0.0409999,0,0,0.0194974,0,0,0.0301755,0.0661552,0.0429326,0.0251655,0.025284,0.0366121,0.0343881,0.0271101,0.0598988,0.06424,0.0317758,0.0540476,0.0296874,0.0350208,0.0696002,0.0441171,0.00936348,0.00969028,0.0177514,0.0234996,0.023721,0,0,0,0,0,0.0153681,0.0398969,0.00868713,0.00741415,0
144,0,0,0,0,0,0,0.0382215,0.04136,0,0,0,0.0326037,0.0185766,0,0.0149488,0,0,0.0276313,0.0766218,0.0137265,0.0198542,0.0239085,0.0259272,0.038809,0.0503883,0.0737179,0.0575102,0.0308818,0.0268588,0.0476977,0.0621219,0.0141691,0.02395,0,0.0305826,0.0410952,0,0,0.0195912,0,0,0.0301877,0.0661316,0.0428758,0.0250373,0.0251849,0.0365514,0.0340526,0.0273776,0.060312,0.0647201,0.0320878,0.0540561,0.0297312,0.0350491,0.0695868,0.0435615,0.00934391,0.00977654,0.0175525,0.0236383,0.023498,0,0,0,0,0,0.0151763,0.0400644,0.00861247,0.00830668,0
145,0,0,0,0,0,0,0.0383402,0.0413105,0,0,0,0.032481,0.0188174,0,0.0148801,0,0,0.0277266,0.0767151,0.0131554,0.0201788,0.0242875,0.0260582,0.0380956,0.049744,0.0730603,0.0569154,0.0310225,0.027045,0.0476596,0.0612187,0.0142463,0.023824,0,0.0307216,0.0412189,0,0,0.0195107,0,0,0.03026,0.0662363,0.0430484,0.0248494,0.0251402,0.0364674,0.03374,0.027563,0.0606987,0.0650511,0.0322023,0.0540912,0.0299319,0.0349671,0.0695605,0.0432194,0.0094457,0.00984758,0.017424,0.0238374,0.0231502,0,0,0,0,0,0.0151117,0.0401695,0.00854986,0.00917868,0
146,0,0,0,0,0,0,0.0384497,0.0412688,0,0,0,0.0321267,0.0191629,0,0.0148834,0,0,0.0276878,0.0766797,0.0124771,0.0204469,0.0246909,0.0261667,0.0373863,0.0492036,0.0724191,0.0562175,0.0310011,0.0271314,0.0475055,0.0594751,0.0143809,0.0237217,0,0.030945,0.0412986,0,0,0.0193113,0,0,0.0302972,0.0664732,0.0432524,0.0246366,0.0252403,0.03634,0.0334919,0.0277729,0.0611514,0.0652803,0.0323612,0.0540056,0.0300572,0.0347615,0.0694088,0.0429838,0.00962676,0.00997022,0.0172367,0.0240527,0.0229826,0,0,0,0,0,0.0151605,0.0402092,0.00846961,0.0100487,0
147,0,0,0,0,0,0,0.038517,0.0412361,0,0,0,0.0317421,0.0193591,0,0.0149321,0,0,0.0276896,0.076648,0.011625,0.0205022,0.0251347,0.0262258,0.0367534,0.0488079,0.0718478,0.0555346,0.0308345,0.0270784,0.0472303,0.0568961,0.0145114,0.0236181,0,0.0311873,0.0413428,0,0,0.0190765,0,0,0.0304072,0.0667333,0.0433281,0.0244217,0.0254776,0.036201,0.0333016,0.0280993,0.0617121,0.0654508,0.0327233,0.0537779,0.0300809,0.0345624,0.0691721,0.0426147,0.00983887,0.0100429,0.0171225,0.0242523,0.0229886,0,0,0,0,0,0.0152936,0.0402014,0.00839293,0.0110279,0
148,0,0,0,0,0,0,0.0385137,0.041234,0,0,0,0.0314288,0.0195803,0,0.0149774,0,0,0.0277968,0.0766073,0.0106681,0.0203042,0.0255771,0.0262347,0.0361699,0.048544,0.0713032,0.0549025,0.0304797,0.0267678,0.0468261,0.0536959,0.014592,0.0235857,0,0.0313155,0.0413429,0,0,0.0189279,0,0,0.030534,0.0670425,0.0434101,0.0241264,0.0256872,0.036093,0.0331701,0.0284533,0.0619459,0.0655054,0.0328579,0.053474,0.0300285,0.0342837,0.0688736,0.0419674,0.00999676,0.010054,0.0170949,0.0243356,0.0232239,0,0,0,0,0,0.0155439,0.0400455,0.00830414,0.0119816,0
149,0,0,0,0,0,0,0.0384413,0.0412302,0,0,0,0.0312042,0.0198943,0,0.0151335,0,0,0.0278451,0.0764922,0.00965721,0.0198404,0.0260056,0.0262648,0.0357181,0.0484625,0.0709142,0.0544284,0.0298602,0.0260827,0.0462583,0.0500045,0.0145834,0.0237399,0,0.0313574,0.0413043,0,0,0.0189407,0,0,0.0306548,0.0672438,0.0434373,0.0238908,0.0257768,0.0359994,0.0331439,0.0287447,0.0617718,0.065525,0.0328199,0.053172,0.0300515,0.0339734,0.0686012,0.0408263,0.0100096,0.0100731,0.0171089,0.0242808,0.0233141,0,0,0,0,0,0.0155397,0.0400185,0.00836903,0.0130336,0
150,0,0,0,0,0,0,0.0383846,0.0412234,0,0,0,0.0313776,0.0199005,0,0.0151417,0,0,0.0277667,0.0764828,0.0090655,0.0192012,0.0263592,0.0261774,0.0351482,0.0484408,0.070366,0.0537208,0.0290926,0.025147,0.0456537,0.0463472,0.0146197,0.0240768,0,0.0312876,0.0412995,0,0,0.0190128,0,0,0.0307907,0.0673031,0.0433272,0.0235985,0.0256918,0.0359419,0.0330741,0.0286784,0.0617271,0.0655891,0.0327963,0.052943,0.0300571,0.0337418,0.0683706,0.0393648,0.00993806,0.0100849,0.0171739,0.0241444,0.023297,0,0,0,0,0,0.0155602,0.0398878,0.00834647,0.0136265,0
151,0,0,0,0,0,0,0.0383113,0.0412235,0,0,0,0.0313466,0.0201068,0,0.0150258,0,0,0.0275608,0.0765914,0.00841862,0.018288,0.0266223,0.0261906,0.0347763,0.0485402,0.0699933,0.053306,0.0280661,0.0239963,0.0448291,0.0425217,0.0145883,0.024382,0,0.0312684,0.0412754,0,0,0.019075,0,0,0.0309858,0.0673104,0.0431398,0.0233271,0.0256218,0.0360796,0.0330401,0.0286914,0.0621863,0.0657698,0.0329346,0.0528149,0.0301195,0.0336321,0.0683389,0.0375634,0.00981547,0.0100321,0.0173166,0.0240466,0.0232748,0,0,0,0,0,0.015584,0.0394382,0.00835034,0.0145058,0
152,0,0,0,0,0,0,0.0383045,0.0412767,0,0,0,0.0316218,0.0201074,0,0.0150199,0,0,0.0274896,0.076788,0.00808319,0.0174464,0.0267435,0.026168,0.0342645,0.0485854,0.0694109,0.0526302,0.0269508,0.0228115,0.0439804,0.0389118,0.0145273,0.0248728,0,0.0311504,0.0412257,0,0,0.0192229,0,0,0.0311268,0.0673342,0.0430623,0.0230161,0.0255345,0.0363003,0.0329531,0.0289013,0.0626233,0.065906,0.0331081,0.052774,0.0302549,0.0336177,0.0684787,0.0357984,0.00978025,0.00997463,0.0174056,0.0239053,0.0232043,0,0,0,0,0,0.0155657,0.0388166,0.00838202,0.0149144,0
153,0,0,0,0,0,0,0.0382808,0.0413318,0,0,0,0.0321289,0.0200546,0,0.0150203,0,0,0.0275157,0.0770674,0.007898,0.0167648,0.0267569,0.0262059,0.0337577,0.048632,0.0687846,0.051957,0.025782,0.021669,0.0431099,0.0355706,0.0144598,0.0254126,0,0.0310112,0.0411312,0,0,0.0192986,0,0,0.0311489,0.0673234,0.0429421,0.0228101,0.0253898,0.0366328,0.032839,0.0291804,0.0628661,0.0660791,0.0333081,0.0527275,0.0304033,0.0336017,0.0684919,0.0340413,0.00982092,0.00999864,0.0173382,0.0237664,0.0230524,0,0,0,0,0,0.0155799,0.0382714,0.00842121,0.015271,0
154,0,0,0,0,0,0,0.0382249,0.0413697,0,0,0,0.0329051,0.0199343,0,0.0149902,0,0,0.0275481,0.0773432,0.00785527,0.0161928,0.0266699,0.0262585,0.0333329,0.0486894,0.0681121,0.0513159,0.0246857,0.0206881,0.0422576,0.03245,0.0143949,0.0260458,0,0.0308552,0.0410029,0,0,0.0192895,0,0,0.0312305,0.0672309,0.0426723,0.0226931,0.0253346,0.0370329,0.0326903,0.0294074,0.062994,0.0662523,0.0334205,0.0526807,0.0306091,0.033547,0.0684444,0.0322311,0.00990393,0.00995223,0.0173449,0.0236314,0.02283,0,0,0,0,0,0.0155713,0.0379073,0.00847623,0.0155519,0
