Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,STRN,T10,x68,x69,x70,x71,RGTR,RWRB
79,0,0,0,0,0,0,0.030342,0.0417941,0,0,0,0.0304434,0,0.0270242,0,0,0.0222853,0,0,0.0284459,0.0865787,0.0231554,0.0137426,0.0137744,0.0251086,0.0392244,0.0591488,0.0832007,0.0856711,0.0669617,0.0396779,0.0333566,0.0348395,0.0423129,0.0289324,0.0099728,0.00899434,0.0188282,0.0328889,0,0.0350478,0.0331822,0,0,0.0175938,0,0,0.0300147,0.059924,0.0145091,0.0254452,0.039527,0.039144,0.0455356,0.0765343,0.070005,0.0329288,0.0574713,0.027803,0.0383266,0.0704197,0.0664966,0.00944234,0.00913716,0.0234418,0.0268096,0,0,0,0,0.0806011,0.0184639
80,0,0,0,0,0,0,0.0304668,0.0417236,0,0,0,0.0304576,0,0.027186,0,0,0.0222646,0,0,0.0284647,0.0865019,0.0233071,0.0136558,0.0137621,0.0247709,0.0390825,0.0591562,0.0830986,0.0856998,0.0670698,0.0395572,0.0333,0.0346878,0.0420868,0.0287028,0.00996302,0.00896037,0.018842,0.0327688,0,0.0348119,0.033273,0,0,0.0177198,0,0,0.0299112,0.0592441,0.014283,0.0257678,0.0396603,0.0392248,0.0455395,0.0768507,0.0698996,0.0329988,0.0579594,0.0280846,0.038714,0.0707937,0.064396,0.00949513,0.00909825,0.0234965,0.0266687,0,0,0,0,0.0801423,0.0184587
81,0,0,0,0,0,0,0.0305897,0.0416629,0,0,0,0.0304124,0,0.0273176,0,0,0.0222344,0,0,0.0284654,0.0864167,0.0233859,0.0136153,0.0137937,0.0244627,0.0389204,0.0592159,0.0830671,0.0857693,0.0671313,0.0394391,0.0332235,0.034574,0.0420203,0.0285868,0.00992663,0.00894871,0.0188363,0.0326151,0,0.0345031,0.0333744,0,0,0.0178263,0,0,0.0298739,0.0584787,0.01421,0.0260419,0.0397822,0.0392981,0.0455324,0.0771254,0.0698207,0.0331337,0.0582281,0.0284724,0.0391224,0.0712135,0.062491,0.00955407,0.00911054,0.0235592,0.0265069,0,0,0,0,0.0796708,0.0184635
82,0,0,0,0,0,0,0.0307162,0.0416247,0,0,0,0.0302875,0,0.0274571,0,0,0.0221927,0,0,0.0285016,0.0863361,0.0234872,0.0136377,0.013813,0.024144,0.038732,0.0592494,0.0830335,0.0858557,0.067201,0.0393479,0.0330906,0.0344087,0.0421145,0.0285356,0.00986037,0.00895712,0.0188334,0.0324634,0,0.0341781,0.033427,0,0,0.0179309,0,0,0.0299171,0.0576402,0.0142863,0.0262721,0.0398947,0.0393008,0.0453339,0.0773816,0.0698299,0.0333088,0.058477,0.0289661,0.0395377,0.0716503,0.0607423,0.00962097,0.00914736,0.0236147,0.0263417,0,0,0,0,0.0791425,0.0184887
83,0,0,0,0,0,0,0.0308177,0.0415885,0,0,0,0.0300753,0,0.0275562,0,0,0.022144,0,0,0.0285086,0.0863069,0.0236012,0.0136774,0.0138238,0.0238111,0.038573,0.0592498,0.0829868,0.0859275,0.0672052,0.0393115,0.0328828,0.0343792,0.041881,0.0284175,0.00981638,0.00893285,0.0188492,0.0324313,0,0.0338098,0.0334917,0,0,0.0179448,0,0,0.029866,0.0567589,0.0144149,0.0264822,0.0399646,0.0392646,0.0451764,0.0776515,0.0699238,0.0334893,0.0588099,0.0294525,0.0399828,0.0721162,0.0591968,0.00962358,0.00912062,0.0236411,0.0262081,0,0,0,0,0.0785831,0.0184618
84,0,0,0,0,0,0,0.0309204,0.0415698,0,0,0,0.0298357,0,0.0276261,0,0,0.022075,0,0,0.0285304,0.0862636,0.0234107,0.0137563,0.0137889,0.0234459,0.0384655,0.0592887,0.0829944,0.0859613,0.0671296,0.039289,0.0326908,0.0344182,0.0416477,0.0285054,0.00978347,0.00890109,0.0188444,0.0324025,0,0.0334192,0.0335794,0,0,0.0178786,0,0,0.0298184,0.055836,0.0145323,0.0266608,0.0399638,0.0392545,0.0451258,0.0780194,0.0701204,0.0337111,0.0592682,0.0299547,0.0404867,0.072669,0.0577992,0.0095605,0.00910314,0.023652,0.0261101,0,0,0,0,0.078009,0.0183962
85,0,0,0,0,0,0,0.030976,0.041587,0,0,0,0.0296967,0,0.0277538,0,0,0.0220815,0,0,0.0285513,0.0862483,0.0232385,0.0139407,0.0137871,0.0230728,0.0383952,0.0593757,0.0830585,0.085981,0.0670453,0.0391546,0.0325875,0.0343604,0.0415772,0.0285057,0.00965597,0.00902874,0.0187024,0.0322341,0,0.0330133,0.0336051,0,0,0.0179924,0,0,0.0297694,0.0549707,0.0147442,0.0268208,0.0399453,0.0392089,0.0451465,0.0784384,0.0703658,0.0339658,0.0598028,0.0305025,0.0410321,0.0732659,0.0565272,0.00943512,0.00925014,0.0236961,0.0260381,0,0,0,0,0.0774275,0.0182156
86,0,0,0,0,0,0,0.0310743,0.0416028,0,0,0,0.0296544,0,0.0278887,0,0,0.021885,0,0,0.0286363,0.0862423,0.0231102,0.0141396,0.0137859,0.0226888,0.0382323,0.0594584,0.0831108,0.0859813,0.0670401,0.0390201,0.0325766,0.034122,0.0415579,0.0284777,0.00964017,0.00888949,0.0188628,0.0320464,0,0.032496,0.0336698,0,0,0.0177426,0,0,0.0298517,0.0540398,0.0148959,0.0269711,0.0399075,0.0391265,0.0451987,0.0789235,0.0706646,0.0342902,0.0603491,0.0311437,0.041605,0.0738875,0.055218,0.00942716,0.00910271,0.0237412,0.0259233,0,0,0,0,0.0768302,0.018347
87,0,0,0,0,0,0,0.0311603,0.0415939,0,0,0,0.0296108,0,0.0278416,0,0,0.0217972,0,0,0.0286727,0.0862249,0.0228388,0.0142959,0.0137882,0.0222781,0.0380904,0.0594935,0.083104,0.0859787,0.0670181,0.0389193,0.0325346,0.0338432,0.0415491,0.028521,0.00951752,0.00891354,0.0188593,0.0318514,0,0.0319356,0.0337573,0,0,0.0176779,0,0,0.0298608,0.0530915,0.0149996,0.0272257,0.0398771,0.03901,0.0452778,0.0795181,0.0709777,0.0345177,0.0608815,0.0318922,0.0421189,0.0744301,0.0537785,0.00943923,0.00909439,0.023755,0.0257828,0,0,0,0,0.0761931,0.0183277
88,0,0,0,0,0,0,0.0309715,0.0415021,0,0,0,0.029508,0,0.0277417,0,0,0.0218629,0,0,0.0287268,0.0862137,0.0226141,0.0143326,0.0137722,0.0221997,0.0381692,0.0593122,0.0831186,0.0859468,0.0669273,0.0388324,0.0325752,0.0341426,0.0414725,0.0284781,0.00952372,0.00889987,0.0188994,0.0326578,0,0.0315833,0.0336394,0,0,0.0176484,0,0,0.0298968,0.0525638,0.0140327,0.0291554,0.0396897,0.0390246,0.0460449,0.0820243,0.0717357,0.0338627,0.0607741,0.0331018,0.041643,0.0738857,0.0476871,0.00943468,0.00912151,0.0236219,0.0259203,0,0,0,0,0.0751329,0.0183224
89,0,0,0,0,0,0,0.0310795,0.0414429,0,0,0,0.0295196,0,0.0277359,0,0,0.0217015,0,0,0.02873,0.0861938,0.0225853,0.0146732,0.0137368,0.0217848,0.0379323,0.0592323,0.0831024,0.0859682,0.0670163,0.0386796,0.0323653,0.0342975,0.0414145,0.0281795,0.00940714,0.00887418,0.0188504,0.0331885,0,0.0308658,0.0337742,0,0,0.0176149,0,0,0.0299051,0.0512606,0.0143068,0.0304436,0.0396888,0.0390015,0.0471895,0.0839147,0.0722527,0.0338801,0.0613192,0.0343454,0.0419531,0.0742477,0.0434875,0.00943346,0.009141,0.0236338,0.0256958,0,0,0,0,0.0738859,0.0183129
90,0,0,0,0,0,0,0.0312115,0.0413976,0,0,0,0.0295416,0,0.0277737,0,0,0.0215372,0,0,0.0287579,0.0861545,0.0224775,0.0150143,0.01374,0.0213596,0.0377489,0.0592784,0.0830281,0.0859572,0.0669719,0.0385369,0.0321001,0.0343236,0.0413934,0.0279181,0.00929909,0.00891442,0.0187989,0.0334893,0,0.0302823,0.033887,0,0,0.0176149,0,0,0.0299047,0.0502144,0.0147788,0.0304589,0.0397161,0.0389707,0.0475401,0.0845721,0.0725308,0.0342461,0.0619546,0.035061,0.0425311,0.0748761,0.0417324,0.00942358,0.00913166,0.0236521,0.0254446,0,0,0,0,0.0731931,0.0183024
91,0,0,0,0,0,0,0.031359,0.0413982,0,0,0,0.0297665,0,0.0277474,0,0,0.0214045,0,0,0.0287866,0.0861176,0.0223068,0.0153985,0.0136752,0.0210009,0.0376359,0.0593531,0.082935,0.0858883,0.0668986,0.0383593,0.0319625,0.0342334,0.0413249,0.0275487,0.00922496,0.00900943,0.0187552,0.0339303,0,0.0296398,0.0339848,0,0,0.0176261,0,0,0.0298984,0.0491136,0.0153287,0.0303571,0.0397284,0.0389547,0.0479477,0.085234,0.0728306,0.0346472,0.0626084,0.0357699,0.0430832,0.0755493,0.0397937,0.00939425,0.0091331,0.0236978,0.0251947,0,0,0,0,0.0724633,0.0182706
92,0,0,0,0,0,0,0.0315022,0.0413999,0,0,0,0.0299653,0,0.0276811,0,0,0.0213149,0,0,0.028799,0.0861109,0.0222548,0.015723,0.0136136,0.0206813,0.0374446,0.0594282,0.0827472,0.0857741,0.0669621,0.0382255,0.0318003,0.0342088,0.0412859,0.0272245,0.0091238,0.00902239,0.0186892,0.0345056,0,0.0290034,0.0340626,0,0,0.0176506,0,0,0.0298941,0.047932,0.0159513,0.0301964,0.0397294,0.0389515,0.0484012,0.0859125,0.0731437,0.0351163,0.0632557,0.0364687,0.0436182,0.0762593,0.0376139,0.00938124,0.00913557,0.0237247,0.0249805,0,0,0,0,0.0717156,0.0182557
93,0,0,0,0,0,0,0.0316442,0.0413684,0,0,0,0.0301338,0,0.0276245,0,0,0.0212583,0,0,0.0287624,0.0861226,0.0221863,0.0159834,0.0135698,0.0204146,0.0372016,0.0595025,0.0825345,0.0856992,0.0669985,0.038085,0.0316214,0.0342278,0.0412623,0.0268511,0.00901501,0.00904452,0.0186214,0.0352324,0,0.0284366,0.0341633,0,0,0.0176662,0,0,0.0298884,0.0466047,0.0166433,0.029896,0.0397531,0.0389215,0.0488892,0.0865567,0.073435,0.0356057,0.0638382,0.0371713,0.0441653,0.0769059,0.0352282,0.00938114,0.00914212,0.0237081,0.0248148,0,0,0,0,0.0709798,0.0182428
94,0,0,0,0,0,0,0.0317638,0.0413298,0,0,0,0.0304107,0,0.0275779,0,0,0.0210776,0,0,0.0287386,0.0861456,0.0220075,0.0164285,0.0135083,0.0200868,0.0369717,0.0594054,0.0825677,0.0856653,0.0669749,0.0379553,0.0314699,0.034168,0.0413179,0.0264544,0.00904909,0.00887862,0.0187226,0.0359965,0,0.0278107,0.0342736,0,0,0.0175847,0,0,0.0299015,0.0450876,0.0174266,0.0294906,0.039716,0.0389002,0.0494596,0.0872492,0.0737971,0.0362777,0.0644062,0.0378296,0.0447368,0.0775256,0.0324065,0.00940165,0.00906241,0.0236946,0.0246113,0,0,0,0,0.0702067,0.0183268
95,0,0,0,0,0,0,0.0319117,0.0412979,0,0,0,0.0305914,0,0.0275547,0,0,0.0209895,0,0,0.0287167,0.0862163,0.0219382,0.0167556,0.0134626,0.0198271,0.0368195,0.0592743,0.0826117,0.0856575,0.0669753,0.0378795,0.0312945,0.0340943,0.0412744,0.026085,0.0090136,0.00883779,0.0186932,0.0369573,0,0.0272233,0.034398,0,0,0.0175708,0,0,0.0298863,0.0435671,0.0182556,0.0290178,0.0397046,0.0388408,0.0500609,0.087902,0.0741542,0.0368705,0.0650406,0.0384784,0.0452981,0.0781977,0.0298184,0.00942635,0.00906512,0.0237066,0.0244482,0,0,0,0,0.0694342,0.018324
96,0,0,0,0,0,0,0.0320485,0.0412694,0,0,0,0.0308085,0,0.0274701,0,0,0.0209064,0,0,0.0287417,0.0863106,0.0219168,0.0171262,0.0134007,0.0195606,0.0366486,0.059229,0.0826012,0.0856202,0.0669821,0.0376702,0.031137,0.034066,0.0412285,0.0256844,0.00895287,0.00886527,0.0186663,0.0381471,0,0.0264589,0.0345352,0,0,0.0175565,0,0,0.0298989,0.0420414,0.0191312,0.028473,0.0396639,0.0387739,0.0507131,0.0885242,0.0745279,0.0375451,0.0656955,0.0391029,0.0459544,0.0789944,0.0272054,0.00940027,0.00905427,0.023736,0.0243094,0,0,0,0,0.0686362,0.0183338
97,0,0,0,0,0,0,0.0321631,0.0412409,0,0,0,0.0311372,0,0.0273921,0,0,0.0208056,0,0,0.0287721,0.0863737,0.0217875,0.0175681,0.0133739,0.0193244,0.0364576,0.059189,0.0825548,0.0855067,0.0670491,0.0374442,0.0310282,0.0339712,0.0412246,0.0252343,0.00889757,0.00890146,0.0186504,0.0394385,0,0.0256782,0.034654,0,0,0.0175346,0,0,0.0299009,0.0404667,0.020089,0.0278256,0.0395807,0.0387627,0.051374,0.0890989,0.0749412,0.0383176,0.0663837,0.0396505,0.0466462,0.079843,0.0246565,0.00934634,0.00902841,0.0237485,0.0241338,0,0,0,0,0.0678403,0.01834
98,0,0,0,0,0,0,0.0322848,0.0412226,0,0,0,0.0314303,0,0.0272879,0,0,0.0206713,0,0,0.0287688,0.0864664,0.021666,0.0180858,0.013312,0.0190789,0.036258,0.0592,0.0824677,0.0853243,0.067073,0.0372752,0.0309278,0.0337822,0.0412432,0.0246942,0.00882767,0.00885185,0.0186451,0.0405332,0,0.0251558,0.0347492,0,0,0.0175833,0,0,0.0299123,0.0389091,0.0212258,0.0270824,0.0394835,0.0387585,0.0520332,0.0895462,0.075353,0.0391199,0.0670366,0.0401722,0.0474076,0.0807361,0.022326,0.00932986,0.00902456,0.0237607,0.0239308,0,0,0,0,0.0670224,0.0183667
99,0,0,0,0,0,0,0.0330951,0.0413196,0,0,0,0.031997,0,0.027272,0,0,0.0201176,0,0,0.0286978,0.0865373,0.021845,0.0195377,0.013133,0.018251,0.0354046,0.0597275,0.0824352,0.0855579,0.0674663,0.0369734,0.0305855,0.0337412,0.0411494,0.0238833,0.00857043,0.00885269,0.0183683,0.0321006,0,0.0271457,0.0353854,0,0,0.0175894,0,0,0.0299315,0.036102,0.0250078,0.0288879,0.0398376,0.0386211,0.0529639,0.0856056,0.0741144,0.0414404,0.068837,0.0392663,0.0500275,0.0842198,0.0318643,0.0093645,0.00901027,0.0240946,0.0229915,0,0,0,0,0.0664807,0.0183732
100,0,0,0,0,0,0,0.0332062,0.0413101,0,0,0,0.0324196,0,0.0271469,0,0,0.0200547,0,0,0.0286931,0.0867042,0.0218029,0.0200599,0.0130659,0.0181198,0.0352915,0.0593825,0.0822979,0.085511,0.0672242,0.0369101,0.0304652,0.0337918,0.0410916,0.0233579,0.00850739,0.00885214,0.0182863,0.0324154,0,0.0272393,0.0354887,0,0,0.0176157,0,0,0.029969,0.0351333,0.0257778,0.0294067,0.0395851,0.0385708,0.0535132,0.0857483,0.074395,0.0421677,0.0693022,0.0395593,0.0505101,0.084858,0.030121,0.0093122,0.00904886,0.0241125,0.0228405,0,0,0,0,0.0659616,0.0183547
101,0,0,0,0,0,0,0.0328442,0.0412656,0,0,0,0.0325346,0,0.0269268,0,0,0.0203686,0,0,0.0287181,0.0869367,0.0215103,0.0193435,0.0132664,0.0183004,0.0357281,0.0586153,0.0820367,0.0850636,0.0663597,0.037116,0.0306785,0.033922,0.0413313,0.0232529,0.00856008,0.00890415,0.0183614,0.0440143,0,0.023999,0.0352261,0,0,0.0175976,0,0,0.0298639,0.0347814,0.0240775,0.0252208,0.0390335,0.0384489,0.0536135,0.0903227,0.0764027,0.0414329,0.068877,0.0416943,0.0494607,0.0831191,0.0165764,0.00921513,0.00905998,0.0239167,0.0233164,0,0,0,0,0.0651488,0.0182449
102,0,0,0,0,0,0,0.0334391,0.0413445,0,0,0,0.0331915,0,0.0269175,0,0,0.0199266,0,0,0.0286661,0.0871576,0.0217076,0.0209696,0.0131038,0.0178032,0.0351026,0.0588441,0.0818875,0.0851479,0.0668383,0.0367798,0.0302789,0.0335173,0.0413726,0.0223768,0.00846806,0.00880222,0.0182872,0.0321234,0,0.0281183,0.0357099,0,0,0.0174978,0,0,0.0298328,0.0345548,0.0269863,0.0312237,0.0391072,0.0383826,0.0542594,0.0856715,0.0746232,0.0433193,0.069973,0.0398842,0.0512715,0.0859616,0.0277087,0.00925873,0.00899473,0.0242031,0.0226102,0,0,0,0,0.0652948,0.0182682
103,0,0,0,0,0,0,0.0335703,0.0413461,0,0,0,0.0335119,0,0.0268077,0,0,0.019858,0,0,0.0286423,0.0874096,0.0216074,0.0214018,0.0131346,0.0176447,0.0350737,0.058571,0.0816594,0.084908,0.0666698,0.0368091,0.0301813,0.0333664,0.0413846,0.0219412,0.00848744,0.00875178,0.018283,0.0321136,0,0.0284081,0.0358051,0,0,0.0174239,0,0,0.029834,0.0344979,0.0274035,0.0320713,0.0388829,0.0382425,0.0545952,0.0856003,0.0746719,0.0437834,0.0702105,0.0399392,0.0514828,0.086328,0.026831,0.00926953,0.00897312,0.0242453,0.0225062,0,0,0,0,0.065079,0.0182587
104,0,0,0,0,0,0,0.0337062,0.0413408,0,0,0,0.0339922,0,0.0266861,0,0,0.0198006,0,0,0.0286336,0.0876318,0.0215598,0.0218712,0.0132762,0.0175231,0.035049,0.0582903,0.0814853,0.0847058,0.066562,0.0368557,0.0300658,0.0334812,0.0413004,0.0214258,0.00849034,0.00873936,0.0182688,0.0317674,0,0.028767,0.0358943,0,0,0.0173211,0,0,0.029817,0.0345453,0.0277682,0.0331003,0.0387084,0.0380671,0.0548913,0.0854968,0.0747025,0.0442056,0.0704035,0.0399311,0.0516521,0.0866439,0.0265405,0.00929407,0.00897805,0.0242893,0.0224258,0,0,0,0,0.0649431,0.0182348
105,0,0,0,0,0,0,0.0338075,0.0413319,0,0,0,0.0343328,0,0.026558,0,0,0.0197593,0,0,0.0286226,0.0878166,0.0215964,0.022315,0.0133745,0.0173692,0.0350381,0.0580364,0.0812919,0.0844878,0.0663527,0.0368098,0.0299855,0.033635,0.0412435,0.0210488,0.00849615,0.00872271,0.0182933,0.0313068,0,0.0291888,0.0359586,0,0,0.0172118,0,0,0.0297742,0.0347611,0.0280178,0.0341146,0.0385831,0.0379453,0.0551433,0.0853916,0.0747263,0.0444899,0.0705529,0.0398967,0.0518295,0.0869057,0.0264902,0.00928756,0.00900274,0.0243105,0.0223642,0,0,0,0,0.0648881,0.0181899
106,0,0,0,0,0,0,0.0338848,0.0413001,0,0,0,0.0346604,0,0.0264795,0,0,0.0197336,0,0,0.0286064,0.0879632,0.0216715,0.0227228,0.013488,0.0172117,0.0350248,0.0578547,0.0810831,0.0842234,0.0660573,0.0366577,0.02991,0.0335656,0.0412557,0.0207639,0.00849655,0.00870819,0.0182958,0.0309507,0,0.0296122,0.0360123,0,0,0.0171605,0,0,0.0297101,0.0350343,0.028135,0.0349616,0.0385341,0.0378451,0.055348,0.0853316,0.0746045,0.0446466,0.0706865,0.0398599,0.0519649,0.0871293,0.0266689,0.00928304,0.00906871,0.0242978,0.0223257,0,0,0,0,0.06486,0.0181387
107,0,0,0,0,0,0,0.033957,0.0412498,0,0,0,0.0348725,0,0.0263799,0,0,0.0197138,0,0,0.0285862,0.0880741,0.0217449,0.0231467,0.013557,0.0170448,0.0350158,0.057566,0.0809992,0.0839613,0.0658109,0.0365236,0.0298263,0.0333764,0.0412191,0.0205488,0.00852029,0.00868742,0.0182668,0.030435,0,0.0300535,0.0360824,0,0,0.0171495,0,0,0.0296862,0.0352749,0.0281754,0.0356692,0.0385129,0.0377974,0.0555671,0.0852823,0.074414,0.0446807,0.0707657,0.0398099,0.0520763,0.0872858,0.0272095,0.00929933,0.00909567,0.0242587,0.0222866,0,0,0,0,0.0648837,0.0181119
108,0,0,0,0,0,0,0.0340203,0.0412121,0,0,0,0.0350714,0,0.0262275,0,0,0.0197178,0,0,0.0285709,0.0881571,0.0218408,0.0236367,0.0136291,0.0168395,0.0350359,0.0572122,0.0809638,0.0836991,0.0655332,0.0364477,0.029741,0.0332352,0.0411476,0.020371,0.00853176,0.00875498,0.0182263,0.0300204,0,0.0301991,0.0361344,0,0,0.0172365,0,0,0.0296723,0.0353066,0.0281946,0.0359774,0.0385016,0.0377532,0.0557698,0.0853304,0.0742766,0.0445537,0.0707714,0.039781,0.052137,0.0873092,0.0275495,0.00928602,0.00911672,0.0242224,0.0222285,0,0,0,0,0.064867,0.0180725
109,0,0,0,0,0,0,0.0340723,0.0411872,0,0,0,0.035042,0,0.026148,0,0,0.0197099,0,0,0.0285455,0.0881713,0.0221122,0.024074,0.0136989,0.0165806,0.0349938,0.057047,0.0809539,0.0835253,0.0652529,0.0363539,0.0296271,0.0332201,0.0410914,0.020379,0.00850832,0.00876968,0.0181849,0.0294259,0,0.030115,0.036149,0,0,0.017261,0,0,0.0296888,0.0353108,0.0282952,0.0359297,0.0386021,0.0377251,0.0557067,0.0854468,0.0741742,0.0442741,0.0707026,0.0397492,0.0520972,0.087173,0.0282607,0.00927295,0.00914711,0.0242282,0.022171,0,0,0,0,0.0647998,0.0180363
110,0,0,0,0,0,0,0.0341375,0.0411712,0,0,0,0.0350596,0,0.0259988,0,0,0.0196145,0,0,0.0285573,0.0881265,0.0223968,0.024545,0.0135946,0.0162371,0.03491,0.0569099,0.0810299,0.0834244,0.0648938,0.0362261,0.0295773,0.0334669,0.0410146,0.0206128,0.00852265,0.00866639,0.0182742,0.0296147,0,0.0295537,0.0361675,0,0,0.0171961,0,0,0.0297343,0.0351767,0.0282768,0.0350908,0.0387619,0.0376673,0.0554735,0.0856969,0.0740943,0.04388,0.0706358,0.0399202,0.0519741,0.0869372,0.0284194,0.00924409,0.00906096,0.024237,0.0221134,0,0,0,0,0.0647135,0.0181017
111,0,0,0,0,0,0,0.0341517,0.0411434,0,0,0,0.0349154,0,0.0258528,0,0,0.0196228,0,0,0.0285741,0.0881887,0.0228293,0.0250744,0.013188,0.0158501,0.0348501,0.0568627,0.0811048,0.0834338,0.0646814,0.0360854,0.0295551,0.0335401,0.0409511,0.0211179,0.00847566,0.00869186,0.0182611,0.0294782,0,0.0293199,0.0361603,0,0,0.0172056,0,0,0.0297754,0.0353804,0.0282337,0.0344228,0.0388937,0.0376697,0.0551441,0.0856803,0.073738,0.0432677,0.070534,0.0400459,0.0517719,0.0866735,0.029202,0.00921047,0.00904789,0.0241881,0.0220987,0,0,0,0,0.0647694,0.0181184
112,0,0,0,0,0,0,0.0341502,0.0411131,0,0,0,0.0347171,0,0.0256697,0,0,0.0196422,0,0,0.02857,0.0883492,0.0233278,0.0256831,0.0127723,0.0153833,0.0347515,0.0570598,0.081236,0.0835151,0.0645934,0.0360161,0.0295774,0.0334075,0.0409696,0.0218208,0.0084315,0.00872919,0.0182352,0.0293705,0,0.0290471,0.0361574,0,0,0.0172045,0,0,0.0297762,0.0352098,0.0281867,0.0336342,0.0390153,0.0377496,0.0547751,0.0855333,0.0733147,0.042478,0.0702192,0.0400828,0.0514456,0.0862398,0.0299979,0.00919364,0.00903201,0.0241523,0.0221025,0,0,0,0,0.0649011,0.0181533
113,0,0,0,0,0,0,0.034212,0.0411313,0,0,0,0.0343913,0,0.0253627,0,0,0.0196239,0,0,0.0284884,0.0882855,0.0239557,0.0262568,0.0125346,0.0148093,0.0345408,0.057336,0.0814015,0.0836801,0.064609,0.0359671,0.0295782,0.0336195,0.0410084,0.0227083,0.00843505,0.00865387,0.018198,0.0295748,0,0.028679,0.0362362,0,0,0.0171677,0,0,0.0297193,0.0339021,0.0281569,0.0325213,0.0391369,0.037828,0.0544849,0.0854413,0.0729963,0.0415751,0.069687,0.0399559,0.050922,0.085592,0.0305204,0.0092183,0.00897716,0.0241896,0.0220826,0,0,0,0,0.0649424,0.0181937
114,0,0,0,0,0,0,0.0338044,0.0411221,0,0,0,0.0340763,0,0.0249535,0,0,0.0199441,0,0,0.0284495,0.0881549,0.0246772,0.0258712,0.0125931,0.0143965,0.0348381,0.0572791,0.0815027,0.0836724,0.0642383,0.0360826,0.0298045,0.0339845,0.0411209,0.0239134,0.00848509,0.00865284,0.0182964,0.0403086,0,0.0245584,0.0359656,0,0,0.0172417,0,0,0.029799,0.031392,0.0261938,0.0258342,0.0388663,0.0379979,0.0538884,0.0900466,0.0749697,0.0397213,0.0685464,0.0416397,0.0491317,0.0829842,0.0181214,0.00919384,0.00897498,0.0240535,0.0225519,0,0,0,0,0.0642706,0.0182549
115,0,0,0,0,0,0,0.0338625,0.0412593,0,0,0,0.0340161,0,0.0245666,0,0,0.0198699,0,0,0.0283564,0.088097,0.0257577,0.0263054,0.0125181,0.0139444,0.0346194,0.0576115,0.0816287,0.0838977,0.0642635,0.0360496,0.0299373,0.0341225,0.0411168,0.0249378,0.00847869,0.00868859,0.0182349,0.0399682,0,0.0226557,0.0361117,0,0,0.0173697,0,0,0.0299447,0.0282383,0.025848,0.0252818,0.0389985,0.0380524,0.0541185,0.090635,0.0751053,0.0390392,0.0679531,0.0412535,0.0483566,0.0821706,0.0182946,0.00918793,0.00899792,0.0242399,0.0224848,0,0,0,0,0.0642343,0.018308
116,0,0,0,0,0,0,0.0339196,0.0413466,0,0,0,0.0341929,0,0.0237522,0,0,0.019732,0,0,0.0281785,0.0878205,0.0267571,0.0268548,0.0126001,0.0135811,0.0345226,0.058036,0.0816524,0.0841207,0.0642828,0.0360351,0.0301239,0.0339788,0.0411472,0.0259198,0.00849316,0.00865872,0.0181128,0.0394489,0,0.0200753,0.0363313,0,0,0.0175401,0,0,0.0299273,0.0247108,0.025895,0.0241493,0.0394472,0.0382716,0.0546661,0.091487,0.0754871,0.0389768,0.0676761,0.0410641,0.0478946,0.0815183,0.0184821,0.00919819,0.00909685,0.0244443,0.0222641,0,0,0,0,0.0639796,0.0183215
117,0,0,0,0,0,0,0.0339139,0.0413517,0,0,0,0.0340301,0,0.0227227,0,0,0.0193107,0,0,0.028077,0.086978,0.0276933,0.0268337,0.0125792,0.0129978,0.0346084,0.0587945,0.0819837,0.0845596,0.064503,0.0359892,0.0303247,0.0336903,0.041168,0.0274958,0.00860698,0.00862686,0.0180209,0.0401903,0,0.0190846,0.0366403,0,0,0.0176978,0,0,0.0300514,0.0229193,0.0263115,0.0233485,0.0404103,0.0386376,0.0544959,0.0919116,0.0756577,0.0393348,0.0682989,0.0418734,0.0482819,0.0816285,0.0192374,0.00928475,0.00914876,0.0244654,0.0218161,0,0,0,0,0.0636726,0.0184581
118,0,0,0,0,0,0,0.0334385,0.0411873,0,0,0,0.0336726,0,0.0216992,0,0,0.0188646,0,0,0.0281375,0.0856953,0.0288148,0.0265949,0.0125997,0.0125591,0.0347217,0.0598231,0.0825929,0.0853143,0.0647761,0.0360128,0.0306044,0.0335802,0.0411019,0.0299855,0.0086856,0.0086032,0.0180155,0.0413289,0,0.0193573,0.0366613,0,0,0.0178347,0,0,0.0304275,0.0240457,0.0267159,0.0248465,0.04138,0.0392234,0.0537551,0.0919201,0.0755502,0.0398687,0.0693125,0.0434113,0.0488574,0.0819873,0.0196475,0.00937987,0.0092862,0.0241281,0.0214417,0,0,0,0,0.0636628,0.0187002
