Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,LELB
115,0.00239205,0.00438986,0.0320525,0.0190439,0.0136087,0.0038471,0,0,0,0.0193086,0.00222067,0.0369118,0.00971537,0.019769,0.00868078,0.00470614,0.00400705,0.00689365,0.0112288,0.0106269,0.022714,0.00929379,0.0139796,0.00397201,0.0108353,0.0420261,0.00340793,0.00414006,0.00200602,0.0167841,0.019172,0.0157335,0.00979505,0.00520851,0,0,0.00405447,0,0.0160902,0.00256075,0.034047,0.0221788,0.0336475,0.0180984,0.00721256,0.00321621,0.00249481,0.0193716,0.00563791,0.00542765,0.0158328,0.0397799,0.0131673,0.0179503,0.017838,0.0025546,0.00105133,0.000823646,0.00490156,0.00542023,0,0,0,0,0,0.00318641
116,0.00254041,0.00462865,0.0324619,0.0190725,0.0129288,0.00376609,0,0,0,0.018981,0.00218778,0.0370454,0.010047,0.0199474,0.00807707,0.0049082,0.00410771,0.007403,0.0108099,0.0107277,0.0225032,0.00928422,0.0134164,0.00359156,0.0102238,0.0425683,0.00360556,0.00397014,0.00183102,0.0169735,0.0190814,0.0158145,0.0102768,0.00550458,0,0,0.00451912,0,0.0159355,0.00278645,0.0340054,0.0219922,0.0333711,0.018559,0.00783584,0.00366612,0.00272198,0.0194746,0.00620359,0.00602023,0.0157447,0.0395664,0.0130028,0.0178976,0.0182567,0.00306657,0.00117479,0.000925077,0.00515473,0.00594648,0,0,0,0,0,0.00320893
117,0.00251526,0.00466452,0.0329654,0.0190079,0.0122932,0.00394299,0,0,0,0.0190486,0.00192221,0.0372996,0.0105766,0.0201341,0.00770911,0.00471989,0.00344683,0.00801639,0.0105081,0.0107194,0.0222536,0.00937144,0.012974,0.00341995,0.00959883,0.0436162,0.00360275,0.00386855,0.00142842,0.0167713,0.0190846,0.0153085,0.0104573,0.00587553,0,0,0.00419168,0,0.0158752,0.002537,0.0340075,0.0215365,0.0331598,0.0182526,0.00797848,0.00398006,0.00284251,0.0196048,0.0064163,0.00629625,0.0154789,0.0395121,0.0128383,0.0176003,0.0184922,0.00296511,0.00155422,0.00107855,0.00469136,0.00622754,0,0,0,0,0,0.00313992
118,0.00653406,0.00891087,0.0183318,0.0203396,0.0204701,0.0101637,0,0,0,0.0180294,0.00396445,0.0390687,0.0399107,0.0145389,0.051006,0.0146502,0.00769875,0.0333391,0.0475651,0.0347046,0.0188218,0.028449,0.0262012,0.0125214,0.010627,0.0149644,0.00606295,0.00432203,0.00237035,0.0182792,0.0198018,0.0163626,0.0136141,0.01042,0,0,0.0104072,0,0.0158991,0.00601306,0.0331492,0.0239396,0.0327654,0.0220305,0.0167475,0.00874813,0.00340779,0.0202827,0.00782729,0.00820626,0.0165856,0.038044,0.0125895,0.0188577,0.0215989,0.00830786,0.00256522,0.00246249,0.00934232,0.010532,0,0,0,0,0,0.0069571
119,0.00639331,0.00875327,0.0163927,0.0205445,0.019113,0.0106877,0,0,0,0.0178011,0.00350037,0.039591,0.0377335,0.0148676,0.0505179,0.0143991,0.00730374,0.0333514,0.0480966,0.0338015,0.0178819,0.028606,0.0268983,0.0136875,0.010738,0.0132416,0.00589155,0.00431912,0.00213182,0.0181989,0.0198049,0.0158961,0.0137141,0.0106838,0,0,0.0106547,0,0.0158623,0.00608643,0.0332817,0.0236833,0.0325701,0.0219426,0.0168471,0.00911246,0.00351167,0.0204378,0.00799796,0.0085189,0.0164251,0.0379288,0.0124315,0.0187912,0.0219091,0.00858677,0.00261634,0.00250361,0.00898501,0.0106357,0,0,0,0,0,0.00663527
120,0.00281102,0.0050574,0.0348946,0.0193311,0.0106128,0.00514071,0,0,0,0.0187168,0.00198586,0.037941,0.0115138,0.020798,0.00714558,0.00559783,0.00370039,0.0090707,0.00882837,0.00980187,0.0219077,0.0097308,0.012342,0.0044513,0.00813954,0.0464085,0.00406443,0.00376195,0.0012475,0.0172357,0.019155,0.0152012,0.0115507,0.00626609,0,0,0.00667759,0,0.0159378,0.00378367,0.0341453,0.0215489,0.032636,0.0200156,0.0097748,0.00514783,0.00336873,0.0203187,0.00806601,0.00789181,0.0154397,0.038864,0.0124837,0.0176089,0.0194823,0.00485907,0.0013077,0.00113612,0.00509305,0.00677096,0,0,0,0,0,0.00368375
121,0.00297888,0.00514826,0.0353538,0.01817,0.010603,0.00537867,0,0,0,0.0199647,0.00260319,0.0381489,0.0114624,0.0210257,0.00718061,0.00583298,0.00332787,0.00921216,0.00824996,0.0092196,0.0219786,0.00992665,0.0124433,0.00478112,0.00786874,0.0469697,0.0044933,0.00416138,0.00129896,0.0171141,0.019203,0.0148964,0.0117178,0.00656208,0,0,0.00675012,0,0.016003,0.00361722,0.0341142,0.0215467,0.0324436,0.0200863,0.0101787,0.00542992,0.00339619,0.0205614,0.00820495,0.00810348,0.0153959,0.0388205,0.0124178,0.0175238,0.0196376,0.00488664,0.00116862,0.00105788,0.00475878,0.00655179,0,0,0,0,0,0.00431005
122,0.0029179,0.00521977,0.0355594,0.0178182,0.0106999,0.00558065,0,0,0,0.0205779,0.00289097,0.0383999,0.0113039,0.0212761,0.00725682,0.00607379,0.00306343,0.00897442,0.00762997,0.00865402,0.0222541,0.0101701,0.0127721,0.00508216,0.00777393,0.047148,0.00474491,0.00468198,0.0015738,0.0170223,0.0192466,0.0148048,0.011938,0.00648624,0,0,0.00697951,0,0.0160581,0.00362203,0.0341521,0.0216722,0.0323146,0.020475,0.010584,0.00551947,0.0034418,0.0207863,0.00845866,0.00840465,0.0154191,0.0387135,0.0124245,0.017539,0.0197865,0.00494015,0.00113191,0.00104087,0.00462457,0.0061802,0,0,0,0,0,0.00467455
123,0.00262341,0.00502203,0.0354225,0.0179487,0.0107476,0.00579663,0,0,0,0.0204135,0.00237876,0.0387364,0.0111506,0.0215306,0.00746103,0.006211,0.00278454,0.00852298,0.00687096,0.00808054,0.0226811,0.0103609,0.0132395,0.00530115,0.00781717,0.0470257,0.00463899,0.00425124,0.00112933,0.0170207,0.0191894,0.0148282,0.0121413,0.00619075,0,0,0.00719805,0,0.0160488,0.00375109,0.0342303,0.0216423,0.032245,0.0209366,0.0107501,0.00535165,0.00351205,0.0209743,0.00878059,0.00871849,0.0154311,0.038597,0.0124196,0.0176028,0.0198868,0.00492548,0.00116208,0.00101998,0.00448906,0.00571987,0,0,0,0,0,0.00443247
124,0.0033192,0.00521277,0.0344812,0.0177764,0.0105272,0.00589202,0,0,0,0.0203468,0.00203194,0.0389878,0.011086,0.0218293,0.0075133,0.00653056,0.00265078,0.00793013,0.00608454,0.00745561,0.0231771,0.0102254,0.0134348,0.0050363,0.00801328,0.045974,0.00434568,0.00405825,0.00103094,0.0169362,0.0190882,0.0150385,0.0125248,0.00783114,0,0,0.0072777,0,0.0161095,0.00390886,0.0343724,0.0218175,0.0321229,0.0216524,0.0112052,0.00526775,0.00356141,0.021156,0.0092267,0.0090827,0.015503,0.038425,0.0123792,0.0177667,0.01995,0.00382426,0.00510176,0.00157278,0.00432655,0.00594512,0,0,0,0,0,0.00409604
125,0.00282329,0.00464394,0.0323993,0.0175866,0.00976478,0.0057375,0,0,0,0.0204725,0.00229209,0.0390988,0.0109499,0.0223874,0.00753442,0.00651954,0.00260552,0.00741134,0.00544276,0.00683942,0.023741,0.00971643,0.0132028,0.00472627,0.0082846,0.0435521,0.00472572,0.00428126,0.00110278,0.0171954,0.0191104,0.0154558,0.0127091,0.00633106,0,0,0.00701021,0,0.0160537,0.00347606,0.0344278,0.0218034,0.0321048,0.022468,0.01106,0.00534027,0.00354034,0.0213833,0.00977212,0.00939148,0.0156812,0.038352,0.0124623,0.0179219,0.0198231,0.00460299,0.000914606,0.000859747,0.00420813,0.00516835,0,0,0,0,0,0.00417495
126,0.00273,0.00446885,0.029153,0.0174649,0.00853454,0.00507151,0,0,0,0.0206422,0.00225015,0.039003,0.0101371,0.0228591,0.00740937,0.00649879,0.00242223,0.00707894,0.00498478,0.00622707,0.0241182,0.00892611,0.0125438,0.00445187,0.00871859,0.0393745,0.0047524,0.00451417,0.0011372,0.0172133,0.0191009,0.0156259,0.0128161,0.00620373,0,0,0.00694964,0,0.0161018,0.00331302,0.0344916,0.0217292,0.0321469,0.0228401,0.0108999,0.0052498,0.00351292,0.0215315,0.010065,0.00954898,0.0158013,0.038395,0.0125876,0.0180992,0.019554,0.00439849,0.000758657,0.000745604,0.00395731,0.00493806,0,0,0,0,0,0.00407358
127,0.00267197,0.00451696,0.0252783,0.0174116,0.00659892,0.00420638,0,0,0,0.0208332,0.00231933,0.039049,0.00999334,0.0230829,0.00786884,0.00673535,0.00238911,0.00656589,0.00488459,0.00595828,0.0247067,0.00808706,0.0117414,0.00408298,0.0094619,0.0346581,0.00491207,0.00485735,0.0012483,0.0172606,0.0190608,0.0157038,0.013077,0.00623765,0,0,0.00701912,0,0.0160895,0.00328403,0.0346922,0.0216582,0.0321674,0.0232014,0.0111638,0.00538948,0.00358912,0.0215962,0.0103637,0.0097463,0.015849,0.0383542,0.0126195,0.0182137,0.0196316,0.004363,0.000663036,0.000667833,0.00401181,0.00481197,0,0,0,0,0,0.00418458
128,0.00270496,0.0043482,0.0207041,0.0174283,0.00425938,0.00373054,0,0,0,0.020891,0.00219112,0.0391785,0.0104859,0.0235838,0.00848028,0.00671315,0.00227802,0.00635141,0.00572254,0.00619574,0.0255355,0.00703305,0.0106387,0.00356377,0.010709,0.029119,0.00493601,0.0048204,0.00132822,0.0172317,0.0189797,0.0156587,0.0132366,0.00628895,0,0,0.00694063,0,0.0160628,0.00314345,0.034896,0.0214918,0.0321869,0.0234351,0.0111459,0.00538263,0.00365847,0.0216585,0.0106092,0.00993488,0.0158656,0.0383292,0.0126191,0.0182265,0.0197635,0.00421894,0.000547495,0.000585764,0.0038326,0.00472501,0,0,0,0,0,0.0040172
129,0.00284188,0.00414646,0.0162612,0.0174399,0.00221753,0.00333605,0,0,0,0.0207709,0.00193727,0.0392795,0.0110639,0.0240367,0.00900024,0.00657509,0.00217004,0.00677945,0.00698075,0.00670683,0.0265762,0.00618461,0.00952874,0.0032715,0.0118582,0.0234098,0.004914,0.00442285,0.00122239,0.0171603,0.0189609,0.0154529,0.0133218,0.00640679,0,0,0.00673682,0,0.0160671,0.0029712,0.0351299,0.0212399,0.0321975,0.0234354,0.0110271,0.00532134,0.0037784,0.0216857,0.0106893,0.0100676,0.0158282,0.0383186,0.0125884,0.0181964,0.0199471,0.00401448,0.000517563,0.000587457,0.00362526,0.00469865,0,0,0,0,0,0.00374575
130,0.00254598,0.00406075,0.0129031,0.0174342,0.00172143,0.0028359,0,0,0,0.0206861,0.00169939,0.039408,0.0115604,0.024204,0.00904195,0.00646592,0.00202045,0.00783618,0.00808625,0.00733017,0.0277208,0.00547243,0.00856757,0.00299926,0.012683,0.0186396,0.00506096,0.00420481,0.00120424,0.017407,0.0190059,0.0154611,0.0134047,0.00605828,0,0,0.00641637,0,0.016151,0.00281203,0.0354564,0.0209161,0.03227,0.0235672,0.0109053,0.00488292,0.00395883,0.0217565,0.0108881,0.010205,0.0158319,0.0382978,0.0125638,0.0182214,0.0203193,0.00370519,0.000829343,0.00060038,0.00331177,0.00446484,0,0,0,0,0,0.00357584
131,0.00259514,0.00401821,0.0105787,0.0174145,0.00208064,0.00252567,0,0,0,0.0207169,0.0016344,0.0396362,0.0112986,0.0244897,0.00859346,0.00642848,0.00199044,0.0092374,0.00889156,0.00786331,0.0288561,0.00482461,0.00767215,0.00291394,0.0135225,0.015041,0.00519075,0.00427994,0.00117182,0.0173617,0.0190252,0.0151076,0.0134952,0.00603082,0,0,0.00690236,0,0.016163,0.00312075,0.035772,0.0206906,0.032227,0.0232276,0.010952,0.00496604,0.00422718,0.0217066,0.010752,0.0102409,0.0157209,0.0382327,0.0124591,0.0181282,0.0208733,0.00394841,0.000606314,0.000547868,0.00320141,0.00446413,0,0,0,0,0,0.00354198
132,0.0026224,0.00402137,0.00882,0.0173824,0.0022423,0.00241689,0,0,0,0.0207307,0.00153909,0.0400419,0.00990526,0.0248509,0.00802778,0.00632851,0.00197797,0.010577,0.00959153,0.00809454,0.0297963,0.00438295,0.00692669,0.00308713,0.0143886,0.0122099,0.00526736,0.00429995,0.00120187,0.0171472,0.0190119,0.0144983,0.0135451,0.00600143,0,0,0.00701172,0,0.0161841,0.00317266,0.0360326,0.0204742,0.0321239,0.0225812,0.0109799,0.00503757,0.00453291,0.0215866,0.0104214,0.0102197,0.0155138,0.0381395,0.0122758,0.017934,0.0212807,0.00397886,0.000682289,0.000482947,0.00310441,0.00454884,0,0,0,0,0,0.00352543
133,0.00266137,0.00395805,0.00661733,0.0173488,0.00195512,0.00235983,0,0,0,0.0207576,0.00140998,0.0405337,0.00787771,0.0252983,0.00793364,0.006036,0.00188642,0.0115451,0.0102028,0.00797877,0.0303873,0.00438704,0.00619492,0.00328814,0.0151857,0.00927981,0.00519264,0.0042522,0.00120525,0.0167534,0.0189114,0.0136615,0.0134701,0.00595728,0,0,0.00682286,0,0.0161312,0.00304272,0.036197,0.0202299,0.0319882,0.0215941,0.0108688,0.00501237,0.00480207,0.0214625,0.00991305,0.010176,0.0152334,0.0380278,0.0120977,0.017659,0.0214747,0.00381632,0.000662884,0.000424027,0.00288792,0.004722,0,0,0,0,0,0.00325858
134,0.00268622,0.00387239,0.0037302,0.0174781,0.00213151,0.00240912,0,0,0,0.0207501,0.00122324,0.04089,0.00649773,0.0256373,0.00878144,0.00588171,0.00175772,0.0119755,0.0108221,0.00779018,0.0305752,0.00501514,0.00555153,0.00312244,0.0157589,0.00622381,0.00496225,0.00417052,0.00107359,0.0161962,0.0187508,0.0126555,0.0133281,0.00584108,0,0,0.00659488,0,0.0160404,0.00287104,0.036292,0.0199875,0.0318493,0.0204229,0.0107448,0.00494935,0.00496847,0.0213739,0.00931589,0.0101453,0.0148822,0.037913,0.0118781,0.0173113,0.0216153,0.00367082,0.000610309,0.000333593,0.00264564,0.00486697,0,0,0,0,0,0.00277893
135,0.00270828,0.00377614,0.00118969,0.0176721,0.00425524,0.00243182,0,0,0,0.0206393,0.00103177,0.0409479,0.00730287,0.025941,0.0103947,0.00586431,0.00167294,0.0118377,0.0114206,0.0078316,0.0305793,0.00600431,0.00518199,0.00301435,0.0161523,0.00378866,0.00473378,0.00410258,0.000804227,0.0154043,0.0186949,0.0115045,0.0131558,0.0056316,0,0,0.00640813,0,0.016026,0.00268722,0.0362872,0.0197898,0.0317294,0.0191361,0.0106256,0.00486054,0.00499506,0.0213828,0.00865645,0.0100552,0.0144509,0.0377836,0.011642,0.0169194,0.0216938,0.00353417,0.000739578,0.000357726,0.00242454,0.0049795,0,0,0,0,0,0.00228013
136,0.00214983,0.00436991,0.00195387,0.0175962,0.00650513,0.00254942,0,0,0,0.020544,0.000707563,0.0405962,0.00992144,0.0261874,0.0120447,0.00582287,0.00160303,0.0112816,0.0117053,0.00791331,0.0304619,0.00713831,0.00547755,0.0028538,0.0165464,0.00276107,0.00423869,0.00408214,0.000948616,0.0142078,0.0186433,0.00963838,0.012912,0.00676837,0,0,0.00468148,0,0.0161176,0.00307619,0.0363028,0.0198702,0.0315203,0.0167791,0.0104666,0.00503477,0.005032,0.0213618,0.00732188,0.00968131,0.0140167,0.0376207,0.0112769,0.0165807,0.0217117,0.00330571,0.00506095,0.00143822,0.00236356,0.00536412,0,0,0,0,0,0.00171475
137,0.00255787,0.00377067,0.00351684,0.0176145,0.00749932,0.00257036,0,0,0,0.0205316,0.000849767,0.0400831,0.0122701,0.0264519,0.0130802,0.00598052,0.001783,0.0108701,0.011489,0.00779996,0.0303559,0.00787212,0.00608381,0.0027887,0.0168384,0.00347028,0.00461041,0.00427464,0.000721869,0.0134791,0.0185942,0.00836308,0.0125547,0.00507013,0,0,0.00594428,0,0.0160185,0.00234338,0.0362676,0.020423,0.0312799,0.0143861,0.0101399,0.00439224,0.00494091,0.021406,0.00598505,0.00921397,0.0138152,0.0372858,0.0108621,0.0165174,0.0218845,0.00312122,0.00102707,0.000459342,0.00206018,0.00504514,0,0,0,0,0,0.00200231
138,0.00261747,0.00372466,0.00459051,0.0179376,0.00674547,0.00265834,0,0,0,0.0202185,0.000663771,0.0396278,0.0123979,0.026534,0.0134094,0.00600291,0.00169157,0.0106688,0.0106753,0.00717189,0.0300445,0.00801834,0.0066069,0.0031786,0.0171509,0.00470854,0.00442266,0.00410032,0.000569334,0.0130468,0.0185369,0.00818378,0.0123353,0.00491876,0,0,0.00572596,0,0.015968,0.00228657,0.0362262,0.0214029,0.0310525,0.0126514,0.00998522,0.00429675,0.00482015,0.021427,0.00509802,0.00884529,0.0138287,0.0368381,0.0107371,0.0166981,0.0220183,0.00307316,0.00110714,0.000451587,0.00206134,0.00513196,0,0,0,0,0,0.0018483
139,0.00281917,0.00352957,0.00539187,0.0185143,0.00429951,0.00276927,0,0,0,0.0194977,0.000775894,0.0392534,0.00986475,0.026602,0.0129547,0.0059291,0.00170479,0.010462,0.00976504,0.00613533,0.0293533,0.00758678,0.00697324,0.00369589,0.0172332,0.0061647,0.00430693,0.00387091,0.000907541,0.0125533,0.0184422,0.00883522,0.012055,0.00466933,0,0,0.00555232,0,0.0158761,0.00233229,0.0361251,0.0230534,0.0307637,0.0108834,0.00967935,0.00402593,0.00463753,0.0215258,0.00413024,0.00839868,0.014068,0.0362164,0.0106752,0.0172817,0.0221613,0.00311115,0.00114207,0.000368979,0.00205872,0.00503734,0,0,0,0,0,0.00194801
140,0.003183,0.0037326,0.00712232,0.0185419,0.00137417,0.00289412,0,0,0,0.0194369,0.000847886,0.039056,0.00707051,0.0266942,0.0119732,0.00576033,0.00155204,0.0100297,0.00881232,0.00504278,0.0283651,0.00673509,0.00712015,0.00417422,0.0169718,0.00884667,0.00401264,0.00396037,0.000898901,0.0119542,0.0185052,0.0101396,0.0120288,0.00571529,0,0,0.0042474,0,0.0158012,0.00158985,0.0359936,0.0247334,0.0303999,0.0101537,0.00989946,0.00502966,0.00456218,0.0216147,0.0038085,0.0082241,0.0142491,0.0354138,0.0107032,0.0178291,0.0223965,0.00290738,0.00130325,0.000715873,0.00256343,0.00538394,0,0,0,0,0,0.00210774
141,0.00331661,0.00379395,0.0104938,0.0182834,0.00216257,0.00293282,0,0,0,0.0197612,0.000701069,0.0389614,0.00688852,0.0268144,0.0103879,0.00556535,0.00155343,0.00920188,0.00775348,0.00412268,0.0272789,0.00564544,0.00722696,0.0045922,0.0161725,0.0124731,0.00395525,0.00407095,0.000474059,0.011267,0.01851,0.0120126,0.0117826,0.00553548,0,0,0.0045363,0,0.0158147,0.00171098,0.0358885,0.0268991,0.0298769,0.00908982,0.00985458,0.00487893,0.0044733,0.0217546,0.0033218,0.00784458,0.014623,0.0345508,0.0109015,0.018671,0.0223548,0.00303887,0.00113562,0.000615469,0.002581,0.00516859,0,0,0,0,0,0.0019226
142,0.0032446,0.00357076,0.0131989,0.018747,0.00537119,0.00298415,0,0,0,0.0193106,0.000672488,0.0388592,0.00880599,0.0269153,0.00841406,0.00550572,0.00186976,0.00800072,0.00651727,0.00335516,0.0263647,0.00507854,0.00760466,0.0048503,0.0148515,0.0152802,0.00401555,0.00396902,0.000999424,0.010834,0.0185283,0.0148375,0.0112146,0.00435579,0,0,0.00479821,0,0.0159216,0.00194338,0.0358521,0.0298672,0.0292933,0.00799173,0.0094311,0.00356279,0.00414694,0.022046,0.00317779,0.00717678,0.0153302,0.0335958,0.0112435,0.0199687,0.0219278,0.00302299,0.00148101,0.000409985,0.00222996,0.00449147,0,0,0,0,0,0.00167237
143,0.00318497,0.00371208,0.0136289,0.0187528,0.00687376,0.00309683,0,0,0,0.0194772,0.000482908,0.0386879,0.0106067,0.0269802,0.00697572,0.00551828,0.00199234,0.00647874,0.00499424,0.00321366,0.0259311,0.00533295,0.00789401,0.00491858,0.0137144,0.0156228,0.00373625,0.00398519,0.000957477,0.0102205,0.0183838,0.0172729,0.0108889,0.00422388,0,0,0.00402003,0,0.0157722,0.00162543,0.03587,0.0323038,0.0287342,0.00778773,0.00955746,0.00324929,0.00372252,0.022249,0.00366943,0.00674541,0.0156475,0.0326318,0.0116055,0.020719,0.0210801,0.00264403,0.00128943,0.000581233,0.00225901,0.00423205,0,0,0,0,0,0.00131734
144,0.00266631,0.00407366,0.0131239,0.017936,0.00748055,0.00320837,0,0,0,0.0206139,0.000611606,0.0384167,0.0123014,0.0271613,0.00733592,0.00561949,0.00204652,0.00470987,0.00397016,0.00434953,0.0261704,0.00533063,0.00753451,0.00479705,0.0132539,0.014964,0.00354715,0.00433073,0.00080318,0.00988804,0.0183283,0.0197045,0.0104375,0.00429851,0,0,0.00256643,0,0.015751,0.00102916,0.0358829,0.0346403,0.0281172,0.00789109,0.00962942,0.00285654,0.00320256,0.0225318,0.0043456,0.0061413,0.0159286,0.0316569,0.0121195,0.0212887,0.0196696,0.00171297,0.00167663,0.000932792,0.00232988,0.0041202,0,0,0,0,0,0.00152106
145,0.00302546,0.00415168,0.0122278,0.0175689,0.0078243,0.00329299,0,0,0,0.0211664,0.00140369,0.0380576,0.0138254,0.0274148,0.00825951,0.0056809,0.0020157,0.00345766,0.00485952,0.0062793,0.027027,0.00458551,0.00624017,0.00439884,0.013495,0.0142663,0.00359289,0.00477775,0.0010006,0.00981936,0.0183907,0.0217554,0.0100761,0.00421902,0,0,0.00358898,0,0.0158893,0.00115718,0.0358118,0.0362483,0.0276452,0.00810151,0.00985609,0.00266238,0.00299153,0.0227696,0.00490866,0.00550988,0.0158804,0.0306603,0.0125847,0.0213483,0.0180519,0.00201497,0.0014976,0.000900221,0.00266466,0.0040908,0,0,0,0,0,0.00193201
146,0.00282609,0.00411185,0.0116154,0.0175151,0.008085,0.00336205,0,0,0,0.0210348,0.00148595,0.0376258,0.0151016,0.0274542,0.00785211,0.00578206,0.00208874,0.00339939,0.00659824,0.00818113,0.0280257,0.00394939,0.00504872,0.00414177,0.0137089,0.0139277,0.0034592,0.0047666,0.00107427,0.0108166,0.0183381,0.0242934,0.00934831,0.00407717,0,0,0.00346128,0,0.0158832,0.00117204,0.0357277,0.0381427,0.0271507,0.00872948,0.00926749,0.00205447,0.00269086,0.0231522,0.00563185,0.00455601,0.0161995,0.0295889,0.0132527,0.0216872,0.0160255,0.001896,0.0014849,0.000897935,0.0026551,0.00404743,0,0,0,0,0,0.0018666
147,0.00214652,0.00431172,0.0111852,0.0174896,0.00802318,0.00348258,0,0,0,0.0206114,0.00118954,0.0372075,0.0157858,0.0272702,0.00621605,0.00601586,0.00199164,0.00384177,0.00798258,0.00934664,0.0287659,0.0038892,0.00446791,0.00403201,0.0136816,0.0137355,0.00283828,0.00458498,0.00111717,0.0127366,0.0181972,0.0268946,0.00828517,0.00503079,0,0,0.00448939,0,0.0157817,0.00362185,0.0355928,0.039878,0.0266579,0.00977751,0.00813658,0.00221302,0.00240187,0.0235479,0.00633459,0.00334981,0.0168008,0.0285015,0.0140405,0.0221454,0.0135416,0.00220656,0.0041606,0.00165665,0.00230982,0.00481879,0,0,0,0,0,0.00133749
148,0.00228128,0.00397107,0.011293,0.0176655,0.00767033,0.00374285,0,0,0,0.0202697,0.000998681,0.0368683,0.0158327,0.0269817,0.00510925,0.00659664,0.00267752,0.00384889,0.00878007,0.00979542,0.0287484,0.00416015,0.0045526,0.00380487,0.0132544,0.0142048,0.0032043,0.00431838,0.00108469,0.0151103,0.0181701,0.029167,0.00726686,0.00474078,0,0,0.00276325,0,0.0157754,0.00105311,0.0354142,0.0410929,0.026229,0.0109472,0.00725501,0.00182103,0.00245509,0.0237127,0.0067583,0.002239,0.0175072,0.0273074,0.0148866,0.0225077,0.0112107,0.00158891,0.00118744,0.0007199,0.0024014,0.00462262,0,0,0,0,0,0.0014272
149,0.00229231,0.00408183,0.0112485,0.0177111,0.00703831,0.00397603,0,0,0,0.0204414,0.000936198,0.0365435,0.0156907,0.0268522,0.00582833,0.0067,0.00274592,0.00329884,0.00926624,0.00985752,0.0280662,0.00423605,0.00485039,0.00336352,0.0127082,0.0144724,0.00297182,0.00424799,0.00120245,0.0180252,0.0182369,0.0308572,0.00638263,0.00516252,0,0,0.00244814,0,0.0158335,0.000886585,0.0352417,0.0414419,0.025742,0.0119574,0.00670058,0.00204922,0.00269292,0.0236073,0.00680325,0.00161752,0.0180677,0.026004,0.0156864,0.0226287,0.00900873,0.00164601,0.00109476,0.000678764,0.00253076,0.00500101,0,0,0,0,0,0.00165919
150,0.00211004,0.00409126,0.0110361,0.0177112,0.00626129,0.00413173,0,0,0,0.0205813,0.00109202,0.0362786,0.0153616,0.0269124,0.00717045,0.00672989,0.00276702,0.00303786,0.00957741,0.00975877,0.0271539,0.00404636,0.00499371,0.00275921,0.0121088,0.0146139,0.0027497,0.00429114,0.00124208,0.0213655,0.0183426,0.0318025,0.00545433,0.00549359,0,0,0.00215449,0,0.0159172,0.000716622,0.0351164,0.0407529,0.0252402,0.0127574,0.00577743,0.0021571,0.00296328,0.0231651,0.00651941,0.00164374,0.0185719,0.0245529,0.0163693,0.022587,0.00630662,0.00170269,0.000993855,0.000622393,0.00250333,0.0053829,0,0,0,0,0,0.00187404
151,0.00140417,0.00358757,0.0118699,0.0175638,0.00562678,0.00477326,0,0,0,0.0207047,0.00100505,0.0366039,0.0145717,0.026636,0.00777499,0.00842972,0.00235416,0.00298045,0.00896132,0.00944285,0.0262275,0.00370095,0.00452977,0.00199025,0.0112815,0.0160804,0.00199584,0.00444567,0.00108723,0.0306361,0.0182571,0.0310485,0.00471972,0.00539886,0,0,0.00171608,0,0.0159077,0.000808026,0.035259,0.0380847,0.0259947,0.0117937,0.00306106,0.00207589,0.00768834,0.018255,0.00394959,0.00871196,0.0208164,0.0232272,0.0160705,0.0242011,0.0154707,0.0016566,0.000645926,0.000683855,0.0020527,0.00545697,0,0,0,0,0,0.00174061
