Timestep,C7,CLAV,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,LASI
121,0.0128556,0.0171965,0.0159911,0.022612,0.00790516,0,0,0.0116064,0,0.0149564,0.00680468,0.0320359,0.0246629,0.0200694,0.013441,0.0111171,0.0276622,0.014955,0.0154729,0.0191331,0.029075,0.0034168,0.00331824,0.00152646,0.0126218,0.02742,0.00858846,0.00245458,0.00666387,0.0205128,0.0191201,0.0266649,0.00230853,0.0238059,0,0,0.0123546,0,0.014809,0.00705727,0.0354143,0.030377,0.035219,0.00608085,0.00594253,0.0358528,0.00690669,0.0121519,0.00715921,0.00945542,0.010075,0.0358888,0.0152682,0.0134423,0.030935,0.0198397,0.00126042,0.00242233,0.0272189,0.0200024,0,0,0,0,0,0.00365233
122,0.0133348,0.017177,0.0151517,0.0232902,0.00974963,0,0,0.0123508,0,0.0147453,0.00699075,0.0320283,0.0304915,0.0187423,0.0171785,0.0114033,0.027467,0.0178423,0.018915,0.0208366,0.0293746,0.00592757,0.0035808,0.00253332,0.0125578,0.0235792,0.00901672,0.0028917,0.00659718,0.0202459,0.0192903,0.026011,0.00241752,0.0243184,0,0,0.0115461,0,0.0148537,0.0066223,0.0346642,0.0285412,0.0354421,0.00633121,0.00665494,0.0361498,0.00694713,0.0125535,0.0074363,0.00951317,0.00936636,0.0362154,0.015167,0.0124242,0.0298723,0.0192574,0.00108101,0.00253221,0.0273364,0.0200977,0,0,0,0,0,0.00360532
123,0.013847,0.0170368,0.0149803,0.0236233,0.0119728,0,0,0.0129651,0,0.0147007,0.00725096,0.0319962,0.0351415,0.0181829,0.0186801,0.0111831,0.0272467,0.0188132,0.0202661,0.0216027,0.0294315,0.00701454,0.00335221,0.00248929,0.0131841,0.0186902,0.00911715,0.00308137,0.00647466,0.0197705,0.0193012,0.025082,0.00277717,0.0245187,0,0,0.0109195,0,0.0148198,0.00636399,0.0341474,0.0268192,0.0356283,0.00657443,0.00714646,0.0360525,0.00704942,0.0128703,0.00764076,0.00944907,0.00858316,0.0362758,0.0150246,0.0113554,0.0285164,0.0188591,0.00121022,0.00258387,0.0272508,0.0201936,0,0,0,0,0,0.00409509
124,0.0143541,0.0169359,0.0172214,0.0235266,0.0139686,0,0,0.0136586,0,0.0147384,0.00748725,0.031907,0.0393576,0.0178059,0.0199232,0.0111606,0.0269821,0.0195022,0.0212268,0.0223066,0.029329,0.0083698,0.00355924,0.00245536,0.0139012,0.0182066,0.00912498,0.00292821,0.00638842,0.0189611,0.019316,0.023978,0.00334853,0.0245727,0,0,0.010311,0,0.0148534,0.00617368,0.0336875,0.025189,0.0358568,0.00702135,0.00774289,0.0358648,0.00721377,0.0131974,0.00749089,0.00929211,0.00808539,0.0362402,0.0150072,0.0105442,0.0270989,0.0185481,0.00116783,0.00263935,0.0270607,0.0202235,0,0,0,0,0,0.00482617
125,0.0148105,0.0167864,0.0216094,0.0233613,0.0155995,0,0,0.0142881,0,0.0148839,0.00765822,0.0317584,0.0423401,0.017627,0.0203141,0.0111733,0.0267687,0.0196666,0.0214836,0.0224724,0.0291946,0.00939369,0.00369874,0.00267961,0.0146259,0.021319,0.00905074,0.00266333,0.00632228,0.0181734,0.0192545,0.0229845,0.00402706,0.0245581,0,0,0.00983008,0,0.0148552,0.00599373,0.0334099,0.0236876,0.0360663,0.00772609,0.00831083,0.0356903,0.00740624,0.0134625,0.00718583,0.00904294,0.00795342,0.0361118,0.0150313,0.0100835,0.0257995,0.018356,0.00103312,0.00265351,0.0267346,0.0202437,0,0,0,0,0,0.00363526
126,0.0153766,0.0166055,0.025581,0.02364,0.0173957,0,0,0.0146154,0,0.0146783,0.00793044,0.0315778,0.0431157,0.0172912,0.0204413,0.0112918,0.0268127,0.0198234,0.0216824,0.0226012,0.0290775,0.0103294,0.00416308,0.00312232,0.0152994,0.0251286,0.00880766,0.00304347,0.00643765,0.0175882,0.0191693,0.0222797,0.00476981,0.0249288,0,0,0.00943584,0,0.014812,0.00579743,0.0332929,0.0224383,0.0361459,0.00865755,0.00896237,0.0355164,0.0074934,0.0136197,0.00669809,0.00868464,0.00815747,0.0359058,0.015011,0.010122,0.0246391,0.0181187,0.00102721,0.00267042,0.0263419,0.020415,0,0,0,0,0,0.00293917
127,0.0157982,0.016505,0.0281694,0.023663,0.0186711,0,0,0.0152116,0,0.0147561,0.00836308,0.0314307,0.0405068,0.0177782,0.0164688,0.0108705,0.0268381,0.0179348,0.0187068,0.0207492,0.0287356,0.00910542,0.00443271,0.00390116,0.0161148,0.0281908,0.00856132,0.00299645,0.00653163,0.0171725,0.0190197,0.0218675,0.00547093,0.0252735,0,0,0.0094263,0,0.0147446,0.00577432,0.0333888,0.0216531,0.0361237,0.00965746,0.00924293,0.0352118,0.00758123,0.0136778,0.00598447,0.00851446,0.00854546,0.035588,0.0148562,0.0104413,0.0237681,0.0181233,0.00108342,0.00267668,0.0258984,0.0207538,0,0,0,0,0,0.00259815
128,0.016159,0.0165076,0.0299713,0.0233993,0.0193746,0,0,0.0158121,0,0.0149448,0.00870967,0.0314656,0.0368592,0.018412,0.012558,0.010537,0.0269144,0.0159907,0.0160291,0.018979,0.0283889,0.00816841,0.00674056,0.00512024,0.0168561,0.0308532,0.00859498,0.00265057,0.00654308,0.0170394,0.0189856,0.0216704,0.00605755,0.0254357,0,0,0.00963451,0,0.0147444,0.00586567,0.0335325,0.0211594,0.0360134,0.0105604,0.00960397,0.0349816,0.00770842,0.0136257,0.00571118,0.00856471,0.00895831,0.0353152,0.0146533,0.0108132,0.0232661,0.0182954,0.00113126,0.00253516,0.0255178,0.0212832,0,0,0,0,0,0.00252139
129,0.016714,0.0164575,0.031306,0.0236579,0.0203681,0,0,0.016081,0,0.0146082,0.00907053,0.0315213,0.0339165,0.0184831,0.0117774,0.0110641,0.0271439,0.0155723,0.0156453,0.0187828,0.0282449,0.00847772,0.00780259,0.00574552,0.0172726,0.0330267,0.00861642,0.0030894,0.00660145,0.017004,0.0191177,0.0211748,0.00688114,0.0256674,0,0,0.00975843,0,0.0147902,0.00588839,0.0335797,0.0205561,0.035921,0.0114661,0.0105238,0.0348488,0.00799212,0.0135612,0.00574417,0.00882769,0.00935686,0.0350744,0.0144377,0.0111617,0.0228943,0.0183412,0.0010335,0.00240296,0.0252187,0.0220136,0,0,0,0,0,0.00288646
130,0.0172243,0.0163994,0.0325995,0.0239299,0.0210267,0,0,0.0162706,0,0.0143498,0.00927528,0.0315094,0.0312473,0.0184783,0.0113429,0.0117819,0.0274202,0.0153268,0.0155465,0.0187509,0.0280459,0.00891283,0.00841597,0.00615832,0.0175522,0.0352095,0.00872877,0.00347534,0.0067454,0.0170362,0.0192757,0.0207734,0.00789851,0.0259137,0,0,0.00983608,0,0.0148537,0.00596673,0.0336388,0.0196575,0.0358072,0.0122428,0.0115108,0.0347888,0.00829686,0.0134979,0.00591479,0.00917618,0.00952167,0.0347839,0.0142345,0.0112445,0.0225553,0.0183764,0.00112584,0.00232068,0.0250376,0.0227967,0,0,0,0,0,0.00338754
131,0.0176015,0.0163788,0.033802,0.0240689,0.0212388,0,0,0.0164934,0,0.0143385,0.00929906,0.0315423,0.0287876,0.018423,0.0110622,0.0121872,0.0277354,0.0152451,0.01562,0.0186813,0.0276438,0.00933329,0.00880632,0.00643331,0.0176917,0.0373535,0.00898902,0.00361525,0.00690034,0.0170296,0.0193988,0.0204011,0.00846768,0.0260797,0,0,0.00996876,0,0.0148959,0.0061399,0.033814,0.018593,0.0356344,0.0129511,0.0121658,0.0348304,0.00845524,0.0134333,0.00594076,0.00941835,0.00956356,0.0345295,0.0140714,0.0111422,0.022126,0.0185023,0.00135513,0.00225006,0.025073,0.0235129,0,0,0,0,0,0.00359768
132,0.0178138,0.016421,0.0345127,0.0241219,0.0209458,0,0,0.0167591,0,0.0145136,0.00928785,0.0315665,0.0265765,0.0184319,0.0110147,0.0123323,0.0280698,0.0152632,0.0157671,0.0187776,0.027062,0.00970562,0.00891051,0.00651601,0.017688,0.0390666,0.00932739,0.00352167,0.00707448,0.0170145,0.0194951,0.0199087,0.00862401,0.0261566,0,0,0.0103401,0,0.0149116,0.00635861,0.0339646,0.0175444,0.0354304,0.013615,0.0125686,0.0349164,0.00849413,0.0134722,0.00590296,0.00953097,0.00954415,0.0343214,0.0139463,0.0109169,0.0215985,0.0187762,0.00153779,0.00219582,0.0252257,0.0241171,0,0,0,0,0,0.00383357
133,0.0178929,0.0164865,0.0346267,0.02408,0.0204907,0,0,0.0170344,0,0.0146012,0.00939532,0.0315914,0.0246426,0.0184654,0.011161,0.0123343,0.0283899,0.0152587,0.0159325,0.018765,0.0264452,0.0099267,0.00876451,0.00636112,0.0175767,0.0399294,0.00965735,0.00336135,0.00735521,0.0170526,0.0195097,0.0194086,0.00878711,0.0261511,0,0,0.0110145,0,0.0148592,0.00664624,0.0341206,0.0165392,0.0352275,0.0141763,0.0128627,0.0350183,0.00848378,0.0136433,0.00612542,0.00958405,0.00946685,0.0341379,0.0137589,0.010581,0.0210945,0.0191569,0.00153445,0.00216381,0.0253929,0.0246367,0,0,0,0,0,0.00435056
134,0.0180777,0.0163382,0.0342416,0.0242359,0.0201743,0,0,0.0171044,0,0.0143458,0.00959631,0.0317236,0.0229059,0.0185571,0.0114941,0.0122199,0.0285138,0.0152001,0.0161431,0.0186436,0.0258361,0.0100001,0.00838174,0.00604444,0.0173681,0.0396823,0.00970366,0.00364344,0.00755831,0.0173035,0.0196701,0.0192026,0.00913695,0.0259708,0,0,0.0114135,0,0.0149069,0.00699199,0.0342664,0.015494,0.0351101,0.0145499,0.0130552,0.0346238,0.00851908,0.013819,0.00639566,0.00967121,0.00928302,0.0338834,0.013471,0.0102942,0.0208464,0.0192409,0.00184532,0.00235614,0.0252907,0.0250696,0,0,0,0,0,0.00513601
135,0.0180645,0.0162948,0.0335925,0.0238827,0.019756,0,0,0.0173916,0,0.0146933,0.00928941,0.0319376,0.0216302,0.0188276,0.0120413,0.0121149,0.0285452,0.0152346,0.0164889,0.0185859,0.025228,0.0100435,0.00788316,0.00574436,0.0170981,0.0388748,0.0102597,0.00337135,0.00742564,0.0175985,0.0197476,0.0190727,0.00969592,0.0256202,0,0,0.0114492,0,0.0149394,0.00719351,0.0342049,0.0146846,0.0348391,0.0150221,0.0133683,0.034042,0.00858002,0.0139769,0.00647039,0.00979488,0.00929089,0.0337395,0.013301,0.0102259,0.0208069,0.0191772,0.00226823,0.00257072,0.0251977,0.0253927,0,0,0,0,0,0.00607605
136,0.0179527,0.0164889,0.0326103,0.0231895,0.0193295,0,0,0.0178239,0,0.0155227,0.00867432,0.0321654,0.0204021,0.0189553,0.0126261,0.0121449,0.0287241,0.0153373,0.0169675,0.018532,0.0245395,0.0101426,0.00737635,0.0054282,0.0167545,0.0375236,0.0111787,0.00286633,0.00729972,0.0178685,0.0197163,0.0188388,0.0103842,0.0252514,0,0,0.0114349,0,0.0148752,0.0072442,0.0342847,0.0137475,0.0345162,0.0157046,0.0137915,0.0335531,0.00867329,0.0140342,0.00659397,0.00996168,0.00946246,0.0335527,0.0132154,0.0102756,0.020806,0.0190478,0.00240708,0.00266406,0.0253208,0.025631,0,0,0,0,0,0.00682541
137,0.0177891,0.0162482,0.0314408,0.0237255,0.0188287,0,0,0.0175287,0,0.0149011,0.00888124,0.0323024,0.0193818,0.0190252,0.0131405,0.0118846,0.028753,0.0156262,0.0176139,0.0185535,0.0239495,0.0102897,0.00687839,0.00507117,0.0164092,0.0359175,0.0112415,0.00320776,0.00766933,0.0181952,0.0197225,0.0185943,0.0110295,0.025107,0,0,0.0114898,0,0.0148305,0.00731669,0.0345639,0.0129675,0.0342851,0.016367,0.0138588,0.0332645,0.00881632,0.0140023,0.00683274,0.010192,0.00958078,0.0332999,0.0130723,0.0102661,0.0208606,0.0189134,0.00243226,0.00274808,0.0251623,0.0256288,0,0,0,0,0,0.00743896
138,0.0175731,0.0161013,0.0300461,0.0239198,0.0182786,0,0,0.0174049,0,0.0147204,0.00894861,0.0325435,0.0186529,0.0190896,0.0136281,0.0118182,0.0286759,0.0158925,0.0182747,0.0185251,0.023451,0.0105133,0.00651604,0.00475095,0.0160264,0.0341311,0.0115477,0.00335664,0.00769099,0.0185459,0.0197365,0.0183605,0.011602,0.0247965,0,0,0.0113601,0,0.0147969,0.0072785,0.0348247,0.0122663,0.0340481,0.016958,0.014006,0.0327856,0.00901759,0.0139998,0.00704706,0.0104574,0.00971122,0.0331005,0.0129277,0.0102899,0.0209157,0.0185841,0.00231769,0.00280674,0.0250026,0.0254609,0,0,0,0,0,0.00805155
139,0.0173547,0.016205,0.0286404,0.02356,0.0176709,0,0,0.0176744,0,0.0151562,0.00864266,0.0328479,0.0182214,0.0191735,0.0141688,0.0119167,0.0286843,0.0161391,0.0189526,0.0184652,0.0229393,0.0107682,0.00624017,0.0044875,0.0156014,0.0323959,0.0122425,0.00303195,0.00752157,0.0188828,0.0197067,0.0180591,0.0121165,0.0244403,0,0,0.0111244,0,0.0147154,0.00714924,0.0349653,0.0117514,0.0337685,0.0174557,0.0143522,0.0322633,0.00925473,0.0140154,0.00723603,0.0107409,0.00979461,0.0329505,0.0128161,0.0102821,0.0210473,0.0181558,0.00216883,0.00291226,0.0249905,0.0252986,0,0,0,0,0,0.0086375
140,0.0170964,0.0160619,0.0272796,0.0237671,0.0168605,0,0,0.0174871,0,0.0147757,0.00865875,0.0331511,0.0177376,0.0193856,0.0147827,0.0118892,0.0285505,0.0164847,0.0196529,0.0184784,0.022458,0.0109965,0.00593573,0.00426472,0.0151285,0.0306922,0.012463,0.00341945,0.00767991,0.01915,0.0197157,0.0176441,0.0125852,0.0242189,0,0,0.0107553,0,0.0146796,0.0069915,0.0350889,0.0112641,0.0335429,0.0180112,0.0145377,0.0318865,0.00949215,0.0140283,0.00743666,0.0110684,0.00989886,0.032774,0.012692,0.0102269,0.0212306,0.0176795,0.00209329,0.0030319,0.0247704,0.0250082,0,0,0,0,0,0.0092947
141,0.0167352,0.0161509,0.0258817,0.0233894,0.0157915,0,0,0.01751,0,0.0150478,0.00833394,0.0335583,0.0170302,0.0195962,0.0152499,0.0120713,0.0285062,0.0168055,0.0201534,0.018452,0.0219904,0.0110597,0.00571073,0.00402136,0.0145486,0.0290603,0.013034,0.0032546,0.00751338,0.0192471,0.019732,0.0173403,0.0130399,0.0239813,0,0,0.0100543,0,0.0147029,0.00669454,0.0352684,0.0107631,0.0332743,0.0187554,0.0149937,0.0316274,0.00969114,0.014126,0.00763405,0.0114354,0.0101474,0.0326303,0.0125932,0.0102429,0.021314,0.0170871,0.00204496,0.00310189,0.0247033,0.024667,0,0,0,0,0,0.00996487
142,0.016488,0.0166674,0.0244885,0.0226512,0.0145078,0,0,0.0177612,0,0.0160914,0.00780478,0.0338846,0.0155582,0.0197449,0.0155159,0.0123541,0.0289583,0.0172048,0.0205988,0.0183779,0.0215045,0.0109297,0.00554867,0.00385015,0.0138594,0.0276565,0.0139636,0.00277884,0.00738897,0.0196058,0.0196693,0.0172641,0.0135265,0.0238553,0,0,0.00944326,0,0.0146443,0.00641871,0.0355667,0.0104873,0.0329609,0.0194001,0.0157627,0.0316929,0.00981118,0.0142326,0.00783048,0.0117361,0.010312,0.0324744,0.0125371,0.0103351,0.0213263,0.0166141,0.00191818,0.00316419,0.0250798,0.0244534,0,0,0,0,0,0.0103384
143,0.0161512,0.01677,0.0231969,0.0227663,0.012711,0,0,0.0173104,0,0.0160899,0.0076312,0.0341579,0.0128945,0.0198733,0.0154719,0.0121748,0.029113,0.0175331,0.0208641,0.0181565,0.0210511,0.0105388,0.00538708,0.00389809,0.0130977,0.0265567,0.0142545,0.0026261,0.00751324,0.0200549,0.0196874,0.0173171,0.0138863,0.0237747,0,0,0.00878408,0,0.0146866,0.00614162,0.0358338,0.0103177,0.03278,0.019854,0.0161152,0.0317556,0.00989597,0.0143094,0.00800549,0.0119681,0.0103184,0.0323022,0.0124551,0.0104651,0.0215552,0.0161189,0.00190146,0.00321909,0.0251611,0.0239793,0,0,0,0,0,0.0104023
144,0.0158394,0.0166029,0.0220223,0.0232684,0.0107873,0,0,0.0164971,0,0.0154202,0.00754084,0.0344227,0.00980424,0.0201007,0.0153279,0.0117886,0.0290293,0.0176996,0.0209878,0.0176662,0.0206854,0.0100371,0.00530773,0.00412757,0.0123695,0.0256166,0.0141146,0.00298755,0.00755395,0.0205413,0.0197061,0.0174654,0.014099,0.0236479,0,0,0.0083122,0,0.0147249,0.00591287,0.0359773,0.0102481,0.0326676,0.0201937,0.0161471,0.0316557,0.00987994,0.0144122,0.00814471,0.0121244,0.0102791,0.0321543,0.0123763,0.0103605,0.0218878,0.0157347,0.00183785,0.00323726,0.0250004,0.0233372,0,0,0,0,0,0.0104861
145,0.0155467,0.0167281,0.0211688,0.0231402,0.00933651,0,0,0.0162817,0,0.0155619,0.00737495,0.0346736,0.00740882,0.0203497,0.0151967,0.0115868,0.0291066,0.0177091,0.0209852,0.016923,0.0203644,0.00957607,0.00528525,0.00441173,0.0117908,0.0247305,0.0142585,0.00294331,0.00750406,0.0211768,0.0196531,0.0177185,0.0142976,0.023428,0,0,0.00805426,0,0.0146983,0.00572479,0.0360958,0.0102096,0.0325037,0.0204683,0.0162881,0.0314883,0.00983338,0.0145906,0.00824642,0.0122185,0.0102242,0.0320312,0.0123054,0.0103404,0.0223357,0.0155247,0.00172072,0.00326487,0.025114,0.0227096,0,0,0,0,0,0.010603
146,0.0152642,0.0167789,0.0201877,0.0231429,0.00852081,0,0,0.0159207,0,0.0155604,0.00728667,0.0349594,0.00587568,0.0206809,0.014973,0.011473,0.0291553,0.0175797,0.0208128,0.0159787,0.0202236,0.00931654,0.00535395,0.00475363,0.0113187,0.0233905,0.0142289,0.00299409,0.00754511,0.0216611,0.0196389,0.0179443,0.0144385,0.0232245,0,0,0.00769835,0,0.0147151,0.0055527,0.036163,0.0101797,0.032358,0.0207967,0.0164321,0.0313213,0.00979222,0.0147887,0.00837516,0.0122952,0.0102376,0.0319153,0.0122542,0.0102724,0.0228758,0.0152937,0.00172743,0.00327392,0.0252198,0.0220855,0,0,0,0,0,0.0107238
147,0.0149421,0.0170744,0.0186344,0.0225281,0.00797775,0,0,0.0158881,0,0.0162827,0.00695169,0.0352837,0.00509793,0.0211012,0.0146769,0.0116262,0.029446,0.0173065,0.0205935,0.0148946,0.0202861,0.00930753,0.00562214,0.00509294,0.0109798,0.0211873,0.0146624,0.00263828,0.00745622,0.0220397,0.0196111,0.0180491,0.0144814,0.0230657,0,0,0.00734412,0,0.0147336,0.00536753,0.0362716,0.0100679,0.0321853,0.0212254,0.0168433,0.0313346,0.00977834,0.0150225,0.00851092,0.0123942,0.010299,0.0318269,0.0122265,0.0102009,0.0233136,0.0151748,0.00168424,0.00328214,0.0255879,0.0216023,0,0,0,0,0,0.0109457
148,0.0145829,0.0172764,0.0162673,0.0220137,0.00681205,0,0,0.0155433,0,0.0167178,0.00657539,0.0355978,0.00447796,0.0215198,0.014019,0.0116336,0.0297786,0.0168315,0.0202111,0.0137077,0.0205555,0.00933172,0.00579557,0.00524563,0.0107502,0.0183255,0.014945,0.00257474,0.00737003,0.0223518,0.019521,0.0181478,0.0144291,0.0229529,0,0,0.00710096,0,0.0147123,0.00522313,0.0364835,0.0100227,0.0320708,0.0216189,0.0171006,0.0313766,0.00977354,0.0151952,0.00863305,0.0125128,0.0103036,0.0317349,0.0121524,0.0102219,0.0236339,0.0152175,0.00160445,0.00327557,0.025902,0.0211517,0,0,0,0,0,0.0110175
149,0.0140993,0.0172582,0.013277,0.0220107,0.00502522,0,0,0.014939,0,0.0165012,0.00635295,0.0359029,0.00371014,0.0218913,0.0128464,0.0113794,0.0297807,0.0161747,0.0195248,0.0123446,0.0209829,0.00915641,0.00576194,0.00507051,0.0106204,0.0149917,0.014838,0.00239431,0.00744667,0.0225924,0.0194286,0.0183636,0.0145685,0.0226818,0,0,0.00688445,0,0.0146754,0.00504881,0.0367049,0.0102637,0.0320058,0.0219096,0.0170879,0.0311908,0.00973424,0.0152772,0.00872237,0.0126199,0.0102926,0.0316731,0.0120719,0.0103159,0.0238817,0.0152219,0.00152552,0.00328172,0.0259155,0.0206158,0,0,0,0,0,0.0107992
150,0.0136751,0.0172029,0.00956791,0.022104,0.00317628,0,0,0.0145595,0,0.016399,0.00628411,0.0362256,0.00286528,0.0222316,0.0113556,0.0109985,0.029652,0.0153075,0.0185387,0.0108579,0.0215206,0.008719,0.00565091,0.00476427,0.0106163,0.0109264,0.0148167,0.00228292,0.00751245,0.0228364,0.0194581,0.0187445,0.0151649,0.0222375,0,0,0.00656382,0,0.0147374,0.00484911,0.0368855,0.0107447,0.0319718,0.0220472,0.0169479,0.0307787,0.00965527,0.0153381,0.00872064,0.01261,0.0102651,0.0316903,0.0120694,0.010409,0.024109,0.0151693,0.00147896,0.00333022,0.0257869,0.0202466,0,0,0,0,0,0.0102958
151,0.0133148,0.017169,0.00497721,0.0221567,0.00161397,0,0,0.0143188,0,0.0165895,0.00628912,0.036443,0.00275052,0.0226783,0.00987399,0.0104609,0.0295486,0.0141446,0.0172417,0.00935334,0.0223018,0.008039,0.00565779,0.00469626,0.0107943,0.00598322,0.0148456,0.00219212,0.00756363,0.0230589,0.0194022,0.0191485,0.0156643,0.0218495,0,0,0.00645099,0,0.0147425,0.00470582,0.0370669,0.0112884,0.0319856,0.0221593,0.0165564,0.030475,0.00950877,0.0154169,0.0086914,0.0125489,0.0102458,0.0317703,0.0121008,0.010438,0.0243044,0.0152905,0.00131758,0.00332996,0.0256301,0.0200225,0,0,0,0,0,0.00974771
152,0.0129813,0.01712,0.00174532,0.0220658,0.00319676,0,0,0.0140105,0,0.0167297,0.00622646,0.0365799,0.00470764,0.023198,0.00837993,0.00971334,0.0294652,0.0126259,0.0155362,0.00790239,0.0233156,0.0071288,0.00583892,0.00489322,0.0110982,0.00364789,0.0147732,0.00213966,0.00758042,0.0233072,0.0192916,0.0196291,0.0156428,0.0215331,0,0,0.00639654,0,0.014702,0.00458095,0.0372446,0.0120069,0.0320618,0.0222138,0.0158531,0.0302373,0.00930848,0.0155433,0.00862419,0.0124369,0.0102022,0.0319029,0.0121712,0.0106159,0.0244764,0.0154844,0.00115203,0.00330176,0.0254133,0.0198088,0,0,0,0,0,0.00908433
153,0.0126265,0.017005,0.00602475,0.0219714,0.0063572,0,0,0.0135249,0,0.0166405,0.00610644,0.0366837,0.00733946,0.0237219,0.00658468,0.00882133,0.0292888,0.0109551,0.0136227,0.00638167,0.0245277,0.00617537,0.00614605,0.00516153,0.011466,0.00812481,0.014655,0.00212876,0.00756275,0.0236412,0.0191865,0.0202882,0.0153759,0.0211501,0,0,0.00631809,0,0.0146554,0.00448557,0.0374228,0.0129657,0.0321713,0.0221431,0.0148771,0.0300213,0.00907614,0.0157115,0.00849227,0.0122532,0.0101803,0.0320459,0.012278,0.0106387,0.0247392,0.015609,0.00104602,0.00328418,0.0251374,0.0195443,0,0,0,0,0,0.00829217
154,0.0123067,0.0168945,0.0103289,0.0220681,0.0090467,0,0,0.0128523,0,0.0163081,0.00602898,0.0367181,0.0101965,0.0240672,0.00503119,0.00786886,0.0291007,0.00949492,0.0119446,0.00564937,0.025953,0.00544844,0.0063719,0.00547527,0.0119621,0.0130241,0.0143056,0.00219893,0.00755196,0.0240783,0.0190569,0.0210102,0.0151573,0.020683,0,0,0.00644654,0,0.014563,0.00448591,0.0377502,0.0139938,0.0322926,0.0218909,0.0138368,0.0298847,0.00885781,0.0158308,0.00828474,0.0119901,0.0100781,0.0321707,0.0123101,0.010603,0.0251101,0.0157402,0.00089212,0.00327526,0.0249724,0.0192085,0,0,0,0,0,0.00741429
155,0.0120093,0.0168163,0.0138323,0.0223177,0.0109231,0,0,0.0122441,0,0.0160393,0.00605486,0.0368139,0.0125149,0.0244053,0.00414222,0.00693258,0.0288257,0.00850541,0.0108397,0.005969,0.0275269,0.00512137,0.00652095,0.00585159,0.0126555,0.0169082,0.0137643,0.00235776,0.00757673,0.0245441,0.0190694,0.0216573,0.0149546,0.020442,0,0,0.0062902,0,0.0145972,0.00440566,0.0381862,0.0149127,0.0323751,0.0215218,0.0129757,0.0296472,0.00856185,0.0158893,0.00803027,0.0116551,0.00994429,0.0322549,0.0123575,0.0107049,0.0255423,0.0157668,0.000865164,0.00333203,0.0248955,0.0187718,0,0,0,0,0,0.00676809
156,0.0116401,0.0169879,0.0165532,0.0218315,0.0117958,0,0,0.0120162,0,0.0164128,0.00585401,0.0369988,0.0136092,0.0247776,0.00387206,0.00609716,0.0287283,0.00819557,0.0102599,0.00683342,0.0291332,0.00517488,0.00670011,0.00628405,0.0136043,0.0199177,0.0137632,0.00221312,0.00744443,0.0250391,0.0190436,0.0222012,0.014753,0.0201735,0,0,0.00599974,0,0.0146007,0.00425379,0.0386048,0.0157133,0.0323334,0.0210259,0.0124612,0.0295172,0.00821265,0.015903,0.00772501,0.0112614,0.0097512,0.0322956,0.0124198,0.0106573,0.0260738,0.0157697,0.00089841,0.00338144,0.0250899,0.0183339,0,0,0,0,0,0.00619409
157,0.0112132,0.0171262,0.0187875,0.0214972,0.0124889,0,0,0.0115028,0,0.0166866,0.00561417,0.0373512,0.0135892,0.0251673,0.0036445,0.00514136,0.0286162,0.00854345,0.0101175,0.00779419,0.0305627,0.00543036,0.00691762,0.00669244,0.0145781,0.022315,0.0137033,0.00218292,0.00734163,0.0253176,0.0190734,0.0225919,0.014536,0.0198393,0,0,0.00573474,0,0.0146635,0.00415845,0.0389218,0.0164273,0.0322923,0.0204737,0.0119077,0.0295619,0.00792263,0.0159096,0.00742587,0.0108759,0.00948453,0.0323248,0.0124257,0.0104831,0.0264145,0.0158352,0.000994583,0.00344009,0.0252734,0.0178961,0,0,0,0,0,0.00566886
158,0.0108793,0.0171852,0.020843,0.0213659,0.0135115,0,0,0.0110598,0,0.0168036,0.00557582,0.0378441,0.0133451,0.0254947,0.0028858,0.00413831,0.0283875,0.00917094,0.0103262,0.00874735,0.0314145,0.00546514,0.00721518,0.00695627,0.015264,0.0243388,0.0134008,0.00226152,0.00725771,0.0252964,0.0190787,0.0227559,0.0142911,0.0194836,0,0,0.00560952,0,0.0146997,0.00415909,0.0390775,0.0169758,0.0322504,0.0199562,0.0112801,0.0295323,0.00777821,0.0159414,0.00720988,0.0105869,0.00920297,0.0322811,0.0123626,0.0102412,0.0264194,0.0159265,0.00106615,0.00350904,0.025348,0.0175119,0,0,0,0,0,0.00518255
