Timestep,C7,CLAV,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,LASI
200,0.00608739,0.00640272,0.0243565,0.0169156,0.0110303,0,0,0.00750707,0,0.0220763,0.00301578,0.0374371,0.0240853,0.0235843,0.00706413,0.00585132,0.00353403,0.00652498,0.00702675,0.00316387,0.0264115,0.00731113,0.0119139,0.00434353,0.0101401,0.0340352,0.00306761,0.00780856,0.00238552,0.0115172,0.0177826,0.0201581,0.00360083,0.00979702,0,0,0.00623616,0,0.0159239,0.00402504,0.0387241,0.0279019,0.0357161,0.0214526,0.00965013,0.00663496,0.00742202,0.0225802,0.0106387,0.00683253,0.025937,0.0454278,0.0204247,0.0295827,0.0101298,0.00396282,0.00161813,0.00189097,0.00518172,0.00941858,0,0,0,0,0,0.00792242
201,0.00638667,0.00635701,0.0231746,0.0169007,0.0104979,0,0,0.00715992,0,0.0221413,0.00297271,0.0374434,0.0237817,0.0232909,0.00748582,0.00609744,0.00355725,0.00635871,0.00685344,0.0028435,0.0261882,0.00751658,0.0116434,0.00421584,0.0105716,0.0334765,0.00313293,0.00784398,0.00245742,0.0124548,0.0177353,0.019482,0.00363841,0.0100787,0,0,0.00667104,0,0.0159853,0.00416934,0.0386856,0.0287188,0.0360687,0.0201511,0.00962898,0.00650194,0.00721416,0.022786,0.0101701,0.00665281,0.0246878,0.0455191,0.0199499,0.0279359,0.0105828,0.00422728,0.00163985,0.00195814,0.00496902,0.00946151,0,0,0,0,0,0.00788173
202,0.0063648,0.00619633,0.0218646,0.0168657,0.0099047,0,0,0.00683387,0,0.0221713,0.0029613,0.0374279,0.0233078,0.0229506,0.00799216,0.00628616,0.00356794,0.0062476,0.00675459,0.00278187,0.025854,0.00768625,0.0112828,0.00405341,0.0110449,0.0328954,0.00320837,0.00786648,0.00252243,0.0117784,0.0177073,0.0186899,0.00382344,0.0101766,0,0,0.0070528,0,0.0160286,0.0043522,0.0382722,0.0290071,0.0361246,0.0160752,0.00957787,0.00634562,0.0064711,0.0217822,0.00763615,0.00568448,0.0226757,0.0455512,0.0190132,0.0252614,0.00808118,0.00442421,0.00159476,0.00199245,0.00471294,0.00925764,0,0,0,0,0,0.00773938
203,0.00611499,0.00599458,0.020404,0.0168277,0.00944156,0,0,0.00651689,0,0.0221942,0.00295681,0.0373837,0.0226464,0.0226717,0.00853346,0.00643815,0.00357032,0.00617817,0.00667394,0.0030036,0.0254937,0.00786512,0.0108082,0.00396781,0.011522,0.0322229,0.00329678,0.0078693,0.00258094,0.0121848,0.0176887,0.0185769,0.00404356,0.0101565,0,0,0.00738714,0,0.0160758,0.00455605,0.0376756,0.0291435,0.0360628,0.0131602,0.00945071,0.00620088,0.00579468,0.020509,0.00542114,0.00512591,0.0209824,0.0449733,0.017893,0.0230473,0.00715676,0.00463487,0.00161036,0.00206418,0.00450218,0.00894005,0,0,0,0,0,0.00761281
204,0.00562793,0.00586628,0.0190925,0.0168005,0.0090957,0,0,0.00626833,0,0.0223058,0.002956,0.0373235,0.0219674,0.0224668,0.00871145,0.00640371,0.00354778,0.00619675,0.00663194,0.00352057,0.0251487,0.00782407,0.0101826,0.00408764,0.0118836,0.031841,0.00340773,0.00787939,0.00261869,0.0129275,0.0176538,0.0186048,0.0041769,0.0100481,0,0,0.00774539,0,0.0161059,0.0047589,0.0368745,0.0286663,0.0359262,0.0120352,0.00934196,0.00613835,0.0051885,0.0193565,0.00404908,0.00533633,0.0196003,0.0442757,0.0170128,0.0214563,0.00733005,0.00489783,0.00180562,0.0021346,0.00444298,0.0085972,0,0,0,0,0,0.00741764
205,0.00455389,0.00576713,0.017665,0.0167392,0.00889299,0,0,0.00583347,0,0.0223402,0.00302667,0.0371678,0.0210497,0.0222709,0.00874602,0.00634556,0.00374107,0.00623495,0.00663089,0.00430945,0.0246939,0.00757507,0.00929551,0.00440936,0.0122381,0.0312059,0.0037507,0.00775156,0.00267589,0.0130198,0.0176059,0.0179807,0.00432201,0.00897876,0,0,0.0114847,0,0.0161406,0.00797971,0.0360436,0.0275731,0.0358819,0.0116468,0.00952696,0.00711374,0.00502211,0.0185766,0.00400275,0.00616518,0.0183809,0.0438946,0.0163218,0.0199146,0.0075685,0.00630596,0.00406906,0.00264511,0.00452909,0.00777033,0,0,0,0,0,0.00712604
206,0.00473042,0.00587154,0.0161939,0.0167024,0.00892471,0,0,0.00583962,0,0.0222972,0.0030316,0.0369258,0.0196554,0.02228,0.00881333,0.00614749,0.00359335,0.00604991,0.00651729,0.0049442,0.0241756,0.00731395,0.00816832,0.0049298,0.0124316,0.030335,0.00381405,0.00774642,0.00265365,0.0133638,0.0175813,0.0173422,0.00445379,0.0097545,0,0,0.00846341,0,0.0161389,0.0051361,0.0351079,0.0263525,0.0360416,0.011635,0.00984542,0.00606658,0.00523121,0.0185667,0.00469153,0.00689397,0.0172281,0.0436588,0.0156384,0.0185133,0.00861558,0.00550665,0.00207875,0.00222109,0.00470385,0.00815402,0,0,0,0,0,0.00694334
207,0.00457057,0.00582742,0.0147835,0.0166967,0.00888307,0,0,0.0057924,0,0.0222968,0.00309984,0.0366002,0.0176309,0.0221872,0.00889077,0.00609744,0.00361043,0.00581938,0.00657959,0.0057083,0.0236579,0.00706256,0.00710683,0.00549,0.0125363,0.0293218,0.00392844,0.00766832,0.0026511,0.0126084,0.0175682,0.0156612,0.0045428,0.00953065,0,0,0.00857235,0,0.0161554,0.00519875,0.0343542,0.0240101,0.0360878,0.00940996,0.0100154,0.00596216,0.00561393,0.0192513,0.0056903,0.00768528,0.0148917,0.0432061,0.0141023,0.0160075,0.00878936,0.00570934,0.00222085,0.00220217,0.00473789,0.00793083,0,0,0,0,0,0.00663082
208,0.00438668,0.00563123,0.0134334,0.0167481,0.00897116,0,0,0.00571404,0,0.0222487,0.00313646,0.0362816,0.0150973,0.0219903,0.00883505,0.00610329,0.00355611,0.00556085,0.00678891,0.00652996,0.0231827,0.00697448,0.00673923,0.00621691,0.0125502,0.0282211,0.00392667,0.00757503,0.0025906,0.011199,0.0175945,0.0131509,0.00455182,0.00910158,0,0,0.00837176,0,0.0161515,0.00517711,0.0340164,0.0206532,0.0359784,0.00552628,0.00992396,0.00577297,0.00622192,0.0205316,0.0072118,0.00862486,0.0119586,0.0422668,0.0117441,0.0131415,0.00818271,0.00575004,0.00212703,0.00214912,0.00468909,0.00760542,0,0,0,0,0,0.00622654
209,0.00409499,0.00526385,0.0124003,0.0169048,0.00923513,0,0,0.00557831,0,0.0220365,0.00310725,0.0360461,0.0121159,0.021734,0.00909632,0.00610178,0.00346634,0.00526365,0.00723903,0.00732632,0.0227614,0.00717902,0.00774842,0.00699546,0.0124992,0.0269232,0.00381808,0.00748462,0.00242644,0.00964447,0.0176714,0.010493,0.00451498,0.00846359,0,0,0.00785253,0,0.0161029,0.00501849,0.0341546,0.016753,0.0357403,0.00373967,0.00952729,0.00555143,0.00706957,0.0221197,0.0092701,0.00981817,0.0098091,0.0409962,0.00897913,0.0112015,0.00720914,0.00555141,0.00173949,0.0020013,0.00455024,0.00715811,0,0,0,0,0,0.00567833
210,0.00390118,0.00467894,0.0119584,0.0171271,0.00934024,0,0,0.00513031,0,0.0218116,0.00279726,0.0358755,0.00904816,0.0214493,0.00999635,0.00615738,0.00317024,0.00486009,0.00807178,0.00793943,0.0224972,0.00755854,0.00965449,0.00762181,0.0124407,0.0254831,0.00339952,0.00739516,0.00213401,0.00918392,0.0177942,0.00890517,0.00431405,0.00771309,0,0,0.00699189,0,0.0160671,0.0046414,0.0345993,0.0135199,0.0353944,0.00763777,0.00854703,0.00524088,0.00804929,0.0235348,0.0116593,0.0112051,0.0097453,0.0397449,0.00657954,0.0115083,0.00591668,0.00517011,0.00157517,0.00173934,0.00420303,0.00661742,0,0,0,0,0,0.00490069
211,0.00319295,0.0041461,0.0118904,0.0173108,0.00927991,0,0,0.00456039,0,0.0215232,0.00250135,0.0356562,0.00640195,0.0212017,0.0109018,0.00592605,0.0028491,0.00445868,0.00933312,0.00864537,0.0223099,0.00802632,0.0115024,0.00784889,0.0123743,0.0237645,0.00278267,0.00708855,0.00179179,0.00827996,0.0179385,0.00926663,0.00432595,0.00687213,0,0,0.00573237,0,0.0160509,0.0039387,0.0355195,0.0133397,0.0346149,0.0136491,0.00763535,0.00441283,0.00905281,0.0250539,0.0152239,0.0132376,0.0120744,0.0384236,0.0048272,0.0148542,0.00589898,0.00458708,0.00143679,0.00135635,0.00433612,0.00580782,0,0,0,0,0,0.00370956
212,0.0030093,0.0037981,0.0123769,0.0174705,0.00924403,0,0,0.00414009,0,0.0211794,0.00218117,0.0356731,0.00543741,0.0208223,0.011832,0.00551745,0.00278617,0.00395694,0.010736,0.00955842,0.022411,0.00840274,0.0127233,0.00763091,0.0123208,0.0224316,0.00225546,0.00674119,0.00145614,0.00848091,0.0181079,0.0103279,0.00414368,0.00612151,0,0,0.004553,0,0.0160325,0.00313215,0.0360676,0.0148006,0.0345014,0.0151154,0.00701798,0.00391446,0.0094106,0.025111,0.0161204,0.0141491,0.0130055,0.0377098,0.0047767,0.0162512,0.00619412,0.00419512,0.00128302,0.000977897,0.00452998,0.00521471,0,0,0,0,0,0.00265899
213,0.00304365,0.00358278,0.0129747,0.0176726,0.00891086,0,0,0.00381935,0,0.0208555,0.0018983,0.035712,0.00727843,0.0203891,0.0124884,0.00490762,0.00291704,0.00404581,0.0120757,0.0105618,0.0227839,0.00848033,0.0132621,0.00713673,0.0123015,0.0218818,0.00178062,0.00636144,0.00125293,0.00851019,0.0182803,0.0109446,0.00400617,0.0053741,0,0,0.0032388,0,0.0160082,0.00220681,0.0363589,0.0159402,0.0346168,0.0152416,0.00652819,0.00357445,0.00941194,0.0246251,0.0161926,0.0145866,0.0133179,0.0373742,0.00499975,0.016537,0.00618072,0.00379009,0.00125853,0.000578152,0.00485307,0.00469883,0,0,0,0,0,0.00215416
214,0.00318377,0.00341258,0.0140821,0.0179506,0.00841917,0,0,0.00353568,0,0.0205973,0.00161795,0.0356331,0.0105204,0.019911,0.0130148,0.00419654,0.00312135,0.00448341,0.0134004,0.0114383,0.0232738,0.00861588,0.0136159,0.00656874,0.0123023,0.0210539,0.00138965,0.00598981,0.00110978,0.00850457,0.0184858,0.011319,0.00393043,0.00461304,0,0,0.00184786,0,0.0160005,0.00142663,0.0362832,0.0168976,0.0348303,0.0152163,0.00625861,0.00355698,0.00936221,0.024138,0.0162044,0.0149063,0.0134534,0.0373036,0.00534333,0.0163827,0.00609581,0.00351213,0.00134719,0.000254342,0.00523461,0.00423618,0,0,0,0,0,0.00236842
215,0.00338325,0.00332388,0.0150559,0.018246,0.00822147,0,0,0.00340866,0,0.0204872,0.00137743,0.0355135,0.0140014,0.0194209,0.0132633,0.00338689,0.00340729,0.00480792,0.0144764,0.0120878,0.0239517,0.00900764,0.0138841,0.00601931,0.0123966,0.0190502,0.00135296,0.005733,0.00101122,0.00856538,0.0186669,0.0116988,0.0039882,0.00391432,0,0,0.000688488,0,0.0159959,0.000963925,0.0358488,0.017886,0.0350089,0.0152353,0.00627712,0.00394762,0.00942054,0.0238827,0.0162611,0.015197,0.0135748,0.0373763,0.0057013,0.0163387,0.00614313,0.00350403,0.00138167,0.000358418,0.00572642,0.00387366,0,0,0,0,0,0.00302243
216,0.00414914,0.00249544,0.0152758,0.0184015,0.00861613,0,0,0.00478746,0,0.0203941,0.00214645,0.0356041,0.0173271,0.0189532,0.0130383,0.00232011,0.00370094,0.00498054,0.0148294,0.0122582,0.0244938,0.0092768,0.0137632,0.00571284,0.0126121,0.0163034,0.00249493,0.00529946,0.000569263,0.00838754,0.0187947,0.0121908,0.0042892,0.00252786,0,0,0.0101855,0,0.016079,0.00485462,0.0352818,0.0189396,0.035206,0.0155316,0.00676668,0.00469795,0.00977754,0.023925,0.0163121,0.0155623,0.0139046,0.0374787,0.00598946,0.0167027,0.00677447,0.00178193,0.00305872,0.00109514,0.00511261,0.00259238,0,0,0,0,0,0.00395239
217,0.00298873,0.00343178,0.0151837,0.0185317,0.00951497,0,0,0.00506626,0,0.0202717,0.00211669,0.0356329,0.0204615,0.0188136,0.013049,0.00161533,0.00405167,0.00520515,0.0149215,0.01199,0.0248113,0.00930417,0.0137205,0.00536156,0.0128636,0.015185,0.0028431,0.00509932,0.000844927,0.00835201,0.0188866,0.0125012,0.00429536,0.00296686,0,0,0.00204912,0,0.0159773,0.000618724,0.034518,0.0197785,0.0355567,0.0154794,0.00711639,0.00459671,0.0101303,0.0240703,0.0162754,0.0157991,0.0140984,0.0375424,0.00620563,0.0171458,0.00677618,0.0030691,0.00146094,0.000753728,0.00715114,0.00354299,0,0,0,0,0,0.00452855
218,0.00323858,0.00344843,0.0159658,0.018584,0.0107337,0,0,0.0056923,0,0.0201761,0.0022972,0.0355856,0.0238938,0.0188655,0.0130039,0.00168252,0.00425986,0.00526254,0.0149543,0.0113482,0.0248598,0.00919383,0.0139602,0.00527011,0.0132917,0.0177533,0.00341663,0.00488816,0.00113507,0.00822593,0.0189066,0.0125588,0.00362412,0.0027014,0,0,0.00229434,0,0.0159688,0.000602084,0.0338016,0.0203513,0.035966,0.0148693,0.00706497,0.00483056,0.0102775,0.0241437,0.0161006,0.0157403,0.0140413,0.0375094,0.00636303,0.0175611,0.00631344,0.0032229,0.00157843,0.000755215,0.0071949,0.00345507,0,0,0,0,0,0.00485248
219,0.00344803,0.00342914,0.0180798,0.0185946,0.0118685,0,0,0.00633693,0,0.0202201,0.0025237,0.035513,0.0268287,0.0190096,0.0129128,0.00204274,0.00446569,0.00521981,0.0151378,0.0105183,0.0247022,0.00929923,0.0144684,0.00564549,0.0137569,0.0215906,0.00392593,0.00475364,0.00120823,0.00798212,0.0188476,0.0124145,0.00280144,0.00269163,0,0,0.00209857,0,0.0159492,0.000404747,0.0332571,0.0207147,0.0362345,0.0137767,0.00694024,0.00492528,0.0101436,0.0241431,0.0157942,0.0154451,0.0138611,0.0374006,0.00650075,0.0179663,0.00593739,0.00325354,0.00124288,0.000657864,0.00697057,0.00334632,0,0,0,0,0,0.00506558
220,0.00357966,0.00334909,0.0203074,0.0185615,0.0130785,0,0,0.00688102,0,0.0202993,0.00272338,0.0354632,0.0272187,0.0191445,0.0129913,0.00227078,0.00464665,0.00547724,0.0154013,0.00983044,0.0244004,0.00975911,0.0152492,0.00623963,0.0141764,0.0251097,0.00435033,0.00471662,0.0012135,0.00774167,0.0187347,0.0121281,0.00173523,0.00288763,0,0,0.00158471,0,0.0159221,0.000442806,0.0329073,0.0209165,0.0363244,0.0122243,0.00662954,0.00491001,0.00984006,0.0240487,0.0151155,0.0149041,0.0136013,0.0373187,0.00662648,0.0181725,0.00604008,0.0031893,0.000945821,0.000514577,0.00648613,0.00328379,0,0,0,0,0,0.00531611
221,0.00369591,0.00312059,0.0225102,0.018529,0.0144176,0,0,0.00709973,0,0.020286,0.00280441,0.0354085,0.0253093,0.0192393,0.0130604,0.00216921,0.0046116,0.00554764,0.0156643,0.00938671,0.0240426,0.0104104,0.0162254,0.00693099,0.0144983,0.0280752,0.00459804,0.00473712,0.00124313,0.00773844,0.0186618,0.0116913,0.000842904,0.00314815,0,0,0.00116919,0,0.0159133,0.000711019,0.0328304,0.0208573,0.0364517,0.0106131,0.00570705,0.00492888,0.00955343,0.0236904,0.0143232,0.0143097,0.0132673,0.0373771,0.00680311,0.0180529,0.00634749,0.00310843,0.000826999,0.000353649,0.00572209,0.00302949,0,0,0,0,0,0.00551359
222,0.00336601,0.00303953,0.0247115,0.0184849,0.0156908,0,0,0.00707775,0,0.0202286,0.00280863,0.0353762,0.0227823,0.0192749,0.013208,0.00210035,0.00417711,0.00527833,0.0158507,0.00917159,0.0236464,0.0110463,0.0171324,0.00737571,0.0146156,0.0308744,0.00448835,0.00472776,0.00116381,0.00778801,0.0186083,0.0113583,0.000853902,0.00332019,0,0,0.000634386,0,0.0159571,0.000852099,0.0330868,0.020706,0.0365357,0.0097806,0.00473904,0.00451769,0.00944727,0.0233338,0.0139163,0.01401,0.0130934,0.0374816,0.0070361,0.0179134,0.00690756,0.0030971,0.000803511,6.26159e-05,0.00538899,0.00268376,0,0,0,0,0,0.00575109
223,0.00308804,0.00300684,0.0268857,0.0184318,0.017044,0,0,0.00701275,0,0.0202072,0.00284643,0.0354422,0.0206365,0.0192198,0.0132261,0.00159867,0.00376757,0.00502813,0.0159752,0.00923731,0.0232731,0.0115484,0.0179126,0.00765386,0.0146803,0.0337476,0.00441815,0.00471037,0.000928036,0.00796025,0.018559,0.0109193,0.00114937,0.00362473,0,0,0.000602766,0,0.0159695,0.00110949,0.0332263,0.0204464,0.0366641,0.0079316,0.00363371,0.00407906,0.0091432,0.0228752,0.0129869,0.0133206,0.0124456,0.0377183,0.00732811,0.0171072,0.00756606,0.00324826,0.000967035,0.000220772,0.0051107,0.00257892,0,0,0,0,0,0.00591179
224,0.00296118,0.00298953,0.0291057,0.0183756,0.0180868,0,0,0.00687277,0,0.0202003,0.00287503,0.0354974,0.0191868,0.0191192,0.0133285,0.00123892,0.00340371,0.0049355,0.0159895,0.00941048,0.0228629,0.0118752,0.018501,0.0077828,0.014661,0.0368145,0.0042301,0.00468991,0.000793992,0.00835262,0.018514,0.010797,0.00151435,0.00399013,0,0,0.00136999,0,0.0159829,0.00135402,0.0332257,0.0204888,0.0366882,0.00605577,0.00276892,0.00366826,0.0086934,0.0224782,0.0119864,0.0125294,0.0118972,0.0379215,0.00771359,0.0163649,0.00861358,0.00338785,0.00107281,0.000436384,0.00478518,0.00281263,0,0,0,0,0,0.00603143
225,0.0029775,0.00290782,0.0312556,0.0184057,0.018602,0,0,0.00666919,0,0.0201369,0.00282816,0.0355204,0.0181026,0.0189898,0.0133568,0.00140295,0.00305168,0.00491479,0.0159326,0.00964078,0.0224605,0.012023,0.0189136,0.0076797,0.0145821,0.0398965,0.00396909,0.00465744,0.00068976,0.00892345,0.018519,0.011103,0.00206697,0.00437249,0,0,0.00200556,0,0.016042,0.00151777,0.0330567,0.0207926,0.0366825,0.00434476,0.00210241,0.00331933,0.00820665,0.0221144,0.010993,0.0117207,0.0115486,0.0380528,0.00816652,0.0159527,0.00981865,0.00346791,0.00115799,0.000836729,0.00438302,0.00333003,0,0,0,0,0,0.00601365
226,0.00306582,0.00280345,0.0330677,0.0184399,0.01887,0,0,0.00627111,0,0.0200777,0.00268929,0.0355247,0.0169569,0.0188108,0.01319,0.0018531,0.00267933,0.00498447,0.0157682,0.00991935,0.0220672,0.0120141,0.0191239,0.00743051,0.0144362,0.0426022,0.003559,0.004607,0.000608842,0.00964066,0.0185632,0.0114037,0.00261047,0.00465287,0,0,0.00184692,0,0.016136,0.00136331,0.0328154,0.0213124,0.0366064,0.00323529,0.00168214,0.00301613,0.00786138,0.0218688,0.0101314,0.0109869,0.0116092,0.0381021,0.00864836,0.0160133,0.0111278,0.00318128,0.00102814,0.00109384,0.00404028,0.00394107,0,0,0,0,0,0.0058382
227,0.00318836,0.00265352,0.0344325,0.0184608,0.0188806,0,0,0.0058136,0,0.0200276,0.00251391,0.0355704,0.0157875,0.0186677,0.0128068,0.00201577,0.0023547,0.00513978,0.0154182,0.0101796,0.0216834,0.0119461,0.0190395,0.00712859,0.0142656,0.0447692,0.00316839,0.00452266,0.000513253,0.0104069,0.0186089,0.0117093,0.00304856,0.00489278,0,0,0.00175084,0,0.0162151,0.00114565,0.0326792,0.0218782,0.0364897,0.00282657,0.00160505,0.00284464,0.00756339,0.0217603,0.00930695,0.0103114,0.0119592,0.0381115,0.00912536,0.0164712,0.0124515,0.0028597,0.000856106,0.00109876,0.00368496,0.00448438,0,0,0,0,0,0.005535
228,0.00536262,0.00300575,0.0356681,0.0183691,0.0187823,0,0,0.00567823,0,0.0200636,0.00251629,0.0356889,0.0146303,0.0185797,0.0120492,0.00178292,0.00185276,0.00522813,0.0148195,0.0104138,0.0213594,0.0118751,0.0187334,0.00674758,0.0141269,0.0464082,0.00337209,0.00448226,0.000359814,0.0110804,0.0185926,0.0119733,0.0034698,0.00482012,0,0,0.00674691,0,0.0161405,0.00375524,0.0326847,0.0223592,0.0363602,0.00296136,0.00169189,0.00495572,0.00731894,0.0217202,0.00861174,0.00972782,0.0124004,0.0381367,0.00947027,0.017039,0.0137393,0.00317319,0.00267076,0.000324627,0.00201965,0.00290064,0,0,0,0,0,0.00521767
229,0.0048874,0.00183588,0.0365362,0.0183502,0.0187841,0,0,0.00398934,0,0.0201587,0.00147637,0.0358301,0.0134986,0.0187544,0.0112906,0.00191205,0.00214251,0.00530157,0.0140714,0.0105794,0.021209,0.0114598,0.0182814,0.00631258,0.0140305,0.0476074,0.00245484,0.00478902,0.000977496,0.0121364,0.0185598,0.0122972,0.00429008,0.00538709,0,0,0.00314258,0,0.016016,0.00147024,0.0324084,0.0225844,0.036163,0.00397752,0.00216787,0.00610153,0.00688319,0.021522,0.00766811,0.00890517,0.0129022,0.0381283,0.00977681,0.0174795,0.0149259,0.00355583,0.000664588,0.000592533,0.00195372,0.00306715,0,0,0,0,0,0.00456012
230,0.00490725,0.0017968,0.0371555,0.0182507,0.0188486,0,0,0.00341471,0,0.02016,0.00127446,0.0360396,0.0127416,0.0189164,0.0104281,0.00191116,0.00173576,0.00547809,0.0131854,0.0106744,0.0210378,0.0108407,0.0176534,0.00598323,0.0138978,0.0484134,0.00189375,0.00468717,0.000907574,0.0129028,0.0185912,0.0124037,0.00484369,0.0057155,0,0,0.00345229,0,0.0160858,0.00150466,0.0323706,0.0228528,0.0359001,0.005092,0.00262661,0.00631717,0.00648429,0.0213476,0.00697888,0.00826075,0.0134304,0.0380402,0.01001,0.0179554,0.0161825,0.00362621,0.000685768,0.000626618,0.0023334,0.00342317,0,0,0,0,0,0.00416812
231,0.00474651,0.00220554,0.0379863,0.0181619,0.0189248,0,0,0.0036742,0,0.0201545,0.00162925,0.0363031,0.0122404,0.0191031,0.00959046,0.00155649,0.00105252,0.00584861,0.012219,0.0108166,0.0208146,0.0101902,0.0171644,0.00570622,0.0136923,0.0490941,0.00167015,0.00434807,0.0004354,0.0132261,0.0186342,0.0121509,0.00510548,0.005727,0,0,0.00358622,0,0.016122,0.00160901,0.0326342,0.023062,0.0355916,0.00539675,0.00267538,0.00581783,0.00631669,0.0212134,0.00677398,0.00800844,0.0137837,0.0379836,0.0101429,0.0183774,0.0174404,0.00345307,0.000632115,0.000367895,0.00251568,0.00435887,0,0,0,0,0,0.00417176
232,0.0046247,0.00203582,0.0385602,0.0181346,0.0189465,0,0,0.00306834,0,0.0201553,0.00141702,0.0365311,0.0120195,0.0193435,0.00851529,0.00182355,0.000880543,0.00619601,0.0114245,0.0109886,0.0206977,0.00974708,0.0165744,0.00554118,0.0134468,0.049436,0.00106849,0.004208,0.000349438,0.0139721,0.0186401,0.0120928,0.00582537,0.00603641,0,0,0.00381636,0,0.0162118,0.00148643,0.0329364,0.0233563,0.0353688,0.00656773,0.00306758,0.00602281,0.00604154,0.0210401,0.00612828,0.00741775,0.0140041,0.037951,0.0103638,0.0184749,0.0185097,0.00365114,0.0011181,0.000441524,0.0027666,0.00481064,0,0,0,0,0,0.00407384
233,0.00461141,0.00193695,0.0386757,0.018037,0.0187125,0,0,0.00251778,0,0.0201579,0.00128093,0.0366892,0.0120189,0.019569,0.00775448,0.00215486,0.000771949,0.00658641,0.0110153,0.0111949,0.0207782,0.00952689,0.0159999,0.0052802,0.0131587,0.0493386,0.000737403,0.00406184,0.000283713,0.0147509,0.0186333,0.0122435,0.00658819,0.00632664,0,0,0.00395062,0,0.0162245,0.00164537,0.0332399,0.0236221,0.0351532,0.00786712,0.00359279,0.00636603,0.00574121,0.020922,0.00551176,0.00681948,0.0142849,0.0378886,0.0105345,0.0186247,0.0196122,0.00373244,0.00140283,0.000351928,0.00306065,0.00511332,0,0,0,0,0,0.00407922
234,0.00471697,0.00199832,0.0385378,0.0179447,0.0183402,0,0,0.00202982,0,0.0202276,0.0011352,0.0368982,0.0122055,0.0198364,0.00751464,0.00250845,0.000799506,0.00711047,0.0106475,0.0114396,0.0209668,0.00939443,0.0154764,0.00485713,0.0128451,0.0489912,0.000682746,0.00419045,0.00035596,0.0154976,0.0186441,0.0124845,0.00746035,0.00644639,0,0,0.00397313,0,0.0162216,0.00170688,0.0334752,0.023914,0.034926,0.00919846,0.00422951,0.00690389,0.00535126,0.0208701,0.00495542,0.00625177,0.0146227,0.0377879,0.0107097,0.018831,0.0206167,0.00374565,0.0015316,0.000325057,0.00342307,0.00520267,0,0,0,0,0,0.00421667
235,0.00476957,0.002098,0.0385243,0.0178384,0.0180632,0,0,0.00158177,0,0.0203619,0.00103788,0.0371665,0.0126062,0.0201332,0.00722478,0.00292023,0.000818562,0.00771535,0.0100038,0.0115729,0.0209565,0.0093146,0.0149467,0.00451235,0.0124201,0.0489598,0.000764928,0.00441063,0.000467503,0.0160744,0.0186211,0.0127395,0.00809867,0.00652291,0,0,0.00390973,0,0.0161873,0.00163304,0.0336795,0.024188,0.0347054,0.0104843,0.00485134,0.00736513,0.00502824,0.0208999,0.00451843,0.00567788,0.0149269,0.0376573,0.0108837,0.0190362,0.0214382,0.00369695,0.00157034,0.000299944,0.00370338,0.00522949,0,0,0,0,0,0.00446732
236,0.00469894,0.0021161,0.038722,0.0177947,0.0176375,0,0,0.00141731,0,0.0203382,0.00106486,0.0374322,0.013003,0.0204141,0.00689119,0.00329447,0.000867759,0.00788971,0.00979063,0.0114657,0.0207186,0.00931343,0.0144335,0.00428873,0.0118732,0.0492689,0.000972866,0.00417715,0.000319476,0.0165603,0.018589,0.0128982,0.00867285,0.0066434,0,0,0.0036533,0,0.0161315,0.00147142,0.0338989,0.0243024,0.0345059,0.011535,0.00530275,0.00769375,0.00489343,0.020942,0.0042011,0.00519534,0.0151362,0.0375291,0.0110044,0.0192412,0.0221248,0.00361794,0.00149012,0.000306799,0.00375201,0.00517843,0,0,0,0,0,0.00472777
