Timestep,C7,CLAV,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,LWRA
203,0.0110093,0.0164029,0.0440122,0.020799,0.0228206,0.00950791,0,0,0.00715377,0,0.016914,0.0050652,0.0323444,0.01346,0.0261408,0.0117561,0.01145,0.0296269,0.00958179,0.0158983,0.00949559,0.0291777,0.0119277,0.021714,0.0105912,0.00653933,0.0538445,0.00802632,0.00594037,0.0139049,0.0184411,0.0231306,0.00351372,0.0183211,0,0,0.0091059,0,0.0143402,0.00569446,0.0417832,0.036448,0.0286117,0.00613291,0.00651088,0.0274824,0.00682064,0.0201613,0.0109212,0.00980781,0.0196266,0.0174204,0.0192617,0.0248497,0.0244711,0.0143325,0.00371288,0.00336907,0.0246786,0.0191226,0,0,0,0,0,0.00281155
204,0.0111195,0.0163544,0.0446617,0.0206282,0.0232472,0.00941872,0,0,0.0073176,0,0.0170864,0.00537903,0.0327122,0.0138924,0.0262627,0.011728,0.0112925,0.0296599,0.00958684,0.0156449,0.00921757,0.0290459,0.0119441,0.0218504,0.0107677,0.00630896,0.0545111,0.00782132,0.00642053,0.0148737,0.0183955,0.0242831,0.00338412,0.0182205,0,0,0.00917692,0,0.0143493,0.00577702,0.0421332,0.0391382,0.0289635,0.00527624,0.00622916,0.0271346,0.00706837,0.0198596,0.0105278,0.00970616,0.019483,0.0182263,0.0190928,0.025664,0.0270218,0.0143488,0.00371001,0.00341142,0.0245581,0.0190755,0,0,0,0,0,0.00291735
205,0.0112384,0.0163124,0.0450491,0.0204334,0.0235771,0.00931749,0,0,0.00758293,0,0.0171875,0.00574774,0.0329556,0.0144087,0.0263032,0.0116729,0.0111295,0.0296093,0.00933775,0.0152602,0.00896399,0.0289649,0.0119292,0.0218339,0.0108198,0.00611823,0.0549214,0.00757973,0.00656608,0.0160926,0.0183554,0.0252627,0.00313071,0.0181155,0,0,0.00939008,0,0.0143631,0.00591406,0.0423861,0.0417955,0.0293323,0.00454386,0.00615051,0.026843,0.00709817,0.0192595,0.0100367,0.00927967,0.0191228,0.0192793,0.0186328,0.0262144,0.0296507,0.0144492,0.00367985,0.00346849,0.0243943,0.0190207,0,0,0,0,0,0.0030258
206,0.0113071,0.0162974,0.0453015,0.0202854,0.0238408,0.00921311,0,0,0.00794704,0,0.0173904,0.00616901,0.0331365,0.0150128,0.0263582,0.0117264,0.0109194,0.0295227,0.00869594,0.0148058,0.00872034,0.0288981,0.0119278,0.0217842,0.0107893,0.00598061,0.0552412,0.00737225,0.00665775,0.0175363,0.0183115,0.0263874,0.00252645,0.0180055,0,0,0.00971825,0,0.014372,0.00612356,0.0425401,0.0435709,0.0296991,0.00388741,0.00626512,0.0266252,0.0069194,0.018335,0.00954264,0.00852643,0.018826,0.0205833,0.017914,0.0265746,0.0323117,0.0146247,0.00362777,0.00351346,0.024259,0.0189127,0,0,0,0,0,0.0031397
207,0.0113907,0.0162931,0.0454745,0.0201344,0.0239975,0.00909038,0,0,0.00832122,0,0.017565,0.00656854,0.033247,0.0156244,0.0264484,0.0118691,0.0107021,0.029441,0.00835527,0.0144503,0.00851344,0.0287965,0.0119339,0.0217605,0.010891,0.00589055,0.055377,0.0071887,0.00677595,0.0190559,0.018258,0.0274587,0.00168337,0.0178789,0,0,0.0101039,0,0.0143727,0.00640566,0.0426519,0.0451533,0.0300664,0.00336919,0.00663567,0.0263821,0.00651647,0.0171408,0.00905971,0.00754179,0.0186103,0.022098,0.0169955,0.0266821,0.0349248,0.0148159,0.00359625,0.00355531,0.02418,0.0187743,0,0,0,0,0,0.0032591
208,0.011464,0.0162682,0.0455817,0.0199297,0.0240279,0.00894404,0,0,0.0086962,0,0.0176881,0.00698505,0.0333747,0.0162635,0.0265902,0.0118699,0.0103174,0.0292404,0.00826256,0.0143018,0.00832253,0.0286565,0.0119367,0.0217991,0.0109914,0.00583679,0.055371,0.00699905,0.0069524,0.0204399,0.0181989,0.0280687,0.000994887,0.0176982,0,0,0.0105448,0,0.0143841,0.00672693,0.0427107,0.0462736,0.0304963,0.00314433,0.00702687,0.0261579,0.0060446,0.0157749,0.00881921,0.00650772,0.0179129,0.0237821,0.0159387,0.0263916,0.0372959,0.0150784,0.00356459,0.00357904,0.0240616,0.0184954,0,0,0,0,0,0.0033699
209,0.0115005,0.0162484,0.0455168,0.0197386,0.024012,0.00878321,0,0,0.00915732,0,0.0178797,0.00742939,0.0335565,0.016907,0.0267525,0.0119148,0.00979676,0.028948,0.00824602,0.0143449,0.00811243,0.0284845,0.0118952,0.0217753,0.0109834,0.00580626,0.0551094,0.00686429,0.00721137,0.0214028,0.0181475,0.0282031,0.000599507,0.0174778,0,0,0.0110858,0,0.0143991,0.00703588,0.0427852,0.0466036,0.0310121,0.00383396,0.00760105,0.0259036,0.00570472,0.0143319,0.00873951,0.0057521,0.0166808,0.0256098,0.014763,0.0256454,0.0389767,0.0154063,0.00354972,0.00363067,0.0238935,0.0180539,0,0,0,0,0,0.00347297
210,0.0115204,0.0162484,0.0452374,0.0195728,0.0240187,0.00866763,0,0,0.00962121,0,0.0180099,0.00784323,0.0337437,0.0175531,0.0269228,0.0120465,0.00946737,0.0286792,0.00826286,0.0144125,0.0077985,0.0282987,0.0117978,0.0216729,0.0109147,0.00575343,0.0546677,0.00683649,0.00745043,0.0219522,0.0180996,0.0279649,0.000931771,0.0172702,0,0,0.0115907,0,0.0144057,0.00728684,0.0429612,0.0459251,0.031595,0.00553116,0.00850233,0.0256835,0.00576949,0.0128606,0.00913557,0.00560242,0.0152219,0.0276607,0.013649,0.0246359,0.0398364,0.0156604,0.00351606,0.00369536,0.0237798,0.0175837,0,0,0,0,0,0.00357543
211,0.0114952,0.0162867,0.0449178,0.0194729,0.0241042,0.00864204,0,0,0.0101138,0,0.0181892,0.0082694,0.033901,0.0183083,0.0270858,0.0122287,0.00949017,0.0283938,0.00828258,0.0145205,0.00753546,0.0281004,0.0117261,0.0215139,0.0108999,0.00565508,0.0542152,0.00692471,0.00767791,0.0221955,0.0180709,0.0271078,0.00188044,0.0170165,0,0,0.0120238,0,0.0144183,0.00751062,0.0432543,0.0440315,0.0322475,0.00779511,0.00945141,0.0254438,0.00641079,0.0114605,0.00984658,0.00615942,0.0141802,0.0299523,0.0127171,0.0233829,0.0398066,0.0158425,0.00347843,0.00373497,0.0237532,0.0171549,0,0,0,0,0,0.00367799
212,0.0114056,0.016341,0.0445759,0.0193768,0.024127,0.00873606,0,0,0.0106691,0,0.0183381,0.00872967,0.0340504,0.0191874,0.027302,0.012189,0.00963376,0.0280698,0.00832763,0.0146554,0.00735982,0.0278232,0.0116945,0.0213072,0.0108948,0.00550895,0.0538314,0.00717151,0.00792365,0.0221854,0.0180326,0.0253962,0.00281507,0.0167298,0,0,0.0124469,0,0.0144341,0.00775973,0.043561,0.0407737,0.0330581,0.010392,0.0103789,0.0252235,0.0074057,0.0103207,0.0106147,0.00712759,0.0138881,0.0323286,0.0122984,0.0220058,0.0388363,0.0160157,0.00346342,0.00378038,0.0236939,0.0167137,0,0,0,0,0,0.00369083
213,0.011203,0.0163893,0.044335,0.0191995,0.0242048,0.00891737,0,0,0.0113455,0,0.0184717,0.00921516,0.0341936,0.0201939,0.0275566,0.0121193,0.00961419,0.0275998,0.00838045,0.0147823,0.00725337,0.027648,0.0118014,0.0211935,0.0109188,0.00539394,0.0535327,0.00759395,0.00824913,0.021766,0.0179748,0.0231408,0.0033044,0.0163813,0,0,0.0129607,0,0.0144467,0.00808579,0.0437724,0.0364158,0.0338878,0.0133155,0.0110645,0.0250317,0.00842497,0.00961596,0.0112141,0.00818224,0.0146438,0.0345867,0.0128621,0.0211857,0.0367998,0.0162726,0.00343454,0.00385906,0.0235758,0.0161177,0,0,0,0,0,0.00356814
214,0.0110269,0.0164649,0.0442583,0.0190198,0.024356,0.00922839,0,0,0.0119243,0,0.0186041,0.0095994,0.0342944,0.0213183,0.0278024,0.0121152,0.00966949,0.0271473,0.00843409,0.0149023,0.00725535,0.0276163,0.0119816,0.0212878,0.0109352,0.00532218,0.0533927,0.00802141,0.00847778,0.0208252,0.0179357,0.0208427,0.00370565,0.0159988,0,0,0.0134092,0,0.0144626,0.00837533,0.043928,0.0316129,0.0345769,0.0165173,0.0114269,0.0248171,0.0092807,0.00937673,0.0115908,0.00917748,0.016696,0.0365465,0.014338,0.0213214,0.033951,0.0164653,0.00343174,0.00393734,0.023509,0.0155572,0,0,0,0,0,0.00355695
215,0.0108758,0.0165269,0.0442899,0.0188831,0.0245717,0.00958193,0,0,0.0124457,0,0.0187347,0.00997157,0.0343638,0.022572,0.0280144,0.0121867,0.00949917,0.0267087,0.0084351,0.0149531,0.00739343,0.0276942,0.0122074,0.0215677,0.0111601,0.00527479,0.0534325,0.00843535,0.00865511,0.0189914,0.0179051,0.0186545,0.00371537,0.0156301,0,0,0.0138519,0,0.0144916,0.00862533,0.0439781,0.0266811,0.0352888,0.0199516,0.0114597,0.0246048,0.00996179,0.00960933,0.0117185,0.0101616,0.0191662,0.0382772,0.0162386,0.0221451,0.0299017,0.0166843,0.00346675,0.00400635,0.0234158,0.0150066,0,0,0,0,0,0.00364764
216,0.010744,0.0166172,0.0442744,0.0187699,0.024687,0.00990633,0,0,0.01292,0,0.0188588,0.0103336,0.0343851,0.0238096,0.0281228,0.0124215,0.00935719,0.0263735,0.00840577,0.0149522,0.0074902,0.027754,0.0124437,0.0219053,0.0113209,0.00529486,0.0535353,0.0088456,0.00881776,0.0170662,0.0178728,0.0175208,0.00386362,0.0153768,0,0,0.0142273,0,0.0145294,0.0088003,0.0440741,0.0230379,0.0358089,0.0230226,0.0116794,0.0244603,0.0104413,0.0101738,0.0117944,0.010931,0.0215905,0.0396466,0.0180243,0.0234221,0.0261896,0.016852,0.00355229,0.00401149,0.0233907,0.0145315,0,0,0,0,0,0.00375982
217,0.0105949,0.0167109,0.0442533,0.0186891,0.0247542,0.0102841,0,0,0.0132726,0,0.0189568,0.010548,0.0343272,0.0250927,0.0281016,0.0128317,0.00924485,0.0262264,0.00841099,0.0149657,0.00762281,0.027872,0.0126956,0.0223066,0.0114398,0.00535275,0.0537238,0.00918292,0.00894768,0.0149845,0.0178495,0.0170147,0.00397544,0.0151513,0,0,0.0144324,0,0.0145256,0.00892701,0.0441001,0.0209909,0.0361897,0.025817,0.0114292,0.0243052,0.0107431,0.0109309,0.0120458,0.0115192,0.023626,0.0405525,0.0194424,0.0247328,0.0227311,0.0168711,0.00359112,0.00401244,0.0234163,0.0141848,0,0,0,0,0,0.00384999
218,0.0104389,0.0167684,0.0442623,0.0186383,0.0246968,0.0106675,0,0,0.0134556,0,0.0190462,0.0106407,0.0342179,0.0262675,0.027943,0.0133167,0.00916664,0.0261887,0.00848585,0.0150002,0.00758798,0.0279995,0.0128959,0.0226756,0.0114728,0.00542903,0.0540152,0.00941773,0.00903498,0.0131636,0.0178304,0.0165687,0.00395422,0.0149798,0,0,0.0144902,0,0.014492,0.00898343,0.044029,0.0206898,0.0364,0.0280234,0.0109105,0.0242164,0.010893,0.011708,0.0123578,0.0118429,0.0250655,0.0410306,0.020341,0.0258203,0.020205,0.016781,0.0035515,0.00402397,0.0234743,0.0139467,0,0,0,0,0,0.00394016
219,0.0103104,0.0168415,0.0441637,0.0186162,0.0244704,0.0109938,0,0,0.0135393,0,0.0191213,0.0107049,0.0341022,0.0270687,0.0276939,0.0137945,0.00917642,0.0262608,0.0085972,0.0150678,0.00745301,0.0280325,0.0130317,0.0229608,0.0113907,0.00553528,0.0542334,0.00956439,0.00914022,0.0120627,0.0178067,0.016065,0.00384544,0.0148922,0,0,0.0145467,0,0.0144543,0.00896945,0.0439261,0.0215978,0.0364434,0.0293297,0.0104514,0.0242578,0.0109198,0.0122249,0.0125185,0.0119112,0.0258215,0.0412161,0.0206964,0.0265859,0.0189654,0.016765,0.0035181,0.00406578,0.0235932,0.0138002,0,0,0,0,0,0.00400535
220,0.0101856,0.0169215,0.0438919,0.0186316,0.0240785,0.0112831,0,0,0.0135802,0,0.0191685,0.0107373,0.0339596,0.0275186,0.027472,0.0142154,0.00938653,0.0263261,0.00875949,0.0151961,0.00746895,0.0278615,0.0132165,0.0231702,0.0112243,0.00564056,0.0542865,0.00963404,0.00924327,0.0120845,0.0177812,0.015926,0.00372929,0.0148914,0,0,0.0145699,0,0.014414,0.00898258,0.0437677,0.0229986,0.0364166,0.0297475,0.0101281,0.0243892,0.0108795,0.0124641,0.0126138,0.01185,0.0260502,0.0412815,0.0207287,0.0270332,0.0191543,0.0168147,0.0034299,0.0041763,0.0237608,0.0137393,0,0,0,0,0,0.00405311
221,0.0100731,0.0169538,0.0435802,0.0186592,0.0235846,0.011596,0,0,0.0135515,0,0.0192018,0.0107135,0.0337839,0.0278452,0.0273177,0.0146232,0.00980635,0.026381,0.00902337,0.0153864,0.00765971,0.0277089,0.0134691,0.0233876,0.0110145,0.00579745,0.0543358,0.00963335,0.00925562,0.0129171,0.0177971,0.0161129,0.00370528,0.014911,0,0,0.014496,0,0.014404,0.00899425,0.0435313,0.0241053,0.0364237,0.0292056,0.00965649,0.0245084,0.0108132,0.0126867,0.0126436,0.0117491,0.0257843,0.0412978,0.0204596,0.0271325,0.0203561,0.0168217,0.00335073,0.00425568,0.0239046,0.0137485,0,0,0,0,0,0.00411289
222,0.0100109,0.0169614,0.0431763,0.0186881,0.0229955,0.0118508,0,0,0.0135236,0,0.0191997,0.0106509,0.0336166,0.0280594,0.0272043,0.0151169,0.0102986,0.0264418,0.0093536,0.0156291,0.00796253,0.0275838,0.0136902,0.0236098,0.0107723,0.00603633,0.0543055,0.00955185,0.00915482,0.0143626,0.0178556,0.0168644,0.00379369,0.0149912,0,0,0.0145368,0,0.0144436,0.00898012,0.0432493,0.0248358,0.0365069,0.0277106,0.00940429,0.0246571,0.0107496,0.0128223,0.0125386,0.0115173,0.0250536,0.0411761,0.0199164,0.0268654,0.02251,0.0168722,0.00326408,0.00421008,0.0239598,0.0138041,0,0,0,0,0,0.00417946
223,0.0100058,0.0169567,0.0426058,0.018689,0.0224232,0.0119825,0,0,0.013598,0,0.0191722,0.0106585,0.0334768,0.0281419,0.0270866,0.0157561,0.0106357,0.0264003,0.00965007,0.0158496,0.00828241,0.0274685,0.0138155,0.0237845,0.010458,0.00636334,0.054022,0.00950937,0.00904201,0.0162191,0.0178867,0.0177216,0.0039242,0.0150766,0,0,0.0147605,0,0.0144891,0.009045,0.0429524,0.0256424,0.0365875,0.0258413,0.00937923,0.024807,0.0106764,0.012874,0.0120853,0.0111242,0.0239861,0.0407725,0.0190774,0.0263275,0.0254122,0.0170817,0.00317988,0.00408916,0.023896,0.0138504,0,0,0,0,0,0.00422997
224,0.0100104,0.0169387,0.0419304,0.0186911,0.0218187,0.0119841,0,0,0.0137215,0,0.0191488,0.0106724,0.0333848,0.0281233,0.0269346,0.0163291,0.0108327,0.0263529,0.00994111,0.0160114,0.00860728,0.0273448,0.0138708,0.0238856,0.0100902,0.00672261,0.0535848,0.00948598,0.00893374,0.0190634,0.0178819,0.0187301,0.00412916,0.0151552,0,0,0.0151029,0,0.0145147,0.00919954,0.0427227,0.027639,0.0367304,0.0239722,0.00954911,0.024879,0.0104297,0.012947,0.0116451,0.0105178,0.0226229,0.0400973,0.0179679,0.0254324,0.0295646,0.0174127,0.00311869,0.00400469,0.023743,0.0138728,0,0,0,0,0,0.00427979
225,0.0099396,0.0169053,0.0411501,0.0187523,0.0212134,0.011972,0,0,0.0138504,0,0.0191624,0.0106695,0.0333124,0.0280338,0.0267624,0.0167664,0.011037,0.0263309,0.0102664,0.0160933,0.00901767,0.0272809,0.0140937,0.0238836,0.00974726,0.00706879,0.0531692,0.00945171,0.00885138,0.02233,0.0178645,0.0199209,0.00440954,0.0151992,0,0,0.0155387,0,0.0145379,0.00941588,0.0425717,0.0302952,0.0369891,0.0226812,0.0096721,0.0248913,0.0100164,0.0132401,0.0110376,0.00983583,0.0212304,0.0393927,0.0168842,0.0242586,0.0342815,0.0177951,0.00309888,0.00399601,0.0235573,0.0138403,0,0,0,0,0,0.00431117
226,0.0097524,0.0168922,0.0401488,0.0188305,0.020533,0.0120346,0,0,0.013977,0,0.0192266,0.0106897,0.0332271,0.0278523,0.026577,0.0171412,0.0113118,0.0262499,0.0105729,0.0161199,0.00952649,0.0272933,0.0143655,0.0237764,0.00941997,0.00742223,0.0527963,0.00941071,0.00862322,0.0249044,0.0178287,0.0217482,0.00476353,0.0151484,0,0,0.0159977,0,0.0145521,0.00967273,0.0424813,0.0333616,0.0373596,0.021737,0.00972763,0.0249631,0.00952244,0.0136475,0.0105688,0.00914357,0.0199947,0.0390097,0.016276,0.023129,0.0384779,0.0181302,0.00309337,0.00403338,0.0234646,0.0137585,0,0,0,0,0,0.00436869
227,0.0094565,0.016872,0.0388774,0.0188194,0.019689,0.0121211,0,0,0.0140537,0,0.0192907,0.0106859,0.0331229,0.0275501,0.0264018,0.0176455,0.0116426,0.0259951,0.010886,0.0161709,0.010101,0.0273412,0.0145628,0.0235867,0.0090016,0.0078324,0.0522179,0.00931456,0.00840945,0.0256695,0.0177832,0.0232765,0.00514989,0.01508,0,0,0.0163887,0,0.0145594,0.00991022,0.0423766,0.0360413,0.0377531,0.0201833,0.00987137,0.0250965,0.00895826,0.0137867,0.00979704,0.00838193,0.0190927,0.0390337,0.0162809,0.0226141,0.0407945,0.0184218,0.00309795,0.00408559,0.0234508,0.0136015,0,0,0,0,0,0.0044931
228,0.00915192,0.0167931,0.0375842,0.0188032,0.0188133,0.0122422,0,0,0.0139884,0,0.0192855,0.0106279,0.0329716,0.0271671,0.0262692,0.0181686,0.0120469,0.025623,0.0112444,0.0162748,0.0107712,0.0273742,0.0146987,0.0233382,0.00846691,0.0083313,0.0513743,0.00910579,0.00827228,0.0248368,0.0177497,0.0233787,0.00545303,0.0149269,0,0,0.0166551,0,0.0145664,0.0100904,0.0421474,0.0375502,0.0380522,0.0180024,0.0100601,0.0252898,0.00834318,0.0134092,0.0087538,0.00743763,0.0188871,0.0390034,0.0165114,0.0230779,0.0406106,0.0186658,0.00309605,0.00413878,0.0234427,0.0133607,0,0,0,0,0,0.00458889
229,0.00889301,0.0167065,0.0361535,0.0188325,0.0180044,0.0123368,0,0,0.0137731,0,0.0192639,0.0104933,0.0328419,0.0267225,0.0261325,0.0186607,0.0124057,0.0252643,0.0116423,0.016377,0.0114855,0.0272402,0.0147844,0.0229727,0.00788134,0.008826,0.0503481,0.00875208,0.00812049,0.0237226,0.0177274,0.0227583,0.00553262,0.0148353,0,0,0.0167721,0,0.0145749,0.0102691,0.0416994,0.0380508,0.0381735,0.016427,0.0101023,0.025502,0.00772229,0.012688,0.00803597,0.00657673,0.019248,0.0387392,0.0165593,0.0240218,0.0394069,0.0188448,0.00308315,0.00420618,0.0233966,0.0130661,0,0,0,0,0,0.00463258
230,0.00864307,0.0166541,0.0345955,0.0189043,0.017274,0.0123805,0,0,0.0134848,0,0.0192141,0.0102384,0.0327012,0.026207,0.0259972,0.0191557,0.0126839,0.0249841,0.0120277,0.0164172,0.0122703,0.0270865,0.0147911,0.0224339,0.00736136,0.00928386,0.0491651,0.00832982,0.0078147,0.0231486,0.017693,0.0226253,0.0055131,0.0148532,0,0,0.0168783,0,0.0145612,0.0104113,0.041054,0.0382206,0.0382309,0.0163141,0.0100717,0.0257345,0.00728868,0.0119635,0.0078576,0.00613423,0.0197065,0.0385391,0.0164381,0.0246862,0.0386501,0.0189624,0.00309631,0.00425334,0.0233514,0.0128585,0,0,0,0,0,0.00464554
231,0.00837378,0.0166203,0.0328062,0.0189814,0.0166206,0.0122707,0,0,0.0132169,0,0.0191486,0.00991383,0.0325608,0.0255618,0.0258977,0.0193897,0.0128171,0.0246815,0.0123656,0.0163815,0.0130427,0.0270146,0.01464,0.0216409,0.00684434,0.00971999,0.0478299,0.00794993,0.00736584,0.0231479,0.0176805,0.0229623,0.00556698,0.0149529,0,0,0.017007,0,0.0145593,0.0104893,0.0402793,0.0382996,0.0383575,0.0170384,0.0100081,0.0259357,0.00718434,0.0115223,0.00803899,0.0060383,0.0196306,0.0386101,0.016316,0.0247226,0.038673,0.0190691,0.00306737,0.00425649,0.0233283,0.0126915,0,0,0,0,0,0.00466958
232,0.00808297,0.0166247,0.0306601,0.0190701,0.0160265,0.0119811,0,0,0.0129817,0,0.0190915,0.00960864,0.0324385,0.0247036,0.0257868,0.0192822,0.0127834,0.0244213,0.012682,0.0163375,0.0137814,0.0269591,0.0142509,0.0205137,0.00625184,0.0101629,0.046327,0.00760229,0.00692986,0.0232126,0.0177111,0.0229575,0.00570969,0.0150351,0,0,0.0171348,0,0.0145892,0.0104576,0.0394984,0.0381173,0.0385516,0.0176306,0.00995073,0.0261215,0.00716082,0.011529,0.00802442,0.00590653,0.0192473,0.0386559,0.0161949,0.0240988,0.0389691,0.019168,0.00300037,0.00425882,0.023324,0.0124901,0,0,0,0,0,0.00468059
233,0.00781416,0.0166915,0.0281655,0.0191696,0.0153338,0.0116387,0,0,0.0126833,0,0.0190166,0.00943053,0.0323636,0.0234566,0.0255137,0.0190729,0.0127286,0.0243803,0.0129483,0.016267,0.014509,0.0268251,0.0135904,0.0189862,0.00565612,0.0104958,0.044492,0.00723477,0.00656475,0.0228817,0.0177643,0.0223666,0.00597437,0.0149611,0,0,0.0171139,0,0.0146157,0.0103503,0.0388695,0.0377344,0.0387501,0.0176802,0.00982337,0.0262808,0.00694766,0.0119369,0.00762115,0.00563679,0.0186552,0.0383276,0.0159804,0.02315,0.0391328,0.0192151,0.00301709,0.00418202,0.0233982,0.0121661,0,0,0,0,0,0.00468087
234,0.00756546,0.0168164,0.0254901,0.0193087,0.0144944,0.0112554,0,0,0.0123409,0,0.0188836,0.00942868,0.032366,0.0216894,0.0251394,0.0186289,0.0127513,0.0245499,0.0131684,0.0161954,0.015253,0.0267868,0.0126789,0.0170476,0.00513131,0.0107156,0.0425911,0.00688849,0.00621766,0.0218783,0.0178207,0.0215167,0.00627931,0.0148924,0,0,0.0169556,0,0.0146171,0.0101575,0.0384549,0.037276,0.0389556,0.0172393,0.00960734,0.0263782,0.00648868,0.0125857,0.00705464,0.00545459,0.0177756,0.0376577,0.0156903,0.022151,0.0388609,0.0191953,0.00302033,0.00406516,0.0235896,0.0116816,0,0,0,0,0,0.00463455
235,0.0072982,0.0169575,0.0228963,0.0195047,0.0135983,0.0107972,0,0,0.0119425,0,0.0187062,0.00924229,0.0324503,0.0194524,0.0247217,0.0179113,0.0128586,0.024823,0.0132975,0.0160161,0.0159766,0.026791,0.0115142,0.014692,0.00477928,0.010819,0.0406898,0.00658197,0.00587027,0.0201805,0.0178939,0.0208089,0.00658456,0.0148932,0,0,0.016671,0,0.0145984,0.00987725,0.0382139,0.0365717,0.0391678,0.0166436,0.0092138,0.0266047,0.00601403,0.013239,0.00669865,0.00546928,0.0169194,0.0368756,0.0154311,0.0212177,0.0378944,0.0190698,0.00294654,0.003944,0.0238717,0.0112079,0,0,0,0,0,0.00455089
236,0.00700142,0.0170663,0.0206401,0.0197065,0.0128649,0.0101315,0,0,0.0115921,0,0.0185317,0.00894048,0.0326149,0.0170841,0.0242762,0.0169734,0.0128722,0.0250643,0.0133222,0.0156616,0.0166528,0.0268575,0.0101882,0.0122282,0.00441301,0.010855,0.0387445,0.00632284,0.00547205,0.018274,0.0179958,0.0200518,0.00670367,0.0148395,0,0,0.0163409,0,0.0146059,0.00960205,0.0380749,0.0355055,0.039406,0.0164155,0.008461,0.0270158,0.00583777,0.0136429,0.00654255,0.00552147,0.0163195,0.036289,0.0152313,0.0203609,0.0361179,0.0189355,0.00291083,0.0038109,0.0242011,0.0107974,0,0,0,0,0,0.00448204
237,0.00669119,0.017178,0.0188694,0.0199074,0.0122136,0.00927974,0,0,0.0111702,0,0.0183599,0.00855708,0.0327604,0.0149026,0.0237562,0.0162465,0.0130946,0.0252875,0.0133282,0.0152985,0.017335,0.0270967,0.00900216,0.0102304,0.00411999,0.0109169,0.0368351,0.00619798,0.00509105,0.0169479,0.0181207,0.0192002,0.00681239,0.0147585,0,0,0.0157989,0,0.0146133,0.00925205,0.038111,0.0341563,0.0395912,0.0165918,0.00767463,0.0275685,0.00577116,0.0137074,0.00647744,0.00582203,0.0160384,0.0359166,0.0151662,0.0195358,0.0341905,0.018645,0.00287132,0.00361351,0.0246453,0.0105262,0,0,0,0,0,0.00430863
238,0.00635997,0.0173802,0.0177416,0.020125,0.0115977,0.00840831,0,0,0.0106308,0,0.0181602,0.00810252,0.0328347,0.0133841,0.0232015,0.015662,0.0134033,0.0255695,0.0132455,0.0148401,0.0178789,0.0273961,0.00801382,0.00882432,0.00381134,0.0110643,0.0349175,0.006276,0.00472366,0.0159647,0.0182366,0.0184185,0.00696441,0.0151525,0,0,0.0151031,0,0.0145864,0.00885142,0.0383215,0.0326168,0.0396932,0.0171929,0.00706805,0.0280504,0.00553519,0.0136321,0.00648027,0.006197,0.0160078,0.0356494,0.0151747,0.0189538,0.0322514,0.0182294,0.00288352,0.00334529,0.0252315,0.0103938,0,0,0,0,0,0.00405504
239,0.00607446,0.0176597,0.0176123,0.0203689,0.0112663,0.00750401,0,0,0.0101306,0,0.0178952,0.00766175,0.0328622,0.0128416,0.0226188,0.0152907,0.013622,0.0257025,0.0131901,0.0144745,0.0183314,0.0277442,0.00728174,0.00784797,0.00346556,0.0113192,0.0337822,0.00648806,0.00447438,0.0149688,0.0183859,0.0178391,0.00714897,0.0155235,0,0,0.0144138,0,0.0145745,0.00836619,0.0385757,0.0310046,0.0397851,0.0179303,0.00674584,0.0286147,0.00526022,0.0135549,0.00646627,0.00652174,0.0160526,0.0354323,0.0151861,0.0186939,0.0302683,0.0177894,0.00292689,0.00309575,0.0259121,0.0103179,0,0,0,0,0,0.00375331
240,0.00580146,0.018017,0.0189982,0.0206631,0.0114518,0.00671889,0,0,0.0097281,0,0.0176159,0.00727083,0.0327353,0.0135817,0.0220829,0.015204,0.0136687,0.0256474,0.0133212,0.0143982,0.0187823,0.0282849,0.00681969,0.00716335,0.00310392,0.0116724,0.0329265,0.00681708,0.00420787,0.0139987,0.0185446,0.0175971,0.00740121,0.0156782,0,0,0.013694,0,0.0145386,0.00779844,0.0385593,0.0296765,0.0399174,0.0184482,0.00665438,0.0292303,0.00497481,0.0135933,0.00637161,0.00678981,0.0160772,0.0352885,0.0151807,0.0187656,0.0284729,0.0173621,0.00310861,0.00284756,0.0266739,0.0102525,0,0,0,0,0,0.00344107
