Timestep,C7,CLAV,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x61,x62,x63,x64,x65,LASI,LWRA
334,0.00204684,0.00205208,0.0286296,0.0190409,0.0103211,0,0,0.00248586,0,0.0201798,0.00136202,0.0362265,0.011141,0.025719,0.00457505,0.0042867,0.00139622,0.00580915,0.00609831,0.00586682,0.0272949,0.00473035,0.00979702,0.00341485,0.00909518,0.0340084,0.00264604,0.00089497,0.0340382,0.0186348,0.018922,0.00716492,0.00259366,0,0,0.00133891,0,0.0158983,0.000129822,0.0409889,0.0197253,0.0273476,0.0183063,0.00671231,0.00186776,0.00818861,0.0184448,0.00242093,0.00872265,0.0180583,0.0293153,0.0173973,0.017705,0.0383781,0.00157282,0.000788245,0.000717516,0.00136625,0.00433683,0,0,0,0,0,0.00413674,0.00656206
335,0.00260181,0.002511,0.0292535,0.0189051,0.0108299,0,0,0.00260719,0,0.02045,0.00114216,0.0363144,0.0119319,0.0257782,0.00431245,0.00462813,0.00122282,0.00588672,0.00620526,0.00581615,0.0273771,0.00471154,0.00980508,0.00354819,0.00890372,0.0346904,0.00253949,0.000967137,0.0327976,0.0186053,0.0157866,0.00671013,0.00305969,0,0,0.00118918,0,0.0159414,0.000519648,0.0410562,0.0149594,0.0281276,0.0158605,0.00756882,0.00187109,0.00757025,0.01785,0.00263159,0.00807641,0.0150081,0.0318416,0.0143463,0.0140504,0.0375674,0.00127248,0.000913421,0.000753475,0.0017535,0.00475806,0,0,0,0,0,0.00434589,0.00666252
336,0.00323507,0.00300654,0.0297381,0.0187257,0.0113174,0,0,0.00295845,0,0.0205225,0.00100126,0.0363674,0.0127149,0.025895,0.00405312,0.00494733,0.00104731,0.00593469,0.00628887,0.00579829,0.0274302,0.00468674,0.00977235,0.00365498,0.00867407,0.0352554,0.00242915,0.000862558,0.0311692,0.0186177,0.0125817,0.00635125,0.00351433,0,0,0.00190007,0,0.0160437,0.000961395,0.0409117,0.00977007,0.0288664,0.012806,0.00833962,0.00206591,0.00706188,0.0173552,0.00283143,0.00730529,0.0118982,0.0344432,0.0114646,0.0102703,0.0359957,0.00113787,0.000931343,0.000768355,0.00214905,0.00514741,0,0,0,0,0,0.00456322,0.00665189
337,0.00372772,0.00342383,0.0301408,0.0185415,0.0118142,0,0,0.00338608,0,0.0205919,0.000854161,0.0364352,0.0135048,0.0260671,0.00378811,0.00513859,0.000859653,0.0060718,0.00640551,0.00586123,0.027453,0.00466956,0.00969202,0.00379142,0.00844734,0.035716,0.00236015,0.000818635,0.0290523,0.0184766,0.00987643,0.00617442,0.00389524,0,0,0.00211625,0,0.0160303,0.0011351,0.0406313,0.00479517,0.0294867,0.00960562,0.00895731,0.00233542,0.00614378,0.0169595,0.00317813,0.00630875,0.0095782,0.0367689,0.00947525,0.00765658,0.0337768,0.0010004,0.000909051,0.000688929,0.00255775,0.00547825,0,0,0,0,0,0.00476439,0.00674586
338,0.00295897,0.00441819,0.0306761,0.0183969,0.0123428,0,0,0.00385798,0,0.0206081,0.000956056,0.0365861,0.0142783,0.0262032,0.00350749,0.00528179,0.00196444,0.006169,0.00657319,0.00593988,0.0274974,0.00468687,0.00967844,0.0039777,0.0082416,0.0363141,0.00277045,0.000722562,0.0264963,0.0184136,0.00869106,0.00598954,0.00427187,0,0,0.00843385,0,0.0160154,0.00546054,0.0402589,0.00447792,0.0301295,0.00665712,0.00922963,0.00396811,0.00532077,0.0165324,0.00367534,0.00521415,0.00875031,0.0388454,0.00902082,0.00788967,0.0307766,0.00491956,0.00323951,0.0017948,0.00427494,0.00514738,0,0,0,0,0,0.00501463,0.0069141
339,0.00442515,0.00439969,0.0311392,0.0182398,0.01291,0,0,0.00493328,0,0.0205466,0.00165885,0.0368172,0.0151774,0.0264483,0.00323204,0.00526811,0.00179761,0.0062248,0.00662669,0.0060218,0.0276113,0.00477995,0.00973188,0.00424756,0.00800946,0.0367692,0.00239257,0.000818933,0.0238065,0.0183721,0.00997349,0.00595522,0.00437148,0,0,0.00244671,0,0.0159496,0.00158832,0.039797,0.010054,0.0307492,0.00540685,0.00963407,0.0032538,0.00476594,0.0160853,0.00429466,0.00448575,0.0103193,0.0406788,0.0102015,0.0109935,0.0272372,0.00167059,0.00123296,0.000702738,0.00362955,0.00587417,0,0,0,0,0,0.00528698,0.00696921
340,0.00479996,0.00478422,0.031666,0.0181666,0.0134663,0,0,0.00549328,0,0.0208044,0.0019061,0.0371204,0.0162708,0.0265494,0.00301667,0.00538416,0.00179433,0.00632862,0.00669157,0.00616506,0.0277981,0.00485923,0.00978529,0.0044749,0.00788629,0.0372591,0.00241994,0.000999585,0.0213635,0.0183357,0.0127715,0.00598682,0.0047016,0,0,0.00266379,0,0.0159785,0.00177216,0.0392991,0.016266,0.0312881,0.00713373,0.0100114,0.00356503,0.00460966,0.0157349,0.00494702,0.00422577,0.0135395,0.0422672,0.0124781,0.0153856,0.0236335,0.00173725,0.00114192,0.000944738,0.00402725,0.00614402,0,0,0,0,0,0.00548052,0.00701297
341,0.0051412,0.00513342,0.0321272,0.0180971,0.0139313,0,0,0.0060587,0,0.0210487,0.00210366,0.0374151,0.0173445,0.0265427,0.00287256,0.00535117,0.00180164,0.00642621,0.00671511,0.00626397,0.0279408,0.00493227,0.00983713,0.00456783,0.00776323,0.0377693,0.00248999,0.00113272,0.019444,0.0183598,0.0158425,0.00599958,0.00503352,0,0,0.00297042,0,0.0160535,0.00193431,0.0388299,0.0217529,0.0317271,0.0109611,0.0103028,0.00390892,0.004524,0.0156998,0.0056814,0.00424218,0.0176554,0.043589,0.0152549,0.0204203,0.0205938,0.00187512,0.00105199,0.00110282,0.00445239,0.00644965,0,0,0,0,0,0.00565188,0.00708049
342,0.00516112,0.00549034,0.0324387,0.0179609,0.0142374,0,0,0.00634377,0,0.0211674,0.00214639,0.0376965,0.0184106,0.0264518,0.00286282,0.0056355,0.00180195,0.00651872,0.00677944,0.00627109,0.0279732,0.00495712,0.00987016,0.00459266,0.0076623,0.0382,0.00258225,0.00119535,0.0173465,0.0183199,0.0179472,0.00617102,0.00517117,0,0,0.00283617,0,0.0160174,0.00209104,0.0384646,0.0258983,0.0319305,0.0144503,0.0108372,0.00436182,0.00438473,0.0158786,0.00625272,0.00436517,0.0215291,0.0447199,0.0178013,0.0249511,0.0177575,0.00206839,0.000926233,0.00132309,0.00501114,0.00659191,0,0,0,0,0,0.00569715,0.00715331
343,0.0055215,0.00562039,0.0328968,0.0178228,0.0145667,0,0,0.00675962,0,0.0211352,0.00230306,0.0379004,0.0194446,0.0263469,0.00279088,0.00561055,0.00162975,0.00647022,0.00677453,0.00612763,0.028036,0.00505048,0.0100272,0.00476346,0.00755416,0.0389729,0.00251268,0.00123226,0.0156094,0.018228,0.0195731,0.00609117,0.00539198,0,0,0.00337866,0,0.016011,0.0022275,0.0381697,0.0290248,0.0320916,0.0178189,0.0108595,0.00442231,0.00452595,0.0165537,0.00689977,0.00445333,0.0250622,0.045684,0.0201358,0.0290314,0.0153078,0.00214449,0.00116056,0.00113336,0.00506908,0.00689136,0,0,0,0,0,0.00593539,0.0072501
344,0.00577948,0.00575202,0.0332835,0.0176975,0.0148259,0,0,0.00712731,0,0.0209833,0.0024776,0.0380869,0.0203866,0.026213,0.00277404,0.00537705,0.00145464,0.00639716,0.00672588,0.00603333,0.0280902,0.00515148,0.0101894,0.00487043,0.00754723,0.0397376,0.00249515,0.00126339,0.0134419,0.0181677,0.0204699,0.00603254,0.00566779,0,0,0.00357428,0,0.0160178,0.00230349,0.0380869,0.0308686,0.0322701,0.019844,0.01065,0.00453494,0.00467483,0.0173008,0.00718841,0.00426905,0.0274769,0.0464925,0.0218608,0.0319873,0.0129295,0.00220857,0.00113378,0.00110474,0.00524582,0.00710339,0,0,0,0,0,0.00611649,0.0071618
345,0.00592366,0.00581744,0.0337214,0.0176858,0.0149513,0,0,0.00745504,0,0.0211637,0.00256823,0.0382195,0.0212291,0.0260228,0.00288908,0.00498126,0.00143365,0.00636982,0.00666644,0.00591265,0.0280975,0.00523457,0.010368,0.00488259,0.00762979,0.0404025,0.00251813,0.0013915,0.0121021,0.0181423,0.0216581,0.00591934,0.00593763,0,0,0.00377577,0,0.0160342,0.0024,0.038284,0.0322962,0.0324021,0.0219365,0.0104053,0.00469318,0.00480875,0.0177801,0.00778199,0.00460556,0.0296344,0.0470264,0.0232261,0.0346215,0.0112222,0.00226663,0.00112753,0.00100461,0.00541784,0.00719152,0,0,0,0,0,0.00632506,0.00717103
346,0.00586337,0.00577401,0.0341074,0.0176511,0.0149008,0,0,0.00759913,0,0.0212385,0.00255069,0.0383802,0.0219696,0.0257721,0.00301962,0.00452517,0.00142502,0.00640904,0.00667358,0.00574518,0.0280686,0.00525082,0.0105306,0.00484091,0.0077615,0.040908,0.00248927,0.00148123,0.0109386,0.0181239,0.0230233,0.00583962,0.00596787,0,0,0.00391227,0,0.0160407,0.0025062,0.0386945,0.034309,0.0324725,0.0234779,0.0102782,0.00486878,0.00471989,0.0180204,0.00799245,0.00503934,0.0313091,0.0473538,0.0242445,0.036751,0.00952511,0.00230803,0.00112778,0.0010782,0.00555923,0.00701741,0,0,0,0,0,0.00654371,0.00725668
347,0.00560694,0.00564397,0.0344533,0.0176002,0.0148193,0,0,0.00791205,0,0.0211387,0.00269694,0.0387866,0.0226338,0.0254213,0.00314067,0.00421027,0.00143605,0.00651067,0.00673571,0.00560624,0.0280199,0.00526676,0.010625,0.00462612,0.008005,0.0414532,0.00239812,0.00147045,0.00492783,0.0181312,0.0266678,0.00645097,0.00563759,0,0,0.00396659,0,0.0160592,0.00253877,0.0388465,0.0412724,0.0322079,0.0221044,0.0101848,0.00502178,0.00367018,0.0171346,0.00571118,0.00493597,0.0326781,0.0478934,0.026113,0.0393852,0,0.00228261,0.00111353,0.0011205,0.00570719,0.00656059,0,0,0,0,0,0.00671762,0.00726177
348,0.00544792,0.00558428,0.034596,0.017501,0.0146709,0,0,0.00819003,0,0.02097,0.00288546,0.0390753,0.0234077,0.0251727,0.00332785,0.00395433,0.00158076,0.0064807,0.00672286,0.00541427,0.0279025,0.00557822,0.0106667,0.00450799,0.0081761,0.0419881,0.00240661,0.00148607,0.0113602,0.0181282,0.0285467,0.00636556,0.00530071,0,0,0.00409438,0,0.0160778,0.00260658,0.0390333,0.0435129,0.0322952,0.0250905,0.00985443,0.00517719,0.00360093,0.0176915,0.00703935,0.00629539,0.0354699,0.0483286,0.0275582,0.0421102,0.00557844,0.00231886,0.0011025,0.00116258,0.00584067,0.00629401,0,0,0,0,0,0.00705989,0.00726736
349,0.00426415,0.00602909,0.0344923,0.017513,0.0143113,0,0,0.00844121,0,0.0210773,0.00293746,0.0390788,0.0240652,0.0249935,0.00365403,0.00416395,0.00220668,0.00639102,0.00667679,0.00511228,0.027693,0.00580762,0.0105023,0.0043291,0.00841196,0.0423237,0.00266846,0.00154246,0.0118698,0.0181127,0.0285559,0.00624991,0.00553909,0,0,0.00708415,0,0.0160303,0.00467139,0.0391914,0.0437654,0.0325059,0.0249212,0.00947671,0.00626089,0.00359921,0.0174216,0.00689661,0.00612665,0.0357091,0.0483642,0.0277307,0.0421341,0.00574004,0.004958,0.00214825,0.00167929,0.00688945,0.00582374,0,0,0,0,0,0.00735212,0.00737634
350,0.00527308,0.00556548,0.0338604,0.0174557,0.0137094,0,0,0.00859262,0,0.0210974,0.00306057,0.0389412,0.0245411,0.0249956,0.00407298,0.00418698,0.00178177,0.0062854,0.00653495,0.0048048,0.0274281,0.00585364,0.0101677,0.00410114,0.00864283,0.0421727,0.00250133,0.00162915,0.0109072,0.0181088,0.027305,0.00630996,0.0056839,0,0,0.00419449,0,0.016053,0.00261752,0.0391407,0.0419451,0.0326611,0.0216598,0.00977285,0.00529978,0.00384299,0.0168343,0.00548621,0.00453288,0.0337194,0.0485633,0.0268383,0.0398279,0.00405262,0.00261978,0.00098737,0.00119417,0.00601739,0.00606538,0,0,0,0,0,0.00750009,0.00747023
351,0.00522431,0.00549756,0.0329542,0.0175007,0.0130634,0,0,0.00846516,0,0.0213211,0.00296002,0.0387202,0.0247553,0.0250141,0.00458061,0.00422155,0.00164339,0.00627209,0.00641564,0.00444751,0.0271502,0.00584728,0.0102538,0.00383907,0.00888266,0.041774,0.00238599,0.001683,0.00977013,0.0181103,0.0252726,0.00648283,0.00554299,0,0,0.00433562,0,0.0160641,0.00267191,0.0389557,0.0388394,0.0327805,0.0175234,0.00988221,0.00525165,0.00405424,0.0166733,0.00380179,0.00263831,0.0308118,0.0485347,0.0252581,0.036518,0.00356062,0.00264441,0.000917923,0.00127677,0.00594628,0.0059839,0,0,0,0,0,0.00760957,0.00756231
352,0.00507597,0.00540154,0.0319766,0.0175375,0.0125267,0,0,0.00816608,0,0.0214247,0.00280796,0.0384304,0.0248452,0.0250102,0.00506064,0.00450339,0.00142296,0.00630689,0.00632761,0.00402161,0.026906,0.00597897,0.0104893,0.00361888,0.00911756,0.0413794,0.00218248,0.00168859,0.00851825,0.0181293,0.0230294,0.00661393,0.00518297,0,0,0.00436808,0,0.0160779,0.00271819,0.0386454,0.0347446,0.0328415,0.0132895,0.00955974,0.00522331,0.00434358,0.0169222,0.00221346,0.00130288,0.0275738,0.0481622,0.0234468,0.03266,0.00546732,0.00274109,0.000851267,0.00134929,0.0058342,0.00584255,0,0,0,0,0,0.00772594,0.00760116
353,0.00488095,0.00530222,0.0312949,0.0175636,0.0120821,0,0,0.0078219,0,0.0214152,0.00267379,0.038225,0.0249121,0.0248309,0.00544334,0.0048756,0.00124174,0.00628989,0.0062803,0.00369448,0.0267399,0.00619529,0.0105889,0.00370319,0.00937445,0.0414695,0.00194535,0.00167923,0.00585129,0.0181613,0.0213538,0.00659323,0.00488182,0,0,0.0043936,0,0.0160844,0.00268106,0.0382476,0.0311088,0.032856,0.0123047,0.00905107,0.00516456,0.00509292,0.0179229,0.00223688,0.00220512,0,0.0473681,0.0220106,0.0302617,0,0.00272732,0.000739047,0.00124376,0.0057005,0.00561519,0,0,0,0,0,0.00779563,0.00756872
354,0.00519135,0.00553141,0.0301171,0.017509,0.0115704,0,0,0.00713646,0,0.0214974,0.00249851,0.0381166,0.0249267,0.0247621,0.00558765,0.00473172,0.00124672,0.0060836,0.00603282,0.00326719,0.0265566,0.00635769,0.0104018,0.00385158,0.00955699,0.0409066,0.00190409,0.00178823,0.00443728,0.0181316,0.0205366,0.00648128,0.00487651,0,0,0.00501435,0,0.0161331,0.00296384,0.0380844,0.0297423,0.033689,0.0135272,0.00968554,0.00525421,0.00586183,0.0183087,0.00394419,0.00326256,0.0252029,0.0469331,0.0216043,0.0299802,0.00412671,0.00310518,0.000808558,0.00135158,0.0057523,0.00599654,0,0,0,0,0,0.00790272,0.00759081
355,0.00532695,0.00573251,0.0292654,0.0174758,0.0110616,0,0,0.00646192,0,0.021512,0.00232914,0.0381707,0.0246995,0.0244606,0.00598965,0.00474479,0.00144145,0.00587401,0.00596682,0.00291233,0.0265133,0.00643897,0.0101847,0.00392132,0.00984186,0.0406965,0.00190562,0.00177409,0.00311166,0.0181023,0.0194846,0.0063383,0.00515997,0,0,0.00553556,0,0.016173,0.00324162,0.0380321,0.0286528,0.0340583,0.0129339,0,0.00525608,0.00624193,0.0189747,0.00427528,0.00376574,0.0240598,0.0471226,0.021288,0.0284682,0.00410078,0.00348422,0.00092797,0.00148149,0.00587842,0.00612262,0,0,0,0,0,0.00776986,0.00758751
356,0.00533319,0.0055907,0.0285383,0.0174992,0.0106302,0,0,0.00621608,0,0.021363,0.00227598,0.0382066,0.0244437,0.0240283,0.00644377,0.00565187,0.0016279,0.00569045,0.00571787,0.0025514,0.0264459,0.00660614,0.0100243,0.00397017,0.0102034,0.0405929,0.0017879,0.00161471,0.00435018,0.0180547,0.0190012,0.0062707,0.00541564,0,0,0.00563667,0,0.0161631,0.00330769,0.0380954,0,0.034123,0.0115514,0.00895906,0.00509875,0.00616978,0.0194483,0.00414074,0.00370046,0.0233766,0.0476409,0.0209635,0.0270479,0.00484277,0.00355181,0.000902853,0.00145475,0.00570451,0.00603424,0,0,0,0,0,0.00780025,0.00760148
357,0.00503437,0.00557093,0.0272497,0.0174126,0.0101775,0,0,0.00517778,0,0.0212646,0.00213897,0.0381717,0.0240671,0.0237399,0.00675726,0.00592381,0.00187922,0.00551197,0.00537046,0.00258708,0.026117,0.00663432,0.00966991,0.00399081,0.0104566,0.040021,0.00204853,0.00175273,0.00532618,0.0179846,0.0174635,0.00611318,0.00527083,0,0,0.00609396,0,0.0160871,0.00364801,0.0381115,0.028026,0.0344375,0.00673475,0.00893172,0.0050696,0.00516425,0.0184173,0.00211472,0.00228124,0.0208464,0.0473629,0.019072,0.0233215,0.00296332,0.00393867,0.000898132,0.0016219,0.00566992,0.00581585,0,0,0,0,0,0.00779647,0.00749325
358,0.00497315,0.00530016,0.0259041,0.0174707,0.00991239,0,0,0.00478478,0,0.0214416,0.00214208,0.0381269,0.0236357,0.0235541,0.00696298,0.00599061,0.00205646,0.00533765,0.00513912,0.00293092,0.0257577,0.00667959,0.00919164,0.00423631,0.0107632,0.0392813,0.00209009,0.00208848,0.00586012,0.0179395,0.0173437,0.00583005,0.00531371,0,0,0.00647926,0,0.0161648,0.00386906,0.0377187,0.0286809,0.0345053,0.00489854,0.00844643,0.0048511,0.00380919,0.0175491,0.00248636,0.00267138,0.0196094,0.046817,0.01819,0.0215351,0.00245833,0.00421301,0.00104096,0.00175696,0.00535497,0.00585989,0,0,0,0,0,0.00791607,0.00757883
359,0.00456749,0.00518242,0.0243135,0.0174952,0.0098413,0,0,0.00417338,0,0.0214487,0.00217251,0.038008,0.0230204,0.0234444,0.0072451,0.00651761,0.00218098,0.00507898,0.00508742,0.00329583,0.0254028,0.00681644,0.00870882,0.0047385,0.01106,0.0386398,0.00242218,0.00265515,0.00737896,0.0178957,0.0176618,0.00534962,0.00497094,0,0,0.00686449,0,0.0161842,0.00414846,0.036882,0.0290944,0.0347167,0.0052934,0.00766737,0.00484859,0.00239511,0.0167679,0.00362736,0.00387179,0.0193108,0.0464464,0.0180879,0.0208701,0.00217152,0.00451851,0.0011403,0.00189492,0.00527134,0.00588117,0,0,0,0,0,0.0080422,0.00756228
360,0.00426997,0.00521559,0.0228056,0.017484,0.00989187,0,0,0.00382399,0,0.0213008,0.00232476,0.0377175,0.022328,0.0232041,0.0074966,0.00674227,0.00256913,0.00494105,0.00524714,0.0039106,0.025116,0.0068118,0.00819789,0.00523206,0.0112636,0.0381679,0.00303365,0.00269245,0.00847877,0.0178344,0.0177824,0.00458603,0.00475612,0,0,0.00715664,0,0.0161963,0.00441505,0.0358615,0.0290419,0.0350082,0.00695995,0,0.00474021,0.00150704,0.0167153,0.00447247,0.0047442,0.0193177,0.0464805,0.0181113,0.0205632,0.00283346,0.00485027,0.00119071,0.00204052,0.00533783,0.00593642,0,0,0,0,0,0.00786503,0.00753641
361,0.00362072,0.00589949,0.020849,0.0174262,0.00983628,0,0,0.00404136,0,0.0214872,0.00302495,0.0374194,0.0212009,0.0228917,0.00732338,0.00626901,0.00327465,0.0050091,0.00518452,0.00466888,0.0246951,0.00646976,0.00722593,0.00556525,0.0115599,0.0370579,0.00436862,0.00236581,0.00745705,0.0178015,0.0163399,0.00415511,0.00451421,0,0,0.0104813,0,0.01618,0.00710236,0.0350117,0.0271025,0.0351905,0.00658162,0,0.00522198,0.00163998,0.0175942,0.0056832,0.00535582,0.0179529,0.0464399,0.0172864,0.0186349,0.00228907,0.00698231,0.00288655,0.00277165,0.00625345,0.00540301,0,0,0,0,0,0.00731249,0.00740998
362,0.0038746,0.00541479,0.018605,0.0174313,0.0100672,0,0,0.00458873,0,0.0215545,0.00346066,0.0370274,0.019644,0.0228273,0.00705469,0.00594371,0.00344513,0.00508461,0.00531128,0.00547146,0.0242587,0.00617855,0.00622616,0.00604959,0.0117981,0.035486,0.00474654,0.00223495,0.00387911,0.0177324,0.0123111,0.00425256,0.00491773,0,0,0.00751738,0,0.016239,0.00459071,0.0346693,0.0221632,0.0349286,0.0037497,0,0.00439695,0.00250891,0.0194846,0.00861564,0.0068026,0.0146801,0.045548,0.0144019,0.013825,0,0.00618116,0.00126442,0.00209484,0.00582491,0.00558139,0,0,0,0,0,0.00679126,0.00732476
363,0.00357727,0.00522884,0.0165165,0.0175124,0.0105095,0,0,0.00511126,0,0.0214606,0.00368165,0.036889,0.0174672,0.022615,0.0070755,0.00596668,0.00363941,0.00484652,0.00583976,0.00615025,0.0238877,0.00610298,0.0061236,0.00665195,0.011879,0.0339981,0.00530123,0.00219611,0.00592336,0.017759,0.00972518,0.00450853,0.00457926,0,0,0.00729966,0,0.0162381,0.00453319,0.0343895,0.0176303,0.0347867,0.00664504,0,0.00418002,0.00339395,0.0211387,0.0107181,0.00788862,0.0135992,0.0447631,0.0123154,0.0119528,0.00650561,0.006431,0.0012003,0.00203516,0.00580824,0.0051919,0,0,0,0,0,0.00634344,0.00725108
364,0.00310519,0.00496744,0.014449,0.0176542,0.0109346,0,0,0.00548116,0,0.0212913,0.0037226,0.0368567,0.014894,0.022333,0.00769628,0.00576487,0.00366976,0.00440133,0.00638716,0.00672917,0.0235981,0.00628967,0.00704166,0.00731624,0.0118917,0.0325958,0.00570487,0.00205076,0.00737019,0.0178504,0.0074663,0.0048258,0.00407315,0,0,0.00685116,0,0.0162338,0.00431391,0.0346485,0.0136701,0.0345012,0.0108952,0,0.00388486,0.00434902,0.0223565,0.0125367,0.00910892,0.0132669,0.043464,0.00983573,0.011644,0.00818069,0.00613858,0.00102291,0.00190942,0.00574187,0.00479813,0,0,0,0,0,0.0057542,0.00712775
365,0.00260517,0.00459295,0.0124851,0.0178427,0.011006,0,0,0.00558561,0,0.0210304,0.00353235,0.036927,0.0120743,0.02202,0.00868773,0.00540819,0.00353235,0.00373923,0.00702456,0.00725809,0.0234357,0.00672827,0.00863333,0.00778721,0.011888,0.0312041,0.00596164,0.00197881,0.0078001,0.017975,0.00668978,0.00503957,0.00344958,0,0,0.00627546,0,0.016223,0.00389376,0.0351939,0.0120415,0.0344161,0.0126764,0,0.00352903,0.0050682,0.0225616,0.0131299,0.00985764,0.0133124,0.0424325,0.00844194,0.0124093,0.00860709,0.00535702,0.000834424,0.00164817,0.00552922,0.00451994,0,0,0,0,0,0.00510236,0.00693583
366,0.00211388,0.00395716,0.0110434,0.0181089,0.0107904,0,0,0.00522368,0,0.02057,0.00308029,0.036961,0.00934856,0.0216897,0.00990453,0.00540212,0.00322144,0.00293413,0.00810792,0.00793617,0.0233436,0.0074337,0.010514,0.00793979,0.0117837,0.0293183,0.00580635,0.00175366,0.00799524,0.0181492,0.00647439,0.00496303,0.0029556,0,0,0.00528656,0,0.0162049,0.00319081,0.0360034,0.0115822,0.0344395,0.0130431,0,0.00289658,0.005308,0.0221176,0.0133944,0.0103712,0.013351,0.0416982,0.00779569,0.0129481,0.00860939,0.00444993,0.000725868,0.00130817,0.00485573,0.00399933,0,0,0,0,0,0.00448633,0.00664386
367,0.00147553,0.00280963,0.0104658,0.0185372,0.0105266,0,0,0.00406289,0,0.0199524,0.00219651,0.0369493,0.0075557,0.0212413,0.0110253,0,0.00274025,0.00215036,0.00956345,0.00877258,0.0234144,0.0080659,0.0119822,0.00750222,0.0116384,0.0271329,0.0050195,0.00140043,0.00844052,0.0184701,0.0064018,0.00463324,0.00188128,0,0,0.00360837,0,0.0161705,0.00205285,0.0367905,0.0116743,0.0347218,0.0127035,0,0.00169062,0.00508294,0.0213161,0.0134757,0.0106832,0.0132064,0.0412284,0.007716,0.0130631,0.00832442,0.00303993,0.000838046,0.000775472,0.00340176,0.00308091,0,0,0,0,0,0.00392531,0.00632401
368,0.0010098,0.00259396,0.00981031,0.0188227,0.0100863,0,0,0.00409002,0,0.0198048,0.00201758,0.0369489,0.00723801,0.0207873,0.0120321,0.00622277,0.00292197,0.0013728,0.0113724,0.00981635,0.0234107,0.00846378,0.013001,0.00671484,0.0113799,0.02503,0.00496358,0.00130443,0.00870068,0.0186497,0.0064347,0.0048809,0.00142221,0,0,0.00294284,0,0.016223,0.00137898,0.0373448,0.0119483,0.0348436,0.0124614,0,0.00160465,0.00518035,0.0203479,0.0134053,0.0110011,0.013062,0.0409808,0.0077445,0.0128343,0.00845734,0.00241812,0.00108769,0.000595025,0.00336244,0.00294559,0,0,0,0,0,0.00299395,0.00600184
369,0.000578318,0.00225843,0.00994431,0.0191416,0.00973687,0,0,0.0040346,0,0.0195098,0.00173661,0.0369143,0.00906653,0.020398,0.0126435,0.00611274,0.00294129,0.00193845,0.0129683,0.0109394,0.0234996,0.00884619,0.0136913,0.0061961,0.0111351,0.0230732,0.00463221,0.00124979,0.00908218,0.018877,0.00672872,0.00471233,0.00132188,0,0,0.00213925,0,0.0162362,0.000567419,0.036923,0.0127675,0.035005,0.012249,0,0.00146711,0.00539915,0.0196204,0.0132446,0.0113524,0.0129761,0.0408635,0.00778194,0.0128385,0.00872783,0.00146837,0.00154692,0.000640283,0.00313325,0.0027779,0,0,0,0,0,0.00241171,0.00563103
370,0.000361106,0.00190336,0.010547,0.0194097,0.0099091,0,0,0.00396211,0,0.0190728,0.00148036,0.0368144,0.012065,0.0200814,0.0133294,0.00564496,0.00305166,0.00282513,0.0143455,0.0121466,0.023682,0.00951756,0.0147489,0.00588647,0.0110355,0.02061,0.00427781,0.00139246,0.00961386,0.0190554,0.00729899,0.00454651,0.0018068,0,0,0.0017855,0,0.0162141,0.000359588,0.0357695,0.0139938,0.0351448,0.0120171,0,0.00159757,0.00553228,0.0192947,0.0131661,0.0117195,0.0130471,0.0408671,0.00791515,0.0132707,0.00900523,0.000871884,0.00194098,0.000939338,0.00289857,0.00293299,0,0,0,0,0,0.00212244,0.00532381
