Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,,FTL,LTHIP,x77,LILC,x78
146,0.0406516,0.049825,0,0,0,0,0,0,0,0,0,0,0,0,0.0389627,0,0.00822042,0.0275719,0,0,0.0122083,0,0,0.0416336,0.0615411,0.0370332,0.0237165,0.070701,0.0402655,0.0707762,0.091794,0.0613269,0.06591,0.0678262,0.0385175,0.0451937,0.0370388,0.0378478,0.0124541,0.0194168,0.0149115,0,0.0295413,0.0618482,0.0440173,0,0,0.0194729,0,0,0.0290147,0.0670496,0.0266591,0.0177908,0.0279232,0.0530718,0.0476005,0.0312732,0.0566976,0.0623566,0.0398063,0.029942,0.0236343,0.0147253,0.0357024,0.0251806,0.0424339,0.0111824,0.0119852,0.0432967,0.0614741,0,0,0,0,0,0.0195136,0,0.0366244,0
147,0.0403042,0.0499642,0,0,0,0,0,0,0,0,0,0,0,0,0.0385127,0,0.00851999,0.0278904,0,0,0.0122486,0,0,0.0416092,0.0613067,0.0368216,0.0236714,0.070556,0.0404205,0.0711021,0.0918567,0.0610595,0.0659263,0.0679402,0.0386966,0.0450119,0.0369833,0.0378302,0.0124028,0.0195242,0.0152453,0,0.0294213,0.0617548,0.0442343,0,0,0.0194723,0,0,0.0295717,0.0672073,0.0267669,0.0179146,0.0278409,0.0528906,0.0467,0.0313326,0.0567341,0.0625739,0.0397262,0.0298599,0.0236306,0.0146453,0.0355645,0.0248695,0.0424037,0.0112976,0.0123171,0.0432498,0.0614735,0,0,0,0,0,0.0199232,0,0.036986,0
148,0.0399969,0.0500995,0,0,0,0,0,0,0,0,0,0,0,0,0.0380557,0,0.00885029,0.0281497,0,0,0.0123438,0,0,0.0415964,0.0612029,0.036412,0.0235467,0.0704243,0.0406892,0.071424,0.0919069,0.0607597,0.065791,0.0679259,0.0387343,0.0446597,0.0366906,0.03779,0.0123893,0.0195998,0.0155432,0,0.0291443,0.061636,0.0444007,0,0,0.0191481,0,0,0.0297664,0.0673433,0.0267969,0.0177994,0.0277351,0.0528098,0.045738,0.0313993,0.0567935,0.0627083,0.0396637,0.0297255,0.023705,0.0145061,0.0354159,0.0245959,0.0422011,0.0113897,0.0125055,0.0431954,0.0615446,0,0,0,0,0,0.0204127,0,0.0373381,0
149,0.0398315,0.0501533,0,0,0,0,0,0,0,0,0,0,0,0,0.0376889,0,0.00922655,0.0283767,0,0,0.0124522,0,0,0.0415713,0.061152,0.0359619,0.0233406,0.0703018,0.0409234,0.0717579,0.0919607,0.0604327,0.0655567,0.0678104,0.0386672,0.0442015,0.0362256,0.0377831,0.0123991,0.0196586,0.0158975,0,0.0291737,0.061482,0.0445001,0,0,0.0188392,0,0,0.0297024,0.0675323,0.0268569,0.0177136,0.0276295,0.0527983,0.0448252,0.0314608,0.0568551,0.0627512,0.0395844,0.0295859,0.0237817,0.0142942,0.0352709,0.0242086,0.0420614,0.0114317,0.0126819,0.0431039,0.0614621,0,0,0,0,0,0.0209499,0,0.0376647,0
150,0.0397284,0.0501821,0,0,0,0,0,0,0,0,0,0,0,0,0.0374035,0,0.00964535,0.0286208,0,0,0.0125952,0,0,0.0415902,0.0611181,0.0355442,0.0231084,0.0701383,0.0411703,0.0720959,0.0919906,0.0600783,0.065262,0.0676384,0.0385543,0.0437382,0.0353888,0.0377821,0.0123893,0.0197518,0.01633,0,0.0291393,0.0613646,0.0445745,0,0,0.0187029,0,0,0.0295474,0.0677788,0.0268893,0.0177025,0.0275731,0.0527909,0.0440253,0.0315293,0.0569309,0.0628047,0.0395238,0.0294723,0.0238513,0.0141278,0.0351704,0.023678,0.0419975,0.0116186,0.0127674,0.0430015,0.0614005,0,0,0,0,0,0.0215513,0,0.0378851,0
151,0.0396173,0.0502102,0,0,0,0,0,0,0,0,0,0,0,0,0.0371875,0,0.0100705,0.0289256,0,0,0.0127926,0,0,0.0416633,0.0610915,0.035076,0.0228531,0.0699441,0.0414131,0.0724081,0.0920013,0.0597228,0.0649444,0.067409,0.0384145,0.0432857,0.0342492,0.0377664,0.0123785,0.0198467,0.0167691,0,0.0289268,0.0612514,0.0446401,0,0,0.0186399,0,0,0.0293044,0.0680805,0.0268535,0.0176728,0.0275371,0.0527998,0.0434019,0.0316271,0.0570468,0.0628569,0.0394847,0.0293918,0.0238593,0.0140201,0.0350794,0.0231047,0.0419867,0.0118584,0.0127005,0.0429351,0.0614815,0,0,0,0,0,0.0222127,0,0.0380735,0
152,0.0394945,0.0502433,0,0,0,0,0,0,0,0,0,0,0,0,0.0368841,0,0.0105079,0.0292038,0,0,0.0129813,0,0,0.0417216,0.0611238,0.0347,0.0225563,0.0698466,0.0416519,0.0727068,0.0919606,0.0593525,0.0646141,0.0671809,0.0382134,0.0427966,0.0330465,0.0377764,0.0123846,0.019917,0.0172204,0,0.0288645,0.060931,0.0446887,0,0,0.019292,0,0,0.0296264,0.068434,0.0267275,0.0176107,0.0274846,0.0528293,0.0428775,0.0317662,0.0571527,0.0629374,0.0394048,0.0293377,0.0236109,0.0140105,0.0349489,0.0226032,0.0420314,0.0121029,0.0126699,0.0428825,0.0616375,0,0,0,0,0,0.0228955,0,0.0382616,0
153,0.039401,0.050262,0,0,0,0,0,0,0,0,0,0,0,0,0.0363963,0,0.0108942,0.0294476,0,0,0.0131344,0,0,0.041756,0.0611705,0.0346772,0.0222227,0.0698034,0.0418574,0.0729855,0.0919406,0.0589979,0.0642833,0.0669601,0.0379956,0.0422933,0.0320109,0.037803,0.0124317,0.0199303,0.0177201,0,0.0289508,0.0606069,0.0447253,0,0,0.0196118,0,0,0.0297345,0.0688044,0.0266152,0.0176522,0.0274818,0.0528753,0.0424892,0.0319311,0.057227,0.063035,0.0392764,0.0293164,0.0235257,0.014041,0.0347726,0.0222494,0.0420401,0.0123893,0.0125871,0.0427636,0.0616946,0,0,0,0,0,0.0236631,0,0.0384436,0
154,0.0393119,0.0502766,0,0,0,0,0,0,0,0,0,0,0,0,0.036145,0,0.0112553,0.0297588,0,0,0.0132571,0,0,0.0417772,0.0611962,0.0346338,0.0218443,0.0697808,0.0419493,0.0731743,0.0919514,0.0586604,0.0639897,0.0667285,0.0378069,0.0417956,0.0306974,0.0378051,0.0124762,0.0199231,0.0182103,0,0.0288897,0.0602866,0.0447826,0,0,0.0197882,0,0,0.0299835,0.0692003,0.026475,0.0178022,0.0275008,0.0529782,0.0422344,0.032038,0.0572752,0.0630895,0.0391381,0.0293168,0.0234431,0.0140739,0.0346284,0.0216499,0.0419937,0.0127131,0.0125503,0.042634,0.0616612,0,0,0,0,0,0.0244998,0,0.038575,0
155,0.0392226,0.0503165,0,0,0,0,0,0,0,0,0,0,0,0,0.0362916,0,0.0116413,0.0301151,0,0,0.0133936,0,0,0.0418018,0.0612497,0.0343788,0.0215222,0.0697582,0.0419481,0.0733776,0.0920374,0.0583504,0.0636908,0.0664717,0.0376651,0.0412892,0.0291265,0.037813,0.0124962,0.0199295,0.0186687,0,0.0286917,0.0600038,0.0448686,0,0,0.0197939,0,0,0.0300287,0.0695632,0.0262994,0.0178287,0.0274593,0.0530928,0.0420702,0.0320781,0.0572827,0.0631137,0.0390165,0.0292532,0.0233372,0.0141238,0.0347264,0.021033,0.0419509,0.0129132,0.0125695,0.042515,0.0616822,0,0,0,0,0,0.0253629,0,0.0386878,0
156,0.0391286,0.0503426,0,0,0,0,0,0,0,0,0,0,0,0,0.0363907,0,0.012194,0.030527,0,0,0.0136283,0,0,0.0418413,0.0613532,0.0336886,0.0212903,0.069864,0.0421317,0.0735036,0.0919872,0.058079,0.0634915,0.0662245,0.0375476,0.0408822,0.0279844,0.0378195,0.0125109,0.0199589,0.022731,0,0.0292871,0.0596779,0.0448936,0,0,0.0199056,0,0,0.0302489,0.0699093,0.0266885,0.017256,0.0261396,0.0531152,0.0418551,0.0323159,0.0575452,0.0627362,0.0382738,0.0286308,0,0.0159419,0.0339402,0.0168799,0.0419365,0.0129914,0.0127266,0.0423649,0.0618465,0,0,0,0,0,0.0261509,0,0.0390302,0
157,0.0389769,0.0504986,0,0,0,0,0,0,0,0,0,0,0,0,0.0365665,0,0.0126915,0.0308484,0,0,0.0136221,0,0,0.0417595,0.0613419,0.0331632,0.0209136,0.0697883,0.0419198,0.0738012,0.0920398,0.0580306,0.0632399,0.0659952,0.0373275,0.0404751,0.0270879,0.0378417,0.0125297,0.0198202,0.0197457,0,0.0290129,0.0594771,0.0450847,0,0,0.0199237,0,0,0.0299323,0.0701242,0.0259697,0.0176741,0.0273792,0.0532875,0.0418482,0.0321586,0.0573334,0.0632112,0.0387475,0.0290802,0.0227572,0.0140895,0.0346642,0.0196354,0.0419801,0.0130256,0.0127553,0.0423876,0.0617535,0,0,0,0,0,0.0270996,0,0.0390653,0
158,0.0388362,0.0506188,0,0,0,0,0,0,0,0,0,0,0,0,0.0369929,0,0.0130078,0.0312448,0,0,0.0136637,0,0,0.0417274,0.061405,0.0331283,0.0206876,0.0698012,0.0417521,0.0739447,0.0919705,0.0578766,0.0631061,0.0659458,0.0371732,0.0402291,0.0259039,0.037815,0.0125029,0.0197717,0.0201982,0,0.0290173,0.0591358,0.0452061,0,0,0.0199477,0,0,0.0297594,0.0704332,0.0258346,0.0176286,0.0275109,0.0533653,0.041854,0.0321482,0.057299,0.0632154,0.0387166,0.0290935,0.0226924,0.0140911,0.0345918,0.0190184,0.0419759,0.0130394,0.0128212,0.0423229,0.0617356,0,0,0,0,0,0.0279867,0,0.0392353,0
159,0.0386853,0.0507438,0,0,0,0,0,0,0,0,0,0,0,0,0.0376294,0,0.0133065,0.031665,0,0,0.0137471,0,0,0.041717,0.0614862,0.0331761,0.020594,0.0697797,0.041501,0.0740657,0.0917593,0.0576451,0.0629282,0.0657345,0.0370907,0.0400233,0.0248988,0.0377793,0.0125127,0.0197047,0.0206599,0,0.0290736,0.0588049,0.0453154,0,0,0.0199457,0,0,0.0297662,0.0707504,0.0256647,0.017576,0.0275254,0.0533931,0.0419111,0.0320898,0.0572321,0.0632151,0.0388063,0.0290501,0.0226882,0.0141031,0.0345597,0.0184645,0.0418825,0.0130557,0.0129157,0.0422828,0.0616878,0,0,0,0,0,0.0287289,0,0.0394765,0
160,0.0385618,0.0508352,0,0,0,0,0,0,0,0,0,0,0,0,0.0382297,0,0.0136066,0.0319952,0,0,0.0138075,0,0,0.0416855,0.0615759,0.0332521,0.0206135,0.0697859,0.0413207,0.0741895,0.0915695,0.057348,0.0626777,0.0657685,0.0370679,0.0398272,0.0240728,0.0377739,0.0124881,0.0196675,0.0211827,0,0.0289901,0.0585014,0.0453904,0,0,0.0199757,0,0,0.0297647,0.0710534,0.0254257,0.0175528,0.027396,0.0534037,0.0419508,0.032016,0.0571403,0.0631966,0.038765,0.0289966,0.0226425,0.0140441,0.0345549,0.0178642,0.0417975,0.0131353,0.0129421,0.0422651,0.0616253,0,0,0,0,0,0.0293337,0,0.0397262,0
161,0.0384742,0.0508822,0,0,0,0,0,0,0,0,0,0,0,0,0.0385801,0,0.0138898,0.0321673,0,0,0.0138768,0,0,0.0416526,0.0616633,0.0333908,0.0207114,0.0698217,0.0411042,0.0743438,0.091382,0.0570662,0.0625323,0.0657766,0.037151,0.0395737,0.0234686,0.0377574,0.0124386,0.0196326,0.0216729,0,0.0290607,0.0583264,0.045439,0,0,0.0200559,0,0,0.0298199,0.0713494,0.0252067,0.0175922,0.0273036,0.0533788,0.0420017,0.0319285,0.0570165,0.0631608,0.0387782,0.0289865,0.0226297,0.0139919,0.0345201,0.0173287,0.0417272,0.0131979,0.0129365,0.0422405,0.0615704,0,0,0,0,0,0.0299148,0,0.0399685,0
162,0.0384122,0.0509039,0,0,0,0,0,0,0,0,0,0,0,0,0.0388384,0,0.0141734,0.0321652,0,0,0.0139139,0,0,0.0416235,0.0616903,0.0335404,0.0208787,0.0698569,0.0409008,0.0745275,0.0912239,0.0568419,0.0625069,0.065717,0.0372757,0.0393611,0.0230777,0.0376036,0.0124101,0.0195524,0.0221536,0,0.0290297,0.0582238,0.0454611,0,0,0.0202245,0,0,0.0300662,0.0716498,0.0250783,0.0176454,0.0272435,0.0533448,0.0421142,0.0318526,0.0568729,0.0631152,0.0387474,0.0290204,0.0226202,0.0139685,0.0344121,0.0168996,0.0416706,0.0132248,0.0129782,0.0421972,0.0615371,0,0,0,0,0,0.0304172,0,0.0402074,0
163,0.0384154,0.0509258,0,0,0,0,0,0,0,0,0,0,0,0,0.039188,0,0.0144541,0.0321842,0,0,0.0139479,0,0,0.0415994,0.0616421,0.033737,0.021108,0.0698687,0.0406602,0.0747096,0.0911032,0.0566293,0.0623999,0.0656578,0.0374048,0.0392185,0.0228264,0.0373838,0.0124064,0.0195298,0.0226145,0,0.0288045,0.0581544,0.0454624,0,0,0.0204118,0,0,0.0303032,0.0719827,0.0249674,0.0177141,0.0271691,0.0533198,0.0422689,0.0316601,0.0566926,0.0630585,0.0386902,0.0289993,0.0225903,0.013953,0.0343137,0.0165686,0.0416471,0.0132388,0.0130569,0.0421413,0.0615395,0,0,0,0,0,0.030846,0,0.040396,0
164,0.0384318,0.0509312,0,0,0,0,0,0,0,0,0,0,0,0,0.0395995,0,0.0147065,0.0322299,0,0,0.0139576,0,0,0.0415685,0.0615732,0.0338822,0.0214206,0.0698682,0.0405227,0.0748071,0.0909827,0.0564498,0.0621075,0.065593,0.0375052,0.0390608,0.0224949,0.0372056,0.0123852,0.0195297,0.0229996,0,0.028799,0.058067,0.0455675,0,0,0.0203382,0,0,0.0299191,0.0723469,0.0248433,0.017808,0.0270871,0.0533305,0.0423954,0.0313909,0.0564717,0.0629798,0.0386277,0.0289575,0.022588,0.013958,0.0342459,0.0162573,0.0416192,0.0132513,0.0130073,0.0420597,0.0615902,0,0,0,0,0,0.0311286,0,0.0405551,0
165,0.0384838,0.0509337,0,0,0,0,0,0,0,0,0,0,0,0,0.0397282,0,0.0149359,0.0322529,0,0,0.0140137,0,0,0.0415353,0.0614784,0.034098,0.0217054,0.0698242,0.0403242,0.074821,0.0908774,0.0563316,0.0619247,0.0655043,0.0375357,0.0388546,0.0220133,0.0370829,0.0123398,0.0195345,0.0233565,0,0.0288179,0.057961,0.0457825,0,0,0.0203356,0,0,0.0297127,0.0727252,0.0247453,0.0178941,0.0270316,0.0533683,0.0424966,0.0310907,0.0562239,0.0628818,0.0385523,0.0289225,0.0228094,0.0139081,0.0342173,0.0159525,0.0415936,0.0133131,0.0129435,0.0419688,0.0616608,0,0,0,0,0,0.0314913,0,0.040652,0
166,0.0385559,0.0509373,0,0,0,0,0,0,0,0,0,0,0,0,0.0396816,0,0.0150195,0.0321588,0,0,0.0141031,0,0,0.0414887,0.0613967,0.0343577,0.021949,0.0697209,0.0401817,0.0747985,0.0907243,0.0563044,0.0618134,0.0653933,0.0374047,0.0386425,0.0215949,0.0369769,0.0123027,0.0195402,0.0237463,0,0.0287971,0.0578173,0.0459083,0,0,0.0205012,0,0,0.0298356,0.0730934,0.0246561,0.0179758,0.0270117,0.0534221,0.0425533,0.03081,0.0559988,0.0627583,0.0384793,0.028908,0.0232813,0.0137976,0.0342036,0.015623,0.0416039,0.0134437,0.0129311,0.0419055,0.0618287,0,0,0,0,0,0.0318681,0,0.0406799,0
167,0.038598,0.0509349,0,0,0,0,0,0,0,0,0,0,0,0,0.0395572,0,0.015103,0.0319952,0,0,0.014148,0,0,0.0413836,0.0613404,0.034586,0.022196,0.0695991,0.0401423,0.0747455,0.0905877,0.0563215,0.0617066,0.0653477,0.0372573,0.0384538,0.0212101,0.0368361,0.012275,0.0194958,0.0241138,0,0.0287393,0.0576417,0.0459851,0,0,0.0206223,0,0,0.0300211,0.0734627,0.0245926,0.0180462,0.0269659,0.0534675,0.0426065,0.0305547,0.0557394,0.062598,0.038383,0.0289285,0.0233242,0.0137828,0.0341817,0.0153263,0.0416641,0.0135368,0.0130279,0.0418383,0.0621668,0,0,0,0,0,0.0322679,0,0.0406414,0
168,0.0386765,0.0509171,0,0,0,0,0,0,0,0,0,0,0,0,0.0403549,0,0.0155369,0.032139,0,0,0.0142458,0,0,0.0413503,0.0613618,0.0346809,0.0224549,0.0694774,0.0400928,0.0746768,0.0904382,0.0563424,0.0616318,0.0653679,0.037414,0.0383584,0.0205979,0.0366536,0.0122849,0.0194412,0.0245906,0,0.0287483,0.0575165,0.0460292,0,0,0.0205369,0,0,0.0297108,0.0738212,0.0245406,0.0181751,0.0269114,0.0534826,0.0426752,0.0302705,0.0554451,0.0623858,0.0382758,0.0289349,0.0229228,0.0137896,0.0341242,0.0149479,0.0417378,0.0135938,0.0129609,0.0417638,0.0624901,0,0,0,0,0,0.0327299,0,0.0405478,0
169,0.0387611,0.0508952,0,0,0,0,0,0,0,0,0,0,0,0,0.0410447,0,0.0158673,0.0322502,0,0,0.0143842,0,0,0.0414175,0.0613658,0.0348473,0.022601,0.0693226,0.0399213,0.0745829,0.0901631,0.0563632,0.0615658,0.0652298,0.0373818,0.0383052,0.0199789,0.0365081,0.0123926,0.0193479,0.0252071,0,0.0287835,0.0573623,0.0460525,0,0,0.0205141,0,0,0.0294639,0.0742066,0.0244905,0.0183635,0.0268928,0.0535189,0.0427423,0.030008,0.0551403,0.0622015,0.0381646,0.0289314,0.02265,0.013772,0.0340874,0.0145027,0.041827,0.0136381,0.0128358,0.0416993,0.0626865,0,0,0,0,0,0.0330666,0,0.0403712,0
170,0.0388687,0.0508416,0,0,0,0,0,0,0,0,0,0,0,0,0.0416579,0,0.0161415,0.0323075,0,0,0.014473,0,0,0.0413402,0.0612965,0.0347854,0.0227539,0.0691603,0.0396921,0.0744547,0.0898893,0.0564128,0.061461,0.0650769,0.0371298,0.0382485,0.0194058,0.0363348,0.0123137,0.0193245,0.025886,0,0.0287656,0.0571732,0.0460605,0,0,0.020549,0,0,0.0293752,0.074583,0.0244332,0.0185556,0.0269326,0.0535292,0.0426714,0.0297977,0.0548372,0.0620381,0.0380717,0.0289467,0.0226219,0.0137534,0.0340486,0.0140515,0.0419097,0.01367,0.0127936,0.0416316,0.0628039,0,0,0,0,0,0.0333447,0,0.0401542,0
171,0.0389495,0.0507829,0,0,0,0,0,0,0,0,0,0,0,0,0.0422184,0,0.0163657,0.0323529,0,0,0.0145375,0,0,0.0411272,0.0611995,0.0346106,0.0229413,0.0690264,0.0395198,0.0743212,0.0896083,0.0564777,0.0613567,0.0649567,0.0370804,0.0380189,0.0187986,0.0361597,0.0121114,0.0193622,0.0265665,0,0.0287033,0.0570244,0.0460658,0,0,0.0206251,0,0,0.0293394,0.0749216,0.0243524,0.0187448,0.0270134,0.0535117,0.0426549,0.0296166,0.0545716,0.061885,0.0379849,0.0289697,0.0226601,0.0137453,0.0340111,0.0136274,0.0419981,0.0137001,0.0127742,0.0415554,0.0628935,0,0,0,0,0,0.0335984,0,0.0399322,0
172,0.0390145,0.0507477,0,0,0,0,0,0,0,0,0,0,0,0,0.0426161,0,0.0165607,0.0324217,0,0,0.0146496,0,0,0.0410373,0.0610414,0.0345288,0.0231137,0.0688911,0.0394245,0.0741681,0.0893272,0.0565644,0.061233,0.0648519,0.0369201,0.0379057,0.0182191,0.0359922,0.0120621,0.0193998,0.0272275,0,0.0286369,0.0569138,0.0460779,0,0,0.0207274,0,0,0.0293736,0.0752457,0.0242605,0.0189505,0.0270841,0.0534356,0.0426153,0.0294383,0.0543194,0.0617338,0.0378597,0.0289884,0.022584,0.0137609,0.0340123,0.0132724,0.0420359,0.0137533,0.0127049,0.0414911,0.062992,0,0,0,0,0,0.0337616,0,0.0397348,0
173,0.0391074,0.0507341,0,0,0,0,0,0,0,0,0,0,0,0,0.0429882,0,0.0167144,0.0324731,0,0,0.0147751,0,0,0.0410898,0.0608928,0.0344134,0.0233831,0.0687583,0.0393462,0.0740218,0.0890512,0.0566562,0.0610954,0.0647541,0.0368137,0.0377771,0.0176082,0.0358158,0.0121083,0.0194141,0.027884,0,0.0285479,0.0567791,0.0461068,0,0,0.0209538,0,0,0.0293009,0.0755286,0.0241632,0.0191731,0.0271263,0.0533752,0.0426345,0.0292349,0.0540749,0.061611,0.0377357,0.0290251,0.0225875,0.0137901,0.0340337,0.0129804,0.0420578,0.0139265,0.012543,0.0414222,0.0630609,0,0,0,0,0,0.033813,0,0.0395644,0
174,0.0392112,0.0507155,0,0,0,0,0,0,0,0,0,0,0,0,0.0433762,0,0.0167736,0.0325006,0,0,0.0148803,0,0,0.0412138,0.0607803,0.0341267,0.0238418,0.0686041,0.0393301,0.0738615,0.0887703,0.0567308,0.0610325,0.0647298,0.0368775,0.0376361,0.0169626,0.0356759,0.0122301,0.0193973,0.0285602,0,0.0284972,0.0566195,0.0461169,0,0,0.0210978,0,0,0.029233,0.0757569,0.0240416,0.0193853,0.027144,0.0534042,0.0425804,0.0290074,0.0538636,0.0614938,0.0376245,0.0290506,0.0225442,0.0138462,0.0340397,0.0127421,0.0420775,0.0140105,0.0124882,0.0413726,0.0630948,0,0,0,0,0,0.0337681,0,0.0393833,0
175,0.0394038,0.050734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158823,0.0327689,0,0,0.0148955,0,0,0.0413428,0.0598671,0.0385372,0.0224193,0.0687573,0.0391849,0.0727097,0.088431,0.0580602,0.0596513,0.064379,0.0346038,0.0349325,0.024054,0.0356128,0.012326,0.0194139,0.0290052,0,0.0282496,0.0561684,0.0461667,0,0,0.0209347,0,0,0.0291188,0.0758473,0.0239309,0.0195956,0.0271864,0.0531102,0.0423176,0.0287892,0.05375,0.0613046,0.037415,0.0290144,0.0224118,0.0138008,0.0340246,0.01264,0.0421951,0.0140125,0.0125203,0.0414176,0.0628814,0,0,0,0,0,0.031923,0,0.0392183,0
176,0.0394067,0.050658,0,0,0,0,0,0,0,0,0,0,0,0,0.0445413,0,0.0167876,0.03238,0,0,0.0150105,0,0,0.0412529,0.060539,0.0335285,0.024272,0.068273,0.0392066,0.0735294,0.0882791,0.0568624,0.0610086,0.0647132,0.0370967,0.0374117,0.0154118,0.0354198,0.0120821,0.019571,0.029759,0,0.027853,0.0564169,0.0460445,0,0,0.0208823,0,0,0.0289989,0.0761482,0.0237746,0.0197517,0.0271217,0.0537328,0.0424704,0.0285834,0.0534502,0.0612555,0.0379116,0.0288602,0.0224323,0.0138003,0.0339301,0.0125733,0.0421124,0.0139964,0.0126542,0.0411725,0.0631586,0,0,0,0,0,0.0335213,0,0.0390454,0
177,0.0396016,0.0506427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158975,0.0325718,0,0,0.0150385,0,0,0.0411349,0.0596952,0.0379144,0.0225187,0.0683199,0.039144,0.0724277,0.0880296,0.0581542,0.059577,0.0643291,0.0347594,0.0347231,0.0223005,0.0352811,0.0119869,0.0195515,0.0301091,0,0.0277799,0.0560418,0.0460927,0,0,0.0209914,0,0,0.0287207,0.0761626,0.0235697,0.019991,0.0271853,0.0536008,0.0423048,0.0284282,0.0534672,0.061098,0.0377961,0.0288247,0.0223144,0.0137629,0.0338687,0.0125481,0.0422281,0.0142222,0.0126359,0.0412083,0.0629652,0,0,0,0,0,0.031642,0,0.0389043,0
178,0.0395796,0.0505516,0,0,0,0,0,0,0,0,0,0,0,0,0.0457635,0,0.0167197,0.0321815,0,0,0.0151564,0,0,0.0411953,0.060345,0.0329551,0.0244396,0.0677712,0.0393117,0.0731788,0.0878694,0.0569561,0.0608831,0.0646849,0.0371496,0.0372139,0.0137561,0.0350799,0.0120079,0.0195814,0.0307785,0,0.0277048,0.0562589,0.045979,0,0,0.0212957,0,0,0.0282104,0.0764159,0.0233786,0.020168,0.0272018,0.0543124,0.0425609,0.0282474,0.0533381,0.0610673,0.0379601,0.0287706,0.0223545,0.013895,0.0338486,0.0125974,0.0421446,0.0145683,0.0124916,0.0410011,0.0632299,0,0,0,0,0,0.0331632,0,0.0386258,0
179,0.0404642,0.0500203,0,0,0,0,0,0,0,0,0,0,0,0,0.0462661,0,0.0166432,0.0322667,0,0,0.0151493,0,0,0.0413536,0.0602472,0.0326347,0.0245593,0.0673422,0.0393739,0.0730247,0.0877094,0.0570037,0.0608807,0.0648189,0.0372138,0.0371981,0.012911,0.0350147,0.0122027,0.0195452,0.0311095,0,0.0275719,0.056202,0.0457345,0,0,0.0222594,0,0,0.0270205,0.076541,0.0232642,0.0204901,0.0272058,0.0543382,0.042858,0.0280969,0.0532555,0.0609625,0.0378254,0.0286795,0.0223178,0.0139112,0.033826,0.0127049,0.0411521,0.0141322,0,0.040805,0.0637378,0,0,0,0,0,0.0329362,0,0.0381466,0
180,0.0406044,0.0499244,0,0,0,0,0,0,0,0,0,0,0,0,0.0466025,0,0.0165796,0.0323966,0,0,0.0152138,0,0,0.0414969,0.0601987,0.0323271,0.0246639,0.0672701,0.0394508,0.0729148,0.0876026,0.0571232,0.060873,0.0647554,0.0372321,0.0372056,0.0122821,0.0349233,0.0124092,0.0194693,0.031624,0,0.0272651,0.0561809,0.0456275,0,0,0.0221838,0,0,0.0268655,0.0766084,0.0231113,0.0206151,0.0271679,0.0541473,0.0429651,0.0279442,0.0531632,0.0608916,0.0377429,0.0285039,0.0222809,0.0139134,0.0338539,0.0128676,0.0411301,0.014142,0,0.0406881,0.0637534,0,0,0,0,0,0.0327348,0,0.0378949,0
181,0.0400929,0.0502024,0,0,0,0,0,0,0,0,0,0,0,0,0.0468862,0,0.016658,0.0323131,0,0,0.0152026,0,0,0.0413341,0.060184,0.0317381,0.024254,0.0675318,0.0394497,0.0728225,0.0875812,0.057201,0.0608492,0.0648167,0.0371686,0.0372746,0.011693,0.0347532,0.0119577,0.0196205,0.0322138,0,0.0269023,0.0561988,0.0456431,0,0,0.0209151,0,0,0.0283767,0.0766375,0.022971,0.0206082,0.0271291,0.0540175,0.0428449,0.0277622,0.0530436,0.0608309,0.0376937,0.0283432,0.0222126,0.0139017,0.0338264,0.0130928,0.0419024,0.0139532,0.0113965,0.0406193,0.0633598,0,0,0,0,0,0.0324608,0,0.0379155,0
182,0.040816,0.0497105,0,0,0,0,0,0,0,0,0,0,0,0,0.0470071,0,0.0169396,0.0323538,0,0,0.0149935,0,0,0.0412665,0.0601736,0.0307977,0.0240106,0.0668103,0.03951,0.0725963,0.0873764,0.0572339,0.0610003,0.0649513,0.0373171,0.0375402,0.0106703,0.0346344,0.0117711,0.0197607,0.0329859,0,0.0265719,0.0562146,0.0454829,0,0,0.0222045,0,0,0.0266674,0.0766802,0.0228396,0.0207369,0.0271354,0.0536924,0.0431677,0.027644,0.0528547,0.0607887,0.0376594,0.0282688,0.0221601,0.0138893,0.0338069,0.01337,0.0409954,0.0142719,0,0.0404284,0.0637846,0,0,0,0,0,0.0319468,0,0.0376513,0
