Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHIA,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,,LILC,LTHII
465,0,0.0603857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310768,0,0.0188418,0.0502754,0,0,0.0171422,0,0,0.0414962,0.0563517,0.0318229,0.0219299,0.0609431,0.0591508,0.0834968,0.0900953,0.0578155,0.061304,0.0315659,0.0355417,0.0132402,0.0414613,0.0131744,0.0217135,0.0785292,0,0.0293514,0.0501058,0.0347799,0,0,0.0126485,0,0,0.0197165,0.0739029,0.0156478,0.0219736,0.0238008,0.0614387,0.0227611,0.0369157,0.0636206,0.0696979,0.0433384,0.0323258,0.0113181,0.0115571,0.0402638,0,0.057285,0,0.0130015,0.0553508,0.0535112,0,0,0,0,0.0271849,0.05935
466,0,0.0602013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314235,0,0.0190302,0.0502786,0,0,0.017075,0,0,0.0416139,0.0565274,0.0314709,0.0220802,0.0610846,0.0592498,0.0831747,0.0899083,0.0578945,0.0614478,0.0316866,0.0354813,0.0127989,0.0417093,0.0131824,0.0218047,0.0786644,0,0.0293487,0.0502321,0.034945,0,0,0.0132027,0,0,0.0197902,0.0740136,0.0161251,0.0219114,0.0237564,0.0614486,0.0218981,0.0366398,0.0631108,0.0695533,0.0436192,0.0325045,0.0114646,0.0115072,0.0401962,0,0.057739,0,0.0132688,0.0553252,0.0535026,0,0,0,0,0.0271327,0.059269
467,0,0.0600825,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318484,0,0.0192043,0.0503857,0,0,0.0169546,0,0,0.041736,0.0565829,0.0311594,0.0222855,0.0613075,0.0594181,0.0828368,0.0896642,0.0579839,0.0616171,0.0318337,0.0355108,0.0122808,0.0419079,0.0132005,0.0218791,0.0788509,0,0.0294473,0.0503791,0.0350965,0,0,0.0139829,0,0,0.0196996,0.0741544,0.0165999,0.0217026,0.0237378,0.0614502,0.0212083,0.036379,0.0626049,0.0694428,0.043901,0.0325839,0.0116505,0.0114457,0.0400605,0,0.0580777,0,0.0136124,0.0552804,0.0534019,0,0,0,0,0.02711,0.0591815
468,0,0.0600501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323071,0,0.0194113,0.0504806,0,0,0.0168557,0,0,0.0418362,0.0566305,0.0308299,0.0225416,0.0612998,0.0596257,0.082402,0.0894039,0.0580614,0.0616821,0.0319856,0.035543,0.0117129,0.0420483,0.0131926,0.0219552,0.0790224,0,0.0295079,0.0505239,0.0353997,0,0,0.0146448,0,0,0.0194625,0.0742835,0.0171377,0.0216078,0.0237796,0.0614492,0.0205813,0.036149,0.0621829,0.0693166,0.044089,0.0325878,0.0118077,0.0116171,0.0399189,0,0.0584138,0,0.0139274,0.0552133,0.0532734,0,0,0,0,0.0271468,0.0591033
469,0,0.0600709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328348,0,0.0196002,0.0505736,0,0,0.0168399,0,0,0.0419105,0.0567256,0.030615,0.0227699,0.0612451,0.05957,0.0819182,0.0891835,0.0581362,0.0617054,0.0321139,0.0355553,0.0110178,0.042159,0.0131826,0.0220082,0.0790881,0,0.0296458,0.0506646,0.0357275,0,0,0.0152847,0,0,0.0194292,0.0744037,0.0175831,0.0216317,0.0238519,0.0613946,0.0199985,0.0360097,0.0618744,0.0692525,0.0441797,0.0325752,0.0120193,0.0118771,0.0398345,0,0.0588778,0,0.0144113,0.0550793,0.053245,0,0,0,0,0.0272488,0.0589943
470,0,0.060248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333916,0,0.0197718,0.0506445,0,0,0.0168204,0,0,0.0419528,0.0568116,0.0304556,0.0229733,0.0612186,0.0594884,0.0814512,0.0889912,0.0582015,0.0616751,0.0322258,0.0355599,0.0103469,0.0422565,0.0131607,0.0220772,0.0789894,0,0.0299575,0.0507471,0.0361677,0,0,0.0158941,0,0,0.0195283,0.0745617,0.017839,0.0216651,0.0239,0.0613021,0.0195532,0.0360641,0.0616259,0.0692334,0.0443184,0.0325772,0.0122658,0.0121462,0.0397349,0,0.0592736,0,0.0150421,0.055077,0.0532444,0,0,0,0,0.0273976,0.0588914
471,0,0.060298,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338965,0,0.0199548,0.0507316,0,0,0.0167744,0,0,0.041976,0.0569247,0.0303213,0.023208,0.0612643,0.0594822,0.08099,0.0887614,0.0582859,0.0616879,0.0323571,0.0355798,0.00971914,0.0423354,0.0131396,0.0221272,0.0789002,0,0.0303112,0.0507838,0.036293,0,0,0.0164593,0,0,0.0197949,0.0746777,0.0178212,0.0216552,0.0238951,0.0611435,0.0192819,0.0362784,0.061418,0.0692268,0.0446438,0.0325502,0.012572,0.0121307,0.0396474,0,0.059676,0,0.0156753,0.0548785,0.0533352,0,0,0,0,0.0275868,0.0588091
472,0,0.0573508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340922,0,0.0201224,0.0509139,0,0,0.0181705,0,0,0.0428275,0.0568142,0.0302585,0.0233879,0.0617648,0.060919,0.0805587,0.0885557,0.0582754,0.0617097,0.0324317,0.035519,0.00938345,0.0413474,0.0131933,0.0226423,0.0789124,0,0.030503,0.0505561,0,0,0,0.017868,0,0,0.0202408,0.074554,0.018116,0.0220395,0.0236609,0.0618058,0.018793,0.0368357,0.0615286,0.069635,0.0451888,0.032326,0.0129308,0.0122685,0.0393951,0,0.0622193,0,0.0164653,0.0522587,0.0526759,0,0,0,0,0.0278982,0.0587701
473,0,0.0616951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344723,0,0.0202563,0.0479278,0,0,0.0142221,0,0,0.0410578,0.0572316,0.030608,0.0232224,0,0.0557224,0.0805091,0.0885701,0.0579603,0.0614508,0.0321239,0.0353612,0.00899286,0.0436206,0.012969,0.0208613,0.0789954,0,0.0309668,0.0493933,0.036097,0,0,0.018491,0,0,0.0206451,0.0750185,0.01754,0.0186236,0.0247478,0.066027,0.0160339,0.0353775,0.0600585,0.0681881,0.0438222,0.0330546,0.0128901,0.0126266,0.0402388,0,0.0626927,0,0.0165204,0.0526186,0.0532735,0,0,0,0,0.0324209,0.0591257
474,0,0.0620581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348624,0,0.0203414,0.047859,0,0,0.0142245,0,0,0.0410652,0.057331,0.030599,0.0232836,0,0.0552992,0.0803267,0.0884842,0.0578343,0.0613725,0.0320437,0.0352756,0.00857738,0.0433628,0.0128535,0.0209007,0.0790929,0,0.0308694,0.0493988,0.0366197,0,0,0.0169029,0,0,0.019323,0.0749585,0.0174838,0.0182054,0.024745,0.0664074,0.0230081,0.0352488,0.0596929,0.0682082,0.0439197,0.0330755,0.0130895,0.0125325,0.0401416,0,0.0617301,0,0.0196308,0.0526067,0.0526926,0,0,0,0,0.0330845,0.0592014
475,0,0.0619867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353316,0,0.0204461,0.0478664,0,0,0.0142448,0,0,0.0410506,0.0573784,0.0304078,0.0234978,0,0.0552186,0.0799192,0.0882321,0.0578769,0.0614265,0.0321611,0.0352836,0.0079906,0.0432012,0.0128372,0.0209204,0.079549,0,0.0309709,0.0494002,0.0370999,0,0,0.0125339,0,0,0.017744,0.0749864,0.0173861,0.0183319,0.0245516,0.066282,0.0283093,0.0353197,0.0593923,0.0682586,0.0442435,0.0330678,0.0133541,0.0123289,0.0401224,0,0.0588737,0,0.0150616,0.0525773,0.0523489,0,0,0,0,0.0326998,0.0591789
476,0,0.0618446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035677,0,0.0205527,0.0477243,0,0,0.0140909,0,0,0.0410049,0.0575136,0.0303269,0.0235999,0,0.0550118,0.0796138,0.0880331,0.0578779,0.0614,0.0321976,0.0352627,0.00752736,0.0432188,0.0128374,0.0208818,0.0798382,0,0.0310092,0.0495018,0.0373151,0,0,0.0119415,0,0,0.0175557,0.0749505,0.0173121,0.0185217,0.0242868,0.066077,0.0285253,0.0353944,0.0591077,0.0683297,0.0445756,0.0329362,0.0135593,0.0123022,0.0401862,0,0.058569,0,0.0142442,0.0524907,0.0522641,0,0,0,0,0.031719,0.0592148
477,0,0.0616879,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359373,0,0.0206297,0.0475948,0,0,0.0139438,0,0,0.0409742,0.0576584,0.0301854,0.0236265,0,0.0548144,0.0793722,0.0879318,0.0579421,0.0614493,0.0322771,0.0353237,0.00724113,0.0432403,0.0128541,0.0208368,0.0800893,0,0.0310882,0.0495617,0.0374905,0,0,0.0114409,0,0,0.0175128,0.074808,0.0173441,0.0187752,0.0240776,0.0657195,0.0285512,0.0355175,0.0588802,0.0684606,0.044874,0.0326557,0.013809,0.0125735,0.0403482,0,0.0584608,0,0.0137752,0.0524552,0.05221,0,0,0,0,0.0316864,0.059155
478,0,0.0615312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362209,0,0.0206616,0.0474902,0,0,0.0138031,0,0,0.0409386,0.0577982,0.0299633,0.0236538,0,0.0546656,0.0791954,0.0879372,0.05803,0.0615314,0.0323828,0.0354342,0.0070315,0.0432175,0.0128551,0.0207942,0.0804008,0,0.0311764,0.0495975,0.0376332,0,0,0.0109997,0,0,0.0175036,0.0746006,0.0173252,0.0189989,0.0239838,0.0654152,0.0285682,0.0356437,0.058703,0.0685842,0.0450763,0.0325049,0.0141508,0.0127351,0.0403801,0,0.0583384,0,0.0133628,0.0524217,0.0521391,0,0,0,0,0.0323439,0.0590367
479,0,0.0614411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366374,0,0.020636,0.047324,0,0,0.0136533,0,0,0.0408911,0.0579665,0.0297171,0.0237479,0,0.0545382,0.0790674,0.0878846,0.0580921,0.061581,0.0324772,0.0353978,0.0066957,0.0432125,0.0128366,0.0207662,0.0806584,0,0.0312413,0.0496544,0.0377922,0,0,0.0106789,0,0,0.0175158,0.074468,0.0172233,0.0191107,0.023993,0.0652433,0.0285783,0.035723,0.0584739,0.0686118,0.045161,0.032503,0.014447,0.0127085,0.0403922,0,0.0581454,0,0.0129524,0.0523411,0.0520987,0,0,0,0,0.0323512,0.0590543
480,0,0.0614114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371557,0,0.0206009,0.0470678,0,0,0.0135021,0,0,0.0408902,0.0581085,0.0295078,0.0238646,0,0.0544057,0.0789306,0.0876783,0.0581156,0.0615753,0.0325168,0.0353871,0.00628101,0.0431982,0.0128181,0.0207651,0.0806403,0,0.0313025,0.049803,0.038043,0,0,0.0102333,0,0,0.0174833,0.0744003,0.0171984,0.0190526,0.0240055,0.0651262,0.0286111,0.0358083,0.058224,0.0686297,0.0451971,0.0325442,0.0146763,0.0125539,0.0404143,0,0.0579057,0,0.0125792,0.0522379,0.0520742,0,0,0,0,0.0317464,0.0591148
481,0,0.0613645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376179,0,0.0205887,0.0467886,0,0,0.0133899,0,0,0.0410083,0.0581867,0.0292467,0.0238459,0,0.0542521,0.0787559,0.0873933,0.0581268,0.0615632,0.0325593,0.035358,0.00594741,0.0431983,0.0128511,0.0208023,0.0804739,0,0.0313988,0.0499053,0.0383115,0,0,0.00952995,0,0,0.017446,0.0743097,0.0173301,0.0188464,0.0239676,0.0649904,0.0288351,0.0359051,0.0580167,0.0686603,0.0452152,0.0325317,0.0149855,0.0124838,0.0403798,0,0.057616,0,0.0123424,0.052143,0.0520376,0,0,0,0,0.0315559,0.0590853
482,0,0.0597442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382224,0,0.0207286,0.049602,0,0,0.0155318,0,0,0.0419571,0.0582175,0.0283382,0.0241167,0.0595112,0.0573596,0.0779598,0.0866543,0.0583984,0.0619784,0.0329221,0.0353818,0.0054198,0.0417835,0.0129371,0.0220728,0.0802814,0,0.0311756,0.0513791,0.0379837,0,0,0.00611048,0,0,0.0179097,0.073902,0.0179865,0.0220058,0.0229878,0.0602506,0.03228,0.0369451,0.0587711,0.0698383,0.0465602,0.0318639,0.0154725,0.0122803,0.0395988,0,0.0542383,0,0.0142487,0.0536975,0.051868,0,0,0,0,0.02777,0.0587027
483,0,0.0604893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386788,0,0.0206803,0.049325,0,0,0.0152615,0,0,0.0417921,0.0582494,0.027987,0.0240039,0.0595579,0.0573152,0.0777214,0.0866882,0.0584006,0.0620135,0.0329433,0.0353835,0.00514622,0.0419236,0.0130056,0.0219537,0.0798358,0,0.031284,0.0515412,0.0379484,0,0,0.0117098,0,0,0.0310812,0.0737245,0.0182342,0.0220753,0.0229697,0.0601793,0.0359231,0.0367744,0.0586621,0.0698629,0.0467781,0.0318178,0.0155699,0.0123565,0.0395231,0,0.0520843,0.00928872,0.0135924,0.0543779,0.0511912,0,0,0,0,0.0275508,0.0587317
484,0,0.0603817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392189,0,0.0205231,0.0491163,0,0,0.0151296,0,0,0.0417284,0.0582313,0.02773,0.0238817,0.0597835,0.0570922,0.077587,0.0870747,0.0584035,0.0620082,0.0329782,0.0354325,0.00491599,0.0417725,0.0129701,0.0220039,0.0792005,0,0.0314666,0.0517309,0.0380761,0,0,0.0113832,0,0,0.032127,0.0735088,0.0185669,0.0221772,0.0228437,0.0602346,0.0359273,0.0366628,0.0586271,0.0699022,0.0469196,0.0317706,0.0156523,0.0124451,0.0394427,0,0.0517316,0.0100429,0.0137758,0.0542296,0.0511297,0,0,0,0,0.0277059,0.0588157
485,0,0.0603082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397388,0,0.0204042,0.048982,0,0,0.0150707,0,0,0.041755,0.0582171,0.0274682,0.0237955,0.0600025,0.0569058,0.0775571,0.0872725,0.0584299,0.0620337,0.0330708,0.0354613,0.00473792,0.0416021,0.0129479,0.0221015,0.0785725,0,0.0315941,0.0518601,0.0381718,0,0,0.0113024,0,0,0.0324238,0.0732844,0.0189151,0.0223337,0.0227755,0.0602201,0.035992,0.0367633,0.0585834,0.0699656,0.046858,0.0317081,0.0156393,0.0124467,0.0392859,0,0.0513682,0.0112261,0.0128453,0.0540251,0.0511229,0,0,0,0,0.0281296,0.0588166
486,0,0.0601863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402901,0,0.0203435,0.0489228,0,0,0.0149888,0,0,0.0417913,0.0581536,0.0271786,0.0237201,0.0601825,0.0566866,0.0773885,0.0874788,0.0584725,0.0620605,0.0331779,0.0355003,0.00460881,0.0414287,0.0129283,0.0222046,0.0778518,0,0.0316991,0.0519521,0.0382212,0,0,0.0108616,0,0,0.0323851,0.0729515,0.0191657,0.0223266,0.0226943,0.0601356,0.0359996,0.0369657,0.0585304,0.0700376,0.0469236,0.0316112,0.0155993,0.0123292,0.0390787,0,0.0509833,0.0119074,0.0127186,0.0537531,0.0512129,0,0,0,0,0.0285619,0.0587726
487,0,0.0601192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407875,0,0.0203676,0.0489717,0,0,0.0148795,0,0,0.0418157,0.0578954,0.0269979,0.0236961,0.0602966,0.0563879,0.0770121,0.0875041,0.0584898,0.0620502,0.0332983,0.0354945,0.00451743,0.0412535,0.0128998,0.0222941,0.0767389,0,0.0319177,0.052109,0.0383155,0,0,0.0106626,0,0,0.0327589,0.0725635,0.0188263,0.0222229,0.0224563,0.0600795,0.0361046,0.0371991,0.0584711,0.0701383,0.0471302,0.0313771,0.0155669,0.0120235,0.0387035,0,0.0505393,0.0127363,0.0130179,0.0534861,0.0512363,0,0,0,0,0.0288948,0.0587769
488,0,0.060076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041131,0,0.0204633,0.0490899,0,0,0.0147357,0,0,0.041828,0.0574371,0.0270102,0.0237603,0.060343,0.0560029,0.0765805,0.0873594,0.0584751,0.0620068,0.0334289,0.0354476,0.00444952,0.041047,0.0128615,0.0223659,0.0752504,0,0.032317,0.0524069,0.0384812,0,0,0.0106665,0,0,0.0332188,0.0724364,0.0179043,0.0223075,0.0220023,0.0599714,0.0363236,0.0373945,0.0584368,0.0702649,0.0473966,0.0309612,0.0155163,0.0114793,0.0381688,0,0.0500941,0.013607,0.0130926,0.0532461,0.0512754,0,0,0,0,0.0291693,0.0588877
489,0,0.0599557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416116,0,0.0203837,0.0492348,0,0,0.014518,0,0,0.0418107,0.0572546,0.0269656,0.0238406,0.0603507,0.0555263,0.0763596,0.0873672,0.0584657,0.0619754,0.0335732,0.035449,0.00442789,0.0408705,0.0128067,0.0223894,0.0736721,0,0.0326695,0.0527315,0.0386736,0,0,0.0106354,0,0,0.0334627,0.0723445,0.0175337,0.0225904,0.0215273,0.059867,0.036444,0.0374854,0.0584234,0.0703531,0.0475285,0.0307141,0.0155302,0.0112308,0.0377827,0,0.0496201,0.0141803,0.0131658,0.0530115,0.0513773,0,0,0,0,0.0293519,0.0589709
490,0,0.0598198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420797,0,0.0201735,0.0493879,0,0,0.0142186,0,0,0.0417194,0.0572782,0.0268598,0.0238833,0.060354,0.0549219,0.0764914,0.0875084,0.0585078,0.0619971,0.0337113,0.0354558,0.00440861,0.0407516,0.0127674,0.0223354,0.0738648,0,0.0308166,0.0530722,0.0389311,0,0,0.0105,0,0,0.0337158,0.071888,0.0166829,0.0230386,0.0213109,0.0598883,0.0366594,0.0372504,0.0583038,0.0703261,0.0474322,0.030896,0.0166905,0.0122538,0.0374737,0,0.0491176,0.0143475,0.013444,0.0528659,0.0514562,0,0,0,0,0.0294956,0.0589868
491,0,0.0597633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425194,0,0.0200229,0.0495531,0,0,0.0138534,0,0,0.0415351,0.0573687,0.026683,0.0238612,0.0602703,0.054167,0.0766109,0.0874618,0.058576,0.0620439,0.033804,0.0354182,0.00435832,0.0406584,0.0127772,0.0221214,0.0768102,0,0.0260236,0.0535253,0.0392733,0,0,0.0102532,0,0,0.0339039,0.0710594,0.0150002,0.0236194,0.0215152,0.0600189,0.0369988,0.0367539,0.0578838,0.0700228,0.0471538,0.0313062,0.0195849,0.0148461,0.0369072,0,0.0486932,0.0141439,0.0138964,0.052776,0.0514753,0,0,0,0,0.0296145,0.0590612
492,0,0.0597495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397529,0,0.0179472,0.0495776,0,0,0.0133795,0,0,0.0417048,0.0580609,0.0255084,0.0245903,0.0595268,0.0537848,0.0758433,0.0870319,0.0600213,0.0631637,0.0352572,0.0367082,0.00416638,0.0406294,0.0123417,0.0219549,0.0689021,0,0.0301912,0.0541859,0.0393666,0,0,0.00992163,0,0,0.0345046,0.0710489,0.0160797,0.0239772,0.0247979,0.059586,0.0375313,0.0360916,0.0563907,0.069618,0.0478144,0.0332605,0.0144969,0.0141103,0.0400537,0,0.0478487,0.0130732,0.0146621,0.0530494,0.0514779,0,0,0,0,0.0292788,0.0590976
493,0,0.059602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039944,0,0.0176368,0.0495957,0,0,0.0127001,0,0,0.0416647,0.0584785,0.0255096,0.0243327,0.059376,0.0527536,0.0760483,0.0869093,0.0599664,0.0630122,0.0351827,0.0365563,0.00411471,0.0406839,0.0122985,0.0217834,0.0686043,0,0.0294299,0.0549094,0.0397705,0,0,0.00960312,0,0,0.0346524,0.0708039,0.0160877,0.0242804,0.0258622,0.0593751,0.038011,0.0356186,0.055469,0.0691844,0.0479862,0.0332235,0.0147844,0.0142817,0.0397212,0,0.0472831,0.0122056,0.0153003,0.0530138,0.0510474,0,0,0,0,0.0290871,0.0593764
494,0,0.0593786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400658,0,0.0173637,0.0494396,0,0,0.0121431,0,0,0.0415734,0.0589271,0.0254627,0.0239195,0.0595882,0.0517046,0.0763723,0.0868552,0.0597907,0.0628293,0.035166,0.036464,0.00422659,0.0406384,0.0122653,0.0215402,0.067905,0,0.0296662,0.0553586,0.0401343,0,0,0.0093744,0,0,0.0346269,0.0709144,0.0159322,0.0243597,0.0263781,0.0592326,0.0384889,0.0352411,0.0547114,0.068639,0.047895,0.0330256,0.0152133,0.0141712,0.0393321,0,0.0469197,0.011308,0.0158603,0.0529065,0.0500818,0,0,0,0,0.0288595,0.0597172
495,0.0301776,0.0601549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402777,0,0.0170182,0.0490827,0,0,0.0131975,0,0,0.0421628,0.0589426,0.0254225,0.0234913,0.0599404,0.0510906,0.0767329,0.0869054,0.059604,0.0627263,0.0351143,0.0363634,0.00433722,0.0385155,0.0120873,0.0219825,0.0671402,0,0.0306017,0.0553852,0.0434803,0,0,0.00840715,0,0,0.034063,0.0713202,0.0156315,0.0241476,0.0261279,0.0592816,0.0360277,0.0350527,0.0543601,0.0680617,0.0474642,0.0328373,0.0156148,0.0140573,0.0390539,0,0.0476999,0.0102477,0.0160036,0.0534377,0.0477757,0,0,0,0,0.0284258,0.0598987
496,0,0.0589948,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401624,0,0.0164839,0.0487875,0,0,0.0112272,0,0,0.0411411,0.0585607,0.0254265,0.0228541,0.0605951,0.0495855,0.0774362,0.087036,0.0594577,0.0625443,0.0349651,0.0364442,0.00448135,0.0404014,0.0124009,0.0209466,0.0662212,0,0.0317045,0.0554602,0.0407241,0,0,0.00917384,0,0,0.0343636,0.0718254,0.0161848,0.023386,0.0254706,0.0585178,0.0394385,0.0346319,0.0541818,0.0674102,0.0465546,0.0327931,0.0154416,0.0138584,0.0390294,0,0.046185,0.00955374,0.017213,0.0527996,0.0494467,0,0,0,0,0.0283645,0.0603061
497,0.0307712,0.0599392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430744,0,0.0179022,0.0482919,0,0,0.0127142,0,0,0.0411997,0.0577547,0.0263191,0.0215308,0.0617196,0.0484509,0.0788343,0.0874486,0.0580923,0.0614021,0.0334547,0.0351722,0.00322681,0.0381755,0.0123665,0.0214183,0.0731487,0,0.0275297,0.055265,0.0441725,0,0,0.00783618,0,0,0.0335405,0.0719349,0.0149725,0.0230206,0.022835,0.0586711,0.0370129,0.0345152,0.0550011,0.0670652,0.0451218,0.0314226,0.02022,0.0153135,0.0365413,0,0.0471964,0.00929054,0.017572,0.0531652,0.0476478,0,0,0,0,0.0282505,0.0607755
498,0.0303246,0.0598348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430754,0,0.0173888,0.0476307,0,0,0.0125566,0,0,0.0411261,0.0575652,0.0263815,0.020836,0.0625278,0.0475241,0.0795776,0.087493,0.057981,0.061297,0.0332945,0.0351758,0.00305709,0.0378743,0.0123895,0.0212903,0.0704042,0,0.031028,0.0552095,0.044287,0,0,0.00807478,0,0,0.0333808,0.072683,0.0174282,0.0224889,0.0228726,0.0578018,0.0376115,0.0345903,0.0552912,0.0668817,0.0446119,0.0313791,0.017727,0.013542,0.037391,0,0.04646,0.00844163,0.0182327,0.053171,0.047541,0,0,0,0,0.028102,0.0612425
499,0.0304188,0.0598207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431713,0,0.016846,0.0467969,0,0,0.0124463,0,0,0.0411122,0.0573892,0.0264682,0.0201288,0.0634461,0.0467242,0.0803249,0.0875049,0.0578099,0.0611781,0.033108,0.0352115,0.002947,0.0375311,0.0122886,0.0213245,0.0684676,0,0.0335631,0.055124,0.0443252,0,0,0.00832872,0,0,0.0332847,0.073251,0.0195486,0.022071,0.0229479,0.0571749,0.0380972,0.0348273,0.0556281,0.0667519,0.0440862,0.0313655,0.0161085,0.0125125,0.0378246,0,0.0457301,0.0078984,0.0187983,0.0532248,0.0474399,0,0,0,0,0.0279501,0.061717
500,0.0305099,0.0597697,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433071,0,0.0162735,0.0458563,0,0,0.0124519,0,0,0.0411503,0.0571373,0.0266131,0.0194477,0.0642185,0.0461455,0.0810975,0.0874942,0.0576276,0.0610353,0.0329153,0.0353206,0.00284712,0.0372262,0.0122098,0.0214355,0.0682117,0,0.0337659,0.0549281,0.0443654,0,0,0.00882023,0,0,0.0333283,0.0732713,0.0198764,0.0218282,0.0230359,0.0568141,0.0385585,0.0349547,0.0558894,0.0665188,0.0436591,0.0313065,0.0160819,0.0124924,0.0377528,0,0.0449711,0.00758923,0.019166,0.0532287,0.0472573,0,0,0,0,0.0277965,0.062274
501,0.0304874,0.0596657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043548,0,0.0156939,0.044845,0,0,0.0126202,0,0,0.0412028,0.0569021,0.0268848,0.01882,0.0646123,0.0458289,0.0819195,0.0874338,0.0575513,0.0608718,0.0327076,0.0353953,0.00268089,0.0369956,0.012138,0.0216039,0.0678981,0,0.0338949,0.0547189,0.0444018,0,0,0.00940376,0,0,0.0332881,0.0729959,0.0201647,0.0217174,0.0233265,0.0566873,0.0390253,0.0348948,0.0559491,0.0663887,0.0435368,0.0312063,0.0162384,0.0124681,0.037793,0,0.0442611,0.00748705,0.0192699,0.0531683,0.0471448,0,0,0,0,0.0276863,0.0628793
502,0.0304042,0.0595386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438222,0,0.0150801,0.0438361,0,0,0.012852,0,0,0.0412326,0.0566498,0.0272149,0.0181546,0.0647976,0.0457371,0.0827456,0.0873526,0.0574007,0.060677,0.0324799,0.0352763,0.00245469,0.0368186,0.0120445,0.0218035,0.0673775,0,0.0340298,0.0546809,0.0444378,0,0,0.00992747,0,0,0.0331941,0.0727232,0.0205624,0.0218368,0.0234168,0.0568554,0.0394442,0.0346335,0.0558931,0.0663668,0.0434472,0.0310835,0.016575,0.0124638,0.0379241,0,0.0436957,0.00739619,0.019373,0.0530778,0.0471152,0,0,0,0,0.0273364,0.0635834
503,0.0303681,0.0594393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440979,0,0.0144583,0.0428915,0,0,0.0130919,0,0,0.0412653,0.0563414,0.0275775,0.0175105,0.0651481,0.045752,0.0835725,0.0873038,0.0571092,0.0603956,0.0322014,0.0352299,0.00230278,0.0366483,0.0119375,0.0220262,0.0668155,0,0.0339446,0.0546824,0.0444463,0,0,0.0103792,0,0,0.0330701,0.0724071,0.0209384,0.0221771,0.0233885,0.0569085,0.0398526,0.0344115,0.055814,0.066341,0.0434188,0.0311361,0.0165995,0.0123561,0.0379055,0,0.0433007,0.00731855,0.0194693,0.0529863,0.0470538,0,0,0,0,0.0266513,0.0643227
