Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,LTHIP,LILC,,x77
549,0,0.0541394,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370921,0,0.0228118,0.0628896,0,0,0.00886806,0,0,0.0410492,0.0535271,0.0368208,0.0221335,0.0563127,0.0384388,0.0463381,0.0742947,0.0609249,0.0605003,0.0638978,0.0340905,0.0362784,0.022721,0.0400486,0.0102829,0.0160113,0.0108105,0,0.0276415,0.0460461,0.0422693,0,0,0.00970211,0,0,0.0339881,0.0783059,0.0209115,0.0155351,0.0259959,0.0476802,0.0410225,0.0340762,0.0592817,0.0611302,0.039324,0.0259286,0.0279285,0.0141641,0.0322708,0.0343907,0.0443929,0.00724103,0.0172068,0.048994,0.0523701,0,0,0,0.0174171,0,0,0
550,0,0.0542088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369959,0,0.0228447,0.0629109,0,0,0.00874216,0,0,0.041115,0.0534436,0.0368496,0.022075,0.0563694,0.0384592,0.0464255,0.0743396,0.060867,0.0605177,0.0639022,0.0341046,0.0362746,0.0227513,0.0400533,0.0103014,0.0160499,0.0109244,0,0.02755,0.0460031,0.0423453,0,0,0.00975702,0,0,0.0339449,0.0783397,0.0208868,0.0155923,0.026008,0.0478685,0.0409464,0.0340119,0.0592579,0.0611045,0.0393531,0.0259384,0.0278574,0.0141815,0.0322414,0.0342899,0.0443462,0.00716818,0.0171994,0.0490498,0.0523262,0,0,0,0.0173714,0,0,0
551,0,0.0542268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369249,0,0.0228661,0.0628678,0,0,0.00858422,0,0,0.0411886,0.0533712,0.0369251,0.0219929,0.0563996,0.0385506,0.0465166,0.0743921,0.0608419,0.06049,0.063861,0.0340763,0.036286,0.0228075,0.0400746,0.0103224,0.0161079,0.0109224,0,0.027618,0.0461732,0.0423617,0,0,0.00985156,0,0,0.033939,0.0783033,0.0208867,0.0144688,0.0260733,0.0479343,0.0409205,0.033863,0.0592521,0.0610582,0.0392913,0.0259524,0.0278684,0.0141913,0.0322559,0.0343148,0.0442719,0.00718994,0.0171674,0.0491461,0.052276,0,0,0,0.0173713,0,0,0
552,0,0.0543828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369228,0,0.0228753,0.0628316,0,0,0.00938434,0,0,0.0409481,0.0533222,0.0369099,0.0219639,0.0563609,0.039198,0.0465611,0.0744219,0.0608089,0.0605019,0.0638623,0.0340654,0.0363065,0.022798,0.0399223,0.0115325,0.0145865,0.0109543,0,0.0277379,0.0462763,0.0422191,0,0,0.0109467,0,0,0.0336235,0.0782436,0.0208582,0.0139854,0.0260822,0.047806,0.041217,0.0338169,0.0592113,0.0610373,0.0392906,0.0259672,0.0278627,0.0141837,0.0322988,0.0341585,0.0440331,0.00912998,0.0153253,0.049334,0.0521854,0,0,0,0.017388,0,0,0
553,0,0.0544661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369151,0,0.0228591,0.0627573,0,0,0.00955784,0,0,0.0409064,0.0532442,0.0368218,0.0219214,0.0563929,0.0393529,0.0466521,0.0744846,0.0607514,0.0605083,0.0638638,0.0340552,0.03632,0.0226943,0.0399147,0.0119283,0.014225,0.0110762,0,0.0277499,0.0462937,0.0422367,0,0,0.0114521,0,0,0.0335045,0.0782018,0.0208147,0.0137881,0.0261317,0.0476865,0.0412822,0.0338015,0.0591933,0.0609979,0.039165,0.0260039,0.0278079,0.0141694,0.0323211,0.033972,0.043909,0.00985208,0.01478,0.0494057,0.0521052,0,0,0,0.0173583,0,0,0
554,0,0.0531997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369233,0,0.0218998,0.0629586,0,0,0.00873967,0,0,0.0400802,0.0526578,0.033693,0.0220518,0.0552126,0.038832,0.0483148,0.0749997,0.0597509,0.0606056,0.0637992,0.0344007,0.0367227,0.0192772,0.0402713,0.0113987,0.0179116,0.0110878,0,0.0284014,0.0469513,0.0429022,0,0,0.0109253,0,0,0.0335246,0.0778647,0.0206109,0,0.026016,0.046949,0.0418533,0.0344199,0.0599199,0.0608497,0.038169,0.0259641,0.0277463,0.0140241,0.0322507,0.0344813,0.043821,0.00738413,0.0178162,0.0493193,0.0517593,0,0,0,0.01704,0,0,0
555,0,0.0542184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036787,0,0.0228573,0.0626761,0,0,0.00796147,0,0,0.0415319,0.0531503,0.0369496,0.0218132,0.0565764,0.038649,0.0467699,0.0746171,0.0608392,0.0604317,0.0638096,0.0339725,0.0363039,0.0228772,0.0403002,0.0103258,0.0164676,0.0111595,0,0.0277828,0.0463392,0.0424854,0,0,0.0102561,0,0,0.0340721,0.0781186,0.0208118,0.0128513,0.0262005,0.0477229,0.0408999,0.0337208,0.0591438,0.0609545,0.0390747,0.0260259,0.0277024,0.0141603,0.0323241,0.0338121,0.0438925,0.0072749,0.0172599,0.0492503,0.0515867,0,0,0,0.0173092,0,0,0
556,0,0.0548238,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376432,0,0.022619,0.0622166,0,0,0.0115096,0,0,0.0404036,0.052606,0.0359713,0.0216724,0.055105,0.0402168,0.047158,0.0749252,0.0606006,0.0602792,0.0636391,0.0338478,0.0362002,0.0211596,0.0394216,0.0135227,0.0125868,0.0110795,0,0.0277859,0.0474063,0.0427043,0,0,0.0140919,0,0,0.0328978,0.078243,0.0208584,0,0.0265954,0.0481597,0.0423545,0.0340785,0.0593868,0.0606015,0.0382759,0.0262369,0.0274619,0.014228,0.0323783,0.034575,0.0432031,0.0133158,0.0135595,0.050274,0.0506619,0,0,0,0.0171138,0,0,0
557,0,0.0547387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367763,0,0.0228399,0.0626841,0,0,0.00987447,0,0,0.0409276,0.0530992,0.0369079,0.0218303,0.0564953,0.0401794,0.0467831,0.0745847,0.0607377,0.0605575,0.0638967,0.0340595,0.0363551,0.0228281,0.0399364,0.0131421,0.0134003,0.0113767,0,0.0277671,0.0463499,0.0424761,0,0,0.0131484,0,0,0.0330785,0.0780199,0.02074,0.0141522,0.0261958,0.0477865,0.0412212,0.0335589,0.0590184,0.0609293,0.0391013,0.0260527,0.0276196,0.0141791,0.032423,0.0335331,0.0435789,0.0118556,0.0136979,0.0497027,0.0516297,0,0,0,0.0173083,0,0,0
558,0,0.0542872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366301,0,0.0228665,0.062643,0,0,0.00725674,0,0,0.0417482,0.0530289,0.0370688,0.0217357,0.0566925,0.0386999,0.0468473,0.0746438,0.0608362,0.0605092,0.063864,0.0339907,0.0363164,0.0231461,0.0405899,0.00978958,0.0171924,0.0113946,0,0.0277522,0.0463878,0.0426086,0,0,0.0102803,0,0,0.0341421,0.0778829,0.0208728,0.0134733,0.026124,0.0480094,0.0406643,0.0336527,0.0590929,0.0609936,0.03915,0.0260076,0.027606,0.0141163,0.0323784,0.0334589,0.0438414,0.00715137,0.017533,0.0493544,0.0520514,0,0,0,0.0172125,0,0,0
559,0,0.0543313,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366544,0,0.0229053,0.0625713,0,0,0.00714507,0,0,0.0418263,0.053116,0.036903,0.0217719,0.056701,0.038766,0.0468308,0.0746009,0.0608018,0.0605561,0.0639152,0.0340526,0.0362508,0.0230957,0.0406773,0.00976011,0.0173256,0.0114017,0,0.0277455,0.0464151,0.0426653,0,0,0.0103602,0,0,0.0340667,0.0777883,0.0210356,0.0143929,0.0260075,0.0480361,0.0405612,0.0337256,0.0590867,0.0610306,0.0393051,0.0259648,0.0275814,0.0141358,0.0323358,0.0334651,0.0438342,0.00721258,0.0174747,0.0493606,0.0521343,0,0,0,0.0172529,0,0,0
560,0,0.0533314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360097,0,0.0238611,0.0588731,0,0,0.00686151,0,0,0.0409315,0,0.03465,0.0245752,0.0564386,0.0399164,0.0455083,0.0717396,0.058988,0.062774,0.0663309,0.0363559,0.0372101,0.0228224,0.0406321,0.010721,0.0192996,0.0106781,0,0.0281137,0.048939,0.0426689,0,0,0.0113438,0,0,0.0335562,0.0757034,0.0207834,0.0145881,0.025078,0.0465174,0.0414064,0.0327035,0.0597293,0.0611696,0.0379571,0.0257268,0.0277618,0.0142348,0.0321189,0.03528,0.0435314,0.00714645,0.0179404,0.0489595,0.0530661,0,0,0,0.0191202,0,0,0
561,0,0.0545582,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366346,0,0.0229608,0.0624991,0,0,0.00772163,0,0,0.0416453,0.0532723,0.0367927,0.0218222,0.0567176,0.0396926,0.0468354,0.0745887,0.0607923,0.0606043,0.0639606,0.0341054,0.0361864,0.0231067,0.0406099,0.0114385,0.0157003,0.0116215,0,0.0276658,0.0464613,0.0428186,0,0,0.0115327,0,0,0.0337049,0.0781615,0.0210871,0.0154172,0.0259431,0.0479725,0.0405461,0.0336557,0.0590776,0.0610087,0.0393996,0.025966,0.0275189,0.0141752,0.0323885,0.0333026,0.0436825,0.00876698,0.0157013,0.0495026,0.0519922,0,0,0,0.0173073,0,0,0
562,0,0.0543949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365355,0,0.0229308,0.0624581,0,0,0.00668932,0,0,0.0419234,0.0532181,0.0368408,0.0217675,0.0572064,0.0389874,0.0469272,0.0746643,0.060797,0.0605588,0.0639357,0.0340635,0.0362298,0.023198,0.0410349,0.00984579,0.0175171,0.011707,0,0.0276731,0.0463798,0.0428988,0,0,0.0106053,0,0,0.0340323,0.0783064,0.0210938,0.0154728,0.0259852,0.048101,0.0404052,0.033678,0.0591042,0.0609806,0.0393739,0.0259835,0.0274522,0.0141555,0.0324089,0.0331908,0.0437074,0.00721897,0.0173496,0.0493488,0.0518738,0,0,0,0.0171974,0,0,0
563,0,0.0544543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364857,0,0.0228845,0.0624263,0,0,0.00660945,0,0,0.041954,0.0531046,0.0367637,0.0217435,0.0578788,0.0389433,0.0469419,0.0747092,0.0607648,0.0605585,0.0639404,0.0340825,0.0361439,0.0232252,0.0411157,0.0098385,0.0175107,0.0117947,0,0.0276775,0.0463543,0.0429952,0,0,0.0107268,0,0,0.0340347,0.0783444,0.0211806,0.0156831,0.0260095,0.0481417,0.0403999,0.0338058,0.0591193,0.0609704,0.0393872,0.0259805,0.0274317,0.014142,0.0324163,0.0331351,0.0436527,0.00720469,0.0173648,0.049391,0.0517597,0,0,0,0.0171187,0,0,0
564,0,0.0545127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364436,0,0.0228361,0.0623848,0,0,0.00651808,0,0,0.0420583,0.0530371,0.0366607,0.0217072,0.0582327,0.0389347,0.0469773,0.0747306,0.0607445,0.0605539,0.0639416,0.0340864,0.035905,0.0232013,0.0411922,0.00980442,0.0176539,0.0118414,0,0.0276152,0.0463642,0.0430848,0,0,0.0107545,0,0,0.0339917,0.0783392,0.0212492,0.0157242,0.0260292,0.0480633,0.0403448,0.0339539,0.0591509,0.0609813,0.0394276,0.0259718,0.0274385,0.0141152,0.0324193,0.0330937,0.0436401,0.00720635,0.0173702,0.0494186,0.0518187,0,0,0,0.0171228,0,0,0
565,0,0.0545749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363751,0,0.0228145,0.0623657,0,0,0.00643054,0,0,0.0421365,0.052989,0.0365933,0.0216815,0.0582812,0.0389951,0.0470068,0.0747527,0.0607485,0.060553,0.0639174,0.0340756,0.035788,0.0231899,0.0412762,0.00982149,0.0177685,0.0118732,0,0.027551,0.0463376,0.043179,0,0,0.0107768,0,0,0.0339664,0.0783717,0.0212479,0.0154255,0.0260542,0.0480702,0.0402839,0.0339888,0.0591478,0.0609808,0.0394343,0.0259835,0.027362,0.0140962,0.0324544,0.0330336,0.0436245,0.0072112,0.0173848,0.0494669,0.052078,0,0,0,0.0170947,0,0,0
566,0,0.054609,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363191,0,0.0228162,0.0623466,0,0,0.00634637,0,0,0.0422125,0.0529481,0.0365605,0.0216603,0.0581353,0.0391342,0.0470626,0.0747932,0.0607532,0.0605344,0.0638934,0.0340649,0.0357422,0.0231724,0.0413827,0.00986182,0.0178597,0.0119558,0,0.0275318,0.0463293,0.0432509,0,0,0.0108265,0,0,0.0339719,0.0783806,0.0212354,0.0152805,0.0260845,0.0481254,0.0402323,0.0339434,0.0591459,0.0609775,0.0393559,0.0260131,0.0273074,0.0140871,0.0324985,0.0329793,0.0436334,0.0072104,0.0173498,0.0494952,0.0521952,0,0,0,0.0170469,0,0,0
567,0,0.054616,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362817,0,0.0228204,0.0623074,0,0,0.0062657,0,0,0.042276,0.0529462,0.0365308,0.0216457,0.057873,0.0393101,0.0471011,0.0748137,0.0607606,0.0605055,0.0638742,0.0340463,0.0357444,0.0231848,0.0415045,0.00988786,0.0179165,0.0119623,0,0.0274691,0.0463642,0.0433116,0,0,0.0108601,0,0,0.0339641,0.0783609,0.0212184,0.0151688,0.0261077,0.0483411,0.0401739,0.0339339,0.0591267,0.0609683,0.0392454,0.0260476,0.0272786,0.0140984,0.0325267,0.0329775,0.0436663,0.00722361,0.0173053,0.049514,0.0522304,0,0,0,0.0170375,0,0,0
568,0,0.0546206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362115,0,0.0228416,0.0622741,0,0,0.0062408,0,0,0.0423029,0.0529365,0.036514,0.0216234,0.0577603,0.0394257,0.0471305,0.0748083,0.0607149,0.060478,0.0638554,0.0340255,0.0358189,0.0232264,0.0416208,0.00997402,0.0178982,0.0119287,0,0.0274678,0.0464008,0.0433518,0,0,0.0108838,0,0,0.0339743,0.0783356,0.0212025,0.0153409,0.0260925,0.0485092,0.0401247,0.0339554,0.0591358,0.0609777,0.0392781,0.0260538,0.0272899,0.0141081,0.0325332,0.0329815,0.0436959,0.00726841,0.0172522,0.049548,0.0522334,0,0,0,0.0170218,0,0,0
569,0,0.0546277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361808,0,0.022861,0.0622739,0,0,0.00620863,0,0,0.0423322,0.0529307,0.0364828,0.0216257,0.0578412,0.0395591,0.0471363,0.0747806,0.0606506,0.0604536,0.0638262,0.034011,0.0359059,0.0232288,0.0417392,0.0101047,0.0178622,0.0119803,0,0.0275182,0.0463585,0.0433488,0,0,0.0108962,0,0,0.0339785,0.0783625,0.0211243,0.0154211,0.0260982,0.0485702,0.0400778,0.0339345,0.0590902,0.0609986,0.0393513,0.0260822,0.0273183,0.0141165,0.0325834,0.0328825,0.0437383,0.00734639,0.0171703,0.0495491,0.0522932,0,0,0,0.0170237,0,0,0
570,0,0.0546606,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361119,0,0.0228523,0.062273,0,0,0.00617481,0,0,0.0423875,0.0529104,0.0364288,0.0216424,0.057935,0.0397116,0.0471667,0.0747918,0.0605893,0.0604535,0.0638242,0.0340045,0.0357651,0.023199,0.0418626,0.010181,0.0178466,0.0120509,0,0.027564,0.046336,0.0433809,0,0,0.0109139,0,0,0.0339267,0.0783847,0.0210617,0.0154598,0.0260796,0.0485519,0.0400531,0.0339254,0.0590655,0.0610324,0.0393548,0.0261048,0.0273585,0.0141088,0.0326508,0.0327511,0.0437861,0.00747458,0.0170269,0.0495598,0.0523092,0,0,0,0.0169977,0,0,0
571,0,0.0546881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360393,0,0.0228483,0.062253,0,0,0.00617524,0,0,0.0424061,0.0528807,0.0364437,0.0216565,0.0579198,0.0398784,0.0472049,0.074809,0.060566,0.0604335,0.0638075,0.0339797,0.0357886,0.0232145,0.0419644,0.0102969,0.0177659,0.0120733,0,0.0276188,0.0463739,0.0434193,0,0,0.0109564,0,0,0.0338248,0.0783796,0.0210266,0.0154055,0.0260864,0.0485255,0.0400616,0.0339574,0.0590652,0.0610643,0.0393005,0.0261379,0.0273566,0.0140671,0.0326683,0.0326549,0.0438127,0.00762984,0.0168485,0.0495994,0.0522762,0,0,0,0.016974,0,0,0
572,0,0.054695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360218,0,0.0228839,0.0621889,0,0,0.00619884,0,0,0.0424481,0.0528599,0.0364786,0.0216441,0.0578302,0.0400506,0.0472297,0.0748556,0.0605305,0.0603801,0.0637625,0.033938,0.0359688,0.0232736,0.042057,0.0104612,0.0176387,0.0120917,0,0.027567,0.0464661,0.0434712,0,0,0.0109887,0,0,0.0337948,0.0783451,0.0210201,0.0146995,0.0261471,0.0483664,0.0400936,0.0339563,0.0590707,0.061041,0.0393043,0.0261459,0.0272928,0.0140407,0.0326502,0.0326002,0.0438141,0.00771534,0.0167426,0.049649,0.0522396,0,0,0,0.0169571,0,0,0
573,0,0.0547115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360092,0,0.0229153,0.0621546,0,0,0.00624213,0,0,0.0424759,0.052862,0.0364127,0.0216205,0.0578054,0.0402242,0.0472451,0.0748956,0.0604352,0.0603511,0.0637567,0.0339204,0.0359523,0.0232601,0.0421541,0.0106415,0.0174968,0.0121396,0,0.0275399,0.0464952,0.0434982,0,0,0.0110377,0,0,0.0337555,0.078314,0.0209804,0.0144285,0.0261833,0.0482738,0.0400988,0.0339354,0.0590629,0.0610338,0.039314,0.0261525,0.0273159,0.0140411,0.0326393,0.032536,0.0438153,0.00785465,0.0165923,0.0496572,0.0522459,0,0,0,0.0169721,0,0,0
574,0,0.0546207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359413,0,0.0229078,0.0621315,0,0,0.00568604,0,0,0.04274,0.0528342,0.0363344,0.021594,0.0578712,0.0398285,0.0472799,0.0748711,0.0603917,0.0603591,0.0637438,0.0339252,0.0357095,0.0232104,0.0424489,0.0100181,0.0184834,0.0122485,0,0.0275593,0.0464834,0.0435269,0,0,0.0106908,0,0,0.0338811,0.0783005,0.0209284,0.0144927,0.0261576,0.0483528,0.0400458,0.0339167,0.0590773,0.0610485,0.0393263,0.0261673,0.0273367,0.0140576,0.0326749,0.0324721,0.0438604,0.00723962,0.0173012,0.0495578,0.052321,0,0,0,0.0169715,0,0,0
575,0,0.0546338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358648,0,0.022905,0.062134,0,0,0.00563765,0,0,0.0427974,0.05281,0.0363186,0.0215785,0.0578206,0.0398633,0.047336,0.0748625,0.0603558,0.0603503,0.0637204,0.0339179,0.0355984,0.0232054,0.0425448,0.0100168,0.0185754,0.0123267,0,0.0275383,0.0464965,0.0435255,0,0,0.0106793,0,0,0.0338632,0.078295,0.0208509,0.0144341,0.0261731,0.048563,0.0400762,0.0338681,0.0590746,0.0610299,0.0393336,0.0262025,0.0273262,0.0140638,0.0327278,0.0323722,0.0438831,0.00723428,0.0173036,0.0495538,0.0523015,0,0,0,0.0169429,0,0,0
576,0,0.0546346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357702,0,0.0229323,0.0621614,0,0,0.00562638,0,0,0.0429258,0.0527876,0.0363524,0.0215585,0.0575706,0.0399513,0.0474151,0.0748796,0.0602689,0.0603194,0.0636821,0.0338983,0.0356598,0.0231983,0.0426289,0.0100266,0.0186912,0.0123362,0,0.0275738,0.0464784,0.0434963,0,0,0.0106364,0,0,0.033817,0.0782762,0.0207743,0.0142479,0.0261969,0.0485882,0.0400555,0.0338477,0.0590664,0.0610326,0.0393403,0.026233,0.0273183,0.0140575,0.0327569,0.0323344,0.043926,0.00724429,0.0172675,0.0495315,0.0522992,0,0,0,0.0169174,0,0,0
577,0,0.0546236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356865,0,0.022999,0.0621936,0,0,0.00559697,0,0,0.0429844,0.0527785,0.0364153,0.0215535,0.0571221,0.0401098,0.0475154,0.0749188,0.0602039,0.0602854,0.0636451,0.0339011,0.0358608,0.0232143,0.0426888,0.0100327,0.0187482,0.0123428,0,0.0275215,0.0464404,0.0433539,0,0,0.0105291,0,0,0.0337719,0.0782391,0.0207228,0.0141493,0.0261876,0.0484579,0.0399553,0.0338501,0.059055,0.0610379,0.039341,0.0262506,0.0273419,0.0140713,0.0327856,0.0323316,0.0440148,0.00725606,0.0172283,0.0495116,0.0522955,0,0,0,0.0168643,0,0,0
578,0,0.0546162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356853,0,0.0230358,0.0621828,0,0,0.00554258,0,0,0.0429915,0.0527985,0.0364127,0.0215585,0.0571331,0.0402537,0.0475075,0.0749278,0.0601933,0.0602972,0.0636493,0.033906,0.035917,0.0232381,0.0427697,0.0100125,0.0187691,0.0124267,0,0.027462,0.0464121,0.0432106,0,0,0.0104186,0,0,0.0337713,0.0782202,0.0206659,0.0144958,0.0261317,0.0484387,0.0399288,0.0338651,0.0590315,0.061053,0.0393426,0.0262545,0.027346,0.0140779,0.032879,0.0322118,0.0440902,0.00724928,0.0172263,0.0494706,0.0522671,0,0,0,0.0168353,0,0,0
579,0,0.054595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035758,0,0.0230441,0.0621554,0,0,0.00553231,0,0,0.0430162,0.0527903,0.0364042,0.0215765,0.0576185,0.0403927,0.0474311,0.0748971,0.0602268,0.0603232,0.063666,0.0339101,0.035941,0.023277,0.0428749,0.0100154,0.0187488,0.012535,0,0.0274093,0.0464033,0.0433018,0,0,0.0103612,0,0,0.0337606,0.0782495,0.0206147,0.0151721,0.026086,0.048661,0.0400467,0.0338809,0.0590012,0.0610778,0.0393111,0.0262604,0.0273524,0.014042,0.0328892,0.0320905,0.0440862,0.00723668,0.0172805,0.0494156,0.052285,0,0,0,0.0168444,0,0,0
580,0,0.054576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035768,0,0.0230531,0.0621574,0,0,0.0055159,0,0,0.0430318,0.052754,0.0363949,0.021591,0.0577651,0.0404103,0.047422,0.0748617,0.0602636,0.0603131,0.0636626,0.0338993,0.0359376,0.0232932,0.0429701,0.0100038,0.0187574,0.0125558,0,0.0274502,0.0463908,0.0433432,0,0,0.0102898,0,0,0.0337678,0.0782732,0.0205414,0.0154676,0.0260391,0.0488619,0.0401407,0.0338455,0.0589815,0.0611185,0.0393012,0.0262753,0.0273478,0.0139978,0.0328501,0.0320832,0.0441039,0.00721623,0.017329,0.0494226,0.0522515,0,0,0,0.0168496,0,0,0
581,0,0.055267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362399,0,0.0228972,0.0619007,0,0,0.00929685,0,0,0.0416577,0.0527683,0.0354314,0.0217851,0.0575286,0.0429946,0.0474521,0.0747699,0.0601181,0.0604125,0.0637657,0.0340203,0.0360121,0.022075,0.0420842,0.0149201,0.0138723,0.0127938,0,0.0275676,0.0463782,0.0431947,0,0,0.014216,0,0,0.0322142,0.0784875,0.0202011,0.0160516,0.0263825,0.0489441,0.0410161,0.0336504,0.0588056,0.0609111,0.039116,0.0264463,0.0273379,0.013995,0.0329964,0.032028,0.0438291,0.0136308,0.0131871,0.0499995,0.0518397,0,0,0,0.0169283,0,0,0
582,0,0.0546134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357426,0,0.0230774,0.062157,0,0,0.00552761,0,0,0.0430898,0.0527528,0.0363667,0.0216172,0.0577046,0.0404469,0.0474394,0.0747958,0.0604082,0.0603004,0.0636463,0.0338907,0.0359146,0.0232958,0.0430451,0.00996548,0.0188014,0.0125482,0,0.0276432,0.0463572,0.0432528,0,0,0.0103147,0,0,0.0337115,0.0782937,0.0204273,0.0155282,0.0260827,0.0488814,0.040205,0.0338855,0.0589487,0.0611176,0.0393055,0.0263472,0.0273606,0.0139981,0.0329729,0.032181,0.0442092,0.00728933,0.0171026,0.0494963,0.0519854,0,0,0,0.0168644,0,0,0
583,0,0.054617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357548,0,0.0230812,0.062126,0,0,0.00553574,0,0,0.0431555,0.0527609,0.036351,0.0216367,0.0576781,0.0405602,0.0474372,0.0747666,0.0604058,0.0603028,0.0636329,0.0339034,0.0359183,0.0232509,0.043086,0.0100173,0.0187879,0.0125996,0,0.0276143,0.0463679,0.0431974,0,0,0.0102983,0,0,0.0336809,0.0782025,0.0203882,0.0154603,0.026153,0.0489117,0.0402364,0.0339775,0.0589545,0.0611308,0.039295,0.0263332,0.0273807,0.0139954,0.0329702,0.0321541,0.0442161,0.00731887,0.0170817,0.0495202,0.0518695,0,0,0,0.0169104,0,0,0
584,0,0.0546607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035727,0,0.023053,0.0621167,0,0,0.00548391,0,0,0.0431238,0.052734,0.0363438,0.021636,0.0575904,0.0406148,0.0474332,0.0747681,0.0603475,0.0602828,0.0636212,0.033893,0.0359289,0.0232518,0.0430938,0.0100238,0.0187662,0.0126443,0,0.0275828,0.0464218,0.0431052,0,0,0.0102382,0,0,0.0336666,0.0780474,0.020318,0.0147806,0.0261863,0.0489917,0.0402935,0.0338286,0.0589615,0.06113,0.0392794,0.0263495,0.0273989,0.014007,0.0329655,0.0321554,0.044227,0.0072948,0.0171128,0.0496215,0.0521176,0,0,0,0.0169226,0,0,0
585,0,0.0546991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356951,0,0.0230131,0.0621616,0,0,0.00544204,0,0,0.0430814,0.0526787,0.0363645,0.0216249,0.0574238,0.0406195,0.0474157,0.0748145,0.0603525,0.060243,0.0635806,0.0338548,0.0359331,0.0232807,0.0430882,0.0100104,0.0187374,0.0125889,0,0.0276269,0.0464897,0.0429091,0,0,0.0101453,0,0,0.0336602,0.0778615,0.0203108,0.0135952,0.0262142,0.0490166,0.040379,0.0338315,0.0589304,0.0611192,0.0392721,0.0263632,0.0273602,0.013993,0.0329245,0.0322603,0.0442502,0.00725997,0.0171601,0.0497101,0.0520965,0,0,0,0.0168769,0,0,0
586,0,0.0547278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356955,0,0.0230369,0.0621859,0,0,0.00547995,0,0,0.0430592,0.0526883,0.0363492,0.02166,0.0574522,0.0406189,0.0473892,0.074791,0.0603153,0.0602461,0.0635879,0.0338611,0.0359542,0.0232693,0.0430891,0.0100256,0.0187,0.0125949,0,0.0276547,0.0464111,0.0428027,0,0,0.0100412,0,0,0.0336332,0.0777624,0.0202707,0.0141229,0.0261902,0.0489325,0.0403884,0.033907,0.0588995,0.0611612,0.0393469,0.026363,0.027355,0.0139834,0.0329562,0.0322649,0.0443541,0.00728786,0.0171291,0.0496841,0.0521365,0,0,0,0.0168635,0,0,0
