Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x71,x72,IMU_M,
All Timesteps RMSE,0,0,0,0,0.0130825,0.0102005,0,0,0.0489015,0.010871,0.0235304,0.00589476,0,0,0.0082262,0,0.019109,0.00403916,0.0488478,0.0288273,0.0315986,0.0192787,0.00454503,0.0133483,0.0138859,0.0205217,0.0172984,0.0535021,0.0150825,0.0201741,0.0118062,0.0222855,0.0604089,0.00824767,0.00880483,0.00291277,0.0330018,0.015342,0.0249961,0.00784999,0.0112399,0,0,0.00763135,0,0.01313,0.00496578,0.0702715,0.0363412,0.0239515,0.0295503,0.00608399,0.00944072,0.0670282,0.0509437,0.0322469,0.0232941,0.0333886,0.0269513,0.0308643,0.0316932,0.0355247,0.00688698,0.00426501,0.00313784,0.00923206,0.010558,0,0,0,0,0,0,0
0,0,0,0,0,0.0147794,0.0133403,0,0,0.102067,0.01085,0.03469,0.0081915,0,0,0.00557649,0,0.018951,0.00344405,0.0401741,0.0164985,0.0323278,0.0136217,0.005141,0.018174,0.0124947,0.012143,0.0244395,0.0682446,0.0206548,0.0312858,0.0195267,0.0317303,0.122669,0.00905616,0.00875516,0.00276318,0.025105,0.0171714,0.0184756,0.0128648,0.00620786,0,0,0.0109138,0,0.0129104,0.00804458,0.0722343,0.0195245,0.0230046,0.00533592,0.00142406,0.0104681,0.00626627,0.0515308,0.00849412,0.00849241,0.00868384,0.0279367,0.0131414,0.0211406,0.0261109,0.00523676,0.00511456,0.00360344,0.0106673,0.00441491,0,0,0,0,0,0,0
1,0,0,0,0,0.00889358,0.0102187,0,0,0.102012,0.0106198,0.0350471,0.0067069,0,0,0.00518833,0,0.0191444,0.00303398,0.0397392,0.0176729,0.0324918,0.0163324,0.00523246,0.0180571,0.0137239,0.0123592,0.0272686,0.0686137,0.0197868,0.0291939,0.017874,0.0318644,0.124036,0.00884552,0.0089181,0.00281913,0.0256787,0.0174964,0.0182308,0.011464,0.00476253,0,0,0.0136167,0,0.0130749,0.00982152,0.0716394,0.0184859,0.0238258,0.00498313,0.00163075,0.00946108,0.00579627,0.0515483,0.00803032,0.00808031,0.00835521,0.0273353,0.0129694,0.020605,0.0268498,0.010682,0.00517254,0.00394792,0.00929576,0.00854025,0,0,0,0,0,0,0
2,0,0,0,0,0.0183838,0.0156075,0,0,0.103916,0.0107779,0.0335912,0.0058145,0,0,0.0032979,0,0.0191628,0.00237765,0.0411613,0.0224929,0.0327758,0.0111821,0.00494428,0.0179009,0.0104759,0.0124539,0.0221989,0.0662474,0.0223788,0.034157,0.0180884,0.0327924,0.128552,0.00715294,0.00872821,0.00305741,0.0253289,0.0167022,0.017655,0.0106278,0.0112087,0,0,0.00936725,0,0.0130151,0.00685215,0.071555,0.017327,0.0240574,0.00465949,0.00231438,0.0169443,0.00494679,0.0519654,0.00732693,0.00723998,0.0078518,0.0267852,0,0.0195718,0.0264584,0.00529967,0.00458419,0.00333442,0.0127415,0.0060323,0,0,0,0,0,0,0
3,0,0,0,0,0.0128486,0.0125343,0,0,0.102799,0.0101879,0.0336688,0.0056581,0,0,0.00563917,0,0.0196074,0.0029115,0.0409668,0.0235505,0.0318952,0.0127832,0.00476399,0.017849,0.0109425,0.011616,0.0240362,0.0667571,0.0215042,0.0327714,0.0166775,0.0328499,0.127638,0.00881867,0.00920305,0.00292716,0.0250376,0.0170471,0.0177444,0.00993859,0.00449027,0,0,0.0117112,0,0.0130841,0.00865715,0.0718367,0.0177014,0.0240522,0.00426923,0.0027441,0.00983447,0.00475137,0.0526503,0.00742947,0.00717675,0.00729067,0.0262438,0.014954,0.0197851,0.0259959,0.00740959,0.00499895,0.00375921,0.0100285,0.00493526,0,0,0,0,0,0,0
4,0,0,0,0,0.0494515,0.0466893,0,0,0.102625,0.0132606,0.0326003,0.0058764,0,0,0.00876759,0,0.0182291,0.00709437,0.0422279,0.0265253,0.03302,0.0106794,0.00693312,0.0297893,0.00900257,0.0123451,0.0213553,0.0649236,0.0227964,0.0345693,0.0165407,0.0332678,0.128769,0.00763097,0.0067752,0.00509308,0.0239127,0.0144765,0.017242,0.0106376,0.0464326,0,0,0.00701681,0,0.0133965,0.00513013,0.0723095,0.0179198,0.0247567,0.00395909,0.00546023,0.0648306,0.00419817,0.0531182,0.00695529,0.00676233,0.00726642,0.0257774,0,0.0197872,0.0248147,0.0298876,0.00472365,0.00361296,0.0409449,0.0280871,0,0,0,0,0,0,0
5,0,0,0,0,0.0094609,0.0198198,0,0,0.100849,0.00877309,0.0313716,0.00776426,0,0,0.0124113,0,0.0212861,0.00694921,0.0421186,0.027476,0.0322646,0.0111564,0.00879763,0.0193677,0.0091916,0.0129972,0.0211897,0.0647314,0.0220831,0.0338683,0.0156101,0.0330807,0.127218,0.0145223,0.0104091,0.00325229,0.0214018,0.0192012,0.0189432,0.00986938,0.00995383,0,0,0.0249645,0,0.013064,0.0181987,0.0731704,0,0.0260538,0.00512049,0.00887446,0.0199472,0.00400993,0.0525481,0.0059345,0.00512559,0.00886296,0.0260082,0.0147495,0.0206889,0.0244615,0.0220173,0.00855128,0.0073775,0.0186243,0.00439624,0,0,0,0,0,0,0
6,0,0,0,0,0.0124691,0.012232,0,0,0.0991586,0.0106881,0.0305674,0.00569063,0,0,0.00449619,0,0.0195819,0.00213799,0.042757,0.0281768,0.0310199,0.0112032,0.00506064,0.0207875,0.00813353,0.0121794,0.0209526,0.0634751,0.0216627,0.0329329,0.0149656,0.0332155,0.125679,0.00959491,0.00891128,0.00204755,0.0206186,0.0167431,0.0184011,0.00880632,0.0063772,0,0,0.0111391,0,0.0129513,0.00810565,0.072229,0,0.0243969,0.00519882,0.00494619,0.00788036,0.00280024,0.0532299,0.00569679,0.00428357,0.00900803,0.0247486,0.015989,0.021059,0.0238842,0.00782661,0.00454251,0.00342295,0.0110429,0.00653135,0,0,0,0,0,0,0
7,0,0,0,0,0.0251388,0.0243244,0,0,0.0966456,0.01178,0.0301191,0.00586037,0,0,0.000582776,0,0.0190596,0.00234156,0.0432731,0.0280755,0.03158,0.0123277,0.00636552,0.0255497,0.00749596,0.0109284,0.0214826,0.0626045,0.0208435,0.0310503,0.014256,0.0331084,0.122916,0.00833533,0.00806425,0.00257597,0.0203712,0.0160861,0.0169994,0.0095814,0.016316,0,0,0.00820381,0,0.0129725,0.00602329,0.0721375,0.0212747,0.0248019,0.00409077,0.00663501,0.0232173,0.00259171,0.0538223,0.00653305,0.0055404,0.0090223,0.02392,0.0175085,0.0229663,0.0202134,0.00732114,0.004572,0.00326306,0.0213014,0.0108758,0,0,0,0,0,0,0
8,0,0,0,0,0.0273275,0.0266695,0,0,0.0933587,0.0117752,0.029671,0.00612182,0,0,0.000457477,0,0.0191537,0.00212857,0.0433564,0.0271304,0.0313832,0.0146563,0.00698884,0.0279657,0.00770127,0.0101347,0.022618,0.0621731,0.0197405,0.0284772,0.0134717,0.0328171,0.118613,0.00921008,0.00819025,0.00235112,0.019071,0.0161761,0.0166141,0.00964555,0.0174143,0,0,0.00946069,0,0.0130265,0.00695848,0.0722963,0.0220906,0.0252572,0.00387849,0.0079057,0.0252219,0.00218426,0.0541829,0,0.00517716,0.00986789,0.0231486,0.0179653,0.0237747,0.01858,0.00797696,0.00503937,0.00347572,0.0235191,0.0114552,0,0,0,0,0,0,0
9,0,0,0,0,0.0226706,0.0230199,0,0,0.088778,0.0102487,0.0293986,0.00732923,0,0,0.00646475,0,0.0201753,0.00291321,0.0429019,0.0251904,0.0301865,0.0197516,0.00676714,0.031813,0.010075,0.011707,0.0254596,0.0626542,0.0181275,0.0243009,0.0123754,0.0321687,0.111693,0.0138084,0.00932661,0.00190904,0.0176552,0.0172334,0.016217,0.00900578,0.0106142,0,0,0.014973,0,0.0131683,0.011139,0.0723613,0.0227108,0.025757,0.00277478,0.00877289,0.0137432,0.00299846,0.0539037,0.00550411,0.00622109,0.0109536,0.0228143,0.0182742,0.0236818,0.0166305,0.0087521,0.00589784,0.00466969,0.0206939,0.00998557,0,0,0,0,0,0,0
10,0,0,0,0,0.0302042,0.0212183,0,0,0.0832785,0.0108994,0.029208,0.00855841,0,0,0.00389931,0,0.020052,0.00189064,0.0429102,0.0239533,0.0294787,0.0259878,0.00717593,0.0421095,0.0134287,0.0168556,0.0287155,0.0629913,0.016974,0.0195812,0.0113338,0.0314504,0.103417,0.0153991,0.00885317,0.00209337,0.0161749,0.0171783,0.0164923,0.00898884,0.0257242,0,0,0.0149599,0,0.0129068,0.0106673,0.0725174,0.0239914,0.026209,0.00230961,0.0100318,0.0164882,0.00364257,0.053736,0.00518466,0.00712558,0.0119829,0.0225105,0.0189003,0.0231392,0.014815,0.0144613,0.00451843,0.00428492,0.0211572,0.023108,0,0,0,0,0,0,0
11,0,0,0,0,0.0080469,0.00713016,0,0,0.0778239,0.0108938,0.0287913,0.00880575,0,0,0.00480576,0,0.020021,0.00172692,0.0434274,0.0238723,0.0281612,0.0306781,0.00501682,0.0115365,0.0159755,0.022021,0.0306691,0.0624842,0.01663,0.0158799,0.0108737,0.0308684,0.0955798,0.00644761,0.00916599,0.00210165,0.0156405,0.0162128,0.0163667,0.00822253,0.00500315,0,0,0.00859289,0,0.0129253,0.00672221,0.0718323,0.024307,0.0249596,0.00254361,0.00698483,0.0131371,0.00348308,0.0538563,0.00510805,0.00740006,0.0119208,0.0219475,0.0198071,0.0239607,0.0136125,0.00440887,0.00429168,0.00342447,0.00787631,0.00206365,0,0,0,0,0,0,0
12,0,0,0,0,0.00814969,0.00776132,0,0,0.0719011,0.0111631,0.027738,0.00967585,0,0,0.00425563,0,0.0197222,0.00119865,0.043933,0.0236923,0.027699,0.0339498,0.00476844,0.0120783,0.0181068,0.0262083,0.0319805,0.0618977,0.0162128,0.0123991,0.0103448,0.0302356,0.0874303,0.00606284,0.00897087,0.00225454,0.0131886,0.0157557,0.015845,0.00788243,0.00577628,0,0,0.00601704,0,0.013026,0.0048745,0.0719381,0.0254819,0.0248654,0.0030283,0.00653228,0.0151339,0.00360966,0.054012,0.00450284,0.00726777,0.0128464,0.0212018,0.020411,0.0246724,0.0115113,0.00470002,0.00362225,0.00295283,0.00918197,0.00274345,0,0,0,0,0,0,0
13,0,0,0,0,0.00909516,0.00922746,0,0,0.0650675,0.0113751,0.0263994,0.0103434,0,0,0.00348043,0,0.0195325,0.00133196,0.0445174,0.0236273,0.0274362,0.0368311,0.00491535,0.012943,0.0206058,0.0301774,0.0330848,0.061128,0.0158311,0.00895638,0.00966158,0.0294811,0.0781687,0.00559119,0.00883969,0.00240207,0.0107207,0.0157896,0.0156292,0.00770125,0.00597794,0,0,0.00635493,0,0.012985,0.00529277,0.0723149,0.0260181,0.0253065,0.00336672,0.00743581,0.014638,0.00395495,0.053719,0.00354531,0.0076691,0.0145154,0.0203918,0,0.0247628,0.0102847,0.00410812,0.00411502,0.00313991,0.0101911,0.00498178,0,0,0,0,0,0,0
14,0,0,0,0,0.0171741,0.0126767,0,0,0.0571862,0.0110885,0.0248001,0.0106672,0,0,0.00448289,0,0.0197987,0.00160256,0.0455004,0.0238807,0.0277236,0.0397336,0.00569669,0.00661362,0.0227734,0.0343477,0.0339574,0.0599936,0.0158056,0.00591819,0.00874667,0.0286048,0.0676463,0.00385128,0.00910791,0.00231675,0.00902993,0.0156617,0.0157643,0.00811946,0.0204087,0,0,0.00821559,0,0.0131093,0.00674243,0.0719888,0.027114,0.0258398,0.004311,0.00885293,0.0327062,0.0042789,0.0535136,0.00303332,0.00827131,0.0158449,0.0195153,0,0.024665,0.00992265,0.0120256,0.00563562,0.00371021,0.01576,0.00682029,0,0,0,0,0,0,0
15,0,0,0,0,0.00883877,0.00855263,0,0,0.0497548,0.0110376,0.0226495,0.0107528,0,0,0.00484201,0,0.0197899,0.00157494,0.0466754,0.0231405,0.0255053,0.0410519,0.00523336,0.0122182,0.0245721,0.0370991,0.0338131,0.0585086,0.0158016,0.00476239,0.00776456,0.027842,0.0581911,0.00616004,0.00906327,0.00240208,0.00877492,0.015848,0.0100987,0.00337495,0.00650868,0,0,0.00654229,0,0.0130262,0.00556376,0.0723056,0.0189604,0.0264596,0.00243761,0.00849633,0.0146635,0.00498471,0.0533467,0.00499888,0.00823427,0.00894893,0,0,0.0202676,0.0142719,0.00408772,0.00440326,0.00313607,0.00977184,0.00592549,0,0,0,0,0,0,0
16,0,0,0,0,0.00634608,0.00479807,0,0,0.0403413,0.010656,0.0199307,0.0112676,0,0,0.0051076,0,0.0200654,0.00222009,0.0470091,0.0223352,0.0264354,0.0418699,0.00503108,0.00600391,0.0252635,0.0388829,0.0329434,0.0577652,0.0154363,0.0055958,0.00641628,0.026297,0.0462252,0.00426692,0.00930741,0.0025104,0.00647541,0.0163002,0.0156256,0.00698009,0.00626836,0,0,0.00914343,0,0.0129299,0.00726764,0.0712707,0.0277864,0.0258264,0.00556165,0.00834641,0.0145352,0.0062294,0.0527099,0.00445361,0.0110527,0.0158671,0.0193875,0,0.0254502,0.0105093,0.004653,0.00443766,0.00371997,0.00741437,0.0050609,0,0,0,0,0,0,0
17,0,0,0,0,0.00701883,0.00766837,0,0,0.0316284,0.0108191,0.0172074,0.0114928,0,0,0.00458461,0,0.019654,0.00157807,0.0481327,0.0213475,0.0263983,0.0415549,0.00502793,0.00876792,0.0256948,0.0397473,0.0315996,0.0562732,0.0152057,0.00805298,0.00563924,0.0249563,0.0351866,0.00482647,0.00913842,0.00247753,0.00646553,0.0159179,0.0163424,0.00672209,0.00627311,0,0,0.00666332,0,0.0131117,0.00553575,0.0714751,0.0289877,0.025718,0.00724031,0.00780332,0.0167826,0.00744689,0.0525273,0.00620473,0.0129161,0.0167869,0.0199406,0,0.026073,0.0115689,0.0050232,0.003797,0.00321273,0.0101863,0.00457603,0,0,0,0,0,0,0
18,0,0,0,0,0.0163309,0.0152138,0,0,0.0231686,0.00969264,0.0145944,0.0114346,0,0,0.00741395,0,0.0204504,0.00339444,0.0492363,0.0199528,0.0263569,0.0400783,0.00490501,0.0210152,0.0254504,0.0397507,0.0294331,0.0548242,0.0149171,0.0107531,0.00506859,0.0237567,0.0244857,0.0112653,0.00967187,0.00313995,0.00753572,0.0163723,0.0176028,0.00656603,0.0104301,0,0,0.00944492,0,0.0131271,0.00746559,0.0717443,0.0307844,0.0258611,0.00896569,0.0076888,0.0146237,0.00865256,0.0521893,0.00792133,0.0145593,0.0181142,0.021398,0,0.0274504,0.0140722,0.00527332,0.00441992,0.00356729,0.014012,0.0113067,0,0,0,0,0,0,0
19,0,0,0,0,0.0248188,0.0229701,0,0,0.016228,0.00792577,0.0125423,0.0112472,0,0,0.0146066,0,0.0218869,0.00767842,0.050264,0.0180097,0.0263273,0.0372268,0.00458318,0.0350634,0.0243486,0.0380133,0.026366,0.0532733,0.0145862,0.0133659,0.00504562,0.0227708,0.0159125,0.0208803,0.0109233,0.00487683,0.0111224,0.0170587,0.0199825,0.00633355,0.0157757,0,0,0.0145196,0,0.0135191,0.0112617,0.0718436,0.0332867,0.0261472,0.01049,0.00755732,0.014148,0.00977138,0.0517888,0.00918715,0.0157646,0.0192477,0.023754,0,0.0295054,0.0186659,0.00956611,0.00582048,0.00509545,0.0201772,0.017725,0,0,0,0,0,0,0
20,0,0,0,0,0.11572,0.0725846,0,0,0.0157611,0.00709837,0.0114917,0.0106864,0,0,0.0202159,0,0.0313479,0.028149,0.0533442,0.0158866,0.0284301,0.0358822,0.0129487,0.0859402,0.0233886,0.0380172,0.0240594,0.0490786,0.0149374,0.0163998,0.00480175,0.0214058,0.0146113,0.0225766,0.0137894,0.0134814,0.0237888,0.0139757,0.00735432,0.0049939,0.103597,0,0,0.00694879,0,0.013463,0.00609305,0.0747192,0.0239738,0.0335839,0.00372708,0.0222217,0.0481891,0.00984594,0.0513697,0.00442817,0.0151572,0.0150692,0,0,0.0239652,0.0344326,0.0214401,0.00339109,0.00418312,0.066337,0.0981811,0,0,0,0,0,0,0
21,0,0,0,0,0.0242008,0.026309,0,0,0.0163957,0.00612407,0.012919,0.00956019,0,0,0.0245284,0,0.0243716,0.013544,0.05253,0.014234,0.0252549,0.0263032,0.00441322,0.0422284,0.0183318,0.0294125,0.0171964,0.0493125,0.0122411,0.0142795,0.00610821,0.021054,0.0168593,0.030424,0.0124376,0.00761333,0.0218774,0.0184477,0.00785607,0.00203604,0.0140382,0,0,0.0214634,0,0.0134659,0.0162032,0.0717409,0.0208744,0.0274849,0.00466679,0.00830416,0.0147699,0.00943139,0.0520017,0.00354322,0.014406,0.0142392,0,0,0.0220534,0.0316614,0.0169608,0.00752574,0.0065983,0.024443,0.017428,0,0,0,0,0,0,0
22,0,0,0,0,0.0247996,0.0251134,0,0,0.0221861,0.0063299,0.0164373,0.00834007,0,0,0.0224888,0,0.0237935,0.0121891,0.0532795,0.015817,0.0259417,0.0196391,0.003897,0.0406529,0.0142296,0.0234665,0.0115259,0.0479365,0.0109833,0.0140383,0.00729933,0.0201589,0.0231312,0.0284067,0.0121319,0.00714162,0.0233168,0.0180286,0.00832748,0.00190502,0.0154607,0,0,0.0192243,0,0.0133496,0.014588,0.0712468,0.0201443,0.0272284,0.00633091,0.00774687,0.0133701,0.0103198,0.0512552,0.00491409,0.0159677,0.0146977,0,0,0.0223749,0.0327756,0.0149681,0.00684308,0.00589905,0.0230652,0.0180565,0,0,0,0,0,0,0
23,0,0,0,0,0.0250993,0.0240823,0,0,0.0277691,0.00656673,0.0208736,0.00700204,0,0,0.0207161,0,0.0235059,0.0111751,0.0538907,0.0203492,0.0268419,0.0127238,0.00336795,0.0388107,0.00912559,0.0163134,0.00573281,0.0469895,0.00983483,0.0136312,0.00895888,0.0193963,0.0293568,0.0263015,0.011931,0.00672053,0.0246426,0.0176627,0.00870172,0.00201396,0.0164694,0,0,0.0171628,0,0.0132849,0.0130395,0.0709582,0.0192702,0.0269922,0.00776409,0.00706169,0.0122048,0.0112663,0.0505179,0.00652984,0.0172959,0.0148191,0,0,0.0229153,0.0338793,0.013139,0.00614521,0.00517624,0.0218751,0.0186077,0,0,0,0,0,0,0
24,0,0,0,0,0.0253725,0.0227126,0,0,0.0305195,0.00678388,0.0252515,0.00526025,0,0,0.0192738,0,0.0233891,0.0104074,0.0541477,0.0274946,0.0277985,0.00479578,0.00273361,0.037357,0.002409,0.00709209,0.00334008,0.0468903,0.00858736,0.0122963,0.0108559,0.0188042,0.0327384,0.0244037,0.0118109,0.00641089,0.0260936,0.0173541,0.00876005,0.00243718,0.0180702,0,0,0.0150431,0,0.013152,0.0114298,0.0709114,0.018501,0.0265239,0.0085476,0.00603826,0.0109344,0.0122034,0.0499592,0.00742907,0.0183521,0.014766,0,0,0.0232681,0.035454,0.0118519,0.00535223,0.00434299,0.0203936,0.0198455,0,0,0,0,0,0,0
25,0,0,0,0,0.0253789,0.0215368,0,0,0.0317639,0.0069848,0.0295492,0.00370332,0,0,0.0180754,0,0.0232838,0.00974522,0.0542538,0.0350351,0.0287219,0.00406599,0.00232712,0.0354797,0.0054224,0.00446105,0.00863908,0.047551,0.00808534,0.0111331,0.0125632,0.0184648,0.0349205,0.0230627,0.0117204,0.00615066,0.0275362,0.0170925,0.00874442,0.00311206,0.0187483,0,0,0.0132679,0,0.0131318,0.0100297,0.071118,0.0179901,0.0261139,0.00896355,0.00508322,0.00987387,0.013057,0.0494889,0.00789497,0.0191961,0.0146481,0,0,0.0233907,0.0372861,0.0104259,0.00465634,0.00380765,0.0190273,0.0205198,0,0,0,0,0,0,0
26,0,0,0,0,0.0251096,0.0203766,0,0,0.03205,0.00714684,0.0330191,0.00260547,0,0,0.0171466,0,0.0230801,0.00910169,0.0542749,0.0424473,0.0296517,0.0111076,0.00210288,0.0335212,0.0128309,0.0129394,0.0138283,0.048747,0.00841761,0.0105734,0.0143092,0.0183051,0.0358756,0.0218816,0.0115993,0.00588984,0.0288453,0.0168064,0.00898046,0.00394921,0.0190942,0,0,0.0118043,0,0.0130701,0.00882879,0.0711761,0.0173956,0.0255781,0.00922799,0.00423202,0.00896956,0.0138051,0.0489042,0.00834059,0.0198354,0.0143962,0,0,0.0232923,0.0388155,0.00916145,0.00408898,0.0033361,0.017823,0.0210418,0,0,0,0,0,0,0
27,0,0,0,0,0.0244172,0.0190525,0,0,0.0326327,0.00733165,0.0358308,0.00222873,0,0,0.0164082,0,0.0229039,0.00863966,0.0540594,0.0487616,0.0303033,0.0173042,0.00214778,0.0311801,0.0196972,0.0214024,0.0176886,0.050026,0.00938868,0.0107826,0.0157442,0.0181386,0.0358511,0.020445,0.0115124,0.00561365,0.0299637,0.0165075,0.00924041,0.00485101,0.0190482,0,0,0.0101302,0,0.0129678,0.00755759,0.0711677,0.016619,0.0250777,0.00942753,0.00348339,0.00819609,0.014386,0.0483057,0.0087641,0.0202455,0.0138798,0,0,0.0231887,0.0400279,0.00773131,0.00363059,0.0028183,0.0165648,0.0211772,0,0,0,0,0,0,0
28,0,0,0,0,0.0239731,0.0187098,0,0,0.0417695,0.007264,0.0428566,0.00178853,0,0,0.0163347,0,0.0229466,0.00852288,0.0541763,0.0564759,0.0308801,0.0197264,0.00175535,0.0299555,0.0242245,0.0260682,0.0206813,0.0511924,0.0124237,0.0147142,0.0183072,0.015069,0.0484838,0.0197392,0.0115098,0.00574758,0.0312962,0.0164728,0.00948478,0.00512085,0.0186414,0,0,0.00954994,0,0.0131146,0.00712998,0.0712008,0.0163315,0.0248673,0.00916331,0.00349871,0.00928753,0.0147017,0.0479672,0.00860872,0.0203154,0.0135418,0,0,0.0230427,0.0416911,0.00672607,0.0034098,0.00289284,0.0161069,0.0210699,0,0,0,0,0,0,0
29,0,0,0,0,0.0233409,0.0174622,0,0,0.0508097,0.00742915,0.0494164,0.0018824,0,0,0.0157052,0,0.0227779,0.00807637,0.0543303,0.0637814,0.0312265,0.021782,0.00185867,0.0279619,0.0273777,0.0292838,0.02241,0.0520527,0.0147009,0.0181529,0.0216507,0.013682,0.0583457,0.0187653,0.0114412,0.00552193,0.0322583,0.0161828,0.00966806,0.00552267,0.0187119,0,0,0.00792172,0,0.0130082,0.00584542,0.0713005,0.0155992,0.0245313,0.00867878,0.00312831,0.00802927,0.0147706,0.047679,0.00845375,0.0200591,0.0128419,0,0,0.0226828,0.0428734,0.00569088,0.00295957,0.00218683,0.0147326,0.0211252,0,0,0,0,0,0,0
30,0,0,0,0,0.0226112,0.0166065,0,0,0.0562477,0.00744263,0.0530688,0.00164453,0,0,0.015327,0,0.0226757,0.00785914,0.0543541,0.0679606,0.0311962,0.0229455,0.00184155,0.0263414,0.0286166,0.0304941,0.0232567,0.0523673,0.0156827,0.0198628,0.0235921,0.013384,0.0642654,0.0181206,0.0113854,0.0055114,0.0333131,0.0160396,0.00994427,0.00562851,0.018251,0,0,0.00671119,0,0.0130287,0.0049724,0.0714895,0.0149974,0.0244495,0.00798587,0.00311776,0.00807294,0.0145305,0.0476597,0.00798185,0.0193861,0.0121577,0,0,0.0220923,0.0441844,0.00463885,0.0026614,0.00189777,0.0137677,0.0205167,0,0,0,0,0,0,0
31,0,0,0,0,0.0217589,0.0156986,0,0,0.0575531,0.00743171,0.0532465,0.00092693,0,0,0.0150017,0,0.0225511,0.00771965,0.0542734,0.0685249,0.0308266,0.0233092,0.00194721,0.0247594,0.0283854,0.0306996,0.0232324,0.0519473,0.0157512,0.0199742,0.023716,0.013309,0.0654899,0.0174098,0.0113064,0.0055481,0.0343796,0.01585,0.0103178,0.00560257,0.0175724,0,0,0.00562757,0,0.013006,0.00420181,0.0716166,0.0142782,0.024538,0.0071806,0.00321854,0.00809675,0.0140261,0.0478164,0.00723144,0.018283,0.0114035,0,0,0.0211585,0.0454292,0.0037087,0.00240543,0.00159703,0.0130605,0.0194751,0,0,0,0,0,0,0
32,0,0,0,0,0.0210421,0.0148556,0,0,0.0548644,0.00743306,0.0501212,0.000796663,0,0,0.0147015,0,0.0224598,0.00765669,0.0543282,0.06486,0.0305353,0.0228993,0.00219226,0.023533,0.0271851,0.0302118,0.0221437,0.0509653,0.0149196,0.0185061,0.0220204,0.0132573,0.0619526,0.0168966,0.0112015,0.00561309,0.0356392,0.0155837,0.0109398,0.0054635,0.0169666,0,0,0.00467599,0,0.0129856,0.00354639,0.0717297,0.0134936,0.024784,0.00597065,0.00336452,0.00752472,0.0132712,0.0481271,0.006188,0.0167091,0.0105806,0,0,0.0199059,0.0466629,0.0029766,0.00215881,0.00118688,0.012397,0.0183837,0,0,0,0,0,0,0
