Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHIA,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x71,x72,RTIBP,LTHI,LHEE,LTHII,RTIBI,
184,0,0,0,0,0.0176741,0.0109108,0,0,0,0.0369249,0.0105733,0.0334361,0.00520408,0,0,0.00593918,0,0.0187695,0.00176248,0.0541606,0.0322832,0.0317837,0.00296715,0.011217,0.0318567,0.0489805,0.0220307,0.0256259,0.0144217,0.00654086,0.050586,0.00696275,0.00820836,0.00187461,0.0163115,0.0149208,0.0109965,0.00195194,0.0152284,0,0,0.0053613,0,0.0132075,0.00362224,0.0691143,0.0283332,0.0239385,0.0150329,0.00132527,0.00506333,0.0144976,0.0484364,0.0110941,0.0225529,0,0.020238,0.0273238,0.00505498,0.00349835,0.00192929,0.00793594,0.0155,0,0,0,0,0,0.028413,0.0260395,0.046214,0.0268651,0.0852021,0
185,0,0,0,0,0.0177951,0.011027,0,0,0,0.0503359,0.0105322,0.0453578,0.00591432,0,0,0.00600242,0,0.0187223,0.001774,0.0540733,0.032813,0.0337336,0.00296824,0.0111128,0.0357336,0.0505155,0.0255369,0.0304376,0.0218044,0.00565926,0.0655165,0.00705039,0.00818642,0.00200147,0.0171047,0.0149104,0.0109774,0.00254363,0.0152556,0,0,0.00531059,0,0.0132231,0.00355043,0.0692005,0.0289209,0.0235211,0.0148657,0.00106193,0.00550288,0.014557,0.0482257,0.010973,0.0226363,0,0.0202746,0.0282403,0.00519884,0.00342907,0.00209725,0.00823245,0.0158962,0,0,0,0,0,0.0285445,0.0303553,0.0599506,0.0290625,0.0853771,0
186,0,0,0,0,0.0177507,0.0111899,0,0,0,0.0604089,0.0104822,0.0542914,0.00631674,0,0,0.00594629,0,0.0186883,0.00172307,0.0539305,0.0331014,0.0351741,0.0030301,0.0109565,0.0381957,0.0517518,0.027652,0.0336148,0.0270718,0.00819979,0.076299,0.00706911,0.00820731,0.00194923,0.0176175,0.0148793,0.0111775,0.00300879,0.0152613,0,0,0.00510672,0,0.0131964,0.00345912,0.0693658,0.029638,0.0232471,0.0145225,0.000945493,0.00596427,0.0145137,0.0482039,0.010674,0.0224254,0,0.0202453,0.0289292,0.00512101,0.00324699,0.00225021,0.0085755,0.0160562,0,0,0,0,0,0.0286804,0.0333883,0.0702814,0.0303536,0.0856476,0
187,0,0,0,0,0.0173068,0.0112322,0,0,0,0.0659174,0.0104881,0.0584861,0.00639882,0,0,0.0059106,0,0.0187859,0.00167979,0.053821,0.0331329,0.0359101,0.00312665,0.0106426,0.039101,0.0523446,0.0283437,0.0348796,0.0293049,0.00952533,0.0815496,0.00703531,0.00824677,0.00199124,0.0178767,0.0148852,0.0116934,0.00337015,0.0150222,0,0,0.00485041,0,0.013182,0.00330561,0.0693817,0.0305862,0.023073,0.0141958,0.000959349,0.00649233,0.0145668,0.0484219,0.0103676,0.0224681,0,0.0201326,0.0292858,0.00493852,0.00293419,0.00233746,0.00885872,0.015681,0,0,0,0,0,0.028952,0.034716,0.075367,0.0306991,0.0856605,0
188,0,0,0,0,0.0194245,0.0118921,0,0,0,0.0658912,0.010761,0.0577052,0.0061491,0,0,0.0067531,0,0.0186889,0.00198974,0.0537599,0.0329218,0.0359544,0.00336307,0.0114409,0.0389934,0.0520659,0.0279254,0.0344568,0.0286807,0.0088554,0.0810766,0.00735337,0.0080252,0.00174947,0.0176161,0.0147505,0.0122782,0.00355253,0.0171223,0,0,0.00563205,0,0.0130908,0.00394877,0.0693142,0.031326,0.0230182,0.0138014,0.000990488,0.00483587,0.0145962,0.0487862,0.0100222,0.0221647,0,0.0198473,0.0295887,0.00479807,0.00177315,0.00215401,0.00888494,0.0172093,0,0,0,0,0,0.0289798,0.0345818,0.0747023,0.0300848,0.0857093,0
189,0,0,0,0,0.0193506,0.0115624,0,0,0,0.0602611,0.0107896,0.0524568,0.0055409,0,0,0.00682669,0,0.0184996,0.00202486,0.0538293,0.0325913,0.0354537,0.00378099,0.0114961,0.0384023,0.0509719,0.0266867,0.0323934,0.0253624,0.00637115,0.0748938,0.00723662,0.00791571,0.00174583,0.0171857,0.014765,0.0130338,0.00350453,0.0171056,0,0,0.00560273,0,0.0131325,0.00394393,0.0691492,0.0321969,0.0231667,0.0133362,0.00121473,0.00459958,0.0139726,0.0493563,0.00970082,0.0215328,0,0.0195671,0.0297089,0.00478163,0.00123208,0.00217492,0.00857613,0.0166665,0,0,0,0,0,0.0289249,0.0336008,0.0682895,0.0288949,0.0855447,0
190,0,0,0,0,0.0190704,0.0110001,0,0,0,0.0500237,0.0108808,0.043516,0.00480579,0,0,0.00697366,0,0.0182864,0.00205679,0.0540809,0.0321487,0.0345646,0.00414235,0.011678,0.0374694,0.0495933,0.0249008,0.0290607,0.0199321,0.00394068,0.0638873,0.00726651,0.00779001,0.00172966,0.0167245,0.014722,0.0140675,0.00324327,0.0167639,0,0,0.00560416,0,0.0131359,0.00390572,0.0688741,0.0332572,0.0235048,0.0128911,0.00156515,0.00413439,0.0130931,0.0499289,0.00936588,0.0207236,0,0.0191424,0.0291411,0.00466017,0.000842309,0.00224598,0.00800327,0.015902,0,0,0,0,0,0.0288012,0.0323017,0.0575662,0.0272837,0.0851857,0
191,0,0,0,0,0.00932851,0.00691919,0,0,0,0.0386057,0.0102333,0.0310013,0.00354379,0,0,0.00674793,0,0.0189945,0.00332552,0.0546874,0.0311592,0.0330736,0.00461385,0.00730661,0.0358881,0.0481843,0.0217866,0.0238496,0.0124892,0.00779236,0.0460209,0.00641837,0.00878765,0.00298223,0.0181665,0.0149608,0.0149572,0.00273992,0.00766778,0,0,0.0045162,0,0.0133522,0.0024089,0.0686024,0.0335024,0.0245593,0.0129694,0.0019034,0.00906283,0.0123231,0.0504461,0.00984217,0.0199661,0,0.018894,0.0289594,0.00621379,0.00150024,0.00266207,0.00717073,0.00709385,0,0,0,0,0,0.0284114,0.0307993,0.0421323,0,0.0847401,0
192,0,0,0,0,0.0178447,0.00939623,0,0,0,0.0224788,0.0109736,0.020112,0.00360868,0,0,0.00635464,0,0.0180558,0.00161924,0.054846,0.0311509,0.0316055,0.00483337,0.0120834,0.0348596,0.0471466,0.0190189,0.019456,0.00730943,0.0131102,0.0339416,0.00725644,0.0076582,0.00178104,0.0152542,0.0145078,0.0164232,0.00222167,0.0152056,0,0,0.00534567,0,0.0130299,0.00399235,0.0683238,0.0354416,0.02467,0.0122885,0.0026282,0.00350446,0.011224,0.0513404,0.00921608,0.0188755,0,0.0181416,0.0292824,0.00380268,0.000977635,0.00236566,0.0063753,0.0139098,0,0,0,0,0,0.02814,0.0293133,0.0299753,0,0.0838875,0
193,0,0,0,0,0.0176366,0.00878445,0,0,0,0.0130181,0.011007,0.011361,0.00325468,0,0,0.00642761,0,0.0181087,0.00168081,0.0547688,0.0305935,0.0292443,0.00530492,0.0124736,0.0332113,0.0461899,0.0154429,0.0143556,0.00712815,0.0191231,0.0208342,0.00760243,0.00765898,0.00187337,0.014008,0.0144245,0.017183,0.00190721,0.0147281,0,0,0.00582576,0,0.0131312,0.0044402,0.068242,0.0351813,0.0254205,0.0117479,0.00289264,0.00323542,0.0104378,0.0517544,0.00894101,0.0176334,0,0.0176298,0.0292425,0.0039658,0.000939941,0.0025091,0.0055038,0.0135977,0,0,0,0,0,0.0270865,0.027315,0.0232266,0.0214471,0.0829046,0
194,0,0,0,0,0.017319,0.00818599,0,0,0,0.0111675,0.0109134,0.00941868,0.00304743,0,0,0.00662818,0,0.0182064,0.00187188,0.0544688,0.0299609,0.0259311,0.00550242,0.0130302,0.0303035,0.0448003,0.0133553,0.0114386,0.00775076,0.0204719,0.020371,0.00805072,0.00774568,0.00202114,0.0125954,0.0142702,0.0177332,0.00211929,0.0144267,0,0,0.00679733,0,0.0132334,0.005267,0.0682631,0.0341971,0.0262049,0.0111135,0.00303185,0.00361482,0.00960017,0.0521752,0.00854904,0.0157944,0,0.0172209,0.0286299,0.00439828,0.00101094,0.00275904,0.00460096,0.0136025,0,0,0,0,0,0.0256928,0.0244874,0.020595,0.0203686,0.0819339,0
195,0,0,0,0,0.0163193,0.00766887,0,0,0,0.0135149,0.0106349,0.01545,0.00326969,0,0,0.0074577,0,0.0183492,0.00239595,0.0538665,0.029915,0.03609,0.00548414,0.0130777,0.0373662,0.0439942,0.0216184,0.0209247,0.0108982,0.00871003,0.026941,0.00875261,0.00793824,0.0023074,0.0125544,0.014005,0.0173839,0.0031816,0.0132586,0,0,0.00835884,0,0.0133657,0.00636172,0.0686205,0.030889,0.0268627,0.0104455,0.00287368,0.00455074,0.00876756,0.0522567,0.0079119,0.0137973,0,0.0174015,0.0276259,0.00596221,0.00111528,0.00318536,0.00412156,0.013128,0,0,0,0,0,0.0235617,0.0253102,0.0288638,0.0239608,0.0816867,0
196,0,0,0,0,0.0177179,0.00742663,0,0,0,0.00814676,0.0103879,0.0153109,0.00353257,0,0,0.00816927,0,0.0184946,0.00288066,0.0527657,0.0298897,0.0382906,0.0055387,0.0133515,0.0366225,0.0438986,0.0250382,0.0240735,0.0151819,0.00669139,0.0254605,0.00922228,0.00807077,0.0025333,0.0096165,0.0136334,0.0171835,0.00429744,0.0141251,0,0,0.0111013,0,0.0132354,0.00808205,0.0692085,0.02833,0.0273424,0.010758,0.00247429,0.00605175,0.00764153,0.0523599,0.0076957,0.012392,0,0.017843,0.0254157,0.00729535,0.0019337,0.00353363,0.00317833,0.0142666,0,0,0,0,0,0.0212925,0.023129,0.0312904,0.0234863,0.0811843,0
197,0,0,0,0,0.0175874,0.00716405,0,0,0,0.00253194,0.0101217,0.00666559,0.00415048,0,0,0.0087359,0,0.0187026,0.00328291,0.0525982,0.0294209,0.0187182,0.00511955,0.0135734,0.0210921,0.0431765,0.0116649,0.010978,0.00975486,0.0185592,0.0113153,0.00957688,0.00829649,0.00263381,0.0105372,0.0133621,0.0170292,0.00454257,0.0134181,0,0,0.0128988,0,0.0132214,0.00900204,0.0696086,0.0241694,0.0282719,0.010589,0.00268842,0.00699817,0.00639581,0.0529873,0.0070865,0.0103724,0,0.0179667,0.0235615,0.00899531,0.00198102,0.00389584,0.00267507,0.0134307,0,0,0,0,0,0.0189087,0.0163744,0.0156363,0.0181294,0.0804969,0
198,0,0,0,0,0.0176317,0.00763325,0,0,0,0.0204476,0.00999918,0.00801636,0.00317694,0,0,0.0086507,0,0.0188022,0.00335716,0.0549767,0.0288362,0.020294,0.00334541,0.0139973,0.0194235,0.0445401,0.00394135,0.0116337,0.00347729,0.0195297,0.0232472,0.00946228,0.00845759,0.00251078,0.0129146,0.0133755,0.0168036,0.00529143,0.0133956,0,0,0.0127334,0,0.0132022,0.00884382,0.0710324,0.0202416,0.029083,0.01042,0.00333789,0.00689875,0.00696341,0.0529558,0.00653677,0.00943131,0,0.0185856,0.0226167,0.00951369,0.0017717,0.00381094,0.00338692,0.0132702,0,0,0,0,0,0.0178143,0.0118309,0.00198842,0.0239397,0.0803132,0
199,0,0,0,0,0.0176771,0.00796171,0,0,0,0.0325693,0.00988477,0.0104518,0.00271603,0,0,0.00857154,0,0.0187914,0.00345242,0.0574479,0.0285078,0.032107,0.00326981,0.0143051,0.0303298,0.0446471,0.0116067,0.0214336,0.00461215,0.0195491,0.0361815,0.00926378,0.00850282,0.00241227,0.0148549,0.0134134,0.0171976,0.00611462,0.0132879,0,0,0.0122297,0,0.0131956,0.00848829,0.072351,0.0183148,0.0299567,0.0102966,0.00432407,0.00662901,0.00740046,0.0528245,0.00542341,0.0091571,0,0.0188935,0.0220027,0.00989097,0.00157857,0.00353162,0.00385856,0.0128379,0,0,0,0,0,0.0189746,0.0150561,0.00889421,0,0.0803201,0
200,0,0,0,0,0.0159052,0.00699656,0,0,0,0.0292694,0.00961213,0.00902053,0.00244155,0,0,0.00867767,0,0.0189017,0.00377469,0.0572591,0.0284712,0.0303535,0.00375383,0.013658,0.0296561,0.0438697,0.0117765,0.0206502,0.00414313,0.0192898,0.0321659,0.0090502,0.00865402,0.00272604,0.0150209,0.013483,0.0180616,0.0072089,0.0113379,0,0,0.0123674,0,0.0133013,0.00848503,0.0729207,0.0193821,0.0308149,0.0104427,0.00403165,0.00661053,0.00765244,0.0525439,0.00436652,0.00968306,0,0.0193204,0.0204113,0.0100592,0.00199487,0.00333147,0.00335192,0.010592,0,0,0,0,0,0.0213995,0.0149126,0.00947811,0.0230932,0.0804765,0
201,0,0,0,0,0.0163941,0.00648291,0,0,0,0.00931312,0.00954633,0.00416208,0.0040822,0,0,0.00982008,0,0.0188785,0.00404669,0.054735,0.0292564,0.00773639,0.00599088,0.0136385,0.00865735,0.0430936,0.00379943,0.00550801,0.00463274,0.0196657,0.0123997,0.00965447,0.00867586,0.00279756,0.0159247,0.0131049,0.0190235,0.00867504,0.0121747,0,0,0.0145474,0,0.0134682,0.0101952,0.072606,0.0212952,0.0311622,0.0109792,0.00198407,0.00760451,0.0083178,0.0521332,0.00462625,0.01082,0,0.0201049,0.0173413,0.0109682,0.00264227,0.00384182,0.00203925,0.0103979,0,0,0,0,0,0.0246355,0.00705846,0.00465473,0.0110948,0.0805976,0
202,0,0,0,0,0.0162144,0.00612295,0,0,0,0.0108964,0.00977288,0.00398274,0.00478206,0,0,0.00973192,0,0.0186764,0.00364197,0.0548427,0.0287732,0.00541898,0.00689461,0.0135297,0.00632208,0.0422941,0.00392591,0.00452488,0.00491957,0.0197302,0.014844,0.00966338,0.00852652,0.00253848,0.0166116,0.0130373,0.0184633,0.00977677,0.0126041,0,0,0.0137225,0,0.0134664,0.0102212,0.0727924,0.022887,0.0316763,0.0112166,0.00200168,0.00735748,0.00962882,0.0522245,0.00554717,0.0118822,0,0.0212292,0.0159173,0.00986674,0.00298409,0.00390106,0.00165138,0.0107305,0,0,0,0,0,0.0268375,0.00554812,0.00353103,0.00831305,0.0812304,0
203,0,0,0,0,0.0157229,0.00580897,0,0,0,0.0121071,0.0101576,0.0043894,0.0052462,0,0,0.00934367,0,0.0185095,0.0031434,0.0549264,0.0281985,0.00401155,0.00747672,0.0131142,0.00486717,0.0420106,0.00392038,0.00451355,0.00503333,0.0197459,0.0165658,0.0095163,0.00832628,0.00220463,0.0170362,0.013133,0.0170967,0.0108116,0.012571,0,0,0.0125015,0,0.0134457,0.00977065,0.0730853,0.0253465,0.0319719,0.0115799,0.00215195,0.00692518,0.0109622,0.0526217,0.00659792,0.0130632,0,0.0225007,0.0146718,0.00866105,0.00307862,0.00387796,0.0015907,0.0109812,0,0,0,0,0,0.0280868,0.00481099,0.00240453,0.00583663,0.0819984,0
204,0,0,0,0,0.0151578,0.00562137,0,0,0,0.0126069,0.0105973,0.00477001,0.00558201,0,0,0.00882779,0,0.0183488,0.00269262,0.0548126,0.0276957,0.0032245,0.00782888,0.0125349,0.00448776,0.0421581,0.00383787,0.00460488,0.00505289,0.0197685,0.0173608,0.00894893,0.00812235,0.00194267,0.0174495,0.0132397,0.0159989,0.0114374,0.0122239,0,0,0.0111054,0,0.0133514,0.00889871,0.0733551,0.0286021,0.0320886,0.0119087,0.00238279,0.00632094,0.0118726,0.0529506,0.00760343,0.0143704,0,0.023877,0.0121634,0.0074613,0.00301481,0.00361266,0.00178035,0.0111062,0,0,0,0,0,0.0285722,0.00449267,0.00147273,0.00451631,0.0828204,0
205,0,0,0,0,0.0146921,0.00560209,0,0,0,0.0125861,0.0110052,0.0050996,0.00569271,0,0,0.00796724,0,0.018195,0.00227305,0.0544624,0.0272614,0.00295834,0.00793231,0.0118679,0.00443719,0.0425439,0.00396695,0.00465117,0.00561018,0.0196743,0.0174296,0.00821195,0.00794295,0.00186657,0.0179142,0.013384,0.0158894,0.01172,0.0117044,0,0,0.00956707,0,0.0131687,0.00782098,0.0737142,0.0324224,0.0321058,0.0122424,0.0025998,0.00557263,0.0121461,0.0531172,0.00848073,0.0158944,0,0.0251471,0.00887838,0.00619503,0.00280807,0.00320845,0.00208199,0.0110674,0,0,0,0,0,0.0283466,0.00439551,0.000726329,0.00400533,0.0837073,0
206,0,0,0,0,0.0143381,0.00571873,0,0,0,0.0121461,0.011316,0.00564718,0.00537734,0,0,0.00711475,0,0.018068,0.00200609,0.0539437,0.0268857,0.00298218,0.00770697,0.0112421,0.00424547,0.0431566,0.00443387,0.00476269,0.00582515,0.0193545,0.0166814,0.00746266,0.00781784,0.00197872,0.0193212,0.0136205,0.0160559,0.0117959,0.011276,0,0,0.00803729,0,0.0131049,0.00675976,0.0741996,0.0358221,0.0320021,0.0126759,0.00289135,0.00482093,0.01328,0.0530315,0.00930373,0.017265,0,0.0265792,0.00875585,0.00493784,0.00227114,0.0028565,0.00238345,0.0111388,0,0,0,0,0,0.0280405,0.00407897,0.00057596,0.00352444,0.0841276,0
207,0,0,0,0,0.0140902,0.00582836,0,0,0,0.0114095,0.0114606,0.00651838,0.00459616,0,0,0.00637136,0,0.0179845,0.00182108,0.0532667,0.0265298,0.0030756,0.00720821,0.0107873,0.00376853,0.0439469,0.00507956,0.00491328,0.00564215,0.0188971,0.0152534,0.00675527,0.00778507,0.00213191,0.0196894,0.013876,0.0168496,0.0117852,0.0110428,0,0,0.00673944,0,0.013144,0.00593096,0.0746847,0.0382833,0.0317491,0.0119889,0.00302914,0.00409122,0.0139423,0.0529213,0.00961585,0.0183446,0,0.0272766,0.0111657,0.00392564,0.00153444,0.00259234,0.0026253,0.0112542,0,0,0,0,0,0.0277947,0.00338068,0.00134252,0.00290296,0.0828011,0
208,0,0,0,0,0.0117044,0.00536003,0,0,0,0.0101312,0.01138,0.00730315,0.00386151,0,0,0.00547171,0,0.0180204,0.00169517,0.0528058,0.0262431,0.00358015,0.00626278,0.00959906,0.00308122,0.044855,0.00575556,0.00515655,0.00636817,0.0183804,0.0132891,0.00579178,0.00789955,0.0021867,0.0187766,0.0141824,0.0105993,0.0114646,0.00873139,0,0,0.00510513,0,0.0131497,0.00468675,0.0744445,0.0304562,0.0312532,0.0093972,0.00247739,0.00314267,0.0132298,0.0529688,0.00831763,0.0181204,0,0.0267208,0.0138162,0.00360269,0.00134267,0.00216371,0.0030339,0.00934011,0,0,0,0,0,0.0246339,0.00244168,0.00249457,0.00238333,0,0
209,0,0,0,0,0.0134677,0.00651211,0,0,0,0.00942285,0.0115173,0.00775401,0.00317519,0,0,0.00519271,0,0.0179025,0.0012791,0.0523155,0.0262933,0.00400021,0.00557329,0.00994585,0.00234873,0.0459148,0.00637348,0.00550234,0.00667727,0.0180344,0.0115361,0.00543864,0.0077783,0.00161688,0.0201933,0.0141715,0.00676347,0.0110155,0.0105747,0,0,0.00511206,0,0.012981,0.00441744,0.0741897,0.0233466,0.0306122,0.00882245,0.00213058,0.00286542,0.0137072,0.0531617,0.00772652,0.0192051,0,0.026094,0.0184823,0.00305954,0.00111039,0.00201015,0.00375211,0.0107988,0,0,0,0,0,0.0243693,0.00163558,0.00332343,0.00197042,0,0
210,0,0,0,0,0.0136712,0.00725004,0,0,0,0.00924773,0.0112805,0.00775737,0.00290856,0,0,0.00515747,0,0.0180006,0.00141624,0.0519293,0.0264656,0.00409436,0.0052369,0.00957725,0.00163338,0.0467078,0.00687046,0.00586319,0.00621163,0.0177767,0.0104874,0.00518318,0.00793214,0.00136909,0.017057,0.0142241,0.0151137,0.0109127,0.0111222,0,0,0.00518728,0,0.0129245,0.004177,0.0753704,0.0339473,0.0305656,0.00917477,0.00247221,0.00329952,0.0152194,0.0523989,0.00826803,0.0214363,0.0177214,0.029831,0.0130767,0.00312454,0.00117028,0.0018934,0.00436071,0.0108057,0,0,0,0,0,0.0298987,0.001116,0.00418615,0.00150027,0,0
211,0,0,0,0,0.0136948,0.00777549,0,0,0,0.00972955,0.0110479,0.00745158,0.00240695,0,0,0.00472528,0,0.0181069,0.00153895,0.051588,0.0269665,0.00432919,0.00467516,0.00916447,0.00143468,0.0471661,0.00734148,0.00645375,0.00564168,0.017433,0.00998899,0.00476753,0.00803833,0.00115595,0.016095,0.014366,0.0140932,0.010192,0.0114033,0,0,0.00489492,0,0.0128636,0.00374624,0.0753116,0.0321484,0.030128,0.00877609,0.0022616,0.00372118,0.0157793,0.0522913,0.0080463,0.0223117,0.0185651,0.0305295,0.0171503,0.00248505,0.00156016,0.0021144,0.00486774,0.0103842,0,0,0,0,0,0.0307901,0.000952269,0.0051354,0.00139169,0,0
212,0,0,0,0,0.0137678,0.00810308,0,0,0,0.0109821,0.0108787,0.00681895,0.00175045,0,0,0.00410295,0,0.0181639,0.00163652,0.0513271,0.0276733,0.00469391,0.00387382,0.00867289,0.00215042,0.0474266,0.00772692,0.00723449,0.00522744,0.0170827,0.0106483,0.00413705,0.00808327,0.000949163,0.0223045,0.0145883,0.00755561,0.00870505,0.0113769,0,0,0.00451115,0,0.0128393,0.00348674,0.0743198,0.0210901,0.0292954,0.00796223,0.00159708,0.00395546,0.0159386,0.0526978,0.00672425,0.022084,0,0.0283095,0.0282938,0.0018717,0.00191669,0.00224522,0.00530279,0.00966388,0,0,0,0,0,0.0283128,0.00112392,0.00628619,0.00146262,0,0
