Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHIP,LTIB,LTIBA,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,x71,x72,LGTR,,LASI,LTHII
229,0,0,0,0,0.00503884,0.00391891,0,0,0,0.0259982,0.0111499,0.0352415,0,0,0.0041926,0,0.0181516,0.00223629,0.0378665,0.031779,0.0112389,0.00681659,0.00529515,0.00899378,0.0107688,0.0407567,0.00922884,0.0101054,0.0366851,0.0225453,0.00687331,0.00815425,0.000804657,0.00947526,0.0169378,0.0312321,0.0121056,0.00523127,0,0,0.00503214,0,0.013145,0.00463611,0.076724,0.0468901,0.0239986,0.0241351,0.00540206,0.00375745,0.021165,0.0561224,0,0.0343165,0,0,0.0307364,0.0517645,0.0100452,0.00513606,0.00439676,0.00347668,0.00324165,0.00815232,0,0,0,0,0,0.0593191,0,0.00750561,0.00942194
230,0,0,0,0,0.00504188,0.00377902,0,0,0,0.0261876,0.0111517,0.0347513,0,0,0.00497166,0,0.0181108,0.00253206,0.0377576,0.032248,0.011006,0.0068634,0.00600963,0.00904319,0.0106995,0.0406688,0.00868903,0.00997866,0.0373237,0.023224,0.00777215,0.00812456,0.000954068,0.009737,0.01714,0.0293621,0.011715,0.00507923,0,0,0.00604576,0,0.0131598,0.00525903,0.0765588,0.0448525,0.0232855,0.0242622,0.00555978,0.00401998,0.020364,0.0562077,0,0.0326286,0,0,0.0297089,0.0513441,0.012464,0.00604726,0.00467727,0.00379267,0.00312004,0.008412,0,0,0,0,0,0.0589869,0,0.00758321,0.00981777
231,0,0,0,0,0.00541191,0.00386032,0,0,0,0.0264525,0.0112998,0.0343168,0,0,0.00568066,0,0.0179697,0.00270175,0.0375789,0.0327713,0.0105347,0.00668461,0.0065963,0.00891016,0.0103922,0.0407701,0.00816689,0.00995075,0.0380052,0.0239191,0.00857906,0.00803159,0.0011246,0.0111431,0.0174073,0.0269226,0.0112319,0.00496426,0,0,0.0076905,0,0.0131814,0.00618478,0.0764299,0.0420907,0.0224006,0.0242459,0.00560095,0.00480239,0.0193115,0.0563566,0,0.0306621,0,0,0.0284573,0.0504834,0.0153644,0.00734657,0.00506932,0.00417329,0.00320245,0.00819857,0,0,0,0,0,0.0585807,0,0.00748688,0.00997274
232,0,0,0,0,0.00535159,0.00376681,0,0,0,0.0268015,0.0114944,0.0339618,0,0,0.0060848,0,0.0178494,0.00296137,0.0376081,0.0332082,0.0102447,0.00648427,0.00699466,0.0088883,0.0100857,0.040825,0.00760893,0.00974643,0.0386771,0.024929,0.00909119,0.00796112,0.00126466,0.0133358,0.0176878,0.0244247,0.0107606,0.00494908,0,0,0.00896231,0,0.0132803,0.00698925,0.0763276,0.0386776,0.0217271,0.0235527,0.00553946,0.0054659,0.0180385,0.0561348,0,0.0285332,0.0397308,0,0.0278685,0.0495229,0.0176106,0.0084121,0.00542764,0.00446311,0.00316471,0.00767506,0,0,0,0,0,0.0582253,0,0.00744571,0.0100509
233,0,0,0,0,0.00538791,0.00355033,0,0,0,0.0272053,0.0118006,0.033563,0,0,0.00622873,0,0.0177216,0.00291229,0.0376408,0.0337086,0.00975697,0.00641751,0.00750653,0.00889975,0.00950007,0.0408803,0.00707416,0.00960238,0.0393189,0.0262736,0.00940427,0.00790727,0.00141749,0.0196444,0.017904,0.0185466,0.0101186,0.00499655,0,0,0.0103459,0,0.0133612,0.00781455,0.0757066,0.0307889,0.0208149,0.0231708,0.00564475,0.00612306,0.0166165,0.0563816,0,0.025773,0.0375311,0,0.0240225,0.0464534,0.0242484,0.00933623,0.00573888,0.0047476,0.0030031,0.00730191,0,0,0,0,0,0.057886,0,0.00719043,0.00990352
234,0,0,0,0,0.0063172,0.00347154,0,0,0,0.0273407,0.0120918,0.0331391,0,0,0.00630731,0,0.0175865,0.00292364,0.0373446,0.0344135,0.00911544,0.00647174,0.00806697,0.00852864,0.00862388,0.041322,0.00690694,0.00977744,0.0401255,0.0269574,0.00956483,0.0078314,0.00160253,0.033169,0.018049,0.0112568,0.00935898,0.00531004,0,0,0.0119401,0,0.0133997,0.00866685,0.0747686,0.0157693,0.0196085,0.0223339,0.00601108,0.00674411,0.0147948,0.0571259,0,0.021774,0.0326397,0,0.0175338,0.0413015,0.0364653,0.0101243,0.00602426,0.00505326,0.00293432,0.00728123,0,0,0,0,0,0.0575301,0,0.00668526,0.00962954
235,0,0,0,0,0.0105893,0.00357089,0,0,0,0.0274188,0.0120583,0.0328004,0,0,0.00588321,0,0.0177134,0.0022439,0.0375496,0.0349518,0.00890715,0.00624932,0.00962726,0.00836889,0.00818541,0.0414542,0.00668314,0.00975706,0.040767,0.0279526,0.00905012,0.00801685,0.00132431,0.0387047,0.0182109,0.013898,0.0088934,0.00740885,0,0,0.0130553,0,0.0136319,0.00953412,0.0744334,0.0110892,0.0188991,0.0221622,0.00611124,0.00740782,0.0139386,0.0574507,0,0.0194204,0.0308692,0,0.0166366,0.0399108,0.0413575,0.00988161,0.00638988,0.00553619,0.00317886,0.00885858,0,0,0,0,0,0.0572262,0,0.0064448,0.0095006
236,0,0,0,0,0.0109696,0.00374612,0,0,0,0.0278381,0.0124155,0.0324481,0,0,0.00609247,0,0.0176345,0.00256572,0.0375962,0.0352386,0.00860479,0.00579648,0.00984283,0.00819716,0.00778222,0.0413985,0.00631002,0.0097394,0.0412305,0.029286,0.00920352,0.0078339,0.00159122,0.0389598,0.0182939,0.0163361,0.00878825,0.00737903,0,0,0.0134117,0,0.0136323,0.00980698,0.073967,0.0108267,0.0181369,0,0.00636025,0.00773758,0.0151667,0.0589609,0,0.0190871,0.0312101,0,0.0172047,0.0400947,0.0404178,0.0104092,0.00635463,0.00564148,0.00287427,0.00902538,0,0,0,0,0,0.0568499,0,0.00642737,0.00932267
237,0,0,0,0,0.0113708,0.00385524,0,0,0,0.0282699,0.0126098,0.0321463,0,0,0.00606656,0,0.0176049,0.0026904,0.0375047,0.0356263,0.00855734,0.00503944,0.0101429,0.0079262,0.0074645,0.0412542,0.00600163,0.00977632,0.0417689,0.0301033,0.00906082,0.00773159,0.00171562,0.0420933,0.0183727,0.0174826,0.00822839,0.00725822,0,0,0.0134747,0,0.0136976,0.00989633,0.074167,0.00941895,0.017742,0.0221088,0.00617534,0.00793544,0.0134705,0.0576747,0,0.016177,0.0298893,0,0.0187431,0.0395388,0.0435278,0.0105839,0.0063791,0.00566033,0.00262832,0.00894777,0,0,0,0,0,0.0565103,0,0.00633558,0.00944091
238,0,0,0,0,0.0120163,0.00429267,0,0,0,0.0286929,0.0127593,0.0318987,0,0,0.006077,0,0.0175155,0.00273819,0.037258,0.0360489,0.00839259,0.00530257,0.010788,0.00777619,0.0071316,0.0411355,0.00577999,0.00991818,0.0423017,0.0309585,0.00897449,0.00762511,0.00175744,0.0396841,0.0184974,0.0174495,0.00836529,0.00778859,0,0,0.01362,0,0.0137918,0.0100886,0.0738437,0.0100721,0.0172123,0,0.00630002,0.00824343,0.0143102,0.0588315,0,0.0162601,0.030248,0,0.0189043,0.0395891,0.040479,0.0107817,0.00646825,0.00573166,0.00238813,0.00916103,0,0,0,0,0,0.0562967,0,0.00612882,0.00972849
239,0,0,0,0,0.012983,0.00456027,0,0,0,0.0289723,0.0127738,0.0315948,0,0,0.00596936,0,0.0174947,0.00269843,0.0369758,0.0365039,0.00825248,0.00559435,0.0114249,0.00770099,0.00689525,0.0409328,0.00560846,0.010146,0.0428531,0.0316271,0.008965,0.00759794,0.00166019,0.0385023,0.0185498,0.0169171,0.00839883,0.00821644,0,0,0.0133547,0,0.0138682,0.0100068,0.0736798,0.00948187,0.0167787,0,0.00640528,0.00828284,0.0139252,0.0586877,0,0.0156149,0.0297371,0,0.019545,0.0391464,0.0392713,0.010721,0.00643733,0.0057095,0.00230034,0.00917478,0,0,0,0,0,0.0559642,0,0.00626076,0.0100919
240,0,0,0,0,0.0130631,0.00419621,0,0,0,0.0289145,0.0125613,0.0313939,0,0,0.00499489,0,0.0176114,0.00230426,0.0362809,0.0367866,0.00888715,0.00487205,0.0118482,0.00756872,0.00690981,0.0409582,0.00588496,0.0104514,0.0434835,0.031187,0.00841884,0.00773939,0.00143688,0.0562819,0.018386,0.0237892,0.00648612,0.00729227,0,0,0.0118405,0,0.0138722,0.00917541,0.0763031,0.0136973,0.0174688,0.00814292,0.00603851,0.00765793,0.0082901,0.0483056,0,0.00655866,0.0265326,0,0.0216767,0.0389405,0.059344,0.00968023,0.00606978,0.00543496,0.00270692,0.00822361,0,0,0,0,0,0.0557812,0,0.00674162,0.0109083
241,0,0,0,0,0.0147202,0.00506217,0,0,0,0.029049,0.0126323,0.0308713,0,0,0.00535765,0,0.0175124,0.00256153,0.0362721,0.0374577,0.00821783,0.00510202,0.0129313,0.00755534,0.00629915,0.0410429,0.0057006,0.0106836,0.043933,0.0330564,0.00897094,0.00767722,0.00159773,0.036102,0.0184884,0.0138807,0.00823455,0.00912437,0,0,0.0125562,0,0.0139301,0.00983806,0.0730941,0.00655341,0.0159484,0.0214203,0.00665591,0.00827561,0.0124017,0.0568673,0,0.0145542,0.028417,0,0.0222137,0.0383032,0.0372602,0.0101855,0.00635981,0.00566231,0.00249851,0.00953284,0,0,0,0,0,0.0555435,0,0.0065347,0.0107804
242,0,0,0,0,0.0136732,0.00422363,0,0,0,0.0287989,0.012325,0.030718,0,0,0.00405385,0,0.01762,0.00223683,0.0358871,0.0378775,0.00912517,0.00381896,0.0130001,0.00709947,0.00617932,0.0413897,0.00625175,0.0111555,0.0444554,0.0324408,0.00834529,0.00780162,0.00128393,0.0564175,0.0182757,0.0220197,0.00573898,0.00732582,0,0,0.0108384,0,0.0139322,0.00882638,0.0771763,0.0170996,0.0170608,0.010684,0.00647086,0.00742484,0.00989373,0.0463785,0,0.00704718,0.0246409,0,0.020135,0.0398787,0.0608513,0.0088672,0.00597745,0.00534715,0.00322616,0.00827564,0,0,0,0,0,0.0553362,0,0.00707709,0.0115089
243,0,0,0,0,0.0140223,0.00443271,0,0,0,0.028746,0.0120599,0.0303211,0,0,0.00379798,0,0.0177323,0.00204876,0.0357548,0.038393,0.00954567,0.00360299,0.013587,0.00674927,0.00596559,0.0416253,0.00649641,0.0115019,0.0449117,0.0329089,0.00832121,0.00794277,0.000898577,0.0582033,0.018161,0.0214118,0.00544375,0.00744885,0,0,0.0105548,0,0.0138914,0.00843441,0.0767498,0.0184321,0.0170289,0.0127856,0.00676773,0.00725802,0.0112558,0.0450569,0,0.00785004,0.0234225,0,0.0188654,0.0402186,0,0.00847736,0.00579988,0.00515312,0.00377741,0.00842262,0,0,0,0,0,0.0551537,0,0.00741346,0.0119613
244,0,0,0,0,0.0143263,0.00467535,0,0,0,0.0286844,0.0119115,0.0298436,0,0,0.0039398,0,0.0177567,0.00226735,0.0351527,0.0386825,0.0100899,0.0036,0.0142575,0.00648386,0.00588401,0.0416915,0.00678274,0.0117139,0.0453094,0.0337669,0.00875763,0.00800683,0.000876176,0.0534639,0.0180785,0.019737,0.00593932,0.00757844,0,0,0.0104476,0,0.013856,0.00824397,0.0764248,0.0221413,0.0164063,0.0148179,0.00671673,0.00746189,0.0119898,0.0454541,0,0.00909291,0.0223941,0,0.0145259,0.0276771,0.0588282,0.0085523,0.00568515,0.00514592,0.00388327,0.00837295,0,0,0,0,0,0.0550243,0,0.0077443,0.0123976
245,0,0,0,0,0.0145039,0.00470795,0,0,0,0.0287412,0.0117641,0.029414,0,0,0.00407973,0,0.0178115,0.00240178,0.0346383,0.0389456,0.010832,0.00375585,0.0147043,0.00642052,0.00614654,0.041778,0.00706648,0.0118712,0.0457237,0.03479,0.00906362,0.00805756,0.000859667,0.0494174,0.0180108,0.0190737,0.00622103,0.00767142,0,0,0.0101616,0,0.0138882,0.00790659,0.07687,0.0256019,0.0161637,0.0183434,0.00679125,0.00741972,0.0136638,0.0462039,0,0.0113983,0.0217344,0,0.00943793,0,0.0548562,0.00839285,0.0054986,0.00515576,0.00388433,0.00823587,0,0,0,0,0,0.0549978,0,0.00787768,0.0130349
246,0,0,0,0,0.0150623,0.00489296,0,0,0,0.0290608,0.0117172,0.0289372,0,0,0.00450724,0,0.0177758,0.00258193,0.0345941,0.039139,0.0114716,0.00424318,0.0152738,0.00657964,0.00643665,0.0417758,0.00726959,0.0119889,0.0458934,0.0365938,0.00948786,0.00798011,0.000954376,0.0250113,0.0179471,0.0186867,0.00687861,0.0085294,0,0,0.0101542,0,0.013909,0.00780131,0.074856,0.0301533,0.0157895,0.0174761,0.00669039,0.00756355,0.0132744,0.0516645,0,0.0128248,0.0240557,0,0.0237696,0.0804585,0.0270148,0.00850702,0.00535262,0.0051302,0.00354715,0.0086283,0,0,0,0,0,0.0549666,0,0.00802283,0.0137073
247,0,0,0,0,0.0140436,0.00455645,0,0,0,0.0289845,0.0117166,0.0287244,0,0,0.00539095,0,0.0176882,0.00316079,0.0342186,0.0391161,0.0124195,0.00414441,0.015171,0.00686419,0.00699278,0.0417455,0.00767903,0.0121548,0.0459598,0.0374125,0.00999311,0.00785219,0.00108696,0.00979563,0.0178563,0.0313611,0.00689094,0.00740127,0,0,0.00961107,0,0.0138896,0.00741845,0.075497,0.0510774,0.0160345,0.0229094,0.00647955,0.00745431,0.0146367,0.051684,0,0.0176698,0.0304943,0,0.0850971,0,0.0219645,0.00850233,0.00509117,0.00493831,0.00344366,0.00746122,0,0,0,0,0,0.0547745,0,0.00877795,0.0143103
248,0,0,0,0,0.0142351,0.00463316,0,0,0,0.0291524,0.0116576,0.0284874,0,0,0.00602664,0,0.0176699,0.00332715,0.0338865,0.0387913,0.0133576,0.00412845,0.0155861,0.00737917,0.00767756,0.04154,0.00795311,0.0122844,0.0458221,0.0380671,0.0104167,0.0078398,0.00103235,0.0148481,0.0177835,0.0297874,0.00709537,0.00754696,0,0,0.00939946,0,0.0138923,0.00721907,0.0765229,0.0501716,0.016402,0.0213093,0.00627763,0.00737127,0.0124709,0.0488424,0,0.0158912,0.0279101,0,0,0,0.0224627,0.00831161,0.00492381,0.00476329,0.00338618,0.00755203,0,0,0,0,0,0.0549154,0,0.0093379,0.0149467
249,0,0,0,0,0.014231,0.00459155,0,0,0,0.0293544,0.0115014,0.0282578,0,0,0.00615147,0,0.0177255,0.00329431,0.0337961,0.039341,0.0139081,0.00384595,0.0158476,0.00741317,0.00786575,0.041709,0.00820816,0.0124404,0.0460608,0.0386859,0.0103995,0.00792122,0.000926172,0.0221863,0.0177025,0.0211996,0.00758722,0.00724139,0,0,0.00885144,0,0.0139079,0.00669564,0.0769591,0.0426348,0.0162147,0.0169338,0.00661142,0.00706323,0.00999179,0.0455919,0,0.0106837,0.0207094,0,0,0.0271738,0.0344761,0.00774561,0.00470712,0.00453557,0.00390957,0.00725477,0,0,0,0,0,0.0545769,0,0.0096352,0.0151838
250,0,0,0,0,0.0135729,0.00468338,0,0,0,0.0290498,0.0111278,0.0282071,0,0,0.00515737,0,0.0179716,0.00267228,0.0330626,0.0398516,0.0153513,0.00357432,0.0152386,0.00799253,0.00911229,0.0421924,0.00893681,0.0127057,0.0466247,0.0381961,0.00940525,0.00814396,0.000719719,0.0265242,0.0174478,0.0164392,0.00555103,0.00530599,0,0,0.00697085,0,0.0139333,0.00545204,0.073892,0.0383751,0.0183901,0.00917082,0.00824528,0.0059761,0.006503,0.0460606,0,0.00581029,0.0141956,0.0309777,0,0.0263689,0.0375522,0.00636225,0.00425109,0.0040098,0.00529147,0.00645424,0,0,0,0,0,0.0543921,0,0.0100364,0.0161033
251,0,0,0,0,0.0157721,0.00532184,0,0,0,0.0295579,0.0113052,0.0276742,0,0,0.00615791,0,0.0178688,0.00267948,0.0331965,0.0386804,0.0154405,0.00355507,0.0164656,0.0086205,0.0090748,0.040962,0.00870738,0.0124088,0.0456771,0.0404248,0.0107149,0.00799695,0.000652095,0.00583828,0.0175514,0.0320899,0.00845809,0.00892637,0,0,0.0083437,0,0.0139699,0.00649867,0.0767353,0.052449,0.0171755,0.0133351,0.00610111,0.00687647,0.0083268,0.0447003,0,0.00966167,0.0229386,0,0,0,0.0222239,0.00718136,0.00456485,0.00420497,0.00373698,0.0091558,0,0,0,0,0,0.0550477,0,0.0106577,0.016282
252,0,0,0,0,0.0158124,0.00551726,0,0,0,0.0297314,0.0112892,0.0274515,0,0,0.00658244,0,0.0178693,0.00261901,0.0331177,0.0386792,0.0159453,0.00353568,0.0166445,0.00901777,0.0095123,0.0407291,0.00897829,0.012451,0.0456976,0.0411883,0.0109427,0.00796556,0.000578136,0.0148702,0.0174707,0.0332596,0.00866877,0.00883628,0,0,0.00791699,0,0.0139864,0.0062675,0.0761167,0.0513985,0.0172268,0.00942245,0.00606854,0.00670637,0.00930793,0.0440845,0,0.00764774,0.0195006,0,0,0.0233181,0.0298377,0.00696313,0.00453565,0.0042371,0.00378788,0.00924556,0,0,0,0,0,0.054888,0,0.010837,0.0165708
253,0,0,0,0,0.0158462,0.00567901,0,0,0,0.0299479,0.011276,0.0273814,0,0,0.00716854,0,0.0178445,0.00255094,0.032678,0.0384661,0.0162868,0.00320973,0.0167694,0.00954461,0.0100217,0.0403456,0.00915366,0.0123601,0.0453961,0.0420222,0.0102727,0.00791987,0.000549675,0.0196563,0.0173905,0.0370025,0.00920187,0.00904715,0,0,0.00741881,0,0.0140428,0.00596979,0.0753316,0.0537913,0.0177997,0.00742311,0.00597915,0.00642994,0.0107058,0.043793,0,0.00885438,0.0198199,0,0,0.0220828,0.0321118,0.00672587,0.00450239,0.00420221,0.00375601,0.00940232,0,0,0,0,0,0.0548929,0,0.011093,0.0167346
254,0,0,0,0,0.0156365,0.00571875,0,0,0,0.0301424,0.0112417,0.0274657,0,0,0.00776848,0,0.0178227,0.00283722,0.0323801,0.0381583,0.0164276,0.00288084,0.0167997,0.0101449,0.0105045,0.0397015,0.00926971,0.0122847,0.044978,0.0426992,0.00906178,0.00787659,0.000542214,0.0294899,0.0173058,0.0424674,0.00982914,0.00894507,0,0,0.00684652,0,0.0141432,0.00554025,0.0745567,0.0578703,0.0185306,0.00586653,0.00575493,0.00608742,0.0122514,0.0438184,0,0.0109556,0.0208959,0,0,0.0217603,0.0398652,0.00645682,0.00439736,0.00412304,0.00374291,0.0093144,0,0,0,0,0,0.0549333,0,0.0115179,0.0167008
255,0,0,0,0,0.0156518,0.00604694,0,0,0,0.0297565,0.0111399,0.0279426,0,0,0.00799418,0,0.0179076,0.00291819,0.0329127,0.0376555,0.0166268,0.00288847,0.0166928,0.0109883,0.0112445,0.0385202,0.00963855,0.0122689,0.04401,0.0423664,0.0111059,0.00791763,0.000438159,0.0390374,0.0172391,0.0503666,0.0114679,0.00937431,0,0,0.00643421,0,0.0142897,0.00537435,0.0737432,0.0658931,0.0203217,0.00507789,0.00473815,0.00599941,0.0132938,0.0442435,0,0.013768,0.0234918,0,0,0,0.0488265,0.00647556,0.0044653,0.00418977,0.00375158,0.00933897,0,0,0,0,0,0.0553095,0,0.0127996,0.0165886
