Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,
262,0,0,0,0,0,0,0.0461944,0.030547,0,0,0,0.0316537,0,0.0352823,0,0,0,0.0135066,0,0,0.0361811,0.0462288,0.0245245,0,0.0253998,0.0593042,0.0432918,0.0270334,0.0401413,0.0451032,0.0350948,0.0318764,0.0302849,0.0181291,0.0216981,0.0203039,0.0503154,0.0157674,0,0.0305197,0,0.0285824,0,0.0444346,0,0,0.013921,0,0,0.0103555,0.0603746,0.0475032,0.0119026,0.0425061,0.0604313,0.0482289,0.0308381,0.0599245,0.054874,0.0266386,0.0552054,0.0320924,0.0364365,0.0682323,0.0363859,0.0402841,0.00690766,0,0.0488846,0.0639287,0,0,0,0,0,0
263,0,0,0,0,0,0,0.0451652,0.0308807,0,0,0,0.0316859,0,0.0357834,0,0,0,0.0135032,0,0,0.0363959,0.048778,0.025431,0.0152617,0.0250076,0.0571292,0.0428592,0.0300603,0.0412019,0.0437967,0.0342594,0.0310966,0.0296364,0.0174049,0.0212948,0.0202165,0.050044,0.0157729,0,0.0303975,0,0.0285619,0,0.0441155,0,0,0.0140238,0,0,0.0100416,0.0593526,0.0475901,0.0153971,0.042664,0.0609039,0.0494996,0.0306417,0.059934,0.0547539,0.0261653,0.0552632,0.0322892,0.0364946,0.0682999,0.0368366,0.0400277,0.00671164,0,0.0486864,0.0646103,0,0,0,0,0,0
264,0,0,0,0,0,0,0.0449806,0.0308985,0,0,0,0.0315563,0,0.0358719,0,0,0,0.013571,0,0,0.0364193,0.0487492,0.0254351,0.015169,0.0249935,0.0570833,0.0425951,0.0300699,0.0412085,0.043736,0.0342205,0.0310593,0.0296457,0.0173809,0.0212935,0.0204632,0.0499937,0.0157156,0,0.0294332,0,0.0284731,0,0.0441083,0,0,0.0141886,0,0,0.0101114,0.0593638,0.0475852,0.0154821,0.0426969,0.0609071,0.0493241,0.030721,0.0600498,0.0548711,0.0260577,0.0553534,0.0323684,0.0367047,0.0683506,0.0382763,0.0398889,0.00654481,0,0.0486474,0.0645891,0,0,0,0,0,0
265,0,0,0,0,0,0,0.0448342,0.0309203,0,0,0,0.0314837,0,0.0359184,0,0,0,0.013675,0,0,0.0363696,0.0487281,0.0254314,0.0152043,0.0249964,0.0570884,0.0421698,0.0300525,0.041191,0.0436702,0.0342561,0.0310876,0.0296028,0.0173947,0.0212559,0.0206278,0.049893,0.0156943,0,0.028993,0,0.0283763,0,0.0441422,0,0,0.0144777,0,0,0.010166,0.0593947,0.0475972,0.0154987,0.0427247,0.0608817,0.0492178,0.0307554,0.0600805,0.0548908,0.025989,0.0554109,0.0323922,0.0368098,0.0683069,0.0389293,0.0397732,0.00635377,0,0.0487564,0.0645817,0,0,0,0,0,0
266,0,0,0,0,0,0,0.0446266,0.030966,0,0,0,0.031449,0,0.0359237,0,0,0,0.0137835,0,0,0.0363647,0.0487148,0.0254798,0.0151532,0.0250375,0.05702,0.0417217,0.029874,0.041204,0.043658,0.034286,0.0310942,0.0296133,0.0173271,0.0212035,0.0207409,0.0497998,0.0157776,0,0.0289967,0,0.0283473,0,0.0440468,0,0,0.0153384,0,0,0.0125596,0.0594442,0.0475817,0.0154775,0.0427542,0.060798,0.0490179,0.0307479,0.0600631,0.0548589,0.0259483,0.0554098,0.032333,0.036769,0.0682683,0.0389296,0.0396166,0.00644999,0,0.0488291,0.0645685,0,0,0,0,0,0
267,0,0,0,0,0,0,0.0445578,0.0309257,0,0,0,0.0313922,0,0.0358937,0,0,0,0.0137834,0,0,0.0364849,0.0486967,0.0255359,0.0151301,0.0250556,0.057053,0.0415036,0.0297283,0.0411828,0.0436825,0.0342905,0.031087,0.0296434,0.0172257,0.0210846,0.0208563,0.0497072,0.015929,0,0.0290683,0,0.0284039,0,0.0440959,0,0,0.0148723,0,0,0.0102,0.0594766,0.0475653,0.0154945,0.042781,0.0608209,0.0490947,0.0307249,0.0600083,0.0548085,0.0259592,0.0554068,0.0322478,0.0366421,0.0683964,0.0388876,0.0397254,0.00606258,0,0.0488369,0.0644575,0,0,0,0,0,0
268,0,0,0,0,0,0,0.044488,0.0309142,0,0,0,0.0312887,0,0.0358854,0,0,0,0.0137781,0,0,0.0366093,0.0486719,0.0254938,0.0151391,0.0250536,0.0570475,0.0413721,0.0299724,0.0411406,0.0437532,0.0343094,0.031085,0.0296547,0.0171957,0.0210148,0.0209941,0.0496803,0.0160524,0,0.0290792,0,0.0284144,0,0.0440151,0,0,0.0148789,0,0,0.0101711,0.0595302,0.0475507,0.0155115,0.0427883,0.0608517,0.0490516,0.0307427,0.0599048,0.054812,0.0259971,0.0553934,0.0321798,0.0365295,0.068616,0.0389058,0.0397289,0.00592755,0,0.048961,0.0643608,0,0,0,0,0,0
269,0,0,0,0,0,0,0.0443971,0.0309765,0,0,0,0.0311845,0,0.0359208,0,0,0,0.0137945,0,0,0.0367298,0.0486432,0.0253502,0.0151387,0.0250357,0.0570525,0.0411896,0.0301499,0.041135,0.0438345,0.0343237,0.0311255,0.0296765,0.0172288,0.020989,0.0211458,0.0496245,0.0161174,0,0.0290772,0,0.0284375,0,0.0439761,0,0,0.0149834,0,0,0.0102049,0.0595972,0.0475794,0.0155381,0.0427999,0.0609121,0.0489681,0.030788,0.0597661,0.0548259,0.026065,0.0553724,0.0321389,0.0365885,0.0685648,0.0389606,0.0397576,0.00588424,0,0.0490769,0.0642931,0,0,0,0,0,0
270,0,0,0,0,0,0,0.0443491,0.0310547,0,0,0,0.0311359,0,0.0359796,0,0,0,0.0135577,0,0,0.0367274,0.0486135,0.0253559,0.0150863,0.0250073,0.0570488,0.0409555,0.0301407,0.041483,0.0438974,0.0342273,0.031077,0.0297024,0.0172261,0.0209022,0.0212665,0.0494971,0.0165425,0,0.0292485,0,0.0288043,0,0.0440254,0,0,0.0151972,0,0,0.0103396,0.0597297,0.047404,0.0156199,0.0430065,0.0609197,0.0489035,0.0307415,0.0595813,0.0548522,0.0263879,0.0552117,0.0321504,0.0366349,0.0684078,0.0390837,0.0398542,0.00595623,0,0.0492037,0.0642337,0,0,0,0,0,0
271,0,0,0,0,0,0,0.0440184,0.03147,0,0,0,0.0306225,0,0.0363715,0,0,0,0.0142931,0,0,0.0463266,0.0495509,0.0258534,0.015302,0.0234948,0.0569267,0.0410093,0.0311145,0.0434566,0.0440649,0.0331437,0.0307446,0.0294459,0.0169867,0.0205529,0.0219832,0.0484133,0.0109182,0.0113465,0.0281391,0,0.0279019,0,0.0447781,0,0,0.01523,0,0,0.0102752,0.0571306,0.0466933,0.0125661,0.0410864,0.060125,0.0489293,0.035391,0,0.0593547,0.0243644,0.053837,0.028851,0.0350544,0.0684428,0.0383489,0.040157,0.00599334,0,0.0496122,0.0640461,0,0,0,0,0,0
272,0,0,0,0,0,0,0.0442176,0.0311938,0,0,0,0.0311712,0,0.0359057,0,0,0,0.0135915,0,0,0.0366248,0.04867,0.025482,0.0149701,0.0250063,0.0570926,0.0407626,0.0298132,0.0420751,0.0438535,0.0343196,0.0309391,0.0299264,0.0172098,0.0208559,0.0213639,0.0493195,0.0164899,0,0.0292894,0,0.0287381,0,0.0440582,0,0,0.0156306,0,0,0.0106528,0.0596727,0.047399,0.0156526,0.0429942,0.0609695,0.0487596,0.0306925,0.0597299,0.0546472,0.0263466,0.0551997,0.0321796,0.036677,0.0684839,0.0389826,0.0398191,0.00590391,0,0.0493276,0.0642184,0,0,0,0,0,0
273,0,0,0,0,0,0,0.043884,0.0314318,0,0,0,0.0311175,0,0.0358781,0,0,0,0.0142954,0,0,0.0460926,0.048733,0.0255408,0.0149229,0.0250261,0.0569115,0.0412442,0.0297297,0.0417055,0.043779,0.0343959,0.0310034,0.0300117,0.0172029,0.0208567,0.0214406,0.0482119,0.0117983,0.010882,0.0291155,0,0.0283901,0,0.0446743,0,0,0.0154337,0,0,0.0104016,0.0595778,0.047574,0.0154067,0.0428232,0.0607605,0.0482756,0.0307215,0.0598527,0.0544841,0.0260446,0.0553327,0.0321701,0.0366987,0.0686334,0.0388614,0.040026,0.00589155,0,0.0497039,0.0642806,0,0,0,0,0,0
274,0,0,0,0,0,0,0.0438463,0.0314631,0,0,0,0.0310318,0,0.0359069,0,0,0,0.0144486,0,0,0.0462865,0.0487126,0.0256024,0.0149474,0.0250114,0.0568665,0.0410289,0.0297343,0.0412499,0.0437444,0.0343246,0.0310361,0.0300221,0.0171877,0.0207995,0.0215508,0.0482357,0.0111788,0.0111628,0.0290949,0,0.0283902,0,0.0446084,0,0,0.0154949,0,0,0.0104103,0.059611,0.0475089,0.0153525,0.0428564,0.0607156,0.0482143,0.0307217,0.0597805,0.0546408,0.0260663,0.05533,0.0321711,0.0366348,0.0684618,0.0387676,0.0399657,0.00580037,0,0.0498112,0.0642683,0,0,0,0,0,0
275,0,0,0,0,0,0,0.0441195,0.0314351,0,0,0,0.0304093,0,0.0363647,0,0,0,0.0141786,0,0,0.0366697,0.0494757,0.0259282,0.0155285,0.023531,0.056931,0.0398043,0.0308588,0.0428308,0.0439844,0.0331509,0.0308038,0.0295345,0.016885,0.020411,0.0223182,0.0492359,0.0162834,0,0.0281304,0,0.0277712,0,0.0440596,0,0,0.0158148,0,0,0.0104966,0.0571625,0.0463978,0.0126718,0.0411456,0.0602731,0.0491453,0.0352247,0,0.0595258,0.0243526,0.0538391,0.0289014,0.0348784,0.0683114,0.0379218,0.0396549,0.00559289,0,0.0497288,0.0640117,0,0,0,0,0,0
276,0,0,0,0,0,0,0.0438962,0.0313145,0,0,0,0.0309018,0,0.0359668,0,0,0,0.0142052,0,0,0.0366901,0.0487252,0.0254753,0.0151078,0.0250318,0.0568533,0.0400004,0.0299966,0.0416446,0.0437415,0.0344734,0.0309805,0.0298776,0.0170683,0.0207232,0.0216815,0.0492444,0.0163491,0,0.0291133,0,0.0283339,0,0.0439967,0,0,0.0159633,0,0,0.010714,0.0596172,0.0473251,0.0154119,0.0429059,0.0607519,0.0484773,0.0307515,0.0599429,0.0548027,0.0260333,0.0553399,0.0321885,0.0363705,0.0683657,0.0384405,0.0397059,0.00556794,0,0.0490998,0.0643333,0,0,0,0,0,0
277,0,0,0,0,0,0,0.0435069,0.0315529,0,0,0,0.030863,0,0.0360348,0,0,0,0.0145186,0,0,0.0464833,0.048691,0.0253847,0.015087,0.0249832,0.05654,0.040334,0.030062,0.0416784,0.0437917,0.0344951,0.0309753,0.029892,0.0169299,0.0206411,0.0217078,0.0482674,0.0107688,0.0114888,0.0292052,0,0.0283602,0,0.0446818,0,0,0.0159273,0,0,0.0108446,0.0596195,0.0473013,0.0152153,0.0428907,0.0604545,0.0480387,0.0307537,0.0599517,0.0547668,0.0260115,0.0553406,0.0321514,0.036319,0.0683222,0.0382248,0.0400521,0.00554958,0,0.049056,0.0643543,0,0,0,0,0,0
278,0,0,0,0,0,0,0.0434193,0.0315685,0,0,0,0.030831,0,0.0360854,0,0,0,0.0146646,0,0,0.0464478,0.0486812,0.0252974,0.0151384,0.0249401,0.0565452,0.0401406,0.0300329,0.0412962,0.0438354,0.0344334,0.0310007,0.0298731,0.0168265,0.0205255,0.0216898,0.0482432,0.0107623,0.0113745,0.0293103,0,0.0283554,0,0.0447473,0,0,0.0160779,0,0,0.0108101,0.059655,0.0473316,0.0152079,0.0428818,0.0604574,0.0480804,0.0307278,0.0599488,0.0546859,0.0260013,0.0553487,0.032114,0.0363019,0.0682763,0.0380299,0.0400644,0.00539556,0,0.0489885,0.0643256,0,0,0,0,0,0
279,0,0,0,0,0,0,0.0436338,0.0313133,0,0,0,0.0308273,0,0.0361086,0,0,0,0.0144874,0,0,0.0366213,0.0486696,0.0252312,0.0151882,0.0249135,0.0568299,0.0393327,0.0298628,0.0410872,0.0438687,0.0343812,0.0310213,0.0298528,0.0167998,0.0204582,0.0216809,0.0491293,0.016267,0,0.0293969,0,0.0283468,0,0.0442096,0,0,0.0164398,0,0,0.0111022,0.059725,0.047328,0.0154246,0.042881,0.0607748,0.0485359,0.0306517,0.0599656,0.054625,0.0260308,0.0553676,0.0320676,0.0362762,0.0682634,0.037883,0.0397318,0.0051942,0,0.048899,0.0642462,0,0,0,0,0,0
280,0,0,0,0,0,0,0.0432224,0.0316132,0,0,0,0.0307832,0,0.0361122,0,0,0,0.0148172,0,0,0.0463377,0.0486682,0.0251933,0.0150692,0.0248796,0.0566992,0.0396781,0.0296699,0.0410629,0.0439307,0.0343491,0.0310331,0.0298784,0.0168126,0.020477,0.0217805,0.048158,0.0111512,0.0110207,0.0294525,0,0.028353,0,0.0446842,0,0,0.0161907,0,0,0.0111432,0.0597746,0.0473315,0.0152646,0.0429426,0.0605562,0.0483151,0.0306054,0.0598792,0.0545181,0.0260569,0.0553839,0.0320557,0.0362646,0.0682213,0.0377579,0.0399716,0.00526553,0,0.0492701,0.0642251,0,0,0,0,0,0
281,0,0,0,0,0,0,0.0431648,0.0316557,0,0,0,0.0307344,0,0.0360849,0,0,0,0.0148362,0,0,0.0461954,0.0486871,0.025234,0.0151095,0.0249059,0.056832,0.0395187,0.0296737,0.0411882,0.043933,0.0343376,0.0310314,0.0299792,0.0168183,0.0204773,0.0219152,0.0480484,0.0116244,0.010639,0.0294952,0,0.0283445,0,0.0445874,0,0,0.0161123,0,0,0.0109171,0.0597789,0.0473248,0.0152958,0.042994,0.0606782,0.0484968,0.0306483,0.0597874,0.0544945,0.0260585,0.0553702,0.0320358,0.0362623,0.0681694,0.0376188,0.0400019,0.0051663,0,0.0492828,0.0641285,0,0,0,0,0,0
282,0,0,0,0,0,0,0.0431192,0.0316889,0,0,0,0.030661,0,0.0360271,0,0,0,0.0149776,0,0,0.0462503,0.0487377,0.0253562,0.0151292,0.0249458,0.0570061,0.0394148,0.0298005,0.0414995,0.0438869,0.0343697,0.0310747,0.0300766,0.0168512,0.0204865,0.0220321,0.047985,0.0112282,0.0108192,0.0295068,0,0.0283024,0,0.0444992,0,0,0.0162174,0,0,0.0109684,0.0597387,0.0473077,0.0152991,0.0430265,0.0607845,0.0486061,0.0306823,0.0597228,0.05451,0.026015,0.0553524,0.0320391,0.0362428,0.0681502,0.037523,0.0400158,0.0049724,0,0.0493236,0.0640129,0,0,0,0,0,0
283,0,0,0,0,0,0,0.0434792,0.0314906,0,0,0,0.0305579,0,0.0359362,0,0,0,0.0148699,0,0,0.0366456,0.0487828,0.0255056,0.0152151,0.0250268,0.0573268,0.0388069,0.0298002,0.0412274,0.0438434,0.0343857,0.0311454,0.0301285,0.0168012,0.0204657,0.0222178,0.048874,0.0163003,0,0.029536,0,0.0282579,0,0.0439221,0,0,0.0166264,0,0,0.0112976,0.0597239,0.0472412,0.0154819,0.0430521,0.0610448,0.0489776,0.0307098,0.059722,0.0545405,0.0260176,0.0553566,0.0320659,0.0362142,0.0681218,0.0373832,0.0397858,0.00464552,0,0.0491617,0.0638656,0,0,0,0,0,0
284,0,0,0,0,0,0,0.0431532,0.0317818,0,0,0,0.0304419,0,0.0358366,0,0,0,0.0153612,0,0,0.0463591,0.0488066,0.0255765,0.0151453,0.0250535,0.0571284,0.0392156,0.0298062,0.0409043,0.0438252,0.0343517,0.031234,0.0301523,0.0167084,0.0204426,0.0225119,0.0478378,0.0107852,0.0110787,0.0295733,0,0.0282383,0,0.0444523,0,0,0.0166685,0,0,0.0116974,0.0597321,0.0471655,0.0152897,0.0431217,0.0608334,0.0485469,0.0308012,0.0598006,0.0545096,0.0260264,0.055352,0.0320686,0.0362839,0.068123,0.0372688,0.0400339,0.00454366,0,0.0492147,0.0638411,0,0,0,0,0,0
285,0,0,0,0,0,0,0.0431438,0.0318283,0,0,0,0.0303061,0,0.0358173,0,0,0,0.0154871,0,0,0.0461837,0.0487364,0.0256747,0.0151141,0.0251033,0.0571526,0.0390721,0.0298526,0.0407412,0.0437751,0.0342983,0.0312066,0.0302222,0.0166862,0.0204454,0.0228237,0.0477098,0.011073,0.010879,0.029623,0,0.0282173,0,0.0444326,0,0,0.0166261,0,0,0.0114306,0.059745,0.0471117,0.0152588,0.0432002,0.060826,0.048558,0.0308376,0.0598407,0.0544553,0.0260644,0.055326,0.0320495,0.0364261,0.0680845,0.0371132,0.0400643,0.00436271,0,0.0489977,0.0638522,0,0,0,0,0,0
286,0,0,0,0,0,0,0.0431757,0.0318758,0,0,0,0.0301715,0,0.0358736,0,0,0,0.0154788,0,0,0.045962,0.0486153,0.0257469,0.0150359,0.025112,0.057078,0.0389132,0.0298994,0.0407616,0.043755,0.0342659,0.0312137,0.03024,0.0166921,0.0204501,0.0230745,0.0476377,0.0117745,0.0106226,0.0296497,0,0.028198,0,0.0444427,0,0,0.0165121,0,0,0.0114329,0.0597182,0.0470085,0.0152074,0.0432077,0.0607304,0.0485364,0.0308141,0.0598214,0.0545218,0.0260568,0.0552894,0.031988,0.0363918,0.0680467,0.03691,0.0400283,0.00429258,0,0.0488927,0.0639088,0,0,0,0,0,0
287,0,0,0,0,0,0,0.0435464,0.0317268,0,0,0,0.0300624,0,0.0359733,0,0,0,0.0154149,0,0,0.0364995,0.0485179,0.0258312,0.0150379,0.0250592,0.057102,0.0381998,0.029886,0.0410379,0.043772,0.0342603,0.0313451,0.0302465,0.0166818,0.0204078,0.0233134,0.0486395,0.0161733,0,0.0296887,0,0.0282115,0,0.0438426,0,0,0.01699,0,0,0.012769,0.0597798,0.0468298,0.0154482,0.0431669,0.0608791,0.0486733,0.0307794,0.0597862,0.0546297,0.0261261,0.0552147,0.0319057,0.0362193,0.0679929,0.0366297,0.0397326,0.0042493,0,0.0488923,0.0638966,0,0,0,0,0,0
288,0,0,0,0,0,0,0.043399,0.0319599,0,0,0,0.0299134,0,0.0360891,0,0,0,0.0157408,0,0,0.0363358,0.0483387,0.0258004,0.0149569,0.0250098,0.0567567,0.0379875,0.0298057,0.0413052,0.0438125,0.0343389,0.0313505,0.0302487,0.0167184,0.0204204,0.0235235,0.0487674,0.0159025,0,0.0297223,0,0.0281107,0,0.0434496,0,0,0.0185666,0,0,0.0229242,0.0599658,0.0467583,0.0154802,0.043186,0.0606884,0.048012,0.0307861,0.0597574,0.054609,0.0261334,0.0551819,0.0318592,0.0360455,0.0679578,0.0363357,0.0397917,0.0058461,0.00545293,0.0492699,0.0639052,0,0,0,0,0,0
289,0,0,0,0,0,0,0.0430616,0.0322205,0,0,0,0.0298586,0,0.036173,0,0,0,0.0153409,0,0,0.0462681,0.048337,0.0255615,0.0148788,0.0249449,0.0564175,0.038233,0.0297381,0.0409995,0.0440329,0.0342736,0.0311689,0.0301703,0.0166655,0.0202986,0.0235491,0.0477786,0.0108055,0.0114767,0.0298071,0,0.028083,0,0.0440605,0,0,0.0184317,0,0,0.0230813,0.0599832,0.0467447,0.0152759,0.0432298,0.0604489,0.0476085,0.0308104,0.059777,0.0545851,0.0261249,0.0551486,0.0318811,0.0361171,0.0679093,0.0361704,0.0401309,0.00572587,0.00557596,0.0494777,0.0639391,0,0,0,0,0,0
290,0,0,0,0,0,0,0.0430492,0.0320255,0,0,0,0.0299418,0,0.0362429,0,0,0,0.0156018,0,0,0.0361994,0.0486645,0.0252709,0.0150262,0.0249906,0.0566852,0.037554,0.0297121,0.0407615,0.0441555,0.0342385,0.0310118,0.0301149,0.0165943,0.0201938,0.0233811,0.0485847,0.0161487,0,0.0298253,0,0.0281013,0,0.0435155,0,0,0.0188374,0,0,0.0233567,0.0596732,0.046812,0.0151912,0.0432965,0.0606817,0.0477362,0.0308168,0.0597941,0.0544718,0.0259742,0.0551552,0.0319491,0.0361942,0.0678865,0.0361917,0.0399209,0.00547526,0.00569327,0.049254,0.0639114,0,0,0,0,0,0
291,0,0,0,0,0,0,0.0427809,0.0319926,0,0,0,0.029925,0,0.0362929,0,0,0,0.0154316,0,0,0.0361426,0.0488335,0.0251298,0.0151333,0.0249994,0.0567701,0.0373389,0.0295602,0.0407469,0.0441998,0.0341773,0.0310332,0.0301148,0.0165385,0.0201905,0.0234018,0.048466,0.0163776,0,0.0298603,0,0.0281133,0,0.0434876,0,0,0.0189817,0,0,0.0235289,0.0594949,0.0468346,0.0151195,0.0433101,0.0607132,0.0475944,0.0308459,0.059812,0.0544306,0.0258308,0.0551535,0.0319695,0.0361922,0.0678213,0.036106,0.0398493,0.00532272,0.00602657,0.0493064,0.0638747,0,0,0,0,0,0
292,0,0,0,0,0,0,0.0425775,0.0320184,0,0,0,0.0298104,0,0.0362836,0,0,0,0.0154084,0,0,0.0361335,0.0488706,0.0251964,0.0151059,0.0250246,0.0568735,0.0371837,0.0294911,0.0407329,0.044172,0.0341479,0.0311127,0.0301974,0.0165152,0.0202136,0.0236086,0.0483375,0.0164502,0,0.0298906,0,0.0281161,0,0.0434117,0,0,0.019077,0,0,0.0234056,0.0594669,0.0468933,0.0151436,0.0433247,0.0608113,0.0474573,0.0308624,0.0598017,0.0544207,0.0257196,0.0551272,0.0320044,0.0361906,0.067737,0.0360022,0.0397318,0.00532986,0.00629888,0.0494886,0.0637464,0,0,0,0,0,0
293,0,0,0,0,0,0,0.0422037,0.0322218,0,0,0,0.0296967,0,0.036148,0,0,0,0.0151918,0,0,0.0458385,0.0489234,0.0253426,0.0150634,0.0250362,0.0569179,0.0377544,0.0295474,0.040698,0.0441456,0.0341737,0.0311863,0.0303288,0.0164459,0.0201458,0.0238576,0.0471337,0.0118618,0.0109423,0.0299301,0,0.0281557,0,0.0442857,0,0,0.016863,0,0,0.0114142,0.0594365,0.0468932,0.0150189,0.0433653,0.0607611,0.0476186,0.0307097,0.0597804,0.0543932,0.0257949,0.0551105,0.0319623,0.0362147,0.0677081,0.0358852,0.0402076,0.00312461,0,0.0496357,0.0636298,0,0,0,0,0,0
294,0,0,0,0,0,0,0.0420615,0.0323218,0,0,0,0.0295821,0,0.0360615,0,0,0,0.0150424,0,0,0.0458324,0.0490116,0.0254516,0.0150498,0.0250595,0.0569842,0.0378571,0.0296156,0.0409095,0.0441034,0.0342787,0.0313228,0.0304208,0.0164226,0.020088,0.0241777,0.0471364,0.0114354,0.0111613,0.0299595,0,0.0281596,0,0.0442245,0,0,0.0169185,0,0,0.0116302,0.0594257,0.046817,0.0150179,0.0433939,0.0607323,0.0474556,0.030425,0.05977,0.0544377,0.0258707,0.0551696,0.0319395,0.0362287,0.0676697,0.0357815,0.0401342,0.00303375,0,0.0495403,0.06352,0,0,0,0,0,0
295,0,0,0,0,0,0,0.0414662,0.0322524,0,0,0,0.029454,0,0.0356198,0,0,0,0.0149409,0,0,0.0456218,0.0514675,0.0243258,0.0110898,0.0247277,0.0565063,0.037645,0,0.0420869,0.0423399,0.0336092,0.0324206,0.0313298,0.0173614,0.0206838,0.0244817,0.0470843,0.0116469,0.0109254,0.0297568,0,0.0284561,0,0.044173,0,0,0.0171006,0,0,0.0120466,0.0583132,0.0473224,0.0153044,0.0436994,0.0609814,0.0474344,0.0311433,0.0601934,0.0541691,0.0251405,0.0551555,0.032048,0.0361585,0.0675747,0.0363752,0.0398977,0.00289238,0,0.0487585,0.0640328,0,0,0,0,0,0
296,0,0,0,0,0,0,0.0417815,0.0325412,0,0,0,0.0293855,0,0.036186,0,0,0,0.0148775,0,0,0.0455716,0.049137,0.0256778,0.0149965,0.0250666,0.0569425,0.0380553,0.0295833,0.0414384,0.0440407,0.0344379,0.0315964,0.0305606,0.0165026,0.0199958,0.0247282,0.0471366,0.0115665,0.0110364,0.0298454,0,0.0280699,0,0.0442887,0,0,0.0171169,0,0,0.0120383,0.0593427,0.0466894,0.0149872,0.0434044,0.0606131,0.0471355,0.0305616,0.0596974,0.0544717,0.0258698,0.0551817,0.0319599,0.036141,0.0676106,0.0356072,0.0398744,0.00274447,0,0.0493491,0.0633306,0,0,0,0,0,0
297,0,0,0,0,0,0,0.0415556,0.0326681,0,0,0,0.0293106,0,0.0361897,0,0,0,0.0147869,0,0,0.0455932,0.0490741,0.0256779,0.0149693,0.0251068,0.0567334,0.0381319,0.0297818,0.0408309,0.0440785,0.0343818,0.031515,0.0306092,0.0164492,0.0198128,0.0248624,0.0473028,0.0114385,0.0112106,0.0298543,0,0.0280307,0,0.0438916,0,0,0.018975,0,0,0.0237536,0.0593725,0.0465639,0.0149186,0.0434049,0.0604341,0.0464115,0.0305974,0.0595865,0.0545755,0.0259258,0.0550828,0.0319436,0.0360718,0.0676287,0.035453,0.0396588,0.00496264,0.00666343,0.0493961,0.0633468,0,0,0,0,0,0
298,0,0,0,0,0,0,0.0415004,0.0326789,0,0,0,0.029206,0,0.0362013,0,0,0,0.014796,0,0,0.045638,0.0490668,0.0255829,0.0150662,0.0250895,0.0567953,0.0380476,0.0299879,0.0405576,0.0441446,0.0343316,0.0314081,0.0305939,0.0164083,0.0196846,0.0249252,0.0472164,0.0113949,0.0112027,0.0299104,0,0.0280128,0,0.0441472,0,0,0.0169843,0,0,0.0119154,0.059398,0.0464688,0.0149631,0.0434798,0.0605079,0.046794,0.0306372,0.0596456,0.0545932,0.0259461,0.0550407,0.0319112,0.0360576,0.0676518,0.035358,0.0400237,0.00264852,0,0.0493087,0.063306,0,0,0,0,0,0
299,0,0,0,0,0,0,0.0413246,0.032705,0,0,0,0.0291999,0,0.0362151,0,0,0,0.0147746,0,0,0.0455659,0.049128,0.025447,0.0150206,0.0250151,0.0567659,0.0379412,0.02997,0.040578,0.0441908,0.0342895,0.0313472,0.030495,0.0163374,0.0196365,0.0248499,0.047218,0.0114234,0.0111998,0.0299099,0,0.0280222,0,0.0440508,0,0,0.0167807,0,0,0.0115782,0.0594331,0.0464149,0.0150024,0.0435315,0.0605491,0.0466359,0.030704,0.0597091,0.0546025,0.025957,0.0550176,0.0318953,0.0360684,0.0676259,0.0352784,0.0399969,0.00252418,0,0.0493825,0.0633518,0,0,0,0,0,0
300,0,0,0,0,0,0,0.0410357,0.0327429,0,0,0,0.0292917,0,0.0362123,0,0,0,0.0147429,0,0,0.0455051,0.0491059,0.0253683,0.0148996,0.0249613,0.0565741,0.0378298,0.0298347,0.040629,0.0442535,0.0342269,0.0312897,0.0303777,0.0162901,0.0196618,0.024673,0.0473303,0.01144,0.0113233,0.0299323,0,0.0280539,0,0.0436726,0,0,0.0187545,0,0,0.0234682,0.0594102,0.0463994,0.0149985,0.043515,0.060449,0.0459024,0.0307561,0.0597324,0.0546322,0.0259339,0.0550082,0.0318693,0.0360994,0.0676226,0.0352091,0.0395973,0.0048576,0.00641774,0.0495924,0.0634325,0,0,0,0,0,0
301,0,0,0,0,0,0,0.0408251,0.0327792,0,0,0,0.0293119,0,0.036258,0,0,0,0.0148021,0,0,0.0455941,0.0490492,0.025275,0.0149165,0.0249242,0.0565247,0.0376761,0.0297328,0.0406726,0.0443917,0.0341614,0.0313125,0.0304048,0.0162185,0.0196646,0.024569,0.0472867,0.01142,0.011428,0.0298737,0,0.0281021,0,0.0437066,0,0,0.0188303,0,0,0.0235207,0.0593689,0.046416,0.0150083,0.0434793,0.0604507,0.0456981,0.0307439,0.0597395,0.0545765,0.0259439,0.0549921,0.0318736,0.0361236,0.0676689,0.035207,0.0395566,0.00469907,0.00658184,0.049641,0.0634118,0,0,0,0,0,0
