Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,x74,x75,RASI,
358,0,0,0,0,0,0,0.0207517,0.0384631,0,0,0,0.0427664,0,0.0376715,0.0327857,0,0,0.00972271,0,0,0.0519567,0.0380641,0.0364871,0.0131776,0.0242659,0.0411071,0.0368125,0.0341021,0.0418376,0.0358436,0.0266651,0.0346577,0.0326648,0.0222706,0.0310858,0.0167047,0.051891,0.0123562,0.0146584,0.043357,0,0.0246211,0.0399417,0,0,0.0122152,0,0,0.0252123,0.0500205,0.033519,0.00983409,0.0142944,0.0419599,0.043512,0.0469158,0.0719525,0.0602622,0.039438,0.0662063,0.0434992,0.0468109,0.0752457,0.0268394,0.0430584,0.0147807,0.0119424,0.0480538,0.0759533,0,0,0,0,0,0,0.0387126,0
359,0,0,0,0,0,0,0.0208572,0.0384476,0,0,0,0.0421189,0,0.0375417,0.033079,0,0,0.00991612,0,0,0.0520976,0.0380222,0.0365566,0.0130022,0.0241965,0.0413153,0.0366765,0.0340541,0.0423015,0.0360889,0.0263816,0.0345161,0.0326444,0.022098,0.0307386,0.017647,0.0517927,0.0124323,0.0145101,0.0427932,0,0.0240939,0.0399925,0,0,0.0122874,0,0,0.0251051,0.0502616,0.0336653,0.0100268,0.0129979,0.0423791,0.0436215,0.0468395,0.0725535,0.0605272,0.0393245,0.0665046,0.0436182,0.0468201,0.0752802,0.0276111,0.0428155,0.0146957,0.0119093,0.0479092,0.0761249,0,0,0,0,0,0,0.0386566,0
360,0,0,0,0,0,0,0.0210021,0.0384558,0,0,0,0.0413464,0,0.037535,0.0335615,0,0,0.0100873,0,0,0.0522504,0.0380237,0.0365907,0.0128796,0.0241834,0.0415127,0.0365367,0.0340378,0.0427566,0.0362338,0.0261475,0.0343877,0.0326184,0.0219285,0.0303904,0.018613,0.0517345,0.0124465,0.014444,0.0422342,0,0.0236859,0.0400679,0,0,0.0123496,0,0,0.0249872,0.0505294,0.0338976,0.0102118,0.0118862,0.0426897,0.0437937,0.046815,0.0730709,0.0608101,0.0390844,0.0668098,0.0437065,0.0470542,0.0753308,0.0284574,0.0426461,0.0145624,0.0118439,0.0477841,0.0763359,0,0,0,0,0,0,0.0384973,0
361,0,0,0,0,0,0,0.021106,0.0384634,0,0,0,0.040502,0,0.0376414,0.0340698,0,0,0.0101548,0,0,0.0523673,0.0380459,0.0366268,0.0127745,0.0242347,0.0417201,0.0363825,0.0340861,0.0432627,0.0363615,0.0260847,0.0342501,0.0325335,0.0218508,0.0301373,0.0196367,0.0517046,0.0124261,0.0144523,0.0417142,0,0.0233712,0.0401798,0,0,0.0125037,0,0,0.0249762,0.0508182,0.0341542,0.0103318,0.0110301,0.0429613,0.0439262,0.0468476,0.0735514,0.0611114,0.0388856,0.0668636,0.043844,0.0471765,0.075412,0.02935,0.0424762,0.0144127,0.011758,0.0476358,0.076492,0,0,0,0,0,0,0.0381845,0
362,0,0,0,0,0,0,0.0211694,0.0384685,0,0,0,0.0396543,0,0.0377895,0.0344642,0,0,0.0100528,0,0,0.0523973,0.038168,0.0366283,0.0125853,0.0242882,0.0419529,0.0361921,0.0342328,0.0437627,0.0364945,0.0261759,0.0341334,0.0324975,0.0217882,0.0299085,0.0207167,0.051676,0.0123331,0.0146416,0.0411967,0,0.0231368,0.0402467,0,0,0.0128,0,0,0.0247564,0.0511257,0.0344922,0.010418,0.0104263,0.0432864,0.044095,0.0468265,0.0740383,0.0613951,0.0388739,0.0669113,0.0440245,0.0470936,0.0754466,0.0302496,0.0422754,0.0143989,0.0108797,0.0474643,0.0766053,0,0,0,0,0,0,0.0378212,0
363,0,0,0,0,0,0,0.0212901,0.0384121,0,0,0,0.038881,0,0.0379677,0.0348264,0,0,0.0100183,0,0,0.0523422,0.0383607,0.0366303,0.0123412,0.0242847,0.0422235,0.036073,0.0343852,0.0441112,0.0365811,0.0259375,0.0339525,0.0323982,0.0217057,0.0296277,0.0217922,0.0516036,0.0123495,0.0145763,0.0405309,0,0.0230239,0.0403254,0,0,0.0130456,0,0,0.0247614,0.0514563,0.0348768,0.0104522,0.00996919,0.0436069,0.0441662,0.0466462,0.0742112,0.0616501,0.0389898,0.0669888,0.0440976,0.0467474,0.075327,0.0310962,0.0421825,0.0142127,0.0110937,0.0472632,0.0766774,0,0,0,0,0,0,0.0376313,0
364,0,0,0,0,0,0,0.021448,0.0382873,0,0,0,0.0381522,0,0.0380863,0.0353204,0,0,0.00992936,0,0,0.0523362,0.0385917,0.036741,0.0120444,0.0242325,0.0424914,0.0358889,0.0345279,0.044505,0.0365687,0.0251103,0.0338607,0.0322113,0.0216537,0.0293605,0.022863,0.051512,0.0123077,0.014719,0.0399145,0,0.022989,0.0403936,0,0,0.0130668,0,0,0.024778,0.0516604,0.0352626,0.0104549,0.00961268,0.0438782,0.0442194,0.0464274,0.0739111,0.0618638,0.039021,0.0670177,0.043889,0.0462335,0.0750385,0.0318596,0.0421164,0.0140128,0.0114346,0.0470347,0.0766109,0,0,0,0,0,0,0.0374858,0
365,0,0,0,0,0,0,0.0216343,0.0381233,0,0,0,0.0375228,0,0.0380369,0.0359834,0,0,0.00992753,0,0,0.0523572,0.0388691,0.0368921,0.0118398,0.0241254,0.0428364,0.0357329,0.0347063,0.0449354,0.0366738,0.0246054,0.033729,0.031969,0.0215966,0.0290669,0.0239183,0.0514038,0.0123017,0.0147508,0.03934,0,0.0230272,0.0404296,0,0,0.0141009,0,0,0.0249007,0.0519314,0.0357225,0.0104649,0.00960839,0.0441758,0.0441855,0.0464907,0.0736986,0.0620431,0.0386612,0.0668023,0.0434279,0.046054,0.0746556,0.0326877,0.0421634,0.0137412,0.0119729,0.0467033,0.076449,0,0,0,0,0,0,0.0374365,0
366,0,0,0,0,0,0,0.0217725,0.0379891,0,0,0,0.0369297,0,0.0380101,0.0365747,0,0,0.00995197,0,0,0.0524003,0.0391034,0.0370161,0.0116533,0.0240186,0.0431599,0.0356117,0.0347974,0.0453039,0.0368514,0.0244191,0.0335632,0.0317447,0.021552,0.0288336,0.0249761,0.0513018,0.0122919,0.014731,0.0388265,0,0.0231521,0.0404579,0,0,0.0140042,0,0,0.0249346,0.0523316,0.0363671,0.0105937,0.0097537,0.044468,0.0442798,0.0468162,0.0735831,0.0621992,0.0380678,0.0665876,0.043351,0.0461325,0.0743423,0.0336171,0.0419575,0.0135738,0.0120374,0.0463765,0.0766722,0,0,0,0,0,0,0.037486,0
367,0,0,0,0,0,0,0.0219063,0.0379044,0,0,0,0.0363904,0,0.0379963,0.0366036,0,0,0.00999363,0,0,0.0524639,0.039327,0.0372369,0.0114743,0.0238537,0.0435632,0.0355023,0.0348143,0.045608,0.0370862,0.0242824,0.0334327,0.0316143,0.0214663,0.0285896,0.0259072,0.0512085,0.0122701,0.0147032,0.0383042,0,0.0233046,0.0404462,0,0,0.0138996,0,0,0.0248525,0.0526436,0.0370592,0.0107571,0.0100414,0.0448109,0.0443328,0.0471582,0.0734076,0.0622849,0.0376894,0.0663831,0.0433929,0.0458533,0.0740041,0.0345512,0.0417498,0.0133754,0.0120454,0.046027,0.0768215,0,0,0,0,0,0,0.0376305,0
368,0,0,0,0,0,0,0.0220529,0.037851,0,0,0,0.0358912,0,0.0379941,0.0362791,0,0,0.0100857,0,0,0.0525314,0.0395563,0.0374112,0.0113265,0.0236477,0.0439255,0.0353575,0.0348114,0.0459258,0.0373905,0.0240297,0.0333093,0.0314167,0.0212754,0.0282716,0.0267165,0.0510914,0.0122847,0.0146489,0.0378218,0,0.0235177,0.040418,0,0,0.0137965,0,0,0.0248301,0.0528402,0.0377434,0.0109521,0.0104316,0.0451521,0.0443767,0.0470554,0.0732608,0.0624047,0.037562,0.0659284,0.0431938,0.0455766,0.0736074,0.0353712,0.0415378,0.0131387,0.0121089,0.0457079,0.0767439,0,0,0,0,0,0,0.0378705,0
369,0,0,0,0,0,0,0.0222137,0.0378488,0,0,0,0.035404,0,0.038063,0.0365231,0,0,0.010481,0,0,0.0525046,0.0398499,0.0374064,0.0111864,0.0234184,0.0441401,0.0354735,0.0348767,0.0462809,0.0377138,0.0237438,0.0330851,0.0312731,0.0210502,0.0279221,0.0273736,0.0508904,0.0126301,0.0138387,0.0374026,0,0.0237507,0.0403774,0,0,0.0136318,0,0,0.0245999,0.0530414,0.0384131,0.0111342,0.0108505,0.0454252,0.0445449,0.0467214,0.0732346,0.0625432,0.0376538,0.0655316,0.04295,0.0452839,0.0732442,0.0361091,0.0412901,0.0131377,0.0113066,0.0455573,0.0765488,0,0,0,0,0,0,0.0381331,0
370,0,0,0,0,0,0,0.022494,0.037763,0,0,0,0.0349266,0,0.0381095,0.0367493,0,0,0.0102451,0,0,0.0525483,0.0400743,0.0371901,0.0110711,0.0231969,0.0444064,0.0352268,0.0349292,0.0463577,0.0379842,0.0236984,0.0327779,0.0310845,0.0207975,0.0275862,0.0278792,0.0507851,0.0122222,0.0145733,0.0370831,0,0.0239689,0.0403124,0,0,0.0138548,0,0,0.0247567,0.0533376,0.039002,0.0112705,0.0111795,0.0457859,0.0445053,0.0462654,0.0731068,0.0627693,0.0379704,0.0652422,0.0427542,0.0448155,0.0730142,0.0367184,0.0412696,0.0129138,0.0118453,0.0454661,0.0763424,0,0,0,0,0,0,0.0383657,0
371,0,0,0,0,0,0,0.0227351,0.0377104,0,0,0,0.0344835,0,0.038103,0.0366871,0,0,0.0103041,0,0,0.0525013,0.0402199,0.0368434,0.0109658,0.0229727,0.0446729,0.035251,0.0349334,0.0463125,0.0382371,0.0237932,0.0324652,0.0308528,0.0206215,0.0273332,0.0282911,0.0506639,0.0122081,0.0145022,0.0367732,0,0.0241094,0.0402473,0,0,0.0138791,0,0,0.0246406,0.0537485,0.0394604,0.0113615,0.0116917,0.0462052,0.0445458,0.0459773,0.0731261,0.063054,0.0384106,0.0650616,0.0426976,0.0443467,0.0730005,0.0373062,0.0411344,0.0127845,0.011647,0.0454569,0.0761502,0,0,0,0,0,0,0.038608,0
372,0,0,0,0,0,0,0.022932,0.0376563,0,0,0,0.0340921,0,0.0381256,0.0365575,0,0,0.0103762,0,0,0.0524831,0.0403641,0.0365347,0.0108627,0.0227136,0.0449654,0.0352621,0.0348276,0.0464215,0.038605,0.0238195,0.0322671,0.0306289,0.0205155,0.0271009,0.0286307,0.050566,0.012254,0.0143918,0.0364203,0,0.0241934,0.0401653,0,0,0.0138174,0,0,0.0245367,0.0540671,0.0398243,0.0114767,0.0122447,0.0466225,0.0445471,0.0457651,0.0731746,0.0633446,0.0385118,0.0649766,0.0427257,0.0441664,0.0730273,0.0378954,0.0409231,0.0126769,0.0114265,0.0454538,0.0760201,0,0,0,0,0,0,0.0388893,0
373,0,0,0,0,0,0,0.0231393,0.0375875,0,0,0,0.0337162,0,0.0381668,0.0368112,0,0,0.01044,0,0,0.0524348,0.0405661,0.0362207,0.0107989,0.0223894,0.0452449,0.0352313,0.0346572,0.0466115,0.0390699,0.0237674,0.0322513,0.0304786,0.0204199,0.026859,0.0289807,0.050441,0.0122624,0.0142944,0.0361127,0,0.0242974,0.0401085,0,0,0.0137259,0,0,0.0245926,0.0542713,0.0402049,0.011659,0.0128999,0.0470483,0.0445116,0.0454594,0.0731588,0.0635558,0.038328,0.0648898,0.0427536,0.0441315,0.0729868,0.0385093,0.0406582,0.0125336,0.0113938,0.0454751,0.0758147,0,0,0,0,0,0,0.0391594,0
374,0,0,0,0,0,0,0.0233708,0.0374939,0,0,0,0.0333823,0,0.0382071,0.0371092,0,0,0.0105083,0,0,0.0524076,0.0407645,0.0358639,0.0107782,0.0221393,0.0455932,0.0352073,0.0344746,0.0467945,0.0395085,0.0237286,0.032196,0.0304125,0.0203508,0.0266096,0.0293739,0.0502644,0.0122973,0.0141839,0.0361258,0,0.0244275,0.0400392,0,0,0.0137004,0,0,0.0246067,0.0544373,0.0406468,0.0119008,0.0136214,0.047482,0.0444807,0.0450594,0.0730241,0.0636504,0.0379955,0.064766,0.0426296,0.0440392,0.0727014,0.0388132,0.0404067,0.0124422,0.0113116,0.0455081,0.075589,0,0,0,0,0,0,0.0393785,0
375,0,0,0,0,0,0,0.0239535,0.0373443,0,0,0,0.0328682,0,0.0385383,0.0359734,0,0,0.0106166,0,0,0.0520729,0.0421423,0.0362133,0.00981028,0.0213078,0.0447788,0.0342013,0.0353463,0.0477124,0.0401388,0.0233471,0.0317363,0.0298183,0.0200008,0.0261595,0.0302377,0.0504115,0.0123873,0.0137745,0.0390677,0,0.024739,0.0401052,0,0,0.0136592,0,0,0.0245944,0.0520071,0.0406879,0.0129533,0.0117431,0.0467521,0.0445813,0.0508218,0,0.0694418,0.0393092,0.0618019,0.0371533,0.0407912,0.0700904,0.0305837,0.0403388,0.0124464,0.0112372,0.0459765,0.0742153,0,0,0,0,0,0,0.0397541,0
376,0,0,0,0,0,0,0.0238873,0.0373155,0,0,0,0.0326788,0,0.0380999,0.0372826,0,0,0.0107326,0,0,0.0524083,0.0411186,0.0352304,0.010675,0.0217811,0.0463887,0.0351494,0.034229,0.046956,0.0402938,0.0238466,0.0322071,0.030191,0.0201889,0.0261706,0.0299321,0.0497783,0.0125643,0.0137872,0.0367784,0,0.0247967,0.0398492,0,0,0.0137044,0,0,0.0245911,0.0547285,0.0418232,0.012433,0.0153656,0.0482106,0.0443893,0.0446144,0.072447,0.0640667,0.0376948,0.0643043,0.0422568,0.0434161,0.0717469,0.0382247,0.0398902,0.0122858,0.0110106,0.0454663,0.0751536,0,0,0,0,0,0,0.0402175,0
377,0,0,0,0,0,0,0.0245219,0.0372306,0,0,0,0.0320618,0,0.0383999,0.036191,0,0,0.0108608,0,0,0.052154,0.0423973,0.0358479,0.00983941,0.0209502,0.0454181,0.0341563,0.0350252,0.0477007,0.0409458,0.0233659,0.031687,0.0294931,0.0197479,0.0257072,0.0308249,0.0498472,0.0124498,0.0134716,0.0386116,0,0.0251218,0.0399266,0,0,0.013635,0,0,0.024598,0.0523006,0.0415609,0.0133816,0.0135629,0.0475757,0.0445741,0.0502308,0,0.0700144,0.039385,0.0611948,0.0370244,0.0404431,0.0700096,0.0314157,0.0396519,0.0121295,0.0109529,0.0459784,0.0736609,0,0,0,0,0,0,0.0405389,0
378,0,0,0,0,0,0,0.0248601,0.0371499,0,0,0,0.0316307,0,0.0383646,0.036422,0,0,0.010885,0,0,0.0522878,0.042655,0.0356901,0.00982354,0.0207931,0.0456905,0.0340634,0.0347854,0.0478877,0.041228,0.0234772,0.0314662,0.02937,0.0196169,0.0253996,0.0312731,0.0496286,0.01231,0.0135475,0.0380074,0,0.0252664,0.0397377,0,0,0.013596,0,0,0.024567,0.0523358,0.0420206,0.0135829,0.0143616,0.0480099,0.0445806,0.0498967,0,0.0702896,0.0394403,0.0610279,0.0370004,0.040386,0.0697971,0.0324511,0.0393706,0.0119253,0.0107452,0.0459726,0.0733788,0,0,0,0,0,0,0.0405221,0
379,0,0,0,0,0,0,0.0252818,0.0370413,0,0,0,0.0312133,0,0.0383137,0.0369399,0,0,0.0109143,0,0,0.0524248,0.0427528,0.0354917,0.00971178,0.020646,0.045945,0.0339335,0.0346339,0.0478629,0.0414722,0.0235751,0.0312859,0.0292442,0.0195617,0.0250228,0.0316866,0.0493697,0.0123061,0.0135664,0.0373557,0,0.0253399,0.0395699,0,0,0.0135544,0,0,0.0244482,0.0521919,0.0423387,0.0137154,0.0153022,0.0484157,0.0445548,0.0495892,0,0.0704874,0.0393609,0.0611599,0.0370443,0.0403351,0.0694919,0.0336015,0.0390943,0.0117524,0.0104733,0.0459416,0.073095,0,0,0,0,0,0,0.0402531,0
380,0,0,0,0,0,0,0.0253033,0.0369944,0,0,0,0.0311259,0,0.0378805,0.0384629,0,0,0.0115764,0,0,0.0526293,0.0419071,0.0346564,0.0105139,0.0212505,0.0473566,0.0352123,0.0336882,0.0464905,0.041351,0.0241323,0.0315128,0.0296045,0.019854,0.0249759,0.0314971,0.048678,0.0130236,0.0122762,0.0352781,0,0.0254784,0.0392912,0,0,0.0135544,0,0,0.0244667,0.0548582,0.043689,0.0130411,0.0189739,0.0496675,0.0442794,0.0437253,0.0717125,0.0649888,0.037562,0.0638754,0.0420054,0.0428307,0.0718627,0.0415054,0.0387666,0.0116308,0.0101774,0.0454259,0.0742126,0,0,0,0,0,0,0.0401416,0
381,0,0,0,0,0,0,0.0257424,0.0368691,0,0,0,0.0308847,0,0.0378664,0.0388838,0,0,0.0116319,0,0,0.0526654,0.0417359,0.0345351,0.01061,0.0210142,0.0476095,0.0351224,0.033672,0.0462889,0.0415553,0.0240045,0.0314612,0.029418,0.0198762,0.0248098,0.0318499,0.0484927,0.013187,0.0120507,0.0344419,0,0.0254425,0.0393709,0,0,0.0135727,0,0,0.0244478,0.0548943,0.0436368,0.0130629,0.0200191,0.0499594,0.0443098,0.0433638,0.0713888,0.0651479,0.0371899,0.0638141,0.042111,0.0430452,0.0715599,0.0427191,0.0386499,0.0114297,0.0100289,0.0453949,0.0743587,0,0,0,0,0,0,0.0399016,0
382,0,0,0,0,0,0,0.0262138,0.0366972,0,0,0,0.0306905,0,0.0378462,0.0393912,0,0,0.0116731,0,0,0.0526835,0.0416062,0.0344676,0.0106203,0.0208146,0.0480019,0.0350962,0.0336696,0.0465092,0.0416033,0.0239584,0.0314957,0.0292189,0.0199326,0.0249226,0.0321037,0.0484242,0.0131888,0.0119782,0.0345805,0,0.0254771,0.0396649,0,0,0.0136011,0,0,0.0243669,0.0547647,0.0437002,0.0131105,0.0212944,0.0502583,0.0443599,0.0431393,0.0717338,0.0651169,0.036652,0.0636751,0.0421504,0.0431824,0.0702463,0.0423876,0.0385712,0.0112564,0.00984158,0.0453418,0.0744449,0,0,0,0,0,0,0.0396716,0
383,0,0,0,0,0,0,0.0267995,0.036545,0,0,0,0.0304706,0,0.0378043,0.0399138,0,0,0.0116652,0,0,0.0526669,0.0416566,0.034442,0.0106462,0.0207789,0.0484232,0.0350971,0.033697,0.0467615,0.0416408,0.0240307,0.0314634,0.0290627,0.019991,0.0251333,0.0323156,0.0484166,0.0131234,0.0119685,0.0342222,0,0.0255577,0.0399089,0,0,0.0136088,0,0,0.0243274,0.0547188,0.0440867,0.0133487,0.0226114,0.0506151,0.0444542,0.0427172,0.0740209,0.0649555,0.0361796,0.0638579,0.0423056,0.0433619,0.0701633,0.0433385,0.0383949,0.011161,0.00967058,0.0452907,0.074264,0,0,0,0,0,0,0.039573,0
384,0,0,0,0,0,0,0.0274852,0.0363888,0,0,0,0.0302013,0,0.0377543,0.0404228,0,0,0.0113251,0,0,0.052716,0.0417586,0.0342608,0.0106971,0.0207515,0.048693,0.03487,0.0337026,0.0469284,0.0418164,0.0240613,0.0313497,0.0289082,0.0199916,0.025142,0.0326706,0.0484735,0.0128502,0.0126314,0.0331238,0,0.0256748,0.0400289,0,0,0.0137559,0,0,0.0242559,0.054624,0.0445104,0.0135524,0.0234355,0.0509375,0.0446132,0.0424393,0.0726356,0.0652336,0.0359601,0.0639625,0.042234,0.0434668,0.0713292,0.0455529,0.0383236,0.0110084,0.00958096,0.0452867,0.0740271,0,0,0,0,0,0,0.0396465,0
385,0,0,0,0,0,0,0.0285116,0.0362511,0,0,0,0.0293326,0,0.0382472,0.0400105,0,0,0.0113422,0,0,0.0524058,0.0415902,0.0348686,0.0109812,0.0197598,0.0479766,0.0337569,0.0345538,0.0477425,0.0422085,0.0227539,0.0307931,0.0282419,0.0197063,0.0247146,0.0348736,0.0486806,0.0127854,0.0122245,0.0319978,0,0.0249703,0.04042,0,0,0.0139008,0,0,0.0242077,0.0540197,0.0429463,0.0137495,0.0205354,0.0504646,0.0453201,0,0.0553963,0.069317,0.0378981,0.0624936,0.0401534,0.0424818,0.0715213,0.0448819,0.0383987,0.0108903,0.00950151,0.0457894,0.0726872,0,0,0,0,0,0,0.0365653,0
386,0,0,0,0,0,0,0.0294282,0.0360393,0,0,0,0.0288665,0,0.0385313,0.0394658,0,0,0.0116619,0,0,0.0520272,0.0421702,0.035094,0.0106252,0.0190568,0.0479127,0.0334148,0.0352251,0.0482669,0.0424087,0.0221273,0.0303227,0.0277719,0.019382,0.0242474,0.0356124,0.0488321,0.0130614,0.0110958,0.0319231,0,0.025252,0.0406366,0,0,0.0138156,0,0,0.0241488,0.0530591,0.0430471,0.0145549,0.020611,0.0506431,0.0455926,0,0.0194106,0.0727238,0.0390788,0.0610203,0.0375082,0.0409897,0.0712183,0.042962,0.0384193,0.0108202,0.00925544,0.0461213,0.0717491,0,0,0,0,0,0,0.0353911,0
387,0,0,0,0,0,0,0.0301116,0.0357915,0,0,0,0.0285323,0,0.0387124,0.0394624,0,0,0.0117816,0,0,0.051764,0.0423696,0.0350444,0.0104208,0.0186871,0.0480796,0.0333891,0.0354459,0.0486174,0.0424373,0.0219857,0.0303002,0.0275175,0.019244,0.0241744,0.0358621,0.0490355,0.0128797,0.0109643,0.0318445,0,0.0249834,0.0408523,0,0,0.0136277,0,0,0.0240127,0.0526312,0.0428132,0.0149508,0.0213317,0.0510898,0.0457852,0,0,0.0740966,0.0396802,0.0606835,0.036095,0.0401993,0.0718368,0.041902,0.0383538,0.0106141,0.00925317,0.0463601,0.0712801,0,0,0,0,0,0,0.0351311,0
388,0,0,0,0,0,0,0.0300556,0.0354418,0,0,0,0.0291173,0,0.0379529,0.0414156,0,0,0.0116066,0,0,0.0519567,0.0421111,0.0334317,0.0101334,0.0203634,0.0496479,0.0352665,0.0339768,0.0467341,0.0417886,0.0240878,0.0307956,0.0282186,0.0195266,0.0246255,0.033581,0.0488992,0.0128868,0.011298,0.0319499,0,0.0265589,0.0404776,0,0,0.0137299,0,0,0.0239905,0.0542427,0.0461888,0.0138114,0.0264528,0.052528,0.0450565,0.041929,0.0606759,0.065799,0.0356663,0.0627841,0.0406897,0.0420704,0.0727322,0.0474002,0.0382953,0.0104075,0.00904545,0.0456481,0.0728848,0,0,0,0,0,0,0.0392184,0
389,0,0,0,0,0,0,0.0305261,0.0351815,0,0,0,0.0289811,0,0.0378945,0.0420072,0,0,0.0116614,0,0,0.0518314,0.0424283,0.0330713,0.010044,0.0205372,0.0501961,0.0355931,0.0339675,0.0462386,0.0417692,0.0244197,0.0305927,0.0281346,0.0195447,0.0245812,0.0335861,0.0489656,0.0128626,0.0111249,0.0317201,0,0.026754,0.0405696,0,0,0.0139879,0,0,0.0238112,0.0548674,0.0466479,0.01402,0.0280156,0.0530194,0.0452018,0.0414575,0.0722387,0.064641,0.0350959,0.0626835,0.0410704,0.0422148,0.0728368,0.0480852,0.0381831,0.0104913,0.00793247,0.0455701,0.0731491,0,0,0,0,0,0,0.0398628,0
390,0,0,0,0,0,0,0.0312021,0.0348704,0,0,0,0.028891,0,0.037784,0.0425724,0,0,0.0114345,0,0,0.0517453,0.0428934,0.032856,0.0098797,0.0204952,0.0505456,0.0354932,0.0341303,0.0459686,0.0418994,0.0246246,0.0302658,0.0280325,0.0195187,0.024519,0.0335894,0.0491067,0.0126064,0.0116027,0.0315833,0,0.0268131,0.0407716,0,0,0.0137217,0,0,0.0237928,0.0550953,0.0466523,0.0142668,0.0287601,0.0530634,0.0454611,0.0415553,0.0709927,0.0647933,0.0348772,0.0624142,0.0407503,0.0419906,0.0726427,0.0478752,0.0382469,0.00995717,0.00876442,0.0455812,0.0730537,0,0,0,0,0,0,0.0393185,0
391,0,0,0,0,0,0,0.0324518,0.0344645,0,0,0,0.0297166,0,0.0371547,0.0440708,0,0,0.011788,0,0,0.0513772,0.0455258,0.0314466,0.00895529,0.0206177,0.0510412,0.0356631,0.0335776,0.0454089,0.0428089,0.0259943,0.0302707,0.0282769,0.0192299,0.0242316,0.0305327,0.0493741,0.0129412,0.0105655,0.03101,0,0.0259046,0.0408389,0,0,0.0138423,0,0,0.0234692,0.052997,0.0456543,0.0177168,0.0285461,0.0538539,0.0452533,0.0376612,0.0679298,0.0653824,0.0348555,0.0625174,0.0408418,0.0421828,0.0729931,0.0487719,0.0384634,0.0102071,0.00764846,0.0457421,0.0722242,0,0,0,0,0,0,0,0
392,0,0,0,0,0,0,0.0333289,0.0341897,0,0,0,0.0295579,0,0.0370324,0.0446903,0,0,0.0117895,0,0,0.0511789,0.0458457,0.0313887,0.00874881,0.0205353,0.0511857,0.0358745,0.0337182,0.0454805,0.0427732,0.0261503,0.0302656,0.0281294,0.0192689,0.0242329,0.0305666,0.0495066,0.012997,0.010379,0.0308544,0,0.0260503,0.0410608,0,0,0.0137481,0,0,0.0232983,0.0529249,0.0458007,0.0178319,0.0295138,0.0543818,0.04568,0.0368469,0.0676387,0.0654505,0.0347282,0.0619695,0.0407491,0.0420408,0.0727048,0.0485593,0.0384716,0.0100647,0.00761265,0.045741,0.0720996,0,0,0,0,0,0,0,0
393,0,0,0,0,0,0,0.0341687,0.0338749,0,0,0,0.0294743,0,0.0371186,0.0452086,0,0,0.0117201,0,0,0.0509135,0.0462982,0.0312574,0.00850353,0.02069,0.0512909,0.0361556,0.0339154,0.0456164,0.0428284,0.0263395,0.0303483,0.0279673,0.019144,0.0241328,0.0303963,0.0496323,0.0129241,0.0103272,0.0307654,0,0.0263174,0.0412893,0,0,0.0138363,0,0,0.0232181,0.0528576,0.0460422,0.0180681,0.030454,0.0548129,0.0460034,0.0376069,0.067745,0.0651043,0.0345342,0.0617673,0.0405038,0.0417575,0.0721387,0.0480468,0.0386629,0.0100411,0.00748855,0.0458488,0.0720138,0,0,0,0,0,0,0,0
394,0,0,0,0,0,0,0.0347582,0.0335047,0,0,0,0.0295709,0,0.0374091,0.0456367,0,0,0.01169,0,0,0.0506623,0.0467105,0.0310565,0.00822979,0.0209307,0.0513781,0.0364771,0.0341629,0.0454918,0.043168,0.0265036,0.0301497,0.0278099,0.0189854,0.0237993,0.0301116,0.049674,0.0127473,0.0103544,0.0307881,0,0.0265606,0.0415512,0,0,0.0139083,0,0,0.023278,0.0529313,0.0462499,0.0182914,0.0313456,0.0551553,0.0463241,0.0379674,0.0676815,0.0644565,0.0342779,0.061721,0.0401156,0.0413502,0.0718477,0.0474118,0.0387921,0.0100966,0.0073185,0.0460096,0.0718317,0,0,0,0,0,0,0,0
395,0,0,0,0,0,0,0.035364,0.033195,0,0,0,0.0295536,0,0.0375477,0.0460233,0,0,0.0117032,0,0,0.0504544,0.0470521,0.0308554,0.0079025,0.0209657,0.051508,0.0368302,0.0344204,0.0451266,0.0435043,0.02665,0.0297537,0.0277051,0.0187607,0.0234893,0.0298315,0.0496804,0.012661,0.0103399,0.0307129,0,0.026748,0.0417743,0,0,0.0139079,0,0,0.0232597,0.0531637,0.0463229,0.0184465,0.032112,0.055517,0.046662,0.0375031,0.0673274,0.0642372,0.0339251,0.0610625,0.0398275,0.0409617,0.0716335,0.0468643,0.0388318,0.0101838,0.00720923,0.0461682,0.0716387,0,0,0,0,0,0,0,0
