Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTOE,RUPA,RWRA,STRN,T10,x70,x71,x72,x73,x74,LWRB,RTIBP,LASI,RASI,RWRB
525,0,0,0,0,0,0,0.0187914,0.0427963,0,0,0,0.0477384,0,0.0374141,0,0,0.00707573,0,0,0.0538902,0.0380419,0.0407935,0.0174855,0.0223669,0.0392183,0.0449004,0.0341344,0.0394789,0.0348631,0.0283714,0.0351105,0.0311492,0.0263468,0.036587,0.0214909,0.0511704,0.0113291,0.0475563,0,0.0288546,0.0379534,0,0,0.0116568,0,0,0.0288907,0.0473379,0.043563,0.0116852,0.0221614,0.0352353,0.0477598,0.042169,0.0684014,0.0608026,0.0373523,0.0731464,0.0509468,0.0408786,0.0356306,0.0462593,0.0145616,0.0557958,0.069307,0,0,0,0,0,0.0159035,0.0666527,0.026696,0.038665,0.0122364
526,0,0,0,0,0,0,0.0187605,0.0426378,0,0,0,0.047334,0,0.0377343,0,0,0.00722417,0,0,0.0536907,0.0381846,0.0405177,0.017354,0.0228553,0.0394225,0.0446728,0.034585,0.0394328,0.0344501,0.0282226,0.0347946,0.0307805,0.0261064,0.036229,0.0212532,0.0510283,0.0113895,0.0473454,0,0.0287061,0.038116,0,0,0.0117203,0,0,0.0287455,0.0474216,0.0431433,0.011558,0.0221316,0.0355303,0.0477785,0.0419118,0.0684024,0.0608524,0.0374709,0.0728258,0.0508133,0.040803,0.0353463,0.046183,0.0145874,0.055482,0.0694696,0,0,0,0,0,0.0160427,0.0663573,0.0268644,0.0385411,0.0122198
527,0,0,0,0,0,0,0.0187225,0.0424715,0,0,0,0.0468968,0,0.0380774,0,0,0.00735824,0,0,0.0534783,0.0383042,0.0402089,0.0171006,0.0233992,0.0397055,0.0444665,0.0350012,0.0393971,0.0340945,0.0281024,0.0345449,0.0303825,0.025845,0.0358628,0.0210272,0.0508862,0.0114742,0.0470792,0,0.0285704,0.0382557,0,0,0.0117666,0,0,0.0286445,0.0475196,0.042763,0.0113762,0.0221289,0.0358867,0.0477649,0.0420649,0.0683893,0.0608644,0.0375354,0.0724733,0.0506672,0.0407845,0.0350602,0.046073,0.014671,0.055054,0.0697137,0,0,0,0,0,0.0161695,0.0662583,0.0270516,0.0384162,0.0122005
528,0,0,0,0,0,0,0.0190715,0.0419179,0,0,0,0.0460373,0,0.0387378,0,0,0.0077465,0,0,0.0531014,0.0382407,0.040061,0.0169469,0.023884,0.0395449,0.0444266,0.0354187,0.0394905,0.0337321,0.0277061,0.0343041,0.0300513,0.0256152,0.0354143,0.0211423,0.0507356,0.0117082,0.0466992,0,0.0279369,0.038597,0,0,0.0121488,0,0,0.0280938,0.0477938,0.0411413,0.0120684,0.0222515,0.035874,0.0479505,0.0430015,0.0688022,0.0608045,0.0378574,0.0722465,0.0506455,0.0410909,0.0338904,0.0459399,0.0147564,0.0543842,0.0698541,0,0,0,0,0,0.0163875,0.0661207,0.0272006,0.0381698,0.0125981
529,0,0,0,0,0,0,0.0186747,0.0421162,0,0,0,0.0459777,0,0.0388582,0,0,0.00784447,0,0,0.052999,0.0385524,0.039593,0.0165981,0.0245752,0.0401753,0.0441831,0.0359532,0.0394828,0.0334681,0.0278274,0.0340398,0.0296351,0.0250719,0.034956,0.0207186,0.0506647,0.0117359,0.0465413,0,0.0283593,0.0384779,0,0,0.0116678,0,0,0.0284662,0.0477666,0.0420377,0.010928,0.0220131,0.036512,0.0476185,0.0425525,0.0684676,0.0608446,0.0377414,0.0719066,0.050335,0.040719,0.0344904,0.0458928,0.0144702,0.0541706,0.0701794,0,0,0,0,0,0.0161048,0.0659493,0.027397,0.0381756,0.0130151
530,0,0,0,0,0,0,0.0186413,0.0419782,0,0,0,0.045745,0,0.0390911,0,0,0.0077499,0,0,0.0528895,0.0387266,0.0393083,0.0164222,0.0249468,0.04031,0.0439873,0.0362344,0.0395375,0.0333034,0.0278196,0.0338256,0.0293826,0.0247992,0.0346369,0.0205571,0.0506166,0.0119023,0.046189,0,0.0282163,0.0385935,0,0,0.011723,0,0,0.0283087,0.0478902,0.0416528,0.010748,0.0219303,0.0367717,0.0475893,0.0427292,0.0685477,0.0608876,0.0378679,0.0715267,0.0501503,0.0406485,0.0341872,0.0456869,0.01479,0.0538389,0.0703302,0,0,0,0,0,0.0163554,0.0657939,0.0275451,0.0380422,0.0121588
531,0,0,0,0,0,0,0.0186965,0.0418713,0,0,0,0.0457321,0,0.0390148,0,0,0.00780205,0,0,0.0528766,0.0389816,0.0391724,0.0162987,0.0248839,0.0404482,0.043859,0.0363276,0.0396333,0.0333153,0.0279534,0.0336123,0.0293478,0.0246563,0.034549,0.0203918,0.0505246,0.0118993,0.0457479,0,0.0280543,0.0386243,0,0,0.0117682,0,0,0.028186,0.0479887,0.0412301,0.0105355,0.0218238,0.0369749,0.0475147,0.0428677,0.0686127,0.0609425,0.0379394,0.071118,0.0498677,0.0404839,0.0338143,0.0455261,0.0149444,0.0537131,0.0705226,0,0,0,0,0,0.0163164,0.0656586,0.0276864,0.0379037,0.012087
532,0,0,0,0,0,0,0.0187205,0.0417777,0,0,0,0.0457646,0,0.0389303,0,0,0.00783922,0,0,0.0528445,0.0392698,0.0390198,0.0161552,0.0247537,0.0406549,0.0437426,0.0364781,0.0397364,0.0332862,0.0280591,0.0334442,0.0292397,0.0244317,0.0344372,0.0202283,0.0504385,0.0118935,0.0453363,0,0.0279412,0.0386296,0,0,0.0117412,0,0,0.0280345,0.0480816,0.0408307,0.0103061,0.0217557,0.0371815,0.0474213,0.0430115,0.0687317,0.0609629,0.0380254,0.0706511,0.0495788,0.0402054,0.0334166,0.0453889,0.0150062,0.0537668,0.0707435,0,0,0,0,0,0.0162303,0.0654096,0.0278111,0.0377768,0.0121637
533,0,0,0,0,0,0,0.0187602,0.0416292,0,0,0,0.0456794,0,0.0388942,0,0,0.00791937,0,0,0.0528042,0.0395181,0.03882,0.0159961,0.0245177,0.0408782,0.0436586,0.0365673,0.0398653,0.0333539,0.0281498,0.0332575,0.0290094,0.0242207,0.0343188,0.0200827,0.0503154,0.0119384,0.0448645,0,0.0278294,0.0386623,0,0,0.0117083,0,0,0.0278264,0.0482084,0.040372,0.01004,0.0217338,0.0374025,0.0473407,0.0430861,0.0688891,0.0609752,0.0381985,0.0701986,0.0492697,0.0400515,0.033008,0.0452304,0.0149488,0.0536672,0.0709289,0,0,0,0,0,0.0162226,0.0651726,0.027963,0.0376861,0.0122367
534,0,0,0,0,0,0,0.0187731,0.0414835,0,0,0,0.0456127,0,0.0388097,0,0,0.00797092,0,0,0.0527759,0.0397775,0.0386041,0.015875,0.0243054,0.0410853,0.0435822,0.0366182,0.0400466,0.0334879,0.0281979,0.0330196,0.0288688,0.0239825,0.0341385,0.0199397,0.0501993,0.0120213,0.0443873,0,0.0277431,0.0386666,0,0,0.0117017,0,0,0.0277198,0.0483167,0.0398382,0.00974896,0.0217851,0.0375865,0.0472335,0.043164,0.0690234,0.0610098,0.0384162,0.0696981,0.0488347,0.0399381,0.0325249,0.0450675,0.014992,0.0533734,0.0711167,0,0,0,0,0,0.0161909,0.0648956,0.0281415,0.0375739,0.012313
535,0,0,0,0,0,0,0.0187649,0.0413345,0,0,0,0.0455888,0,0.0387125,0,0,0.00802873,0,0,0.0527767,0.0400588,0.0383483,0.0155679,0.0241474,0.0413732,0.0434558,0.0366921,0.0402254,0.0336357,0.0282551,0.0327317,0.0288008,0.0237278,0.0339078,0.0197366,0.0500843,0.0120793,0.0438818,0,0.027645,0.0386498,0,0,0.0117362,0,0,0.0275868,0.0483915,0.0392494,0.00945859,0.0218815,0.0378901,0.0471269,0.0432138,0.0691304,0.0610248,0.0386182,0.0691253,0.0483869,0.0396626,0.0320026,0.0449506,0.0151076,0.0531063,0.0713256,0,0,0,0,0,0.016136,0.0646186,0.0283122,0.0374328,0.0123189
536,0,0,0,0,0,0,0.0187715,0.0411953,0,0,0,0.0455245,0,0.0385947,0,0,0.0080961,0,0,0.052757,0.0403471,0.0381039,0.0151962,0.0239436,0.0417225,0.0433555,0.0367365,0.0404618,0.0337519,0.0282437,0.0325042,0.0286035,0.0234758,0.0336716,0.0195839,0.0499808,0.0120952,0.0432521,0,0.027535,0.0386715,0,0,0.0117804,0,0,0.0274078,0.0484692,0.0386574,0.00911645,0.0219827,0.0382763,0.0470261,0.0433457,0.0693686,0.0610146,0.0388314,0.0685214,0.0479487,0.0394415,0.0315108,0.0448174,0.0151006,0.052947,0.0714898,0,0,0,0,0,0.0161184,0.06433,0.0285259,0.0372608,0.012268
537,0,0,0,0,0,0,0.0188623,0.0410313,0,0,0,0.045346,0,0.0384933,0,0,0.00815447,0,0,0.0527312,0.0406101,0.037871,0.0147904,0.0237681,0.0421077,0.0433129,0.0367394,0.040713,0.0339192,0.028205,0.0322478,0.0283856,0.0232177,0.0334386,0.0195272,0.0499121,0.0121695,0.0425274,0,0.0274391,0.0387052,0,0,0.0119088,0,0,0.0273154,0.0485246,0.0379844,0.0086644,0.02205,0.0386968,0.0469471,0.043428,0.0697452,0.0609939,0.0390039,0.0679121,0.0474831,0.0393031,0.0309815,0.0446191,0.0151667,0.0528929,0.0717408,0,0,0,0,0,0.0160676,0.0641239,0.0287497,0.0370635,0.012282
538,0,0,0,0,0,0,0.0189173,0.0408651,0,0,0,0.0451083,0,0.0384598,0,0,0.00821363,0,0,0.0527286,0.0408141,0.0377486,0.014476,0.0236178,0.0424579,0.0432373,0.0367615,0.0410454,0.0341642,0.0280343,0.031853,0.0281383,0.0228854,0.0331143,0.0196046,0.0497916,0.0122481,0.0418161,0,0.0273737,0.0387382,0,0,0.0120683,0,0,0.0273383,0.0486013,0.0371715,0.00823135,0.022191,0.039089,0.0468433,0.0433958,0.0699531,0.0610475,0.039215,0.0671811,0.0469412,0.0389604,0.0303969,0.0444548,0.015277,0.0527081,0.071971,0,0,0,0,0,0.0160184,0.0637402,0.0289003,0.0368948,0.0124667
539,0,0,0,0,0,0,0.0190563,0.0406602,0,0,0,0.0443259,0,0.0386567,0,0,0.00844878,0,0,0.0526596,0.0408506,0.0378599,0.0141195,0.0235684,0.0428762,0.0432879,0.0367309,0.0413082,0.0344942,0.0278161,0.0314359,0.0278218,0.0225841,0.0326722,0.020051,0.0496305,0.0122761,0.0409472,0,0.0273637,0.0387747,0,0,0.0123502,0,0,0.0269637,0.0487475,0.0362497,0.00764504,0.0224841,0.0395462,0.0468225,0.0433209,0.0700332,0.0611445,0.0395347,0.0664652,0.0463495,0.0387341,0.029756,0.0442484,0.0153488,0.0523077,0.0722561,0,0,0,0,0,0.0159598,0.0633456,0.0292158,0.0367866,0.0126932
540,0,0,0,0,0,0,0.0193259,0.0403299,0,0,0,0.0446662,0,0.0390349,0,0,0.00840887,0,0,0.0526682,0.0411727,0.0379121,0.013709,0.023322,0.0438389,0.0432269,0.0368257,0.0420461,0.0349358,0.0274542,0.0308308,0.0275695,0.0217831,0.0318003,0.0189532,0.0496522,0.0124827,0.0452449,0,0.0270033,0.0387082,0,0,0.0127575,0,0,0.0262712,0.048954,0.0391101,0.00659334,0.0243357,0.0404,0.046592,0.0455128,0.070708,0.0616831,0.0407463,0.0624364,0.0443268,0.0360425,0.0341945,0.0441553,0.0157446,0.0516109,0.0726531,0,0,0,0,0,0.0160217,0.0595434,0.0295339,0.0366169,0.0128523
541,0,0,0,0,0,0,0.0192946,0.040252,0,0,0,0.0443965,0,0.0388244,0,0,0.00844153,0,0,0.0527493,0.0414495,0.0376912,0.0132385,0.0229752,0.0441572,0.0431465,0.036865,0.0425269,0.0353953,0.0272863,0.0305832,0.0274298,0.0214364,0.0314046,0.0191662,0.0495278,0.0124881,0.0399026,0,0.0273494,0.0387673,0,0,0.0127782,0,0,0.0262429,0.0490085,0.0349196,0.00640393,0.0238562,0.0408282,0.0466022,0.0476137,0.0704982,0.0616054,0.0406962,0.0638516,0.0446801,0.0375791,0.0294202,0.0439332,0.0157599,0.051428,0.0728508,0,0,0,0,0,0.0160939,0.0620413,0.0298259,0.0366234,0.0126086
542,0,0,0,0,0,0,0.0192287,0.0401713,0,0,0,0.0436691,0,0.0388834,0,0,0.00860153,0,0,0.052786,0.0415526,0.03773,0.0128817,0.0228065,0.0444248,0.0431652,0.0368753,0.0429399,0.0357824,0.0269444,0.0303338,0.027192,0.0211152,0.0308185,0.019792,0.0493327,0.0125019,0.0385313,0,0.027513,0.0388571,0,0,0.0126724,0,0,0.0260881,0.049219,0.0340545,0.00637793,0.0232547,0.0412267,0.0466599,0.0484582,0.0704382,0.0616146,0.0408426,0.0641047,0.0446486,0.0378144,0.0286931,0.0436315,0.0153886,0.0513154,0.0730946,0,0,0,0,0,0.0160335,0.0625196,0.0302157,0.0367632,0.0128749
543,0,0,0,0,0,0,0.0191874,0.0400573,0,0,0,0.0430993,0,0.0388939,0,0,0.00870998,0,0,0.05285,0.041667,0.0377407,0.0125881,0.0225548,0.0446729,0.0430806,0.0368622,0.0434782,0.035979,0.0265081,0.0300765,0.0269151,0.0208784,0.0304117,0.0203847,0.0491058,0.0124951,0.0386026,0,0.027132,0.0389204,0,0,0.0125495,0,0,0.0259483,0.0494517,0.0337007,0.00652261,0.0221594,0.0416466,0.0466539,0.048275,0.0706342,0.0616832,0.0410552,0.0642949,0.0445219,0.0378248,0.0285066,0.0433522,0.0150469,0.0510622,0.0732697,0,0,0,0,0,0.0160026,0.0624642,0.0304625,0.0368463,0.0129394
544,0,0,0,0,0,0,0.0191714,0.0399437,0,0,0,0.0424597,0,0.0388645,0,0,0.00881355,0,0,0.0529155,0.0416846,0.0377482,0.0123086,0.0223851,0.0448936,0.0430195,0.036918,0.0438607,0.036239,0.0259889,0.0298123,0.0266937,0.0206766,0.0300959,0.0209369,0.0488568,0.0124888,0.0386804,0,0.0267236,0.0389662,0,0,0.0125593,0,0,0.0258583,0.0496899,0.0333346,0.00670507,0.0209064,0.0420919,0.0466255,0.0477519,0.0709496,0.0618882,0.0413941,0.0645202,0.0443934,0.0379248,0.0283831,0.0430149,0.014951,0.0507363,0.0733358,0,0,0,0,0,0.0159946,0.0622295,0.0307654,0.0368254,0.0129001
545,0,0,0,0,0,0,0.0191597,0.0398173,0,0,0,0.0418339,0,0.0388317,0,0,0.00891833,0,0,0.0530289,0.0416812,0.0377518,0.0120888,0.0223046,0.0451559,0.0430674,0.0369343,0.0441507,0.0365295,0.0254574,0.029575,0.0264737,0.0204713,0.0298769,0.0215324,0.0487181,0.012474,0.0385392,0,0.0262973,0.0390377,0,0,0.0126375,0,0,0.0258129,0.0499882,0.0330895,0.00688059,0.0195815,0.0425458,0.0466326,0.0470164,0.0714495,0.0622699,0.0419254,0.0644934,0.0442961,0.0376841,0.0284794,0.0427125,0.0148983,0.0504458,0.073424,0,0,0,0,0,0.0160586,0.0622046,0.0311154,0.0367311,0.0128392
546,0,0,0,0,0,0,0.0191518,0.0397025,0,0,0,0.0411634,0,0.038817,0,0,0.00907903,0,0,0.0531344,0.0416272,0.0377329,0.0120221,0.0222578,0.0454881,0.0432447,0.0368825,0.0446101,0.0368233,0.0249564,0.0293604,0.026293,0.0202736,0.0296082,0.0222267,0.0485016,0.012518,0.0382818,0,0.0259298,0.0390817,0,0,0.0127393,0,0,0.0257833,0.0504015,0.0330792,0.00700631,0.0180535,0.0430121,0.0466531,0.0469259,0.0721135,0.0627819,0.0423115,0.0646877,0.0442284,0.0373149,0.0287973,0.0424177,0.0147841,0.0501353,0.0736481,0,0,0,0,0,0.0160787,0.0622419,0.0314244,0.03662,0.0127787
547,0,0,0,0,0,0,0.019174,0.0396353,0,0,0,0.0405266,0,0.0387683,0,0,0.00946378,0,0,0.0532582,0.0415213,0.037664,0.0120623,0.0222193,0.0458177,0.0435573,0.0368484,0.0449147,0.0370586,0.0245,0.0292774,0.0262183,0.0200848,0.0293193,0.022857,0.0481153,0.0129086,0.0379413,0,0.0255885,0.0390986,0,0,0.0128705,0,0,0.0255653,0.0508191,0.0332348,0.00722054,0.01638,0.0434183,0.0466275,0.047766,0.0728191,0.0632846,0.0423789,0.0651172,0.0438652,0.0369662,0.0294865,0.0420818,0.0147005,0.0498197,0.0739326,0,0,0,0,0,0.0154933,0.0622991,0.0317652,0.0364088,0.0123041
548,0,0,0,0,0,0,0.0192361,0.0395822,0,0,0,0.0399689,0,0.0387101,0,0,0.00952459,0,0,0.0534486,0.0414606,0.0375272,0.0120076,0.0222171,0.0460838,0.0437239,0.0367799,0.0450337,0.0372106,0.0241392,0.0292043,0.0262112,0.0199243,0.0290287,0.0233348,0.0478936,0.0127865,0.0372159,0,0.0253269,0.0391197,0,0,0.0128902,0,0,0.025473,0.051232,0.0336566,0.00778126,0.0149941,0.043716,0.0465227,0.0484927,0.0735048,0.0638502,0.0424533,0.0653189,0.0432261,0.036745,0.0305913,0.0417535,0.0145302,0.0494994,0.0742096,0,0,0,0,0,0.0159067,0.0621636,0.0321504,0.0362246,0.0124119
549,0,0,0,0,0,0,0.0193109,0.0395325,0,0,0,0.0394914,0,0.0386378,0,0,0.00972708,0,0,0.0536355,0.0414096,0.0372916,0.0119801,0.0222043,0.0463458,0.0439568,0.0367305,0.0451149,0.0372873,0.0238901,0.0291546,0.0262177,0.0198658,0.0287486,0.0237099,0.0477272,0.0128245,0.0365788,0,0.0251534,0.0390839,0,0,0.0129231,0,0,0.0253664,0.0517341,0.0341347,0.00821505,0.0139053,0.0440271,0.0463003,0.0488573,0.0741167,0.0644134,0.0427169,0.0651164,0.0432623,0.0362305,0.0315796,0.0414643,0.0145231,0.0491321,0.0745123,0,0,0,0,0,0.0159717,0.0618605,0.0325861,0.0361191,0.0122313
550,0,0,0,0,0,0,0.0194211,0.0394835,0,0,0,0.039113,0,0.0385688,0,0,0.00989885,0,0,0.0537818,0.0413757,0.0370128,0.0119511,0.0222483,0.0464903,0.0442403,0.0367246,0.0452366,0.0373682,0.0237355,0.0291496,0.0262563,0.019916,0.0286671,0.0239144,0.0475465,0.0128589,0.0359808,0,0.0251271,0.0389548,0,0,0.0129683,0,0,0.0252608,0.0523402,0.0346713,0.00843509,0.0130314,0.0443473,0.0460246,0.0492853,0.0746922,0.0649385,0.0431719,0.0650735,0.0430616,0.0357917,0.0325072,0.0412349,0.0144706,0.0487614,0.0748173,0,0,0,0,0,0.0159918,0.0616956,0.0329152,0.0361265,0.0120931
551,0,0,0,0,0,0,0.0195523,0.0394243,0,0,0,0.0388448,0,0.0384581,0,0,0.0100469,0,0,0.0539043,0.0413171,0.0367252,0.0119483,0.0223818,0.0465112,0.044534,0.0367094,0.0453793,0.0374542,0.0236433,0.0292092,0.0263562,0.0200678,0.0286423,0.0240562,0.047447,0.0129252,0.0354532,0,0.0252241,0.0388562,0,0,0.0130186,0,0,0.0251468,0.0530774,0.0352836,0.00867986,0.0123017,0.0447009,0.0457389,0.0500853,0.075097,0.0654055,0.0435136,0.0652096,0.0430714,0.0356751,0.0334258,0.0410787,0.0144009,0.048373,0.0751462,0,0,0,0,0,0.0159851,0.0617669,0.033438,0.0361076,0.0119177
552,0,0,0,0,0,0,0.0197003,0.0393365,0,0,0,0.0386435,0,0.038334,0,0,0.0101483,0,0,0.0540015,0.0413692,0.0364933,0.011916,0.0224283,0.0464847,0.0447239,0.0368151,0.0455379,0.0374789,0.023613,0.0292966,0.0264435,0.0203081,0.0286013,0.0242202,0.0474547,0.0130273,0.0351208,0,0.0253403,0.038808,0,0,0.013044,0,0,0.0251092,0.0536141,0.0358839,0.00890043,0.0118069,0.0450341,0.0454156,0.0505745,0.0755125,0.0658405,0.0437711,0.0653497,0.0431424,0.0357279,0.0342325,0.0409821,0.0143576,0.0480206,0.0754167,0,0,0,0,0,0.0159637,0.0618547,0.0340324,0.0360032,0.0116813
553,0,0,0,0,0,0,0.0198305,0.0392177,0,0,0,0.0383776,0,0.0383285,0,0,0.0101849,0,0,0.0540388,0.0415181,0.0362457,0.0117344,0.0223747,0.0465215,0.0448165,0.0370022,0.0456973,0.0374314,0.0237665,0.0294729,0.0265268,0.0205092,0.0285692,0.0243383,0.0474411,0.0131055,0.0347414,0,0.0253863,0.0387707,0,0,0.0130403,0,0,0.0250602,0.0539336,0.0363571,0.00905934,0.0115555,0.04538,0.0450845,0.0508205,0.0758422,0.066223,0.0441047,0.0653614,0.0432435,0.035534,0.0348856,0.0408542,0.0143405,0.0476689,0.0755286,0,0,0,0,0,0.0159489,0.0617559,0.034625,0.0360427,0.0115037
554,0,0,0,0,0,0,0.0199689,0.0390297,0,0,0,0.0380352,0,0.0384063,0,0,0.0101894,0,0,0.0540125,0.0417448,0.0360115,0.0114466,0.0223144,0.0465788,0.04479,0.0372983,0.0458996,0.0374045,0.0240097,0.0295822,0.0264915,0.0207,0.028594,0.0245302,0.0474489,0.0131168,0.034436,0,0.0254039,0.0387619,0,0,0.0130522,0,0,0.0249325,0.0543348,0.0367209,0.0091681,0.0114676,0.0457649,0.0447532,0.0509731,0.0760764,0.0665177,0.0443897,0.0654183,0.0432666,0.0351971,0.0353927,0.0408031,0.0142773,0.0473004,0.0755475,0,0,0,0,0,0.0159146,0.0616649,0.0353487,0.0361481,0.0113119
555,0,0,0,0,0,0,0.0200416,0.038869,0,0,0,0.0377423,0,0.0384026,0,0,0.0101527,0,0,0.053943,0.0419604,0.0359445,0.0112179,0.0221918,0.0466156,0.0446751,0.0375563,0.0461854,0.0374463,0.0242925,0.0295126,0.0263814,0.0207968,0.0284673,0.0247561,0.0475159,0.0130828,0.0342529,0,0.0254178,0.0388056,0,0,0.01311,0,0,0.0247692,0.0546974,0.0369816,0.00928295,0.011526,0.0460926,0.0444577,0.0510133,0.0761516,0.0667737,0.0446784,0.0655058,0.0432769,0.0352036,0.0357537,0.0408404,0.0143269,0.0469283,0.0760072,0,0,0,0,0,0.0158434,0.061734,0.0358453,0.0363203,0.0111237
556,0,0,0,0,0,0,0.0201001,0.038746,0,0,0,0.0375136,0,0.0383267,0,0,0.0100645,0,0,0.0538434,0.0422634,0.0359499,0.0110184,0.0219261,0.0466695,0.0445105,0.037791,0.0465067,0.0375544,0.0245873,0.0293422,0.026225,0.020807,0.0283029,0.0249484,0.0476429,0.0130843,0.0341435,0,0.0253758,0.0389354,0,0,0.0131383,0,0,0.0247545,0.0549568,0.037128,0.009374,0.0116299,0.046281,0.0442181,0.0508437,0.076131,0.0669781,0.0447543,0.0656743,0.043273,0.0351615,0.0359477,0.0407826,0.0143437,0.0465366,0.0763644,0,0,0,0,0,0.015743,0.0618714,0.036289,0.036499,0.0110429
557,0,0,0,0,0,0,0.0201603,0.0386326,0,0,0,0.03729,0,0.0384035,0,0,0.00990466,0,0,0.0537187,0.0426698,0.0358709,0.0108224,0.0216702,0.0467199,0.0442641,0.0379739,0.0468301,0.0376515,0.0248631,0.0291796,0.0260956,0.020798,0.0282496,0.0250827,0.0478303,0.0131318,0.0340592,0,0.0252916,0.0390734,0,0,0.0131372,0,0,0.0246993,0.0550542,0.0371705,0.00947,0.0117944,0.046357,0.0439945,0.0507102,0.0760869,0.0672024,0.0444784,0.0658879,0.0432634,0.0349639,0.0360477,0.0407007,0.0143103,0.0461703,0.0764428,0,0,0,0,0,0.0156596,0.0618543,0.0367992,0.0367153,0.0108283
558,0,0,0,0,0,0,0.0202355,0.0385225,0,0,0,0.0370158,0,0.0385936,0,0,0.00970052,0,0,0.0535494,0.0431586,0.0356968,0.0105674,0.0214679,0.0467475,0.043938,0.0380548,0.0471481,0.0376724,0.0251221,0.0291425,0.025985,0.020878,0.0281893,0.0252091,0.0480095,0.0131143,0.0339135,0,0.0252124,0.0392067,0,0,0.0131512,0,0,0.0246069,0.0551516,0.0371759,0.00956252,0.0121388,0.0463299,0.0437804,0.0506551,0.0760408,0.0674066,0.0443624,0.0659359,0.0432468,0.0347163,0.0360935,0.0406298,0.0142787,0.0458003,0.0764638,0,0,0,0,0,0.0155571,0.0618116,0.0374095,0.0369139,0.010661
559,0,0,0,0,0,0,0.0203191,0.0384228,0,0,0,0.0368051,0,0.0387759,0,0,0.00949514,0,0,0.05336,0.0436856,0.0355508,0.0103464,0.02125,0.046734,0.0435229,0.0380168,0.0474387,0.0377657,0.0253484,0.0290898,0.0259239,0.0210047,0.0283205,0.025276,0.0481436,0.0130884,0.0337301,0,0.0251498,0.0393448,0,0,0.0132257,0,0,0.0245918,0.0552779,0.0372549,0.00966466,0.0125441,0.0462609,0.0435821,0.0505405,0.0760139,0.0675665,0.0444866,0.065966,0.0431102,0.0347888,0.0361303,0.0405711,0.0142206,0.0454608,0.0765074,0,0,0,0,0,0.0154308,0.0619116,0.0378958,0.0370614,0.0106563
560,0,0,0,0,0,0,0.0204153,0.0383258,0,0,0,0.0366525,0,0.0386655,0,0,0.00922625,0,0,0.0532436,0.0440784,0.0354478,0.0102123,0.0210568,0.046703,0.043013,0.0380751,0.0477073,0.0379852,0.0257053,0.0289713,0.0258107,0.0210137,0.0283043,0.0252941,0.0482554,0.0128949,0.033572,0,0.025165,0.0394728,0,0,0.0132279,0,0,0.0245375,0.055442,0.0374139,0.00974605,0.0128721,0.0461662,0.0433686,0.0503945,0.0760188,0.0677185,0.0445149,0.0659818,0.0427934,0.0348369,0.0360496,0.0404891,0.0139833,0.0451796,0.0766172,0,0,0,0,0,0.0157001,0.0620373,0.0382655,0.0373205,0.0108746
561,0,0,0,0,0,0,0.0205656,0.0382068,0,0,0,0.0356816,0,0.0386722,0,0,0.0089967,0,0,0.0527567,0.0438178,0.0360326,0.0104682,0.0207008,0.0454543,0.0412844,0.0382241,0.0485865,0.0383602,0.0247922,0.0287067,0.0254257,0.0210641,0.0280614,0.0272822,0.0486395,0.0130543,0.0336108,0,0.0244394,0.0397774,0,0,0.013141,0,0,0.0245214,0.0564258,0.035637,0.0102576,0.00959882,0.0452839,0.0434747,0,0.0797324,0.0701416,0.0465209,0.0645668,0.041593,0.034339,0.0340769,0.0404557,0.0139309,0.0453779,0.0752926,0,0,0,0,0,0.0147826,0.0609828,0.0383399,0.0359801,0.0107639
562,0,0,0,0,0,0,0.0206937,0.0380201,0,0,0,0.0363387,0,0.0382474,0,0,0.00911707,0,0,0.053117,0.0450575,0.0352194,0.0103296,0.020714,0.0468503,0.0420281,0.0380745,0.048117,0.0385098,0.0259398,0.0288611,0.0257412,0.0210875,0.0281147,0.0253812,0.0482726,0.0131353,0.0339799,0,0.0254525,0.0397082,0,0,0.0132257,0,0,0.0245193,0.0556762,0.0379259,0.00948224,0.0139263,0.0460801,0.0430209,0.0502162,0.0761895,0.0680167,0.0442478,0.0658777,0.042445,0.0344611,0.0358295,0.0402305,0.0138908,0.0447912,0.0760218,0,0,0,0,0,0.0150782,0.0607946,0.0383177,0.0383763,0.0105941
