Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RUPA,RWRA,STRN,T10,x70,x71,x72,x74,LTHI,RTOE,x73,RTHI,RWRB,LASI,RASI,
1593,0,0,0,0,0,0,0.0174723,0.038185,0,0,0,0.0578038,0,0.0320148,0,0,0.00753317,0,0,0.0518146,0.0366746,0.0424463,0.0272564,0.0222445,0.0278255,0.0369093,0.0374023,0.0411211,0.0335052,0.0452816,0.0429757,0.0324706,0.0433821,0.0209964,0.0545949,0.0113208,0.0129493,0.0571479,0,0.0293412,0.0379472,0,0,0.0119006,0,0,0.0296868,0.0458752,0.0447099,0.020013,0.0241453,0.024541,0.0435645,0.0647984,0.0539638,0.0323148,0.0761052,0.0534718,0.0541233,0.0808516,0.0466962,0.0155047,0.0528095,0.0668153,0,0,0,0,0.0283945,0.0361158,0,0.0394457,0.0124219,0.0341609,0.0450154,0
1594,0,0,0,0,0,0,0.0175728,0.0380996,0,0,0,0.0576787,0,0.0319361,0,0,0.00754155,0,0,0.051773,0.036717,0.042333,0.0272361,0.0222813,0.0279574,0.0369792,0.0374123,0.0411714,0.0332657,0.0454323,0.0429464,0.032519,0.0434226,0.0209472,0.0545807,0.0112349,0.0129838,0.0570359,0,0.0292972,0.0379419,0,0,0.011804,0,0,0.0295419,0.0458135,0.0446915,0.0197827,0.0241796,0.0246187,0.0435331,0.0646843,0.0539874,0.0326441,0.0761879,0.0535292,0.0541699,0.0809281,0.0465893,0.0154118,0.0526299,0.06696,0,0,0,0,0.0283987,0.0360351,0,0.0398372,0.012451,0.0339401,0.044883,0
1595,0,0,0,0,0,0,0.0174388,0.03821,0,0,0,0.057794,0,0.0317516,0,0,0.0075011,0,0,0.0517376,0.036721,0.042441,0.0274803,0.0221702,0.02794,0.0369253,0.0375143,0.041042,0.0327401,0.0452878,0.0427921,0.0323016,0.0432146,0.0210389,0.0545409,0.011049,0.0130146,0.0571781,0,0.0293639,0.0379764,0,0,0.0117163,0,0,0.0293617,0.0458189,0.0448408,0.0197736,0.0241412,0.024559,0.0435433,0.0647095,0.0540322,0.032847,0.0760554,0.0534148,0.0540247,0.0808135,0.0465262,0.0155409,0.0526534,0.066924,0,0,0,0,0.0285054,0.0362069,0,0.0405375,0.0115119,0.0337404,0.0448534,0
1596,0,0,0,0,0,0,0.0175032,0.0381135,0,0,0,0.0576271,0,0.031746,0,0,0.00759714,0,0,0.0516246,0.0366788,0.0423748,0.0273399,0.0221887,0.0280299,0.036915,0.0374672,0.0410508,0.0327099,0.0452981,0.0428408,0.0323734,0.0433064,0.0208941,0.0545167,0.0110533,0.0131512,0.0570534,0,0.0292649,0.0380858,0,0,0.0117709,0,0,0.0292803,0.0458518,0.0446747,0.0196484,0.0242082,0.0247236,0.0435571,0.0646369,0.053998,0.0328166,0.0761117,0.0535044,0.0542214,0.0809057,0.0465306,0.0155229,0.052461,0.0670672,0,0,0,0,0.0284694,0.0361083,0,0.0408516,0.0115017,0.0336972,0.0448453,0
1597,0,0,0,0,0,0,0.0174477,0.0381648,0,0,0,0.057661,0,0.0318774,0,0,0.00756303,0,0,0.0515619,0.0366739,0.0424458,0.0272995,0.0221467,0.0280798,0.0367764,0.0374552,0.0410026,0.0330341,0.0451838,0.0427377,0.03231,0.0432182,0.02092,0.0544691,0.0109403,0.0132208,0.0571169,0,0.0292565,0.0381541,0,0,0.0117361,0,0,0.0293152,0.0458388,0.0446718,0.0197329,0.0241879,0.0248591,0.0435377,0.064701,0.0540143,0.0327278,0.0760676,0.0534452,0.0543467,0.0808407,0.0465766,0.0156291,0.0523788,0.067112,0,0,0,0,0.0284855,0.0361537,0,0.0409899,0.0113166,0.0339554,0.0448738,0
1598,0,0,0,0,0,0,0.0174868,0.0380828,0,0,0,0.0574604,0,0.0320807,0,0,0.00761218,0,0,0.0514678,0.0366473,0.0424695,0.0273734,0.0221507,0.0281608,0.0367434,0.0374073,0.0410072,0.0337968,0.0451942,0.0426681,0.0323794,0.0432384,0.0208499,0.0544126,0.010931,0.0133274,0.0569915,0,0.029132,0.0382371,0,0,0.0117481,0,0,0.0291994,0.0458931,0.0445396,0.0196404,0.0242479,0.0250264,0.0435349,0.0646271,0.0539915,0.0326568,0.0761674,0.0535454,0.0544502,0.0807714,0.0465806,0.0155726,0.0522116,0.0672368,0,0,0,0,0.0284249,0.036021,0,0.0408819,0.0111555,0.0341038,0.0447913,0
1599,0,0,0,0,0,0,0.0178091,0.0377944,0,0,0,0.0570877,0,0.0319965,0,0,0.00784611,0,0,0.0512283,0.0367598,0.0421412,0.0272842,0.0222002,0.0282801,0.0369321,0.037332,0.0409775,0.0338431,0.0453132,0.0427402,0.0325823,0.0434556,0.020586,0.0544398,0.0110816,0.0134962,0.0566661,0,0.0289644,0.0382384,0,0,0.0118705,0,0,0.0288099,0.0457938,0.0440566,0.019552,0.0242367,0.025028,0.0435484,0.0646213,0.0539538,0.0324524,0.0763479,0.0536875,0.0545024,0.0806717,0.0464777,0.015568,0.0519095,0.067399,0,0,0,0,0.0284698,0.0355147,0,0.0408522,0.0113761,0.0340814,0.0447161,0
1600,0,0,0,0,0,0,0.017428,0.0381758,0,0,0,0.0574075,0,0.0321707,0,0,0.00766119,0,0,0.0513878,0.0367163,0.0424669,0.026696,0.0220271,0.028225,0.0366926,0.0372706,0.040787,0.0331372,0.0450719,0.0425722,0.0322112,0.0430796,0.020814,0.0542751,0.0107129,0.0132724,0.0570215,0,0.029211,0.0382561,0,0,0.0115434,0,0,0.0291036,0.0458595,0.0444838,0.0195197,0.0240989,0.024965,0.0434365,0.0646889,0.0540494,0.0324083,0.0760252,0.053404,0.054059,0.0802206,0.0465236,0.0154259,0.0521578,0.0673185,0,0,0,0,0.0285791,0.0359952,0,0.0411288,0.0109619,0.0341654,0.0445942,0
1601,0,0,0,0,0,0,0.0175612,0.0380976,0,0,0,0.057187,0,0.0322686,0,0,0.00757072,0,0,0.0513794,0.0367909,0.0423426,0.0263166,0.0220531,0.0284497,0.0366319,0.0370093,0.0407581,0.0329341,0.04511,0.042536,0.032276,0.0431746,0.0207233,0.0543288,0.0106546,0.0134573,0.056909,0,0.0291755,0.0382952,0,0,0.0114073,0,0,0.029124,0.0457776,0.0443854,0.0193148,0.0240375,0.0250001,0.0433395,0.0646814,0.0540732,0.0323499,0.076082,0.053412,0.0540991,0.0803422,0.0465265,0.0150358,0.051995,0.0673941,0,0,0,0,0.028671,0.0358308,0,0.0410134,0.011992,0.0340338,0.0445149,0
1602,0,0,0,0,0,0,0.0174419,0.0382135,0,0,0,0.0571792,0,0.0323706,0,0,0.00792738,0,0,0.0512325,0.0367843,0.0424109,0.0263409,0.0219977,0.0284371,0.0368053,0.0369606,0.0406618,0.032831,0.0449955,0.0424156,0.0321907,0.0430576,0.0207117,0.0542412,0.0109195,0.0127892,0.0569705,0,0.0291693,0.0383827,0,0,0.0113899,0,0,0.0289001,0.0457646,0.0443828,0.0193981,0.0239745,0.0250279,0.0433705,0.0647412,0.0541059,0.0324056,0.0760027,0.053319,0.0540108,0.0803927,0.0464814,0.0151534,0.0520166,0.0673252,0,0,0,0,0.0287935,0.035855,0,0.0404338,0.0107891,0.034047,0.044487,0
1603,0,0,0,0,0,0,0.0174119,0.0382217,0,0,0,0.0571342,0,0.0323556,0,0,0.00807543,0,0,0.0511768,0.0367859,0.0424264,0.0263584,0.0219458,0.0284452,0.0367673,0.0369683,0.0405825,0.0328002,0.044878,0.0423153,0.0321424,0.0429849,0.0206891,0.0542015,0.0111154,0.0124299,0.057026,0,0.029147,0.0384207,0,0,0.0113429,0,0,0.0288614,0.045722,0.0443168,0.0195019,0.0239355,0.0250751,0.0433012,0.0648418,0.0541326,0.0324192,0.0759221,0.0532348,0.0539425,0.080283,0.0465094,0.0149816,0.0519634,0.0673329,0,0,0,0,0.0289072,0.0357888,0,0.0392026,0.0106662,0.0340297,0.0444835,0
1604,0,0,0,0,0,0,0.0174077,0.038246,0,0,0,0.0571241,0,0.0322099,0,0,0.00822595,0,0,0.0511462,0.0368406,0.0424333,0.0263364,0.0219379,0.0285733,0.036779,0.0369841,0.0405195,0.0328042,0.0447842,0.0422071,0.0320759,0.0429155,0.0207188,0.0541536,0.0112548,0.0119836,0.0570594,0,0.0291931,0.0383954,0,0,0.0112842,0,0,0.028704,0.0456442,0.0443118,0.0194218,0.0238684,0.0250757,0.0432607,0.0648939,0.0541573,0.0323575,0.0758981,0.0531792,0.0538802,0.0802782,0.0464529,0.014884,0.0519143,0.0673777,0,0,0,0,0.0289737,0.0357253,0,0.0392047,0.0105124,0.034018,0.04452,0
1605,0,0,0,0,0,0,0.0174267,0.038225,0,0,0,0.0569759,0,0.0322595,0,0,0.0085026,0,0,0.0510216,0.0368471,0.0423797,0.026193,0.0219404,0.0287456,0.0369081,0.0369307,0.0404831,0.0328318,0.0447756,0.042199,0.0321114,0.0429165,0.020641,0.0540667,0.0114961,0.0113897,0.0569751,0,0.0291331,0.0384144,0,0,0.0112985,0,0,0.0284645,0.0456281,0.0442468,0.0192225,0.0238676,0.0251436,0.0432605,0.0648711,0.0541883,0.0323437,0.0760148,0.0532122,0.0539252,0.0804336,0.0464192,0.0148868,0.0518103,0.0674409,0,0,0,0,0.0289668,0.0356379,0,0.0395985,0.0102291,0.0339843,0.0444888,0
1606,0,0,0,0,0,0,0.0176806,0.0379634,0,0,0,0.0566115,0,0.0322485,0,0,0.00911177,0,0,0.0506712,0.0367594,0.0420892,0.026007,0.0219497,0.0288444,0.0372025,0.0369037,0.0405001,0.0329116,0.0448757,0.0422204,0.0322839,0.0430505,0.0202476,0.0539894,0.0121572,0.0108638,0.0566452,0,0.0288302,0.0385481,0,0,0.0116266,0,0,0.0279268,0.0456832,0.0437795,0.0191447,0.0240034,0.0252225,0.04334,0.0648221,0.0541711,0.0324149,0.0763773,0.0534318,0.0541996,0.0806112,0.0464562,0.0150059,0.0515535,0.0675729,0,0,0,0,0.0289482,0.035255,0,0.0398283,0.00993147,0.0338989,0.0443931,0
1607,0,0,0,0,0,0,0.0175241,0.0381569,0,0,0,0.0568614,0,0.0321695,0,0,0.00764202,0,0,0.0510806,0.0367006,0.0423883,0.0260143,0.0218182,0.0289384,0.0362994,0.0369854,0.0404024,0.032783,0.0446209,0.0419548,0.0319007,0.0427309,0.0205802,0.0542453,0.0103477,0.0136461,0.0569807,0,0.0290872,0.0385267,0,0,0.0110645,0,0,0.0285087,0.0456718,0.0442379,0.0191348,0.0238345,0.02523,0.0430362,0.06492,0.0542716,0.0324582,0.0761806,0.0531549,0.0539565,0.0802219,0.0466456,0.0147481,0.0516484,0.0675211,0,0,0,0,0.0290765,0.0356574,0,0.0399412,0.0113923,0.033893,0.0444096,0
1608,0,0,0,0,0,0,0.0173078,0.0383802,0,0,0,0.0567608,0,0.0322342,0,0,0.00973978,0,0,0.0505849,0.0366771,0.0423804,0.0260217,0.0218046,0.0289377,0.0373881,0.0369494,0.0403418,0.0327881,0.0445614,0.0418511,0.0318158,0.0426886,0.0205607,0.0538954,0.0129719,0.00849864,0.0569983,0,0.0290488,0.038505,0,0,0.0114027,0,0,0.0278839,0.0456557,0.0442044,0.0190992,0.0238263,0.025247,0.0432688,0.0649262,0.0542891,0.0325052,0.0761591,0.0531447,0.0540621,0.0801139,0.0464546,0.0154,0.0518069,0.0676222,0,0,0,0,0.0290948,0.0356562,0,0.0398584,0.00877706,0.03387,0.044442,0
1609,0,0,0,0,0,0,0.0178241,0.0378087,0,0,0,0.0562099,0,0.0323784,0,0,0.00794929,0,0,0.0508017,0.0365904,0.0421196,0.025747,0.0219134,0.0292218,0.0364523,0.0368577,0.0404061,0.0329048,0.0446695,0.0418826,0.0320479,0.0429618,0.0201598,0.0542203,0.0106141,0.0139415,0.0565822,0,0.0287514,0.0386962,0,0,0.0112297,0,0,0.0280219,0.0456342,0.0436794,0.0189359,0.0239156,0.025501,0.0430308,0.0649141,0.0543018,0.0325137,0.0763677,0.0533814,0.0543204,0.0803115,0.0466366,0.0145348,0.0512846,0.0677517,0,0,0,0,0.0290434,0.0351514,0,0.0397222,0.0119432,0.0337133,0.0443779,0
1610,0,0,0,0,0,0,0.0174938,0.0381082,0,0,0,0.0564519,0,0.0325595,0,0,0.00789785,0,0,0.0508805,0.0364335,0.0424783,0.0258167,0.0217023,0.0290623,0.0361512,0.0370517,0.0401202,0.0325633,0.0443272,0.0417003,0.0316287,0.04247,0.0201974,0.0539921,0.0104743,0.0139453,0.0568998,0,0.0288028,0.0388417,0,0,0.0110875,0,0,0.0283031,0.0457243,0.0438382,0.0192043,0.0238583,0.0254977,0.0429402,0.0650402,0.0543612,0.0327063,0.0760825,0.0531884,0.0541467,0.0799915,0.0467949,0.0144105,0.0515351,0.0675742,0,0,0,0,0.029229,0.0355487,0,0.0400715,0.0116126,0.0338832,0.0443762,0
1611,0,0,0,0,0,0,0.0171108,0.0386321,0,0,0,0.0563094,0,0.0324027,0,0,0.0121638,0,0,0.050014,0.0366302,0.0424828,0.0257225,0.0217303,0.0292718,0.0383944,0.0371141,0.0400955,0.0326905,0.0441852,0.0416894,0.0315548,0.0424137,0.0203912,0.0533269,0.0169083,0.00475071,0.0570231,0,0.0289657,0.0385854,0,0,0.0115855,0,0,0.0276443,0.0455693,0.0439441,0.0188002,0.0237847,0.0255718,0.0433373,0.064956,0.0543083,0.0325316,0.0761081,0.053114,0.0542141,0.0800676,0.0464142,0.016227,0.0518444,0.0676865,0,0,0,0,0.0293459,0.0355237,0,0.0398266,0.00619222,0.0336311,0.0444121,0
1612,0,0,0,0,0,0,0.0177885,0.0377796,0,0,0,0.0555511,0,0.0323024,0,0,0.0117908,0,0,0.0495109,0.0372407,0.0414085,0.0262981,0.0221495,0.030716,0.0394688,0.0371092,0.0391972,0.0325765,0.0442809,0.0420436,0.0319188,0.0424774,0.0199933,0.053036,0.0217112,0.00901259,0.0579875,0,0.0280996,0.0388008,0,0,0.010199,0,0,0.028622,0.0455078,0.0411239,0.0170452,0.0241638,0.0261874,0.0426846,0.0651304,0.053686,0.0328843,0.0765456,0.0532806,0.0547256,0.0803927,0.0468492,0.0199381,0.0508031,0.067927,0,0,0,0,0.030209,0.03339,0,0.0402602,0.00381418,0.0327534,0.0426942,0
1613,0,0,0,0,0,0,0.0171133,0.0387089,0,0,0,0.0559339,0,0.032498,0,0,0.0121093,0,0,0.0499872,0.036946,0.0422928,0.0255718,0.0216832,0.0294319,0.0383573,0.0372406,0.039858,0.0325385,0.0436001,0.0413955,0.0314567,0.0422282,0.0203123,0.0533049,0.0168072,0.00481564,0.0570091,0,0.0289375,0.0386579,0,0,0.0113972,0,0,0.027588,0.0454326,0.043956,0.0185942,0.0237358,0.025714,0.0433789,0.0649979,0.0544093,0.0325605,0.0760968,0.0531519,0.0542449,0.0800379,0.0463318,0.0159506,0.0517602,0.0677173,0,0,0,0,0.0296055,0.0354644,0,0.0398191,0.00641359,0.0333529,0.0442384,0
1614,0,0,0,0,0,0,0.0174938,0.0381593,0,0,0,0.055553,0,0.032912,0,0,0.00807906,0,0,0.0506738,0.036642,0.0421614,0.0251495,0.0215904,0.0293649,0.0362099,0.0370951,0.0397771,0.0323761,0.0434891,0.0413221,0.0315616,0.0422303,0.0197008,0.0537562,0.0104548,0.0141554,0.0566481,0,0.0285709,0.0391933,0,0,0.0105903,0,0,0.0280599,0.0456862,0.0436005,0.0186923,0.0240165,0.0260754,0.0432181,0.0649301,0.0545036,0.0329133,0.0761955,0.0534995,0.054412,0.0799808,0.0465208,0.0141962,0.051274,0.0677636,0,0,0,0,0.0294543,0.035356,0,0.0399557,0.010561,0.0335227,0.0439676,0
1615,0,0,0,0,0,0,0.0176377,0.0380739,0,0,0,0.0552148,0,0.0328826,0,0,0.00811449,0,0,0.0506475,0.036646,0.0420071,0.0250532,0.0216691,0.0296215,0.0363606,0.0369917,0.0397723,0.0325287,0.0435034,0.0412695,0.0316293,0.0423011,0.0195937,0.0537996,0.0105105,0.0141027,0.0564862,0,0.028528,0.0391669,0,0,0.00993208,0,0,0.0279463,0.0455708,0.0434296,0.0184754,0.0239992,0.0262691,0.0433306,0.0648913,0.054471,0.0327787,0.0762765,0.0535341,0.0545391,0.0800987,0.0462524,0.0143,0.0511106,0.0679285,0,0,0,0,0.0294422,0.0350727,0,0.0397269,0.010465,0.0333246,0.0439534,0
1616,0,0,0,0,0,0,0.0173832,0.0384435,0,0,0,0.0554015,0,0.0326964,0,0,0.00771909,0,0,0.0508682,0.036756,0.0421986,0.0251812,0.0216408,0.0297428,0.0362009,0.0370529,0.0395335,0.0323911,0.0432287,0.0409829,0.0312355,0.0418887,0.0199682,0.05388,0.0101477,0.0137241,0.0568605,0,0.0288942,0.0389607,0,0,0.00924335,0,0,0.0281014,0.045349,0.0439206,0.0184558,0.0237126,0.0262071,0.0432239,0.0650507,0.0545239,0.0326573,0.0758592,0.053157,0.0541754,0.0799184,0.0461408,0.0142687,0.0513147,0.0679328,0,0,0,0,0.0297262,0.0353735,0,0.0397791,0.0103161,0.0331994,0.0440355,0
1617,0,0,0,0,0,0,0.0174646,0.0384159,0,0,0,0.0550829,0,0.0327089,0,0,0.0077375,0,0,0.0508252,0.0367438,0.042023,0.025177,0.0216654,0.0298731,0.0362673,0.0369278,0.0394488,0.032362,0.0431824,0.0408701,0.0312408,0.0418311,0.0198338,0.0539114,0.0102149,0.0136684,0.0567367,0,0.0288465,0.0389952,0,0,0.0091142,0,0,0.028018,0.0452921,0.0438069,0.0182471,0.023718,0.0263228,0.0432644,0.0650339,0.0545636,0.0326503,0.0758556,0.0532135,0.0541715,0.0800416,0.0460835,0.0141302,0.051221,0.0681122,0,0,0,0,0.0298211,0.0352647,0,0.0397732,0.0104598,0.0329423,0.0439268,0
1618,0,0,0,0,0,0,0.0173237,0.0385949,0,0,0,0.0550331,0,0.0327782,0,0,0.00771182,0,0,0.0509107,0.0367297,0.0420976,0.025516,0.0215124,0.0298402,0.0361612,0.0369539,0.0391892,0.0320767,0.042893,0.0406074,0.0309396,0.0415232,0.0198261,0.0538745,0.0101828,0.0136683,0.0569051,0,0.0288858,0.0390725,0,0,0.0089509,0,0,0.0281844,0.0453032,0.0439094,0.0182573,0.0236586,0.0262803,0.043261,0.0651727,0.0546889,0.0327112,0.0756801,0.0530781,0.0540372,0.0799154,0.0461293,0.0142041,0.0513764,0.0680721,0,0,0,0,0.0300624,0.0354429,0,0.0400358,0.0103194,0.0326452,0.043839,0
1619,0,0,0,0,0,0,0.0173503,0.0386094,0,0,0,0.0548375,0,0.0328305,0,0,0.00774709,0,0,0.0509548,0.0367143,0.0420464,0.0255714,0.0214786,0.029976,0.0361946,0.036977,0.0390811,0.0320092,0.0427223,0.0404917,0.0308305,0.0414223,0.0197095,0.0538438,0.0101935,0.0137017,0.0568923,0,0.0288823,0.0390991,0,0,0.00899493,0,0,0.0282761,0.0452714,0.0438601,0.0181505,0.0236575,0.0263858,0.0433222,0.0651824,0.0546831,0.0326704,0.0756843,0.0530533,0.0539307,0.07996,0.0460968,0.0143368,0.0513758,0.0680054,0,0,0,0,0.0301723,0.0353737,0,0.0400719,0.0102931,0.0324053,0.0437355,0
1620,0,0,0,0,0,0,0.0173829,0.0386249,0,0,0,0.0546841,0,0.0328969,0,0,0.0077626,0,0,0.0509479,0.0366905,0.0419579,0.0255368,0.0214459,0.0301063,0.0362211,0.0370046,0.0389976,0.0319579,0.0425591,0.0404505,0.0307128,0.0412649,0.0195777,0.0538138,0.0102415,0.0136334,0.0568844,0,0.0288948,0.0391002,0,0,0.00894787,0,0,0.0283598,0.0452423,0.0438058,0.0180972,0.0236398,0.0265336,0.0433334,0.0651783,0.0546774,0.0326299,0.0756826,0.0530174,0.0538554,0.0799851,0.0460515,0.0142537,0.051417,0.0680046,0,0,0,0,0.0302288,0.0352962,0,0.0401008,0.0103136,0.0323093,0.0436653,0
1621,0,0,0,0,0,0,0.0174682,0.038573,0,0,0,0.0544177,0,0.0329717,0,0,0.00782573,0,0,0.0508789,0.0366629,0.0417997,0.0252685,0.0214536,0.0302765,0.0362894,0.0369655,0.0389635,0.0320064,0.0424617,0.0403657,0.0306904,0.0412241,0.019385,0.0538072,0.0103191,0.0135987,0.0567377,0,0.0287887,0.0391358,0,0,0.00891322,0,0,0.0282601,0.0452406,0.0436856,0.017937,0.0236598,0.0267976,0.0433432,0.0651269,0.0546878,0.0326258,0.0757341,0.0530819,0.0539325,0.0801003,0.0459937,0.0141528,0.0514088,0.0681001,0,0,0,0,0.0302245,0.035136,0,0.0400088,0.0103329,0.0322583,0.0436221,0
1622,0,0,0,0,0,0,0.0173639,0.0386766,0,0,0,0.0543569,0,0.0331068,0,0,0.00783167,0,0,0.0508959,0.0366331,0.0418206,0.0250884,0.0214502,0.0303749,0.0361762,0.0369709,0.0388293,0.0318948,0.0421912,0.0401143,0.0305115,0.040997,0.0192657,0.0537529,0.0102761,0.0136299,0.0567537,0,0.0287255,0.0392263,0,0,0.00876963,0,0,0.028283,0.0452758,0.0436816,0.0179454,0.0236219,0.0269923,0.0433133,0.0651651,0.0547212,0.0326942,0.0756206,0.0530265,0.0538376,0.0800283,0.0460054,0.014156,0.0514612,0.0681239,0,0,0,0,0.0303461,0.0352282,0,0.0401089,0.0102663,0.0323329,0.0435666,0
1623,0,0,0,0,0,0,0.01743,0.038599,0,0,0,0.0540522,0,0.0331907,0,0,0.00791106,0,0,0.0508597,0.0366254,0.0416809,0.0248657,0.0215826,0.0306444,0.036246,0.0367038,0.0387658,0.0319236,0.0420574,0.0399576,0.0305058,0.0409596,0.0190794,0.0537653,0.0103011,0.0136105,0.0566181,0,0.0286731,0.039246,0,0,0.00884066,0,0,0.0282232,0.0452291,0.0435532,0.0177631,0.023585,0.0272416,0.043336,0.0651326,0.0547226,0.0326527,0.0756461,0.0530382,0.0538896,0.0800663,0.0459401,0.0141485,0.0512977,0.0682733,0,0,0,0,0.0304742,0.035053,0,0.0400575,0.0104112,0.0322662,0.0434991,0
1624,0,0,0,0,0,0,0.0173453,0.0386638,0,0,0,0.0539608,0,0.0332856,0,0,0.00791226,0,0,0.0508557,0.0365461,0.0417112,0.0248268,0.0215861,0.0307623,0.0361739,0.0366978,0.0385475,0.0317804,0.0418145,0.039712,0.0302462,0.0406494,0.0189589,0.0537234,0.0102762,0.0135251,0.0566857,0,0.0286706,0.0392792,0,0,0.00884092,0,0,0.0283222,0.0452486,0.0435911,0.0177737,0.0235291,0.0274104,0.0433107,0.0652094,0.0547528,0.0326842,0.0754952,0.0529093,0.0537447,0.0798947,0.0460078,0.0141707,0.0512833,0.0682431,0,0,0,0,0.0306792,0.0351251,0,0.0402481,0.0103479,0.0322563,0.0434278,0
1625,0,0,0,0,0,0,0.0174097,0.0386139,0,0,0,0.0536807,0,0.0333736,0,0,0.00796556,0,0,0.0508142,0.0364962,0.041624,0.024704,0.0216319,0.0309229,0.0361969,0.0367829,0.0383868,0.0317404,0.0416932,0.0395446,0.030151,0.0404902,0.0187689,0.053675,0.0103386,0.0134895,0.0565497,0,0.0285633,0.0393162,0,0,0.00888224,0,0,0.028266,0.0453095,0.0435023,0.0176196,0.0235092,0.0276728,0.0433481,0.0652248,0.0547998,0.0327301,0.0755092,0.0529926,0.0537669,0.0798815,0.046039,0.0141281,0.0511296,0.0683525,0,0,0,0,0.0307308,0.0350442,0,0.040316,0.0103707,0.0321301,0.0433631,0
1626,0,0,0,0,0,0,0.0173842,0.0386656,0,0,0,0.0534626,0,0.0334088,0,0,0.00803951,0,0,0.0508326,0.0365586,0.0415362,0.0246501,0.0216539,0.0310004,0.0362362,0.0368338,0.0381931,0.0316322,0.0415116,0.0393028,0.02997,0.0402646,0.0186807,0.0536349,0.010327,0.0133434,0.0565481,0,0.0285719,0.039319,0,0,0.008768,0,0,0.0281921,0.0453292,0.0435399,0.0175656,0.0234024,0.027826,0.0433729,0.0653257,0.0548889,0.0328038,0.0754413,0.0530169,0.0537903,0.0798862,0.0459075,0.0141518,0.0510885,0.0684536,0,0,0,0,0.0308888,0.035008,0,0.0403303,0.0102399,0.0320178,0.0434049,0
1627,0,0,0,0,0,0,0.0173788,0.0386759,0,0,0,0.0531571,0,0.0335096,0,0,0.00790906,0,0,0.0509521,0.0365939,0.0414327,0.0243825,0.0217336,0.0312506,0.0361857,0.0366452,0.0381329,0.0316509,0.0413704,0.0390674,0.0298656,0.0401754,0.0185215,0.0536734,0.0102853,0.0134372,0.0564434,0,0.0286654,0.0393265,0,0,0.00865401,0,0,0.0281461,0.0454206,0.0436299,0.0172623,0.0234057,0.0281559,0.043347,0.065282,0.0549618,0.0328735,0.075435,0.0529725,0.0540333,0.0799554,0.0458183,0.0141338,0.0509179,0.0686554,0,0,0,0,0.0309771,0.0349828,0,0.0401114,0.0102575,0.0319115,0.0433846,0
1628,0,0,0,0,0,0,0.0176399,0.0383707,0,0,0,0.0525179,0,0.0339725,0,0,0.00838585,0,0,0.0506424,0.0365212,0.0412006,0.0242062,0.0218126,0.0312614,0.0363312,0.0363565,0.0379453,0.0315344,0.0412977,0.0389279,0.0298975,0.0401264,0.0179387,0.0535185,0.0107055,0.0137872,0.0560493,0,0.0282233,0.0395864,0,0,0.00914972,0,0,0.0278472,0.0456532,0.0429494,0.0173417,0.0236697,0.0283654,0.0434701,0.0652794,0.0549073,0.0331498,0.0755976,0.0532524,0.0543845,0.0801061,0.0458435,0.0139792,0.0505693,0.0687776,0,0,0,0,0.0309983,0.0345698,0,0.0401825,0.0104173,0.0318554,0.0431969,0
1629,0,0,0,0,0,0,0.01742,0.0386473,0,0,0,0.0525275,0,0.0339444,0,0,0.00815335,0,0,0.0508021,0.0367946,0.0413258,0.024227,0.0218437,0.0313923,0.0362228,0.0363043,0.0376409,0.0313207,0.0408878,0.0385094,0.0293834,0.0395963,0.01806,0.0535953,0.010396,0.0134908,0.0563839,0,0.0285064,0.0394322,0,0,0.00884477,0,0,0.0280735,0.0456563,0.0434297,0.0173077,0.0234407,0.0284054,0.0433836,0.0654546,0.0550257,0.033141,0.0752845,0.05279,0.0540174,0.0799257,0.0457384,0.0140946,0.0506796,0.0687458,0,0,0,0,0.0313278,0.0348417,0,0.0402275,0.0102932,0.0317041,0.0433499,0
1630,0,0,0,0,0,0,0.0175119,0.0385168,0,0,0,0.0520771,0,0.0341918,0,0,0.00829813,0,0,0.0507178,0.0368798,0.0411841,0.0239033,0.0219881,0.031545,0.03626,0.0361629,0.0374028,0.0313075,0.0407129,0.0382174,0.0292072,0.0393791,0.0177884,0.0535783,0.0104766,0.0135597,0.0562264,0,0.0284009,0.03951,0,0,0.0089076,0,0,0.0280409,0.045845,0.0433074,0.0171889,0.0235618,0.0286745,0.0434588,0.0653963,0.0550546,0.0332543,0.0753137,0.0527747,0.0540384,0.0800851,0.0456837,0.0139598,0.0506532,0.0689507,0,0,0,0,0.0314455,0.0346834,0,0.0401056,0.0104348,0.0315897,0.0433269,0
