Timestep,C7,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,CLAV,,REAR,RASI,LEAR,x74
542,0.0487071,0,0,0,0,0,0,0.0427187,0,0.0286981,0.0641336,0,0.0279732,0,0,0.0451783,0.0416836,0.0362246,0.0207165,0.0177571,0.0468328,0.041466,0.0248772,0.0498791,0.0509686,0.0279458,0.0297134,0.0319201,0.0147082,0.0249482,0.023328,0.0348395,0.0124942,0.0109435,0.0317616,0,0.0165464,0.032208,0,0.0198898,0,0,0.0162461,0.059407,0.0423899,0.0381882,0.0127865,0.0581879,0.090442,0.0381122,0.0746222,0.0615356,0.0379441,0.0718018,0.0510757,0.0543924,0.0803237,0.0394537,0.0324754,0.00714811,0.0110751,0.0472886,0.0604467,0,0,0,0,0,0,0,0.0497347,0,0,0.0676502,0,0
543,0.0485075,0,0,0,0,0,0,0.0432569,0,0.0284515,0.0639193,0,0.027839,0,0,0.0451888,0.0417869,0.0364409,0.0205193,0.0176849,0.0467941,0.0416949,0.0248653,0.0498861,0.0510466,0.0279618,0.0296527,0.0318734,0.0146664,0.0248311,0.0234851,0.0349216,0.0125213,0.0110512,0.0318259,0,0.0165704,0.0320944,0,0.0203964,0,0,0.0163611,0.0592775,0.0421601,0.0382388,0.0123951,0.0582599,0.090281,0.0383394,0.0745931,0.0617561,0.0382012,0.0717906,0.0509292,0.0542744,0.0802384,0.0387897,0.0324415,0.00696114,0.0108983,0.0473883,0.060176,0,0,0,0,0,0,0,0.049847,0,0,0.0677774,0,0
544,0.048353,0,0,0,0,0,0,0.0436228,0,0.0285257,0.0638473,0,0.0276945,0,0,0.0452026,0.0419056,0.03652,0.0202913,0.0176427,0.0467494,0.0419048,0.0248532,0.0499599,0.051147,0.028001,0.0296485,0.0318999,0.0146214,0.0247326,0.0237016,0.0349787,0.0125531,0.0111439,0.031747,0,0.0164647,0.0319987,0,0.0207182,0,0,0.0162497,0.0591308,0.0419193,0.0383331,0.0120272,0.0583615,0.0901281,0.0385831,0.0747769,0.0619195,0.0385124,0.0717922,0.0508349,0.0542057,0.0804456,0.0384566,0.0324752,0.00673365,0.0107739,0.0474552,0.0599179,0,0,0,0,0,0,0,0.0499857,0,0,0.0679104,0,0
545,0.0482402,0,0,0,0,0,0,0.0436718,0,0.0284009,0.0637825,0,0.027578,0,0,0.0451821,0.0420419,0.0363216,0.0201128,0.0175836,0.0467241,0.0421587,0.0247745,0.0501304,0.0512613,0.0279481,0.0296836,0.0319803,0.01453,0.0245335,0.0241036,0.0350058,0.0125542,0.0112392,0.0314095,0,0.0163085,0.0319232,0,0.0210915,0,0,0.0160637,0.0590194,0.0416061,0.038436,0.0116923,0.0584277,0.0900215,0.0387277,0.0749596,0.0619938,0.0389036,0.0715545,0.0507398,0.0542621,0.0803581,0.0381306,0.0324443,0.00665439,0.0107456,0.0474845,0.0596964,0,0,0,0,0,0,0,0.050127,0,0,0.068052,0,0
546,0.0480805,0,0,0,0,0,0,0.0434474,0,0.02805,0.0636822,0,0.0274996,0,0,0.0451707,0.0421256,0.0362124,0.0199746,0.0175719,0.0467389,0.0424321,0.0246996,0.0503071,0.0513922,0.0278268,0.029719,0.0321324,0.0144746,0.024217,0.0246063,0.0349473,0.0125504,0.0113091,0.0310345,0,0.0162232,0.0318637,0,0.0215539,0,0,0.0159502,0.0589004,0.041203,0.0385232,0.0113133,0.0584292,0.0899071,0.0388143,0.0750114,0.0619371,0.0390903,0.0712319,0.0506247,0.054194,0.0800823,0.0378756,0.0322615,0.00666437,0.0108574,0.0475063,0.0594424,0,0,0,0,0,0,0,0.0502887,0,0,0.0682411,0,0
547,0.0478321,0,0,0,0,0,0,0.04375,0,0.0276995,0.0634219,0,0.0274405,0,0,0.0451762,0.0422043,0.0362975,0.0198184,0.0175498,0.0468219,0.0427024,0.0246749,0.0504633,0.0514941,0.0276582,0.0297005,0.0322697,0.0144048,0.0240565,0.0251736,0.0348642,0.0125615,0.0113952,0.0309422,0,0.0161377,0.0318103,0,0.0221578,0,0,0.0158939,0.0587851,0.0409048,0.0385653,0.0108834,0.0584347,0.0897572,0.0388458,0.0751486,0.0619709,0.0390696,0.07119,0.0504452,0.0540188,0.0800411,0.0376761,0.0320435,0.00675413,0.0110156,0.0475304,0.0592018,0,0,0,0,0,0,0,0.0504617,0,0,0.06849,0,0
548,0.0476082,0,0,0,0,0,0,0.0441149,0,0.0275424,0.063238,0,0.0273472,0,0,0.0451984,0.0422728,0.0362944,0.019688,0.0175591,0.0469005,0.0429584,0.0246737,0.0505691,0.0515275,0.0274995,0.0297251,0.0323888,0.0143287,0.0238977,0.0258834,0.0347191,0.0125998,0.0115351,0.0309737,0,0.0159181,0.0317579,0,0.0228528,0,0,0.0159035,0.0587028,0.0406639,0.0385765,0.0105089,0.0584836,0.0896265,0.0388604,0.0755348,0.0620727,0.0390869,0.071312,0.0503257,0.0540226,0.0798081,0.0375216,0.0318242,0.00676679,0.0110926,0.0476015,0.058992,0,0,0,0,0,0,0,0.0506226,0,0,0.0687012,0,0
549,0.0473105,0,0,0,0,0,0,0.0447811,0,0.0273124,0.0632475,0,0.0272951,0,0,0.0452715,0.042333,0.0363251,0.0196047,0.0175268,0.0469821,0.0432426,0.0246855,0.0505916,0.0515409,0.0273588,0.0297412,0.0324891,0.0143003,0.0237076,0.0266555,0.0346082,0.0126556,0.0115822,0.0306585,0,0.0156424,0.0316901,0,0.0236467,0,0,0.0159535,0.0586723,0.040668,0.0386037,0.0101396,0.0585609,0.0895686,0.0388366,0.0757537,0.062217,0.0392877,0.0712882,0.0502263,0.0539826,0.0793455,0.0375615,0.03141,0.00674401,0.0111649,0.0477507,0.0587379,0,0,0,0,0,0,0,0.0508428,0,0,0.0688022,0,0
550,0.047031,0,0,0,0,0,0,0.045758,0,0.0269446,0.0631983,0,0.0272269,0,0,0.0454105,0.0422946,0.0363506,0.0195568,0.017565,0.0470212,0.0434669,0.0246955,0.0506481,0.0515819,0.0272211,0.0296644,0.0326021,0.0143783,0.0234519,0.0274453,0.03451,0.0126741,0.0116511,0.0301185,0,0.0154332,0.0316305,0,0.0244081,0,0,0.0160435,0.0586919,0.0405198,0.0386467,0.00988892,0.0587,0.0894713,0.0388344,0.0757972,0.0622528,0.0395184,0.0709763,0.0501175,0.05385,0.0789153,0.0380959,0.0310828,0.00666529,0.0112827,0.047932,0.0584457,0,0,0,0,0,0,0,0.0512023,0,0,0.0687217,0,0
551,0.0467421,0,0,0,0,0,0,0.0462839,0,0.0268593,0.0630794,0,0.0271749,0,0,0.0455696,0.0422837,0.0363666,0.019476,0.0175758,0.0469684,0.0436218,0.024674,0.0507289,0.0516022,0.0270768,0.0296202,0.0327083,0.0143825,0.0233874,0.0281215,0.0343748,0.0126509,0.0118344,0.0296466,0,0.0153004,0.0316004,0,0.0251422,0,0,0.0161266,0.0586856,0.0402238,0.0387064,0.0095926,0.0587739,0.0893879,0.03883,0.0761123,0.0621696,0.0396468,0.0708044,0.049912,0.0538181,0.0789808,0.0384086,0.0308299,0.00642484,0.011328,0.0481073,0.0581372,0,0,0,0,0,0,0,0.0516108,0,0,0.0687171,0,0
552,0.0464382,0,0,0,0,0,0,0.046479,0,0.0268035,0.062915,0,0.0272703,0,0,0.0456395,0.0423886,0.0364767,0.0193741,0.0175164,0.0469632,0.043667,0.0247328,0.0509379,0.0516643,0.0269849,0.0296745,0.0327486,0.014323,0.0232675,0.0287467,0.0342788,0.0125848,0.0117142,0.0301572,0,0.015501,0.0314521,0,0.0258195,0,0,0.0163307,0.0585915,0.0400318,0.0388124,0.00951436,0.0588269,0.0893613,0.0387868,0.0760281,0.0620909,0.0395761,0.0705619,0.0496894,0.0535521,0.0789565,0.0374208,0.0305046,0.00586614,0.0113018,0.048332,0.0578059,0,0,0,0,0,0,0,0.0520955,0,0,0.0687576,0,0
553,0.046011,0,0,0,0,0,0,0.0466529,0,0.0265233,0.0628587,0,0.0273396,0,0,0.0457246,0.0424736,0.0364347,0.01919,0.0174746,0.0467977,0.043823,0.0247819,0.0511023,0.051694,0.0269108,0.029652,0.0328082,0.0142967,0.0229595,0.0292607,0.0341131,0.0124884,0.0117676,0.0304061,0,0.0155336,0.0313941,0,0.0234375,0,0,0.0196744,0.058555,0.0399621,0.0388935,0.00940229,0.0587836,0.0883666,0.0388334,0.0760524,0.062097,0.0395837,0.0703878,0.0494993,0.0533088,0.0788968,0.0368451,0.0319406,0.00464112,0.00995438,0.0486122,0.0574449,0,0,0,0,0,0,0,0.05249,0,0,0.0688223,0,0
554,0.0457718,0,0,0,0,0,0,0.0469431,0,0.0262417,0.0627835,0,0.027298,0,0,0.0455801,0.0426147,0.0366139,0.0190749,0.0174486,0.0467146,0.0439056,0.0248652,0.0512212,0.0518005,0.0268139,0.0296517,0.0328385,0.0142942,0.0228114,0.029605,0.0339844,0.0124231,0.011776,0.0302466,0,0.0155112,0.0313429,0,0.0242108,0,0,0.0199876,0.0585046,0.0398924,0.0389913,0.00934699,0.0587924,0.0883086,0.0389333,0.0761361,0.0620963,0.0396058,0.0702702,0.0493887,0.0531325,0.0787004,0.0367657,0.0316875,0.00462625,0.0100407,0.0487914,0.0571146,0,0,0,0,0,0,0,0.0527299,0,0,0.0689096,0,0
555,0.0456015,0,0,0,0,0,0,0.0472027,0,0.0263028,0.0626752,0,0.0272242,0,0,0.0452932,0.0427458,0.0368368,0.0189746,0.0174153,0.0466363,0.0440904,0.024923,0.0513091,0.0518662,0.0267646,0.0296255,0.0328923,0.0143047,0.0227907,0.0299645,0.0337534,0.01241,0.0118228,0.0302213,0,0.0154689,0.0312747,0,0.0250798,0,0,0.020165,0.058442,0.0398749,0.0391252,0.00931881,0.0588222,0.088208,0.0389674,0.0761547,0.0620277,0.0396494,0.0701756,0.049242,0.0529932,0.0784959,0.0366615,0.0317628,0.004561,0.0100715,0.0489502,0.0568197,0,0,0,0,0,0,0,0.0529267,0,0,0.068977,0,0
556,0.0453758,0,0,0,0,0,0,0.0475231,0,0.0262799,0.0626479,0,0.0272029,0,0,0.0450871,0.0429237,0.036952,0.0189033,0.0172969,0.0465807,0.0442494,0.0250125,0.0513648,0.051927,0.0267315,0.0295973,0.0329741,0.0142557,0.0227435,0.0304391,0.03358,0.0124439,0.0117906,0.0301969,0,0.0155518,0.0311385,0,0.0259456,0,0,0.0203023,0.0583494,0.0399081,0.0392679,0.0092239,0.0588178,0.088023,0.0390135,0.0761662,0.0618373,0.0397198,0.0700836,0.0490563,0.0527519,0.0782221,0.0366341,0.0317349,0.00452888,0.0101402,0.0491402,0.0565227,0,0,0,0,0,0,0,0.0532193,0,0,0.0690007,0,0
557,0.0450954,0,0,0,0,0,0,0.0478838,0,0.0259919,0.062718,0,0.0272166,0,0,0.0451244,0.0430845,0.0369365,0.0188157,0.0172041,0.046583,0.044358,0.0251346,0.0514635,0.0519784,0.0266989,0.0295353,0.0329686,0.0141396,0.0225488,0.0308548,0.0334892,0.0124411,0.0117951,0.0297281,0,0.0154548,0.0309063,0,0.0267116,0,0,0.0204259,0.0582945,0.0399687,0.0394039,0.0091684,0.0588292,0.0878498,0.0391743,0.0762267,0.0618009,0.0398054,0.0698448,0.0488954,0.0526431,0.0779748,0.037288,0.0316584,0.00455935,0.0102614,0.0494157,0.0562031,0,0,0,0,0,0,0,0.053612,0,0,0.0690248,0,0
558,0.0449165,0,0,0,0,0,0,0.0481881,0,0.0260164,0.0626953,0,0.0271878,0,0,0.0453291,0.0432125,0.0371855,0.018691,0.0172055,0.0465537,0.0444592,0.025192,0.0514679,0.0520383,0.0266168,0.0294613,0.032907,0.0140247,0.0224151,0.0312384,0.0334587,0.0125095,0.0118887,0.0288057,0,0.015137,0.0306271,0,0.0275235,0,0,0.0205584,0.0582409,0.0401269,0.0395637,0.00906231,0.0588985,0.0877419,0.0392829,0.0763219,0.0617558,0.0399803,0.0697878,0.0487978,0.0526971,0.0780484,0.0385212,0.0315016,0.00457679,0.0104221,0.0497393,0.0559064,0,0,0,0,0,0,0,0.0540147,0,0,0.0690679,0,0
559,0.044752,0,0,0,0,0,0,0.0484562,0,0.0259545,0.0626758,0,0.0271186,0,0,0.0455744,0.0433162,0.0374618,0.0185785,0.0171969,0.046592,0.0446518,0.0252354,0.0515055,0.0520562,0.0265821,0.0293995,0.0328614,0.0140069,0.0222581,0.0316748,0.033484,0.0125991,0.0119911,0.0283893,0,0.0150682,0.0302766,0,0.0281668,0,0,0.0207538,0.058191,0.0402355,0.0396391,0.00895851,0.0589675,0.0877027,0.0391726,0.0763472,0.0616304,0.0400427,0.0697608,0.0488128,0.0525787,0.0779222,0.0388072,0.0311575,0.00463196,0.0106017,0.0500767,0.0556502,0,0,0,0,0,0,0,0.0544264,0,0,0.0689855,0,0
560,0.0445883,0,0,0,0,0,0,0.0487969,0,0.0258304,0.0625314,0,0.0270685,0,0,0.0457516,0.0434758,0.0376676,0.0184497,0.0171605,0.0467112,0.044879,0.0252935,0.0515487,0.0520695,0.0265431,0.0293855,0.0328984,0.0139977,0.0220807,0.0321751,0.0335108,0.0126816,0.0120578,0.028371,0,0.0151615,0.0299636,0,0.0287607,0,0,0.0209239,0.0581644,0.0403339,0.0397362,0.00897691,0.0590637,0.087674,0.0392722,0.0763531,0.0614698,0.0400858,0.0697271,0.0488356,0.052426,0.0776881,0.0385631,0.0309239,0.00468116,0.0107012,0.0503671,0.0554242,0,0,0,0,0,0,0,0.054803,0,0,0.0689799,0,0
561,0.0444743,0,0,0,0,0,0,0.0490669,0,0.0258998,0.0623635,0,0.0270677,0,0,0.0458011,0.0436589,0.0378641,0.0182987,0.0170672,0.0468412,0.0450665,0.0253811,0.0516196,0.0521039,0.0265523,0.0294271,0.0329577,0.0139859,0.0218097,0.0328129,0.0335212,0.0127062,0.0121331,0.0283751,0,0.0153046,0.029736,0,0.0292153,0,0,0.0210589,0.0581307,0.0404129,0.0398327,0.00897959,0.0591844,0.0876038,0.0395097,0.076329,0.0613107,0.040165,0.0694553,0.0488048,0.0521691,0.0775532,0.0382427,0.030826,0.00464307,0.01072,0.0505422,0.0551912,0,0,0,0,0,0,0,0.0551422,0,0,0.0690387,0,0
562,0.0443165,0,0,0,0,0,0,0.0492441,0,0.0258025,0.0622319,0,0.0270667,0,0,0.0457025,0.0438424,0.0380491,0.0181602,0.0169933,0.0469755,0.0452703,0.0254388,0.0517212,0.052164,0.0265417,0.0294282,0.0330623,0.0139845,0.0214833,0.0335865,0.0334958,0.0127221,0.0121632,0.0284068,0,0.0154407,0.0295604,0,0.0295455,0,0,0.0211325,0.0580372,0.0403775,0.0399623,0.00897004,0.0593303,0.0874952,0.0395363,0.0762642,0.0611741,0.0403236,0.0692232,0.0486659,0.0519399,0.0773854,0.0378564,0.0307212,0.00456432,0.0107095,0.0506405,0.0549539,0,0,0,0,0,0,0,0.0554671,0,0,0.0690792,0,0
563,0.0441154,0,0,0,0,0,0,0.0491901,0,0.025713,0.0620349,0,0.0270355,0,0,0.0455407,0.0440584,0.0379169,0.018051,0.0169989,0.0471584,0.0455274,0.0254553,0.0517989,0.0523045,0.0264544,0.0294565,0.0331732,0.0139712,0.021176,0.0344676,0.0333813,0.0127271,0.0122674,0.0288115,0,0.0156292,0.0294168,0,0.0300446,0,0,0.0212862,0.0579524,0.0402831,0.0401044,0.00900524,0.0594693,0.0873273,0.0394854,0.076207,0.0610571,0.040537,0.0690452,0.0485924,0.0517198,0.077084,0.0369168,0.0304549,0.0044292,0.0107849,0.0507008,0.0547822,0,0,0,0,0,0,0,0.0557425,0,0,0.0691254,0,0
564,0.0438215,0,0,0,0,0,0,0.0491465,0,0.025575,0.0616923,0,0.027082,0,0,0.045472,0.0443228,0.037968,0.0179666,0.0170082,0.0474024,0.0458179,0.0254798,0.0518299,0.0524728,0.0262817,0.0296285,0.0332316,0.0139158,0.0210218,0.0352485,0.0332664,0.0127161,0.012249,0.0296083,0,0.0159734,0.0292818,0,0.0306607,0,0,0.0214009,0.0578771,0.040163,0.0402172,0.00907955,0.0596662,0.0872043,0.0394958,0.0762154,0.0609208,0.0407115,0.0688987,0.0484854,0.0514147,0.0767394,0.0353892,0.0301778,0.00445459,0.010899,0.0508469,0.0546335,0,0,0,0,0,0,0,0.0562021,0,0,0.0691732,0,0
565,0.0435211,0,0,0,0,0,0,0.0490545,0,0.0253774,0.0613727,0,0.0271667,0,0,0.0454913,0.0445647,0.0382291,0.0178212,0.0170515,0.0476871,0.0461421,0.0255077,0.051925,0.0526294,0.0261555,0.0297839,0.0333721,0.0139383,0.0208074,0.0360357,0.0330439,0.0127541,0.0123846,0.0297695,0,0.0162427,0.0291104,0,0.0316903,0,0,0.0215149,0.0577699,0.0401221,0.0403874,0.00909157,0.0599255,0.0870967,0.0395889,0.0762223,0.0607281,0.0408755,0.0687662,0.0481262,0.0512439,0.0765728,0.0346206,0.0297878,0.00469294,0.0107604,0.0509068,0.0545289,0,0,0,0,0,0,0,0.0567141,0,0,0.0692557,0,0
566,0.0432222,0,0,0,0,0,0,0.0490061,0,0.0252769,0.0612332,0,0.0272746,0,0,0.0455275,0.0447834,0.0383554,0.0176949,0.0170886,0.047989,0.0463898,0.025573,0.0520357,0.0527456,0.0260776,0.0297381,0.0334932,0.0139091,0.0205751,0.0370011,0.0327624,0.0126998,0.0124629,0.0297582,0,0.0166191,0.0288551,0,0.0329781,0,0,0.0216879,0.0576345,0.0400985,0.0406045,0.00914948,0.0601956,0.0869273,0.0396957,0.076133,0.0605605,0.0411144,0.0685943,0.0478699,0.051115,0.0765072,0.0340038,0.0293342,0.00470984,0.0110034,0.0510738,0.0542693,0,0,0,0,0,0,0,0.0573807,0,0,0.0693372,0,0
567,0.0429126,0,0,0,0,0,0,0.0491803,0,0.0251262,0.0611607,0,0.0274537,0,0,0.0455983,0.044996,0.0383863,0.0175729,0.0170912,0.0482968,0.0466769,0.0256215,0.0521305,0.0528868,0.0259557,0.0297113,0.0336239,0.0138959,0.0203152,0.038177,0.0325361,0.0126628,0.012436,0.0298287,0,0.0169024,0.0285729,0,0.034518,0,0,0.021993,0.0574936,0.0399741,0.0408327,0.0091915,0.0604306,0.08671,0.0398864,0.0759635,0.060435,0.0413742,0.0683956,0.0476979,0.0509059,0.0764634,0.0333484,0.0287887,0.00469932,0.0114731,0.0512398,0.0538837,0,0,0,0,0,0,0,0.0581454,0,0,0.0694548,0,0
568,0.0426609,0,0,0,0,0,0,0.0493359,0,0.0252585,0.0609822,0,0.027667,0,0,0.0458013,0.045227,0.0382308,0.0174627,0.0170594,0.0486389,0.0469885,0.0257088,0.0521688,0.0529666,0.025868,0.0297418,0.0336972,0.0138915,0.0200513,0.0392077,0.0323637,0.0127109,0.0124825,0.029833,0,0.0170442,0.0282834,0,0.0357845,0,0,0.0225143,0.0573619,0.0398323,0.0410348,0.00911308,0.0605955,0.0863936,0.0399439,0.0757496,0.0599803,0.0415474,0.0681716,0.0474796,0.0507574,0.0763041,0.0328279,0.0282803,0.00470679,0.0119856,0.0513577,0.0535211,0,0,0,0,0,0,0,0.0588964,0,0,0.0695307,0,0
569,0.0424786,0,0,0,0,0,0,0.0493762,0,0.0254045,0.0608237,0,0.0278861,0,0,0.0461549,0.045428,0.0380732,0.0173693,0.0170122,0.0489687,0.0473493,0.0257978,0.0521966,0.0530345,0.0258129,0.0297248,0.0337165,0.0138847,0.0197959,0.0399841,0.0322775,0.0128577,0.012586,0.0294796,0,0.0171032,0.0279911,0,0.0368302,0,0,0.0231683,0.0572319,0.0397055,0.0412233,0.00891674,0.0606828,0.0859904,0.0400141,0.0757177,0.0591708,0.0417533,0.0678844,0.0471594,0.0506465,0.0760842,0.0325984,0.0279711,0.00479699,0.0122635,0.0514262,0.053221,0,0,0,0,0,0,0,0.0596272,0,0,0.0696161,0,0
570,0.0422543,0,0,0,0,0,0,0.0494549,0,0.0254304,0.060576,0,0.0280712,0,0,0.0465154,0.0455448,0.0381712,0.0172863,0.0169839,0.0492524,0.0477968,0.0258354,0.0521956,0.0531142,0.0257191,0.0297361,0.033705,0.0138677,0.019548,0.0406516,0.0322026,0.0130171,0.0127324,0.0298986,0,0.0173972,0.0276884,0,0.0376455,0,0,0.0237742,0.0571014,0.0395074,0.0413685,0.00892067,0.0607895,0.0855706,0.0400541,0.0755903,0.0588985,0.0419995,0.0676178,0.0467913,0.0504803,0.0759094,0.031362,0.0275555,0.00494387,0.0123827,0.0514745,0.0530082,0,0,0,0,0,0,0,0.0603618,0,0,0.069566,0,0
571,0.0419859,0,0,0,0,0,0,0.0496885,0,0.0253799,0.0604763,0,0.0281362,0,0,0.046673,0.0456517,0.0382699,0.0172083,0.0169601,0.0495327,0.0483081,0.0258727,0.0522043,0.0532427,0.0257079,0.029794,0.0336865,0.0139005,0.0193708,0.0413287,0.0320894,0.0131217,0.012857,0.0302731,0,0.0175627,0.0273315,0,0.0382568,0,0,0.0241094,0.0568999,0.0394665,0.0414726,0.00902882,0.0609639,0.0852161,0.0400214,0.0755165,0.05873,0.0422238,0.0675994,0.0465455,0.0504851,0.0757998,0.0301578,0.0272043,0.0050837,0.0123459,0.0515288,0.0528196,0,0,0,0,0,0,0,0.0611397,0,0,0.0694768,0,0
572,0.0417233,0,0,0,0,0,0,0.0500855,0,0.0254358,0.0603273,0,0.0280883,0,0,0.046662,0.0458024,0.0384127,0.0170768,0.016952,0.0497778,0.0488454,0.0260186,0.0522655,0.0533194,0.0257151,0.0298083,0.0337727,0.0139518,0.0192744,0.0420954,0.0319361,0.0131813,0.0129559,0.0306859,0,0.0177935,0.0269494,0,0.0389076,0,0,0.0243467,0.0566442,0.0388221,0.0416625,0.00916804,0.0611689,0.0848587,0.040015,0.0754491,0.0586983,0.0425132,0.067561,0.04635,0.0505149,0.0758664,0.0285152,0.02691,0.00519979,0.0123007,0.0515899,0.0526514,0,0,0,0,0,0,0,0.0619216,0,0,0.0694639,0,0
573,0.0414528,0,0,0,0,0,0,0.0505458,0,0.0253759,0.060047,0,0.0277685,0,0,0.0467046,0.045922,0.038665,0.0169983,0.0169156,0.0499643,0.0492835,0.0261584,0.0523281,0.0534392,0.0257571,0.0298161,0.0339757,0.0140155,0.0191706,0.0425444,0.0318753,0.0133163,0.0130811,0.0307326,0,0.0183879,0.0266509,0,0.0397149,0,0,0.0245713,0.0563626,0.0367761,0.0418611,0.00935333,0.06132,0.0845271,0.0400016,0.0753861,0.0588337,0.0429598,0.0672973,0.0461167,0.0502326,0.0755569,0.0269641,0.026462,0.00531597,0.0124852,0.0517485,0.0524737,0,0,0,0,0,0,0,0.0627484,0,0,0.0694346,0,0
574,0.0411616,0,0,0,0,0,0,0.050942,0,0.0251773,0.0597989,0,0.0252946,0,0,0.0476868,0.0459731,0.0385908,0.0170807,0.016846,0.050201,0.0491984,0.0262934,0.0523441,0.0534872,0.0256895,0.0298119,0.0340405,0.0140016,0.0190199,0.0427043,0.0319696,0.0140093,0.0134234,0.030083,0,0.0192593,0.0264003,0,0.0405605,0,0,0.0249441,0.0560595,0.033666,0.0419658,0.00968843,0.0614234,0.0842652,0.0398376,0.0751972,0.0591265,0.0434672,0.0666291,0.045556,0.0493251,0.0744718,0.026226,0.0260113,0.00549597,0.0128165,0.0518887,0.0522865,0,0,0,0,0,0,0,0.0636047,0,0,0.0692606,0,0
575,0.0408031,0,0,0,0,0,0,0.0512791,0,0.0251351,0.0595942,0,0.0246688,0,0,0.0481742,0.0459332,0.0384924,0.0172543,0.0168396,0.0505584,0.0494165,0.0263078,0.0522871,0.0534029,0.0255567,0.029715,0.034059,0.014007,0.0188946,0.0427687,0.0320952,0.0141431,0.0136165,0.0293097,0,0.0193206,0.0261253,0,0.0414124,0,0,0.0254416,0.0557008,0.0313936,0.0417615,0.0102364,0.0615652,0.084106,0.0394812,0.0749898,0.0593437,0.0435179,0.0658685,0.0448625,0.0481129,0.0730665,0.0264511,0.0255941,0.00571138,0.0130432,0.0520423,0.0521867,0,0,0,0,0,0,0,0.064513,0,0,0.0688431,0,0
576,0.0404265,0,0,0,0,0,0,0.051594,0,0.0249324,0.0592161,0,0.0241299,0,0,0.0487124,0.0458831,0.0384446,0.0174627,0.0169061,0.0509937,0.0497871,0.026341,0.0522714,0.053304,0.0253594,0.0297742,0.034032,0.0140652,0.0187958,0.0427917,0.0322434,0.0138004,0.0142494,0.0284804,0,0.018496,0.0259176,0,0.0424448,0,0,0.0258919,0.0551661,0.0303298,0.0414264,0.0107736,0.0618413,0.0838722,0.0389347,0.0744778,0.0597519,0.0436806,0.0653221,0.0443516,0.0471748,0.0721827,0.0272258,0.0253574,0.00543371,0.0136556,0.0523296,0.0522052,0,0,0,0,0,0,0,0.0654209,0,0,0.0684102,0,0
577,0.0400739,0,0,0,0,0,0,0.0519211,0,0.0248349,0.058846,0,0.0238377,0,0,0.0491666,0.0458406,0.0383959,0.0177288,0.0169818,0.0513725,0.0503518,0.0264161,0.0522804,0.0531747,0.0250978,0.0299275,0.034048,0.0142183,0.018682,0.0431284,0.0324198,0.0139485,0.0145094,0.0283144,0,0.0181963,0.0257243,0,0.0435097,0,0,0.0259049,0.0548225,0.0295039,0.0411072,0.0112334,0.0622111,0.0838664,0.0384326,0.0735893,0.0602218,0.0439338,0.065034,0.043844,0.0466154,0.0717937,0.0272662,0.025003,0.00553519,0.0138874,0.0527289,0.0522886,0,0,0,0,0,0,0,0.0661904,0,0,0.0682264,0,0
578,0.03983,0,0,0,0,0,0,0.0522164,0,0.0246945,0.0588905,0,0.0237219,0,0,0.0495533,0.0459218,0.0385415,0.0178478,0.0170718,0.0517608,0.0510898,0.0264864,0.0522729,0.0531027,0.0248461,0.0300751,0.0340921,0.0142121,0.0184299,0.0436711,0.0325591,0.0140701,0.0145355,0.0279576,0,0.0180215,0.0255914,0,0.0444468,0,0,0.025937,0.05511,0.0296955,0.0411689,0.0113567,0.0628683,0.0840374,0.0381841,0.0723116,0.0608138,0.0441137,0.0651316,0.0433875,0.046458,0.0720665,0.027007,0.0245851,0.00560861,0.0141281,0.0532262,0.0522712,0,0,0,0,0,0,0,0.0667826,0,0,0.0684245,0,0
579,0.0401658,0,0,0,0,0,0,0.0524408,0,0.0256424,0.0579806,0,0.023583,0,0,0.0497293,0.046939,0.0393841,0.017134,0.0170753,0.0517936,0.0515286,0.0271295,0.0523529,0.0531295,0.0246545,0.0299138,0.0341435,0.0138166,0.0176928,0.0441604,0.0326391,0.0141205,0.0147403,0.0366404,0,0.0182872,0.0256785,0,0.0454918,0,0,0.0264237,0.051882,0.0327855,0.0418742,0.00972216,0.0632171,0.0841723,0.0445424,0,0.0660594,0.0446484,0.0623644,0.0378729,0.0431983,0.0695739,0.0153216,0.0242855,0.00597094,0.0143806,0.0539507,0.0516194,0,0,0,0,0,0,0,0.0672892,0,0,0.0690426,0,0
