Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,x75,REAR
578,0.0425045,0.0534364,0,0,0,0,0,0,0.0397047,0,0.0245424,0.0656466,0,0,0.0202649,0,0,0.0468458,0.0406588,0.0377704,0.0227558,0.0163272,0.0416708,0.0333686,0.022036,0.0476249,0.0514352,0.027425,0.03125,0.0352443,0.0157968,0.0212886,0.0343336,0.0404226,0.0120374,0.0123705,0.0317812,0,0.0157253,0.0657805,0.0341001,0,0.0242983,0,0,0.0182608,0.0590772,0.0382874,0.0315554,0.0105453,0.0525034,0.0747376,0.0394559,0.0753259,0.0626535,0.0364379,0.0693784,0.0486207,0.0521619,0.0776912,0.0363728,0.0302284,0.00510806,0.012657,0.046586,0.0588866,0,0,0,0,0,0,0,0,0,0
579,0.0425195,0.0538021,0,0,0,0,0,0,0.0397193,0,0.0245643,0.0656981,0,0,0.0202611,0,0,0.0468584,0.0408171,0.0378011,0.0226242,0.0162832,0.0416885,0.0337731,0.0219687,0.047681,0.0515489,0.0275095,0.0313114,0.0352654,0.0157208,0.020922,0.0349605,0.0402824,0.012109,0.0123682,0.031526,0,0.0154456,0.0659501,0.0339336,0,0.0249734,0,0,0.0183522,0.0589915,0.0382641,0.0317724,0.01046,0.0526492,0.074748,0.0395041,0.0755419,0.0626796,0.036529,0.0693681,0.0486441,0.0522277,0.0775709,0.0366953,0.0301684,0.0050095,0.0126855,0.0467924,0.0585858,0,0,0,0,0,0,0,0,0,0
580,0.0424952,0.0541615,0,0,0,0,0,0,0.0397186,0,0.024449,0.0658086,0,0,0.0201925,0,0,0.0468493,0.0409324,0.0379083,0.0224883,0.0162057,0.0417298,0.034191,0.0218717,0.0477366,0.051695,0.0273992,0.0313137,0.0352592,0.0156359,0.0207753,0.035597,0.040165,0.0122145,0.012328,0.031005,0,0.015161,0.0661312,0.0338084,0,0.0254988,0,0,0.0183543,0.0590029,0.0381589,0.0319703,0.0103819,0.0527395,0.0747425,0.0395516,0.0763287,0.0626705,0.0366957,0.0693655,0.0486821,0.0522472,0.0775225,0.0371223,0.030084,0.00491156,0.0126985,0.0469938,0.0583409,0,0,0,0,0,0,0,0,0,0
581,0.0423868,0.0545873,0,0,0,0,0,0,0.0397411,0,0.0242892,0.0659085,0,0,0.0200888,0,0,0.0468211,0.0410576,0.0378541,0.0224336,0.0161158,0.0417759,0.034599,0.0217696,0.0477715,0.0518296,0.0272775,0.0312608,0.035299,0.0156084,0.0205659,0.0362076,0.0400074,0.0121881,0.0123938,0.03066,0,0.0149235,0.066267,0.033706,0,0.0259944,0,0,0.0181959,0.058994,0.038084,0.032154,0.0101851,0.0528298,0.0746968,0.0395782,0.0770318,0.0627343,0.0368828,0.0693473,0.0486409,0.0522597,0.0775882,0.0375252,0.0299067,0.00481916,0.0128251,0.0472535,0.0580531,0,0,0,0,0,0,0,0,0,0
582,0.0422221,0.0550721,0,0,0,0,0,0,0.0397985,0,0.024042,0.0659097,0,0,0.0199739,0,0,0.0468171,0.0411739,0.0378028,0.0223829,0.0160551,0.04183,0.0350839,0.0216746,0.0477886,0.0519469,0.0271628,0.031102,0.0353413,0.0155731,0.0202385,0.0367954,0.0398364,0.0121099,0.0124919,0.0304307,0,0.0146808,0.0663562,0.0336135,0,0.0266102,0,0,0.0180129,0.0589437,0.0381738,0.0323276,0.00986729,0.0529524,0.0746465,0.0397792,0.0770204,0.0628813,0.0370169,0.069324,0.048561,0.0522071,0.0776976,0.0377616,0.0295547,0.00477907,0.0130493,0.0475618,0.0577511,0,0,0,0,0,0,0,0,0,0
583,0.0420768,0.0555916,0,0,0,0,0,0,0.0397878,0,0.0241637,0.0658379,0,0,0.0198594,0,0,0.0468479,0.0412566,0.0376854,0.0223058,0.016036,0.0418722,0.0355895,0.021592,0.0478142,0.0520814,0.0271565,0.0310595,0.0353432,0.015586,0.0198804,0.0372604,0.0395837,0.0121219,0.0125076,0.0301589,0,0.0142238,0.066354,0.0334839,0,0.0274196,0,0,0.0179936,0.0588782,0.0382645,0.0325,0.00941213,0.0530861,0.0745836,0.039928,0.0767548,0.0629707,0.0371452,0.0693851,0.0485222,0.0521719,0.0776834,0.0377533,0.0290414,0.00479801,0.0133465,0.0478189,0.057401,0,0,0,0,0,0,0,0,0,0
584,0.0419856,0.0561413,0,0,0,0,0,0,0.0396558,0,0.0242206,0.0657678,0,0,0.0197739,0,0,0.0470256,0.0413353,0.0377572,0.0222154,0.016065,0.0419727,0.0362232,0.0215277,0.0478557,0.0521893,0.0270974,0.0310822,0.035326,0.0154511,0.0196964,0.0376359,0.0392811,0.0122561,0.0124778,0.0298885,0,0.0137691,0.0662996,0.0333042,0,0.0285371,0,0,0.0182581,0.0588311,0.0382629,0.0326609,0.00917035,0.053222,0.074477,0.0399609,0.0766864,0.0630505,0.0372957,0.0694008,0.0484388,0.0521483,0.0775665,0.0374795,0.0285845,0.0048479,0.013656,0.0480648,0.056974,0,0,0,0,0,0,0,0,0,0
585,0.0419332,0.0567621,0,0,0,0,0,0,0.039303,0,0.0241379,0.0656728,0,0,0.0196279,0,0,0.0473554,0.0414367,0.0380308,0.0220988,0.016153,0.0421194,0.0368907,0.0214508,0.0478732,0.0522567,0.0269424,0.0309891,0.0353086,0.015254,0.0194501,0.0381646,0.0389399,0.0122602,0.0125627,0.0297646,0,0.0135338,0.0662575,0.0330342,0,0.0297718,0,0,0.0188275,0.0587841,0.038125,0.0328664,0.00902358,0.0533522,0.0743755,0.039941,0.0769638,0.0631021,0.037471,0.0693076,0.048341,0.0521197,0.0774513,0.0372856,0.0284133,0.00504661,0.0138845,0.0483141,0.0564569,0,0,0,0,0,0,0,0,0,0
586,0.0419574,0.057376,0,0,0,0,0,0,0.0389832,0,0.0240377,0.0654547,0,0,0.0194985,0,0,0.0475872,0.0415314,0.0383614,0.0219597,0.0162141,0.042249,0.0376566,0.0214,0.047843,0.0523128,0.0268552,0.0307604,0.035245,0.0153098,0.0191222,0.0387282,0.0384906,0.0123208,0.0126439,0.0296161,0,0.0137453,0.0662071,0.032641,0,0.0310134,0,0,0.0193669,0.0586826,0.037683,0.03316,0.00905418,0.053511,0.0743015,0.0399485,0.0769677,0.0631585,0.0376316,0.0690038,0.0481112,0.0520206,0.0773356,0.0370249,0.0281779,0.00502767,0.0139046,0.0485511,0.0560309,0,0,0,0,0,0,0,0,0,0
587,0.0420172,0.0580766,0,0,0,0,0,0,0.0385975,0,0.023954,0.0651399,0,0,0.0193087,0,0,0.0477603,0.0416086,0.0385566,0.0218282,0.0162114,0.042414,0.0384606,0.0214202,0.0478318,0.0524247,0.0267675,0.0305452,0.0351688,0.0153347,0.0187694,0.0392287,0.0379786,0.0123607,0.0127096,0.0292398,0,0.0137554,0.0661562,0.032059,0,0.0319438,0,0,0.0197298,0.0585821,0.03722,0.0335645,0.00902544,0.0536939,0.0743059,0.0399282,0.0768773,0.0632144,0.0377104,0.0687656,0.0478459,0.051949,0.0771375,0.0367365,0.0279674,0.00497413,0.0137696,0.0488271,0.0556486,0,0,0,0,0,0,0,0,0,0
588,0.0420583,0.0587794,0,0,0,0,0,0,0.0381493,0,0.0239089,0.0649111,0,0,0.0191072,0,0,0.0479529,0.0417118,0.0386116,0.021641,0.0162277,0.0426599,0.0392835,0.0214075,0.0479057,0.05257,0.02671,0.0304458,0.0351124,0.0152182,0.0183944,0.0396974,0.0373948,0.0124293,0.0127872,0.0287819,0,0.013622,0.0660811,0.0313519,0,0.0325414,0,0,0.019724,0.0584214,0.0377566,0.0340381,0.00884503,0.0539416,0.0743456,0.0399665,0.0768164,0.0631459,0.0377622,0.0686994,0.0477661,0.051899,0.0769596,0.036324,0.0275535,0.00484954,0.0135549,0.0491264,0.0553322,0,0,0,0,0,0,0,0,0,0
589,0.0420293,0.0595883,0,0,0,0,0,0,0.037866,0,0.0236986,0.0647485,0,0,0.0189069,0,0,0.048265,0.0418608,0.038646,0.0214602,0.0162114,0.0430085,0.0400427,0.0213414,0.0480156,0.0527318,0.0266827,0.0304953,0.0350891,0.015133,0.0180765,0.0402257,0.0368026,0.0125204,0.0128945,0.0287113,0,0.0135813,0.0660448,0.0307085,0,0.0332848,0,0,0.0194539,0.0582526,0.0380029,0.0345375,0.00868792,0.0542483,0.0743668,0.0399716,0.0770501,0.0626716,0.0378807,0.0684941,0.0477891,0.0517041,0.076656,0.0356636,0.0269932,0.00471076,0.0135675,0.0494824,0.0549953,0,0,0,0,0,0,0,0,0,0
590,0.0419466,0.0604914,0,0,0,0,0,0,0.0376271,0,0.0233547,0.0645931,0,0,0.0187792,0,0,0.04868,0.0420154,0.0385711,0.0213595,0.0161278,0.0434335,0.0408505,0.0212923,0.0480536,0.0528959,0.0266654,0.0305057,0.0351472,0.015269,0.0178169,0.0407787,0.0362363,0.0126199,0.0130134,0.0288854,0,0.0137658,0.0660996,0.030089,0,0.0341413,0,0,0.0192009,0.0580394,0.0380435,0.0350691,0.00854986,0.0545555,0.0743464,0.0399149,0.0772733,0.0617605,0.0381225,0.0680488,0.0477583,0.0513666,0.0763442,0.0347725,0.0262811,0.00461866,0.0136679,0.0499274,0.0546593,0,0,0,0,0,0,0,0,0,0
591,0.0418197,0.0614828,0,0,0,0,0,0,0.0374667,0,0.0233285,0.0645644,0,0,0.018749,0,0,0.0491314,0.042122,0.0384179,0.0213188,0.0160065,0.0439677,0.0417454,0.0212214,0.0480648,0.0530275,0.0266455,0.0305225,0.0351649,0.015733,0.0176088,0.0413886,0.0356401,0.0127023,0.013174,0.0289657,0,0.0138757,0.06614,0.0294225,0,0.0351508,0,0,0.0192168,0.0578453,0.0379563,0.0354823,0.00835597,0.0549097,0.0742848,0.0399073,0.07729,0.0612325,0.0383482,0.0675775,0.0474772,0.0510108,0.0760692,0.0340938,0.0254343,0.0045076,0.0139173,0.0504782,0.0543436,0,0,0,0,0,0,0,0,0,0
592,0.0417283,0.0624595,0,0,0,0,0,0,0.0374161,0,0.0232987,0.0647528,0,0,0.0187954,0,0,0.049638,0.0422301,0.0383338,0.0212478,0.0159836,0.0446397,0.0426972,0.0211191,0.0480458,0.0531903,0.0265971,0.0306366,0.0352139,0.0158588,0.0174839,0.041933,0.0350369,0.0128056,0.0133521,0.0288269,0,0.0138205,0.0660466,0.0287235,0,0.0364292,0,0,0.0196306,0.0575724,0.0378178,0.0357282,0.00816274,0.0553329,0.0741591,0.0399194,0.0770976,0.0611521,0.0385308,0.06718,0.0470931,0.0507003,0.0757205,0.0334625,0.0246905,0.00443149,0.0141619,0.0510142,0.0539277,0,0,0,0,0,0,0,0,0,0
593,0.0417162,0.063336,0,0,0,0,0,0,0.0373636,0,0.0232065,0.0646509,0,0,0.0189656,0,0,0.050147,0.0422688,0.0382524,0.0211992,0.0160709,0.0452826,0.0437079,0.0209288,0.0479561,0.0532924,0.0265503,0.0308901,0.0353527,0.0156233,0.0173456,0.0424853,0.0344901,0.0129932,0.0134847,0.0286832,0,0.0138382,0.0658939,0.028092,0,0.036395,0,0,0.0210205,0.0573583,0.0376074,0.0358478,0.00792898,0.0557791,0.0737138,0.0397889,0.0769845,0.0613026,0.0388483,0.0668322,0.0466444,0.0504396,0.0753167,0.0323435,0.024303,0.00468926,0.014207,0.0514479,0.0536022,0,0,0,0,0,0,0,0,0,0
594,0.0418478,0.064175,0,0,0,0,0,0,0.037322,0,0.0231668,0.0641976,0,0,0.0191626,0,0,0.0506089,0.042261,0.038234,0.0211366,0.0161587,0.046007,0.0447866,0.0207415,0.0478355,0.0533458,0.026518,0.0310735,0.0354916,0.0155611,0.0172151,0.0430441,0.0339992,0.013186,0.0135742,0.0286489,0,0.0141126,0.065711,0.0276902,0,0.0351878,0,0,0.0236499,0.0572174,0.0375305,0.0358635,0.00772935,0.0562099,0.0728241,0.0396067,0.0768166,0.0616177,0.0394022,0.066452,0.0461742,0.0502246,0.0749527,0.0303769,0.0247936,0.00542104,0.0145147,0.0518643,0.0533386,0,0,0,0,0,0,0,0,0,0
595,0.0417843,0.0650273,0,0,0,0,0,0,0.0373755,0,0.023162,0.0636379,0,0,0.0191855,0,0,0.0509444,0.0422337,0.0382913,0.0210857,0.0162576,0.046646,0.0460234,0.0206239,0.0475728,0.0532933,0.0264591,0.0311443,0.0356009,0.0156814,0.0170869,0.0435709,0.0338665,0.0133409,0.0136745,0.0288213,0,0.0146099,0.065489,0.0271286,0,0.0371978,0,0,0.0229789,0.0573242,0.0371846,0.0357215,0.00758602,0.0565127,0.0730316,0.0395346,0.0766559,0.0620066,0.0402176,0.0660408,0.0456766,0.0500932,0.0747067,0.0278752,0.0237623,0.00527027,0.0146809,0.0523235,0.0532083,0,0,0,0,0,0,0,0,0,0
596,0.0419488,0.065825,0,0,0,0,0,0,0.0374377,0,0.0231796,0.0632153,0,0,0.0194522,0,0,0.0511828,0.0422237,0.0383503,0.0211209,0.0163496,0.047396,0.0471503,0.0205417,0.0472986,0.0532681,0.0263759,0.0311714,0.0355885,0.0157547,0.016901,0.0440235,0.0334111,0.0133406,0.013902,0.0294977,0,0.0152371,0.065146,0.0270576,0,0.0357309,0,0,0.0262599,0.057603,0.0354988,0.0356418,0.00756075,0.0569294,0.0718738,0.0396508,0.0764413,0.062072,0.0405115,0.0655152,0.0450891,0.0497265,0.074149,0.0255197,0.0252389,0.00682926,0.0150047,0.0526651,0.0531601,0,0,0,0,0,0,0,0,0,0
597,0.0416994,0.066668,0,0,0,0,0,0,0.037567,0,0.0231224,0.0628929,0,0,0.0196559,0,0,0.0510968,0.0422499,0.038497,0.0210044,0.0164815,0.0479968,0.0482198,0.0204649,0.0472143,0.0532067,0.0263186,0.0311242,0.0355278,0.0157347,0.0166438,0.0443587,0.0332393,0.0133722,0.0139481,0.0297934,0,0.0160273,0.0649005,0.0266072,0,0.0365732,0,0,0.0265164,0.0573408,0.0314978,0.0355986,0.00796961,0.057218,0.0717447,0.0396932,0.075752,0.0621297,0.0409376,0.0645553,0.0441008,0.0484664,0.0725897,0.0240439,0.0248811,0.00743143,0.0148721,0.0530915,0.0531497,0,0,0,0,0,0,0,0,0,0
598,0.0413782,0.0674476,0,0,0,0,0,0,0.0378478,0,0.0230324,0.0622286,0,0,0.0200826,0,0,0.051198,0.042224,0.0387363,0.0210003,0.0166208,0.0486138,0.0491227,0.0205302,0.0471544,0.0530922,0.0261758,0.0311655,0.0354682,0.0157139,0.0162838,0.0445385,0.032894,0.0134339,0.0140671,0.0286228,0,0.0153916,0.0646146,0.0261053,0,0.0372474,0,0,0.026854,0.0567769,0.0278916,0.035545,0.00909307,0.0575904,0.0716333,0.0392088,0.0748134,0.0631553,0.0414961,0.0632397,0.0430705,0.0463027,0.0701777,0.0244133,0.0244476,0.00782449,0.0149318,0.0534047,0.0531983,0,0,0,0,0,0,0,0,0,0
599,0.0410439,0.0680724,0,0,0,0,0,0,0.0380411,0,0.0229134,0.0615537,0,0,0.0206813,0,0,0.0514781,0.0421564,0.0391425,0.0212387,0.0167897,0.0491755,0.0499706,0.0207775,0.0471643,0.052978,0.0258676,0.0312293,0.0352944,0.0157109,0.0159143,0.0446624,0.0323819,0.0136195,0.0141136,0.0269745,0,0.0139077,0.0642576,0.0255939,0,0.0380335,0,0,0.0272629,0.0565122,0.0258606,0.0353608,0.0106177,0.0581506,0.0716825,0.0382283,0.0740756,0.0639068,0.041696,0.0620963,0.0420066,0.0443186,0.0681489,0.0250516,0.0239636,0.00790492,0.0152905,0.0536697,0.0532368,0,0,0,0,0,0,0,0,0,0
600,0.0407006,0.0684379,0,0,0,0,0,0,0.0380406,0,0.0229433,0.0612125,0,0,0.0214613,0,0,0.0518904,0.0422152,0.0394461,0.0215911,0.0168775,0.0496688,0.0505806,0.0211656,0.0474381,0.0529915,0.0254183,0.0314079,0.0351172,0.0157648,0.0155919,0.0448752,0.031726,0.0135157,0.0144895,0.0253254,0,0.0129844,0.0640411,0.025321,0,0.0392424,0,0,0.0275824,0.0570741,0.0264558,0.0353139,0.0116214,0.0590122,0.0720336,0.0373219,0.0736302,0.064332,0.0417607,0.0620945,0.0414079,0.0438278,0.0683052,0.0258711,0.0234211,0.00813501,0.015472,0.0539485,0.0532431,0,0,0,0,0,0,0,0,0,0
601,0.0402167,0.0687352,0,0,0,0,0,0,0.0379874,0,0.022801,0.0617198,0,0,0.0222221,0,0,0.0522615,0.0425927,0.0395825,0.0218346,0.0168198,0.0502307,0.050891,0.0215923,0.047994,0.053416,0.0250702,0.0314308,0.0350242,0.0159217,0.0153201,0.0452391,0.0311537,0.0134808,0.0147259,0.0253806,0,0.0123256,0.0643939,0.0251468,0,0.0407161,0,0,0.027752,0.058163,0.0276324,0.0359847,0.0115595,0.060182,0.0726358,0.0371652,0.0739548,0.064488,0.0411804,0.0634294,0.0419639,0.0453732,0.0706263,0.0279603,0.0230132,0.00840149,0.0157267,0.0544607,0.0531239,0,0,0,0,0,0,0,0,0,0
602,0.0400552,0.069067,0,0,0,0,0,0,0.0378696,0,0.0224589,0.0626173,0,0,0.02279,0,0,0.0525638,0.0431708,0.0397001,0.0220052,0.0166745,0.0510125,0.0510531,0.0217148,0.0485869,0.0541851,0.0249648,0.0317377,0.0352272,0.0162376,0.0150726,0.0458169,0.0306545,0.0134193,0.0149478,0.0242927,0,0.0122553,0.0649745,0.0250841,0,0.0421195,0,0,0.0279857,0.0587925,0.0294649,0.0370199,0.0115962,0.0612801,0.0732525,0.0370691,0.0743779,0.0640387,0.0398937,0.0648415,0.0432904,0.0469837,0.0725695,0.0308887,0.0228018,0.00880391,0.0160426,0.0551349,0.0530117,0,0,0,0,0,0,0,0,0,0
603,0.040018,0.0694701,0,0,0,0,0,0,0.0377331,0,0.0219284,0.0632819,0,0,0.0230115,0,0,0.0528764,0.0438312,0.0398667,0.0221011,0.0165526,0.0520872,0.0512888,0.0214948,0.048934,0.0549901,0.0251378,0.0322969,0.035702,0.0167426,0.0148155,0.0465498,0.0302831,0.0134301,0.0152091,0.0238619,0,0.0121785,0.0654927,0.0250571,0,0.0433358,0,0,0.0286265,0.0583758,0.0310081,0.0378928,0.0120088,0.061881,0.0735921,0.0369031,0.0743821,0.063238,0.0389459,0.0656004,0.0443949,0.0473615,0.0728028,0.0332335,0.0228685,0.00946515,0.0164704,0.055875,0.0530014,0,0,0,0,0,0,0,0,0,0
604,0.0401166,0.0700821,0,0,0,0,0,0,0.0375676,0,0.0213424,0.0635476,0,0,0.0229992,0,0,0.0531162,0.0445313,0.0398622,0.0221914,0.0165077,0.0532561,0.0516669,0.0210885,0.0490531,0.055826,0.0255792,0.0328617,0.0364053,0.0173196,0.0146946,0.0472165,0.0301057,0.0134302,0.0153846,0.0241581,0,0.01192,0.065736,0.0250038,0,0.0440596,0,0,0.0295301,0.0571919,0.0316099,0.0383561,0.0122824,0.0620248,0.073585,0.0367387,0.0741632,0.0624663,0.0386119,0.0655829,0.0446716,0.0467687,0.0719627,0.0343107,0.0231151,0.0100919,0.0167105,0.0566064,0.0531104,0,0,0,0,0,0,0,0,0,0
605,0.0402273,0.0706571,0,0,0,0,0,0,0.0371235,0,0.0206999,0.0635453,0,0,0.0228745,0,0,0.0531227,0.0452826,0.0395432,0.0223996,0.0165373,0.0541036,0.0518791,0.0206237,0.0493123,0.0566617,0.0262007,0.0336077,0.0372011,0.0179529,0.014686,0.0477262,0.0301503,0.0133429,0.0155204,0.0242262,0,0.0117555,0.0657019,0.0249565,0,0.0443529,0,0,0.0302782,0.0560174,0.0314842,0.0383927,0.0125323,0.0618391,0.0733138,0.0366274,0.0741501,0.062038,0.0384055,0.0651657,0.0441602,0.0461689,0.0712041,0.0344223,0.0233882,0.0105341,0.0167862,0.0572087,0.053346,0,0,0,0,0,0,0,0,0,0
606,0.040193,0.07115,0,0,0,0,0,0,0.0363965,0,0.0200146,0.0632217,0,0,0.0226337,0,0,0.0528749,0.0460357,0.0392453,0.0226826,0.0166972,0.054412,0.0518443,0.0202205,0.0500591,0.0574878,0.026889,0.0345614,0.0379927,0.0186139,0.0147494,0.0481286,0.0303916,0.0131993,0.0155722,0.0246184,0,0.0115914,0.0657046,0.0249507,0,0.0441281,0,0,0.0304717,0.0552762,0.0311459,0.0382823,0.0129163,0.0614505,0.0728964,0.0365474,0.0740638,0.0622487,0.0382756,0.0649842,0.0435674,0.0459522,0.0711231,0.0338661,0.0230563,0.0106962,0.0167125,0.0576977,0.0537995,0,0,0,0,0,0,0,0,0,0
607,0.0401,0.0715347,0,0,0,0,0,0,0.035611,0,0.01927,0.0625842,0,0,0.0224571,0,0,0.0525732,0.0466979,0.0389692,0.0230249,0.0169733,0.0541732,0.0517428,0.0199291,0.0506221,0.0581944,0.0274428,0.0353753,0.0386805,0.0191937,0.0149359,0.0483796,0.0306232,0.0130868,0.0154945,0.0246863,0,0.0114811,0.0658657,0.0249238,0,0.0438172,0,0,0.0302646,0.0551336,0.0308265,0.0381253,0.0134926,0.0609603,0.0723104,0.0364821,0.0737336,0.0629913,0.0381162,0.0650619,0.043237,0.0460812,0.0714122,0.03315,0.0225758,0.0107572,0.016541,0.0581057,0.0544003,0,0,0,0,0,0,0,0,0,0
608,0.0398351,0.0718646,0,0,0,0,0,0,0.0344653,0,0.0185518,0.0617797,0,0,0.0222963,0,0,0.0524242,0.0472041,0.0389078,0.023473,0.0173534,0.0536392,0.0515785,0.0197784,0.0509309,0.0587902,0.027862,0.0358783,0.0391933,0.0196588,0.0151229,0.0484082,0.0308594,0.013464,0.0150666,0.024471,0,0.0113248,0.0660959,0.0247911,0,0.0436013,0,0,0.0300216,0.0552892,0.0303684,0.0379039,0.0137755,0.06044,0.0717293,0.0363377,0.073583,0.0636189,0.0373989,0.0650812,0.0432797,0.0462847,0.0715705,0.0324792,0.0221301,0.0110025,0.0162636,0.058477,0.0550247,0,0,0,0,0,0,0,0,0,0
609,0.0395281,0.0722429,0,0,0,0,0,0,0.0331827,0,0.0179264,0.0611874,0,0,0.0221132,0,0,0.0525912,0.0476321,0.0390193,0.0238239,0.0178258,0.0531531,0.0512094,0.0197709,0.0512711,0.0592166,0.0281452,0.0362024,0.039548,0.019974,0.0152692,0.0482297,0.0311372,0.0132264,0.0154425,0.0244219,0,0.0112024,0.0664977,0.0246597,0,0.0432319,0,0,0.0299829,0.0553544,0.0300566,0.0376902,0.0137001,0.059947,0.071106,0.0360552,0.0732175,0.0638913,0.0367046,0.0648271,0.0433562,0.0463828,0.0715223,0.031708,0.0218698,0.0108178,0.0164873,0.0587425,0.055615,0,0,0,0,0,0,0,0,0,0
610,0.0401681,0,0,0,0,0,0,0,0.0323537,0,0.0177078,0.060641,0,0,0.018729,0,0,0.0515183,0.0483213,0.0397058,0.0253129,0.0178763,0.0570456,0.0449756,0.0202581,0.0523433,0.0597556,0.0281847,0.0362039,0.0395669,0.0199644,0.0151266,0.0486925,0.0326871,0.0131641,0.014571,0.0244995,0,0.0111547,0.066841,0.0235227,0,0.0390668,0,0,0.0288112,0.0553254,0.0300094,0.0398446,0.0130445,0.0634396,0.0659861,0.0357432,0.072977,0.0640149,0.0363571,0.064527,0.043239,0.0463401,0.0714367,0.0311383,0.0223732,0.00944388,0.016234,0.06601,0.0518415,0,0,0,0,0,0,0,0,0,0
611,0.0392208,0.0731312,0,0,0,0,0,0,0.0318867,0,0.0175279,0.0604355,0,0,0.0217421,0,0,0.0531745,0.0478887,0.0402623,0.0241405,0.0179525,0.052821,0.0505144,0.01969,0.0528031,0.0594538,0.0280924,0.0367834,0.0401306,0.0203842,0.0152917,0.0501403,0.0315595,0.0133617,0.0156466,0.0247808,0,0.0113078,0.0674345,0.0242191,0,0.0428557,0,0,0.0302836,0.0553218,0.0300683,0.0371719,0.0124664,0.0590155,0.0700067,0.0355038,0.0729252,0.0638468,0.0363954,0.0645635,0.0431112,0.0463847,0.0714249,0.0304344,0.0215249,0.0105978,0.016934,0.0588233,0.0567657,0,0,0,0,0,0,0,0,0,0
612,0.0381395,0.0731072,0,0,0,0,0,0,0.0316635,0,0.0178561,0.060228,0,0,0.021772,0,0,0.0534724,0.0476018,0.0414937,0.0241425,0.0181286,0.0520903,0.0509079,0.0197099,0.0529361,0.0592227,0.0277859,0.0368701,0.0404352,0.0205894,0.0153803,0.0519414,0.0317133,0.0138598,0.0151521,0.0250005,0,0.0116324,0.0677446,0.0236211,0,0.0432842,0,0,0.0305003,0.05536,0.0303073,0.0367177,0.0115356,0.0582444,0.0701816,0.0356788,0.0731464,0.064032,0.0370117,0.0646295,0.0429559,0.0463593,0.0713938,0.0299816,0.0213659,0.0106874,0.0170344,0.0585681,0.057282,0,0,0,0,0,0,0,0,0,0
613,0.0379601,0.0734063,0,0,0,0,0,0,0.0320777,0,0.0181128,0.0601474,0,0,0.021557,0,0,0.0536236,0.0476209,0.0426649,0.0243076,0.0186209,0.0527121,0.0504057,0.0199001,0.0529118,0.0590231,0.027412,0.0364734,0.0404781,0.0207538,0.015533,0.0535533,0.0317155,0.0142066,0.0149848,0.0253376,0,0.0118455,0.0681153,0.0236028,0,0.0430049,0,0,0.0310319,0.0554103,0.0304037,0.0369846,0.0106213,0.0587103,0.0693855,0.0356732,0.0734419,0.0638791,0.0374594,0.0648191,0.0431512,0.046597,0.0716215,0.0293893,0.021148,0.0108116,0.0169347,0.0580046,0.0579425,0,0,0,0,0,0,0,0,0,0
614,0.0372848,0.0735755,0,0,0,0,0,0,0.032478,0,0.0185796,0.060321,0,0,0.0214111,0,0,0.0536065,0.0475837,0.0437823,0.0245233,0.0190554,0.0530031,0.0502403,0.0202362,0.0529172,0.0587516,0.0267879,0.0363031,0.0404578,0.0210284,0.0159643,0.0549314,0.0319067,0.0142378,0.0149299,0.0258328,0,0.0120185,0.06844,0.0234354,0,0.0428365,0,0,0.0315886,0.0553702,0.0306297,0.0369954,0.00982772,0.0586613,0.0689296,0.0358446,0.0734869,0.0636459,0.0377584,0.0648866,0.0433702,0.0467828,0.0717291,0.0287014,0.0211287,0.0109721,0.016946,0.0576395,0.0584649,0,0,0,0,0,0,0,0,0,0
615,0.0368454,0.0734543,0,0,0,0,0,0,0.0327314,0,0.0193257,0.060772,0,0,0.0210578,0,0,0.0535383,0.0475236,0.0450694,0.0248085,0.0194812,0.0534166,0.0500516,0.0205204,0.0530437,0.0584719,0.0261608,0.0365501,0.0405131,0.0216046,0.0168286,0.056424,0.032215,0.0133983,0.01575,0.0263427,0,0.0121578,0.0686025,0.0233045,0,0.0426299,0,0,0.031992,0.0555287,0.0306974,0.036865,0.00901399,0.0585317,0.068372,0.0360378,0.0734109,0.0636894,0.0378204,0.0648512,0.0435236,0.0469103,0.0717239,0.0278531,0.0213238,0.0105138,0.0175501,0.0571729,0.0590096,0,0,0,0,0,0,0,0,0,0
