Timestep,C7,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFR,x71,x72,x73,x74,
243,0.0236062,0.0634303,0,0,0,0,0,0,0.0379717,0,0.0325264,0.0612464,0,0,0.0243288,0,0,0.0395942,0.0388707,0.0309886,0.0200487,0.0434749,0.0500106,0.0235347,0.0474945,0.0507186,0.0268337,0.03197,0.0331138,0.0200428,0.0257349,0.0241276,0.0523284,0.013664,0.012875,0.0465556,0,0.0284161,0.0629423,0.0185052,0,0,0.010328,0,0,0.0321283,0.0614707,0.0392406,0.008137,0.0177067,0.0441198,0.0532349,0.0350362,0.0618408,0.0571906,0.0395435,0.0567029,0.0363813,0.0390831,0.0641914,0.00924653,0.0441781,0.0110392,0.0165506,0.0560882,0.0583728,0,0,0,0,0,0,0,0,0
244,0.0237517,0.0637831,0,0,0,0,0,0,0.0379316,0,0.0325418,0.0608996,0,0,0.0245042,0,0,0.0393393,0.0388473,0.0311259,0.0200701,0.0430885,0.0496813,0.0234304,0.0474233,0.0507295,0.0266391,0.0319611,0.0331108,0.0199625,0.0257945,0.0240187,0.0523013,0.0137683,0.012865,0.0457451,0,0.0279111,0.0628962,0.0187008,0,0,0.0103692,0,0,0.0326248,0.0614282,0.0386258,0.00809525,0.0176155,0.0442953,0.0530175,0.0347639,0.061865,0.0572254,0.0395195,0.0565388,0.0364847,0.0393175,0.0644374,0.00902413,0.0443629,0.0114507,0.0165276,0.0560659,0.0581909,0,0,0,0,0,0,0,0,0
245,0.023681,0.0637156,0,0,0,0,0,0,0.0380684,0,0.0325556,0.0604149,0,0,0.0247225,0,0,0.0389371,0.0386975,0.0310744,0.0200532,0.0425826,0.0493614,0.0236416,0.0474435,0.0507312,0.0265085,0.0319289,0.0330652,0.0199371,0.0257464,0.0238534,0.0524015,0.0139183,0.0129242,0.0456985,0,0.0278027,0.06293,0.0188902,0,0,0.0109429,0,0,0.032069,0.0613627,0.0384993,0.00790045,0.0176178,0.0443959,0.0528855,0.0345478,0.0618044,0.0572292,0.0396752,0.0564126,0.0365353,0.0393884,0.0644805,0.00892388,0.0439165,0.0124291,0.0161147,0.0561047,0.0581381,0,0,0,0,0,0,0,0,0
246,0.0240701,0.0636784,0,0,0,0,0,0,0.0390357,0,0.0321942,0.0599761,0,0,0.0249695,0,0,0.0387517,0.0391288,0.0315719,0.0213695,0.0421975,0.0490086,0,0.0482026,0.0501312,0.0257022,0.0321294,0.0329291,0.019952,0.026033,0.0219861,0.0524668,0.0140411,0.0130407,0.0457987,0,0.0277174,0.0632934,0.0189806,0,0,0.0107924,0,0,0.0320856,0.0605888,0.0386731,0.00759396,0.017416,0.0437118,0.0520355,0.034478,0.0620939,0.0572641,0.0396027,0.0565386,0.0364602,0.0393856,0.0644878,0.00915274,0.044049,0.0124925,0.0164503,0.0564466,0.0576573,0,0,0,0,0,0,0,0,0
247,0.0238024,0.0634963,0,0,0,0,0,0,0.0391397,0,0.0325296,0.0599866,0,0,0.0252192,0,0,0.0389926,0.038462,0.0306855,0.0198478,0.0421232,0.0484538,0.0239822,0.0472894,0.0505527,0.0265147,0.0318402,0.0329764,0.0201491,0.0256175,0.0231239,0.0525407,0.0147816,0.0126274,0.0464405,0,0.0279361,0.063129,0.0194559,0,0,0.0115478,0,0,0.0318403,0.0613014,0.0388276,0.00742656,0.0176669,0.0444485,0.0522375,0.0340234,0.0616197,0.0570694,0.0400455,0.0568845,0.0365684,0.0394369,0.0644641,0.00891103,0.0435725,0.0134834,0.0158837,0.0564505,0.0579644,0,0,0,0,0,0,0,0,0
248,0.0239213,0.0634009,0,0,0,0,0,0,0.0397274,0,0.0326582,0.0599859,0,0,0.0253139,0,0,0.0396088,0.0384214,0.0306527,0.0198337,0.0420456,0.0480064,0.0242983,0.0472232,0.0503969,0.0265902,0.0318041,0.0328947,0.0201886,0.0255259,0.0228459,0.0526061,0.0154067,0.0123876,0.0452532,0,0.0268994,0.0631804,0.0197293,0,0,0.011921,0,0,0.031908,0.0615075,0.0377496,0.00723875,0.0176139,0.0444268,0.0519529,0.0334846,0.0612884,0.0567974,0.0399716,0.0573793,0.0372607,0.040205,0.0650633,0.00859442,0.0433329,0.0141341,0.0157757,0.0564956,0.0578411,0,0,0,0,0,0,0,0,0
249,0.0241001,0.0633286,0,0,0,0,0,0,0.0400932,0,0.032863,0.0598896,0,0,0.0252455,0,0,0.0398929,0.0384774,0.0306464,0.0198622,0.0420969,0.0475592,0.0241752,0.0472187,0.0502653,0.0266984,0.0317745,0.0328286,0.0201766,0.0255011,0.0226946,0.0526604,0.0156411,0.0122921,0.0440227,0,0.0259544,0.063099,0.0199921,0,0,0.0122465,0,0,0.0322536,0.0617227,0.0369699,0.00707616,0.0175635,0.0443594,0.0515776,0.0330265,0.0609785,0.056615,0.0399486,0.0580265,0.0379471,0.0409986,0.0656568,0.00860619,0.0431773,0.014961,0.0155492,0.0563753,0.0576908,0,0,0,0,0,0,0,0,0
250,0.0243489,0.0632311,0,0,0,0,0,0,0.0401328,0,0.0329984,0.0598863,0,0,0.0251427,0,0,0.0395487,0.0385339,0.0304973,0.0198361,0.0422078,0.0471005,0.02412,0.0472396,0.0502061,0.0267502,0.0318204,0.0328379,0.020193,0.0255719,0.0227061,0.052626,0.0156111,0.0122827,0.043114,0,0.0252913,0.0627924,0.0202783,0,0,0.0123704,0,0,0.0325678,0.0619562,0.0365981,0.00691425,0.0176595,0.0442309,0.0511176,0.0328391,0.0607142,0.0564833,0.0399631,0.058678,0.0382725,0.0417086,0.0662115,0.00875258,0.0430162,0.0153995,0.015326,0.0561403,0.0575683,0,0,0,0,0,0,0,0,0
251,0.0244546,0.0629802,0,0,0,0,0,0,0.0398528,0,0.0330239,0.0596063,0,0,0.0251678,0,0,0.0386941,0.0384767,0.0302438,0.0198535,0.0421993,0.0466559,0.0239334,0.0472488,0.050161,0.026781,0.031929,0.0329491,0.0202103,0.0256581,0.0230585,0.0524615,0.0151409,0.0127456,0.0412502,0,0.0240479,0.0624777,0.0204743,0,0,0.0129266,0,0,0.0318069,0.0623622,0.0353811,0.00671666,0.0182477,0.0440839,0.0509177,0.0326223,0.0603169,0.0562706,0.039989,0.0597828,0.0390873,0.0430437,0.0674367,0.00946212,0.0425613,0.0154163,0.0155485,0.0558738,0.0575802,0,0,0,0,0,0,0,0,0
252,0.0244259,0.0626873,0,0,0,0,0,0,0.0396489,0,0.033117,0.0596507,0,0,0.0255153,0,0,0.0378972,0.0384091,0.030022,0.019937,0.0422069,0.0461899,0.0239176,0.0472101,0.0500902,0.0269185,0.0320333,0.0331406,0.0202227,0.0257367,0.0233104,0.0523961,0.01491,0.0128414,0.0388273,0,0.022623,0.0623652,0.0207232,0,0,0.0134902,0,0,0.0305931,0.0625032,0.0338528,0.00639638,0.018666,0.0440192,0.050814,0.0320529,0.0598648,0.0562246,0.0399013,0.0611841,0.0403316,0.0445712,0.0691263,0.0111201,0.0421014,0.0156259,0.0154031,0.0555912,0.0576928,0,0,0,0,0,0,0,0,0
253,0.024487,0.0624452,0,0,0,0,0,0,0.0395401,0,0.0332216,0.0599907,0,0,0.0259479,0,0,0.0376417,0.0384432,0.0298514,0.0199801,0.0423382,0.0455808,0.0239791,0.0471913,0.0500708,0.027069,0.0321034,0.0332597,0.0202005,0.0257444,0.0234123,0.0524083,0.0149024,0.01277,0.0371613,0,0.021612,0.0627239,0.0211427,0,0,0.013378,0,0,0.0299573,0.0622458,0.0328693,0.00590526,0.0188092,0.0439159,0.0505676,0.0314178,0.0595688,0.0560996,0.0396553,0.0623033,0.0413904,0.0454782,0.0703178,0.0124978,0.0420227,0.015396,0.0154748,0.0552645,0.0577641,0,0,0,0,0,0,0,0,0
254,0.0247428,0.0622981,0,0,0,0,0,0,0.0395084,0,0.033285,0.0601704,0,0,0.0262991,0,0,0.0381658,0.0383987,0.02979,0.0200597,0.0425488,0.0449575,0.0237667,0.0471434,0.0500477,0.0270603,0.0321413,0.0333634,0.0201949,0.0257146,0.0236553,0.0523798,0.0152979,0.0124298,0.0361037,0,0.0209828,0.0629912,0.0216751,0,0,0.0127806,0,0,0.0307615,0.0621312,0.0324766,0.00559983,0.0188959,0.0438685,0.0499491,0.0308176,0.0595397,0.0558647,0.0395665,0.0630439,0.042196,0.04639,0.0705233,0.0133012,0.0422291,0.0155363,0.0142147,0.0549995,0.0577,0,0,0,0,0,0,0,0,0
255,0.0256532,0.0617661,0,0,0,0,0,0,0.0380397,0,0.0326612,0.0597314,0,0,0.0269244,0,0,0.0385982,0.038018,0.030194,0.0207993,0.0412865,0.0445198,0.0245193,0.0468943,0.0493766,0.0263057,0.0327147,0.0335191,0.0210008,0.0263063,0.0261959,0.0529035,0.0155834,0.0125038,0.040028,0,0.0232905,0.0627158,0.0219505,0,0,0.0147213,0,0,0.0296188,0.0604829,0.0351438,0.00463061,0.0181107,0.0420163,0.0495562,0.0326142,0.0608904,0.0554078,0.0391966,0.0609148,0.0404114,0.0438478,0.0681281,0.00931202,0.0417214,0.0158477,0.0130169,0.054719,0.0569177,0,0,0,0,0,0,0,0,0
256,0.0260684,0.0613909,0,0,0,0,0,0,0.0386189,0,0.032698,0.0598276,0,0,0.0269511,0,0,0.0390264,0.0380082,0.0303096,0.0209001,0.041195,0.0438296,0.024579,0.0468943,0.0493151,0.0261386,0.0327429,0.033589,0.0210662,0.0263142,0.0265258,0.0530326,0.0157128,0.0128437,0.0401365,0,0.0233532,0.0627213,0.0222705,0,0,0.0151698,0,0,0.0297545,0.0603288,0.0351797,0.00449259,0.018069,0.0419201,0.0489958,0.0326835,0.0608746,0.0551251,0.0390938,0.0609701,0.0407204,0.0440021,0.0681912,0.00907153,0.0416212,0.0158699,0.0130682,0.0543036,0.0567741,0,0,0,0,0,0,0,0,0
257,0.026574,0.0609382,0,0,0,0,0,0,0.0387664,0,0.0327394,0.0597491,0,0,0.0270406,0,0,0.0390913,0.0381659,0.0303678,0.02089,0.0412632,0.0429277,0.0247532,0.0469754,0.0494013,0.0260031,0.032727,0.0336383,0.0210723,0.0262715,0.0266517,0.0528895,0.0163928,0.0120222,0.0406328,0,0.0232352,0.0627502,0.0227703,0,0,0.0137727,0,0,0.0310215,0.0602599,0.0351485,0.00443984,0.0180779,0.0419742,0.0482272,0.0330483,0.0603864,0.0551046,0.0389097,0.0609328,0.040857,0.0440484,0.0682358,0.00889989,0.0419388,0.0148962,0.0151578,0.0539072,0.0566651,0,0,0,0,0,0,0,0,0
258,0.0266554,0.0603471,0,0,0,0,0,0,0.037379,0,0.0326602,0.0596404,0,0,0.027256,0,0,0.0386536,0.0382836,0.0302453,0.0209688,0.0409654,0.0424061,0.0247555,0.0468342,0.0493987,0.0258752,0.0328151,0.0338751,0.0210529,0.0261033,0.0263785,0.0530866,0.0166181,0.0116829,0.0409039,0,0.0231281,0.062835,0.0230155,0,0,0.0157324,0,0,0.0293713,0.0605498,0.0350612,0.00419074,0.0180932,0.041779,0.0481291,0.0330698,0.0602979,0.0551814,0.0386734,0.0611259,0.0410156,0.0442872,0.0684194,0.00857538,0.041086,0.0154568,0.0146,0.0537309,0.0566653,0,0,0,0,0,0,0,0,0
259,0.0269932,0.0600921,0,0,0,0,0,0,0.0366106,0,0.032648,0.0595926,0,0,0.027574,0,0,0.037918,0.0383682,0.0303232,0.0210323,0.040745,0.041761,0.0248064,0.0466743,0.049382,0.0257717,0.0329688,0.0339741,0.0210709,0.0260276,0.0260888,0.0530483,0.0167396,0.0112646,0.0407905,0,0.0231584,0.0627101,0.023492,0,0,0.0161253,0,0,0.028864,0.0605136,0.0350992,0.00402546,0.0181135,0.0417196,0.047773,0.0328317,0.0604387,0.0554043,0.0385292,0.0612939,0.0410773,0.0445012,0.0685386,0.00828636,0.0406402,0.0155782,0.0141994,0.0535559,0.0565906,0,0,0,0,0,0,0,0,0
260,0.027373,0.0603387,0,0,0,0,0,0,0.0365775,0,0.0327508,0.0595324,0,0,0.0273891,0,0,0.0312799,0.0383676,0.0304416,0.0211167,0.0404908,0.0400286,0.0248587,0.0466181,0.0492357,0.0256587,0.0332633,0.034025,0.0210634,0.0259905,0.0258246,0.05263,0.0212546,0,0.0404646,0,0.0231875,0.0625311,0.0237668,0,0,0.0165131,0,0,0.0283759,0.0601406,0.0351327,0.00381128,0.0181374,0.0415895,0.0475897,0.0326561,0.0605312,0.0553126,0.0383439,0.0615302,0.0411215,0.044709,0.0686688,0.00780956,0.0400824,0.0157337,0.0136664,0.0532574,0.0565661,0,0,0,0,0,0,0,0,0
261,0.0279732,0.0604171,0,0,0,0,0,0,0.0366428,0,0.0328888,0.0592564,0,0,0.0282448,0,0,0.0371054,0.0382876,0.0303789,0.0211176,0.040381,0.0404805,0.0248702,0.0465814,0.0491568,0.0257213,0.0333693,0.0340236,0.021094,0.0261038,0.0258066,0.0530324,0.0171279,0.0105298,0.0406406,0,0.0233369,0.0625489,0.0243206,0,0,0.0173303,0,0,0.0278241,0.0599892,0.0351697,0.00387775,0.0182314,0.0415712,0.0471772,0.0327603,0.060487,0.0547038,0.0383429,0.061597,0.0410077,0.0446552,0.0686001,0.00752819,0.039563,0.0162317,0.0117414,0.0529635,0.0563948,0,0,0,0,0,0,0,0,0
262,0.0284285,0.0600606,0,0,0,0,0,0,0.0367712,0,0.0329587,0.0589463,0,0,0.0274017,0,0,0.0374019,0.0383411,0.0303716,0.0210014,0.0405263,0.0395907,0.0248727,0.0465663,0.0491185,0.0258668,0.0333805,0.0340379,0.0210681,0.0261767,0.0257024,0.0528273,0.015898,0.0147119,0.0409606,0,0.0234613,0.0627186,0.0247003,0,0,0.0167718,0,0,0.0280686,0.060068,0.0352109,0.00392983,0.0184346,0.0416128,0.0469208,0.032987,0.0602835,0.0546318,0.0384214,0.06167,0.041028,0.0445607,0.0686041,0.00741813,0.0391915,0.0153034,0.0136807,0.0524915,0.0563692,0,0,0,0,0,0,0,0,0
263,0.0287181,0.059783,0,0,0,0,0,0,0.0368475,0,0.0330165,0.0590929,0,0,0.0275849,0,0,0.0377768,0.0383719,0.030429,0.0209362,0.0406703,0.0389092,0.024951,0.0464947,0.0491414,0.0259592,0.0334395,0.0341169,0.0210581,0.0261753,0.0256614,0.0526161,0.0165069,0.0135644,0.0412016,0,0.0235479,0.0628512,0.024971,0,0,0.0172012,0,0,0.0280721,0.0601316,0.0352079,0.00387506,0.0184444,0.0416234,0.0467341,0.033411,0.0601869,0.0550834,0.0385489,0.0618001,0.0410491,0.0445637,0.0688895,0.00731421,0.0386591,0.0153778,0.0137957,0.0522158,0.0563943,0,0,0,0,0,0,0,0,0
264,0.029022,0.059519,0,0,0,0,0,0,0.0366612,0,0.0331003,0.0594294,0,0,0.0276605,0,0,0.0382623,0.0382959,0.0305395,0.0209623,0.0407414,0.0382809,0.0249373,0.0465309,0.0492298,0.0259054,0.0334919,0.034202,0.0210294,0.0261137,0.0256686,0.0524012,0.0170559,0.0128685,0.0411923,0,0.023632,0.0628548,0.0252238,0,0,0.0179023,0,0,0.0279375,0.0601865,0.0352747,0.0037896,0.0184022,0.0416189,0.0465659,0.0331744,0.0606119,0.0553148,0.0385638,0.0619052,0.0413345,0.0445878,0.0693286,0.00732715,0.0380058,0.0155475,0.013794,0.0519889,0.0564392,0,0,0,0,0,0,0,0,0
265,0.0292852,0.059281,0,0,0,0,0,0,0.0365,0,0.0331272,0.059683,0,0,0.0276276,0,0,0.0387776,0.0382293,0.0306716,0.0210276,0.040837,0.0376689,0.024809,0.0465876,0.0492709,0.025892,0.0334783,0.0342404,0.0210169,0.0261058,0.0256439,0.0522175,0.0176227,0.0123657,0.0411504,0,0.0237413,0.0629171,0.0254461,0,0,0.0183945,0,0,0.027969,0.0602044,0.0353647,0.00378149,0.0183658,0.0416357,0.0463234,0.032782,0.0607733,0.0553717,0.0385324,0.0619621,0.0415307,0.0446683,0.0693511,0.00747201,0.0373898,0.0157058,0.0136715,0.0517076,0.0565075,0,0,0,0,0,0,0,0,0
266,0.0296182,0.0591653,0,0,0,0,0,0,0.0364816,0,0.0331807,0.0596298,0,0,0.027437,0,0,0.039045,0.0383067,0.03088,0.0209894,0.0410425,0.0368969,0.0247019,0.0467899,0.0493295,0.0259011,0.0334129,0.0342285,0.0209868,0.0260783,0.025687,0.0518608,0.0180677,0.0119338,0.041223,0,0.0238644,0.0629849,0.0258079,0,0,0.0171834,0,0,0.0293962,0.0602696,0.035523,0.00385379,0.018436,0.0417088,0.0457791,0.0326869,0.0608119,0.0554791,0.0385247,0.0619738,0.0415554,0.0447737,0.0692598,0.00754494,0.0372552,0.0157954,0.0138397,0.0514908,0.0566335,0,0,0,0,0,0,0,0,0
267,0.0296434,0.059035,0,0,0,0,0,0,0.0363556,0,0.0332551,0.0595192,0,0,0.0273756,0,0,0.0391223,0.0383409,0.0309698,0.0210077,0.0411173,0.0365163,0.0247433,0.0469289,0.0493483,0.0258725,0.0334344,0.0342397,0.0210093,0.0260653,0.0257453,0.0518048,0.0183063,0.0116193,0.0413217,0,0.0238526,0.0629673,0.0257976,0,0,0.0263454,0,0,0.0222123,0.0602412,0.0355747,0.00382887,0.0184008,0.0417246,0.0459654,0.0327844,0.0608265,0.0556686,0.0385004,0.0620741,0.0415545,0.0449259,0.0692239,0.00761839,0.0383254,0.0102752,0.0182491,0.0514943,0.0567866,0,0,0,0,0,0,0,0,0
268,0.0299288,0.0587299,0,0,0,0,0,0,0.0362351,0,0.0332856,0.0597081,0,0,0.0270902,0,0,0.0393664,0.0383082,0.031,0.0209827,0.0411698,0.036424,0.0247078,0.0468867,0.0493458,0.025844,0.0334881,0.0342703,0.0210389,0.0261023,0.0257024,0.0515884,0.0186425,0.0114777,0.0412226,0,0.0238947,0.0629752,0.0261577,0,0,0.0271672,0,0,0.0221024,0.0602678,0.0356811,0.00388754,0.0183787,0.0418129,0.0457871,0.0327918,0.060777,0.0558353,0.0385381,0.0620551,0.0415329,0.0449206,0.0690721,0.00763772,0.0380549,0.00986743,0.0178108,0.0513744,0.0566273,0,0,0,0,0,0,0,0,0
269,0.030294,0.0583446,0,0,0,0,0,0,0.0361655,0,0.0332879,0.059724,0,0,0.0267974,0,0,0.0395846,0.0383023,0.0310792,0.0209572,0.0411575,0.036081,0.0246686,0.0467338,0.04931,0.025823,0.0335193,0.034321,0.0210492,0.0261577,0.0256104,0.0515153,0.018863,0.0113638,0.0412506,0,0.0239489,0.0631185,0.0263843,0,0,0.0268943,0,0,0.0222245,0.0602781,0.0358,0.00395206,0.0182925,0.0419089,0.0457763,0.0323341,0.0605059,0.0559938,0.0385512,0.0622519,0.0414818,0.0447442,0.0689763,0.00754667,0.0373874,0.0105354,0.0166618,0.0510405,0.0565534,0,0,0,0,0,0,0,0,0
270,0.030703,0.0577119,0,0,0,0,0,0,0.0360764,0,0.0332767,0.0595876,0,0,0.0264328,0,0,0.0396368,0.0382347,0.0310874,0.0209988,0.0410828,0.0357465,0.0245877,0.0467072,0.0492471,0.0257813,0.0335978,0.0344351,0.0210039,0.0262001,0.0255769,0.0514757,0.0189702,0.0112774,0.0414089,0,0.0239632,0.0631847,0.0264626,0,0,0.0247126,0,0,0.0233292,0.0603713,0.0358761,0.00392451,0.018151,0.0419862,0.045973,0.0321906,0.0603439,0.0560954,0.038587,0.0626647,0.0414654,0.0445692,0.0690272,0.00746856,0.0356578,0.0136266,0.0138363,0.0504034,0.0566797,0,0,0,0,0,0,0,0,0
271,0.0311418,0.0570732,0,0,0,0,0,0,0.0358522,0,0.0334209,0.0597788,0,0,0.0260472,0,0,0.0400645,0.0381974,0.0310195,0.0208452,0.0413841,0.0353815,0.0243784,0.0467467,0.0493757,0.0259993,0.0336121,0.0343759,0.0209581,0.0264257,0.0255583,0.0511247,0.0189559,0.0112399,0.0415814,0,0.0239667,0.0631657,0.0268022,0,0,0.0260152,0,0,0.0224834,0.0606771,0.0360525,0.00407379,0.0180359,0.0423834,0.0459819,0.0321945,0.060492,0.0561853,0.0386242,0.0626803,0.0415286,0.044649,0.0691149,0.00753552,0.0359154,0.0122861,0.0148696,0.050045,0.056883,0,0,0,0,0,0,0,0,0
272,0.0315164,0.0566282,0,0,0,0,0,0,0.0361858,0,0.0334238,0.05994,0,0,0.0254945,0,0,0.040574,0.0380691,0.0311101,0.0209166,0.0414057,0.0350314,0.0244743,0.0468754,0.0493459,0.025888,0.0336198,0.0343938,0.020848,0.0262765,0.025265,0.0505907,0.0190724,0.0111549,0.0418951,0,0.0240802,0.0631651,0.0272235,0,0,0.0260043,0,0,0.0225047,0.0608215,0.0363577,0.00420243,0.0180193,0.0425131,0.0459104,0.032579,0.0606619,0.0563356,0.0386707,0.0623518,0.0415548,0.0450964,0.0689977,0.00752381,0.0359214,0.0118061,0.0149334,0.0500981,0.0568554,0,0,0,0,0,0,0,0,0
273,0.0310232,0.056523,0,0,0,0,0,0,0.037725,0,0.0339912,0.06046,0,0,0.0248665,0,0,0.0406691,0.0380691,0.0307056,0.0202797,0.0427416,0.0350723,0.02346,0.0465615,0.0496954,0.0267029,0.0333202,0.0345075,0.0203831,0.0259554,0.0234973,0.0499949,0.0192965,0.011952,0.0374573,0,0.0210174,0.0632943,0.0272355,0,0,0.0262648,0,0,0.0220777,0.0626239,0.0345873,0.00504797,0.0195401,0.0444993,0.0462218,0.0306728,0.0592569,0.0562638,0.0391252,0.0645758,0.0441816,0.0482023,0.0710206,0.0109062,0.0355914,0.0117979,0.0157118,0.0496869,0.0577283,0,0,0,0,0,0,0,0,0
274,0.0314515,0.0562185,0,0,0,0,0,0,0.0378676,0,0.0340748,0.0606044,0,0,0.0243738,0,0,0.0407188,0.0379589,0.0308426,0.0203232,0.0427163,0.0350753,0.0234929,0.0464992,0.0496368,0.0267161,0.0333534,0.034566,0.0204666,0.0259691,0.0234676,0.0496775,0.0191511,0.011982,0.0382403,0,0.0214349,0.0632623,0.0275749,0,0,0.025972,0,0,0.0220732,0.0627258,0.0352866,0.00507961,0.0193458,0.0445553,0.0464503,0.0307679,0.0597559,0.0563493,0.0391015,0.0641157,0.0438869,0.0475718,0.0705702,0.0101968,0.0351776,0.0120785,0.0153645,0.0492488,0.0578536,0,0,0,0,0,0,0,0,0
275,0.0317895,0.0557583,0,0,0,0,0,0,0.0378897,0,0.0342038,0.0606381,0,0,0.023949,0,0,0.0409248,0.0378796,0.0308748,0.0204067,0.0426985,0.0351211,0.0235603,0.0465893,0.0497752,0.0267032,0.0333664,0.0346088,0.0205215,0.0260549,0.0234502,0.0493832,0.0190531,0.0119105,0.0393509,0,0.0220887,0.0631671,0.0279049,0,0,0.0257791,0,0,0.0220705,0.0628053,0.0361309,0.00510738,0.0190909,0.0445732,0.0466833,0.0308468,0.0603456,0.0564871,0.039087,0.0636217,0.0434229,0.0468031,0.0700128,0.00941819,0.0347587,0.0124279,0.0148939,0.0488116,0.0580603,0,0,0,0,0,0,0,0,0
276,0.0321102,0.0553475,0,0,0,0,0,0,0.0378782,0,0.0343609,0.0607592,0,0,0.0237319,0,0,0.0413707,0.0378601,0.0308321,0.0205753,0.0427037,0.0351933,0.023722,0.0466447,0.0501085,0.0266464,0.0333452,0.0346482,0.0204985,0.0262487,0.0234796,0.0490951,0.0191291,0.0114041,0.0409498,0,0.0230804,0.0631328,0.0283051,0,0,0.0257317,0,0,0.022111,0.0627625,0.03704,0.00516664,0.0187549,0.0445461,0.0468267,0.0312603,0.0599387,0.0565066,0.0390945,0.0628663,0.0426924,0.0459795,0.0692771,0.00844047,0.034573,0.012317,0.0145327,0.0485073,0.0581542,0,0,0,0,0,0,0,0,0
277,0.032549,0.0548758,0,0,0,0,0,0,0.0377795,0,0.034463,0.0609087,0,0,0.0237084,0,0,0.0416137,0.0378172,0.0308394,0.0206929,0.0427084,0.03537,0.0238657,0.0466196,0.0502303,0.0266049,0.0333218,0.0347333,0.020523,0.0262706,0.0234756,0.0488702,0.0194011,0.0102732,0.0420546,0,0.0238386,0.0631586,0.0286975,0,0,0.0258242,0,0,0.0220245,0.0628029,0.0377037,0.00524183,0.0185453,0.0445403,0.0471842,0.0316078,0.0595398,0.056393,0.0391407,0.0623192,0.0422885,0.0454825,0.0687667,0.00786656,0.0342271,0.0125905,0.0137323,0.0481161,0.0582498,0,0,0,0,0,0,0,0,0
278,0.0331576,0.054524,0,0,0,0,0,0,0.0374787,0,0.0345336,0.0609467,0,0,0.0232709,0,0,0.0417663,0.0377734,0.0310008,0.0206635,0.0428272,0.0352752,0.0238466,0.0466461,0.0500976,0.0265754,0.0333411,0.0347791,0.0205577,0.0261924,0.0235092,0.0483756,0.0192339,0.0105395,0.0436877,0,0.0252186,0.0631505,0.0293986,0,0,0.0252386,0,0,0.0223033,0.0628926,0.0392062,0.00545036,0.0182853,0.0445703,0.0470697,0.0318665,0.0598172,0.0565681,0.0392229,0.061652,0.0420107,0.0445351,0.0679094,0.00801052,0.034533,0.0116099,0.0150036,0.0477659,0.0582735,0,0,0,0,0,0,0,0,0
279,0.0335977,0.0537047,0,0,0,0,0,0,0.0375337,0,0.0345441,0.0610099,0,0,0.0230526,0,0,0.0418887,0.0376424,0.0309455,0.0206115,0.0427166,0.0356642,0.0237955,0.0466135,0.0496349,0.0265597,0.0334641,0.0348639,0.0206515,0.0261845,0.0234952,0.0481593,0.0192983,0.0102156,0.0433563,0,0.0251206,0.063158,0.0296274,0,0,0.025274,0,0,0.0216768,0.0631088,0.0392168,0.00534083,0.0184599,0.044619,0.0479647,0.0315673,0.0599876,0.0568907,0.0393569,0.0620833,0.0422665,0.0447296,0.0680573,0.00825837,0.033063,0.0136755,0.0128232,0.0470859,0.0587574,0,0,0,0,0,0,0,0,0
280,0.0341904,0.0535227,0,0,0,0,0,0,0.0376599,0,0.0345554,0.0609662,0,0,0.0226734,0,0,0.0421239,0.0376992,0.0310573,0.0205499,0.0428605,0.035616,0.0240255,0.0466283,0.0494403,0.0265593,0.0334657,0.0348837,0.020671,0.0261348,0.0236264,0.047747,0.0191898,0.0102408,0.0453734,0,0.0268602,0.0631782,0.0303801,0,0,0.024413,0,0,0.0218829,0.0630625,0.0409236,0.00555363,0.0184346,0.0446631,0.0477321,0.0320185,0.0597088,0.0572322,0.0394764,0.0612135,0.0415018,0.0437832,0.0670607,0.00901854,0.033538,0.0122701,0.0138563,0.0468622,0.0587755,0,0,0,0,0,0,0,0,0
281,0.0346336,0.0533143,0,0,0,0,0,0,0.0376208,0,0.0345371,0.0609886,0,0,0.022395,0,0,0.0423453,0.0377117,0.0310588,0.0206005,0.042935,0.0356774,0.024133,0.0466577,0.049416,0.0265283,0.0334688,0.0349262,0.020672,0.0260899,0.0238149,0.0474515,0.0189992,0.0101369,0.0474463,0,0.028588,0.0632175,0.0308705,0,0,0.023756,0,0,0.0221445,0.0630753,0.0425193,0.00571458,0.0181721,0.0447327,0.0477239,0.0325646,0.0597236,0.0573226,0.0394706,0.0602495,0.0408031,0.0431609,0.0661996,0.00996943,0.0338816,0.0112552,0.0142256,0.0466,0.0588217,0,0,0,0,0,0,0,0,0
