Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,RTIB,RTIBA,IMU_B,
176,0,0,0,0,0.00527037,0.00325887,0,0,0.0403601,0.0212454,0.0225167,0.00611082,0,0,0.00540774,0,0.0163495,0.00199172,0.0397726,0.0228904,0.0200981,0.00870336,0.00301987,0.0116082,0.00895911,0.00923112,0.011505,0.0347813,0.00498998,0.00642484,0.00533701,0.00648946,0.0457395,0.00452295,0.00441097,0.00104139,0.0164877,0.0215897,0.0259115,0.00398504,0.00398063,0,0,0.00913232,0,0.0152296,0.00324036,0.0421673,0.0403678,0.0265681,0.0185692,0.0107732,0.00833348,0.00609382,0.023017,0.0129555,0.00669707,0,0,0.012154,0.00277329,0.00248335,0.00226053,0.00865975,0.00386671,0,0,0,0.0841324,0.0391529,0,0
177,0,0,0,0,0.00666596,0.00413596,0,0,0.0403368,0.021376,0.0222354,0.00590685,0,0,0.00324997,0,0.016356,0.000778887,0.0400361,0.0232466,0.0199658,0.00844342,0.00317376,0.0123921,0.00913475,0.00928419,0.0114403,0.0348062,0.00480402,0.00652855,0.00485816,0.00643941,0.045961,0.00343285,0.00461275,0.00105481,0.00433133,0.0221373,0.0226672,0.00499608,0.00472854,0,0,0.0196227,0,0.0163306,0.00836099,0.0418359,0.0391745,0.026062,0.0154929,0.0112999,0.0113603,0.00500655,0.0206693,0.00925034,0.00570273,0,0,0.0161569,0.00377673,0.00752138,0.00517585,0.00958576,0.00300781,0,0,0,0.0860928,0.0392419,0,0
178,0,0,0,0,0.00555267,0.00422451,0,0,0.0406806,0.0210845,0.0216528,0.00567535,0,0,0.00569475,0,0.0164356,0.00199931,0.0402948,0.023277,0.0197704,0.0078184,0.00348803,0.0118924,0.00909478,0.009133,0.0111441,0.0345129,0.004395,0.00693118,0.00457553,0.00621854,0.0464799,0.00431879,0.00435145,0.00114924,0.013156,0.021443,0.0253,0.00592788,0.0038285,0,0,0.00998014,0,0.0150894,0.0035603,0.0412964,0.0407958,0.0258574,0.0127952,0.0121846,0.00852574,0.00517191,0.0191081,0.00703309,0.00595434,0,0,0.0216719,0.00327006,0.00245841,0.00220197,0.00973108,0.00353376,0,0,0,0.0877415,0.0401078,0,0
179,0,0,0,0,0.00570801,0.00443744,0,0,0.0404176,0.0210222,0.0209822,0.00580218,0,0,0.00562207,0,0.0163986,0.00203332,0.0403316,0.0228421,0.0196436,0.00715533,0.00373417,0.0119665,0.0089131,0.00879685,0.010556,0.0342077,0.0042563,0.00723495,0.00447994,0.00603862,0.0464438,0.00412394,0.00436378,0.00113619,0.0236064,0.0214026,0.0303512,0.00639619,0.0036938,0,0,0.0102989,0,0.015108,0.00369412,0.0407982,0.0452946,0.025893,0.0119332,0.0125649,0.00870253,0.00655562,0.017305,0.00815796,0.00634255,0,0,0.031127,0.00345695,0.002557,0.00224801,0.00998265,0.00336984,0,0,0,0.0898053,0.0405803,0,0
180,0,0,0,0,0.00591886,0.00452938,0,0,0.0395071,0.0209724,0.0200845,0.00616342,0,0,0.00533342,0,0.0163786,0.00199872,0.040435,0.0226565,0.0195308,0.00645126,0.00421384,0.0119404,0.00854338,0.00829231,0.00981696,0.0338473,0.00423089,0.0073769,0.00437006,0.00589535,0.0458704,0.00376113,0.00439237,0.00118258,0.029271,0.0213802,0.035664,0.00634864,0.00344096,0,0,0.010598,0,0.0151613,0.00382918,0.04009,0.0525312,0.0264713,0.011182,0.0130927,0.00882571,0.007784,0.0145343,0,0.00693027,0,0.0353636,0.0359113,0.0035405,0.00263936,0.0023128,0.010073,0.00312781,0,0,0,0.0911125,0.0402813,0,0
181,0,0,0,0,0.00591854,0.00455699,0,0,0.0385018,0.0209992,0.0189823,0.00624598,0,0,0.00498608,0,0.0164313,0.00184604,0.0404119,0.0223989,0.0193355,0.00571376,0.00429597,0.0120768,0.00812195,0.00771859,0.0091367,0.033529,0.00427643,0.00745091,0.00413157,0.0058049,0.045339,0.00351904,0.00444332,0.00118369,0.029862,0.0214055,0.0363405,0.00649312,0.00335271,0,0,0.011239,0,0.0152418,0.00412965,0.0401258,0.054893,0.0263952,0.0122504,0.0131388,0.0091273,0.00758285,0.0139053,0.00755577,0.00591314,0,0.0353412,0.0364795,0.00362617,0.00292316,0.00252838,0.010233,0.00307452,0,0,0,0.0910758,0.0403434,0,0
182,0,0,0,0,0.00592115,0.00462113,0,0,0.0375159,0.0210098,0.0180454,0.00641466,0,0,0.00479684,0,0.0164874,0.00179487,0.0403502,0.0220946,0.0193678,0.00505184,0.00425018,0.0121181,0.00768635,0.00715142,0.00846754,0.0333173,0.00447358,0.00760139,0.00398905,0.00570216,0.0447754,0.00336548,0.00448616,0.00117638,0.0254694,0.0213664,0.0339823,0.00619456,0.00325989,0,0,0.0112628,0,0.0152458,0.00413235,0.040154,0.0540122,0.0266753,0.0129637,0.0131889,0.00923159,0.00749131,0.0144811,0.0066559,0.00495324,0,0.0369983,0.0317525,0.00379725,0.00283901,0.0025318,0.0104601,0.00305376,0,0,0,0.0898702,0.0401178,0,0
183,0,0,0,0,0.00590559,0.00455552,0,0,0.036585,0.021038,0.0171147,0.00661568,0,0,0.00463178,0,0.0164801,0.00176524,0.0401779,0.0218705,0.0194086,0.00442183,0.00408321,0.0120954,0.00728348,0.00655951,0.00769872,0.0332317,0.0048004,0.00789896,0.00395301,0.00556692,0.0443048,0.00332822,0.00450798,0.00115872,0.0181967,0.021397,0.0303801,0.00565998,0.00314039,0,0,0.011251,0,0.0152399,0.00408559,0.040196,0.0509397,0.0270238,0.0130251,0.0130032,0.0092678,0.00687362,0.0167758,0.00566709,0.0042644,0,0.0393103,0.0226953,0.00386889,0.00273727,0.0025013,0.0105904,0.00311554,0,0,0,0.0874957,0.0401172,0,0
184,0,0,0,0,0.00576926,0.00404222,0,0,0.0359347,0.0211141,0.0161671,0.00685637,0,0,0.00476641,0,0.0164191,0.00175324,0.039923,0.0217684,0.0194499,0.00377245,0.00412399,0.0118938,0.00690744,0.00590536,0.00689965,0.0334291,0.00528049,0.00850359,0.00420315,0.00539244,0.0444809,0.00355229,0.00448763,0.00109007,0.0119265,0.0215329,0.0287575,0.00473078,0.00301576,0,0,0.0105619,0,0.0151996,0.00371742,0.040406,0.048396,0.0276357,0.0128543,0.0121403,0.009038,0,0.0195943,0.0052265,0.00407578,0,0.0422226,0.0135213,0.00356177,0.00244296,0.00234776,0.0101219,0.00345559,0,0,0,0.0850797,0.0403907,0,0
185,0,0,0,0,0.00574284,0.00377368,0,0,0.0349148,0.021144,0.0150557,0.00697341,0,0,0.00487119,0,0.0164014,0.00176385,0.0397953,0.0214171,0.0194542,0.00319856,0.00435573,0.0116581,0.00656868,0.00518066,0.00592571,0.0335993,0.00579234,0.0089185,0.00436146,0.00529894,0.0442195,0.00357446,0.00448386,0.00108455,0.00884372,0.0215106,0.0284331,0.00424804,0.0028629,0,0,0.010088,0,0.0152133,0.00336607,0.0405093,0.0467734,0.0281029,0.0125238,0.011598,0.00892516,0.00581796,0.0210204,0.00656129,0.00371842,0,0.0433133,0.0124429,0.00352619,0.00203499,0.00206899,0.00980789,0.00358951,0,0,0,0.0844855,0.0405558,0,0
186,0,0,0,0,0.00677538,0.00433216,0,0,0.0334216,0.0211852,0.0138951,0.00693075,0,0,0.00462473,0,0.0164144,0.00166034,0.0396588,0.0208406,0.0195348,0.00282196,0.00430782,0.0117468,0.00617748,0.00430584,0.00487501,0.0337082,0.0063432,0.00924396,0.00450543,0.00519917,0.0435098,0.00360168,0.00452242,0.00103656,0.00789692,0.0219923,0.0275769,0.00380168,0.00363429,0,0,0.0197471,0,0.016196,0.0078118,0.0405611,0.0455874,0.0285732,0.0101921,0.011458,0.0110072,0.00669139,0.021338,0.00754518,0.00324368,0,0.0418894,0.013148,0.00439245,0.0066309,0.0044927,0.0100811,0.00264951,0,0,0,0.0844946,0.0410953,0,0
187,0,0,0,0,0.00573304,0.0037483,0,0,0.0320749,0.0210606,0.0128207,0.00699291,0,0,0.00461155,0,0.0165638,0.00186163,0.0395721,0.020284,0.0195672,0.00282423,0.00478811,0.0111559,0.0057318,0.00331457,0.0038264,0.0337846,0.00685835,0.00976098,0.00466875,0.00513717,0.043173,0.00357195,0.00455547,0.00102213,0.00704829,0.0214116,0.0267607,0.0034517,0.00278834,0,0,0.0107761,0,0.0152805,0.00343195,0.0407516,0.0449165,0.0289438,0.00846874,0.0107531,0.0088069,0.00620534,0.0214216,0.00688834,0.00297687,0,0.0402458,0.0122213,0.0037643,0.0016822,0.00180133,0.0098122,0.00366104,0,0,0,0.0848998,0.041227,0,0
188,0,0,0,0,0.00543582,0.00368249,0,0,0.0302199,0.0210333,0.0118331,0.00702396,0,0,0.00438846,0,0.0165455,0.00186053,0.0394919,0.0199244,0.0194553,0.00351518,0.00512633,0.0109683,0.00525074,0.0024145,0.00308816,0.0337631,0.00733967,0.01009,0.00477751,0.00517396,0.0426361,0.0036024,0.00459166,0.00102432,0.00751279,0.0214275,0.0257659,0.00343482,0.00294817,0,0,0.0111699,0,0.0153235,0.00351784,0.0408092,0.0438631,0.029089,0.00737151,0.0102464,0.00884844,0.00482175,0.0209048,0.00498267,0.00335739,0,0.0383473,0.00984935,0.00393247,0.00166306,0.00183668,0.00985295,0.00390779,0,0,0,0.0854542,0.0407974,0,0
189,0,0,0,0,0.00504936,0.00369688,0,0,0.0282829,0.0210232,0.0110712,0.00700446,0,0,0.00410655,0,0.0163915,0.0018011,0.0393665,0.0197391,0.0193024,0.00458398,0.00551388,0.0106349,0.0048059,0.00200279,0.00311054,0.0336577,0.00780146,0.0102273,0.00494496,0.00528748,0.0420951,0.00354466,0.00461098,0.00102277,0.00840813,0.0214582,0.0248013,0.00359055,0.00326264,0,0,0.0114195,0,0.015378,0.00356757,0.0404858,0.0423106,0.0290483,0.00769231,0.00967142,0.00894451,0.00317028,0.0199828,0.00345776,0.00437277,0,0.0367835,0.00762136,0.00411814,0.00175018,0.00188351,0.00991846,0.0042648,0,0,0,0.0857937,0.040108,0,0
190,0,0,0,0,0.00473887,0.00374445,0,0,0.026025,0.0210168,0.0106887,0.00697543,0,0,0.00370193,0,0.0162748,0.00161944,0.0390281,0.019724,0.0191702,0.00602592,0.00582371,0.0102036,0.00453202,0.00260533,0.0042604,0.0334904,0.0082562,0.0101752,0.00526493,0.00536641,0.041306,0.00340982,0.00462129,0.000995506,0.00950056,0.0214968,0.0241804,0.00370343,0.00370022,0,0,0.0115793,0,0.0154255,0.00367149,0.0395082,0.0410553,0.0290483,0.00894213,0.0091292,0.00906692,0.00180107,0.0190559,0.00277791,0.00529284,0,0.0358655,0.00627701,0.00419777,0.00195506,0.00199329,0.00995833,0.00460978,0,0,0,0.0856296,0.039852,0,0
191,0,0,0,0,0.00458699,0.00379467,0,0,0.0233273,0.0210592,0.0108543,0.00696053,0,0,0.00330434,0,0.0162486,0.00139549,0.0384485,0.0198548,0.0190532,0.00772367,0.00601024,0.00971238,0.00465259,0.00396128,0.0062411,0.0332965,0.00862906,0.00989485,0.00571076,0.0053946,0.0401416,0.00332387,0.00462723,0.000901223,0.0105781,0.0215564,0.0238978,0.00359711,0.00421774,0,0,0.011734,0,0.0154773,0.00389097,0.037889,0.0402627,0.0292053,0.0102787,0.00873807,0.00920032,0.00155681,0.0185969,0.0024645,0.00566033,0,0.0348786,0.00639276,0.0041891,0.00221977,0.00219473,0.00993467,0.004947,0,0,0,0.085326,0.0400751,0,0
192,0,0,0,0,0.00453496,0.00392657,0,0,0.0203315,0.0211119,0.011669,0.00692941,0,0,0.00299031,0,0.0162623,0.0012042,0.0377978,0.0200576,0.0188904,0.00932518,0.00600079,0.00924909,0.00523755,0.00558616,0.00868807,0.0332112,0.00876568,0.00945826,0.00632374,0.00541539,0.0387891,0.00325818,0.00464162,0.000772566,0.0112262,0.0216209,0.0232593,0.00328578,0.00478545,0,0,0.0119995,0,0.0155517,0.00420254,0.0360257,0.0388813,0.0294186,0.010193,0.00846865,0.00939837,0.00213413,0.0189281,0.00196853,0.00552632,0,0.0329982,0.00679515,0.00422442,0.00258266,0.00250953,0.00991832,0.00528967,0,0,0,0.0852618,0.0403757,0,0
193,0,0,0,0,0.00446052,0.00411951,0,0,0.0177447,0.0211589,0.0129842,0.00672253,0,0,0.00274036,0,0.016239,0.0010593,0.0372975,0.0203008,0.0185971,0.0105944,0.00589763,0.00879182,0.00593852,0.00711008,0.0112204,0.0332378,0.00867406,0.00917964,0.0071222,0.00546026,0.0371371,0.0031933,0.00465353,0.000618599,0.0112455,0.0217111,0.0216723,0.00295198,0.00537371,0,0,0.0123574,0,0.0156443,0.00450465,0.0346189,0.0365248,0.0295162,0.00878647,0.00813975,0.0096177,0.00252728,0.0200543,0.0030986,0.00502745,0,0.0303215,0.00680621,0.00433478,0.00294389,0.0027999,0.00987904,0.00567217,0,0,0,0.0858346,0.040176,0,0
194,0,0,0,0,0.00420539,0.00418204,0,0,0.0168746,0.0212684,0.0147913,0.00638795,0,0,0.00267867,0,0.0161807,0.000949901,0.0370681,0.0206404,0.0181229,0.0112972,0.00602572,0.00822196,0.00647265,0.00857449,0.0135884,0.0334223,0.00857147,0.00957309,0.00807585,0.00568569,0.0351952,0.00319682,0.00465249,0.000429524,0.0121066,0.0218152,0.0196885,0.00271291,0.00585428,0,0,0.0118682,0,0.015661,0.00437522,0.0342757,0.0332087,0.0295568,0.00740909,0.00764175,0.00971456,0.00286327,0.0213791,0.00418985,0.00437342,0,0.0278735,0.00756638,0.00436172,0.00289793,0.00285782,0.00962272,0.0062271,0,0,0,0.0870135,0.0393733,0,0
195,0,0,0,0,0.0053144,0.00490718,0,0,0.0296336,0.0213216,0.0195955,0.00689614,0,0,0.00196773,0,0.0161444,0.000674239,0.0371708,0.0145997,0.0192572,0.023847,0.00559339,0.0086735,0.00444741,0.0192402,0.0165473,0.0338136,0.0176897,0.0234405,0.0144892,0.00872333,0.0343368,0.00313713,0.00458658,0.000423988,0.0216993,0.0220622,0.0218008,0.00267596,0.00582759,0,0,0.02109,0,0.01631,0.00853091,0.0348215,0.0302516,0.0298871,0.00992027,0.00790515,0.0112126,0.00262347,0.0225784,0.00352595,0.00301405,0,0,0.0157561,0.00606786,0.00665951,0.00497642,0.0100746,0.00490506,0,0,0,0.0863558,0.0383224,0,0
196,0,0,0,0,0.00405468,0.00401882,0,0,0.0335281,0.0212832,0.0208467,0.00625477,0,0,0.0016329,0,0.0162052,0.000513249,0.0372114,0.0150905,0.01898,0.0248861,0.00592352,0.00794586,0.0054183,0.0219428,0.0183575,0.0338493,0.0183619,0.0260863,0.0146656,0.0092888,0.0371023,0.00289107,0.0045766,0.000242377,0.0210819,0.0216069,0.0201685,0.00255521,0.00519864,0,0,0.0115004,0,0.0154813,0.00396567,0.0356183,0.0277777,0.0298034,0.00819897,0.00746717,0.0102872,0.00291686,0.0227137,0.00260617,0.00244466,0,0,0.0153488,0.00469408,0.00205956,0.0025082,0.00940048,0.00605831,0,0,0,0.0872597,0.0379303,0,0
197,0,0,0,0,0.00389485,0.00413307,0,0,0.0378987,0.0212311,0.0219354,0.00556508,0,0,0.00171736,0,0.0163782,0.000516722,0.0372728,0.016571,0.0185967,0.0255632,0.00617307,0.00746525,0.00681274,0.0245102,0.0198451,0.0340352,0.0188562,0.0283072,0.0146082,0.009861,0.0402249,0.00304245,0.00465851,0.00032102,0.0216753,0.0216802,0.0199828,0.0024034,0.00558049,0,0,0.0114708,0,0.0155421,0.00397843,0.0362475,0.0267458,0.0297101,0.00768644,0.00715302,0.0105405,0.00275389,0.0223694,0.00190353,0.00265951,0,0,0.0156476,0.00469428,0.00229862,0.0026973,0.00919982,0.00658068,0,0,0,0.0873597,0.0376882,0,0
198,0,0,0,0,0.00390523,0.00417271,0,0,0.0421906,0.0212787,0.0229013,0.00492174,0,0,0.00192627,0,0.0164587,0.000715871,0.037325,0.0192193,0.0182319,0.0257015,0.00634723,0.00662245,0.00837512,0.0266402,0.0210689,0.0344348,0.0192253,0.030057,0.0144882,0.0104809,0.0434803,0.00306152,0.0047205,0.000567916,0.021984,0.0217927,0.0201475,0.00219056,0.00606568,0,0,0.0112764,0,0.0156201,0.00401345,0.0365569,0.0264617,0.0295782,0.00755878,0.00680137,0.0107002,0.00244712,0.0219252,0.00160756,0.00394143,0,0,0.0155235,0.00454005,0.00261998,0.00287634,0.00879459,0.00702774,0,0,0,0.0873327,0.0376336,0,0
199,0,0,0,0,0.00391429,0.00421717,0,0,0.0460122,0.021493,0.0242618,0.00442928,0,0,0.00233387,0,0.0163674,0.000979561,0.0374001,0.0227657,0.0179324,0.0254709,0.00644965,0.00579088,0.00992591,0.0282886,0.0220313,0.03497,0.0195687,0.031475,0.0145226,0.0112621,0.0464547,0.00321259,0.00461569,0.000703955,0.0218974,0.0219092,0.0200958,0.00199113,0.00657663,0,0,0.0108167,0,0.0156143,0.00396355,0.0366277,0.0260936,0.0293376,0.00887707,0.00640079,0.0106662,0.00251454,0.0218553,0.0020086,0.00485087,0,0,0.014488,0.00440555,0.00281685,0.00297932,0.00825947,0.00758737,0,0,0,0.0873787,0.0373273,0,0
200,0,0,0,0,0.00394943,0.00418681,0,0,0.0492706,0.0216295,0.0259963,0.00416307,0,0,0.00266322,0,0.0163044,0.00118794,0.0375426,0.0267754,0.0176073,0.0247514,0.00619158,0.0051933,0.0112759,0.0294898,0.0223737,0.0355022,0.0196906,0.0325186,0.0145828,0.0121968,0.0498578,0.00338231,0.00456513,0.000854721,0.0214342,0.0219689,0.0203031,0.00187235,0.00704607,0,0,0.00973458,0,0.0156075,0.00357035,0.0365406,0.026307,0.0291877,0.0104602,0.00613459,0.0106793,0.00289186,0.0212287,0.00197959,0.00528222,0,0,0.0132207,0.00431227,0.00271588,0.00291264,0.00785433,0.00814701,0,0,0,0.0870928,0.0371211,0,0
201,0,0,0,0,0.00390117,0.00418198,0,0,0.0521865,0.0216075,0.0277733,0.00408507,0,0,0.00297893,0,0.0162705,0.00134942,0.0376797,0.031195,0.0172973,0.023822,0.00567468,0.00459158,0.012596,0.0303873,0.0220817,0.0358432,0.0196399,0.0331305,0.0148647,0.0132623,0.0543064,0.00348407,0.0046056,0.00102215,0.0216735,0.0220328,0.0208379,0.0017651,0.00738384,0,0,0.00884655,0,0.015611,0.00328484,0.0365379,0.0266856,0.0290966,0.0121492,0.00588033,0.0106537,0.00347556,0.0204831,0.00210176,0.00547567,0,0,0.0128145,0.00430327,0.00267121,0.00284799,0.00757717,0.00861905,0,0,0,0.086575,0.0369677,0,0
202,0,0,0,0,0.00378052,0.00418406,0,0,0.0554863,0.0215788,0.0292568,0.00408573,0,0,0.00316735,0,0.0162237,0.00139191,0.0377285,0.0358134,0.0170493,0.022894,0.00493874,0.00411888,0.0137134,0.031051,0.021241,0.0359125,0.0195808,0.0333926,0.0151858,0.0143832,0.0602591,0.00335024,0.00459309,0.00111241,0.0218892,0.0221396,0.0209604,0.00162717,0.00754379,0,0,0.00813693,0,0.0156416,0.00303829,0.036589,0.0264923,0.0290525,0.0128734,0.00562228,0.0106186,0.00388819,0.0204109,0.00228031,0.00552626,0,0,0.0126808,0.00435582,0.0026997,0.00275969,0.00746388,0.00891603,0,0,0,0.0865215,0.0367705,0,0
203,0,0,0,0,0.0036925,0.00411716,0,0,0.0595151,0.0215862,0.0303327,0.0041844,0,0,0.00317129,0,0.0162362,0.00141558,0.0376507,0.0390461,0.016871,0.0223893,0.0041853,0.00373142,0.0142745,0.031565,0.0199375,0.0356742,0.0197031,0.0335337,0.0153167,0.0154469,0.066845,0.00315312,0.00463362,0.00107828,0.0217934,0.0221597,0.0207019,0.00151607,0.00750495,0,0,0.00770937,0,0.0156405,0.00282859,0.0365767,0.0259338,0.0289235,0.0129048,0.00534322,0.0106127,0.00414029,0.0206739,0.00240616,0.00524968,0,0,0.012399,0.00444572,0.00266055,0.00268119,0.00742123,0.0090504,0,0,0,0.0869574,0.0363807,0,0
204,0,0,0,0,0.00545829,0.00620187,0,0,0.0615561,0.021937,0.0339698,0.00574135,0,0,0.00453247,0,0.0160822,0.00218851,0.0372897,0.042835,0.0137336,0.0101248,0.00316349,0.00443592,0.00935045,0.0164339,0.0195898,0.0365138,0.0067911,0.0175197,0.00945798,0.0153786,0.0672882,0.00425887,0.00467738,0.00135732,0.0213051,0.0229327,0.0205792,0.00136485,0.0101707,0,0,0.0162825,0,0.0168342,0.00827326,0.0362939,0.0261286,0.0288366,0.0130889,0.00369531,0.0123561,0.00424176,0.020952,0.00223042,0.00491355,0,0,0.0118292,0.00612805,0.0073257,0.00587034,0.00883284,0.0102456,0,0,0,0.0872412,0.0362339,0,0
205,0,0,0,0,0.00435302,0.00453206,0,0,0.0650805,0.0218457,0.0353937,0.00600289,0,0,0.00402853,0,0.0161386,0.00206327,0.0370608,0.0408475,0.0135982,0.00977448,0.00263043,0.00350901,0.00883546,0.0166448,0.0190843,0.0361598,0.00760397,0.0185748,0.0103484,0.0161858,0.072383,0.00359675,0.00472077,0.00134333,0.0206398,0.0222733,0.0200856,0.00134503,0.00922969,0,0,0.00590595,0,0.0155714,0.00297877,0.0359965,0.0256692,0.0284082,0.012709,0.00322773,0.0110002,0.00405518,0.0210932,0.00216577,0.00445409,0,0,0.0113685,0.00495532,0.00258152,0.00264592,0.00702847,0.0109356,0,0,0,0.0879814,0.0356155,0,0
206,0,0,0,0,0.00336434,0.00316589,0,0,0.0693419,0.0215592,0.0332296,0.00506903,0,0,0.00262969,0,0.0161733,0.00129664,0.0371402,0.0339221,0.0164719,0.0226494,0.00307427,0.00289461,0.0143004,0.0328029,0.017622,0.0343179,0.0204701,0.035235,0.0166987,0.0175471,0.081723,0.00258421,0.00468378,0.00113842,0.0194526,0.0219211,0.0189736,0.00152217,0.00683338,0,0,0.00809585,0,0.0154731,0.00235479,0.0359154,0.0247112,0.0278853,0.0115218,0.00418996,0.0108322,0.0033843,0.0214697,0.00234253,0.00441449,0,0,0.0106625,0.00456015,0.0020804,0.00240231,0.00702499,0.00899533,0,0,0,0.0888619,0.0348,0,0
207,0,0,0,0,0.00415052,0.00409056,0,0,0.0711585,0.0216982,0.0377651,0.006681,0,0,0.00364102,0,0.0159494,0.00199621,0.0361178,0.0361764,0.0133109,0.00909998,0.00169556,0.00313566,0.00799877,0.0173892,0.0185726,0.0353208,0.00884581,0.0209868,0.0117257,0.0172033,0.0814317,0.00315565,0.00474108,0.00156042,0.0124705,0.0222543,0.0117,0.00170685,0.00879714,0,0,0.00731161,0,0.015626,0.00315841,0.035348,0.0173113,0.0271436,0.00369686,0.00296294,0.0112469,0.00356159,0.0218872,0.00821448,0,0,0.0200943,0.00372283,0.00469812,0.00269576,0.00286509,0.00652995,0.010803,0,0,0,0.0908341,0.0350002,0,0
208,0,0,0,0,0.00337623,0.0029852,0,0,0.0745558,0.0214083,0.0350311,0.00567845,0,0,0.00252464,0,0.0162095,0.00136923,0.0364322,0.0295058,0.0162197,0.0222729,0.00251449,0.00263554,0.0140796,0.0329464,0.0175908,0.0330171,0.0205001,0.0360558,0.0167841,0.0180001,0.0905257,0.00237812,0.00469883,0.00133015,0.0127536,0.0219506,0.0120846,0.00176239,0.00675061,0,0,0.00965566,0,0.01557,0.00292882,0.0359282,0.0175372,0.0266437,0.00377075,0.00293068,0.0110283,0.00330117,0.0218414,0.00699871,0.007099,0,0.0199235,0.00345162,0.00452,0.00239314,0.00276823,0.00630061,0.00906514,0,0,0,0.091707,0.0343176,0,0
209,0,0,0,0,0.00402689,0.00386946,0,0,0.0754323,0.0215953,0.0392212,0.00678082,0,0,0.00362298,0,0.0161583,0.00187451,0.0355341,0.0323861,0.0131604,0.00865627,0.00305652,0.00316236,0.00891317,0.0186387,0.0191082,0.0345242,0.00878108,0.0220371,0.0117926,0.0176406,0.0883767,0.00303262,0.00461405,0.00141199,0.0114481,0.0222486,0.0111695,0.000907847,0.00835021,0,0,0.00850115,0,0.0156272,0.00335695,0.0359111,0.0166499,0.0268579,0.00449252,0.00316839,0.0110783,0.00405491,0.0221583,0.00695846,0.0071266,0,0.018865,0.00287904,0.00432544,0.00272992,0.00310596,0.0056278,0.0105052,0,0,0,0,0.033254,0,0
210,0,0,0,0,0.00424345,0.00383146,0,0,0.076297,0.0218418,0.0396195,0.00682377,0,0,0.00338153,0,0.0158805,0.00158567,0.0353193,0.0310746,0.0127776,0.00880105,0.00394957,0.00325095,0.00930803,0.0186042,0.0197103,0.034092,0.00829486,0.0216822,0.0114532,0.0177615,0.0901962,0.0030489,0.0044472,0.00112935,0.0116155,0.0222044,0.0114172,0.000848621,0.00839867,0,0,0.0079415,0,0.0156402,0.00329309,0.0361651,0.0167778,0.0264983,0.00610621,0.00386016,0.0111084,0.00408668,0.0221592,0.00601344,0.00690955,0.00784311,0.0188414,0.00278529,0.00414754,0.00261459,0.00301556,0.00510986,0.0105969,0,0,0,0,0.0327567,0,0
211,0,0,0,0,0.0034141,0.00278872,0,0,0.077304,0.0217593,0.0352865,0.00533487,0,0,0.00208712,0,0.0158397,0.000797852,0.0357288,0.0237291,0.0156745,0.0208826,0.00275303,0.00257568,0.0141969,0.0323641,0.0187282,0.0315508,0.0195157,0.0358428,0.0160041,0.0179333,0.0963838,0.00234979,0.00433142,0.000759159,0.0120267,0.0218658,0.0117394,0.000977107,0.00655556,0,0,0.00913461,0,0.015417,0.00283851,0.0365286,0.0167123,0.0260866,0.00711049,0.0032905,0.0105565,0.00427125,0.0220062,0.00546505,0.0073835,0.00646308,0.0189506,0.00296704,0.00374692,0.00203969,0.00259486,0.00515756,0.00905696,0,0,0,0,0.0321973,0,0
212,0,0,0,0,0.00407873,0.00391922,0,0,0.075141,0.0221006,0.0393456,0.00689271,0,0,0.00308771,0,0.0156432,0.00131156,0.0352478,0.0295382,0.0121312,0.00934017,0.00480871,0.0034593,0.0102859,0.0184333,0.0205954,0.0329571,0.00680112,0.0203285,0.0107743,0.017679,0.0895375,0.00291793,0.00434976,0.000979759,0.0123648,0.0221475,0.0117703,0.000988716,0.0084791,0,0,0.00741972,0,0.0154004,0.00321999,0.0364264,0.0166604,0.0256883,0.00820579,0.00551491,0.0105947,0.00417156,0.0221758,0.00527066,0.00758263,0.0063315,0.0188644,0.0040794,0.00377436,0.00232312,0.0026276,0.00463604,0.0107483,0,0,0,0,0.0318681,0,0
213,0,0,0,0,0.00493259,0.00502482,0,0,0.073753,0.0223533,0.0396185,0.00690357,0,0,0.00324858,0,0.0153832,0.00125102,0.0355095,0.0301871,0.0119157,0.0103377,0.00468302,0.00331233,0.0111344,0.0182547,0.0212785,0.0323682,0.00582142,0.0190886,0.010305,0.0175224,0.0872673,0.00279917,0.00439189,0.00103731,0.0129901,0.0225956,0.0120913,0.00114016,0.00899575,0,0,0.0164214,0,0.0164237,0.00776046,0.0365967,0.01661,0.0253729,0.00923755,0.00588245,0.0122056,0.00457142,0.0219839,0.00511931,0,0.00615593,0.018608,0.00505649,0.00467987,0.00625289,0.00517072,0.00579676,0.0103385,0,0,0,0,0.0313027,0,0
