Timestep,BCBB,BCBF,BCBTT,BCFT,C7,CLAV,IMU_B,IMU_M,IMU_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x68,x69,x70,RTIB,RTIBA,
209,0,0,0,0,0.0116554,0.011192,0,0,0,0.077286,0.022788,0.0370226,0.0033398,0,0,0.0062982,0,0.0148618,0.00380996,0.0349771,0.028843,0.0142937,0.0177808,0.00432958,0.00494036,0.0124583,0.0287819,0.0183157,0.0384457,0.0168649,0.0323538,0.0151406,0.0202816,0.0949813,0.00242536,0.00421047,0.00248009,0.0398661,0.0180612,0.0407424,0.0060995,0.0127445,0,0,0.0369966,0,0.0103512,0.0169488,0.0365053,0.0405402,0.0298678,0.0223639,0.00448368,0.0163964,0.00487138,0.0231113,0.00946609,0.00593727,0.0166125,0,0.0366547,0.0146054,0.0146991,0.0102171,0.0120723,0.0147607,0,0,0,0.0240832,0.0340731,0
210,0,0,0,0,0.0117283,0.0112226,0,0,0,0.0779131,0.0227161,0.0371398,0.00348402,0,0,0.00612557,0,0.0148176,0.00378064,0.0347687,0.0278984,0.014122,0.017828,0.00456436,0.0049531,0.0127397,0.0292266,0.0182517,0.0376024,0.0168427,0.0326931,0.015135,0.0203934,0.0965415,0.0022716,0.00424831,0.0025482,0.0374748,0.0180372,0.0379784,0.006112,0.0127747,0,0,0.0369297,0,0.0103326,0.0170092,0.0367046,0.0373803,0.0294018,0.022046,0.005239,0.0163018,0.00511533,0.0232756,0.00939556,0.0060773,0.0156663,0,0.0344436,0.0145816,0.0146751,0.0102413,0.012262,0.0149272,0,0,0,0.0230608,0.0335374,0
211,0,0,0,0,0.0118391,0.0111119,0,0,0,0.0780487,0.0226953,0.0368206,0.00358668,0,0,0.00599495,0,0.0148911,0.00388345,0.0347509,0.0267894,0.0139844,0.0177942,0.00464888,0.00479556,0.01293,0.0295476,0.0183391,0.0367742,0.0164948,0.032848,0.01503,0.0203657,0.0972038,0.00212916,0.00426983,0.0026725,0.0346002,0.018024,0.0344656,0.00614409,0.0127756,0,0,0.0369384,0,0.0103339,0.0170554,0.0369979,0.0335024,0.0289719,0.0217487,0.00578477,0.0163032,0.00542962,0.0233362,0.00926058,0.00620597,0.0143767,0,0.0319472,0.0144694,0.0146748,0.0102999,0.0123232,0.0149971,0,0,0,0.0221058,0.0328637,0
212,0,0,0,0,0.0119492,0.0109332,0,0,0,0.0776392,0.0226659,0.0361626,0.00361277,0,0,0.00605302,0,0.0150077,0.00398558,0.0348288,0.0254329,0.0139156,0.0177519,0.0045497,0.00447757,0.0129947,0.0295675,0.018347,0.0358456,0.016125,0.0326337,0.0147224,0.0202398,0.0969563,0.00200802,0.00426162,0.00261715,0.0321647,0.017996,0.0313228,0.00619003,0.0127322,0,0,0.0366711,0,0.0103324,0.0170891,0.0372353,0.0301676,0.0286054,0.0214103,0.00609194,0.0163696,0.00560022,0.0234369,0.0091044,0.00620526,0.0131481,0,0.0297304,0.0142725,0.0146407,0.0103217,0.0122595,0.0149043,0,0,0,0.0213579,0.0321806,0
213,0,0,0,0,0.0120302,0.0108208,0,0,0,0.0769203,0.0225907,0.0352421,0.00354218,0,0,0.00622499,0,0.0149773,0.00406612,0.0349151,0.023837,0.0139167,0.0172721,0.00439828,0.00409444,0.0129752,0.0293306,0.0182997,0.0349121,0.0156891,0.0320838,0.0141923,0.0200737,0.0960787,0.0019975,0.00423287,0.00255539,0.0301414,0.0179897,0.0285119,0.00646977,0.012651,0,0,0.036616,0,0.0103215,0.0170407,0.0372955,0.0272389,0.0282116,0.0211715,0.00639869,0.0163694,0.00559302,0.0234812,0.00901196,0.00620328,0.0120531,0,0.0279626,0.0140386,0.0144963,0.0103089,0.0121628,0.0147641,0,0,0,0.0208232,0.0315382,0
214,0,0,0,0,0.0120339,0.010797,0,0,0,0.0758621,0.022543,0.0344088,0.00343089,0,0,0.00642102,0,0.0149371,0.00420843,0.0350239,0.0221581,0.0139886,0.0167649,0.00431418,0.00368199,0.0128675,0.0287434,0.0183917,0.0340221,0.0150594,0.0313542,0.013572,0.0198256,0.094551,0.00212674,0.00421594,0.00252284,0.0284156,0.0179658,0.025961,0.00706551,0.0127157,0,0,0.0370003,0,0.0102525,0.0170285,0.0372289,0.0248446,0.0277526,0.0210088,0.00675343,0.0163808,0.00578192,0.023546,0.00898245,0.00622141,0.0112808,0,0.0266815,0.013797,0.014278,0.0104415,0.0121225,0.0146285,0,0,0,0.0205325,0.031049,0
215,0,0,0,0,0.0119204,0.0107148,0,0,0,0.0746079,0.0225553,0.033668,0.00334551,0,0,0.00652583,0,0.0148984,0.00444555,0.0352314,0.0204289,0.0141315,0.0162987,0.00405084,0.00333019,0.0127191,0.0279025,0.0186409,0.0332065,0.0142528,0.0305213,0.0131101,0.0195477,0.0928089,0.00227607,0.0042716,0.00258715,0.0267748,0.0179172,0.0232399,0.00770867,0.0128478,0,0,0.0372454,0,0.0102117,0.0170685,0.0371662,0.0224396,0.027394,0.0209227,0.006964,0.01645,0.00610896,0.0236243,0.00897691,0.00631002,0.0106509,0,0.0256756,0.0137852,0.0142234,0.0106246,0.0120255,0.0144829,0,0,0,0.0202186,0.0305932,0
216,0,0,0,0,0.0117772,0.0105971,0,0,0,0.0731787,0.0226385,0.0328571,0.00339158,0,0,0.0064566,0,0.0148291,0.00460787,0.0355496,0.0186685,0.0143052,0.0154495,0.00373105,0.00296475,0.0125994,0.0271007,0.0187677,0.0324896,0.0134822,0.0297144,0.0126734,0.0192143,0.0909682,0.00244162,0.00426563,0.00269774,0.0254134,0.0179013,0.0204172,0.00854753,0.0128713,0,0,0.0373184,0,0.010202,0.0172704,0.0371746,0.0202901,0.027105,0.0208218,0.00694722,0.0165344,0.00631758,0.0237161,0.00899868,0.00643031,0.0101268,0,0.0249312,0.0138411,0.0140956,0.0107469,0.0119153,0.014303,0,0,0,0.0198132,0.0301717,0
217,0,0,0,0,0.0116421,0.0104831,0,0,0,0.0717218,0.0226161,0.0319486,0.00365239,0,0,0.00648555,0,0.0148383,0.00462576,0.0358926,0.0170217,0.0144711,0.0146404,0.00353995,0.00263255,0.0125313,0.0263155,0.018721,0.0318677,0.0126529,0.0289488,0.0121329,0.0188513,0.0891946,0.00262342,0.00411077,0.0025745,0.024548,0.0178814,0.0177165,0.00902972,0.0130009,0,0,0.0376245,0,0.0101731,0.0175162,0.0372291,0.0186386,0.0268335,0.0206572,0.00696855,0.0166786,0.00651327,0.0237415,0.00902591,0.00649956,0.00976437,0,0.0246827,0.0138175,0.0143629,0.0106188,0.0118385,0.0140993,0,0,0,0.0193648,0.02981,0
218,0,0,0,0,0.0116214,0.0104451,0,0,0,0.0704767,0.0225503,0.0311268,0.00413723,0,0,0.0064959,0,0.0148609,0.00455867,0.0362467,0.0157579,0.0146184,0.0142317,0.00362596,0.0024376,0.012667,0.025438,0.0185997,0.0313205,0.0118307,0.0282118,0.0114669,0.0184866,0.0876533,0.00274717,0.00407392,0.00258968,0.024005,0.0178621,0.0154405,0.0092135,0.0132894,0,0,0.0382495,0,0.0101279,0.0176668,0.037309,0.0174386,0.026563,0.0204389,0.00715192,0.0169301,0.00670122,0.0236748,0.00902764,0.00678634,0.00958018,0,0.0247145,0.0137169,0.0146082,0.010586,0.0118431,0.0139731,0,0,0,0.0190211,0.0295314,0
219,0,0,0,0,0.011667,0.0104458,0,0,0,0.0695585,0.0224855,0.0306415,0.00478178,0,0,0.00629446,0,0.0148862,0.00441393,0.0366903,0.0148494,0.0147723,0.0141716,0.0038209,0.00243509,0.0129664,0.0244954,0.018635,0.030827,0.0111763,0.0274601,0.0107271,0.0180961,0.0864403,0.00278039,0.0040826,0.00281159,0.0233844,0.0178107,0.0138325,0.00943707,0.013497,0,0,0.0387245,0,0.0101118,0.0177439,0.0374309,0.0172555,0.0263173,0.0202603,0.00745601,0.0170816,0.00686934,0.0235291,0.00907208,0.0070455,0.0097747,0,0.024473,0.0136544,0.0148917,0.0105434,0.011842,0.0139978,0,0,0,0.0190113,0.0294007,0
220,0,0,0,0,0.0117331,0.0104641,0,0,0,0.0689169,0.0224516,0.0299512,0.00540235,0,0,0.00617108,0,0.0148712,0.00446344,0.037146,0.0139111,0.0150057,0.0139492,0.0041069,0.00236249,0.0132512,0.0236056,0.0187324,0.0302999,0.0106636,0.0268241,0.0100011,0.0176388,0.0856227,0.00284175,0.00405254,0.00299103,0.0219569,0.0177752,0.0125833,0.00980548,0.0136648,0,0,0.0390103,0,0.0100965,0.0179426,0.0376533,0.0168983,0.0261681,0.0196287,0.00761762,0.0171765,0.00712037,0.0232455,0.00910794,0.00726605,0.00943739,0.0196906,0.0232436,0.0136557,0.0146045,0.0105599,0.0118665,0.0139762,0,0,0,0.0184727,0.0291396,0
221,0,0,0,0,0.0118057,0.0104661,0,0,0,0.0682711,0.0225874,0.0290078,0.00602785,0,0,0.00611809,0,0.0147064,0.00467704,0.0376849,0.0126051,0.0152151,0.013658,0.00441037,0.00232384,0.0135328,0.0225164,0.0186801,0.0297078,0.0102661,0.0262407,0.00935072,0.0171319,0.0849889,0.00290947,0.00400622,0.0031023,0.0214691,0.0177594,0.0116726,0.0100487,0.0138529,0,0,0.0392993,0,0.0100853,0.0180384,0.0379024,0.0170215,0.0259074,0.019275,0.0078365,0.017192,0.00730115,0.0231817,0.00922505,0.00746083,0.00941922,0.0189222,0.0231524,0.0137144,0.0145305,0.0106979,0.0117316,0.0139534,0,0,0,0.0184411,0.0290489,0
222,0,0,0,0,0.0117985,0.00994844,0,0,0,0.0681384,0.0224463,0.0268199,0.006138,0,0,0.00624041,0,0.0147265,0.00513295,0.0393515,0.0104608,0.0154108,0.0141408,0.00723925,0.00176568,0.0148468,0.0230502,0.0185653,0.0276894,0.0106922,0.026577,0.0083676,0.0170848,0.0860874,0.00311886,0.00396981,0.0032025,0.0357672,0.0176067,0.0322631,0.0124452,0.013177,0,0,0.0381175,0,0.0102176,0.0178891,0.0399566,0.0311373,0.0253764,0.01241,0.00605304,0.0167969,0.00653725,0.014755,0,0.00825672,0.0238726,0.0325491,0.0337674,0.0140118,0.0147303,0.0110143,0.0111733,0.0135179,0,0,0,0.0257372,0,0
223,0,0,0,0,0.0118046,0.00997145,0,0,0,0.0671923,0.022304,0.0253254,0.00636337,0,0,0.00628062,0,0.0147767,0.00522356,0.0400009,0.00901796,0.0156369,0.0137259,0.00771195,0.00150127,0.0152198,0.0222591,0.0185003,0.0272669,0.0106324,0.0260376,0.00778615,0.0164966,0.0853582,0.00315099,0.00395165,0.00335603,0.0350404,0.0175967,0.0312104,0.0124479,0.013148,0,0,0.0376616,0,0.0102227,0.0179732,0.0399603,0.0303497,0.025476,0.0127153,0.0060372,0.0167376,0.00639225,0.014844,0.00964725,0.00809125,0.0231887,0.0322185,0.0334639,0.0138836,0.0147026,0.0109877,0.0110077,0.0132836,0,0,0,0.0256309,0,0
224,0,0,0,0,0.0117494,0.00996787,0,0,0,0.0660506,0.0220873,0.0239533,0.00647394,0,0,0.00616604,0,0.0148532,0.00526891,0.0405843,0.00770605,0.0158409,0.0137308,0.00797299,0.00140639,0.0154505,0.021449,0.0183386,0.026834,0.0107267,0.0257005,0.00750026,0.0158996,0.0841058,0.00310156,0.00395154,0.00348461,0.034335,0.0175202,0.0303432,0.0124876,0.0131577,0,0,0.0373542,0,0.0102113,0.0180419,0.0400208,0.0298228,0.0255448,0.013054,0.00614524,0.0166647,0.00629855,0.0147891,0.00984343,0.00771173,0.0224794,0.0321587,0.0332045,0.0138811,0.0145867,0.0110935,0.0107974,0.0131237,0,0,0,0.0256194,0,0
225,0,0,0,0,0.0120467,0.0104215,0,0,0,0.063362,0.022143,0.0233474,0.00717327,0,0,0.00603258,0,0.0148093,0.005244,0.0400493,0.00580487,0.0160914,0.0131453,0.00585956,0.00154726,0.0146788,0.0192252,0.0178686,0.0275989,0.010282,0.0243947,0.0074406,0.01468,0.0798895,0.00280003,0.003855,0.00342009,0.0218802,0.0176382,0.00767461,0.0100648,0.0137457,0,0,0.0370512,0,0.00999234,0.0178641,0.0383598,0.0165638,0.025307,0.019139,0.00696116,0.0166326,0.00766425,0.0235152,0,0.00819438,0.00826943,0.0176878,0.0257477,0.0131724,0.0146897,0.0110912,0.0110287,0.0131206,0,0,0,0.0176152,0.0286119,0
226,0,0,0,0,0.0116122,0.0102847,0,0,0,0.0604512,0.0222893,0.0222465,0.00723724,0,0,0.00560833,0,0.0147235,0.00515279,0.0403085,0.00527188,0.0163526,0.0135354,0.00541355,0.00185379,0.0146288,0.018247,0.0173193,0.0274131,0.0104636,0.0238752,0.00724001,0.0142022,0.0762402,0.00267914,0.00387432,0.00361782,0.0214645,0.0174787,0.00675874,0.0105018,0.0140127,0,0,0.0376667,0,0.0100649,0.0182562,0.038568,0.0167546,0.025231,0.0194337,0.00845306,0.0164383,0.00798794,0.0235951,0,0.00878306,0.00915067,0.0173788,0.025671,0.0131388,0.0151173,0.0114039,0.0105046,0.0133482,0,0,0,0.0174755,0.0282652,0
