Timestep,C7,CLAV,IMUL_L,IMUL_R,IMUR_B,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,,LHEE,RTHIA,IMUR_T,RHEE,LASI,IMUL_M,IMUR_M
224,0.0536628,0.0281182,0,0,0,0.0418787,0,0.0430248,0,0,0.0209044,0,0,0.0534751,0.0372017,0.0349793,0.0157528,0.0394612,0.0178862,0.0335861,0.0267332,0.029521,0.0319034,0.0291644,0.0320888,0.0210696,0.0262614,0.0140282,0.053625,0.015128,0.0160123,0.0514184,0,0.0237429,0.0586888,0.0393134,0,0,0.0105653,0,0,0.0162062,0.0500547,0.0370058,0.0192006,0.0446576,0.0328439,0.0469402,0.0428702,0.0449761,0.0630434,0.0453628,0.0513295,0.0744853,0.0168372,0.0400109,0.0174641,0.00507602,0.0339867,0.070588,0,0,0,0,0,0,0,0,0,0,0.0542586,0,0.0443507,0.0552828,0,0
225,0.0536777,0.0280853,0,0,0,0.0425569,0,0.0430468,0,0,0.0208839,0,0,0.0535282,0.0374521,0.0347976,0.0160105,0.0396374,0.0178816,0.0339018,0.0263647,0.0295082,0.0323737,0.0293818,0.0321533,0.0212429,0.0263545,0.0138924,0.0536492,0.0150995,0.0160017,0.051265,0,0.0245652,0.0592404,0.0391847,0,0,0.0104811,0,0,0.0162404,0.0499797,0.0371472,0.0199639,0.0442298,0.0326251,0.0472436,0.0429317,0.0449364,0.0627506,0.0452539,0.0514121,0.0748386,0.0165807,0.0400701,0.0176207,0.00510201,0.0339946,0.0705795,0,0,0,0,0,0,0,0,0,0,0.0521075,0,0.0448351,0.0548363,0,0
226,0.0536137,0.0280785,0,0,0,0.0431364,0,0.0430616,0,0,0.0208371,0,0,0.0535363,0.0374932,0.0347123,0.0162055,0.0398825,0.017832,0.0341772,0.0261086,0.0293621,0.0328418,0.0295536,0.0323448,0.021391,0.026456,0.0136707,0.0537576,0.0151068,0.0159557,0.054536,0,0.0263962,0.0593731,0.0391583,0,0,0.010515,0,0,0.0160729,0.0497547,0.0372431,0.0208731,0.0437972,0.0325024,0.0475266,0.0427698,0.0450165,0.0620027,0.0445306,0.050103,0.0737088,0.0200115,0.0401296,0.0175301,0.00490066,0.0340081,0.0705425,0,0,0,0,0,0,0,0,0,0,0.0509854,0,0.0463627,0.0545401,0,0
227,0.0533632,0.0284944,0,0,0,0.0398876,0,0.0400802,0,0,0.0205478,0,0,0.053821,0.0374672,0.0345019,0.0174212,0.0386983,0.0177969,0.0347194,0.0248436,0.0294148,0.0343934,0.0310571,0.032778,0.0232958,0.0286432,0.0156618,0.0535125,0.0148367,0.0160518,0.0526255,0,0.0246597,0.0598498,0.0392679,0,0,0.00956651,0,0,0.0169164,0.049566,0.0376424,0.0232801,0.0427698,0.0330348,0.0456783,0.0406233,0.0445274,0.0653429,0.0487592,0.0531511,0.0752333,0.0190782,0.0398611,0.0170237,0.00502205,0.0344547,0.0704657,0,0,0,0,0,0,0,0,0,0,0.0480369,0,0.0463166,0.0544411,0,0
228,0.0532143,0.028614,0,0,0,0.0405178,0,0.039681,0,0,0.0205935,0,0,0.0537576,0.0381621,0.0344547,0.017477,0.0381027,0.0177124,0.0347987,0.0246829,0.0294421,0.0347636,0.0312597,0.032898,0.0233942,0.0287635,0.0152901,0.0534706,0.0146671,0.0159933,0.0537689,0,0.0255026,0.0600612,0.0393999,0,0,0.00929388,0,0,0.0171424,0.0491334,0.0378241,0.0245519,0.0423184,0.0332075,0.0452498,0.0399994,0.0449158,0.0663184,0.0499725,0.0535936,0.0754035,0.0201691,0.0398362,0.0169446,0.00510135,0.0346486,0.0703411,0,0,0,0,0,0,0,0,0,0,0.0477139,0,0.0475836,0.0546117,0,0
229,0.0530443,0.0286799,0,0,0,0.0410104,0,0.0390867,0,0,0.0207619,0,0,0.053654,0.0393644,0.0344235,0.0174506,0.0376943,0.0175947,0.0346825,0.0246368,0.0295059,0.0347864,0.0312141,0.0328525,0.023411,0.0288936,0.0147699,0.0535724,0.0144783,0.015902,0.0539402,0,0.0257216,0.0600337,0.0396076,0,0,0.00925253,0,0,0.0171761,0.0488161,0.0378434,0.0249045,0.0423009,0.0333606,0.0455204,0.0399054,0.0455407,0.0666251,0.0505959,0.053747,0.0755555,0.0205559,0.0397609,0.0167306,0.00503277,0.0348499,0.0702096,0,0,0,0,0,0,0,0,0,0,0.0483701,0,0.0483291,0.0547928,0,0
230,0.0528438,0.0287008,0,0,0,0.0413363,0,0.0388704,0,0,0.0210674,0,0,0.0535086,0.0386576,0.0340622,0.0173874,0.0376291,0.01731,0.0343791,0.0244196,0.0297691,0.0347653,0.0311108,0.0324995,0.0232071,0.0288487,0.0145536,0.0536635,0.0144873,0.0156198,0.0530257,0,0.0253292,0.0599187,0.0398277,0,0,0.00971728,0,0,0.0168255,0.0485429,0.0377445,0.0241827,0.0426073,0.0335168,0.0462768,0.0404316,0.046059,0.0662447,0.050596,0.053597,0.0755509,0.0203577,0.0396382,0.0164899,0.00458375,0.0349358,0.0700896,0,0,0,0,0,0,0,0,0,0,0.0498269,0,0.0483524,0.0550338,0,0
231,0.052721,0.0286658,0,0,0,0.0417767,0,0.0385744,0,0,0.0213021,0,0,0.0532962,0.0377732,0.0338292,0.0172246,0.0378259,0.0173755,0.0341488,0.0244275,0.0299786,0.0347501,0.0309707,0.0323207,0.0230172,0.0287627,0.0140703,0.0536071,0.0140381,0.0158217,0.0511242,0,0.0245926,0.0597505,0.0400703,0,0,0.00971502,0,0,0.0169891,0.0484123,0.0376011,0.0231227,0.0431777,0.033437,0.0476087,0.041564,0.0467405,0.0651627,0.0498975,0.0531274,0.0752213,0.0195,0.039551,0.0163947,0.00506888,0.0349477,0.07005,0,0,0,0,0,0,0,0,0,0,0.0518809,0,0.047855,0.0553939,0,0
232,0.0527792,0.0284691,0,0,0,0.0470007,0,0.041334,0,0,0.0215587,0,0,0.0529933,0.038952,0.0341271,0.0156713,0.0385657,0.0170115,0.0336072,0.0260468,0.0298561,0.033428,0.0287812,0.0320399,0.0205932,0.0260936,0.0116837,0.0538134,0.014251,0.015487,0.0496738,0,0.0252611,0.0592654,0.0400996,0,0,0.0101496,0,0,0.0165762,0.0482015,0.0374106,0.0212962,0.0438842,0.0332035,0.0496082,0.0432591,0.0474527,0.0634381,0.0477894,0.0520314,0.0750459,0.0176901,0.039507,0.0170261,0.00546075,0.0348374,0.0699411,0,0,0,0,0,0,0,0,0,0,0.0549703,0,0.0472431,0.0559368,0,0
233,0.0525865,0.0285912,0,0,0,0.0476334,0,0.0406662,0,0,0.0215321,0,0,0.052989,0.0394812,0.0341272,0.0153051,0.0383227,0.0166658,0.0333273,0.0263428,0.0299589,0.0332674,0.0284818,0.0318771,0.0203058,0.0260186,0.0112929,0.053767,0.0142627,0.0152976,0.048845,0,0.0243403,0.0590838,0.0402427,0,0,0.0100286,0,0,0.0166643,0.0481301,0.0376999,0.0199305,0.044038,0.0335662,0.0499799,0.0434,0.0472612,0.0635396,0.047775,0.0521995,0.0750186,0.0177913,0.0393333,0.0169666,0.00560901,0.0350082,0.0698079,0,0,0,0,0,0,0,0,0,0,0.0565311,0,0.0459582,0.0562999,0,0
234,0.0524391,0.0287031,0,0,0,0.0481476,0,0.0399634,0,0,0.0214448,0,0,0.0529965,0.0393123,0.0339782,0.0149714,0.0379424,0.0164273,0.0329511,0.0265137,0.0300132,0.0330161,0.0282123,0.0314673,0.0200084,0.0258735,0.0109433,0.0538186,0.014265,0.0151135,0.0492777,0,0.023323,0.0589823,0.0403587,0,0,0.00990858,0,0,0.0166064,0.0480112,0.0379421,0.0185506,0.0442722,0.033933,0.0501835,0.0435113,0.0469069,0.0639093,0.0479167,0.0528322,0.0751957,0.0179723,0.0391835,0.0168569,0.00565113,0.0351024,0.0697252,0,0,0,0,0,0,0,0,0,0,0.0580033,0,0.0446226,0.0565581,0,0
235,0.0523474,0.028788,0,0,0,0.0487122,0,0.0391712,0,0,0.0214095,0,0,0.0529131,0.0391573,0.0337569,0.0146199,0.0375143,0.016263,0.0327389,0.0266474,0.0300917,0.0327687,0.0278974,0.031098,0.0196946,0.0257058,0.0106132,0.0540528,0.0142524,0.0149114,0.0493817,0,0.0226455,0.0591143,0.0404279,0,0,0.00984524,0,0,0.016447,0.0478926,0.0382226,0.0177359,0.044476,0.0342316,0.0502029,0.0437314,0.046507,0.0642643,0.0478766,0.0532814,0.0753538,0.0178128,0.0391916,0.0167959,0.005596,0.0352419,0.0696654,0,0,0,0,0,0,0,0,0,0,0.0589122,0,0.0425323,0.0566331,0,0
236,0.0522847,0.0288534,0,0,0,0.0493981,0,0.0382523,0,0,0.0215121,0,0,0.052758,0.0393583,0.0334826,0.0141837,0.0369693,0.0161255,0.0327699,0.026789,0.0301844,0.0327239,0.0275834,0.0309681,0.0193567,0.0254922,0.0103159,0.0542688,0.0142178,0.0146395,0.0481002,0,0.0224655,0.0594274,0.0404481,0,0,0.00982132,0,0,0.0163168,0.0476063,0.0384714,0.0178401,0.0443422,0.034358,0.0499419,0.0431455,0.0461901,0.0643748,0.04767,0.0528188,0.0748549,0.0176389,0.0392476,0.0167517,0.0054711,0.0354773,0.069677,0,0,0,0,0,0,0,0,0,0,0.0590597,0,0.039935,0.0565073,0,0
237,0.0522344,0.0289,0,0,0,0.0501647,0,0.037172,0,0,0.0216662,0,0,0.0526033,0.0398567,0.0330848,0.0136299,0.0364813,0.0160569,0.032825,0.027026,0.0302038,0.0327853,0.0272828,0.0309794,0.0190376,0.0252746,0.0100572,0.05442,0.0141941,0.0143712,0.0461049,0,0.0222473,0.0597059,0.0404566,0,0,0.00983982,0,0,0.0163778,0.0470478,0.0384952,0.0186642,0.0438989,0.0343431,0.0494727,0.0422244,0.0452845,0.0641192,0.0472261,0.0516373,0.0738401,0.0185704,0.0393616,0.0167932,0.00536642,0.0357746,0.0697011,0,0,0,0,0,0,0,0,0,0,0.0586306,0,0.0383044,0.0563983,0,0
238,0.0519444,0.0289609,0,0,0,0.0508575,0,0.0360987,0,0,0.021955,0,0,0.0522255,0.0409471,0.0326611,0.0129734,0.0356496,0.0157444,0.0332392,0.0275791,0.0301386,0.0328845,0.0269947,0.0309352,0.0187657,0.025128,0.00984496,0.0548251,0.0140859,0.0136943,0.0448786,0,0.0224459,0.0616444,0.0405991,0,0,0.00978577,0,0,0.0165644,0.0461247,0.0406852,0.0186657,0.0435281,0.0343905,0.0509121,0,0.0460406,0.0607036,0.0436128,0.0482868,0.0709818,0.0190337,0.0395301,0.0169705,0.00530963,0.0364541,0.0690004,0,0,0,0,0,0,0,0,0,0,0.0606294,0,0.0380525,0.0558865,0,0
239,0.0522106,0.0290455,0,0,0,0.0516672,0,0.0346824,0,0,0.0218781,0,0,0.0524139,0.0413098,0.0321943,0.0123161,0.0362953,0.0159773,0.0328014,0.0280663,0.0300793,0.0327443,0.0266331,0.0306094,0.0183143,0.0249718,0.00964983,0.0544356,0.0142661,0.013804,0.0438151,0,0.0210049,0.0603048,0.0405346,0,0,0.00979686,0,0,0.0166763,0.0455523,0.038494,0.0193708,0.0431609,0.0345825,0.0479221,0.0412731,0.0435575,0.0629625,0.0453739,0.0495372,0.0720945,0.0205792,0.0393383,0.0169428,0.00537965,0.0365118,0.0698612,0,0,0,0,0,0,0,0,0,0,0.0570235,0,0.0360144,0.0553803,0,0
240,0.0522146,0.0291344,0,0,0,0.0522675,0,0.0330101,0,0,0.0219878,0,0,0.0522654,0.0415107,0.0316892,0.011636,0.0361871,0.0162498,0.0325808,0.0288862,0.0299838,0.0323908,0.026267,0.029946,0.0179079,0.0249028,0.00952642,0.0544448,0.0137983,0.013826,0.0440419,0,0.0204292,0.0602315,0.0406608,0,0,0.00952289,0,0,0.0169045,0.0447556,0.0385833,0.018705,0.0429398,0.034645,0.0469843,0.0411112,0.0428629,0.0631381,0.0445928,0.0491706,0.0719015,0.0212421,0.0393639,0.0169485,0.00587712,0.036932,0.0700245,0,0,0,0,0,0,0,0,0,0,0.056987,0,0.0343742,0.0543387,0,0
241,0.0521962,0.0292448,0,0,0,0.0518829,0,0.0321657,0,0,0.0221301,0,0,0.0521403,0.0408615,0.0309043,0.0112532,0.0358823,0.0160471,0.0321538,0.0293885,0.0301385,0.0315487,0.025728,0.0290962,0.0173139,0.0241417,0.00952574,0.0546005,0.0138266,0.0134733,0.0436229,0,0.0199382,0.0605817,0.0408638,0,0,0.00931418,0,0,0.0169228,0.0441721,0.0388819,0.0176335,0.0429018,0.0350606,0.0466442,0.0406251,0.0423756,0.0632772,0.0440276,0.0489687,0.071946,0.0219679,0.0393002,0.0168839,0.00590445,0.0373486,0.0702171,0,0,0,0,0,0,0,0,0,0,0.0574628,0,0.033401,0.0537466,0,0
242,0.0522065,0.0293618,0,0,0,0.0516275,0,0.0312122,0,0,0.0222084,0,0,0.0520607,0.0403724,0.0300794,0.0107214,0.0359636,0.0159001,0.0315386,0.0301726,0.0303666,0.0306839,0.0250774,0.0284966,0.0166974,0.0232727,0.0101341,0.0546746,0.0138636,0.0132509,0.043321,0,0.0194233,0.0609425,0.0411027,0,0,0.00911731,0,0,0.0169743,0.043432,0.0390205,0.0170589,0.0432037,0.0356252,0.046758,0.0400128,0.041505,0.0632881,0.0438497,0.048706,0.0717265,0.0229293,0.0392062,0.0166716,0.00607394,0.037692,0.0704516,0,0,0,0,0,0,0,0,0,0,0.058572,0,0.0332274,0.053032,0,0
243,0.0522038,0.0295132,0,0,0,0.0513788,0,0.0301218,0,0,0.0222826,0,0,0.0520256,0.0408202,0.0292916,0.0102552,0.03657,0.0157668,0.0310438,0.0312152,0.0306138,0.0298542,0.0244015,0.027985,0.016051,0.0223776,0.0112943,0.0546219,0.0139019,0.0130548,0.0432312,0,0.0194235,0.061134,0.0413565,0,0,0.0089156,0,0,0.0169728,0.0425343,0.0391065,0.0173275,0.0434218,0.0361773,0.0470765,0.0398348,0.0406224,0.0630879,0.0439771,0.0483643,0.0712578,0.0238027,0.0389867,0.0163386,0.00626701,0.0379279,0.0706378,0,0,0,0,0,0,0,0,0,0,0.0594749,0,0.0335939,0.0520298,0,0
244,0.0521955,0.029649,0,0,0,0.0534608,0,0.0268442,0,0,0.0222744,0,0,0.0519984,0.0429726,0.0298738,0.010681,0.0370955,0.0156755,0.0311767,0,0.0314365,0.0269882,0.022493,0.0270094,0.0140957,0.0213416,0.0131648,0.0546128,0.0140083,0.0129336,0.043658,0,0.019926,0.0608589,0.0413654,0,0,0.008807,0,0,0.0169521,0.0419934,0.0387248,0.0183111,0.0431598,0.0363891,0.0473752,0.0397625,0.0401859,0.0628882,0.043989,0.047867,0.0707244,0.0242863,0.0389399,0.0163039,0.00636059,0.0380765,0.0704082,0,0,0,0,0,0,0,0,0,0,0.0594691,0,0.0341427,0.052107,0,0
245,0.0522141,0.0298111,0,0,0,0.0505123,0,0.0278632,0,0,0.0222374,0,0,0.0521633,0.0429058,0.0270975,0.010007,0.037766,0.0155861,0.0300424,0.03293,0.0317465,0.0286244,0.0236429,0.0274658,0.0147267,0.0198081,0.0154461,0.0544538,0.0141912,0.0129654,0.0437945,0,0.0199756,0.0605705,0.0415942,0,0,0.00892061,0,0,0.0168525,0.0404874,0.0393105,0.0188185,0.0437968,0.0372238,0.0471304,0.0393747,0.0391074,0.0625854,0.0436511,0.0473145,0.0702437,0.0247547,0.0385694,0.0160326,0.00657206,0.0378394,0.0708394,0,0,0,0,0,0,0,0,0,0,0.0591502,0,0.034495,0.0489091,0,0
246,0.0522181,0.0299483,0,0,0,0.0496006,0,0.0275874,0,0,0.0222528,0,0,0.0522878,0.0437838,0.0257965,0.00981896,0.0388009,0.01572,0.0294867,0.0334369,0.0325307,0.028183,0.0231522,0.0273258,0.0137578,0.0181399,0.0184799,0.0542809,0.0142566,0.0130688,0.0437502,0,0.0199956,0.0600268,0.0415755,0,0,0.00958367,0,0,0.0162209,0.0398357,0.039322,0.0192489,0.0438803,0.0379005,0.0468545,0.0389424,0.038136,0.0621029,0.0429466,0.046688,0.0697376,0.0250109,0.0383146,0.0158944,0.00592143,0.0376563,0.0708539,0,0,0,0,0,0,0,0,0,0,0.0584574,0,0.0346493,0.047127,0,0
247,0.0521879,0.0300623,0,0,0,0.0487787,0,0.0272307,0,0,0.0223916,0,0,0.0524295,0.0445904,0.0255281,0.00956892,0.0403516,0.01582,0.029048,0.0340033,0.0333387,0.0276884,0.0223693,0.0271548,0.012795,0.0166381,0.0215812,0.0539252,0.0141638,0.0133469,0.0433748,0,0.0199144,0.0593337,0.0416384,0,0,0.00963438,0,0,0.0162206,0.0393974,0.0397901,0.0194573,0.0442821,0.0383132,0.0466916,0.0386225,0.0368274,0.0616293,0.0421615,0.0460729,0.069258,0.0251875,0.0380044,0.015654,0.00622476,0.0374581,0.0709035,0,0,0,0,0,0,0,0,0,0,0.0579863,0,0.0343784,0.0452143,0,0
248,0.0521943,0.0302237,0,0,0,0.0480151,0,0.0268738,0,0,0.022515,0,0,0.0526172,0.0453593,0.025137,0.00942348,0.0416403,0.0160449,0.0287841,0.0345172,0.0343241,0.0265533,0.0218509,0.0269846,0.0123775,0.0154651,0.024231,0.0535614,0.0139473,0.0138807,0.0430159,0,0.0198426,0.0586995,0.0416865,0,0,0.00961356,0,0,0.0163064,0.0389985,0.0405155,0.0196585,0.0448121,0.038899,0.0466433,0.0384174,0.0354834,0.0609663,0.04159,0.0455687,0.0689256,0.0253427,0.0376147,0.0152886,0.00663298,0.0373922,0.0709203,0,0,0,0,0,0,0,0,0,0,0.0576497,0,0.033775,0.0436939,0,0
249,0.0522769,0.0304273,0,0,0,0.0472685,0,0.0273445,0,0,0.0226472,0,0,0.0528102,0.0460852,0.0244349,0.00919915,0.0425918,0.0164403,0.0285871,0.0349576,0.0353213,0.0248742,0.0217379,0.0267433,0.0125613,0.0146817,0.0267518,0.0532109,0.0136154,0.0144509,0.0426738,0,0.0197418,0.0584308,0.0417142,0,0,0.0096014,0,0,0.0163895,0.0385301,0.0412374,0.0198225,0.0453183,0.0394287,0.0463487,0.0382085,0.0348193,0.0606265,0.041251,0.0452259,0.0688643,0.025546,0.0372645,0.0148188,0.00710954,0.0374741,0.0710373,0,0,0,0,0,0,0,0,0,0,0.0573561,0,0.0331815,0.0426349,0,0
250,0.0523379,0.0304539,0,0,0,0.0464398,0,0.0287721,0,0,0.0225106,0,0,0.053104,0.0467948,0.0237666,0.00917439,0.0433324,0.016238,0.0284539,0.0353399,0.0362215,0.0239572,0.0220843,0.0266542,0.0129525,0.0143612,0.0303904,0.0529557,0.0143143,0.0144456,0.0424776,0,0.0194863,0.0584545,0.0417176,0,0,0.0101826,0,0,0.0158707,0.0380064,0.041829,0.0198274,0.0459636,0.0401266,0.0459727,0.0380583,0.0344559,0.0605129,0.0409621,0.045006,0.0690881,0.0257931,0.0369247,0.014517,0.00676289,0.0375394,0.0713453,0,0,0,0,0,0,0,0,0,0,0.0573369,0,0.0328677,0.0417216,0,0
251,0.0524139,0.0302973,0,0,0,0.0458177,0,0.030719,0,0,0.0225832,0,0,0.0531929,0.0474513,0.0233322,0.00914249,0.044189,0.0163811,0.0281996,0.0356133,0.037182,0.0234154,0.0227864,0.0270365,0.0134585,0.014067,0.0347401,0.0525897,0.0142511,0.0147682,0.0422746,0,0.0192107,0.0587924,0.0417452,0,0,0.0102977,0,0,0.0159386,0.037559,0.042008,0.0196746,0.0464201,0.0406265,0.0457179,0.0379422,0.0343025,0.0603549,0.0407459,0.0448873,0.0691088,0.0261336,0.0366451,0.0142921,0.00708296,0.0376955,0.0717699,0,0,0,0,0,0,0,0,0,0,0.0575045,0,0.0330116,0.0412066,0,0
252,0.0524907,0.0300091,0,0,0,0.0436405,0,0.0329124,0,0,0.0225779,0,0,0.0532036,0.048066,0.0231319,0.00915234,0.0451163,0.0165236,0.0280065,0.0355804,0.0381298,0.0230797,0.023444,0.0274548,0.014384,0.0141323,0.0391241,0.0523881,0.0142153,0.0148593,0.0421076,0,0.0191281,0.0592391,0.0418301,0,0,0.0104098,0,0,0.0159758,0.0372227,0.041925,0.0194438,0.0466391,0.0409656,0.0456873,0.0378689,0.0341642,0.0601887,0.0405914,0.0448455,0.0689837,0.0266606,0.036521,0.014144,0.0073585,0.0378235,0.0720027,0,0,0,0,0,0,0,0,0,0,0.0577666,0,0.0335167,0.04082,0,0
253,0.0526585,0.0299416,0,0,0,0.0404083,0,0.0349428,0,0,0.0225063,0,0,0.053333,0.0485232,0.0230908,0.00915987,0.0456854,0.0166387,0.0278356,0.0356012,0.0388679,0.0229276,0.0242772,0.0277875,0.0158724,0.0146049,0.0435924,0.0521257,0.0142273,0.014892,0.0418436,0,0.019266,0.0597062,0.0418854,0,0,0.0104733,0,0,0.0160652,0.0370121,0.0418653,0.0192193,0.0467069,0.0410725,0.0457799,0.0377611,0.0340915,0.0600766,0.0404556,0.0447344,0.0688599,0.0273705,0.0365312,0.0141667,0.00761037,0.0378041,0.0722839,0,0,0,0,0,0,0,0,0,0,0.0581322,0,0.0341739,0.0405062,0,0
254,0.052781,0.0300594,0,0,0,0.0374319,0,0.0367974,0,0,0.0223325,0,0,0.0533936,0.0487846,0.0231207,0.00922717,0.0461207,0.016689,0.0276317,0.0357853,0.0393196,0.022746,0.0252799,0.0280856,0.0175278,0.0158694,0.0485043,0.0519718,0.0142443,0.0150394,0.0415194,0,0.0195647,0.0600454,0.0418687,0,0,0.0104636,0,0,0.0161925,0.0369965,0.0417482,0.0191117,0.046412,0.0409545,0.0459799,0.0379566,0.0340878,0.059927,0.0402887,0.0445984,0.0686001,0.0279778,0.0365315,0.0143476,0.00778083,0.0376155,0.0725287,0,0,0,0,0,0,0,0,0,0,0.0584118,0,0.0349544,0.0400851,0,0
255,0.0528614,0.0302104,0,0,0,0.0358733,0,0.0376626,0,0,0.0221888,0,0,0.053508,0.0488674,0.0232696,0.0094326,0.0464052,0.0167792,0.0274652,0.0359304,0.0397222,0.0229029,0.0261622,0.0282849,0.0190708,0.0174333,0.0526766,0.0518379,0.01419,0.0152517,0.0411753,0,0.0197593,0.0602429,0.0418147,0,0,0.0104061,0,0,0.0162284,0.0371737,0.0415667,0.0189674,0.0459412,0.0407186,0.0456663,0.0381969,0.0341501,0.0595834,0.0400946,0.0444246,0.0682493,0.0282573,0.0366415,0.014398,0.00773936,0.0373848,0.0726138,0,0,0,0,0,0,0,0,0,0,0.0586286,0,0.0357253,0.0396591,0,0
256,0.0529861,0.0302611,0,0,0,0.0354368,0,0.0371798,0,0,0.0220194,0,0,0.0535673,0.0488353,0.0235148,0.00986618,0.0462298,0.016992,0.0271552,0.036087,0.0401496,0.0232197,0.0268686,0.0284913,0.0201979,0.0186949,0.0545188,0.0518038,0.0141498,0.0154367,0.0409702,0,0.0196343,0.0603326,0.0416985,0,0,0.0102974,0,0,0.0161417,0.0375202,0.0413558,0.0189146,0.0456427,0.0403906,0.045688,0.0382959,0.0341927,0.0593383,0.0398616,0.0442739,0.0680291,0.0283456,0.0368972,0.0143499,0.00755395,0.0372486,0.0727393,0,0,0,0,0,0,0,0,0,0,0.0586303,0,0.0363732,0.0392299,0,0
257,0.0531895,0.0302336,0,0,0,0.0353867,0,0.0361068,0,0,0.0218185,0,0,0.0535384,0.0487254,0.0236745,0.0105247,0.0459499,0.0173115,0.0267577,0.0363015,0.0406621,0.0235797,0.02742,0.0286964,0.0209513,0.0195862,0.0546535,0.0517374,0.0140654,0.0156607,0.0409248,0,0.0196295,0.0603539,0.0414865,0,0,0.0101162,0,0,0.0162177,0.0379114,0.0411325,0.0188312,0.045323,0.0400993,0.0458196,0.0382929,0.0341828,0.0591533,0.0396947,0.0442224,0.0677881,0.0282787,0.037208,0.0146113,0.00741048,0.0372645,0.0729696,0,0,0,0,0,0,0,0,0,0,0.0585483,0,0.0368534,0.0387381,0,0
258,0.0533852,0.0301616,0,0,0,0.0353402,0,0.0351975,0,0,0.0217911,0,0,0.0535287,0.048562,0.0237211,0.0113003,0.0456823,0.0178388,0.0264108,0.0365875,0.0411476,0.0238526,0.0278092,0.0288806,0.0214793,0.0202169,0.0541144,0.051789,0.0136357,0.0159648,0.0408793,0,0.0195721,0.0604747,0.0412441,0,0,0.00981277,0,0,0.0164174,0.0382613,0.0408997,0.0186501,0.0449962,0.0396737,0.0458241,0.038193,0.0340728,0.0591137,0.0396132,0.0442361,0.0676117,0.0280492,0.0374313,0.0150335,0.00735399,0.037405,0.0731928,0,0,0,0,0,0,0,0,0,0,0.0584352,0,0.0371291,0.038238,0,0
259,0.053544,0.0299247,0,0,0,0.0354792,0,0.034389,0,0,0.0214615,0,0,0.0537326,0.0483979,0.023692,0.0120855,0.0455384,0.0174988,0.0260225,0.0369261,0.0415499,0.0239427,0.0279509,0.0288668,0.021902,0.0206235,0.0532725,0.0519234,0.0144982,0.0155357,0.0408869,0,0.0195457,0.0606841,0.041052,0,0,0.00990038,0,0,0.0161927,0.0385726,0.0406826,0.0184112,0.0446387,0.0393449,0.0455632,0.038158,0.0338979,0.0590846,0.0396248,0.044241,0.0675144,0.0277453,0.0376452,0.0153994,0.00675504,0.0375387,0.0733588,0,0,0,0,0,0,0,0,0,0,0.0582421,0,0.0372925,0.037806,0,0
260,0.053632,0.0297374,0,0,0,0.0356657,0,0.0336835,0,0,0.0215175,0,0,0.0536913,0.0481585,0.0236528,0.0127688,0.0455066,0.0177368,0.02589,0.0373061,0.0418075,0.0239402,0.0278757,0.0286585,0.0221192,0.0208095,0.0517502,0.0519551,0.0143768,0.015553,0.0410997,0,0.0196338,0.0609262,0.0409651,0,0,0.00977166,0,0,0.0161771,0.0388292,0.0403708,0.0183344,0.0442464,0.0389196,0.0449648,0.0386263,0.0335385,0.0590682,0.0396964,0.0443808,0.067535,0.0274474,0.0378638,0.0155811,0.00652295,0.0377735,0.0734458,0,0,0,0,0,0,0,0,0,0,0.0578525,0,0.037248,0.0374961,0,0
261,0.0536278,0.0295248,0,0,0,0.0360801,0,0.0330485,0,0,0.0216035,0,0,0.0536164,0.0479067,0.0236219,0.0133799,0.0454512,0.0177366,0.0256791,0.0376628,0.0419207,0.0239105,0.0278288,0.0284885,0.0223569,0.0208847,0.0497628,0.0521052,0.0144668,0.0154676,0.0412768,0,0.0196825,0.0612159,0.0409541,0,0,0.0097666,0,0,0.0161484,0.0390139,0.0399914,0.018215,0.0439693,0.0386618,0.0446872,0.0388865,0.0330958,0.0590937,0.0397622,0.044513,0.0675458,0.02712,0.0379869,0.0157083,0.00629024,0.0380418,0.0735413,0,0,0,0,0,0,0,0,0,0,0.057373,0,0.0372643,0.0372549,0,0
262,0.0535942,0.0293456,0,0,0,0.0368072,0,0.0325225,0,0,0.0218575,0,0,0.0536055,0.0476843,0.0235631,0.0139519,0.0455508,0.0176845,0.0258205,0.0379542,0.0419818,0.0237546,0.0277901,0.0283564,0.0226662,0.021091,0.0477439,0.0523465,0.0145381,0.0153508,0.0412592,0,0.019733,0.0615436,0.0409681,0,0,0.00985532,0,0,0.0162131,0.0392151,0.039644,0.0179984,0.0436716,0.0385534,0.0446635,0.0388837,0.0326321,0.0590198,0.0397185,0.0445004,0.0675371,0.0267808,0.0381131,0.0158066,0.00613506,0.0383887,0.0735449,0,0,0,0,0,0,0,0,0,0,0.0568409,0,0.0373665,0.0371146,0,0
