Timestep,C7,CLAV,IMUL_L,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,RANK,RTHII,IMUL_R,IMUL_M,LASI,IMUR_M
230,0.0509592,0.0386458,0,0,0,0.0363172,0,0.0305893,0,0,0.0195,0,0,0.059866,0.0390042,0.0281076,0.0258193,0.0116769,0.0441861,0.0306518,0.0268645,0.0379467,0.0392673,0.0281905,0.0309967,0.0366798,0.020317,0.0250843,0.0204287,0.0467473,0.0204973,0.0239143,0.206446,0,0.0505648,0.0367238,0,0,0.0148165,0,0,0.0181024,0.0450018,0.244309,0.0410345,0.0165879,0.0565727,0.0338341,0.0504897,0.0724324,0.0441224,0.0640972,0.0453002,0.0502708,0.0722436,0.0188042,0.0340481,0.0117888,0.00571448,0.0438003,0.0661973,0,0,0,0,0,0,0,0,0.0167479,0.0547626,0,0,0.0464698,0
231,0.0506709,0.0388215,0,0,0,0.0362021,0,0.0296128,0,0,0.019451,0,0,0.0597762,0.0391615,0.0280542,0.0254145,0.0116435,0.0441241,0.0308025,0.0266224,0.0383877,0.0391589,0.0274038,0.0307829,0.0364564,0.0200416,0.024248,0.0214573,0.0468361,0.020358,0.023481,0.206687,0,0.0502773,0.0369243,0,0,0.0150727,0,0,0.0184394,0.0444482,0.243726,0.0403469,0.016162,0.0561319,0.0342376,0.0490383,0.0727812,0.0431036,0.0637076,0.0440648,0.0493814,0.0714346,0.0191754,0.0339865,0.0118313,0.00584008,0.0442686,0.0660942,0,0,0,0,0,0,0,0,0.0157127,0.054668,0,0,0.0456496,0
232,0.050443,0.0390301,0,0,0,0.0360302,0,0.028516,0,0,0.0194314,0,0,0.0596989,0.0391956,0.0280847,0.0249976,0.011723,0.0441743,0.0308695,0.0264129,0.0389583,0.0390874,0.0265522,0.0303573,0.035905,0.0197124,0.0233781,0.023169,0.0469919,0.0201623,0.023158,0.206295,0,0.0500643,0.0372668,0,0,0.0151702,0,0,0.0186964,0.0439448,0.243689,0.0394782,0.0153114,0.0559237,0.0348419,0.0481439,0.0738697,0.0421107,0.063574,0.0428983,0.0488223,0.0708839,0.0198154,0.0338768,0.0117355,0.00602316,0.0446743,0.0660584,0,0,0,0,0,0,0,0,0.0151074,0.0547739,0,0,0.0448475,0
233,0.0502877,0.0392345,0,0,0,0.0357818,0,0.0274383,0,0,0.0193554,0,0,0.0594742,0.0392201,0.0281874,0.0246111,0.012005,0.0443753,0.0308194,0.0263381,0.0395844,0.0391374,0.0255417,0.029881,0.0349887,0.0193896,0.0222721,0.0257418,0.0472176,0.0199531,0.0228035,0.20575,0,0.0499489,0.0376707,0,0,0.0151268,0,0,0.0189295,0.0433268,0.244417,0.0390266,0.0149141,0.055874,0.0355558,0.0478346,0.0753751,0.0409577,0.0635774,0.042077,0.0484667,0.0705098,0.021257,0.0337601,0.0116926,0.00624146,0.0449534,0.0660957,0,0,0,0,0,0,0,0,0.0149305,0.0548478,0,0,0.0444713,0
234,0.0501685,0.0393625,0,0,0,0.0357389,0,0.0265756,0,0,0.0192503,0,0,0.0591216,0.0392626,0.0284831,0.0241541,0.0124654,0.044609,0.0306579,0.0262615,0.0402297,0.0392528,0.0242683,0.0294088,0.0342183,0.0191051,0.0211822,0.0288292,0.0474204,0.0198129,0.0222466,0.204742,0,0.0498171,0.0381409,0,0,0.0150557,0,0,0.0190826,0.0426143,0.245061,0.0387655,0.0154595,0.0558708,0.0362606,0.0481498,0.0773373,0.0398066,0.063472,0.0414807,0.0480759,0.0699123,0.024292,0.0337241,0.0114725,0.00652203,0.0450799,0.0662493,0,0,0,0,0,0,0,0,0.0147694,0.0550198,0,0,0.0441897,0
235,0.0500544,0.0393975,0,0,0,0.0361313,0,0.0256722,0,0,0.0197122,0,0,0.058736,0.0392757,0.028893,0.023696,0.0130317,0.044781,0.0311733,0.0258949,0.0410522,0.0396106,0.022925,0.0288913,0.0334968,0.018807,0.0201053,0.0323201,0.0472619,0.0185757,0.0219456,0.202317,0,0.0497423,0.0385611,0,0,0.0146891,0,0,0.0196662,0.042167,0.245039,0.038835,0.0170152,0.05583,0.0369843,0.0490931,0.0808013,0.0390484,0.0629024,0.0402659,0.0473212,0.0690671,0.0314382,0.0335862,0.0111507,0.00758551,0.0450307,0.0665595,0,0,0,0,0,0,0,0,0.014012,0.0558551,0,0,0.0441061,0
236,0.0499367,0.0394353,0,0,0,0.0369002,0,0.0245185,0,0,0.0195047,0,0,0.0588628,0.039533,0.0292737,0.023072,0.0133558,0.0452969,0.0305943,0.0255388,0.042166,0.0400928,0.0217903,0.0283119,0.0330252,0.0186983,0.0188655,0.0360468,0.0473015,0.019346,0.0215496,0.20151,0,0.049368,0.0388745,0,0,0.0150325,0,0,0.0196376,0.0414462,0.244922,0.0390506,0.0180133,0.0556804,0.037669,0.0489971,0.0813617,0.0380952,0.0620813,0.039605,0.0465938,0.0688993,0.033866,0.033302,0.0108813,0.00780835,0.0449221,0.0667558,0,0,0,0,0,0,0,0,0.0138987,0.0558841,0,0,0.0434143,0
237,0.0498874,0.0394448,0,0,0,0.0377648,0,0.0231537,0,0,0.019527,0,0,0.0590244,0.0397777,0.0298783,0.0224624,0.0130916,0.0459753,0.0305717,0.025777,0.0435613,0.0408226,0.0209758,0.0279453,0.0327413,0.0183826,0.0174946,0.0401992,0.0470996,0.0195723,0.0216132,0.200399,0,0.0491208,0.0392446,0,0,0.0153695,0,0,0.0197023,0.0411807,0.244764,0.0394699,0.018836,0.0554823,0.0383488,0.048933,0.0819901,0.0372071,0.0612846,0.0386162,0.0457828,0.0686943,0.0370193,0.032932,0.0106004,0.00816765,0.0447039,0.0669299,0,0,0,0,0,0,0,0,0.0136964,0.0561674,0,0,0.0427033,0
238,0.0499057,0.0394356,0,0,0,0.0382449,0,0.0221342,0,0,0.019634,0,0,0.0592037,0.0400583,0.0305879,0.0219344,0.0124083,0.046826,0.030876,0.0260796,0.0446669,0.0417291,0.0202992,0.0276449,0.0324737,0.0178868,0.0158939,0.0449832,0.0467856,0.0197002,0.0218408,0.19873,0,0.0491067,0.0395668,0,0,0.0157594,0,0,0.0198026,0.0414808,0.244033,0.0401447,0.019677,0.0554419,0.0389204,0.0492557,0.0831701,0.0364211,0.0608791,0.0374611,0.0450674,0.0679406,0.0416448,0.0325083,0.0103219,0.00858657,0.0444018,0.0670613,0,0,0,0,0,0,0,0,0.0129131,0.0569122,0,0,0.0421478,0
239,0.0498845,0.0393992,0,0,0,0.0382979,0,0.0218782,0,0,0.0198217,0,0,0.0594238,0.0404924,0.0313982,0.0214935,0.0118597,0.0476726,0.0314538,0.0262866,0.0455487,0.0427859,0.0198515,0.0275077,0.0321967,0.017336,0.0144333,0.050183,0.0464257,0.0197218,0.0222919,0.196893,0,0.0493768,0.0397159,0,0,0.0164497,0,0,0.0196856,0.0420766,0.242785,0.0410855,0.0204816,0.0556065,0.0394894,0.0498616,0.0847826,0.0357614,0.0606684,0.0363808,0.0445241,0.0670488,0.0473465,0.0320497,0.0100908,0.00876791,0.0440447,0.0670977,0,0,0,0,0,0,0,0,0.0117154,0.058002,0,0,0.0419884,0
240,0.0499456,0.0392132,0,0,0,0.0385775,0,0.0220209,0,0,0.0200342,0,0,0.059746,0.041368,0.032188,0.0209885,0.0112421,0.0487273,0.0317451,0.0266419,0.0464568,0.0438903,0.019456,0.0276618,0.0320976,0.0171991,0.013603,0.0553111,0.0460196,0.0201461,0.0229803,0.197721,0,0.0492492,0.0396293,0,0,0.0164312,0,0,0.0202501,0.0416924,0.24336,0.041605,0.0203013,0.0557843,0.0399267,0.0491875,0.0833345,0.0348781,0.0600681,0.03658,0.0443624,0.0667197,0.0439484,0.0315825,0.00965043,0.00976655,0.0436545,0.0670761,0,0,0,0,0,0,0,0,0.0106689,0.0577685,0,0,0.0412684,0
241,0.0499852,0.0390374,0,0,0,0.039245,0,0.0224151,0,0,0.0202618,0,0,0.0600853,0.0422853,0.0334643,0.020598,0.0106513,0.0495888,0.0322299,0.026792,0.0473529,0.0452098,0.0190312,0.027758,0.0321929,0.0174883,0.0134413,0.0608678,0.0455498,0.0203531,0.0236892,0.197433,0,0.049663,0.0395985,0,0,0.0167667,0,0,0.0205051,0.0415102,0.243431,0.0421716,0.0203254,0.0564701,0.0405908,0.0489659,0.0835533,0.0347548,0.0595812,0.0363148,0.0440267,0.0665469,0.0448367,0.0310425,0.00933572,0.0103266,0.0434414,0.0670436,0,0,0,0,0,0,0,0,0.00986724,0.0581999,0,0,0.0408611,0
242,0.0500471,0.0388289,0,0,0,0.0401958,0,0.0230864,0,0,0.0205151,0,0,0.0603167,0.0431535,0.0352837,0.0202709,0.0101788,0.0506107,0.032653,0.0268161,0.0481591,0.0466514,0.0188307,0.0279921,0.0326017,0.0180934,0.0139289,0.0670003,0.0450887,0.0203997,0.0242104,0.197339,0,0.050276,0.0395553,0,0,0.0170883,0,0,0.0206764,0.0410711,0.243603,0.0425185,0.0200141,0.0571493,0.0411902,0.0486586,0.0838012,0.0348609,0.0594126,0.0360861,0.0437854,0.0664342,0.0454777,0.0305247,0.00905168,0.0107801,0.0434686,0.0670644,0,0,0,0,0,0,0,0,0.00956429,0.0582985,0,0,0.040464,0
243,0.0507016,0.0386716,0,0,0,0.0384455,0,0.0299869,0,0,0.0201052,0,0,0.060872,0.0448758,0.0419885,0.020517,0.0126879,0.0520539,0.0331911,0.0269862,0.05033,0.0489939,0.017917,0.0281165,0.0323068,0.0185528,0.0150185,0.0647117,0.044919,0.019932,0.0243601,0.195711,0,0.0509564,0.038826,0,0,0.0176505,0,0,0.020225,0.0394454,0.24484,0.0418936,0.0200417,0.0572096,0.0412254,0.0477899,0.0830628,0.034353,0.0600121,0.0372854,0.0447324,0.0664181,0.0463198,0.0300741,0.00905317,0.0111125,0.0436151,0.0672135,0,0,0,0,0,0,0,0,0.00725203,0.0572102,0,0,0.0394022,0
244,0.0501959,0.0385671,0,0,0,0.0369664,0,0.0324768,0,0,0.0201043,0,0,0.0603023,0.0461818,0.0463067,0.0197526,0.0127387,0.0520374,0.0324031,0.026915,0.0511795,0.0506732,0.0185919,0.0286821,0.0325445,0.0191546,0.0156238,0.0692303,0.0454024,0.0194779,0.0236792,0.187733,0,0.0560056,0.0390856,0,0,0.0181483,0,0,0.0197499,0.0415871,0.238986,0.0460905,0.0225766,0.0579944,0.0417253,0.0542162,0.0960756,0.0379219,0.0563059,0.0312201,0.0421726,0.0637982,0.0684099,0.0300018,0.009014,0.0107771,0.0441294,0.0665137,0,0,0,0,0,0,0,0,0.00961594,0,0,0,0.0396192,0
245,0.0502669,0.0384597,0,0,0,0.0349975,0,0.0352621,0,0,0.020161,0,0,0.0603577,0.046517,0.0505842,0.0196431,0.0128219,0.053085,0.0324417,0.0269485,0.0515708,0.0513555,0.0182788,0.0296749,0.0330079,0.0202924,0.016872,0.0745496,0.0452097,0.0193393,0.0238278,0.18758,0,0.0562363,0.0391539,0,0,0.0183812,0,0,0.0198072,0.0409537,0.238708,0.0457694,0.0227018,0.0578617,0.0420152,0.0541379,0.0963953,0.0379046,0.0560141,0.0307726,0.0420012,0.0635545,0.0695366,0.0297496,0.00893024,0.0110584,0.0440689,0.0667695,0,0,0,0,0,0,0,0,0.0102212,0,0,0,0.039022,0
246,0.05032,0.0385237,0,0,0,0.0327742,0,0.0378986,0,0,0.0203008,0,0,0.0604065,0.0466802,0.0534971,0.0197568,0.0130786,0.0540242,0.0327439,0.0270417,0.0518201,0.0518532,0.0180439,0.0306735,0.0333636,0.0218499,0.0188044,0.0797141,0.0448509,0.0189811,0.0240717,0.187778,0,0.0563126,0.0391859,0,0,0.0185649,0,0,0.0198683,0.040589,0.238847,0.0452516,0.0227388,0.057628,0.0420944,0.0538734,0.0963599,0.0379545,0.055732,0.0303533,0.0417512,0.0633622,0.0692366,0.0296007,0.00906918,0.011096,0.0437281,0.0670615,0,0,0,0,0,0,0,0,0.0107652,0,0,0,0.0384578,0
247,0.0504788,0.0387114,0,0,0,0.0318316,0,0.0386094,0,0,0.0200407,0,0,0.0605537,0.0466919,0.0539257,0.020057,0.0133513,0.0540799,0.0323492,0.0270356,0.0518305,0.0524229,0.0181879,0.0315334,0.0337429,0.0234412,0.0209696,0.0820393,0.0448101,0.0192872,0.0241802,0.187353,0,0.0565706,0.0390672,0,0,0.0185159,0,0,0.019887,0.0408218,0.238141,0.0448672,0.0228142,0.0572793,0.0418467,0.0539486,0.0967473,0.0382113,0.0554454,0.0298729,0.0415731,0.0632726,0.0712771,0.0296546,0.00908214,0.0110019,0.0431226,0.0672217,0,0,0,0,0,0,0,0,0.0114989,0,0,0,0.0381397,0
248,0.0512179,0.038849,0,0,0,0.0331233,0,0.0378685,0,0,0.0202386,0,0,0.0609866,0.0457882,0.0529737,0.0212042,0.013506,0.0542643,0.0335731,0.0269105,0.0512726,0.0523125,0.0182833,0.0323932,0.0341061,0.0248304,0.023141,0.081489,0.0440896,0.0189299,0.025085,0.19528,0,0.0523348,0.0387988,0,0,0.0184103,0,0,0.019796,0.0383905,0.243675,0.0404218,0.0199492,0.0560918,0.0414367,0.0476037,0.0842741,0.0347657,0.059002,0.0355506,0.0439761,0.0650568,0.0510234,0.029708,0.00919512,0.0108209,0.0422152,0.0682494,0,0,0,0,0,0,0,0,0.00959828,0.0570504,0,0,0.036944,0
249,0.0515268,0.0387725,0,0,0,0.0344299,0,0.0370277,0,0,0.0201019,0,0,0.0608467,0.0456168,0.0511455,0.021246,0.0131444,0.0540547,0.0336584,0.0263167,0.0512364,0.0525812,0.0191893,0.0327319,0.0340165,0.0255171,0.0244148,0.0790039,0.0441991,0.0190953,0.0251273,0.195267,0,0.0527938,0.0387046,0,0,0.0182079,0,0,0.019391,0.0387311,0.243421,0.0399851,0.0200232,0.0554381,0.0409759,0.0472437,0.0839641,0.0350969,0.0593375,0.0358695,0.0443088,0.0651601,0.0511731,0.0301333,0.00952086,0.0104404,0.0419635,0.0686392,0,0,0,0,0,0,0,0,0.009224,0.0568877,0,0,0.0366936,0
250,0.0510966,0.0390759,0,0,0,0.0341617,0,0.0362467,0,0,0.0196042,0,0,0.0602844,0.0461422,0.0488292,0.0206634,0.0132383,0.052765,0.0323167,0.0263161,0.0518485,0.0531393,0.0200264,0.033163,0.0340634,0.0257631,0.0246347,0.0757792,0.0451263,0.0186417,0.0242079,0.186358,0,0.0577663,0.0386729,0,0,0.0173109,0,0,0.0193517,0.0425227,0.238107,0.0436528,0.0219516,0.0553975,0.0403666,0.0539487,0.0963113,0.0396145,0.0556269,0.0299761,0.0418985,0.063049,0.0723262,0.03092,0.00982304,0.00986354,0.0427687,0.0679643,0,0,0,0,0,0,0,0,0.0112258,0,0,0,0.037714,0
251,0.0510451,0.0392462,0,0,0,0.0339531,0,0.0362217,0,0,0.0192746,0,0,0.0599586,0.0442427,0.047701,0.024458,0.0126426,0.051477,0.0318545,0.0256041,0.0528367,0.0553278,0.020878,0.0333087,0.0336761,0.025895,0.0243449,0.0745284,0.0456608,0.0182947,0.0238837,0.184814,0,0.0587456,0.0383365,0,0,0.0168914,0,0,0.0191154,0.0465451,0.237776,0.0411477,0.0221557,0.0536914,0.0398183,0.0532681,0.095217,0.0416344,0.0556842,0.0298566,0.0421168,0.0631536,0.075237,0.0314289,0.0102385,0.00932885,0.043381,0.0675064,0,0,0,0,0,0,0,0,0.0114416,0,0,0,0,0
252,0.0519147,0.0390821,0,0,0,0.0337153,0,0.0349709,0,0,0.0195281,0,0,0.0603616,0.0448173,0.0447037,0.0211513,0.0128807,0.0525382,0.032996,0.0272249,0.0510779,0.0532182,0.02071,0.0333087,0.0337945,0.026057,0.0240484,0.069916,0.0450332,0.0184899,0.0242321,0.19327,0,0.0540792,0.0382347,0,0,0.0162659,0,0,0.0193665,0.0408528,0.243701,0.0386329,0.0195044,0.0536506,0.0391642,0.0479531,0.0839946,0.0366376,0.059667,0.0365095,0.0449679,0.0653116,0.0537914,0.0316784,0.010134,0.00958729,0.0426717,0.0692335,0,0,0,0,0,0,0,0,0.00850141,0.0572352,0,0,0.0369932,0
253,0.051969,0.03906,0,0,0,0.0337006,0,0.0343067,0,0,0.0196237,0,0,0.0600689,0.0444452,0.0425144,0.020926,0.0124633,0.0522571,0.0329327,0.0272643,0.0507184,0.0527789,0.021063,0.032982,0.0335997,0.0256561,0.0231653,0.0662078,0.0452279,0.0182237,0.0237911,0.192903,0,0.0542943,0.038178,0,0,0.0158128,0,0,0.019272,0.0411085,0.243995,0.0381602,0.019961,0.0530153,0.0387012,0.0475023,0.0832937,0.0362803,0.0600959,0.0369283,0.0453001,0.0654804,0.0534832,0.0320649,0.0102258,0.00940396,0.0425404,0.0693965,0,0,0,0,0,0,0,0,0.00889907,0.0575082,0,0,0.0369749,0
254,0.0512256,0.0390881,0,0,0,0.033683,0,0.033956,0,0,0.0194172,0,0,0.0591054,0.0433366,0.0408331,0.023116,0.0116727,0.0508204,0.0313916,0.0259525,0.051651,0.0542297,0.0215641,0.0326298,0.0331877,0.0250783,0.0220851,0.0630776,0.0462214,0.0178299,0.0225222,0.189998,0,0.0585786,0.0381387,0,0,0.0154664,0,0,0.018899,0.0451898,0.242653,0.0394059,0.0200025,0.0518249,0.038302,0.0501537,0.0877057,0.0399722,0.0569721,0.0326367,0.0430714,0.0630857,0.0597506,0.032739,0.0104654,0.00895096,0.0430843,0.0679909,0,0,0,0,0,0,0,0,0.0113523,0,0,0,0,0
255,0.0513345,0.038706,0,0,0,0.0349536,0,0.0288245,0,0,0.0201316,0,0,0.0590103,0.0425152,0.0353055,0.0200459,0.00976301,0.0517188,0.0317482,0.0271428,0.0489684,0.0508664,0.022034,0.0330396,0.0344227,0.026067,0.0223228,0.0650065,0.0455977,0.0189118,0.0233938,0.192695,0,0.0550549,0.0388982,0,0,0.0155585,0,0,0.0190729,0.0433594,0.240975,0.038319,0.0196668,0.0526857,0.0384552,0.0489501,0.08608,0.0371436,0.058484,0.0335235,0.0434789,0.0647501,0.062865,0.0327405,0.0100378,0.00873011,0.0424335,0.0693826,0,0,0,0,0,0,0,0,0.0123392,0.0583864,0,0,0.0379789,0
256,0.0518454,0.0387419,0,0,0,0.035759,0,0.0311511,0,0,0.019489,0,0,0.0597153,0.0431764,0.0364358,0.0207742,0.0120331,0.0522545,0.0318672,0.0275736,0.0499335,0.0514786,0.0211636,0.0323245,0.0332893,0.0254258,0.0220549,0.0538892,0.0457159,0.0185942,0.023354,0.190215,0,0.0551934,0.0381043,0,0,0.0157877,0,0,0.0187836,0.0426687,0.242545,0.0369674,0.0208009,0.0519456,0.037989,0.0469841,0.0838585,0.0368415,0.0600308,0.0358397,0.0458406,0.0658947,0.0617764,0.0326558,0.0103735,0.0087551,0.0428309,0.0691634,0,0,0,0,0,0,0,0,0.00945557,0.056575,0,0,0.037541,0
257,0.0512755,0.0383313,0,0,0,0.0360967,0,0.0279292,0,0,0.0201662,0,0,0.0590537,0.0419902,0.0333747,0.020273,0.010365,0.0526313,0.0317164,0.0276914,0.0487297,0.0502571,0.0214709,0.0324438,0.0338608,0.0265398,0.022794,0.0546483,0.0460096,0.0190445,0.0235627,0.192033,0,0.0555039,0.0387757,0,0,0.0156905,0,0,0.0189793,0.0437414,0.240661,0.0371126,0.0202798,0.0524013,0.0380631,0.0477444,0.0852584,0.0375764,0.0585818,0.0332132,0.043564,0.0650485,0.0660886,0.032777,0.0102944,0.00866093,0.0429672,0.0689104,0,0,0,0,0,0,0,0,0.0131519,0.0578493,0,0,0.038538,0
258,0.0512591,0.0381175,0,0,0,0.0371585,0,0.0275191,0,0,0.0201382,0,0,0.0591148,0.0417044,0.0325979,0.0204425,0.0107595,0.0533813,0.0317485,0.0280221,0.04891,0.0499008,0.0211453,0.0320156,0.0336323,0.0268166,0.0232763,0.0507165,0.046162,0.0191277,0.0236518,0.191306,0,0.0557298,0.0386866,0,0,0.0157532,0,0,0.0188787,0.0437652,0.240809,0.0365301,0.02046,0.0521833,0.037771,0.0477063,0.0850667,0.0377738,0.0587204,0.0333648,0.0437997,0.0652297,0.0671712,0.0328136,0.0102668,0.00865267,0.0432218,0.0689713,0,0,0,0,0,0,0,0,0.0136045,0.0577245,0,0,0.0388884,0
259,0.0512272,0.0379453,0,0,0,0.0387443,0,0.0271052,0,0,0.0200689,0,0,0.0591749,0.0415537,0.0320914,0.0205256,0.0114618,0.0540911,0.0316816,0.0283332,0.0493175,0.0496243,0.0209387,0.0320508,0.0333964,0.0271447,0.0237839,0.0475577,0.0461818,0.0191678,0.0238243,0.190703,0,0.0560613,0.0385765,0,0,0.015762,0,0,0.0188386,0.0437037,0.240884,0.036102,0.0204693,0.0519637,0.0375124,0.0478762,0.0849815,0.0379321,0.0588853,0.0336069,0.0441313,0.0653267,0.0684293,0.0328181,0.0103013,0.00864868,0.0433928,0.0691148,0,0,0,0,0,0,0,0,0.0139338,0.057658,0,0,0.0391536,0
260,0.0512754,0.03782,0,0,0,0.040708,0,0.0265648,0,0,0.0204069,0,0,0.0591788,0.0415934,0.031877,0.0204325,0.0138588,0.0546106,0.0320065,0.0289576,0.0504781,0.0491536,0.0201914,0.0319247,0.0331173,0.0272089,0.0240472,0.0440453,0.0459814,0.0185732,0.0242948,0.190531,0,0.0570069,0.0384821,0,0,0.0155606,0,0,0.0190659,0.0434998,0.240803,0.0357598,0.0201673,0.0519673,0.0374213,0.0479037,0.0843179,0.0385198,0.0590597,0.0338198,0.0444467,0.0654809,0.0696497,0.032723,0.0102415,0.00886251,0.0434186,0.0690147,0,0,0,0,0,0,0,0,0.014157,0.0575718,0,0,0.0394136,0
261,0.0512172,0.0377729,0,0,0,0.0420519,0,0.0262015,0,0,0.0205089,0,0,0.059153,0.0416551,0.031601,0.0207974,0.0153476,0.0550096,0.0321296,0.0298425,0.0514002,0.0481873,0.0194044,0.0318875,0.0332893,0.0275024,0.0245403,0.041769,0.0460142,0.0182729,0.0244977,0.190569,0,0.0581172,0.0383184,0,0,0.0153932,0,0,0.0191353,0.0434469,0.240908,0.0352869,0.0199749,0.0517613,0.0372728,0.0476208,0.0836611,0.0388945,0.0592914,0.0340837,0.044725,0.0656344,0.0702374,0.0327556,0.0102997,0.00891362,0.0434436,0.0686765,0,0,0,0,0,0,0,0,0.0144964,0.0574008,0,0,0.0397795,0
262,0.0511408,0.0378068,0,0,0,0.0430384,0,0.0259881,0,0,0.0207293,0,0,0.0589683,0.0418083,0.0315687,0.0213425,0.0165525,0.0552322,0.0323478,0.0308656,0.052641,0.0472396,0.0187452,0.0321319,0.0335025,0.0278595,0.0252023,0.0403496,0.0461241,0.0176007,0.0245968,0.190768,0,0.0590033,0.0381004,0,0,0.0151786,0,0,0.0192013,0.0435062,0.241045,0.0348108,0.0198092,0.0512444,0.0370179,0.0471127,0.0830909,0.0389642,0.0595689,0.0343614,0.0449679,0.0658382,0.0705854,0.0329102,0.0105182,0.00892739,0.0434137,0.0683671,0,0,0,0,0,0,0,0,0.0149958,0.0571819,0,0,0.0401649,0
263,0.0510701,0.037921,0,0,0,0.0437695,0,0.0257223,0,0,0.0200139,0,0,0.0591247,0.0422015,0.0320453,0.0216363,0.0173091,0.0553144,0.0315404,0.0318565,0.0534618,0.0465571,0.0185373,0.032616,0.0338162,0.028394,0.0260085,0.0395764,0.0465689,0.0187434,0.0243767,0.192606,0,0.0599922,0.0379222,0,0,0.0159287,0,0,0.0183122,0.0431595,0.241392,0.0345001,0.0192002,0.0505264,0.0369545,0.0467453,0.081164,0.0389955,0.0596396,0.0349741,0.045243,0.0658224,0.0677878,0.0329558,0.0107459,0.0079812,0.0432626,0.0681243,0,0,0,0,0,0,0,0,0.015678,0.0564969,0,0,0.040348,0
264,0.0509973,0.0379916,0,0,0,0.0443844,0,0.0256547,0,0,0.0199884,0,0,0.059018,0.0424857,0.0329264,0.0218427,0.0177058,0.055317,0.031312,0.0327694,0.0540291,0.0459472,0.0185419,0.0334519,0.0343422,0.0291867,0.0269322,0.0390514,0.0466839,0.0186651,0.024338,0.193115,0,0.0608608,0.0378331,0,0,0.015855,0,0,0.0182011,0.0432005,0.241332,0.0339334,0.0190985,0.0499113,0.0367252,0.0467784,0.0805616,0.0391908,0.0597293,0.0352575,0.0454681,0.0659553,0.0679239,0.0329998,0.0107767,0.00796844,0.0428908,0.0679718,0,0,0,0,0,0,0,0,0.0160597,0.0561004,0,0,0.0406097,0
265,0.0509419,0.0380466,0,0,0,0.0447471,0,0.0256697,0,0,0.0200069,0,0,0.0589025,0.0427615,0.0332551,0.0220714,0.0181807,0.0553009,0.0311053,0.0335909,0.0544342,0.0454148,0.0187145,0.0340831,0.0349048,0.0297914,0.0276721,0.0385715,0.0466744,0.0185793,0.0241479,0.193713,0,0.0616657,0.0377165,0,0,0.0157225,0,0,0.018129,0.043306,0.241262,0.0335037,0.0190067,0.0493629,0.0364646,0.0466526,0.079923,0.0394274,0.0598637,0.03559,0.0456854,0.0660405,0.0681628,0.0330358,0.0108577,0.00794901,0.0424084,0.0677481,0,0,0,0,0,0,0,0,0.0164503,0.0557011,0,0,0.0408835,0
266,0.0508987,0.038097,0,0,0,0.0453216,0,0.0255981,0,0,0.019989,0,0,0.0588611,0.0430415,0.0329642,0.0223461,0.0185913,0.0553935,0.0309167,0.0342833,0.0547501,0.0449822,0.0190363,0.0344631,0.0354718,0.0302213,0.028286,0.0376077,0.0467837,0.018561,0.0241614,0.194416,0,0.0624205,0.0375997,0,0,0.0154898,0,0,0.0180795,0.043486,0.241302,0.0333079,0.0189681,0.0489907,0.0361173,0.0465343,0.0792011,0.0397387,0.059962,0.0359369,0.0458812,0.06615,0.0682974,0.0331161,0.0108958,0.00792521,0.0420293,0.0674691,0,0,0,0,0,0,0,0,0.0169314,0.0551683,0,0,0.041203,0
267,0.0509104,0.0381132,0,0,0,0.0465838,0,0.0255208,0,0,0.0199526,0,0,0.0588707,0.0433317,0.0326355,0.0226651,0.0188393,0.0555773,0.0307064,0.0349162,0.0549842,0.0445589,0.0194187,0.0348537,0.0360533,0.030646,0.0289129,0.035838,0.0470268,0.0185508,0.024151,0.1952,0,0.0630666,0.0375165,0,0,0.0151996,0,0,0.0180949,0.043753,0.241445,0.0330912,0.0189575,0.048524,0.0358444,0.0464887,0.0784502,0.0400402,0.0601026,0.0363159,0.0461413,0.0662229,0.068245,0.0332348,0.0110506,0.0079213,0.0419835,0.0672788,0,0,0,0,0,0,0,0,0.0174665,0.054604,0,0,0.0415115,0
268,0.0509336,0.0380369,0,0,0,0.0485514,0,0.0255664,0,0,0.0199046,0,0,0.0588011,0.0436186,0.0323226,0.0230478,0.0188151,0.0555939,0.0304673,0.0354209,0.0551107,0.0441297,0.0198332,0.035381,0.0367662,0.0310327,0.0295169,0.0333255,0.0471892,0.0184978,0.0239406,0.195756,0,0.0635902,0.0374355,0,0,0.0148825,0,0,0.0181769,0.0440667,0.241686,0.0328121,0.019101,0.0481412,0.0356131,0.0465165,0.0776339,0.040195,0.0603507,0.0368201,0.046467,0.0663774,0.0680956,0.0333507,0.0112821,0.00796685,0.042208,0.0672448,0,0,0,0,0,0,0,0,0.0180653,0.0544659,0,0,0.0417701,0
