Timestep,C7,CLAV,IMUL_L,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,IMUL_M
182,0.0598411,0.0327718,0,0,0,0,0,0.0543976,0,0.0278713,0.044709,0,0,0.0197826,0,0,0.0582275,0.0484523,0.0307297,0.0297535,0.0114996,0.0500081,0.02879,0.0377875,0.0470169,0.0405646,0.0322903,0.0355261,0.0384703,0.0294732,0.0305354,0.0181207,0.0503597,0.0220512,0.0223934,0.0531879,0,0.0268781,0.0660959,0.0337074,0,0,0.0164498,0,0,0.0191658,0.0487846,0.0483683,0.0236712,0.0216201,0.0378557,0.0416068,0.0445401,0.0531203,0.0405885,0.0340194,0.0585817,0.0450045,0.047676,0.0680685,0.0261949,0.029918,0.00875078,0.0127774,0.0397034,0.0713853,0,0,0,0,0,0,0,0,0
183,0.0598557,0.0326494,0,0,0,0,0,0.0557762,0,0.0287,0.0454549,0,0,0.0197378,0,0,0.0583102,0.0482464,0.0304605,0.0304303,0.0116252,0.0495983,0.0286334,0.0385215,0.0453485,0.041076,0.0340414,0.0360423,0.0387359,0.0298106,0.0311538,0.0171503,0.0504088,0.022171,0.0222666,0.0533599,0,0.027181,0.0657341,0.0335966,0,0,0.0164041,0,0,0.0191371,0.0493224,0.0486529,0.0232434,0.0217336,0.0375934,0.0414772,0.0448409,0.0526006,0.0405408,0.0343448,0.058595,0.0451603,0.0477829,0.0682766,0.0266022,0.0299877,0.00884799,0.0126536,0.0395943,0.0711403,0,0,0,0,0,0,0,0,0
184,0.0597637,0.0325723,0,0,0,0,0,0.0579836,0,0.0293971,0.0461111,0,0,0.0195913,0,0,0.0584039,0.0482165,0.0304627,0.0311053,0.0122763,0.0491702,0.0284707,0.0391171,0.0441804,0.0411678,0.0355194,0.036438,0.0388976,0.0300481,0.0318798,0.0160249,0.0505198,0.0222739,0.0223151,0.0535704,0,0.0275462,0.0652829,0.0334993,0,0,0.0163903,0,0,0.0190777,0.0499021,0.0488908,0.0230179,0.0217897,0.0373514,0.0414142,0.0452301,0.0521258,0.0404633,0.0346964,0.0587069,0.0453151,0.047899,0.0683631,0.0270165,0.0299647,0.00891822,0.012589,0.03949,0.07088,0,0,0,0,0,0,0,0,0
185,0.0596948,0.0325225,0,0,0,0,0,0.0595628,0,0.0304482,0.0468948,0,0,0.0195064,0,0,0.05845,0.0480059,0.0307924,0.0319615,0.0138969,0.0488033,0.0282893,0.0397489,0.0429898,0.0414136,0.036766,0.0367432,0.0390515,0.0302462,0.0324703,0.0154771,0.0506354,0.0224179,0.0222165,0.0536703,0,0.0277959,0.0648402,0.0334216,0,0,0.0163814,0,0,0.018915,0.0506271,0.049109,0.0229834,0.0220581,0.0370906,0.041397,0.0456466,0.0522446,0.0403662,0.0351989,0.0589959,0.0455116,0.0481047,0.0686117,0.0273114,0.0299258,0.00895544,0.0124418,0.0394313,0.0706363,0,0,0,0,0,0,0,0,0
186,0.0595925,0.0324693,0,0,0,0,0,0.0601726,0,0.03169,0.0476712,0,0,0.0195577,0,0,0.0584314,0.0474977,0.0317582,0.032808,0.0162406,0.0485278,0.0282451,0.040296,0.0416922,0.0416552,0.0377524,0.0371233,0.0392275,0.0304573,0.0326569,0.0153817,0.0507275,0.0225874,0.0220043,0.0540432,0,0.0281214,0.064541,0.033379,0,0,0.0163579,0,0,0.0187401,0.0515192,0.0495404,0.0229205,0.0224527,0.0367996,0.0413532,0.0460362,0.0525238,0.0403487,0.0357645,0.0594001,0.0458082,0.0482096,0.0690133,0.0277656,0.029907,0.00898877,0.0123215,0.0394186,0.0704422,0,0,0,0,0,0,0,0,0
187,0.0595025,0.0323741,0,0,0,0,0,0.0597028,0,0.0331026,0.0482983,0,0,0.0196192,0,0,0.058367,0.046823,0.0331809,0.0335109,0.0189938,0.0482444,0.0281413,0.0408094,0.0403742,0.0419234,0.0382821,0.0374063,0.0392924,0.0306064,0.0324239,0.015819,0.0508022,0.0226247,0.0219338,0.0547265,0,0.0285377,0.0644055,0.0333783,0,0,0.0164025,0,0,0.0186705,0.0525394,0.0500732,0.022787,0.0230462,0.0365136,0.0412673,0.0463393,0.0526292,0.0403579,0.0363244,0.0596381,0.0463531,0.0482045,0.0692079,0.0283903,0.0298221,0.0090125,0.0122735,0.0393754,0.0704116,0,0,0,0,0,0,0,0,0
188,0.0594624,0.0323221,0,0,0,0,0,0.0584022,0,0.0339021,0.0487113,0,0,0.0196802,0,0,0.0581675,0.0461642,0.0351522,0.0340809,0.0215785,0.0478635,0.0281108,0.0413305,0.0392749,0.0422114,0.0382785,0.0375376,0.0392491,0.0305868,0.0319165,0.0172261,0.0507437,0.0225863,0.0219529,0.055689,0,0.0291077,0.0643462,0.0333925,0,0,0.0164736,0,0,0.0186626,0.0533118,0.0505778,0.0225542,0.0238682,0.0363462,0.0412457,0.046393,0.0525658,0.0403544,0.0366996,0.0596369,0.0467427,0.0481478,0.0692018,0.0290618,0.0296739,0.00894362,0.0122839,0.0393438,0.0703066,0,0,0,0,0,0,0,0,0
189,0.0593734,0.0330404,0,0,0,0,0,0.0568209,0,0.0309151,0.0489358,0,0,0.0189962,0,0,0.0587315,0.0462303,0.0343352,0.0350462,0.0195465,0.0468529,0.0280457,0.0399389,0.0381298,0.0438756,0.0394112,0.0395419,0.0415014,0.0326653,0.0346199,0.0220128,0.050441,0.0220581,0.0218353,0.0487766,0,0.0255514,0.0645818,0.0330699,0,0,0.0162289,0,0,0.0193514,0.0538404,0.0477749,0.0222577,0.0252753,0.0351734,0.0415624,0.0454515,0.0505103,0.0386187,0.0363094,0.063056,0.0512288,0.0526326,0.0720777,0.0233536,0.0294549,0.00831454,0.0125002,0.0401241,0.0700584,0,0,0,0,0,0,0,0,0
190,0.0594281,0.0333258,0,0,0,0,0,0.0575247,0,0.0306178,0.0490279,0,0,0.018623,0,0,0.0592023,0.0464687,0.0349205,0.0358704,0.0181562,0.0463966,0.0279881,0.0390525,0.0378712,0.0447664,0.0399788,0.040651,0.0428656,0.0333811,0.0358119,0.0241936,0.0503871,0.021976,0.0218501,0.0488924,0,0.0257041,0.0647593,0.0327722,0,0,0.0162017,0,0,0.0194916,0.0541916,0.0482357,0.0219506,0.0254952,0.0345228,0.0416092,0.0454424,0.0503052,0.0385105,0.0364744,0.0631412,0.0515399,0.0528463,0.0722502,0.0233815,0.0293826,0.00813141,0.0125768,0.0404655,0.0698951,0,0,0,0,0,0,0,0,0
191,0.0594676,0.0343162,0,0,0,0,0,0.0577058,0,0.0313864,0.0492089,0,0,0.0179131,0,0,0.0595757,0.0463184,0.0359277,0.0362252,0.0176944,0.0461409,0.0275057,0.0381772,0.0375144,0.0449672,0.0403752,0.0414944,0.0438926,0.0337258,0.036537,0.0264966,0.050786,0.0217835,0.0216024,0.0495819,0,0.0259676,0.0649793,0.0320958,0,0,0.0158056,0,0,0.0195274,0.0547195,0.0486923,0.0215798,0.0257702,0.0341809,0.0414376,0.0454876,0.0502247,0.0386234,0.0368906,0.0629123,0.0514799,0.0526245,0.0719708,0.0237593,0.0294499,0.00841741,0.012471,0.0412267,0.0696011,0,0,0,0,0,0,0,0,0
192,0.0596812,0.0338021,0,0,0,0,0,0.0567455,0,0.0313201,0.048866,0,0,0.0180393,0,0,0.0599565,0.0464234,0.036443,0.0365233,0.0176105,0.0461296,0.0277864,0.0378705,0.0374578,0.0445451,0.0403818,0.0419359,0.0443603,0.0339758,0.03708,0.0271159,0.05058,0.0220059,0.0217093,0.0491277,0,0.0258778,0.0652541,0.032026,0,0,0.0159675,0,0,0.0194899,0.054809,0.0487659,0.0212507,0.0258164,0.0336449,0.0413396,0.0454723,0.0501824,0.0385979,0.0369268,0.0629471,0.0517636,0.0529044,0.0720085,0.0232872,0.0293556,0.00830748,0.0124248,0.0408276,0.0695863,0,0,0,0,0,0,0,0,0
193,0.0597484,0.0332232,0,0,0,0,0,0.0553263,0,0.0319108,0.0483327,0,0,0.0184181,0,0,0.0599137,0.0465442,0.0366435,0.0366304,0.0175363,0.0461938,0.0280521,0.0379773,0.0376587,0.0436042,0.0399589,0.0416089,0.0439547,0.0335726,0.0368376,0.026877,0.0502832,0.0224838,0.0219297,0.0485484,0,0.025746,0.0656031,0.0320899,0,0,0.0160754,0,0,0.0192916,0.0547465,0.0486533,0.0210594,0.0259112,0.0331753,0.0412055,0.045706,0.0504425,0.0388821,0.0370004,0.0627855,0.0519091,0.0530152,0.0719591,0.0227542,0.0294303,0.00827256,0.0121513,0.0403796,0.0695081,0,0,0,0,0,0,0,0,0
194,0.0598662,0.0330197,0,0,0,0,0,0.053349,0,0.0321087,0.0477514,0,0,0.018641,0,0,0.0596632,0.046351,0.0367767,0.0361918,0.0176208,0.0464387,0.0282643,0.0382857,0.0376901,0.0425172,0.0393625,0.04075,0.0430634,0.0327938,0.0359425,0.0263698,0.050266,0.0228369,0.0220039,0.0482682,0,0.0257012,0.0659627,0.031959,0,0,0.0160872,0,0,0.018966,0.0547758,0.0486752,0.0209078,0.0259482,0.033108,0.0409513,0.0457311,0.0506555,0.0392346,0.0369403,0.0624606,0.0517854,0.0529023,0.0716932,0.0223503,0.0294865,0.00845319,0.0118754,0.0401047,0.0695396,0,0,0,0,0,0,0,0,0
195,0.0600025,0.0328062,0,0,0,0,0,0.0510687,0,0.0327577,0.0472506,0,0,0.019033,0,0,0.0596592,0.046082,0.0364791,0.0355932,0.0180861,0.0466753,0.0285879,0.0390689,0.0379464,0.0414544,0.0385883,0.0394731,0.0416855,0.0318144,0.0347925,0.0254699,0.050277,0.0233024,0.0220962,0.0482713,0,0.0255425,0.0663429,0.0318689,0,0,0.0161882,0,0,0.0186155,0.0548555,0.0486734,0.0209844,0.0258629,0.0332098,0.0406129,0.0455634,0.0507798,0.0394502,0.0367138,0.0622492,0.051741,0.0527017,0.0714723,0.0220836,0.029619,0.00868287,0.0115944,0.0398655,0.0696454,0,0,0,0,0,0,0,0,0
196,0.0601796,0.0327435,0,0,0,0,0,0.0492091,0,0.0340384,0.04689,0,0,0.0192294,0,0,0.0596685,0.0460466,0.0353294,0.0351342,0.0194318,0.046811,0.0289439,0.0404553,0.0386344,0.0403968,0.0378596,0.0380593,0.039901,0.0307275,0.0334866,0.0246014,0.0504107,0.023585,0.0221356,0.0488538,0,0.0255351,0.0668046,0.031631,0,0,0.0161686,0,0,0.0184296,0.0547509,0.0487247,0.0211231,0.0255357,0.0332414,0.0402289,0.045278,0.0509748,0.0395246,0.0365413,0.062095,0.0515806,0.052421,0.0711675,0.0223503,0.0298381,0.00890958,0.0112445,0.0398407,0.0696299,0,0,0,0,0,0,0,0,0
197,0.0601827,0.0320874,0,0,0,0,0,0.0486063,0,0.0367776,0.0468915,0,0,0.020037,0,0,0.0590172,0.0455081,0.0341131,0.0343115,0.0202302,0.0469968,0.0293022,0.0411688,0.0392912,0.0391732,0.0370963,0.0369351,0.0386318,0.0299446,0.0321375,0.022002,0.0502823,0.0245139,0.0226887,0.0522616,0,0.0282554,0.0672378,0.0319459,0,0,0.0164394,0,0,0.0180814,0.0546641,0.0497282,0.0212849,0.0238989,0.0339623,0.0399696,0.0449427,0.0520463,0.0401639,0.0362852,0.0608893,0.0492533,0.0510224,0.0706294,0.0261406,0.0300371,0.00921066,0.0109509,0.0393523,0.0697184,0,0,0,0,0,0,0,0,0
198,0.0602105,0.0319442,0,0,0,0,0,0.0472171,0,0.0369523,0.0472957,0,0,0.0200676,0,0,0.059211,0.0452613,0.0320863,0.0344399,0.0193982,0.0469273,0.0295738,0.0412798,0.040111,0.0388148,0.0367738,0.0365403,0.0382657,0.0298134,0.0321078,0.0221202,0.0500977,0.0247181,0.0229274,0.0531716,0,0.028187,0.0674839,0.031758,0,0,0.0165628,0,0,0.0180368,0.0546857,0.0493707,0.0210396,0.0234689,0.0338521,0.0398071,0.0446726,0.0520685,0.040112,0.0361099,0.0608298,0.0491863,0.0508712,0.0702937,0.0271377,0.0300045,0.00915066,0.0108202,0.0395563,0.0696721,0,0,0,0,0,0,0,0,0
199,0.0602412,0.03192,0,0,0,0,0,0.0452697,0,0.0366688,0.0478449,0,0,0.0200433,0,0,0.0594,0.044999,0.029954,0.0346556,0.0184159,0.0469438,0.029824,0.0413615,0.0406298,0.038804,0.0364121,0.0362969,0.0382693,0.029343,0.0321078,0.0223277,0.0499543,0.0248872,0.0231704,0.0540868,0,0.0280376,0.0676261,0.031622,0,0,0.0166768,0,0,0.0179858,0.0547526,0.0488585,0.0208318,0.0229079,0.0335828,0.0396521,0.0443723,0.0522525,0.0400093,0.0359086,0.0607837,0.0490726,0.0507161,0.0699332,0.0280991,0.0300063,0.00910034,0.0106833,0.039842,0.0696688,0,0,0,0,0,0,0,0,0
200,0.0603193,0.0320982,0,0,0,0,0,0.042641,0,0.0364603,0.0483932,0,0,0.0200529,0,0,0.0595725,0.0446125,0.0284624,0.0348322,0.0176086,0.0470666,0.0300835,0.0411785,0.0406871,0.0391611,0.0361378,0.0361684,0.0385118,0.0285397,0.0317025,0.0231579,0.0498349,0.0250902,0.0233354,0.0548792,0,0.0279282,0.0676525,0.0314674,0,0,0.0167721,0,0,0.0179255,0.0549032,0.0482319,0.0206573,0.0221745,0.0332351,0.0394866,0.0439876,0.0524438,0.0398884,0.0356684,0.0607625,0.048858,0.0504958,0.0697289,0.0290919,0.0300881,0.00903501,0.0104759,0.0401468,0.0696086,0,0,0,0,0,0,0,0,0
201,0.0601578,0.0322682,0,0,0,0,0,0.040105,0,0.0363704,0.0487728,0,0,0.0199734,0,0,0.0593154,0.043825,0.0277989,0.0353847,0.0166793,0.0468178,0.0298949,0.0405912,0.0411276,0.038639,0.0352084,0.0357413,0.0385784,0.0274536,0.0308857,0.0248322,0.0498917,0.0249457,0.0230193,0.0556705,0,0.0264306,0.0666083,0.0315643,0,0,0.0168115,0,0,0.0179467,0.0545244,0.0451426,0.0213755,0.0215207,0.0323556,0.0395074,0,0.0552775,0.0415912,0.0375596,0.0603922,0.0480065,0.050204,0.0698717,0.0305517,0.0301242,0.00897794,0.0103446,0.0404838,0.0692167,0,0,0,0,0,0,0,0,0
202,0.0604895,0.0325622,0,0,0,0,0,0.0393325,0,0.0367902,0.0492739,0,0,0.0200904,0,0,0.0595147,0.0437488,0.0272291,0.0354096,0.0162931,0.0474556,0.0304984,0.0395483,0.04038,0.0385165,0.0361599,0.0355564,0.0389324,0.0265376,0.0303297,0.0248868,0.0496112,0.0253883,0.0234867,0.0558596,0,0.0273235,0.0672,0.0313183,0,0,0.0168961,0,0,0.0179246,0.0553456,0.0468093,0.0204545,0.0203188,0.0326406,0.0392844,0.0432022,0.0530548,0.0397275,0.0350524,0.060666,0.0483573,0.0498333,0.0694135,0.030077,0.0301819,0.00904451,0.0100694,0.0406486,0.0696961,0,0,0,0,0,0,0,0,0
203,0.0605751,0.032779,0,0,0,0,0,0.0383921,0,0.0374207,0.0497293,0,0,0.0201162,0,0,0.0597101,0.0433269,0.0265597,0.0357859,0.0158271,0.0473155,0.0305571,0.0386036,0.04004,0.0386578,0.0366436,0.0352598,0.0389442,0.0259202,0.0300571,0.0252584,0.0495868,0.0254627,0.0236237,0.0565001,0,0.0270781,0.0666073,0.0312363,0,0,0.0170021,0,0,0.0178825,0.0556162,0.0461939,0.0202955,0.0192481,0.0325365,0.0392538,0.0427232,0.0535021,0.0395166,0.0345436,0.0606228,0.0481292,0.0494777,0.0692075,0.0304991,0.0302611,0.00913749,0.00989904,0.0408596,0.0698521,0,0,0,0,0,0,0,0,0
204,0.0607201,0.0330232,0,0,0,0,0,0.0379511,0,0.0378643,0.0503916,0,0,0.0200769,0,0,0.0598329,0.0427462,0.0260872,0.0362029,0.0154485,0.0470673,0.0306061,0.038061,0.039555,0.0386451,0.0370527,0.0350659,0.0388727,0.0256356,0.0302057,0.0250091,0.0495967,0.0254572,0.0235801,0.0567108,0,0.0268972,0.0657461,0.0312257,0,0,0.0169285,0,0,0.0177648,0.0560519,0.0457378,0.0200434,0.018275,0.0325405,0.0392445,0.0422572,0.054074,0.039509,0.0339974,0.0605808,0.0478171,0.0491073,0.0690459,0.0303751,0.0305024,0.00931024,0.00964038,0.0409828,0.0698914,0,0,0,0,0,0,0,0,0
205,0.0608691,0.0332293,0,0,0,0,0,0.0376497,0,0.0377364,0.0510994,0,0,0.0199315,0,0,0.0596375,0.0420862,0.0258951,0.036481,0.0149859,0.0468371,0.0306433,0.0380539,0.039035,0.0380413,0.0368411,0.0347198,0.038722,0.02539,0.0302698,0.0246123,0.0495237,0.0252915,0.0233844,0.0564319,0,0.0266437,0.0647276,0.0312897,0,0,0.0168002,0,0,0.0175941,0.056574,0.0454459,0.0196423,0.0172609,0.0326579,0.0392556,0.0416945,0.0547387,0.0396696,0.0333508,0.0606309,0.047545,0.0487177,0.0688897,0.0296856,0.0307544,0.00944131,0.00937086,0.0409911,0.070137,0,0,0,0,0,0,0,0,0
206,0.0609498,0.0333341,0,0,0,0,0,0.0375578,0,0.0372843,0.0515321,0,0,0.0198132,0,0,0.0594496,0.0413987,0.0258643,0.0364614,0.0144355,0.0465839,0.0306517,0.0383081,0.0386692,0.0369913,0.0360933,0.0341519,0.0384423,0.0248224,0.0302554,0.0246711,0.049393,0.0250731,0.0232056,0.055688,0,0.0262947,0.0635986,0.0313973,0,0,0.016764,0,0,0.017426,0.0569991,0.0452506,0.0191901,0.0162569,0.0329078,0.0393591,0.0409738,0.0554018,0.0400011,0.0324189,0.0608542,0.047548,0.048434,0.0688989,0.0283116,0.0308775,0.0094498,0.00921089,0.0408466,0.0705766,0,0,0,0,0,0,0,0,0
207,0.0609524,0.0333869,0,0,0,0,0,0.0374401,0,0.0368186,0.0515608,0,0,0.0196574,0,0,0.0594316,0.0408277,0.0259457,0.0362815,0.0138214,0.0462133,0.0305882,0.0383685,0.0388181,0.0361576,0.0352439,0.0334105,0.0379584,0.0241314,0.0301564,0.0249954,0.0492919,0.0248686,0.0230911,0.0544041,0,0.0258786,0.0623812,0.0316026,0,0,0.0169306,0,0,0.0174279,0.0573027,0.0450907,0.0188431,0.0154084,0.0332968,0.0395742,0.040154,0.0558629,0.0404889,0.0311877,0.0611,0.0477698,0.0483133,0.0692281,0.0257227,0.0308376,0.00933037,0.00921901,0.0405434,0.0710125,0,0,0,0,0,0,0,0,0
208,0.0608221,0.0334697,0,0,0,0,0,0.0372691,0,0.0365525,0.0511986,0,0,0.0194677,0,0,0.059496,0.0403989,0.0257945,0.0361995,0.0131864,0.0457691,0.0305058,0.0380683,0.0391496,0.0357743,0.034517,0.0326292,0.0373076,0.0234514,0.0296652,0.0252725,0.0491501,0.0246464,0.0230144,0.0524431,0,0.0256137,0.0609691,0.0318564,0,0,0.0170857,0,0,0.0176905,0.0574266,0.044866,0.0186375,0.015115,0.0337811,0.0398793,0.039275,0.0562437,0.0409936,0.0295629,0.0612768,0.0481708,0.0482059,0.0696302,0.0223826,0.0307502,0.00914122,0.00947493,0.0401639,0.0713042,0,0,0,0,0,0,0,0,0
209,0.0605442,0.0336597,0,0,0,0,0,0.0368415,0,0.0361615,0.0504247,0,0,0.0193142,0,0,0.0595801,0.0401697,0.0254279,0.0363503,0.0125812,0.0452361,0.0304886,0.0377021,0.0393487,0.0359469,0.0336762,0.0318087,0.0365733,0.0226903,0.0285059,0.0252195,0.0490016,0.02442,0.022931,0.0501029,0,0.0254763,0.0593807,0.0320891,0,0,0.0172133,0,0,0.0181934,0.0572329,0.0449383,0.0185578,0.0157469,0.0341134,0.0402605,0.0382218,0.0573966,0.0413954,0.0274203,0.0614065,0.0485781,0.0480301,0.0699443,0.0183714,0.0304768,0.00884887,0.00990821,0.0399504,0.071225,0,0,0,0,0,0,0,0,0
