Timestep,C7,CLAV,IMUL_L,IMUR_B,IMUR_T,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LTIB,IMUL_R,LASI,RTHII,IMUR_M,IMUL_M
222,0.0525163,0.0349246,0,0,0,0.0287794,0,0.034786,0,0,0.0214724,0,0,0.0557927,0.0302434,0.0245432,0.0375671,0.0138468,0.047118,0.0254246,0.0310043,0.0392819,0.0344809,0.0259634,0.0370809,0.021961,0.0267546,0.0283113,0.0506878,0.0185937,0.0179426,0.0459795,0,0.0155679,0.0349863,0.040374,0,0,0.0120722,0,0,0.0172339,0.0543757,0.0510387,0.0253811,0.0419564,0.0471838,0.0376901,0.0309223,0.054149,0.0245852,0.0588049,0.0426211,0.0442675,0.0754111,0.0674677,0.0364551,0.0129007,0.00651675,0.0410679,0.0724436,0,0,0,0,0,0,0,0,0.0314071,0,0.0454784,0.0492901,0,0
223,0.0525464,0.0347604,0,0,0,0.0292534,0,0.0347896,0,0,0.0214681,0,0,0.0557493,0.0300412,0.0250431,0.0373158,0.0137273,0.0468149,0.0252148,0.0307963,0.0390728,0.0343643,0.0259838,0.0369974,0.021899,0.0269277,0.0277243,0.050736,0.0187253,0.0178448,0.0465588,0,0.0149062,0.035058,0.0403102,0,0,0.01205,0,0,0.0171847,0.0540033,0.0511427,0.0257361,0.0412475,0.048092,0.0376691,0.031292,0.0547648,0.0247922,0.0590136,0.0430156,0.0446234,0.0755861,0.06896,0.036544,0.0131008,0.00651755,0.0413208,0.0722939,0,0,0,0,0,0,0,0,0.0314061,0,0.0456555,0.049038,0,0
224,0.0525175,0.0346078,0,0,0,0.0297167,0,0.034803,0,0,0.0214446,0,0,0.0558744,0.0299183,0.0254408,0.0368362,0.0136515,0.0465771,0.024907,0.0307668,0.0389365,0.0347065,0.0259647,0.0368863,0.0219037,0.0270286,0.027159,0.0507593,0.018793,0.0178885,0.0462758,0,0.0160061,0.0352203,0.0402116,0,0,0.0120373,0,0,0.0171206,0.0537794,0.0523985,0.0261981,0.0406392,0.0488419,0.0377218,0.0315436,0.054986,0.0248587,0.0595034,0.0431488,0.0451839,0.0762237,0.0692471,0.0365751,0.0130635,0.00656949,0.041567,0.0720434,0,0,0,0,0,0,0,0,0.0314497,0,0.0457818,0.0487875,0,0
225,0.052431,0.0345084,0,0,0,0.0300706,0,0.0349516,0,0,0.0214392,0,0,0.0558595,0.0298002,0.0256751,0.0364744,0.0136,0.0463399,0.024656,0.0307445,0.0388318,0.0354796,0.0258909,0.0367621,0.0220165,0.0271098,0.0267674,0.0506862,0.0187204,0.0179766,0.0467313,0,0.0162059,0.0355406,0.040183,0,0,0.0120614,0,0,0.0171161,0.0534839,0.0530148,0.0266607,0.0398336,0.0496432,0.0378918,0.0318784,0.0554947,0.0246765,0.060089,0.0436301,0.0457567,0.0766131,0.0700913,0.0364938,0.0129609,0.00669485,0.0417324,0.0718828,0,0,0,0,0,0,0,0,0.0314501,0,0.0460949,0.0486376,0,0
226,0.0523129,0.0345194,0,0,0,0.030303,0,0.0351779,0,0,0.0214512,0,0,0.0558347,0.0297701,0.0259936,0.0362736,0.0134987,0.0461846,0.0244643,0.0309431,0.0387251,0.0356799,0.0258059,0.0365025,0.0221577,0.0272629,0.0266712,0.0506191,0.0186,0.018175,0.0474243,0,0.0164385,0.0361662,0.040142,0,0,0.0121048,0,0,0.017131,0.0533201,0.0537271,0.0269168,0.038754,0.0503773,0.0380768,0.0322871,0.0560381,0.0248119,0.0605359,0.0440914,0.0461815,0.0768638,0.0710148,0.0363337,0.0127792,0.00682726,0.0417939,0.0716212,0,0,0,0,0,0,0,0,0.0314833,0,0.0464131,0.0485119,0,0
227,0.052195,0.0345938,0,0,0,0.0306471,0,0.0352382,0,0,0.0214601,0,0,0.0558145,0.0298161,0.0267614,0.0361606,0.0133453,0.0460737,0.0243062,0.0313417,0.038597,0.0355968,0.0257781,0.0363025,0.0222699,0.0274231,0.0265643,0.0505679,0.0184473,0.0184079,0.0478538,0,0.0164049,0.036564,0.0400998,0,0,0.0121873,0,0,0.0171754,0.053432,0.0544216,0.0268563,0.0373302,0.0510507,0.0382544,0.0327705,0.0567526,0.0254169,0.0608215,0.0445041,0.046513,0.0769103,0.0717412,0.0361312,0.0127216,0.00697804,0.0417,0.0713593,0,0,0,0,0,0,0,0,0.0314913,0,0.0467471,0.0484364,0,0
228,0.0520406,0.0346349,0,0,0,0.0308727,0,0.0352527,0,0,0.0214562,0,0,0.0557157,0.0298888,0.0272002,0.0361017,0.0131801,0.0459375,0.0241521,0.0311509,0.0383713,0.0355483,0.0257338,0.0361897,0.0223158,0.0274978,0.0260146,0.0504861,0.0182325,0.0185936,0.0481939,0,0.0162004,0.0367743,0.0400401,0,0,0.012249,0,0,0.0171136,0.0533367,0.0545654,0.0272494,0.0358683,0.0516073,0.0384342,0.0333228,0.0577034,0.0258762,0.0611595,0.0448405,0.0469002,0.0769241,0.0720344,0.035951,0.0127197,0.00707823,0.0414172,0.0711272,0,0,0,0,0,0,0,0,0.0314126,0,0.0472962,0.0484707,0,0
229,0.0519634,0.0346634,0,0,0,0.0311185,0,0.0353713,0,0,0.0217028,0,0,0.0556162,0.0299908,0.0273718,0.0359886,0.013174,0.0457273,0.024703,0.0305789,0.0379633,0.0356939,0.0256766,0.0360756,0.0223217,0.0275702,0.0253788,0.0503398,0.0169284,0.0191472,0.0484743,0,0.0159449,0.0371046,0.0400129,0,0,0.0120745,0,0,0.017312,0.0530727,0.054657,0.0278667,0.0343794,0.0522235,0.0385737,0.0339178,0.0588889,0.0260053,0.0617774,0.0452667,0.0474219,0.077108,0.0716384,0.0358996,0.0126783,0.00757067,0.0410931,0.0709575,0,0,0,0,0,0,0,0,0.0313335,0,0.0481569,0.0485562,0,0
230,0.0519236,0.0346558,0,0,0,0.0312836,0,0.0355513,0,0,0.0215996,0,0,0.0557553,0.029872,0.0273334,0.0359165,0.0132084,0.045791,0.0241973,0.0300708,0.0377031,0.0359021,0.0255061,0.0359578,0.0222845,0.0275973,0.0249521,0.0502534,0.0174089,0.0191106,0.0482766,0,0.0157526,0.0371989,0.0400666,0,0,0.012263,0,0,0.0171903,0.0526074,0.0542625,0.0282195,0.033097,0.0527889,0.0388283,0.0348439,0.0616572,0.0252893,0.0625499,0.0449194,0.0478024,0.0774612,0.0691551,0.0357433,0.0126024,0.00753625,0.0406888,0.0708154,0,0,0,0,0,0,0,0,0.0313773,0,0.0490368,0.0494341,0,0
231,0.0517992,0.0346135,0,0,0,0.031277,0,0.0356859,0,0,0.0214373,0,0,0.0555738,0.029806,0.027511,0.0357761,0.0131498,0.0458007,0.0238574,0.0299134,0.0376875,0.0360339,0.0254119,0.0358814,0.0221918,0.0276496,0.0246687,0.0503262,0.0174225,0.0190894,0.0482982,0,0.0156426,0.0374806,0.0400454,0,0,0.0122913,0,0,0.0171364,0.0522333,0.0536321,0.028802,0.0316009,0.0531546,0.0389553,0.0360347,0.0638066,0.0247566,0.0633917,0.0451028,0.0484049,0.0779682,0.0671243,0.0356944,0.0125453,0.0075113,0.0404184,0.0704978,0,0,0,0,0,0,0,0,0.0314256,0,0.0495134,0.0501998,0,0
232,0.0516706,0.0345173,0,0,0,0.0313154,0,0.0358224,0,0,0.0213558,0,0,0.0554086,0.0297957,0.0277974,0.0355696,0.0130632,0.0454626,0.0235014,0.029794,0.0377175,0.0360501,0.0253128,0.0357965,0.0221547,0.0277311,0.0244379,0.0504305,0.0173434,0.0190022,0.0485842,0,0.0156249,0.0379311,0.0399588,0,0,0.0122792,0,0,0.0171005,0.0520237,0.0534177,0.0293907,0.0300038,0.05337,0.039044,0.0368988,0.0645664,0.0250975,0.0641506,0.0459227,0.0491879,0.0783535,0.0665021,0.0356958,0.0126208,0.00751027,0.0401797,0.0701719,0,0,0,0,0,0,0,0,0.0314725,0,0.049744,0.0502286,0,0
233,0.0516067,0.0344901,0,0,0,0.0315322,0,0.035855,0,0,0.0214215,0,0,0.0553433,0.0298784,0.0281905,0.0353408,0.0131263,0.0449123,0.0231564,0.0301054,0.0377721,0.0360938,0.0251624,0.0357425,0.0221963,0.0278155,0.0240486,0.0504936,0.0172767,0.018897,0.0485035,0,0.0155463,0.0384923,0.0398822,0,0,0.0122158,0,0,0.0170672,0.0517756,0.052915,0.0298829,0.0283457,0.0535778,0.0391338,0.0377244,0.0653912,0.0257635,0.0649563,0.0467496,0.0499674,0.0787621,0.0658151,0.0357083,0.0126642,0.00749139,0.0400274,0.069911,0,0,0,0,0,0,0,0,0.0314056,0,0.0503171,0.0503252,0,0
234,0.0515677,0.0344946,0,0,0,0.0318149,0,0.0358909,0,0,0.021548,0,0,0.055321,0.0299983,0.0285639,0.0351107,0.0133129,0.04442,0.0228747,0.0302535,0.0377395,0.036214,0.0248861,0.0356821,0.0222456,0.0278986,0.0237542,0.0505635,0.0172278,0.0187623,0.0481228,0,0.0154898,0.0391951,0.0398484,0,0,0.0121354,0,0,0.0170423,0.0515441,0.052361,0.0302325,0.0266402,0.053814,0.0391769,0.0385422,0.0662787,0.0265172,0.0657323,0.0475127,0.0507294,0.0790971,0.0649284,0.0357422,0.012741,0.00748926,0.0400194,0.0697374,0,0,0,0,0,0,0,0,0.0313683,0,0.0508286,0.0505113,0,0
235,0.0515379,0.0344912,0,0,0,0.0320723,0,0.0359403,0,0,0.0216735,0,0,0.0554017,0.0301013,0.0288632,0.0349162,0.0133708,0.0439546,0.022626,0.0298332,0.037619,0.0362562,0.0244922,0.0355631,0.0223013,0.0279285,0.0233976,0.0507063,0.0172095,0.0186074,0.0474461,0,0.0154259,0.039936,0.0398625,0,0,0.0119744,0,0,0.0170104,0.0513881,0.0517865,0.0304976,0.0249492,0.0538398,0.0391552,0.0395416,0.0673421,0.0274423,0.0663342,0.0481617,0.0514558,0.0792563,0.0633463,0.0357607,0.0127875,0.00752195,0.0401315,0.0696234,0,0,0,0,0,0,0,0,0.0314199,0,0.0511552,0.0508248,0,0
236,0.0514765,0.0344376,0,0,0,0.0324374,0,0.0359837,0,0,0.0217834,0,0,0.0553461,0.0303008,0.0292345,0.0346358,0.0133443,0.0435047,0.0223618,0.0294291,0.0374714,0.0362243,0.0241713,0.0354189,0.0224246,0.0279845,0.0229962,0.0508215,0.0171421,0.0183698,0.0465822,0,0.0149901,0.0408708,0.0398883,0,0,0.0118452,0,0,0.0169742,0.0512919,0.0510626,0.0310667,0.0231167,0.053743,0.0391531,0.0406378,0.0684994,0.0287397,0.0668516,0.0487046,0.052092,0.0792591,0.0601114,0.0358,0.0128944,0.0074968,0.0402784,0.069506,0,0,0,0,0,0,0,0,0.0315033,0,0.0513848,0.0512161,0,0
237,0.0515103,0.0343467,0,0,0,0.0329197,0,0.0360015,0,0,0.0218333,0,0,0.0552221,0.0305191,0.0296287,0.0343716,0.0133284,0.043288,0.0221266,0.0292815,0.0373689,0.0361643,0.0243034,0.0352683,0.0225457,0.0281518,0.0225246,0.0508052,0.0170804,0.0181359,0.0456445,0,0.0145249,0.0416123,0.0398524,0,0,0.011668,0,0,0.0169381,0.0511708,0.0503049,0.0313983,0.0215016,0.0537748,0.0389877,0.0417784,0.0695759,0.030261,0.0672773,0.0489774,0.0524646,0.0791219,0.0561976,0.035912,0.0130032,0.00735948,0.040374,0.0694531,0,0,0,0,0,0,0,0,0.0316302,0,0.0514833,0.0515221,0,0
238,0.0515647,0.0342069,0,0,0,0.033452,0,0.0360571,0,0,0.0219727,0,0,0.054914,0.0308592,0.0299301,0.0338518,0.0133505,0.0428775,0.0224067,0.029175,0.0370864,0.0361785,0.0247099,0.0352198,0.0225931,0.028276,0.0219271,0.0507901,0.0162164,0.0182492,0.044435,0,0.014163,0.0429971,0.0397461,0,0,0.0113127,0,0,0.0171034,0.0509053,0.0490608,0.0320707,0.019326,0.0536348,0.0387692,0.0428744,0.0705168,0.0319839,0.0676186,0.049065,0.0528019,0.0788985,0.0516324,0.0360653,0.0131526,0.00756317,0.0405113,0.0694828,0,0,0,0,0,0,0,0,0.031628,0,0.0515722,0.0518481,0,0
239,0.0516538,0.0340124,0,0,0,0.0339246,0,0.0360252,0,0,0.0218349,0,0,0.0550332,0.0312493,0.0301514,0.0333655,0.0133976,0.0426905,0.0220571,0.0291168,0.0367449,0.0361933,0.025008,0.035326,0.0226936,0.0284239,0.0210323,0.0509414,0.0166062,0.0180849,0.0436089,0,0.0142744,0.0438746,0.0395566,0,0,0.0111669,0,0,0.0170424,0.050485,0.0480684,0.0324813,0.0174863,0.053405,0.038481,0.0439719,0.0712408,0.0335007,0.0678245,0.0491683,0.0530201,0.0784405,0.0464409,0.0362325,0.0135092,0.00732599,0.0405108,0.0695491,0,0,0,0,0,0,0,0,0.0316012,0,0.0513571,0.0520191,0,0
240,0.0517434,0.0338765,0,0,0,0.0345409,0,0.0360095,0,0,0.021746,0,0,0.055139,0.0317517,0.0302607,0.0328812,0.0134485,0.0424531,0.0218701,0.029138,0.0363859,0.0361955,0.0254133,0.0354289,0.0227958,0.0285226,0.020109,0.0510389,0.0167969,0.0180193,0.0432194,0,0.0148696,0.0449861,0.0393425,0,0,0.0110227,0,0,0.0169675,0.0500974,0.0468259,0.0329206,0.0154481,0.0532614,0.0381916,0.0450831,0.0717474,0.0350412,0.0677828,0.0493326,0.053293,0.0779013,0.0404365,0.0363901,0.0136993,0.00706676,0.0405379,0.0696017,0,0,0,0,0,0,0,0,0.0316883,0,0.0511745,0.0520868,0,0
241,0.0518854,0.0337863,0,0,0,0.0352209,0,0.0359661,0,0,0.0216876,0,0,0.0551735,0.0322842,0.0302349,0.0324148,0.0135396,0.0422563,0.0217955,0.0293063,0.0360245,0.0360845,0.0258419,0.0355241,0.0229009,0.0285883,0.0193464,0.0510158,0.0168857,0.0180185,0.0434106,0,0.015708,0.0460706,0.0391226,0,0,0.0108602,0,0,0.0169268,0.0496639,0.0454496,0.0332962,0.0136731,0.0530268,0.0378294,0.046098,0.0718518,0.0365835,0.0676467,0.049499,0.0535769,0.0772956,0.0341055,0.036556,0.0138911,0.00679385,0.0405062,0.0696799,0,0,0,0,0,0,0,0,0.0318828,0,0.0509078,0.0519059,0,0
242,0.0520248,0.0337479,0,0,0,0.035975,0,0.0359434,0,0,0.0216,0,0,0.0551618,0.0329337,0.0301878,0.031928,0.0137064,0.042049,0.0217959,0.0293985,0.0355795,0.0359672,0.0265104,0.0355831,0.0230806,0.0287739,0.0185127,0.0510362,0.0169426,0.0181119,0.0440518,0,0.016737,0.0472676,0.0389055,0,0,0.0107218,0,0,0.016817,0.0491208,0.0441591,0.0337259,0.0125214,0.0526637,0.037426,0.0467694,0.0714382,0.0383014,0.0674427,0.0494618,0.0538137,0.0766767,0.0281407,0.0367202,0.0140961,0.00649559,0.0404222,0.0698017,0,0,0,0,0,0,0,0,0.0321596,0,0.0505078,0.051549,0,0
243,0.0521472,0.033775,0,0,0,0.0368455,0,0.0358559,0,0,0.0214659,0,0,0.0550908,0.033676,0.0301082,0.0315233,0.0139153,0.0419792,0.0220054,0.029537,0.0350796,0.0358891,0.027333,0.0357393,0.0232963,0.0290594,0.0175887,0.0510043,0.0167331,0.018377,0.0455673,0,0.0179472,0.0483629,0.0386521,0,0,0.0107569,0,0,0.016706,0.048545,0.0429764,0.0340614,0.0126124,0.0521894,0.0370218,0.0469788,0.0702748,0.0399561,0.0672841,0.0493416,0.053919,0.07647,0.0234465,0.0368158,0.0143587,0.00610964,0.0403423,0.0699709,0,0,0,0,0,0,0,0,0.0323243,0,0.0499718,0.0511665,0,0
244,0.0523215,0.0338188,0,0,0,0.0378444,0,0.0358098,0,0,0.0214,0,0,0.0551665,0.0345341,0.0300018,0.0311563,0.0141622,0.0419915,0.0222862,0.0297922,0.0345782,0.0358591,0.0281632,0.0360469,0.0235689,0.0294334,0.0166576,0.0509485,0.0164678,0.0187393,0.0470589,0,0.0191256,0.0494973,0.0383712,0,0,0.0105873,0,0,0.0168582,0.0480312,0.0421036,0.0344477,0.0139885,0.0515274,0.0365441,0.0472487,0.0683168,0.0415914,0.0669871,0.049201,0.0540052,0.076551,0.0203151,0.0370172,0.0146925,0.00612852,0.0402265,0.069878,0,0,0,0,0,0,0,0,0.0325672,0,0.0493283,0.0508698,0,0
245,0.0524994,0.0338481,0,0,0,0.0389771,0,0.0358538,0,0,0.0213231,0,0,0.0553326,0.0354829,0.0298884,0.0308049,0.0144388,0.0418667,0.02262,0.0301398,0.0340753,0.0358155,0.0288052,0.0364744,0.0238965,0.0298534,0.0157088,0.0508785,0.0162987,0.0191415,0.0474334,0,0.0203298,0.0507099,0.0380741,0,0,0.0103925,0,0,0.0169121,0.0476834,0.041599,0.0350916,0.0162579,0.0508538,0.0360295,0.0474982,0.0656071,0.0430732,0.0663996,0.0488516,0.0540361,0.0769011,0.0185107,0.037247,0.0149465,0.00612344,0.0401221,0.0697619,0,0,0,0,0,0,0,0,0.0331936,0,0.0486634,0.0508062,0,0
246,0.0526374,0.0338688,0,0,0,0.0400853,0,0.0358587,0,0,0.0212047,0,0,0.0553949,0.0362781,0.0297283,0.0306268,0.0148032,0.0418725,0.0230664,0.0303967,0.0336181,0.0356707,0.0292105,0.0368103,0.0242349,0.0301579,0.0148764,0.0506951,0.0160669,0.0195813,0.0477601,0,0.0215464,0.0515139,0.0378062,0,0,0.0101726,0,0,0.016968,0.0476353,0.0416704,0.0354431,0.0187378,0.0504012,0.0354964,0.047622,0.062767,0.0443809,0.0658443,0.048368,0.0538795,0.0770058,0.017467,0.0374062,0.0150977,0.00619926,0.0400206,0.0698123,0,0,0,0,0,0,0,0,0.0339028,0,0.048104,0.0508689,0,0
247,0.0527545,0.033823,0,0,0,0.0410513,0,0.0357964,0,0,0.0211073,0,0,0.0553459,0.036747,0.0295321,0.0307255,0.0153199,0.0420322,0.0235331,0.030583,0.0331501,0.035357,0.0301803,0.037214,0.0246547,0.0304614,0.0142855,0.0505028,0.015815,0.019946,0.049209,0,0.0228114,0.0516038,0.037582,0,0,0.00996435,0,0,0.0170914,0.0477871,0.0422131,0.0354814,0.0205663,0.0500649,0.0350768,0.0475596,0.0604021,0.045913,0.0656832,0.0481808,0.0537903,0.0770174,0.0173725,0.0375141,0.0152602,0.00623942,0.039955,0.0698336,0,0,0,0,0,0,0,0,0.033994,0,0.0477192,0.0508032,0,0
248,0.0528662,0.0337428,0,0,0,0.0420657,0,0.0357905,0,0,0.0209499,0,0,0.0554601,0.0371371,0.0295091,0.0307516,0.0157951,0.0421113,0.0233638,0.030454,0.0326597,0.035229,0.0313749,0.0377349,0.0250296,0.0307189,0.0136779,0.050524,0.0164503,0.0199385,0.050982,0,0.0241981,0.0518309,0.037343,0,0,0.0100533,0,0,0.0169809,0.0481789,0.0443186,0.035505,0.0218959,0.0496777,0.0348246,0.0476864,0.0582805,0.0470503,0.0646843,0.0474039,0.0528,0.0764725,0.0192754,0.0375617,0.0154904,0.0059729,0.0399155,0.0697972,0,0,0,0,0,0,0,0,0.0341106,0,0.0475943,0.0511298,0,0
249,0.0527125,0.0342507,0,0,0,0.0406161,0,0.0341593,0,0,0.0205854,0,0,0.0559663,0.0373207,0.0287825,0.0308086,0.016815,0.0411508,0.0233227,0.0304641,0.0314917,0.0351056,0.0325276,0.0382565,0.0266283,0.0322531,0.0148783,0.0503526,0.0161914,0.0199712,0.0508483,0,0.0227971,0.0521061,0.037184,0,0,0.00934802,0,0,0.0177615,0.0482584,0.0437178,0.0357964,0.0234383,0.0485081,0.0350161,0.0460685,0.0558597,0.0468076,0.0669659,0.0504736,0.0548972,0.0775068,0.0191198,0.0374273,0.0151392,0.00579639,0.0405379,0.0694985,0,0,0,0,0,0,0,0,0.0352045,0,0.0475166,0.0502836,0,0
250,0.0526233,0.0344308,0,0,0,0.0412334,0,0.0338752,0,0,0.020429,0,0,0.055987,0.037427,0.0288252,0.0308307,0.01727,0.0406146,0.0233075,0.0304911,0.031121,0.0350657,0.0327533,0.0380984,0.0269218,0.0324593,0.0146069,0.0503874,0.016131,0.0199375,0.0524341,0,0.023168,0.052276,0.0370976,0,0,0.00906066,0,0,0.0179546,0.0482664,0.0437408,0.0360572,0.0238765,0.0482481,0.0350018,0.045742,0.055183,0.0467818,0.0675565,0.0512234,0.0552956,0.0775804,0.0199039,0.0374036,0.0149935,0.00573936,0.0408227,0.0692786,0,0,0,0,0,0,0,0,0.0351478,0,0.0477137,0.0499964,0,0
251,0.0525798,0.0344638,0,0,0,0.0417316,0,0.0335537,0,0,0.0203753,0,0,0.0559581,0.0373942,0.0288806,0.0307745,0.0176563,0.0403096,0.0233244,0.0305634,0.0308645,0.0350478,0.0329331,0.0375418,0.0271092,0.0326541,0.0142291,0.0504032,0.0162192,0.0199418,0.0527859,0,0.0227999,0.0522689,0.0370921,0,0,0.00904711,0,0,0.0178807,0.0483277,0.0434409,0.0362292,0.0237658,0.0483776,0.035019,0.0460305,0.0552009,0.0468368,0.067557,0.0514771,0.0554155,0.0776453,0.0198679,0.0373652,0.014871,0.00571036,0.0409747,0.0690999,0,0,0,0,0,0,0,0,0.034936,0,0.048036,0.0497569,0,0
252,0.0526229,0.0342983,0,0,0,0.0422652,0,0.0332528,0,0,0.0204582,0,0,0.05593,0.0372522,0.0291079,0.0306397,0.0178304,0.0402845,0.0233566,0.0304644,0.0306413,0.0351579,0.0330362,0.0372692,0.0272637,0.0328469,0.0135681,0.0504137,0.0163757,0.0199266,0.0520641,0,0.0219224,0.0520942,0.0370894,0,0,0.00928878,0,0,0.017526,0.0484505,0.0427931,0.0363188,0.0232198,0.0488266,0.0349954,0.0468389,0.0558563,0.0470675,0.0669868,0.051235,0.0553208,0.0776643,0.0190175,0.0373199,0.0149739,0.00571463,0.041025,0.0689838,0,0,0,0,0,0,0,0,0.0353408,0,0.0485029,0.0497646,0,0
253,0.0527511,0.0337864,0,0,0,0.0457293,0,0.0346772,0,0,0.0205869,0,0,0.0554925,0.0370943,0.030264,0.0304624,0.0171997,0.0408469,0.0235805,0.0300647,0.0314704,0.0352691,0.0321496,0.0369547,0.0257744,0.0313189,0.0116145,0.0506112,0.0167603,0.0198959,0.0538048,0,0.0241623,0.0517624,0.0370699,0,0,0.0104483,0,0,0.0161268,0.0485402,0.043056,0.0363062,0.021846,0.0498679,0.0348567,0.0487406,0.0580593,0.0477499,0.0645439,0.0482979,0.0531103,0.0765297,0.0198501,0.0373245,0.0154988,0.00520645,0.0407304,0.0690233,0,0,0,0,0,0,0,0,0.0345804,0,0.049151,0.0505468,0,0
254,0.0526703,0.0337589,0,0,0,0.0465249,0,0.0342808,0,0,0.0206866,0,0,0.0555009,0.0368491,0.0303096,0.0302649,0.0171334,0.04036,0.0234672,0.0297156,0.031583,0.0353222,0.0318932,0.0367999,0.0256638,0.0311455,0.011083,0.0505176,0.0166791,0.0198212,0.0507734,0,0.0237634,0.05153,0.0370758,0,0,0.00995024,0,0,0.0166249,0.0484829,0.0417531,0.0365597,0.0208792,0.0502068,0.0348381,0.0489275,0.0590363,0.0472462,0.0653457,0.0491103,0.0542415,0.0771706,0.0167704,0.0372267,0.0155323,0.00579264,0.0409647,0.0689338,0,0,0,0,0,0,0,0,0.034429,0,0.0495888,0.0502917,0,0
255,0.0526122,0.0337586,0,0,0,0.0470568,0,0.0336973,0,0,0.0206428,0,0,0.0554626,0.0364808,0.030279,0.0301497,0.017095,0.0397513,0.0235113,0.0294593,0.031708,0.0351943,0.0315243,0.0365075,0.0255566,0.0309632,0.0105327,0.0504128,0.0165847,0.0197251,0.0507213,0,0.023201,0.0510846,0.0371015,0,0,0.00985836,0,0,0.0166896,0.0482056,0.0412654,0.0367573,0.0195447,0.0504342,0.0350233,0.0491109,0.0603045,0.0466695,0.0656755,0.0493106,0.0542843,0.0767191,0.0166888,0.0372004,0.0155197,0.0058237,0.0411301,0.0687985,0,0,0,0,0,0,0,0,0.0337874,0,0.0499669,0.0498891,0,0
256,0.0525518,0.0337786,0,0,0,0.0474394,0,0.0330227,0,0,0.0207537,0,0,0.0552396,0.0359454,0.030089,0.030213,0.0170346,0.0391701,0.0243384,0.0292114,0.031867,0.0350572,0.0309771,0.0363517,0.0254867,0.0306752,0.0100027,0.0501536,0.0153819,0.0200358,0.0528916,0,0.021837,0.050226,0.0371305,0,0,0.009518,0,0,0.0171222,0.0476929,0.0401372,0.0367081,0.0177369,0.0505301,0.035033,0.0491698,0.0622014,0.0461512,0.0663081,0.0494566,0.0546601,0.0764839,0.0174412,0.0372209,0.015488,0.00636313,0.0412915,0.0686595,0,0,0,0,0,0,0,0,0.0334132,0,0.0502937,0.0493521,0,0
257,0.052503,0.0338593,0,0,0,0.0480536,0,0.0324091,0,0,0.0205994,0,0,0.055225,0.0358202,0.0299026,0.0299884,0.0169208,0.038593,0.0240552,0.0289601,0.0319861,0.0352048,0.030596,0.0360625,0.0252722,0.0303838,0.0092793,0.0502094,0.0157653,0.0197268,0.0532182,0,0.0199463,0.0503288,0.0371256,0,0,0.00950023,0,0,0.0171964,0.0472846,0.0388767,0.0371387,0.0163423,0.0505718,0.035116,0.0496441,0.0635108,0.0458561,0.0664656,0.0493716,0.0553039,0.077081,0.0170242,0.0371703,0.0155014,0.00618504,0.0415256,0.0684962,0,0,0,0,0,0,0,0,0.0330462,0,0.0505371,0.0495517,0,0
258,0.0524584,0.0339832,0,0,0,0.0486858,0,0.0317253,0,0,0.0204699,0,0,0.0551322,0.0359916,0.0296583,0.0296647,0.016663,0.0379788,0.0238852,0.0288394,0.0320403,0.0352217,0.0303471,0.0356756,0.025055,0.0300246,0.00858983,0.0503567,0.0159707,0.0194033,0.0527895,0,0.0192955,0.0507769,0.037067,0,0,0.00950507,0,0,0.0171906,0.0468568,0.0363641,0.0376087,0.0160755,0.0503631,0.0351149,0.0499698,0.0643306,0.0457385,0.0666735,0.0494356,0.05551,0.0772994,0.0166839,0.0372058,0.0156828,0.00597354,0.0418398,0.0684002,0,0,0,0,0,0,0,0,0.0332056,0,0.0505513,0.0496893,0,0
259,0.0524274,0.0341056,0,0,0,0.0496205,0,0.0308352,0,0,0.0202564,0,0,0.0550477,0.0365906,0.0292071,0.0291282,0.0163447,0.037386,0.0237449,0.0287915,0.0320598,0.0353319,0.0303677,0.0351183,0.024925,0.0297567,0.00802896,0.0505908,0.0163022,0.0189488,0.0497086,0,0.0197246,0.0516869,0.0370548,0,0,0.00962449,0,0,0.0170201,0.0464016,0.0340544,0.038032,0.0171142,0.0499752,0.035057,0.049869,0.0640066,0.0451319,0.0663538,0.0492959,0.0545442,0.0764889,0.0161705,0.0373665,0.0158001,0.00564332,0.0421105,0.0684986,0,0,0,0,0,0,0,0,0.0331894,0,0.0502059,0.0494586,0,0
