Timestep,C7,CLAV,IMUL_L,IMUR_B,IMUR_T,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,IMUL_R,L5FT,LKNE,LTIBA,LTHI,LASI,LHEE,RTHII,IMUL_M,IMUR_M
165,0.0524336,0.0375768,0,0,0,0,0.0386749,0,0,0.0186452,0,0,0.0598333,0.0407148,0.0333807,0.0530562,0.0356616,0.0437356,0.0403184,0.0321446,0.0368624,0.0273643,0.029757,0.0289615,0.0455973,0.0166394,0.0243284,0.0523422,0,0.0239121,0.0592971,0.0330271,0,0,0.0126735,0,0,0.0170283,0.0572977,0.0413465,0.026416,0.0168783,0.0405984,0.0317755,0.0390265,0.0543386,0.0326833,0.0600511,0.0456096,0.0478357,0.0685163,0.02592,0.0342581,0.0127512,0.00624171,0.0447784,0.0648382,0,0,0,0,0,0,0,0,0,0.0297541,0.0139545,0.0413447,0.0376301,0.0446119,0.0277119,0.0460802,0,0
166,0.0526222,0.0377311,0,0,0,0,0.0395094,0,0,0.0185118,0,0,0.059932,0.0395158,0.0331147,0.0531039,0.0359381,0.0430336,0.0388189,0.0320119,0.0369744,0.0270185,0.0293641,0.0304106,0.0455082,0.0167311,0.0243271,0.0518634,0,0.0237205,0.0582174,0.0329766,0,0,0.0127229,0,0,0.0168873,0.0577975,0.0417061,0.026214,0.0166214,0.0410399,0.0319167,0.0387821,0.0548738,0.0320119,0.0599561,0.0454923,0.0474432,0.0681862,0.0245913,0.0344545,0.0130082,0.00599242,0.0448002,0.0654843,0,0,0,0,0,0,0,0,0,0.0278386,0,0.0410553,0.0384891,0.0449462,0.0281264,0.0462862,0,0
167,0.052814,0.0378405,0,0,0,0,0.0380449,0,0,0.018505,0,0,0.0600448,0.0394549,0.0331347,0.0531131,0.036477,0.044157,0.038522,0.0312961,0.0360837,0.0263306,0.0301086,0.029878,0.0453756,0.0168583,0.0244124,0.0513932,0,0.0238041,0.0571806,0.0328312,0,0,0.0127919,0,0,0.0166808,0.0578389,0.0423151,0.0258996,0.0165775,0.0414086,0.0318061,0.0382267,0.0556249,0.0308577,0.0599766,0.0456302,0.0470381,0.0681692,0.0228983,0.0346792,0.0133397,0.00556361,0.0448186,0.0655989,0,0,0,0,0,0,0,0,0,0.0299186,0.0119164,0.0410345,0.0373628,0.0450205,0.026652,0.0466215,0,0
168,0.0529142,0.0379114,0,0,0,0,0.0374533,0,0,0.0186093,0,0,0.0602158,0.0386983,0.0327023,0.0531368,0.0368982,0.0445342,0.0374637,0.03012,0.035269,0.0254877,0.0295588,0.0310507,0.0452367,0.0170411,0.0245717,0.0503359,0,0.0238268,0.0562651,0.0328384,0,0,0.0129377,0,0,0.0165397,0.058028,0.0426386,0.025798,0.0164697,0.0419609,0.0319778,0.0374527,0.0563411,0.0299663,0.0599866,0.0461292,0.0468498,0.0685679,0.0203087,0.0347038,0.0132514,0.00541133,0.04469,0.0657412,0,0,0,0,0,0,0,0,0,0.0297793,0.0114876,0.0404833,0.037347,0.0449113,0.0265137,0.0472951,0,0
169,0.0528771,0.0379053,0,0,0,0,0.0370713,0,0,0.0188002,0,0,0.0604549,0.0380706,0.0324597,0.0531008,0.0372496,0.0448359,0.0370152,0.0294835,0.0344499,0.0247823,0.0288705,0.0317994,0.0449974,0.0172472,0.0247607,0.0493049,0,0.024198,0.0547996,0.0330103,0,0,0.0131465,0,0,0.0165008,0.058077,0.0430665,0.0254973,0.0169295,0.042396,0.0323341,0.0369525,0.0572353,0.0291783,0.0602229,0.0470547,0.0466869,0.0689494,0.017431,0.0345784,0.0128656,0.00540653,0.0444666,0.0658919,0,0,0,0,0,0,0,0,0,0.029268,0.0112772,0.0397863,0.0370749,0.0444958,0.0263225,0.047987,0,0
170,0.0528078,0.0378413,0,0,0,0,0.0365817,0,0,0.0190776,0,0,0.0607536,0.0377717,0.0324673,0.0528924,0.037537,0.04491,0.0371389,0.0290032,0.0336856,0.0241424,0.0281275,0.0317295,0.0446642,0.0173653,0.02506,0.0481649,0,0.0249248,0.0529648,0.0332818,0,0,0.0133784,0,0,0.0167067,0.0579579,0.0434556,0.0252145,0.018107,0.0430335,0.0328196,0.0376593,0.0581009,0.0285109,0.0604542,0.0481609,0.0463169,0.0692788,0.014258,0.0342753,0.0125721,0.00566307,0.0441855,0.0661016,0,0,0,0,0,0,0,0,0,0.0287046,0.0109632,0.039173,0.0364851,0.0439172,0.0260024,0.0486382,0,0
171,0.0527772,0.0377649,0,0,0,0,0.0354927,0,0,0.01968,0,0,0.0611782,0.0385138,0.0315802,0.0524843,0.037951,0.0457655,0.0372553,0.0285747,0.0332502,0.0235618,0.0276915,0.0287856,0.0441191,0.0173226,0.0255866,0.0477766,0,0.0255926,0.0508012,0.0337613,0,0,0.013811,0,0,0.0168131,0.057334,0.0431926,0.0253698,0.0199379,0.0443795,0.0336315,0.0377963,0.0585921,0.0278842,0.0605735,0.0489537,0.0457842,0.0696983,0.0107064,0.0336681,0.0122006,0.00609602,0.043749,0.0665929,0,0,0,0,0,0,0,0,0,0.0303179,0,0.0395378,0.0356859,0.0421313,0.0241253,0.0491135,0,0
172,0.0526872,0.0377781,0,0,0,0,0.0356055,0,0,0.0200745,0,0,0.0616443,0.038429,0.032314,0.0526515,0.0381493,0.0457164,0.0376735,0.0272363,0.0327951,0.0231478,0.0266378,0.0297613,0.0437208,0.0176105,0.0261123,0.0485941,0,0.0256302,0.0492708,0.0340414,0,0,0.0142151,0,0,0.0168079,0.0570007,0.0418634,0.0253226,0.0218802,0.0454377,0.034259,0.0373566,0.05887,0.0278609,0.0602681,0.0488343,0.0451149,0.0699969,0.00745768,0.0331481,0.011685,0.00658942,0.0435414,0.0665875,0,0,0,0,0,0,0,0,0,0.0292184,0,0.0389222,0.0351622,0.0414759,0.023222,0.0498529,0,0
173,0.0526938,0.0377956,0,0,0,0,0.0356936,0,0,0.0206689,0,0,0.062018,0.0380718,0.0331763,0.0532677,0.0385538,0.0457445,0.038245,0.0260899,0.0326762,0.0231238,0.0259333,0.0310667,0.0431181,0.0177133,0.0267229,0.0497427,0,0.0246341,0.0479251,0.0342404,0,0,0.0145246,0,0,0.0169557,0.056574,0.039641,0.0254772,0.0240032,0.0464203,0.0348772,0.0365734,0.0590478,0.0277077,0.0596926,0.0482108,0.0441596,0.0702057,0.00619355,0.0326524,0.0114177,0.00727658,0.0434159,0.0665725,0,0,0,0,0,0,0,0,0,0.0282871,0,0.0382972,0.034763,0.0408736,0.0222632,0.0505192,0,0
174,0.0527603,0.0378828,0,0,0,0,0.0356985,0,0,0.0213161,0,0,0.0623289,0.0372232,0.0340654,0.0541058,0.0391841,0.0456744,0.0384971,0.025415,0.0327329,0.0233511,0.0257339,0.0317207,0.0424673,0.0177654,0.0272366,0.0503999,0,0.022799,0.0466688,0.0343786,0,0,0.015209,0,0,0.0166135,0.0563114,0.0372208,0.025677,0.0263233,0.0474378,0.0353685,0.0361655,0.0591143,0.0276245,0.0588253,0.0473082,0.043317,0.0701067,0.00807139,0.0322391,0.0111007,0.00734806,0.0434813,0.0666512,0,0,0,0,0,0,0,0,0,0.0278688,0,0.0381838,0.034541,0.0406089,0.0218763,0.05115,0,0
175,0.052882,0.0379365,0,0,0,0,0.0352994,0,0,0.021828,0,0,0.0626111,0.0362023,0.035224,0.0550194,0.0398068,0.045615,0.0388477,0.0252727,0.0324585,0.0232303,0.0260777,0.032994,0.0420693,0.0177333,0.0278107,0.0504094,0,0.0207913,0.0457118,0.0343336,0,0,0.015613,0,0,0.0163329,0.0562175,0.0348103,0.0256259,0.0285743,0.048416,0.0353865,0.0361903,0.0592444,0.0278565,0.0575831,0.0461496,0.0425983,0.0698171,0.0118934,0.0320959,0.0107662,0.00748565,0.043692,0.0667051,0,0,0,0,0,0,0,0,0,0.0276887,0.0112035,0.0378961,0.0339627,0.04085,0.0224912,0.0517174,0,0
176,0.0530732,0.0379522,0,0,0,0,0.0352955,0,0,0.0223575,0,0,0.0628251,0.0353024,0.0355956,0.0556316,0.040533,0.0455181,0.0384409,0.0253529,0.0324453,0.0230953,0.0263219,0.0333888,0.0416135,0.0176534,0.0283711,0.0496661,0,0.0187412,0.0445601,0.0343922,0,0,0.0159484,0,0,0.016235,0.056414,0.0323005,0.0256233,0.0306853,0.0498497,0.0355618,0.0362065,0.0594752,0.0281924,0.0564256,0.0448377,0.0414624,0.0692685,0.0165309,0.0318948,0.0106258,0.00779206,0.0438292,0.0670722,0,0,0,0,0,0,0,0,0,0.0276124,0.0114563,0.0379612,0.0338887,0.0410716,0.0230032,0.05222,0,0
177,0.0532486,0.0380042,0,0,0,0,0.035595,0,0,0.022623,0,0,0.0630168,0.0346549,0.0357479,0.0557131,0.0410997,0.0453662,0.0379568,0.0255575,0.0323938,0.0230013,0.0265659,0.0335845,0.0412185,0.0176503,0.0289889,0.0486497,0,0.0168994,0.0433576,0.0344135,0,0,0.0162483,0,0,0.0160085,0.0568487,0.0303931,0.0257611,0.0325533,0.0513556,0.0356804,0.0362494,0.0598007,0.0284738,0.0556071,0.0436178,0.0405412,0.068716,0.0217226,0.0316428,0.0105115,0.00783111,0.0438686,0.0674805,0,0,0,0,0,0,0,0,0,0.0277511,0.0116846,0.037896,0.033843,0.041451,0.0236261,0.0526025,0,0
178,0.0534147,0.0380751,0,0,0,0,0.0359701,0,0,0.0229557,0,0,0.0631472,0.0341085,0.0358613,0.0554565,0.0416252,0.0451731,0.0375258,0.0257131,0.0323648,0.0229901,0.0268153,0.033543,0.0408436,0.0175188,0.0293444,0.0487227,0,0.0153457,0.0420445,0.0344474,0,0,0.0163099,0,0,0.0159982,0.0573541,0.0304074,0.0259048,0.0336909,0.052849,0.0357523,0.0363334,0.0597557,0.0285323,0.0554725,0.0429358,0.0405748,0.0688372,0.0272963,0.0315036,0.0104031,0.00790344,0.0437301,0.0679123,0,0,0,0,0,0,0,0,0,0.0281339,0.0117426,0.0378537,0.0338022,0.0418861,0.0242337,0.0533019,0,0
179,0.0535584,0.0381977,0,0,0,0,0.0361,0,0,0.0231327,0,0,0.0632228,0.0335811,0.0360138,0.0551308,0.0419524,0.0450775,0.037133,0.0257561,0.0322902,0.023031,0.0270529,0.0331034,0.0406952,0.017452,0.0293918,0.0495248,0,0.0141835,0.0406881,0.0345459,0,0,0.0163163,0,0,0.0162306,0.0577627,0.0324865,0.0260872,0.0342955,0.0540062,0.0357759,0.0364009,0.0596441,0.0284661,0.0560746,0.0429501,0.0416247,0.0697609,0.0336427,0.0314775,0.0103862,0.00792025,0.0434432,0.0682982,0,0,0,0,0,0,0,0,0,0.0286908,0.0116183,0.0377811,0.0338752,0.0423816,0.024812,0.0540184,0,0
180,0.0536575,0.0383214,0,0,0,0,0.0361852,0,0,0.02318,0,0,0.0632234,0.033107,0.0362205,0.0548432,0.0420685,0.0449984,0.0370015,0.0256919,0.032243,0.0230814,0.0272187,0.0322744,0.0407878,0.01733,0.0293978,0.0489082,0,0.0140863,0.0394039,0.0346642,0,0,0.0162254,0,0,0.0164391,0.0579833,0.0352957,0.0262693,0.0351823,0.0545507,0.0358168,0.0360715,0.0596626,0.0286975,0.0569707,0.0433916,0.0427652,0.0710031,0.0398408,0.0315203,0.0103471,0.00781557,0.0432179,0.0686143,0,0,0,0,0,0,0,0,0,0.0294829,0.0116951,0.0375422,0.0341002,0.0429345,0.0252296,0.0546263,0,0
181,0.0529573,0.03841,0,0,0,0,0.0361678,0,0,0.0217816,0,0,0.0621949,0.0329264,0.0357763,0.053399,0.0397054,0.044958,0.037317,0.0254366,0.0318141,0.0228983,0.0272494,0.0313852,0.0424278,0.0169342,0.0279097,0.0476878,0,0.0148769,0.0417508,0.0349329,0,0,0.0153746,0,0,0.0168235,0.0582699,0.0382131,0.0303192,0.035676,0.0549005,0.0354901,0.0369334,0.0634104,0.0301013,0.0563414,0.0416296,0.042349,0.0717782,0.0428688,0.0321627,0.0105702,0.00773778,0.0435547,0.0674246,0,0,0,0,0,0,0,0,0,0.0301267,0.011608,0.0367413,0.0343756,0.0442687,0.025757,0,0,0
182,0.0537027,0.0386558,0,0,0,0,0.0360351,0,0,0.0226715,0,0,0.0627877,0.0322821,0.0365671,0.0538197,0.0412395,0.0442132,0.0369695,0.0254021,0.0322908,0.0234333,0.0273749,0.0305142,0.0416202,0.0169578,0.0287537,0.0477863,0,0.0154251,0.0370198,0.0349065,0,0,0.0153633,0,0,0.0170222,0.057836,0.0403828,0.0266489,0.0378022,0.0535735,0.0354885,0.0351663,0.0596221,0.02853,0.0582191,0.043978,0.0440496,0.0730276,0.0461909,0.0320053,0.0104403,0.00775806,0.0432958,0.0691781,0,0,0,0,0,0,0,0,0,0.0304445,0.0121968,0.0371915,0.0342414,0.0441422,0.025221,0.0551179,0,0
183,0.0529059,0.0388952,0,0,0,0,0.0361234,0,0,0.0205053,0,0,0.0617324,0.0322183,0.0360408,0.0519794,0.0381377,0.0438254,0.0372955,0.0248379,0.0320596,0.0233193,0.027139,0.0300473,0.0436396,0.0173511,0.0267656,0.0473674,0,0.0161098,0.0393155,0.0351452,0,0,0.0148853,0,0,0.0169805,0.0577283,0.043218,0.0305945,0.0378161,0.0535566,0.0352147,0.036169,0.0633741,0.029446,0.0572012,0.0417749,0.0433731,0.073295,0.0489915,0.0328117,0.0110117,0.00727602,0.0440873,0.0678922,0,0,0,0,0,0,0,0,0,0.0305116,0.0120642,0.0368443,0.0335304,0.0452801,0.0255475,0,0,0
184,0.0536308,0.0391302,0,0,0,0,0.0359022,0,0,0.0207106,0,0,0.062386,0.0313157,0.0367108,0.0522447,0.039031,0.042991,0.0371226,0.0246445,0.0325569,0.0237556,0.0272025,0.029285,0.0430831,0.0179517,0.0275253,0.0472892,0,0.016211,0.0348086,0.0351068,0,0,0.0150032,0,0,0.0171353,0.0575868,0.0455753,0.0268428,0.0389799,0.0523295,0.0351837,0.0342975,0.0594043,0.027905,0.0588042,0.0439708,0.0448335,0.0740976,0.0540175,0.0327792,0.0110868,0.00723834,0.0439253,0.0696596,0,0,0,0,0,0,0,0,0,0.0307859,0.0125352,0.0372433,0.0328581,0.0450562,0.0251308,0.0549485,0,0
185,0.0535378,0.0392579,0,0,0,0,0.0356541,0,0,0.020582,0,0,0.0619526,0.0306908,0.0367646,0.0513377,0.0385453,0.042491,0.0372835,0.0242779,0.0326087,0.0238171,0.0272828,0.028515,0.0436987,0.0176905,0.0269496,0.0470154,0,0.0163679,0.0339741,0.0352814,0,0,0.0150671,0,0,0.0169415,0.0572941,0.0477404,0.0268342,0.0391538,0.0517486,0.0350253,0.0338534,0.059278,0.0276042,0.0589134,0.0437166,0.044795,0.0743438,0.057976,0.0331516,0.0115254,0.00673362,0.0441108,0.069895,0,0,0,0,0,0,0,0,0,0.0312362,0.0126136,0.037151,0.0327623,0.0450842,0.0251866,0.0545673,0,0
186,0.053539,0.0392078,0,0,0,0,0.0353922,0,0,0.0201299,0,0,0.0616103,0.0301091,0.0368489,0.0505366,0.0376669,0.0420316,0.0373393,0.0239471,0.0325972,0.0238454,0.0273854,0.0276434,0.0443466,0.0178313,0.0264261,0.0468086,0,0.0163918,0.0333997,0.0354166,0,0,0.0149677,0,0,0.0167945,0.0566417,0.049219,0.0268406,0.039151,0.0515234,0.0348117,0.0334774,0.0591552,0.0274662,0.0588205,0.0433866,0.044632,0.0743898,0.0611802,0.0334843,0.0119288,0.00651755,0.0441796,0.0700393,0,0,0,0,0,0,0,0,0,0.0317158,0.0128145,0.0371114,0.0325325,0.0451107,0.0252513,0.0545741,0,0
187,0.0535241,0.0390162,0,0,0,0,0.0352868,0,0,0.0198281,0,0,0.0612604,0.0297037,0.0369185,0.0498989,0.0368057,0.0416298,0.0373687,0.0237469,0.0325409,0.0239453,0.0274826,0.0267529,0.0449364,0.0180807,0.0260067,0.0466979,0,0.0164197,0.0331153,0.0354559,0,0,0.014796,0,0,0.0165565,0.056169,0.050028,0.0269382,0.0390869,0.0516036,0.0346478,0.033248,0.0590974,0.0274539,0.0587605,0.0431281,0.0444796,0.0743471,0.0637242,0.0338001,0.0120837,0.00641325,0.0442489,0.0700398,0,0,0,0,0,0,0,0,0,0.0322032,0.0132619,0.0370719,0.0322396,0.0452137,0.0253888,0.0543998,0,0
188,0.0534598,0.0387477,0,0,0,0,0.0352261,0,0,0.01969,0,0,0.0610548,0.0293869,0.0369388,0.0497336,0.0360324,0.0413096,0.0374656,0.0234506,0.0325221,0.0240497,0.0275454,0.0259592,0.0452029,0.0184259,0.0257212,0.0473144,0,0.0153721,0.0331229,0.0354848,0,0,0.0147517,0,0,0.016469,0.0558428,0.0498606,0.0271192,0.0387927,0.0520543,0.034577,0.0334248,0.0593795,0.0273756,0.0588629,0.0434496,0.0446285,0.0743502,0.0670954,0.0339649,0.0120213,0.00643687,0.0443665,0.0699202,0,0,0,0,0,0,0,0,0,0.0326783,0.0134051,0.0369743,0.0319556,0.0453125,0.0255614,0.0543748,0,0
189,0.0533687,0.0384646,0,0,0,0,0.0351874,0,0,0.0196632,0,0,0.0610454,0.0292466,0.0368225,0.0500254,0.0353671,0.0410564,0.0374433,0.0233936,0.0326302,0.0241199,0.0275252,0.0253333,0.0453763,0.0187233,0.0255737,0.047043,0,0.0164178,0.0333428,0.035462,0,0,0.01477,0,0,0.0165411,0.0558047,0.0514012,0.0274906,0.0385485,0.05278,0.0345956,0.0336054,0.0590699,0.0271508,0.0592064,0.0433757,0.0447949,0.0751344,0.0680633,0.034007,0.0120058,0.00657326,0.0445365,0.0696629,0,0,0,0,0,0,0,0,0,0.0331574,0.0134292,0.036847,0.0318128,0.0451817,0.0258433,0.0542073,0,0
190,0.0533072,0.0382341,0,0,0,0,0.0351606,0,0,0.0196831,0,0,0.0610809,0.0289166,0.0366792,0.05015,0.0348539,0.040887,0.0374594,0.0233355,0.0326641,0.0240802,0.0274511,0.0247977,0.0454148,0.0188868,0.0256437,0.0481999,0,0.0152408,0.0335016,0.0354134,0,0,0.0146606,0,0,0.0166475,0.0557005,0.0509066,0.0278683,0.03797,0.0538047,0.0347229,0.0339494,0.0593722,0.0272801,0.0598708,0.044121,0.0453771,0.0757892,0.0701895,0.0339674,0.0120368,0.00675609,0.0446664,0.0694587,0,0,0,0,0,0,0,0,0,0.0336175,0.0136202,0.0366379,0.0316328,0.0452942,0.0263754,0.0541616,0,0
191,0.0532726,0.0380547,0,0,0,0,0.0351046,0,0,0.0200039,0,0,0.0609943,0.0286744,0.0365248,0.0501968,0.0347457,0.0407599,0.0376039,0.0231714,0.0325358,0.0240616,0.027589,0.0242283,0.0454398,0.0185673,0.0258056,0.0488294,0,0.0151404,0.0336979,0.0354098,0,0,0.014251,0,0,0.0170774,0.055745,0.0511543,0.0283079,0.0373674,0.0548106,0.0348337,0.0340834,0.0594733,0.0276063,0.0606757,0.0447288,0.0460934,0.0767211,0.0711578,0.0339441,0.0119526,0.00731776,0.0448432,0.0692466,0,0,0,0,0,0,0,0,0,0.0340251,0.0139189,0.0364351,0.0317012,0.0455676,0.0269774,0.0540338,0,0
192,0.0532044,0.037963,0,0,0,0,0.0350805,0,0,0.0197621,0,0,0.0610404,0.0285697,0.036345,0.0503777,0.0342607,0.0405471,0.0374064,0.0229909,0.0324117,0.024092,0.0279272,0.0236669,0.0456161,0.0188784,0.0258618,0.0491546,0,0.0155198,0.0340775,0.0354171,0,0,0.0142639,0,0,0.0171308,0.05573,0.052126,0.0288143,0.0364381,0.0556878,0.0350472,0.0342949,0.0596028,0.0279073,0.0616206,0.0453549,0.0468916,0.0778308,0.0722316,0.0338706,0.011998,0.00745265,0.0450128,0.068978,0,0,0,0,0,0,0,0,0,0.034504,0.0138863,0.0363207,0.0316924,0.0459087,0.0273134,0.0538415,0,0
193,0.0530918,0.0379573,0,0,0,0,0.0351188,0,0,0.0196611,0,0,0.0609885,0.028542,0.0362784,0.0504988,0.033879,0.0401812,0.0370402,0.0229028,0.0323376,0.0241454,0.0282555,0.0231952,0.0457638,0.0189156,0.025969,0.049991,0,0.0153084,0.0346965,0.0354293,0,0,0.0143389,0,0,0.01718,0.0555653,0.0522549,0.0292779,0.0352578,0.0565242,0.0353047,0.0347155,0.0600744,0.0281675,0.062641,0.0461839,0.0478004,0.0787419,0.0735408,0.0337615,0.0119364,0.00757391,0.0451355,0.0687108,0,0,0,0,0,0,0,0,0,0.0349015,0.0138372,0.0361885,0.0316403,0.0464026,0.0277551,0.0537006,0,0
194,0.0529586,0.0379978,0,0,0,0,0.0351089,0,0,0.0196361,0,0,0.06089,0.0285295,0.0362325,0.0504608,0.0335599,0.0396447,0.0368449,0.0229494,0.0324147,0.02422,0.0280636,0.0228352,0.0458979,0.01889,0.0260869,0.0508761,0,0.0150014,0.0350325,0.0354874,0,0,0.014435,0,0,0.0171646,0.0553733,0.0523141,0.0296636,0.0339834,0.0572043,0.0355892,0.0352127,0.0606449,0.0283619,0.0635951,0.0469321,0.0486934,0.0792926,0.074353,0.0336651,0.0117602,0.00763031,0.0451447,0.0684743,0,0,0,0,0,0,0,0,0,0.0350325,0.013839,0.0360341,0.0314952,0.0469276,0.0284521,0.0536621,0,0
195,0.0528489,0.0380348,0,0,0,0,0.0351276,0,0,0.0196168,0,0,0.0607623,0.0284895,0.0361194,0.0502925,0.0333538,0.0390064,0.0368062,0.0229696,0.0325267,0.0242596,0.0279791,0.0223708,0.0460059,0.0188836,0.0261042,0.0516881,0,0.0142585,0.0351139,0.0356296,0,0,0.0144609,0,0,0.0171204,0.0551731,0.0522731,0.03005,0.0325104,0.0576388,0.0358808,0.0358579,0.0614483,0.028522,0.0644127,0.0476515,0.0494025,0.0796083,0.0749026,0.0336198,0.0116746,0.00772116,0.045041,0.0682995,0,0,0,0,0,0,0,0,0,0.0353165,0.0140073,0.0359142,0.0312711,0.0475539,0.0288906,0.0537705,0,0
196,0.0527616,0.0380947,0,0,0,0,0.0352112,0,0,0.0195927,0,0,0.0606709,0.0283922,0.0359937,0.0501573,0.0332377,0.0388261,0.0369603,0.0228979,0.032579,0.0242759,0.0280721,0.0220466,0.0460581,0.0188957,0.0260588,0.0522682,0,0.0138363,0.0352766,0.0358536,0,0,0.0144218,0,0,0.0170847,0.0549811,0.0520759,0.0304653,0.0309925,0.0580635,0.0360493,0.0365892,0.0624203,0.0287573,0.0651544,0.0483318,0.0500302,0.0798915,0.0748648,0.0335691,0.011686,0.00783455,0.0448495,0.0681261,0,0,0,0,0,0,0,0,0,0.0354509,0.0141791,0.0358778,0.0310703,0.0482311,0.0291154,0.0539272,0,0
197,0.0526478,0.0381725,0,0,0,0,0.0353232,0,0,0.0195822,0,0,0.0606655,0.0283617,0.0359192,0.0500255,0.0330946,0.0388792,0.0371538,0.0228269,0.0325653,0.0242526,0.0281707,0.0217871,0.0461189,0.0187184,0.0261327,0.0525257,0,0.0137081,0.0356753,0.0359592,0,0,0.0144131,0,0,0.0171084,0.0547433,0.0514948,0.0309137,0.0294432,0.0584158,0.0362403,0.0373992,0.0635515,0.0290406,0.0659667,0.0489524,0.0507515,0.0801597,0.0742668,0.0335171,0.0115668,0.00791808,0.0444887,0.0679482,0,0,0,0,0,0,0,0,0,0.0356424,0.0143506,0.0358061,0.0309928,0.0487733,0.0291777,0.0541055,0,0
198,0.0525246,0.0382688,0,0,0,0,0.0355553,0,0,0.0195021,0,0,0.0606671,0.0283395,0.035736,0.0497042,0.0329802,0.0389473,0.0372301,0.0227119,0.0324852,0.0243007,0.0282877,0.0215803,0.0462088,0.0185682,0.0262363,0.0525939,0,0.0136628,0.0363128,0.035995,0,0,0.0144751,0,0,0.0171626,0.0544259,0.0510193,0.0314641,0.0277828,0.0586357,0.0364286,0.0382797,0.064694,0.029365,0.0667559,0.0494744,0.0514338,0.0803975,0.0737957,0.0334938,0.0114775,0.00796736,0.0439367,0.0678118,0,0,0,0,0,0,0,0,0,0.0358886,0.0145768,0.0356269,0.0308736,0.0492521,0.0290706,0.0544227,0,0
199,0.0524392,0.038381,0,0,0,0,0.0356994,0,0,0.0193736,0,0,0.0606698,0.0283744,0.0353155,0.0491257,0.0328726,0.0390397,0.037227,0.0227092,0.0324461,0.0244815,0.0283925,0.0213981,0.0462391,0.0185054,0.0263382,0.0526254,0,0.0136658,0.0369875,0.0360083,0,0,0.0144762,0,0,0.0170508,0.0541194,0.0505744,0.0320382,0.026045,0.0586634,0.0365691,0.0392167,0.0659396,0.0297519,0.0674129,0.0499231,0.0520263,0.0805972,0.073054,0.0334667,0.0114372,0.00799196,0.0433299,0.0676548,0,0,0,0,0,0,0,0,0,0.0361116,0.014796,0.0354559,0.0305719,0.0497343,0.0291433,0.0548563,0,0
200,0.0523892,0.0384321,0,0,0,0,0.0358456,0,0,0.019527,0,0,0.0605814,0.0284774,0.0350642,0.0487508,0.0331235,0.0389532,0.0371647,0.0228567,0.0325653,0.0246386,0.0285268,0.0211422,0.0461415,0.0179394,0.0265119,0.0522505,0,0.0136519,0.0376419,0.0360394,0,0,0.014264,0,0,0.0172066,0.0538819,0.0498732,0.0323955,0.0243254,0.0587061,0.0366556,0.0402256,0.0673102,0.0303319,0.0679374,0.0502381,0.0523974,0.0806764,0.0714825,0.0334626,0.011455,0.00823611,0.0430075,0.0675407,0,0,0,0,0,0,0,0,0,0.0362955,0.0151137,0.0353275,0.0298908,0.0503228,0.0293211,0.0552656,0,0
201,0.0523318,0.0385446,0,0,0,0,0.0360908,0,0,0.0192175,0,0,0.0606668,0.0284151,0.0348615,0.0481726,0.0327483,0.0385673,0.0370844,0.0230305,0.032783,0.0247477,0.0285479,0.0209126,0.0462971,0.0182333,0.0264196,0.0511394,0,0.0135064,0.0386267,0.0360888,0,0,0.0148793,0,0,0.0167378,0.0537849,0.0490253,0.0328192,0.0223587,0.058716,0.0369438,0.0413156,0.0688214,0.0311118,0.0682381,0.0503523,0.0526708,0.080494,0.0686743,0.0333642,0.0116412,0.00759532,0.043068,0.0674194,0,0,0,0,0,0,0,0,0,0.0362083,0.0157438,0.035133,0.0290908,0.0511195,0.0297423,0.0557541,0,0
202,0.0523091,0.0385505,0,0,0,0,0.0361741,0,0,0.0190339,0,0,0.0607575,0.0283977,0.0346399,0.0477678,0.0324897,0.0380642,0.0371053,0.0232046,0.0329591,0.0248658,0.0286239,0.0202827,0.04641,0.018279,0.0263611,0.0496156,0,0.0133835,0.0394764,0.0361361,0,0,0.0146868,0,0,0.0169764,0.0535753,0.0480667,0.0330493,0.0204941,0.058703,0.0369349,0.0423735,0.070182,0.0321249,0.0682109,0.0502753,0.0528288,0.0799617,0.0647947,0.03339,0.0117432,0.00753602,0.04313,0.0674014,0,0,0,0,0,0,0,0,0,0.0366963,0.0162076,0.0350222,0.0291003,0.0517551,0.0299598,0.056137,0,0
