Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LTHI,IMUR_B,
871,0.0327402,0.035124,0,0,0,0,0,0.0243436,0,0.0313221,0.0522116,0,0,0.0234378,0,0,0.0545792,0.0461761,0.0421464,0.0156117,0,0.0632919,0.0345501,0.0493493,0.0415034,0.0177145,0.0365358,0.0356538,0.0249392,0.0286113,0.0690815,0.0445449,0.013411,0.0152676,0.0315315,0,0.0216521,0,0.0298647,0,0,0.0240579,0,0,0.0167958,0.0596698,0.0567313,0.0205627,0,0.0663938,0.04277,0.020277,0.0517767,0.0617816,0.11222,0.066651,0.0482783,0.0484362,0.0740377,0.0537539,0.0255492,0.00446513,0.00200313,0.0401449,0.0820055,0,0,0,0,0,0,0,0,0.0342663,0,0
872,0.0325626,0.0356003,0,0,0,0,0,0.0240984,0,0.0317419,0.0510539,0,0,0.0235002,0,0,0.054333,0.0464635,0.0425173,0.0153943,0.030731,0.0634295,0.0348925,0.0502567,0.0431729,0.0171822,0.0360203,0.0352632,0.0247045,0.0280751,0.0708518,0.0447774,0.0133229,0.0151309,0.0314955,0,0.0216643,0,0.0295017,0,0,0.0243062,0,0,0.0167412,0.0589712,0.0567299,0.0203345,0,0.0660805,0.0425032,0.0209562,0.0524373,0.0624568,0.113041,0.0661705,0.048108,0.0481472,0.0737884,0.0543618,0.0259644,0.00446272,0.00196039,0.0404895,0.0815976,0,0,0,0,0,0,0,0,0.0351385,0,0
873,0.0329392,0.035861,0,0,0,0,0,0.0240847,0,0.0317624,0.0503428,0,0,0.0229351,0,0,0.0544431,0.0462744,0.0425416,0.0152534,0.0305725,0.0634404,0.0342935,0.0502711,0.0433764,0.0171063,0.0359394,0.0352571,0.0246454,0.0281011,0.0710781,0.0450857,0.0131712,0.0153311,0.0314038,0,0.0216036,0,0.029761,0,0,0.0238001,0,0,0.0175322,0.0587657,0.0565888,0.0206738,0,0.0661562,0.0424852,0.0209696,0.0522369,0.0623515,0.112954,0.0661692,0.0481028,0.0479446,0.0736499,0.054147,0.0261046,0.00474736,0.00163624,0.0403779,0.0816449,0,0,0,0,0,0,0,0,0.0353117,0,0
874,0.0332224,0.0361905,0,0,0,0,0,0.024059,0,0.0317423,0.0499629,0,0,0.0228976,0,0,0.0542943,0.0462502,0.0425855,0.0152634,0.03036,0.0634141,0.034081,0.0502719,0.0434053,0.0170433,0.0359214,0.0353006,0.0245737,0.0280692,0.0710427,0.045427,0.0130173,0.0150333,0.0313444,0,0.0216097,0,0.0299521,0,0,0.023796,0,0,0.0176951,0.0591115,0.056619,0.020697,0,0.0660373,0.0423749,0.0208934,0.0521017,0.0623083,0.112869,0.066191,0.048072,0.0478129,0.0734385,0.053999,0.0262952,0.00508422,0.00145671,0.0403629,0.0817081,0,0,0,0,0,0,0,0,0.0352822,0,0
875,0.0334344,0.036433,0,0,0,0,0,0.0240707,0,0.0317545,0.0498597,0,0,0.0228084,0,0,0.0541714,0.0462872,0.042428,0.0151964,0.0302689,0.0633236,0.0339738,0.0502525,0.0434707,0.0170314,0.0358289,0.0352407,0.0245171,0.0279693,0.0709619,0.0456451,0.0129567,0.0147781,0.0313071,0,0.0216642,0,0.0301969,0,0,0.023785,0,0,0.0178404,0.0593267,0.0567747,0.0205625,0,0.065848,0.0422297,0.020837,0.0519321,0.0622786,0.112752,0.0662678,0.0480427,0.0477938,0.0733462,0.0540038,0.0265637,0.00533145,0.00125716,0.0403534,0.0818565,0,0,0,0,0,0,0,0,0.0351971,0,0
876,0.0335192,0.0366018,0,0,0,0,0,0.0240874,0,0.0317407,0.0497909,0,0,0.0226975,0,0,0.0539708,0.0463334,0.042247,0.0151127,0.0302784,0.0631851,0.033931,0.0502274,0.0435876,0.0170322,0.0356056,0.0351932,0.0244982,0.027913,0.070973,0.0457636,0.0130375,0.0146137,0.0313434,0,0.0217495,0,0.0304132,0,0,0.0237523,0,0,0.0178352,0.0593387,0.0569581,0.0204199,0,0.0656524,0.0420259,0.0208557,0.051733,0.0622459,0.112647,0.0662793,0.04804,0.0478649,0.0734674,0.0541069,0.026814,0.00558924,0.00116498,0.0403301,0.0819532,0,0,0,0,0,0,0,0,0.0351266,0,0
877,0.0339672,0.0367045,0,0,0,0,0,0.0241294,0,0.0316993,0.0497371,0,0,0.0225469,0,0,0.0536899,0.0464137,0.0420798,0.0150461,0.0302929,0.0630606,0.0339361,0.0501685,0.0436325,0.0170452,0.0353091,0.0351597,0.0244967,0.0278813,0.0710511,0.0459132,0.0130801,0.0143871,0.0313814,0,0.0217939,0,0.0306184,0,0,0.0238141,0,0,0.017782,0.0593152,0.0570925,0.020304,0,0.0654758,0.041828,0.0208521,0.0516438,0.0621828,0.112554,0.0662044,0.0480989,0.0479577,0.0734457,0.054218,0.0270628,0.00588128,0.00114012,0.0403677,0.0820523,0,0,0,0,0,0,0,0,0.0350893,0,0
878,0.0344101,0.0368622,0,0,0,0,0,0.024176,0,0.0317039,0.0496612,0,0,0.0224418,0,0,0.0534034,0.0465149,0.0421336,0.0148718,0.0303422,0.0628349,0.0340027,0.0500773,0.0435771,0.0170532,0.0355678,0.0350703,0.0244854,0.0278487,0.0710126,0.046095,0.0131522,0.0139392,0.0313229,0,0.0217975,0,0.0306799,0,0,0.0246381,0,0,0.0171777,0.0592879,0.057184,0.0201516,0,0.0652667,0.0416746,0.0208246,0.051642,0.0621177,0.112499,0.0661166,0.0481513,0.0478544,0.0734354,0.0542726,0.0275264,0.00614276,0.00145342,0.0405693,0.0823159,0,0,0,0,0,0,0,0,0.0349893,0,0
879,0.0345348,0.0368341,0,0,0,0,0,0.024225,0,0.0317476,0.049608,0,0,0.0222697,0,0,0.0532628,0.0465575,0.042163,0.0147511,0.0304371,0.0626811,0.0339929,0.0500458,0.043498,0.0170729,0.0357922,0.0350068,0.0245013,0.0278379,0.0709414,0.0462601,0.0132359,0.0137586,0.0312716,0,0.021802,0,0.030795,0,0,0.0249872,0,0,0.0171805,0.0592665,0.0572584,0.0200612,0,0.0651454,0.0415265,0.020799,0.0517115,0.0620355,0.112438,0.0660648,0.0481532,0.0477617,0.07342,0.054255,0.0280196,0.00647914,0.00165494,0.0407481,0.08257,0,0,0,0,0,0,0,0,0.0349171,0,0
880,0.0346719,0.0366886,0,0,0,0,0,0.0242274,0,0.0317746,0.0494517,0,0,0.0220837,0,0,0.0532555,0.0465416,0.0421342,0.0146375,0.0305831,0.0625219,0.0339681,0.0500913,0.0434621,0.0171164,0.0358705,0.034981,0.0244882,0.0278565,0.0709021,0.0463884,0.0133303,0.0136287,0.0312415,0,0.0218423,0,0.0309182,0,0,0.0253888,0,0,0.0172624,0.0593118,0.0573318,0.0200119,0,0.0650096,0.0413899,0.0207992,0.0517671,0.0619757,0.11236,0.0660206,0.0480955,0.0477097,0.0734,0.0542588,0.0285326,0.0067885,0.00189069,0.0409723,0.082745,0,0,0,0,0,0,0,0,0.0350161,0,0
881,0.0348799,0.0364815,0,0,0,0,0,0.0242321,0,0.0317291,0.0496126,0,0,0.0220088,0,0,0.0532728,0.0466247,0.0420396,0.0145642,0.0307272,0.0623708,0.0339078,0.0500992,0.0434451,0.0171593,0.035758,0.0349862,0.0244512,0.0278487,0.0707929,0.0466144,0.013455,0.0135537,0.0312569,0,0.0218731,0,0.0310529,0,0,0.0256537,0,0,0.0174114,0.0592499,0.0574414,0.0198069,0,0.0648293,0.0412122,0.0208157,0.0518344,0.0619513,0.112283,0.0660385,0.0480655,0.0476514,0.0733697,0.0543022,0.0290403,0.00695528,0.00196113,0.0412,0.0828891,0,0,0,0,0,0,0,0,0.0351432,0,0
882,0.0350266,0.0362842,0,0,0,0,0,0.024276,0,0.0317195,0.0503644,0,0,0.0219557,0,0,0.0533074,0.0468638,0.0419622,0.0146006,0.0309063,0.0622551,0.0338875,0.0499849,0.0433958,0.017255,0.0357208,0.0350846,0.0244261,0.0278974,0.0706761,0.0467135,0.0135876,0.0134489,0.0313041,0,0.0219068,0,0.0311959,0,0,0.0257751,0,0,0.0175601,0.058789,0.057573,0.0193645,0,0.0645802,0.0409803,0.0207784,0.0518926,0.0618654,0.112186,0.0660532,0.0480541,0.0476346,0.0732793,0.0544335,0.0294913,0.00686868,0.00194924,0.0414087,0.0831915,0,0,0,0,0,0,0,0,0.035165,0,0
883,0.0351254,0.0360088,0,0,0,0,0,0.0243405,0,0.0317862,0.0508677,0,0,0.0217512,0,0,0.053401,0.04689,0.0420061,0.0147054,0.031121,0.0621596,0.0338194,0.0497311,0.0433288,0.017367,0.0358375,0.0352273,0.0245634,0.0280201,0.0708237,0.0466806,0.0136021,0.0135699,0.0312725,0,0.0219228,0,0.0314423,0,0,0.0251353,0,0,0.018226,0.0580777,0.0576364,0.0190982,0,0.0643915,0.040872,0.020726,0.051818,0.0617596,0.1121,0.0659228,0.0480692,0.0477157,0.0732322,0.0544829,0.029775,0.00680819,0.000497036,0.0415388,0.0834991,0,0,0,0,0,0,0,0,0.0349697,0,0
884,0.0348464,0.0357725,0,0,0,0,0,0.0240507,0,0.0308275,0,0,0,0.021701,0,0,0.0529676,0.0408094,0.0404625,0.0227393,0.0323924,0.0632322,0.0326998,0.0469747,0.0436155,0.0192037,0.0373838,0.0367385,0.0258728,0.0288588,0.0717531,0.0472545,0.0134162,0.0129566,0.0307433,0,0.021421,0,0.031308,0,0,0.0249586,0,0,0.017973,0.0613686,0.0564266,0.0182882,0,0.0644353,0.0402009,0.0210034,0.0508054,0.0622415,0.112841,0.0659436,0.047633,0.047691,0.0731639,0.0519937,0.0304102,0.00622887,0.000938926,0.0422791,0.0823131,0,0,0,0,0,0,0,0,0.0295008,0,0
885,0.035679,0.035752,0,0,0,0,0,0.02448,0,0.0317389,0.0503073,0,0,0.0218958,0,0,0.053219,0.0467684,0.0422786,0.014222,0.0312095,0.0617507,0.0336667,0.0494384,0.0433068,0.0174081,0.0357691,0.0353568,0.0247511,0.0281831,0.0714425,0.0467877,0.0136839,0.0132121,0.0311335,0,0.0219636,0,0.0315363,0,0,0.025234,0,0,0.017876,0.0578852,0.0576112,0.0189743,0,0.0640401,0.0406418,0.0208001,0.0514161,0.0618195,0.112086,0.065874,0.0480658,0.0476341,0.0730814,0.0541401,0.0300577,0.00639157,0.00142833,0.042212,0.0838293,0,0,0,0,0,0,0,0,0.0348327,0,0
886,0.0358058,0.0355702,0,0,0,0,0,0.0244993,0,0.0317062,0.0491316,0,0,0.0215954,0,0,0.0532992,0.0465555,0.0422931,0.0137032,0.0310654,0.0615405,0.0332716,0.0496625,0.0433509,0.0173919,0.0354252,0.0353177,0.0247251,0.028165,0.0720215,0.0469455,0.0136046,0.0135366,0.0310438,0,0.0219509,0,0.0318151,0,0,0.024489,0,0,0.0180876,0.0584156,0.0574866,0.0193758,0,0.0640584,0.04068,0.0208764,0.0513636,0.0618394,0.112084,0.0658405,0.0479721,0.0475327,0.0730254,0.0536793,0.0300325,0.00625796,0.000716548,0.0425152,0.0839122,0,0,0,0,0,0,0,0,0.0348273,0,0
887,0.0356022,0.0355435,0,0,0,0,0,0.0245323,0,0.03176,0.0487123,0,0,0.0216334,0,0,0.0532938,0.046486,0.0423263,0.0134732,0.031,0.0613933,0.033013,0.0498225,0.0433973,0.0173368,0.0357036,0.0353066,0.0246398,0.0281309,0.0723013,0.046966,0.0136425,0.013489,0.0309677,0,0.0218764,0,0.0318677,0,0,0.0242445,0,0,0.0180455,0.0590687,0.0574579,0.0194284,0,0.0640048,0.04063,0.0208841,0.0515132,0.0618065,0.112052,0.0657318,0.0479235,0.0474198,0.0730557,0.0534749,0.0300616,0.00618633,0.00093275,0.0428479,0.0840359,0,0,0,0,0,0,0,0,0.0350863,0,0
888,0.035384,0.0355045,0,0,0,0,0,0.0245643,0,0.0317809,0.049061,0,0,0.0216013,0,0,0.0533799,0.046659,0.0423748,0.0135359,0.0310023,0.0613762,0.0326916,0.0498729,0.0433884,0.0171507,0.0357917,0.0353991,0.0246646,0.0280966,0.0723694,0.0468657,0.0137249,0.0134216,0.0309544,0,0.0218402,0,0.0318762,0,0,0.0240148,0,0,0.0180386,0.0590982,0.0576158,0.0191715,0,0.063887,0.0405158,0.020896,0.0515829,0.0617611,0.111967,0.0656124,0.047892,0.0474349,0.0730249,0.0535521,0.0301108,0.00606042,0.00112773,0.0431343,0.0842301,0,0,0,0,0,0,0,0,0.0349735,0,0
889,0.0351752,0.0354998,0,0,0,0,0,0.0246057,0,0.0317413,0.0500567,0,0,0.0217315,0,0,0.0534025,0.046921,0.0423562,0.0137108,0.0310313,0.061481,0.0324905,0.0496457,0.0433606,0.0171503,0.0356576,0.0355102,0.0247143,0.0280621,0.0723001,0.0467949,0.0137258,0.0132733,0.0309294,0,0.0219193,0,0.0318457,0,0,0.0238097,0,0,0.0179326,0.0584529,0.0577687,0.0187511,0,0.0637719,0.0403871,0.0207685,0.0515539,0.0617513,0.11184,0.065516,0.0478577,0.0474254,0.072935,0.0536441,0.0301868,0.00594107,0.00128865,0.0434329,0.0844208,0,0,0,0,0,0,0,0,0.0347398,0,0
890,0.0353971,0.0356001,0,0,0,0,0,0.0246408,0,0.0317488,0.0500363,0,0,0.0218165,0,0,0.0533762,0.0468368,0.0424439,0.0136432,0.0310393,0.0614899,0.0322627,0.0495032,0.0433939,0.0172742,0.0359298,0.0354422,0.0246818,0.0280309,0.0724058,0.0468364,0.0137367,0.0130875,0.0308245,0,0.0219592,0,0.0317979,0,0,0.0236225,0,0,0.0178652,0.0576774,0.0577564,0.0187884,0,0.0637513,0.0403051,0.0206602,0.0513849,0.0618074,0.111719,0.065505,0.047822,0.0473274,0.072731,0.0534665,0.0301943,0.00586184,0.00134518,0.0436804,0.0845442,0,0,0,0,0,0,0,0,0.0345473,0,0
891,0.0357062,0.0357165,0,0,0,0,0,0.0247082,0,0.0317877,0.0491061,0,0,0.0220648,0,0,0.0532217,0.0465756,0.0425851,0.0135181,0.0310884,0.0613489,0.0320716,0.0495367,0.0434518,0.0171573,0.0360431,0.0353809,0.0246547,0.0280361,0.0727592,0.0468961,0.0136857,0.0127446,0.030665,0,0.0218794,0,0.0318452,0,0,0.0234906,0,0,0.0180011,0.0578418,0.0576492,0.019101,0,0.0637164,0.0402505,0.0206096,0.0513333,0.0617576,0.111697,0.0655351,0.0477892,0.047146,0.0726031,0.0532914,0.0300834,0.0058584,0.00133602,0.0440379,0.084616,0,0,0,0,0,0,0,0,0.03481,0,0
892,0.0357306,0.0357275,0,0,0,0,0,0.0247861,0,0.0317571,0.0491837,0,0,0.0219943,0,0,0.0531544,0.0465348,0.0426447,0.0136218,0.0311673,0.0612786,0.0318411,0.0495853,0.0434543,0.0172294,0.0358456,0.0354026,0.0247009,0.0280985,0.0729378,0.0469638,0.0136032,0.0126879,0.0305206,0,0.0217868,0,0.0319304,0,0,0.0234688,0,0,0.0181996,0.0579941,0.0576208,0.0190067,0,0.0635823,0.0401238,0.020524,0.0515339,0.0615564,0.111666,0.0656246,0.0477896,0.0470726,0.0725877,0.0533789,0.0300843,0.00591602,0.00135868,0.0444508,0.0847014,0,0,0,0,0,0,0,0,0.0359065,0,0
893,0.0357695,0.0357306,0,0,0,0,0,0.0247763,0,0.0316449,0.0498223,0,0,0.0223485,0,0,0.0528725,0.0467951,0.0424852,0.0137583,0.0311827,0.0612833,0.031908,0.0496505,0.04343,0.0172801,0.0356005,0.0354742,0.0247292,0.0281116,0.0728191,0.0469411,0.0136218,0.0121573,0.0304664,0,0.0218073,0,0.0320447,0,0,0.0234215,0,0,0.0183567,0.0579369,0.0577239,0.0184779,0,0.0633688,0.0399487,0.0204591,0.0515276,0.0614672,0.111634,0.0657218,0.0477859,0.0470384,0.0725584,0.0534208,0.0303058,0.00594202,0.00132528,0.0447369,0.0847574,0,0,0,0,0,0,0,0,0.0356551,0,0
894,0.03544,0.0356802,0,0,0,0,0,0.0244552,0,0.0305996,0,0,0,0.0218672,0,0,0.0525173,0.0408308,0.0407741,0.0222785,0.0323566,0.0624608,0.0305921,0.0468912,0.0438967,0.0193539,0.037364,0.0369145,0.0258743,0.0288045,0.0733599,0.0475536,0.0130619,0.0121028,0.030008,0,0.0212702,0,0.0319911,0,0,0.0233003,0,0,0.0182319,0.061844,0.0565208,0.0172338,0,0.063422,0.0393398,0.0205616,0.0506003,0.0619588,0.112402,0.0659035,0.0473642,0.0470902,0.0726974,0.0511328,0.0309499,0.00559222,0.00154261,0.0454431,0.0833414,0,0,0,0,0,0,0,0,0.0314258,0,0
895,0.0362513,0.0358129,0,0,0,0,0,0.0248093,0,0.0317423,0.0491253,0,0,0.0217977,0,0,0.0527651,0.0464025,0.0426812,0.0137513,0.0312131,0.0609309,0.0314035,0.0493703,0.0435172,0.0174349,0.036179,0.0355464,0.024676,0.0280864,0.0729988,0.0471067,0.0131264,0.01263,0.0303879,0,0.0218111,0,0.0323257,0,0,0.0234423,0,0,0.0184412,0.0589002,0.0576915,0.0182855,0,0.0631656,0.0398795,0.020385,0.0514115,0.0615849,0.11172,0.0658236,0.0477004,0.0471639,0.073129,0.0532812,0.0304976,0.00593891,0.00109508,0.0451947,0.0847875,0,0,0,0,0,0,0,0,0.0374186,0,0
896,0.0364076,0.0357611,0,0,0,0,0,0.024854,0,0.0317898,0.04859,0,0,0.0217345,0,0,0.0526265,0.0463232,0.0428439,0.0135055,0.0311795,0.0607891,0.0312799,0.0493493,0.0435095,0.0174446,0.036229,0.0355127,0.0246476,0.0281189,0.0731654,0.0471961,0.0131022,0.012567,0.0303855,0,0.0218405,0,0.032415,0,0,0.023479,0,0,0.0183491,0.0589413,0.0577732,0.0183436,0,0.0630964,0.039825,0.0204211,0.0514485,0.061591,0.111736,0.0657215,0.047645,0.0471063,0.0737799,0.0533038,0.0305794,0.00583367,0.00116262,0.045246,0.0849445,0,0,0,0,0,0,0,0,0.0376104,0,0
897,0.0365035,0.0357414,0,0,0,0,0,0.0248949,0,0.0317438,0.0485996,0,0,0.0216357,0,0,0.052569,0.0461392,0.0428543,0.0135684,0.0311812,0.0606412,0.0312949,0.0492408,0.0435117,0.0175173,0.0362714,0.0356348,0.0247731,0.0282211,0.0731538,0.04722,0.0129935,0.0126124,0.0303428,0,0.0217609,0,0.0324667,0,0,0.0237423,0,0,0.0181307,0.0587034,0.0576837,0.018178,0,0.0628719,0.0397624,0.020387,0.0513547,0.0615539,0.111757,0.0657508,0.0476991,0.0471118,0.0735224,0.0532242,0.0306299,0.00572294,0.00122689,0.0453779,0.0849828,0,0,0,0,0,0,0,0,0.0377105,0,0
898,0.0361681,0.0355532,0,0,0,0,0,0.0245851,0,0.0306198,0,0,0,0.0215429,0,0,0.0521247,0.0405281,0.0410826,0.0223046,0.032275,0.0620354,0.0302691,0.0466766,0.0439159,0.0195231,0.0376192,0.0370996,0.0260326,0.0289469,0.0734245,0.0478016,0.0126917,0.0121203,0.0300086,0,0.0212135,0,0.0324024,0,0,0.0235044,0,0,0.017908,0.0611929,0.0565897,0.0166713,0,0.0629123,0.0391191,0.0205269,0.0505105,0.0619613,0.112416,0.0658298,0.0473715,0.0471085,0.0734525,0.0510738,0.031142,0.00511193,0.00176352,0.0458159,0.0838035,0,0,0,0,0,0,0,0,0.0322802,0,0
899,0.0367143,0.0356661,0,0,0,0,0,0.0249319,0,0.0316386,0.0486607,0,0,0.0214862,0,0,0.0524317,0.0459474,0.0427727,0.0134466,0.0311016,0.0605182,0.0311026,0.0493099,0.0434669,0.0174354,0.0360172,0.0357091,0.0250145,0.0282929,0.0731837,0.0472901,0.0127945,0.0125639,0.0303716,0,0.0216864,0,0.0327524,0,0,0.0235089,0,0,0.0179461,0.0578332,0.0577285,0.0179788,0,0.0626599,0.0396993,0.0204156,0.0512939,0.0616302,0.11174,0.0656603,0.0477716,0.0470993,0.0737746,0.0533044,0.0306318,0.00528865,0.0012314,0.0454429,0.0852034,0,0,0,0,0,0,0,0,0.03718,0,0
900,0.0367372,0.0356961,0,0,0,0,0,0.0249383,0,0.0315915,0.0483884,0,0,0.0214527,0,0,0.0524372,0.0459124,0.0427566,0.0132289,0.0310293,0.0604691,0.0310555,0.0494394,0.0434399,0.017326,0.0358406,0.0357357,0.025052,0.0282787,0.0732684,0.047273,0.0127258,0.01256,0.0303318,0,0.0216444,0,0.0327611,0,0,0.023328,0,0,0.0177133,0.0577996,0.0577062,0.0180043,0,0.0626085,0.0396991,0.0204426,0.051363,0.0615718,0.111771,0.065687,0.0478612,0.047118,0.0733066,0.0533744,0.0305679,0.00498809,0.00128904,0.0454231,0.0853919,0,0,0,0,0,0,0,0,0.0368897,0,0
901,0.036721,0.0358171,0,0,0,0,0,0.0249753,0,0.0315686,0.0483476,0,0,0.0213904,0,0,0.0525367,0.0458099,0.0429171,0.0132499,0.0310257,0.0604553,0.0310853,0.0494189,0.043444,0.0173423,0.0362656,0.0357819,0.0250185,0.0283176,0.0732156,0.0471756,0.0126836,0.0126341,0.030294,0,0.0215913,0,0.0327326,0,0,0.0232369,0,0,0.0174872,0.0578256,0.0576382,0.0179819,0,0.0625592,0.0397508,0.0203872,0.0514095,0.0615467,0.111817,0.0658244,0.0479279,0.0471388,0.0730215,0.0534587,0.0303625,0.00472719,0.0013281,0.0454479,0.0854407,0,0,0,0,0,0,0,0,0.037122,0,0
902,0.0366509,0.0360016,0,0,0,0,0,0.0249832,0,0.0315186,0.0484539,0,0,0.0212313,0,0,0.0526897,0.0456725,0.0428225,0.0134378,0.0310341,0.0603652,0.0310774,0.0493713,0.0434557,0.017381,0.0365817,0.0358401,0.0250045,0.0283766,0.0730762,0.0471166,0.0127471,0.0127295,0.0303373,0,0.0215302,0,0.0327213,0,0,0.0233575,0,0,0.0172284,0.0579304,0.0575837,0.0178211,0,0.0624628,0.0397884,0.0203421,0.0514241,0.0615911,0.111918,0.0660365,0.0479225,0.0471612,0.0730525,0.0535025,0.0301401,0.0044638,0.0014496,0.0455546,0.085384,0,0,0,0,0,0,0,0,0.0371096,0,0
903,0.0362837,0.035966,0,0,0,0,0,0.0246153,0,0.0304105,0,0,0,0.0210529,0,0,0.0524535,0.0401117,0.0407727,0.0221575,0.0320522,0.0617713,0.0300071,0.0468977,0.0441353,0.0193564,0.0380172,0.0371821,0.0260673,0.0290162,0.0732955,0.0476657,0.0124898,0.0123872,0.0299524,0,0.0209804,0,0.0325166,0,0,0.0228206,0,0,0.0171578,0.0614132,0.0564614,0.0164774,0,0.0626421,0.0393232,0.0204702,0.050627,0.0620596,0.112702,0.0662027,0.0475746,0.0471513,0.073107,0.0516376,0.0304181,0.00366922,0.00177129,0.0459387,0.0841181,0,0,0,0,0,0,0,0,0.0316994,0,0
904,0.0368412,0.0362153,0,0,0,0,0,0.0249399,0,0.0313869,0.0487364,0,0,0.0209233,0,0,0.0529529,0.0453987,0.0423904,0.0136052,0.0308826,0.0603067,0.0309365,0.0494383,0.0437297,0.0172958,0.036568,0.0359031,0.0250238,0.0283769,0.0729437,0.047036,0.0127172,0.0129382,0.0302457,0,0.0212947,0,0.0326669,0,0,0.022652,0,0,0.0173054,0.0585471,0.0573944,0.0176971,0,0.062386,0.0400757,0.0203058,0.0513125,0.0616208,0.112109,0.0655602,0.0479492,0.0471155,0.073163,0.0537238,0.0296128,0.00362386,0.00117093,0.0456369,0.08545,0,0,0,0,0,0,0,0,0.0364891,0,0
905,0.0368126,0.036268,0,0,0,0,0,0.024952,0,0.0314029,0.0487315,0,0,0.0209049,0,0,0.053023,0.0453951,0.0426224,0.0132641,0.0307342,0.0603009,0.0308862,0.0495928,0.0437024,0.0171293,0.0364151,0.0359275,0.0249995,0.0283432,0.0729904,0.0469783,0.0126945,0.0128975,0.0301619,0,0.0212049,0,0.0326604,0,0,0.0224251,0,0,0.0173514,0.0585813,0.0572714,0.0179449,0,0.0624397,0.0401684,0.0203559,0.0513358,0.0615653,0.112113,0.0643274,0.0479478,0.0471517,0.0732159,0.0533923,0.0295208,0.003134,0.00106645,0.0455378,0.0855505,0,0,0,0,0,0,0,0,0.0362619,0,0
906,0.0366157,0.0362991,0,0,0,0,0,0.0249517,0,0.0313376,0.048262,0,0,0.0209096,0,0,0.0530348,0.0453284,0.0426008,0.0132955,0.0306802,0.0602908,0.0308544,0.0496044,0.0436713,0.0170757,0.0366495,0.0359405,0.0250608,0.0283348,0.0728273,0.0469321,0.0126799,0.0128881,0.0301908,0,0.0211942,0,0.032667,0,0,0.0222963,0,0,0.0175115,0.0584683,0.0571854,0.0177898,0,0.0623731,0.0401968,0.0204188,0.0514965,0.061596,0.112167,0.0643269,0.0479897,0.0472514,0.073252,0.0534303,0.0294621,0.00268617,0.000907678,0.0454059,0.0855197,0,0,0,0,0,0,0,0,0.0357595,0,0
907,0.0364533,0.0363741,0,0,0,0,0,0.0249712,0,0.0312706,0.0481321,0,0,0.0208637,0,0,0.0529932,0.0451908,0.0424608,0.0134441,0.0306565,0.0602001,0.0308176,0.0496372,0.0437437,0.0170438,0.0371575,0.0359212,0.0251001,0.0283471,0.0726236,0.0469289,0.0127335,0.0129001,0.0302006,0,0.0211181,0,0.0326735,0,0,0.0225903,0,0,0.0173252,0.0584197,0.0571053,0.0175231,0,0.0622195,0.0402125,0.0204746,0.0516804,0.0617188,0.112324,0.0652038,0.0480289,0.0472444,0.073211,0.0537325,0.0293711,0.00223865,0.00103506,0.0453275,0.0855522,0,0,0,0,0,0,0,0,0.0352476,0,0
908,0.0359198,0.0361304,0,0,0,0,0,0.0245907,0,0.0301864,0,0,0,0.0208686,0,0,0.0524953,0.0397259,0.0405707,0.0221433,0.0316113,0.0615317,0.0297408,0.0473015,0.0444193,0.0189767,0.0386964,0.0372782,0.0262072,0.0289415,0.0727724,0.0474595,0.0124368,0.0123772,0.0297867,0,0.0205602,0,0.0324997,0,0,0.0221397,0,0,0.0175067,0.0615755,0.0559431,0.0162,0,0.0623428,0.0396864,0.0206592,0.0509875,0.0621616,0.113136,0.0652729,0.0476777,0.0473602,0.0731503,0.0516046,0.0298001,0.00180201,0.00113871,0.0454098,0.0843638,0,0,0,0,0,0,0,0,0.0297671,0,0
909,0.0364271,0.0362294,0,0,0,0,0,0.0249833,0,0.0311615,0.0482841,0,0,0.0209184,0,0,0.0527984,0.0450063,0.042324,0.013784,0.0305389,0.0600269,0.0307255,0.0496627,0.0438886,0.0169848,0.0372006,0.0361606,0.0252378,0.0283746,0.0724108,0.0468341,0.0125491,0.0128207,0.0302115,0,0.0209783,0,0.03263,0,0,0.0222067,0,0,0.0178428,0.0585329,0.0569691,0.0172365,0,0.0620208,0.0403509,0.0205555,0.0518629,0.0617381,0.112627,0.0658823,0.0480912,0.0474087,0.0731563,0.0537123,0.0291474,0.00186523,0.000408079,0.0448747,0.0854913,0,0,0,0,0,0,0,0,0.0347832,0,0
