Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LBL,LBR,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LMR,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,
204,0.0135243,0.0114591,0,0,0,0.0177146,0.0159753,0.0109715,0.00208623,0,0,0,0,0.00720555,0,0.0199664,0.0030214,0.046036,0.0140805,0.016975,0.00522671,0,0,0.00461774,0.0172863,0.00272932,0.00361946,0.00399601,0.0494777,0,0.0538321,0.00547465,0.00992433,0,0.0163001,0,0.00497657,0.00991704,0.00167168,0.0301702,0.0133349,0.0117573,0.00794294,0.00952787,0,0,0.00182311,0,0.0117273,0.0029833,0.059766,0.0156621,0.0248226,0.00778864,0.00168108,0.00897294,0.0123409,0.0517616,0.00725798,0.0188728,0.0174296,0.0211829,0.00374572,0.0187633,0.0393177,0.00345888,0.00628079,0.00490652,0.0093305,0.00889746,0,0,0,0
205,0.0124771,0.0115901,0,0,0,0.0168484,0.0159287,0.0103474,0.001896,0,0,0,0,0.00704481,0,0.0199242,0.00322932,0.0457909,0.0137047,0.0170606,0.00502265,0,0,0.00413834,0.0175155,0.00348067,0.00391642,0.00440493,0.0494652,0,0.0536657,0.00546813,0.0102154,0,0.0154929,0,0.00568855,0.00990999,0.00188045,0.0324675,0.0134327,0.0113744,0.00755546,0.00931922,0,0,0.00132051,0,0.0117424,0.00355911,0.0599251,0.0176076,0.0244873,0.00782682,0.00182181,0.00909133,0.0113321,0.0514118,0.00685598,0.0176273,0.0184568,0.0210478,0.00422853,0.020002,0.0424918,0.00323569,0.00696078,0.00531357,0.00972714,0.00878329,0,0,0,0
206,0.0120004,0.0116821,0,0,0,0.0157781,0.0158692,0.00949191,0.00181399,0,0,0,0,0.00680201,0,0.0199175,0.00334082,0.0456639,0.0130846,0.0171135,0.00475654,0,0,0.00364939,0.0178791,0.00442565,0.00436708,0.00487281,0.0493698,0,0.0537453,0.00550025,0.0108383,0,0.0145093,0,0.00607744,0.00989037,0.00199407,0.0345804,0.0133595,0.0111088,0.00719856,0.00916842,0,0,0.00130547,0,0.0117695,0.00361473,0.0602532,0.0193915,0.0239642,0.00796609,0.00218477,0.00909425,0.0101065,0.0509407,0.00624092,0.0160496,0.0191564,0.0208176,0.00479422,0.0210909,0.0456944,0.00334201,0.00717646,0.00533134,0.00998429,0.00860491,0,0,0,0
207,0.011905,0.0118031,0,0,0,0.0147067,0.0158249,0.00872335,0.00173318,0,0,0,0,0.00658128,0,0.0199835,0.00333639,0.0455092,0.0125927,0.017232,0.00423501,0,0,0.00333967,0.0184567,0.00531226,0.0046725,0.00519136,0.0491883,0,0.0539547,0.00560926,0.0114282,0,0.0136118,0,0.00624614,0.00989115,0.00201237,0.036753,0.0132112,0.0110956,0.00702718,0.00910718,0,0,0.00149497,0,0.0117783,0.00346566,0.0604527,0.0213112,0.0236144,0.00820196,0.00248439,0.00894131,0.00858621,0.0504695,0.00581183,0.0141109,0.0195233,0.0205492,0.00475636,0.0222621,0.0486844,0.00346219,0.00719987,0.00485508,0.0101945,0.00843175,0,0,0,0
208,0.0118145,0.0118738,0,0,0,0.0135085,0.0157215,0.00836478,0.0015457,0,0,0,0,0.0064948,0,0.020061,0.00333573,0.0453771,0.012312,0.0173493,0.00361049,0,0,0.00320965,0.0190034,0.00601173,0.0049694,0.00538462,0.0490522,0,0.0541142,0.00575043,0.0118301,0,0.0125517,0,0.00652882,0.00990769,0.00201271,0.0384264,0.0131075,0.0110114,0.00678014,0.00888927,0,0,0.0019431,0,0.011813,0.00321796,0.0607378,0.0235914,0.0234254,0.00823357,0.00247873,0.00872978,0.00703236,0.0500133,0.00551191,0.0120079,0.0200339,0.0202378,0.00527035,0.0232939,0.0511293,0.00355698,0.00707239,0.00437793,0.0103286,0.00825076,0,0,0,0
209,0.0110255,0.0112368,0,0,0,0.0121157,0.0155954,0.00849519,0.001303,0,0,0,0,0.00598454,0,0.0201387,0.00321853,0.0453,0.0121551,0.0174458,0.00322038,0,0,0.00291431,0.0199279,0.00630925,0.00510238,0.00544688,0.0488405,0,0.0540793,0.00593577,0.0120348,0,0.0114028,0,0.00646378,0.00996138,0.00201504,0.0401419,0.0130763,0.0112087,0.00651157,0.00756707,0,0,0.00726434,0,0.011767,0.00338555,0.0611833,0.0259845,0.0232773,0.00791898,0.00244472,0.00850186,0.00556432,0.0495584,0.00504663,0.00995416,0.0206425,0.0199396,0.00602816,0.0241107,0.0535262,0.00707299,0.00410025,0.00381316,0.0102183,0.00813651,0,0,0,0
210,0.0110383,0.0114026,0,0,0,0.0108397,0.0154472,0.0085468,0.00110225,0,0,0,0,0.00593886,0,0.019819,0.00334755,0.0452775,0.012108,0.0175719,0.00352567,0,0,0.00267972,0.0200981,0.00650836,0.00517107,0.00581456,0.0484247,0,0.0537304,0.00615131,0.0123063,0,0.0101578,0,0.00708252,0.00969667,0.00209302,0.0417389,0.0128775,0.0116679,0.00636914,0.0075722,0,0,0.00546883,0,0.0118728,0.00223833,0.0616872,0.0285807,0.023105,0.00763452,0.00247455,0.00828411,0.00433287,0.049208,0.00461805,0.00818271,0.0214722,0.0197158,0.00671139,0.0249908,0.0558781,0.00610793,0.00420291,0.00373483,0.0103958,0.0078808,0,0,0,0
211,0.0107711,0.0112904,0,0,0,0.00955542,0.0152594,0.00826765,0.00106711,0,0,0,0,0.00589135,0,0.0197462,0.0036272,0.0451847,0.0123738,0.0177128,0.00387643,0,0,0.00233789,0.0203939,0.00643787,0.00490177,0.00601534,0.0479212,0,0.0532548,0.00645264,0.0124351,0,0.00915852,0,0.00758947,0.00966785,0.00223327,0.0431701,0.0126039,0.0122134,0.0062719,0.00726026,0,0,0.00471033,0,0.0118384,0.00162319,0.0620047,0.0313541,0.0229502,0.00793148,0.00260145,0.00759779,0.00322826,0.0489284,0.00431577,0.00653654,0.022397,0.0195054,0.00747584,0.0260055,0.0582422,0.00550083,0.00447478,0.00349879,0.0104494,0.00769691,0,0,0,0
212,0.0104097,0.0111498,0,0,0,0.00851484,0.0152618,0.00807434,0.00128943,0,0,0,0,0.00625762,0,0.0199611,0.00391366,0.044978,0.0129431,0.0178552,0.00446789,0,0,0.00209934,0.0204454,0.0062763,0.00425076,0.00608834,0.0473723,0,0.0528285,0.0067589,0.0124338,0,0.00840225,0,0.00818416,0.00986832,0.0022201,0.0446995,0.0123109,0.0130723,0.00605338,0.0071544,0,0,0.00440354,0,0.0118588,0.00117545,0.062331,0.0338669,0.0228413,0.00803557,0.00263564,0.00722675,0.00224714,0.0485437,0.00411626,0.00516793,0.0230585,0.0192552,0.00767762,0.0268992,0.0605479,0.00507193,0.00441855,0.00326697,0.0104445,0.00745562,0,0,0,0
213,0.00995908,0.0110441,0,0,0,0.00751,0.0152114,0.00769164,0.0016262,0,0,0,0,0.00662651,0,0.0199897,0.0042543,0.0449333,0.0132274,0.0180402,0.0053144,0,0,0.00200451,0.0204971,0.0061797,0.00359355,0.00643877,0.0469484,0,0.0525367,0.00704962,0.0128764,0,0.00779075,0,0.00872752,0.0099757,0.00242086,0.0462268,0.0120627,0.0141795,0.00570267,0.00681535,0,0,0.00456375,0,0.0118882,0.00107182,0.0625671,0.0361214,0.0228162,0.00779364,0.00255861,0.0068309,0.00154171,0.0479977,0.00383335,0.00411211,0.0234137,0.0189709,0.00794529,0.0276589,0.0627776,0.00487842,0.00420403,0.00307581,0.0104715,0.00715994,0,0,0,0
214,0.0095591,0.0109684,0,0,0,0.00647567,0.0151373,0.00741601,0.00115884,0,0,0,0,0.00697987,0,0.0199067,0.00462069,0.0449621,0.0131898,0.0181754,0.00625478,0,0,0.00189833,0.0205501,0.00616045,0.00352336,0.00698583,0.0465967,0,0.0524876,0.00721506,0.0134545,0,0.00739788,0,0.00918554,0.010008,0.00259842,0.0472114,0.0118593,0.0149003,0.00556192,0.0064013,0,0,0.00481041,0,0.0119331,0.00116261,0.0626824,0.0381749,0.0227616,0.00738323,0.00251947,0.0064603,0.00107448,0.0475224,0.00336452,0.00330192,0.0239349,0.0189763,0.00854251,0.0287556,0.0644211,0.00463633,0.00400024,0.00284982,0.0105018,0.00691276,0,0,0,0
215,0.00953797,0.0107841,0,0,0,0.0057792,0.014969,0.00751104,0.00161412,0,0,0,0,0.00740533,0,0.0198763,0.00507132,0.044863,0.0131581,0.0181986,0.00704419,0,0,0.00160852,0.0206198,0.00665842,0.00402432,0.00763663,0.0459009,0,0.0522583,0.00730703,0.0135464,0,0.00785403,0,0.00979608,0.0100436,0.00281085,0.0478451,0.0116479,0.0151705,0.00557289,0.00637756,0,0,0.00513708,0,0.0119915,0.00139438,0.0627521,0.0396568,0.0226303,0.00727292,0.00266285,0.00590528,0.000853454,0.0471117,0.00305015,0.00295348,0.0242198,0.0191125,0.00904601,0.0294598,0.0656857,0.00443479,0.00367579,0.00267411,0.0104998,0.00660028,0,0,0,0
216,0.00875919,0.0097927,0,0,0,0.0055792,0.0147507,0.00754226,0.00174026,0,0,0,0,0.00832076,0,0.0196408,0.00511381,0.0447481,0.0129039,0.0181986,0.00814668,0,0,0.00153934,0.0211612,0.0068168,0.00403204,0.00811678,0.0453995,0,0.0523394,0.00748578,0.0137785,0,0.00808561,0,0.0104821,0.00989567,0.00275621,0.0483053,0.0113655,0.0148773,0.00559995,0.00464725,0,0,0.00982802,0,0.0119925,0.00513963,0.0627643,0.040471,0.0224992,0.00699316,0.00301071,0.00608938,0.00075434,0.0467526,0.00289498,0.00302563,0.0240529,0.019346,0.00917379,0.0295654,0.0668316,0.0081901,0.000790473,0.00199843,0.0103692,0.0065842,0,0,0,0
217,0.00771527,0.00977754,0,0,0,0.00539651,0.0143028,0.00742011,0.000889648,0,0,0,0,0.0085138,0,0.0195036,0.00540793,0.0447549,0.0124965,0.0181926,0.00939801,0,0,0.0017778,0.0208924,0.00674903,0.00375671,0.00859288,0.0450812,0,0.0526074,0.00753943,0.0141032,0,0.00853624,0,0.0110039,0.00974718,0.00274324,0.0492843,0.0111505,0.0142862,0.00556755,0.00431304,0,0,0.0085617,0,0.0120129,0.0041387,0.062843,0.0405341,0.0224612,0.00601514,0.00345727,0.00591969,0.000925162,0.0464323,0.0029706,0.00320852,0.022941,0.0194629,0.00833679,0.028653,0.0683976,0.00676508,0.000788744,0.00189119,0.0103535,0.00605119,0,0,0,0
218,0.00704516,0.0100784,0,0,0,0.00575177,0.0140931,0.00730082,0.00111871,0,0,0,0,0.00846754,0,0.0194441,0.00551282,0.0446404,0.0123079,0.0181286,0.0106212,0,0,0.00159404,0.0207249,0.00652627,0.00333516,0.00900909,0.0446177,0,0.0529631,0.00752642,0.0143134,0,0.00963275,0,0.0113267,0.00967451,0.00266983,0.047885,0.0111291,0.0143339,0.00557049,0.0038218,0,0,0.00769011,0,0.0120754,0.00335874,0.0626575,0.0387435,0.0220132,0.0093712,0.0032163,0.00589801,0.00142613,0.0469553,0.00461355,0.00447117,0.0233566,0.0188836,0.00891409,0.0282567,0.0655879,0.00584921,0.000939067,0.00187279,0.0106769,0.00547872,0,0,0,0
219,0.00655386,0.00969056,0,0,0,0.00557553,0.0138148,0.00731303,0.00178796,0,0,0,0,0.00965195,0,0.019379,0.00652315,0.0446171,0.0120319,0.0182452,0.0122965,0,0,0.00225454,0.0202118,0.00640079,0.0030712,0.00985806,0.044141,0,0.0533041,0.00773181,0.0146007,0,0.00996834,0,0.0122812,0.00975464,0.00313347,0.0482551,0.0109506,0.0104426,0.00474551,0.0035909,0,0,0.0076843,0,0.0122482,0.00310661,0.0627977,0.0379928,0.0222073,0.00402828,0.00417806,0.00560453,0.00147832,0.046239,0.00430811,0.00473165,0.0202114,0.0201489,0.00786833,0.0261774,0.0665044,0.00537076,0.00108652,0.00170733,0.0101841,0.00524241,0,0,0,0
220,0.00667817,0.0103905,0,0,0,0.00694644,0.0141077,0.00632456,0.00243838,0,0,0,0,0.00935377,0,0.0193767,0.00650206,0.0445956,0.0118766,0.0180019,0.0132498,0,0,0.00148836,0.0203624,0.00649128,0.00315864,0.0105255,0.0436342,0,0.053277,0.00798501,0.0150015,0,0.0122887,0,0.0119696,0.00980841,0.00305422,0.0369649,0.0111376,0.0104566,0.00446423,0.00367936,0,0,0.00708414,0,0.0122289,0.00249409,0.0619755,0.0327141,0.0214272,0.0128208,0.00330554,0.00588225,0.00587299,0.0491778,0.0112547,0.00874299,0.0217025,0.0208209,0.0101951,0.025833,0.0515722,0.00508748,0.00123434,0.00189542,0.0109744,0.00465197,0,0,0,0
221,0.00645253,0.0100249,0,0,0,0.00652786,0.0141521,0.00525739,0.00270469,0,0,0,0,0.0112745,0,0.0194496,0.00793429,0.0447723,0.0110783,0.0182126,0.0148025,0,0,0.00262866,0.0200814,0.0072071,0.00426393,0.0118279,0.0435263,0,0.0531049,0.00859419,0.0158942,0,0.0116552,0,0.0134153,0.0100388,0.00394552,0.0435821,0.010988,0.00489161,0.00350291,0.00389943,0,0,0.0076673,0,0.0124924,0.00268739,0.0628335,0.031274,0.021892,0.00324211,0.00447378,0.00572826,0.00350987,0.0464914,0.0075885,0.00757331,0.0154896,0.0205643,0.00683246,0.0214904,0.0589537,0.00496812,0.00139867,0.00190881,0.010455,0.00486812,0,0,0,0
222,0.00646731,0.0103014,0,0,0,0.00768992,0.0139705,0.00551013,0.00290151,0,0,0,0,0.0120149,0,0.0193361,0.00834239,0.0448899,0.0104522,0.0181448,0.0159893,0,0,0.00301152,0.0198706,0.00759062,0.00502329,0.0126614,0.0432313,0,0.0532671,0.00856741,0.0161544,0,0.0128107,0,0.013806,0.00990311,0.00399841,0.03987,0.0110486,0.0030993,0.00323668,0.00408162,0,0,0.00796941,0,0.0125371,0.00272323,0.0625694,0.0264608,0.0217262,0.00573318,0.00457503,0.00616627,0.00479257,0.0467421,0.00928327,0.00906177,0.0127355,0.0205887,0.00730949,0.0186945,0.0527247,0.00500395,0.00176963,0.00222589,0.0106669,0.00460759,0,0,0,0
223,0.00668036,0.0108241,0,0,0,0.00883931,0.0138097,0.00635164,0.0034192,0,0,0,0,0.0125657,0,0.0191576,0.0086505,0.0449667,0.00997148,0.0180149,0.0170916,0,0,0.00350256,0.0199156,0.00781634,0.00576769,0.0134412,0.0429044,0,0.0536273,0.00792026,0.0160353,0,0.0140773,0,0.0140672,0.00976264,0.00408303,0.0346875,0.0112163,0.0038099,0.00301376,0.00445155,0,0,0.0079437,0,0.012601,0.00255708,0.0622016,0.0213731,0.0215591,0.00840614,0.00440018,0.00678691,0.00548698,0.0467223,0.0103927,0.00998871,0.0102311,0.0202104,0.00829487,0.0159567,0.0449037,0.00505407,0.00232741,0.00250286,0.0110821,0.00449911,0,0,0,0
224,0.00490967,0.0110547,0,0,0,0.00987352,0.0138769,0.00671714,0.00404508,0,0,0,0,0.0128825,0,0.0189133,0.00836005,0.0450836,0.00954555,0.017825,0.0181097,0,0,0.00336662,0.0205215,0.00790956,0.00647101,0.0140856,0.042374,0,0.0540105,0.00733142,0.0160486,0,0.015227,0,0.0143411,0.00976982,0.00391303,0.0287827,0.011208,0.00558372,0.00285891,0.00295182,0,0,0.0135785,0,0.012578,0.00713471,0.0620656,0.0169736,0.0215134,0.0108646,0.00400896,0.0092912,0.00550038,0.046498,0.0109776,0.0102277,0.00817257,0.0195443,0.00686847,0.0133157,0.0358983,0.0121834,0.00113362,0.00225977,0.0120086,0.00420073,0,0,0,0
225,0.00571783,0.0118395,0,0,0,0.0107834,0.0138443,0.00661108,0.00442896,0,0,0,0,0.0127275,0,0.0190026,0.00864946,0.0452872,0.00904581,0.0175229,0.0189163,0,0,0.00282995,0.0206438,0.00819902,0.00712061,0.0144902,0.0417907,0,0.0543986,0.00713916,0.0159478,0,0.0162923,0,0.0146455,0.00984053,0.00398548,0.0228714,0.0114389,0.00725984,0.00327162,0.00357583,0,0,0.0118967,0,0.0125518,0.00557667,0.0620493,0.0148035,0.0216484,0.0125281,0.00369768,0.00975661,0.00485018,0.0461926,0.0107134,0.00945121,0.00707377,0.018848,0.00580969,0.0112397,0.0267006,0.0110398,0.00195931,0.00261941,0.0126308,0.00400978,0,0,0,0
226,0.00662981,0.0127769,0,0,0,0.0117453,0.0139938,0.00658213,0.00468015,0,0,0,0,0.0124349,0,0.0190229,0.00876604,0.0454316,0.00869571,0.0171629,0.0194077,0,0,0.00337775,0.0210155,0.00869825,0.007755,0.0152109,0.0412759,0,0.0546846,0.00721407,0.0158239,0,0.0173918,0,0.0151779,0.00973903,0.0039788,0.0175564,0.0117715,0.00882436,0.0039307,0.0043758,0,0,0.01076,0,0.0125044,0.00433015,0.0619782,0.0143743,0.0219371,0.0136361,0.00333293,0.0104587,0.00466897,0.0459535,0.0101668,0.00820911,0.00731262,0.0183245,0.00523389,0.0100653,0.0177694,0.010549,0.00307461,0.00303684,0.01344,0.0041263,0,0,0,0
227,0.00745655,0.0134106,0,0,0,0.0126307,0.0142707,0.00703466,0.00479378,0,0,0,0,0.012134,0,0.0192221,0.00874766,0.0456562,0.00815537,0.016778,0.0194549,0,0,0.0040235,0.0212807,0.0094299,0.00829563,0.0157511,0.040947,0,0.0550188,0.00718531,0.0155967,0,0.0183667,0,0.0149886,0.00986465,0.00400088,0.0135216,0.0119837,0.0101068,0.00476901,0.00495461,0,0,0.0101619,0,0.012546,0.00327125,0.0618005,0.0152298,0.0222564,0.0140808,0.0029835,0.0109899,0.00564565,0.045756,0.00923825,0.007237,0.00841277,0.0181758,0.00466502,0.00996052,0.0102075,0.0102385,0.00420034,0.00355326,0.0140395,0.00434317,0,0,0,0
228,0.00799997,0.0137841,0,0,0,0.0133148,0.0145603,0,0.00478969,0,0,0,0,0.0116565,0,0.0193382,0.0086075,0.0459377,0.00757982,0.016446,0.01916,0,0,0.00421754,0.0214119,0.00996175,0.00861539,0.0159193,0.0405321,0,0.0552647,0.00659022,0.0151285,0,0.0190055,0,0.0142111,0.00993858,0.00394446,0.0065429,0.0120941,0.00753823,0.00554236,0.00540725,0,0,0.0098305,0,0.0126264,0.0027121,0.0614644,0.0128685,0.0225811,0.0134003,0.0026825,0.0113833,0.00752999,0.0458037,0.00881032,0.00697686,0.010453,0.0192912,0.00447733,0.0106714,0.00259188,0.0101798,0.0051455,0.00418022,0.0143973,0.00456618,0,0,0,0
229,0.00806776,0.0140044,0,0,0,0.0140242,0.0144511,0.00751831,0.00492065,0,0,0,0,0.0110599,0,0.0195234,0.0084633,0.0460165,0.00761195,0.0161318,0.0187446,0,0,0.00419966,0.0214727,0.0100185,0.00822669,0.0156768,0.0401637,0,0.0555891,0.00624751,0.0151566,0,0.0198629,0,0.0140528,0.0100293,0.00391764,0.0124989,0.0121389,0.0110824,0.00601977,0.00550266,0,0,0.0094623,0,0.012665,0.00225203,0.0608998,0.0123356,0.0229658,0.0117319,0.0024479,0.0114515,0.0102001,0.0463309,0.00997618,0.00855149,0.0140764,0.0234571,0.0109502,0.0137641,0.0159613,0.0100293,0.00634871,0.00459494,0.0147487,0.00456553,0,0,0,0
230,0.0080932,0.0142269,0,0,0,0.0148264,0.0142952,0.00764673,0.00501157,0,0,0,0,0.0105385,0,0.0196221,0.00840681,0.0460714,0.00750178,0.0159033,0.0178358,0,0,0.00415459,0.0215815,0.00994688,0.00781497,0.0150916,0.0400539,0,0.0556824,0.00592001,0.0149939,0,0.020834,0,0.0138259,0.0100773,0.00394499,0.0256053,0.012269,0.0199002,0.00617424,0.00551165,0,0,0.00920857,0,0.0126885,0.00194324,0.0603193,0.0190429,0.0232071,0.0113785,0.00243326,0.0114305,0.0128361,0.0471606,0.0129086,0.0115546,0.0171294,0.0273534,0.0165612,0.0170864,0.0280773,0.00988581,0.00750465,0.00474495,0.0150854,0.00453633,0,0,0,0
231,0.00836911,0.0144982,0,0,0,0.0149914,0.0143825,0.00756397,0.00523683,0,0,0,0,0.0103465,0,0.019836,0.00853944,0.0461036,0.00731218,0.0159367,0.0167207,0,0,0.00445665,0.0218033,0.0100032,0.00736941,0.0145087,0.039945,0,0.0559852,0.00543148,0.0147496,0,0.0212344,0,0.0134601,0.0101602,0.00404221,0.0330341,0.012393,0.0252786,0.00601007,0.00565911,0,0,0.00896254,0,0.0127174,0.00167183,0.0599104,0.0243525,0.0233286,0.0117698,0.00243733,0.0114735,0.0146862,0.0477509,0.0149786,0.0139937,0.0188373,0.0297654,0.0194118,0.0187283,0.0351254,0.00972134,0.00848183,0.00482399,0.0153968,0.00457837,0,0,0,0
232,0.00767122,0.0146108,0,0,0,0.0152403,0.0145071,0.00716134,0.0053991,0,0,0,0,0.0101084,0,0.020221,0.00904459,0.0460028,0.00709793,0.0164304,0.0154355,0,0,0.00478482,0.0215844,0.00999137,0.00723659,0.0138343,0.0399786,0,0.0563622,0.00500028,0.0144292,0,0.0216795,0,0.0121613,0.0102982,0.00426656,0.0335444,0.0125394,0.0258504,0.00576038,0.00504473,0,0,0.0175492,0,0.0128592,0.00740046,0.0598727,0.025514,0.0232852,0.0120785,0.00241877,0.0148823,0.0151148,0.047868,0.0148144,0.0145111,0.0188877,0.0300536,0.0195092,0.018724,0.035541,0.0193645,0.00482111,0.00473839,0.0157898,0.00374351,0,0,0,0
233,0.00940027,0.0150555,0,0,0,0.0143757,0.0144486,0.00671648,0.00579267,0,0,0,0,0.0108282,0,0.0201868,0.00945564,0.0456061,0.00781577,0.0165069,0.0140222,0,0,0.00440203,0.0222338,0.00981993,0.00741627,0.0129191,0.0402176,0,0.0565022,0.00502219,0.0141948,0,0.0210492,0,0.0125175,0.0103704,0.00456111,0.0293568,0.012566,0.0226873,0.00535384,0.00635584,0,0,0.00805455,0,0.0127762,0.00156769,0.0603381,0,0.0231537,0.0123404,0.00221794,0.0115794,0.0139527,0.0472558,0.0128189,0.0127948,0.0180258,0.0288655,0.0179885,0.0178491,0.0325349,0.00906963,0.00948412,0.0051805,0.0157298,0.00474409,0,0,0,0
234,0.0093454,0.0149461,0,0,0,0.0136012,0.0144366,0.0060431,0.00596263,0,0,0,0,0.0115863,0,0.0201263,0.00971509,0.0452465,0.00847335,0.0165968,0.0123525,0,0,0.00398334,0.0221979,0.00970887,0.00808683,0.0117152,0.0407232,0,0.0565715,0.00499218,0.0139503,0,0.0205106,0,0.0131111,0.0103592,0.0047485,0.0198387,0.0126429,0.0157152,0.00502666,0.00624126,0,0,0.00822973,0,0.0127154,0.00149391,0.0609034,0.0159118,0.0229039,0.0123173,0.00236395,0.0117378,0.0118985,0.0466047,0.0106167,0.00998549,0.0157406,0.025846,0.0135795,0.0157319,0.0235964,0.00968549,0.00920507,0.00508253,0.0155189,0.00456818,0,0,0,0
