Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5HD,LANK,LASI,LBHD,LBL,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFIN,RFRM,RGTR,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,L5FT,RFHD,RHEE,LMR,LBR
All Timesteps RMSE,0.0146658,0.0114622,0,0,0,0.0142942,0.0500573,0.00490793,0,0,0,0.0107335,0,0.0194651,0.00506015,0.0433985,0.0262149,0.0197803,0.0156419,0,0.00305062,0.0152953,0.0128676,0.017707,0.0141361,0.0522091,0.0110065,0.0138768,0.00983962,0.0189559,0,0.0349083,0,0.0112984,0.00957948,0.00320167,0.024015,0.0108208,0.0127106,0.00563402,0.0128518,0,0,0.0112931,0.01257,0.00556251,0.0616998,0.0234263,0.00694714,0.00490569,0.00969001,0.00732358,0.0471009,0.00690124,0.0105232,0.0132287,0.0203586,0.00678785,0.0171031,0.0309559,0.00896469,0.00489266,0.00274424,0.00940979,0.0125716,0,0,0,0.0277768,0,0.0219057,0,0
0,0.0245886,0.0187971,0,0,0,0.0148059,0.0153059,0.00560005,0,0,0,0.0148305,0,0.018843,0.00555527,0.0397432,0.0405407,0.0202532,0.0214958,0,0.00391291,0.0272337,0.0212168,0.0388692,0.0113823,0.0638469,0.0241101,0.0261572,0.0121636,0.0301135,0,0.06364,0,0.017767,0.00917183,0.00378852,0.00937085,0.00971561,0.0153857,0.00673038,0.0179071,0,0,0.01315,0.0133758,0.0081705,0.0638141,0.0255285,0.00241043,0.00413501,0.0111253,0.00459709,0.0447155,0.00645241,0.00737313,0.00824893,0.0209184,0.00371606,0.0134646,0.0110257,0.0111878,0.00283944,0.00319659,0.0122853,0.0188459,0,0,0,0,0,0,0,0
1,0.0246032,0.0189408,0,0,0,0.014657,0.0149971,0.00633788,0,0,0,0.0151342,0,0.0189836,0.00580744,0.0398605,0.0396774,0.0194366,0.020857,0,0.00315487,0.027572,0.0207108,0.0386072,0.0108919,0.0629772,0.0237955,0.02688,0.0121185,0.0302578,0,0.0652326,0,0.0178499,0.00919387,0.00389758,0.00854405,0.00966316,0.0141217,0.00667763,0.0180927,0,0,0.0127661,0.0133594,0.00790022,0.0633926,0.0256166,0.00222918,0.00365645,0.0107251,0.00417337,0.0449558,0.00569021,0.00645921,0.00693234,0.0207504,0.0026765,0.0110002,0.0106394,0.010819,0.00283426,0.00324068,0.0127906,0.0189257,0,0,0,0,0,0,0,0
2,0.0246949,0.0190329,0,0,0,0.0145418,0.0145406,0.00622121,0,0,0,0.015131,0,0.0190719,0.00604734,0.040003,0.0379122,0.0191582,0.0195813,0,0.00290081,0.0280018,0.0198064,0.0375587,0.0105008,0.0623971,0.0237193,0.0269495,0.0118653,0.0301183,0,0.0662306,0,0.0181778,0.00921065,0.00393742,0.00757382,0.00970888,0.0136541,0.00654744,0.0183292,0,0,0.0127394,0.0134314,0.00789594,0.0635357,0.0256797,0.00205899,0.00334057,0.0106152,0.0039184,0.0452942,0.0051893,0.00615947,0.00685641,0.0205556,0.00252708,0.0103069,0.00968873,0.0106889,0.0030786,0.00325659,0.0132105,0.0190322,0,0,0,0,0,0,0,0
3,0.0252348,0.0192609,0,0,0,0.0144669,0.0156598,0.00607942,0,0,0,0.0149468,0,0.0190755,0.0061967,0.0405788,0.0412308,0.0191752,0.0195286,0,0.00296453,0.0285061,0.0198826,0.0380217,0.0106274,0.0617364,0.0231173,0.0258527,0.0117485,0.0304439,0,0.065335,0,0.0185429,0.00920071,0.0039358,0.006782,0.00982978,0.0136164,0.00575193,0.0186989,0,0,0.0127317,0.013453,0.00792313,0.0638085,0.0257013,0.00184797,0.00315151,0.0108436,0.00375259,0.045672,0.00487061,0.006008,0.00720338,0.0203551,0.00266855,0.0105413,0.00867194,0.0107201,0.00306067,0.00316352,0.013362,0.0192793,0,0,0,0.045175,0,0,0,0
4,0.0259199,0.0193508,0,0,0,0.0143668,0.0148981,0.00553119,0,0,0,0.0148097,0,0.0191018,0.0063508,0.0404393,0.0378805,0.01902,0.0167543,0,0.00278041,0.0291236,0.0182965,0.0350374,0.00964732,0.061394,0.0226744,0.0250907,0.0114359,0.0297563,0,0.0657261,0,0.018957,0.00921159,0.00389426,0.00643633,0.00983771,0.0140391,0.00531168,0.0191349,0,0,0.0126224,0.0132444,0.00804329,0.0635772,0.0257375,0.00179475,0.00281606,0.0111398,0.00376336,0.0459429,0.00474375,0.00599237,0.00790414,0.0203042,0.00310811,0.0115374,0.00804163,0.0107539,0.00276015,0.00312614,0.0134777,0.0196368,0,0,0,0.0465262,0,0,0,0
5,0.026545,0.0193428,0,0,0,0.0142298,0.0144804,0.00509331,0,0,0,0.0147709,0,0.019198,0.00656603,0.0401748,0.0336688,0.0188262,0.0132832,0,0.00252231,0.0299479,0.0161894,0.0306938,0.00860549,0.0611668,0.0219812,0.0239757,0.0111874,0.0289692,0,0.0660197,0,0.0194559,0.00927205,0.00388721,0.0066094,0.00992235,0.0148611,0.00547794,0.0196993,0,0,0.0125391,0.0131036,0.00828157,0.0632659,0.0257449,0.00183694,0.00261123,0.0115967,0.00372132,0.0457096,0.00458778,0.00601334,0.00871787,0.0202688,0.00360157,0.0128908,0.00810465,0.0109122,0.0029532,0.0031214,0.0136959,0.0201448,0,0,0,0.0481213,0,0,0,0
6,0.0268909,0.0195568,0,0,0,0.014048,0.0147618,0.00482398,0,0,0,0.0148188,0,0.0193287,0.00687796,0.0399545,0.0282435,0.0186352,0.00897422,0,0.00223037,0.0306437,0.013396,0.0245636,0.00777019,0.0609212,0.0207982,0.0225194,0.0110931,0.0281928,0,0.0659543,0,0.0199617,0.00936752,0.00390874,0.00659737,0.0100171,0.0152851,0.00530935,0.0202496,0,0,0.0125222,0.0129576,0.0086279,0.0634151,0.0258169,0.0020009,0.00249833,0.0119685,0.00368789,0.0456751,0.00437057,0.00642781,0.00967416,0.0201478,0.00421553,0.014465,0.00847694,0.0111244,0.00311676,0.00310944,0.0138935,0.0206746,0,0,0,0.050054,0,0,0,0
7,0.0283266,0.0213855,0,0,0,0.0141263,0.0161984,0.00418896,0,0,0,0.0140256,0,0.0190195,0.00597788,0.039543,0.0224238,0.0184368,0.00446167,0,0.00208166,0.0316673,0.0102091,0.0176773,0.00756533,0.0607617,0.019443,0.020519,0.010942,0.0275957,0,0.0651808,0,0.0200619,0.00914113,0.00344026,0.00664218,0.0101183,0.0153911,0.00516095,0.0213734,0,0,0.0130873,0.0128519,0.00697252,0.0635778,0.0261167,0.00222878,0.00254906,0.0134971,0.00377238,0.0455515,0.0040643,0.00704176,0.0109508,0.0200942,0.00500553,0.0161748,0.00894552,0.0124791,0.00130211,0.00298111,0.0151532,0.0212482,0,0,0,0.0516376,0,0,0,0
8,0.0282484,0.0213135,0,0,0,0.0140879,0.0192314,0.00369696,0,0,0,0.0134074,0,0.0190056,0.00584461,0.0380537,0.0152129,0.0185574,0.0157864,0,0.00251251,0.0312755,0.00860608,0.00592431,0.0165179,0.062892,0.0166055,0.0124136,0.00953214,0.0268986,0,0.0578366,0,0.0196695,0.00915906,0.00317894,0.00738775,0.0106083,0.0157897,0.00604767,0.0213476,0,0,0.0119032,0.0128134,0.00655313,0.0636551,0.0268301,0.00239517,0.00326106,0.0138863,0.00382389,0.0453908,0.00406408,0.00750836,0.0122771,0.0198581,0.00599364,0.0179098,0.0108394,0.0121222,0.00122612,0.00273053,0.0155073,0.0210701,0,0,0,0.0492933,0,0,0,0
9,0.0284794,0.0213485,0,0,0,0.0139941,0.0212817,0.00343568,0,0,0,0.0132577,0,0.019006,0.00594936,0.0380857,0.0159772,0.0185018,0.0218673,0,0.0028368,0.0310157,0.0108221,0.0101438,0.0200856,0.0629625,0.0164556,0.0101593,0.00909863,0.0262172,0,0.0552616,0,0.019625,0.00922767,0.00311503,0.00825771,0.0109227,0.0156378,0.00723782,0.0215915,0,0,0.0111503,0.0127614,0.00623678,0.0634822,0.0266282,0.00255978,0.00402158,0.0143712,0.00384867,0.0453888,0.0039323,0.00787494,0.0125861,0.0195451,0.00627566,0.018211,0.0123606,0.0120062,0.00138883,0.00264191,0.0153383,0.0211399,0,0,0,0.0488531,0,0,0,0
10,0.0287527,0.0212878,0,0,0,0.0139298,0.0226166,0.00366234,0,0,0,0.01329,0,0.0189422,0.00621334,0.038337,0.0181349,0.0184095,0.0263468,0,0.00309085,0.0307688,0.0129589,0.014972,0.0226243,0.0627421,0.0165378,0.0086416,0.00874879,0.0255179,0,0.0524529,0,0.0196942,0.00925803,0.0031569,0.00904202,0.0110991,0.0151561,0.00822973,0.0218379,0,0,0.0105902,0.0126054,0.00567427,0.0632906,0.02644,0.00279201,0.00468977,0.0145996,0.00387051,0.0454236,0.00375033,0.00850347,0.0129753,0.0193085,0.00657604,0.0187283,0.0136796,0.0118477,0.00164483,0.00257995,0.0149661,0.0213222,0,0,0,0.0481318,0,0,0,0
11,0.0283017,0.0205977,0,0,0,0.0138237,0.0233651,0.004111,0,0,0,0.0132287,0,0.0188814,0.0062541,0.0386034,0.0204896,0.0182899,0.0299006,0,0.003181,0.0305913,0.014995,0.0194183,0.0246289,0.0622028,0.0166882,0.00719169,0.00850198,0.0247262,0,0.0493522,0,0.019701,0.00929664,0.00315086,0.0098484,0.0111579,0.0146119,0.00833973,0.0218147,0,0,0.0102627,0.0123779,0.00602671,0.0629542,0.0263635,0.00316122,0.00505,0.01363,0.00390118,0.0453796,0.00367599,0.00871202,0.0134749,0.0191586,0.00688439,0.0193979,0.0149302,0.0110847,0.00211695,0.00255685,0.0143467,0.0216342,0,0,0,0.0465225,0,0,0,0
12,0.0284237,0.020488,0,0,0,0.0137811,0.0237984,0.00441889,0,0,0,0.0132588,0,0.0188655,0.00630911,0.0388513,0.0228215,0.018164,0.0326522,0,0.00342913,0.0307714,0.0165903,0.023074,0.0261888,0.0614106,0.0166972,0.00596847,0.00814218,0.0239707,0,0.0462401,0,0.0198332,0.00930218,0.00319831,0.0109717,0.0112903,0.0145403,0.00831556,0.0220245,0,0,0.00969069,0.0123159,0.0056452,0.0625397,0.0263448,0.00361294,0.00557942,0.0136949,0.00391961,0.0453813,0.00360048,0.00877032,0.0139938,0.0190619,0.0070699,0.0199633,0.0165137,0.0108979,0.00223731,0.00247283,0.0141135,0.0218779,0,0,0,0.0444805,0,0,0,0
13,0.0286854,0.0205693,0,0,0,0.013669,0.0236872,0.00487555,0,0,0,0.0139172,0,0.0191221,0.00708071,0.0392741,0.0247491,0.0181924,0.0344131,0,0.003474,0.0308489,0.0177058,0.0257777,0.0272442,0.0608246,0.0163657,0.00495389,0.00729601,0.0232551,0,0.0428995,0,0.0203449,0.0094706,0.00349595,0.0117038,0.0114806,0.0116941,0.00832111,0.0222656,0,0,0.00893431,0.0123272,0.00576726,0.0626954,0.0264367,0.00386253,0.00598365,0.0140439,0.00362156,0.0453537,0.00373012,0.008209,0.0132621,0.0196578,0.00600512,0.0184286,0.01514,0.0104524,0.00312375,0.00245314,0.0142243,0.0220936,0,0,0,0.0420074,0,0.0215789,0,0
14,0.0295607,0.021616,0,0,0,0.0138341,0.0241449,0.00489915,0,0,0,0.0135847,0,0.01886,0.00641604,0.0398803,0.0264405,0.0181286,0.0359366,0,0.00373469,0.0309951,0.0190566,0.0286202,0.0282791,0.060266,0.0162838,0.00472963,0.00643003,0.02244,0,0.0386984,0,0.0201648,0.00925482,0.00328135,0.0126693,0.0115451,0.0114773,0.00853628,0.0227037,0,0,0.0090512,0.0123096,0.00377156,0.0624793,0.0265043,0.00435957,0.0067064,0.0152683,0.0036403,0.0453908,0.00395844,0.0090073,0.0139571,0.0195191,0.00623353,0.0193914,0.0167562,0.0118815,0.0018833,0.00225596,0.0152219,0.0220806,0,0,0,0.0389708,0,0.0224791,0,0
15,0.0296228,0.0214991,0,0,0,0.013841,0.0241257,0.00538228,0,0,0,0.0137175,0,0.0188926,0.00661535,0.0405894,0.0272974,0.0180711,0.0370216,0,0.00380544,0.030964,0.0203911,0.0311397,0.0289536,0.0595561,0.0160159,0.00532462,0.00561754,0.021595,0,0.0339355,0,0.0203674,0.00925682,0.003341,0.0134791,0.011593,0.0109713,0.00843886,0.0227261,0,0,0.00848786,0.0122269,0.00340916,0.0622726,0.0265111,0.00488176,0.00710326,0.0149904,0.0037548,0.0453502,0.00423673,0.00959144,0.0145286,0.0193729,0.00639613,0.020093,0.018162,0.0114565,0.00226104,0.00211558,0.0151532,0.0221828,0,0,0,0.0353371,0,0.0229764,0,0
16,0.0294698,0.0214483,0,0,0,0.0138566,0.022954,0.00581034,0,0,0,0.0137852,0,0.0188945,0.0067603,0.0413565,0.0274218,0.0180068,0.0374832,0,0.00381784,0.0308142,0.0212226,0.0330551,0.0290569,0.0586595,0.0153972,0.00630737,0.00478762,0.0206558,0,0.0286876,0,0.0205075,0.00926976,0.0034163,0.0144897,0.0116176,0.0105394,0.00821306,0.0227133,0,0,0.00801547,0.0121362,0.00307452,0.0624275,0.0264381,0.0053815,0.00731656,0.0146551,0.00402805,0.0454004,0.00433024,0.0100249,0.0150722,0.0192768,0.00664987,0.0207389,0.0196488,0.0110734,0.00257221,0.00201527,0.0152866,0.0222794,0,0,0,0.0309765,0,0.0234454,0,0
17,0.0293142,0.0214435,0,0,0,0.0138321,0.0211071,0.00599687,0,0,0,0.0138922,0,0.0188711,0.00685849,0.0421745,0.0268821,0.0179837,0.037036,0,0.00381629,0.0308734,0.0215592,0.0339597,0.0284562,0.0576044,0.0143144,0.00768702,0.00399628,0.019606,0,0.0231078,0,0.0206501,0.00929449,0.0034802,0.0154519,0.0115669,0.0102362,0.00808127,0.022772,0,0,0.00754307,0.011968,0.00273802,0.0624066,0.0262318,0.00587293,0.00741769,0.0143989,0.00434493,0.0453717,0.00444387,0.0104499,0.0155192,0.0192022,0.0065257,0.0211506,0.0210034,0.0106841,0.00283726,0.00201069,0.0153867,0.0224613,0,0,0,0.0260989,0,0.0236826,0,0
18,0.0290615,0.0215341,0,0,0,0.0137936,0.0184649,0.0060262,0,0,0,0.0139989,0,0.0188995,0.00699939,0.0430483,0.0255309,0.0180474,0.0357326,0,0.00379672,0.0311518,0.0212486,0.034093,0.0272855,0.0565337,0.013126,0.00888037,0.00319995,0.0185015,0,0.0171109,0,0.0208857,0.00933826,0.00358287,0.016399,0.0116101,0.00990408,0.00802371,0.0229187,0,0,0.00710406,0.0118877,0.00244061,0.062412,0.0260401,0.00628861,0.00746227,0.0142354,0.00455971,0.0453055,0.00478075,0.01105,0.0158723,0.0191623,0.00641541,0.0214916,0.0222774,0.0103223,0.00326836,0.00196954,0.0154135,0.022734,0,0,0,0.02109,0,0.0237478,0,0
19,0.0287171,0.0213111,0,0,0,0.0138549,0.0154961,0.00608574,0,0,0,0.0140045,0,0.0189775,0.00695884,0.0439265,0.0232255,0.0182221,0.0333636,0,0.00368225,0.0315233,0.0203028,0.0331468,0.0252817,0.0552439,0.011729,0.0100318,0.0026907,0.0173748,0,0.0118424,0,0.0209946,0.00935812,0.00371914,0.0170949,0.0117214,0.00954278,0.00793778,0.0229389,0,0,0.00635484,0.0118333,0.00247996,0.0624065,0.0257931,0.00665558,0.00740901,0.0134493,0.00475855,0.0452273,0.00518482,0.0116212,0.0158646,0.0191016,0.00622433,0.0216488,0.0232163,0.00938628,0.00389817,0.00196729,0.0149753,0.0230484,0,0,0,0.0155454,0,0.0235051,0,0
20,0.028994,0.0215691,0,0,0,0.0139409,0.0126618,0.00577827,0,0,0,0.0140765,0,0.0190205,0.00693196,0.0447059,0.0202118,0.0184128,0.0300535,0,0.00358209,0.0317522,0.0187559,0.0312029,0.0221756,0.0538093,0.0103436,0.0112896,0.00284163,0.0163271,0,0.00670341,0,0.021065,0.00931542,0.00383615,0.0178033,0.0118439,0.00923345,0.00794146,0.0230475,0,0,0.00631548,0.0117971,0.00191563,0.0623893,0.0255203,0.0069823,0.00752205,0.013477,0.00534899,0.0451108,0.00531587,0.0121109,0.0156976,0.0190163,0.00608578,0.0215434,0.024196,0.00931388,0.00389687,0.00197155,0.0151251,0.0232291,0,0,0,0.00970656,0,0.0230925,0,0
21,0.0288815,0.0210281,0,0,0,0.0138922,0.00960539,0.00525478,0,0,0,0.0143848,0,0.0192644,0.00747799,0.0453138,0.0163298,0.0186623,0.0254067,0,0.00351434,0.0313351,0.0162561,0.0277788,0.0181027,0.0524122,0.00915557,0.0121746,0.00363166,0.0154945,0,0.00485721,0,0.0211967,0.00945018,0.00415743,0.0184787,0.0120443,0.00875416,0.00774972,0.0226636,0,0,0.00562286,0.0117628,0.00228875,0.0624154,0.0250375,0.00724312,0.00749688,0.0129465,0.00587161,0.0450511,0.00535541,0.0124577,0.0155087,0.0188859,0.00617667,0.0211188,0.0249337,0.00794604,0.0047192,0.00211002,0.0150239,0.0230636,0,0,0,0.00429702,0,0.0224353,0,0
22,0.0291818,0.0211611,0,0,0,0.0140617,0.00750189,0.00455223,0,0,0,0.0142816,0,0.0190487,0.00705693,0.0456301,0.0124582,0.01884,0.0194965,0,0.00326642,0.03102,0.0127438,0.0230124,0.0132189,0.0511732,0.00780949,0.0122885,0.00478567,0.0150253,0,0.00713647,0,0.0209043,0.00926699,0.0040276,0.0188651,0.0121319,0.00830606,0.00722346,0.0225085,0,0,0.00738632,0.0117234,0.000911626,0.0622115,0.0246528,0.00756561,0.00731032,0.0133288,0.00632623,0.0447799,0.00563361,0.0127796,0.0151674,0.0187876,0.00612309,0.0207086,0.0252448,0.0098712,0.00328087,0.0020098,0.0153873,0.0228892,0,0,0,0.00293154,0,0.0216905,0,0
23,0.029006,0.0209964,0,0,0,0.0141129,0.00819593,0.00394887,0,0,0,0.0142595,0,0.0191057,0.007073,0.0457743,0.00991975,0.0189672,0.012798,0,0.00293425,0.0308436,0.0084718,0.0171678,0.00785285,0.0501546,0.00641455,0.0121129,0.00612724,0.0147606,0,0.0103573,0,0.0206837,0.00928897,0.00410846,0.0190868,0.0122352,0.00790337,0.00672176,0.0223454,0,0,0.00744083,0.0116635,0.000749139,0.0619409,0.0242201,0.00782586,0.00703369,0.0130155,0.00666493,0.0444887,0.00611213,0.0129491,0.0148148,0.0188602,0.00592573,0.0202435,0.0253301,0.00942372,0.00331285,0.00197682,0.0152948,0.0229254,0,0,0,0.00659194,0,0.0207947,0,0
24,0.0287519,0.0208462,0,0,0,0.0141867,0.0112773,0.00360222,0,0,0,0.014075,0,0.019154,0.00695257,0.0460578,0.0108723,0.0191433,0.00584002,0,0.00259194,0.0306933,0.00369346,0.0103434,0.00216668,0.0496759,0.00549598,0.0118875,0.00753138,0.014656,0,0.0133444,0,0.0204244,0.00930228,0.00413109,0.0195121,0.012386,0.00771143,0.00635067,0.0222499,0,0,0.00693141,0.0116204,0.000529954,0.0620158,0.0236716,0.0079921,0.00669677,0.0125335,0.00698757,0.04422,0.00643986,0.0131425,0.0145453,0.0189972,0.00606861,0.0198422,0.025715,0.008143,0.00382861,0.0021381,0.0152127,0.023045,0,0,0,0.010107,0,0.0201942,0,0
25,0.0284952,0.0206764,0,0,0,0.0142783,0.0150337,0.00354352,0,0,0,0.0138924,0,0.019156,0.00679149,0.0460238,0.0155825,0.0194209,0.00269451,0,0.00227921,0.0304726,0.00169914,0.00294882,0.00362734,0.0496133,0.00555853,0.0118233,0.0086252,0.014709,0,0.0146202,0,0.0201901,0.00927139,0.00410982,0.0199175,0.0125098,0.00750322,0.00602331,0.0220713,0,0,0.00748901,0.011555,0.00119537,0.0619852,0.0232396,0.00812971,0.00628745,0.0122886,0.00730609,0.0438837,0.00662391,0.0132626,0.0142584,0.0191933,0.006023,0.0194461,0.0261508,0.00804817,0.00368717,0.00239793,0.0153247,0.0229741,0,0,0,0.0121116,0,0.0196072,0,0
26,0.0282619,0.0205303,0,0,0,0.0143463,0.0187846,0.00386202,0,0,0,0.0137117,0,0.019114,0.00668116,0.0457217,0.0215271,0.0197747,0.0080387,0,0.00209689,0.0302904,0.00699711,0.00558895,0.00888095,0.0497901,0.00658761,0.012365,0.0094791,0.0148288,0,0.0157188,0,0.0200441,0.00921822,0.00403476,0.0201191,0.0126333,0.00732365,0.00580804,0.0219482,0,0,0.00809976,0.0114953,0.00192404,0.0617184,0.0228521,0.00822577,0.00590437,0.0120866,0.00759406,0.0434419,0.0069957,0.0132422,0.0139617,0.0194593,0.00580896,0.0189819,0.0265534,0.00794354,0.00368083,0.00252156,0.0154993,0.0229571,0,0,0,0.0140125,0,0.0190287,0,0
27,0.0282809,0.020546,0,0,0,0.0144224,0.0221922,0.00448975,0,0,0,0.0135545,0,0.0191233,0.00660245,0.0453864,0.0273545,0.0202443,0.0131569,0,0.00202463,0.0300932,0.0124414,0.0125756,0.0138295,0.0507363,0.00797168,0.013278,0.010389,0.0149049,0,0.0169279,0,0.0198663,0.00919511,0.00396497,0.0203981,0.0127208,0.00706405,0.00574193,0.0218224,0,0,0.00878539,0.0113949,0.00272082,0.0617671,0.0225015,0.00824556,0.00547363,0.0118446,0.0078805,0.0430239,0.00728992,0.0132529,0.0137853,0.0197499,0.00578835,0.0188204,0.0272611,0.00777164,0.00366333,0.00257512,0.0155594,0.0229807,0,0,0,0.0161121,0,0.018818,0,0
28,0.0281515,0.0206073,0,0,0,0.0145317,0.0277416,0.00508038,0,0,0,0.0132951,0,0.0191849,0.00640466,0.0451176,0.0331408,0.0207089,0.0169964,0,0.00212799,0.0299554,0.0174533,0.0182042,0.0183491,0.0522889,0.00987511,0.0150134,0.0128754,0.0139188,0,0.02433,0,0.0196346,0.0091977,0.0039114,0.0208003,0.0128328,0.00689747,0.00580892,0.0217407,0,0,0.0092942,0.0112907,0.00338323,0.0619225,0.0221625,0.00833289,0.00519661,0.0115713,0.00824493,0.0426528,0.00765983,0.0133212,0.0137172,0.0199629,0.00591697,0.018835,0.0278557,0.00773572,0.00374118,0.00281025,0.0157913,0.0230479,0,0,0,0.0216814,0,0.0188554,0,0
29,0.0277819,0.020329,0,0,0,0.0143453,0.0383661,0.00582038,0,0,0,0.0131947,0,0.0195301,0.00676633,0.0449978,0.0441744,0.0212291,0.0202391,0,0.00237116,0.0298553,0.0221639,0.0234037,0.0223023,0.0538684,0.0130704,0.0187232,0.019098,0.0141231,0,0.0396499,0,0.0196201,0.00950366,0.00421453,0.0211517,0.0129869,0.00608444,0.00638465,0.0215209,0,0,0.0092089,0.0112625,0.00395647,0.0618918,0.021621,0.00848443,0.00496475,0.0108589,0.00861794,0.0423456,0.00800207,0.0135943,0.013798,0.020053,0.00633532,0.019196,0.0282913,0.00531641,0.00493117,0.00316592,0.0157386,0.02311,0,0,0,0.035041,0,0.0192794,0,0
30,0.0286829,0.0212679,0,0,0,0.0143409,0.0469083,0.00569802,0,0,0,0.0131803,0,0.019397,0.00655881,0.0448309,0.0538274,0.0213817,0.0227646,0,0.00287903,0.0303572,0.0258349,0.0270906,0.0251291,0.0549793,0.0146116,0.020922,0.0236023,0.015805,0,0.0515406,0,0.0193644,0.00949186,0.00412779,0.0217109,0.0129903,0.00547451,0.00720067,0.0219507,0,0,0.0105667,0.0112142,0.00471194,0.0615973,0.0212548,0.00848631,0.00525219,0.0118172,0.00885861,0.0421024,0.00819252,0.0139435,0.0138004,0.0202414,0.00665186,0.0195503,0.029284,0.00740393,0.00397472,0.00321919,0.0164456,0.0234534,0,0,0,0.0481486,0,0.0200036,0,0
31,0.0291112,0.0215101,0,0,0,0.0143547,0.0525794,0.00520688,0,0,0,0.0133259,0,0.0193851,0.00659072,0.0448325,0.0607749,0.0212348,0.024643,0,0.00304687,0.030844,0.0280201,0.029255,0.0266423,0.0552774,0.0151065,0.0220895,0.0260579,0.0171893,0,0.0601783,0,0.0192908,0.00945551,0.00408534,0.0217657,0.0129282,0.00545216,0.00778181,0.0222943,0,0,0.0108617,0.0111551,0.00479556,0.061281,0.0209279,0.00818415,0.00536762,0.011757,0.00884201,0.0420808,0.00814971,0.0137566,0.013355,0.0203838,0.00650027,0.0191673,0.0299487,0.00751137,0.00411949,0.00314369,0.0163684,0.0238356,0,0,0,0.0565641,0,0.0200569,0,0
32,0.0295967,0.0217311,0,0,0,0.014348,0.0537063,0.00465136,0,0,0,0.0136535,0,0.0193687,0.00679269,0.0452155,0.0628736,0.0209613,0.0255685,0,0.00299544,0.0314724,0.0287962,0.0300786,0.0269551,0.0548701,0.0146089,0.0219354,0.025938,0.0174831,0,0.0629741,0,0.0196079,0.00944573,0.00415183,0.0214538,0.0128156,0.00525824,0.00820544,0.0226862,0,0,0.01099,0.0111209,0.00460633,0.061132,0.0207464,0.00771441,0.00549445,0.0117272,0.00860358,0.0422843,0.00770911,0.0132626,0.0130723,0.020608,0.00649595,0.0189611,0.0300809,0.00757012,0.00435599,0.00300741,0.0163033,0.024256,0,0,0,0.0589253,0,0.0204147,0,0
33,0.03,0.0219928,0,0,0,0.0143281,0.0504896,0.00417105,0,0,0,0.0140715,0,0.019254,0.00679367,0.0459096,0.0601495,0.0206866,0.0254599,0,0.0027023,0.0320227,0.0285111,0.0298949,0.0259527,0.0538235,0.0134637,0.0206045,0.0237698,0.0169906,0,0.059511,0,0.0198103,0.00933099,0.00419108,0.0201927,0.0126142,0.0056529,0.00822532,0.0229919,0,0,0.0111076,0.0111134,0.00437915,0.0610973,0.0206609,0.00710506,0.00541404,0.0118209,0.00830009,0.0423898,0.00719085,0.0125664,0.0129736,0.0203991,0.00672166,0.0188196,0.029399,0.00788357,0.00442637,0.00284831,0.0163363,0.0245071,0,0,0,0.0551961,0,0.0209599,0,0
34,0.030504,0.0223187,0,0,0,0.0142405,0.0438656,0.00352456,0,0,0,0.0143745,0,0.0192622,0.00687617,0.0465037,0.0531629,0.020318,0.0243604,0,0.00251413,0.0329249,0.0274183,0.028771,0.0237978,0.0524358,0.0121179,0.0185138,0.0200574,0.0160682,0,0.0510649,0,0.0201114,0.00937635,0.00431199,0.0188384,0.012417,0.00579258,0.00818539,0.0233419,0,0,0.0111547,0.0110367,0.00422806,0.0609607,0.020696,0.00662319,0.00551703,0.0118277,0.00791997,0.0426547,0.00676318,0.0121474,0.0129596,0.0199897,0.00727551,0.0190329,0.0284605,0.00797322,0.00467513,0.00273012,0.0163744,0.0247143,0,0,0,0.0470207,0,0.0220186,0,0
35,0.0311753,0.0226804,0,0,0,0.0141182,0.0351865,0.00322673,0,0,0,0.0145628,0,0.019325,0.00693284,0.046949,0.0435606,0.0199808,0.022541,0,0.00217388,0.0340196,0.0256153,0.0270479,0.0211371,0.0509572,0.0107742,0.0161485,0.015662,0.0155038,0,0.0396043,0,0.0202915,0.00942682,0.00443902,0.0173544,0.0122769,0.00631301,0.00801482,0.0236809,0,0,0.0111357,0.011045,0.00404624,0.0607624,0.0208276,0.00584923,0.00537245,0.0118196,0.00737357,0.0429147,0.00626694,0.011278,0.0126545,0.0195097,0.00753599,0.0187388,0.0274269,0.00797259,0.00502548,0.00266474,0.0163994,0.0249559,0,0,0,0.0361262,0,0.0223964,0,0
