Timestep,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LBL,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LML,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTL,LTOE,LTR,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,T10,x70,x71,x72,STRN,LASI,LMR,LBR
217,0.014671,0.0107144,0,0,0,0.0825209,0.0170883,0.0355421,0,0,0,0.0118641,0,0.0207216,0.00155931,0.0412504,0.0434122,0.0267026,0.0237439,0,0.0299124,0.00376843,0.0223551,0.0371465,0.0175573,0.0574528,0.0231714,0.0375247,0.0148576,0.0164779,0,0.106713,0,0.00639136,0.00870451,0.00136386,0.0147002,0.0138122,0.0109567,0.0239478,0.0161807,0,0,0.0170074,0,0.0129016,0.0106753,0.0571415,0.00709355,0.0253339,0.00491347,0.0293602,0.00477189,0.0036164,0.048181,0.00528532,0.00634002,0.00588962,0.0171948,0.00318754,0.0073631,0.0180751,0.0129921,0.0127102,0.00345541,0.0196681,0,0,0,0.0192393,0.0312267,0,0
218,0.0150026,0.0110333,0,0,0,0.0815901,0.0168095,0.0345692,0,0,0,0.011535,0,0.0206076,0.00166823,0.0415004,0.0430039,0.0268793,0.0227502,0,0.029953,0.00436697,0.0219154,0.0358532,0.0174846,0.0574075,0.0223529,0.0362511,0.014343,0.0162434,0,0.105668,0,0.00603671,0.00866754,0.00113485,0.0137878,0.0136371,0.0108197,0.0234962,0.0159927,0,0,0.0174963,0,0.0128498,0.0110044,0.05709,0.00732101,0.0253629,0.00497963,0.0291174,0.00448493,0.00365734,0.0478437,0.00531471,0.00633821,0.00604691,0.0172777,0.00319759,0.00757754,0.0167467,0.0131242,0.012026,0.00336612,0.019569,0,0,0,0.0193012,0.0309454,0,0
219,0.0153563,0.0113023,0,0,0,0.0806208,0.016602,0.0335124,0,0,0,0.0113739,0,0.0205806,0.00173352,0.0417208,0.042611,0.0271573,0.021811,0,0.0300569,0.00481684,0.0215083,0.0347112,0.0177307,0.0573405,0.0216671,0.0349344,0.0139652,0.0159964,0,0.104628,0,0.00608681,0.00869063,0.000997475,0.0130063,0.0134383,0.010694,0.0231755,0.0158183,0,0,0.0179184,0,0.0127418,0.0112543,0.0569014,0.00791295,0.0253193,0.00507215,0.0288619,0.00432876,0.00375327,0.0475604,0.00530191,0.00634875,0.00621967,0.0173413,0.00325273,0.00790716,0.0153962,0.0131927,0.0113316,0.00322285,0.01942,0,0,0,0.0193345,0.0307338,0,0
220,0.0155856,0.0115418,0,0,0,0.0798109,0.0164581,0.0325168,0,0,0,0.0112804,0,0.0204892,0.00172311,0.0420132,0.042428,0.027499,0.020968,0,0.0302085,0.00515081,0.0210704,0.0336156,0.0176711,0.057213,0.0210766,0.0338241,0.0135539,0.0158306,0,0.103606,0,0.00613121,0.0087088,0.000953193,0.0122857,0.0132839,0.0106323,0.0229435,0.0157077,0,0,0.0183068,0,0.0126083,0.0114188,0.0567739,0.0087659,0.0251973,0.00523115,0.0285759,0.00406799,0.00388176,0.0473679,0.00529869,0.00639445,0.00660681,0.0173522,0.00348644,0.00851674,0.0140582,0.0131991,0.0107376,0.00307506,0.0193643,0,0,0,0.0193647,0.0305487,0,0
221,0.0159858,0.0117927,0,0,0,0.0789963,0.0162866,0.031711,0,0,0,0.0110989,0,0.0203799,0.00199892,0.0424156,0.0424294,0.0278901,0.0201617,0,0.0303047,0.00560255,0.0204971,0.0324067,0.0173673,0.0570321,0.0204939,0.0327823,0.012947,0.0156795,0,0.102384,0,0.00595409,0.00870516,0.00117553,0.0114756,0.01315,0.0106785,0.0226881,0.0156316,0,0,0.0187413,0,0.0124822,0.0116377,0.0566957,0.00958281,0.0250889,0.00548244,0.0282446,0.00379662,0.0040599,0.0472275,0.00539048,0.00651769,0.00699305,0.0173878,0.00363398,0.00910633,0.0127343,0.0132903,0.0102706,0.00295161,0.019318,0,0,0,0.0193534,0.0303444,0,0
222,0.0160817,0.0120195,0,0,0,0.0779342,0.0161076,0.0309823,0,0,0,0.0107494,0,0.0202679,0.00232244,0.042473,0.0417887,0.0282017,0.0193345,0,0.0303666,0.0060282,0.0198607,0.0310505,0.0169613,0.0567681,0.0199199,0.0318465,0.0125017,0.0154911,0,0.10077,0,0.00596492,0.00870413,0.0011693,0.0108116,0.0130491,0.0106834,0.022344,0.0155282,0,0,0.0190517,0,0.0123534,0.0119033,0.0566466,0.0102196,0.0251539,0.00566145,0.0280333,0.00362151,0.00427646,0.047086,0.00552699,0.00658489,0.00727575,0.0174144,0.00380494,0.00962207,0.0116215,0.0132606,0.00978209,0.00283152,0.0193065,0,0,0,0.019333,0.0302433,0,0
223,0.0161818,0.0122246,0,0,0,0.0764242,0.0159803,0.0300708,0,0,0,0.0103877,0,0.0201981,0.00253904,0.0424134,0.0403473,0.0284984,0.0186072,0,0.0304122,0.006367,0.0191629,0.029593,0.0164948,0.0564945,0.0192346,0.0308958,0.0124691,0.0151958,0,0.0984626,0,0.00593488,0.00872164,0.000944361,0.0102341,0.0129889,0.0106852,0.0219483,0.0153712,0,0,0.0192762,0,0.012238,0.0121969,0.0565951,0.0108647,0.0252642,0.00582326,0.0279092,0.00367378,0.004386,0.0469578,0.00554407,0.00665163,0.00750075,0.0174248,0.00405252,0.0100758,0.010544,0.0131913,0.0092933,0.00272599,0.0192433,0,0,0,0.0193703,0.0301326,0,0
224,0.0159639,0.0125693,0,0,0,0.0743552,0.0158326,0.0291423,0,0,0,0.010153,0,0.0201885,0.00267022,0.0427009,0.0382411,0.0286721,0.0180379,0,0.03039,0.00683936,0.0183236,0.02801,0.0158698,0.0562684,0.0184254,0.0299148,0.0130062,0.0148201,0,0.0952668,0,0.00567911,0.00876753,0.000788033,0.00955934,0.012892,0.0106223,0.0213473,0.0152237,0,0,0.0195645,0,0.012164,0.0123016,0.0567897,0.0112607,0.0253979,0.00592591,0.0277955,0.00405527,0.00452749,0.0469069,0.00544098,0.00664053,0.00758373,0.0174625,0.00409805,0.0102376,0.00954417,0.0132328,0.00883093,0.00268258,0.0189333,0,0,0,0.0195305,0.0297867,0,0
225,0.0154851,0.0129823,0,0,0,0.0719659,0.015669,0.0284246,0,0,0,0.0103084,0,0.0202122,0.00270587,0.0430532,0.0355829,0.028713,0.0174106,0,0.0303296,0.0072368,0.0173597,0.0265346,0.0152732,0.0559943,0.0177247,0.0291442,0.0136968,0.0144029,0,0.0914027,0,0.00560649,0.00882009,0.000775677,0.00883935,0.0128465,0.0104827,0.0206758,0.0154227,0,0,0.0197736,0,0.0120796,0.0123553,0.0571381,0.0112485,0.025553,0.00598164,0.0276546,0.00436117,0.00466099,0.0468596,0.00526825,0.0065031,0.00762568,0.0174747,0.00398219,0.0102177,0.0086197,0.0132743,0.00850473,0.00261602,0.0186636,0,0,0,0.0197698,0.0294542,0,0
226,0.0148986,0.0132475,0,0,0,0.0689623,0.0156066,0.0274246,0,0,0,0.0103317,0,0.0201912,0.00274019,0.043292,0.032922,0.0288207,0.0167337,0,0.0304394,0.00738226,0.0164167,0.0251083,0.0146832,0.0556938,0.0171914,0.0283215,0.0136719,0.0138652,0,0.0867818,0,0.00563563,0.0088411,0.000758413,0.00811544,0.0128906,0.0103239,0.0203578,0.0152557,0,0,0.0197181,0,0.0119674,0.0123261,0.0569769,0.0116739,0.0255261,0.00619916,0.0274174,0.00456932,0.00476064,0.0466858,0.00520469,0.00649379,0.00786793,0.017458,0.00412451,0.010597,0.00759424,0.0131839,0.00831881,0.0024478,0.0186552,0,0,0,0.0199784,0.0293668,0,0
227,0.015275,0.0134751,0,0,0,0.0651253,0.015535,0.026157,0,0,0,0.0102878,0,0.0201866,0.00284766,0.0435658,0.0301348,0.0289484,0.016002,0,0.0305558,0.00758775,0.0155347,0.0236678,0.0140711,0.0553822,0.0166031,0.0273513,0.0135971,0.0133624,0,0.0813517,0,0.00555089,0.0089021,0.000706672,0.00760785,0.0129165,0.0102784,0.0201728,0.0151606,0,0,0.0195221,0,0.011841,0.0122554,0.0567971,0.0123294,0.02547,0.00635575,0.0272284,0.0048185,0.00486256,0.0464839,0.00510006,0.00648446,0.00821583,0.0173295,0.00438304,0.0111018,0.00690019,0.0130492,0.00815572,0.00225658,0.0185689,0,0,0,0.020187,0.0293122,0,0
228,0.0152144,0.0137528,0,0,0,0.060269,0.0154527,0.0249298,0,0,0,0.0102232,0,0.0202818,0.00290946,0.0440134,0.0273238,0.029254,0.0152774,0,0.0306039,0.00783145,0.0146854,0.0222466,0.0134372,0.055077,0.0159193,0.0260342,0.0136091,0.0129561,0,0.0751586,0,0.0053554,0.00902784,0.000693531,0.0071954,0.0129529,0.0101965,0.0199333,0.0149685,0,0,0.0192777,0,0.0117509,0.0122157,0.0567614,0.0126931,0.0254029,0.0065549,0.027085,0.00503921,0.00492955,0.0460876,0.00504113,0.00652576,0.00853416,0.0171945,0.00465164,0.0114041,0.00644462,0.0129237,0.00803037,0.00214425,0.018458,0,0,0,0.0204318,0.0291752,0,0
229,0.0144979,0.0139282,0,0,0,0.0546348,0.015428,0.0236234,0,0,0,0.0101078,0,0.0203025,0.00294099,0.0443247,0.024531,0.0296334,0.0146408,0,0.0305019,0.00790925,0.0137547,0.0208864,0.0128493,0.0546941,0.0152928,0.0244657,0.013512,0.0126309,0,0.0681696,0,0.00519453,0.00911463,0.000746514,0.00672105,0.0130206,0.0101511,0.0196484,0.0147174,0,0,0.0189414,0,0.0116761,0.0119494,0.0567544,0.0128921,0.0254142,0.006665,0.0269049,0.00527098,0.00503586,0.0457756,0.00496181,0.00654898,0.00865769,0.0170987,0.00476635,0.0115427,0.00606432,0.0126765,0.00792982,0.00206315,0.0183519,0,0,0,0.0206235,0.0290275,0,0
230,0.0147417,0.0139933,0,0,0,0.0482539,0.015434,0.0222658,0,0,0,0.0101067,0,0.0202739,0.00297803,0.0444674,0.0215921,0.0298417,0.0141489,0,0.030234,0.00795849,0.0126818,0.0195141,0.0123438,0.0542253,0.0147514,0.0228607,0.0134905,0.0124595,0,0.0599109,0,0.00505068,0.00917588,0.000865851,0.00617049,0.013094,0.0100631,0.0192898,0.0145392,0,0,0.018496,0,0.0115876,0.0116579,0.0567876,0.0130561,0.0254323,0.00673405,0.0266806,0.0054707,0.00490564,0.0455523,0.00485859,0.00651933,0.00886587,0.0170247,0.00485098,0.0117032,0.00574874,0.0124495,0.00789462,0.001918,0.0180885,0,0,0,0.0207413,0.0288828,0,0
231,0.0151169,0.0141187,0,0,0,0.0410754,0.0152778,0.0204405,0,0,0,0.0102108,0,0.0202227,0.00316467,0.0447033,0.0187768,0.0299232,0.0138621,0,0.0300165,0.0081665,0.0119328,0.0183336,0.0117446,0.0537395,0.0143389,0.0212273,0.0133979,0.0123532,0,0.0506862,0,0.0049405,0.00918552,0.00090538,0.00556613,0.0131433,0.00980619,0.018944,0.014576,0,0,0.0180296,0,0.0115067,0.011335,0.0570195,0.0130186,0.0253977,0.00678638,0.0265023,0.00565435,0.00483104,0.0453352,0.00474876,0.00647956,0.00896151,0.0169794,0.00481474,0.0116955,0.00538322,0.0122116,0.00786634,0.00178585,0.0178627,0,0,0,0.0208535,0.0287165,0,0
232,0.0146856,0.0141653,0,0,0,0.0335167,0.0152075,0.0185963,0,0,0,0.0102462,0,0.0202365,0.00345643,0.0450761,0.0168239,0.030084,0.0139646,0,0.0298299,0.00823093,0.0117592,0.017646,0.0116621,0.0533748,0.0143208,0.0197514,0.0130289,0.0124456,0,0.0413274,0,0.00492214,0.00922005,0.000896407,0.00499674,0.0132205,0.00953868,0.0188241,0.0147961,0,0,0.0173462,0,0.0114256,0.0109664,0.0572204,0.0131833,0.0251363,0.00684179,0.0264141,0.00576211,0.00520576,0.045207,0.00464572,0.00653815,0.00909971,0.0170292,0.0047679,0.011805,0.00549921,0.0118304,0.00781533,0.00159696,0.017869,0,0,0,0.0209614,0.0285806,0,0
233,0.0137469,0.0141572,0,0,0,0.0260308,0.0152763,0.0171213,0,0,0,0.010299,0,0.0202876,0.00371516,0.0456089,0.0161941,0.0302799,0.0145935,0,0.0296304,0.00812626,0.01215,0.0176196,0.0123228,0.0531348,0.014259,0.018597,0.012848,0.0127498,0,0.0322185,0,0.00498658,0.00929447,0.00121787,0.00465504,0.0133137,0.0094879,0.0189335,0.0150573,0,0,0.01644,0,0.011347,0.010351,0.0573924,0.0135782,0.0245188,0.00689984,0.0264287,0.00592533,0.00568377,0.0450447,0.0046313,0.00674166,0.00935343,0.0170983,0.00476528,0.0120477,0.00639057,0.0113236,0.00776203,0.00139112,0.0180483,0,0,0,0.0211176,0.028434,0,0
234,0.0136701,0.0140104,0,0,0,0.0197386,0.0154544,0.0167473,0,0,0,0.0102903,0,0.0203893,0.00396013,0.0461014,0.0167631,0.0304397,0.0159023,0,0.0294365,0.00778693,0.0131363,0.0185244,0.0135792,0.0530461,0.0143436,0.0180144,0.0130257,0.013255,0,0.0244046,0,0.00512007,0.00938533,0.00278793,0.00456472,0.0134856,0.00942798,0.0192986,0.0152935,0,0,0.0152632,0,0.0112574,0.00957139,0.0572314,0.0142765,0.0237007,0.0071145,0.0263799,0.00602026,0.00629881,0.0447561,0.00484862,0.00730244,0.0098324,0.0172269,0.00501653,0.0126819,0.00778272,0.0107075,0.00762965,0.00115958,0.0183911,0,0,0,0.0212335,0.0283867,0,0
235,0.0143162,0.0138646,0,0,0,0.0155535,0.0156245,0.0173683,0,0,0,0.0102262,0,0.0204574,0.004285,0.0460915,0.0183103,0.0303852,0.017886,0,0.0290776,0.00758535,0.0148415,0.020456,0.015255,0.0531118,0.0147239,0.0179368,0.0133368,0.0137494,0,0.0183658,0,0.00526471,0.00940613,0.00292397,0.00473933,0.0136907,0.00921516,0.019532,0.0153986,0,0,0.0141604,0,0.011157,0.00881261,0.0572045,0.0141268,0.0232291,0.0072746,0.0264583,0.00602018,0.00647537,0.0444883,0.0050565,0.00756004,0.00998084,0.017275,0.00499068,0.0127983,0.00881763,0.0100871,0.00745611,0.000974035,0.018647,0,0,0,0.0212752,0.0283698,0,0
236,0.0148027,0.013784,0,0,0,0.0129517,0.0156539,0.0181345,0,0,0,0.0101288,0,0.0205358,0.0045366,0.0462032,0.0207654,0.0301567,0.0203958,0,0.0284814,0.00755998,0.0171852,0.0232901,0.017431,0.0533489,0.0153237,0.0182836,0.0133834,0.0140754,0,0.0145668,0,0.00524558,0.00940202,0.00156229,0.00519651,0.0137605,0.00895906,0.0194933,0.0155337,0,0,0.0128789,0,0.0111727,0.00797887,0.0577036,0.0129194,0.0229866,0.00735679,0.0264226,0.00595236,0.0064768,0.044119,0.00528095,0.00751711,0.00957257,0.0174294,0.00446126,0.0121175,0.00960201,0.00935985,0.00724031,0.000751026,0.0186546,0,0,0,0.0212457,0.028107,0,0
237,0.014144,0.01362,0,0,0,0.0127402,0.0157288,0.0186373,0,0,0,0.0098223,0,0.0205647,0.00463261,0.0459926,0.0242084,0.0293558,0.0233466,0,0.0274997,0.00772904,0.0201697,0.0272426,0.0194848,0.0538397,0.016306,0.0194193,0.0134045,0.0141904,0,0.01317,0,0.00505871,0.00937014,0.0012135,0.00628628,0.0138031,0.00891241,0.0192322,0.0155417,0,0,0.0115921,0,0.0111702,0.00732584,0.0577079,0.0120992,0.0227717,0.00753749,0.0256127,0.00591815,0.00701337,0.0436815,0.00574859,0.00802225,0.00912944,0.0180175,0.00383368,0.0113433,0.0111027,0.00858941,0.00721744,0.000595608,0.0184474,0,0,0,0.0208006,0.027649,0,0
