Timestep,,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,R5FT
492,0,0.022017,0.0457467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395683,0,0.0369235,0.06145,0,0,0.0207243,0,0,0.0563301,0.032659,0.0500571,0.0195415,0.0157314,0,0.0547353,0.041689,0.0599207,0,0.0719953,0.209672,0.0498685,0.0534583,0.0555634,0.0199911,0.0458252,0.0129812,0.0163256,0,0.0166597,0.0672852,0.00798289,0,0,0.0101807,0,0,0.0202709,0.0483136,0.0372256,0.0135174,0.026527,0.0427309,0.014637,0.0722867,0.0921558,0.062032,0.0317943,0.0621423,0.0422594,0.0419777,0.0657917,0.0226779,0.0274975,0,0.0226858,0.0239719,0.0294326,0,0,0,0.0313352
493,0,0.0219129,0.0457232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392656,0,0.0371299,0.0611707,0,0,0.0206622,0,0,0.0563652,0.0327158,0.0504541,0.0192048,0.0154947,0,0.0548253,0.0415367,0.0599071,0,0.0718414,0.209799,0.0497362,0.0533527,0.055378,0.020458,0.0458047,0.0130006,0.0162865,0,0.0166132,0.0674059,0.00761789,0,0,0.0101814,0,0,0.0202417,0.0482924,0.0373191,0.0135266,0.0267838,0.0425929,0.0146917,0.072281,0.0921804,0.0622399,0.031559,0.0620571,0.0421991,0.0419191,0.0657371,0.0226363,0.027576,0,0.0226401,0.0238926,0.0294803,0,0,0,0.0314618
494,0,0.0217631,0.045766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390185,0,0.0373635,0.0608705,0,0,0.0206523,0,0,0.0563583,0.0327877,0.0508586,0.0189194,0.015315,0,0.0548055,0.041408,0.0598827,0,0.0716359,0.209893,0.0497232,0.053188,0.0552354,0.020827,0.0457561,0.0129613,0.0163169,0,0.0165706,0.0675523,0.00748404,0,0,0.0101702,0,0,0.0202882,0.0482793,0.0374288,0.0135231,0.0270652,0.0424727,0.0147642,0.0722589,0.0922115,0.0621987,0.0313226,0.0619566,0.0421201,0.041887,0.0657145,0.0224698,0.0276499,0,0.022597,0.0238617,0.0294366,0,0,0,0.0316558
495,0,0.021668,0.045791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388118,0,0.0375639,0.0605683,0,0,0.0205398,0,0,0.0563862,0.0328838,0.0511622,0.0186839,0.0151448,0,0.0548401,0.041292,0.0598652,0,0.0714394,0.209925,0.0498073,0.0530012,0.0550425,0.0211697,0.0456525,0.0129324,0.0162929,0,0.0165372,0.0677077,0.00726514,0,0,0.0100818,0,0,0.020354,0.0482834,0.0375209,0.0134979,0.0273166,0.0423527,0.0149764,0.0722748,0.0922145,0.0621561,0.0311288,0.0618378,0.0420477,0.041841,0.0656927,0.0222253,0.0276478,0,0.0226476,0.0237855,0.029363,0,0,0,0.0319134
496,0,0.0216378,0.0456659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387146,0,0.0376885,0.0603048,0,0,0.020362,0,0,0.0563419,0.0329845,0.0514372,0.0184497,0.014905,0,0.054941,0.0410911,0.0598445,0,0.0712757,0.209955,0.049819,0.052884,0.0548716,0.021484,0.0455214,0.0129999,0.016084,0,0.0164998,0.0678425,0.00668372,0,0,0.009793,0,0,0.0202434,0.0483202,0.0376078,0.0134688,0.0275149,0.0421906,0.0151115,0.0723106,0.0921839,0.062112,0.030965,0.0618009,0.0420256,0.0418085,0.0656659,0.0220982,0.0279284,0,0.0227656,0.0236431,0.0295249,0,0,0,0.0320742
497,0,0.021596,0.0456301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384202,0,0.0378596,0.0600522,0,0,0.0203222,0,0,0.0563675,0.0331215,0.0516788,0.0183459,0.0148234,0,0.0548933,0.0408606,0.0597643,0,0.0712322,0.210014,0.0497297,0.0527855,0.054831,0.0219486,0.0454801,0.0129336,0.0161596,0,0.0164229,0.0679745,0.00659768,0,0,0.00981961,0,0,0.0202129,0.0483892,0.0376751,0.0135232,0.0276272,0.0420742,0.0153307,0.0723196,0.0922011,0.0620436,0.030781,0.0617694,0.0419462,0.0417451,0.0655705,0.0217929,0.0278325,0,0.0226707,0.0235342,0.0296025,0,0,0,0.0322874
498,0,0.0215411,0.0457113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03822,0,0.0381638,0.0597614,0,0,0.0202046,0,0,0.0564093,0.0332796,0.0519308,0.0180981,0.0147931,0,0.0549554,0.040566,0.0596788,0,0.0712125,0.210048,0.0496597,0.0526526,0.0549349,0.022318,0.0454983,0.0128466,0.0162872,0,0.0164101,0.068148,0.00664099,0,0,0.00999899,0,0,0.020275,0.0484464,0.0377107,0.013607,0.0279696,0.0419935,0.0154432,0.0723019,0.0922786,0.0620626,0.0305622,0.0616947,0.0418511,0.0416467,0.0654531,0.0213981,0.0277447,0,0.0225183,0.0234867,0.0296873,0,0,0,0.0325706
499,0,0.0215091,0.0458336,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380687,0,0.0384536,0.059496,0,0,0.0200836,0,0,0.0564049,0.033382,0.0521652,0.0179073,0.0147742,0,0.0551803,0.040405,0.0596181,0,0.0711473,0.210059,0.049567,0.0525592,0.0548994,0.0226369,0.045415,0.0129262,0.0161161,0,0.0163268,0.0683045,0.00676514,0,0,0.0102175,0,0,0.0202059,0.0485086,0.0377468,0.0136768,0.0283906,0.0419208,0.0156969,0.0723056,0.0923421,0.0621748,0.0304452,0.0615957,0.0417545,0.0415493,0.0653594,0.0211701,0.0275449,0,0.0223263,0.0234373,0.0297814,0,0,0,0.0329433
500,0,0.0213877,0.0456646,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380785,0,0.0386328,0.0591247,0,0,0.0169739,0,0,0.0503515,0.033527,0.0523699,0.0172478,0.0147264,0,0.0559757,0.0407118,0.059521,0,0.071049,0.210132,0.0494308,0.052447,0.054756,0.022733,0.0437627,0.0172898,0,0,0.0161945,0.0686406,0.00643025,0,0,0.0102579,0,0,0.0203399,0.0484975,0.0373796,0.0143802,0.0284459,0.0410583,0.0160989,0.0719796,0.0920474,0.0621085,0.0304043,0.0618517,0.0420073,0.0418016,0.06562,0.0208077,0.0275888,0,0.0222178,0.0235933,0.0302539,0,0,0,0.033218
501,0,0.0218094,0.0453373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379921,0,0.0387783,0.0591276,0,0,0.019933,0,0,0.0565331,0.0334101,0.0525452,0.0175431,0.0147075,0,0.0554403,0.0407689,0.0595014,0,0.0708715,0.21031,0.0493778,0.0523513,0.0546628,0.0229569,0.0455209,0.0127375,0.016455,0,0.0163123,0.0684565,0.00682794,0,0,0.0102765,0,0,0.0206217,0.0487044,0.0378002,0.0138442,0.0288358,0.041571,0.016085,0.0722139,0.0923618,0.062269,0.0302459,0.0614067,0.0416056,0.041413,0.0652641,0.020723,0.0277175,0,0.0223475,0.0231007,0.0299678,0,0,0,0.033246
502,0,0.021551,0.0454875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380162,0,0.0390943,0.0588161,0,0,0.0166521,0,0,0.0505022,0.0335407,0.0527174,0.0169655,0.0146536,0,0.0558759,0.0406774,0.0594914,0,0.0708255,0.210395,0.049271,0.0522213,0.0546308,0.0231169,0.0438139,0.017435,0,0,0.0160357,0.068769,0.00655498,0,0,0.0104146,0,0,0.0207703,0.0487233,0.0373433,0.0145469,0.0287825,0.0406629,0.0162948,0.0717265,0.0920048,0.0621104,0.0299226,0.0616155,0.0419351,0.0417252,0.0655452,0.0204211,0.0276108,0,0.022182,0.0234168,0.0302447,0,0,0,0.0332207
503,0,0,0.044098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376379,0,0.0395131,0.0591412,0,0,0.0194305,0,0,0.0561522,0.0333218,0.053113,0.0168279,0.0148378,0,0.0555124,0.0408018,0.0598383,0,0.0708572,0.210253,0.0490016,0.0520039,0.0544694,0.0238963,0.0460319,0.0133301,0.0156281,0,0.0165989,0.0684767,0.00794368,0,0,0.0101059,0,0,0.0205848,0.0488074,0.0385079,0.0133715,0.0296758,0.0410018,0.0163391,0.0724912,0.0928939,0.0625748,0.029619,0.0607004,0.0409841,0.0408374,0.0647447,0.0208524,0.0281857,0,0.0227086,0.0223385,0.0294672,0,0,0,0.0330987
504,0,0.0218062,0.0452039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378721,0,0.0393122,0.0587204,0,0,0.0198827,0,0,0.0562856,0.0334232,0.0528096,0.0170397,0.0147213,0,0.055438,0.0405212,0.0596323,0,0.0706038,0.210577,0.0492836,0.0520885,0.0545768,0.0236763,0.0455515,0.0129997,0.0161448,0,0.0163219,0.0685907,0.00723956,0,0,0.0106955,0,0,0.0207569,0.0489239,0.0377191,0.0140375,0.0294977,0.0410198,0.0164338,0.0719337,0.0923085,0.0624299,0.0293873,0.0612604,0.0415264,0.0414387,0.0653341,0.0201396,0.027683,0,0.0220108,0.0228673,0.0297912,0,0,0,0.0334863
505,0,0.0220519,0.0448914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377469,0,0.0394927,0.0586788,0,0,0.0197869,0,0,0.0565325,0.0335636,0.0528839,0.0169563,0.0149469,0,0.0557741,0.0407319,0.0597612,0,0.070713,0.210564,0.0491665,0.0519931,0.054516,0.024016,0.0452357,0.0128651,0.0161195,0,0.0164188,0.0686291,0,0,0,0.0107903,0,0,0.0206903,0.0489373,0.0379136,0.0139423,0.0296824,0.0408442,0.0159671,0.0719955,0.0924797,0.0625152,0.0290951,0.0610614,0.0413411,0.0413266,0.0652042,0.0198231,0.0277187,0,0.0220046,0.0226647,0.028832,0,0,0,0.0337537
506,0,0.0226826,0.04498,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380518,0,0.0412526,0.058285,0,0,0.0192396,0,0,0.0567061,0.0350959,0.0545887,0.0182025,0.0168537,0,0.056108,0,0.0611031,0,0.0729167,0.208954,0.0470875,0.0504611,0.0530918,0.0241686,0.0454945,0.0131617,0.0159704,0,0.0165458,0.0700866,0,0,0,0.0102919,0,0,0.0203621,0.0489615,0.038271,0.014682,0.0301093,0.0400323,0.0145414,0.0717785,0.0925901,0.0627656,0.0285008,0.0606893,0.0411293,0.0411278,0.0649581,0.0196695,0.027795,0,0.0228015,0.022839,0.0286944,0,0,0,0.0341741
507,0,0,0.0434387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378631,0,0.0416224,0.0584586,0,0,0.0187416,0,0,0.056557,0.0350928,0.0550008,0.0178383,0.0171647,0,0.0563197,0,0.0615271,0,0.0730953,0.208752,0.0468021,0.0502683,0.0529262,0.0248088,0.0459826,0.0134351,0.01546,0,0.0169585,0.0700926,0,0,0,0.0101845,0,0,0.0202419,0.0488765,0.0393173,0.0142094,0.0305196,0.0397425,0.0147488,0.0722739,0.0932128,0.0630857,0.0282326,0.0600802,0.0405711,0.0405363,0.0643542,0.0197775,0.0286118,0,0.023324,0.0219782,0.0280427,0,0,0,0.0346834
508,0,0.0221027,0.0448302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378578,0,0.0397702,0.0582559,0,0,0.0189433,0,0,0.0567623,0.0338133,0.0531318,0.0168097,0.0150644,0,0.0557389,0.0399169,0.060022,0,0.0707198,0.210688,0.0491738,0.0519544,0.054523,0.0247879,0.0452841,0.0130062,0.0157961,0,0.0164182,0.0688655,0,0,0,0.011351,0,0,0.0207216,0.0490517,0.0386548,0.0143259,0.0297816,0.0404885,0.0160064,0.0714763,0.0923125,0.0626847,0.0282974,0.0610541,0.0415598,0.0414867,0.0652799,0.0189112,0.0280773,0,0.0215038,0.0225943,0.0285563,0,0,0,0.035645
509,0,0.0218023,0.0475583,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376732,0,0.040177,0.0579613,0,0,0.0187311,0,0,0.0567465,0.0340677,0.0535738,0.0169495,0.0152952,0,0.0564277,0.0393499,0.0602868,0,0.0710208,0.210364,0.0487684,0.0517007,0.0542542,0.0254293,0.0455395,0.0133283,0.0154058,0,0.0162958,0.069175,0,0,0,0.0203856,0,0,0.034077,0.0491007,0.0392258,0.0144956,0.0299017,0.0405155,0.0217641,0.0713822,0.0923099,0.0628227,0.0278679,0.0610642,0.0415898,0.041528,0.0652859,0.0185921,0.0260963,0.0209116,0.0180216,0.0246196,0.0258484,0,0,0,0.0361886
510,0,0.0222669,0.047884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382425,0,0.0418136,0.0575,0,0,0.018693,0,0,0.0566354,0.0352582,0.0552034,0.0181568,0.0169028,0,0.0565911,0,0.0617107,0,0.0727692,0.208871,0.0469071,0.0502562,0.0529382,0.0253995,0.0457889,0.0134278,0.015306,0,0.0161818,0.0704492,0,0,0,0.0201192,0,0,0.0339556,0.0491036,0.0396873,0.0151529,0.0300554,0.0401231,0.0205333,0.0712304,0.0925,0.0631912,0.0272288,0.0608561,0.0415429,0.0414265,0.0650253,0.0180324,0.025988,0.0214563,0.0187488,0.0248866,0.0258077,0,0,0,0.0370875
511,0,0.0218026,0.0476516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037801,0,0.0405857,0.0577045,0,0,0.018595,0,0,0.0566758,0.0341488,0.0538588,0.0167523,0.0152358,0,0.0562918,0.0393715,0.0605016,0,0.0708001,0.210328,0.0487578,0.0515759,0.0541249,0.0261342,0.0454889,0.013472,0.015069,0,0.0160485,0.0692532,0,0,0,0.0205997,0,0,0.0343957,0.0491854,0.0394652,0.0146129,0.0296673,0.0405232,0.0222684,0.0710951,0.0923026,0.0632377,0.0271431,0.0611246,0.0419986,0.0417517,0.0651722,0.0175298,0.026306,0.0208763,0.0178145,0.0245439,0.0260429,0,0,0,0.0381934
512,0,0.0218514,0.0475926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378098,0,0.0407709,0.0577109,0,0,0.0186029,0,0,0.0567042,0.0341788,0.0539061,0.0167424,0.015423,0,0.0561429,0.0396727,0.0606016,0,0.0708341,0.210324,0.0486037,0.0514871,0.0539971,0.0264316,0.0454743,0.0133922,0.0151614,0,0.016382,0.0692079,0,0,0,0.0207648,0,0,0.0345101,0.049168,0.0392165,0.0147232,0.0295043,0.0405139,0.0225466,0.0710426,0.0923613,0.0633764,0.0269173,0.0610143,0.0421946,0.0418375,0.0651075,0.017398,0.0265172,0.0208585,0.0176398,0.0244755,0.0258677,0,0,0,0.0389392
513,0,0.0218964,0.0475742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377724,0,0.0408889,0.0577844,0,0,0.0185988,0,0,0.0566985,0.0341713,0.0540812,0.0167415,0.0156451,0,0.0558956,0.0398954,0.0607243,0,0.0708574,0.210281,0.048457,0.0513984,0.0538642,0.0269119,0.0454326,0.013355,0.0152017,0,0.0166444,0.0691043,0,0,0,0.0209091,0,0,0.0346184,0.0490119,0.0384559,0.0147354,0.0292036,0.0405632,0.0228883,0.0711224,0.0926076,0.0634877,0.0267827,0.0608238,0.0422884,0.041913,0.0649272,0.0176056,0.0266784,0.0207021,0.0174759,0.0244349,0.0256598,0,0,0,0.0384732
514,0,0.0219872,0.0474986,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376888,0,0.0409576,0.0578742,0,0,0.0185844,0,0,0.0566683,0.0341678,0.0542398,0.016736,0.0158744,0,0.0556305,0.0400882,0.0608378,0,0.070913,0.210212,0.0483698,0.0513462,0.0537272,0.0275193,0.0454167,0.013357,0.0152,0,0.0167679,0.0689936,0,0,0,0.0209943,0,0,0.0347714,0.0487504,0.0374024,0.0146591,0.0287367,0.0406711,0.0231646,0.0712572,0.0928996,0.0634528,0.0266369,0.0607319,0.0423534,0.0418431,0.0648572,0.0177958,0.0267746,0.0206158,0.0173684,0.0243462,0.0255049,0,0,0,0.0378841
515,0,0.0219628,0.0474293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376323,0,0.0410579,0.0579195,0,0,0.0185834,0,0,0.0566386,0.0341555,0.0544179,0.0167113,0.016113,0,0.0554018,0.0402785,0.0609393,0,0.0709698,0.210131,0.04832,0.0512865,0.0536234,0.0281798,0.0454174,0.0133674,0.0151711,0,0.0169685,0.0688864,0,0,0,0.0210809,0,0,0.0349421,0.0484828,0.0368639,0.0146483,0.0284868,0.0408432,0.0234535,0.0714066,0.0930529,0.0633363,0.0265372,0.0608664,0.0423492,0.041828,0.0649992,0.0178746,0.0269277,0.0206429,0.0172464,0.0242571,0.0253985,0,0,0,0.0378061
516,0,0.021885,0.0474271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376394,0,0.0411768,0.057965,0,0,0.0185849,0,0,0.0565808,0.0341575,0.0546122,0.0166553,0.016368,0,0.0549957,0.0404541,0.0610516,0,0.0710247,0.210055,0.0482149,0.0512208,0.0535274,0.0287879,0.0454227,0.0133667,0.0151291,0,0.0171894,0.0687802,0,0,0,0.0211675,0,0,0.0350991,0.0483116,0.0364248,0.0146453,0.0283844,0.0410391,0.0237564,0.0715599,0.0931669,0.0632746,0.0264727,0.0610591,0.0423452,0.0418552,0.0652439,0.0180935,0.0270398,0.0207187,0.0171313,0.0242133,0.0252692,0,0,0,0.0376974
517,0,0.0219229,0.0474011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376887,0,0.0412227,0.0580128,0,0,0.0185972,0,0,0.0564875,0.0342529,0.0548447,0.0165376,0.0165856,0,0.0544306,0.0406107,0.0611414,0,0.0710616,0.210023,0.0480869,0.0511463,0.0534159,0.0293595,0.0454359,0.0133631,0.0150774,0,0.0173815,0.0686826,0,0,0,0.0211241,0,0,0.0350414,0.0483873,0.0355492,0.0145389,0.0283649,0.0412035,0.0240263,0.0717422,0.0932781,0.0632842,0.0263491,0.0611705,0.0423261,0.0418174,0.065458,0.0184035,0.0270703,0.0202472,0.0172095,0.0241765,0.0251099,0,0,0,0.0373688
518,0,0.0220099,0.0473196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378184,0,0.0413128,0.0580117,0,0,0.0186035,0,0,0.0564265,0.0343583,0.0551472,0.0163922,0.0166978,0,0.0541063,0.0407699,0.0612081,0,0.0710757,0.210092,0.0479556,0.0510538,0.0532886,0.0298631,0.0454309,0.0133928,0.0150117,0,0.0174684,0.0686123,0,0,0,0.0210804,0,0,0.0350048,0.0485577,0.0343589,0.0143524,0.0282983,0.0413586,0.0242747,0.0719744,0.0934479,0.0631921,0.0261369,0.0612228,0.0423912,0.0417679,0.0655161,0.0187037,0.0271445,0.0198496,0.0172979,0.0241081,0.0249318,0,0,0,0.0369632
519,0,0.0222311,0.0446913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038125,0,0.0411028,0.0582075,0,0,0.0187076,0,0,0.0562985,0.0342758,0.0550825,0.0160975,0.016571,0,0.0533948,0.0404391,0.0609455,0,0.0707087,0.210652,0.0482299,0.0511925,0.0534132,0.0299597,0.0451913,0.013205,0.0151151,0,0.0172828,0.0682821,0,0,0,0.0129672,0,0,0.0212204,0.0489154,0.0326853,0.0140028,0.0280905,0.0413677,0.0183863,0.0719977,0.0934851,0.0631309,0.0259326,0.0613383,0.0426036,0.0418447,0.0655572,0.0186381,0.0293282,0,0.0199397,0.02237,0.0273726,0,0,0,0.03679
520,0,0.0222945,0.0471713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381379,0,0.0415782,0.058007,0,0,0.0186713,0,0,0.0563155,0.034562,0.0557799,0.0160039,0.0169391,0,0.0535675,0.0409777,0.0612558,0,0.0710448,0.210239,0.0476732,0.0508784,0.053067,0.0309264,0.0455169,0.0132092,0.0153364,0,0.0171541,0.0684888,0,0,0,0.0211136,0,0,0.0351629,0.0487231,0.0312647,0.0136366,0.0280991,0.0418289,0.0248102,0.0723078,0.0937457,0.063206,0.0256216,0.0612215,0.0424873,0.0417866,0.0653948,0.0189995,0.0274899,0.019533,0.0172917,0.023936,0.0245351,0,0,0,0.0361959
521,0,0.0223827,0.0471513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382042,0,0.0416505,0.057963,0,0,0.0186494,0,0,0.0561753,0.0348337,0.0559983,0.0158074,0.0171973,0,0.0530298,0.0411214,0.0613269,0,0.0711442,0.20998,0.0474925,0.0507911,0.0529285,0.0316252,0.0455837,0.0133324,0.0151878,0,0.0169536,0.068492,0,0,0,0.0211982,0,0,0.035219,0.0485509,0.0298191,0.0131845,0.0280639,0.0418161,0.0251058,0.0721839,0.0937419,0.0636858,0.0255213,0.0613238,0.0426413,0.041987,0.0654968,0.0189721,0.0276621,0.0194649,0.0172223,0.023925,0.0242573,0,0,0,0.0357194
522,0,0,0.0455296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382559,0,0.0412268,0.0600086,0,0,0.0183976,0,0,0.0564105,0.0347637,0.0558994,0.012833,0.0173729,0.0371481,0.0529282,0.0407391,0.0611859,0,0.0709414,0.210165,0.0477967,0.0509925,0.0530635,0.032284,0.0451075,0.0133741,0.0147901,0,0.0173892,0.067864,0,0,0,0.021855,0,0,0.0358155,0.0488434,0.030525,0.0126986,0.0290421,0.0377057,0.0275533,0.0729271,0.0948944,0.0648035,0.025053,0.0601673,0.0416488,0.0410196,0.064638,0.0191827,0.0286052,0.019092,0.0162746,0.0251645,0.0214593,0,0,0,0.0354677
523,0,0.0230844,0.0469392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383213,0,0.0410196,0.0596542,0,0,0.0183644,0,0,0.056169,0.035101,0.0559957,0.0127414,0.017512,0.0379606,0.0519487,0.0406564,0.061106,0,0.0709002,0.210322,0.0479574,0.0511007,0.053146,0.0330794,0.0448675,0.0134447,0.0147426,0,0.0170739,0.0678814,0,0,0,0.0222586,0,0,0.0360875,0.0486153,0.0294403,0.0128302,0.0282928,0.037751,0.0281546,0.0718485,0.0939481,0.0647157,0.0244426,0.061172,0.0426967,0.0422491,0.0656668,0.0187168,0.0281627,0.0186756,0.0156408,0.0259837,0.0223439,0,0,0,0.0354133
524,0,0.0230195,0.0468605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381865,0,0.0410539,0.0596294,0,0,0.0182356,0,0,0.0559187,0.035428,0.05638,0.0126088,0.0178544,0.0380021,0.0515362,0.0408531,0.0612356,0,0.0709799,0.210253,0.0477577,0.0510634,0.0530809,0.0343999,0.0447233,0.0134246,0.0144355,0,0.0171182,0.0678661,0,0,0,0.0221753,0,0,0.0361219,0.0483148,0.0295912,0.0125387,0.0280058,0.037704,0.0283133,0.0714751,0.0935679,0.0648299,0.0242995,0.0615047,0.042969,0.0426722,0.0659669,0.0187238,0.0281363,0.018525,0.0156512,0.0259823,0.0222358,0,0,0,0.035351
525,0,0.0229554,0.0467797,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379301,0,0.0412279,0.0596496,0,0,0.0181838,0,0,0.0558729,0.0357953,0.0569638,0.0128868,0.0181727,0.0380179,0.0512147,0.0409609,0.0613072,0,0.070979,0.210127,0.0476062,0.0509953,0.0529936,0.0357945,0.0444755,0.0134027,0.0143467,0,0.0171832,0.0677909,0,0,0,0.022175,0,0,0.0361573,0.0479098,0.0299611,0.0121503,0.0276621,0.0375919,0.0284391,0.0713047,0.0932321,0.0645151,0.0247109,0.0616476,0.0430509,0.0428504,0.0661349,0.0188551,0.0280361,0.0182627,0.0155753,0.0259523,0.0221249,0,0,0,0.0352719
526,0,0.0230061,0.0467163,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375541,0,0.0414451,0.0597017,0,0,0.0181786,0,0,0.0560399,0.0360705,0.0577314,0.0129742,0.0184636,0.0380372,0.0510203,0.0409675,0.0614222,0,0.0709495,0.210109,0.0473697,0.0508918,0.0527769,0.037458,0.0441561,0.0133105,0.0145003,0,0.0172521,0.0676401,0,0,0,0.0223242,0,0,0.0363153,0.0475107,0.0303457,0.0117696,0.0274244,0.0375972,0.0286757,0.0713405,0.0929817,0.0638962,0.0249668,0.061691,0.0431277,0.0427547,0.066131,0.0190002,0.027918,0.0184733,0.0151513,0.0258914,0.0220817,0,0,0,0.035183
527,0,0.0225046,0.04701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371519,0,0.0416482,0.0596194,0,0,0.0181668,0,0,0.0558492,0.0361839,0.0585774,0.0127531,0.0186975,0.0381015,0.0506161,0.0409748,0.0614842,0,0.0709301,0.210082,0.047044,0.0507297,0.0524748,0.0392924,0.0442978,0.0135759,0.0146055,0,0.0172065,0.0675784,0.0117009,0,0,0.0225121,0,0,0.036566,0.0471687,0.0303996,0.0115276,0.0271479,0.0376714,0.0300975,0.0714003,0.0926955,0.0632021,0.0250446,0.061805,0.043326,0.0426825,0.0660961,0.0190316,0.0278716,0.0184181,0.014451,0.0260244,0.0234239,0,0,0,0.035125
528,0,0.0233858,0.0466675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036797,0,0.041851,0.0596852,0,0,0.018057,0,0,0.0563782,0.0358416,0.059502,0.0124674,0.0187559,0.0381686,0.0511206,0.0409694,0.0614893,0,0.0708043,0.209986,0.0467353,0.0506056,0.0522236,0.0413658,0.0432852,0.0136299,0.0140433,0,0.0172608,0.0674085,0,0,0,0.0225197,0,0,0.0365102,0.0469008,0.0306827,0.0109392,0.0272065,0.0382126,0.0293281,0.0718389,0.0928176,0.0629023,0.0251573,0.0616313,0.0430316,0.042352,0.0658525,0.0191119,0.0276858,0.0180867,0.014655,0.0257562,0.0222433,0,0,0,0.0350992
529,0,0.0235275,0.04663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365148,0,0.0421079,0.0595742,0,0,0.0180391,0,0,0.0565204,0.0356754,0.0603907,0.0122525,0.0188039,0.0382815,0.0511594,0.0410742,0.0614446,0,0.0707581,0.209708,0.0463664,0.0503998,0.0519168,0.0433472,0.0428687,0.0136197,0.0140622,0,0.0173558,0.0674134,0,0,0,0.0226032,0,0,0.0366178,0.0466756,0.0306968,0.0106132,0.0273363,0.0384446,0.0297582,0.0721386,0.092893,0.0629308,0.0252162,0.0616252,0.0428162,0.0423831,0.0657943,0.0190529,0.0276337,0.0181023,0.014237,0.0257103,0.0223414,0,0,0,0.0350328
530,0,0.0228618,0.0469642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362714,0,0.0422473,0.059311,0,0,0.0180129,0,0,0.0561632,0.0358291,0.0611643,0.0119405,0.0188352,0.0385017,0.050706,0.0412718,0.0613517,0,0.0707753,0.209306,0.0460187,0.050124,0.0516166,0.0451917,0.0430329,0.0137568,0.0141236,0,0.0173142,0.0675073,0.0127561,0,0,0.02264,0,0,0.0370038,0.0463312,0.0302888,0.0104537,0.0272755,0.0384158,0.031623,0.0722235,0.0928283,0.0629564,0.0252345,0.0618065,0.0429424,0.0425007,0.0660167,0.0187459,0.0277097,0.0182458,0.0134319,0.0259163,0.0238784,0,0,0,0.035031
