Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76
37,0.0258852,0.0473566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403698,0,0.0263303,0.0592238,0,0,0.0188147,0,0,0.0540791,0.0344153,0.0357434,0.0156882,0.0252411,0.0375604,0.0520003,0.0328653,0.0489596,0.0726513,0.0596304,0.0657698,0.0610234,0.0619058,0.0617639,0.0180446,0.0488382,0.0176765,0.0105319,0.0318843,0,0.0229578,0.0654192,0.0156557,0,0,0.0244094,0,0,0.0370669,0.0478755,0.0344892,0.00612923,0.0328203,0.0389388,0.0237401,0.0706785,0.0855642,0.0565873,0.0341181,0.0609192,0.0406933,0.0412811,0.0656596,0.0210192,0.0231394,0.019639,0.0121904,0.0325283,0.0225373,0,0,0
38,0.0258011,0.0473936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040302,0,0.0264868,0.0591525,0,0,0.0186254,0,0,0.0541166,0.0332376,0.0357559,0.0157501,0.0255083,0.0375391,0.0519804,0.0328439,0.0485195,0.072397,0.0596698,0.0657397,0.0610101,0.0617926,0.0617861,0.01805,0.0485707,0.017553,0.0105846,0.0315684,0,0.0232139,0.0653859,0.0155551,0,0,0.0243964,0,0,0.0371413,0.0479,0.0343603,0.00624128,0.0328599,0.0388288,0.0235984,0.0708069,0.0856774,0.0567664,0.0340221,0.0608847,0.0405956,0.0412382,0.0657165,0.0213071,0.0231184,0.01959,0.0121833,0.0326041,0.0226185,0,0,0
39,0.0253997,0.0475071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392348,0,0.0273085,0.0568834,0,0,0.0186019,0,0,0.0544778,0,0.036686,0.0175297,0.0260067,0.0383701,0.0526011,0.0334898,0.0454964,0.0718237,0.0605706,0.0656634,0.0607923,0.0616384,0.0616889,0.0196903,0.048124,0.0172832,0.0108795,0.0315603,0,0.0224491,0.068,0.0151359,0,0,0.0242813,0,0,0.0370671,0.0462142,0.034776,0.0068159,0.0330601,0.0384851,0.0231821,0.0708542,0.0862925,0.0568776,0.0325312,0.0602395,0.0402506,0.0407704,0.065083,0.0215727,0.0228881,0.0194718,0.0122105,0.0327324,0.0231882,0,0,0
40,0.0256705,0.047404,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406597,0,0.0265657,0.0593086,0,0,0.018265,0,0,0.0541262,0.0331689,0.0358263,0.015748,0.0250805,0.0376612,0.0518805,0.0326975,0.0481178,0.0726442,0.0595599,0.0657367,0.0609466,0.061802,0.0617949,0.0178718,0.0481045,0.0173975,0.0105507,0.0315668,0,0.0230823,0.0651763,0.015352,0,0,0.0243506,0,0,0.0371865,0.0479796,0.0341908,0.00629333,0.0323745,0.0387256,0.0234969,0.071024,0.0859762,0.0568435,0.0340471,0.0609623,0.0406861,0.0412754,0.0657589,0.0213882,0.0230069,0.0196163,0.0120868,0.0326017,0.022822,0,0,0
41,0.0256141,0.0473863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405531,0,0.0265816,0.0595218,0,0,0.0180997,0,0,0.0541449,0.034307,0.0358612,0.0157274,0.0248071,0.0377056,0.0517714,0.0325641,0.0483944,0.0729874,0.0594608,0.0657056,0.0607824,0.0618758,0.0617603,0.0178829,0.047874,0.0173679,0.0104793,0.0316495,0,0.0229767,0.0649419,0.0152618,0,0,0.0242806,0,0,0.0371656,0.0478995,0.0340369,0.00631296,0.0319109,0.0386654,0.0234435,0.0712038,0.08618,0.0568506,0.0341395,0.0610588,0.0407528,0.0413062,0.0657765,0.0213666,0.0228932,0.0194226,0.0121348,0.0325042,0.0229548,0,0,0
42,0.0255329,0.0474172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404958,0,0.0265921,0.0596407,0,0,0.0180108,0,0,0.0542431,0.0342222,0.0360245,0.0159326,0.0247151,0.037757,0.0517102,0.0324736,0.0487007,0.0729919,0.0594157,0.0656885,0.0608034,0.0617435,0.061794,0.0179749,0.047614,0.017371,0.0104055,0.0317634,0,0.0228144,0.0645751,0.0151685,0,0,0.0241924,0,0,0.0371709,0.0478372,0.0338676,0.00637211,0.0314462,0.0385727,0.0234148,0.0713245,0.0864504,0.0569254,0.0342078,0.0610876,0.0407723,0.0413267,0.0657498,0.0213112,0.0227605,0.0191416,0.0122201,0.0324819,0.023105,0,0,0
43,0.0254137,0.0474406,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405269,0,0.0265516,0.0597748,0,0,0.0178632,0,0,0.0543269,0.0331863,0.0362333,0.0163078,0.0246546,0.0377949,0.0516788,0.0324422,0.0484403,0.0727316,0.0594168,0.0656741,0.0608123,0.0615736,0.0617295,0.0179095,0.0472984,0.0172345,0.0103923,0.0317112,0,0.0227019,0.0640477,0.015032,0,0,0.0241486,0,0,0.0372208,0.0478133,0.0337314,0.00647995,0.0310309,0.0384695,0.0233941,0.0715345,0.0867275,0.0570412,0.0342462,0.0610887,0.0407492,0.0413045,0.0657276,0.0214284,0.0226786,0.0190248,0.0122368,0.0325005,0.0232882,0,0,0
44,0.0253104,0.0474766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403862,0,0.0265969,0.060054,0,0,0.0177596,0,0,0.0543592,0.0329585,0.036336,0.0164098,0.0245292,0.0377455,0.0516462,0.032333,0.0483288,0.0727427,0.059351,0.0656015,0.0607722,0.0615866,0.0616184,0.0178438,0.0470306,0.0171127,0.010386,0.0315846,0,0.0225726,0.0642724,0.0149188,0,0,0.02406,0,0,0.0371617,0.0477711,0.0335843,0.00667366,0.0305435,0.038376,0.0234116,0.0716726,0.0869899,0.057131,0.0344133,0.0611504,0.0407769,0.0413002,0.0657657,0.0216388,0.0225411,0.0185719,0.0123533,0.0325051,0.0234326,0,0,0
45,0.0252083,0.0475217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397415,0,0.026767,0.0600501,0,0,0.0176417,0,0,0.0543916,0.0320002,0.0364785,0.0166097,0.0243906,0.0375838,0.0516701,0.0322079,0.0482298,0.0726152,0.0592877,0.0655373,0.0607048,0.0615577,0.0615978,0.0180095,0.046735,0.0169438,0.0104522,0.031304,0,0.0224687,0.0648307,0.0147701,0,0,0.0240359,0,0,0.0371889,0.0477434,0.0334663,0.00686723,0.0300341,0.0381804,0.0232566,0.0719405,0.0873073,0.0572085,0.034595,0.0612157,0.0408135,0.0412964,0.0657911,0.0220332,0.0224923,0.0186624,0.0122502,0.0324998,0.0236161,0,0,0
46,0.0239835,0.0473136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380553,0,0.0280072,0.0561373,0,0,0.0176002,0,0,0.0545864,0,0.0374836,0,0.0264348,0.0398224,0.0517431,0.0326572,0.0443354,0.0718422,0.0610591,0.0650874,0.0598174,0.0609067,0.0611104,0.0193656,0.046341,0.0168522,0.0105354,0.0305848,0,0.0221513,0.0697511,0.0140401,0,0,0.0241164,0,0,0.0373527,0.0460596,0.0332701,0.00745599,0.029877,0.0404659,0.0233302,0.0720373,0.0879019,0.0573032,0.0331495,0.0608807,0.0404925,0.0410191,0.0655329,0.022983,0.0225923,0.0187492,0.012082,0.0314174,0.0246984,0,0,0
47,0.0248679,0.0476608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346832,0,0,0.0576717,0,0,0.0176556,0,0,0.0548895,0,0.0396551,0.0185545,0.0269647,0.0382698,0.0524831,0.0331282,0.0456014,0.0727172,0.0609698,0.0641399,0.058709,0.0612788,0.0612057,0.0206316,0.0460812,0.0164648,0.0109814,0.0301395,0,0.0221811,0.0684234,0.0142288,0,0,0.0237685,0,0,0.0371211,0.0464092,0.0335111,0.00764014,0.0295778,0.0374497,0.0223441,0.072414,0.0886002,0.0577749,0.0330218,0.0605474,0.0400812,0.0406223,0.0651829,0.0236592,0.0221152,0.018813,0.0123315,0.0326356,0.0245138,0,0,0
48,0.0242441,0.0472585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398639,0,0.0271835,0.0589926,0,0,0.0171965,0,0,0.0543806,0.0318509,0.0364176,0,0.0250369,0.0386543,0.0512868,0.0315452,0.0479149,0.072219,0.0594337,0.0649954,0.0602315,0.0610598,0.0613146,0.0173794,0.0462304,0.0167693,0.0107056,0.0308487,0,0.0214496,0.0659973,0.0142741,0,0,0.0240152,0,0,0.0374125,0.048038,0.0325227,0.00780314,0.0271176,0.0403663,0.0233466,0.0726478,0.0885777,0.0578248,0.0346992,0.0616561,0.0410153,0.041374,0.0658979,0.0230049,0.0224984,0.0186383,0.0120921,0.0314927,0.0244514,0,0,0
49,0.0248737,0.0476023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371448,0,0,0.0602637,0,0,0.0173935,0,0,0.0545712,0.0313273,0.0379622,0.0160178,0.02555,0.0375793,0.0520466,0.0321238,0.0485324,0.0734172,0.0596215,0.0642798,0.0592225,0.0615642,0.0613594,0.0177724,0.0460928,0.0163359,0.0115066,0.0297126,0,0.0215541,0.0649922,0.0143472,0,0,0.0236565,0,0,0.0371279,0.0481701,0.032923,0.00808496,0.0270711,0.037927,0.0223323,0.0728237,0.0892864,0.0581308,0.0344584,0.061352,0.0407582,0.0410444,0.0655624,0.0245196,0.0221259,0.0185899,0.0123061,0.0324186,0.0244327,0,0,0
50,0.0243328,0.0477018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395541,0,0.0268356,0.0607476,0,0,0.0174346,0,0,0.0547367,0.0300431,0.0369344,0.0158511,0.0241691,0.0371576,0.0521537,0.0313454,0.0485592,0.0725301,0.0588343,0.0651838,0.0604439,0.0614574,0.0615293,0.0179753,0.0458772,0.016078,0.011886,0.0292982,0,0.0211064,0.0642239,0.0141062,0,0,0.0237398,0,0,0.0373078,0.048259,0.0327764,0.00817828,0.0259448,0.0383376,0.0227141,0.0729547,0.0897994,0.0582656,0.0343782,0.0616126,0.0410393,0.0411256,0.0656045,0.0254572,0.0221747,0.0183069,0.0121467,0.0323957,0.0246345,0,0,0
51,0.0240511,0.0476927,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393766,0,0.0268919,0.060987,0,0,0.017537,0,0,0.0549243,0.0297958,0.0369664,0.015635,0.0245379,0.0369108,0.0523646,0.0311993,0.0485995,0.0728317,0.058768,0.065067,0.0601738,0.0612582,0.0614543,0.0179868,0.0457886,0.0158062,0.0122298,0.0280722,0,0.021036,0.0639861,0.0139682,0,0,0.0236889,0,0,0.037291,0.0485269,0.033047,0.00860362,0.0256206,0.0384339,0.0227925,0.0731544,0.0902877,0.0583479,0.0340676,0.0616576,0.0410465,0.041039,0.0655573,0.0272753,0.0221411,0.0182067,0.0121085,0.0324059,0.0248163,0,0,0
52,0.0235163,0.0477496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376626,0,0.0277602,0.0594162,0,0,0.0177785,0,0,0.0552987,0,0.0381076,0.0175911,0.0252347,0.0374249,0.0530216,0.0314817,0.0455911,0.0721796,0.0595677,0.0648515,0.0596066,0.0611879,0.061163,0.0202174,0.0455895,0.0152992,0.0130049,0.0261954,0,0.0211077,0.0658879,0.0136023,0,0,0.0236618,0,0,0.0372252,0.0472308,0.0335917,0.00829291,0.0262492,0.0385741,0.0225505,0.073171,0.0910068,0.0584173,0.0323918,0.0613419,0.0407242,0.0407102,0.0652847,0.0301163,0.0219547,0.0182201,0.0120551,0.0324153,0.0253955,0,0,0
53,0.0235537,0.0476859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395363,0,0.0269175,0.0619908,0,0,0.0177555,0,0,0.0551719,0.0286399,0.037061,0.0162431,0.0243287,0.0367485,0.0527222,0.0307366,0.0483918,0.072641,0.0584733,0.0648803,0.0597837,0.0613423,0.06123,0.0180144,0.0457187,0.0151967,0.0133424,0.0259305,0,0.020628,0.0624383,0.01375,0,0,0.0236755,0,0,0.0373183,0.0484535,0.0338334,0.00962471,0.0248255,0.0389872,0.0227211,0.0732947,0.0911904,0.0584161,0.0330638,0.0618935,0.041011,0.0407961,0.0654495,0.0313971,0.0219852,0.0180883,0.0120925,0.0323112,0.0252407,0,0,0
54,0.023278,0.0476959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395274,0,0.0271388,0.0625525,0,0,0.0178202,0,0,0.0553481,0.0282633,0.0371312,0.0164956,0.0243754,0.036706,0.0528995,0.0305612,0.048472,0.0727675,0.0585176,0.0647189,0.0597441,0.0611936,0.0611597,0.0180453,0.0457041,0.0148694,0.013897,0.0245917,0,0.0205021,0.0611765,0.0136386,0,0,0.0236744,0,0,0.0372768,0.0476406,0.0343391,0.0101906,0.0247722,0.0393461,0.0226999,0.0732428,0.0915196,0.0584466,0.0322096,0.0619821,0.0408582,0.0406261,0.0653841,0.0342425,0.0218831,0.0176884,0.0122018,0.0322746,0.025493,0,0,0
55,0.0229877,0.0476992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389848,0,0.027514,0.0632128,0,0,0.0178844,0,0,0.0554846,0.0278331,0.0371982,0.0163305,0.0244786,0.0365587,0.053026,0.0303441,0.0488775,0.0727125,0.0586165,0.064535,0.0596435,0.0608463,0.0610935,0.0183451,0.0457005,0.0145615,0.0144501,0.0233195,0,0.0203421,0.0612281,0.0135465,0,0,0.0237582,0,0,0.0373106,0.0471557,0.0348388,0.0108847,0.0246576,0.0397219,0.0228043,0.0732472,0.0918054,0.0584902,0.0312207,0.0621253,0.0407173,0.0404565,0.0653556,0.0373656,0.0217205,0.017483,0.0121878,0.0322377,0.0257201,0,0,0
56,0.0226725,0.0477153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384759,0,0.0277456,0.0638007,0,0,0.0179113,0,0,0.0556453,0.0274928,0.0373224,0.016174,0.0246354,0.0364263,0.0531584,0.030145,0.0494164,0.0729972,0.0585817,0.0643934,0.0594678,0.0605708,0.0609608,0.0187089,0.0456445,0.0142697,0.014875,0.0221829,0,0.0201891,0.0611795,0.0134559,0,0,0.0238791,0,0,0.0374144,0.0468559,0.0353837,0.0115965,0.0245265,0.0400767,0.022951,0.0731443,0.09206,0.0586561,0.0300589,0.0622633,0.0405869,0.040301,0.0653529,0.0407217,0.021495,0.0174516,0.0120721,0.0321395,0.0259569,0,0,0
57,0.0223593,0.0477015,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382943,0,0.0278352,0.0643346,0,0,0.0180894,0,0,0.0557488,0.0271208,0.0374944,0.0162563,0.0247219,0.0363234,0.0532264,0.0300661,0.0495232,0.0732208,0.0585448,0.0642766,0.0592965,0.0604957,0.0608006,0.0189847,0.0455457,0.0139633,0.0152041,0.02119,0,0.0201076,0.0607754,0.0134208,0,0,0.0239613,0,0,0.0374552,0.0467851,0.0360534,0.0122183,0.0245543,0.0403669,0.0230485,0.072884,0.0922752,0.058999,0.0288085,0.0623857,0.0404715,0.0401767,0.065326,0.0443635,0.0212427,0.0172666,0.0120499,0.0320048,0.0261866,0,0,0
58,0.0221357,0.0476854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380267,0,0.0279001,0.0645686,0,0,0.0182002,0,0,0.055786,0.0266954,0.0376645,0.0164125,0.0246902,0.0362046,0.0532225,0.0299877,0.0498256,0.0732959,0.0584564,0.0642568,0.0592601,0.0605797,0.0607264,0.0193828,0.0455584,0.0137062,0.0154481,0.0203706,0,0.0201689,0.0604646,0.0134948,0,0,0.0240034,0,0,0.0375507,0.0466182,0.0369478,0.0126208,0.0246138,0.0404415,0.0230482,0.0727478,0.0924297,0.0593881,0.0276189,0.0624837,0.0403482,0.0400118,0.0652635,0.0486123,0.0212724,0.0171861,0.0120774,0.031876,0.0263367,0,0,0
59,0.0219252,0.047637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378547,0,0.0279724,0.0647119,0,0,0.0181664,0,0,0.0558408,0.0262247,0.0378106,0.0165362,0.0246675,0.0360843,0.0532141,0.0297741,0.0497052,0.0733344,0.058395,0.0642097,0.0591652,0.0606105,0.0607623,0.0195477,0.0456042,0.0134765,0.0156543,0.0199964,0,0.0202656,0.060225,0.0135474,0,0,0.0240861,0,0,0.0376902,0.0465387,0.0379412,0.0131971,0.0240836,0.0403818,0.023175,0.0725548,0.0924863,0.0598525,0.0265349,0.0624692,0.0401818,0.039773,0.0650752,0.0527766,0.0213277,0.0172707,0.0121304,0.0317553,0.0264756,0,0,0
60,0.021709,0.0475835,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379075,0,0.0279547,0.0648275,0,0,0.0180272,0,0,0.0558891,0.0258287,0.0379383,0.0165788,0.0246133,0.0360021,0.0531576,0.0295892,0.0496324,0.0733219,0.058199,0.0641859,0.0590175,0.0604614,0.0608003,0.0195832,0.0457383,0.0133079,0.0158231,0.0198566,0,0.020467,0.0600938,0.0135589,0,0,0.0241181,0,0,0.0376484,0.0465714,0.0388977,0.0137169,0.0236062,0.0402498,0.0232997,0.0721296,0.0924671,0.0603683,0.025555,0.0623737,0.0399733,0.0394773,0.064816,0.05669,0.0212898,0.0172388,0.0120883,0.0315967,0.0266366,0,0,0
61,0.0214584,0.0475101,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382792,0,0.0277841,0.0647678,0,0,0.0180041,0,0,0.0558418,0.0255333,0.038078,0.0165774,0.0245508,0.0359603,0.0530992,0.0294485,0.0497642,0.073319,0.0580436,0.064193,0.0591208,0.0602729,0.0607589,0.0194705,0.0458586,0.0132116,0.0159826,0.0200866,0,0.020628,0.0601043,0.0135565,0,0,0.024111,0,0,0.0376056,0.0467032,0.039985,0.0143045,0.0230933,0.0400577,0.0233308,0.0716436,0.0923569,0.0609861,0.0247264,0.0622308,0.0397072,0.0391031,0.0644742,0.0603962,0.0212539,0.0171759,0.0120719,0.0313615,0.0268536,0,0,0
62,0.021199,0.0474215,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385455,0,0.0277438,0.0646621,0,0,0.0180492,0,0,0.0557367,0.0253438,0.0381824,0.0165363,0.0245065,0.0358857,0.0529742,0.0293406,0.0497781,0.0732736,0.0579695,0.0642397,0.059242,0.0604878,0.060695,0.0192215,0.0459662,0.0131753,0.016083,0.0205991,0,0.0207512,0.0600402,0.0136099,0,0,0.0241023,0,0,0.0375951,0.0468804,0.0410695,0.0148522,0.0225995,0.0398502,0.0233234,0.0711067,0.0921894,0.0616384,0.0241857,0.0620793,0.0394192,0.0387519,0.0641756,0.0637029,0.0212806,0.0172463,0.0120864,0.0311173,0.0270485,0,0,0
63,0.0209534,0.0473908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387135,0,0.0279064,0.064511,0,0,0.0179812,0,0,0.0556107,0.0252461,0.0382258,0.0163579,0.0245002,0.0358132,0.052706,0.0292431,0.0495823,0.073135,0.0579554,0.0642827,0.0592884,0.0608353,0.0608356,0.0188926,0.0461239,0.0131932,0.016078,0.021184,0,0.020852,0.0599272,0.0137341,0,0,0.0240954,0,0,0.0376051,0.0469379,0.0420749,0.0153492,0.0220432,0.0396646,0.0234844,0.0704463,0.0919527,0.062292,0.0238327,0.0620008,0.0391865,0.0385025,0.0640478,0.0662074,0.0213173,0.0174206,0.0121344,0.0309407,0.0272033,0,0,0
64,0.0207576,0.0473788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389266,0,0.028238,0.0643334,0,0,0.0178198,0,0,0.0554041,0.0251825,0.038193,0.0161435,0.0244887,0.035665,0.0523329,0.0292479,0.0493693,0.0730536,0.057865,0.0643755,0.0593476,0.0610822,0.0611007,0.0186579,0.0463186,0.0132982,0.0159583,0.0215964,0,0.0208647,0.0603227,0.0138925,0,0,0.0240185,0,0,0.0375807,0.0470486,0.0428641,0.0157394,0.0214618,0.0394395,0.0236742,0.0698027,0.0916519,0.062822,0.0236232,0.0620353,0.0389955,0.0383716,0.0641196,0.0675871,0.0213787,0.0171308,0.0123312,0.0307917,0.0273131,0,0,0
65,0.0205917,0.0473353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391229,0,0.0283962,0.0641115,0,0,0.0177426,0,0,0.0551261,0.0251097,0.0382108,0.0160285,0.0244585,0.0355015,0.0519586,0.0292006,0.0492904,0.0730273,0.0577615,0.0644687,0.0594339,0.0611388,0.0611561,0.0183916,0.0465328,0.0135014,0.0157718,0.0217464,0,0.02098,0.0607058,0.0140709,0,0,0.023929,0,0,0.0375884,0.0470968,0.0433505,0.0160441,0.0208055,0.0391895,0.0238631,0.0691556,0.0912676,0.0631886,0.0234697,0.0621012,0.0387993,0.038279,0.0642234,0.0676719,0.0214311,0.0168777,0.0124803,0.0306768,0.0273919,0,0,0
66,0.0203377,0.0473386,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393743,0,0.0282597,0.0637948,0,0,0.0176585,0,0,0.0548679,0.0250139,0.0382789,0.0161024,0.0244892,0.035456,0.0515872,0.0291231,0.049438,0.072942,0.0576866,0.0645423,0.0595401,0.0610539,0.0612026,0.0181357,0.0467339,0.0141748,0.0147173,0.021604,0,0.0209544,0.0611106,0.014269,0,0,0.0236933,0,0,0.037432,0.046987,0.0436753,0.0163974,0.0200156,0.0389912,0.0243349,0.0685618,0.0908294,0.063495,0.0234077,0.0621128,0.038556,0.0380838,0.0642164,0.0667706,0.0212094,0.0161732,0.0127886,0.0305556,0.0274463,0,0,0
67,0.0200658,0.0472997,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398211,0,0.0279799,0.0636248,0,0,0.0175935,0,0,0.0546018,0.0251658,0.0384556,0.0158827,0.0244552,0.0353721,0.0511484,0.0291557,0.0497136,0.0729263,0.057753,0.0645055,0.0595441,0.0609723,0.0611759,0.0177693,0.0468498,0.0144632,0.0143107,0.0211205,0,0.0208568,0.0613329,0.0144421,0,0,0.0236257,0,0,0.0374643,0.0467656,0.043527,0.0164286,0.0193697,0.0388657,0.0247157,0.0680279,0.0904137,0.063752,0.0233509,0.0621045,0.0383898,0.0379587,0.0642368,0.0650784,0.0211317,0.016087,0.0127472,0.0304511,0.0274276,0,0,0
68,0.0199697,0.0472816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403702,0,0.0279114,0.0634975,0,0,0.0174382,0,0,0.0543728,0.0252685,0.0385374,0.0157539,0.0244906,0.0353158,0.0507526,0.0291152,0.0494107,0.0730413,0.0578203,0.064438,0.0595307,0.0609872,0.0611617,0.0172983,0.0468992,0.0146958,0.013948,0.0205518,0,0.0206802,0.0614716,0.0146003,0,0,0.0235194,0,0,0.0375351,0.0465082,0.0432257,0.0163994,0.0187659,0.0388187,0.0249891,0.0676075,0.090004,0.0638971,0.0233727,0.0620286,0.0382039,0.0378292,0.0641719,0.0629821,0.0212601,0.0159153,0.0127256,0.0304065,0.0274039,0,0,0
69,0.0199589,0.0472735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406791,0,0.0280806,0.0634212,0,0,0.0173199,0,0,0.0541467,0.0254406,0.0385406,0.0156193,0.024587,0.0352513,0.0504258,0.0292046,0.0490599,0.0731361,0.0578437,0.0644107,0.059502,0.0611203,0.0611574,0.0169027,0.0467762,0.0148766,0.0136476,0.0200921,0,0.0205505,0.0615368,0.0148339,0,0,0.0234616,0,0,0.0376509,0.0463056,0.0428292,0.0163546,0.0181944,0.0388454,0.0252203,0.067153,0.0895843,0.0639194,0.0234624,0.0619136,0.0379886,0.0376724,0.0640851,0.0610118,0.0213364,0.0156805,0.0127718,0.0303727,0.0273703,0,0,0
70,0.0199575,0.0472495,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406725,0,0.028468,0.063404,0,0,0.0172491,0,0,0.0540111,0.0257025,0.0384557,0.015442,0.0246991,0.0352145,0.0502709,0.0292965,0.0488676,0.0731164,0.0578487,0.0644026,0.0594589,0.0612509,0.0611484,0.0165506,0.0464867,0.0151213,0.0133553,0.0197472,0,0.0205813,0.0616465,0.0150519,0,0,0.0233862,0,0,0.0377615,0.0460614,0.0426192,0.0162736,0.0177849,0.0389232,0.0254455,0.0668676,0.089197,0.0638099,0.0236678,0.0617672,0.0378023,0.0375117,0.0639529,0.0594351,0.0215725,0.0154396,0.0128279,0.0303347,0.0273411,0,0,0
71,0.0200896,0.0472387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407991,0,0.0285153,0.063496,0,0,0.0174811,0,0,0.054071,0.0259629,0.0385181,0.0152856,0.0248501,0.0352333,0.0499156,0.0293232,0.0488598,0.0730932,0.0579109,0.0643435,0.0593022,0.0612867,0.0610696,0.0162107,0.0464026,0.0149054,0.0140449,0.0195581,0,0.0206749,0.0617544,0.0152213,0,0,0.0233116,0,0,0.037908,0.0457152,0.0425383,0.0161077,0.0175246,0.0391119,0.0257601,0.0666781,0.0888756,0.0636453,0.0240129,0.0615869,0.037647,0.0373631,0.063793,0.0582336,0.0217137,0.0153569,0.0127408,0.0302477,0.0273058,0,0,0
72,0.0202133,0.0472675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412256,0,0.0282796,0.0636905,0,0,0.0173727,0,0,0.0540345,0.0263028,0.0386902,0.0151531,0.0248501,0.0352049,0.0497947,0.0293469,0.0487311,0.0731295,0.0580515,0.0642533,0.0589736,0.0612635,0.0610229,0.0158191,0.04618,0.0150379,0.0139255,0.0194795,0,0.0207966,0.0617427,0.0153282,0,0,0.0231798,0,0,0.0380547,0.045415,0.0424671,0.0159772,0.0173123,0.0393502,0.0260528,0.0665321,0.0885783,0.0634049,0.02442,0.0614673,0.0375504,0.0372742,0.0637019,0.0571596,0.0218095,0.0151042,0.0127801,0.0302237,0.0273142,0,0,0
73,0.0203814,0.0472431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419931,0,0.0282641,0.0639871,0,0,0.0174151,0,0,0.0540315,0.0275641,0.0386391,0.0149986,0.0247995,0.0351513,0.049718,0.0294506,0.0485332,0.0732794,0.0582059,0.0642326,0.0588246,0.0612094,0.0610345,0.0152781,0.045921,0.015149,0.0139603,0.0194745,0,0.0208381,0.0614582,0.0154015,0,0,0.0230231,0,0,0.0381827,0.0451397,0.0424111,0.0159606,0.0171877,0.0396598,0.0262035,0.0664747,0.0883311,0.0631107,0.0248117,0.0614676,0.0375228,0.0372428,0.0636977,0.0561453,0.0218761,0.0147998,0.0128427,0.0302152,0.0272876,0,0,0
74,0.0206252,0.0471387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425331,0,0.0284047,0.0639778,0,0,0.0176189,0,0,0.0540656,0.0301415,0.0383581,0.0147349,0.0246314,0.035074,0.0496516,0.0295384,0.0485901,0.0733377,0.058118,0.0644019,0.0589964,0.0614349,0.0612122,0.0147711,0.0457275,0.0153084,0.0138704,0.0195286,0,0.0208485,0.0611094,0.0154157,0,0,0.0227366,0,0,0.0382023,0.0445672,0.042549,0.0157751,0.0170987,0.039812,0.0261719,0.0669759,0.0883448,0.0625893,0.0252769,0.061476,0.0374071,0.0371856,0.0637127,0.0556982,0.0217618,0.0144749,0.0130278,0.0301776,0.0272049,0,0,0
