Timestep,,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76,L5HD
256,0,0.0288492,0.0451422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545392,0.0315737,0.0597654,0,0,0.0141309,0,0,0.0462854,0.0446221,0.0401619,0.0106375,0.0226399,0.0325296,0.0565459,0.0388657,0.0456818,0,0.0681276,0.0562631,0.0515028,0.0515748,0.0528709,0.018361,0.0373671,0.0200454,0.00891503,0.0287026,0,0,0,0.0179966,0,0,0.0179013,0,0,0.0337059,0.034727,0,0.00825188,0.0231672,0.0450934,0.0189285,0.0750323,0.0974625,0.06478,0.0216124,0.0563681,0.0310422,0.0309429,0.0598558,0.0450047,0.0262075,0.0286199,0.00873007,0.0261448,0.0259964,0,0,0,0
257,0,0.0272821,0.0450303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518214,0.0289695,0.0598801,0,0,0.0147614,0,0,0.0467995,0.0446845,0.0376732,0.0113712,0.01926,0.0317958,0.0569957,0.036391,0.0419781,0.0752036,0.065017,0.0594347,0.0550673,0.054876,0.0559486,0.0147445,0.0366431,0.0195936,0.00903849,0.0266095,0,0,0,0.0168389,0,0,0.017501,0,0,0.0344645,0.0339395,0,0.0073901,0.0231037,0.045796,0.019739,0.0755395,0.0975098,0.0642293,0.021653,0.0566431,0.0315132,0.0314298,0.0602615,0.0510045,0.0247953,0.0282454,0.00814871,0.0263641,0.0257973,0,0,0,0
258,0,0.0288794,0.0450243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539755,0.0317756,0.0604069,0,0,0.0142542,0,0,0.0464198,0.0446042,0.0405995,0.0105894,0.0225452,0.0326416,0.0566079,0.0387901,0.0464218,0,0.0682127,0.0560245,0.0513246,0.0513068,0.0526104,0.0177323,0.0372692,0.0199624,0.00892402,0.02491,0,0,0,0.0177473,0,0,0.0172326,0,0,0.0340769,0.034827,0,0.00738627,0.0238859,0.044961,0.0194915,0.0756948,0.097793,0.0642326,0.0218021,0.0562532,0.0316471,0.031516,0.0599677,0.0551346,0.0258902,0.0283879,0.00830913,0.0263574,0.0255947,0,0,0,0
259,0,0.0274169,0.045334,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460825,0.0279244,0.0610911,0,0,0.0152246,0,0,0.0463493,0.0450283,0.0393203,0.0125886,0.0178634,0.0310539,0.0570618,0.0360665,0.0408913,0.0736639,0.0647449,0.0599315,0.0555985,0.0559304,0.0569516,0.0118733,0.0366736,0.020086,0.00968623,0.023495,0,0,0,0.0168848,0,0,0.0160477,0,0,0.0356691,0.0346586,0,0.00732833,0.0269836,0.0463307,0.0207692,0.0776397,0.0995123,0.0640278,0.0203299,0.0560701,0.0323176,0.0328144,0.060488,0.0514354,0.0240076,0.0275646,0.00835217,0.0264766,0.0247316,0,0,0,0
260,0,0.0274133,0.0454341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461135,0.0279585,0.0616146,0,0,0.0152591,0,0,0.0463697,0.0448157,0.0396239,0.012611,0.0176097,0.0312036,0.0572203,0.0358827,0.0409033,0.0735232,0.0646352,0.0598218,0.0555172,0.055778,0.05679,0.0120038,0.0364735,0.0201826,0.00973197,0.0215817,0,0,0,0.0169596,0,0,0.0159222,0,0,0.0359451,0.0349258,0,0.00677989,0.0276625,0.0464553,0.0208261,0.0782779,0.100086,0.063852,0.0203461,0.0560856,0.0327903,0.0333281,0.0603098,0.0549778,0.0236422,0.0275253,0.00824999,0.0265295,0.0248083,0,0,0,0
261,0,0.0273652,0.0455254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457994,0.0281924,0.0620059,0,0,0.0153297,0,0,0.0464166,0.0444131,0.0399596,0.0126231,0.0175855,0.0312897,0.057406,0.0358545,0.0410083,0.0736325,0.0647649,0.0596043,0.0553497,0.0555452,0.0565444,0.0120872,0.0363213,0.020174,0.00977545,0.0199661,0,0,0,0.0170253,0,0,0.0157719,0,0,0.0362559,0.0352498,0,0.00645018,0.0282744,0.0464112,0.0209659,0.0789886,0.100619,0.0637324,0.0204793,0.0560603,0.033239,0.0338669,0.0604213,0.0581678,0.0232781,0.0275499,0.00824796,0.0265979,0.0247267,0,0,0,0
262,0,0.0273206,0.0455496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455472,0.0284145,0.0623399,0,0,0.0154151,0,0,0.0464759,0.0442301,0.040353,0.0126627,0.0174759,0.0313551,0.0577067,0.0358514,0.0411868,0.0737079,0.0648256,0.0593682,0.0551814,0.0553705,0.0562794,0.0122298,0.0362244,0.0202019,0.00979867,0.0185699,0,0,0,0.0170633,0,0,0.0156716,0,0,0.0365801,0.035625,0,0.00616861,0.0289422,0.0462532,0.0212204,0.0797064,0.101108,0.063567,0.0208103,0.0560467,0.0336524,0.0343336,0.0603016,0.0610965,0.0229588,0.0276111,0.00824418,0.0265754,0.0243449,0,0,0,0
263,0,0.0272343,0.0455119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453517,0.0286191,0.0626519,0,0,0.0154827,0,0,0.0465428,0.044268,0.0408286,0.012659,0.0173084,0.0314453,0.058035,0.0358769,0.0413707,0.073834,0.0648152,0.0590948,0.0550067,0.0553225,0.0560117,0.0124382,0.036082,0.0202247,0.00982002,0.0178218,0,0,0,0.0168401,0,0,0.0156116,0,0,0.0368445,0.036153,0,0.00608819,0.029737,0.0460071,0.021437,0.0804605,0.101681,0.0633838,0.0211959,0.0560995,0.0342262,0.0349157,0.0603248,0.0634895,0.0226319,0.0275283,0.00805515,0.0266765,0.0240599,0,0,0,0
264,0,0.0270903,0.0455068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452015,0.028789,0.0629303,0,0,0.0155599,0,0,0.0466187,0.0443494,0.0413476,0.0125787,0.0173049,0.0315805,0.0583063,0.0359268,0.0415186,0.0740757,0.064963,0.0588305,0.054837,0.0553241,0.0557321,0.0127181,0.0359705,0.0202098,0.0098521,0.0178761,0,0,0,0.0165973,0,0,0.0154856,0,0,0.0370661,0.0368462,0,0.00621374,0.0306157,0.0457342,0.0215972,0.0811636,0.102179,0.0633557,0.0213776,0.0563752,0.034917,0.0355676,0.0606135,0.0647226,0.0223805,0.0274139,0.00780738,0.0267184,0.0239166,0,0,0,0
265,0,0.0268828,0.0457193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450367,0.0289029,0.0629033,0,0,0.0155632,0,0,0.0467189,0.0444505,0.0418826,0.0123862,0.017249,0.0316546,0.0584654,0.0360591,0.041578,0.0744068,0.0649942,0.0585702,0.0547195,0.0552697,0.0555235,0.0131176,0.0359737,0.0201444,0.00987033,0.0181682,0,0,0,0.0166367,0,0,0.0153013,0,0,0.0372508,0.0374528,0,0.00657673,0.0312638,0.0455747,0.0216992,0.0814931,0.10258,0.0639496,0.0210379,0.0569614,0.0353013,0.0361474,0.0613989,0.0637505,0.02221,0.0274326,0.00765813,0.0267288,0.0238815,0,0,0,0
266,0,0.0266556,0.0461731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447413,0.0289502,0.0622789,0,0,0.0154813,0,0,0.0468304,0.0444147,0.0423906,0.0120653,0.0167656,0.0316001,0.0585258,0.036238,0.0417506,0.0743424,0.0648683,0.0583757,0.0546571,0.055089,0.0553439,0.0136593,0.0360836,0.0200553,0.00985598,0.0178594,0,0,0,0.0165985,0,0,0.0151383,0,0,0.0373919,0.0379684,0,0.00707222,0.0306759,0.0455121,0.0218452,0.0809811,0.102908,0.0653884,0.0200571,0.05758,0.0354307,0.0364524,0.0621461,0.0605156,0.0223352,0.0275314,0.00767014,0.0267644,0.0237107,0,0,0,0
267,0,0.0261519,0.0463614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426825,0.0278784,0.0687422,0,0,0.0147302,0,0,0.04663,0.0396576,0.0422995,0.014438,0.0151794,0.0320022,0.05708,0.0334525,0.0422566,0.0729364,0.0619004,0.0597735,0.0563033,0.0561364,0.0564863,0.0150695,0.0367147,0.0200346,0.00964025,0.0187026,0,0,0.0589117,0.016446,0,0,0.0153042,0,0,0.0375941,0.0422325,0,0.00606341,0.0285143,0.0477607,0.0230955,0.0789332,0.102015,0.0667464,0.0214802,0.0574652,0.0359005,0.0358569,0.0609817,0.0521078,0.0223224,0.0277503,0.00754277,0.026129,0.023224,0,0,0,0
268,0,0.0256146,0.046794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045584,0.0291603,0.0677431,0,0,0.0146293,0,0,0.0475326,0.039783,0.0424889,0.0130987,0.0158211,0.0331016,0.0578541,0.0335789,0.0433589,0.0737496,0.0621027,0.0590044,0.0555992,0.0549051,0.0554106,0.0146396,0.0365643,0.0192401,0.00921135,0.0239512,0,0.0181088,0.06025,0.0157171,0,0,0.0161323,0,0,0.0371675,0.0413184,0,0.00525074,0.0235455,0.0468997,0.0227866,0.0767661,0.0995571,0.0660371,0.0244112,0.0567131,0.0357639,0.0335362,0.0580292,0.0584643,0.0224356,0.0286613,0.00694545,0.0264159,0.0239,0,0,0,0
269,0,0.0256549,0.0471373,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447222,0.0296553,0.0675798,0,0,0.0147687,0,0,0.0477135,0.0396972,0.0435272,0.0130767,0.0155914,0.0333693,0.0578373,0.0335701,0.0432609,0.0738247,0.0620103,0.0586387,0.0552297,0.0545633,0.0549485,0.0158441,0.0363518,0.0192712,0.00931901,0.0229736,0,0.0199859,0.0601123,0.0158599,0,0,0.0161095,0,0,0.0373417,0.0408706,0,0.00544194,0.0220183,0.0467393,0.0228778,0.0759311,0.0985479,0.065828,0.0250545,0.0551978,0.0354253,0.0325626,0.0562367,0.0543795,0.0224138,0.0289182,0.00728986,0.0266342,0.023796,0,0,0,0
270,0,0.0256688,0.0469615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438078,0.0301888,0.0676288,0,0,0.0150597,0,0,0.0480684,0.0394225,0.0448412,0.01332,0.0154456,0.0334959,0.0579061,0.0334681,0.0433565,0.0738586,0.0617921,0.0580661,0.0546594,0.054133,0.0544266,0.0172901,0.0359662,0.0192714,0.00953748,0.0224426,0,0.0211636,0.059798,0.016018,0,0,0.0162034,0,0,0.0374024,0.0406727,0,0.00578527,0.0208851,0.0464432,0.0228904,0.0752846,0.0975656,0.065336,0.0255869,0.0535587,0.0347422,0.0314981,0.0545777,0.0538171,0.0222012,0.0291873,0.00761694,0.0267685,0.0238213,0,0,0,0
271,0,0.0254821,0.0460733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426636,0.0306767,0.0679825,0,0,0.0154782,0,0,0.0484928,0.0389128,0.0464341,0.0137187,0.0149504,0.0333413,0.058109,0.0332662,0.0435752,0.0738751,0.061519,0.057461,0.0540955,0.0536943,0.0539054,0.0190523,0.0354308,0.0191152,0.00989268,0.0224186,0,0.0217252,0.0596557,0.0157608,0,0,0.0163345,0,0,0.037383,0.0408091,0,0.00608058,0.020648,0.0461132,0.022805,0.0748967,0.0970472,0.0650317,0.0255384,0.0525997,0.0342627,0.030995,0.0537064,0.0553617,0.0218688,0.0293531,0.0078433,0.0263532,0.0238625,0,0,0,0
272,0,0.0251209,0.0457194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412904,0.0310659,0.0685242,0,0,0.0157947,0,0,0.0488325,0.0383718,0.0481762,0.0140619,0.014194,0.0330416,0.0584139,0.0332023,0.0441393,0.0739417,0.0613447,0.0568467,0.0535403,0.0532148,0.0533347,0.0211101,0.0349551,0.0189412,0.0102398,0.0226748,0,0.0211896,0.0597714,0.0155357,0,0,0.0163568,0,0,0.0373395,0.0410602,0,0.00634259,0.0210467,0.0460532,0.0227021,0.0749338,0.0971327,0.0649188,0.0248147,0.0526385,0.0341163,0.0311223,0.0538859,0.0565209,0.0215736,0.0294359,0.00801877,0.0251911,0.023994,0,0,0,0
273,0,0.0246891,0.0457305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397269,0.0314528,0.068709,0,0,0.0161413,0,0,0.0489887,0.038026,0.0497281,0.0142996,0.0134042,0.032694,0.0587669,0.0333523,0.0445586,0.0740788,0.061174,0.056181,0.0529114,0.0525625,0.0526498,0.0229398,0.034569,0.0189599,0.0101417,0.0228344,0,0.0202732,0.0593105,0.0152926,0,0,0.0163972,0,0,0.0374088,0.0411425,0,0.00666604,0.0215956,0.0461798,0.0226135,0.0754808,0.0976634,0.0649901,0.0243753,0.0534366,0.0341902,0.0316074,0.0547929,0.0560066,0.0213179,0.0295695,0.00817363,0.0246986,0.0241402,0,0,0,0
274,0,0.0242715,0.0459457,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377788,0.0318069,0.0686157,0,0,0.016579,0,0,0.0490266,0.0377538,0.0508015,0.0145428,0.0125183,0.0323812,0.0592686,0.0336705,0.0447701,0.0743792,0.0611078,0.0554017,0.0521169,0.051751,0.0518285,0.0247294,0.0343143,0.0190987,0.0100222,0.0228231,0,0.019314,0.0587239,0.0149922,0,0,0.0165619,0,0,0.037661,0.041106,0,0.00700406,0.022081,0.0464128,0.0225824,0.0762114,0.0982763,0.0650488,0.0242291,0.0544771,0.0345495,0.0323533,0.0558365,0.0547158,0.0210516,0.0297387,0.00826027,0.0247444,0.0241976,0,0,0,0
275,0,0.0238949,0.0462675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352891,0.032182,0.0685318,0,0,0.0169347,0,0,0.0489863,0.0372367,0.0516596,0.0148615,0.0115369,0.0323184,0.0599699,0.0342747,0.044884,0.0747976,0.0612509,0.0545152,0.0511281,0.0508837,0.0509547,0.0272623,0.0341246,0.0192547,0.00983174,0.0229088,0,0.0186334,0.0583557,0.0149226,0,0,0.0168104,0,0,0.0379239,0.0410008,0,0.00738095,0.0224745,0.0467465,0.0226321,0.0766504,0.098625,0.0649737,0.0240941,0.0553334,0.0350989,0.0330026,0.0565947,0.0539387,0.02076,0.0298618,0.00830147,0.024993,0.0241581,0,0,0,0
276,0,0.0235528,0.0462754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032637,0.032752,0.0684944,0,0,0.0171659,0,0,0.049039,0.0370735,0.0525499,0.015259,0.0110752,0.0326198,0.0604855,0.0348626,0.0451186,0.0753781,0.0617191,0.0536516,0.0500529,0.0501117,0.050167,0.0310591,0.0339354,0.0193087,0.00981336,0.0229172,0,0.0182444,0.0581824,0.0149694,0,0,0.0170652,0,0,0.0381791,0.0408237,0,0.00787141,0.0225118,0.0470817,0.0227413,0.0765441,0.09859,0.0648472,0.0237909,0.055855,0.0355298,0.0334561,0.0569278,0.0537192,0.0203932,0.0298082,0.00816997,0.0253503,0.0240187,0,0,0,0
277,0,0.0231622,0.046193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301381,0.0333911,0.0683922,0,0,0.0175299,0,0,0.0491561,0.0373337,0.0533818,0.01572,0.0108893,0.0327144,0.0604353,0.0357681,0.045607,0.0760923,0.0625343,0.0529078,0.0491101,0.049713,0.0495236,0.0360652,0.0337965,0.019214,0.00975906,0.0227884,0,0.0179277,0.0581923,0.0150462,0,0,0.0173526,0,0,0.0385301,0.0405816,0,0.0084981,0.0222632,0.0474007,0.0229095,0.0759431,0.0982258,0.0647704,0.0233101,0.0560921,0.0358408,0.0337167,0.0570325,0.05366,0.0199854,0.0295381,0.00771798,0.0253287,0.0239131,0,0,0,0
278,0,0.0227303,0.0462108,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277033,0.0339981,0.0681758,0,0,0.0178283,0,0,0.0492034,0.037752,0.0540549,0.0161281,0.0105497,0.0326349,0.0600223,0.03682,0.0462338,0.076891,0.0635494,0.0522852,0.0483855,0.0495598,0.0493539,0.0421803,0.0336383,0.0191138,0.00973781,0.0225634,0,0.0177322,0.0583681,0.0150739,0,0,0.0176485,0,0,0.0388173,0.0402236,0,0.00917613,0.0219561,0.0475979,0.0230626,0.0753075,0.0977002,0.0647034,0.0229726,0.0560096,0.0361779,0.0339001,0.0571166,0.0538037,0.0195716,0.0294818,0.00764627,0.0252923,0.0238701,0,0,0,0
279,0,0.0223208,0.0462643,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258121,0.0347117,0.0679319,0,0,0.0180986,0,0,0.0492584,0.0381442,0.0546291,0.0165293,0.0104036,0.0326041,0.0598785,0.0376989,0.0466245,0.0777208,0.0644326,0.051846,0.0477762,0.049549,0.0493795,0.0488637,0.0334524,0.0190896,0.0097071,0.0223373,0,0.0177794,0.0585933,0.0150835,0,0,0.0178369,0,0,0.0390378,0.0396469,0,0.00984571,0.021831,0.0476852,0.0232566,0.0747825,0.097271,0.0645942,0.0228231,0.055585,0.0365219,0.034055,0.0572215,0.0540048,0.0192615,0.0296821,0.00783147,0.0253387,0.0239771,0,0,0,0
280,0,0.0223794,0.0465727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250795,0.0357989,0,0,0,0.018066,0,0,0.0489096,0.0329625,0.0567191,0.0232055,0.008984,0.0303726,0.0580336,0.0364827,0.0474093,0.0774895,0.0623431,0.0515842,0.0474258,0.049934,0.0498291,0.0581258,0.0335031,0.0191244,0.00942042,0.02275,0,0.0182756,0.0496094,0.0158206,0,0,0.0187199,0,0,0.0396923,0.0441054,0,0.0162321,0.0221457,0.0488091,0.0255214,0.0740208,0.0970706,0.0651045,0.0254021,0.0548822,0.0365151,0.0337434,0.056747,0.0477149,0.0184608,0.0300124,0.0079922,0.0263705,0.0226446,0,0,0,0
281,0,0.0216604,0.0463571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242289,0.0362357,0.0676017,0,0,0.0187542,0,0,0.0495676,0.0387639,0.0571821,0.0169607,0.0107182,0.0328788,0.0601127,0.038676,0.0466495,0.0787691,0.0653853,0.0510099,0.0464323,0.0493161,0.0490899,0.0617501,0.0331214,0.0190151,0.00988247,0.0221951,0,0.0178737,0.0590731,0.0150809,0,0,0.0177003,0,0,0.0391324,0.0383557,0,0.0111078,0.0223621,0.0477958,0.0235284,0.0745128,0.0969071,0.0638849,0.0232495,0.0557409,0.0368443,0.0343746,0.0575462,0.0530362,0.0191173,0.0304737,0.00876534,0.0255434,0.0243279,0,0,0,0
282,0,0.0214159,0.046364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024417,0.0368713,0.0672346,0,0,0.0190523,0,0,0.0495797,0.0389034,0.0589471,0.0169708,0.0105516,0.0331409,0.0601714,0.0387522,0.0464642,0.0788551,0.0655932,0.0506984,0.0464608,0.0491634,0.0489271,0.0676998,0.0329364,0.0191092,0.00985949,0.0223126,0,0.0180553,0.059516,0.0150942,0,0,0.0174148,0,0,0.039049,0.0378299,0,0.0114897,0.0224439,0.0478218,0.0235371,0.0745332,0.096789,0.0635541,0.0233444,0.0557885,0.0368345,0.0344379,0.0576895,0.0523471,0.0192405,0.0308637,0.00933299,0.0256441,0.0245499,0,0,0,0
283,0,0.021236,0.0463707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255065,0.0372925,0.0668316,0,0,0.0192965,0,0,0.0495584,0.038719,0.0606033,0.0169675,0.010424,0.0333371,0.0602029,0.038755,0.0462242,0.0787239,0.0654761,0.0504646,0.046393,0.0492412,0.0490898,0.0736339,0.03279,0.0192007,0.00979833,0.0223547,0,0.0179984,0.0597429,0.0149984,0,0,0.0171248,0,0,0.0389645,0.0372803,0,0.0118718,0.0225429,0.0477056,0.0234854,0.0744289,0.0966847,0.0634127,0.0229406,0.0557548,0.0367443,0.0344519,0.0577985,0.051337,0.0194369,0.0310947,0.00963346,0.0258061,0.0247405,0,0,0,0
284,0,0.0210303,0.0464561,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273172,0.0374056,0.0664044,0,0,0.0194073,0,0,0.04964,0.0384462,0.0622336,0.016888,0.0104564,0.0335536,0.060324,0.0387168,0.0461188,0.0785627,0.0652134,0.0501106,0.0463353,0.0495456,0.0495578,0.079524,0.0328185,0.0193374,0.00978841,0.0223724,0,0.0178868,0.0600902,0.0146895,0,0,0.0170633,0,0,0.0410373,0.0367056,0,0.0121875,0.0225981,0.0475419,0.0236149,0.0740862,0.096572,0.0635576,0.02255,0.055696,0.0366014,0.0343973,0.0578594,0.050208,0.0201634,0.0260625,0,0.0260602,0.0249578,0,0,0,0
285,0,0.0208869,0.0464086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296747,0.0374813,0.0659159,0,0,0.0195793,0,0,0.0497673,0.038288,0.0640295,0.0169083,0.0103325,0.0338363,0.0604582,0.0383835,0.0459015,0.078242,0.0650066,0.0494661,0.0464953,0.0499137,0.050151,0.0852538,0.0329338,0.0194851,0.00984116,0.0224423,0,0.0178876,0.0606782,0.014571,0,0,0.0169003,0,0,0.0410421,0.0365926,0,0.0125236,0.0227566,0.0475379,0.0235584,0.0738758,0.0966757,0.0636803,0.0222401,0.0556043,0.0364853,0.0344223,0.05793,0.048728,0.0204103,0.0261409,0,0.026215,0.0252037,0,0,0,0
286,0,0.0203922,0.0464673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205285,0.0416945,0.0647986,0,0,0.0197853,0,0,0.0503862,0.0384586,0.0642686,0.0174218,0.0156913,0.0338989,0.0609362,0.0376484,0.0470306,0.0792232,0.065364,0,0.0488985,0.0538712,0.054496,0.0764438,0.0329524,0.0188908,0.0095944,0.0237201,0,0.0204288,0.0617914,0.0142146,0,0,0.0170464,0,0,0.0412126,0.0359405,0,0.0126148,0.0246088,0.0471951,0.0236335,0.0743971,0.0975074,0.0634775,0.0207819,0.0552994,0.0372721,0.034854,0.0578847,0.0408691,0.0204737,0.0259029,0,0.0265307,0.0258145,0,0,0,0
287,0,0.0220462,0.0465369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218789,0.0434077,0.0624408,0,0,0.0188489,0,0,0.0501439,0.0399074,0.066664,0.0144005,0.0174244,0.0358207,0.0605296,0.0400388,0.0487737,0.081561,0,0,0.0473915,0.0533504,0.0542868,0.0801626,0.0335077,0.0188649,0.00895865,0.0243984,0,0.0208631,0.0647199,0.0132335,0,0,0.0161641,0,0,0.0402334,0.0357858,0,0.0125272,0.0257446,0.0460138,0.0216106,0.0745068,0.0982597,0.0638006,0.0200038,0.054566,0.0366968,0.0344116,0.0574704,0.0388029,0.0216303,0.0260776,0,0.0263569,0.0255743,0,0,0,0
288,0,0.0221423,0.0463958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229092,0.0443268,0.0620543,0,0,0.0189065,0,0,0.0502906,0.0396252,0.0681794,0.0146367,0.0173725,0.0359063,0.0603719,0.0399133,0.0486161,0.0814608,0,0,0.0474736,0.0539816,0.0552934,0.083152,0.0333047,0.0186968,0.00916305,0.0248433,0,0.0206693,0.0652099,0.0131172,0,0,0.0160169,0,0,0.0402334,0.0359541,0,0.0128297,0.0258352,0.0458044,0.0214975,0.0740395,0.0981144,0.0637826,0.0198113,0.0546105,0.0365098,0.0344683,0.0577555,0.0373148,0.0216808,0.0260724,0,0.0261956,0.0255329,0,0,0,0
289,0,0.0222182,0.046284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238305,0.044839,0.0614721,0,0,0.0188486,0,0,0.0504126,0.039503,0.0692691,0.0136334,0.0171745,0.0362073,0.0603262,0.0397076,0.0482652,0.0812416,0,0,0.0477296,0.0544668,0.0561293,0.0852454,0.0335571,0.0186123,0.00922296,0.0254793,0,0.0204164,0.0658207,0.0130293,0,0,0.0160524,0,0,0.0401064,0.035983,0,0.0131574,0.025927,0.0456955,0.0213566,0.0739969,0.0978741,0.0637963,0.0194531,0.0546104,0.0363073,0.0343756,0.0579393,0.0356859,0.0216859,0.0260874,0,0.0259532,0.0256349,0,0,0,0
290,0,0.0203034,0.0458076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244429,0.0444157,0.0626827,0,0,0.0192128,0,0,0.0472957,0.0377449,0.0693495,0.0160497,0.015433,0.0355886,0.0600202,0.0366743,0.045754,0.0782652,0.0646695,0,0.0494167,0.0560932,0.0580721,0.0862577,0.0324293,0,0.0176923,0.0237602,0,0.0189022,0.0637598,0.0133964,0,0,0.0172915,0,0,0.041133,0.0360255,0.036419,0.011598,0.0260039,0.0462476,0.0221156,0.0743248,0.0944316,0.0599978,0.0228243,0.057765,0.0383339,0.0375719,0.0621703,0.0331228,0.0199142,0.0261623,0,0.0256331,0.0269744,0,0,0,0
291,0,0.0203776,0.0458509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247049,0.0443814,0.0623498,0,0,0.0193949,0,0,0.0474109,0.0376929,0.0693774,0.0160733,0.0153264,0.0359962,0.0600536,0.0364565,0.0454057,0.0777483,0.0643331,0,0.0494392,0.0564119,0.0585201,0.0860512,0.0326072,0,0.0176081,0.0246477,0,0.0189526,0.0642487,0.0133857,0,0,0.0171036,0,0,0.0410485,0.0361649,0.0366442,0.011707,0.0260913,0.0460572,0.0220698,0.0745236,0.0941983,0.0600647,0.022671,0.057797,0.0382774,0.0376247,0.0622551,0.0317233,0.0199501,0.0261683,0,0.0253714,0.0269586,0,0,0,0
292,0,0.0212231,0.0459263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248533,0.0437774,0.0619812,0,0,0.0184508,0,0,0.0470166,0.038059,0.0685241,0.0165991,0.0149303,0.0361044,0.0588581,0.0368499,0.0454593,0.0777365,0.0644445,0,0.0492193,0.0563569,0.0583846,0.0851053,0.0333809,0,0.0170405,0.0276605,0,0.0197683,0.0653968,0.0132535,0,0,0.0170412,0,0,0.0407658,0.0361849,0,0.0142794,0.0256803,0.0462754,0.022025,0.0746404,0.0967338,0.0636131,0.0190703,0.0550796,0.0363663,0.0347054,0.0585699,0.0315065,0.0200562,0.0262175,0,0.0250954,0.026134,0,0,0,0
293,0,0.0204706,0.0459261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239744,0.0438098,0.0619468,0,0,0.0195514,0,0,0.0474625,0.0372539,0.0682451,0.016322,0.0146256,0.0367706,0.0597508,0.0360197,0.0449196,0.0771107,0.0636629,0,0.0492021,0.0566025,0.0586238,0.083291,0.0327464,0,0.0173805,0.0263932,0,0.0190307,0.0647498,0.0131636,0,0,0.01698,0,0,0.0410409,0.0364608,0.0365254,0.0117887,0.0263352,0.0454057,0.0220505,0.0745766,0.0939625,0.0602466,0.0226953,0.0577316,0.0379589,0.0374531,0.0622258,0.0291349,0.0198831,0.0260545,0,0.0252564,0.0266346,0,0,0,0
294,0,0.0213333,0.0459661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234184,0.0429575,0.0612267,0,0,0.0184611,0,0,0.0468079,0.037566,0.0664183,0.0165875,0.0139463,0.0370105,0.0582587,0.0364021,0.0446057,0.0770634,0.0634028,0,0.0487954,0.0561296,0.0578705,0.0810012,0.0335997,0,0.0166307,0.0289685,0,0.0199811,0.0659177,0.0130924,0,0,0.0169462,0,0,0.0408198,0.0365645,0,0.0144625,0.0258896,0.0456438,0.0220917,0.0746126,0.0964008,0.0636159,0.0190979,0.0547782,0.0360474,0.0346706,0.0584735,0.0287522,0.0200278,0.026208,0,0.0251682,0.0259163,0,0,0,0
