Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76
36,0.0280562,0.0476909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556154,0,0.027543,0.0638676,0,0,0.00961954,0,0,0.0438306,0.0373894,0.0355271,0.0101688,0.0237769,0.0325495,0.0483666,0.0331343,0.0439685,0.0739728,0.0622467,0.0635423,0.0586884,0.06148,0.0615609,0.0154344,0.0440012,0.0238041,0.0126611,0.0289503,0,0.0174423,0.0638274,0.0186829,0,0,0.0134314,0,0,0.0354678,0.0386783,0.038683,0.000940264,0.0235702,0.0443513,0.0315916,0.0718372,0.0902507,0.0586384,0.0279129,0.0610735,0.0408555,0.0403603,0.0651035,0.0280722,0.0220475,0.0177763,0.0165297,0.0306584,0.0179416,0,0,0
37,0.028014,0.047626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562408,0,0.0275847,0.0636204,0,0,0.00964926,0,0,0.0438046,0.0376099,0.0355385,0.0100911,0.0241528,0.0324463,0.0483177,0.0331842,0.0435559,0.0741405,0.0623011,0.0637591,0.0589323,0.0614721,0.0615545,0.0158236,0.0440342,0.0238343,0.012655,0.0297381,0,0.0174071,0.0641046,0.0185764,0,0,0.0134688,0,0,0.0354219,0.0388898,0.0385323,0.000940428,0.0237757,0.0443242,0.0315271,0.0718872,0.0901533,0.0586169,0.0282462,0.0611126,0.0409883,0.0404548,0.0650947,0.0267151,0.0220607,0.0178391,0.0165743,0.0304606,0.0180395,0,0,0
38,0.0279705,0.0475779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056656,0,0.0276337,0.0635681,0,0,0.00969671,0,0,0.0437519,0.0379942,0.0355725,0.0100378,0.024369,0.0323206,0.0481851,0.0331894,0.0431726,0.0738501,0.0623761,0.0637514,0.0589957,0.0613605,0.0615049,0.016263,0.0440855,0.0238452,0.0126163,0.0305006,0,0.0173956,0.0642639,0.0184884,0,0,0.0133445,0,0,0.0352651,0.0391053,0.0383949,0.000941906,0.0240452,0.044265,0.0313291,0.0719112,0.0899964,0.0585723,0.0285573,0.0611743,0.0411019,0.0405725,0.0651319,0.0256877,0.0220932,0.0179033,0.0166678,0.0302679,0.0181537,0,0,0
39,0.0279243,0.0475645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569658,0,0.0277179,0.0637702,0,0,0.00964389,0,0,0.0437493,0.0385721,0.0356399,0.0100205,0.0245599,0.0321736,0.0480598,0.0330687,0.0428948,0.0735892,0.0624635,0.0639825,0.058931,0.061248,0.061439,0.0166278,0.0441572,0.023862,0.0126354,0.0310702,0,0.0174512,0.0646355,0.0184212,0,0,0.0133093,0,0,0.035146,0.0393273,0.0383019,0.0011139,0.0243477,0.0440339,0.0311762,0.0718765,0.089818,0.0585196,0.0288234,0.0612629,0.0412003,0.0407535,0.0652355,0.0250332,0.0220901,0.0180041,0.0167396,0.0300743,0.0182534,0,0,0
40,0.0278411,0.0475631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571524,0,0.0277728,0.0637273,0,0,0.00959589,0,0,0.0437472,0.0392049,0.0356843,0.00999948,0.024734,0.032037,0.0479306,0.0328931,0.0427915,0.0734544,0.0625259,0.0641361,0.0589282,0.0611824,0.0614058,0.0168288,0.0442814,0.0239108,0.0126255,0.0315686,0,0.0175851,0.0649844,0.0183051,0,0,0.0132639,0,0,0.0350524,0.0395366,0.0382288,0.00120996,0.0247214,0.0436659,0.0310302,0.0717342,0.0896746,0.058484,0.0291027,0.0613112,0.0413043,0.0408923,0.0653491,0.0243944,0.0221058,0.0181023,0.01684,0.0298649,0.0183446,0,0,0
41,0.0277498,0.0475863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057298,0,0.0277839,0.0635296,0,0,0.00953831,0,0,0.0437157,0.0397629,0.0356961,0.00995117,0.0248691,0.0319129,0.0479333,0.032834,0.0426405,0.0733432,0.0625555,0.0641727,0.0589353,0.0611434,0.0613002,0.0170098,0.0444793,0.0239257,0.012589,0.0319811,0,0.0177688,0.0651955,0.0181793,0,0,0.0133078,0,0,0.0350254,0.039754,0.0381727,0.0012653,0.0250882,0.043473,0.0308764,0.071732,0.0895452,0.058423,0.0293842,0.0612905,0.0413803,0.0409938,0.0654208,0.0238181,0.0221258,0.0182103,0.0169667,0.0296926,0.0184416,0,0,0
42,0.0276567,0.0476052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575835,0,0.0277603,0.063348,0,0,0.00950408,0,0,0.0436817,0.0401688,0.0356395,0.00986462,0.0249698,0.0318287,0.0479128,0.0331003,0.0422655,0.0731851,0.062571,0.064209,0.0588344,0.0610731,0.0610988,0.0173572,0.044496,0.0239048,0.0125517,0.0325287,0,0.0179438,0.0653533,0.0180112,0,0,0.0133025,0,0,0.0349908,0.03999,0.038151,0.00146741,0.0254251,0.0433606,0.0306312,0.0718068,0.0894023,0.0583897,0.0297811,0.0612484,0.0413784,0.0410299,0.0654075,0.0230956,0.0221595,0.0183108,0.0170331,0.0295389,0.0185655,0,0,0
43,0.0275939,0.0475991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578365,0,0.0277489,0.0632163,0,0,0.0095186,0,0,0.043668,0.0405946,0.0355827,0.00976464,0.0250426,0.0317552,0.0477904,0.0334783,0.0419199,0.072968,0.0625861,0.0642275,0.058647,0.0609463,0.0610242,0.0177008,0.0444626,0.0238741,0.0125122,0.0330407,0,0.0181508,0.0655661,0.0178328,0,0,0.0132432,0,0,0.0348878,0.0401891,0.0381776,0.00161813,0.0257828,0.0432681,0.0304083,0.0718924,0.0892702,0.0583434,0.0302348,0.0612324,0.0413884,0.0410359,0.0653249,0.0224592,0.022142,0.0184204,0.0170354,0.0293824,0.0186916,0,0,0
44,0.0275167,0.0475221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580331,0,0.027764,0.0630676,0,0,0.00957572,0,0,0.0436588,0.0410855,0.0355614,0.00967672,0.025001,0.031675,0.0476139,0.0336373,0.0416468,0.0727872,0.0626082,0.0641552,0.0586579,0.0607689,0.0610224,0.018016,0.0444779,0.0238413,0.0124573,0.0334299,0,0.0183905,0.0657873,0.0176747,0,0,0.0131772,0,0,0.034796,0.0403709,0.0382213,0.00177745,0.0261258,0.0431833,0.0302565,0.0718989,0.0891685,0.0582758,0.0306831,0.0612129,0.0413801,0.0410579,0.0652271,0.0219735,0.0220775,0.0185059,0.0170855,0.0292332,0.0188198,0,0,0
45,0.0274058,0.0474984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581298,0,0.027735,0.0629291,0,0,0.00958786,0,0,0.0436148,0.0415898,0.035479,0.0095916,0.0248047,0.0316252,0.0475845,0.0336777,0.0413797,0.0726602,0.0626464,0.0639739,0.0586875,0.0605985,0.0609391,0.0182464,0.0445976,0.0238711,0.0124415,0.0338153,0,0.018572,0.0659489,0.0175163,0,0,0.0130934,0,0,0.0347904,0.0404547,0.038277,0.00199585,0.026428,0.0430965,0.0300952,0.0718757,0.0890987,0.0582387,0.030974,0.0611928,0.0413566,0.0411007,0.065199,0.021521,0.0220895,0.0185736,0.0172286,0.0290627,0.018922,0,0,0
46,0.0272876,0.0475221,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580119,0,0.0276715,0.0627599,0,0,0.00954393,0,0,0.0435726,0.0421277,0.0353668,0.00952761,0.0245153,0.0315834,0.0475245,0.0337362,0.0411436,0.0726716,0.0627134,0.0637125,0.0586888,0.0603994,0.0608376,0.0183064,0.0447212,0.0237521,0.0124689,0.0340435,0,0.018738,0.0661478,0.0173688,0,0,0.0131169,0,0,0.0348471,0.0404992,0.0383508,0.0021878,0.0265845,0.0430214,0.0299411,0.0719389,0.0890128,0.0581694,0.0313316,0.0612035,0.0412947,0.0410875,0.0651907,0.0213013,0.0221016,0.0186588,0.0173814,0.0288544,0.0190028,0,0,0
47,0.0271855,0.0475531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579077,0,0.0276207,0.0626071,0,0,0.00948329,0,0,0.0435008,0.0427076,0.0352344,0.00946749,0.0241412,0.0315535,0.0474598,0.0337782,0.0409572,0.0728121,0.0627816,0.0636292,0.0586522,0.0601699,0.0607002,0.0183216,0.0447624,0.0235379,0.0124805,0.0341115,0,0.0189385,0.0663963,0.0172552,0,0,0.0131602,0,0,0.0347131,0.0405077,0.0384869,0.00233835,0.0267819,0.0429434,0.0297055,0.0719349,0.0889039,0.0580888,0.0319905,0.0612313,0.0412419,0.0409694,0.065172,0.0212547,0.0220111,0.0187585,0.0173674,0.028685,0.0190969,0,0,0
48,0.0271286,0.0476859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577893,0,0.0276024,0.0624552,0,0,0.00948156,0,0,0.0433974,0.0431398,0.0351029,0.00947076,0.023749,0.0315449,0.0474247,0.0337472,0.0408165,0.0725493,0.0628631,0.0635409,0.0585634,0.0599457,0.0605862,0.01826,0.0448563,0.0234553,0.0123947,0.0340679,0,0.0191605,0.0666865,0.0171745,0,0,0.01315,0,0,0.0346134,0.0404484,0.0386927,0.00242048,0.026888,0.0428624,0.029453,0.0719295,0.0887859,0.0579903,0.0328987,0.0612102,0.0411898,0.0409383,0.0651394,0.0213034,0.0219326,0.0188127,0.017342,0.0285801,0.0191655,0,0,0
49,0.0271167,0.0477522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576255,0,0.0276189,0.0623808,0,0,0.00947155,0,0,0.0434168,0.0434907,0.0350293,0.00954818,0.0233223,0.0314812,0.0472962,0.0336742,0.040715,0.0724385,0.0629487,0.0636226,0.058464,0.0596933,0.0604869,0.0181556,0.0448713,0.0235303,0.012347,0.0340031,0,0.0192989,0.0668103,0.0171435,0,0,0.0131123,0,0,0.0345656,0.0404199,0.0388725,0.00261982,0.02707,0.0428059,0.0293474,0.07211,0.0886724,0.0578519,0.0330942,0.0612314,0.0411457,0.040892,0.0651149,0.021382,0.0218854,0.0188373,0.0173936,0.0285477,0.0191516,0,0,0
50,0.0271393,0.0477681,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576326,0,0.0276061,0.0624453,0,0,0.00948449,0,0,0.0434099,0.0436683,0.0350054,0.00964651,0.0229932,0.0313698,0.0471791,0.0338623,0.0407543,0.0725292,0.0630314,0.0635285,0.0585342,0.0593603,0.0603771,0.0181906,0.0448972,0.0236573,0.0123549,0.0338289,0,0.0193777,0.066734,0.0171427,0,0,0.0130621,0,0,0.0345329,0.0404661,0.0389394,0.00275354,0.0270947,0.0427618,0.029256,0.0723675,0.0886318,0.0576833,0.0325247,0.061329,0.0410915,0.0408015,0.0651043,0.0215118,0.0218343,0.0188535,0.0173926,0.0285427,0.0190799,0,0,0
51,0.0272013,0.0477471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577103,0,0.0275241,0.0626244,0,0,0.00943096,0,0,0.0434002,0.0438364,0.0350342,0.00976606,0.0226009,0.0312537,0.0470557,0.0340415,0.0408328,0.0725891,0.0630839,0.0632683,0.0585446,0.0591872,0.0602512,0.0182558,0.0448734,0.023519,0.0124673,0.0333658,0,0.0193869,0.0666078,0.0171358,0,0,0.0130704,0,0,0.0345294,0.0404376,0.0389535,0.0027585,0.026918,0.0427433,0.0291603,0.0725885,0.0886401,0.0575078,0.0322901,0.0613182,0.0410837,0.0407782,0.0651204,0.021937,0.0217768,0.0188816,0.0173452,0.0285006,0.0190111,0,0,0
52,0.0272685,0.0477501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578053,0,0.0273958,0.0629181,0,0,0.00934165,0,0,0.0434173,0.0439683,0.0350833,0.00990909,0.0223478,0.0312067,0.0469799,0.0341428,0.0408348,0.0725995,0.0630755,0.0632752,0.0584983,0.0590114,0.0600233,0.018317,0.0449071,0.023434,0.0125228,0.0328113,0,0.0193477,0.0665221,0.0171543,0,0,0.0130803,0,0,0.0345018,0.0403526,0.0389631,0.00270489,0.0267676,0.0427219,0.0290312,0.0727376,0.0887012,0.05736,0.0321062,0.0612249,0.0411284,0.0408079,0.0651417,0.0225168,0.0216954,0.0188534,0.017292,0.0284988,0.0189492,0,0,0
53,0.0273257,0.0477127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577632,0,0.0274069,0.0630736,0,0,0.0092955,0,0,0.043437,0.0441305,0.0350842,0.0101434,0.0219631,0.0311494,0.0468702,0.034101,0.0408528,0.0725997,0.0631202,0.0632463,0.0584491,0.0588429,0.0597074,0.0182603,0.044927,0.023407,0.0125288,0.0321581,0,0.0192955,0.066377,0.0172336,0,0,0.0130834,0,0,0.0344874,0.0402315,0.0389533,0.00260012,0.0266042,0.0426829,0.028877,0.072834,0.0887493,0.0572632,0.0317229,0.0612384,0.0412088,0.0408527,0.0651765,0.0232122,0.0215701,0.0187812,0.0172627,0.0284991,0.0188577,0,0,0
54,0.0274186,0.0477005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577705,0,0.0272364,0.0633173,0,0,0.00931276,0,0,0.0433899,0.044322,0.0351406,0.0103786,0.0215721,0.0310904,0.0467561,0.0339126,0.0409447,0.0726524,0.0632711,0.0629858,0.0583824,0.0585769,0.0594557,0.0181108,0.0449237,0.0234166,0.0125145,0.0313459,0,0.0192594,0.06616,0.0173172,0,0,0.0130335,0,0,0.0345496,0.0401077,0.0390231,0.00243578,0.0262278,0.0426921,0.0288177,0.0728418,0.0888193,0.0571954,0.0319128,0.0613063,0.0412896,0.0408768,0.065197,0.024134,0.0215025,0.0186923,0.0172572,0.0285315,0.0187168,0,0,0
55,0.0274596,0.0476821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577664,0,0.0271997,0.0636847,0,0,0.00936356,0,0,0.0432733,0.0443888,0.0352041,0.0105549,0.0212049,0.0310229,0.046651,0.0337463,0.040979,0.0726358,0.0633168,0.0626776,0.0583504,0.0583674,0.059467,0.0178853,0.0448922,0.0234116,0.0123844,0.0307,0,0.0191328,0.0658797,0.0173422,0,0,0.0128693,0,0,0.0345275,0.0399189,0.0391256,0.00228756,0.0257485,0.0427392,0.0287239,0.07289,0.0889975,0.0570954,0.0323312,0.0613581,0.0413453,0.0408539,0.0651662,0.0249686,0.0214691,0.018606,0.0171803,0.0285905,0.0185985,0,0,0
56,0.0274948,0.0476494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576975,0,0.0272527,0.0641052,0,0,0.00942717,0,0,0.0431904,0.044478,0.0353186,0.0107489,0.0208503,0.0309414,0.046666,0.0335843,0.0409243,0.0725881,0.0632528,0.0626436,0.0582425,0.0582468,0.0594529,0.0176655,0.0448533,0.0234733,0.0122571,0.0299755,0,0.0190156,0.0656288,0.0173926,0,0,0.0127959,0,0,0.0345435,0.0397675,0.0392924,0.00218626,0.025334,0.0426965,0.0286282,0.0730128,0.0892133,0.0569468,0.0325773,0.0613803,0.0413436,0.0407862,0.0651145,0.0259035,0.0214761,0.0184606,0.0171299,0.0286104,0.0185305,0,0,0
57,0.0275094,0.0476659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575825,0,0.0273125,0.0644654,0,0,0.00946639,0,0,0.0431661,0.044511,0.0355049,0.0107159,0.0206153,0.030853,0.0467143,0.0334353,0.0408159,0.0725763,0.063364,0.0625578,0.0580259,0.0581127,0.0593316,0.0175204,0.0447997,0.0235338,0.012176,0.0291633,0,0.0188853,0.065392,0.0174309,0,0,0.0128245,0,0,0.0345788,0.0398171,0.0395183,0.00204518,0.024969,0.042701,0.0285363,0.0730578,0.0893737,0.0568207,0.0326308,0.0613881,0.0413983,0.0407166,0.0650418,0.0270351,0.0214633,0.0183566,0.0170173,0.0286049,0.0184817,0,0,0
58,0.0275217,0.0476934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577193,0,0.0273962,0.06445,0,0,0.00945244,0,0,0.0431831,0.0446274,0.0357953,0.0105811,0.020528,0.0307113,0.0467099,0.0334799,0.0407471,0.072591,0.0635143,0.0622943,0.0579018,0.0579548,0.0591767,0.017638,0.0447134,0.0235617,0.0121307,0.02819,0,0.018822,0.0651303,0.0174605,0,0,0.0128336,0,0,0.0345686,0.0400557,0.0396011,0.00183851,0.0246215,0.042813,0.0284629,0.0730437,0.0895063,0.056711,0.0327059,0.0614029,0.0413816,0.0405872,0.0649053,0.0283795,0.0214362,0.0182462,0.0169116,0.0285473,0.0184706,0,0,0
59,0.0275884,0.0476635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581244,0,0.0275021,0.0645695,0,0,0.00950249,0,0,0.0432033,0.044777,0.0362106,0.0106961,0.020347,0.0305925,0.0467442,0.0334597,0.0407705,0.0725398,0.0635155,0.0621836,0.0578355,0.0578087,0.0590001,0.0178379,0.0445518,0.0235611,0.012051,0.0271744,0,0.0187106,0.0648149,0.0174495,0,0,0.0127752,0,0,0.0345801,0.0401641,0.0390579,0.00170102,0.0242936,0.0427802,0.0283604,0.0731479,0.0897826,0.0566466,0.0328486,0.0612978,0.0412163,0.0403346,0.0646769,0.0297835,0.021342,0.0180814,0.0167278,0.0284908,0.0184958,0,0,0
60,0.0276742,0.0476926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586388,0,0.0276419,0.0648749,0,0,0.00953383,0,0,0.0432756,0.044902,0.0367988,0.0108439,0.0200474,0.0305238,0.0467834,0.0329301,0.0408745,0.0725031,0.0634216,0.0622685,0.0577298,0.0575159,0.0587785,0.0180601,0.0444477,0.0235102,0.0120148,0.026156,0,0.0185871,0.064552,0.0174649,0,0,0.01269,0,0,0.0345924,0.040173,0.0379624,0.00151682,0.0239391,0.0426865,0.0283206,0.0733865,0.0901884,0.0565379,0.0330491,0.0609878,0.0409558,0.0399951,0.0644259,0.031365,0.0212765,0.017928,0.0165901,0.0285176,0.0185322,0,0,0
61,0.0277457,0.0477129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590199,0,0.0277928,0.0653072,0,0,0.00954918,0,0,0.0433005,0.0448959,0.0375298,0.011014,0.0196326,0.0304254,0.0467313,0.0318397,0.0410663,0.0725689,0.0633105,0.0620517,0.0575143,0.0571724,0.0585412,0.0182074,0.0443473,0.0234248,0.0119963,0.0249792,0,0.0180875,0.0641992,0.0175513,0,0,0.012642,0,0,0.0346312,0.0402386,0.0364017,0.00156693,0.0237033,0.0426178,0.0283801,0.073871,0.0906493,0.0563419,0.0333034,0.0607928,0.0408109,0.0397076,0.0642253,0.0331311,0.0212423,0.0177818,0.0165004,0.0286036,0.0185569,0,0,0
62,0.0277654,0.0477149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616052,0,0.0280138,0.0655734,0,0,0.00950037,0,0,0.0433314,0.0440353,0.0396577,0.0112907,0.0158359,0.0304147,0.0467377,0.0315024,0.0418045,0.0726415,0.0632895,0.0613012,0.0574401,0.056964,0.0585045,0.0208182,0.0442481,0.0232727,0.012086,0.0239173,0,0.0170058,0.0639111,0.0176711,0,0,0.0126019,0,0,0.0346626,0.0402231,0.0346675,0.0016556,0.0236047,0.0425808,0.0285148,0.074471,0.0910875,0.0561762,0.033339,0.0607933,0.0408671,0.0396035,0.0641102,0.0349596,0.02126,0.0176022,0.0163683,0.0287632,0.0185736,0,0,0
63,0.0280765,0.0477627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581975,0,0.0289138,0.0647784,0,0,0.0094502,0,0,0.0431845,0.0461947,0.0399205,0.0102486,0.0192512,0.0308873,0.0467676,0,0.041227,0.0737007,0.0647194,0.0600039,0.0559664,0.056023,0.0572806,0.0176828,0.0443872,0.023395,0.0120124,0.0236073,0,0.0160642,0.0654506,0.0178809,0,0,0.0126469,0,0,0.0345026,0.0397112,0.0330325,0.00230032,0.0236335,0.0424524,0.0279961,0.0746563,0.0913288,0.0562533,0.0328355,0.0609008,0.0410996,0.0398156,0.0639291,0.0358384,0.0215164,0.0176607,0.0165054,0.028861,0.0184452,0,0,0
64,0.0274798,0.0479013,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585053,0,0.0280534,0.0656884,0,0,0.00956502,0,0,0.0431258,0.0445859,0.0397788,0.0113767,0.0184558,0.0303664,0.0464976,0.0323533,0.0413704,0.0728192,0.0631722,0.0607568,0.0570259,0.056729,0.0577956,0.0182133,0.0441913,0.0234257,0.0118783,0.0247381,0,0.015736,0.0640047,0.0178005,0,0,0.0126792,0,0,0.034831,0.0408698,0.0323877,0.00172236,0.0225507,0.0429778,0.02861,0.0748549,0.091341,0.0565515,0.033414,0.0612938,0.0415658,0.0401763,0.0639483,0.0350615,0.0213213,0.0172277,0.016097,0.0293117,0.0181437,0,0,0
65,0.027243,0.0479241,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581559,0,0.0284887,0.0652894,0,0,0.00972804,0,0,0.0430343,0.0443588,0.0408742,0.0113619,0.0177018,0.0306774,0.0462475,0.0327246,0.0416865,0.0727144,0.0628753,0.0605823,0.0569493,0.056561,0.0574964,0.0182258,0.0442331,0.0236701,0.0117298,0.0260133,0,0.0155368,0.0638537,0.0178423,0,0,0.0126566,0,0,0.0348896,0.0408877,0.0323592,0.00229446,0.0216319,0.0431682,0.0287335,0.0747795,0.0912567,0.0570233,0.0335639,0.0615264,0.0419699,0.0403408,0.0639396,0.0335927,0.0213909,0.0170423,0.0160126,0.0296167,0.0179629,0,0,0
66,0.0271113,0.0478982,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574705,0,0.0292933,0.0650775,0,0,0.00977915,0,0,0.0430258,0.0441715,0.0422283,0.0115048,0.0170469,0.0310386,0.0458868,0.0329346,0.0418959,0.0726772,0.0626218,0.0602491,0.0566408,0.0562128,0.0571737,0.0181326,0.0440726,0.0234937,0.0116959,0.0270883,0,0.0154308,0.0637417,0.0179875,0,0,0.0125467,0,0,0.0349919,0.0408012,0.0327998,0.00302853,0.0207022,0.0430667,0.029106,0.0747899,0.0911472,0.0572827,0.0338489,0.061542,0.0421071,0.0402077,0.0637462,0.0321687,0.0213058,0.0167951,0.0158819,0.029918,0.0179001,0,0,0
67,0.0270677,0.0478912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564626,0,0.0300395,0.0652627,0,0,0.00974434,0,0,0.0431848,0.0440086,0.043884,0.0117585,0.0165043,0.0314911,0.0455393,0.0329402,0.0422333,0.072675,0.0624031,0.0597047,0.0561151,0.0556893,0.0566514,0.0179976,0.0436898,0.0231078,0.0116743,0.0277617,0,0.0154621,0.0633482,0.0181661,0,0,0.0125119,0,0,0.0351811,0.0407104,0.0335345,0.00335701,0.0198406,0.0428933,0.0295483,0.0749081,0.0910342,0.0570936,0.0340036,0.0614264,0.0419595,0.0399775,0.0634886,0.0314916,0.0210994,0.0166261,0.0156542,0.0301212,0.01797,0,0,0
68,0.0270703,0.0478798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551331,0,0.0307261,0.065653,0,0,0.00978184,0,0,0.043422,0.0437259,0.0456807,0.0120883,0.0160713,0.0318595,0.0454852,0.032791,0.0425332,0.0727396,0.0621547,0.0589874,0.0555631,0.0550266,0.0559047,0.0178853,0.0431577,0.0227083,0.0116068,0.0280457,0,0.0156554,0.0626983,0.0182868,0,0,0.0125858,0,0,0.0354856,0.0405997,0.0344946,0.00367182,0.0192773,0.0430923,0.0299553,0.0750094,0.0908483,0.0565673,0.0339914,0.0612856,0.041698,0.0397305,0.0632392,0.0318058,0.0208206,0.0163834,0.0153834,0.0301997,0.0182102,0,0,0
69,0.0270396,0.047818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533825,0,0.0315574,0.0660702,0,0,0.00992417,0,0,0.0438366,0.0433588,0.0474856,0.0125446,0.0156251,0.0320867,0.0457666,0.0328887,0.0429972,0.0729292,0.0619426,0.0582682,0.054967,0.0543665,0.0550635,0.0177517,0.0424451,0.0226303,0.0115545,0.0281599,0,0.0159459,0.0619887,0.0182815,0,0,0.0126738,0,0,0.0357635,0.0405204,0.0355269,0.00397884,0.0190806,0.0436168,0.0303519,0.0747645,0.0906896,0.0559669,0.0339638,0.0611801,0.0414748,0.0395227,0.0630795,0.0327622,0.0205682,0.0161517,0.0151005,0.0302387,0.0185051,0,0,0
70,0.0268557,0.0477003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514207,0,0.0324097,0.0663675,0,0,0.0102564,0,0,0.0442515,0.0429929,0.0492193,0.0130669,0.0151739,0.0322974,0.046116,0.0333016,0.0435831,0.0732175,0.0618166,0.0574914,0.0542919,0.0537349,0.0541983,0.0175713,0.0416081,0.0226552,0.0114657,0.0283539,0,0.0161468,0.061396,0.018112,0,0,0.0128463,0,0,0.0360216,0.0405939,0.03629,0.00419977,0.0191485,0.0440141,0.0307107,0.0749207,0.0906402,0.0556266,0.03389,0.0611822,0.0413907,0.0394498,0.0630781,0.0336775,0.020338,0.015969,0.0148392,0.0302271,0.0187423,0,0,0
71,0.0265328,0.0475957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493755,0,0.0330826,0.0665132,0,0,0.0104643,0,0,0.0445561,0.042657,0.0508403,0.0136003,0.0147723,0.0325219,0.0465082,0.0332945,0.0441039,0.0735463,0.0618276,0.0566862,0.0535599,0.0530799,0.0535444,0.0174439,0.0408585,0.0222543,0.0112994,0.0286625,0,0.0161078,0.0610632,0.017807,0,0,0.0130468,0,0,0.0362306,0.0407596,0.0365191,0.00434915,0.0193244,0.0442438,0.030954,0.0753926,0.0908115,0.0556834,0.0336156,0.061213,0.0413988,0.0395092,0.0631909,0.0339215,0.0201634,0.0158413,0.0146092,0.0302205,0.0190898,0,0,0
72,0.0261309,0.047553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470331,0,0.0336685,0.0665618,0,0,0.0106687,0,0,0.0448709,0.0423036,0.0524076,0.0140903,0.014383,0.0326925,0.0470166,0.0333241,0.04449,0.0738876,0.0619635,0.0559597,0.0528277,0.0525158,0.0530916,0.0175616,0.0402146,0.0219506,0.0111229,0.0290208,0,0.015868,0.0608661,0.0175594,0,0,0.013254,0,0,0.0362641,0.0406441,0.0361485,0.00462893,0.0193287,0.0443798,0.0311264,0.0753328,0.0911299,0.0561378,0.033053,0.0612149,0.0415027,0.0396869,0.0633372,0.0332445,0.0200771,0.0155864,0.014432,0.030225,0.0194869,0,0,0
73,0.0256762,0.0475848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446374,0,0.0341597,0.0662779,0,0,0.0109967,0,0,0.0452972,0.0420426,0.053793,0.0144465,0.0140075,0.0327444,0.0475323,0.0337174,0.0447997,0.0743522,0.0621783,0.0554527,0.0521247,0.052178,0.0526785,0.018495,0.0396346,0.021934,0.0110067,0.0294063,0,0.0155095,0.0608644,0.0173319,0,0,0.0134185,0,0,0.0363905,0.0404594,0.0354115,0.00485644,0.0191001,0.0444609,0.0313188,0.0751915,0.091516,0.0568056,0.0322999,0.0612126,0.041674,0.0398953,0.0634741,0.0319767,0.0200669,0.0154291,0.014179,0.0303046,0.0198435,0,0,0
