Timestep,C7,CLAV,DBL,DBR,DTL,DTR,FBL,FBR,FTL,FTR,Handle1,Handle2,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x74,x75,x76
36,0.0240797,0.0488723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383052,0,0.0285607,0.0601874,0,0,0.0206845,0,0,0.0559308,0.0318099,0.0382115,0.0173704,0.0269337,0.0371133,0.0494675,0.0333687,0.0502955,0.0733377,0.0596491,0.0653559,0.0602736,0.0616718,0.0616323,0.0207963,0.0429504,0.012416,0.0154908,0.0355231,0,0.0179923,0.0651916,0.0140437,0,0,0.0196717,0,0,0.0393224,0.0495553,0.0371586,0.00437194,0.0337367,0.0403998,0.0293607,0.0681748,0.0846658,0.0576061,0.032303,0.0594963,0.041592,0.0411162,0.0635596,0.0188127,0.021716,0.0138891,0.0123199,0.0324059,0.0236976,0,0,0
37,0.024115,0.0489152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038253,0,0.0286366,0.06001,0,0,0.0206437,0,0,0.055944,0.0306527,0.0382963,0.0175802,0.0269038,0.0372363,0.0494076,0.0333241,0.0497501,0.0732547,0.0596334,0.0652601,0.060329,0.0616297,0.0615628,0.0208113,0.0429565,0.0122854,0.0155353,0.0355093,0,0.0181242,0.0651711,0.0140237,0,0,0.0197567,0,0,0.0393774,0.0494729,0.037101,0.00445704,0.0337006,0.0404369,0.0293923,0.068276,0.0847647,0.0576353,0.0323393,0.0595187,0.0415362,0.0410794,0.0635864,0.0187396,0.0216815,0.013968,0.0122704,0.0324256,0.0237508,0,0,0
38,0.0241603,0.0488965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383708,0,0.0286036,0.059944,0,0,0.0206513,0,0,0.0559547,0.0305734,0.0382325,0.0175528,0.0268067,0.0373641,0.0493369,0.0333793,0.0495676,0.0732836,0.0595017,0.0652074,0.0603716,0.0616035,0.0615047,0.0206426,0.0429809,0.0122683,0.0155077,0.0351117,0,0.0186176,0.0650406,0.01402,0,0,0.0197981,0,0,0.0393809,0.0493611,0.0366671,0.00450194,0.0336219,0.0404714,0.029318,0.0684336,0.0848612,0.0576232,0.0323804,0.0595942,0.0413849,0.0410243,0.0637636,0.0187696,0.0215809,0.014046,0.0122119,0.0323891,0.0237849,0,0,0
39,0.0242557,0.0488683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386896,0,0.0283994,0.0600856,0,0,0.020674,0,0,0.0559658,0.032274,0.0379768,0.0172325,0.0265754,0.0374711,0.0492899,0.0334118,0.0499633,0.0733638,0.0593313,0.065224,0.0603972,0.0616064,0.0614159,0.0201588,0.0430175,0.0123657,0.0154107,0.0342894,0,0.0195621,0.0649419,0.0140339,0,0,0.0197205,0,0,0.0393111,0.0492352,0.035861,0.00454512,0.033547,0.0404245,0.02909,0.0686717,0.0849648,0.0575641,0.0324876,0.0597557,0.0411432,0.0409761,0.0640989,0.019026,0.021652,0.0139506,0.0122623,0.0323075,0.0238055,0,0,0
40,0.0242466,0.048869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387435,0,0.0282832,0.0601696,0,0,0.0206947,0,0,0.0559715,0.0332675,0.0377909,0.0170061,0.0263602,0.037611,0.0493039,0.0333521,0.050293,0.0733546,0.059247,0.0652294,0.0602899,0.0616206,0.0613823,0.0199809,0.0430266,0.0124594,0.015304,0.0333743,0,0.0207318,0.0646727,0.0140312,0,0,0.0196756,0,0,0.0392747,0.0491019,0.0349812,0.00464969,0.0334556,0.0404195,0.0290288,0.0689824,0.0850935,0.0575117,0.032526,0.0599367,0.040866,0.0409105,0.0644716,0.0194665,0.0216856,0.0138349,0.0123675,0.0322259,0.0238737,0,0,0
41,0.0241728,0.0489002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386285,0,0.0282537,0.0601794,0,0,0.0206915,0,0,0.0559637,0.0331854,0.0376915,0.0168838,0.0262085,0.0377546,0.049301,0.0332037,0.0499075,0.0733837,0.0592197,0.0651794,0.0600514,0.0615881,0.0614256,0.019954,0.0430153,0.0125217,0.0151824,0.032355,0,0.0221535,0.0645617,0.0140107,0,0,0.0197066,0,0,0.0393492,0.049036,0.0340662,0.00483689,0.0333744,0.0404384,0.0290896,0.0693254,0.0852196,0.0574861,0.0325423,0.0601176,0.0405415,0.0408376,0.064892,0.0202058,0.021688,0.0138558,0.0124024,0.0321773,0.0239744,0,0,0
42,0.024095,0.0488587,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383205,0,0.0282573,0.0600467,0,0,0.0208321,0,0,0.056049,0.0321135,0.0377052,0.0169914,0.026142,0.0378455,0.0492295,0.0330932,0.0495805,0.0733369,0.0592649,0.0651086,0.0600148,0.0615238,0.0615032,0.020194,0.0429756,0.0123915,0.0154241,0.031754,0,0.022919,0.0648303,0.0140173,0,0,0.0197326,0,0,0.0394096,0.04892,0.0335995,0.0048544,0.0332114,0.040421,0.0290816,0.069493,0.0854119,0.0574876,0.0325278,0.060212,0.0403287,0.0408233,0.0651132,0.0207711,0.0215743,0.0138219,0.0123774,0.0321496,0.0240743,0,0,0
43,0.0239646,0.0488213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379143,0,0.0283252,0.0599306,0,0,0.0209735,0,0,0.0561141,0.0302375,0.0378229,0.0172659,0.0261334,0.0379575,0.0492078,0.0330262,0.0492285,0.0731895,0.0593436,0.0650607,0.0601453,0.0615151,0.061476,0.0206158,0.0429409,0.0122923,0.0155956,0.0316473,0,0.0228622,0.0650356,0.0139921,0,0,0.019757,0,0,0.0394037,0.0488082,0.033545,0.00503948,0.0329451,0.0404718,0.0290365,0.0696245,0.0856506,0.0575569,0.0324744,0.0602346,0.0402303,0.0408156,0.0651017,0.0209258,0.021319,0.013627,0.0123603,0.0320884,0.0242142,0,0,0
44,0.0238987,0.0487798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379002,0,0.0283104,0.059906,0,0,0.021064,0,0,0.0560982,0.0302091,0.0378342,0.016995,0.0261042,0.0380912,0.0491058,0.0329621,0.0491463,0.0731891,0.0592553,0.0650276,0.0601218,0.0614982,0.061452,0.0206665,0.0430214,0.0122425,0.0157215,0.0314948,0,0.0227446,0.0650134,0.0139629,0,0,0.0197152,0,0,0.0393586,0.0486473,0.0334584,0.00523455,0.0325457,0.0404912,0.0290329,0.0697797,0.0858736,0.0575456,0.0325013,0.0603358,0.0402819,0.0408254,0.0651391,0.0211399,0.0212991,0.0134509,0.0124425,0.0319317,0.0243388,0,0,0
45,0.0238631,0.0487105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382753,0,0.0281766,0.0599865,0,0,0.0211476,0,0,0.0560583,0.0320222,0.0376823,0.0161422,0.0259361,0.0382282,0.0489741,0.0328372,0.0493282,0.0732907,0.0590938,0.0649845,0.0599308,0.0613819,0.061449,0.0202025,0.0431629,0.012196,0.0158199,0.0312952,0,0.0225842,0.0648305,0.0139258,0,0,0.0196467,0,0,0.0393875,0.0484512,0.0333618,0.0053596,0.032047,0.0405382,0.0289149,0.0700482,0.0861198,0.0575027,0.0326154,0.0604827,0.0404811,0.0408949,0.065227,0.021403,0.0214605,0.0135916,0.0124851,0.0317124,0.0244662,0,0,0
46,0.0238397,0.0486612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383625,0,0.028135,0.0601858,0,0,0.0212535,0,0,0.0560881,0.0327376,0.0376958,0.0162204,0.0255785,0.0382386,0.0489043,0.0327153,0.0494826,0.0733731,0.058947,0.064928,0.0598951,0.0612544,0.0614234,0.0199664,0.0432676,0.0121062,0.0159697,0.0311835,0,0.0223731,0.0645537,0.0138928,0,0,0.0196225,0,0,0.0394242,0.048345,0.0332943,0.00542941,0.0314778,0.0404953,0.0287102,0.0703258,0.0864477,0.0575648,0.0328021,0.0606079,0.0405881,0.0409445,0.0652784,0.0216136,0.0214872,0.0136123,0.012515,0.0315446,0.0245944,0,0,0
47,0.0237759,0.048635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385441,0,0.0282397,0.0603054,0,0,0.0213452,0,0,0.0561875,0.0323998,0.037881,0.0163396,0.0253372,0.0382518,0.0489022,0.0326536,0.0495964,0.0732972,0.0588949,0.0648977,0.0600233,0.061377,0.0613322,0.0199212,0.0432995,0.012,0.0161616,0.0312259,0,0.0220683,0.0643807,0.0138384,0,0,0.019632,0,0,0.0394153,0.0482687,0.0331898,0.00551242,0.030714,0.0404754,0.0285951,0.0705856,0.086817,0.057717,0.0329468,0.0607394,0.0405826,0.0409549,0.0653218,0.0217083,0.0213958,0.0135304,0.0125013,0.0313972,0.0247461,0,0,0
48,0.02364,0.0485802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385088,0,0.0283939,0.0603487,0,0,0.0214975,0,0,0.0562823,0.0313566,0.0381415,0.0163963,0.0252518,0.0382408,0.0489276,0.0325663,0.0494686,0.0732897,0.058876,0.0648642,0.060029,0.0614031,0.0613259,0.0199941,0.0432901,0.0119482,0.0163145,0.0309677,0,0.0218436,0.0643365,0.0137907,0,0,0.0196434,0,0,0.0394298,0.0482394,0.0331599,0.0056535,0.0300135,0.040522,0.0286304,0.0708163,0.0872129,0.0578633,0.0330008,0.0608439,0.0405105,0.0409341,0.0653766,0.0221093,0.021332,0.0134755,0.0124543,0.0312441,0.0249246,0,0,0
49,0.0234678,0.0485143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382433,0,0.028553,0.0604312,0,0,0.0216463,0,0,0.0563906,0.030038,0.0383797,0.0164542,0.0251781,0.0382252,0.0489755,0.0324492,0.0491367,0.0732905,0.0588493,0.0647677,0.0599221,0.0612549,0.0613006,0.0201498,0.0432746,0.0119131,0.0164865,0.0305416,0,0.0216358,0.0641813,0.0137191,0,0,0.019655,0,0,0.0394637,0.0482314,0.0331523,0.00582449,0.0292481,0.0406049,0.0287061,0.0710602,0.087694,0.0580196,0.0329842,0.0609254,0.040519,0.0409376,0.0654181,0.0227024,0.0212912,0.0134172,0.0124377,0.0311121,0.0251345,0,0,0
50,0.0233916,0.0484581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382082,0,0.0285878,0.060726,0,0,0.0218553,0,0,0.0564887,0.0307176,0.0383811,0.0162721,0.0249199,0.0382235,0.0489151,0.0323701,0.0494315,0.0732764,0.0587006,0.0646166,0.0598786,0.0610284,0.0612463,0.0200058,0.0433688,0.0115299,0.0171036,0.0301222,0,0.0213571,0.0637856,0.0137032,0,0,0.0196135,0,0,0.0394542,0.0482453,0.0331298,0.00603402,0.0282669,0.0406667,0.0285885,0.0712464,0.0882469,0.0581775,0.0329269,0.0610696,0.0406598,0.0409596,0.0654525,0.0234092,0.0212526,0.0133948,0.0124108,0.0309684,0.0252818,0,0,0
51,0.0232668,0.0484187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381185,0,0.0286249,0.0610865,0,0,0.0219756,0,0,0.0565552,0.0310371,0.0384065,0.0163013,0.0247311,0.0382222,0.0489623,0.0322024,0.0497291,0.0733161,0.058544,0.0643975,0.0598248,0.0608378,0.061146,0.020103,0.0433928,0.0113503,0.0173828,0.0294827,0,0.0210967,0.0633126,0.0136439,0,0,0.0195834,0,0,0.0394435,0.0482864,0.0331886,0.00635131,0.0273872,0.0407595,0.0285656,0.0714235,0.0887953,0.0583532,0.0327149,0.0612369,0.0408001,0.040973,0.0654728,0.0245044,0.0212288,0.0133913,0.0123646,0.0308407,0.0254436,0,0,0
52,0.0230535,0.0484289,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037982,0,0.0286938,0.061485,0,0,0.0219051,0,0,0.056575,0.0306804,0.0385381,0.0164752,0.0246833,0.0381688,0.0491757,0.0320394,0.0497167,0.0734193,0.0584557,0.0643432,0.0596628,0.0607639,0.060911,0.0203015,0.0432954,0.0116019,0.0169944,0.0283213,0,0.0209781,0.0628592,0.0135152,0,0,0.0195952,0,0,0.0394728,0.0483413,0.033374,0.00679115,0.0268982,0.0408533,0.0286407,0.0716125,0.089306,0.058505,0.0322798,0.0613827,0.0408944,0.040997,0.0654812,0.0261967,0.0212246,0.0133515,0.0123493,0.0308206,0.0256323,0,0,0
53,0.024478,0.0473534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376023,0,0.0290167,0.061874,0,0,0.0272324,0,0,0.0568338,0.0298215,0.0391102,0.0167972,0.0246765,0.0390867,0.0489608,0.0322483,0.050166,0.0738624,0.0587064,0.0639095,0.0590347,0.0605294,0.0605426,0.0208985,0,0.0107679,0.0157993,0.026713,0,0.0211146,0.0623406,0.0126882,0,0,0.0208857,0,0,0.0404461,0.0482473,0.0341946,0.00647918,0.0268664,0.0419873,0.0267976,0.0724272,0.0903115,0.0587137,0.0315554,0.0611534,0.0405033,0.040558,0.0651238,0.0288402,0.0191565,0.0123087,0.0116036,0.0299619,0.0264513,0,0,0
54,0.0225101,0.0483977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375573,0,0.0288165,0.062361,0,0,0.0220217,0,0,0.0568309,0.02854,0.0387774,0.0167992,0.0250107,0.0381058,0.0493543,0.031517,0.0499081,0.0735123,0.0584078,0.0641149,0.0592798,0.0606822,0.060823,0.0208288,0.0432971,0.0113706,0.0174861,0.0260496,0,0.0204952,0.0616911,0.0132677,0,0,0.0196019,0,0,0.0396384,0.0485424,0.0337351,0.00799307,0.0260001,0.0412352,0.0284246,0.0721352,0.0903435,0.0587542,0.0308041,0.0619632,0.0411605,0.0410577,0.0656474,0.030375,0.0212798,0.0131321,0.0124643,0.03064,0.026075,0,0,0
55,0.0221883,0.048372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371487,0,0.028903,0.0628299,0,0,0.0221196,0,0,0.0568796,0.0261366,0.0389151,0.0172857,0.0252138,0.0379573,0.0493883,0.0311805,0.0496773,0.0735213,0.0585033,0.0639657,0.059191,0.0605212,0.0607433,0.0212281,0.0432465,0.0113267,0.017552,0.0246348,0,0.0202773,0.0611883,0.0131816,0,0,0.019645,0,0,0.0397107,0.0486518,0.0340065,0.00854099,0.0259075,0.0414805,0.0283925,0.0722458,0.0907836,0.0588495,0.0297046,0.0623762,0.0412946,0.041193,0.0658694,0.0333466,0.0212721,0.0130435,0.0124601,0.0305275,0.026304,0,0,0
56,0.021962,0.0483614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368463,0,0.028918,0.0634464,0,0,0.0221563,0,0,0.0569536,0.0257286,0.0389336,0.0175263,0.0252927,0.0377503,0.0493678,0.0309603,0.0498711,0.0735945,0.0584339,0.0638279,0.0589848,0.0603693,0.0606167,0.0213379,0.0432358,0.0113097,0.0176097,0.0232719,0,0.0200184,0.0607204,0.0131351,0,0,0.0196841,0,0,0.0397778,0.048748,0.0344168,0.00920665,0.0257258,0.0416672,0.0283881,0.0722242,0.0911255,0.0589582,0.0285214,0.062862,0.0414277,0.0413263,0.0661345,0.036808,0.0212124,0.0130141,0.0124764,0.0304349,0.0264695,0,0,0
57,0.0217807,0.0483814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368271,0,0.0288702,0.0641484,0,0,0.022159,0,0,0.0569799,0.0273762,0.0388395,0.0175281,0.0252726,0.0375486,0.0493178,0.0309144,0.0504917,0.0737203,0.0582998,0.0637233,0.0587361,0.0602937,0.0605093,0.0211412,0.0432967,0.0112942,0.0176466,0.0220802,0,0.0197519,0.0601201,0.0130812,0,0,0.0196783,0,0,0.0398244,0.0488775,0.0350108,0.00992636,0.0253998,0.0418336,0.0282751,0.0720838,0.0913876,0.0591322,0.0273536,0.063299,0.0415539,0.0413749,0.0663392,0.0407475,0.0211462,0.0130121,0.0124734,0.0303246,0.026633,0,0,0
58,0.0215397,0.0484277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367882,0,0.0289255,0.0646325,0,0,0.0222362,0,0,0.056945,0.0272801,0.0388746,0.0177455,0.0253704,0.0373855,0.0493258,0.0307411,0.0508154,0.0737907,0.0582404,0.0636137,0.0586833,0.060208,0.0603394,0.0211302,0.0433873,0.0112697,0.0176601,0.0211363,0,0.0195621,0.0594676,0.0129893,0,0,0.0197257,0,0,0.0397868,0.0489755,0.0357908,0.0107514,0.0251532,0.0420096,0.0281596,0.0718885,0.0914924,0.0593982,0.026137,0.0636005,0.0416171,0.0413207,0.0664202,0.0451144,0.0210647,0.0129686,0.0124209,0.0302011,0.0268406,0,0,0
59,0.021233,0.0483859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364538,0,0.0290076,0.0649973,0,0,0.0223752,0,0,0.0568901,0.0255716,0.0389926,0.0181092,0.0255423,0.0372882,0.0493339,0.030426,0.0507512,0.0738751,0.0581882,0.0634976,0.0586202,0.0601547,0.0601027,0.0214266,0.0434706,0.0112081,0.0177113,0.0207736,0,0.0194419,0.0590607,0.0129282,0,0,0.0197586,0,0,0.0397935,0.0490556,0.0368803,0.0114472,0.0248089,0.0422158,0.0281028,0.0715191,0.0914735,0.0597906,0.0250073,0.0637308,0.0415329,0.0411279,0.0662909,0.0496484,0.0210107,0.0128739,0.01246,0.0300588,0.0270763,0,0,0
60,0.0209766,0.0483581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363682,0,0.0289949,0.0655754,0,0,0.0224312,0,0,0.0566982,0.0255762,0.0389898,0.0182293,0.0256398,0.0371028,0.0494087,0.0302223,0.050842,0.0740991,0.058132,0.063392,0.0585342,0.0601087,0.0599658,0.0213975,0.0435216,0.0113043,0.0173899,0.0208817,0,0.0194908,0.0586119,0.0128967,0,0,0.0198287,0,0,0.0398035,0.0487337,0.0381482,0.0118172,0.0244144,0.0423211,0.0281078,0.0709322,0.0913317,0.0601449,0.0241109,0.0636895,0.0413305,0.0408272,0.0660368,0.0540533,0.0208632,0.0127449,0.0125329,0.0299587,0.0272416,0,0,0
61,0.0206729,0.0483773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360713,0,0.0290471,0.0657998,0,0,0.0225105,0,0,0.0567827,0.0237814,0.039127,0.0186909,0.0257193,0.0369633,0.0495031,0.0301047,0.0507633,0.0743204,0.0581427,0.0633158,0.0583802,0.060195,0.0599275,0.0217222,0.0434679,0.0112815,0.0174428,0.0214873,0,0.0195927,0.0585631,0.0128721,0,0,0.0199176,0,0,0.0398379,0.0476834,0.0397715,0.0124836,0.0237248,0.0424448,0.0280961,0.0702777,0.0910307,0.0605438,0.023365,0.0635203,0.041009,0.0403792,0.0656443,0.0584964,0.0206794,0.0128001,0.012422,0.0298454,0.0274327,0,0,0
62,0.0204202,0.0483854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0360885,0,0.0291267,0.0658933,0,0,0.0225971,0,0,0.0568606,0.0226562,0.0391803,0.0188677,0.025835,0.0368411,0.0495554,0.0301663,0.0505006,0.0741091,0.0580347,0.0632504,0.0581697,0.0602421,0.0599273,0.0217184,0.0434285,0.011251,0.0175071,0.0222274,0,0.0197303,0.0584297,0.0128615,0,0,0.0199942,0,0,0.039841,0.047311,0.0414192,0.0130525,0.0229799,0.0425787,0.0280976,0.0697988,0.0906608,0.0608421,0.0229992,0.0632553,0.0406265,0.0398198,0.0651828,0.0625185,0.0206488,0.0128538,0.0123395,0.0297485,0.0275863,0,0,0
63,0.0202117,0.048424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03635,0,0.0291976,0.0659282,0,0,0.022703,0,0,0.0568818,0.0224232,0.0391229,0.0188943,0.0260265,0.0368389,0.0495994,0.0302537,0.0502467,0.0739039,0.0579257,0.063227,0.0581582,0.0601265,0.0600008,0.0214544,0.043414,0.0112867,0.0175336,0.0230571,0,0.01987,0.0579959,0.0128528,0,0,0.0200342,0,0,0.0398497,0.0473527,0.0430031,0.0133545,0.0222524,0.0426849,0.028136,0.0693465,0.0902878,0.061099,0.0229565,0.0629033,0.0401946,0.0392287,0.0646349,0.0660816,0.0206074,0.0128198,0.0122975,0.0296284,0.0277253,0,0,0
64,0.021846,0.0472303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363891,0,0.0294488,0.0658451,0,0,0.0283485,0,0,0.0569918,0.0223283,0.0394396,0.0194417,0.0260854,0.03794,0.049212,0.0305775,0.0504808,0.0741874,0.0581074,0.0629607,0.0578574,0.0597821,0.0599087,0.0214703,0,0.0106347,0.0162073,0.0240985,0,0.0201985,0.0576118,0.0121987,0,0,0.0212842,0,0,0.0407156,0.0472674,0.0450124,0.0126795,0.0218229,0.0437799,0.0263834,0.0693647,0.0903817,0.0615369,0.0229287,0.0620845,0.0393473,0.0383621,0.0637805,0.0698464,0.018689,0.012072,0.0115359,0.0287005,0.0283165,0,0,0
65,0.0212561,0.0468862,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369382,0,0.0296567,0.0651002,0,0,0.0280445,0,0,0.0565143,0.0231377,0.0393866,0,0.0268223,0.0392814,0.0485761,0.0303802,0.0503788,0.0744191,0.0588021,0.0624945,0.0573573,0.0593426,0.0594364,0.0204674,0,0.0107091,0.0157676,0.0244656,0,0.020432,0.0583624,0.0125192,0,0,0.0214195,0,0,0.0407677,0.0477535,0.0460331,0.013341,0.0212574,0.0461374,0.0269628,0.0690034,0.0899122,0.0617339,0.0235279,0.0617641,0.0390257,0.0380037,0.0633975,0.0716596,0.0191245,0.0121534,0.0115694,0.0275886,0.0285767,0,0,0
66,0.0197255,0.0485405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367583,0,0.0292085,0.0659069,0,0,0.0231917,0,0,0.0569197,0.0224648,0.0390288,0.0195173,0.0261184,0.0366123,0.0495427,0.029714,0.0504153,0.0739111,0.0579165,0.0633247,0.0583589,0.0602423,0.0601878,0.0205989,0.0437526,0.0113891,0.0176976,0.0250641,0,0.020537,0.0579359,0.0128157,0,0,0.0200489,0,0,0.0397204,0.0472956,0.0470215,0.0137222,0.0204348,0.0428563,0.0280467,0.067778,0.0890062,0.0620632,0.0235135,0.0619278,0.0390537,0.038017,0.0635359,0.0735113,0.0209014,0.0130475,0.0122195,0.0295021,0.0278919,0,0,0
67,0.01925,0.0483704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377501,0,0.0292652,0.0647342,0,0,0.0228684,0,0,0.0563859,0.02468,0.0387224,0,0.0268097,0.0380182,0.0486565,0.0294008,0.0501862,0.0741222,0.0587033,0.0629413,0.057862,0.059724,0.0597855,0.0191461,0.0441527,0.0119897,0.0165812,0.0249123,0,0.0207453,0.0588612,0.0130614,0,0,0.020036,0,0,0.0397801,0.0475851,0.0476762,0.0144183,0.019591,0.0453357,0.0286955,0.0675196,0.0885048,0.0622425,0.0240864,0.0618985,0.0388201,0.0378096,0.0635446,0.0733925,0.0212787,0.0130698,0.0122988,0.0285309,0.0281113,0,0,0
68,0.0196915,0.0482745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368364,0,0.028769,0.0654625,0,0,0.0232869,0,0,0.0558637,0.0265198,0.0390559,0,0.0262162,0.0373626,0.0473073,0.0290323,0.0499735,0.0739631,0.058531,0.0631537,0.0581634,0.0600276,0.0600027,0.0203239,0.0446819,0.0113297,0.0193792,0.019529,0,0.0228921,0.058014,0.0139526,0,0,0.0199336,0,0,0.0404913,0.0474459,0.0489192,0.0145946,0.0232587,0.0460898,0.02876,0.0687268,0.0901489,0.0626357,0.0219818,0.0612416,0.0389825,0.0379148,0.0633076,0.0630206,0.0216294,0.0124636,0.0114537,0.0285594,0.0270719,0,0,0
69,0.020041,0.0487441,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375762,0,0.0289774,0.0659861,0,0,0.0243746,0,0,0.0568052,0.0239061,0.0389321,0.0194578,0.026228,0.0359618,0.0483869,0.0296062,0.0504805,0.0740391,0.0579551,0.0634673,0.0585284,0.0603906,0.0602907,0.0196941,0.0448808,0.0106662,0.0191176,0.0242366,0,0.0206968,0.0579239,0.0127849,0,0,0.0199111,0,0,0.0395463,0.0468036,0.0476052,0.0138072,0.0182792,0.0429259,0.0278756,0.0663718,0.0877794,0.0628761,0.0238161,0.0620497,0.0385385,0.0377413,0.0637635,0.0714945,0.0212555,0.0133148,0.0122616,0.0298794,0.0271927,0,0,0
70,0.020165,0.0488162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376136,0,0.028992,0.0659828,0,0,0.0245727,0,0,0.0566738,0.0230377,0.038961,0.019611,0.0264227,0.035809,0.0481011,0.0298189,0.0501178,0.0740198,0.0580252,0.0634671,0.0585269,0.060438,0.0603435,0.0196059,0.0449174,0.0107736,0.0190244,0.02353,0,0.0206281,0.0578974,0.0128079,0,0,0.0198929,0,0,0.0395256,0.0463881,0.0471764,0.0135732,0.0177353,0.043005,0.0279219,0.0657525,0.0873592,0.0629414,0.0241309,0.062042,0.0383756,0.0376658,0.0638209,0.0692732,0.0214226,0.0133515,0.0123164,0.03007,0.0268709,0,0,0
71,0.020312,0.0488917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378451,0,0.0290446,0.0660185,0,0,0.0240983,0,0,0.0563239,0.0231741,0.0389248,0.0194807,0.0264844,0.0357195,0.0482351,0.0299881,0.0499431,0.0739574,0.0581804,0.0634154,0.0584524,0.0603654,0.0603144,0.0192437,0.0444189,0.0114826,0.0177047,0.0228197,0,0.0207226,0.0577519,0.0127856,0,0,0.0199193,0,0,0.0395401,0.0458775,0.0468058,0.0133322,0.0171411,0.0430899,0.0281458,0.0654925,0.0869583,0.0629108,0.0244419,0.0619554,0.0381931,0.0376029,0.0638676,0.0668022,0.0215664,0.013344,0.0123545,0.0302751,0.026578,0,0,0
72,0.0205632,0.0489461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038068,0,0.0291355,0.0660745,0,0,0.0242731,0,0,0.0561992,0.0234925,0.0389967,0.0192744,0.0265009,0.0356125,0.0479091,0.0300781,0.0499886,0.0739357,0.0583125,0.0633752,0.0583715,0.0602258,0.0601722,0.0188788,0.0443943,0.0114959,0.0176069,0.0222221,0,0.0208101,0.0581776,0.0128791,0,0,0.0200009,0,0,0.0396455,0.045363,0.0465113,0.0131173,0.0166244,0.0432338,0.0284016,0.0654827,0.0866314,0.0627174,0.0249839,0.0618249,0.0379773,0.037463,0.063792,0.0644368,0.0216797,0.0133827,0.012327,0.0304583,0.0262249,0,0,0
73,0.0208479,0.0489597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384741,0,0.0292562,0.0660969,0,0,0.0248748,0,0,0.0563102,0.0236507,0.0391092,0.0190168,0.0266199,0.0354917,0.0472422,0.0301206,0.0499805,0.074051,0.058414,0.0633151,0.0582969,0.0602381,0.0600864,0.0185656,0.0447688,0.0110649,0.0184033,0.0217665,0,0.0208677,0.0592834,0.0130771,0,0,0.0200888,0,0,0.0397423,0.0448274,0.0462664,0.0130336,0.0162275,0.0434181,0.0286258,0.0654243,0.0863796,0.0623507,0.025549,0.0616777,0.0377707,0.0372965,0.0636469,0.0624424,0.0217773,0.0134463,0.0122485,0.0305783,0.0259081,0,0,0
