Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75,RTIB,
1103,0.0663059,0.0421266,0,0,0,0,0,0,0.0473265,0,0.0228576,0.0775995,0,0,0.0191228,0,0,0.0325559,0.0741761,0.0295878,0.0377518,0.0162774,0.0691728,0.0561994,0.0352806,0.0463781,0.0537734,0.0387566,0.0193538,0.0162978,0.0326721,0.0366996,0.0407512,0.0236907,0.0130971,0.0190266,0.0581863,0,0.0277402,0.0742637,0.0321836,0,0,0.0205358,0,0,0.034447,0.0604746,0.0284757,0.0594683,0.0242566,0.081567,0.0601602,0.045097,0.0726703,0.0680203,0.0274443,0.045879,0.0543339,0.0927513,0.024028,0.0232506,0.00815834,0.0185601,0.0262614,0.0305817,0,0,0,0,0,0,0,0,0,0.0771184,0
1104,0.0662993,0.0421373,0,0,0,0,0,0,0.0474501,0,0.0227675,0.0775998,0,0,0.01912,0,0,0.0325495,0.0742019,0.0297703,0.0377759,0.0163042,0.0691277,0.056186,0.0352017,0.0463354,0.0537955,0.0386789,0.0193753,0.0163307,0.0326193,0.036664,0.0407787,0.0236657,0.0130592,0.019025,0.0581869,0,0.0277609,0.0742599,0.0322039,0,0,0.0206057,0,0,0.0345037,0.0604623,0.0284655,0.0594363,0.0242688,0.0814993,0.0602102,0.0451416,0.0726973,0.0680113,0.0275354,0.0458638,0.0543354,0.0927709,0.0240141,0.0232957,0.00814947,0.0186388,0.0262655,0.0305443,0,0,0,0,0,0,0,0,0,0.077116,0
1105,0.0662937,0.0421464,0,0,0,0,0,0,0.0475302,0,0.0227346,0.0775868,0,0,0.0191361,0,0,0.032547,0.0742157,0.0298422,0.0377808,0.01632,0.0690925,0.056148,0.0351685,0.0462925,0.0538206,0.0386132,0.019379,0.0163434,0.0326247,0.03665,0.0407392,0.0236267,0.0130657,0.0189776,0.0581886,0,0.0278014,0.0742685,0.0321968,0,0,0.0206362,0,0,0.0345881,0.0604405,0.0284723,0.0594019,0.0242663,0.0814334,0.0602617,0.0451222,0.0727024,0.0679984,0.0274882,0.0458433,0.0543542,0.092779,0.0239927,0.0233584,0.0082046,0.0186943,0.0262665,0.0305029,0,0,0,0,0,0,0,0,0,0.0771445,0
1106,0.0662564,0.0421789,0,0,0,0,0,0,0.0475518,0,0.0227191,0.0775689,0,0,0.0191344,0,0,0.0325298,0.0742256,0.0298481,0.0377686,0.0163078,0.0690855,0.0561179,0.0351656,0.046283,0.0538481,0.0385843,0.0193651,0.01637,0.0326476,0.0366679,0.0406391,0.0235771,0.0130347,0.0189421,0.0581705,0,0.0278883,0.0742599,0.0322382,0,0,0.0206714,0,0,0.0345828,0.0604331,0.0283738,0.05937,0.0242982,0.0813752,0.0603069,0.0450983,0.0726999,0.067974,0.0274638,0.0458378,0.0543692,0.0927805,0.0239772,0.0233805,0.00813256,0.0187797,0.0262764,0.030441,0,0,0,0,0,0,0,0,0,0.0771693,0
1107,0.0662229,0.0422081,0,0,0,0,0,0,0.0475593,0,0.022739,0.0775375,0,0,0.0191424,0,0,0.0325148,0.0742364,0.0298031,0.0377834,0.0162781,0.0691055,0.0560753,0.035174,0.0462887,0.0538796,0.0385553,0.0193431,0.0163815,0.0326896,0.0366866,0.0404992,0.0235283,0.0130254,0.0188963,0.0581609,0,0.0279402,0.074221,0.0323062,0,0,0.0206277,0,0,0.0346101,0.0604413,0.0283716,0.0593452,0.0242862,0.081309,0.0603459,0.0450962,0.0727025,0.0679681,0.0273658,0.045845,0.0543844,0.092774,0.0239846,0.0234223,0.00816651,0.0188117,0.0262918,0.03039,0,0,0,0,0,0,0,0,0,0.0771925,0
1108,0.0659484,0.0425786,0,0,0,0,0,0,0.042576,0,0.0272039,0.0777828,0,0,0.0188289,0,0,0.0330991,0.0742331,0.0300191,0.0380739,0.0157164,0.069012,0.0561848,0.0345351,0.0456443,0.0536297,0.0384886,0.0208607,0.0175483,0.0366854,0.040426,0.0349572,0.0239463,0.0125765,0.0183599,0.0547477,0,0.0265995,0.0740313,0.0319583,0,0,0.0207739,0,0,0.034496,0.0611415,0.0271028,0.0589013,0.0237999,0.0807624,0.0605186,0.0445426,0.0721807,0.0681576,0.0280075,0.0451772,0.055389,0.0938788,0.022268,0.0233251,0.00809456,0.0189977,0.0264898,0.030452,0,0,0,0,0,0,0,0,0,0.0778527,0
1109,0.0660259,0.042542,0,0,0,0,0,0,0.0426211,0,0.0273473,0.0778834,0,0,0.0188276,0,0,0.0330182,0.0741397,0.0300378,0.0380653,0.0154965,0.0690293,0.0561483,0.0344312,0.0456545,0.0536385,0.0383524,0.0207165,0.017424,0.0367507,0.0404306,0.0347527,0.0238066,0.0126902,0.0184643,0.0544947,0,0.0265559,0.0739155,0.0321671,0,0,0.020707,0,0,0.0343515,0.0612491,0.0270498,0.0589047,0.0237291,0.0807937,0.0605363,0.0446223,0.0721878,0.0682166,0.0281296,0.0450982,0.055424,0.0939287,0.0221845,0.0236084,0.00796947,0.0189295,0.0265142,0.0304014,0,0,0,0,0,0,0,0,0,0.0778587,0
1110,0.0662335,0.0422211,0,0,0,0,0,0,0.0477806,0,0.0226014,0.077456,0,0,0.0191429,0,0,0.032499,0.0742017,0.0294915,0.0378834,0.016156,0.0692832,0.0559935,0.035211,0.0462536,0.0539622,0.0384607,0.019293,0.0164249,0.0326697,0.0365875,0.0404333,0.0234708,0.0130258,0.0188428,0.0580621,0,0.0279995,0.0741555,0.0324772,0,0,0.0206198,0,0,0.0342888,0.060485,0.0283966,0.059245,0.0242036,0.0812348,0.0604733,0.045193,0.0727519,0.0679997,0.0273719,0.0458352,0.0543645,0.0927659,0.0238945,0.0237006,0.00809405,0.0188607,0.0263452,0.0303185,0,0,0,0,0,0,0,0,0,0.07714,0
1111,0.0660131,0.0425262,0,0,0,0,0,0,0.0426766,0,0.0271266,0.0776999,0,0,0.0188538,0,0,0.0330796,0.0742522,0.0297015,0.0381929,0.0156692,0.0692623,0.0561501,0.0346396,0.0456278,0.0536938,0.0384165,0.0209379,0.0176873,0.0367392,0.0404353,0.0348092,0.0239293,0.0126025,0.0183761,0.0544661,0,0.0267221,0.0739801,0.0320919,0,0,0.0207754,0,0,0.0342987,0.0611579,0.0273024,0.0588273,0.0236751,0.0807676,0.0606027,0.0444111,0.0722363,0.0682198,0.0280678,0.0451808,0.0553418,0.093842,0.0222074,0.0234833,0.0080515,0.0190013,0.026474,0.0303824,0,0,0,0,0,0,0,0,0,0.077792,0
1112,0.0662677,0.0422331,0,0,0,0,0,0,0.047966,0,0.022488,0.0773579,0,0,0.0190938,0,0,0.0325364,0.0741956,0.0293678,0.0379003,0.0161436,0.0694417,0.0559188,0.0352361,0.0462135,0.053983,0.0384391,0.0192989,0.0164724,0.0326125,0.0365636,0.0405138,0.0234632,0.0130565,0.0188324,0.0580169,0,0.0280001,0.0741204,0.0325396,0,0,0.0206903,0,0,0.0343946,0.0604736,0.0284027,0.0592208,0.0242393,0.0813302,0.0605157,0.0449386,0.0727675,0.0679045,0.0272635,0.0458767,0.0543927,0.0928046,0.0238855,0.0236211,0.00813347,0.0189234,0.0263208,0.0302641,0,0,0,0,0,0,0,0,0,0.077177,0
1113,0.0660269,0.0425528,0,0,0,0,0,0,0.0427565,0,0.0270889,0.0776293,0,0,0.0187569,0,0,0.0331325,0.0742481,0.0297718,0.0382004,0.0156824,0.0693779,0.0560288,0.0346478,0.0455657,0.053656,0.0384346,0.0209832,0.0177267,0.0367588,0.040484,0.0347736,0.0239423,0.0126407,0.0183765,0.054439,0,0.0267641,0.0739394,0.0322209,0,0,0.0208526,0,0,0.0343875,0.0611325,0.0273386,0.0587612,0.0236934,0.0808386,0.0606201,0.0442672,0.0722224,0.0681493,0.0279852,0.0452439,0.055406,0.093869,0.0222189,0.0234654,0.00807494,0.0190428,0.0264525,0.0303164,0,0,0,0,0,0,0,0,0,0.0778308,0
1114,0.0662724,0.0422765,0,0,0,0,0,0,0.0481042,0,0.0223989,0.0773282,0,0,0.0189579,0,0,0.0325902,0.0741815,0.029458,0.0379082,0.0161664,0.0695031,0.0557571,0.0352463,0.0461632,0.0539297,0.038458,0.0193341,0.016457,0.0325773,0.0365381,0.0405508,0.0235181,0.0131035,0.0188525,0.0580134,0,0.0280529,0.0740715,0.032715,0,0,0.020674,0,0,0.0344068,0.0604603,0.028443,0.0591336,0.0242204,0.0813433,0.0605105,0.0448691,0.0727355,0.0678585,0.0272117,0.0459591,0.0544477,0.0928117,0.0238908,0.0237276,0.00816281,0.0189178,0.0263438,0.0301991,0,0,0,0,0,0,0,0,0,0.0772042,0
1115,0.066072,0.0425823,0,0,0,0,0,0,0.0428256,0,0.0270836,0.0776204,0,0,0.0185938,0,0,0.033194,0.0742172,0.029795,0.038202,0.0157257,0.069386,0.0558707,0.0346297,0.0455112,0.053628,0.0384296,0.0210464,0.0177087,0.0367426,0.0405002,0.0346777,0.0240349,0.0127073,0.0184107,0.0544301,0,0.026793,0.0738817,0.0323515,0,0,0.0207999,0,0,0.0343681,0.0611537,0.0273247,0.058676,0.0236577,0.08081,0.0606134,0.044188,0.0721867,0.0681057,0.0279677,0.0453046,0.0554462,0.0938719,0.0222147,0.0235704,0.00810086,0.0190169,0.0264944,0.0302647,0,0,0,0,0,0,0,0,0,0.0778545,0
1116,0.0663701,0.0422787,0,0,0,0,0,0,0.0481139,0,0.0224759,0.0773091,0,0,0.0188183,0,0,0.0327054,0.0741251,0.0295203,0.0378857,0.0162247,0.069503,0.0556287,0.0352195,0.0461127,0.0539313,0.0384068,0.0193901,0.0164484,0.0325806,0.0365852,0.0402557,0.0236084,0.0132127,0.018854,0.057985,0,0.0280458,0.0739999,0.0327996,0,0,0.0206493,0,0,0.0343862,0.0605033,0.0283987,0.0590625,0.0242268,0.0813154,0.0605044,0.0447952,0.0727187,0.0678045,0.0272581,0.0459734,0.0544738,0.0928314,0.0238605,0.023728,0.00816668,0.0189001,0.0263561,0.0301447,0,0,0,0,0,0,0,0,0,0.0772284,0
1117,0.0661731,0.0425713,0,0,0,0,0,0,0.0428925,0,0.027072,0.0775901,0,0,0.0184837,0,0,0.033335,0.0741904,0.0297361,0.0381632,0.0157871,0.069397,0.0557771,0.0345957,0.045449,0.0536214,0.0383675,0.0210658,0.0177348,0.0366815,0.0404815,0.0344983,0.0241136,0.0128687,0.0183943,0.0543821,0,0.0267795,0.073815,0.0324722,0,0,0.0207914,0,0,0.0343594,0.061188,0.0272921,0.058633,0.0236878,0.0807863,0.0606086,0.0441511,0.0721853,0.0680675,0.0279303,0.0452944,0.055454,0.0938976,0.0221961,0.0236287,0.00808465,0.0189923,0.0264718,0.0301871,0,0,0,0,0,0,0,0,0,0.0778963,0
1118,0.066417,0.0422762,0,0,0,0,0,0,0.0481844,0,0.0224534,0.0772891,0,0,0.0187124,0,0,0.032789,0.0741463,0.0294574,0.0378692,0.0162286,0.0695227,0.0555452,0.0351643,0.0460607,0.0539058,0.0383452,0.0193833,0.0164711,0.0325653,0.0365848,0.0401328,0.0236896,0.013332,0.018889,0.057875,0,0.0280311,0.0739558,0.0329692,0,0,0.020593,0,0,0.034366,0.0605436,0.0283786,0.0590272,0.0242217,0.0812815,0.060515,0.0447817,0.0727339,0.0678062,0.027111,0.0459786,0.0544761,0.0928461,0.0237949,0.0238733,0.0081816,0.018869,0.0263367,0.0300864,0,0,0,0,0,0,0,0,0,0.0772525,0
1119,0.0661846,0.0425861,0,0,0,0,0,0,0.0429759,0,0.0270157,0.0775593,0,0,0.0184276,0,0,0.0333342,0.0742052,0.0296939,0.0381716,0.0157687,0.0694179,0.0556962,0.0345711,0.0454073,0.053611,0.0383036,0.021059,0.0177897,0.0367038,0.0404745,0.034465,0.0241625,0.0128911,0.0184687,0.054312,0,0.0267993,0.073814,0.0326005,0,0,0.0207053,0,0,0.0342746,0.0612382,0.0272921,0.0585959,0.0236732,0.0807706,0.0606253,0.0441421,0.0722287,0.0680744,0.027795,0.0453235,0.0554457,0.0938845,0.0221994,0.0237453,0.00810131,0.0189694,0.0264737,0.0301465,0,0,0,0,0,0,0,0,0,0.0778723,0
1120,0.0661671,0.0427418,0,0,0,0,0,0,0.0483117,0,0.0223804,0.0772641,0,0,0.0184264,0,0,0.0324302,0.0741253,0.0294372,0.0378974,0.016212,0.0695417,0.0559939,0.0351459,0.0460437,0.0539217,0.0382964,0.0193558,0.0165011,0.0325464,0.0365443,0.0401408,0.02334,0.0123269,0.019321,0.0578512,0,0.0280591,0.0739195,0.0332419,0,0,0.0225491,0,0,0.033257,0.0606214,0.028388,0.0589412,0.0241889,0.0812393,0.0605974,0.044707,0.0727566,0.0678172,0.0270502,0.0460371,0.0544906,0.0928474,0.0237778,0.023177,0.00901,0.0175997,0.0266152,0.0299813,0,0,0,0,0,0,0,0,0,0.0772473,0
1121,0.0664006,0.0423228,0,0,0,0,0,0,0.0482486,0,0.0224238,0.0772785,0,0,0.0187185,0,0,0.0327697,0.0740804,0.0294116,0.0379564,0.0161968,0.0696558,0.0554775,0.0351666,0.046081,0.0539424,0.0382912,0.0193559,0.0165064,0.0325713,0.0365779,0.0400437,0.0236449,0.0132728,0.0189511,0.0578015,0,0.0280731,0.0738283,0.0331046,0,0,0.0204653,0,0,0.03425,0.0606274,0.0284718,0.0589831,0.0241539,0.0813285,0.0606063,0.0447082,0.0727821,0.0678052,0.0270272,0.0460076,0.0544777,0.0928106,0.023755,0.023986,0.00826343,0.0189214,0.0263665,0.0300707,0,0,0,0,0,0,0,0,0,0.0772334,0
1122,0.0663734,0.0423762,0,0,0,0,0,0,0.0482282,0,0.0224542,0.0772689,0,0,0.0187451,0,0,0.032765,0.0740518,0.0293535,0.0379914,0.016193,0.0697351,0.0554865,0.0351956,0.0460888,0.0539675,0.0383087,0.0193571,0.0165088,0.0325624,0.0365675,0.0400386,0.0236101,0.0132628,0.0189425,0.0577262,0,0.0281156,0.0737857,0.0331459,0,0,0.0204735,0,0,0.0342576,0.0606515,0.0284758,0.0590007,0.0241265,0.0813827,0.060671,0.0447055,0.0728004,0.0677878,0.0270245,0.0459717,0.0544721,0.0928112,0.0237048,0.0240657,0.00826241,0.0189642,0.0264058,0.0300525,0,0,0,0,0,0,0,0,0,0.0772192,0
1123,0.0662693,0.0425655,0,0,0,0,0,0,0.0481565,0,0.0225457,0.0772674,0,0,0.0187875,0,0,0.0327783,0.0740263,0.0292884,0.0380255,0.0162068,0.0697849,0.0555191,0.0352316,0.0461083,0.0539885,0.038334,0.0193612,0.0165133,0.0325881,0.0365844,0.0399547,0.0235668,0.013312,0.018879,0.0576857,0,0.0282039,0.0737947,0.0332198,0,0,0.0213865,0,0,0.0338917,0.0606572,0.0285134,0.0590073,0.0240767,0.0814204,0.0607498,0.0446864,0.072813,0.0677963,0.0270124,0.04597,0.054449,0.0928034,0.0236215,0.0237484,0.00844775,0.0185187,0.0265175,0.0299605,0,0,0,0,0,0,0,0,0,0.0771841,0
1124,0.0662942,0.0425258,0,0,0,0,0,0,0.0480908,0,0.0226231,0.0772413,0,0,0.018819,0,0,0.032737,0.0740106,0.0294111,0.0380357,0.0162325,0.0698955,0.0555676,0.0352368,0.0461276,0.0539984,0.0383478,0.0193813,0.0165274,0.0326413,0.0366169,0.0398199,0.0235058,0.013227,0.0189176,0.0576436,0,0.0281604,0.0737694,0.0330708,0,0,0.0205432,0,0,0.0342792,0.0606604,0.0285641,0.058992,0.0240545,0.0815162,0.060795,0.0446704,0.0728444,0.0678038,0.0269875,0.0459844,0.0544159,0.0927834,0.0236031,0.024217,0.00826859,0.0190478,0.026545,0.0300036,0,0,0,0,0,0,0,0,0,0.0771483,0
1125,0.0662624,0.0425847,0,0,0,0,0,0,0.0479948,0,0.0227367,0.077251,0,0,0.0188697,0,0,0.0326842,0.073987,0.0295115,0.0380559,0.0162347,0.0699719,0.0556329,0.0352258,0.04612,0.0540153,0.0383672,0.0193808,0.0165133,0.0327465,0.0366844,0.0396332,0.0234349,0.0131757,0.0189327,0.0576042,0,0.0281584,0.0737602,0.0330457,0,0,0.0205582,0,0,0.0342888,0.0606498,0.0286133,0.0589765,0.0240442,0.0815791,0.0608614,0.0446883,0.07288,0.0677993,0.0269603,0.04598,0.0543999,0.0927594,0.0236504,0.0243037,0.00828772,0.0190918,0.0266023,0.0300075,0,0,0,0,0,0,0,0,0,0.0771162,0
1126,0.066189,0.0427396,0,0,0,0,0,0,0.0478649,0,0.022901,0.0772862,0,0,0.0189518,0,0,0.032658,0.0739464,0.0295557,0.0380872,0.0162279,0.070038,0.055742,0.0352471,0.0461004,0.0540594,0.0383901,0.0193874,0.0164847,0.0328681,0.0367887,0.039411,0.0233852,0.0132047,0.0188688,0.0576213,0,0.0281627,0.0737698,0.0331102,0,0,0.0211805,0,0,0.0340604,0.060624,0.028695,0.0589758,0.0239988,0.0816095,0.0609387,0.0447279,0.0728986,0.067822,0.0269526,0.045958,0.0543968,0.0927348,0.0236506,0.0240763,0.00834672,0.0188345,0.026681,0.0299701,0,0,0,0,0,0,0,0,0,0.0770861,0
1127,0.0662068,0.042716,0,0,0,0,0,0,0.0477173,0,0.0230621,0.0772669,0,0,0.0190025,0,0,0.032618,0.0739052,0.02954,0.0381091,0.0162159,0.070134,0.0558981,0.0352992,0.0461076,0.0541115,0.038389,0.0193826,0.0164775,0.0329835,0.0368789,0.039216,0.0233499,0.013119,0.0189134,0.057714,0,0.0281072,0.073746,0.0330217,0,0,0.020538,0,0,0.0343639,0.0606033,0.0287877,0.0589804,0.0239046,0.0816788,0.0609855,0.0447431,0.0729429,0.0678524,0.0269671,0.0459383,0.0543686,0.0926948,0.0236427,0.0243409,0.00832551,0.0191838,0.026702,0.0300142,0,0,0,0,0,0,0,0,0,0.0770718,0
1128,0.0661958,0.0427649,0,0,0,0,0,0,0.0475606,0,0.0232189,0.0772454,0,0,0.0190397,0,0,0.032579,0.0739075,0.0294871,0.0381516,0.016164,0.0701868,0.0559662,0.0353198,0.0461178,0.054152,0.0383954,0.0193645,0.0164793,0.0330647,0.0369412,0.0390734,0.0233635,0.0130751,0.0189407,0.0576508,0,0.0280725,0.07375,0.033045,0,0,0.0205644,0,0,0.0343694,0.0605901,0.0288436,0.0589893,0.0238718,0.081713,0.061043,0.0447542,0.0729735,0.0678541,0.0269947,0.0459278,0.054359,0.0926707,0.0236951,0.0243135,0.0083389,0.0192237,0.0267352,0.0300112,0,0,0,0,0,0,0,0,0,0.0770543,0
1129,0.0662005,0.0428122,0,0,0,0,0,0,0.0473546,0,0.0233998,0.0772364,0,0,0.0190691,0,0,0.03255,0.0739313,0.0296024,0.0381883,0.0160805,0.0702102,0.0560631,0.0353433,0.0461316,0.0541891,0.0384171,0.0193728,0.0164784,0.0331645,0.037009,0.0388664,0.023401,0.0130577,0.0189584,0.0575811,0,0.0281961,0.0737694,0.0331039,0,0,0.0206149,0,0,0.034348,0.0605707,0.0288606,0.0589796,0.0238876,0.0817341,0.0610809,0.0447629,0.0729927,0.0678618,0.0270168,0.0459318,0.0543437,0.092648,0.0237196,0.0242638,0.00834808,0.019276,0.0267526,0.0300417,0,0,0,0,0,0,0,0,0,0.0770416,0
1130,0.0662237,0.0428328,0,0,0,0,0,0,0.0471059,0,0.0236571,0.0772437,0,0,0.0190822,0,0,0.032534,0.0738854,0.0296783,0.0382153,0.0160586,0.0702391,0.0561045,0.0353714,0.0461828,0.0542277,0.0384305,0.0193619,0.0164445,0.0333005,0.0370972,0.0385517,0.0234384,0.0130409,0.0189767,0.0575472,0,0.0282647,0.0737512,0.033137,0,0,0.020599,0,0,0.0343498,0.060555,0.0288743,0.0589663,0.023888,0.0817534,0.0611261,0.044768,0.0730032,0.06786,0.0270141,0.0459076,0.0543163,0.092642,0.0237086,0.0242705,0.00830913,0.0193363,0.0267503,0.0300721,0,0,0,0,0,0,0,0,0,0.0770407,0
1131,0.0662376,0.042841,0,0,0,0,0,0,0.0468418,0,0.0239057,0.0772435,0,0,0.0190922,0,0,0.0325408,0.0738569,0.0297217,0.0382202,0.0160348,0.0702785,0.0560742,0.0353921,0.0462223,0.0542623,0.0384523,0.0193392,0.0164145,0.0334339,0.0372104,0.038265,0.0234885,0.0130272,0.019,0.0575368,0,0.0282399,0.073714,0.033171,0,0,0.0205815,0,0,0.0343402,0.0605418,0.0288895,0.0589608,0.0238994,0.0817674,0.0611748,0.0447787,0.0729988,0.0678453,0.026992,0.0459016,0.0542996,0.0926425,0.0237024,0.0243311,0.0082856,0.0193677,0.0267265,0.0300888,0,0,0,0,0,0,0,0,0,0.077034,0
1132,0.06624,0.0428633,0,0,0,0,0,0,0.046604,0,0.024103,0.0772296,0,0,0.0190994,0,0,0.0325418,0.0738739,0.0297542,0.0382205,0.0160214,0.070327,0.056109,0.0354087,0.0462395,0.0542795,0.0384828,0.0193261,0.0163823,0.0335395,0.0373335,0.0380995,0.0235387,0.0130338,0.0190043,0.0575406,0,0.0281803,0.073692,0.0332237,0,0,0.0205744,0,0,0.0343112,0.060533,0.0289222,0.0589528,0.0239288,0.0817766,0.061207,0.0447867,0.0730018,0.0678388,0.026972,0.0458995,0.0542793,0.0926439,0.0236911,0.0244522,0.00828583,0.019377,0.0267157,0.0301128,0,0,0,0,0,0,0,0,0,0.077018,0
1133,0.066268,0.0429129,0,0,0,0,0,0,0.0464128,0,0.0242349,0.077213,0,0,0.0191129,0,0,0.0325504,0.0739204,0.0297402,0.0382269,0.0159999,0.0703614,0.056201,0.0354183,0.0462638,0.054291,0.038526,0.019299,0.0163663,0.0335737,0.0374799,0.0380888,0.0235776,0.0130502,0.0189989,0.0575636,0,0.0281162,0.073687,0.0332233,0,0,0.0205619,0,0,0.0343123,0.0605204,0.0289556,0.0589507,0.0239541,0.0817922,0.0612079,0.0447864,0.073007,0.0678383,0.0269629,0.045846,0.0542772,0.0926601,0.0236801,0.0245244,0.00825844,0.0194054,0.0267174,0.0301355,0,0,0,0,0,0,0,0,0,0.0769973,0
1134,0.0663043,0.0429571,0,0,0,0,0,0,0.0462152,0,0.0244028,0.077211,0,0,0.0191225,0,0,0.0325688,0.0739093,0.0296316,0.0382527,0.0159615,0.0704022,0.0562178,0.0354062,0.0462894,0.054301,0.0385487,0.0192595,0.016329,0.0336303,0.0375616,0.0380071,0.0235938,0.0130589,0.018994,0.0575975,0,0.0281674,0.0736792,0.033183,0,0,0.0205505,0,0,0.0343153,0.0604991,0.0289474,0.0589514,0.023949,0.0818292,0.0611921,0.0447942,0.0730205,0.0678447,0.0269424,0.0458096,0.0542745,0.0926676,0.0236941,0.0245619,0.00823695,0.0194425,0.026716,0.0301576,0,0,0,0,0,0,0,0,0,0.0770101,0
1135,0.0663482,0.0429788,0,0,0,0,0,0,0.0460263,0,0.0245953,0.0771909,0,0,0.0191256,0,0,0.0325976,0.0738658,0.0296357,0.0382775,0.0159634,0.0704409,0.0562019,0.0354185,0.0463299,0.0543214,0.0385527,0.0192484,0.0163108,0.0337229,0.0376454,0.0378438,0.0235946,0.0130745,0.0189898,0.0576005,0,0.0282121,0.0736735,0.0331826,0,0,0.0205565,0,0,0.0343179,0.0604873,0.0289301,0.0589717,0.0239588,0.0818612,0.0611944,0.0448108,0.0730317,0.0678456,0.0269245,0.0458124,0.0542812,0.0926684,0.0236995,0.0246118,0.00823157,0.0194593,0.0267085,0.0301974,0,0,0,0,0,0,0,0,0,0.0770387,0
1136,0.0663651,0.0430023,0,0,0,0,0,0,0.045822,0,0.0247786,0.0771464,0,0,0.0191099,0,0,0.0326306,0.0738183,0.0297679,0.0382892,0.0159832,0.0704729,0.0562428,0.0354616,0.0463782,0.0543475,0.0385563,0.0192582,0.016326,0.03383,0.0377283,0.037648,0.02358,0.0131037,0.0189505,0.0576205,0,0.0282185,0.0736835,0.0332366,0,0,0.0205843,0,0,0.0343176,0.0604732,0.0289102,0.0589978,0.0239835,0.0818949,0.0612124,0.0448273,0.0730127,0.0678492,0.0269,0.045829,0.0542984,0.0926865,0.0237079,0.0246173,0.00822914,0.0194691,0.0267179,0.0302547,0,0,0,0,0,0,0,0,0,0.0770488,0
1137,0.0663814,0.043027,0,0,0,0,0,0,0.0456326,0,0.0249456,0.077094,0,0,0.0190934,0,0,0.0326405,0.0737702,0.0298233,0.0383004,0.0160037,0.0705017,0.0562497,0.0355235,0.046468,0.0543768,0.038577,0.019286,0.0163348,0.0339292,0.037758,0.0374821,0.0235742,0.0131305,0.0188923,0.0576458,0,0.0281964,0.0737208,0.0332754,0,0,0.0206008,0,0,0.0343082,0.0604482,0.0289019,0.0589991,0.0240071,0.0819315,0.0612195,0.0448348,0.0730085,0.0678526,0.0268992,0.0458367,0.0543137,0.0927,0.023702,0.0245131,0.00821896,0.019473,0.0267277,0.0302884,0,0,0,0,0,0,0,0,0,0.0770674,0
1138,0.0664067,0.0430661,0,0,0,0,0,0,0.0454771,0,0.0250373,0.0770566,0,0,0.0190879,0,0,0.0326277,0.0738262,0.0300236,0.0382752,0.0160389,0.0705031,0.0562329,0.0355608,0.0465741,0.0543811,0.0385866,0.0193224,0.0163552,0.0339858,0.0376776,0.0374136,0.0235615,0.0131504,0.0188394,0.0576452,0,0.0281716,0.0737351,0.033299,0,0,0.0205806,0,0,0.0343142,0.0604243,0.0288964,0.0589986,0.0240203,0.0819498,0.0612226,0.0448287,0.0730175,0.0678623,0.0269169,0.0458476,0.0543273,0.0926953,0.0237014,0.0243978,0.00820982,0.0194684,0.026722,0.0303056,0,0,0,0,0,0,0,0,0,0.0770734,0
1139,0.06643,0.0431308,0,0,0,0,0,0,0.0453183,0,0.0251981,0.0770521,0,0,0.0190923,0,0,0.0326488,0.073858,0.0301192,0.0382468,0.0160511,0.0704875,0.0562576,0.0355776,0.046558,0.0543499,0.0385822,0.019353,0.0163788,0.034056,0.0376934,0.0372752,0.0235441,0.0131904,0.0188017,0.0576531,0,0.0281503,0.0737194,0.0333251,0,0,0.020557,0,0,0.0343499,0.0604264,0.0288642,0.0589991,0.0240244,0.0819668,0.0612194,0.0448306,0.073046,0.0678779,0.0269257,0.0458629,0.0543211,0.0926753,0.0237064,0.0242808,0.00821817,0.0194226,0.0267276,0.0303133,0,0,0,0,0,0,0,0,0,0.0770716,0
1140,0.066444,0.0431594,0,0,0,0,0,0,0.0451656,0,0.0253511,0.0770558,0,0,0.0191042,0,0,0.0326825,0.0738757,0.0300419,0.0382235,0.0160056,0.0704588,0.0562602,0.0355901,0.0465432,0.0543448,0.0385739,0.0193411,0.0163939,0.0341134,0.037789,0.0371765,0.0235368,0.0132375,0.0187769,0.0576705,0,0.0281381,0.0737115,0.0333621,0,0,0.0205932,0,0,0.0343364,0.0604287,0.0288453,0.0589961,0.0240291,0.0819758,0.0611977,0.0448499,0.0730732,0.067893,0.026921,0.0458635,0.0543174,0.0926689,0.0237056,0.0242416,0.00823886,0.0193765,0.0267417,0.030329,0,0,0,0,0,0,0,0,0,0.0770468,0
