Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75,RTIBA,RTIB
1449,0.0696736,0.0485532,0,0,0,0,0,0,0.0443295,0,0.0260931,0.0743413,0,0,0.0178295,0,0,0.0320149,0.0735744,0.0301773,0.038482,0.0166609,0.0725377,0.054778,0.0366351,0.0463375,0.0551769,0.0400111,0.0200055,0.0173241,0.0350205,0.0380491,0.0350254,0.0194621,0.0104884,0.0162935,0.0580672,0,0.0268741,0.0727627,0.0309359,0,0,0.0167704,0,0,0.0364314,0.0631713,0.0283946,0.0567369,0.0241577,0.0822824,0.0626411,0.045193,0.074124,0.069689,0.028715,0.0544691,0.0927665,0.0244988,0.0274309,0.00881963,0.0178444,0.0311049,0.0324061,0,0,0,0,0,0,0,0,0,0.046014,0.0775464
1450,0.0696956,0.0485725,0,0,0,0,0,0,0.044259,0,0.0261652,0.0743566,0,0,0.0178294,0,0,0.0320301,0.0735727,0.0301739,0.0384006,0.0166266,0.072499,0.0547641,0.0366404,0.0463179,0.0551554,0.0399904,0.0200001,0.01733,0.0350742,0.0380345,0.0349072,0.0194699,0.0105357,0.0162488,0.058113,0,0.0268468,0.0727626,0.0308797,0,0,0.0167948,0,0,0.0363961,0.0631722,0.0283993,0.0567736,0.0241569,0.0822636,0.0625675,0.0451785,0.0741314,0.0697157,0.0287164,0.0544685,0.092761,0.0245458,0.0273515,0.00879519,0.0178035,0.0311058,0.0324775,0,0,0,0,0,0,0,0,0,0.0460323,0.0775428
1451,0.069729,0.0486006,0,0,0,0,0,0,0.0442253,0,0.0262108,0.0743697,0,0,0.0178274,0,0,0.0320393,0.0735784,0.0301565,0.0383518,0.0166176,0.0724395,0.0547566,0.0365844,0.0462991,0.0551438,0.0399741,0.0200018,0.0173212,0.0350941,0.0380126,0.0348455,0.0194689,0.0105707,0.0162703,0.0580759,0,0.0268053,0.0727621,0.0308179,0,0,0.0168238,0,0,0.036339,0.063171,0.0283956,0.0567968,0.024157,0.0822499,0.0625085,0.0451507,0.0741277,0.0697224,0.0287212,0.0544473,0.0927624,0.024555,0.0271995,0.00878161,0.0177493,0.031134,0.0325359,0,0,0,0,0,0,0,0,0,0.0460457,0.0775742
1452,0.0697688,0.04864,0,0,0,0,0,0,0.0441961,0,0.0262393,0.0743774,0,0,0.0178106,0,0,0.0320648,0.0735886,0.0301382,0.0383292,0.016592,0.072367,0.0547491,0.0364947,0.0462999,0.0551376,0.0399669,0.0200084,0.0173056,0.0350877,0.0380328,0.0348003,0.0194542,0.0105595,0.0162995,0.0580238,0,0.0268365,0.07277,0.030764,0,0,0.0167967,0,0,0.0363027,0.0631459,0.0283959,0.0568254,0.0241439,0.0822248,0.062458,0.0452026,0.0741348,0.0697338,0.0287214,0.0544337,0.0927491,0.0245428,0.0271072,0.0087619,0.0177231,0.0312082,0.0325855,0,0,0,0,0,0,0,0,0,0.0460318,0.0775803
1453,0.0698257,0.0486733,0,0,0,0,0,0,0.0441992,0,0.0262262,0.074402,0,0,0.0177525,0,0,0.0320903,0.0735992,0.0301156,0.0383066,0.0165537,0.0723011,0.0547593,0.0364709,0.0463043,0.0551084,0.0399594,0.0199996,0.0173049,0.0350728,0.0380674,0.0347849,0.0194683,0.0105116,0.0163942,0.0579659,0,0.0268615,0.0727654,0.0307175,0,0,0.0166737,0,0,0.0363248,0.0631438,0.0283538,0.0568402,0.0241664,0.0821882,0.0624284,0.045339,0.0741235,0.0697514,0.0287202,0.0544441,0.0927342,0.0244961,0.0271177,0.00890844,0.0176224,0.0312832,0.0326486,0,0,0,0,0,0,0,0,0,0.0460383,0.0775949
1454,0.0698619,0.0487047,0,0,0,0,0,0,0.0441949,0,0.0262404,0.0744277,0,0,0.0177708,0,0,0.0320755,0.0736102,0.0300952,0.0382791,0.0165383,0.0722336,0.0548113,0.0365147,0.0462818,0.0550833,0.039953,0.0200052,0.0173103,0.0350926,0.03808,0.03474,0.0194657,0.0105535,0.0163022,0.0579457,0,0.0268935,0.0727756,0.0306943,0,0,0.0166248,0,0,0.0363124,0.0631617,0.0282633,0.056852,0.0241782,0.0821334,0.0624105,0.0453678,0.0741183,0.0697629,0.0287077,0.0544464,0.0926923,0.0244663,0.0272042,0.00885686,0.0176375,0.0313886,0.0327223,0,0,0,0,0,0,0,0,0,0.0460549,0.0775981
1455,0.069898,0.0486852,0,0,0,0,0,0,0.044209,0,0.0262347,0.0744338,0,0,0.0177706,0,0,0.0320837,0.0736247,0.0300879,0.0382635,0.0165399,0.0721577,0.0548413,0.0365106,0.0462769,0.0550735,0.0399649,0.0200012,0.0173032,0.0351138,0.0380684,0.0347282,0.0194828,0.0105538,0.0162867,0.0579458,0,0.0268392,0.0728061,0.0306755,0,0,0.0166416,0,0,0.0362861,0.0631854,0.0282929,0.0568744,0.0241526,0.0820778,0.0624098,0.045355,0.0741267,0.0697542,0.0287125,0.0544519,0.0926346,0.0244861,0.0272484,0.00882582,0.0176472,0.0314697,0.0327854,0,0,0,0,0,0,0,0,0,0.0460612,0.0775849
1456,0.0699346,0.0486449,0,0,0,0,0,0,0.0442399,0,0.0261814,0.0744256,0,0,0.0177818,0,0,0.0321269,0.0736236,0.030082,0.0382554,0.0165405,0.0720741,0.0548752,0.0364229,0.0462518,0.0550635,0.0399661,0.0199763,0.0173072,0.0350955,0.0380329,0.0347751,0.0194776,0.0105706,0.0162775,0.0579397,0,0.0268534,0.0728545,0.0306565,0,0,0.0166428,0,0,0.036276,0.0632223,0.0283144,0.0568883,0.0241515,0.0820101,0.0624065,0.0453651,0.0741283,0.0697464,0.0287259,0.0544672,0.0926544,0.0244929,0.0272609,0.00882216,0.0176548,0.031499,0.0328405,0,0,0,0,0,0,0,0,0,0.0460737,0.0775857
1457,0.069962,0.0486301,0,0,0,0,0,0,0.0443018,0,0.026046,0.0744203,0,0,0.0178065,0,0,0.0321578,0.0736225,0.0300558,0.0382297,0.0165515,0.0719987,0.0549384,0.0363751,0.0461887,0.0550583,0.0399693,0.0199386,0.0173174,0.0350249,0.0379812,0.0349127,0.0194671,0.0105796,0.0162816,0.0579417,0,0.0269065,0.072895,0.0306203,0,0,0.0166218,0,0,0.0362757,0.0632581,0.0282817,0.0569055,0.0241681,0.0819474,0.0624011,0.0453721,0.074134,0.0697278,0.028732,0.0544776,0.0927109,0.0244933,0.0272917,0.00885119,0.0176336,0.0315084,0.032896,0,0,0,0,0,0,0,0,0,0.0460795,0.0775983
1458,0.0699501,0.0486052,0,0,0,0,0,0,0.0442642,0,0.0261225,0.0744399,0,0,0.0177975,0,0,0.0321254,0.073643,0.0300385,0.0382226,0.0165393,0.0719492,0.0549631,0.0363607,0.0462085,0.055043,0.0399349,0.0199424,0.0173102,0.0350597,0.0380292,0.0347629,0.0194604,0.0105699,0.0162597,0.0579345,0,0.0268891,0.0729141,0.0305629,0,0,0.0166589,0,0,0.0362615,0.0632834,0.0282931,0.0569346,0.024147,0.0819151,0.0623869,0.0453962,0.0741558,0.0697257,0.028727,0.054455,0.0927168,0.0244889,0.0273167,0.00884311,0.0176088,0.0315024,0.0329151,0,0,0,0,0,0,0,0,0,0.0460919,0.0775898
1459,0.06994,0.048581,0,0,0,0,0,0,0.0442787,0,0.0261783,0.0744554,0,0,0.0177716,0,0,0.0320788,0.073672,0.0300134,0.0381852,0.0165445,0.0719072,0.0549719,0.0363989,0.0462268,0.0550419,0.0399076,0.0199583,0.017297,0.0350802,0.0380547,0.0346578,0.0194565,0.0105816,0.0162311,0.0579322,0,0.0270083,0.0729002,0.0304865,0,0,0.016725,0,0,0.0362656,0.0633232,0.0283155,0.056965,0.0241456,0.0818831,0.0623663,0.0454277,0.0741565,0.0697212,0.028721,0.0544246,0.0926876,0.0244989,0.0273147,0.00884965,0.0176026,0.0315135,0.0329365,0,0,0,0,0,0,0,0,0,0.0461011,0.07758
1460,0.0699387,0.0485689,0,0,0,0,0,0,0.0443171,0,0.026201,0.0744642,0,0,0.0177408,0,0,0.0320805,0.0736967,0.0299814,0.0381244,0.0165353,0.0718589,0.0549712,0.0363441,0.0462075,0.0550315,0.0398928,0.0199367,0.0172864,0.035092,0.0380357,0.0346063,0.0194518,0.0105746,0.0162314,0.0579517,0,0.0270743,0.0728945,0.0304036,0,0,0.0167643,0,0,0.0362743,0.063354,0.0283573,0.0570005,0.0241553,0.0818589,0.0623301,0.0454235,0.074149,0.0697307,0.0287227,0.054421,0.0926335,0.0245162,0.0272281,0.00887077,0.01759,0.0315374,0.0329605,0,0,0,0,0,0,0,0,0,0.0460966,0.0775749
1461,0.0699475,0.0485492,0,0,0,0,0,0,0.0443493,0,0.026164,0.07447,0,0,0.017745,0,0,0.0321245,0.073722,0.0299197,0.0380547,0.016548,0.0717972,0.0549585,0.0362759,0.0461673,0.0550029,0.0398696,0.0199143,0.0172813,0.0350716,0.0380106,0.0345917,0.0194116,0.0105939,0.0162423,0.0579207,0,0.0270725,0.0729097,0.0303379,0,0,0.0167461,0,0,0.0362333,0.0633952,0.0283759,0.057038,0.0241236,0.0818437,0.0622824,0.0453582,0.0741317,0.0697204,0.0287225,0.0544386,0.0926315,0.0245128,0.02721,0.00889042,0.0175179,0.0315623,0.032988,0,0,0,0,0,0,0,0,0,0.0460788,0.0775941
1462,0.0699603,0.0485127,0,0,0,0,0,0,0.0443943,0,0.0260803,0.0744776,0,0,0.0176864,0,0,0.0322022,0.0737522,0.0298471,0.0379978,0.0165642,0.0717513,0.0549235,0.0362377,0.0461289,0.0549627,0.0398308,0.0199165,0.0172585,0.0350453,0.0379798,0.034607,0.0194031,0.0105489,0.0163702,0.0578662,0,0.0270645,0.0729476,0.030303,0,0,0.0166859,0,0,0.0362083,0.0634412,0.0283718,0.0570828,0.0240443,0.0818596,0.0622262,0.0452059,0.0741121,0.0696781,0.028723,0.0544536,0.0926482,0.0244707,0.0272108,0.00889825,0.0174746,0.031567,0.0330162,0,0,0,0,0,0,0,0,0,0.046089,0.0776111
1463,0.0699523,0.0484979,0,0,0,0,0,0,0.0445038,0,0.0259807,0.0744792,0,0,0.0177385,0,0,0.0321746,0.0737799,0.02978,0.0379341,0.0165709,0.0716954,0.0549364,0.0362355,0.046064,0.0549392,0.0398019,0.0198985,0.01717,0.034984,0.0379509,0.0346999,0.0193689,0.0106224,0.0162345,0.0578735,0,0.0270846,0.0729684,0.0302958,0,0,0.0166858,0,0,0.0361767,0.0634869,0.0283703,0.0571163,0.0240255,0.08186,0.0621765,0.0451375,0.0740985,0.0696532,0.0286957,0.0544687,0.0926479,0.0244324,0.0272087,0.00891927,0.0174087,0.0315889,0.0330605,0,0,0,0,0,0,0,0,0,0.0461278,0.0776408
1464,0.0699496,0.0484775,0,0,0,0,0,0,0.0446151,0,0.0258433,0.0744789,0,0,0.0176901,0,0,0.0320543,0.073802,0.0297057,0.0378551,0.0165678,0.0716438,0.0549205,0.0361943,0.045978,0.0549193,0.0397741,0.0198798,0.017069,0.0348893,0.0378774,0.0348517,0.0193552,0.0105934,0.0161781,0.0578958,0,0.0271165,0.0729846,0.0303059,0,0,0.0166901,0,0,0.0361841,0.0635344,0.0284048,0.0571307,0.024028,0.0818462,0.0621445,0.0451261,0.0741065,0.0696708,0.0286611,0.0544469,0.0926316,0.024417,0.0272151,0.00894104,0.0173842,0.0315881,0.033097,0,0,0,0,0,0,0,0,0,0.046126,0.0776375
1465,0.0699318,0.0484527,0,0,0,0,0,0,0.0446492,0,0.0257745,0.0744763,0,0,0.0176086,0,0,0.0318979,0.0738327,0.0296451,0.0377816,0.0165237,0.071599,0.0549162,0.0361627,0.0459685,0.0549048,0.0397374,0.0198503,0.0170871,0.0348607,0.0378863,0.0348548,0.0193477,0.0105068,0.0161533,0.0579335,0,0.0271159,0.0729955,0.0303047,0,0,0.0166916,0,0,0.0362104,0.0635802,0.0284498,0.0571545,0.0240467,0.0818401,0.0621029,0.0451184,0.0741324,0.0697076,0.0286302,0.0544155,0.0926087,0.0244593,0.0272192,0.00897624,0.0173854,0.0315862,0.0330996,0,0,0,0,0,0,0,0,0,0.0461253,0.0776217
1466,0.0699272,0.0484387,0,0,0,0,0,0,0.0447156,0,0.0256487,0.0744421,0,0,0.0176047,0,0,0.0319518,0.07384,0.0295784,0.0376994,0.016508,0.0715427,0.0549094,0.0361582,0.0459242,0.0548784,0.0397098,0.0198306,0.0170248,0.0347925,0.0378036,0.03497,0.0193722,0.0104859,0.0162164,0.0579811,0,0.0270556,0.0730311,0.0303169,0,0,0.0167107,0,0,0.0362249,0.0636201,0.0284631,0.0571886,0.0240345,0.0818445,0.0620704,0.0450979,0.0741451,0.0697335,0.0286234,0.0543956,0.0925963,0.0245229,0.0272133,0.00900434,0.0174061,0.0315688,0.0331125,0,0,0,0,0,0,0,0,0,0.0461227,0.0776055
1467,0.0699172,0.0484575,0,0,0,0,0,0,0.0447752,0,0.0255639,0.0744406,0,0,0.0177422,0,0,0.0319902,0.073852,0.0295206,0.0376145,0.016531,0.0714747,0.0549438,0.0361548,0.0458839,0.0548537,0.0396671,0.0198145,0.0169749,0.0347428,0.0376834,0.0350308,0.0193351,0.0107259,0.0158948,0.0580336,0,0.0269906,0.0730457,0.030317,0,0,0.0170374,0,0,0.0361509,0.063669,0.0284629,0.0572214,0.0240205,0.0818414,0.0620316,0.0450781,0.0741489,0.0697402,0.0286416,0.0544018,0.0926053,0.0245726,0.0271549,0.00920482,0.0170868,0.0315704,0.033146,0,0,0,0,0,0,0,0,0,0.0461039,0.0776088
1468,0.0699215,0.0484142,0,0,0,0,0,0,0.0448651,0,0.0255074,0.0744582,0,0,0.0176871,0,0,0.0320307,0.0738544,0.029485,0.0375572,0.0165733,0.0714446,0.0549301,0.0360667,0.0458685,0.0548698,0.0396349,0.0197787,0.0169485,0.0347061,0.037628,0.0350628,0.0193757,0.0106781,0.0160129,0.0580087,0,0.0270311,0.0730337,0.0302732,0,0,0.0169653,0,0,0.0362082,0.0637217,0.0284808,0.0572578,0.0240433,0.0818676,0.0619997,0.0450967,0.0741581,0.0697201,0.0286414,0.054403,0.0926069,0.0245656,0.027147,0.00911135,0.0171812,0.0315281,0.0331802,0,0,0,0,0,0,0,0,0,0.046097,0.0776113
1469,0.069913,0.0483759,0,0,0,0,0,0,0.0449142,0,0.0254425,0.074469,0,0,0.0176474,0,0,0.0320355,0.0738675,0.0294606,0.0374912,0.0166038,0.071406,0.0549781,0.0360122,0.0458479,0.0548445,0.0396089,0.0197547,0.016968,0.0347005,0.0375667,0.0350678,0.0193933,0.0106083,0.0160863,0.0579719,0,0.0270357,0.0730097,0.0302202,0,0,0.0169324,0,0,0.0362354,0.0637623,0.0285269,0.057308,0.024064,0.0819063,0.0619796,0.0451254,0.0741669,0.0697159,0.0286147,0.0543847,0.0925983,0.0245445,0.0271697,0.009078,0.0172125,0.0314964,0.0332108,0,0,0,0,0,0,0,0,0,0.0461001,0.0775729
1470,0.0699033,0.0483743,0,0,0,0,0,0,0.0449384,0,0.0254216,0.0744654,0,0,0.0176126,0,0,0.0320512,0.0738952,0.0294413,0.037397,0.0166101,0.0713631,0.0550681,0.0360199,0.0458362,0.0548474,0.0395833,0.0197399,0.0169703,0.0346996,0.0376017,0.0350459,0.0194301,0.0105536,0.0161429,0.0579509,0,0.0269498,0.0729768,0.0301773,0,0,0.0168966,0,0,0.0362358,0.0638,0.0285753,0.0573681,0.0240263,0.0819625,0.0619639,0.0451457,0.0741678,0.069719,0.0285562,0.0543674,0.0925946,0.0245286,0.0272163,0.00904343,0.0172425,0.0314681,0.0332566,0,0,0,0,0,0,0,0,0,0.0460968,0.0775262
1471,0.0698909,0.0483736,0,0,0,0,0,0,0.0449803,0,0.0254311,0.0744646,0,0,0.0175878,0,0,0.0320616,0.0739084,0.0294353,0.0372959,0.0166086,0.0713399,0.0551475,0.0360239,0.0458338,0.0548624,0.0395683,0.0197227,0.0169379,0.0346893,0.0376915,0.0350373,0.0194899,0.0105231,0.0161877,0.0579849,0,0.0268951,0.0729659,0.0301412,0,0,0.016855,0,0,0.0362287,0.0638349,0.0285981,0.0574258,0.0239264,0.082038,0.0619375,0.0451944,0.0741541,0.0697036,0.0285589,0.0543624,0.0925803,0.0245122,0.027241,0.00901265,0.0172592,0.0314412,0.03332,0,0,0,0,0,0,0,0,0,0.0460726,0.0775012
1472,0.0699019,0.0483511,0,0,0,0,0,0,0.0449768,0,0.0254715,0.0744638,0,0,0.0175816,0,0,0.0320628,0.0739115,0.0294437,0.0372078,0.0165884,0.0713197,0.055245,0.0360015,0.0458155,0.0548665,0.0395598,0.019713,0.0169757,0.0346996,0.0376684,0.0349921,0.0195378,0.0104949,0.0162609,0.0580557,0,0.0268886,0.07295,0.0300943,0,0,0.0168407,0,0,0.0361916,0.0638695,0.0285986,0.057494,0.0238631,0.0821195,0.0618843,0.0453512,0.0741542,0.0697122,0.0286471,0.0543516,0.0925839,0.0245165,0.0271125,0.0089919,0.0172296,0.0314124,0.0333968,0,0,0,0,0,0,0,0,0,0.0460504,0.0774898
1473,0.0699218,0.0483233,0,0,0,0,0,0,0.0449216,0,0.0255999,0.0744741,0,0,0.0175735,0,0,0.0320982,0.0739059,0.0294841,0.0371024,0.0165502,0.0713103,0.0553349,0.0359979,0.0458153,0.0548371,0.0395468,0.0196953,0.0171358,0.034753,0.0376194,0.0348599,0.0196058,0.0104991,0.0163175,0.0580954,0,0.026958,0.0729384,0.0300406,0,0,0.0168338,0,0,0.0361192,0.0638884,0.0286258,0.0575667,0.0238561,0.082199,0.0618252,0.0454513,0.0741706,0.0697409,0.0287481,0.0543249,0.0925748,0.0245212,0.0270058,0.00896384,0.0171764,0.0313634,0.0334708,0,0,0,0,0,0,0,0,0,0.0460225,0.0774921
1474,0.0699301,0.0482892,0,0,0,0,0,0,0.0448622,0,0.025682,0.0744679,0,0,0.0175523,0,0,0.0321095,0.0739201,0.0294933,0.036979,0.016532,0.0713121,0.055437,0.0360121,0.0458112,0.0548154,0.0395243,0.019689,0.0172243,0.0348079,0.0376216,0.0347331,0.0196838,0.0104623,0.0163603,0.0581263,0,0.0270912,0.0729081,0.0299745,0,0,0.0168467,0,0,0.0360856,0.0639049,0.0286307,0.057653,0.0238744,0.0822857,0.0617437,0.0454918,0.0742027,0.0697757,0.0287961,0.0543229,0.0925457,0.024574,0.0269417,0.00895036,0.0171303,0.0313126,0.0335448,0,0,0,0,0,0,0,0,0,0.0459969,0.0774812
1475,0.069928,0.0482367,0,0,0,0,0,0,0.0448506,0,0.0256567,0.0744352,0,0,0.0175315,0,0,0.0321303,0.0739567,0.0294891,0.0368774,0.0165232,0.0712985,0.055544,0.0360258,0.0458036,0.0548086,0.0394937,0.0196786,0.0172343,0.0348232,0.03764,0.0346874,0.0197692,0.0104116,0.0163903,0.0582101,0,0.0270923,0.0728874,0.0299263,0,0,0.0168605,0,0,0.0360804,0.0639305,0.0286099,0.0577284,0.0239069,0.0823587,0.0616242,0.0454865,0.0742356,0.0698191,0.0288116,0.0542591,0.0925207,0.0246421,0.0269264,0.00898198,0.0170775,0.0312731,0.0336182,0,0,0,0,0,0,0,0,0,0.0459825,0.0774295
1476,0.0699117,0.0481874,0,0,0,0,0,0,0.0448235,0,0.0256703,0.0744043,0,0,0.017521,0,0,0.0321357,0.0740029,0.0294786,0.0368054,0.0165282,0.0712725,0.0556545,0.0360203,0.045797,0.0547933,0.0394522,0.0196822,0.0172406,0.034842,0.0376481,0.0346568,0.0198341,0.0103877,0.0164196,0.0582613,0,0.0270201,0.0728964,0.029899,0,0,0.0168287,0,0,0.036091,0.0639562,0.0286072,0.0578076,0.0239066,0.0824238,0.0615568,0.045503,0.0742692,0.0698554,0.0288224,0.0542142,0.0924853,0.0246971,0.0269515,0.00903915,0.0170173,0.0312254,0.0336763,0,0,0,0,0,0,0,0,0,0.0459781,0.077366
1477,0.0699061,0.048163,0,0,0,0,0,0,0.0447948,0,0.0256669,0.074395,0,0,0.017515,0,0,0.0321445,0.0740518,0.02946,0.0367095,0.0165439,0.0712331,0.0557619,0.0360146,0.0457954,0.0547862,0.0394072,0.0196855,0.0172876,0.0348568,0.0376328,0.0346447,0.0198693,0.0103537,0.0164516,0.058235,0,0.0270579,0.0729191,0.0298617,0,0,0.0167871,0,0,0.0361055,0.0639646,0.0286255,0.0578808,0.0239197,0.0824831,0.0615441,0.0455313,0.0743012,0.0698688,0.0288344,0.0542078,0.092478,0.024687,0.026902,0.00904827,0.0169712,0.0311489,0.0337408,0,0,0,0,0,0,0,0,0,0.0459736,0.0773267
1478,0.0699091,0.0481344,0,0,0,0,0,0,0.0447725,0,0.0257279,0.0744108,0,0,0.0175041,0,0,0.0321273,0.074079,0.0294672,0.0366136,0.0165445,0.0711999,0.0558573,0.0359917,0.0458155,0.0547599,0.0393591,0.019658,0.0173173,0.0348917,0.037652,0.034583,0.0199193,0.0103271,0.0164662,0.0582714,0,0.0270853,0.0729372,0.0298018,0,0,0.0167816,0,0,0.03607,0.0639915,0.0286161,0.057952,0.0239017,0.0825566,0.0614964,0.0455572,0.0743047,0.0699321,0.028854,0.0542224,0.0924696,0.0246905,0.0268428,0.00905442,0.0169316,0.0310668,0.0338023,0,0,0,0,0,0,0,0,0,0.0459365,0.0773028
1479,0.06991,0.048122,0,0,0,0,0,0,0.0447462,0,0.025715,0.0744098,0,0,0.0174975,0,0,0.0321136,0.0741136,0.0294685,0.0365121,0.0165353,0.0711631,0.0559627,0.0359959,0.0458172,0.0547431,0.0392957,0.0196367,0.0173358,0.034931,0.0376811,0.0345612,0.0199923,0.010305,0.0164776,0.0583175,0,0.0270295,0.0729505,0.0297443,0,0,0.0167696,0,0,0.0360848,0.0640166,0.0286054,0.0580254,0.0238539,0.0826349,0.0614301,0.0455714,0.0742792,0.0700646,0.0288881,0.0542054,0.0924752,0.0247407,0.0267769,0.00904972,0.0168877,0.0310158,0.0338714,0,0,0,0,0,0,0,0,0,0.045909,0.0772874
1480,0.0699004,0.0480911,0,0,0,0,0,0,0.0446808,0,0.0257204,0.0743939,0,0,0.0174794,0,0,0.0321129,0.0741536,0.0294685,0.0363918,0.0164586,0.0711315,0.0560812,0.0360106,0.0458199,0.0547454,0.0392336,0.0196542,0.0173179,0.0349872,0.0377395,0.0345211,0.0200815,0.0102756,0.0165047,0.0582533,0,0.0269878,0.0729331,0.0296854,0,0,0.016788,0,0,0.0360855,0.0640256,0.0286235,0.0581198,0.0238716,0.0827144,0.0613616,0.0455807,0.0742659,0.0701254,0.0289075,0.054195,0.0924661,0.0247716,0.02672,0.00903881,0.0168525,0.0309884,0.0339586,0,0,0,0,0,0,0,0,0,0.0459047,0.0772675
1481,0.069879,0.0480464,0,0,0,0,0,0,0.0446436,0,0.0256913,0.0743719,0,0,0.0174642,0,0,0.0321025,0.0742039,0.0294428,0.0362683,0.0164234,0.0711062,0.0562176,0.036035,0.04583,0.0547353,0.0391706,0.0196683,0.0171906,0.0349975,0.0377434,0.0345467,0.0201545,0.0102049,0.0165477,0.0582555,0,0.0268805,0.0728888,0.0295964,0,0,0.0168599,0,0,0.0360699,0.0640315,0.028654,0.0582149,0.023905,0.0827935,0.0612954,0.0456072,0.074276,0.0701077,0.028896,0.0542076,0.092442,0.0247838,0.0266696,0.00904198,0.0168221,0.0309756,0.0340574,0,0,0,0,0,0,0,0,0,0.045906,0.0772431
1482,0.0698854,0.048011,0,0,0,0,0,0,0.0446574,0,0.0256684,0.0743538,0,0,0.01745,0,0,0.0320611,0.0742545,0.0294359,0.0361771,0.0164475,0.0710602,0.0563569,0.0360862,0.0458375,0.0547272,0.0391206,0.0196713,0.0171378,0.0350007,0.0377214,0.0345862,0.0202138,0.0101072,0.0166304,0.0582275,0,0.0268604,0.0728755,0.0295006,0,0,0.0169269,0,0,0.0360474,0.0640456,0.0286661,0.0582961,0.0239656,0.0828875,0.0612133,0.0456641,0.0743005,0.070023,0.0289345,0.0542217,0.092457,0.0247811,0.0265868,0.0090676,0.0167514,0.0309425,0.034164,0,0,0,0,0,0,0,0,0,0.0459255,0.0772054
1483,0.0698878,0.0479966,0,0,0,0,0,0,0.0447152,0,0.0256117,0.0743566,0,0,0.0174532,0,0,0.0320512,0.0742961,0.0294421,0.0361225,0.0165392,0.0710221,0.0564774,0.0361514,0.0458581,0.0547157,0.0390677,0.0196517,0.0171539,0.0349627,0.0376608,0.034672,0.0202846,0.0100802,0.0166742,0.05825,0,0.0268719,0.0728845,0.0294198,0,0,0.0169813,0,0,0.0360203,0.0640586,0.028675,0.058384,0.0240019,0.0829913,0.0611221,0.0456791,0.0743037,0.0699998,0.0290315,0.0541972,0.0924724,0.0248061,0.0265046,0.0090871,0.0166739,0.0308961,0.0342756,0,0,0,0,0,0,0,0,0,0.0459457,0.0771769
1484,0.0698957,0.048008,0,0,0,0,0,0,0.0446784,0,0.025646,0.0743794,0,0,0.0174408,0,0,0.032022,0.0743363,0.0294737,0.0360366,0.0165805,0.0709772,0.0565835,0.0362059,0.0459006,0.0546983,0.039015,0.0196443,0.0172043,0.0349938,0.0376635,0.0346491,0.0203532,0.0100656,0.0166808,0.0583921,0,0.0268692,0.0728892,0.0293442,0,0,0.0170432,0,0,0.0360123,0.0640708,0.0286739,0.0584791,0.0240203,0.0830846,0.061039,0.0456884,0.0742812,0.0700282,0.0290814,0.0541957,0.0924836,0.0248463,0.0263984,0.00910656,0.0166171,0.030825,0.0343865,0,0,0,0,0,0,0,0,0,0.0459389,0.0771539
1485,0.0699022,0.0480114,0,0,0,0,0,0,0.044564,0,0.0257517,0.0743939,0,0,0.0174352,0,0,0.0320299,0.0743748,0.0295303,0.0359338,0.0165607,0.070949,0.0566675,0.0362298,0.0459561,0.0546948,0.0389579,0.019662,0.0173288,0.0350632,0.037725,0.0345819,0.020425,0.010086,0.0166481,0.0585742,0,0.0268668,0.0728831,0.0292712,0,0,0.0171071,0,0,0.0360505,0.064091,0.0286493,0.0585901,0.0240422,0.0831897,0.0609407,0.0456493,0.0742633,0.0700471,0.0291125,0.0542068,0.0924874,0.0248768,0.0262386,0.00912508,0.0165782,0.0307667,0.0344973,0,0,0,0,0,0,0,0,0,0.0459267,0.0771185
1486,0.0699173,0.0479771,0,0,0,0,0,0,0.0443991,0,0.0259131,0.0743713,0,0,0.0174407,0,0,0.0320183,0.0744044,0.0296253,0.0358477,0.0165305,0.0709323,0.0567771,0.0362681,0.0459856,0.0546958,0.0389282,0.0196778,0.0175306,0.0351605,0.037817,0.0344721,0.0204887,0.0100879,0.016638,0.0586491,0,0.0268496,0.0728792,0.0292183,0,0,0.01713,0,0,0.0360561,0.0641163,0.0286106,0.0587087,0.0240947,0.0833122,0.0608382,0.0455416,0.0742458,0.0700384,0.029186,0.0541383,0.0925131,0.0248976,0.0260421,0.00913674,0.0165176,0.0307385,0.0346012,0,0,0,0,0,0,0,0,0,0.0459249,0.077086
