Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75,RTIB,,x77
1559,0.0649876,0.0459165,0,0,0,0,0,0,0.110655,0,0.0868034,0.0858099,0,0,0.0182717,0,0,0.0303264,0.0746236,0.243527,0.0628675,0,0.0985625,0.0589801,0.0456461,0,0.0703519,0.052352,0.013,0.0340737,0.0568435,0.0640685,0.194795,0.0233051,0.00989411,0.015938,0.0345538,0,0.0335549,0.0476161,0.0240614,0,0,0.0211076,0,0,0.0340151,0.0761904,0.0407484,0.0417397,0.0288506,0.0911937,0.0544707,0.0489385,0.0763487,0.0705152,0.0266168,0,0.0517229,0.087692,0.0538772,0.0203119,0.0106504,0.0114519,0.0273573,0.0337145,0,0,0,0,0,0,0,0,0,0,0,0
1560,0.0655535,0.0462125,0,0,0,0,0,0,0.110077,0,0.0743856,0.083771,0,0,0.0181679,0,0,0.0302292,0.0641368,0.252068,0.06037,0,0.0990351,0.0589951,0.0426204,0,0.0670833,0.0495599,0.024925,0.0378646,0.0599614,0.0620588,0.199093,0.0232306,0.0100572,0.0159814,0.0345364,0,0.0335931,0.0462624,0.0248457,0,0,0.0209389,0,0,0.0339989,0.0757053,0.0412221,0.0419898,0.0288835,0.0922666,0.0549243,0.0487923,0.0760478,0.0704488,0.0263121,0,0.0517965,0.088767,0.0566225,0.0203319,0.0105636,0.0118997,0.0271954,0.0346194,0,0,0,0,0,0,0,0,0,0,0,0
1561,0.0664066,0.0456581,0,0,0,0,0,0,0.111854,0,0.0691481,0.0823353,0,0,0.0183353,0,0,0.0302483,0.0614732,0.254097,0.0588951,0,0.0993267,0.0592507,0.0412021,0,0.066306,0.0487143,0.0286954,0.0386769,0.0614151,0.0630012,0.199803,0.0232704,0.00972225,0.0159926,0.0345501,0,0.0338225,0.0461747,0.025334,0,0,0.0207544,0,0,0.0340992,0.0751659,0.0418266,0.0421558,0.0286168,0.092941,0.0552323,0.0484661,0.0759704,0.070556,0.0263537,0,0.0516476,0.0890083,0.0588583,0.0206363,0.0102373,0.0120569,0.0264203,0.0350751,0,0,0,0,0,0,0,0,0,0,0,0
1562,0.0668417,0.0455287,0,0,0,0,0,0,0.113633,0,0.0660443,0.0810374,0,0,0.018326,0,0,0.0302198,0.0604765,0.254926,0.0577314,0,0.0998416,0.0593613,0.0401346,0,0.0658038,0.0481025,0.0312356,0.0393721,0.0625875,0.064193,0.199606,0.023372,0.00970428,0.0160225,0.0346026,0,0.0339312,0.0457578,0.0257134,0,0,0.0207014,0,0,0.0341094,0.0749364,0.042418,0.0421973,0.0281557,0.0937129,0.0553345,0.0478018,0.07565,0.0704972,0.0263223,0,0.0515162,0.0888112,0.0606103,0.0206386,0.0101757,0.0121462,0.0260914,0.035624,0,0,0,0,0,0,0,0,0,0,0,0
1563,0.0668938,0.0452976,0,0,0,0,0,0,0.114812,0,0.0643437,0.0795375,0,0,0.018269,0,0,0.0302696,0.05979,0.255201,0.0567439,0,0.100724,0.0587351,0.0400609,0,0.0659546,0.0478943,0.0329,0.0400496,0.0634831,0.0653573,0.199049,0.0231597,0.00989034,0.0157121,0.0360213,0,0.0343891,0.0462762,0.0260456,0,0,0.0206857,0,0,0.0341489,0.0740123,0.0451749,0.0428334,0.0241982,0.0951798,0.0551998,0.0478983,0.0764188,0.0718342,0.0276751,0.0391745,0.0491846,0.0864582,0.0658494,0.0206243,0.0102031,0.0121037,0.0260163,0.0354937,0,0,0,0,0,0,0,0,0,0,0,0
1564,0.0674762,0.0452284,0,0,0,0,0,0,0.116891,0,0.0621037,0.0788286,0,0,0.0184116,0,0,0.0302087,0.0599382,0.255562,0.055893,0,0.100834,0.0594999,0.0385605,0,0.0650569,0.0471548,0.0346235,0.0404553,0.0643116,0.0666994,0.198608,0.0235185,0.00966839,0.0160543,0.0348701,0,0.034228,0.0451581,0.0263341,0,0,0.020664,0,0,0.0341798,0.0746173,0.0436253,0.0422729,0.0272767,0.0951655,0.0554994,0.0469671,0.0749746,0.0701617,0.0262499,0,0.0514657,0.0884052,0.0632949,0.0205974,0.010047,0.0123078,0.025648,0.0364493,0,0,0,0,0,0,0,0,0,0,0,0
1565,0.0675837,0.0450264,0,0,0,0,0,0,0.117958,0,0.0607847,0.0771857,0,0,0.0184428,0,0,0.0302632,0.0597258,0.25557,0.0548103,0,0.101603,0.0590332,0.038399,0,0.0651968,0.0468634,0.0357231,0.0408525,0.0650685,0.0676367,0.198148,0.0232192,0.00986449,0.0156875,0.0365978,0,0.0345222,0.0459448,0.0266682,0,0,0.0206395,0,0,0.0341436,0.0735615,0.0464057,0.0428533,0.0235501,0.0965568,0.0554399,0.0472005,0.0756826,0.0715208,0.0275897,0.0387284,0.0496919,0.085948,0.06805,0.0206341,0.0100734,0.0123102,0.0257414,0.0363107,0,0,0,0,0,0,0,0,0,0,0,0
1566,0.0680461,0.0448883,0,0,0,0,0,0,0.119407,0,0.0595434,0.0761829,0,0,0.0185171,0,0,0.0302195,0.0599309,0.255494,0.0540427,0,0.102073,0.0590994,0.0376729,0,0.0649054,0.0463827,0.036795,0.0412494,0.0658133,0.0685893,0.197518,0.023233,0.00986497,0.0156363,0.0366645,0,0.0345975,0.0457993,0.0269304,0,0,0.0206447,0,0,0.0341356,0.0733653,0.046845,0.0428187,0.0231009,0.0971915,0.0555162,0.0468554,0.0753802,0.0715267,0.0276451,0.0383928,0.0494264,0.0856729,0.0687451,0.0205193,0.0100996,0.0123174,0.0257004,0.0367042,0,0,0,0,0,0,0,0,0,0,0,0
1567,0.0684334,0.0447529,0,0,0,0,0,0,0.120889,0,0.0586621,0.0753043,0,0,0.0185926,0,0,0.0301927,0.0602275,0.255376,0.0534032,0,0.102608,0.0590892,0.0372353,0,0.0646055,0.0459596,0.0378229,0.0417276,0.0665542,0.0695539,0.196606,0.023166,0.00983948,0.0156042,0.0367155,0,0.0348997,0.045579,0.0271667,0,0,0.0206702,0,0,0.0341664,0.073214,0.0470733,0.0427605,0.0226412,0.0977885,0.0555345,0.046525,0.0751243,0.0716137,0.0277984,0.0380285,0.0485689,0.0854156,0.0693206,0.0205164,0.0101177,0.0123149,0.0256427,0.0370708,0,0,0,0,0,0,0,0,0,0,0,0
1568,0.068756,0.0446267,0,0,0,0,0,0,0.122329,0,0.0580493,0.0745953,0,0,0.0186225,0,0,0.0301349,0.0605641,0.255238,0.0528553,0,0.103188,0.059033,0.0369351,0,0.0643249,0.0455826,0.038822,0.0423151,0.067263,0.0705547,0.195556,0.0231519,0.00980794,0.0155539,0.0367735,0,0.0352023,0.0452976,0.0273826,0,0,0.0207002,0,0,0.03418,0.0730541,0.0472167,0.0426991,0.022367,0.0983984,0.0555336,0.0463019,0.0749738,0.0717622,0.0280183,0.0376915,0.0480614,0.0851144,0.0697658,0.0205885,0.0101407,0.0123186,0.0255613,0.0374121,0,0,0,0,0,0,0,0,0,0,0,0
1569,0.0690594,0.0445104,0,0,0,0,0,0,0.123618,0,0.0576237,0.0740187,0,0,0.0186644,0,0,0.0300878,0.0608869,0.255048,0.0523601,0,0.103828,0.0589325,0.0366812,0,0.0641265,0.045237,0.039819,0.0429804,0.0679899,0.0715643,0.194335,0.0231497,0.00981871,0.0154812,0.0367308,0,0.0353796,0.0450083,0.0275968,0,0,0.0206974,0,0,0.0341579,0.0728692,0.0473824,0.0426348,0.0223298,0.0990138,0.0555616,0.046188,0.0748756,0.071925,0.0282744,0.0373652,0.047867,0.0848336,0.0700964,0.0206267,0.0101252,0.0122979,0.0254764,0.0377065,0,0,0,0,0,0,0,0,0,0,0,0
1570,0.0693487,0.0445831,0,0,0,0,0,0,0.124547,0,0.0576955,0.0736772,0,0,0.0198197,0,0,0.0297186,0.0612588,0.254871,0.0518875,0,0.104468,0.059472,0.0366363,0,0.0639665,0.0449702,0.0411259,0.0440672,0.0689098,0.0727865,0.192349,0.0224751,0.0111647,0.0131136,0.036631,0,0.0355062,0.0443685,0.0278534,0,0,0.0215021,0,0,0.0339219,0.072768,0.0476791,0.042456,0.0222609,0.0995588,0.0555535,0.0461283,0.0747928,0.0720264,0.0284222,0.0369903,0.0477149,0.0845507,0.0702517,0.0205173,0.0104918,0.0115608,0.025451,0.0380623,0,0,0,0,0,0,0,0,0,0,0,0
1571,0.069467,0.0446718,0,0,0,0,0,0,0.124839,0,0.0591818,0.0740827,0,0,0.0201648,0,0,0.0295622,0.0617474,0.254509,0.0520657,0,0.105298,0.0595523,0.0369802,0,0.0635386,0.0451007,0.0427548,0.0458396,0.0699485,0.0741254,0.189085,0.0222422,0.0116073,0.0125291,0.0364862,0,0.0356346,0.043513,0.0279712,0,0,0.0216526,0,0,0.0339445,0.0730323,0.047803,0.0423696,0.022083,0.100213,0.0555194,0.0461585,0.0747245,0.0720054,0.0284794,0.0366474,0.0476272,0.0843287,0.0701643,0.0204247,0.0106334,0.0115145,0.0255619,0.0381443,0,0,0,0,0,0,0,0,0,0,0,0
1572,0.0696279,0.0446523,0,0,0,0,0,0,0.126416,0,0.0576828,0.0731165,0,0,0.0198282,0,0,0.0296162,0.0618543,0.254395,0.0516535,0,0.106115,0.059378,0.0360674,0,0.0634692,0.0444713,0.0428621,0.0454869,0.0700502,0.0743852,0.18947,0.0224404,0.0112028,0.0131214,0.0365814,0,0.035752,0.0437487,0.0280781,0,0,0.021538,0,0,0.0340819,0.0726175,0.048043,0.0424123,0.0219327,0.101082,0.0555468,0.0459643,0.074502,0.0719095,0.0285049,0.0362004,0.0475993,0.0842633,0.0709512,0.0204168,0.01056,0.0116958,0.0256223,0.038347,0,0,0,0,0,0,0,0,0,0,0,0
1573,0.0698947,0.0445367,0,0,0,0,0,0,0.127386,0,0.0571193,0.0722688,0,0,0.0195686,0,0,0.0296687,0.0623242,0.254196,0.0511756,0,0.106808,0.0591698,0.0355473,0,0.0631949,0.0441817,0.0436828,0.0459954,0.0706388,0.0752338,0.188645,0.0225483,0.0107194,0.0137421,0.0366761,0,0.035872,0.0438994,0.0282442,0,0,0.0213294,0,0,0.0341333,0.0722593,0.0484857,0.0425041,0.0216893,0.102,0.0556825,0.0458745,0.0742862,0.0717876,0.0284483,0.0359391,0.0473562,0.0839851,0.0715755,0.0205334,0.010352,0.0119761,0.0256491,0.0385243,0,0,0,0,0,0,0,0,0,0,0,0
1574,0.0700977,0.04452,0,0,0,0,0,0,0.12828,0,0.0569753,0.0716969,0,0,0.0193891,0,0,0.0296814,0.0627484,0.253937,0.05094,0,0.107573,0.0589366,0.0351474,0,0.0629339,0.0439652,0.0443762,0.0465667,0.0711817,0.0759491,0.187618,0.022556,0.0104338,0.0141517,0.0366338,0,0.0360365,0.0437967,0.0283742,0,0,0.0211589,0,0,0.0341224,0.0721107,0.0488983,0.0425463,0.0215265,0.102826,0.0557141,0.0457462,0.073995,0.0715357,0.0282544,0.0358211,0.0469733,0.0835313,0.0719225,0.0205865,0.01027,0.0121549,0.0258695,0.0386704,0,0,0,0,0,0,0,0,0,0,0,0
1575,0.0703382,0.0445087,0,0,0,0,0,0,0.129217,0,0.0569382,0.0711738,0,0,0.0192762,0,0,0.0296949,0.0631535,0.253643,0.0506902,0,0.108238,0.0587112,0.0348197,0,0.06271,0.0437299,0.04503,0.0471781,0.071698,0.0766638,0.186448,0.0224928,0.0102356,0.0144036,0.0365652,0,0.0362201,0.0436272,0.0285429,0,0,0.0210587,0,0,0.0341503,0.0720302,0.0492634,0.0426219,0.0213905,0.10352,0.0557098,0.0455531,0.0736428,0.071196,0.0279805,0.0355763,0.046489,0.0829906,0.072257,0.020639,0.0102316,0.0122905,0.0261375,0.038816,0,0,0,0,0,0,0,0,0,0,0,0
1576,0.0706034,0.0444868,0,0,0,0,0,0,0.130232,0,0.0569009,0.0706614,0,0,0.0192142,0,0,0.029701,0.0635232,0.253337,0.0503722,0,0.108823,0.0585081,0.0346103,0,0.0625579,0.0434735,0.045678,0.0478902,0.0722756,0.0773886,0.185118,0.0224057,0.0101421,0.0145658,0.0365058,0,0.0364007,0.0434466,0.028721,0,0,0.0209918,0,0,0.0342473,0.0719995,0.0495553,0.0427036,0.0213081,0.104212,0.0556689,0.0453442,0.0732726,0.07084,0.0276731,0.0352121,0.0460013,0.0824551,0.0725863,0.0206825,0.0101839,0.0123658,0.0264204,0.039016,0,0,0,0,0,0,0,0,0,0,0,0
1577,0.0708438,0.0444636,0,0,0,0,0,0,0.131268,0,0.0568155,0.0701947,0,0,0.019213,0,0,0.0297585,0.0638547,0.25301,0.0500126,0,0.10934,0.0583308,0.03457,0,0.0625388,0.0432256,0.0463659,0.0485495,0.0729008,0.0780847,0.183747,0.0223523,0.0101735,0.0146325,0.036482,0,0.0365564,0.0432769,0.0288889,0,0,0.0209293,0,0,0.0342949,0.0719928,0.0498225,0.0428165,0.0213387,0.10493,0.0555984,0.0451896,0.0729442,0.0704928,0.027371,0.0348287,0.0455799,0.0820394,0.0729318,0.0207051,0.0101624,0.0123881,0.026685,0.0392587,0,0,0,0,0,0,0,0,0,0,0,0
1578,0.071026,0.0444595,0,0,0,0,0,0,0.132237,0,0.0567076,0.0698011,0,0,0.019259,0,0,0.0298416,0.064166,0.252627,0.04962,0,0.109816,0.0581836,0.0345526,0,0.062504,0.0431077,0.0471047,0.0490574,0.0735008,0.0788187,0.182386,0.0223503,0.0102695,0.0146506,0.0364602,0,0.0366759,0.0430847,0.0290339,0,0,0.0208993,0,0,0.0343177,0.0719885,0.0501341,0.0429889,0.0213927,0.10568,0.0555246,0.0450789,0.0726697,0.0701615,0.0271202,0.0345128,0.0452485,0.081746,0.0732169,0.0207114,0.0101599,0.012418,0.0269345,0.039478,0,0,0,0,0,0,0,0,0,0,0,0
1579,0.0711545,0.0444705,0,0,0,0,0,0,0.13321,0,0.0566793,0.0694695,0,0,0.019302,0,0,0.0298648,0.0644302,0.25224,0.0492324,0,0.110292,0.0580482,0.0344893,0,0.0624672,0.0430068,0.0477865,0.0493801,0.0741082,0.0795144,0.181002,0.0222628,0.0102861,0.0147149,0.0364428,0,0.0367871,0.0428102,0.029137,0,0,0.0209046,0,0,0.0343395,0.0719598,0.050488,0.0432161,0.0214756,0.106405,0.0554423,0.0449855,0.0724113,0.0698023,0.0269692,0.0342797,0.0449961,0.0814626,0.0733848,0.0207112,0.0101619,0.0124082,0.0271981,0.0396622,0,0,0,0,0,0,0,0,0,0,0,0
1580,0.0712545,0.044506,0,0,0,0,0,0,0.134157,0,0.0567313,0.0691661,0,0,0.0193175,0,0,0.0298156,0.0647077,0.251836,0.0488921,0,0.110797,0.0579097,0.0345022,0,0.0623642,0.0429273,0.0483715,0.0498519,0.0746328,0.080146,0.179574,0.0221107,0.0102876,0.014764,0.0364815,0,0.0369641,0.0425508,0.0292338,0,0,0.0209261,0,0,0.0343669,0.0719357,0.0507947,0.0434723,0.0217103,0.107113,0.0553782,0.0448743,0.0721517,0.0694049,0.0268617,0.0340539,0.0447447,0.0811254,0.0734816,0.0206812,0.0100967,0.0124443,0.0274999,0.0398226,0,0,0,0,0,0,0,0,0,0,0,0
1581,0.071364,0.0446012,0,0,0,0,0,0,0.135099,0,0.0568208,0.0689095,0,0,0.0193078,0,0,0.029774,0.0649936,0.251403,0.0485778,0,0.111313,0.0577629,0.0345493,0,0.062225,0.042852,0.0489053,0.0503013,0.0751067,0.0807377,0.178204,0.0219626,0.0102321,0.014801,0.0364419,0,0.0370518,0.0423179,0.0293341,0,0,0.0209281,0,0,0.0343703,0.0719251,0.0510025,0.0437152,0.0219144,0.107799,0.0553472,0.0447352,0.071858,0.0691373,0.0267742,0.033792,0.0444613,0.0808015,0.0735892,0.0206438,0.0100463,0.0124653,0.0278258,0.0399642,0,0,0,0,0,0,0,0,0,0,0,0
1582,0.0714791,0.044708,0,0,0,0,0,0,0.136044,0,0.0568888,0.0686481,0,0,0.0193916,0,0,0.0297803,0.06528,0.250976,0.0482449,0,0.11183,0.0576401,0.0345419,0,0.0620401,0.0427296,0.0494094,0.0506876,0.0756041,0.0813055,0.17689,0.0218671,0.0101963,0.014802,0.0363008,0,0.0370928,0.0420861,0.02947,0,0,0.0209191,0,0,0.0343941,0.0719271,0.0510963,0.0439311,0.0220163,0.108457,0.0552914,0.0445684,0.0715415,0.0688561,0.0266222,0.0335176,0.0441608,0.080461,0.0737349,0.0206371,0.0100615,0.0124888,0.0281959,0.0401113,0,0,0,0,0,0,0,0,0,0,0,0
1583,0.0715833,0.0447674,0,0,0,0,0,0,0.136932,0,0.0569762,0.0683084,0,0,0.0195438,0,0,0.0297991,0.0655538,0.250553,0.0479,0,0.11231,0.0575132,0.0345006,0,0.0619016,0.0426042,0.0498998,0.0510893,0.0760431,0.0818508,0.175632,0.0217739,0.0102111,0.0147951,0.0361913,0,0.0372138,0.0418315,0.0296461,0,0,0.0208778,0,0,0.0344,0.0719245,0.0511345,0.0441324,0.0221491,0.109093,0.0552537,0.0444468,0.0712951,0.0686071,0.0264939,0.0332557,0.043877,0.0801206,0.0738176,0.0206563,0.0100309,0.0125015,0.0286327,0.0403205,0,0,0,0,0,0,0,0,0,0,0,0
1584,0.0717176,0.044826,0,0,0,0,0,0,0.137714,0,0.0570587,0.0678945,0,0,0.0196817,0,0,0.0297982,0.0658137,0.250144,0.0475329,0,0.112746,0.0573419,0.0344641,0,0.0620617,0.0424869,0.0504105,0.0515285,0.0765104,0.0823846,0.174341,0.0216875,0.0102157,0.0148165,0.0361348,0,0.0374066,0.0415948,0.0298644,0,0,0.0208594,0,0,0.0344646,0.0719568,0.0511999,0.0443115,0.0223277,0.109701,0.055242,0.0442952,0.0710775,0.0684157,0.0263862,0.0329825,0.0436096,0.0798362,0.073826,0.020696,0.0100247,0.0125248,0.0291022,0.0405797,0,0,0,0,0,0,0,0,0,0,0,0
1585,0.0718896,0.0448718,0,0,0,0,0,0,0.138442,0,0.0571527,0.0674535,0,0,0.0197673,0,0,0.0298031,0.0660685,0.249713,0.0471761,0,0.11317,0.0571453,0.0345197,0,0.062109,0.0423767,0.0509223,0.051954,0.0769553,0.0829016,0.173003,0.0216378,0.0102232,0.0148175,0.0360774,0,0.0375508,0.0413743,0.0300817,0,0,0.0208366,0,0,0.03451,0.0720322,0.0513325,0.0444639,0.022509,0.11029,0.0551998,0.0441535,0.0708482,0.0682081,0.0262378,0.0327265,0.0433695,0.0795718,0.0738007,0.020727,0.0100316,0.0125416,0.029579,0.0409023,0,0,0,0,0,0,0,0,0,0,0,0
1586,0.0721204,0.0449112,0,0,0,0,0,0,0.139243,0,0.0572499,0.0670111,0,0,0.019805,0,0,0.0298175,0.0663223,0.24926,0.0468334,0,0.113566,0.0569265,0.0345806,0,0.0620463,0.0422482,0.0513797,0.0523034,0.0773705,0.0834108,0.171746,0.0215931,0.0102352,0.0147849,0.0359962,0,0.0377406,0.041173,0.0302998,0,0,0.0208261,0,0,0.0345459,0.0721377,0.0515099,0.0446045,0.0226645,0.110857,0.0551248,0.0440337,0.0705818,0.0679278,0.026019,0.0325217,0.0431479,0.0793285,0.0737668,0.0207722,0.0100737,0.0124654,0.0300721,0.0412422,0,0,0,0,0,0,0,0,0,0,0,0
1587,0.0723938,0.0449363,0,0,0,0,0,0,0.140119,0,0.0573183,0.0665753,0,0,0.0198183,0,0,0.0298108,0.0665653,0.248801,0.046501,0,0.113932,0.0567066,0.0344897,0,0.0619705,0.0421502,0.0517257,0.0525414,0.0777184,0.0838102,0.170664,0.021558,0.0102111,0.0147141,0.0358251,0,0.037867,0.0409614,0.0305171,0,0,0.0208094,0,0,0.0345365,0.0722558,0.0517236,0.0447258,0.0228145,0.111341,0.0550232,0.0438916,0.0702972,0.0675769,0.0257112,0.0323413,0.0429131,0.0790718,0.0736834,0.0208129,0.010114,0.0123646,0.0305802,0.0415666,0,0,0,0,0,0,0,0,0,0,0,0
1588,0.0726454,0.0449596,0,0,0,0,0,0,0.140946,0,0.0573417,0.0661874,0,0,0.0198294,0,0,0.0298216,0.0667767,0.248335,0.0462173,0,0.114268,0.0564873,0.0343632,0,0.0617859,0.0420993,0.0519986,0.0527534,0.0780108,0.0841533,0.169719,0.0215218,0.0102167,0.0146259,0.0356615,0,0.0379501,0.04075,0.0307482,0,0,0.0207917,0,0,0.0345194,0.0723681,0.0519178,0.0448149,0.0229969,0.111746,0.0549377,0.0437571,0.0699825,0.0671777,0.0253713,0.0321175,0.0426321,0.0787751,0.073586,0.0208097,0.0101526,0.0122691,0.0310825,0.0418735,0,0,0,0,0,0,0,0,0,0,0,0
1589,0.0728564,0.0450025,0,0,0,0,0,0,0.141815,0,0.0573148,0.0658144,0,0,0.0198482,0,0,0.029859,0.0669523,0.247921,0.0459652,0,0.114583,0.0562562,0.0343474,0,0.0614055,0.0421255,0.0522364,0.052923,0.0782575,0.0844693,0.168993,0.0213966,0.0102373,0.0145373,0.0354987,0,0.038072,0.0405738,0.0309427,0,0,0.0207658,0,0,0.0345207,0.0724791,0.0520642,0.044829,0.0231886,0.112101,0.0548478,0.0436414,0.0696574,0.0667751,0.0250337,0.0318929,0.0423028,0.0783913,0.0734576,0.0208173,0.0101859,0.0121793,0.0315644,0.0421341,0,0,0,0,0,0,0,0,0,0,0,0
1590,0.0730021,0.0450872,0,0,0,0,0,0,0.142608,0,0.0572808,0.065485,0,0,0.0198619,0,0,0.0298724,0.0670959,0.2475,0.0457339,0,0.114862,0.05599,0.0344781,0,0.06125,0.0421763,0.052466,0.0531134,0.0784852,0.0847338,0.168297,0.0210999,0.0101988,0.0144438,0.0352659,0,0.0382141,0.0405033,0.0311107,0,0,0.0207382,0,0,0.0345295,0.0725544,0.0521367,0.0448931,0.0233917,0.112425,0.0548363,0.0435332,0.069378,0.0663585,0.0247353,0.0316543,0.041962,0.0779957,0.0732854,0.0208342,0.0101765,0.0121457,0.0321021,0.0422755,0,0,0,0,0,0,0,0,0,0,0,0
1591,0.0730974,0.0451992,0,0,0,0,0,0,0.143314,0,0.057285,0.0651133,0,0,0.0198737,0,0,0.0299242,0.0672457,0.247059,0.0454789,0,0.115184,0.0557333,0.0345836,0,0.0616749,0.0421534,0.0526814,0.0532955,0.078729,0.0849712,0.167617,0.0209753,0.0101515,0.01441,0.0349771,0,0.0383374,0.0404738,0.0312364,0,0,0.0207396,0,0,0.0345538,0.0725762,0.0521696,0.0449761,0.0237437,0.112788,0.0548104,0.043438,0.0691424,0.0659255,0.0244846,0.0313363,0.0416386,0.0776391,0.0730041,0.0208501,0.0101854,0.0120913,0.0326954,0.0423579,0,0,0,0,0,0,0,0,0,0,0,0
1592,0.0731516,0.0453783,0,0,0,0,0,0,0.143952,0,0.0572733,0.0647945,0,0,0.0199089,0,0,0.0299482,0.0673594,0.246634,0.0452836,0,0.115566,0.0555227,0.0346166,0,0.0618392,0.0421182,0.0528833,0.053503,0.0789494,0.0851888,0.16701,0.0209923,0.010162,0.0143963,0.0348166,0,0.0384218,0.0403889,0.0313376,0,0,0.0207131,0,0,0.0345616,0.0725961,0.0521571,0.0450738,0.0242335,0.113193,0.054793,0.0434539,0.0689758,0.0656468,0.0242563,0.0310668,0.0413847,0.0773282,0.0725259,0.0208749,0.0102611,0.0120099,0.0333769,0.0424429,0,0,0,0,0,0,0,0,0,0,0,0
1593,0.0732292,0.0455772,0,0,0,0,0,0,0.144557,0,0.0572327,0.0644367,0,0,0.019959,0,0,0.0299475,0.0674689,0.246232,0.045093,0,0.115965,0.055343,0.0345632,0,0.0615952,0.0420098,0.0530578,0.0537119,0.0791421,0.0853874,0.166536,0.0209628,0.0101823,0.0143727,0.0346779,0,0.0384193,0.0402472,0.0314251,0,0,0.0206921,0,0,0.0345981,0.07262,0.0521048,0.0451638,0.0244564,0.113606,0.0547765,0.0434514,0.0688794,0.0656671,0.0240342,0.030937,0.0411545,0.0770728,0.0720075,0.0208896,0.0102686,0.011933,0.0339651,0.0425243,0,0,0,0,0,0,0,0,0,0,0,0
1594,0.0733306,0.045745,0,0,0,0,0,0,0.145193,0,0.0571573,0.0643175,0,0,0.0200069,0,0,0.0299854,0.0675113,0.245879,0.0449883,0,0.116302,0.0551096,0.0343653,0,0.0612178,0.0419912,0.0532663,0.0538779,0.0792951,0.0856262,0.166081,0.0208688,0.0102082,0.0143383,0.0364515,0,0.0372934,0.0399877,0.0315502,0,0,0.0206684,0,0,0.0346132,0.0726028,0.0492267,0.0452997,0.0242152,0.113962,0.0546922,0.0433671,0.0687726,0.0655056,0.0234081,0.0302412,0.0409787,0.0771584,0.0737277,0.0209226,0.010228,0.0118676,0.0344953,0.0426212,0,0,0,0,0,0,0,0,0,0,0,0
1595,0.0734635,0.0459296,0,0,0,0,0,0,0.145776,0,0.0571303,0.0639948,0,0,0.0200611,0,0,0.0300337,0.0677441,0.245541,0.0447308,0,0.116535,0.0549308,0.0343039,0,0.0611777,0.0420222,0.0535216,0.0539991,0.0794836,0.0858507,0.165591,0.0208425,0.0102561,0.0143645,0.0362698,0,0.0372958,0.0398645,0.0317142,0,0,0.0206315,0,0,0.0345907,0.0726993,0.049183,0.0453792,0.0238523,0.114265,0.0545831,0.0432281,0.0685646,0.0652372,0.0231794,0.0302837,0.0405306,0.0769945,0.0733047,0.020938,0.0101973,0.0118155,0.0349691,0.0428428,0,0,0,0,0,0,0,0,0,0,0,0
1596,0.0736086,0.0460852,0,0,0,0,0,0,0.146323,0,0.0571339,0.0636943,0,0,0.0201058,0,0,0.0301178,0.0680398,0.245221,0.0444359,0,0.116701,0.0547085,0.034284,0,0.0614334,0.0419943,0.0538072,0.0541299,0.0797273,0.0860649,0.165035,0.0208129,0.0103006,0.0143892,0.0359184,0,0.0373827,0.0398101,0.0318782,0,0,0.0206108,0,0,0.0345763,0.0727167,0.0495564,0.0454559,0.024077,0.114525,0.0545017,0.0432221,0.0683896,0.0649699,0.0229826,0.030068,0.0403067,0.0767172,0.0731317,0.0209366,0.0101752,0.0116974,0.0353615,0.0430696,0,0,0,0,0,0,0,0,0,0,0,0
1597,0.0737471,0.0462573,0,0,0,0,0,0,0.146872,0,0.0570673,0.06344,0,0,0.0201473,0,0,0.0302168,0.0682298,0.244907,0.0441571,0,0.116827,0.0544719,0.034294,0,0.0610388,0.04189,0.0540097,0.0544537,0.0799117,0.0862103,0.16458,0.0207696,0.0103702,0.0143453,0.0356085,0,0.037604,0.0397083,0.0320126,0,0,0.020622,0,0,0.034591,0.0726734,0.0497883,0.0455439,0.0247265,0.114763,0.0544267,0.0432726,0.0682739,0.0647673,0.0227972,0.0294253,0.0401836,0.0764259,0.0730232,0.0209124,0.0101414,0.0115681,0.035727,0.0432491,0,0,0,0,0,0,0,0,0,0,0,0
