Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75,x80
35,0.0029935,0.00522549,0,0,0,0,0,0.0269538,0.0161691,0.0112596,0.00862798,0,0,0.00707435,0,0.0308108,0.00693385,0.0395417,0.0271614,0.0239283,0.0148798,0.0141447,0.00513629,0.0110288,0.0132804,0.0105931,0.0440624,0.0123381,0.0104261,0.014723,0.0526142,0.0450637,0.00910156,0.0202025,0.00730407,0.0243231,0.00338213,0.019268,0.00975281,0.00568617,0,0,0.00495862,0,0.00775163,0.00394509,0.0878698,0.0559714,0.0852942,0.00873363,0.00486691,0.00667923,0.0133293,0.0271222,0.046379,0.0136953,0.0160737,0.0262783,0.0156099,0.0253575,0.0381225,0.00327591,0.0053572,0.00453146,0.00480009,0.00375927,0,0,0,0,0,0,0,0,0,0
36,0.00275011,0.00568449,0,0,0,0,0,0.0272869,0.0163526,0.0124547,0.00844687,0,0,0.00692687,0,0.030475,0.00682187,0.0405396,0.0293671,0.0245103,0.0137683,0.0140091,0.00485068,0.0122703,0.01474,0.0104633,0.0445169,0.01214,0.0107782,0.0145338,0.0524174,0.045518,0.00898698,0.0200771,0.00714012,0.0243978,0.00336829,0.0192765,0.00954546,0.00535119,0,0,0.00503724,0,0.00777094,0.00416173,0.0875754,0.0562182,0.0852368,0.00832254,0.00428797,0.0066774,0.0125748,0.0274507,0.0464338,0.0124788,0.0171942,0.0253245,0.0161338,0.0262576,0.0401275,0.00319207,0.00547201,0.00457071,0.00525878,0.00350579,0,0,0,0,0,0,0,0,0,0
37,0.00250987,0.00608069,0,0,0,0,0,0.0272226,0.0165615,0.0133441,0.00832887,0,0,0.00686207,0,0.0301417,0.00677328,0.0414119,0.0315642,0.0252249,0.0108767,0.0136903,0.00474818,0.0131256,0.0156412,0.0101875,0.0442377,0.0123527,0.0116321,0.0143586,0.0519464,0.0460295,0.00889066,0.0199317,0.00691552,0.0246769,0.00334965,0.0195063,0.00926846,0.0049847,0,0,0.00514908,0,0.00777666,0.0044087,0.0873187,0.0562671,0.0850539,0.00863346,0.00369444,0.00670637,0.0118594,0.0276817,0.046439,0.0114154,0.0183622,0.0243824,0.0166496,0.0271038,0.0421798,0.00315371,0.0055766,0.00461113,0.00569043,0.00325453,0,0,0,0,0,0,0,0,0,0
38,0.00243397,0.00674922,0,0,0,0,0,0.0274399,0.0166904,0.0136435,0.00834589,0,0,0.00696464,0,0.0298781,0.00676631,0.0418569,0.0336747,0.0261335,0.00799839,0.0133567,0.00491899,0.0135637,0.0159954,0.0100266,0.0436878,0.0124659,0.0122175,0.0142067,0.0511697,0.0467135,0.00896609,0.019787,0.00686232,0.0254729,0.00326428,0.0198678,0.00895581,0.00436261,0,0,0.00487418,0,0.00781071,0.00457384,0.0870868,0.0559668,0.0848359,0.00955977,0.00311858,0.00665522,0.0112049,0.0278643,0.0463765,0.0104857,0.0195601,0.0234487,0.0171007,0.0278337,0.0442263,0.00313042,0.00559173,0.00474637,0.00647654,0.00296252,0,0,0,0,0,0,0,0,0,0
39,0.00249043,0.00703156,0,0,0,0,0,0.0277196,0.0167431,0.0137534,0.00838668,0,0,0.00717472,0,0.0297265,0.0067863,0.0419255,0.0356445,0.0272366,0.00625756,0.0128837,0.00531318,0.0128763,0.0152523,0.0102703,0.0431884,0.012312,0.0122183,0.0139722,0.0501354,0.047284,0.0091854,0.0197532,0.00679021,0.026341,0.00323662,0.0204654,0.00859366,0.00427787,0,0,0.00529054,0,0.0078781,0.00463897,0.0868934,0.0555906,0.0846667,0.0110532,0.00258528,0.00693446,0.010552,0.0281042,0.0462641,0.00964683,0.0208472,0.0225038,0.0174968,0.0285318,0.0467774,0.00331255,0.00576733,0.00475293,0.0068461,0.00283006,0,0,0,0,0,0,0,0,0,0
40,0.00234025,0.00677996,0,0,0,0,0,0.0281868,0.0168364,0.0138466,0.00844531,0,0,0.00754384,0,0.0295205,0.00681904,0.0417186,0.0374692,0.0281462,0.00706809,0.0121571,0.00560552,0.0117038,0.0142071,0.0112503,0.0430313,0.0121586,0.0122725,0.0139023,0.0491561,0.0478358,0.00944194,0.0197892,0.00654535,0.0273679,0.00323666,0.0211444,0.0081535,0.00487675,0,0,0.00640572,0,0.00795832,0.00495015,0.0867071,0.0547925,0.0846083,0.0128671,0.00216456,0.00755909,0.00992428,0.0283476,0.0462382,0.00902742,0.0220347,0.0215271,0.0177536,0.0290109,0.0494345,0.0038205,0.00600531,0.00461254,0.00658154,0.00275939,0,0,0,0,0,0,0,0,0,0
41,0.00260695,0.00759074,0,0,0,0,0,0.0276067,0.0167974,0.0136802,0.00847262,0,0,0.00763531,0,0.0293545,0.00681596,0.0414315,0.0387477,0.0287186,0.00951371,0.0112446,0.00576953,0.0103376,0.0129767,0.0123568,0.0431198,0.0120236,0.012257,0.0138873,0.0481909,0.0467979,0.00974268,0.0197239,0.00654479,0.0283874,0.00317076,0.0218844,0.00771082,0.00394721,0,0,0.00596789,0,0.00797934,0.00477392,0.0864973,0.0533667,0.0846337,0.0146802,0.00192091,0.00727646,0.00933712,0.0286916,0.0463957,0.00862268,0.0230675,0.0205304,0.0178868,0.0292617,0.0520056,0.00358328,0.00609241,0.00480018,0.007527,0.00227287,0,0,0,0,0,0,0,0,0,0
42,0.00277589,0.00779082,0,0,0,0,0,0.0257409,0.0167977,0.013298,0.00868223,0,0,0.00761931,0,0.0292957,0.00678702,0.0409676,0.0395667,0.0290961,0.0121913,0.0102896,0.00591728,0.00967602,0.0125157,0.0128063,0.0431141,0.0119992,0.012146,0.0138573,0.0472023,0.0441785,0.00999634,0.0197392,0.00644718,0.0291323,0.00312708,0.0227467,0.00722503,0.00374624,0,0,0.00613303,0,0.00805486,0.00492054,0.0862019,0.051616,0.0847527,0.0165834,0.00190031,0.00741545,0.0086993,0.0292482,0.0466943,0.00842706,0.0241069,0.0195797,0.0180889,0.0294253,0.0539311,0.00362302,0.00617596,0.00482515,0.00777116,0.00190697,0,0,0,0,0,0,0,0,0,0
43,0.00301385,0.0080139,0,0,0,0,0,0.0225412,0.0168224,0.012856,0.00905184,0,0,0.00757913,0,0.0291963,0.00671854,0.0404038,0.0397755,0.029304,0.013001,0.00951033,0.00603023,0.00978876,0.0131409,0.0124254,0.0430545,0.0117747,0.0118068,0.0130927,0.0459649,0.0407362,0.0103292,0.0197428,0.00643804,0.0295667,0.00307405,0.0235562,0.00651586,0.00367566,0,0,0.00632608,0,0.00817675,0.00525767,0.0857995,0.0493175,0.0848934,0.0183062,0.00176253,0.00756076,0.00793666,0.0298826,0.0470381,0.00868007,0.0249174,0.018627,0.0181957,0.0292228,0.0555173,0.00361123,0.00622746,0.00483796,0.00804327,0.00174126,0,0,0,0,0,0,0,0,0,0
44,0.00323525,0.00826813,0,0,0,0,0,0.0190562,0.0168382,0.0123444,0.0093964,0,0,0.00754042,0,0.0290431,0.00658965,0.0398993,0.0392226,0.0294187,0.0112878,0.00895317,0.00610062,0.0102575,0.0130202,0.0121627,0.0433436,0.0111287,0.0111817,0.0116786,0.0444743,0.036905,0.0106717,0.0197296,0.00641072,0.029944,0.00308756,0.0243678,0.00551271,0.00367597,0,0,0.00645614,0,0.00830149,0.00560159,0.0852771,0.0465586,0.0850712,0.0196445,0.00182173,0.00767883,0.00729945,0.0303993,0.0473755,0.00954985,0.025368,0.0176429,0.0182043,0.0284992,0.0568815,0.00351495,0.00623143,0.00490985,0.0083607,0.00183745,0,0,0,0,0,0,0,0,0,0
45,0.00340845,0.00849239,0,0,0,0,0,0.0153356,0.01682,0.0117637,0.00977183,0,0,0.00750921,0,0.0289306,0.00645936,0.0397323,0.0375897,0.0294253,0.00771037,0.00860939,0.00617471,0.0107777,0.0124393,0.0126604,0.0441038,0.0100414,0.0103324,0.00999265,0.042824,0.032828,0.010932,0.019738,0.0063374,0.0303501,0.00313413,0.0253606,0.00439743,0.00368743,0,0,0.00653607,0,0.00845308,0.00579103,0.0846758,0.0437357,0.0852525,0.0207322,0.00219151,0.00776935,0.00714699,0.0308246,0.047675,0.0109151,0.0255931,0.0166177,0.018169,0.0274775,0.0580019,0.00336372,0.00623265,0.00501197,0.00867641,0.00210291,0,0,0,0,0,0,0,0,0,0
46,0.00344648,0.00855033,0,0,0,0,0,0.0118449,0.0168238,0.0110872,0.0101478,0,0,0.00745995,0,0.0288693,0.00639325,0.0402454,0.0351204,0.0293014,0.00433084,0.00837864,0.00620003,0.0112852,0.0125152,0.0133968,0.0450426,0.00893558,0.0095927,0.0084935,0.041372,0.0285578,0.0110521,0.0197427,0.00623468,0.0304285,0.0031463,0.0268544,0.0033059,0.00370368,0,0,0.00662272,0,0.00859354,0.00554762,0.0841686,0.0418144,0.0853586,0.0222465,0.00253732,0.00780693,0.00743627,0.031542,0.0481555,0.0125888,0.0259136,0.0156669,0.0181077,0.0264848,0.0584178,0.00318571,0.00626526,0.00507255,0.00888105,0.0023812,0,0,0,0,0,0,0,0,0,0
47,0.00307297,0.00872,0,0,0,0,0,0.00885806,0.0168282,0.0104598,0.0104083,0,0,0.00729894,0,0.028892,0.00635948,0.04092,0.0323374,0.029122,0.00311238,0.00820545,0.00629159,0.011685,0.0124316,0.0140157,0.0459366,0.00809951,0.00900714,0.0074646,0.0404385,0.0244672,0.0110012,0.019822,0.00609768,0.0299271,0.00317154,0.0283249,0.00227844,0.00314052,0,0,0.00628476,0,0.00866944,0.00517345,0.0837452,0.0407897,0.0854753,0.0239721,0.00274442,0.00768092,0.008278,0.0323377,0.0486904,0.0144797,0.0262178,0.0148511,0.0180983,0.0255864,0.0572677,0.00288896,0.00625124,0.00517032,0.00930921,0.00216123,0,0,0,0,0,0,0,0,0,0
48,0.00290752,0.00863023,0,0,0,0,0,0.00608982,0.0167725,0.0101567,0.0104697,0,0,0.0071014,0,0.0289179,0.0063649,0.0415744,0.0296348,0.0287916,0.00308203,0.00791184,0.00617855,0.0116659,0.012371,0.0146876,0.0465852,0.00761287,0.00870726,0.00680864,0.0399176,0.0201975,0.0108928,0.0198591,0.00606131,0.0287851,0.00320441,0.0300064,0.00133769,0.00308206,0,0,0.00597485,0,0.00869616,0.00496772,0.0833773,0.0401654,0.0856078,0.0255769,0.00294128,0.00758121,0.00956188,0.0331344,0.0491519,0.0165396,0.0262658,0.0141876,0.0180353,0.0245205,0.0549943,0.00263669,0.00624278,0.00517058,0.00932958,0.00224682,0,0,0,0,0,0,0,0,0,0
49,0.00267681,0.00839675,0,0,0,0,0,0.00485713,0.0167794,0.0102371,0.010412,0,0,0.00684101,0,0.0288687,0.00630689,0.0420848,0.0274914,0.0282556,0.0029157,0.00739905,0.00597358,0.011367,0.0123168,0.0150399,0.046741,0.00731057,0.00857774,0.00650706,0.0398309,0.0161561,0.0106873,0.0198438,0.00598054,0.0272925,0.00322057,0.0318255,0.000861732,0.00306479,0,0,0.00543797,0,0.00866028,0.00491399,0.0831038,0.0399291,0.0856514,0.0270704,0.00308898,0.00737492,0.0108552,0.0339844,0.0496006,0.0186041,0.0262005,0.0136024,0.0179138,0.0232882,0.051528,0.00233623,0.00634211,0.00511519,0.00917238,0.00208522,0,0,0,0,0,0,0,0,0,0
50,0.00272696,0.00743579,0,0,0,0,0,0.0053686,0.0168899,0.00999608,0.0102714,0,0,0.00658522,0,0.0287052,0.00618209,0.042277,0.0257793,0.0276091,0.00286356,0.0066216,0.00564674,0.0109664,0.0120984,0.0149003,0.0463036,0.0070296,0.00827244,0.00624576,0.0400708,0.0127129,0.0104269,0.0197942,0.00586218,0.0253472,0.00314864,0.0337655,0.0011129,0.00445858,0,0,0.00573138,0,0.00859798,0.00503944,0.082949,0.0400234,0.0855446,0.0285408,0.00307491,0.00726283,0.011812,0.034744,0.0501462,0.0205033,0.0260679,0.0131443,0.0176246,0.0221079,0.047503,0.00191287,0.00642822,0.00487025,0.00801347,0.00235204,0,0,0,0,0,0,0,0,0,0
51,0.00301716,0.00714456,0,0,0,0,0,0.00682818,0.0169037,0.00971091,0.00999266,0,0,0.00622681,0,0.0285112,0.00608606,0.0420233,0.0243255,0.0269768,0.00282657,0.00583844,0.0048916,0.0105628,0.0118114,0.0142396,0.0453729,0.0068755,0.00785539,0.00615331,0.0404652,0.00968389,0.0102573,0.0196062,0.00596074,0.0232064,0.00304506,0.0357677,0.00154136,0.00389412,0,0,0.00458212,0,0.00851536,0.00458237,0.0828701,0.0405184,0.085196,0.0297831,0.0030066,0.00688146,0.0130309,0.0354517,0.0507019,0.0221299,0.0260117,0.0128702,0.0172968,0.0211469,0.0426622,0.00187922,0.00615358,0.00491983,0.00767655,0.00217935,0,0,0,0,0,0,0,0,0,0
52,0.00284929,0.0064972,0,0,0,0,0,0.0089714,0.0169951,0.00965068,0.00958026,0,0,0.00588321,0,0.028267,0.00592359,0.0413954,0.0232245,0.0265078,0.00253487,0.00531704,0.00440183,0.0104287,0.0117161,0.013419,0.0442901,0.00688137,0.00751144,0.0062192,0.0408164,0.00690907,0.0100159,0.0194843,0.00588777,0.0216288,0.00300724,0.0377892,0.00186857,0.00399739,0,0,0.00441358,0,0.00841438,0.00425794,0.0827726,0.0416415,0.0846632,0.0308318,0.00310391,0.00654693,0.0143612,0.0361354,0.0512678,0.0234634,0.0262393,0.012746,0.0170425,0.0205798,0.0364629,0.00203434,0.00610743,0.00475522,0.00706113,0.00190052,0,0,0,0,0,0,0,0,0,0
53,0.00269897,0.00592216,0,0,0,0,0,0.0111255,0.0170914,0.00980686,0.00921091,0,0,0.00558008,0,0.0280434,0.0058059,0.0406323,0.0226255,0.0262886,0.00216086,0.00516693,0.00392625,0.0107934,0.012193,0.0128673,0.043314,0.00693136,0.00745425,0.00638778,0.040933,0.00443602,0.00988569,0.0194083,0.00581428,0.0215885,0.00300517,0.0400559,0.0023021,0.00412906,0,0,0.00444344,0,0.00835238,0.00415961,0.0826128,0.0423374,0.0840607,0.0318317,0.0033803,0.00632333,0.0155561,0.0368913,0.0516933,0.0246012,0.02661,0.012749,0.016855,0.0203339,0.0310259,0.00233443,0.0060317,0.00467254,0.00648263,0.00178469,0,0,0,0,0,0,0,0,0,0
54,0.00258126,0.00541534,0,0,0,0,0,0.0129346,0.0171852,0.00998896,0.00898284,0,0,0.00540196,0,0.0278937,0.00576985,0.0398717,0.0222808,0.0262821,0.00195295,0.00529456,0.0035756,0.0113338,0.0130123,0.0128021,0.0425455,0.00688426,0.0076369,0.00643584,0.0406312,0.00320564,0.00991114,0.0193767,0.00576417,0.0231214,0.00302068,0.0420285,0.0028138,0.00427237,0,0,0.0046765,0,0.00830514,0.00425751,0.0824853,0.0408005,0.0833659,0.0328474,0.00336642,0.00631927,0,0.0378832,0.0523398,0.0255644,0.0270242,0.012725,0.0167537,0.0202418,0.0287618,0.00249199,0.00607092,0.00470746,0.00592926,0.00183511,0,0,0,0,0,0,0,0,0,0
55,0.00255045,0.0049477,0,0,0,0,0,0.0149982,0.0173091,0.0102541,0.00874435,0,0,0.00532448,0,0.0277194,0.005782,0.0387023,0.0218602,0.0265137,0.00216534,0.00580628,0.00335701,0.011742,0.0132281,0.0131488,0.0422511,0.00674334,0.00801359,0.00614152,0.0398314,0.00462082,0.0100306,0.0193066,0.0057298,0.0248612,0.00303194,0.0432745,0.00336523,0.0044725,0,0,0.00500972,0,0.00825452,0.00450072,0.0822534,0.0385908,0.0825534,0.033739,0.00354221,0.0064872,0,0.0389218,0.0533533,0.0266088,0.0272291,0.0128034,0.0167468,0.0200586,0.0282331,0.00255563,0.00615619,0.00479315,0.00538759,0.0020094,0,0,0,0,0,0,0,0,0,0
56,0.00254624,0.00449181,0,0,0,0,0,0.0172933,0.0174173,0.0107446,0.00852812,0,0,0.00523697,0,0.0274751,0.00579003,0.0375919,0.0214441,0.0267804,0.00272886,0.00647489,0.00336643,0.0122068,0.0133302,0.013734,0.0422943,0.00655514,0.00862319,0.00563592,0.0387962,0.00756225,0.0101547,0.0192101,0.00568135,0.0259065,0.00304287,0.0431205,0.00398755,0.00467456,0,0,0.00535562,0,0.00821853,0.00474377,0.0819968,0.0367894,0.0817254,0.0345113,0.00385513,0.00672636,0,0.0398057,0.0546712,0.0276613,0.0270147,0.0128694,0.0167475,0.0194211,0.0277099,0.00254944,0.00617176,0.00486082,0.00487024,0.00218888,0,0,0,0,0,0,0,0,0,0
57,0.00255624,0.00408847,0,0,0,0,0,0.0197164,0.0174906,0.0113397,0.00830918,0,0,0.00514864,0,0.0273674,0.00578058,0.036624,0.020954,0.0269855,0.00330418,0.00706967,0.00343592,0.0126147,0.0134593,0.0143395,0.0423782,0.00647753,0.0095678,0.00527216,0.0378071,0.0107281,0.0102488,0.0191538,0.00564433,0.0262919,0.00307702,0.0419911,0.00470515,0.00487858,0,0,0.00562044,0,0.00818671,0.00503076,0.0817388,0.0353286,0.0809993,0.0349846,0.0041933,0.00697252,0,0.0403171,0.0560047,0.0285937,0.026333,0.0127996,0.0166395,0.0182523,0.0268261,0.00254051,0.00619686,0.00487386,0.0044497,0.00227727,0,0,0,0,0,0,0,0,0,0
58,0.00262537,0.00377749,0,0,0,0,0,0.0222212,0.0175555,0.0118599,0.00818039,0,0,0.00515235,0,0.0273385,0.00569937,0.0358396,0.0203794,0.0270805,0.00361673,0.00770787,0.0035499,0.0128056,0.0134555,0.0144179,0.042411,0.00647364,0.0103484,0.00526011,0.0370534,0.0139936,0.0103116,0.0191464,0.00567154,0.0263212,0.00312866,0.0407554,0.00565362,0.00510528,0,0,0.00576217,0,0.00819136,0.00519416,0.0814046,0.0341291,0.0802524,0.0351746,0.00453926,0.00724134,0.0190501,0.040761,0.0569924,0.0291999,0.025496,0.0125685,0.0164936,0.0167317,0.0256853,0.00249083,0.00625235,0.00484091,0.00415561,0.00236038,0,0,0,0,0,0,0,0,0,0
59,0.00269438,0.00353866,0,0,0,0,0,0.0239781,0.0176302,0.011981,0.00816044,0,0,0.00506489,0,0.0272528,0.00555758,0.0354376,0.0198324,0.0267264,0.00362399,0.00833493,0.00375178,0.012921,0.0133544,0.0142355,0.0423652,0.00634763,0.0106757,0.00510356,0.0367169,0.0165486,0.010299,0.01911,0.00573871,0.026068,0.00319627,0.040016,0.00649644,0.00524938,0,0,0.00577292,0,0.00821849,0.00529419,0.0815245,0.0329055,0.0798443,0.0349711,0.00482835,0.0073841,0,0.0419459,0.0575145,0.0294786,0.0248124,0.0122652,0.0166002,0.0152607,0.0247207,0.00250615,0.00621798,0.00475238,0.00395296,0.00241874,0,0,0,0,0,0,0,0,0,0
60,0.00285964,0.00346197,0,0,0,0,0,0.02586,0.0177705,0.0120199,0.0083775,0,0,0.00490991,0,0.0272158,0.0055681,0.0354169,0.0191446,0.0260333,0.00342695,0.00943809,0.00399597,0.0130145,0.0132162,0.0141533,0.0424176,0.006021,0.0106058,0.0048282,0.0366997,0.0189976,0.0102506,0.01909,0.00553619,0.0259759,0.0032853,0.0396983,0.00770916,0.00537602,0,0,0.00573878,0,0.00824857,0.00532592,0.0812543,0.0318697,0.0792325,0.034911,0.00541103,0.00741005,0.0197346,0.0420963,0.0579168,0.0298714,0.0241675,0.0120019,0.0165115,0.013984,0.0247869,0.00256256,0.00615299,0.00465621,0.00392452,0.00251622,0,0,0,0,0,0,0,0,0,0
61,0.0031113,0.0034456,0,0,0,0,0,0.0276765,0.018018,0.0121702,0.00840384,0,0,0.00487742,0,0.0271843,0.00560925,0.0350587,0.0186926,0.0254878,0.0035184,0.0101167,0.00429644,0.0131728,0.0133597,0.0140205,0.042438,0.00562628,0.0101786,0.00467388,0.0367882,0.0214194,0.0101428,0.0191154,0.00537065,0.0258726,0.00339365,0.0392712,0.00861501,0.00563008,0,0,0.00574997,0,0.00827396,0.00548649,0.0811324,0.0310681,0.0789376,0.0348945,0.00582322,0.00742362,0.0200055,0.0420712,0.0588214,0.0304828,0.0237446,0.0117962,0.0164273,0.0131072,0.0246423,0.0025191,0.00611666,0.00451904,0.0039303,0.00256673,0,0,0,0,0,0,0,0,0,0
62,0.00280731,0.00354506,0,0,0,0,0,0.0295598,0.0180366,0.0127168,0.00836945,0,0,0.00467663,0,0.0272663,0.00563995,0.0343801,0.0186583,0.0250898,0.00395496,0.0107064,0.00381194,0.0134854,0.0138328,0.0139038,0.0424108,0.00527604,0.00953154,0.00468609,0.0368679,0.0238023,0.0101759,0.0190666,0.0056683,0.0258245,0.00347028,0.0384182,0.00939857,0.00502512,0,0,0.00544539,0,0.00829628,0.00519921,0.081117,0.0308774,0.0788056,0.0347547,0.00611918,0.00727238,0.02023,0.0422416,0.0594494,0.0311181,0.0235163,0.0116825,0.0164789,0.0127266,0.023346,0.00286235,0.00575291,0.00447102,0.00384748,0.00274989,0,0,0,0,0,0,0,0,0,0
63,0.00281682,0.0036134,0,0,0,0,0,0.0316025,0.0181789,0.0131352,0.00818493,0,0,0.0047958,0,0.0272953,0.00562413,0.0337361,0.0186571,0.0246341,0.00445161,0.0110882,0.00388724,0.0136213,0.0142837,0.0138271,0.0422084,0.00493422,0.00911594,0.00462932,0.0367673,0.0262463,0.0101427,0.0191389,0.00580524,0.0257312,0.00363306,0.0377362,0.0100379,0.00489413,0,0,0.00523671,0,0.00835955,0.005011,0.0811031,0.0305292,0.0786779,0.0345067,0.00630074,0.00700764,0.0204446,0.042437,0.0594055,0.0316032,0.0234031,0.0116948,0.0166409,0.0128617,0.0229302,0.00294348,0.00562584,0.00433559,0.00395789,0.00275125,0,0,0,0,0,0,0,0,0,0
64,0.00281275,0.00373933,0,0,0,0,0,0.0334517,0.0182632,0.0136063,0.00795369,0,0,0.00498253,0,0.0271866,0.00582791,0.0331666,0.0188081,0.0241733,0.00499081,0.0114544,0.00401792,0.0136835,0.0148122,0.01381,0.0418545,0.0047144,0.00905092,0.00453789,0.0364807,0.02868,0.0102432,0.0190945,0.00579489,0.0256432,0.00381697,0.0371822,0.010703,0.00477976,0,0,0.00497484,0,0.0084959,0.00506683,0.0812823,0.03033,0.078557,0.0341439,0.0064431,0.00671624,0.0204833,0.0427781,0.0590518,0.0315994,0.0233776,0.0118066,0.0169073,0.0131516,0.0226697,0.00304975,0.00560596,0.00424458,0.00414705,0.00277784,0,0,0,0,0,0,0,0,0,0
65,0.0027888,0.0038842,0,0,0,0,0,0.0350468,0.0183408,0.0141645,0.00769696,0,0,0.00524517,0,0.027064,0.00604859,0.0327894,0.0190536,0.0237758,0.00572349,0.0117753,0.00422535,0.0139522,0.0154616,0.013886,0.0413871,0.00465322,0.00914813,0.00443478,0.036086,0.0308687,0.0104968,0.019006,0.00570959,0.0257565,0.00397684,0.0367546,0.0113385,0.00470155,0,0,0.00467217,0,0.00861507,0.00495137,0.0815726,0.0304051,0.0785094,0.0338204,0.00657657,0.00640911,0.020501,0.042758,0.0586811,0.0312541,0.0233543,0.0118941,0.0170147,0.0132408,0.0227265,0.00310227,0.00553662,0.00417345,0.00436083,0.00278876,0,0,0,0,0,0,0,0,0,0
66,0.00275594,0.00402996,0,0,0,0,0,0.0367314,0.0183992,0.0147373,0.0074317,0,0,0.00538123,0,0.0270279,0.00609366,0.0324203,0.0192892,0.0235189,0.00649659,0.0120885,0.00436562,0.0143462,0.0161419,0.0139765,0.0409015,0.004688,0.00943097,0.00431311,0.0356012,0.0331343,0.0106851,0.0189214,0.00569211,0.0260623,0.00414215,0.0364776,0.0118506,0.00460394,0,0,0.00441551,0,0.00869,0.00494453,0.081935,0.0306211,0.0783655,0.0331125,0.00668857,0.00607788,0.0204735,0.0424967,0.0583792,0.0311964,0.0234103,0.0119933,0.0170189,0.0132709,0.0229425,0.00319763,0.00543683,0.00407245,0.00459195,0.0028135,0,0,0,0,0,0,0,0,0,0
67,0.00273072,0.00414145,0,0,0,0,0,0.0386678,0.0184467,0.0152518,0.00714483,0,0,0.00536092,0,0.0270089,0.00597981,0.0318603,0.0194765,0.0234119,0.00714823,0.0124058,0.00454795,0.0147893,0.0167022,0.0139726,0.0405583,0.00471368,0.00990809,0.00412184,0.0350714,0.0357242,0.0107972,0.0188306,0.00569577,0.0263273,0.00431281,0.0361818,0.0122109,0.00451203,0,0,0.00423114,0,0.00876322,0.00512055,0.0823587,0.030834,0.0780973,0.0321015,0.0068008,0.00577641,0.0203917,0.0420854,0.057932,0.0311193,0.0234638,0.0121441,0.0169931,0.0134829,0.0232878,0.00333346,0.0054754,0.00400457,0.00481333,0.00288319,0,0,0,0,0,0,0,0,0,0
68,0.00275844,0.00421307,0,0,0,0,0,0.0405567,0.0185628,0.0159049,0.00691315,0,0,0.00532679,0,0.0269801,0.00590896,0.0312,0.0197071,0.0233558,0.00780298,0.0127736,0.00481552,0.0156985,0.0170113,0.013895,0.040325,0.00474629,0.0100763,0.00394241,0.0346244,0.0383195,0.0108265,0.0187546,0.00575858,0.0265399,0.00447288,0.0357289,0.0124809,0.00452909,0,0,0.00408617,0,0.00886034,0.00535043,0.0827751,0.0309852,0.0778032,0.0311703,0.00686053,0.0055646,0.0202126,0.0415583,0.057292,0.0308419,0.0234413,0.0123794,0.017071,0.0137719,0.023562,0.0034245,0.00566383,0.00415529,0.00497875,0.00301909,0,0,0,0,0,0,0,0,0,0
69,0.0027802,0.00432691,0,0,0,0,0,0.0421638,0.0187268,0.0163784,0.00679851,0,0,0.00523801,0,0.0268411,0.00587068,0.0307578,0.0196649,0.0230809,0.00834198,0.013309,0.00487431,0.0167235,0.0172548,0.0138607,0.0401887,0.00468287,0.00981531,0.00375657,0.0343428,0.0403454,0.0106862,0.0187454,0.00571247,0.0264683,0.00468153,0.0351992,0.0126605,0.00453218,0,0,0.00396596,0,0.0089509,0.00537609,0.0830783,0.0309353,0.0774908,0.0301768,0.00706258,0.00534395,0.0199136,0.0408749,0.0564598,0.0303755,0.0231335,0.0125871,0.0171429,0.013824,0.0241251,0.00351553,0.00583017,0.00430876,0.00514635,0.00314349,0,0,0,0,0,0,0,0,0,0
70,0.00230598,0.00478599,0,0,0,0,0,0.0435396,0.0188984,0.0165976,0.00675794,0,0,0.0050638,0,0.0267124,0.00583019,0.0304351,0.0194079,0.0227043,0.00862911,0.0138579,0.00493704,0.0168676,0.0174054,0.013817,0.0401228,0.00446472,0.00959249,0.00355704,0.0341655,0.0420262,0.0105423,0.0187247,0.00562924,0.0259593,0.00488792,0.0343023,0.0127664,0.00390726,0,0,0.00405939,0,0.0089845,0.00523682,0.083247,0.0303569,0.0770872,0.0290452,0.00732941,0.00468433,0.0196177,0.040143,0.055368,0.0296631,0.0225715,0.0129006,0.0171249,0.0136348,0.0250469,0.00414,0.00596785,0.00444928,0.0057562,0.00267723,0,0,0,0,0,0,0,0,0,0
