Timestep,C7,CLAV,IMUL_L,IMUL_R,IMUR_T,L5FT,L5HD,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,IMUL_M,LANK,RTHIP,IMUR_M,IMUR_B,
199,0.0251691,0.0163253,0,0,0,0.0122197,0.0152615,0.00663612,0,0,0.0230803,0,0.0275724,0.00312996,0.0424401,0.0124631,0.0255494,0.0114528,0.00822823,0.0212732,0.0193928,0.0162578,0.0192889,0.0542689,0.01033,0.0086388,0.00600557,0.0405613,0.0141965,0.0185923,0.021251,0.00350179,0.0307767,0.00388418,0.031472,0.00428246,0.0207718,0,0,0.0355446,0,0.00771387,0.0111521,0.0819343,0.0487119,0.0877114,0.0398059,0.00370661,0.0182193,0.0227594,0,0.0786718,0.0291766,0.020793,0.0156479,0.0286086,0.064711,0.0194589,0.00745166,0.00674176,0.0130843,0.0185707,0,0,0,0,0,0,0,0,0,0.00459053,0.0249662,0,0,0
200,0.0252353,0.0166037,0,0,0,0.0116166,0.0154336,0.00584112,0,0,0.0231137,0,0.0272917,0.00338839,0.0417532,0.0117956,0.0254128,0.0115826,0.00804181,0.0210691,0.0193263,0.0165548,0.0190646,0.0533595,0.0101419,0.00859043,0.00590828,0.0403799,0.013253,0.0184783,0.0211905,0.00338665,0.0296843,0.003816,0.0324394,0.00452691,0.0208087,0,0,0.0352945,0,0.00770848,0.0111342,0.0819739,0.0507645,0.0873245,0.0409712,0.00368585,0.0181024,0.0228328,0,0.0789906,0.0289707,0.0205349,0.015204,0.02795,0.0617688,0.0192647,0.00755492,0.00655436,0.0132332,0.0185633,0,0,0,0,0,0,0,0,0,0.00462323,0.0258573,0,0,0
201,0.0254192,0.0168501,0,0,0,0.0107849,0.0156573,0.00508478,0,0,0.0232988,0,0.02695,0.00376717,0.0409069,0.0109253,0.0254611,0.0116981,0.00787308,0.0208133,0.0195375,0.0169268,0.0191823,0.0526642,0.00979964,0.0088519,0.00554755,0.0398058,0.0121408,0.0185319,0.0211815,0.00331843,0.0286015,0.00373079,0.0337346,0.00458637,0.0209374,0,0,0.0352601,0,0.00779438,0.0113404,0.0818724,0.0533128,0.0868555,0.0422323,0.00363216,0.0179268,0.022585,0,0.0791924,0.0289424,0.0203072,0.0147604,0.0273699,0.0578475,0.0192742,0.00768433,0.00628668,0.0133658,0.0186026,0,0,0,0,0,0,0,0,0,0.00429461,0.026864,0,0,0
202,0.0273841,0.0174607,0,0,0,0.00980125,0.0151165,0.00684055,0,0,0.0237512,0,0.0275906,0.00352909,0.0385892,0.00976614,0.025356,0.0110481,0.00721357,0.022308,0.019565,0.0171868,0.0187858,0.0514728,0.00869386,0.00904411,0.00462108,0.0382177,0.0105476,0.0191381,0.0214445,0.00389543,0.017102,0.00393867,0.0392741,0.00552711,0.0224179,0,0,0.0354504,0,0.00819378,0.0115653,0.0790908,0.0387343,0.0833165,0.0253277,0.00224251,0.0188111,0.0115963,0.0488622,0.0653218,0.0240036,0.0146428,0.0195461,0.0175826,0.0439244,0.0198973,0.00783949,0.00651567,0.0133967,0.0201659,0,0,0,0,0,0,0,0,0,0.00281068,0.0141109,0,0,0
203,0.0269654,0.0170498,0,0,0,0.00946893,0.0151272,0.00623712,0,0,0.0237752,0,0.0274496,0.00351101,0.0378598,0.00896584,0.0255892,0.0114638,0.00712213,0.0221691,0.02013,0.0176971,0.0192334,0.0514417,0.00859599,0.00998416,0.00416287,0.0371294,0.00984297,0.0193066,0.0213243,0.00385691,0.0172965,0.00386977,0.0407567,0.00535679,0.0221957,0,0,0.0354366,0,0.00823252,0.0115156,0.078941,0.0388132,0.0830183,0.0265072,0.00235681,0.0187384,0.0117784,0.0485401,0.0655518,0.0242718,0.014599,0.0191774,0.0170459,0.0391364,0.0197668,0.00796243,0.00638688,0.0130234,0.0198686,0,0,0,0,0,0,0,0,0,0.00197352,0.0154426,0,0,0
204,0.0265692,0.0166941,0,0,0,0.00929637,0.0151749,0.00591165,0,0,0.0238624,0,0.0272936,0.0035,0.0373137,0.0082839,0.025751,0.0118814,0.00694386,0.0221408,0.0205002,0.0180558,0.0196666,0.0514929,0.00862188,0.0107054,0.00388787,0.0363456,0.00974563,0.019596,0.0212436,0.00380989,0.0188747,0.00388169,0.0427529,0.00529176,0.0220441,0,0,0.0354371,0,0.00829647,0.0117979,0.078959,0.0372081,0.0828776,0.0279697,0.00263924,0.0186904,0.0136923,0.0482601,0.0660868,0.0247658,0.0144788,0.0187491,0.0168513,0.0353624,0.019893,0.00820866,0.00629618,0.0127076,0.01967,0,0,0,0,0,0,0,0,0,0.0016825,0.0170892,0,0,0
205,0.0261108,0.0162946,0,0,0,0.00927162,0.0152497,0.00583814,0,0,0.0239851,0,0.0271362,0.00352895,0.0369731,0.00769583,0.0258442,0.0123176,0.00672417,0.0219586,0.0209928,0.0185648,0.0200678,0.0515699,0.00875991,0.0110986,0.00382131,0.0360909,0.0103601,0.0199009,0.0211721,0.00369966,0.0214646,0.00387456,0.0449723,0.00546043,0.0218839,0,0,0.0355044,0,0.0083662,0.012178,0.0790322,0.0337642,0.0828136,0.0290113,0.00299301,0.0186269,0,0.0496179,0.0667344,0.0254031,0.0144116,0.0187342,0.0169138,0.0331071,0.0201427,0.00844402,0.00619204,0.0124314,0.0194352,0,0,0,0,0,0,0,0,0,0.00177875,0.0186118,0,0,0
206,0.0260508,0.016001,0,0,0,0.00936498,0.0152566,0.00615346,0,0,0.0241687,0,0.0270226,0.00360275,0.0366329,0.00723751,0.025851,0.0124251,0.00653672,0.0219018,0.0215343,0.0192008,0.0203459,0.0518054,0.00882477,0.0111063,0.00387124,0.0362622,0.0115587,0.0202205,0.0211325,0.00365232,0.0243961,0.00387608,0.0463233,0.00594553,0.0219508,0,0,0.0355445,0,0.00848895,0.0124815,0.0788149,0.0310245,0.0825689,0.0297579,0.00338982,0.0187019,0.0151905,0.0505067,0.0673259,0.0259154,0.0147264,0.0188944,0.0169185,0.0318755,0.0205936,0.00873113,0.00609157,0.0122364,0.0194153,0,0,0,0,0,0,0,0,0,0.00215954,0.0203284,0,0,0
207,0.0266821,0.0162749,0,0,0,0.00944206,0.0153307,0.00660404,0,0,0.0242233,0,0.0269096,0.00364296,0.0362041,0.00719852,0.0256964,0.0119933,0.00637245,0.0217536,0.0221082,0.0198923,0.0206013,0.0520938,0.0087019,0.0108185,0.0039678,0.0367162,0.0128635,0.0203996,0.0211008,0.00361542,0.0271998,0.00387327,0.0454729,0.0063497,0.0229571,0,0,0.0371953,0,0.00863439,0.0131489,0.0787731,0.0300693,0.0825349,0.0305436,0.00379536,0.0188246,0.0163637,0.0509383,0.068475,0.0259885,0.0147186,0.0188434,0.0166041,0.0299596,0.0221695,0.00904192,0.00576246,0.0125433,0.0199586,0,0,0,0,0,0,0,0,0,0.00269405,0.0223987,0,0,0
208,0.0265606,0.0160912,0,0,0,0.0101457,0.0154651,0.00719765,0,0,0.024215,0,0.0266965,0.00375357,0.0357317,0.00731142,0.0253659,0.0116993,0.00624938,0.0214817,0.0224317,0.0205578,0.0207983,0.0521836,0.00857991,0.0106751,0.00410277,0.0369059,0.0141073,0.0204926,0.0210708,0.0035291,0.0291791,0.00385085,0.0445844,0.00669858,0.0229005,0,0,0.0374293,0,0.00862651,0.0134698,0.0786738,0.0287915,0.0822364,0.030626,0.00397138,0.0187672,0.0180211,0.0511912,0.0693474,0.0254165,0.0147817,0.0187812,0.0156169,0.0303073,0.0223799,0.00911824,0.00566982,0.0124001,0.0198501,0,0,0,0,0,0,0,0,0,0.00308916,0.0245192,0,0,0
209,0.0262645,0.0158909,0,0,0,0.0111261,0.0155987,0.00793752,0,0,0.0241109,0,0.0264849,0.00384717,0.0351494,0.00757892,0.0249414,0.0115179,0.00617097,0.0211134,0.0224702,0.0210725,0.0208588,0.0519104,0.00835103,0.0106933,0.00407408,0.0367752,0.0157448,0.0203941,0.0209734,0.00340632,0.0308061,0.00381968,0.0439921,0.00713854,0.0226828,0,0,0.0375275,0,0.00857276,0.0136555,0.0785844,0.0283548,0.0816272,0.0304616,0.00416558,0.0185023,0.0196224,0.051584,0.0700774,0.0247718,0.0148495,0.018919,0.0144871,0.0309468,0.0224455,0.00919171,0.00552062,0.0122034,0.0196181,0,0,0,0,0,0,0,0,0,0.00342415,0.0262903,0,0,0
210,0.0261244,0.0158988,0,0,0,0.0123288,0.0157691,0.00854631,0,0,0.0240173,0,0.0263322,0.0039214,0.0346607,0.00784062,0.0245693,0.0114104,0.00627313,0.0208905,0.0223942,0.0211195,0.0207867,0.0513126,0.00809622,0.0108858,0.00385385,0.0364301,0.0175512,0.0201727,0.0208872,0.00342102,0.0322689,0.00379111,0.0437932,0.00786352,0.0226135,0,0,0.0375697,0,0.00861158,0.0137717,0.0785945,0.028652,0.0811436,0.0302901,0.0044219,0.0183898,0.0208326,0.0520292,0.0706964,0.0242766,0.0148962,0.0191361,0.0135795,0.0315918,0.0224452,0.00936589,0.00537373,0.0121796,0.0195812,0,0,0,0,0,0,0,0,0,0.00372028,0.0275128,0,0,0
211,0.0261622,0.0159843,0,0,0,0.0136925,0.0159492,0.00900724,0,0,0.0239927,0,0.0261182,0.00399658,0.0342662,0.00814923,0.0242187,0.0111922,0.00646728,0.0205744,0.0223758,0.0212293,0.0206985,0.0507999,0.00781502,0.0111561,0.00354329,0.0360058,0.0196236,0.0198667,0.0208341,0.0035059,0.0332845,0.00377331,0.043542,0.00873511,0.0226834,0,0,0.0376029,0,0.00872623,0.0138508,0.0787317,0.0293833,0.0808292,0.0298767,0.0046169,0.018419,0.0217512,0.0524002,0.0712421,0.0239693,0.0149307,0.0193441,0.0130551,0.0317331,0.0224363,0.00961767,0.00519413,0.0123504,0.0197197,0,0,0,0,0,0,0,0,0,0.00417491,0.0283824,0,0,0
212,0.0263443,0.0160798,0,0,0,0.0150744,0.0161588,0.00936777,0,0,0.024034,0,0.02588,0.00402799,0.0340099,0.00841006,0.023917,0.0109243,0.00666008,0.0201381,0.0225499,0.0214918,0.020698,0.0504039,0.0075437,0.0113074,0.0033128,0.0355943,0.0216508,0.0195458,0.0207687,0.00336794,0.0334699,0.00375241,0.0430367,0.00964553,0.0227792,0,0,0.0376541,0,0.00881319,0.0138398,0.0788791,0.0297207,0.0804849,0.0291469,0.0048398,0.0183957,0.0227026,0.0526313,0.0714515,0.0235174,0.015051,0.0195806,0.012773,0.0319894,0.0224321,0.0097383,0.00499805,0.0125782,0.019916,0,0,0,0,0,0,0,0,0,0.00476448,0.029119,0,0,0
213,0.0258702,0.0155699,0,0,0,0.0164101,0.0162469,0.00973258,0,0,0.0236621,0,0.0257637,0.00371385,0.0339095,0.00869862,0.0237013,0.0104582,0.00684793,0.0196622,0.0227928,0.0219243,0.0208173,0.0501163,0.00717308,0.0113514,0.00314737,0.0352987,0.0235221,0.0189683,0.0207209,0.00334776,0.0329096,0.00369829,0.0421151,0.0106161,0.0225891,0,0,0.0373139,0,0.00882457,0.0136158,0.0790207,0.0297637,0.08019,0.0282168,0.00495254,0.0184492,0.0238062,0.0527505,0.0714683,0.0230172,0.0152107,0.0199252,0.01272,0.0316556,0.022133,0.00973558,0.00490047,0.012239,0.0197773,0,0,0,0,0,0,0,0,0,0.0054264,0.0296351,0,0,0
214,0.0255434,0.0151418,0,0,0,0.0177814,0.0163042,0.0100312,0,0,0.0233938,0,0.025625,0.00354144,0.0338826,0.00911574,0.0235532,0.00982126,0.00702794,0.0191963,0.0229636,0.0224337,0.0210063,0.0499642,0.00672552,0.0114415,0.00298571,0.0351001,0.0253082,0.0184984,0.0206503,0.00333551,0.0318302,0.0036624,0.0409476,0.0115848,0.022422,0,0,0.0370771,0,0.00880255,0.0133606,0.0791628,0.0296313,0.0798761,0.0271836,0.00499253,0.018486,0.0242618,0.0527021,0.0712766,0.0226063,0.0153448,0.0202765,0.012821,0.0304628,0.0218921,0.00967348,0.00480861,0.0119396,0.0196577,0,0,0,0,0,0,0,0,0,0.00612874,0.0298998,0,0,0
215,0.0253003,0.0148761,0,0,0,0.01919,0.0163998,0.0101372,0,0,0.0232359,0,0.0254451,0.00346338,0.0336333,0.00942946,0.023519,0.00953927,0.00729518,0.0187971,0.0231877,0.0228767,0.0211979,0.0499754,0.0064602,0.0114576,0.00288445,0.0349332,0.0271901,0.0182261,0.0205883,0.00331289,0.0304059,0.00367151,0.0398171,0.0124452,0.0223162,0,0,0.0368764,0,0.00884923,0.0133233,0.0793011,0.0292201,0.0794804,0.0260202,0.00509509,0.0186076,0.0241845,0.0524436,0.0705539,0.0222461,0.0154764,0.0205481,0.0130313,0.0290324,0.0217075,0.00967917,0.00468804,0.0117518,0.0195795,0,0,0,0,0,0,0,0,0,0.00668447,0.0299519,0,0,0
216,0.0251196,0.0147681,0,0,0,0.0206605,0.0164912,0.01005,0,0,0.0231736,0,0.0252996,0.00340368,0.033013,0.00935865,0.0236521,0.00967177,0.00774978,0.0185477,0.0233515,0.0231241,0.021267,0.0500992,0.00642144,0.0111012,0.00286215,0.0347696,0.0291304,0.0180496,0.0205352,0.00329297,0.0290271,0.00367135,0.0388,0.013142,0.0223104,0,0,0.0367091,0,0.00894359,0.0134072,0.0794857,0.0285371,0.0789964,0.0248318,0.00525846,0.0188504,0.0239253,0.0520119,0.0697067,0.0219083,0.0156906,0.0207124,0.013264,0.0278963,0.021512,0.00975278,0.00456169,0.0116953,0.0195085,0,0,0,0,0,0,0,0,0,0.00706492,0.0296808,0,0,0
217,0.0248397,0.0146481,0,0,0,0.0218174,0.0165054,0.00993453,0,0,0.0230991,0,0.0251862,0.00330852,0.0325307,0.00895482,0.0237592,0.00979495,0.00819745,0.0183111,0.0236227,0.0234586,0.0213618,0.0502217,0.00640395,0.0112235,0.00284416,0.0346094,0.0307406,0.0178982,0.0204786,0.00338422,0.0280657,0.00366299,0.0377564,0.0137062,0.0222012,0,0,0.0366969,0,0.00899574,0.0133088,0.0796393,0.0278515,0.0785859,0.0236439,0.00525984,0.0189957,0.0235838,0.0514473,0.0691615,0.0216802,0.0160126,0.0208325,0.0133888,0.02701,0.0213252,0.00985616,0.0044688,0.0116013,0.0192802,0,0,0,0,0,0,0,0,0,0.00731749,0.0290793,0,0,0
218,0.0244985,0.0145135,0,0,0,0.0227383,0.0164813,0.00984871,0,0,0.0229408,0,0.0251437,0.00323716,0.0322399,0.00868831,0.0238004,0.00978882,0.00863693,0.0181452,0.0240353,0.0239107,0.0214934,0.0502482,0.00633447,0.011617,0.00264275,0.0345356,0.0320377,0.0176889,0.0204184,0.00352285,0.0275155,0.00370998,0.036877,0.0141416,0.0220025,0,0,0.036772,0,0.00896692,0.0133652,0.0798173,0.0272766,0.0782234,0.0224317,0.00564602,0.0190223,0.0231664,0.0507122,0.0683769,0.0215351,0.0163194,0.0209252,0.0135941,0.0264262,0.0211783,0.00989304,0.00444739,0.0114769,0.018956,0,0,0,0,0,0,0,0,0,0.00758464,0.0283319,0,0,0
219,0.0235999,0.0138732,0,0,0,0.0235286,0.0164916,0.00989512,0,0,0.0227097,0,0.0251611,0.00313918,0.0319551,0.00902195,0.0237207,0.0096356,0.00909164,0.0179617,0.0243648,0.0242911,0.0216656,0.0502545,0.00618839,0.011869,0.002331,0.0344157,0.0337034,0.0174381,0.0203668,0.00339784,0.0275052,0.00371551,0.0360425,0.0145033,0.0210863,0,0,0.0359492,0,0.00892976,0.0132713,0.0799868,0.0271507,0.0778758,0.0212465,0.00587233,0.0189389,0.0227157,0.0498689,0.0673757,0.0215422,0.0165943,0.0209576,0.0138892,0.0253869,0.0202829,0.0100981,0.0044227,0.0108806,0.0182091,0,0,0,0,0,0,0,0,0,0.00795181,0.0274835,0,0,0
220,0.0233854,0.0137966,0,0,0,0.0244405,0.0166476,0.0100382,0,0,0.0227158,0,0.0249969,0.003164,0.03164,0.00925364,0.0236479,0.00956679,0.00949719,0.0176789,0.0241815,0.0244462,0.0218208,0.0502414,0.00607566,0.0120337,0.00227687,0.034264,0.0350341,0.0172582,0.0202923,0.00323945,0.0274639,0.0037952,0.0351306,0.0147115,0.0208031,0,0,0.036103,0,0.00892463,0.0132396,0.0801041,0.0267281,0.0773957,0.020008,0.00601279,0.0186358,0.0222268,0.0489137,0.0661763,0.0214846,0.0170618,0.020951,0.0141755,0.0251086,0.0201839,0.0102024,0.00432929,0.0108019,0.0179643,0,0,0,0,0,0,0,0,0,0.00823749,0.0265862,0,0,0
221,0.0233754,0.0138529,0,0,0,0.0251838,0.0167981,0.0101756,0,0,0.0229069,0,0.024817,0.00332375,0.0313816,0.00959969,0.0236529,0.00955881,0.00993,0.0175823,0.024247,0.024665,0.0219854,0.0502671,0.00595237,0.0122162,0.0022917,0.0341231,0.0360814,0.0171763,0.0202348,0.00313119,0.0273832,0.00387325,0.034028,0.0147793,0.0207412,0,0,0.0362087,0,0.00897001,0.0133899,0.0801299,0.026214,0.0771366,0.0185361,0.00608971,0.0184132,0.0215996,0.0478825,0.0648908,0.0211482,0.0175702,0.0208029,0.0143369,0.0248919,0.020172,0.0103618,0.00427756,0.0108575,0.0179136,0,0,0,0,0,0,0,0,0,0.00845904,0.0255162,0,0,0
222,0.0236163,0.0141089,0,0,0,0.0257728,0.0169729,0.0103276,0,0,0.023326,0,0.024661,0.00365948,0.0311429,0.00986915,0.0237042,0.00945844,0.0102273,0.0174719,0.0245523,0.0252293,0.0221481,0.0502742,0.00582338,0.011917,0.00243001,0.0339903,0.0368373,0.0172115,0.0202118,0.00304629,0.0270858,0.0039785,0.0329291,0.0146883,0.0208065,0,0,0.0366003,0,0.00905694,0.0137154,0.0800839,0.0257264,0.0770326,0.0167051,0.0061595,0.0181869,0.0207589,0.0467324,0.0633576,0.0205195,0.0179558,0.020621,0.0143662,0.0247482,0.0203343,0.0105486,0.00424423,0.0110935,0.0180142,0,0,0,0,0,0,0,0,0,0.00863682,0.0241931,0,0,0
223,0.0233292,0.013922,0,0,0,0.0262648,0.0169414,0.0105484,0,0,0.0232623,0,0.0246339,0.00361606,0.0309685,0.0100106,0.0237978,0.00934596,0.0104501,0.0176158,0.0249422,0.025531,0.0223249,0.0502221,0.00574304,0.0116266,0.00235635,0.0338509,0.0374344,0.0170147,0.0201928,0.00304388,0.0265821,0.00397803,0.0315817,0.0144558,0.0205847,0,0,0.0365079,0,0.0091552,0.0136768,0.0800734,0.0251141,0.0771061,0.0149726,0.00655388,0.0182131,0.0199715,0.0454468,0.0617156,0.0196832,0.0183918,0.0203569,0.0142611,0.0249204,0.0201466,0.0106673,0.00424095,0.0109384,0.0178505,0,0,0,0,0,0,0,0,0,0.0087391,0.0228681,0,0,0
224,0.0230193,0.0137632,0,0,0,0.0267302,0.0169007,0.010943,0,0,0.0232522,0,0.0246355,0.00358122,0.0307582,0.0101396,0.0238905,0.00910697,0.0106281,0.0178135,0.0253679,0.0258758,0.02248,0.0501079,0.00559899,0.0115396,0.00215534,0.0337208,0.0381841,0.0169464,0.0201985,0.00308663,0.0260901,0.00399529,0.0298413,0.0143797,0.0202921,0,0,0.0365938,0,0.00915967,0.0138102,0.0800986,0.0246871,0.0771413,0.0130851,0.00675735,0.0181261,0.0189968,0.0441582,0.0599919,0.0186979,0.0189428,0.0199435,0.0141463,0.0249295,0.0200307,0.0107009,0.00420164,0.0108,0.0176241,0,0,0,0,0,0,0,0,0,0.00887278,0.0212076,0,0,0
225,0.0227614,0.0136446,0,0,0,0.0272093,0.0168506,0.0112693,0,0,0.023171,0,0.0246504,0.00355896,0.0305304,0.0103465,0.0240123,0.00888388,0.0107741,0.0181035,0.0257491,0.0262547,0.0226113,0.0500613,0.00542359,0.0114865,0.00202099,0.0336017,0.0389546,0.0169565,0.0202025,0.00318288,0.0255426,0.00400931,0.027888,0.0142682,0.020007,0,0,0.0366984,0,0.00907414,0.0137992,0.0801689,0.0243603,0.0772043,0.0110837,0.00661376,0.0179683,0.0178467,0.0424859,0.0581566,0.017606,0.019452,0.0193368,0.0140542,0.0249262,0.0199818,0.0106451,0.00419811,0.0107409,0.0173904,0,0,0,0,0,0,0,0,0,0.00901958,0.0193362,0,0,0
226,0.0226394,0.0136143,0,0,0,0.027672,0.016789,0.0114078,0,0,0.0230757,0,0.0246897,0.00353957,0.030384,0.0105641,0.0240899,0.00878032,0.0109381,0.0184556,0.0260725,0.0265836,0.0227496,0.0500996,0.00525919,0.0113576,0.00195765,0.0335041,0.0396852,0.0169841,0.0202114,0.00303597,0.0252433,0.00401832,0.0257742,0.014087,0.0198124,0,0,0.0366606,0,0.00902542,0.0137834,0.0802324,0.0239965,0.0773768,0.00927736,0.0065077,0.0177835,0.0166471,0.0404883,0.0562824,0.0164866,0.0200658,0.0185746,0.0139922,0.025461,0.0199237,0.0105976,0.00424685,0.0107811,0.0171928,0,0,0,0,0,0,0,0,0,0.00912665,0.0174083,0,0,0
227,0.0224977,0.0135755,0,0,0,0.0280007,0.0167646,0.011458,0,0,0.0229642,0,0.0247054,0.0035163,0.0304805,0.0107537,0.0240605,0.00878213,0.0111176,0.0187817,0.0263513,0.0270109,0.0228777,0.0500998,0.00509798,0.0111658,0.00194043,0.0334398,0.040251,0.0170554,0.0202194,0.00292154,0.0251527,0.00401265,0.0236186,0.0138997,0.0196606,0,0,0.0367201,0,0.00897746,0.0136975,0.0801845,0.0237794,0.0777249,0.00798945,0.00686848,0.0176506,0.0152011,0.0384356,0.0542097,0.0155315,0.0207392,0.0177684,0.014084,0.0261273,0.019818,0.0105833,0.0042791,0.010792,0.0170423,0,0,0,0,0,0,0,0,0,0.00926915,0.0153339,0,0,0
228,0.022251,0.0134792,0,0,0,0.0282883,0.0167697,0.0115007,0,0,0.0228245,0,0.024736,0.00353759,0.0305251,0.011085,0.0239686,0.00883092,0.0111276,0.0190509,0.0266586,0.0274759,0.0230153,0.0499971,0.0048954,0.0109422,0.00187253,0.0333475,0.0408242,0.0170109,0.0202334,0.00289216,0.0254157,0.00405117,0.0213949,0.0135863,0.0193929,0,0,0.0368027,0,0.00896317,0.0137629,0.0801854,0.0235136,0.0780862,0.00768054,0.00759895,0.0174363,0.0136959,0.0363261,0.0520069,0.0147631,0.0216516,0.0167191,0.0142788,0.0272595,0.0197166,0.0105862,0.00428455,0.0108502,0.01701,0,0,0,0,0,0,0,0,0,0.00934725,0.0132121,0,0,0
229,0.0218678,0.0132842,0,0,0,0.0286003,0.0167653,0.0113979,0,0,0.022754,0,0.0247971,0.00356191,0.0304615,0.011607,0.0238282,0.00880142,0.0109862,0.0191261,0.0269743,0.0279037,0.0231529,0.0498459,0.00464761,0.0107126,0.00176616,0.0331789,0.0414481,0.0168372,0.0202433,0.00292895,0.0263642,0.00408512,0.0195848,0.0131359,0.0190298,0,0,0.0367125,0,0.00903565,0.0138945,0.0802382,0.0231706,0.078463,0.00874282,0.00767292,0.0171922,0.0121466,0.0340187,0.0496589,0.014154,0.0228069,0.0154429,0.0144413,0.0289357,0.01955,0.0106044,0.00422454,0.0109562,0.017191,0,0,0,0,0,0,0,0,0,0.00940472,0.0109975,0,0,0
230,0.0214489,0.0130702,0,0,0,0.0289178,0.0167358,0.0111527,0,0,0.0227807,0,0.0248853,0.00355914,0.0303173,0.0121515,0.0236043,0.00875182,0.0106911,0.0191413,0.0272231,0.0281806,0.0233407,0.0497703,0.00438382,0.0104635,0.00162908,0.0329866,0.0421561,0.016644,0.0202371,0.00293114,0.027811,0.00409488,0.0186096,0.0125443,0.0186396,0,0,0.0364695,0,0.00914648,0.013821,0.0802596,0.0227704,0.0789282,0.0108321,0.00781558,0.0170609,0.0105266,0.0313917,0.0471237,0.0136513,0.0241396,0.013839,0.0144919,0.0308742,0.019297,0.0107387,0.00416178,0.0109515,0.0170277,0,0,0,0,0,0,0,0,0,0.00947539,0.00854077,0,0,0
231,0.0211995,0.0129704,0,0,0,0.0292051,0.016697,0.0107559,0,0,0.0227943,0,0.0249547,0.00351817,0.0301517,0.0124892,0.0233986,0.00873844,0.0102672,0.0191776,0.0275042,0.0281759,0.0235899,0.0497276,0.00412627,0.0101734,0.00150364,0.0328052,0.0428297,0.0164972,0.0202173,0.00291234,0.029866,0.00412482,0.0189439,0.0117917,0.0183349,0,0,0.0363,0,0.00915743,0.0138422,0.0802422,0.0231671,0.0794466,0.0135424,0.00778823,0.0169774,0.00889835,0.0285426,0.044463,0.0133258,0.0257238,0.0119453,0.0143945,0.0328783,0.0191404,0.0107772,0.0041152,0.0108773,0.0167745,0,0,0,0,0,0,0,0,0,0.00947,0.00599912,0,0,0
232,0.0221367,0.0138618,0,0,0,0.0293278,0.0170317,0.0102289,0,0,0.0238077,0,0.0246649,0.00424003,0.0298816,0.0129497,0.0231629,0.00880156,0.00949006,0.0188388,0.0278343,0.0283179,0.023796,0.0496077,0.00382906,0.00981741,0.0014257,0.0326036,0.0432669,0.0169514,0.0201984,0.00277881,0.0321704,0.00427253,0.0203781,0.0109173,0.0185068,0,0,0.0371686,0,0.00918394,0.0140936,0.0801651,0.0245767,0.0798174,0.0164432,0.00742794,0.0164405,0.00758011,0.0256779,0.0418406,0.0129304,0.0276105,0.00971301,0.0138183,0.0346698,0.0196133,0.0107359,0.00400138,0.0116235,0.0171701,0,0,0,0,0,0,0,0,0,0.00947007,0.00443657,0,0,0
233,0.0199015,0.0119976,0,0,0,0.0296853,0.0165204,0.00968332,0,0,0.0226959,0,0.0251813,0.00354245,0.0297484,0.0135876,0.0231531,0.00890862,0.00902391,0.0198076,0.0282161,0.028926,0.0240382,0.0495154,0.0036852,0.00958636,0.00143226,0.0323906,0.0440604,0.0165724,0.0202498,0.00286134,0.0345801,0.0037837,0.0225706,0.00984698,0.0165291,0,0,0.0338935,0,0.00886204,0.0131757,0.0802095,0.0269558,0.0806766,0.0190703,0.00667789,0.0175376,0.00679079,0.0230754,0.0396622,0.0126038,0.0296895,0.00737777,0.012932,0.0364719,0.0169918,0.0104041,0.00434304,0.00999783,0.0155636,0,0,0,0,0,0,0,0,0,0.00953191,0.00455337,0,0,0
234,0.0199612,0.0120601,0,0,0,0.0296499,0.0165093,0.00897923,0,0,0.0228162,0,0.0252059,0.00358364,0.0296849,0.0142418,0.0229544,0.00909016,0.00834216,0.0198056,0.0284899,0.0294354,0.024237,0.0493744,0.00353346,0.00912712,0.00151388,0.0321877,0.0444102,0.0166931,0.020264,0.00280058,0.0365999,0.00379902,0.0249419,0.00883847,0.0164166,0,0,0.0338136,0,0.00886188,0.013102,0.0800937,0.0297211,0.0811331,0.0209817,0.00591352,0.0174928,0.00687151,0.0208327,0.0377538,0.0122965,0.0318591,0.00518901,0.0117535,0.0376868,0.0169975,0.0104069,0.00435674,0.0100934,0.0155459,0,0,0,0,0,0,0,0,0,0.00945381,0.00589173,0,0,0
