Timestep,C7,CLAV,IMUL_L,IMUL_M,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHII,LTHIP,LTIB,LTIBA,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBP,RTOE,RUPA,RWRA,RWRB,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LTHIA,LTIBI,STRN,RANK,RTIBA,RTIBI,RTHI,IMUL_R,RHEE,RILC,IMUR_T,IMUR_M,IMUR_B
193,0.00971489,0.00612723,0,0,0.0199278,0.0189029,0.0127031,0.0205805,0,0,0.00847454,0,0.0208579,0.00782415,0.0354408,0.0172957,0.0229393,0.0178176,0.00786753,0.00759292,0.0411448,0.0405749,0.0362431,0.0129202,0.0142539,0.0291773,0.0103641,0.0146465,0.0192201,0.00364399,0.0300124,0.00912976,0.0102153,0.0108501,0,0,0.0111447,0,0.00680095,0.0120299,0.0857123,0.0287851,0.0114564,0.00612058,0.0391976,0.0612731,0.0207702,0.0247686,0.0269652,0.0399899,0.00578743,0.0178497,0.00902506,0.0119663,0,0,0,0,0,0,0,0,0.0394561,0.0122001,0.00707675,0.0253635,0.0308299,0.0161184,0.018612,0,0.0280281,0.0793973,0,0,0
194,0.0126532,0.00347184,0,0,0.0212056,0.0188874,0.012478,0.0200456,0,0,0.00895262,0,0.0209086,0.00822327,0.0354189,0.0205384,0.0221301,0.0190928,0.00824397,0.00678858,0.0423386,0.0411848,0.037605,0.0136008,0.0151616,0.0299253,0.0194913,0.0145589,0.019268,0.00362193,0.0296281,0.00868977,0.0104119,0.015146,0,0,0.0133666,0,0.00577827,0.0129341,0.0857639,0.0287863,0.0113221,0.00561537,0.039429,0.0614021,0.0210109,0.0247294,0.0269107,0.0386415,0.00919028,0.0183902,0.00865279,0.0156658,0,0,0,0,0,0,0,0,0.0409111,0.0126039,0.00556497,0.0258088,0.0308228,0.0160519,0.018979,0,0.0275388,0.0796124,0,0,0
195,0.0124745,0.00346851,0,0,0.0234019,0.0187894,0.0124299,0.0194972,0,0,0.00890954,0,0.0210236,0.00810747,0.0354017,0.024713,0.0214289,0.0201418,0.00882907,0.00670188,0.0432213,0.0418165,0.0389047,0.0141574,0.0158423,0.0306131,0.0277853,0.0148922,0.0192702,0.00365913,0.0294082,0.00854208,0.0105684,0.0153437,0,0,0.0134478,0,0.00562418,0.013015,0.0858812,0.0288786,0.0110515,0.0059092,0.0396819,0.0615828,0.0212389,0.0243643,0.0263578,0.0374265,0.00951112,0.0183008,0.00866799,0.0154128,0,0,0,0,0,0,0,0,0.0421457,0.0129261,0.0054669,0.0261219,0.0309005,0.0154773,0.0193447,0,0.0269659,0.0798666,0,0,0
196,0.0123709,0.00349905,0,0,0.0262897,0.0187291,0.0126438,0.0189232,0,0,0.00889461,0,0.0211134,0.00801761,0.035337,0.028404,0.0206475,0.0213508,0.00919448,0.00659805,0.0437632,0.0424867,0.0403039,0.0145732,0.0164265,0.031288,0.0337892,0.0151674,0.0192682,0.00363412,0.0293656,0.00840225,0.0106622,0.0154673,0,0,0.0136633,0,0.00543374,0.0131383,0.0860221,0.0292535,0.010755,0.0062011,0.0400071,0.0619487,0.0216707,0.0237903,0.025531,0.0363585,0.00967772,0.018282,0.00878116,0.0151959,0,0,0,0,0,0,0,0,0.0428811,0.0131967,0.0052921,0.0264241,0.0310381,0.0148893,0.0196085,0,0.0265757,0.0800691,0,0,0
197,0.0122626,0.00350423,0,0,0.0291787,0.0186902,0.0130795,0.0180485,0,0,0.00877941,0,0.0211635,0.00795746,0.035246,0.0310432,0.019746,0.0227753,0.00945556,0.00646603,0.0440887,0.043033,0.0418807,0.0149581,0.0170839,0.0321325,0.0382984,0.0153055,0.0192555,0.00366375,0.029546,0.0082746,0.010415,0.0154821,0,0,0.0140498,0,0.00525749,0.0133228,0.0864161,0.0298732,0.0104019,0.00644645,0.0404474,0.0624722,0.0223335,0.023202,0.0248014,0.0354355,0.00974728,0.0184508,0.00890634,0.014972,0,0,0,0,0,0,0,0,0.0432237,0.0135264,0.00501129,0.0268082,0.0313042,0.0145975,0.020199,0,0.0264853,0.0798405,0,0,0
198,0.0120964,0.00347996,0,0,0.0313718,0.0187094,0.0136048,0.0168126,0,0,0.00871117,0,0.0211432,0.00796872,0.0351342,0.0321994,0.0187379,0.0244231,0.0100066,0.00629486,0.0442794,0.0434184,0.0435347,0.0154636,0.0180247,0.0331952,0.0418354,0.0153199,0.0192297,0.00366991,0.0299156,0.00819084,0.0096831,0.015516,0,0,0.0144028,0,0.00516126,0.0134479,0.0869291,0.0305204,0.0101655,0.00662638,0.0409053,0.0629773,0.0229959,0.0227984,0.0243708,0.0346803,0.00966631,0.0185897,0.00900346,0.014875,0,0,0,0,0,0,0,0,0.0433502,0.013874,0.0045542,0.0273643,0.0316006,0.0144983,0.0208505,0,0.0267537,0.0791613,0,0,0
199,0.0120328,0.00355624,0,0,0.0333613,0.018657,0.0142785,0.0158512,0,0,0.00847639,0,0.0211924,0.00792967,0.0350163,0.0324524,0.017784,0.0265296,0.0107412,0.00602821,0.0442568,0.0436633,0.0449513,0.0162936,0.019453,0.0342686,0.0445887,0.0150596,0.0192182,0.00363029,0.0304534,0.00812421,0.00910342,0.0155981,0,0,0.0144143,0,0.0051558,0.0134455,0.0866304,0.0309792,0.0104483,0.00658031,0.041378,0.0634184,0.0234357,0.0223847,0.0239153,0.0339582,0.00933688,0.0185399,0.00902877,0.0150048,0,0,0,0,0,0,0,0,0.043423,0.0142564,0.0041774,0.0278672,0.0317675,0.0141532,0.0214153,0,0.0270547,0.0791067,0,0,0
200,0.012059,0.00374468,0,0,0.0347815,0.0185416,0.01497,0.015063,0,0,0.00809573,0,0.021337,0.00784825,0.034774,0.0319986,0.0169508,0.0286695,0.0114729,0.0056466,0.0442608,0.0437494,0.0462073,0.0172687,0.021063,0.0350534,0.0460828,0.0146058,0.0192209,0.00366148,0.0312995,0.0080802,0.00859617,0.0156316,0,0,0.0142421,0,0.00517513,0.0132378,0.0862049,0.0313799,0.0111372,0.00629298,0.0417119,0.0637884,0.0236678,0.0220638,0.0235429,0.0336783,0.00882503,0.018415,0.00903483,0.0153063,0,0,0,0,0,0,0,0,0.043416,0.0147363,0.00398015,0.0284552,0.031924,0.01359,0.0218879,0,0.0276823,0.0793645,0,0,0
201,0.0120727,0.00403453,0,0,0.0353377,0.0183875,0.0154354,0.0142301,0,0,0.00766275,0,0.0215257,0.00771911,0.0345506,0.0311746,0.0162284,0.0304386,0.0120566,0.00523032,0.0443709,0.0436589,0.0470642,0.0182483,0.0225162,0.0355078,0.0461599,0.0140804,0.0192392,0.00374027,0.0326153,0.00804852,0.0080338,0.0155272,0,0,0.0137761,0,0.00524398,0.0129242,0.0858294,0.0318049,0.0117893,0.00583461,0.0420439,0.0640523,0.0237328,0.0220197,0.0234844,0.0340268,0.0081412,0.0182662,0.00901798,0.0156135,0,0,0,0,0,0,0,0,0.0434357,0.015224,0.00410489,0.0294382,0.0321361,0.0132185,0.0222074,0,0.0288834,0.0796884,0,0,0
202,0.0119999,0.00441014,0,0,0.0352928,0.0182959,0.0159536,0.013373,0,0,0.00724187,0,0.0216607,0.00755875,0.0345011,0.0301703,0.0156117,0.0316655,0.0125133,0.0048714,0.0442369,0.0434445,0.0475743,0.0191442,0.0236683,0.0356723,0.0451294,0.0134949,0.0192869,0.0038124,0.033999,0.00802098,0.00750208,0.0152811,0,0,0.013073,0,0.00533868,0.0128012,0.0853792,0.0324006,0.0123725,0.00535036,0.04236,0.0642104,0.0236683,0.0220906,0.0235128,0.0345713,0.00739002,0.0181061,0.0089616,0.0157118,0,0,0,0,0,0,0,0,0.043568,0.0156515,0.00447928,0.030561,0.0322973,0.0129572,0.0223171,0,0.0301429,0.0800494,0,0,0
203,0.0117165,0.0048251,0,0,0.0344165,0.0182603,0.0172423,0.0125353,0,0,0.00688388,0,0.0216884,0.00742975,0.0349359,0.028641,0.0153559,0.0313673,0.0125797,0.00464371,0,0.0436697,0.0478133,0.0199041,0.0239174,0.0357898,0.042359,0.0129297,0.0193281,0.00375935,0.0354233,0.0079818,0.00701074,0.0147371,0,0,0.0122712,0,0.00545609,0.0126616,0.0847209,0.0330388,0.0126151,0.00496707,0.0425316,0.0642025,0.0235916,0.0221456,0.0235511,0.0352659,0.00661037,0.0178447,0.00889606,0.0153671,0,0,0,0,0,0,0,0,0.0446677,0.0168565,0.0048958,0.0316605,0.0324747,0.0127907,0.0224238,0,0.0315021,0.0802206,0,0,0
204,0.0112708,0.00534863,0,0,0.0336354,0.0182357,0.0176954,0.0114935,0,0,0.00647497,0,0.0217043,0.00740394,0.0352523,0.027716,0.0147498,0.0315477,0.0130848,0.00455992,0,0.0434557,0.0480266,0.0206306,0.0244527,0.0356714,0.0403634,0.0125422,0.0193327,0.0037019,0.0368279,0.00798616,0.00650319,0.0142125,0,0,0.0116896,0,0.00557437,0.0123835,0.0843152,0.0336594,0.013086,0.00501052,0.0426436,0.0642421,0.0235925,0.0219978,0.023517,0.0359959,0.00589182,0.0176475,0.00876182,0.0148691,0,0,0,0,0,0,0,0,0.0449547,0.0173669,0.00531296,0.0326958,0.0326861,0.0126681,0.0228148,0,0.0330232,0.0806594,0,0,0
205,0.0155354,0.002429,0,0,0.0331469,0.0182267,0.016861,0.0103208,0,0,0.00672629,0,0.0216124,0.00786928,0.0353233,0.0269235,0.0137532,0.0324698,0.0138763,0.00438137,0.0436792,0.0427208,0.0482406,0.0214235,0.0253128,0.0353965,0.0391029,0.0117861,0.0193525,0.00368338,0.0379397,0.00749329,0.00604399,0.0205896,0,0,0.0131878,0,0.00480847,0.0125466,0.0842079,0.0341304,0.0138808,0.00726792,0.0427426,0.0643297,0.0236432,0.0216345,0.0233659,0.0365865,0.00800584,0.0176348,0.00844555,0.0197017,0,0,0,0,0,0,0,0,0.0442449,0.0170841,0.00356359,0.0334298,0.0328757,0.0125623,0.0232026,0,0.0346988,0.0814056,0,0,0
206,0.0157457,0.00247599,0,0,0.0318679,0.0182095,0.0165445,0.00939157,0,0,0.00647094,0,0.0216078,0.00796199,0.035874,0.0264419,0.0132026,0.0321946,0.0142628,0.00461646,0.0438818,0.0424808,0.0483717,0.0219803,0.0252295,0.035115,0.0365768,0.011503,0.0193494,0.00380972,0.0387415,0.00746645,0.005861,0.0209551,0,0,0.0128136,0,0.00489428,0.0124622,0.0840353,0.0346227,0.0143295,0.00732393,0.0429117,0.0646699,0.0241378,0.0212735,0.0231518,0.0369723,0.00788546,0.0173464,0.00842725,0.0197306,0,0,0,0,0,0,0,0,0.0444732,0.0174985,0.00385072,0.0342302,0.032983,0.0122572,0,0,0.0363361,0.0820298,0,0,0
207,0.0160757,0.00260077,0,0,0.0308021,0.0181818,0.0160694,0.00848624,0,0,0.00614681,0,0.0216202,0.00786894,0.0364149,0.0261908,0.0125736,0.0318197,0.0147221,0.0049707,0.0442093,0.0423041,0.0485576,0.0223914,0.0249147,0.0347716,0.034525,0.0113433,0.0193644,0.00403573,0.0394586,0.00744489,0.00575149,0.0213163,0,0,0.0123171,0,0.00500382,0.0122838,0.08384,0.035119,0.0147365,0.00736346,0.0431532,0.0647952,0.0243658,0.0210445,0.0231803,0.0373735,0.00772844,0.0170484,0.00841624,0.0198034,0,0,0,0,0,0,0,0,0.0447564,0.0178557,0.00436201,0.0349613,0.0331059,0.0121598,0,0,0.0378973,0.0826301,0,0,0
208,0.0162862,0.00278551,0,0,0.0298663,0.0181601,0.0155214,0.00764518,0,0,0.00588821,0,0.0216699,0.00769559,0.0369579,0.0259863,0.0120135,0.0312979,0.0151129,0.00526191,0.0444227,0.0420985,0.0487108,0.022561,0.024384,0.0344179,0.0330192,0.0112898,0.0193833,0.00390218,0.0402168,0.00743974,0.00563449,0.0216182,0,0,0.0117927,0,0.00513649,0.0119751,0.0836812,0.0354904,0.0148322,0.00730318,0.0435937,0.0649359,0.0247097,0.0210592,0.0233276,0.0378483,0.0075325,0.0167194,0.00842752,0.0198528,0,0,0,0,0,0,0,0,0.0449569,0.0179756,0.00513834,0.0357007,0.0331888,0.0121517,0,0,0.0394481,0.0832671,0,0,0
209,0.0164135,0.00305103,0,0,0.0294499,0.0181276,0.0148177,0.00696717,0,0,0.00570009,0,0.0217217,0.00747204,0.0374679,0.0256317,0.0115346,0.0306209,0.0154701,0.00552374,0.044395,0.0418511,0.0487521,0.0224798,0.0236917,0.0340697,0.0322377,0.0112274,0.0193869,0.00377562,0.0409527,0.00742853,0.0054925,0.0218279,0,0,0.0113142,0,0.00526016,0.0116942,0.0835171,0.0358271,0.0145898,0.00716906,0.0440105,0.0650729,0.0249801,0.0210625,0.0234431,0.0383733,0.00739961,0.0163809,0.0085245,0.0198873,0,0,0,0,0,0,0,0,0.0450405,0.0178753,0.0060611,0.0361511,0.0332012,0.0120868,0,0,0.0406253,0.083961,0,0,0
210,0.016604,0.00339807,0,0,0.0299382,0.018103,0.0139937,0.00654057,0,0,0.00549415,0,0.0217631,0.00741859,0.0379318,0.025146,0.0111323,0.0297867,0.0159314,0.00585627,0.0442342,0.0416582,0.0487546,0.0222268,0.0228105,0.0337264,0.0324721,0.0110942,0.01941,0.00380435,0.0415827,0.00741423,0.00542996,0.0220498,0,0,0.0109141,0,0.00537224,0.0115993,0.0833938,0.0356888,0.0148805,0.00705179,0.044119,0.065255,0.0248775,0.020591,0.023154,0.038981,0.0073372,0.0162012,0.00852531,0.0200079,0,0,0,0,0,0,0,0,0.0450667,0.017547,0.00694715,0.0363014,0.0332429,0.0117931,0,0,0.0414298,0.0845256,0,0,0
211,0.0168479,0.00393727,0,0,0.0313328,0.0180229,0.0130579,0.00640037,0,0,0.00529084,0,0.0218559,0.0073694,0.0382415,0.0245961,0.0106326,0.028805,0.0164888,0.00629575,0.0442453,0.0415535,0.0487808,0.0217888,0.0219363,0.0334361,0.0338024,0.0108816,0.0194456,0.00394211,0.0423009,0.00741576,0.00542669,0.022217,0,0,0.0102811,0,0.00553379,0.0114305,0.0831887,0.0353283,0.0151123,0.00676025,0.0441736,0.0652863,0.0242208,0.0199022,0.022914,0.0399291,0.00719536,0.0159625,0.00843489,0.0201919,0,0,0,0,0,0,0,0,0.0450747,0.0168719,0.00783284,0.0364157,0.0333778,0.0116416,0.0239608,0,0.0423539,0.0851541,0,0,0
212,0.016948,0.00450789,0,0,0.0331599,0.0179505,0.0119225,0.00644797,0,0,0.00514374,0,0.0219235,0.00734846,0.0386085,0.0240672,0.0102827,0.0279067,0.0167217,0.00665879,0.0442196,0.0411993,0.0488992,0.0211891,0.0213706,0.0332411,0.0360167,0.0106782,0.0194387,0.00374291,0.0427777,0.00745405,0.00546421,0.022177,0,0,0.00986733,0,0.00570557,0.0111507,0.082801,0.035364,0.0153757,0.00644746,0.0447284,0.0655183,0.0241642,0.0198081,0.0230373,0.0404625,0.0070807,0.0156442,0.0084485,0.020218,0,0,0,0,0,0,0,0,0.0449104,0.0158543,0.00845208,0.0367997,0.0333554,0.0117209,0.0241623,0,0.0434076,0.0855887,0,0,0
213,0.0173568,0.004842,0,0,0.0355792,0.01789,0.0106137,0.00664838,0,0,0.0050866,0,0.0220186,0.00724778,0.0388829,0.0237567,0.00997831,0.0271502,0.0166968,0.00713602,0.0441236,0.0409054,0.0491465,0.0205974,0.0211445,0.0333491,0.0393857,0.0104144,0.0194728,0.00363102,0.0430812,0.00733942,0.0054088,0.0227604,0,0,0.00979633,0,0.00562394,0.0110561,0.0824189,0.0358574,0.0151706,0.0066153,0.0456512,0.0657344,0.024351,0.0201301,0.0234503,0.040691,0.00717478,0.015595,0.00833095,0.020687,0,0,0,0,0,0,0,0,0.0445022,0.01459,0.00876318,0.0370958,0.0332899,0.0119907,0.0244433,0,0.0444971,0.0859783,0,0,0
214,0.0166907,0.00657885,0,0,0.0384644,0.0179052,0.00925388,0.00692199,0,0,0.00504123,0,0.0220358,0.00714038,0.0390263,0.0235181,0.00981628,0.0262834,0.016693,0.00710304,0.0441324,0.0407971,0.0495862,0.0200395,0.0212452,0.0340285,0.0435349,0.0103701,0.0195014,0.00364991,0.0430888,0.00752565,0.00549834,0.0211745,0,0,0.0084556,0,0.00609208,0.0105114,0.0821713,0.0357852,0.0146614,0.00508191,0.0459929,0.0659617,0.024408,0.0200799,0.0235414,0.0407887,0.00622692,0.0151774,0.00838427,0.0198034,0,0,0,0,0,0,0,0,0.0439508,0.0130097,0.00944069,0.0371049,0.0332149,0.0120726,0.0246229,0,0.0451899,0.0861333,0,0,0
215,0.0196247,0.00535434,0,0,0.0415698,0.0179317,0.00836149,0.00722565,0,0,0.00563448,0,0.0219755,0.00734109,0.0392391,0.0238442,0.0096468,0.0252265,0.0166119,0.00924695,0.0443837,0.0407601,0.0501377,0.0196616,0.0219795,0.0354518,0.0479187,0.0100372,0.019553,0.00373638,0.0428924,0.00709882,0.00571615,0.0261096,0,0,0.0100095,0,0.00546111,0.0108688,0.0820568,0.0352311,0.0143259,0.00835856,0.0459364,0.0662925,0.0242747,0.0196218,0.0233283,0.0408723,0.00791906,0.0152256,0.00815462,0.0235516,0,0,0,0,0,0,0,0,0.0437241,0.0112459,0.00909907,0.0368456,0.0331633,0.0119787,0.0247984,0,0.0457581,0.0861848,0,0,0
216,0.0197495,0.00559905,0,0,0.044761,0.0179491,0.00858911,0.00741157,0,0,0.00565682,0,0.0219572,0.00735526,0.0395828,0.0237021,0.0094329,0.0241486,0.0166786,0.00956122,0.0449501,0.0408208,0.0506524,0.0194062,0.0230845,0.037117,0.0523186,0.00995655,0.019543,0.00370782,0.0424879,0.00715702,0.00585813,0.0262577,0,0,0.00981369,0,0.00552221,0.0108403,0.0819753,0.0346957,0.0140761,0.00814165,0.0462077,0.0666021,0.0241805,0.0193,0.0232319,0.040656,0.00795271,0.0151512,0.00812643,0.0237163,0,0,0,0,0,0,0,0,0.043801,0.00996285,0.00902364,0.0367002,0.0330574,0.0120556,0.0250062,0,0.0463372,0.0860626,0,0,0
217,0.0202028,0.0048309,0,0,0.0200319,0.0183504,0.0180897,0.00885415,0,0,0.00575457,0,0.0213906,0.00781512,0.0444793,0.028543,0.00986462,0.0226116,0.0196761,0.00875723,0.0609843,0.0532895,0.0484709,0.0185239,0.015373,0.0377437,0.0163411,0.0100976,0.0192995,0.00345885,0.0423045,0.0076828,0.000929422,0.027203,0,0,0.0114409,0,0.00564293,0.0113351,0.0806921,0.0346836,0.0182369,0.00925569,0.0483106,0.0681417,0.0259234,0.0186796,0.0227958,0.0402246,0.00895563,0.0152332,0.00826641,0.0245829,0,0,0,0,0,0,0,0,0.0675152,0.016984,0.00798656,0.0373302,0.0332276,0.0117833,0.0274388,0,0.0480642,0.0860498,0,0,0
218,0.0196407,0.00551512,0,0,0.0510812,0.0180622,0.0112428,0.00743299,0,0,0.00565069,0,0.021769,0.00735604,0.0403702,0.0226411,0.00958325,0.0225648,0.0168715,0.00933882,0.0455445,0.0410969,0.0510114,0.0188063,0.0252807,0.0407578,0.0609328,0.0101316,0.01944,0.0036875,0.0417009,0.00738398,0.00601598,0.0260358,0,0,0.00947829,0,0.00574002,0.0108818,0.082127,0.0338338,0.0136205,0.0079437,0.0469928,0.0673348,0.024292,0.018887,0.0231568,0.0402853,0.00813826,0.0150942,0.00827122,0.0234558,0,0,0,0,0,0,0,0,0.0438582,0.00859756,0.0086631,0.0362184,0.0327172,0.0122799,0.0254748,0,0.0473469,0.0853371,0,0,0
219,0.019664,0.00528633,0,0,0.0534535,0.0181387,0.0127208,0.00715268,0,0,0.00569413,0,0.0216858,0.00733963,0.0407001,0.0231417,0.00983304,0.0214838,0.0170193,0.00924415,0.0456322,0.0412839,0.0505891,0.0184906,0.0258082,0.0424252,0.0647077,0.0102737,0.0194063,0.00384482,0.0413658,0.00745443,0.00619695,0.0261465,0,0,0.00969724,0,0.00580605,0.0108584,0.0822951,0.0334783,0.0132949,0.00826173,0.0470086,0.067745,0.0244494,0.0187392,0.023172,0.0403788,0.00841776,0.0149905,0.00808635,0.0234745,0,0,0,0,0,0,0,0,0.0438367,0.00835763,0.0085993,0.0358363,0.0325958,0.0123898,0.025757,0,0.047854,0.0849636,0,0,0
220,0.0201598,0.00427924,0,0,0.0233247,0.0185145,0.0124203,0.00759562,0,0,0.00580883,0,0.0212159,0.00770624,0.0450781,0.0204041,0.00966316,0.0201433,0.0191451,0.00845843,0.0589294,0.0518509,0.0473273,0.0164245,0.0125653,0.0422125,0.0246195,0.0105315,0.0192129,0.00353026,0.0412441,0.00786468,0.00244528,0.0272762,0,0,0.0116006,0,0.00583984,0.0112895,0.0813086,0.0337567,0.017019,0.00978079,0.0489042,0.0691466,0.0261981,0.0184906,0.0231241,0.0403776,0.0095063,0.0150908,0.00802666,0.0244103,0,0,0,0,0,0,0,0,0.0644835,0.0122587,0.00778755,0.0362182,0.0327279,0.0123685,0.0280023,0,0.0497049,0.0848189,0,0,0
221,0.0198312,0.00468722,0,0,0.056233,0.0183094,0.0139871,0.00646464,0,0,0.00579422,0,0.0215102,0.00735345,0.0410802,0.0260439,0.0102857,0.0184926,0.01709,0.00889838,0.0456852,0.0416367,0.0485805,0.0179762,0.025314,0.0444855,0.0697686,0.0107018,0.019356,0.00351934,0.0407718,0.00763066,0.00645576,0.0266636,0,0,0.0104608,0,0.00585125,0.0108849,0.0824945,0.0335732,0.0131808,0.00920521,0.0484153,0.0686066,0.0253784,0.0191719,0.0237874,0.0404827,0.00906152,0.0149643,0.00803828,0.0237325,0,0,0,0,0,0,0,0,0.0439625,0.00811454,0.00845442,0.0354275,0.0322779,0.0130127,0.0267324,0,0.0495868,0.0839982,0,0,0
222,0.0198263,0.00445869,0,0,0.0567188,0.0183886,0.0144761,0.00625782,0,0,0.0058443,0,0.0213902,0.00736376,0.0410888,0.0270508,0.0104945,0.0167541,0.017041,0.00851159,0.0457472,0.0417653,0.0469582,0.0174391,0.0246209,0.0443912,0.0706537,0.0108979,0.0193081,0.00359946,0.040513,0.00776226,0.00655304,0.0268064,0,0,0.0108167,0,0.00592658,0.0109174,0.0825876,0.0337435,0.0132935,0.00975984,0.0492987,0.0691364,0.025927,0.0193923,0.0241115,0.040422,0.00940731,0.0148349,0.00798055,0.0238467,0,0,0,0,0,0,0,0,0.0441035,0.00867778,0.00833403,0.0353735,0.0321241,0.0133418,0.0272964,0,0.0505556,0.0834753,0,0,0
223,0.0201357,0.00386338,0,0,0.0217251,0.018708,0.00656793,0.00635308,0,0,0.00600174,0,0.020943,0.00767378,0.0444278,0.0160695,0.0101062,0.0175303,0.018702,0.0074979,0.0565296,0.051065,0.0426811,0.0147213,0.0112617,0.0429743,0.0260651,0.0112198,0.0191285,0.0035404,0.0405797,0.00817165,0.00357709,0.0275632,0,0,0.0125125,0,0.00600383,0.0113254,0.0819062,0.0340336,0.0162992,0.0109686,0.0510874,0.0704878,0.0273956,0.0191287,0.0241576,0.0406941,0.010318,0.0148521,0.00795421,0.0246231,0,0,0,0,0,0,0,0,0.0621785,0.00933584,0.00751553,0.0357443,0.0321879,0.0133534,0.029237,0,0.0523647,0.083395,0,0,0
224,0.016814,0.00617072,0,0,0.0546272,0.0185273,0.015091,0.00605948,0,0,0.00547023,0,0.0211901,0.00718115,0.0405657,0.0293924,0.0113006,0.0128145,0.0168563,0.00658805,0.0459069,0.0426574,0.0434333,0.0162466,0.0225883,0.0449664,0.0689453,0.0115957,0.0191617,0.00354335,0.0401949,0.00847048,0.00689022,0.0219942,0,0,0.0096168,0,0.00680073,0.0105274,0.0826467,0.0336686,0.0133993,0.00692355,0.0505795,0.0702382,0.0268553,0.019621,0.0245955,0.0410448,0.00809733,0.0145223,0.00804924,0.020429,0,0,0,0,0,0,0,0,0.0452525,0.0102956,0.00852517,0.0350401,0.0318561,0.0138809,0.0284305,0,0.0526837,0.0825766,0,0,0
225,0.017956,0.00513001,0,0,0.0519972,0.0186166,0.0159714,0.00610761,0,0,0.00572609,0,0.0210689,0.00730277,0.0402005,0.0299405,0.0115718,0.0111222,0.0166811,0.00687178,0.0464278,0.0435348,0.0418792,0.0162023,0.0217489,0.0457413,0.0662193,0.0115815,0.019154,0.00357833,0.0400468,0.00835258,0.00706088,0.0241292,0,0,0.0107252,0,0.00650919,0.0107306,0.0827245,0.0333279,0.0134365,0.00868508,0.0512001,0.070818,0.0273559,0.0195897,0.0248003,0.0414938,0.00921362,0.0144361,0.00788879,0.0219723,0,0,0,0,0,0,0,0,0.046283,0.0115714,0.00797896,0.0349254,0.0317369,0.0141405,0.0290602,0,0.0539409,0.0822412,0,0,0
226,0.017633,0.0051965,0,0,0.048756,0.0186962,0.0172739,0.00626962,0,0,0.00580014,0,0.0210018,0.00730053,0.0397325,0.0297674,0.011624,0.0095148,0.0166045,0.00671854,0.0471468,0.0446164,0.0407786,0.0166074,0.0212963,0.0467192,0.0625741,0.0116922,0.0191222,0.00355325,0.0398037,0.00851213,0.0072601,0.0236806,0,0,0.0109919,0,0.00665407,0.01077,0.0827801,0.0328932,0.012773,0.00871306,0.0518643,0.0713332,0.0277871,0.0194792,0.0249168,0.0418408,0.00930727,0.0142797,0.00787644,0.0217094,0,0,0,0,0,0,0,0,0.0474195,0.0130845,0.00786042,0.0346421,0.0315654,0.0143775,0.0296231,0,0.0550984,0.0819784,0,0,0
227,0.0177116,0.00495309,0,0,0.0453093,0.0187704,0.0190204,0.00652379,0,0,0.00595179,0,0.0209115,0.00728605,0.0391907,0.0288029,0.0117172,0.00812854,0.0166235,0.00673031,0.0479706,0.0458679,0.0400788,0.0174944,0.0214615,0.047867,0.0585194,0.0118715,0.0190931,0.00351644,0.0394979,0.00856392,0.00746898,0.0239874,0,0,0.0114891,0,0.00661945,0.0109683,0.0827851,0.0324297,0.0127082,0.00929782,0.0525447,0.0718051,0.028073,0.0193494,0.0249918,0.0421845,0.00968741,0.0142971,0.00783911,0.0219916,0,0,0,0,0,0,0,0,0.0487113,0.0148132,0.00757207,0.0342278,0.0313487,0.0146352,0.030207,0,0.0563045,0.0818049,0,0,0
228,0.0177388,0.00482142,0,0,0.0420621,0.0188543,0.0210997,0.0069076,0,0,0.00615165,0,0.0207937,0.00726622,0.0386153,0.0277546,0.0118599,0.00733506,0.0165944,0.00666549,0.0490294,0.0472144,0.0397255,0.0187489,0.0221572,0.0491954,0.0544367,0.0120616,0.019075,0.00352941,0.039144,0.00858106,0.00773173,0.0240834,0,0,0.0117862,0,0.00657494,0.0109035,0.0827553,0.0318728,0.0130073,0.00966078,0.0532362,0.0723116,0.0283481,0.0191923,0.0251138,0.0425245,0.00990001,0.014329,0.00776538,0.0221779,0,0,0,0,0,0,0,0,0.0501625,0.0168196,0.00735181,0.0338838,0.0311276,0.0148897,0.030815,0,0.0575467,0.0817189,0,0,0
229,0.017762,0.00476537,0,0,0.039108,0.018943,0.0232196,0.0075291,0,0,0.00633012,0,0.0207019,0.00728585,0.0380838,0.0270841,0.0119803,0.00728106,0.0165071,0.00666,0.0501927,0.0486169,0.0396232,0.0201325,0.0231612,0.0505063,0.0507207,0.0121905,0.0190435,0.00346745,0.0387518,0.00861747,0.00809763,0.024038,0,0,0.0118933,0,0.00655406,0.0108553,0.0827142,0.0312764,0.0131612,0.00992374,0.0539256,0.0728224,0.0286293,0.019054,0.0252501,0.0428144,0.0100516,0.0143751,0.00770372,0.0222697,0,0,0,0,0,0,0,0,0.0517177,0.0188586,0.00712647,0.0335386,0.0308847,0.0151478,0.0313962,0,0.0586441,0.081642,0,0,0
