Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,x75,
202,0.0277551,0.0209052,0,0,0,0,0,0,0.0464203,0.016829,0.0340039,0.0623686,0,0,0.0147068,0,0.0316981,0.00816447,0.0320584,0.0246537,0.0168409,0.011152,0.0629745,0.0217704,0.0174561,0.0204279,0.0201258,0.0403716,0.00912276,0.0140133,0.0182083,0.0169821,0.0397699,0.0142406,0.0205595,0.00716724,0.039003,0.00713073,0.0331961,0.0962916,0.0232719,0,0,0.0167922,0,0.00680504,0.00732412,0.0551828,0.0392362,0,0.0683829,0.0602793,0.0247405,0.0394014,0.0309621,0.0506802,0.0548568,0.0352278,0.0135386,0.0158217,0.0257443,0.0539144,0.0146014,0.00334299,0.00413141,0.0246667,0.0216553,0,0,0,0,0,0,0,0,0,0
203,0.0275155,0.0211409,0,0,0,0,0,0,0.047541,0.0167386,0.0340515,0.0614598,0,0,0.0146212,0,0.0317399,0.00818486,0.0320233,0.023501,0.0164445,0.0115988,0.0630326,0.0215559,0.0175055,0.0201894,0.0199585,0.0405092,0.00950051,0.0133002,0.0182091,0.0172063,0.0407834,0.0139409,0.0205833,0.00718449,0.0364448,0.00724173,0.0334646,0.0952976,0.0231231,0,0,0.0171995,0,0.00695433,0.00755624,0.0557082,0.0416238,0,0.0669436,0.0586489,0.0245859,0.0392743,0.0312986,0.0509361,0.0550064,0.0343595,0.0130375,0.0152775,0.0248104,0.0489844,0.0145005,0.003347,0.00417489,0.0247747,0.0215166,0,0,0,0,0,0,0,0,0,0
204,0.043442,0.0253325,0,0,0,0,0,0,0.0501443,0.0146729,0.0371273,0.0464476,0,0,0.0271608,0,0.0360196,0.0129181,0.0350504,0.0265504,0.019604,0.0100556,0.0417988,0.0314234,0.0158237,0.0190617,0.0192242,0.041652,0.00769208,0.0122502,0.0175519,0.0189561,0.0429984,0.0231782,0.0223019,0.0094146,0.0400346,0.00267736,0.040882,0.0865129,0.0413589,0,0,0.0186842,0,0.00679458,0.0096799,0.0574123,0.0500532,0.0327617,0.0747759,0.0166112,0.0390881,0.0453684,0.0293831,0.0507008,0.0616779,0.0371325,0.0114254,0.0166186,0.0271008,0.0482769,0.0289582,0.0082227,0.00634056,0.0211905,0.0379364,0,0,0,0,0,0,0,0,0,0
205,0.0412106,0.0238748,0,0,0,0,0,0,0.0454961,0.0149132,0.0344164,0.0423947,0,0,0.0263882,0,0.0356983,0.0124942,0.0419002,0.0274289,0.0206591,0.0147917,0.0431559,0.0292957,0.0178042,0.0188741,0.0214579,0,0.012237,0.0116426,0.0188848,0.0153913,0.0374428,0.0216147,0.0221189,0.00923163,0.0387438,0.00316723,0.0411213,0.0863029,0.0393422,0,0,0.0188345,0,0.00648488,0.00992393,0.0545458,0.051026,0.0299984,0.0715699,0.0154209,0.0367813,0.0447811,0.029007,0.0497539,0.060166,0.0350802,0.0107231,0.0152842,0.0254626,0.0417713,0.0277564,0.00901816,0.00604463,0.0198287,0.0364169,0,0,0,0,0,0,0,0,0,0
206,0.0422544,0.0248777,0,0,0,0,0,0,0.0516065,0.0147783,0.0369901,0.0437498,0,0,0.0269881,0,0.0359739,0.0127019,0.0351604,0.0248937,0.0192477,0.0119907,0.0418835,0.0300664,0.0171327,0.0190176,0.0196813,0.0398878,0.00826289,0.011818,0.0173837,0.0186028,0.0439169,0.0219178,0.0222882,0.00934321,0.0391782,0.00343997,0.0431148,0.0852142,0.040072,0,0,0.0187288,0,0.00632386,0.0100299,0.0576833,0.0557274,0.0310767,0.0704551,0.0155319,0.0368742,0.0444776,0.0295933,0.0502723,0.0605274,0.0357359,0.0111238,0.0150886,0.0260552,0.0391939,0.027858,0.00928642,0.00597752,0.0209522,0.0374588,0,0,0,0,0,0,0,0,0,0
207,0.0421838,0.0248663,0,0,0,0,0,0,0.0515979,0.0148891,0.0363798,0.0427012,0,0,0.0270734,0,0.0359584,0.012735,0.0347776,0.0237251,0.0194195,0.0121216,0.0420434,0.0299581,0.0204293,0.0184271,0.0198713,0.0390831,0.00881158,0.0122373,0.0176057,0.0179736,0.0438274,0.0217224,0.0222282,0.00931139,0.0415216,0.00370513,0.045237,0.0846701,0.0398858,0,0,0.0179371,0,0.00643619,0.00968219,0.0577093,0.0560314,0.0302402,0.0689108,0.0150781,0.0362548,0.0437087,0.0297593,0.0505446,0.0598206,0.035803,0.0112035,0.0145767,0.0261281,0.0397083,0.0272873,0.00924968,0.00587159,0.0209102,0.0373469,0,0,0,0,0,0,0,0,0,0
208,0.042278,0.0248586,0,0,0,0,0,0,0.0513374,0.015033,0.035129,0.0420513,0,0,0.0269581,0,0.0358157,0.0127168,0.0343223,0.0217669,0.0195429,0.0119108,0.0423693,0.0299737,0.0218306,0.0179887,0.0197858,0.0387515,0.00968754,0.0133539,0.0178982,0.0171729,0.0437763,0.0215467,0.0221775,0.00935572,0.0445842,0.00393179,0.047057,0.084512,0.0398572,0,0,0.0171496,0,0.00656665,0.0093391,0.0575874,0.0536902,0.0294174,0.067723,0.0149559,0.0359093,0.0428323,0.0299118,0.0509836,0.059151,0.0360649,0.0114911,0.0144336,0.0261944,0.0422885,0.026807,0.00916201,0.00573579,0.0208845,0.0373021,0,0,0,0,0,0,0,0,0,0
209,0.0422456,0.0247612,0,0,0,0,0,0,0.0512659,0.0151643,0.0341281,0.0417512,0,0,0.0265445,0,0.0356083,0.012611,0.0338654,0.0198817,0.019667,0.0120773,0.0430353,0.0298502,0.0221086,0.0190118,0.0200516,0.0380973,0.010435,0.0142976,0.0181293,0.0163646,0.0440186,0.0212001,0.0221249,0.00940677,0.046454,0.00417962,0.0473311,0.084798,0.0396803,0,0,0.016186,0,0.00666892,0.00891338,0.0575266,0.0517456,0.0285993,0.06658,0.0149722,0.035522,0.0420083,0.0303049,0.0512202,0.0586061,0.0361529,0.0118648,0.0145352,0.0261222,0.0439135,0.0262425,0.00893875,0.00556474,0.0208144,0.0372481,0,0,0,0,0,0,0,0,0,0
210,0.0419881,0.0246391,0,0,0,0,0,0,0.050418,0.0152682,0.033402,0.0417527,0,0,0.0262254,0,0.0354624,0.0125946,0.0335101,0.0188515,0.0197456,0.0126745,0.0437162,0.0295837,0.0226972,0,0.0208621,0.0371755,0.0108052,0.0141488,0.0182001,0.0157775,0.0433281,0.0208644,0.0220873,0.00938325,0.0481328,0.00449542,0.0465891,0.0855286,0.0394577,0,0,0.0157024,0,0.00685606,0.0088214,0.057618,0.049771,0.0279627,0.0654404,0.0147615,0.0353473,0.0412668,0.0309315,0.0514128,0.0580945,0.035723,0.0118359,0.0144372,0.0259924,0.0464056,0.0260213,0.00886908,0.00545484,0.0207762,0.0370356,0,0,0,0,0,0,0,0,0,0
211,0.0416941,0.024496,0,0,0,0,0,0,0.0520924,0.0153143,0.0333597,0.0417942,0,0,0.0258972,0,0.0353428,0.0125494,0.0333423,0.0174594,0.0197986,0.013165,0.0444041,0.0293477,0.0220373,0.0207383,0.0206526,0.0365497,0.0109688,0.0146005,0.0182758,0.0152773,0.0452126,0.0205386,0.0220427,0.00932917,0.0490948,0.00476341,0.0454841,0.0863692,0.0392322,0,0,0.0152057,0,0.00692921,0.00881663,0.0578554,0.0476907,0.0274255,0.0639478,0.0146698,0.0351042,0.0402407,0.0315744,0.0515454,0.0573648,0.0347135,0.0117807,0.0140981,0.0252298,0.0481329,0.0257191,0.00873212,0.00532993,0.020779,0.0367931,0,0,0,0,0,0,0,0,0,0
212,0.0417747,0.0245387,0,0,0,0,0,0,0.0532294,0.0153231,0.0332107,0.0422204,0,0,0.0257076,0,0.0352965,0.0125081,0.0332554,0.0164902,0.0198879,0.013858,0.0447116,0.0293766,0.0214849,0.0198471,0.0200916,0.0369138,0.0114713,0.0151777,0.0184523,0.0150238,0.0465791,0.0204115,0.0220394,0.00935107,0.0493349,0.00492956,0.044585,0.0873572,0.0393559,0,0,0.0149391,0,0.00703099,0.00870124,0.058022,0.0460359,0.0270967,0.062346,0.0144976,0.0351873,0.039288,0.0321387,0.0515097,0.056516,0.0336127,0.0118391,0.0138416,0.0241891,0.0484216,0.0257167,0.008588,0.0051726,0.0208916,0.0369477,0,0,0,0,0,0,0,0,0,0
213,0.0418057,0.0246156,0,0,0,0,0,0,0.054377,0.0153664,0.033405,0.0427792,0,0,0.0255573,0,0.0352284,0.0124492,0.0332524,0.0162076,0.0199193,0.014765,0.0450845,0.0294535,0.0212846,0.0194109,0.0199365,0.0371471,0.0119269,0.0149513,0.018725,0.0150589,0.047827,0.0203318,0.0220011,0.00932542,0.0495111,0.00509546,0.043832,0.088527,0.0394171,0,0,0.0148391,0,0.00714816,0.00851641,0.0579509,0.0447541,0.0268739,0.0609519,0.0142724,0.0351845,0.0383435,0.0327297,0.0514886,0.0555805,0.0327765,0.0119017,0.0137863,0.0234699,0.0486046,0.025832,0.0084003,0.0050543,0.0210327,0.0371456,0,0,0,0,0,0,0,0,0,0
214,0.0416139,0.0245108,0,0,0,0,0,0,0.0552442,0.0154078,0.0336433,0.0434378,0,0,0.025239,0,0.0350876,0.012312,0.0333551,0.0158778,0.0198596,0.0157456,0.0458139,0.0294231,0.0216137,0.0193739,0.0200798,0.0370922,0.0122971,0.0145725,0.0189794,0.0151848,0.048729,0.0201193,0.0219308,0.00930504,0.0493776,0.0053248,0.0429967,0.0898371,0.0391371,0,0,0.0143932,0,0.00714523,0.00815232,0.0573936,0.0436,0.0263336,0.0597164,0.0144561,0.0346779,0.0373032,0.0335181,0.0516608,0.0545802,0.032194,0.0120138,0.013885,0.0229178,0.0484702,0.0254974,0.00799064,0.00498203,0.0210611,0.0369078,0,0,0,0,0,0,0,0,0,0
215,0.0415982,0.024523,0,0,0,0,0,0,0.0559294,0.0154456,0.0338009,0.044026,0,0,0.0249986,0,0.0349802,0.0122283,0.0334509,0.0156019,0.019924,0.0171716,0.0465299,0.029409,0.0222024,0.019499,0.0203483,0.0369616,0.0126899,0.0144719,0.0191516,0.0152168,0.0494952,0.0198848,0.0219241,0.00930391,0.0492188,0.00557723,0.042161,0.0912162,0.0389608,0,0,0.0142595,0,0.00729611,0.00796482,0.0567729,0.0422058,0.0258951,0.058727,0.0146506,0.0344099,0.0362589,0.0342637,0.0518977,0.0536414,0.0317387,0.0122361,0.0139546,0.0224026,0.0485346,0.0251693,0.00802178,0.00501148,0.0212317,0.0369494,0,0,0,0,0,0,0,0,0,0
216,0.0417758,0.024633,0,0,0,0,0,0,0.0565668,0.0154519,0.0337716,0.044529,0,0,0.0249086,0,0.0348989,0.0122307,0.0335569,0.0152971,0.0202139,0.0181152,0.0470714,0.0294946,0.0227753,0.0194864,0.0205308,0.0367782,0.0132501,0.0147915,0.0194148,0.015084,0.0503418,0.0197669,0.0218641,0.00924706,0.0487768,0.00581535,0.041419,0.0925691,0.0390511,0,0,0.0145687,0,0.007572,0.007926,0.0561851,0.0410572,0.0255099,0.0577593,0.0147466,0.0343758,0.0353034,0.0348157,0.0521013,0.0527948,0.0311511,0.0125628,0.0138617,0.0218968,0.0481884,0.0252621,0.00812367,0.0049419,0.0214597,0.0372973,0,0,0,0,0,0,0,0,0,0
217,0.0421544,0.0248291,0,0,0,0,0,0,0.0572035,0.0154108,0.0334772,0.0447437,0,0,0.0248254,0,0.0348608,0.0121712,0.033704,0.0147744,0.0208038,0.0187343,0.0472617,0.0296525,0.0230949,0.0193981,0.0205675,0.0363691,0.013786,0.015179,0.0196345,0.0147253,0.0511858,0.0196493,0.0217911,0.00919923,0.0478233,0.006014,0.0403764,0.0935648,0.0393718,0,0,0.0149834,0,0.00784253,0.00795121,0.0556249,0.0402658,0.0251395,0.0569302,0.0146821,0.0345722,0.0345868,0.0350834,0.0520981,0.0520154,0.0303325,0.0126678,0.0135825,0.0213614,0.0473064,0.0257483,0.008261,0.0048788,0.021721,0.0377742,0,0,0,0,0,0,0,0,0,0
218,0.0426912,0.0250615,0,0,0,0,0,0,0.0576703,0.0153799,0.0331635,0.0446898,0,0,0.0248648,0,0.0348676,0.0121704,0.0337937,0.0140694,0.0213724,0.0192939,0.0473642,0.0299633,0.0233351,0.0194313,0.0206977,0.0359839,0.0142614,0.0155909,0.019853,0.0143688,0.0517932,0.0197147,0.0217863,0.00919109,0.046241,0.00613197,0.0390201,0.094338,0.0398068,0,0,0.0152658,0,0.0079849,0.00798046,0.0551317,0.0398932,0.0247293,0.0562121,0.0147576,0.0347223,0.0339074,0.0350416,0.0517559,0.0512847,0.0296146,0.0125759,0.0132437,0.0210082,0.0457036,0.026048,0.00833411,0.00477325,0.0219094,0.0381282,0,0,0,0,0,0,0,0,0,0
219,0.0436264,0.0255685,0,0,0,0,0,0,0.0579405,0.0153582,0.0328829,0.044618,0,0,0.0252213,0,0.0349054,0.0122603,0.0338471,0.0134215,0.0219888,0.0199575,0.0475425,0.0306684,0.0234118,0.0195911,0.0209289,0.0357052,0.0148228,0.016023,0.0202055,0.0140989,0.0522883,0.0201065,0.0218048,0.00922908,0.0451172,0.00618897,0.0378039,0.0953288,0.040653,0,0,0.0155448,0,0.00804661,0.00805059,0.054587,0.0397616,0.0241724,0,0.0154114,0.035052,0.0334139,0.0353747,0.0520027,0.0510251,0.0293996,0.0127798,0.0127852,0.0210773,0.0447805,0.0262922,0.00843559,0.00475962,0.0222433,0.0389564,0,0,0,0,0,0,0,0,0,0
220,0.0442969,0.0260337,0,0,0,0,0,0,0.0583167,0.0153672,0.0327648,0.0443745,0,0,0.0255909,0,0.0349279,0.0123635,0.0339029,0.0131113,0.0225294,0.0205253,0.047843,0.0312114,0.0234934,0.0197224,0.0209114,0.0355427,0.0153336,0.01634,0.0205229,0.0139646,0.0528504,0.0204631,0.0218082,0.00925587,0.0437512,0.00625878,0.0364032,0.0959293,0.0412893,0,0,0.0157105,0,0.00810634,0.00804377,0.054446,0.0391675,0.0237554,0,0.0159487,0.0352858,0.0328799,0.035228,0.0525276,0.0503913,0.0289134,0.0128993,0.0124469,0.0207617,0.0438148,0.0263839,0.00852716,0.00478028,0.0225329,0.0396594,0,0,0,0,0,0,0,0,0,0
221,0.045143,0.0266142,0,0,0,0,0,0,0.0585932,0.0153386,0.0327538,0.0439609,0,0,0.026016,0,0.0349358,0.0124969,0.0339753,0.0132581,0.0229974,0.0210848,0.0480776,0.0318663,0.023618,0.0197123,0.020794,0.0354379,0.0157792,0.0165404,0.02074,0.0139828,0.0532961,0.0208925,0.0218269,0.00935581,0.0431729,0.00631952,0.0352978,0.0962609,0.0420557,0,0,0.015865,0,0.00821637,0.00801361,0.0543995,0.0392308,0.0234416,0,0.0165912,0.0356423,0.032399,0.0354697,0,0.0500301,0.0289325,0.0133458,0.0122185,0.0211119,0.0434626,0.0265533,0.00860876,0.00484644,0.0228964,0.0404023,0,0,0,0,0,0,0,0,0,0
222,0.045914,0.0271073,0,0,0,0,0,0,0.0588249,0.0153299,0.032754,0.0434328,0,0,0.0263576,0,0.0349241,0.0125867,0.0340766,0.0136077,0.0233986,0.0216024,0.0484089,0.0324317,0.0234828,0.0196443,0.0208016,0.035384,0.0160137,0.0166373,0.0208538,0.0140349,0.0537405,0.0212757,0.0218167,0.00942199,0.042389,0.00641482,0.0340754,0.0963981,0.0426831,0,0,0.0157133,0,0.00833981,0.00790816,0.054666,0.0383039,0.0231047,0,0.0171759,0.0359897,0.0320343,0.0347879,0.0513044,0.0493373,0.0284952,0.013153,0.0120293,0.0207543,0.0432816,0.0267331,0.00865105,0.00489183,0.023211,0.0409313,0,0,0,0,0,0,0,0,0,0
223,0.0467256,0.0275446,0,0,0,0,0,0,0.0589863,0.0153105,0.0327702,0.0427399,0,0,0.026623,0,0.0349383,0.0126035,0.0341447,0.0140094,0.0237159,0.0219998,0.0486434,0.0330586,0.0232254,0.0194257,0.0208601,0.0352755,0.0158398,0.0167395,0.0209091,0.0141601,0.0540289,0.0216757,0.0218127,0.00940331,0.042188,0.00649476,0.0327633,0.0962916,0.043297,0,0,0.0154861,0,0.00838574,0.00773986,0.0548641,0.0373866,0.0228273,0,0.017974,0.0362981,0.0318123,0.0345071,0.0505986,0.0489492,0.0280823,0.0133938,0.0118757,0.0207623,0.0438008,0.026757,0.00862244,0.00482621,0.0234664,0.0415538,0,0,0,0,0,0,0,0,0,0
224,0.0475391,0.0279236,0,0,0,0,0,0,0.0589452,0.0152636,0.0327915,0.0419606,0,0,0.0268456,0,0.0349632,0.0125811,0.0342688,0.0142353,0.0239593,0.0223824,0.0487619,0.0337211,0.0230685,0.019465,0.0208011,0.0352137,0.0153961,0.0169615,0.020811,0.0143067,0.0540195,0.0220487,0.0218151,0.00946656,0.0424064,0.00651168,0.03182,0.0959987,0.0439285,0,0,0.0152075,0,0.00829374,0.00746096,0.0550322,0.0370153,0.0225649,0,0.0188292,0.0365666,0.0317082,0.034142,0.0500366,0.0486519,0.0274114,0.013799,0.0116428,0.0208484,0.0448509,0.0265968,0.00840346,0.00485671,0.0236608,0.0424327,0,0,0,0,0,0,0,0,0,0
225,0.0482843,0.0282707,0,0,0,0,0,0,0.0586789,0.0152053,0.0327384,0.0412196,0,0,0.0269489,0,0.0350015,0.0125086,0.0343422,0.0144117,0.024193,0.0227528,0.0487168,0.0342751,0.0229981,0.0197027,0.0207355,0.0350864,0.0158774,0.0173997,0.0209817,0.0144462,0.0536136,0.0222742,0.0218416,0.00952205,0.0431846,0.00654409,0.0309181,0.0956118,0.044584,0,0,0.0151864,0,0.0083493,0.00736637,0.055073,0.036553,0.0224995,0,0.0194862,0.0369551,0.0316496,0.0341174,0,0.0485426,0.0272624,0.0146613,0.0113276,0.0211176,0.0469325,0.0266208,0.00831183,0.00485657,0.0239063,0.0432314,0,0,0,0,0,0,0,0,0,0
226,0.048633,0.0284089,0,0,0,0,0,0,0.0587395,0.0152336,0.0327605,0.040226,0,0,0.0269048,0,0.0349239,0.0123964,0.034514,0.0150189,0.0243462,0.0228264,0.048543,0.034507,0.0229157,0.0196591,0.0206157,0.0349597,0.0162472,0.0177946,0.0211757,0.0145852,0.0534628,0.0222851,0.0218248,0.00944688,0.0433637,0.00660996,0.0288364,0.09468,0.0449344,0,0,0.0151785,0,0.00849188,0.00730454,0.0553612,0.0349551,0.0224475,0.0579872,0.0196445,0.0371623,0.0315045,0.0326848,0.0481321,0.0475096,0.0253325,0.0146457,0.010774,0.0195652,0.0493104,0.0265748,0.00831609,0.00477583,0.0240259,0.0431745,0,0,0,0,0,0,0,0,0,0
227,0.0494376,0.0288316,0,0,0,0,0,0,0.0585514,0.0152039,0.0327682,0.0395611,0,0,0.0270878,0,0.0348836,0.0123832,0.0346213,0.0159888,0.0245115,0.0230535,0.0482659,0.0351919,0.022978,0.0196487,0.0206055,0.0346679,0.0164707,0.0174079,0.0213755,0.0147114,0.0531174,0.0225254,0.0218112,0.00939427,0.0449884,0.00662111,0.0273349,0.0941658,0.0456542,0,0,0.0153299,0,0.00854559,0.00737959,0.0552669,0.0343482,0.0224259,0.0592307,0.0202658,0.0374956,0.0316194,0.0326204,0,0.0474654,0.0246038,0.0156468,0.0106203,0.0198628,0.0526548,0.0266963,0.00840961,0.0047218,0.0243417,0.0437505,0,0,0,0,0,0,0,0,0,0
228,0.0505299,0.0293544,0,0,0,0,0,0,0.05823,0.015085,0.0327705,0.0393908,0,0,0.027358,0,0.0350048,0.0124039,0.0346584,0.0166751,0.0248052,0.02357,0.0482257,0.0360864,0.0230435,0.0197385,0.0206871,0.0342978,0.0167918,0.0172888,0.021653,0.0148183,0.05277,0.0228208,0.0218423,0.00939858,0.0471736,0.0066249,0.0263006,0.0943992,0.0465173,0,0,0.0155172,0,0.0085471,0.00751818,0.0550903,0.0340448,0.0224165,0,0.021306,0.0377746,0.0321432,0.0326767,0,0.0480255,0.0253029,0.0168584,0.0106371,0.0212348,0.056591,0.0267473,0.0084844,0.00477433,0.0247113,0.0447575,0,0,0,0,0,0,0,0,0,0
229,0.0510483,0.0295842,0,0,0,0,0,0,0.0583631,0.0150142,0.0329396,0.0387693,0,0,0.0272419,0,0.0352523,0.0122783,0.0347951,0.0169667,0.0250399,0.0237908,0.0479915,0.0363909,0.0229333,0.0195973,0.0206634,0.0340354,0.0169057,0.0173481,0.0217818,0.01491,0.0528588,0.0227272,0.0219168,0.00934169,0.0482532,0.00658966,0.0238297,0.0938137,0.0468783,0,0,0.0153597,0,0.00848805,0.00754301,0.0553385,0.0327373,0.0224967,0.0600413,0.0218753,0.0378872,0.0326026,0.0311462,0.0460431,0.0475447,0.0241978,0.0172214,0.00986964,0.0216065,0.060593,0.026597,0.00839418,0.0047959,0.0248025,0.0450603,0,0,0,0,0,0,0,0,0,0
230,0.0521395,0.0301224,0,0,0,0,0,0,0.0582612,0.0149507,0.0329771,0.0384212,0,0,0.0273813,0,0.0356515,0.012203,0.0348183,0.0173258,0.0252815,0.0241798,0.0475513,0.0371923,0.0229321,0.0195314,0.02065,0.0337937,0.0171861,0.0175473,0.0219926,0.0149844,0.0528174,0.0230315,0.0220546,0.00938481,0.0501705,0.00645554,0.0219169,0.0936266,0.0477777,0,0,0.015487,0,0.0083522,0.00761421,0.055429,0.0319924,0.0227533,0.0610425,0.0228612,0.0382981,0.0332977,0.0306996,0.0455113,0.0478499,0.0243892,0.0185628,0.0100222,0.0230853,0.064813,0.0267649,0.00832531,0.00479017,0.0251346,0.0458822,0,0,0,0,0,0,0,0,0,0
231,0.053162,0.0305911,0,0,0,0,0,0,0.0582056,0.014886,0.0329443,0.0381652,0,0,0.0276731,0,0.035842,0.0121939,0.0348039,0.017823,0.0254817,0.0245626,0.0471197,0.0379674,0.0229033,0.0198152,0.0205581,0.033642,0.0175189,0.0178121,0.0221753,0.0150139,0.0527606,0.023347,0.0221064,0.00955666,0.0524149,0.00635273,0.020338,0.0935338,0.0486631,0,0,0.015636,0,0.00822662,0.00763512,0.05554,0.0310392,0.0230198,0.0622148,0.0237625,0.0386309,0.034181,0.0303588,0.0449584,0.0483805,0.0243366,0.0201756,0.010719,0.0246952,0.0691649,0.0268648,0.00828311,0.00474682,0.0254061,0.0468208,0,0,0,0,0,0,0,0,0,0
232,0.0541697,0.0310554,0,0,0,0,0,0,0.0579279,0.0148549,0.0328356,0.0379424,0,0,0.0280764,0,0.0357503,0.0122425,0.0347758,0.0184402,0.025663,0.0249109,0.0466783,0.0388045,0.0229162,0.0205959,0.0204116,0.0334794,0.0179117,0.0181503,0.0223016,0.0150184,0.0525675,0.0237431,0.022063,0.00968596,0.0548423,0.00626402,0.0192507,0.0934623,0.0496622,0,0,0.0157557,0,0.00812061,0.00767042,0.0556297,0.0301111,0.0233012,0.063655,0.0248089,0.0389003,0.0351831,0.0300719,0.044422,0.0490548,0.0249135,0.0220071,0.0120165,0.0267804,0.0734837,0.0269439,0.00824102,0.00465926,0.025639,0.0478187,0,0,0,0,0,0,0,0,0,0
233,0.0553167,0.0315708,0,0,0,0,0,0,0.0575283,0.0148428,0.032652,0.0377058,0,0,0.0285746,0,0.0356422,0.0123306,0.0347887,0.0189898,0.0258688,0.0252462,0.0462285,0.0397111,0.0229822,0.0209065,0.0202885,0.0331971,0.0184105,0.018449,0.0225008,0.0150267,0.0523009,0.0243023,0.0220206,0.00981075,0.0575265,0.00622345,0.0187716,0.0934192,0.0508436,0,0,0.0160158,0,0.00815604,0.00785962,0.0556432,0.0295176,0.0237309,0.0655089,0.0259215,0.0392677,0.0363159,0.0297546,0.0436871,0.0499068,0.0262978,0.0242343,0.0141803,0.029033,0.0774008,0.0272521,0.00817425,0.00469562,0.0259777,0.0488649,0,0,0,0,0,0,0,0,0,0
234,0.0565106,0.0321047,0,0,0,0,0,0,0.0570914,0.0148532,0.0324277,0.037507,0,0,0.0291334,0,0.0356167,0.012376,0.0347804,0.0195074,0.0260287,0.0256338,0.0458846,0.0407635,0.0229082,0.0208188,0.0201518,0.0328655,0.0189854,0.0187325,0.0227562,0.0150695,0.0521439,0.0249946,0.0219826,0.00991378,0.0604235,0.00621903,0.0203703,0.0934336,0.0518289,0,0,0.0163458,0,0.00822527,0.00810908,0.055338,0.0302887,0.0240677,0.0684185,0.0271448,0.0396086,0.0374875,0.0300158,0,0.0510299,0.0291125,0.0270761,0.017321,0.0318474,0.0803142,0.0276325,0.00808532,0.00466034,0.026345,0.0498453,0,0,0,0,0,0,0,0,0,0
235,0.0575214,0.0325743,0,0,0,0,0,0,0.0568045,0.0149258,0.0322843,0.0375054,0,0,0.0297586,0,0.0356231,0.0124235,0.0347113,0.0202585,0.0262548,0.0260056,0.0457605,0.0416435,0.0227361,0.0207326,0.02002,0.0325387,0.0192395,0.0189003,0.0230939,0.0150923,0.0523721,0.0256689,0.0219505,0.00991188,0.0628737,0.00623581,0.0226263,0.093598,0.0524978,0,0,0.0165674,0,0.00821415,0.0082661,0.0551747,0.0311536,0.024373,0.0704933,0.0279524,0.0397556,0.0389229,0.0294213,0.0422884,0.0519999,0.0317318,0.0297623,0.019876,0.0344885,0.0828218,0.027884,0.00803412,0.00454036,0.0266676,0.0507123,0,0,0,0,0,0,0,0,0,0
236,0.0585986,0.0331243,0,0,0,0,0,0,0.0564563,0.0149192,0.0320532,0.0377223,0,0,0.0303315,0,0.0359496,0.0124394,0.0345081,0.0211555,0.0265702,0.0264334,0.0457944,0.0423923,0.0225011,0.0205915,0.0198349,0.0323411,0.019258,0.0189144,0.023392,0.0151496,0.0523226,0.026176,0.0220548,0.00993693,0.0651504,0.00610562,0.0266164,0.0939944,0.0532002,0,0,0.0165437,0,0.00799581,0.00822756,0.0547665,0.0331448,0.024787,0.0736838,0.0288121,0.0398191,0.0401645,0.0294896,0.0418275,0.0531656,0.035845,0.0327458,0.0234933,0.0382966,0.0840477,0.0279006,0.00800041,0.00451547,0.0270168,0.051697,0,0,0,0,0,0,0,0,0,0
237,0.059382,0.0335603,0,0,0,0,0,0,0.056127,0.0146603,0.0317715,0.037964,0,0,0.0305237,0,0.0367863,0.0123731,0.0342415,0.0221905,0.0268623,0.0268735,0.0458866,0.0427361,0.0223525,0.0204079,0.0196706,0.0320535,0.0196823,0.0193351,0.0234945,0.0152001,0.0520194,0.0262748,0.0224511,0.00998646,0.0670252,0.00601211,0.0310897,0.0943129,0.0539015,0,0,0.016646,0,0.00786529,0.00828418,0.0542678,0.0361897,0.0251645,0.0772037,0.0294226,0.0400383,0.0413211,0.029664,0.0414653,0.0543354,0.0405827,0.0357014,0.0275541,0.0427434,0.0838862,0.0280118,0.00791572,0.00452354,0.0272853,0.0524438,0,0,0,0,0,0,0,0,0,0
