Timestep,C7,CLAV,IMUL_L,IMUL_M,IMUL_R,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,WBL,WBR,WFL,WFM,WFR,x72,x73,x74,LBHD,LTIBI,x79,
190,0.0343115,0.0332692,0,0,0,0,0,0,0.0178697,0.0243129,0.00844689,0.0308225,0,0.0168785,0,0.0252083,0.00778397,0.0276287,0.0259006,0.0390543,0.0164545,0.0212326,0.0159109,0.0146544,0.0140112,0.0135732,0.0462039,0.0127254,0.0100368,0.0513268,0.0355661,0.0195417,0.0171701,0.00417386,0.0235577,0.0120798,0.0204522,0.0437109,0.0346475,0,0,0.0300041,0,0.00843827,0.00967978,0.110148,0.0486817,0,0.0222518,0.0613241,0.0287876,0.019254,0.0395421,0.0623506,0.0205006,0.0139752,0.0307679,0.011531,0.0232423,0.0271503,0.0174213,0.00500657,0.00346068,0.0326942,0.0336795,0,0,0,0,0,0,0,0,0,0.0146912,0,0
191,0.0342398,0.0332856,0,0,0,0,0,0,0.0222866,0.0243119,0.00870382,0.0318536,0,0.0164583,0,0.0250964,0.00788967,0.0270659,0.0299442,0.0406846,0.0169627,0.02077,0.0157863,0.0163474,0.0169786,0.0155318,0.0465971,0.0126916,0.00989892,0.051455,0.0411147,0.0191203,0.0171345,0.0041218,0.0228314,0.01192,0.0190724,0.0434881,0.0341546,0,0,0.029607,0,0.00836438,0.0093987,0.109583,0.0484601,0,0.0200791,0.0615993,0.0280177,0.0185622,0.0398175,0.0620132,0.0190701,0.0143656,0.0299747,0.0121806,0.0238084,0.0279862,0.0171586,0.00496044,0.00340371,0.0326621,0.033698,0,0,0,0,0,0,0,0,0,0.014997,0,0
192,0.0340806,0.0332215,0,0,0,0,0,0,0.0245696,0.0243816,0.00947527,0.0327622,0,0.0161135,0,0.0250409,0.00790618,0.0264326,0.0329578,0.0420046,0.0168552,0.020189,0.0156279,0.0174721,0.0184055,0.016733,0.04681,0.0130976,0.0102556,0.0514909,0.0438399,0.0188153,0.0171608,0.00411733,0.0221174,0.0117643,0.0176182,0.0433444,0.0336291,0,0,0.0289478,0,0.00830984,0.00917574,0.109087,0.0477486,0,0.0180399,0.0616653,0.0272148,0.0179309,0.0401212,0.0617506,0.0176128,0.0149121,0.0290673,0.0127629,0.0242756,0.0290687,0.0168763,0.00488379,0.00336402,0.0325566,0.0335588,0,0,0,0,0,0,0,0,0,0.0154503,0,0
193,0.0316587,0.0316671,0,0,0,0,0,0,0.026613,0.0250423,0.0104739,0.0334287,0,0.0150472,0,0.0245967,0.00665824,0.0256468,0.0355133,0.0428559,0.0190301,0.0195346,0.0146098,0.0181272,0.0192197,0.0175573,0.0468909,0.0137695,0.0106863,0.051458,0.045724,0.0179551,0.017296,0.00441995,0.0212646,0.0116914,0.0160934,0.0431246,0.0326434,0,0,0.0280949,0,0.00849186,0.00883571,0.108537,0.046638,0,0.0160726,0.0613752,0.028181,0.0171297,0.0403628,0.0614242,0.015943,0.0156202,0.0281001,0.0132663,0.0246229,0.0306239,0.0167841,0.00454309,0.00351618,0.0313064,0.031628,0,0,0,0,0,0,0,0,0,0.0160426,0,0
194,0.0316684,0.0312941,0,0,0,0,0,0,0.0272926,0.0248974,0.0111879,0.0338021,0,0.014722,0,0.0246529,0.00697415,0.0253107,0.0378048,0.0432961,0.0222884,0.0185612,0.0151179,0.0182841,0.0193319,0.0179112,0.0465345,0.0145973,0.0113665,0.0512364,0.0464686,0.0178577,0.0173449,0.00430171,0.0209874,0.0115187,0.0149796,0.0430728,0.031003,0,0,0.0266675,0,0.00849567,0.0084559,0.108155,0.0452755,0,0.0147902,0.06076,0.0250778,0.0164115,0.0407385,0.0612657,0.0143793,0.0164857,0.0271258,0.0138589,0.0249375,0.0322882,0.0156319,0.00442569,0.00353114,0.0309263,0.031535,0,0,0,0,0,0,0,0,0,0.0166118,0,0
195,0.00690472,0.0114788,0,0,0,0,0,0,0.0337528,0.0200106,0.0115253,0.00779217,0,0.0147199,0,0.0313378,0.0106767,0.0367688,0.0433989,0.0287495,0.0184145,0.0133521,0.0163018,0.0192571,0.0244004,0.0207702,0.0491515,0.0126768,0.0115561,0.0536318,0.0581572,0.0214216,0.019941,0.00446505,0.0162001,0.00522822,0.0163674,0.0066426,0.00740821,0,0,0.0159939,0,0.0112757,0.00738303,0.0828759,0.0411178,0.0826943,0.0172659,0.005852,0.011114,0.013369,0.0332704,0.0515665,0.00839075,0.0182369,0.0229383,0.0137206,0.0220058,0.0289759,0.0166836,0.0028157,0.00353506,0.0110936,0.00721929,0,0,0,0,0,0,0,0,0,0.0171511,0,0
196,0.00641104,0.0110707,0,0,0,0,0,0,0.0309832,0.0200562,0.0119079,0.00792636,0,0.0145112,0,0.0311909,0.0105999,0.0367693,0.0448022,0.0288862,0.0184792,0.0125833,0.0161423,0.0197441,0.0245587,0.0202423,0.0484365,0.0126275,0.011284,0.0530488,0.0555547,0.02124,0.0199686,0.00436005,0.018557,0.00499172,0.0171767,0.00584615,0.00713783,0,0,0.0155929,0,0.0113835,0.00727282,0.0826987,0.0396466,0.0830094,0.0187472,0.00596419,0.0110555,0.012095,0.03368,0.051794,0.00750824,0.0192055,0.0216856,0.0140271,0.0220319,0.0319418,0.0164639,0.00299493,0.00358588,0.0106782,0.00670203,0,0,0,0,0,0,0,0,0,0.0170264,0,0
197,0.00698549,0.0110815,0,0,0,0,0,0,0.0472461,0.0199573,0.0262646,0.00921614,0,0.0148769,0,0.0313006,0.0105661,0.0390412,0.0355112,0.0293565,0.0134187,0.0128653,0.0166715,0.0170745,0.019775,0.0212356,0.052409,0.0148956,0.0173739,0.0452084,0.0647502,0.0214459,0.0201371,0.00409612,0.0212172,0.00465789,0.0189353,0.00578532,0.00776482,0,0,0.0156848,0,0.0115973,0.00741771,0.0835765,0.0388157,0.0847709,0.0214438,0.00517327,0.011347,0.00985079,0.0336816,0.0515614,0.00668367,0.0211975,0.0202373,0.0147415,0.0231492,0.0369784,0.0166847,0.00338266,0.00385512,0.0106295,0.00728739,0,0,0,0,0,0,0,0,0,0.0166351,0,0
198,0.00588871,0.0104762,0,0,0,0,0,0,0.0232476,0.0201292,0.0129705,0.00829213,0,0.0139577,0,0.0309447,0.0100599,0.0366094,0.0460821,0.028653,0.0121096,0.0112364,0.0163986,0.0212898,0.0259553,0.0204594,0.0479821,0.0115296,0.00982698,0.0511517,0.0481524,0.0210536,0.0200788,0.00390513,0.0220453,0.0045289,0.019926,0.00418933,0.00684238,0,0,0.0146275,0,0.0115451,0.00690994,0.0819098,0.0360231,0.0839443,0.0214829,0.00649358,0.0109567,0.00950319,0.034477,0.0522787,0.00688961,0.0212059,0.0191456,0.0147395,0.0218862,0.0378576,0.0157993,0.00355399,0.00375352,0.0101253,0.00617996,0,0,0,0,0,0,0,0,0,0.0157082,0,0
199,0.00569028,0.010549,0,0,0,0,0,0,0.0192935,0.0200822,0.0139288,0.00867184,0,0.0138473,0,0.0308358,0.00987274,0.036877,0.0463005,0.0285183,0.00877315,0.011041,0.0166785,0.0217963,0.0267456,0.0212909,0.0483171,0.0109058,0.00933728,0.0500607,0.0440335,0.0210741,0.0201411,0.00375683,0.0231573,0.00430415,0.0219223,0.00417814,0.00635942,0,0,0.014027,0,0.0115782,0.00678229,0.081276,0.0339144,0.0845172,0.022822,0.00732538,0.0111258,0.00827885,0.0348088,0.0524934,0.00779297,0.0218478,0.0179238,0.0151797,0.0216143,0.0412198,0.0151478,0.00363135,0.00382952,0.0103613,0.00597444,0,0,0,0,0,0,0,0,0,0.014998,0,0
200,0.00370706,0.00902116,0,0,0,0,0,0,0.0310427,0.0205298,0.0295184,0.00724234,0,0.0121517,0,0.0300675,0.00908838,0.0494847,0.0424545,0.0251756,0.0119735,0.00608073,0.0154523,0.0250791,0.0214446,0.0273772,0,0.0192179,0.0184587,0.0418018,0.0432868,0.0198686,0.019862,0.00356042,0.0231922,0.00461943,0.0230208,0.00377988,0.0024299,0,0,0.0107449,0,0.0110366,0.00512077,0.0803919,0.0319906,0.0840854,0.0227592,0.00625712,0.00916613,0.00748606,0.0356529,0.0534089,0.00806733,0.0216563,0.0171187,0.0154088,0.020743,0.042458,0.012138,0.00361186,0.00304465,0.00898506,0.00345544,0,0,0,0,0,0,0,0,0,0.0235769,0,0
201,0.00522238,0.00981092,0,0,0,0,0,0,0.0108059,0.0201171,0.0163846,0.00830027,0,0.0133845,0,0.0304844,0.0095887,0.0371384,0.0450394,0.0283389,0.00779803,0.0102015,0.0158068,0.021156,0.0256463,0.021468,0.050298,0.010624,0.00908919,0.0481811,0.0335917,0.020432,0.0200886,0.0035003,0.0249982,0.00410314,0.0250505,0.00239872,0.00583351,0,0,0.0123204,0,0.011565,0.00605341,0.0803236,0.0305032,0.084222,0.0250951,0.00636994,0.0108451,0.00551505,0.0359322,0.0533297,0.0110726,0.022567,0.0157552,0.0160389,0.020141,0.0440331,0.0136048,0.00382155,0.00365014,0.00964895,0.00556556,0,0,0,0,0,0,0,0,0,0.0148205,0,0
202,0.00502858,0.00944002,0,0,0,0,0,0,0.00778165,0.0201865,0.0173256,0.00804533,0,0.0130961,0,0.0302966,0.00949731,0.0369676,0.0440483,0.0280079,0.00804385,0.00959418,0.0154257,0.020751,0.0248386,0.0213119,0.0505477,0.0106292,0.00910283,0.0477207,0.0295891,0.0199456,0.0200168,0.00329673,0.0256607,0.00409695,0.0267723,0.00217264,0.0052924,0,0,0.0112822,0,0.011532,0.00552987,0.0799202,0.0294125,0.0838862,0.0259969,0.00608317,0.0105824,0.00463352,0.0366011,0.0538012,0.0130726,0.0226169,0.0149058,0.0162983,0.0189112,0.0439726,0.0126831,0.00403302,0.00341774,0.00925119,0.00536624,0,0,0,0,0,0,0,0,0,0.0149508,0,0
203,0.00566768,0.00906798,0,0,0,0,0,0,0.0198045,0.020332,0.0176808,0.00754048,0,0.0127624,0,0.0301329,0.00936449,0.042678,0.0249238,0.026431,0.00905022,0.00780374,0.014977,0.0153133,0.0115956,0.0192008,0.0544212,0.0108129,0.00981625,0.0362625,0.0317118,0.0192781,0.0199901,0.00335306,0.0262984,0.00413948,0.0295224,0.00178355,0.00464777,0,0,0.0101477,0,0.0114618,0.00496339,0.0805625,0.0306244,0.0848233,0.0277942,0.00421086,0.0101997,0.00622911,0.0369999,0.0540651,0.0160949,0.0231656,0.0142906,0.0165281,0.0183706,0.0440029,0.0115699,0.00424992,0.00312119,0.00885258,0.00561793,0,0,0,0,0,0,0,0,0,0.0135277,0,0
204,0.00391445,0.00875403,0,0,0,0,0,0,0.0028408,0.0200772,0.0180487,0.00719816,0,0.012918,0,0.0299684,0.0101073,0.0365332,0.0402971,0.0270124,0.00807119,0.00756895,0.0135197,0.0197108,0.0228567,0.0202695,0.049306,0.0107687,0.00952938,0.0473575,0.0224661,0.0197414,0.0197137,0.0036565,0.0257252,0.00416091,0.0310794,0.00212212,0.0040043,0,0,0.0096359,0,0.0113937,0.00463127,0.0792444,0.0288788,0.0833695,0.027807,0.00584129,0.0102182,0.0062873,0.0377904,0.0547016,0.0167821,0.0222752,0.0139405,0.0162336,0.0159908,0.0406961,0.0111917,0.00407528,0.00294915,0.00835234,0.00457695,0,0,0,0,0,0,0,0,0,0.0152223,0,0
205,0.00373306,0.00839525,0,0,0,0,0,0,0.00167084,0.020182,0.0179077,0.00676971,0,0.0126259,0,0.0296837,0.0101264,0.0362961,0.0382485,0.0266113,0.00799406,0.00641201,0.0130814,0.0193717,0.022216,0.0196055,0.0483695,0.0108819,0.00973037,0.0475358,0.0199658,0.0195071,0.019662,0.00373641,0.026226,0.00417399,0.0327545,0.00212608,0.00334332,0,0,0.00880692,0,0.0112549,0.00416628,0.07909,0.0301742,0.0826512,0.0287299,0.00556853,0.00992345,0.00740975,0.0386361,0.0551034,0.0184666,0.0222406,0.0136796,0.0162518,0.0148861,0.0362989,0.0101734,0.00424428,0.00279671,0.00794789,0.00423376,0,0,0,0,0,0,0,0,0,0.0153326,0,0
206,0.00433331,0.00805128,0,0,0,0,0,0,0.0142889,0.0205489,0.0184949,0.00641783,0,0.0118295,0,0.0292132,0.00951152,0.0423742,0.0280199,0.0248862,0.0111614,0.00363971,0.0134387,0.0152406,0.0118169,0.0175379,0.052019,0.0104025,0.0089058,0.0349927,0.0223026,0.0187349,0.0197081,0.00344089,0.0279478,0.00425801,0.0352173,0.00265361,0.00262762,0,0,0.00780162,0,0.0109777,0.00369975,0.0799574,0.0328805,0.0830777,0.030112,0.00358372,0.0100371,0.00972082,0.0391145,0.0552298,0.020882,0.022805,0.0136382,0.0162964,0.0147426,0.0335172,0.00886846,0.00455318,0.00259021,0.0077504,0.00407526,0,0,0,0,0,0,0,0,0,0.0134085,0,0
207,0.0371852,0.0335007,0,0,0,0,0,0,0.0120675,0.0248365,0.0176795,0.0388058,0,0.0151086,0,0.0223096,0.00760067,0.0263805,0.0313446,0.0397007,0.0124438,0.0172042,0.0211307,0.0195489,0.0191415,0.0165636,0.043728,0.0122579,0.0132754,0.0447453,0.00240034,0.017403,0.0169382,0.00481549,0.018,0.0100857,0.033318,0.0439111,0.0336255,0,0,0.0301227,0,0.00716187,0.0105182,0.100393,0.0260945,0,0.025583,0.0553914,0.0239946,0.0167108,0.0470042,0.0609414,0.0195631,0.023456,0.0181924,0.0200989,0.0178613,0.0219941,0.0203637,0.00364454,0.00436786,0.0331542,0.0358459,0,0,0,0,0,0,0,0,0,0.0143631,0,0
208,0.0368778,0.0335332,0,0,0,0,0,0,0.0134735,0.0249281,0.0177716,0.0385294,0,0.0151968,0,0.0220238,0.0073487,0.0260116,0.0301379,0.0401049,0.0125431,0.018119,0.0208462,0.0199761,0.019421,0.0167311,0.0436283,0.0122915,0.013492,0.0446244,0.00103684,0.0174663,0.0168537,0.00490215,0.0212576,0.0101354,0.0359546,0.0431062,0.0336163,0,0,0.0302318,0,0.00728701,0.0103979,0.100014,0.0261775,0,0.0270709,0.0545632,0.0247961,0.0182693,0.0474652,0.0611866,0.0212932,0.0238707,0.0182334,0.0200738,0.0174088,0.021837,0.0207716,0.00382226,0.0044737,0.0330813,0.0354097,0,0,0,0,0,0,0,0,0,0.0142212,0,0
209,0.00329562,0.00762777,0,0,0,0,0,0,0.0107141,0.0205678,0.0181322,0.0057257,0,0.0110408,0,0.0284997,0.00958404,0.041454,0.0306153,0.0256353,0.0119074,0.00368844,0.0134249,0.0181063,0.0144402,0.0178979,0.0514524,0.00971982,0.00788107,0.0337623,0.0144837,0.0193459,0.0193145,0.00386488,0.0375994,0.00442054,0.0420035,0.00448244,0.00219775,0,0,0.00674198,0,0.0110298,0.0031527,0.0798221,0.034283,0.0810379,0.0330576,0.00380653,0.00969754,0.0131091,0.0408305,0.0566505,0.0247405,0.0239285,0.0137955,0.015919,0.0140484,0.0369479,0.0082793,0.00565227,0.00228121,0.00712493,0.0032755,0,0,0,0,0,0,0,0,0,0.0130597,0,0
210,0.00331525,0.00750922,0,0,0,0,0,0,0.0101129,0.0206315,0.0169384,0.00576552,0,0.0108371,0,0.0282617,0.00948301,0.0409794,0.0300374,0.0262131,0.0120534,0.00446754,0.0137561,0.018966,0.0151581,0.0182518,0.0514128,0.00928192,0.00758372,0.0332875,0.0124851,0.0195994,0.0192539,0.00380595,0.040548,0.00447891,0.0436002,0.00528127,0.00246521,0,0,0.00662161,0,0.0111239,0.00306648,0.0800457,0.0338343,0.0801841,0.033981,0.00396974,0.00968197,0.0141751,0.0414082,0.0572976,0.0260065,0.0239729,0.013929,0.0158202,0.0137284,0.0408311,0.00825736,0.00606604,0.00237105,0.00706886,0.00332286,0,0,0,0,0,0,0,0,0,0.0127494,0,0
211,0.00323098,0.00765816,0,0,0,0,0,0,0.00997566,0.0206342,0.018924,0.00563154,0,0.010859,0,0.0280503,0.00946716,0.0341034,0.029459,0.0281822,0.00874353,0.00624594,0.0138817,0.0200273,0.0206415,0.0194327,0.0472839,0.0116461,0.0125336,0.0455302,0.00761241,0.0200441,0.0192054,0.00368462,0.0416792,0.00432965,0.0432068,0.00550625,0.00348369,0,0,0.00691488,0,0.0112547,0.0031698,0.0792035,0.0335105,0.078444,0.0342654,0.00636786,0.0100281,0.0144324,0.042048,0.0580477,0.0263208,0.0232948,0.0138545,0.0158179,0.0126451,0.0427513,0.00885304,0.0065645,0.00264711,0.00738456,0.00388254,0,0,0,0,0,0,0,0,0,0.0142937,0,0
212,0.00312904,0.00707697,0,0,0,0,0,0,0.0088143,0.0208083,0.0142463,0.00617722,0,0.0104554,0,0.0276787,0.00905579,0.0406076,0.0287035,0.0267515,0.0140646,0.0059583,0.0146283,0.0202683,0.016539,0.0187445,0.0512557,0.00828706,0.00740069,0.0318804,0.00690294,0.0200442,0.0191913,0.00339772,0.041787,0.00446481,0.0424718,0.00726725,0.00291765,0,0,0.00642096,0,0.0111823,0.00273217,0.0803494,0.0336932,0.078896,0.034972,0.00413595,0.00936074,0.0156332,0.042344,0.0585228,0.0276799,0.0230025,0.01373,0.0159123,0.0123214,0.0424624,0.00850322,0.00704577,0.00265146,0.00698138,0.00324278,0,0,0,0,0,0,0,0,0,0.0119923,0,0
213,0.00295344,0.00716055,0,0,0,0,0,0,0.00901879,0.0207869,0.0129412,0.00645499,0,0.0104967,0,0.0275135,0.00905783,0.040439,0.0277924,0.0267384,0.0144444,0.00657945,0.0151381,0.0205254,0.0168435,0.0188621,0.0510818,0.00775931,0.0074266,0.0312779,0.0045942,0.0205705,0.0192049,0.00329812,0.0414173,0.00442793,0.042155,0.00832291,0.00334124,0,0,0.00666018,0,0.0112578,0.00282237,0.080409,0.0332695,0.0785606,0.0350616,0.00454257,0.00948564,0.016685,0.0429368,0.0589026,0.0283082,0.0223542,0.0135312,0.0160974,0.0116044,0.0419296,0.00887722,0.00672824,0.00279225,0.00727179,0.00328485,0,0,0,0,0,0,0,0,0,0.0116669,0,0
214,0.00307597,0.00679499,0,0,0,0,0,0,0.00956705,0.020964,0.0116915,0.006944,0,0.00992453,0,0.0271872,0.00858577,0.0403591,0.0274942,0.0265081,0.0146668,0.00712377,0.0158128,0.0207102,0.0171585,0.0188464,0.0509087,0.00739686,0.00777931,0.0306582,0.00238889,0.0205171,0.0192005,0.00307378,0.0397948,0.00443662,0.0417439,0.00943347,0.00376867,0,0,0.00667609,0,0.0114144,0.00293242,0.0802783,0.0336443,0.0783634,0.0349533,0.00496238,0.00934486,0.0176051,0.0438374,0.0593568,0.0287142,0.0220054,0.0133112,0.0164319,0.0113452,0.0394747,0.00900348,0.00690283,0.00270189,0.00713378,0.0032816,0,0,0,0,0,0,0,0,0,0.0113127,0,0
215,0.00244354,0.0067083,0,0,0,0,0,0,0.0107776,0.0207294,0.010692,0.00767632,0,0.010427,0,0.0272646,0.0088549,0.0400708,0.0274819,0.0261265,0.0145922,0.00773079,0.0156384,0.0208222,0.0174546,0.0187696,0.0507404,0.00722455,0.00835628,0.030211,0.00199408,0.0213362,0.0191379,0.0031729,0.0381856,0.00440486,0.0413173,0.010393,0.00461811,0,0,0.00698725,0,0.0115536,0.00308376,0.0800747,0.0340119,0.0784774,0.0350174,0.00501554,0.00894832,0.018492,0.0443792,0.0600588,0.0293478,0.0217102,0.0128917,0.0166082,0.0110194,0.0371886,0.00960202,0.00711528,0.00271532,0.00679125,0.00395659,0,0,0,0,0,0,0,0,0,0.0109217,0,0
216,0.00241497,0.00674753,0,0,0,0,0,0,0.0121828,0.0207361,0.0100197,0.0082499,0,0.0102688,0,0.0272004,0.00871687,0.0397327,0.0273641,0.0255791,0.0139745,0.00824966,0.0157997,0.0210403,0.0177405,0.0186513,0.0506053,0.00713307,0.00886733,0.0299903,0.00372718,0.0213903,0.0191245,0.0031126,0.0367681,0.00436834,0.0404888,0.0111517,0.00470024,0,0,0.00721329,0,0.0116823,0.00314631,0.0798595,0.0340254,0.0785687,0.0349449,0.00509058,0.00908976,0.0191603,0.0447843,0.0606781,0.029922,0.021485,0.0126856,0.0168145,0.0108418,0.034838,0.00989056,0.00739329,0.00274973,0.00673716,0.00424383,0,0,0,0,0,0,0,0,0,0.0107114,0,0
217,0.00245851,0.0068104,0,0,0,0,0,0,0.0137847,0.0207914,0.00956933,0.00863734,0,0.0102763,0,0.0271682,0.00868009,0.0392782,0.0272763,0.0250372,0.0133507,0.00869683,0.0159014,0.0213016,0.018043,0.0185211,0.0504483,0.00711588,0.00998041,0.0298628,0.00602168,0.0213075,0.0191433,0.00305625,0.0349349,0.00433777,0.0394031,0.0117648,0.00481139,0,0,0.00741446,0,0.0117755,0.00316297,0.0797551,0.0339185,0.0786458,0.0346504,0.00517068,0.00920964,0.0196713,0.0451378,0.0612015,0.0303747,0.0214428,0.0125558,0.0170492,0.0108611,0.0323207,0.0100829,0.00756979,0.0028514,0.00676782,0.00460306,0,0,0,0,0,0,0,0,0,0.0107064,0,0
218,0.00257908,0.00686021,0,0,0,0,0,0,0.0156427,0.0208067,0.00891747,0.00882895,0,0.010417,0,0.0271159,0.00873369,0.0388756,0.0274259,0.0245361,0.0130021,0.00917916,0.0158471,0.021344,0.0182488,0.0184096,0.0502907,0.00704872,0.00846494,0.029789,0.00852509,0.0211344,0.0190765,0.00300029,0.0334171,0.00431904,0.0384011,0.012328,0.00515603,0,0,0.00758547,0,0.0118656,0.00311375,0.0797669,0.0336953,0.0786924,0.0341092,0.00522976,0.00934772,0.0200687,0.0452713,0.06172,0.0306175,0.0215795,0.0125599,0.0173189,0.0108959,0.0302519,0.0103216,0.00768459,0.00289485,0.00684544,0.00487251,0,0,0,0,0,0,0,0,0,0.0107523,0,0
219,0.00268059,0.0068421,0,0,0,0,0,0,0.0173455,0.0208684,0.0082413,0.00887216,0,0.0106274,0,0.0270424,0.00882621,0.0385903,0.027504,0.0239768,0.012958,0.00976989,0.0156363,0.0210991,0.0183608,0.0183493,0.0501118,0.00703949,0.00770471,0.0296762,0.0108538,0.0208925,0.0190939,0.00293171,0.0324746,0.0043358,0.0376214,0.0128369,0.00539663,0,0,0.00770794,0,0.0119238,0.00294099,0.0799036,0.0337284,0.0785875,0.0334344,0.00524102,0.00941441,0.0201821,0.0453593,0.0622253,0.0306038,0.0218532,0.0126067,0.0175963,0.010963,0.0288052,0.0104163,0.00773789,0.00284109,0.00686663,0.00487618,0,0,0,0,0,0,0,0,0,0.0107979,0,0
220,0.00278473,0.00692522,0,0,0,0,0,0,0.0189138,0.0209535,0.00752492,0.00876843,0,0.0107998,0,0.0268946,0.00884412,0.0382413,0.0271498,0.0235224,0.0129334,0.0103186,0.0155583,0.0209626,0.0184462,0.0183282,0.0498833,0.00694448,0.00751464,0.0294609,0.0129717,0.020657,0.0190421,0.00287875,0.0317123,0.00434619,0.0372993,0.0132455,0.00516197,0,0,0.00771483,0,0.0118799,0.00279606,0.0801296,0.0335253,0.0783228,0.0326016,0.00529946,0.00960645,0.0198687,0.0456422,0.0622163,0.030422,0.0221021,0.0127946,0.0179921,0.0112295,0.0283577,0.0102614,0.00783339,0.00293491,0.00704825,0.00467771,0,0,0,0,0,0,0,0,0,0.0108208,0,0
221,0.00285049,0.00676629,0,0,0,0,0,0,0.0207111,0.0209836,0.00680276,0.00842585,0,0.0110484,0,0.0268183,0.008986,0.0376697,0.0268723,0.0232516,0.0128558,0.0108383,0.0153511,0.0208357,0.0186762,0.0183176,0.049709,0.00670005,0.00751254,0.029031,0.0155639,0.0206463,0.0189886,0.00282691,0.0310498,0.00434806,0.0365942,0.0133581,0.00539619,0,0,0.00772087,0,0.011848,0.00270685,0.0804897,0.033881,0.0780892,0.0320343,0.00541578,0.00943083,0.0195444,0.0452978,0.0621478,0.0302827,0.0223882,0.0128681,0.0181118,0.0116721,0.0272999,0.0102407,0.00785338,0.00312754,0.00678201,0.00488928,0,0,0,0,0,0,0,0,0,0.0108376,0,0
222,0.00282578,0.00672295,0,0,0,0,0,0,0.0229407,0.021046,0.00613278,0.00772381,0,0.0111707,0,0.0267614,0.00891988,0.0368394,0.0271423,0.0231765,0.0127442,0.0113761,0.0153568,0.0206483,0.018933,0.0183205,0.0496235,0.00646589,0.00775522,0.0284825,0.0185889,0.0206427,0.0190131,0.00275004,0.0303584,0.00446391,0.0359612,0.0131517,0.0054023,0,0,0.00771699,0,0.0119906,0.00264614,0.0809176,0.0336527,0.0777545,0.0311681,0.00566117,0.00939742,0.0193336,0.045151,0.0616322,0.0299473,0.0228407,0.0131384,0.0184032,0.0124594,0.0270502,0.0101813,0.00803486,0.00305637,0.00668868,0.00470729,0,0,0,0,0,0,0,0,0,0.0108581,0,0
223,0.00272674,0.00621157,0,0,0,0,0,0,0.023659,0.0216862,0.0123187,0.00283285,0,0.00932465,0,0.0260221,0.00821749,0.0436939,0.0368374,0.0234222,0.00705954,0.0141394,0.014328,0.0270221,0.0252031,0.0248702,0,0.0085382,0.00622143,0.0303139,0.0206819,0.0195245,0.0188139,0.00245138,0.0297138,0.00519121,0.0349066,0.00942085,0.00310928,0,0,0.00589581,0,0.0116029,0.00131936,0.080546,0.0336639,0.0756468,0.0299852,0.00610807,0.00800459,0.0182801,0.0453474,0.0615521,0.0277715,0.0226762,0.0139254,0.0189251,0.0131628,0.0276323,0.00839949,0.00808303,0.00290629,0.00598097,0.00249065,0,0,0,0,0,0,0,0,0,0.0156544,0,0
224,0.00299482,0.00624053,0,0,0,0,0,0,0.0268847,0.0213225,0.00465328,0.00681636,0,0.0104441,0,0.026617,0.00864751,0.0360536,0.0274317,0.0230954,0.0120527,0.0125599,0.0155847,0.021062,0.019432,0.0184035,0.0492376,0.00617744,0.00805948,0.0276899,0.0239166,0.020227,0.0191593,0.00260209,0.0316167,0.00462404,0.0353056,0.0127583,0.00491917,0,0,0.00736721,0,0.0121533,0.0025073,0.0818605,0.0332869,0.0768705,0.0300422,0.00571421,0.00885801,0.018797,0.0441669,0.0604522,0.0287055,0.0230983,0.0142908,0.018587,0.013476,0.02929,0.0098868,0.00840297,0.00302071,0.00616252,0.0043074,0,0,0,0,0,0,0,0,0,0.010721,0,0
225,0.00276743,0.00614698,0,0,0,0,0,0,0.02831,0.0211224,0.00451678,0.0065868,0,0.0110189,0,0.0267863,0.00914334,0.0356565,0.027623,0.0230746,0.0120547,0.0132654,0.0151343,0.0214504,0.0196896,0.0185402,0.0491033,0.00618376,0.00809893,0.0273523,0.025798,0.0207962,0.0190713,0.00284823,0.0327143,0.00466241,0.0350693,0.0129458,0.00505401,0,0,0.00722711,0,0.0121036,0.00246519,0.0822533,0.0335147,0.0766504,0.0289866,0.00551115,0.00845571,0.0188016,0.0434951,0.0595983,0.0280883,0.0227703,0.0142409,0.0184635,0.0135649,0.0304158,0.00990593,0.00825992,0.00307202,0.00580508,0.00461903,0,0,0,0,0,0,0,0,0,0.0108688,0,0
