Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,RTHIA,RTHI,RTHII,x75,x77,x80,x79,x76,
1068,0.0451971,0,0,0,0,0.0471552,0,0,0,0,0,0,0.0236799,0,0.0297219,0.0425765,0,0,0.0890017,0,0,0.0903569,0.0319711,0.0357156,0,0.013103,0.0432812,0.0618957,0.0302074,0.0441229,0.0401905,0.0228823,0.0283782,0.0336863,0.0160669,0.0216497,0.0334052,0.0608329,0.237549,0.163018,0.0243295,0,0.0224841,0.0247131,0.0433341,0,0,0.0297193,0,0,0.0293092,0.0561172,0.0603205,0.0161528,0.0261148,0.0422834,0.0504004,0.0259258,0.0612928,0.0390244,0.0444081,0.0749074,0.057694,0.0314318,0.012962,0,0.0514528,0.0671341,0,0,0,0.0715952,0.0420453,0.0588225,0,0,0,0,0,0
1069,0.0453255,0,0,0,0,0.0469931,0,0,0,0,0,0,0.0235082,0,0.0303385,0.0421345,0,0,0.0889002,0,0,0.0900603,0.0318437,0.0355018,0,0.0126732,0.0436034,0.0616683,0.0300551,0.0443359,0.0403209,0.0231613,0.0283092,0.0337463,0.0160238,0.0217595,0.0334545,0.0605452,0.236553,0.16201,0.0240816,0,0.0219938,0.0243424,0.043781,0,0,0.0296962,0,0,0.0296883,0.0569781,0.0604112,0.0162245,0.0268748,0.0424334,0.0502695,0.0257737,0.060898,0.0389943,0.0444143,0.0746372,0.0572728,0.0313546,0.0127209,0,0.0511142,0.0672465,0,0,0,0.0700442,0.0412574,0.058347,0,0,0,0,0,0
1070,0.0449791,0,0,0,0,0.047382,0,0,0,0,0,0,0.0232751,0,0.0297559,0.0416394,0,0,0.0881668,0,0,0.0900099,0.0326381,0.0349503,0,0.0129162,0.0438608,0.0619459,0.0309507,0.0445231,0.0400694,0.0233098,0.0283688,0.0338391,0.0160628,0.0217618,0.0335848,0.0605167,0.234816,0.161805,0.0234778,0,0.0220957,0.0243499,0.0433499,0,0,0.0299634,0,0,0.0296488,0.0569688,0.0606796,0.015704,0.0271802,0.0416461,0.0500413,0.0254456,0.0604697,0.0384091,0.0441425,0.0747436,0.055641,0.0313514,0.0131514,0,0.0513711,0.0669721,0,0,0,0.0698063,0.0411888,0.0585109,0,0,0,0,0,0
1071,0.0449013,0,0,0,0,0.0474671,0,0,0,0,0,0,0.0231399,0,0.0297699,0.041325,0,0,0.0877782,0,0,0.0898235,0.0329677,0.0351456,0,0.0129981,0.0441042,0.0619198,0.0315037,0.0445586,0.0399146,0.0236283,0.0283736,0.0339452,0.0162295,0.0219611,0.0334812,0.0604438,0.233236,0.16116,0.0230627,0,0.0220031,0.0242347,0.0433538,0,0,0.0300411,0,0,0.0296982,0.0573744,0.0605531,0.0155549,0.0276634,0.0413097,0.0497866,0.0252231,0.0601198,0.0381662,0.043979,0.0748276,0.0546411,0.0314266,0.0132795,0,0.0513189,0.0670341,0,0,0,0.0692919,0.0409693,0.0584609,0,0,0,0,0,0
1072,0.0448537,0,0,0,0,0.0475065,0,0,0,0,0,0,0.0229428,0,0.0298712,0.0411186,0,0,0.0875027,0,0,0.0896309,0.0332379,0.0334854,0,0.0129237,0.0443311,0.0618977,0.03183,0.044792,0.0399627,0.0238523,0.0282645,0.0339985,0.0161392,0.0220075,0.0334403,0.0604217,0.231596,0.160442,0.022764,0,0.0218594,0.0243953,0.0434083,0,0,0.0299474,0,0,0.0297289,0.0577801,0.0605992,0.0154347,0.0279224,0.0410159,0.0494129,0.0251392,0.0598703,0.0380214,0.0439672,0.0746188,0.0537868,0.0316127,0.013381,0,0.0511965,0.0670997,0,0,0,0.0686318,0.040712,0.058478,0,0,0,0,0,0
1073,0.0447914,0,0,0,0,0.0476059,0,0,0,0,0,0,0.0230316,0,0.0299261,0.0408467,0,0,0.0872946,0,0,0.0894166,0.0334995,0.0325234,0,0.0127092,0.0445054,0.0619016,0.0320932,0.0448726,0.0398968,0.0240265,0.0282543,0.0340902,0.0161428,0.0221197,0.033582,0.060369,0.229768,0.159783,0.022422,0,0.0215866,0.0246606,0.0434129,0,0,0.0298771,0,0,0.0297943,0.0581286,0.0606408,0.0152599,0.027935,0.0406794,0.0490246,0.0251431,0.0596693,0.0379528,0.0439952,0.0742825,0.0530177,0.0318103,0.013534,0,0.0509935,0.0671624,0,0,0,0.0680953,0.0404406,0.0585288,0,0,0,0,0,0
1074,0.0447423,0,0,0,0,0.0476927,0,0,0,0,0,0,0.0231536,0,0.02999,0.040527,0,0,0.0870881,0,0,0.0891795,0.0337421,0.0323138,0,0.0124209,0.0447171,0.0618643,0.0322961,0.0444769,0.0398047,0.024242,0.0283927,0.03425,0.0162031,0.0223102,0.0335434,0.0603538,0.227848,0.159156,0.0221025,0,0.0214142,0.0249665,0.0433837,0,0,0.0298037,0,0,0.0298444,0.0584554,0.0604071,0.015126,0.0278137,0.0403827,0.0486783,0.0252214,0.0594485,0.0378728,0.0439367,0.0740095,0.0520194,0.0320634,0.0137913,0,0.0509188,0.0671809,0,0,0,0.0677552,0.0400985,0.0585459,0,0,0,0,0,0
1075,0.044684,0,0,0,0,0.0477169,0,0,0,0,0,0,0.0231237,0,0.0300682,0.040274,0,0,0.0868814,0,0,0.088955,0.0339665,0.0321218,0,0.012451,0.0450765,0.0617946,0.0324731,0.0443325,0.0397001,0.0245218,0.0284877,0.0343808,0.016302,0.0225412,0.0334771,0.0605386,0.22588,0.158528,0.0218186,0,0.0212241,0.025424,0.043365,0,0,0.0297469,0,0,0.0299368,0.0587486,0.0600944,0.0150335,0.0275465,0.0402069,0.0482688,0.0252504,0.0591551,0.0378513,0.0438276,0.0737844,0.0507884,0.0323347,0.0139859,0,0.0509949,0.0671828,0,0,0,0.0675714,0.0397519,0.0583634,0,0,0,0,0,0
1076,0.0445651,0,0,0,0,0.0477447,0,0,0,0,0,0,0.0230709,0,0.0301119,0.0401546,0,0,0.0866769,0,0,0.0887374,0.0342617,0.0319489,0,0.0125877,0.0454079,0.0617116,0.0326474,0.0439424,0.0396307,0.0247803,0.0285205,0.0343515,0.0163361,0.0228028,0.0333685,0.060658,0.223901,0.157984,0.021503,0,0.0210672,0.0261621,0.0432526,0,0,0.0297047,0,0,0.0300511,0.0590269,0.0597552,0.0150008,0.0271463,0.0400864,0.0477927,0.0253176,0.0587258,0.037706,0.0436077,0.0733802,0.0494843,0.0326148,0.0140561,0,0.0511305,0.0672178,0,0,0,0.0672754,0.0394775,0.0580778,0,0,0,0,0,0
1077,0.0444322,0,0,0,0,0.0477933,0,0,0,0,0,0,0.0229159,0,0.0301385,0.040093,0,0,0.0865486,0,0,0.0885125,0.0346272,0.0317234,0,0.0126536,0.045735,0.0616268,0.0327943,0.044064,0.0395406,0.0250244,0.0285256,0.0343939,0.0164299,0.0229672,0.0334399,0.0607453,0.221942,0.157574,0.0212119,0,0.0209854,0.0270192,0.0431039,0,0,0.0297112,0,0,0.0301699,0.0592675,0.0593253,0.0149404,0.0265858,0.0399362,0.0473233,0.0254383,0.0583047,0.0374789,0.04333,0.0728571,0.0481361,0.0328832,0.0140654,0,0.0512665,0.0672217,0,0,0,0.0669827,0.0392731,0.0578187,0,0,0,0,0,0
1078,0.043404,0,0,0,0,0.048562,0,0,0,0,0,0,0.0212039,0,0.0288366,0.0392763,0,0,0.0934236,0,0,0.0764175,0.0354037,0.0314959,0,0.0128098,0.0474871,0.06195,0.0326171,0.0432498,0.0397927,0.0264156,0.0287839,0.0344091,0.0172133,0.024056,0.0357753,0.0639944,0.233981,0.141135,0.0231255,0,0.018306,0.0285225,0.0426795,0,0,0.0296552,0,0,0.028558,0.0592868,0.0593577,0.0137664,0.0252918,0.0406773,0.0458313,0.0260277,0.0582802,0.0400432,0.0440997,0.0715983,0.0532261,0.0341184,0.0158261,0,0.0516296,0.0670658,0,0,0,0.0645547,0.0384137,0.0559005,0,0,0,0,0,0
1079,0.0433632,0,0,0,0,0.0485733,0,0,0,0,0,0,0.0210174,0,0.0288763,0.0390321,0,0,0.0930368,0,0,0.0768675,0.0356975,0.0311793,0,0.012742,0.0476218,0.0617777,0.0328007,0.0432987,0.0398203,0.0267526,0.0288432,0.0345942,0.0172573,0.0242921,0.0358391,0.0640952,0.23156,0.141581,0.0226531,0,0.01851,0.029164,0.0425192,0,0,0.0295084,0,0,0.0286993,0.059506,0.0590665,0.013838,0.0245992,0.0404958,0.045541,0.0263749,0.057991,0.0399158,0.0440274,0.0711733,0.0511409,0.0343228,0.0160208,0,0.0518676,0.0669717,0,0,0,0.0644614,0.0382348,0.0556608,0,0,0,0,0,0
1080,0.0432792,0,0,0,0,0.0486276,0,0,0,0,0,0,0.020827,0,0.0290169,0.0387238,0,0,0.092672,0,0,0.0772354,0.0360289,0.0309681,0,0.0123751,0.047635,0.0615257,0.0330336,0.0432225,0.0397566,0.0271317,0.0290776,0.0347209,0.016985,0.0245349,0.0357902,0.0642395,0.229295,0.142012,0.0221535,0,0.0187121,0.0296054,0.0423874,0,0,0.0295188,0,0,0.0289158,0.05961,0.0585475,0.0139059,0.0238827,0.0403215,0.0452486,0.026714,0.0578031,0.0398754,0.0439449,0.0708394,0.0489351,0.0345286,0.0160098,0,0.0521551,0.0668201,0,0,0,0.0642181,0.0380302,0.0553725,0,0,0,0,0,0
1081,0.0431721,0,0,0,0,0.0487399,0,0,0,0,0,0,0.020718,0,0.0291895,0.0383553,0,0,0.0923243,0,0,0.0776344,0.0363489,0.0312529,0,0.0123973,0.0476435,0.0612371,0.0332262,0.0431148,0.0397456,0.0274814,0.0292421,0.0348717,0.0167803,0.0247292,0.0356485,0.0643492,0.227155,0.142414,0.0220493,0,0.0189679,0.0300444,0.0422396,0,0,0.0296129,0,0,0.0290316,0.0596184,0.0577972,0.0140277,0.0229539,0.0401084,0.045016,0.0270672,0.0577922,0.0397646,0.0438035,0.0705076,0.0467225,0.0346905,0.0159725,0,0.0524849,0.0666205,0,0,0,0.0640841,0.0377839,0.0550272,0,0,0,0,0,0
1082,0.0430735,0,0,0,0,0.0488366,0,0,0,0,0,0,0.0205446,0,0.0290157,0.0381243,0,0,0.0919776,0,0,0.0780051,0.0367319,0.0306647,0,0.0121123,0.0476307,0.0608687,0.0333871,0.0431652,0.0398405,0.0277879,0.0292702,0.0349485,0.01672,0.0249409,0.0355668,0.0645331,0.225144,0.142844,0.0227071,0,0.0193972,0.0305968,0.0421235,0,0,0.0296597,0,0,0.0291427,0.0595135,0.0567257,0.0142315,0.0220153,0.0398339,0.0448493,0.0275031,0.0578232,0.0394859,0.0435122,0.0700637,0.0445349,0.0347507,0.0160328,0,0.0528456,0.0663904,0,0,0,0.0639469,0.0375806,0.0546591,0,0,0,0,0,0
1083,0.0429947,0,0,0,0,0.048936,0,0,0,0,0,0,0.0202887,0,0.0290433,0.0379938,0,0,0.0916192,0,0,0.0783271,0.0372153,0.0301302,0,0.0120243,0.047663,0.0604579,0.0336262,0.0433919,0.0399648,0.0280875,0.0293214,0.0350567,0.016772,0.0251833,0.0356339,0.0646697,0.223211,0.143333,0.0238983,0,0.0202391,0.0311221,0.042097,0,0,0.0297243,0,0,0.0292272,0.0592054,0.0554715,0.014485,0.0212386,0.0395238,0.0447443,0.0279635,0.0577311,0.0389811,0.042835,0.0694332,0.0422583,0.0347723,0.0161156,0,0.0531346,0.0661559,0,0,0,0.0636701,0.0375043,0.0542765,0,0,0,0,0,0
1084,0.042944,0,0,0,0,0.0490118,0,0,0,0,0,0,0.0201177,0,0.0291738,0.0379911,0,0,0.0912854,0,0,0.0786813,0.0377691,0.0299465,0,0.0123827,0.0477968,0.0600164,0.0338861,0.043992,0.0400723,0.0283762,0.0293463,0.0349605,0.0167333,0.0253817,0.0358113,0.064893,0.221398,0.143896,0.0249589,0,0.021405,0.0316267,0.0420849,0,0,0.0298272,0,0,0.0293264,0.0588482,0.054404,0.0147269,0.0205822,0.0391221,0.0446736,0.0282758,0.0574554,0.0384084,0.0420951,0.0686508,0.0401446,0.0347837,0.016218,0,0.0533574,0.0658478,0,0,0,0.0633394,0.0375223,0.0538644,0,0,0,0,0,0
1085,0.042881,0,0,0,0,0.0490898,0,0,0,0,0,0,0.0200119,0,0.0290914,0.0381503,0,0,0.0908797,0,0,0.0790323,0.0383817,0.0298945,0,0.0124097,0.0479368,0.0596267,0.0341343,0.0443257,0.0402318,0.0287096,0.0293407,0.0347659,0.0165408,0.0255587,0.0360247,0.0650103,0.219707,0.144522,0.0266684,0,0.0225876,0.0321741,0.042024,0,0,0.0298817,0,0,0.0294356,0.0586705,0.0535625,0.0149471,0.0197893,0.0387198,0.0446005,0.0285117,0.0570807,0.0378448,0.0413937,0.0678813,0.0386117,0.0347938,0.0163204,0,0.0535078,0.0655339,0,0,0,0.063153,0.0375305,0.0534165,0,0,0,0,0,0
1086,0.042812,0,0,0,0,0.0491751,0,0,0,0,0,0,0.0197906,0,0.0289769,0.0381511,0,0,0.0903317,0,0,0.0793869,0.0389906,0.0299388,0,0.0122247,0.0479238,0.0592793,0.0343448,0.0445506,0.040415,0.0290411,0.029306,0.0348234,0.0164429,0.025778,0.0363723,0.0652334,0.218239,0.145096,0.0294891,0,0.0235773,0.032696,0.0420116,0,0,0.0298681,0,0,0.0295912,0.0587294,0.0533831,0.0150588,0.0187429,0.0383744,0.0445708,0.0287463,0.0569469,0.0374069,0.0410823,0.0672978,0.0367996,0.0348203,0.0164381,0,0.0536079,0.0651614,0,0,0,0.0631725,0.0376044,0.0530397,0,0,0,0,0,0
1087,0.0427566,0,0,0,0,0.0492847,0,0,0,0,0,0,0.0195756,0,0.0290204,0.0380284,0,0,0.0898662,0,0,0.0797762,0.039666,0.0300794,0,0.0119739,0.0480298,0.0589423,0.0345094,0.0447857,0.040628,0.0294036,0.0293159,0.0350238,0.0164156,0.0259736,0.0367036,0.065524,0.217039,0.145659,0.0311171,0,0.0242373,0.033394,0.0419998,0,0,0.0299163,0,0,0.0297944,0.0588059,0.054039,0.0149017,0.0174476,0.0380825,0.0445863,0.0290986,0.057238,0.0375535,0.0413762,0.0670823,0.0332225,0.0348581,0.0165646,0,0.0537294,0.0647714,0,0,0,0.063212,0.0376953,0.05273,0,0,0,0,0,0
1088,0.0427278,0,0,0,0,0.0494759,0,0,0,0,0,0,0.0196541,0,0.0292407,0.0379932,0,0,0.0894916,0,0,0.0801347,0.0404176,0.0302978,0,0.011722,0.0481597,0.0585761,0.0346739,0.0450995,0.0408559,0.0298871,0.0293503,0.0352308,0.0163898,0.0262392,0.0369185,0.0656636,0.21615,0.146202,0.0316016,0,0.0245502,0.0344658,0.0419885,0,0,0.0299581,0,0,0.0300085,0.0586737,0.0542384,0.014404,0.0159324,0.0379084,0.0446179,0.0297015,0.0579165,0.0383667,0.0423131,0.0671694,0.0272518,0.0347697,0.0166815,0,0.053877,0.0643244,0,0,0,0.0632812,0.0377679,0.0524931,0,0,0,0,0,0
1089,0.0427421,0,0,0,0,0.0496678,0,0,0,0,0,0,0.0200263,0,0.029142,0.038061,0,0,0.0892201,0,0,0.0803768,0.041231,0.0304036,0,0.011448,0.0482811,0.0581871,0.0348733,0.0455235,0.0412128,0.0304541,0.0293583,0.0354003,0.0163051,0.0265599,0.037042,0.0656248,0.215669,0.146951,0.031957,0,0.025236,0.0358584,0.0419869,0,0,0.0300757,0,0,0.0302051,0.0582517,0.0528634,0.0136469,0.0144196,0.0374768,0.0446615,0.0305743,0.0586429,0.0393605,0.0433626,0.0670476,0.0204574,0.0346913,0.0167927,0,0.0540578,0.0638548,0,0,0,0.0632151,0.037735,0.0521439,0,0,0,0,0,0
1090,0.0428045,0,0,0,0,0.0498195,0,0,0,0,0,0,0.0205333,0,0.0290386,0.0381216,0,0,0.0890249,0,0,0.0805483,0.0421389,0.0306058,0,0.0112274,0.0483882,0.0578538,0.0352971,0.0458627,0.0416625,0.0311862,0.0294433,0.0355313,0.0163307,0.0268768,0.0370176,0.0657095,0.215726,0.147767,0.033435,0,0.026589,0.0373343,0.0420515,0,0,0.0301957,0,0,0.0303808,0.0575255,0.0507898,0.0128163,0.0134636,0.0364757,0.0447259,0.0316062,0.0590172,0.0398402,0.0436095,0.066442,0.0151263,0.0346589,0.0168975,0,0.0542305,0.0634104,0,0,0,0.0628544,0.037717,0.0513814,0,0,0,0,0,0
1091,0.0428821,0,0,0,0,0.0499151,0,0,0,0,0,0,0.0211029,0,0.0289279,0.0376635,0,0,0.0889016,0,0,0.0807432,0.0432201,0.0309098,0,0.0109823,0.0485189,0.0575978,0.0358817,0.0461435,0.0420801,0.0319168,0.0295359,0.0355889,0.0163048,0.0271257,0.0369631,0.0658631,0.216465,0.148439,0.0355964,0,0.0270395,0.0388397,0.0421568,0,0,0.0302606,0,0,0.0305243,0.056625,0.0495936,0.0119951,0.0136231,0.035705,0.0448505,0.0327344,0.0590973,0.0397691,0.0433545,0.0653876,0.0118963,0.0345807,0.0169693,0,0.0543937,0.0631102,0,0,0,0.0622689,0.0380807,0.0502413,0,0,0,0,0,0
1092,0.0429456,0,0,0,0,0.0499668,0,0,0,0,0,0,0.0218607,0,0.0287363,0.0369184,0,0,0.0888341,0,0,0.0809111,0.044449,0.0311536,0,0.0107349,0.0485727,0.0572816,0.0365907,0.0462195,0.042431,0.0325385,0.029482,0.0355825,0.0162833,0.0273044,0.0366111,0.0661462,0.217785,0.149041,0.0373849,0,0.0264252,0.0404569,0.0423002,0,0,0.0303152,0,0,0.030677,0.0559076,0.049093,0.01119,0.0148776,0.0352456,0.0450144,0.0340076,0.0588504,0.0395655,0.0432249,0.0649291,0.0104354,0.0344897,0.0170278,0,0.0544913,0.0626878,0,0,0,0.0614411,0.0387351,0.0490649,0,0,0,0,0,0
1093,0.0429904,0,0,0,0,0.0499994,0,0,0,0,0,0,0.0228805,0,0.0285705,0.0362218,0,0,0.0888314,0,0,0.0809944,0.0456247,0.0313609,0,0.0105341,0.0486696,0.0569292,0.0372435,0.0467315,0.0428336,0.0331961,0.0296311,0.0356059,0.0164491,0.0274098,0.0358714,0.0664303,0.219662,0.149504,0.0381848,0,0.0263665,0.0422805,0.0424407,0,0,0.0303569,0,0,0.0308773,0.055449,0.0485388,0.0103949,0.0164744,0.0349603,0.045135,0.0353927,0.0590248,0.0397804,0.0434619,0.0651233,0.0103051,0.0343945,0.0171082,0,0.0545411,0.0621486,0,0,0,0.0604065,0.0391778,0.0481135,0,0,0,0,0,0
1094,0.0447711,0,0,0,0,0.0490364,0,0,0,0,0,0,0.0240619,0,0.0284101,0.0353106,0,0,0.0888107,0,0,0.0805563,0.0466934,0.0316478,0,0.0106062,0.0489522,0.0566668,0.0379311,0.0470343,0.0432873,0.0338065,0.0296356,0.0356644,0.0169166,0.0273812,0.0347534,0.0665657,0.223128,0.148854,0.0380723,0,0.027234,0.0439118,0.0422622,0,0,0.0318272,0,0,0.00955956,0.0551424,0.0481279,0.00962334,0.017789,0.0346874,0.0448486,0.0368815,0.0596547,0.0404267,0.0441469,0.0657555,0.0104864,0.0320776,0,0,0.0540481,0.0621431,0,0,0,0.059365,0.0396331,0.0475419,0,0,0,0,0,0
1095,0.0449901,0,0,0,0,0.0490525,0,0,0,0,0,0,0.0253467,0,0.0282879,0.0344304,0,0,0.0887629,0,0,0.0803676,0.0477034,0.032046,0,0.010862,0.049193,0.0565934,0.0383088,0.0477287,0.0437153,0.0342255,0.0298216,0.0356663,0.0174979,0.0273657,0.0332337,0.0665077,0.226051,0.149036,0.0375707,0,0.0279419,0.0452558,0.0422732,0,0,0.0320691,0,0,0.00928852,0.0548682,0.0481076,0.00898428,0.0189041,0.0344546,0.0448704,0.0382743,0.0602196,0.0413732,0.0448565,0.0667136,0.0104856,0.0317304,0,0,0.0542595,0.0617485,0,0,0,0.0585051,0.0402849,0.0473388,0,0,0,0,0,0
1096,0.0451154,0,0,0,0,0.0491161,0,0,0,0,0,0,0.0269478,0,0.0282925,0.0336326,0,0,0.088728,0,0,0.0802974,0.0484951,0.0323447,0,0.0113172,0.0492602,0.0566287,0.0388105,0.0484111,0.0440439,0.0343933,0.0301514,0.0355805,0.0181157,0.0274071,0.0314229,0.0665994,0.22893,0.149234,0.0369429,0,0.0280534,0.0463285,0.0422441,0,0,0.0323294,0,0,0.0092872,0.0547687,0.048119,0.00858244,0.0200605,0.0343708,0.0448824,0.0392079,0.0607401,0.042349,0.0452586,0.0674592,0.0104583,0.0314747,0,0,0.0545566,0.0612769,0,0,0,0.0577992,0.0409678,0.0474199,0,0,0,0,0,0
1097,0.0451875,0,0,0,0,0.0491726,0,0,0,0,0,0,0.0289606,0,0.0284983,0.0329277,0,0,0.0887323,0,0,0.080342,0.0491165,0.0327239,0,0.0117984,0.0491934,0.0568166,0.0394177,0.0485277,0.0442139,0.0345074,0.0304949,0.0354225,0.0187363,0.0275442,0.0296629,0.0664558,0.23151,0.149309,0.0357515,0,0.0280554,0.0471799,0.042159,0,0,0.0325547,0,0,0.00927153,0.0547727,0.0479539,0.00837473,0.0213761,0.0344797,0.044873,0.0395742,0.0612216,0.0430778,0.0456899,0.0680621,0.010555,0.0312283,0,0,0.0548405,0.0608537,0,0,0,0.057137,0.0414445,0.0477359,0,0,0,0,0,0
1098,0.0452351,0,0,0,0,0.0492009,0,0,0,0,0,0,0.0310743,0,0.028851,0.0324249,0,0,0.0887699,0,0,0.080517,0.0496554,0.0336287,0,0.0122668,0.0490559,0.0571404,0.0400465,0.0485694,0.044365,0.0346064,0.0308555,0.0353654,0.01927,0.0277457,0.028109,0.0661344,0.233773,0.149296,0.0338327,0,0.0282102,0.0477864,0.042051,0,0,0.0327496,0,0,0.00926709,0.0549118,0.0477072,0.00834244,0.0228308,0.0347394,0.0448457,0.0393036,0.0612921,0.0435686,0.0460513,0.0685886,0.0109751,0.0309202,0,0,0.0550201,0.0606136,0,0,0,0.0564512,0.0417637,0.0481322,0,0,0,0,0,0
1099,0.0452952,0,0,0,0,0.0492066,0,0,0,0,0,0,0.0330093,0,0.029207,0.0322662,0,0,0.0887586,0,0,0.0806237,0.0501393,0.0346418,0,0.012758,0.0489424,0.057515,0.0405897,0.048574,0.0444943,0.0347059,0.0312416,0.0354284,0.0198791,0.0280707,0.0266756,0.0657815,0.235649,0.14944,0.0322819,0,0.0288738,0.0481691,0.0419101,0,0,0.0329136,0,0,0.00924577,0.0551793,0.0480718,0.00847145,0.0241514,0.0350247,0.0448231,0.0387391,0.0607416,0.0434529,0.0459165,0.0685669,0.0114154,0.0306136,0,0,0.0551233,0.0605766,0,0,0,0.0557623,0.0418596,0.0483922,0,0,0,0,0,0
1100,0.0459868,0,0,0,0,0.0490338,0,0,0,0,0,0,0.0352897,0,0.0298865,0.0321894,0,0,0.0819905,0,0,0.0917657,0.0516676,0.0365083,0,0.013054,0.0472646,0.0577985,0.0423785,0.0499359,0.0448862,0.0340413,0.0309723,0.0346543,0.0197844,0.0280155,0.0257603,0.0621453,0.224231,0.164044,0.030127,0,0.0278469,0.0488508,0.0420736,0,0,0.032976,0,0,0.00983892,0.0542471,0.047625,0.0101667,0.0250129,0.0325116,0.0454931,0.0374563,0.0629401,0.0459389,0.0478689,0.0698133,0.0119659,0.029944,0,0,0.0557406,0.0600676,0,0,0,0.0545765,0.0409485,0.0470099,0,0,0,0,0,0
1101,0.0460865,0,0,0,0,0.0490763,0,0,0,0,0,0,0.0369847,0,0.0300497,0.0323562,0,0,0.0820534,0,0,0.0915456,0.0522544,0.0374199,0,0.0137917,0.0471378,0.0579931,0.0426064,0.0499461,0.0452585,0.0346392,0.0317434,0.0347956,0.0206714,0.0286926,0.0254629,0.0619916,0.225532,0.164402,0.0312285,0,0.0291029,0.0496381,0.0419307,0,0,0.0330512,0,0,0.00950452,0.0539477,0.0483891,0.0108978,0.0258148,0.0323882,0.0455624,0.0367564,0.0642378,0.0468679,0.0485222,0.0702332,0.0111873,0.0297487,0,0,0.0556933,0.0600479,0,0,0,0.0532646,0.0392943,0.046329,0,0,0,0,0,0
1102,0.0437933,0,0,0,0,0.0505331,0,0,0,0,0,0,0.0384473,0,0.0302508,0.0327238,0,0,0.0825849,0,0,0.0917666,0.0525933,0.0385601,0,0.0142156,0.0469992,0.0581323,0.0426223,0.050352,0.0455921,0.0350603,0.0320849,0.0351015,0.0212265,0.0290009,0.0251976,0.0619063,0.225127,0.165908,0.0323256,0,0.0303571,0.0502351,0.042317,0,0,0.0292896,0,0,0.034624,0.0538777,0.0493373,0.0117189,0.026977,0.0322755,0.0462112,0.0367188,0.0654075,0.0477989,0.0487863,0.0702364,0.0111598,0.0320287,0.0157458,0,0.0564915,0.0594671,0,0,0,0.0522692,0.0382069,0.0460056,0,0,0,0,0,0
1103,0.0438505,0,0,0,0,0.0506063,0,0,0,0,0,0,0.0395997,0,0.0298487,0.0329052,0,0,0.0827179,0,0,0.0918911,0.05292,0.039843,0,0.0145124,0.0471235,0.0581944,0.0426484,0.0505808,0.0458743,0.0354877,0.0325296,0.0354966,0.0216094,0.0292788,0.0248566,0.0619838,0.225377,0.166483,0.0331883,0,0.0312974,0.0504929,0.0424368,0,0,0.0289156,0,0,0.0349417,0.0536819,0.0499419,0.0123305,0.0280156,0.0321419,0.0463169,0.0367736,0.0666584,0.0488604,0.0494261,0.0696509,0.0115112,0.0320691,0.0158884,0,0.0564248,0.0597642,0,0,0,0.0517417,0.0376662,0.0456812,0,0,0,0,0,0
1104,0.0439192,0,0,0,0,0.0506221,0,0,0,0,0,0,0.040453,0,0.0295068,0.0332733,0,0,0.0828903,0,0,0.0919563,0.0530608,0.0402666,0,0.014743,0.0472781,0.0583197,0.0425772,0.0506015,0.0460842,0.0358455,0.0329663,0.035792,0.021894,0.0294182,0.0243219,0.0620804,0.225383,0.166938,0.0338148,0,0.0320202,0.0506222,0.0425468,0,0,0.0285818,0,0,0.0351785,0.0535264,0.0504572,0.0126602,0.0287873,0.0320003,0.046446,0.0368892,0.0676247,0.0496736,0.0500179,0.0695253,0.0121105,0.0321345,0.0160802,0,0.0560885,0.0601529,0,0,0,0.0516496,0.0374453,0.045636,0,0,0,0,0,0
1105,0.0440798,0,0,0,0,0.0505469,0,0,0,0,0,0,0.0409874,0,0.029461,0.0335515,0,0,0.0831307,0,0,0.0918658,0.0529913,0.0394182,0,0.0148091,0.0473914,0.0584716,0.0423936,0.0505781,0.0462361,0.0360516,0.0330165,0.0359925,0.0222577,0.0294608,0.0237973,0.0622465,0.225297,0.167267,0.0340004,0,0.0323675,0.0505876,0.0426664,0,0,0.0283826,0,0,0.0353508,0.0534168,0.0506101,0.0127812,0.029095,0.0318802,0.0464908,0.0370632,0.0681103,0.0500811,0.0503214,0.0697747,0.0126851,0.0322092,0.0162463,0,0.0556461,0.0605676,0,0,0,0.0518945,0.0374515,0.0457991,0,0,0,0,0,0
