Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRB,STRN,T10,x71,x72,x73,,RWRA,RASI,LTHI,RTHI,RTHII,x75,x80
168,0.0460489,0,0,0,0,0.0433477,0,0,0,0,0,0,0.0287987,0,0.0297478,0.0284077,0,0,0.0122313,0,0,0.0505804,0.0443295,0.0303983,0.0247648,0.0149435,0.0365136,0.0302339,0.0403977,0.0373119,0.0323288,0.0322187,0.0379354,0.0209806,0.0274334,0.0287238,0.0515502,0.0405935,0.0116578,0.0311707,0,0.0229102,0.0447815,0,0,0.0207665,0,0,0.0314866,0.0489154,0.0443119,0.0269871,0.0164993,0.0358681,0.0384315,0.0698338,0.0375013,0.0587944,0.0400063,0.0462269,0.0676665,0.0129393,0.0426563,0.0159407,0.0503508,0.0609522,0,0,0,0,0.0334483,0.0458424,0.036043,0.0476001,0,0,0
169,0.0462761,0,0,0,0,0.042679,0,0,0,0,0,0,0.028731,0,0.0297036,0.0286706,0,0,0.011635,0,0,0.0343751,0.0439398,0.0302389,0.0248297,0.0149954,0.0361178,0.028314,0.0402666,0.037204,0.0321374,0.0319751,0.037831,0.0211324,0.0276264,0.0287379,0.050325,0,0.0175742,0.0315254,0,0.0227226,0.045625,0,0,0.0205457,0,0,0.031421,0.0491589,0.0446873,0.026716,0.015933,0.035901,0.0382338,0.0703047,0.037061,0.05894,0.039986,0.0461233,0.0675716,0.0130318,0.0430098,0.0164107,0.0498389,0.0613479,0,0,0,0,0.0340593,0.0449457,0.0359364,0.0476833,0,0,0
170,0.0462096,0,0,0,0,0.0428911,0,0,0,0,0,0,0.0280971,0,0.029513,0.0284697,0,0,0.0118146,0,0,0.0340696,0.0436072,0.0304084,0.0251994,0.0147581,0.0352801,0.0275407,0.0406844,0.0368937,0.031434,0.0319117,0.0377433,0.0211928,0.0276133,0.0296534,0.0509659,0,0.0173755,0.0315623,0,0.0214871,0.045786,0,0,0.0206842,0,0,0.0315834,0.0494286,0.0435625,0.0291389,0.0136895,0.0360951,0.0379909,0.074444,0.0398759,0.0575725,0.0385185,0.0454157,0.0672239,0.0119802,0.0432841,0.0169494,0.0502015,0.0606286,0,0,0,0,0.034758,0.0445144,0.0361775,0,0,0,0
171,0.0459247,0,0,0,0,0.043038,0,0,0,0,0,0,0.028477,0,0.0294799,0.0289147,0,0,0.0117513,0,0,0.0343027,0.043078,0.0304079,0.0253338,0.0149087,0.0351711,0.0277314,0.0406539,0.036817,0.0313524,0.0321111,0.0376827,0.021155,0.0277095,0.0291314,0.0509179,0,0.0174085,0.0303552,0,0.0208474,0.0456806,0,0,0.021173,0,0,0.0317982,0.0497437,0.0450806,0.0289049,0.0127415,0.0363967,0.03768,0.0752899,0.0395929,0.0574895,0.038527,0.0453433,0.0673499,0.0128897,0.0433838,0.0174202,0.0502816,0.0607475,0,0,0,0,0.0352754,0.0436308,0.035985,0,0,0,0
172,0.045661,0,0,0,0,0.0431111,0,0,0,0,0,0,0.0288328,0,0.0295389,0.0294647,0,0,0.0119359,0,0,0.0347664,0.0424794,0.0303965,0.0254186,0.0150531,0.0351601,0.0279112,0.0405495,0.0366808,0.0310819,0.0322681,0.0375889,0.0212485,0.0278185,0.0287185,0.0508269,0,0.0175026,0.0294982,0,0.0203717,0.0455979,0,0,0.0217988,0,0,0.0319542,0.0501063,0.0462917,0.0286998,0.0117972,0.0368349,0.0374281,0.0762408,0.039151,0.0575319,0.0385292,0.0452449,0.0674485,0.0137637,0.0434117,0.0177305,0.0504136,0.0608607,0,0,0,0,0.0356065,0.0425529,0.0358828,0,0,0,0
173,0.0454475,0,0,0,0,0.0432144,0,0,0,0,0,0,0.0292106,0,0.0295963,0.029873,0,0,0.0119938,0,0,0.0353497,0.0418805,0.0302827,0.0255219,0.0150468,0.0351474,0.0279546,0.0404191,0.0365812,0.0308277,0.0323817,0.0373224,0.0214244,0.0279579,0.0283566,0.0508065,0,0.0177206,0.0285742,0,0.0199937,0.045571,0,0,0.0225051,0,0,0.0321712,0.0504797,0.0473403,0.0284983,0.011008,0.0373291,0.0373204,0.0769697,0.0386732,0.0574643,0.0384661,0.0450929,0.0675329,0.0148425,0.0433545,0.0178774,0.0504297,0.0609761,0,0,0,0,0.0358119,0.0413914,0.0357865,0,0,0,0
174,0.0451213,0,0,0,0,0.0432618,0,0,0,0,0,0,0.030414,0,0.0297278,0.0306032,0,0,0.0116728,0,0,0.036155,0.0411661,0.0299182,0.0255145,0.0153374,0.0358078,0.0289195,0.0397774,0.0367555,0.031247,0.0325949,0.0371429,0.0214924,0.0282557,0.0268579,0.0502376,0,0.0182284,0.0271411,0,0.0209473,0.0453197,0,0,0.0233729,0,0,0.032463,0.0506294,0.0508355,0.0254878,0.0142044,0.03778,0.0371286,0.0740168,0.0348873,0.0584718,0.0395035,0.0452119,0.0676504,0.0186678,0.0431082,0.0178748,0.050008,0.0620282,0,0,0,0,0.0359803,0.0396687,0.0351983,0.0494683,0,0,0
175,0.045127,0,0,0,0,0.04331,0,0,0,0,0,0,0.0306128,0,0.0297105,0.0311357,0,0,0.0116088,0,0,0.0365058,0.0404427,0.0298928,0.0257975,0.0155381,0.035876,0.0288971,0.0396988,0.0367118,0.0310351,0.0327488,0.0370838,0.0215893,0.0283869,0.0266561,0.0500446,0,0.0184023,0.0258019,0,0.020633,0.045296,0,0,0.024172,0,0,0.0327282,0.0509457,0.0519493,0.0252338,0.0143289,0.0382754,0.0369893,0.0748397,0.0343583,0.0585718,0.0390795,0.045038,0.0676921,0.0208627,0.0429851,0.0177919,0.0498711,0.0622225,0,0,0,0,0.0359987,0.038399,0.0350459,0.0496719,0,0,0
176,0.0451234,0,0,0,0,0.0434076,0,0,0,0,0,0,0.0308263,0,0.0297165,0.0317414,0,0,0.0116407,0,0,0.0365272,0.0396959,0.0299479,0.0259737,0.0156433,0.0359521,0.0288607,0.0396748,0.0366495,0.0308777,0.0327149,0.0369775,0.0214747,0.0285594,0.0264133,0.049731,0,0.018382,0.0246507,0,0.0204095,0.0453251,0,0,0.0249368,0,0,0.0328489,0.0511708,0.0527943,0.0250796,0.0144183,0.0388485,0.0369952,0.0756348,0.0337511,0.0589345,0.0390025,0.0448944,0.0678263,0.023776,0.0428113,0.0176962,0.0497123,0.0624169,0,0,0,0,0.0359624,0.037288,0.0349205,0.0498889,0,0,0
177,0.0451201,0,0,0,0,0.0434922,0,0,0,0,0,0,0.0309797,0,0.0298167,0.0323298,0,0,0.0116006,0,0,0.0362572,0.0389507,0.0300746,0.0260706,0.0157427,0.0359699,0.0287896,0.0396714,0.0365887,0.0307339,0.0324686,0.0367171,0.0214309,0.0287492,0.0263086,0.0494863,0,0.0182363,0.0240425,0,0.0202352,0.0454438,0,0,0.025578,0,0,0.0326999,0.0512835,0.0534386,0.0250911,0.014656,0.0394607,0.0370735,0.076402,0.0329288,0.0591885,0.03925,0.0447672,0.0684969,0.0272178,0.0426776,0.0176847,0.0495489,0.0626561,0,0,0,0,0.0359209,0.0362292,0.0346792,0.0500252,0,0,0
178,0.0454916,0,0,0,0,0.0435929,0,0,0,0,0,0,0.0311083,0,0.0312673,0.0314271,0,0,0.0117125,0,0,0.0356002,0.0403808,0.0298392,0.0259299,0.0158341,0.0351764,0.0277442,0.0400948,0.036513,0.0310427,0.0324235,0.0363031,0.0224733,0.0293965,0.0259616,0.0498443,0,0.0178263,0.0281871,0,0.0212637,0.0457201,0,0,0.0258105,0,0,0.0323483,0.0494187,0.0549795,0.0285506,0.0154707,0.0394946,0.0368562,0,0.035615,0.0560167,0.0329892,0.0409674,0.0669082,0.0179956,0.0428907,0.0177561,0.0498532,0.0614493,0,0,0,0,0.035824,0.0386215,0.0356645,0.0575584,0,0,0
179,0.0450333,0,0,0,0,0.0435931,0,0,0,0,0,0,0.0311774,0,0.030033,0.0335717,0,0,0.0115446,0,0,0.0354636,0.0377077,0.0303597,0.0265093,0.0157681,0.0359025,0.0286393,0.0396495,0.0365678,0.030218,0.0324742,0.0362117,0.0224133,0.0288314,0.0261357,0.048974,0,0.0176784,0.0235281,0,0.0197753,0.045717,0,0,0.0263489,0,0,0.0323125,0.0515318,0.0547962,0.0251295,0.0155565,0.0403148,0.0375099,0.0773868,0.0314755,0.0594813,0.0394901,0.0445088,0.0707315,0.036062,0.0422735,0.0176938,0.0492332,0.0630941,0,0,0,0,0.0358378,0.0345105,0.0340962,0.0500328,0,0,0
180,0.0461951,0,0,0,0,0.0427773,0,0,0,0,0,0,0.0308303,0,0.0300152,0.0340489,0,0,0.0116497,0,0,0.0350126,0.0370708,0.0305333,0.0269013,0.0158559,0.0360537,0.0286178,0.0397126,0.0365232,0.0297307,0.0324236,0.0360259,0.0223892,0.0287015,0.0266409,0.0495327,0,0.0173739,0.0241596,0,0.0195887,0.0451668,0,0,0.0264299,0,0,0.0148488,0.0517897,0.0556566,0.0251311,0.0162638,0.0405819,0.0370929,0.0779132,0.0304661,0.0597066,0.0397402,0.0444087,0.0711113,0.0416103,0.0417386,0.00513059,0.0485069,0.0635215,0,0,0,0,0,0.0336718,0.0338944,0.0499887,0,0,0
181,0.0447614,0,0,0,0,0.0437161,0,0,0,0,0,0,0.030713,0,0.0299133,0.0345653,0,0,0.0116037,0,0,0.0351489,0.0363317,0.0305678,0.0268978,0.0159342,0.0359597,0.0284209,0.0396816,0.0364371,0.0293495,0.0323232,0.035971,0.0223965,0.0285946,0.0268239,0.0490885,0,0.0175935,0.0253159,0,0.0193934,0.0459628,0,0,0.0265147,0,0,0.0321954,0.0521211,0.0566202,0.0254297,0.0168469,0.0410296,0.0381022,0.0786724,0.0298679,0.0596154,0.0396744,0.0442288,0.0713125,0.0474597,0.0417051,0.0179074,0.0490535,0.0634111,0,0,0,0,0.0358748,0.0325353,0.0335039,0.0499744,0,0,0
182,0.0447346,0,0,0,0,0.0437897,0,0,0,0,0,0,0.0307362,0,0.0298241,0.0350967,0,0,0.011587,0,0,0.0353418,0.0357621,0.030657,0.0270611,0.0159737,0.0358625,0.0283554,0.0397041,0.0364235,0.0289978,0.0321914,0.0357634,0.0223681,0.0284789,0.0269016,0.0489737,0,0.0176485,0.0268521,0,0.019063,0.0459351,0,0,0.0264717,0,0,0.0322268,0.0523773,0.0576637,0.0256017,0.0172247,0.0413826,0.0384073,0.0795247,0.0297006,0.0592888,0.039556,0.0442829,0.0714639,0.0531582,0.0415828,0.0176918,0.0491307,0.0634857,0,0,0,0,0.0360128,0.0317877,0.0332403,0.0501145,0,0,0
183,0.044726,0,0,0,0,0.0438408,0,0,0,0,0,0,0.0307587,0,0.0297368,0.035612,0,0,0.0114166,0,0,0.0354868,0.0353012,0.0306512,0.0270599,0.0160944,0.0359779,0.0283446,0.0396815,0.0364498,0.028769,0.0321583,0.035459,0.022445,0.0284431,0.0269553,0.0489953,0,0.0177301,0.0281509,0,0.0185587,0.0458447,0,0,0.0265532,0,0,0.0322844,0.0525722,0.0590331,0.0256945,0.0175542,0.0417975,0.0385899,0.080034,0.0297202,0.0591596,0.0396284,0.0443126,0.0714024,0.0580064,0.0414861,0.017556,0.04927,0.0636341,0,0,0,0,0.0359273,0.0313986,0.0330677,0.050313,0,0,0
184,0.0446394,0,0,0,0,0.0439111,0,0,0,0,0,0,0.0309168,0,0.0296661,0.0360036,0,0,0.0114799,0,0,0.0355904,0.0350588,0.030648,0.0270424,0.0161197,0.0360673,0.0283104,0.0396771,0.0364217,0.0285802,0.0321878,0.0354226,0.0225374,0.0283838,0.0268686,0.0491287,0,0.0177727,0.0289255,0,0.0180024,0.0457294,0,0,0.0266975,0,0,0.0323467,0.0526467,0.0604149,0.0257777,0.0177629,0.0420622,0.0387144,0.0801328,0.0299291,0.0591218,0.0399506,0.0443097,0.0711513,0.0617484,0.0413913,0.0174577,0.0494695,0.0636679,0,0,0,0,0.0358714,0.031,0.0329637,0.0504981,0,0,0
185,0.044531,0,0,0,0,0.0439091,0,0,0,0,0,0,0.0310856,0,0.0295762,0.035785,0,0,0.0115154,0,0,0.0356019,0.0349251,0.0307664,0.0272991,0.0161104,0.0360601,0.0282878,0.0397295,0.0363976,0.0283467,0.032384,0.0354576,0.0224111,0.0283093,0.0268754,0.0491106,0,0.0177656,0.0296215,0,0.0177451,0.0456299,0,0,0.0268412,0,0,0.032438,0.0526654,0.0615679,0.0258757,0.0180016,0.0422595,0.038906,0.0800572,0.0302456,0.0589683,0.0402748,0.0442754,0.0712503,0.0644328,0.0413869,0.0173688,0.0496404,0.0635691,0,0,0,0,0.0358409,0.0307204,0.032943,0.0505632,0,0,0
186,0.0444494,0,0,0,0,0.0438866,0,0,0,0,0,0,0.0312536,0,0.0295348,0.0357961,0,0,0.011488,0,0,0.0354797,0.0348107,0.0310139,0.0273918,0.0162484,0.0359741,0.0282726,0.0399068,0.0364452,0.028137,0.0324257,0.0354106,0.0223752,0.0282522,0.0269937,0.0491807,0,0.0177085,0.0304474,0,0.0178214,0.0455783,0,0,0.0269494,0,0,0.0325244,0.0526518,0.0620974,0.0260505,0.0183475,0.0425198,0.0390781,0.0801448,0.0305335,0.0589279,0.0404216,0.044432,0.0714932,0.0663469,0.041464,0.0172627,0.0497616,0.0634475,0,0,0,0,0.0357531,0.0307056,0.0330288,0.0506684,0,0,0
187,0.0443207,0,0,0,0,0.0438871,0,0,0,0,0,0,0.0315336,0,0.0294935,0.0359857,0,0,0.0113615,0,0,0.0353544,0.0346996,0.0312244,0.0273365,0.0165821,0.0359485,0.0282514,0.0401692,0.0365085,0.0280476,0.0322523,0.0352438,0.0223759,0.0282383,0.026803,0.0492193,0,0.0176785,0.0313308,0,0.0178392,0.0455587,0,0,0.0270811,0,0,0.0325377,0.0525855,0.0622212,0.0262494,0.0186697,0.0427941,0.0392104,0.0802872,0.0307712,0.0590776,0.0406279,0.0446699,0.0717293,0.067838,0.0414179,0.0171186,0.0498778,0.0633439,0,0,0,0,0.0356034,0.0306517,0.0331037,0.0509376,0,0,0
188,0.0442081,0,0,0,0,0.0438574,0,0,0,0,0,0,0.0318657,0,0.0294551,0.0359764,0,0,0.0112299,0,0,0.0352924,0.0346876,0.0313921,0.0271952,0.0167924,0.0359427,0.0282686,0.0400753,0.0365774,0.0279749,0.0320163,0.0350066,0.0224845,0.0282067,0.0264658,0.0489539,0,0.0176716,0.0319311,0,0.0178262,0.04548,0,0,0.0271899,0,0,0.0325665,0.052551,0.0625073,0.0263929,0.018841,0.0430259,0.0393225,0.0805376,0.0308924,0.0593142,0.0409867,0.0448073,0.0719678,0.0689218,0.0412872,0.0169322,0.0500648,0.0632749,0,0,0,0,0.0354095,0.0304693,0.0331082,0.0510938,0,0,0
189,0.0434966,0,0,0,0,0.0439765,0,0,0,0,0,0,0.0315774,0,0.0290176,0.0362658,0,0,0.0118663,0,0,0.0352738,0.0328917,0.031339,0.0264855,0.0169582,0.0366977,0.0290513,0.0392305,0.0364605,0.0278605,0.0324546,0.0353449,0.0227922,0.0280206,0.026639,0.0479037,0,0.0183392,0.0270583,0,0.0223113,0.045689,0,0,0.0268523,0,0,0.0334574,0.0539204,0.0644307,0.0257023,0.0212625,0.0439354,0.0400264,0.0790485,0.028651,0.0610516,0.0403337,0.0454428,0.0746299,0.0618331,0.041082,0.0175113,0.049948,0.0645205,0,0,0,0,0.0347686,0.0271816,0.0319553,0.0492614,0.0602408,0,0
190,0.0436501,0,0,0,0,0.0437741,0,0,0,0,0,0,0.0314414,0,0.0289289,0.0360537,0,0,0.0117861,0,0,0.0354787,0.0328998,0.0314241,0.0263286,0.0167719,0.0368807,0.029134,0.0389775,0.0366287,0.0278453,0.032455,0.0353266,0.0229235,0.0281593,0.0266624,0.047841,0,0.0183591,0.0270802,0,0.0224843,0.0456089,0,0,0.0268931,0,0,0.0334279,0.0538366,0.064732,0.0257541,0.0214874,0.0443325,0.0400849,0.0790146,0.0286209,0.0611011,0.0408379,0.0456064,0.0746693,0.0620264,0.0409038,0.0174839,0.0499061,0.0643504,0,0,0,0,0.0346568,0.0269732,0.0317707,0.0482204,0.0603334,0,0
191,0.0439096,0,0,0,0,0.0437629,0,0,0,0,0,0,0.0314411,0,0.0290112,0.0346643,0,0,0.0113746,0,0,0.035812,0.0340573,0.031367,0.0277118,0.0167352,0.0370483,0.0292952,0.0395311,0.0361054,0.0272121,0.0324069,0.0353735,0.0230124,0.0281085,0.0266079,0.0478663,0,0.018035,0.0336132,0,0.0160942,0.0450273,0,0,0.0275141,0,0,0.0325674,0.0538716,0.0612893,0.0260033,0.0177392,0.0435497,0.0397377,0.0789809,0.0315159,0.0612839,0.0445954,0.0468476,0.0733026,0.072593,0.0406258,0.0166764,0.0502181,0.0636726,0,0,0,0,0.0351486,0.0260158,0.0331289,0,0.0596985,0,0
192,0.0438954,0,0,0,0,0.0437555,0,0,0,0,0,0,0.0318421,0,0.0289734,0.0346863,0,0,0.0113463,0,0,0.0358777,0.0340466,0.0315247,0.0274958,0.0168164,0.0372243,0.0293505,0.0394474,0.0361599,0.027094,0.0327134,0.035358,0.022962,0.0281092,0.0260727,0.0476743,0,0.018052,0.0337998,0,0.0161324,0.0449179,0,0,0.0274731,0,0,0.0325362,0.0539171,0.0614305,0.0259805,0.0176476,0.0439894,0.0398138,0.07912,0.0317115,0.0612012,0.0445483,0.0465785,0.0731863,0.0733053,0.0404394,0.0166159,0.0502304,0.0635481,0,0,0,0,0.035001,0.0259237,0.033077,0,0.0598268,0,0
193,0.0438886,0,0,0,0,0.0437367,0,0,0,0,0,0,0.0320771,0,0.0289478,0.0349598,0,0,0.0113678,0,0,0.0358988,0.0339796,0.0316743,0.0274042,0.0170405,0.0372469,0.0294086,0.0394418,0.0362651,0.0269826,0.0330224,0.0352995,0.0229225,0.0280943,0.0258567,0.0475041,0,0.0180657,0.0340473,0,0.0162756,0.0448091,0,0,0.0274924,0,0,0.0325698,0.0538625,0.061421,0.0259781,0.0172817,0.0443707,0.0399604,0.079554,0.0320449,0.0612127,0.0446271,0.0458058,0.073119,0.0738417,0.0402528,0.0165558,0.0501828,0.0633948,0,0,0,0,0.0348791,0.0258773,0.0329787,0,0.0595378,0,0
194,0.0439066,0,0,0,0,0.0437435,0,0,0,0,0,0,0.0323373,0,0.0289006,0.0352582,0,0,0.0114167,0,0,0.0359527,0.0339414,0.0317207,0.02757,0.0172337,0.0372448,0.0294495,0.0394082,0.0364284,0.026934,0.0330692,0.0352994,0.0229031,0.0281098,0.0254329,0.0473476,0,0.0180873,0.0342219,0,0.0165555,0.044699,0,0,0.0275299,0,0,0.0325973,0.0537725,0.0615352,0.0259833,0.0167111,0.0447158,0.0400514,0.0801182,0.0325397,0.0613495,0.0448414,0.046177,0.0731053,0.0740195,0.0400669,0.0164633,0.0501372,0.0632954,0,0,0,0,0.0347659,0.025885,0.0328919,0,0.0594192,0,0
195,0.0439452,0,0,0,0,0.0437758,0,0,0,0,0,0,0.0328464,0,0.02898,0.0355246,0,0,0.0114823,0,0,0.0359643,0.0339409,0.0317715,0.0276739,0.0173835,0.0372043,0.0294992,0.0393251,0.0365062,0.0269392,0.033075,0.0352751,0.0228101,0.0281428,0.0248728,0.0471109,0,0.0180915,0.0340873,0,0.0166529,0.0446032,0,0,0.0275708,0,0,0.0325421,0.0537085,0.0617555,0.0259924,0.0161876,0.0449827,0.0401131,0.0805887,0.0331001,0.0615994,0.0449512,0.0464742,0.0732289,0.0741088,0.0399693,0.0164091,0.0500344,0.0631688,0,0,0,0,0.0346577,0.0258902,0.0328716,0,0.0594528,0,0
196,0.0440319,0,0,0,0,0.0438043,0,0,0,0,0,0,0.0332282,0,0.0290361,0.0357509,0,0,0.0115397,0,0,0.0358728,0.0338788,0.0318634,0.0274754,0.0174274,0.0371689,0.0295181,0.0391918,0.0365259,0.0269974,0.0330331,0.0352122,0.0227763,0.0281793,0.0244173,0.0469736,0,0.0180433,0.0339541,0,0.0165847,0.0445363,0,0,0.0276378,0,0,0.0324931,0.0537559,0.0616229,0.0260474,0.0157073,0.0452961,0.0401166,0.0810165,0.0337031,0.0616894,0.0450225,0.0469328,0.0732908,0.0737662,0.0399415,0.0163462,0.0498387,0.0628966,0,0,0,0,0.0345293,0.0258972,0.0327702,0,0.0595935,0,0
197,0.0439989,0,0,0,0,0.0438489,0,0,0,0,0,0,0.034137,0,0.0292243,0.0365788,0,0,0.0115809,0,0,0.0358533,0.0336513,0.032136,0.026812,0.0175441,0.0369491,0.0298453,0.0386667,0.0370745,0.0274994,0.0328263,0.0348232,0.0225376,0.0282154,0.0232431,0.0467116,0,0.0180712,0.0350767,0,0.0181531,0.0444805,0,0,0.0278347,0,0,0.032562,0.053653,0.0644377,0.0249004,0.0187342,0.0458424,0.0402701,0.0773374,0.0316647,0.0619531,0.0463357,0.04718,0.0728365,0.075521,0.0398079,0.0162793,0.0495228,0.0630776,0,0,0,0,0.0344629,0.0274516,0.0321067,0.050047,0.0570698,0,0
198,0.0440766,0,0,0,0,0.0439358,0,0,0,0,0,0,0.0341778,0,0.0293103,0.0362724,0,0,0.0116198,0,0,0.0358081,0.0335973,0.0323482,0.0271534,0.0177539,0.0365535,0.0298001,0.0387519,0.0371372,0.0273914,0.0329609,0.0347774,0.0225833,0.0282014,0.0231895,0.0467678,0,0.0180557,0.0347054,0,0.0180679,0.0444558,0,0,0.0279505,0,0,0.0326152,0.0538715,0.0643099,0.0251201,0.018326,0.0459209,0.0403164,0.0776844,0.0323922,0.0621705,0.0467763,0.0474073,0.0729043,0.0749531,0.0398103,0.0162522,0.0495301,0.0631094,0,0,0,0,0.0344277,0.0274582,0.0322317,0.0502954,0.0571956,0,0
199,0.0442302,0,0,0,0,0.0438882,0,0,0,0,0,0,0.0326521,0,0.0290791,0.0363536,0,0,0.0121249,0,0,0.0355209,0.0327481,0.0327706,0.0268082,0.0177784,0.0363704,0.0289598,0.0386769,0.0369523,0.0269652,0.0335529,0.0351788,0.0230813,0.0282344,0.0252465,0.0469109,0,0.0182241,0.025659,0,0.0206568,0.0450506,0,0,0.0272739,0,0,0.033095,0.0545088,0.0618399,0.0277789,0.0157136,0.0466952,0.0405324,0.0857389,0.0356976,0.0619586,0.0418367,0.0465593,0.0751463,0.0601507,0.0400267,0.016987,0.0495843,0.0625463,0,0,0,0,0.033826,0.0257881,0.0318808,0,0.0627884,0,0
200,0.0442133,0,0,0,0,0.0440393,0,0,0,0,0,0,0.0335998,0,0.0294807,0,0,0,0.0119825,0,0,0.0359087,0.0312562,0.0353545,0.0302047,0.0174884,0.0349627,0.0296427,0.0405533,0.0388463,0.0249802,0.0313131,0.0326519,0.0211024,0.0273128,0.0248433,0.0464949,0,0.0180805,0.0320889,0,0.0184503,0.044578,0,0,0.0282335,0,0,0.0324993,0.0565409,0.0634889,0.0264423,0.0174006,0.0460497,0.0410459,0.0773925,0.0345514,0.0624541,0.0459994,0.0473815,0.0733385,0.0697814,0.0393833,0.0162694,0.0498991,0.0627879,0,0,0,0,0.0343243,0.0283338,0.0309557,0.0504691,0.0571386,0,0
201,0.0440826,0,0,0,0,0.0440064,0,0,0,0,0,0,0.0340488,0,0.0291511,0.0423742,0,0,0.0123797,0,0,0.0355592,0.0328465,0.0332238,0.0250409,0.0186138,0.0366257,0.0291259,0.0375322,0.0376257,0.0279165,0.0334559,0.0352382,0.0230795,0.0283512,0.0238248,0.0466434,0,0.0184318,0.0264592,0,0.0227075,0.0449533,0,0,0.0273603,0,0,0.0330134,0.0537414,0.0644727,0.0269558,0.0176064,0.0477025,0.0405193,0.0822281,0.0335536,0.0625838,0.0424705,0.0466704,0.0753921,0.0607277,0.0399691,0.0171194,0.0493445,0.0628703,0,0,0,0,0.0338777,0.0280747,0.0310768,0.0557712,0.060178,0,0
202,0.0445356,0,0,0,0,0.0439633,0,0,0,0,0,0,0.034908,0,0.0297213,0,0,0,0.0121642,0,0,0.0360896,0.0314499,0.0356525,0.0298995,0.0174705,0.0349319,0.0298284,0.039973,0.038939,0.0253575,0.0313306,0.0329897,0.0216586,0.0275713,0.0237207,0.0464064,0,0.0181792,0.0305942,0,0.0188999,0.0445342,0,0,0.0282669,0,0,0.0324815,0.0564805,0.0626515,0.0264414,0.0170473,0.0463691,0.0409815,0.077795,0.0353921,0.0627841,0.0457156,0.0472495,0.0735554,0.0668839,0.0392474,0.0163833,0.0498399,0.0622383,0,0,0,0,0.0343687,0.028911,0.030857,0.0548341,0.057418,0,0
203,0.045618,0,0,0,0,0.0433626,0,0,0,0,0,0,0.0358674,0,0.0297854,0,0,0,0.0122808,0,0,0.0360469,0.0315887,0.036035,0.0299584,0.017616,0.0350575,0.0299057,0.0396277,0.038999,0.0255615,0.0313877,0.0330016,0.0218625,0.0276993,0.0229278,0.0467619,0,0.0181364,0.0297415,0,0.0190374,0.0439463,0,0,0.0284223,0,0,0.0163872,0.0564641,0.0621407,0.0263067,0.0167758,0.0465178,0.0403324,0.0779628,0.0358801,0.0629326,0.0457763,0.0473509,0.0736295,0.065114,0.0390225,0.00624883,0.0494184,0.0623378,0,0,0,0,0,0.0290367,0.0308789,0.0551313,0.0570905,0,0
204,0.0447235,0,0,0,0,0.0438754,0,0,0,0,0,0,0.0380825,0,0.0295565,0.0376114,0,0,0.0124379,0,0,0.0362009,0.0339628,0.0338115,0.026896,0.0189656,0.0363687,0.0299966,0.0375717,0.0374119,0.0281843,0.0333808,0.035309,0.0234921,0.0287676,0.0199807,0.0465956,0,0.0182009,0.03048,0,0.0188248,0.0444588,0,0,0.0281915,0,0,0.0325096,0.0540956,0.0626,0.0255111,0.016581,0.0470429,0.0402124,0.0788187,0.0353758,0.0633889,0.0464361,0.0479046,0.0740024,0.0667502,0.0391919,0.016607,0.0493528,0.0625184,0,0,0,0,0.0344894,0.0285695,0.0320879,0.0560818,0.0570039,0,0
205,0.044845,0,0,0,0,0.0438236,0,0,0,0,0,0,0.0387129,0,0.0294275,0.0377376,0,0,0.0125804,0,0,0.0361714,0.0340742,0.0341649,0.0264894,0.0193675,0.0365754,0.0299674,0.0373224,0.0374544,0.0284242,0.0334683,0.0352718,0.0236292,0.0289603,0.0192267,0.0468822,0,0.0181733,0.0293236,0,0.0189449,0.0445697,0,0,0.028314,0,0,0.0326009,0.0541123,0.0624099,0.025543,0.0162046,0.0473245,0.0402042,0.0788399,0.0359291,0.0634953,0.0463744,0.0480357,0.0737831,0.0645043,0.039111,0.0165854,0.0492043,0.0622928,0,0,0,0,0.0344537,0.028605,0.0320838,0.0564369,0.056765,0,0
206,0.0451128,0,0,0,0,0.0438123,0,0,0,0,0,0,0.0381251,0,0.0293573,0.0372092,0,0,0.0126873,0,0,0.0360335,0.0340833,0.0343832,0.0268179,0.0195398,0.0367175,0.029672,0.037475,0.0368004,0.0280363,0.0341399,0.0357069,0.0241324,0.0290421,0.0195732,0.0470794,0,0.0181456,0.0263374,0,0.0172655,0.0446749,0,0,0.0283686,0,0,0.0325388,0.0549466,0.0586577,0.0265128,0.0114557,0.0471525,0.0401658,0.0833853,0.0398669,0.0628414,0.0448518,0.04786,0.073682,0.0587523,0.0390984,0.0165406,0.0493046,0.0617039,0,0,0,0,0.0343563,0.0265701,0.032724,0,0.059575,0,0
