Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRB,STRN,T10,x71,x72,x73,,LTHI,RWRA,RASI,IMUR_B,RTHI,RTHII,x74
556,0.0372208,0,0,0,0,0.0504504,0,0,0,0,0,0.0331831,0,0.0293383,0.0405568,0,0,0.0114154,0,0,0.0526298,0.0309881,0.0284067,0.0292239,0.015614,0.0400487,0.0293955,0.0368414,0.0378972,0.0292319,0.0329954,0.0367401,0.0209242,0.0257566,0.0180964,0.0485736,0.0459082,0.0160373,0.0279625,0,0.020463,0.0443017,0,0,0.0181087,0,0,0.0382041,0.0578311,0.0620674,0.017948,0.0240182,0.0401489,0.037161,0.0664241,0.027415,0.0597418,0.0426321,0.0452484,0.0713361,0.049356,0.0456832,0.0214005,0.0557984,0.0653233,0,0,0,0,0.0298356,0.0399727,0.033335,0,0.0389194,0.05526,0
557,0.0372789,0,0,0,0,0.0504322,0,0,0,0,0,0.0330477,0,0.0294333,0.0406446,0,0,0.0113955,0,0,0.0526118,0.0310143,0.0284812,0.0291469,0.0155985,0.0398973,0.0294341,0.0367203,0.0379214,0.0291975,0.0329575,0.0367954,0.0209022,0.0258331,0.0181078,0.0486249,0.045873,0.0160125,0.0277167,0,0.0204816,0.044532,0,0,0.0179473,0,0,0.0381858,0.0577688,0.0620113,0.0178824,0.0236009,0.040149,0.0368782,0.0666166,0.0276518,0.0600138,0.0428069,0.0454929,0.0714741,0.0488588,0.0457473,0.0214101,0.0556628,0.0653653,0,0,0,0,0.0295206,0.0399686,0.0334887,0,0.0391743,0.0552822,0
558,0.037317,0,0,0,0,0.0504011,0,0,0,0,0,0.0328813,0,0.0296684,0.0407756,0,0,0.011374,0,0,0.0526082,0.0310243,0.0286965,0.0290865,0.0155893,0.039741,0.0294379,0.0366105,0.0379705,0.0292282,0.0330104,0.0368186,0.0208997,0.0259006,0.0181534,0.0486748,0.0458489,0.0159913,0.0275448,0,0.0204639,0.0451099,0,0,0.0177979,0,0,0.0381827,0.0577745,0.0619448,0.0177411,0.0231734,0.0402199,0.0366211,0.0668406,0.02792,0.0602119,0.0429442,0.0458057,0.0716298,0.0483024,0.0459087,0.0214469,0.0555638,0.0654797,0,0,0,0,0.0293935,0.039995,0.0335609,0,0.0394104,0.0553566,0
559,0.0373993,0,0,0,0,0.0502903,0,0,0,0,0,0.0328342,0,0.0297646,0.0409117,0,0,0.0113775,0,0,0.0525959,0.0310496,0.0289746,0.0289863,0.0156176,0.0396145,0.029465,0.0364885,0.0379777,0.0293011,0.033112,0.0367907,0.020864,0.0258869,0.0181286,0.0488018,0.0458457,0.0159972,0.0274203,0,0.0202321,0.0454389,0,0,0.0176657,0,0,0.0381992,0.0577421,0.0619426,0.0178106,0.0227322,0.04025,0.036367,0.067077,0.0280877,0.0603875,0.0430022,0.0460553,0.0716283,0.0477528,0.0460926,0.0215042,0.0554709,0.0655511,0,0,0,0,0.0292952,0.0400566,0.0336385,0,0.0396661,0.0554179,0
560,0.0374672,0,0,0,0,0.0501613,0,0,0,0,0,0.032925,0,0.0297248,0.0410288,0,0,0.0113592,0,0,0.052604,0.0310709,0.0289964,0.0288723,0.01564,0.0394856,0.0295447,0.0363698,0.0380235,0.0293631,0.0330754,0.0367301,0.0207779,0.0258389,0.0180102,0.0489334,0.0458444,0.0160198,0.0272031,0,0.0201945,0.0454248,0,0,0.0175264,0,0,0.0382671,0.057701,0.0619652,0.0178792,0.0223093,0.040256,0.0361395,0.0672591,0.0281827,0.0605237,0.0431354,0.0462121,0.0717429,0.0471009,0.0462504,0.0215338,0.0554272,0.0655255,0,0,0,0,0.0291985,0.040089,0.0337229,0,0.0398698,0.0554379,0
561,0.0375147,0,0,0,0,0.0500881,0,0,0,0,0,0.0331528,0,0.0296988,0.041136,0,0,0.0113743,0,0,0.0526321,0.0310674,0.0288925,0.0288076,0.0155986,0.0393498,0.0296189,0.0362731,0.0381113,0.029486,0.0330172,0.0366923,0.0206804,0.0258031,0.0178593,0.0491153,0.0458313,0.0160352,0.0269101,0,0.0202907,0.045406,0,0,0.0174273,0,0,0.0382704,0.0577066,0.0617396,0.017914,0.0219199,0.0403182,0.0359531,0.0674142,0.0282459,0.0607054,0.043244,0.0463722,0.0719541,0.0463487,0.0463025,0.0215566,0.0554215,0.0654858,0,0,0,0,0.0290761,0.0400421,0.0338034,0,0.0400691,0.0554211,0
562,0.0375646,0,0,0,0,0.050038,0,0,0,0,0,0.0333478,0,0.0297298,0.0412282,0,0,0.0113618,0,0,0.0526423,0.0310677,0.0289137,0.0287776,0.0155833,0.0392436,0.0296014,0.0362249,0.0382159,0.0295968,0.0330116,0.0366808,0.0207177,0.0258114,0.0177639,0.0492062,0.0458223,0.0160359,0.0265429,0,0.0203646,0.0454546,0,0,0.017377,0,0,0.0383,0.0576816,0.0615148,0.0179524,0.0214354,0.040434,0.0358083,0.0676043,0.0283179,0.0608358,0.0433621,0.0465377,0.0720306,0.0454481,0.0462086,0.0215144,0.0554549,0.0654685,0,0,0,0,0.0289438,0.0399366,0.0338854,0,0.0402073,0.05536,0
563,0.0375865,0,0,0,0,0.0499764,0,0,0,0,0,0.0335001,0,0.0297599,0.0413165,0,0,0.0113397,0,0,0.0526254,0.0310969,0.028942,0.0287272,0.0156615,0.0391902,0.0296035,0.0361934,0.038274,0.0295718,0.0330826,0.0366976,0.0206934,0.0258315,0.017604,0.049322,0.0458313,0.0160535,0.0262512,0,0.0204073,0.0455236,0,0,0.017343,0,0,0.0382744,0.0575358,0.0612663,0.0179427,0.0209525,0.0405247,0.0357245,0.0677566,0.0284668,0.0609082,0.0434208,0.0466809,0.0719478,0.044505,0.0462688,0.0214921,0.0555076,0.0654625,0,0,0,0,0.0288527,0.0399715,0.0339925,0,0.0403726,0.0552987,0
564,0.0376072,0,0,0,0,0.0499046,0,0,0,0,0,0.0336172,0,0.0298152,0.0413826,0,0,0.0112961,0,0,0.0525876,0.0311208,0.0289212,0.0287085,0.0157062,0.0391287,0.0296158,0.0361345,0.0383105,0.0295883,0.0330494,0.0366642,0.0206674,0.0258299,0.0174279,0.049306,0.0459262,0.0161759,0.0259131,0,0.020331,0.0455543,0,0,0.0172944,0,0,0.0382318,0.0573258,0.0609203,0.0179582,0.0206146,0.0405544,0.0357067,0.0678474,0.0286876,0.0609611,0.0434399,0.0467643,0.0719136,0.0433507,0.0463479,0.0214925,0.0555198,0.0655361,0,0,0,0,0.028768,0.0400067,0.0340393,0,0.0405187,0.0552585,0
565,0.03762,0,0,0,0,0.0498512,0,0,0,0,0,0.0337604,0,0.0298661,0.041424,0,0,0.0112974,0,0,0.0525308,0.0311551,0.028935,0.0286944,0.0157066,0.039038,0.0296557,0.0360543,0.0383598,0.0296227,0.0329841,0.0366358,0.0206421,0.0258248,0.0172327,0.0494225,0.0460548,0.0163457,0.0254708,0,0.0202876,0.0455967,0,0,0.0172369,0,0,0.0382132,0.0571381,0.0605494,0.0180406,0.020276,0.0405594,0.0357022,0.0679202,0.02905,0.0610009,0.0433724,0.0468474,0.0719084,0.0422409,0.0464089,0.0214998,0.0554749,0.0656963,0,0,0,0,0.0287165,0.0400361,0.0341636,0,0.0406498,0.0552241,0
566,0.0375929,0,0,0,0,0.0497831,0,0,0,0,0,0.0339878,0,0.0297898,0.0414441,0,0,0.0113362,0,0,0.0525502,0.0312138,0.0291745,0.0286589,0.0157265,0.0389341,0.0297306,0.0360033,0.0384228,0.0296657,0.0330408,0.0366173,0.0206586,0.0258937,0.0169848,0.0495384,0.0459527,0.0162435,0.0250777,0,0.0203429,0.045669,0,0,0.0172,0,0,0.0381926,0.0569992,0.0601471,0.0181498,0.0198794,0.0405976,0.035639,0.0680507,0.0293797,0.0609993,0.0433797,0.0469508,0.0718817,0.0412365,0.0464026,0.0214771,0.0553641,0.0655693,0,0,0,0,0.028695,0.0400037,0.0342604,0,0.0408752,0.0551601,0
567,0.0375778,0,0,0,0,0.0496773,0,0,0,0,0,0.0343131,0,0.0295573,0.0414589,0,0,0.0113609,0,0,0.0525618,0.0313025,0.0296392,0.0285909,0.0157874,0.0388169,0.0296614,0.0359523,0.0384628,0.0297427,0.0331426,0.0365969,0.0208187,0.0260404,0.0166445,0.0496533,0.045855,0.0161594,0.0247762,0,0.0202746,0.0457056,0,0,0.0171859,0,0,0.0382051,0.0568786,0.059932,0.0181448,0.0195131,0.0405967,0.0355912,0.0681498,0.0296261,0.0609788,0.0433244,0.0470303,0.0717701,0.0401263,0.0463575,0.0214038,0.0551936,0.0654643,0,0,0,0,0.0286854,0.0399358,0.0343023,0,0.0410794,0.0551342,0
568,0.0375635,0,0,0,0,0.0495974,0,0,0,0,0,0.0346318,0,0.0294836,0.0414641,0,0,0.0113485,0,0,0.0525522,0.0314049,0.0299441,0.0285136,0.0158358,0.0386896,0.0294992,0.0358586,0.0385181,0.0297931,0.0331458,0.036517,0.0208807,0.0261243,0.0163,0.0497656,0.0458508,0.0161811,0.024499,0,0.0202579,0.0456981,0,0,0.0171887,0,0,0.038207,0.0567911,0.0597431,0.0180585,0.0192075,0.0405553,0.0355552,0.068276,0.0297244,0.0609684,0.0433121,0.0470259,0.0716523,0.0388395,0.0463911,0.02136,0.0550956,0.0654377,0,0,0,0,0.0286827,0.0399079,0.0343749,0,0.0412976,0.0550823,0
569,0.0375862,0,0,0,0,0.0495326,0,0,0,0,0,0.0349228,0,0.0294951,0.0414207,0,0,0.0113507,0,0,0.052525,0.0315272,0.0300447,0.0284622,0.0158701,0.0385698,0.0293178,0.0357527,0.0385829,0.0298183,0.0331113,0.0364714,0.0208791,0.0261109,0.015972,0.0498953,0.0458809,0.0162437,0.0241819,0,0.0202912,0.0457776,0,0,0.0171881,0,0,0.0382129,0.0567128,0.0594063,0.0181026,0.018932,0.0404659,0.0354662,0.068363,0.0299485,0.0609108,0.0432173,0.0469037,0.071433,0.03738,0.0464111,0.0213304,0.0550521,0.0653971,0,0,0,0,0.0286676,0.0398973,0.0344832,0,0.0414615,0.0549684,0
570,0.0376275,0,0,0,0,0.0494685,0,0,0,0,0,0.0351879,0,0.0294886,0.0413856,0,0,0.0113636,0,0,0.052509,0.0316873,0.0296746,0.0284745,0.0158544,0.0384804,0.0291961,0.0356975,0.0386714,0.0298588,0.0331022,0.03641,0.0208708,0.0260469,0.0156522,0.0500328,0.0459015,0.0162748,0.0237555,0,0.0202192,0.0458555,0,0,0.0171897,0,0,0.0382147,0.0566335,0.0591999,0.0182233,0.0186876,0.0403961,0.0353565,0.0682914,0.0301082,0.0608364,0.0428391,0.0467984,0.0711111,0.0359725,0.0464983,0.0212765,0.0549911,0.0653498,0,0,0,0,0.0286248,0.0398121,0.0345852,0,0.04161,0.0548369,0
571,0.0376969,0,0,0,0,0.0493725,0,0,0,0,0,0.0354527,0,0.0295091,0.0413672,0,0,0.011372,0,0,0.0524823,0.0318393,0.0295654,0.0284617,0.0159199,0.0383899,0.0290377,0.0356441,0.0387315,0.0299716,0.0330733,0.0363746,0.0208505,0.0260604,0.0153896,0.0501044,0.045908,0.016299,0.0233395,0,0.0202266,0.0458743,0,0,0.0171815,0,0,0.0382524,0.0565543,0.0589452,0.0182631,0.0184896,0.0403925,0.0352686,0.068171,0.0302423,0.060699,0.0425638,0.0466584,0.0708408,0.0346127,0.0465661,0.0212134,0.0548793,0.065447,0,0,0,0,0.028607,0.0396829,0.0346509,0,0.0417585,0.0546989,0
572,0.0377759,0,0,0,0,0.0492712,0,0,0,0,0,0.0356551,0,0.0294679,0.0413215,0,0,0.0113466,0,0,0.0524036,0.0319945,0.0298524,0.0284282,0.0160575,0.0382748,0.0288318,0.0356575,0.0387182,0.030182,0.0330678,0.0363615,0.0208852,0.026142,0.0152323,0.0501931,0.0459005,0.0163443,0.0230839,0,0.0202466,0.0459149,0,0,0.0171045,0,0,0.0382342,0.0564418,0.0587024,0.0182025,0.0183057,0.0403345,0.0351841,0.0681138,0.0305813,0.060584,0.0423569,0.0465269,0.0706881,0.0331543,0.0466088,0.0212103,0.0547366,0.0656559,0,0,0,0,0.0286477,0.0396951,0.0347339,0,0.0418681,0.0545412,0
573,0.0378404,0,0,0,0,0.0491744,0,0,0,0,0,0.0357383,0,0.0294992,0.041262,0,0,0.0113118,0,0,0.0523168,0.0321343,0.0299656,0.0283966,0.0162964,0.0381453,0.0286232,0.03581,0.0386886,0.0302406,0.0331549,0.0363617,0.0209783,0.0261933,0.0151746,0.0503288,0.0458931,0.0163907,0.0229194,0,0.0202948,0.0459347,0,0,0.0170153,0,0,0.0382263,0.0562895,0.0583559,0.0181154,0.0180993,0.0402279,0.0350477,0.0680784,0.0309325,0.0604921,0.0421635,0.0464387,0.0704024,0.0316505,0.0466337,0.0212344,0.0545478,0.0655371,0,0,0,0,0.0287301,0.03971,0.034865,0,0.0419877,0.0543792,0
574,0.037921,0,0,0,0,0.0490562,0,0,0,0,0,0.0358779,0,0.0296337,0.0411936,0,0,0.0112931,0,0,0.05228,0.0322536,0.0298821,0.0283848,0.0164739,0.0380298,0.028379,0.0358096,0.0386683,0.0301824,0.0332511,0.0363491,0.0210531,0.026253,0.0150616,0.0505181,0.0459291,0.0164406,0.022755,0,0.0203639,0.045944,0,0,0.0169133,0,0,0.038202,0.0561232,0.0580797,0.0181946,0.0179644,0.0401711,0.0348959,0.0679909,0.0312687,0.0604194,0.0419278,0.0463712,0.0701406,0.0303636,0.0466871,0.0212559,0.0543075,0.065444,0,0,0,0,0.0288235,0.0396693,0.0349423,0,0.0420789,0.0542316,0
575,0.0380343,0,0,0,0,0.0489191,0,0,0,0,0,0.0358997,0,0.0299969,0.0411224,0,0,0.0112913,0,0,0.0522624,0.0323832,0.0296192,0.028381,0.0166462,0.0378652,0.0281245,0.0356755,0.0386221,0.0301821,0.0334101,0.0363321,0.0211916,0.0263368,0.015044,0.0506145,0.0458896,0.0164316,0.0226942,0,0.0203906,0.045979,0,0,0.0168089,0,0,0.0381978,0.0559871,0.0579463,0.0182694,0.0177621,0.0402929,0.0347489,0.0678859,0.0315913,0.0603643,0.041639,0.0463147,0.0700155,0.029218,0.0467745,0.0212865,0.0541097,0.0653424,0,0,0,0,0.028915,0.0396221,0.034961,0,0.0422679,0.0540865,0
576,0.0381709,0,0,0,0,0.0487907,0,0,0,0,0,0.035957,0,0.0302607,0.0411042,0,0,0.0112944,0,0,0.0522406,0.0325063,0.0291804,0.0283972,0.0167994,0.0376821,0.0278588,0.0355662,0.0385983,0.0302265,0.0335133,0.0363007,0.0212793,0.0263502,0.0149675,0.0506705,0.0458536,0.0164233,0.0225834,0,0.0204188,0.046032,0,0,0.0167469,0,0,0.0381926,0.0559065,0.057901,0.0183108,0.0175111,0.0404196,0.034623,0.0677277,0.0318576,0.0602446,0.0415077,0.046295,0.0698229,0.0281561,0.0469503,0.0213292,0.0539221,0.0653172,0,0,0,0,0.0289395,0.0395856,0.0350526,0,0.0424935,0.053914,0
577,0.0383561,0,0,0,0,0.0486881,0,0,0,0,0,0.0362701,0,0.0301643,0.041133,0,0,0.0112895,0,0,0.0521972,0.0325889,0.0290047,0.0284308,0.0168726,0.0375096,0.0275908,0.0354747,0.0385896,0.0303127,0.0335756,0.0362753,0.0212627,0.026341,0.0147165,0.0508533,0.0458747,0.016473,0.0225295,0,0.0204245,0.0460413,0,0,0.0166162,0,0,0.0381839,0.0558253,0.0576959,0.0183639,0.0172328,0.0404072,0.0344745,0.0675877,0.0320069,0.0601843,0.0413591,0.0462121,0.0696176,0.0271895,0.0470481,0.021374,0.0537245,0.0654169,0,0,0,0,0.0289263,0.0395644,0.0351867,0,0.0425343,0.0537482,0
578,0.0386051,0,0,0,0,0.0485792,0,0,0,0,0,0.0367313,0,0.0300096,0.0410921,0,0,0.0112858,0,0,0.0521713,0.0327226,0.0289561,0.0284098,0.0169992,0.0373748,0.0273466,0.0353531,0.0385794,0.0304166,0.0335821,0.0362634,0.0212647,0.026372,0.0144143,0.0510461,0.0459155,0.0165541,0.0225193,0,0.0204792,0.0460364,0,0,0.0164592,0,0,0.038164,0.0556964,0.0574598,0.0184043,0.0170736,0.0403174,0.0343068,0.0675122,0.0322177,0.0603101,0.0412094,0.0461319,0.0694927,0.0263437,0.0471551,0.0214318,0.0535436,0.0654617,0,0,0,0,0.028958,0.0395792,0.0353429,0,0.042674,0.0536102,0
579,0.0387097,0,0,0,0,0.0484619,0,0,0,0,0,0.0371824,0,0.0299115,0.0410538,0,0,0.0112896,0,0,0.0521511,0.0328469,0.0289449,0.0283661,0.0172209,0.0372256,0.0271153,0.0352203,0.0385665,0.0304973,0.0335715,0.0363026,0.0213199,0.0264451,0.0141543,0.051096,0.0459712,0.0166643,0.0225155,0,0.0206061,0.0459837,0,0,0.0162816,0,0,0.0381889,0.0555705,0.057199,0.0184344,0.0170917,0.0402242,0.0341304,0.0673943,0.0323638,0.0603819,0.0410558,0.0460432,0.0694116,0.0255295,0.047181,0.0214119,0.0533373,0.0654846,0,0,0,0,0.0290153,0.0395714,0.035462,0,0.0427292,0.0534567,0
580,0.038794,0,0,0,0,0.0484065,0,0,0,0,0,0.0374778,0,0.0299251,0.0410634,0,0,0.0113042,0,0,0.0522078,0.0329685,0.0289348,0.0283459,0.0174635,0.0370577,0.0269005,0.0350762,0.0385188,0.0305653,0.0336288,0.0363077,0.0213542,0.0265265,0.0139503,0.0510852,0.0458829,0.0165816,0.0225848,0,0.0207028,0.0459398,0,0,0.0161282,0,0,0.0382162,0.0554539,0.056844,0.0184796,0.0171385,0.040104,0.0339895,0.0672164,0.0324479,0.060298,0.0408969,0.0459715,0.0692708,0.024541,0.0472012,0.0213795,0.0531733,0.0654976,0,0,0,0,0.0290763,0.0395455,0.0355809,0,0.0426633,0.0532933,0
581,0.0388853,0,0,0,0,0.0483459,0,0,0,0,0,0.0377252,0,0.0299808,0.041087,0,0,0.0112806,0,0,0.0522293,0.0331052,0.0288426,0.0283445,0.0177044,0.0368909,0.0267567,0.0349255,0.0384354,0.0306179,0.0336737,0.0363039,0.0214064,0.0266037,0.0136848,0.0511084,0.045802,0.0165211,0.0227864,0,0.0207614,0.0459234,0,0,0.016045,0,0,0.0381908,0.0553961,0.056605,0.0185099,0.0170751,0.0400224,0.0338313,0.0670587,0.0325145,0.0601095,0.0407448,0.0458887,0.0691339,0.023417,0.0472889,0.0213695,0.0530436,0.0654913,0,0,0,0,0.0291385,0.0394799,0.0356474,0,0.0425069,0.053124,0
582,0.0389931,0,0,0,0,0.0483034,0,0,0,0,0,0.037986,0,0.0300486,0.041096,0,0,0.0112557,0,0,0.0522294,0.033242,0.0287778,0.0283466,0.0179332,0.0367864,0.0266476,0.0347528,0.0382887,0.0306988,0.0337579,0.036289,0.0214885,0.0266831,0.0133935,0.0511605,0.0458157,0.0165762,0.0231932,0,0.0208728,0.045871,0,0,0.0159805,0,0,0.0381637,0.0553705,0.0562384,0.0185487,0.0169559,0.0398618,0.0336948,0.0669047,0.0326217,0.0599578,0.0406525,0.0458386,0.0689918,0.022188,0.0474322,0.0213861,0.0529508,0.0655412,0,0,0,0,0.0291988,0.0394368,0.0356807,0,0.0424346,0.052923,0
583,0.0390787,0,0,0,0,0.0482565,0,0,0,0,0,0.0382405,0,0.0301041,0.041059,0,0,0.0112611,0,0,0.052181,0.0333576,0.0287496,0.0283341,0.0181239,0.0366978,0.0265296,0.0345729,0.0380923,0.0308006,0.0338278,0.0362892,0.0215673,0.0267466,0.0131298,0.051282,0.0459216,0.0167419,0.0237848,0,0.0210964,0.0457836,0,0,0.0158633,0,0,0.0381207,0.0553434,0.0554997,0.0186036,0.0168975,0.0395648,0.0335518,0.0666639,0.0327871,0.0599206,0.0405468,0.0458001,0.068925,0.0209824,0.0475916,0.02144,0.0528652,0.0655387,0,0,0,0,0.0292393,0.0394305,0.0357555,0,0.042247,0.0527741,0
584,0.03915,0,0,0,0,0.0481894,0,0,0,0,0,0.0384935,0,0.0300802,0.0409959,0,0,0.011267,0,0,0.0521068,0.0334748,0.0286686,0.0282916,0.0183429,0.0365822,0.0264037,0.0343577,0.0381218,0.0309217,0.0338931,0.0362645,0.0216296,0.0267755,0.0129182,0.0513441,0.045927,0.0168043,0.0245465,0,0.0215091,0.0457724,0,0,0.0157591,0,0,0.0381065,0.0552702,0.0543056,0.0186656,0.0169624,0.0389297,0.0334049,0.0662918,0.0329941,0.059917,0.0403744,0.0456612,0.0688127,0.0197474,0.0477339,0.0215088,0.0527693,0.06556,0,0,0,0,0.0292791,0.03946,0.0358962,0,0.0421661,0.0525892,0
585,0.0392075,0,0,0,0,0.0481023,0,0,0,0,0,0.0387391,0,0.0301091,0.0409883,0,0,0.0112631,0,0,0.052087,0.033663,0.0286035,0.0282888,0.0186363,0.0364731,0.0263067,0.0341211,0.0380782,0.0310582,0.0339712,0.0362798,0.0216996,0.0268306,0.0128058,0.0514279,0.0458422,0.0167219,0.0251629,0,0.0218354,0.0457359,0,0,0.0156046,0,0,0.0380975,0.0551617,0.0537251,0.018659,0.0171144,0.0387902,0.0332766,0.0660671,0.0332931,0.0599191,0.0402463,0.045578,0.0687458,0.0187005,0.0478672,0.0215627,0.0526456,0.0655562,0,0,0,0,0.0293794,0.0394447,0.0361122,0,0.0423319,0.0524577,0
586,0.0392293,0,0,0,0,0.0480115,0,0,0,0,0,0.0391688,0,0.0302012,0.0409742,0,0,0.0112804,0,0,0.0520739,0.033875,0.0284982,0.0282901,0.0190189,0.0363205,0.0262106,0.0339676,0.0380247,0.031181,0.0340171,0.0363793,0.0217403,0.0268796,0.0127287,0.0514998,0.0456728,0.0165404,0.0255365,0,0.022268,0.045704,0,0,0.0154411,0,0,0.038057,0.0550938,0.0523764,0.0186973,0.0174359,0.03872,0.0331028,0.0658482,0.0335209,0.0598881,0.0400174,0.045385,0.0685806,0.0179555,0.0480386,0.0216068,0.0524886,0.0655363,0,0,0,0,0.0294732,0.0394237,0.036414,0,0.04235,0.0523169,0
587,0.0392404,0,0,0,0,0.0479409,0,0,0,0,0,0.0396424,0,0.0302933,0.0409601,0,0,0.0113024,0,0,0.0520232,0.034046,0.0283335,0.0282891,0.0194908,0.036087,0.0261105,0.0338612,0.0380152,0.0312686,0.0340817,0.0364385,0.0218088,0.0268965,0.0126223,0.05157,0.0455871,0.0164709,0.0256694,0,0.0226758,0.0456756,0,0,0.0152165,0,0,0.0379675,0.0550757,0.0507748,0.0187793,0.017735,0.0385526,0.0329545,0.0655386,0.0336483,0.0599824,0.0397596,0.0451166,0.0684845,0.0179191,0.048224,0.0216536,0.052316,0.0655189,0,0,0,0,0.0295311,0.039427,0.0368014,0,0.042162,0.0521662,0
588,0.0392346,0,0,0,0,0.0478462,0,0,0,0,0,0.0399063,0,0.0302654,0.040947,0,0,0.0113504,0,0,0.0519721,0.0341665,0.0283796,0.0282436,0.0194909,0.0359024,0.0260057,0.033653,0.037934,0.0313724,0.0341267,0.0364563,0.0219276,0.0269646,0.0125337,0.0516917,0.0456448,0.0165703,0.025651,0,0.0228177,0.0456154,0,0,0.0150132,0,0,0.0378793,0.0551363,0.0492729,0.0188694,0.0179179,0.0383257,0.0327848,0.0652438,0.0339099,0.0601382,0.0396854,0.044899,0.0683905,0.0182816,0.0483943,0.0216873,0.0521744,0.0655118,0,0,0,0,0.0296056,0.0393889,0.0372746,0,0.0418907,0.0520669,0
589,0.0392251,0,0,0,0,0.0477622,0,0,0,0,0,0.0401089,0,0.0302329,0.0408853,0,0,0.0113579,0,0,0.0518866,0.0342905,0.0283744,0.0281814,0.0195147,0.0357859,0.0258551,0.0334603,0.0378311,0.0314268,0.0341207,0.0364913,0.0220253,0.0270423,0.0123686,0.0518542,0.0458026,0.0167896,0.0250391,0,0.0223578,0.0455464,0,0,0.0148245,0,0,0.0378349,0.0552257,0.0479511,0.0189441,0.0180468,0.0380956,0.0326193,0.0649457,0.0341578,0.0602327,0.0396473,0.0447422,0.0683155,0.018818,0.0485442,0.0217156,0.0521112,0.065418,0,0,0,0,0.0296691,0.0393627,0.0377809,0,0.0417596,0.0519765,0
590,0.0392209,0,0,0,0,0.0477001,0,0,0,0,0,0.0403737,0,0.0302022,0.0408313,0,0,0.0114182,0,0,0.0518736,0.0343911,0.0282468,0.0281474,0.0196457,0.035705,0.025729,0.0333077,0.0377385,0.031397,0.0341755,0.0365227,0.0220901,0.02709,0.0121519,0.0520124,0.0457408,0.0167597,0.0234104,0,0.0213803,0.0454939,0,0,0.0146463,0,0,0.0378287,0.0553172,0.0469376,0.0190386,0.0180597,0.0379455,0.0324186,0.0645944,0.0343922,0.060328,0.0396251,0.0446261,0.0682531,0.0194408,0.0486657,0.0217048,0.052079,0.0652671,0,0,0,0,0.0296393,0.0393594,0.0383445,0,0.0415293,0.0519165,0
591,0.0392073,0,0,0,0,0.047666,0,0,0,0,0,0.0405956,0,0.0301887,0.0408945,0,0,0.0114703,0,0,0.0519192,0.0344397,0.0281677,0.028142,0.0198244,0.0355224,0.0255877,0.0331422,0.0376226,0.0314016,0.0342246,0.0365365,0.0221664,0.0271043,0.0119924,0.052201,0.0455725,0.0165909,0.0219709,0,0.0204633,0.045435,0,0,0.0144692,0,0,0.0377951,0.0554502,0.0463203,0.0190887,0.0178063,0.0378556,0.0322406,0.0643706,0.0346004,0.0605418,0.0396716,0.0447634,0.0684843,0.0202891,0.0488137,0.0216841,0.052093,0.0651464,0,0,0,0,0.0296546,0.0393318,0.0389354,0,0.0414731,0.0519265,0
592,0.0391864,0,0,0,0,0.0476499,0,0,0,0,0,0.0408037,0,0.0302053,0.0410001,0,0,0.0115078,0,0,0.0518969,0.0344931,0.0283031,0.0281326,0.0200141,0.035372,0.0253193,0.0329588,0.0375276,0.0314467,0.0342599,0.0365118,0.0222389,0.0271068,0.0118678,0.0524362,0.0455786,0.0166179,0.022206,0,0.019973,0.0453944,0,0,0.0143486,0,0,0.0377413,0.0555938,0.0457543,0.0190684,0.0172978,0.0378009,0.0321197,0.0643717,0.0347713,0.0609538,0.0400019,0.0453207,0.0691837,0.0206376,0.0489956,0.0216677,0.0521601,0.0652505,0,0,0,0,0.0297101,0.0392899,0.0395767,0,0.0414765,0.0519312,0
593,0.0391916,0,0,0,0,0.0476166,0,0,0,0,0,0.0410138,0,0.030315,0.0410938,0,0,0.0115588,0,0,0.051852,0.0346216,0.0283536,0.0280809,0.0202342,0.0350494,0.0250303,0.0327708,0.0373955,0.0314493,0.0342626,0.0364582,0.0222401,0.0270678,0.0117408,0.05276,0.045859,0.0169123,0.022935,0,0.0198926,0.0453798,0,0,0.0142918,0,0,0.0376065,0.0556184,0.0450784,0.0189827,0.0168166,0.0377554,0.0320015,0.0643953,0.0350275,0.0614381,0.040515,0.045983,0.0699426,0.0209464,0.0492676,0.0216233,0.0522415,0.065379,0,0,0,0,0.0297116,0.0391626,0.0403137,0,0.0415316,0.0519178,0
