Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x71,x72,x73,x74,RTHIA,x76,x80,,x75
905,0.046817,0,0,0,0,0.0425696,0,0,0,0,0,0,0.0411308,0,0.0301183,0,0,0,0.0115235,0,0,0.0445269,0.0542022,0.0309006,0.0827597,0.0221346,0.0356036,0.0302297,0.0304374,0.0273378,0.0458371,0.0446578,0.0389384,0.0422761,0.0275169,0.0322011,0.0133863,0.061678,0,0.0236419,0.0289155,0,0.0255291,0.0596447,0.03969,0,0,0.0134016,0,0,0.026894,0.0479,0.0361993,0.0316096,0.0171101,0.0322719,0.0433079,0,0.0474571,0.0301016,0.0652824,0.045545,0.0508126,0.0710747,0.0124072,0.050309,0.0239001,0.0196232,0.0514626,0.065485,0,0,0,0,0.0612953,0,0,0,0
906,0.0468224,0,0,0,0,0.0426281,0,0,0,0,0,0,0.0412826,0,0.0303227,0,0,0,0.0121103,0,0,0.0442009,0.054846,0.0311388,0.0836447,0.0221226,0.0346384,0.0294337,0.0308304,0.0277513,0.0462249,0.0448811,0.0385836,0.0418683,0.0272862,0.0321827,0.013188,0.0619482,0,0.0234311,0.0301325,0,0.0261799,0.0623635,0.0399613,0,0,0.0134106,0,0,0.0270946,0.0466091,0.0396061,0.0333875,0.0171521,0.0319374,0.0434311,0,0,0.0309895,0.0628524,0.0433125,0.0484149,0.0702172,0.0109061,0.0505377,0.0238507,0.0194986,0.0518635,0.0646086,0,0,0,0,0.0633622,0,0,0,0
907,0.0467883,0,0,0,0,0.042728,0,0,0,0,0,0,0.0410929,0,0.030049,0,0,0,0.0114252,0,0,0.0445425,0.0542246,0.0308878,0.0828601,0.0220858,0.035602,0.0301626,0.030486,0.0273882,0.0458156,0.0445939,0.0388593,0.0421707,0.0275404,0.0322223,0.0133886,0.0616326,0,0.0234002,0.0291198,0,0.0254575,0.0596457,0.039823,0,0,0.0134496,0,0,0.0269073,0.0478118,0.0362144,0.0315797,0.0173133,0.0322823,0.0432516,0,0.0475548,0.0304711,0.06519,0.045495,0.050729,0.0731344,0.0123078,0.0504259,0.0240209,0.0197048,0.0516237,0.0654129,0,0,0,0,0.0614179,0,0,0,0
908,0.0466999,0,0,0,0,0.0427571,0,0,0,0,0,0,0.0411016,0,0.0301001,0,0,0,0.011368,0,0,0.0446083,0.0541953,0.0308857,0.0828869,0.0220843,0.0355991,0.0301448,0.0303485,0.02737,0.0458018,0.0445467,0.0388473,0.0421352,0.0275223,0.0322168,0.013407,0.0617308,0,0.023793,0.0290582,0,0.0255547,0.0596321,0.0398659,0,0,0.0134376,0,0,0.0269168,0.0478659,0.0362077,0.0318362,0.0172896,0.0322757,0.043276,0,0.047538,0.030445,0.0651539,0.0453796,0.050716,0.072553,0.0123444,0.0503826,0.024052,0.0198827,0.05168,0.0654053,0,0,0,0,0.0613765,0,0,0,0
909,0.0465503,0,0,0,0,0.0427287,0,0,0,0,0,0,0.041083,0,0.0300993,0,0,0,0.0114044,0,0,0.0445813,0.0542105,0.0308875,0.082839,0.0220655,0.0356187,0.030192,0.0300174,0.0273984,0.0458313,0.0445897,0.0388161,0.0421275,0.0275197,0.0321933,0.0134424,0.0617771,0,0.0237595,0.0289561,0,0.025586,0.0596462,0.0398034,0,0,0.0133751,0,0,0.0269641,0.0479125,0.036189,0.0318675,0.0172701,0.0322732,0.0432961,0,0.0475005,0.030272,0.0651819,0.0453717,0.0507683,0.0716041,0.0123986,0.0502944,0.0240098,0.0202632,0.0516747,0.0654456,0,0,0,0,0.061318,0,0,0,0
910,0.046518,0,0,0,0,0.0426996,0,0,0,0,0,0,0.0410867,0,0.0301922,0,0,0,0.0114249,0,0,0.044596,0.0542569,0.0309085,0.0828379,0.0220491,0.035596,0.0302111,0.0299885,0.0274839,0.0458585,0.0446325,0.0387846,0.0421148,0.0274906,0.0322429,0.0134203,0.061781,0,0.0236994,0.0290124,0,0.0255272,0.0597326,0.0397774,0,0,0.0133323,0,0,0.026958,0.0478539,0.0362078,0.0315744,0.0173132,0.032213,0.0433157,0,0.0475313,0.0303073,0.065181,0.0453931,0.0507752,0.071934,0.0123897,0.0502605,0.0240012,0.0202542,0.0517016,0.0654734,0,0,0,0,0.0613789,0,0,0,0
911,0.0467523,0,0,0,0,0.0426991,0,0,0,0,0,0,0.0410966,0,0.0301966,0,0,0,0.0114386,0,0,0.0446207,0.0542548,0.0308945,0.0828607,0.0220498,0.0355734,0.0302393,0.030028,0.0275093,0.0458614,0.0446364,0.0388737,0.042114,0.0274739,0.0322584,0.0134202,0.06176,0,0.0236897,0.0289387,0,0.0255525,0.0597285,0.0397795,0,0,0.0132823,0,0,0.0268311,0.0479009,0.0362154,0.0316303,0.0172091,0.0322251,0.0433731,0,0.0475191,0.0303164,0.0651785,0.0454558,0.0507776,0.071657,0.0124002,0.0502315,0.0239867,0.0203068,0.0517044,0.0655055,0,0,0,0,0.0613363,0,0,0,0
912,0.0468051,0,0,0,0,0.0427551,0,0,0,0,0,0,0.0410949,0,0.0301018,0,0,0,0.011456,0,0,0.044641,0.0541739,0.0308861,0.0829689,0.0220083,0.0355204,0.03025,0.0299854,0.0274708,0.0458184,0.0445799,0.039031,0.042128,0.0274963,0.0321954,0.0134297,0.0617787,0,0.0237074,0.0289533,0,0.0255486,0.0596739,0.039833,0,0,0.0132141,0,0,0.0266613,0.0479903,0.036293,0.0320729,0.0170925,0.0323038,0.0434663,0,0.047536,0.0303853,0.0651432,0.0454786,0.0507492,0.0719194,0.0123424,0.0501377,0.0239488,0.0211425,0.0517151,0.0655902,0,0,0,0,0.0612793,0,0,0,0
913,0.0467878,0,0,0,0,0.0427735,0,0,0,0,0,0,0.0410555,0,0.0301303,0,0,0,0.0114497,0,0,0.0446449,0.0541309,0.0308462,0.0829938,0.02197,0.0355233,0.0302523,0.0300541,0.0274054,0.0457791,0.0445652,0.038979,0.0421573,0.0275532,0.0321649,0.0134538,0.0618068,0,0.0237227,0.0289228,0,0.0255605,0.0596239,0.0398218,0,0,0.0131651,0,0,0.0267459,0.0480159,0.0362996,0.03221,0.0171402,0.0323225,0.0434901,0,0.0475158,0.0303357,0.0651932,0.0454189,0.0507471,0.0716166,0.0123336,0.0501493,0.0239249,0.0211842,0.0517002,0.065626,0,0,0,0,0.0612344,0,0,0,0
914,0.0468833,0,0,0,0,0.0427294,0,0,0,0,0,0,0.041046,0,0.0301179,0,0,0,0.0114473,0,0,0.0446472,0.0541656,0.0308283,0.0829763,0.0219598,0.035498,0.03029,0.0301688,0.0273247,0.0457816,0.0445765,0.0390141,0.0421859,0.0275903,0.032181,0.0134569,0.0618911,0,0.0237259,0.0290629,0,0.0254911,0.0596684,0.0397566,0,0,0.0130664,0,0,0.0265748,0.0479953,0.0362857,0.0320277,0.0172708,0.0323268,0.0435915,0,0.0475473,0.0303767,0.0652098,0.0453582,0.0507223,0.0724786,0.0122571,0.0500054,0.0238529,0.0216845,0.0516688,0.0656031,0,0,0,0,0.061273,0,0,0,0
915,0.0468332,0,0,0,0,0.0427715,0,0,0,0,0,0,0.041055,0,0.0301038,0,0,0,0.011417,0,0,0.0446497,0.0542594,0.0308676,0.0829472,0.0219873,0.0354671,0.0303404,0.029986,0.0273662,0.0458341,0.0445135,0.0388962,0.0421331,0.0275677,0.0321842,0.0134668,0.0618782,0,0.0235772,0.0291347,0,0.0254342,0.0598186,0.0398002,0,0,0.0129642,0,0,0.0266589,0.0478995,0.0362942,0.0317176,0.0172446,0.0322457,0.0434915,0,0.0476117,0.030402,0.0652811,0.0453984,0.0507347,0.0729688,0.012254,0.0500534,0.0238335,0.0217776,0.0516828,0.0655427,0,0,0,0,0.0613692,0,0,0,0
916,0.0467307,0,0,0,0,0.0428081,0,0,0,0,0,0,0.0410169,0,0.0301895,0,0,0,0.011411,0,0,0.044629,0.0542315,0.030855,0.0829505,0.0220165,0.0355315,0.0303059,0.0298354,0.0274239,0.0458457,0.0444576,0.0389092,0.0421115,0.0276136,0.0321828,0.0135046,0.0619011,0,0.0235442,0.0291419,0,0.0254977,0.0597752,0.0398734,0,0,0.0130269,0,0,0.0268326,0.0479188,0.0363121,0.0319157,0.0171947,0.0322823,0.0433427,0,0.0476113,0.0303842,0.0652492,0.0454282,0.0507369,0.0729802,0.0122434,0.0501715,0.0239279,0.0210673,0.051624,0.0655295,0,0,0,0,0.0613498,0,0,0,0
917,0.046771,0,0,0,0,0.042811,0,0,0,0,0,0,0.0409882,0,0.0302356,0,0,0,0.0114072,0,0,0.0446186,0.0541661,0.0308015,0.0829801,0.0220126,0.035534,0.0303072,0.0299076,0.0274216,0.0457896,0.0444633,0.0388921,0.0421453,0.0277187,0.0321795,0.013518,0.061913,0,0.023552,0.0291971,0,0.0255308,0.0597192,0.0397801,0,0,0.0129724,0,0,0.0267937,0.0479906,0.0363077,0.0321346,0.0173332,0.0323142,0.0433264,0,0.0475678,0.0304301,0.0652707,0.0454932,0.0506558,0.0729256,0.0121841,0.0501618,0.023928,0.0213882,0.0515785,0.0655768,0,0,0,0,0.0612949,0,0,0,0
918,0.0467153,0,0,0,0,0.0428266,0,0,0,0,0,0,0.0409777,0,0.0301968,0,0,0,0.0113798,0,0,0.0446207,0.054128,0.0307732,0.0830156,0.0220069,0.0355498,0.0302436,0.0302655,0.0273966,0.0457406,0.0444666,0.0390546,0.0421739,0.0278341,0.0321559,0.0135272,0.0619163,0,0.0236008,0.0292097,0,0.0255201,0.0596299,0.0397816,0,0,0.0130351,0,0,0.0268198,0.0480334,0.0362615,0.032228,0.0173942,0.0323224,0.0432943,0,0.0475216,0.0304643,0.0652464,0.0454872,0.0500995,0.0730306,0.0121531,0.0501864,0.0240572,0.0207082,0.0515482,0.0655302,0,0,0,0,0.061245,0,0,0,0
919,0.0467703,0,0,0,0,0.0427893,0,0,0,0,0,0,0.0409757,0,0.0301405,0,0,0,0.0113827,0,0,0.044603,0.0541436,0.0307676,0.0830198,0.0220033,0.0355378,0.0302428,0.0304234,0.02739,0.0457456,0.0444939,0.0390938,0.0422063,0.0280026,0.0321834,0.0135375,0.0618548,0,0.0236129,0.0290514,0,0.0254358,0.0595798,0.0398853,0,0,0.0130092,0,0,0.026785,0.0480847,0.0361843,0.0322298,0.0173829,0.0323445,0.0432568,0,0.0474813,0.0304627,0.0652451,0.0455411,0.0493123,0.0731011,0.0121291,0.0501701,0.024073,0.0205179,0.0514742,0.0654958,0,0,0,0,0.0611626,0,0,0,0
920,0.0467823,0,0,0,0,0.0427039,0,0,0,0,0,0,0.0410886,0,0.0304491,0,0,0,0.0119729,0,0,0.044283,0.0548067,0.0309731,0.0838357,0.0220426,0.0344936,0.0296316,0.0308184,0.0277367,0.0461661,0.0448069,0.0386337,0.0418878,0.0275945,0.0322582,0.0133779,0.0621225,0,0.0238897,0.0299772,0,0.0262318,0.0623741,0.0400509,0,0,0.0129094,0,0,0.0267592,0.0468735,0.0395801,0.0338051,0.0172188,0.031986,0.0434921,0,0,0.0310382,0.0628443,0.0432603,0.0478218,0.0702036,0.0107754,0.0501687,0.0238907,0.0209655,0.0516924,0.0647374,0,0,0,0,0.0630909,0,0,0,0
921,0.046853,0,0,0,0,0.0426975,0,0,0,0,0,0,0.0408556,0,0.0302667,0,0,0,0.0113073,0,0,0.0445694,0.0542334,0.0307072,0.0829839,0.0220928,0.0353721,0.0302053,0.0305391,0.0273738,0.0457233,0.0445401,0.0389206,0.0422538,0.0270726,0.0322995,0.013629,0.0617193,0,0.0235639,0.0288513,0,0.0255984,0.0597798,0.0398298,0,0,0.0126786,0,0,0.026958,0.047931,0.0361501,0.0316925,0.0172257,0.0321722,0.0430489,0,0.047458,0.0302702,0.0652436,0.0455393,0.0501664,0.0718203,0.0122876,0.0501885,0.0238518,0.0213545,0.0512818,0.065591,0,0,0,0,0.0612091,0,0,0,0
922,0.0468452,0,0,0,0,0.042662,0,0,0,0,0,0,0.0408153,0,0.030321,0,0,0,0.0112858,0,0,0.0444903,0.0542543,0.0307117,0.0829555,0.0220692,0.0354259,0.0301012,0.0305741,0.0273838,0.0456978,0.0445198,0.0391549,0.042248,0.0267375,0.0323302,0.0136611,0.0616732,0,0.0235227,0.0288168,0,0.0255578,0.0597727,0.0399804,0,0,0.0127359,0,0,0.0269989,0.047873,0.0360271,0.0316475,0.0172445,0.0321332,0.0428423,0,0.0473719,0.0302318,0.065325,0.045665,0.0493228,0.0721354,0.0122894,0.0502496,0.0238622,0.0206581,0.0511559,0.0656547,0,0,0,0,0.0612077,0,0,0,0
923,0.0467224,0,0,0,0,0.0427082,0,0,0,0,0,0,0.0408074,0,0.0303193,0,0,0,0.0113086,0,0,0.0443288,0.0542907,0.0306945,0.0829437,0.0220414,0.0354453,0.0301786,0.0305858,0.0273768,0.045688,0.0444892,0.0392714,0.0422585,0.0267443,0.032337,0.0136756,0.0615966,0,0.0234643,0.0288414,0,0.0256253,0.0597554,0.0400835,0,0,0.0131215,0,0,0.02654,0.0478906,0.0360489,0.0317207,0.0172185,0.0320739,0.042888,0,0.0472838,0.0300802,0.0653461,0.0456603,0.0495812,0.0712142,0.0122717,0.0500486,0.0240896,0.0193947,0.0511112,0.0655895,0,0,0,0,0.0611382,0,0,0,0
924,0.0468932,0,0,0,0,0.0425701,0,0,0,0,0,0,0.0408402,0,0.0303009,0,0,0,0.0112916,0,0,0.0441574,0.0543269,0.0306179,0.0828939,0.022049,0.035461,0.0298996,0.0306057,0.0273848,0.0456798,0.0444908,0.0391647,0.0422418,0.0268018,0.0323216,0.0136437,0.0614641,0,0.0234239,0.028802,0,0.0255993,0.0597411,0.0400927,0,0,0.0125954,0,0,0.0268119,0.0478921,0.0360602,0.0316434,0.0171899,0.0319435,0.0426205,0,0.0472367,0.0299066,0.0653561,0.045644,0.0493809,0.0707589,0.012277,0.0501348,0.0236507,0.0206646,0.0509515,0.0656069,0,0,0,0,0.0610536,0,0,0,0
925,0.0469542,0,0,0,0,0.0425465,0,0,0,0,0,0,0.040976,0,0.0297889,0,0,0,0.0111103,0,0,0.0439134,0.0554329,0.0296873,0.082804,0.0232644,0.0354577,0.0304154,0,0.0271283,0.0452848,0.0452276,0.0396684,0.0426995,0.0275492,0.0331115,0.0134476,0.0611704,0,0.0232447,0.028247,0,0.0250681,0.0607306,0.0399864,0,0,0.0133878,0,0,0.0262975,0.0465192,0.0361296,0.0318712,0.0166761,0.0308109,0.042439,0,0.0475353,0.029286,0.065181,0.0455208,0.0502611,0.0712058,0.0128495,0.0500037,0.0239792,0.0198039,0.0509429,0.0657397,0,0,0,0,0.0617734,0,0,0,0
926,0.0467399,0,0,0,0,0.0426256,0,0,0,0,0,0,0.0408362,0,0.030147,0,0,0,0.0114361,0,0,0.0436508,0.054309,0.030644,0.0829825,0.0220645,0.035348,0.0299139,0.0306059,0.0274043,0.0457007,0.0444789,0.0388263,0.0420713,0.0268516,0.0323206,0.0136663,0.0612565,0,0.02319,0.0290807,0,0.0255968,0.059876,0.0403016,0,0,0.0131778,0,0,0.0260696,0.0478954,0.0361782,0.0316617,0.0173588,0.0318603,0.0426446,0,0.0473394,0.0300931,0.0651496,0.0454897,0.050148,0.0720988,0.0121654,0.0498231,0.0236492,0.0196428,0.0509437,0.0659958,0,0,0,0,0.0610961,0,0,0,0
927,0.0466423,0,0,0,0,0.042538,0,0,0,0,0,0,0.0409118,0,0.0304439,0,0,0,0.0122099,0,0,0.0431316,0.0549762,0.0309271,0.0837952,0.0220491,0.034436,0.0291056,0.030955,0.0278289,0.0461496,0.0447243,0.0386562,0.0417369,0.0266011,0.0323161,0.0135639,0.061489,0,0.0234114,0.0299193,0,0.0262733,0.0625666,0.0405742,0,0,0.0132325,0,0,0.0260345,0.0467459,0.0394059,0.0333634,0.0172034,0.0314973,0.0427311,0,0,0.0306035,0.062937,0.0433644,0.0471549,0.06961,0.0107554,0.0499471,0.0232998,0.019343,0.0511991,0.0654451,0,0,0,0,0.0629294,0,0,0,0
928,0.0466923,0,0,0,0,0.0424604,0,0,0,0,0,0,0.0407858,0,0.0302515,0,0,0,0.0116057,0,0,0.0432377,0.0543905,0.0307235,0.0829961,0.0219998,0.0353684,0.0293581,0.0306183,0.027493,0.0457583,0.0444546,0.0390596,0.0420293,0.0267999,0.0323239,0.0137761,0.061045,0,0.023208,0.0290389,0,0.0256275,0.0598802,0.0404397,0,0,0.0117583,0,0,0.0265045,0.0479129,0.0360905,0.0315405,0.0174064,0.0315983,0.0422052,0,0.0472329,0.0299555,0.0653027,0.0456503,0.0496436,0.0720927,0.0120961,0.0499584,0.0229704,0.0210745,0.0508407,0.0661699,0,0,0,0,0.0609487,0,0,0,0
929,0.0465508,0,0,0,0,0.0424601,0,0,0,0,0,0,0.0407504,0,0.0302549,0,0,0,0.0118473,0,0,0.042874,0.0543828,0.0306891,0.0829838,0.0220109,0.0353667,0.0291435,0.0306499,0.0275166,0.0457009,0.0444196,0.0389121,0.0421526,0.0267943,0.0322962,0.0138471,0.0609589,0,0.0231487,0.0288265,0,0.0256269,0.0598322,0.0404958,0,0,0.011669,0,0,0.0264321,0.0478864,0.0359553,0.0317369,0.0173217,0.0316791,0.0419478,0,0.0471207,0.0298188,0.0654497,0.0457881,0.0487851,0.0711447,0.0121893,0.0499522,0.0227225,0.0207952,0.0508967,0.0661175,0,0,0,0,0.0608646,0,0,0,0
930,0.046085,0,0,0,0,0.0426859,0,0,0,0,0,0,0.0406962,0,0.0302249,0,0,0,0.0121782,0,0,0.0425028,0.054332,0.0306693,0.0830136,0.0220223,0.0353628,0.0291486,0.0306127,0.0275299,0.0456796,0.0443818,0.0388515,0.0422476,0.0268031,0.0322854,0.013893,0.0609767,0,0.0231123,0.0287003,0,0.0255816,0.0598382,0.0406975,0,0,0.0129329,0,0,0.0256236,0.0478989,0.0358526,0.0319848,0.0173301,0.0317345,0.0419863,0,0.0470776,0.0297393,0.065509,0.0458455,0.048256,0.0707888,0.0122241,0.049555,0.0229869,0.017995,0.0511241,0.0662719,0,0,0,0,0.0608227,0,0,0,0
931,0.0458457,0,0,0,0,0.0427444,0,0,0,0,0,0,0.0406881,0,0.0302048,0,0,0,0.0123763,0,0,0.0422752,0.0543074,0.0307054,0.0830685,0.0220256,0.0353825,0.0289406,0.0306352,0.0275755,0.045667,0.0443325,0.0389354,0.0422505,0.0268084,0.0322756,0.0138857,0.0609992,0,0.0233492,0.0287846,0,0.0254968,0.0598668,0.0408219,0,0,0.0130901,0,0,0.0253442,0.0478605,0.035821,0.032064,0.0173711,0.0316921,0.0417413,0,0.047117,0.0298014,0.0654936,0.0458416,0.0481363,0.0713673,0.0121594,0.0495581,0.0226732,0.0175525,0.0512758,0.0664814,0,0,0,0,0.0608819,0,0,0,0
932,0.045442,0,0,0,0,0.0431567,0,0,0,0,0,0,0.0413516,0,0.0298958,0,0,0,0.0121402,0,0,0.042464,0.05461,0.0312033,0.0833095,0.0220527,0.0361936,0.0290464,0.0309394,0.0277367,0.0459711,0.0445428,0.0388757,0.0420388,0.0265474,0.0321743,0.0133499,0.0608721,0,0.0229813,0.0282467,0,0.0260267,0.0595969,0.040733,0,0,0.0131017,0,0,0.0251844,0.0487842,0.0368702,0.0298172,0.0168929,0.032021,0.041372,0.039397,0.0468923,0.0285565,0.0653919,0.0457045,0.0476494,0.0723637,0.0142725,0.0496321,0.0225474,0.017392,0.0515456,0.0665884,0,0,0,0,0.0594643,0,0,0,0
933,0.0453185,0,0,0,0,0.0432685,0,0,0,0,0,0,0.0414737,0,0.0299139,0,0,0,0.0123174,0,0,0.0422189,0.0544805,0.0311965,0.083579,0.0219723,0.036069,0.0289124,0.0316512,0.0278778,0.0458806,0.0443589,0.0387376,0.0419737,0.0264538,0.0321427,0.013178,0.0608758,0,0.0227964,0.0282513,0,0.0260955,0.0595229,0.0407942,0,0,0.013279,0,0,0.0250482,0.0488409,0.0369172,0.0296787,0.0169304,0.0319361,0.0411107,0.0398096,0.046928,0.0285641,0.0653968,0.0456628,0.0481528,0.071937,0.0142846,0.0499179,0.0221276,0.0171452,0.0517749,0.0662859,0,0,0,0,0.0594329,0,0,0,0
934,0.0455996,0,0,0,0,0.0428393,0,0,0,0,0,0,0.0414504,0,0.030377,0,0,0,0.0129863,0,0,0.0413706,0.05516,0.0312789,0.0841728,0.0218693,0.0356288,0.0282481,0.0319779,0.0282411,0.046482,0.0447967,0.0385305,0.0416294,0.0261911,0.0323223,0.0130618,0.0609819,0,0.023285,0.0289708,0,0.0266077,0.0617665,0.0410008,0,0,0.01169,0,0,0.0253228,0.0479145,0.0398875,0.031043,0.0168526,0.0318641,0.0406508,0.0401714,0,0.0290356,0.0633509,0.0436663,0.0477667,0.0700136,0.0130875,0.0506508,0.0205,0.0194142,0.051808,0.0656856,0,0,0,0,0.0609296,0,0,0,0
935,0.0450227,0,0,0,0,0.043245,0,0,0,0,0,0,0.0414457,0,0.0300891,0,0,0,0.0124028,0,0,0.0413752,0.054713,0.0312482,0.0835491,0.0220028,0.0364054,0.0286948,0.0317798,0.028034,0.0459311,0.0445791,0.0386516,0.0419863,0.0261801,0.032118,0.0132445,0.0606071,0,0.0235077,0.0283818,0,0.0262878,0.0593858,0.0407734,0,0,0.0117561,0,0,0.0250339,0.0486511,0.0370594,0.0297711,0.0167334,0.0319089,0.0399714,0.0405541,0.0469691,0.0283604,0.06532,0.0454754,0.049807,0.0716565,0.0141864,0.050832,0.0201874,0.0188403,0.0519557,0.0661705,0,0,0,0,0.0594456,0,0,0,0
936,0.044633,0,0,0,0,0.043327,0,0,0,0,0,0,0.041357,0,0.0302071,0,0,0,0.0124934,0,0,0.0411279,0.0545983,0.0313478,0.0834802,0.0219712,0.0365448,0.0285339,0.0317722,0.0281313,0.0459636,0.0449543,0.0387493,0.0419389,0.0262875,0.0320845,0.0133771,0.0605319,0,0.0238509,0.0282871,0,0.0261845,0.0593431,0.0408701,0,0,0.0118487,0,0,0.0247487,0.0487536,0.0369119,0.0296804,0.01676,0.0319206,0.0394877,0.0405348,0.0469565,0.0283316,0.0654106,0.0454989,0.048884,0.0727587,0.0142136,0.0511286,0.0195401,0.0180184,0.0521126,0.0661529,0,0,0,0,0.0594649,0,0,0,0
937,0.0442244,0,0,0,0,0.0434113,0,0,0,0,0,0,0.0412878,0,0.0303095,0,0,0,0.0126358,0,0,0.0409714,0.0540484,0.0314909,0.0833185,0.0219593,0.0367378,0.0283206,0.0318562,0.0282354,0.0460283,0.0450376,0.0387607,0.041845,0.0262833,0.0320139,0.0134957,0.0604844,0,0.0239395,0.0284492,0,0.0261896,0.0593856,0.0410002,0,0,0.0119637,0,0,0.0244376,0.0492092,0.036895,0.029726,0.0167596,0.0319563,0.0389403,0.0406243,0.0470603,0.0283519,0.0653717,0.0454926,0.0496074,0.0732823,0.0141958,0.0514899,0.0188441,0.0170842,0.0522411,0.0662217,0,0,0,0,0.0596459,0,0,0,0
938,0.0437748,0,0,0,0,0.0434843,0,0,0,0,0,0,0.0412735,0,0.0303024,0,0,0,0.0126741,0,0,0.0407258,0.0538639,0.0315789,0.0832224,0.0219746,0.0369741,0.0281201,0.0319608,0.0282804,0.0460276,0.0449582,0.038623,0.0417699,0.0261459,0.0319617,0.0135375,0.0604717,0,0.0237976,0.0285532,0,0.0261757,0.0594081,0.0411462,0,0,0.0120595,0,0,0.0240823,0.0498945,0.0368769,0.0297973,0.0167112,0.0319693,0.0384277,0.0407437,0.0472009,0.028359,0.0653256,0.0454409,0.0502203,0.0732416,0.0142081,0.0518287,0.0180533,0.015972,0.052348,0.066079,0,0,0,0,0.0598384,0,0,0,0
939,0.0436065,0,0,0,0,0.0433239,0,0,0,0,0,0,0.0411985,0,0.0306041,0,0,0,0.0133565,0,0,0.0400605,0.0548486,0.0315767,0.0837584,0.021862,0.0367977,0.0273467,0.0321329,0.0285877,0.0464521,0.0451961,0.0381753,0.0414394,0.0260516,0.0321715,0.0134229,0.0608281,0,0.0238461,0.0290758,0,0.0266463,0.0612873,0.0415145,0,0,0.0122677,0,0,0.0238438,0.0482438,0.0395866,0.0308858,0.0167355,0.0320573,0.0379913,0.0405058,0,0.0288686,0.0634405,0.043608,0.0485916,0.071282,0.0132414,0.0523132,0.0169604,0.014668,0.0524315,0.0651378,0,0,0,0,0.0612392,0,0,0,0
940,0.0434591,0,0,0,0,0.0431257,0,0,0,0,0,0,0.0408766,0,0.0306266,0,0,0,0.0129835,0,0,0.0398811,0.0540211,0.0313381,0.0823686,0.0215211,0.0383646,0.0278316,0.0313532,0.0281182,0.0462008,0.0449874,0.038426,0.041828,0.0263555,0.0321977,0.0136957,0.0604051,0,0.0235988,0,0,0.0303523,0.0580134,0.0417292,0,0,0.0127434,0,0,0.023232,0.0485494,0.0373121,0.0287238,0.0161172,0.0332767,0.0373257,0.0415463,0.0475978,0.0288527,0.0637915,0.04328,0.0484026,0.0718648,0.0143102,0.0525292,0.0158118,0.0135679,0.0518123,0.0657179,0,0,0,0,0.0609625,0,0,0,0
941,0.0428819,0,0,0,0,0.043503,0,0,0,0,0,0,0.0404461,0,0.0306917,0,0,0,0.0132641,0,0,0.0397435,0.0536818,0.0311387,0.08282,0.0217422,0.0373577,0.0271078,0.0319468,0.0284701,0.0455421,0.0442937,0.0385791,0.0417854,0.0264412,0.0320329,0.0140866,0.0605619,0,0.0236232,0.0289473,0,0.0253424,0.0587313,0.0417119,0,0,0.0124947,0,0,0.0233222,0.0475786,0.0355585,0.031393,0.0173483,0.032051,0.0366953,0,0.0472043,0.0291731,0.0656675,0.0456836,0.0502303,0.0734068,0.0122273,0.052931,0.0153397,0.0123658,0.0524913,0.0645002,0,0,0,0,0.0612219,0,0,0,0
942,0.0421371,0,0,0,0,0.0439937,0,0,0,0,0,0,0.041021,0,0.0304527,0,0,0,0.0129168,0,0,0.0397852,0.0541107,0.0315815,0.0826386,0.0218887,0.0386205,0.02703,0.0321669,0.0286275,0.0459053,0.0446513,0.0382992,0.0415086,0.0262124,0.0319104,0.0136655,0.060354,0,0.0222662,0.0279643,0,0.0257338,0.0584687,0.0415142,0,0,0.0136338,0,0,0.023115,0.0483722,0.0363915,0.0288294,0.0166594,0.032602,0.0361111,0.041022,0.0469091,0.0273553,0.0656441,0.0456188,0.049032,0.0735907,0.0146079,0.0529709,0.0153261,0.00978959,0.0526072,0.064486,0,0,0,0,0.0598542,0,0,0,0
943,0.0418736,0,0,0,0,0.0440957,0,0,0,0,0,0,0.0409484,0,0.0305456,0,0,0,0.0129023,0,0,0.0394054,0.0541332,0.0316701,0.0824154,0.0218957,0.0389775,0.0267649,0.0322435,0.0287416,0.04589,0.044597,0.0383681,0.041391,0.0261863,0.0318662,0.0137567,0.0602599,0,0.0215528,0.0278908,0,0.0256999,0.0583212,0.041452,0,0,0.0133964,0,0,0.0229597,0.0482903,0.0364363,0.0283568,0.0166752,0.0327976,0.0356014,0.0412236,0.0469764,0.0273063,0.065536,0.0456524,0.0499585,0.0735384,0.0147169,0.0532927,0.0143916,0.00902412,0.0525673,0.06416,0,0,0,0,0.0599665,0,0,0,0
