Timestep,C7,CBL,CBR,CFR,CLAV,IMUL_B,L5FT,L5HD,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LILC,LKNE,LPSI,LSHO,LTHIA,LTHIP,LTIB,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,REAR,RELB,RFIN,RFRM,RGTR,RILC,RPSI,RSHO,RTHIP,RTIB,RTIBP,RUPA,STRN,T10,x71,x72,x73,LTIBA,RKNE,RTHI,RBHD,RHEE,RTHII,,RFHD,IMUL_M,RTHIA,IMUR_B,IMUL_T,IMUR_M,CFL,LTHI,RWRB,RTOE,RTIBA,x74,RTIBI,LASI,RWRA,LANK,LHEE,LWRA
310,0.0521416,0,0,0,0.0417016,0,0.0275212,0,0,0,0.0118312,0,0,0.0397035,0.0406242,0.0276654,0.0120154,0.0420903,0.0307978,0.0400262,0.0321271,0.0308047,0.017903,0.0258213,0.0299084,0.0421987,0.0197493,0.0301498,0,0.0226324,0.0420995,0.0514913,0,0.0217942,0,0.0219047,0.050798,0.0161245,0.038865,0.0548492,0.0360302,0.0581083,0.0669896,0.0356576,0.0426086,0.0658096,0,0,0,0.0365582,0.0103413,0.0449229,0,0.0484911,0.0579285,0,0,0,0,0,0,0,0,0.0312676,0.00862788,0.0161026,0.0354811,0,0.0435651,0.037123,0.0172953,0.0304229,0.0322518,0
311,0.0521054,0,0,0,0.041587,0,0.0273372,0,0,0,0.0116693,0,0,0.0397517,0.0400665,0.0278055,0.0118527,0.0419657,0.0306972,0.0400152,0.0318164,0.0309572,0.0181635,0.0258941,0.0304038,0.0423833,0.0198823,0.0300602,0,0.0230025,0.0420374,0.0515165,0,0.0216127,0,0.0219072,0.0503968,0.0158917,0.0388763,0.0549309,0.0364684,0.0591301,0.0677554,0.0354915,0.042811,0.0658307,0,0,0,0.0365384,0.0095697,0.0462442,0,0.0483609,0.0588401,0,0,0,0,0,0,0,0,0.0309747,0.00860015,0.0164134,0.0369008,0,0.0445357,0.0378044,0.0174047,0.0304793,0.0325069,0
312,0.0520845,0,0,0,0.0415096,0,0.0272546,0,0,0,0.0115242,0,0,0.0398057,0.0396821,0.0278277,0.0118888,0.0419883,0.0304509,0.0401778,0.0316642,0.0309311,0.0183414,0.026007,0.0307266,0.04234,0.019968,0.0298691,0,0.0233348,0.0419131,0.0514833,0,0.0216156,0,0.0218761,0.0496127,0.0157035,0.038961,0.0549779,0.0364268,0.0592239,0.0674273,0.03561,0.0429878,0.0658165,0,0,0,0.0365745,0.00971557,0.0472986,0,0.0477363,0.059196,0,0,0,0,0,0,0,0,0.0304285,0.00870329,0.0162557,0.0374098,0,0.0443272,0.0380859,0.0174753,0.0304925,0.0327116,0
313,0.0520289,0,0,0,0.0415372,0,0.0271586,0,0,0,0.0114803,0,0,0.0398978,0.0395372,0.0277738,0.0120485,0.0420999,0.0300532,0.0405274,0.0317412,0.0309934,0.0185013,0.0260853,0.0309989,0.0423692,0.0199631,0.0302399,0,0.0234727,0.0419073,0.0514296,0,0.0216193,0,0.0218894,0.0487114,0.0155924,0.0390174,0.0550508,0.0358827,0.0587333,0.0668884,0.0356179,0.0432004,0.0657592,0,0,0,0.0366391,0.0104398,0.0474953,0,0.0472509,0.0588215,0,0,0,0,0,0,0,0,0.030216,0.00873574,0.0157271,0.0371497,0,0.043836,0.0380096,0.0175604,0.0305387,0.0328769,0
314,0.0519777,0,0,0,0.0415953,0,0.0272202,0,0,0,0.0115521,0,0,0.0400019,0.0396355,0.0277935,0.0122123,0.0422429,0.0295552,0.0404343,0.0318876,0.031101,0.0186764,0.0261656,0.0310309,0.042492,0.0199747,0.0311145,0,0.0236764,0.0420441,0.0514034,0,0.0215584,0,0.0219424,0.0479989,0.0156192,0.0389427,0.0550269,0.035126,0.0582999,0.066641,0.0357184,0.0432778,0.0655341,0,0,0,0.0366803,0.0112017,0.0469256,0,0.0470774,0.0580254,0,0,0,0,0,0,0,0,0.0301059,0.00872259,0.0150262,0.036721,0,0.0436149,0.0378678,0.0175912,0.030596,0.0329675,0
315,0.0519421,0,0,0,0.0416615,0,0.0274783,0,0,0,0.0115723,0,0,0.0400272,0.0399013,0.0278011,0.012326,0.0423888,0.0290159,0.0399369,0.0318923,0.0312499,0.0188573,0.026265,0.030754,0.0425958,0.0200374,0.0322351,0,0.0239747,0.0423293,0.0513864,0,0.0214813,0,0.0219505,0.0477537,0.0157082,0.0386739,0.054898,0.0345452,0.0581716,0.0666233,0.0358739,0.0433834,0.065314,0,0,0,0.0367921,0.0117123,0.0461669,0,0.0470658,0.057288,0,0,0,0,0,0,0,0,0.0300045,0.00868797,0.014456,0.0364653,0,0.0436343,0.0377302,0.0175372,0.0306301,0.0329893,0
316,0.0519702,0,0,0,0.0416658,0,0.0278471,0,0,0,0.0115734,0,0,0.0399607,0.0402536,0.0278271,0.0125331,0.0424914,0.0285473,0.0395267,0.0320004,0.0314815,0.0190078,0.0263503,0.0303467,0.0427415,0.0200616,0.0329259,0,0.0242625,0.0426544,0.0513526,0,0.0214196,0,0.0219763,0.0480852,0.015793,0.0381643,0.0547525,0.0343833,0.0582224,0.0665706,0.0360963,0.0436125,0.0651632,0,0,0,0.0369,0.0118923,0.0456567,0,0.0471247,0.0567873,0,0,0,0,0,0,0,0,0.0302255,0.00876771,0.0142926,0.0364315,0,0.0436555,0.0375068,0.0175362,0.0306844,0.0329733,0
317,0.0519538,0,0,0,0.0416802,0,0.0282216,0,0,0,0.011685,0,0,0.0398148,0.0405898,0.027841,0.0128867,0.0425426,0.0281191,0.0393192,0.0321557,0.0316032,0.019084,0.0264644,0.0298237,0.0427793,0.0200548,0.0337856,0,0.0245469,0.0429218,0.0512974,0,0.021271,0,0.0219641,0.0486521,0.0158569,0.0375263,0.0547178,0.0346351,0.0582399,0.066542,0.036112,0.0436966,0.0649937,0,0,0,0.0369854,0.0118779,0.0455782,0,0.0471604,0.0565649,0,0,0,0,0,0,0,0,0.030448,0.00885783,0.0141921,0.0365521,0,0.043637,0.0373602,0.0176281,0.0307639,0.0329357,0
318,0.0519243,0,0,0,0.0416679,0,0.0286241,0,0,0,0.0117043,0,0,0.0396854,0.0408498,0.0278939,0.0131985,0.0424392,0.0276897,0.0393289,0.0323893,0.0316951,0.0193216,0.0266327,0.0293125,0.0428792,0.020084,0.0347069,0,0.0248051,0.0432093,0.0512343,0,0.0210932,0,0.0219919,0.0490681,0.0158987,0.0369153,0.0546269,0.0350992,0.0583241,0.0665636,0.0362949,0.0436879,0.0648243,0,0,0,0.0371867,0.0117826,0.0457701,0,0.0471301,0.0564145,0,0,0,0,0,0,0,0,0.0305076,0.00896138,0.0141359,0.0367735,0,0.0437199,0.0372853,0.0177565,0.0308374,0.0328301,0
319,0.0518797,0,0,0,0.0416728,0,0.0290834,0,0,0,0.0116521,0,0,0.0395729,0.0410788,0.0280528,0.0134659,0.0422108,0.0273217,0.0394259,0.0326596,0.0318976,0.0195945,0.0268351,0.0288209,0.0430532,0.0201058,0.035411,0,0.0250596,0.0435638,0.0511799,0,0.0209579,0,0.0220605,0.0491688,0.0159703,0.0365077,0.0544667,0.0355348,0.0585491,0.0666175,0.0363314,0.0439021,0.0646309,0,0,0,0.0373307,0.0117036,0.04597,0,0.0468345,0.0562948,0,0,0,0,0,0,0,0,0.0305212,0.00904617,0.0141508,0.0369896,0,0.0438882,0.0372306,0.0178448,0.0309267,0.0326952,0
320,0.0517571,0,0,0,0.0417369,0,0.0295682,0,0,0,0.0116411,0,0,0.0394508,0.0412474,0.0282014,0.0136895,0.0419452,0.0270045,0.0391759,0.0327648,0.0321826,0.0197972,0.0270543,0.0283483,0.0432975,0.0201193,0.0358132,0,0.0253254,0.0440239,0.0511461,0,0.0208435,0,0.0221364,0.0490272,0.0160594,0.0363474,0.0542706,0.0358111,0.0587153,0.0667569,0.0364292,0.0439952,0.0644584,0,0,0,0.0373329,0.0116898,0.0459274,0,0.0459599,0.0563252,0,0,0,0,0,0,0,0,0.0307463,0.00917129,0.0141077,0.0370869,0,0.0440509,0.0372346,0.0179045,0.0310521,0.0326153,0
321,0.0515646,0,0,0,0.0418561,0,0.0298749,0,0,0,0.0116296,0,0,0.0393649,0.0413372,0.0280954,0.0137399,0.0416949,0.0267479,0.0391076,0.0328318,0.0324156,0.0200613,0.0272314,0.028086,0.0435499,0.020148,0.036046,0,0.02549,0.0443998,0.0511184,0,0.0208283,0,0.0222542,0.0488494,0.0161149,0.0363022,0.0540237,0.0359464,0.0587348,0.0669175,0.0366364,0.0439824,0.0642581,0,0,0,0.0374248,0.0117018,0.0458097,0,0.0453064,0.0564217,0,0,0,0,0,0,0,0,0.0309986,0.0093362,0.0140963,0.0371629,0,0.0441602,0.0374326,0.0179969,0.0311686,0.0326348,0
322,0.0513796,0,0,0,0.0419957,0,0.0300909,0,0,0,0.0115016,0,0,0.0393443,0.0413969,0.0279641,0.0138977,0.0415241,0.0265274,0.0388489,0.0329056,0.0325193,0.0202993,0.0273831,0.0278231,0.0437201,0.0202104,0.0362823,0,0.0256432,0.0447224,0.0511006,0,0.0208823,0,0.0223672,0.0487469,0.0161663,0.0363245,0.0537533,0.0359593,0.0586751,0.0671098,0.0368562,0.0443344,0.0640322,0,0,0,0.0374567,0.0117269,0.0457162,0,0.0449048,0.056098,0,0,0,0,0,0,0,0,0.0311526,0.00955091,0.0141063,0.0372191,0,0.0442373,0.0376344,0.01817,0.0312667,0.0327483,0
323,0.0512059,0,0,0,0.0421626,0,0.0302732,0,0,0,0.0113711,0,0,0.0393726,0.0414381,0.0279577,0.0141137,0.0413795,0.0262862,0.038763,0.0329537,0.0326266,0.0204558,0.0275146,0.0275951,0.0438744,0.0202627,0.0365142,0,0.0257557,0.0450517,0.0510803,0,0.0209656,0,0.0225785,0.0488138,0.0162499,0.0363614,0.0534512,0.0358303,0.0587069,0.0671311,0.0370987,0.0447325,0.0637661,0,0,0,0.0375732,0.0116939,0.0455923,0,0.0446263,0.0558393,0,0,0,0,0,0,0,0,0.0311493,0.00979628,0.0141007,0.0372809,0,0.0443204,0.0377442,0.0183897,0.031366,0.0328612,0
324,0.051042,0,0,0,0.0423436,0,0.0305397,0,0,0,0.0113528,0,0,0.0394254,0.0414963,0.0280015,0.014303,0.0411972,0.0259449,0.0388426,0.0329468,0.0327378,0.0205689,0.0276362,0.0273748,0.0440444,0.0202615,0.0366248,0,0.02594,0.04534,0.0510814,0,0.0210643,0,0.0229286,0.048862,0.0163459,0.0363484,0.0531398,0.035683,0.0588492,0.0670212,0.0372352,0.0450437,0.0634585,0,0,0,0.0377365,0.0116202,0.0454786,0,0.0444071,0.0556948,0,0,0,0,0,0,0,0,0.0310445,0.010076,0.0141071,0.0373512,0,0.0443711,0.0379209,0.0186436,0.0314698,0.0328923,0
325,0.0508392,0,0,0,0.0425556,0,0.0306956,0,0,0,0.0112782,0,0,0.0393802,0.0415838,0.0280658,0.0144959,0.0411618,0.0257146,0.0388239,0.0329419,0.0328493,0.0207956,0.0277782,0.0273258,0.0442633,0.0202152,0.0367511,0,0.0261399,0.0457444,0.0510738,0,0.0211539,0,0.0232345,0.0488454,0.0163848,0.0362535,0.0527443,0.0356557,0.0589403,0.0669062,0.0372344,0.0451564,0.0632232,0,0,0,0.0378252,0.0115664,0.045443,0,0.0441827,0.055505,0,0,0,0,0,0,0,0,0.031111,0.0102747,0.0141113,0.0374088,0,0.044411,0.038134,0.0189014,0.0315232,0.032815,0
326,0.0506651,0,0,0,0.0427641,0,0.0307411,0,0,0,0.0112117,0,0,0.0392699,0.0416286,0.0280506,0.0146322,0.0411475,0.0255912,0.0387482,0.0329811,0.0330582,0.0210152,0.0278908,0.0273736,0.0444938,0.0201231,0.0370546,0,0.0263707,0.0460702,0.0510166,0,0.0212128,0,0.0234824,0.048808,0.0164546,0.0360438,0.0523342,0.0358321,0.0589197,0.0668995,0.0371444,0.0452072,0.0630259,0,0,0,0.0379603,0.0116808,0.045442,0,0.0439735,0.0553224,0,0,0,0,0,0,0,0,0.0312785,0.0104349,0.0140854,0.0374524,0,0.044425,0.0380205,0.0191836,0.0314911,0.0327273,0
327,0.0505856,0,0,0,0.0428943,0,0.0308731,0,0,0,0.0110971,0,0,0.039262,0.0416994,0.0279418,0.014769,0.0410607,0.0253918,0.0386702,0.0329933,0.0335159,0.0211497,0.0279397,0.0272461,0.0447078,0.0201691,0.0374844,0,0.0266193,0.0462156,0.0509254,0,0.0212591,0,0.0237053,0.0486785,0.0165671,0.0357296,0.0518765,0.0360105,0.0588861,0.0668984,0.0372218,0.045226,0.0628667,0,0,0,0.0380697,0.011949,0.0454747,0,0.04401,0.055262,0,0,0,0,0,0,0,0,0.0313431,0.0106179,0.0141154,0.0374732,0,0.0443791,0.0379875,0.0195351,0.031565,0.0326543,0
328,0.0505761,0,0,0,0.0429239,0,0.0310678,0,0,0,0.0109476,0,0,0.0392198,0.0418094,0.027847,0.0150287,0.0408887,0.0251984,0.0385408,0.032984,0.0337662,0.021311,0.0280257,0.0270661,0.0448773,0.0201842,0.0379401,0,0.0268875,0.0463916,0.0508293,0,0.0212588,0,0.0239175,0.0485448,0.0166303,0.0353508,0.0514104,0.0362937,0.058962,0.0669445,0.0374432,0.0455479,0.062779,0,0,0,0.038143,0.0122734,0.0455781,0,0.0442611,0.0552645,0,0,0,0,0,0,0,0,0.0313235,0.010782,0.0142467,0.0375081,0,0.04434,0.0380867,0.0199023,0.0316482,0.032557,0
329,0.0505723,0,0,0,0.0429182,0,0.0313105,0,0,0,0.0108659,0,0,0.0391695,0.0419315,0.0278969,0.015393,0.0406896,0.0250221,0.0383784,0.0329645,0.0338358,0.0214783,0.0281321,0.0267693,0.0450684,0.0201684,0.0383183,0,0.0272075,0.0466679,0.0507366,0,0.0211724,0,0.0240623,0.0484918,0.0167029,0.0349447,0.05093,0.036715,0.0589923,0.0668977,0.03771,0.0457785,0.0627628,0,0,0,0.0381396,0.012593,0.0457616,0,0.044303,0.0549127,0,0,0,0,0,0,0,0,0.0313036,0.0109241,0.014357,0.0375118,0,0.044305,0.0381664,0.0202694,0.0316934,0.0324028,0
330,0.0505867,0,0,0,0.0428869,0,0.0316708,0,0,0,0.0109107,0,0,0.0391773,0.0420262,0.0279559,0.0157298,0.0404481,0.0248679,0.03821,0.0329581,0.0340107,0.0216524,0.0282404,0.0263415,0.0452795,0.0201522,0.0385213,0,0.0275128,0.0469693,0.0506001,0,0.021078,0,0.0241907,0.0486128,0.016806,0.034607,0.0504722,0.0371687,0.058998,0.0668026,0.038038,0.0458872,0.0627315,0,0,0,0.0381392,0.0129373,0.0460185,0,0.0440204,0.0546408,0,0,0,0,0,0,0,0,0.0313331,0.0111012,0.0144416,0.037569,0,0.044329,0.0381792,0.0206303,0.0317736,0.032272,0
331,0.0506761,0,0,0,0.0429553,0,0.0320202,0,0,0,0.0110184,0,0,0.0392159,0.0422495,0.0281533,0.0159179,0.0406161,0.0246731,0.0381101,0.0329937,0.0339373,0.0218306,0.0283326,0.0258822,0.0453284,0.0201091,0.0386549,0,0.0277992,0.0472112,0.0507965,0,0.0205297,0,0.0153636,0.0487837,0.0167165,0.0345878,0.0490912,0.0375242,0.0590152,0.0667587,0.0385928,0.0458791,0.0625378,0,0,0,0.0381653,0.0132569,0.0462347,0,0.0437063,0.0544995,0,0,0,0,0,0,0,0,0.031484,0.00686827,0.0144464,0.0376761,0,0.0443513,0.0381388,0,0.0318134,0.0322079,0
332,0.0505306,0,0,0,0.0428153,0,0.0322766,0,0,0,0.010893,0,0,0.0392426,0.0422248,0.0279507,0.0162426,0.0399787,0.0245967,0.0377463,0.0331211,0.034118,0.0221122,0.028426,0.0254294,0.0455529,0.0201638,0.0390307,0,0.0280462,0.0476912,0.0503305,0,0.0212648,0,0.0242517,0.0492296,0.0169465,0.0342392,0.0497286,0.03796,0.0590227,0.0667474,0.0386423,0.0459426,0.0624782,0,0,0,0.0383825,0.0135984,0.046442,0,0.0435109,0.0543416,0,0,0,0,0,0,0,0,0.0314947,0.0115156,0.0146362,0.0377725,0,0.0443802,0.0381734,0.0210418,0.0318522,0.0319083,0
333,0.0506508,0,0,0,0.0428323,0,0.0326165,0,0,0,0.0109128,0,0,0.0392226,0.0425024,0.028204,0.0164696,0.0401974,0.0244069,0.0376928,0.0332061,0.0341765,0.0222227,0.0284681,0.0249833,0.045445,0.0201726,0.0392206,0,0.0282332,0.0477325,0.0504871,0,0.0204727,0,0.0152241,0.0494201,0.0167884,0.0343743,0.0483407,0.0381621,0.0589569,0.0667917,0.0392452,0.0459913,0.062359,0,0,0,0.0383791,0.0138343,0.0465558,0,0.0433353,0.0541701,0,0,0,0,0,0,0,0,0.0317616,0.00695114,0.0145747,0.0378454,0,0.0444006,0.038105,0,0.0319493,0.0318357,0
334,0.0504341,0,0,0,0.0427706,0,0.0329118,0,0,0,0.0108086,0,0,0.0391625,0.0424788,0.0279129,0.0167273,0.0395474,0.0243304,0.0373974,0.0333447,0.0344116,0.0224707,0.028588,0.0246468,0.0455756,0.0201752,0.0395749,0,0.0284368,0.0479838,0.0500469,0,0.0212468,0,0.024458,0.0497287,0.0170985,0.0341364,0.0490841,0.0385262,0.0588961,0.0667049,0.0393096,0.0461896,0.0623634,0,0,0,0.0385054,0.0141475,0.0466755,0,0.0430738,0.0540528,0,0,0,0,0,0,0,0,0.0317847,0.0119547,0.0146411,0.0378109,0,0.0443774,0.0381611,0.0215883,0.0320429,0.0316417,0
335,0.0504021,0,0,0,0.042846,0,0.0331493,0,0,0,0.0107872,0,0,0.0390592,0.0426087,0.0280319,0.0168453,0.0394097,0.0242386,0.0372895,0.0335619,0.0345606,0.0226192,0.0287255,0.0244559,0.0456648,0.0201295,0.0395936,0,0.0285909,0.0482153,0.0499446,0,0.0210212,0,0.0247797,0.0498872,0.017164,0.0341311,0.0487232,0.0386402,0.0589454,0.0666338,0.039584,0.0462833,0.0622945,0,0,0,0.0385696,0.0144122,0.0466293,0,0.0428585,0.0539125,0,0,0,0,0,0,0,0,0.0319066,0.0121162,0.0146408,0.0377884,0,0.0444116,0.0381521,0.0220425,0.0321741,0.0316225,0
336,0.0503527,0,0,0,0.0429169,0,0.0333477,0,0,0,0.0107089,0,0,0.0389587,0.0427388,0.0283422,0.017199,0.0393132,0.0241619,0.0372182,0.0337777,0.0346143,0.0227263,0.0288469,0.0242096,0.0457726,0.0200467,0.0395971,0,0.0287624,0.0485475,0.0498435,0,0.0210561,0,0.0250052,0.050019,0.0171589,0.0340926,0.0484452,0.0386316,0.0590244,0.0667179,0.0398934,0.046354,0.0622574,0,0,0,0.0386682,0.0146623,0.0464331,0,0.0427454,0.0537684,0,0,0,0,0,0,0,0,0.0319663,0.0122838,0.014608,0.0377983,0,0.0444529,0.0382347,0.0222376,0.0322825,0.0316444,0
337,0.0505221,0,0,0,0.0430101,0,0.0335824,0,0,0,0.0107086,0,0,0.0388453,0.0429575,0.0285697,0.017511,0.0396375,0.023931,0.0372774,0.0336861,0.0345807,0.0227583,0.028945,0.0240037,0.0457943,0.0200036,0.039555,0,0.0289616,0.0487206,0.0500243,0,0.0204845,0,0.0153625,0.0499614,0.016946,0.0341809,0.0471826,0.0384769,0.0590736,0.0668184,0.0401817,0.0462424,0.0622032,0,0,0,0.0385416,0.0148982,0.0462481,0,0.042753,0.0535675,0,0,0,0,0,0,0,0,0.0321164,0.00731374,0.0143175,0.0378234,0,0.044445,0.0383121,0,0.0324077,0.0317422,0
338,0.050171,0,0,0,0.0430888,0,0.0337524,0,0,0,0.0106536,0,0,0.0387774,0.0428925,0.0282473,0.0178241,0.0391066,0.0237759,0.0370905,0.0336491,0.0346693,0.0227468,0.0288207,0.02388,0.0460159,0.0200848,0.0398213,0,0.02907,0.0491151,0.0497842,0,0.0211359,0,0.0250541,0.0499584,0.0172214,0.0338984,0.0479633,0.0385289,0.0591221,0.0669259,0.0403653,0.0462804,0.0622247,0,0,0,0.0385729,0.0151056,0.0462858,0,0.0424732,0.053451,0,0,0,0,0,0,0,0,0.0319995,0.0125235,0.0144289,0.037853,0,0.0444988,0.038498,0.022361,0.0321923,0.0318761,0
339,0.050157,0,0,0,0.0431181,0,0.0340175,0,0,0,0.0106708,0,0,0.0387515,0.0429451,0.0282174,0.0179443,0.0389718,0.0234835,0.0371005,0.0337134,0.0346801,0.0225379,0.0285767,0.0237951,0.0462454,0.0201644,0.0397638,0,0.0290971,0.0492873,0.0498171,0,0.0207524,0,0.0251773,0.0498397,0.0172292,0.0338029,0.0476977,0.0384831,0.0591362,0.0669551,0.0405183,0.0464189,0.0621668,0,0,0,0.0386733,0.0152948,0.046248,0,0.042371,0.0533781,0,0,0,0,0,0,0,0,0.0320161,0.0125825,0.0144617,0.0379624,0,0.0446065,0.0385691,0.0227069,0.0317383,0.0323545,0
340,0.0504572,0,0,0,0.0430864,0,0.0344577,0,0,0,0.0107597,0,0,0.0387276,0.0430968,0.0284843,0.0179666,0.0392007,0.0230655,0.0373183,0.0337462,0.0347759,0.0222793,0.0283402,0.0235891,0.0464622,0.0202028,0.0393341,0,0.0292525,0.0492671,0.0500864,0,0.0202351,0,0.0143518,0.0497765,0.0168878,0.0338371,0.0465731,0.0381968,0.0591902,0.0669276,0.0406635,0.0463491,0.0621241,0,0,0,0.0387319,0.0155081,0.0459733,0,0.0426827,0.0532093,0,0,0,0,0,0,0,0,0.0321953,0.00726296,0.0140776,0.0381552,0,0.0446587,0.0385744,0,0.0314274,0.0329008,0
341,0.0501009,0,0,0,0.0431678,0,0.0347863,0,0,0,0.0106952,0,0,0.0386916,0.0429651,0.0281391,0.0180324,0.0386889,0.0228066,0.0371395,0.0338619,0.0351788,0.022133,0.02806,0.0238607,0.0468247,0.0202434,0.0396699,0,0.0292502,0.049559,0.0499652,0,0.0205759,0,0.025252,0.0498147,0.017127,0.0335212,0.047362,0.0383678,0.0592148,0.0669981,0.0407806,0.0465063,0.0621275,0,0,0,0.0389759,0.0155999,0.0461904,0,0.0422873,0.0532577,0,0,0,0,0,0,0,0,0.0320079,0.0127757,0.0143531,0.0381117,0,0.0447343,0.0386349,0.0229101,0.0310714,0.0335189,0
342,0.0500854,0,0,0,0.0431988,0,0.0351725,0,0,0,0.0106867,0,0,0.0386423,0.043019,0.0282539,0.0182175,0.0386285,0.0224457,0.0371122,0.0338651,0.0352359,0.0219684,0.0278495,0.0240269,0.0470614,0.0203148,0.0396985,0,0.0293659,0.0496708,0.0500548,0,0.0204911,0,0.0253186,0.0497868,0.0170932,0.0333469,0.0471758,0.0383468,0.0592912,0.0670471,0.0410218,0.0465586,0.0621359,0,0,0,0.0391153,0.0157056,0.0462039,0,0.0422365,0.0531766,0,0,0,0,0,0,0,0,0.0320104,0.0128258,0.0142412,0.0381423,0,0.0447807,0.038622,0.0231045,0.0308732,0.0340292,0
343,0.0500533,0,0,0,0.0432417,0,0.0355656,0,0,0,0.0107012,0,0,0.038631,0.0431251,0.0283348,0.0182918,0.0385703,0.0221163,0.0370819,0.033821,0.0351269,0.0218825,0.0277165,0.0240858,0.0472709,0.0203483,0.0397571,0,0.0294339,0.049793,0.0501136,0,0.0203773,0,0.0253452,0.0497886,0.017086,0.0331638,0.0470122,0.0383987,0.0593403,0.0670603,0.0412732,0.0466313,0.0621315,0,0,0,0.0392217,0.0158389,0.0462487,0,0.0421684,0.0531517,0,0,0,0,0,0,0,0,0.0319728,0.012829,0.0141497,0.0381955,0,0.0448255,0.0386548,0.0234849,0.0306792,0.0344073,0
344,0.0500032,0,0,0,0.0432641,0,0.0360363,0,0,0,0.0106423,0,0,0.0386319,0.0431827,0.0283356,0.0183331,0.0385065,0.0218011,0.0370606,0.0337478,0.035203,0.0217584,0.0275488,0.0240545,0.0474605,0.0203462,0.039902,0,0.0295243,0.04991,0.0501714,0,0.0202959,0,0.0253832,0.0498782,0.0170809,0.0330019,0.0468745,0.0385225,0.0593441,0.067168,0.0414166,0.046696,0.0620481,0,0,0,0.0393086,0.0159952,0.0462934,0,0.042152,0.0531666,0,0,0,0,0,0,0,0,0.0318272,0.0128243,0.0140568,0.0382516,0,0.0448452,0.0386194,0.0236487,0.0305742,0.0347565,0
345,0.049968,0,0,0,0.0432726,0,0.0364131,0,0,0,0.0105605,0,0,0.038607,0.0432298,0.0282411,0.018375,0.0383983,0.0214724,0.0370326,0.0337244,0.0352863,0.021711,0.0274246,0.0240335,0.0476156,0.0203339,0.0397912,0,0.0296326,0.0500624,0.0502073,0,0.0202257,0,0.02545,0.0499835,0.0170545,0.0328595,0.0467877,0.0386798,0.0593509,0.0672967,0.0414846,0.0467364,0.0619508,0,0,0,0.0394765,0.0161633,0.0463003,0,0.0420936,0.0531426,0,0,0,0,0,0,0,0,0.0318355,0.0127572,0.0140322,0.0382984,0,0.0448675,0.0386744,0.0236294,0.0305737,0.035071,0
346,0.0499904,0,0,0,0.0432792,0,0.0365667,0,0,0,0.0105178,0,0,0.0385547,0.0432746,0.0283007,0.0184433,0.0383456,0.0212867,0.0369689,0.0337911,0.0353324,0.0217624,0.0274141,0.0240631,0.0477184,0.0203383,0.0396712,0,0.0297346,0.0502724,0.0501806,0,0.0201482,0,0.0255519,0.0500604,0.017016,0.0327506,0.0467164,0.038769,0.059403,0.0673113,0.0416308,0.0467915,0.0619446,0,0,0,0.039568,0.0163489,0.046293,0,0.0420278,0.053178,0,0,0,0,0,0,0,0,0.0319975,0.0126704,0.0139865,0.0383416,0,0.0449339,0.038796,0.0236065,0.0305869,0.0351954,0
347,0.0499344,0,0,0,0.0434417,0,0.0341901,0,0,0,0.010275,0,0,0.0386621,0.0434527,0.0294084,0.0171013,0.0382691,0.021435,0.0369923,0.0344074,0.0360139,0.0238947,0.0304059,0.0233962,0.0478941,0.0202148,0.0357863,0,0.0275415,0.0505172,0.0497902,0,0.0198252,0,0.0260888,0.0502293,0.0167172,0.0321525,0.0465863,0.0386795,0.0603501,0.0675779,0.0417705,0.0471181,0.0618838,0,0,0,0.0395213,0.0177944,0.0456346,0,0.0420911,0.0524866,0,0,0,0,0,0,0,0,0.0312877,0.0132301,0.012543,0.0401529,0,0.0460441,0.0391843,0.023032,0.0319246,0.032211,0
348,0.0499617,0,0,0,0.0434144,0,0.0343251,0,0,0,0.0102973,0,0,0.0386366,0.0435322,0.0294961,0.0171831,0.0382423,0.0212856,0.0369917,0.0344622,0.0360183,0.023946,0.0304306,0.0232772,0.0480136,0.0201894,0.035803,0,0.0276742,0.0506091,0.0497313,0,0.0196156,0,0.026156,0.0502422,0.0168751,0.0320829,0.0465431,0.0387039,0.0604693,0.0676803,0.0419927,0.0471934,0.0619548,0,0,0,0.0395435,0.0179692,0.0456509,0,0.0420753,0.0524823,0,0,0,0,0,0,0,0,0.031322,0.0132097,0.01263,0.0401953,0,0.0460949,0.0391113,0.0231279,0.0319201,0.0322209,0
349,0.0499969,0,0,0,0.0433708,0,0.0343933,0,0,0,0.0103211,0,0,0.0386037,0.0435793,0.029357,0.0172146,0.0382218,0.0211551,0.0369808,0.034509,0.036024,0.0239872,0.0304299,0.0232449,0.04808,0.0201634,0.0357974,0,0.0277707,0.0506868,0.0497203,0,0.01941,0,0.0261788,0.0502498,0.0168471,0.0320286,0.0465368,0.0387339,0.0605186,0.0678039,0.0420432,0.0472785,0.0619706,0,0,0,0.039487,0.018159,0.0456162,0,0.0420405,0.0524427,0,0,0,0,0,0,0,0,0.0313423,0.0131664,0.0126256,0.0402681,0,0.046184,0.0390072,0.0232121,0.0318894,0.0322287,0
