Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x69,x70,x71,x72,RASI
217,0,0,0,0,0,0,0.0191102,0.00644746,0,0,0,0.0113982,0.0160148,0.0141648,0,0,0.00724646,0,0.0204347,0.00545867,0.0383118,0.0172333,0.0184977,0.00514942,0.00692154,0.0128649,0.0263882,0.0250188,0.022863,0.0403921,0.00437093,0.00685433,0.00863349,0.0240054,0.0134624,0.00711919,0.0111746,0.00230298,0.0265707,0.014894,0.0129762,0.0212193,0,0,0.0322891,0,0.0117033,0.0206709,0.0435347,0.0303887,0.0124363,0.0322077,0.0123021,0.0121596,0.0375477,0.0168637,0.0566608,0.0494686,0.0110568,0.0269343,0.00476468,0.0173279,0.0412655,0.0179855,0.00811278,0.00844353,0.00683954,0.0192915,0,0,0,0,0
218,0,0,0,0,0,0,0.0191912,0.006204,0,0,0,0.0120666,0.0160164,0.0144008,0,0,0.00737339,0,0.0204109,0.0055263,0.0381411,0.0169321,0.0184161,0.00652542,0.00770624,0.0129972,0.0261605,0.0252259,0.0223839,0.039847,0.00397585,0.00651029,0.00835276,0.0241614,0.0143536,0.00726906,0.0111406,0.00229293,0.0264443,0.0149308,0.0127093,0.0213365,0,0,0.0324018,0,0.0117362,0.0206961,0.0431904,0.0293283,0.012053,0.0331857,0.0112222,0.0123013,0.0377881,0.0170762,0.0571014,0.0497527,0.0112858,0.026599,0.00469351,0.0174499,0.0403463,0.0180752,0.00799011,0.00826943,0.0067446,0.0192729,0,0,0,0,0
219,0,0,0,0,0,0,0.0192855,0.00603248,0,0,0,0.0120162,0.0160067,0.014876,0,0,0.00736275,0,0.0204008,0.00550241,0.0381498,0.0178306,0.0183184,0.0072764,0.00848605,0.0130609,0.0259751,0.0253883,0.0219177,0.0393359,0.00376144,0.00651525,0.00815898,0.0242614,0.0144323,0.00732012,0.0111228,0.00233594,0.0257827,0.0150216,0.0123878,0.0215244,0,0,0.0324045,0,0.0118163,0.0207663,0.0430181,0.0280989,0.0115186,0.033962,0.0102534,0.0125119,0.0378403,0.0173411,0.0575306,0.050005,0.0115148,0.0262129,0.00468283,0.0173939,0.039001,0.0182164,0.0079606,0.0080975,0.00667779,0.0193197,0,0,0,0,0
220,0,0,0,0,0,0,0.019436,0.00596654,0,0,0,0.0115988,0.0159967,0.0155663,0,0,0.00730211,0,0.0204048,0.00543804,0.0382991,0.0191119,0.0181718,0.00759206,0.00918744,0.0130898,0.0258736,0.0254722,0.0216505,0.0387779,0.00345134,0.00666812,0.00844127,0.0241595,0.0139945,0.00725854,0.0111226,0.00234478,0.0248333,0.015127,0.0120816,0.021781,0,0,0.0323871,0,0.0119146,0.0209452,0.0430029,0.0268146,0.0109465,0.0346805,0.00945924,0.0127443,0.0380286,0.0176569,0.0578994,0.0502069,0.0116656,0.0258943,0.00465531,0.0170199,0.0373735,0.0184263,0.00801124,0.00826548,0.00661613,0.0193885,0,0,0,0,0
221,0,0,0,0,0,0,0.0195928,0.00597432,0,0,0,0.0109481,0.0160177,0.0159319,0,0,0.0072142,0,0.0203719,0.00531164,0.038489,0.0201207,0.0179603,0.00773261,0.00974327,0.0131011,0.025793,0.0254187,0.0213063,0.0381101,0.00337233,0.00675628,0.00874422,0.0239221,0.0131501,0.00715196,0.0110996,0.00233052,0.0241106,0.0151317,0.0117813,0.0219932,0,0,0.0324031,0,0.0119209,0.0211821,0.0430805,0.0256102,0.0104307,0.0354044,0.00880075,0.012981,0.0382701,0.0179509,0.0581878,0.0503811,0.0116624,0.025602,0.00467674,0.0163134,0.0356803,0.0185777,0.00791397,0.00842608,0.00662594,0.0193625,0,0,0,0,0
222,0,0,0,0,0,0,0.0197276,0.00602096,0,0,0,0.0101826,0.0160535,0.0160131,0,0,0.00716621,0,0.0203188,0.00519929,0.038589,0.0202759,0.0176833,0.0078507,0.0100162,0.013167,0.0257244,0.0251851,0.0208769,0.0372923,0.00346443,0.00666098,0.00911377,0.0235384,0.0122395,0.0070698,0.0110504,0.00231293,0.0236703,0.0151211,0.011465,0.0221369,0,0,0.0324374,0,0.0119009,0.0212216,0.0431202,0.024506,0.0099002,0.0361785,0.00830516,0.0131407,0.0385464,0.0181415,0.0583967,0.0505688,0.0118199,0.0252995,0.00484633,0.015409,0.0341732,0.0186514,0.0078449,0.0084558,0.00663226,0.0194934,0,0,0,0,0
223,0,0,0,0,0,0,0.0198642,0.00612736,0,0,0,0.00940133,0.0161039,0.0157452,0,0,0.00714322,0,0.0203005,0.00508494,0.0386036,0.0200513,0.0173827,0.00799333,0.0101298,0.0132216,0.0256703,0.0247966,0.0204621,0.036434,0.00367968,0.00646432,0.00930632,0.0230684,0.0117686,0.00696305,0.0109931,0.00226976,0.02336,0.0150248,0.0112715,0.0222533,0,0,0.0324766,0,0.0117955,0.0212864,0.0431299,0.0233977,0.00937367,0.0369674,0.0079191,0.0131523,0.0387423,0.018277,0.0585786,0.0507901,0.0119569,0.0250052,0.00509422,0.0145686,0.0328374,0.0186431,0.00773495,0.00826332,0.00663461,0.0197206,0,0,0,0,0
224,0,0,0,0,0,0,0.0199975,0.00624138,0,0,0,0.00888368,0.0161449,0.0154558,0,0,0.00722231,0,0.0202991,0.00503429,0.0385876,0.0197612,0.0170553,0.00812917,0.010008,0.0132499,0.0256754,0.0243125,0.0201412,0.0355971,0.00395613,0.00619379,0.00934683,0.0225053,0.0120478,0.00694989,0.0109677,0.00216762,0.0230192,0.0150857,0.0111739,0.0223402,0,0,0.0322121,0,0.0118467,0.0209867,0.0431703,0.0222114,0.00892457,0.0376083,0.00762742,0.0130426,0.0388742,0.0184525,0.0587913,0.0510622,0.0120166,0.0247922,0.00531576,0.0138512,0.0317265,0.0184588,0.00781575,0.00829928,0.0066517,0.0198668,0,0,0,0,0
225,0,0,0,0,0,0,0.0201177,0.00635461,0,0,0,0.00922506,0.0161431,0.0153316,0,0,0.00735142,0,0.0202795,0.00508858,0.0386058,0.0198298,0.0166928,0.00823716,0.0097652,0.0132364,0.0257859,0.023813,0.0198358,0.0348485,0.00424863,0.00593115,0.00950293,0.0219015,0.0130251,0.00702053,0.0109561,0.0021371,0.0227297,0.0151624,0.0111679,0.0223863,0,0,0.0320415,0,0.0119201,0.0205751,0.0432688,0.021067,0.00861189,0.0380996,0.00734215,0.0128665,0.0389213,0.0187137,0.0591083,0.0513344,0.0120623,0.0245925,0.00547871,0.0133492,0.0306974,0.0183255,0.00805131,0.00834901,0.00672704,0.0199092,0,0,0,0,0
226,0,0,0,0,0,0,0.0202151,0.00644201,0,0,0,0.0101662,0.0161606,0.0154073,0,0,0.00737259,0,0.0202527,0.00510366,0.0386396,0.0203053,0.0162835,0.00831123,0.00939631,0.0132118,0.0260016,0.0233431,0.0195057,0.0341061,0.00450551,0.00542014,0.00979312,0.0212424,0.0141384,0.00707155,0.0109336,0.00211043,0.0227039,0.0150848,0.0109292,0.022347,0,0,0.0320876,0,0.0118534,0.0202246,0.0433915,0.0199495,0.00836312,0.0384867,0.00708073,0.0126487,0.0389985,0.0190675,0.0594674,0.051541,0.0121813,0.0243924,0.00564883,0.0130627,0.0298579,0.0182026,0.00805558,0.00844816,0.00683923,0.0200824,0,0,0,0,0
227,0,0,0,0,0,0,0.0202646,0.00651177,0,0,0,0.0111594,0.0161985,0.0155531,0,0,0.00721926,0,0.0202213,0.00501979,0.038663,0.0209602,0.0157789,0.00808139,0.00906511,0.0131364,0.0262705,0.0229218,0.0191883,0.0333111,0.00477673,0.00487202,0.0100749,0.0205557,0.0151638,0.00706561,0.0109062,0.00206039,0.0226135,0.0150177,0.0107127,0.0223275,0,0,0.0321016,0,0.0118021,0.0201465,0.0435397,0.0188711,0.00815808,0.038825,0.00686653,0.0123883,0.0390418,0.0194414,0.059806,0.0517539,0.0123636,0.0242139,0.00583255,0.0128855,0.0294071,0.0179954,0.00804471,0.00849675,0.0069046,0.0203062,0,0,0,0,0
228,0,0,0,0,0,0,0.0202296,0.00665303,0,0,0,0.0118952,0.0162441,0.0157582,0,0,0.00698637,0,0.0202477,0.00486401,0.0386357,0.0215551,0.0152185,0.00751178,0.00885829,0.0129343,0.0265742,0.0225833,0.0189515,0.0325318,0.00501924,0.00435542,0.0104125,0.0198708,0.0157808,0.00699128,0.0109142,0.00206196,0.0226212,0.0150303,0.0105688,0.0223143,0,0,0.0322403,0,0.0118091,0.0200288,0.0436834,0.0180008,0.00798396,0.03919,0.00666929,0.0121645,0.039078,0.0197558,0.0601839,0.0518705,0.0125678,0.024,0.00604137,0.0126354,0.0291257,0.0178247,0.00806828,0.00859541,0.00672892,0.020285,0,0,0,0,0
229,0,0,0,0,0,0,0.0201742,0.00685188,0,0,0,0.0124189,0.0162819,0.0164694,0,0,0.00680205,0,0.0202839,0.00471742,0.0385122,0.0227784,0.0146753,0.00671036,0.00877114,0.0125976,0.0268708,0.0223291,0.0189267,0.0317776,0.00525819,0.00417259,0.0109622,0.0191502,0.016083,0.00684403,0.0109173,0.00203294,0.0227711,0.0150626,0.0105027,0.0223636,0,0,0.0324093,0,0.0118378,0.0201628,0.0437926,0.0173723,0.00788661,0.0396377,0.00650318,0.0119978,0.0391193,0.0199638,0.060456,0.0519669,0.0127728,0.0237402,0.00630124,0.0123582,0.0288612,0.0176745,0.00812419,0.00872634,0.00616132,0.0202152,0,0,0,0,0
230,0,0,0,0,0,0,0.0201641,0.0070664,0,0,0,0.0128084,0.0163089,0.0176766,0,0,0.00665644,0,0.0202883,0.00460629,0.0382979,0.0246518,0.0141827,0.00588133,0.00878646,0.0123147,0.0271352,0.0221047,0.0189562,0.0310699,0.00558678,0.00435368,0.0118005,0.0184101,0.0161998,0.00666743,0.010901,0.00206335,0.0229653,0.0151566,0.0105811,0.0223473,0,0,0.0325284,0,0.0119312,0.0203757,0.0438772,0.0169737,0.00775583,0.0401096,0.00639358,0.0118574,0.0393204,0.0201093,0.0606755,0.0520137,0.0129375,0.0234674,0.00651042,0.0121333,0.0286964,0.017482,0.00819495,0.00884162,0.00620032,0.02013,0,0,0,0,0
231,0,0,0,0,0,0,0.0202209,0.00725942,0,0,0,0.0132338,0.0163258,0.0191746,0,0,0.00656017,0,0.0202624,0.00456482,0.0380274,0.0266853,0.0137689,0.00543824,0.00880664,0.0121563,0.0273365,0.0220128,0.0190324,0.0304808,0.00599501,0.00464345,0.0126192,0.0177465,0.0162244,0.00647306,0.010875,0.00206756,0.0231214,0.0151624,0.0107405,0.0222753,0,0,0.0327314,0,0.0119393,0.020524,0.0439608,0.0167194,0.00755598,0.0405662,0.00635455,0.0117229,0.0396803,0.0202282,0.0608628,0.0521185,0.0130693,0.0232143,0.00671106,0.0119111,0.0285765,0.0174458,0.00826261,0.00885032,0.0067697,0.0201026,0,0,0,0,0
232,0,0,0,0,0,0,0.0203165,0.00744706,0,0,0,0.0137056,0.016345,0.020684,0,0,0.00658942,0,0.0202674,0.00457012,0.0378288,0.0287643,0.0134288,0.00524257,0.00865999,0.0121181,0.0274312,0.0219613,0.0190278,0.0300751,0.00622395,0.00484792,0.0132052,0.0172254,0.0161425,0.00639993,0.0108816,0.00206846,0.0231546,0.0150577,0.0107911,0.0223606,0,0,0.0329358,0,0.0118414,0.0205599,0.0439939,0.0165305,0.00743917,0.0409599,0.00649283,0.0116979,0.0399126,0.0202967,0.0609925,0.052176,0.0132011,0.0229642,0.00691278,0.011704,0.028423,0.0174122,0.00817802,0.0087049,0.00684935,0.0201471,0,0,0,0,0
233,0,0,0,0,0,0,0.0204409,0.00757954,0,0,0,0.0136612,0.0163555,0.0221061,0,0,0.00667564,0,0.0202601,0.00459085,0.0377489,0.0311229,0.0131163,0.00545484,0.00846671,0.0120812,0.0273629,0.0217371,0.0188525,0.0298877,0.00624388,0.00512435,0.0134742,0.0169559,0.0159977,0.0064636,0.0108644,0.00203379,0.0231938,0.0150301,0.0109558,0.0224988,0,0,0.0330027,0,0.0118167,0.0205363,0.0439327,0.0164575,0.0074338,0.041318,0.0067392,0.0117165,0.0399038,0.0203158,0.0611094,0.0521377,0.0132244,0.0227661,0.00707109,0.0115543,0.0282402,0.0173476,0.00814435,0.00861866,0.00640159,0.0202449,0,0,0,0,0
234,0,0,0,0,0,0,0.0206096,0.00764978,0,0,0,0.0137761,0.0163408,0.0233078,0,0,0.00667221,0,0.0202251,0.00459164,0.037829,0.0332341,0.0128057,0.00603597,0.00816259,0.0120341,0.0270688,0.0212958,0.0184988,0.0299151,0.00604474,0.00544362,0.0132339,0.0169809,0.0158508,0.00655914,0.0108323,0.00203721,0.0232686,0.0150783,0.0111241,0.0226258,0,0,0.0331609,0,0.011854,0.02059,0.0438221,0.0165283,0.00735586,0.041623,0.00707699,0.0116909,0.0399625,0.0203273,0.0611517,0.0521631,0.0132375,0.0226223,0.00714661,0.0114893,0.028142,0.0174334,0.00816176,0.00859811,0.00641942,0.0205504,0,0,0,0,0
235,0,0,0,0,0,0,0.0208406,0.00769801,0,0,0,0.0140621,0.0163364,0.0235658,0,0,0.00650002,0,0.0201922,0.0045587,0.0380997,0.0345839,0.0124398,0.00671369,0.00774882,0.0119764,0.0265613,0.020704,0.0179571,0.0301984,0.00569828,0.00526231,0.0128981,0.0173657,0.0157754,0.00657391,0.010821,0.00200489,0.0233184,0.0152176,0.0112394,0.0228039,0,0,0.0334696,0,0.0119697,0.0207961,0.0436725,0.0166106,0.00728174,0.0419333,0.00750532,0.0116921,0.0399709,0.0203176,0.061153,0.0521898,0.0133125,0.022509,0.00723034,0.0115453,0.0281089,0.0176329,0.00817809,0.00860854,0.00693601,0.0209992,0,0,0,0,0
236,0,0,0,0,0,0,0.0210317,0.00776074,0,0,0,0.0147031,0.0163556,0.0231413,0,0,0.00619145,0,0.0202038,0.00447856,0.0385172,0.0349566,0.0120564,0.00751011,0.00745266,0.0118208,0.0260003,0.0202147,0.0174339,0.0307543,0.0050112,0.00471722,0.0124164,0.0180478,0.0166357,0.00643743,0.0108234,0.0019777,0.0233756,0.0153868,0.0113482,0.0230597,0,0,0.033805,0,0.0121196,0.0210816,0.0435261,0.0167454,0.00735676,0.0422092,0.0080766,0.0117831,0.0398168,0.0202728,0.0611827,0.0520828,0.0133488,0.0224038,0.00726675,0.0116795,0.0281566,0.0180162,0.00835573,0.00864202,0.00722367,0.0213358,0,0,0,0,0
237,0,0,0,0,0,0,0.0211744,0.00785491,0,0,0,0.0165092,0.0163667,0.0229218,0,0,0.00585684,0,0.0202111,0.00435711,0.0390125,0.0346214,0.0116727,0.00852804,0.00718347,0.011516,0.0254602,0.0198436,0.0170476,0.031548,0.00400111,0.00424159,0.0119599,0.0190572,0.0185868,0.00625376,0.0107949,0.00200033,0.0235221,0.0154379,0.0114383,0.0234403,0,0,0.0344052,0,0.0121599,0.0216023,0.043365,0.0168751,0.00754635,0.0424421,0.00883474,0.0119651,0.0398459,0.0201882,0.0611854,0.0518802,0.0132865,0.02233,0.00729562,0.011831,0.0284003,0.0185157,0.00850221,0.00855668,0.0073448,0.0214525,0,0,0,0,0
238,0,0,0,0,0,0,0.0212637,0.0079786,0,0,0,0.0192442,0.0164,0.0235075,0,0,0.00554124,0,0.0202408,0.00424189,0.0395535,0.0346076,0.0113395,0.00981801,0.00664547,0.0111237,0.0251383,0.0195412,0.0168243,0.0325746,0.0030204,0.00421301,0.0116052,0.0203444,0.0210062,0.00596164,0.0107603,0.00200776,0.0236925,0.0155081,0.0114964,0.0238153,0,0,0.0350695,0,0.0122057,0.022116,0.0432544,0.017013,0.00771242,0.0425478,0.00979962,0.0122593,0.0399875,0.0200987,0.0611701,0.0517072,0.0132231,0.0223331,0.00734336,0.0120053,0.0287862,0.0189756,0.00852131,0.00841972,0.0074954,0.0214309,0,0,0,0,0
239,0,0,0,0,0,0,0.0213189,0.00811531,0,0,0,0.022701,0.0164153,0.0244169,0,0,0.00536478,0,0.0202149,0.00419352,0.0401703,0.0350175,0.0111231,0.0110532,0.00630699,0.0108106,0.0251771,0.0193044,0.0167178,0.0339179,0.00208684,0.00466218,0.0113567,0.0219471,0.0242386,0.0053914,0.0107811,0.00202929,0.0238036,0.0156044,0.0115211,0.0238691,0,0,0.0357283,0,0.0122789,0.0225763,0.04321,0.0170818,0.00789791,0.0424621,0.0108972,0.012646,0.0399798,0.019967,0.0610808,0.0516236,0.0131201,0.0224107,0.0072684,0.0121788,0.0292334,0.0194421,0.00844445,0.00834299,0.00769645,0.0212761,0,0,0,0,0
240,0,0,0,0,0,0,0.021448,0.00830925,0,0,0,0.0262372,0.0164358,0.0252944,0,0,0.00531994,0,0.0201687,0.00418372,0.0407258,0.0355784,0.0109861,0.0115414,0.00603759,0.010675,0.0253189,0.0191957,0.0168008,0.035385,0.00211403,0.00576374,0.0114569,0.023707,0.0278807,0.00501742,0.0107764,0.00209461,0.0239492,0.0156912,0.0114243,0.0239045,0,0,0.0362253,0,0.0123426,0.0229116,0.0432566,0.0170422,0.00807283,0.0422658,0.0120868,0.0130168,0.0397568,0.0197857,0.0609049,0.0514997,0.0129303,0.0225688,0.00717077,0.0123598,0.0296728,0.0198937,0.00836295,0.00823362,0.00785022,0.0211344,0,0,0,0,0
241,0,0,0,0,0,0,0.0217216,0.00860896,0,0,0,0.0295015,0.0164709,0.0258522,0,0,0.00536296,0,0.0201249,0.00423682,0.0411544,0.0360955,0.010917,0.0114825,0.00588807,0.0106841,0.0257569,0.0193849,0.0170722,0.0368952,0.00401606,0.00720669,0.0119404,0.0256151,0.0311261,0.0049141,0.0107608,0.00215479,0.0240204,0.0158725,0.011218,0.0241118,0,0,0.0364635,0,0.0124893,0.0231699,0.0434146,0.0169644,0.00830137,0.0419135,0.0134557,0.0133747,0.0394683,0.0195403,0.0606711,0.0512841,0.0127231,0.0227783,0.00710938,0.0125517,0.0299906,0.0202384,0.00840384,0.00811216,0.00799239,0.0211701,0,0,0,0,0
242,0,0,0,0,0,0,0.0219873,0.009084,0,0,0,0.0319634,0.0164747,0.0258306,0,0,0.0054184,0,0.0201231,0.0042776,0.0415652,0.0356313,0.0109513,0.0115036,0.00600906,0.0107323,0.0266639,0.0197497,0.0172086,0.0383893,0.00665838,0.0091353,0.012531,0.0276669,0.0343112,0.00491214,0.0108004,0.00208791,0.0239477,0.0161595,0.0112348,0.0245717,0,0,0.0367313,0,0.0127429,0.0234875,0.0435954,0.0170291,0.00853066,0.0414841,0.014919,0.0137406,0.0393093,0.0192966,0.0603801,0.0510927,0.0124131,0.02294,0.00702556,0.0128512,0.0301811,0.0205376,0.00863669,0.0081186,0.00825936,0.0213879,0,0,0,0,0
243,0,0,0,0,0,0,0.0225106,0.00969094,0,0,0,0.0339451,0.0164698,0.0254239,0,0,0.00547044,0,0.0201557,0.00435572,0.0419147,0.0339674,0.0109524,0.0122341,0.00652362,0.0107469,0.0280574,0.0203765,0.0170923,0.0397722,0.00942644,0.0111795,0.0130552,0.0299043,0.0369362,0.00494213,0.010895,0.00197458,0.0238092,0.0162381,0.01123,0.0252508,0,0,0.0369822,0,0.0128129,0.0236931,0.0436757,0.0170591,0.00872893,0.0411672,0.0164464,0.0141616,0.0392579,0.0190906,0.0601362,0.0508953,0.0121349,0.0229823,0.00695167,0.0131624,0.0303789,0.0209141,0.00874472,0.00809621,0.00871251,0.0218599,0,0,0,0,0
244,0,0,0,0,0,0,0.0231196,0.0103671,0,0,0,0.0359049,0.0164388,0.0257131,0,0,0.00557783,0,0.0201515,0.00439082,0.0423486,0.032452,0.010983,0.0134753,0.00745262,0.0106773,0.029398,0.0212992,0.0170075,0.0411278,0.0120074,0.0132745,0.0136958,0.0320232,0.0391624,0.00478584,0.0108986,0.00194521,0.0237581,0.0161794,0.0111057,0.025978,0,0,0.0370777,0,0.0127526,0.0237036,0.0436929,0.0170549,0.00890674,0.0408717,0.0178569,0.0145374,0.0391298,0.0188957,0.0599325,0.0508397,0.0119247,0.0229298,0.0066376,0.0134209,0.0306709,0.0212726,0.00863963,0.00807244,0.00928662,0.0224224,0,0,0,0,0
245,0,0,0,0,0,0,0.023582,0.0109693,0,0,0,0.0377302,0.0164125,0.0274093,0,0,0.00567415,0,0.0201705,0.00437729,0.0429069,0.0328498,0.0111761,0.0146599,0.00839181,0.0105652,0.0298885,0.0218005,0.0174838,0.0424282,0.0139275,0.0152365,0.0145094,0.0334233,0.0409627,0.00462289,0.0109008,0.00188734,0.023991,0.0160785,0.0110262,0.0265536,0,0,0.0369625,0,0.0126482,0.0235399,0.0436916,0.0171329,0.00902402,0.040462,0.0190614,0.0148158,0.0392072,0.0187143,0.0597835,0.0506149,0.0117675,0.0228018,0.00661817,0.0136842,0.0310311,0.0214892,0.00840439,0.0079691,0.00981469,0.0229596,0,0,0,0,0
246,0,0,0,0,0,0,0.0237159,0.0113485,0,0,0,0.0390232,0.0164204,0.030066,0,0,0.00562417,0,0.0201714,0.00434885,0.043266,0.0358807,0.011447,0.0158317,0.00904162,0.0104231,0.0293885,0.0215673,0.0177278,0.0434015,0.01522,0.0165776,0.0153333,0.0338302,0.0418188,0.00451494,0.010881,0.00188934,0.0242627,0.0160699,0.0110604,0.0268346,0,0,0.0366996,0,0.0126323,0.0233957,0.043777,0.0171631,0.00910803,0.040164,0.019915,0.0149252,0.0390912,0.0184798,0.0596562,0.0504263,0.0117568,0.0226599,0.00675206,0.0139227,0.0313904,0.0214192,0.008342,0.00787693,0.0101789,0.0231641,0,0,0,0,0
247,0,0,0,0,0,0,0.0236873,0.0114765,0,0,0,0.0390476,0.0164325,0.0317351,0,0,0.00545868,0,0.020152,0.00434209,0.0431239,0.0386568,0.0115591,0.0164429,0.00920401,0.0102497,0.0286691,0.0209226,0.0175867,0.0436084,0.0155898,0.0169245,0.0156753,0.0335417,0.0412654,0.00436684,0.0108508,0.00187957,0.0246061,0.0160824,0.0111318,0.026856,0,0,0.0364233,0,0.0126364,0.0232761,0.0438622,0.0171771,0.00894976,0.0400368,0.0203042,0.0147885,0.0389018,0.0182595,0.0595183,0.0504133,0.0118125,0.0223411,0.006987,0.0141048,0.0316902,0.0211403,0.00834323,0.0078991,0.0103743,0.0230885,0,0,0,0,0
248,0,0,0,0,0,0,0.0236192,0.0114455,0,0,0,0.0378668,0.0164861,0.0311569,0,0,0.00533537,0,0.0201304,0.00434515,0.0426005,0.0383775,0.0113566,0.0159783,0.00929399,0.0100897,0.0285192,0.0205411,0.0171784,0.0429401,0.0146347,0.0161436,0.0154202,0.0329939,0.0404426,0.00413334,0.0108571,0.00188292,0.0250958,0.0160451,0.0112103,0.0268235,0,0,0.0364427,0,0.0126048,0.0232762,0.0437728,0.0170555,0.00874198,0.0400491,0.0204632,0.0145876,0.0387366,0.018138,0.0595306,0.0503602,0.0119843,0.0217408,0.00738144,0.014116,0.0319557,0.0211134,0.00843104,0.00788776,0.0104465,0.022912,0,0,0,0,0
249,0,0,0,0,0,0,0.0236222,0.0113155,0,0,0,0.0369003,0.0165481,0.028958,0,0,0.00521341,0,0.0200616,0.00435395,0.0420191,0.0352967,0.0109042,0.0144664,0.00933911,0.00994694,0.0288103,0.0206928,0.0168725,0.0416135,0.0124015,0.0141192,0.0145517,0.032185,0.0402311,0.00387705,0.0108232,0.00188794,0.0258378,0.0160405,0.0114284,0.0268614,0,0,0.0365577,0,0.012599,0.0233893,0.0436421,0.0169099,0.00849982,0.0402012,0.020399,0.0144669,0.038674,0.0180985,0.059703,0.0502327,0.0120947,0.0210212,0.00792964,0.0139885,0.0323443,0.0210931,0.00849869,0.00787183,0.0104544,0.0228087,0,0,0,0,0
250,0,0,0,0,0,0,0.0234842,0.0112507,0,0,0,0.0364964,0.0165801,0.0272254,0,0,0.00525436,0,0.0200484,0.00441213,0.0417462,0.0328113,0.0103672,0.0126288,0.00910992,0.00974002,0.0289281,0.0212485,0.0167026,0.0401949,0.0100936,0.0117716,0.0134688,0.0313388,0.0396579,0.0037814,0.0107503,0.00183622,0.0267874,0.0160671,0.0116805,0.0267465,0,0,0.0367084,0,0.0126208,0.0235737,0.043612,0.0168081,0.00815079,0.0404615,0.0200613,0.0145436,0.0385907,0.01813,0.0599396,0.0500478,0.0124586,0.0201694,0.00860756,0.0137728,0.0329786,0.0210399,0.00846218,0.00787926,0.0105351,0.0226672,0,0,0,0,0
251,0,0,0,0,0,0,0.0232421,0.0112053,0,0,0,0.0354136,0.0165789,0.026354,0,0,0.00544984,0,0.0200536,0.00453419,0.0419129,0.0321293,0.0098817,0.0108383,0.00884152,0.00950944,0.02833,0.0217037,0.0164711,0.0392182,0.00864486,0.0104896,0.0127995,0.0305539,0.0384162,0.00384028,0.0106485,0.00178907,0.0280237,0.0160476,0.0117252,0.0266092,0,0,0.0369013,0,0.0126133,0.023804,0.0436636,0.0167723,0.00780151,0.0406328,0.0198194,0.0146332,0.0383801,0.0182245,0.0603263,0.050025,0.0131466,0.0192977,0.00937703,0.0136514,0.0340689,0.0210599,0.00837679,0.00793957,0.0106112,0.0226646,0,0,0,0,0
252,0,0,0,0,0,0,0.0229741,0.0111108,0,0,0,0.0335491,0.016723,0.0256345,0,0,0.00544984,0,0.0199489,0.004547,0.0421992,0.032712,0.00949253,0.0100204,0.00887319,0.00937666,0.0270781,0.0216398,0.0159535,0.0388354,0.00864077,0.0110521,0.01248,0.0301909,0.0370254,0.00375734,0.0106754,0.00178133,0.0296023,0.0159034,0.0119244,0.0265315,0,0,0.0372407,0,0.0125071,0.0239345,0.0435941,0.0170671,0.007498,0.0407222,0.0199194,0.0147459,0.0382187,0.0184224,0.060891,0.0501172,0.0137398,0.0183939,0.0101529,0.0139245,0.035828,0.0212236,0.00795342,0.00790614,0.0106657,0.0227065,0,0,0,0,0
253,0,0,0,0,0,0,0.0228891,0.0111537,0,0,0,0.0322687,0.0168411,0.0248951,0,0,0.00554684,0,0.019852,0.00456114,0.042231,0.0334279,0.00927153,0.0105149,0.00948538,0.00942442,0.0257225,0.021107,0.0151851,0.039217,0.00988099,0.0124549,0.0126079,0.0306812,0.0356519,0.00380172,0.0107475,0,0.0313627,0.0158459,0.0124304,0.0266991,0,0,0.0371547,0,0.0125077,0.0237679,0.043422,0.0180186,0.00728887,0.0407398,0.0204913,0.0149242,0.0383269,0.0186456,0.0615391,0.0501631,0.0142383,0.0173794,0.010964,0.0147549,0.0381386,0.0213615,0.00753299,0.00769057,0.0108385,0.0224891,0,0,0,0,0
254,0,0,0,0,0,0,0.0229735,0.0114139,0,0,0,0.0312402,0.0167524,0.0245017,0,0,0.00583361,0,0.0199174,0.00461177,0.0418978,0.0337994,0.00935564,0.0118529,0.0106331,0.00937106,0.024687,0.0201596,0.0145193,0.0403463,0.011896,0.0140451,0.0129693,0.0320522,0.034567,0.00395937,0.0107379,0.00178658,0.0331348,0.0158534,0.0132217,0.0266995,0,0,0.0365158,0,0.0125944,0.0232947,0.0432375,0.0198906,0.00719679,0.0407216,0.0213759,0.0153156,0.0389934,0.0188543,0.062205,0.0499252,0.0147876,0.0163374,0.0117433,0.0161357,0.0405641,0.0215266,0.00726015,0.00745055,0.011257,0.0223192,0,0,0,0,0
