Timestep,BBL,BBR,BFBL,BFBR,BFTL,BFTR,C7,CLAV,IMU_L,IMU_M,IMU_R,L5FT,L5HD,LANK,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,x70,x71,x72,x73,LILC,x76
115,0,0,0,0,0,0,0.007398,0.0025205,0,0,0,0.02537,0.0179024,0.0143249,0,0,0.0572431,0,0.0208132,0.0335707,0.0208667,0.0231491,0.0378407,0.00994544,0.0256315,0.0258044,0.038833,0.0331173,0.0498426,0.0232817,0.0171724,0.0119416,0.0178452,0.0282566,0.0430251,0.0100547,0.0118606,0.0145588,0.0159667,0.0156878,0.00711886,0,0,0.00193854,0,0.0128829,0.00189311,0.0819575,0.0196971,0.0436288,0.0212833,0.00953127,0.00430922,0.022944,0.0230728,0.0680814,0.0644017,0.014282,0.0390127,0.00562334,0.0185499,0.014976,0.00331372,0.00188968,0.00119676,0.0048677,0.00563476,0,0,0,0,0.0191459,0
116,0,0,0,0,0,0,0.00519768,0.00263078,0,0,0,0.0255096,0.0173606,0.0296822,0,0,0.0585372,0,0.0211681,0.0340658,0.0105246,0.0646114,0.0459658,0.00600691,0.0242769,0.0223387,0.0458874,0.0307827,0.032118,0.0347231,0.0375571,0.00417786,0.0195408,0.0562375,0.0433482,0.010296,0.0117574,0.0159233,0.0158705,0.0169028,0.00436624,0,0,0.00243818,0,0.0128171,0.00111763,0.0879195,0.0201345,0.0482645,0.0233425,0.00501659,0.00269707,0.0220879,0.0197767,0.069266,0.0630791,0.0158335,0.0382517,0.00603389,0.0204144,0.0169695,0.00203832,0.00255371,0.00159419,0.00466209,0.00291971,0,0,0,0,0.0244986,0
117,0,0,0,0,0,0,0.00523845,0.00273012,0,0,0,0.0263862,0.0172634,0.0293177,0,0,0.0583748,0,0.0212256,0.0339137,0.0105764,0.0641475,0.0456029,0.00620984,0.0241765,0.0223973,0.0455552,0.0307645,0.0317515,0.0350058,0.0375258,0.00451159,0.0191144,0.0575035,0.0433095,0.0103464,0.0118548,0.0160872,0.0157766,0.0167465,0.00431089,0,0,0.00244544,0,0.0127515,0.00113,0.0877618,0.0206189,0.048264,0.02288,0.00538215,0.00264072,0.0223101,0.0193934,0.0693051,0.0629376,0.0154584,0.0385303,0.00576531,0.0203189,0.0168303,0.00198662,0.0026016,0.00169341,0.00464876,0.00283549,0,0,0,0,0.0242493,0
118,0,0,0,0,0,0,0.00723309,0.00256582,0,0,0,0.02619,0.0175761,0.0146467,0,0,0.0570772,0,0.0209466,0.0332808,0.0212202,0.0262902,0.0377917,0.0111602,0.0253643,0.0265026,0.0394898,0.0325536,0.0487491,0.0232851,0.0166547,0.0122236,0.0165258,0.0297107,0.0429934,0.0101953,0.0119724,0.0144079,0.0158085,0.0152312,0.00685088,0,0,0.00222307,0,0.0127772,0.00154437,0.0815138,0.0208374,0.0437963,0.0199309,0.010796,0.00376281,0.0234958,0.0216909,0.0680145,0.0641171,0.0134816,0.0396405,0.00546329,0.0186011,0.0152202,0.00294802,0.00229224,0.00140952,0.00457232,0.0052579,0,0,0,0,0.018307,0
119,0,0,0,0,0,0,0.00548072,0.00297514,0,0,0,0.0284625,0.0171785,0.0279171,0,0,0.057774,0,0.0213866,0.0334915,0.010682,0.0624232,0.0440683,0.00612991,0.0242738,0.022179,0.0441944,0.030153,0.0312582,0.033651,0.0374174,0.00524549,0.018507,0.059669,0.0432169,0.0104325,0.0117117,0.0169894,0.0157421,0.0161867,0.00450827,0,0,0.0026215,0,0.0127346,0.00121394,0.0872589,0.0206445,0.0483901,0.0225752,0.00578077,0.00261701,0.0223637,0.0190569,0.0686443,0.0630891,0.0151536,0.0389615,0.00565481,0.0197577,0.0178238,0.00209904,0.00266905,0.00160724,0.00409482,0.00302448,0,0,0,0,0.0237255,0
120,0,0,0,0,0,0,0.00560239,0.00312498,0,0,0,0.0295549,0.0172761,0.0273296,0,0,0.0578643,0,0.0212977,0.0335975,0.0107497,0.0617554,0.0426214,0.00576686,0.0245982,0.0218654,0.0431024,0.0295111,0.0311316,0.032953,0.0370129,0.0052315,0.0182587,0.0605197,0.043488,0.0104606,0.011429,0.0173923,0.0157935,0.0158834,0.00466658,0,0,0.00272073,0,0.0127762,0.0012713,0.0870729,0.0206973,0.0483954,0.0223856,0.00565984,0.00264161,0.022366,0.0189932,0.0684154,0.0632338,0.0148728,0.0391132,0.00556629,0.0195351,0.018647,0.00214266,0.00269365,0.00165883,0.00377954,0.00321512,0,0,0,0,0.0234025,0
121,0,0,0,0,0,0,0.00770873,0.00303977,0,0,0,0.0235885,0.017555,0.0146251,0,0,0.056068,0,0.0208319,0.0327913,0.0234117,0.0289901,0.0398158,0.0106464,0.025562,0.0271698,0.041861,0.0320794,0.0462511,0.0248003,0.0189597,0.0136208,0.0150094,0.025713,0.0427823,0.0101572,0.0114153,0.0154869,0.0158773,0.0139537,0.00742788,0,0,0.00218421,0,0.0128536,0.00137027,0.0808783,0.0211484,0.0440573,0.0192018,0.0113445,0.00392058,0.0234113,0.0208957,0.0671501,0.064694,0.0130787,0.039986,0.00587783,0.0183665,0.0173434,0.00311777,0.00218159,0.00149874,0.00379731,0.00572798,0,0,0,0,0.0173473,0
122,0,0,0,0,0,0,0.00589347,0.00317528,0,0,0,0.031858,0.0172164,0.0254835,0,0,0.0570013,0,0.0212074,0.0331854,0.0109849,0.0595798,0.0390227,0.00481021,0.0244446,0.0209937,0.0398974,0.0279003,0.0311234,0.0319412,0.0353509,0.00586768,0.0177221,0.0617833,0.0428504,0.0103614,0.0114949,0.0178276,0.0157517,0.015313,0.00504146,0,0,0.00243762,0,0.0127666,0.00118852,0.0865039,0.0213361,0.048212,0.0217401,0.00524358,0.00266377,0.0227286,0.0184051,0.0683581,0.0633615,0.0142808,0.0395019,0.00536602,0.019599,0.0198183,0.00201324,0.00264705,0.00187931,0.00358483,0.00340559,0,0,0,0,0.0224469,0
123,0,0,0,0,0,0,0.0059077,0.00313967,0,0,0,0.0328407,0.0172541,0.0245504,0,0,0.0568657,0,0.0212268,0.0331246,0.0113505,0.0584739,0.0374496,0.00427247,0.0243702,0.0206765,0.0384941,0.027375,0.0309532,0.0312316,0.0344969,0.0063871,0.0171898,0.0626936,0.0427691,0.010378,0.011493,0.0181593,0.0156957,0.0155669,0.0051732,0,0,0.00228637,0,0.0127293,0.00114756,0.0862726,0.0222621,0.0481821,0.0213623,0.00490578,0.00289815,0.0228604,0.0181548,0.0682082,0.0633565,0.0141361,0.0396754,0.00539817,0.0199658,0.0202271,0.00211073,0.0026061,0.00184893,0.00375031,0.00348145,0,0,0,0,0.0219348,0
124,0,0,0,0,0,0,0.00792379,0.00325513,0,0,0,0.0182723,0.0176812,0.0137008,0,0,0.0557673,0,0.0207828,0.0326698,0.0258228,0.0298135,0.0408567,0.00890612,0.0255632,0.0274072,0.0440125,0.0300377,0.043117,0.0269191,0.0232121,0.0157772,0.012461,0.0188922,0.0425124,0.0101534,0.0114113,0.0164733,0.0157354,0.0146381,0.00793289,0,0,0.00260018,0,0.0127635,0.00160825,0.0804651,0.0236071,0.0445956,0.0184103,0.0111189,0.0047686,0.0238044,0.0195434,0.0667115,0.0648034,0.0133423,0.0401909,0.00632964,0.0199076,0.0195324,0.003719,0.00210378,0.00149277,0.00420671,0.00611013,0,0,0,0,0.0160178,0
125,0,0,0,0,0,0,0.00643622,0.00329202,0,0,0,0.0341411,0.0183156,0.0224041,0,0,0.0665367,0,0.0211243,0.0395269,0.0124382,0.0560258,0.0333493,0.00354699,0.0295984,0.019571,0.0347175,0.0250908,0.0306576,0.0289966,0.0321567,0.00728678,0.0164067,0.0635774,0.0503353,0.0100305,0.0137679,0.0183312,0.0156567,0.0152087,0.00560799,0,0,0.00203475,0,0.0127067,0.00111253,0.0854879,0.0231133,0.0481916,0.0203449,0.0045865,0.00338108,0.0231774,0.0174647,0.0677277,0.0635668,0.0138799,0.0399318,0.00549774,0.0202406,0.0210217,0.00232652,0.00248673,0.0017864,0.00402641,0.00390733,0,0,0,0,0.0207654,0
126,0,0,0,0,0,0,0.00839454,0.00354983,0,0,0,0.0139727,0.0181238,0.0132123,0,0,0.0613306,0,0.0206667,0.0363998,0.0275587,0.0291846,0.0410153,0.00835968,0.028579,0.0277532,0.0454474,0.028831,0.0406349,0.0285343,0.0261115,0.0176571,0.010597,0.0128172,0.0468177,0.00980826,0.0130878,0.0171747,0.0156924,0.0145126,0.00827987,0,0,0.00292787,0,0.0127141,0.00187547,0.0802576,0.0248746,0.0452202,0.0180973,0.0111662,0.005181,0.0239912,0.0192524,0.0664997,0.0649623,0.0136888,0.0402906,0.00671689,0.020835,0.0209252,0.00421819,0.00198463,0.00146348,0.00442586,0.00637049,0,0,0,0,0.0154298,0
127,0,0,0,0,0,0,0.00789226,0.00343032,0,0,0,0.0122326,0.0177241,0.013459,0,0,0.0562158,0,0.020693,0.0329522,0.0283276,0.028982,0.040828,0.0082875,0.0257632,0.0278677,0.0458883,0.0280333,0.0394615,0.0290005,0.0268819,0.0181589,0.00972809,0.0110099,0.0426272,0.0101136,0.0114915,0.0178862,0.0156655,0.0148857,0.00797764,0,0,0.00302159,0,0.0126856,0.0018468,0.0803217,0.0257839,0.0454196,0.0183458,0.0111644,0.00539725,0.0240562,0.0192955,0.0665515,0.0649669,0.0140087,0.0403086,0.0069384,0.0214288,0.0214096,0.00449491,0.00196683,0.00144667,0.00425986,0.0060606,0,0,0,0,0.0153758,0
128,0,0,0,0,0,0,0.00616799,0.0032772,0,0,0,0.038715,0.0181211,0.0177151,0,0,0.0650773,0,0.0213201,0.0385813,0.0137088,0.0521575,0.0284319,0.00319021,0.0287246,0.0179817,0.0298674,0.021896,0.0302753,0.0272674,0.0313871,0.00875845,0.0156589,0.0668362,0.0489002,0.0101512,0.0134146,0.0195885,0.015646,0.0155223,0.00535953,0,0,0.00198881,0,0.0126879,0.00111187,0.0849409,0.0252472,0.0482459,0.020336,0.00438419,0.00368861,0.023497,0.0177876,0.0677505,0.063539,0.0141683,0.0403166,0.00596534,0.0211889,0.0223453,0.00278879,0.00244884,0.00180124,0.00379273,0.00374948,0,0,0,0,0.0198358,0
129,0,0,0,0,0,0,0.00772653,0.00356315,0,0,0,0.0112593,0.0176574,0.013995,0,0,0.0560638,0,0.020687,0.0328566,0.0300426,0.0294264,0.0412016,0.00860793,0.0256537,0.0286415,0.0481852,0.0276042,0.037664,0.0301211,0.0287795,0.0193828,0.00881889,0.00829208,0.0425688,0.0101254,0.0115025,0.0189083,0.0157866,0.0151584,0.00774592,0,0,0.00287877,0,0.012801,0.0018468,0.0803059,0.0271793,0.0459079,0.0189352,0.0115837,0.00548071,0.0242426,0.0193593,0.0667083,0.0647456,0.0146447,0.0403805,0.00718334,0.0222418,0.0233645,0.00443484,0.00215736,0.0015196,0.0043116,0.00599191,0,0,0,0,0.0152299,0
130,0,0,0,0,0,0,0.00766947,0.00358334,0,0,0,0.0126321,0.01771,0.0139206,0,0,0.0557934,0,0.0205858,0.0326218,0.0312954,0.0294414,0.0420607,0.00887737,0.0255465,0.029508,0.0503389,0.0282236,0.0373193,0.0314706,0.030856,0.0197837,0.00903197,0.0114168,0.0426081,0.0101507,0.0113234,0.0195679,0.0157626,0.0154035,0.00756197,0,0,0.00274167,0,0.0127769,0.0017707,0.0802951,0.0275146,0.0462544,0.019335,0.01179,0.00536159,0.0243577,0.0195,0.0669072,0.0646454,0.01506,0.0403247,0.00731868,0.0229219,0.0244006,0.00432513,0.00220071,0.00151143,0.00428537,0.00592661,0,0,0,0,0.0152035,0
131,0,0,0,0,0,0,0.00629865,0.00344375,0,0,0,0.0445465,0.0184697,0.013465,0,0,0.0679108,0,0.0214906,0.0405696,0.0143227,0.0462739,0.025397,0.00319143,0.0303595,0.0162647,0.0265707,0.0182966,0.0315739,0.0260201,0.0325861,0.00849299,0.0174642,0.0713111,0.051761,0.00998881,0.0144809,0.0212748,0.0157429,0.0167309,0.00504928,0,0,0.00249392,0,0.0127519,0.00124804,0.0845911,0.0271604,0.0487609,0.0214748,0.00383849,0.00333481,0.0238776,0.0187511,0.0684147,0.0630084,0.0150463,0.0404855,0.00627899,0.022598,0.0252543,0.00253054,0.00291487,0.00188223,0.00375206,0.00387531,0,0,0,0,0.0196692,0
132,0,0,0,0,0,0,0.00542761,0.00320397,0,0,0,0.045103,0.0173064,0.0118672,0,0,0.0565297,0,0.0213685,0.0328931,0.0145516,0.0433868,0.0238619,0.00308471,0.024309,0.0151341,0.0250841,0.0165955,0.0326341,0.0246786,0.0321628,0.00844212,0.0188035,0.0711694,0.0427943,0.0105179,0.0112565,0.0218426,0.0157306,0.0169481,0.00432717,0,0,0.00259051,0,0.0127343,0.00126217,0.0844047,0.0274912,0.0488763,0.0218197,0.00366615,0.00342628,0.0239884,0.0191765,0.0684992,0.0629113,0.015308,0.0405799,0.00636025,0.0229133,0.0257817,0.00253114,0.00299163,0.00193523,0.00342928,0.00338925,0,0,0,0,0.0198001,0
133,0,0,0,0,0,0,0.00539909,0.00330213,0,0,0,0.0449791,0.0171686,0.0105666,0,0,0.0566903,0,0.0213911,0.0329975,0.0148318,0.0397615,0.0218155,0.0030412,0.0243887,0.0136286,0.0231048,0.0145417,0.0340016,0.0231692,0.0310208,0.00840098,0.0204065,0.0694314,0.0428084,0.0105268,0.0113662,0.0224122,0.0157057,0.0172625,0.00422321,0,0,0.00254313,0,0.0127227,0.00130256,0.0842544,0.0279909,0.0489718,0.0221949,0.00334696,0.0034459,0.0240167,0.0198078,0.0685601,0.0627957,0.0155617,0.0405764,0.00643895,0.0232463,0.0262815,0.0024201,0.00299298,0.00195914,0.00329255,0.00354717,0,0,0,0,0.0199086,0
134,0,0,0,0,0,0,0.00598082,0.00359427,0,0,0,0.043764,0.0177607,0.00955263,0,0,0.0644002,0,0.0214581,0.0382074,0.0151544,0.0357673,0.0192902,0.00301239,0.0284202,0.0119254,0.0207098,0.0122455,0.0355301,0.0212292,0.0291035,0.00772033,0.0221908,0.0659151,0.0487909,0.0101479,0.0136776,0.0227899,0.015716,0.0175688,0.00461581,0,0,0.00252693,0,0.0127506,0.001359,0.0840796,0.0282674,0.0490199,0.0224534,0.00298341,0.00338478,0.0239378,0.0205505,0.0685156,0.0627152,0.01574,0.0405421,0.00643318,0.0235637,0.0267446,0.00232803,0.00303511,0.00197816,0.00330776,0.00413954,0,0,0,0,0.0200208,0
135,0,0,0,0,0,0,0.00537619,0.00336797,0,0,0,0.0396647,0.0172101,0.00798721,0,0,0.0568438,0,0.0211899,0.0331485,0.0154233,0.0296449,0.0158239,0.00245296,0.0244161,0.0101641,0.0172944,0.00963101,0.0367515,0.0181217,0.0257215,0.00682892,0.0245585,0.0584689,0.0428967,0.0104701,0.0114105,0.0230487,0.0157727,0.0177581,0.00412938,0,0,0.0029834,0,0.0127744,0.00154642,0.0837432,0.0285485,0.049044,0.0224256,0.00339361,0.0036188,0.0237516,0.0213683,0.0682269,0.0629216,0.0157916,0.0404528,0.00634549,0.0239531,0.027264,0.00261421,0.00317511,0.00203276,0.00291446,0.00386761,0,0,0,0,0.01997,0
136,0,0,0,0,0,0,0.00630431,0.00371873,0,0,0,0.0358895,0.0187301,0.00772934,0,0,0.0735726,0,0.0216281,0.0444738,0.0157935,0.0241458,0.0128867,0.00232108,0.0334478,0.00890339,0.0143942,0.00755336,0.0378226,0.0153775,0.0225739,0.00644179,0.0265026,0.0510654,0.0561741,0.00989466,0.0159035,0.0234401,0.0157414,0.0185519,0.00482909,0,0,0.0029533,0,0.0127757,0.00154489,0.0836247,0.0298575,0.0491721,0.0225851,0.0032089,0.00349208,0.0234538,0.0224669,0.0680117,0.0631164,0.0158969,0.0402666,0.00621092,0.0244545,0.027686,0.00242028,0.00306262,0.00202402,0.00293642,0.00462398,0,0,0,0,0.0200026,0
137,0,0,0,0,0,0,0.00611556,0.00363164,0,0,0,0.0277944,0.0181812,0.00641755,0,0,0.0679813,0,0.0213696,0.0406625,0.0162047,0.0162717,0.00989255,0.00130923,0.0305024,0.0081531,0.0110152,0.00571088,0.0381034,0.0116131,0.0172687,0.00618285,0.0291751,0.0383607,0.051794,0.0100486,0.0144967,0.0219418,0.0157565,0.0175684,0.00458966,0,0,0.00337922,0,0.01277,0.00161182,0.0829775,0.029031,0.048873,0.0218918,0.00436014,0.00352783,0.0237659,0.0219031,0.0674756,0.0634736,0.0158257,0.0400108,0.00640578,0.0241199,0.0263306,0.00262019,0.00314171,0.00199327,0.00278059,0.00454085,0,0,0,0,0.0199073,0
138,0,0,0,0,0,0,0.00544066,0.00346025,0,0,0,0.0218946,0.0171343,0.00724031,0,0,0.0567115,0,0.0211541,0.0330482,0.0166241,0.0109327,0.00756596,0.00101558,0.0245486,0.00794236,0.00896672,0.00429526,0.0385541,0.00920599,0.0130905,0.00651317,0.031283,0.0281959,0.0429548,0.0104943,0.0115306,0.0205142,0.0156945,0.0173368,0.00400679,0,0,0.0036218,0,0.0127085,0.00168639,0.0827236,0.0291136,0.0487414,0.0214386,0.00482457,0.00371599,0.0241052,0.0214579,0.0671394,0.0636038,0.0159019,0.0396209,0.00674348,0.0240175,0.0247552,0.00320531,0.00321938,0.00196625,0.00261484,0.00404572,0,0,0,0,0.0201251,0
139,0,0,0,0,0,0,0.00541362,0.00352903,0,0,0,0.0157955,0.0172045,0.00784622,0,0,0.0567641,0,0.0212501,0.0330951,0.0171429,0.00584866,0.00613678,0.000938213,0.0246695,0.00802753,0.00766329,0.00375615,0.039348,0.00807829,0.00960474,0.00768198,0.033576,0.0176877,0.0431113,0.0105588,0.0114299,0.0192749,0.015654,0.0174769,0.00402994,0,0,0.00380594,0,0.0126748,0.00172334,0.0825745,0.0295768,0.0486577,0.0210151,0.00510381,0.00382693,0.024299,0.0210862,0.0667342,0.0638134,0.0160166,0.0390584,0.00710193,0.0240109,0.0233916,0.00344963,0.0032596,0.00193334,0.00266531,0.00409229,0,0,0,0,0.0203896,0
140,0,0,0,0,0,0,0.0056201,0.00360518,0,0,0,0.00700456,0.0173871,0.00587216,0,0,0.0596336,0,0.0213238,0.0351,0.0178179,0.00283446,0.00802514,0.0010571,0.0264022,0.00836997,0.00715714,0.00455512,0.0402338,0.00877836,0.00709222,0.00856159,0.0362154,0.0069615,0.0454974,0.0104351,0.0122611,0.0178119,0.0156551,0.0176755,0.00426139,0,0,0.00406221,0,0.0126737,0.00175128,0.0824117,0.0302389,0.0486572,0.0206354,0.00579473,0.00385299,0.0244109,0.0205598,0.0662371,0.0641572,0.0161424,0.0383044,0.00740489,0.024095,0.0222766,0.00343832,0.00331411,0.00189734,0.00277375,0.00441759,0,0,0,0,0.0206322,0
141,0,0,0,0,0,0,0.00539249,0.00362947,0,0,0,0.00640008,0.017069,0.00362863,0,0,0.0567404,0,0.0211184,0.0331483,0.018487,0.0053786,0.0105188,0.00104698,0.0249977,0.00816558,0.00664474,0.00609239,0.0420589,0.0103622,0.00726877,0.00895444,0.0380922,0.00884821,0.0433536,0.0105324,0.011365,0.016647,0.0155988,0.0183404,0.00416366,0,0,0.0043788,0,0.0126303,0.00187646,0.0824918,0.0312763,0.0487611,0.0202666,0.00553861,0.004006,0.0245201,0.0204453,0.065962,0.0642291,0.0161524,0.0376316,0.00767553,0.0244101,0.0213091,0.00349654,0.00339495,0.00194491,0.00275984,0.00442972,0,0,0,0,0.021045,0
142,0,0,0,0,0,0,0.00548974,0.00374584,0,0,0,0.0107412,0.0171053,0.00428403,0,0,0.0567774,0,0.0210604,0.0331513,0.0189844,0.00918619,0.0140032,0.00116947,0.0250912,0.00786136,0.00602419,0.00701385,0.0434418,0.0120657,0.00831476,0.00878631,0.0393095,0.0160605,0.0434216,0.0105032,0.0113419,0.0154574,0.0155409,0.018897,0.00432611,0,0,0.00459136,0,0.0125891,0.00192937,0.0826724,0.0322107,0.048857,0.0197103,0.00530407,0.00404897,0.024634,0.02031,0.0656036,0.0643683,0.0160584,0.0368436,0.00793334,0.0245249,0.0203673,0.00340651,0.00343062,0.00199796,0.00281754,0.00469013,0,0,0,0,0.0214286,0
143,0,0,0,0,0,0,0.00608806,0.00402523,0,0,0,0.0136858,0.0176658,0.00626959,0,0,0.0622008,0,0.0212259,0.0368208,0.0189386,0.0116316,0.0159325,0.00137187,0.0279725,0.00759596,0.00514078,0.00713464,0.0441712,0.0129837,0.00934261,0.00860476,0.0396858,0.0196284,0.0477069,0.0102455,0.0130053,0.0143557,0.0154496,0.0195346,0.00485192,0,0,0.00457743,0,0.0125206,0.00189066,0.0828948,0.0331614,0.0488987,0.0189966,0.00498898,0.0039182,0.0247452,0.0201887,0.0651685,0.0645025,0.0158847,0.0359814,0.00822821,0.0243515,0.0192074,0.00326663,0.00344719,0.00203108,0.00298987,0.0052765,0,0,0,0,0.0218107,0
144,0,0,0,0,0,0,0.00584927,0.0039698,0,0,0,0.0139154,0.0177129,0.00678922,0,0,0.0606549,0,0.0211003,0.0356523,0.0182448,0.0124327,0.0163065,0.00149818,0.0271572,0.00744608,0.0042171,0.00616334,0.0437575,0.0130199,0.00908902,0.00851687,0.0396764,0.0205986,0.0465351,0.0104489,0.0121052,0.0133205,0.0153609,0.0205579,0.00466596,0,0,0.00476665,0,0.0124628,0.00201545,0.0829492,0.0344172,0.0488707,0.0183099,0.0050538,0.00396403,0.0247143,0.0200282,0.064638,0.0648461,0.0157782,0.0350594,0.00872788,0.0243865,0.0178757,0.00318052,0.00355545,0.00208658,0.0029028,0.00509771,0,0,0,0,0.0220796,0
145,0,0,0,0,0,0,0.00647079,0.00419141,0,0,0,0.0114728,0.0183296,0.00521686,0,0,0.0682934,0,0.0212725,0.0408351,0.017262,0.0100696,0.0148684,0.00145697,0.0313201,0.00729217,0.00418579,0.00490874,0.0428938,0.0119685,0.00772061,0.00820383,0.0392434,0.0186713,0.0525996,0.0101217,0.0143818,0.0122203,0.0152521,0.0214634,0.00524039,0,0,0.00475351,0,0.0123976,0.00211681,0.0828226,0.0355303,0.0489023,0.017577,0.00527815,0.00383067,0.0245226,0.0199604,0.0639251,0.0653295,0.0156175,0.0341281,0.00920166,0.024484,0.0163345,0.00292035,0.00365197,0.00211534,0.00305099,0.00567231,0,0,0,0,0.0221856,0
146,0,0,0,0,0,0,0.00605603,0.0041024,0,0,0,0.00972853,0.0178243,0.00401901,0,0,0.0624174,0,0.0209035,0.0368149,0.0166182,0.00445666,0.0110712,0.00143459,0.0281754,0.00694869,0.0048797,0.00429559,0.0425214,0.00995757,0.00633704,0.00808705,0.0380365,0.0125049,0.0480747,0.010403,0.0124738,0.010677,0.0153495,0.0223,0.00492289,0,0,0.00552668,0,0.0124621,0.00258395,0.0826757,0.0366144,0.0488864,0.0168673,0.00550388,0.00395264,0.0244192,0.0199995,0.063066,0.0659429,0.0154081,0.0331897,0.00952652,0.0244196,0.0143944,0.00327509,0.00392669,0.00216894,0.00296425,0.00537576,0,0,0,0,0.0223154,0
147,0,0,0,0,0,0,0.00633019,0.00423779,0,0,0,0.0108342,0.018003,0.00606174,0,0,0.0643459,0,0.0208319,0.038194,0.0166143,0.00545904,0.00857953,0.0012922,0.0292388,0.00652052,0.00617516,0.0033979,0.0416847,0.00856389,0.00625279,0.00785315,0.0369344,0.0108869,0.0496748,0.010271,0.0132221,0.010187,0.0152787,0.0229136,0.00516429,0,0,0.00527546,0,0.0124254,0.00258035,0.0825074,0.0371994,0.0490321,0.0161583,0.00608824,0.00400237,0.0243458,0.020011,0.0620588,0.0667263,0.0152573,0.0321786,0.00988473,0.0240839,0.0125428,0.00319085,0.00383637,0.00217716,0.00305553,0.00566311,0,0,0,0,0.0220978,0
148,0,0,0,0,0,0,0.00673779,0.00441123,0,0,0,0.0137149,0.0180236,0.0084746,0,0,0.0650265,0,0.0209012,0.0387643,0.0167787,0.0104467,0.00590166,0.00139062,0.0296755,0.00582969,0.00684932,0.00279026,0.0414086,0.00787804,0.00757418,0.00786734,0.0357109,0.011145,0.050263,0.0101292,0.0138746,0.00881091,0.0152492,0.0236197,0.0054732,0,0,0.00600199,0,0.0123983,0.00303264,0.0823654,0.0379079,0.0492785,0.0154784,0.00649957,0.00402505,0.0242442,0.0200931,0.06104,0.0674626,0.0151314,0.0311012,0.0103429,0.0235802,0.0113104,0.00311658,0.00401226,0.00227637,0.00321257,0.00617563,0,0,0,0,0.0218206,0
149,0,0,0,0,0,0,0.00662183,0.00457887,0,0,0,0.0125253,0.017784,0.0108731,0,0,0.0598723,0,0.0207632,0.035269,0.0169394,0.0143494,0.00417115,0.00165263,0.0269756,0.00457258,0.00603104,0.00251211,0.0418667,0.00797992,0.0082043,0.00837376,0.0353325,0.00933907,0.0464415,0.0103699,0.0121624,0.00946197,0.0151947,0.0239893,0.0053358,0,0,0.006364,0,0.012372,0.00323949,0.0821247,0.0378152,0.049377,0.0147411,0.00648388,0.0043743,0.0241803,0.0199697,0.0599355,0.0683017,0.0148641,0.0300319,0.0108038,0.0227915,0.00991677,0.00350693,0.00411724,0.00236219,0.00349761,0.00609255,0,0,0,0,0.0216039,0
150,0,0,0,0,0,0,0.0071398,0.00496424,0,0,0,0.0086725,0.0180817,0.0112937,0,0,0.0624095,0,0.0209581,0.0369646,0.0170736,0.0177601,0.00418182,0.00180846,0.0282673,0.00289842,0.0041777,0.00423662,0.0433707,0.00852706,0.00806598,0.00902373,0.0361349,0.00652746,0.0484813,0.0102729,0.0128821,0.010922,0.0151659,0.024098,0.00586144,0,0,0.00664351,0,0.0123718,0.00324424,0.081902,0.0372757,0.0494323,0.0139395,0.00615203,0.0045806,0.0239685,0.0199115,0.0587275,0.0692904,0.0144802,0.0289427,0.0112308,0.0218348,0.00909986,0.00357354,0.00418283,0.00240265,0.0039268,0.00661303,0,0,0,0,0.0215979,0
151,0,0,0,0,0,0,0.00709339,0.00520726,0,0,0,0.0032771,0.0179869,0.0102415,0,0,0.0610318,0,0.0208715,0.0360049,0.0173547,0.0214817,0.00695339,0.00212848,0.0273776,0.00230649,0.00338632,0.00660924,0.0451808,0.0095674,0.00763116,0.00947862,0.037916,0.00547799,0.0472956,0.0103864,0.0122992,0.011697,0.0151792,0.024315,0.00594825,0,0,0.00727161,0,0.0123825,0.00347767,0.0818646,0.0365546,0.0496043,0.0131136,0.00582278,0.00478952,0.0237148,0.0198685,0.0575803,0.0701922,0.0142007,0.0276171,0.0117069,0.0208377,0.00960141,0.0037999,0.00437241,0.00248743,0.0042528,0.00662937,0,0,0,0,0.0215443,0
152,0,0,0,0,0,0,0.00738008,0.00545991,0,0,0,0.00111694,0.0182104,0.0110816,0,0,0.063359,0,0.0209281,0.037611,0.017459,0.0246626,0.00990255,0.00234469,0.0284671,0.00328987,0.00379863,0.00836766,0.0468767,0.0106853,0.00748381,0.00981502,0.0394565,0.00660327,0.0490684,0.0102607,0.0129766,0.0143169,0.0151584,0.0239348,0.00630927,0,0,0.00740987,0,0.0123734,0.00359432,0.0818308,0.034602,0.0497865,0.0121264,0.00554977,0.00484018,0.0233315,0.0197195,0.0561972,0.071194,0.0138367,0.0262395,0.012116,0.0196126,0.0113527,0.00390646,0.00445685,0.00255254,0.00450856,0.00689029,0,0,0,0,0.021399,0
