Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,LWRA,
275,0.0257334,0,0,0,0,0.0375243,0,0,0,0,0,0,0.0266748,0,0.0221106,0.0633849,0,0,0.018233,0,0,0.025607,0.0763815,0.0192641,0.00799534,0.00967183,0.0446486,0.0633932,0.0795354,0.0482081,0.0974323,0.0140214,0.0121654,0.0273432,0.0292925,0.0233502,0.0214963,0.0222559,0.0176933,0,0.0189306,0.0607805,0.0357235,0,0,0.0253216,0,0,0.0448217,0.0655262,0.0462363,0.0131401,0.00778774,0.0536547,0.0662314,0.0391514,0.0729538,0.071914,0.0268258,0.0572618,0.0323088,0.0433633,0.0733752,0.0548242,0.0112678,0.00799668,0.0223489,0.0241078,0.0370602,0,0
276,0.0257459,0,0,0,0,0.0378593,0,0,0,0,0,0,0.0267484,0,0.0220602,0.0634303,0,0,0.0184313,0,0,0.0256332,0.0762382,0.0192418,0.00810263,0.00973449,0.044627,0.0631133,0.0797457,0.0481686,0.0975302,0.0140183,0.0120875,0.0273166,0.0292963,0.0232509,0.0211864,0.0223217,0.0178897,0,0.0183074,0.0608065,0.0357212,0,0,0.0253032,0,0,0.0449056,0.0653681,0.0452522,0.0136165,0.00759951,0.0540473,0.0661308,0.0391703,0.0730537,0.0723178,0.0273245,0.0576992,0.0322926,0.043919,0.0739381,0.0513831,0.0112439,0.00807402,0.0224325,0.0238396,0.0369779,0,0
277,0.0260685,0,0,0,0,0.0376791,0,0,0,0,0,0,0.0308609,0,0,0.0650893,0,0,0.0185377,0,0,0.0256043,0.0758581,0.0149783,0.00601646,0.0106741,0.0446754,0.062746,0.0779441,0,0.101335,0.0104294,0.00745381,0.0267199,0.0277624,0.0138799,0.0208506,0.0223062,0.0183617,0,0.0176541,0.059647,0.0357809,0,0,0.0252557,0,0,0.0449002,0.0650226,0.0443647,0.013482,0.00730073,0.0542527,0.0657508,0.0395254,0.0735248,0.0725424,0.0272319,0.0578323,0.032266,0.0441963,0.0741835,0.0478524,0.0110674,0.00815438,0.0223362,0.0236633,0.0365562,0,0
278,0.0251736,0,0,0,0,0.038274,0,0,0,0,0,0,0.0268713,0,0.0220318,0.0636389,0,0,0.0232177,0,0,0.0376629,0.0759934,0.0191985,0.00796686,0.00981941,0.0442475,0.0645625,0.0799511,0.0478861,0.0976931,0.0134191,0.0118329,0.0273785,0.0293235,0.0232646,0.0164888,0.0193638,0.0189157,0,0.0169625,0.0608607,0.0358773,0,0,0.0251767,0,0,0.0450378,0.0651081,0.0428619,0.0142766,0.00770058,0.0542058,0.0653974,0.038622,0.0734024,0.0729419,0.0278836,0.058405,0.0328487,0.0449189,0.0749542,0.0449834,0.0115245,0.0083073,0.0223527,0.0235681,0.036773,0.0170355,0
279,0.0251409,0,0,0,0,0.0387309,0,0,0,0,0,0,0.0269392,0,0.021995,0.0638881,0,0,0.023425,0,0,0.0378096,0.0758562,0.0191127,0.00785719,0.00987761,0.0441052,0.064031,0.0799458,0.0479712,0.097755,0.0134439,0.0116712,0.027359,0.0292719,0.0234869,0.0162094,0.0194327,0.0198765,0,0.0166748,0.0609265,0.0357605,0,0,0.0252031,0,0,0.0451009,0.0649383,0.0417436,0.0146296,0.00782775,0.0542953,0.0653688,0.0388493,0.0735989,0.0731151,0.0279019,0.0586589,0.0332785,0.0452724,0.0753766,0.0424759,0.011583,0.00839799,0.0223551,0.0230164,0.0367971,0.0175589,0
280,0.0255281,0,0,0,0,0.0381659,0,0,0,0,0,0,0.0270786,0,0.021954,0.064219,0,0,0.0191515,0,0,0.0256258,0.0757531,0.0189666,0.00807176,0.00992137,0.0441771,0.0613837,0.0798305,0.0480046,0.0977788,0.0133023,0.0115803,0.0272867,0.0292137,0.0236527,0.020322,0.0224815,0.0203664,0,0.0165885,0.0609975,0.0354014,0,0,0.0252217,0,0,0.0450508,0.0646608,0.0407535,0.0152655,0.00798503,0.0547732,0.0659849,0.0394864,0.0738452,0.0731755,0.0277779,0.0589234,0.0337945,0.0457346,0.075815,0.0405097,0.0113131,0.00845827,0.0223295,0.022038,0.0368354,0,0
281,0.0251162,0,0,0,0,0.0384246,0,0,0,0,0,0,0.0269695,0,0.0219924,0.0640738,0,0,0.0238348,0,0,0.0381136,0.0758174,0.0188602,0.00800161,0.0099844,0.043754,0.0625918,0.0796723,0.0481239,0.0978097,0.012978,0.0116684,0.0273452,0.029295,0.0237317,0.0158766,0.0196152,0.0205473,0,0.0162631,0.0616025,0.0355531,0,0,0.0251672,0,0,0.0451786,0.0642985,0.0400029,0.0156969,0.00839094,0.0544433,0.0651856,0.0398688,0.0740888,0.073029,0.027323,0.0593188,0.0344317,0.0463659,0.0763284,0.0392062,0.0115804,0.00856846,0.0221283,0.0219398,0.0366637,0.0187344,0
282,0.0251412,0,0,0,0,0.0384909,0,0,0,0,0,0,0.0269741,0,0.0219424,0.0637844,0,0,0.024262,0,0,0.0381564,0.0757355,0.0188258,0.00816245,0.0101101,0.043539,0.0616603,0.0796877,0.0481836,0.0978445,0.0127884,0.0116712,0.0273611,0.029302,0.0235612,0.0153265,0.0197844,0.021103,0,0.0160809,0.0617008,0.0355068,0,0,0.0251047,0,0,0.0452051,0.0641004,0.0391541,0.0162798,0.00909176,0.0545266,0.0649817,0.0398763,0.0743411,0.0730071,0.0271023,0.0598994,0.0352292,0.0468224,0.0770461,0.037728,0.0115334,0.00857936,0.0216601,0.0213425,0.0365336,0.0189277,0
283,0.0251836,0,0,0,0,0.0388329,0,0,0,0,0,0,0.0269834,0,0.0218927,0.0636629,0,0,0.0245229,0,0,0.0382296,0.0756886,0.0188149,0.00835377,0.0102337,0.0432852,0.0605137,0.0797536,0.0483157,0.0979193,0.0127818,0.011648,0.0273775,0.0293417,0.0235798,0.0147354,0.0199154,0.0215381,0,0.0160432,0.0619251,0.0355485,0,0,0.0250762,0,0,0.0452708,0.063811,0.0383384,0.0169503,0.0099111,0.0545921,0.064785,0.0399187,0.074692,0.0729932,0.0268524,0.0605938,0.0360853,0.0474291,0.077871,0.036269,0.0115213,0.00874823,0.021657,0.0207037,0.0363753,0.0193654,0
284,0.0252287,0,0,0,0,0.0394924,0,0,0,0,0,0,0.0268879,0,0.0218476,0.0637284,0,0,0.0247687,0,0,0.0383702,0.0756297,0.0188013,0.00851894,0.0103147,0.0430112,0.0592987,0.0798613,0.0484345,0.0980383,0.0127312,0.0115622,0.027363,0.0293907,0.0236525,0.0141994,0.0200866,0.0218938,0,0.0156548,0.0620106,0.0356484,0,0,0.0251037,0,0,0.0453715,0.0635075,0.0375949,0.0176015,0.0106142,0.05464,0.06457,0.0401583,0.0750212,0.0729423,0.0265787,0.0612969,0.036866,0.0480858,0.0786831,0.0350541,0.0115178,0.00903227,0.0221079,0.0201945,0.036186,0.0198508,0
285,0.0252261,0,0,0,0,0.0397264,0,0,0,0,0,0,0.0267185,0,0.0217957,0.0638057,0,0,0.0249587,0,0,0.0384831,0.0755637,0.0187666,0.00866079,0.0103033,0.0427169,0.058187,0.0799622,0.0485688,0.0981551,0.0125602,0.0114175,0.0273626,0.0294018,0.0238177,0.0138728,0.020305,0.0224826,0,0.0151174,0.0621795,0.0357193,0,0,0.0251535,0,0,0.0454386,0.0632431,0.0367811,0.0181621,0.0111262,0.0546514,0.0644387,0.0410908,0.0752284,0.0727613,0.0261741,0.0619445,0.0376045,0.0487491,0.0794681,0.0337059,0.0115922,0.00928877,0.0222694,0.0198843,0.0360445,0.0202552,0
286,0.0264115,0,0,0,0,0.039076,0,0,0,0,0,0,0.0262596,0,0.021664,0.0632338,0,0,0.0197012,0,0,0.0256307,0.075633,0.0188799,0.00979322,0.0105117,0.042663,0.0542469,0.0800706,0.0490866,0.0986692,0.0123429,0.0113681,0.0275345,0.02954,0.0246572,0.0177762,0.0226206,0.0236453,0,0.0152409,0.0639304,0.0361521,0,0,0.0252153,0,0,0.0453986,0.0597597,0.0369369,0.0222809,0.0129478,0.0565597,0.0647448,0,0.0783237,0.0728967,0.0247771,0.0607495,0.036842,0.0475784,0.0788999,0.0304059,0.0115219,0.0094969,0.0222524,0.0192564,0.0352018,0,0
287,0.025589,0,0,0,0,0.0389233,0,0,0,0,0,0,0.0263101,0,0.0216972,0.0630806,0,0,0.0201172,0,0,0.0256804,0.0756405,0.0189289,0.00940872,0.01018,0.0426382,0.0546258,0.0800416,0.0488775,0.0984849,0.0124814,0.0113997,0.0275541,0.029519,0.0246881,0.018017,0.0228162,0.0223382,0,0.0169294,0.0636037,0.0358214,0,0,0.0253585,0,0,0.0455937,0.0618192,0.031652,0.0198977,0.0141074,0.0550162,0.0645983,0,0.0753664,0.0695501,0.0222604,0.0641322,0.0392192,0,0.083141,0.0295452,0.0117008,0.009679,0.0223054,0.0188689,0.0358288,0,0
288,0.0253765,0,0,0,0,0.038868,0,0,0,0,0,0,0.0261221,0,0.0216865,0.0628464,0,0,0.0202367,0,0,0.0256485,0.0755967,0.0190514,0.00962882,0.0101323,0.0425393,0.0538758,0.0800831,0.0490461,0.0986571,0.0127556,0.0115373,0.027726,0.0296089,0.0250267,0.0177669,0.0228277,0.0239671,0,0.0164572,0.063968,0.0358121,0,0,0.025405,0,0,0.0457089,0.0615679,0.0315304,0.0202189,0.0141712,0.054749,0.0644592,0,0.0753685,0.0691678,0.0218296,0.0642228,0.0393275,0,0.0834636,0.0273325,0.0118823,0.00990989,0.0222831,0.0186853,0.035794,0,0
289,0.0247129,0,0,0,0,0.0394966,0,0,0,0,0,0,0.0262279,0,0.0217559,0.06277,0,0,0.0256824,0,0,0.0386673,0.0755972,0.0190771,0.00979089,0.00989731,0.042123,0.0548284,0.0802432,0.0491051,0.0989147,0.0125523,0.0116172,0.0278236,0.0296461,0.0246826,0.0125192,0.0208276,0.0261589,0,0.0158947,0.0642121,0.035797,0,0,0.0253952,0,0,0.0458802,0.0614934,0.0312775,0.0201553,0.0142463,0.0538608,0.0637004,0,0.0751409,0.0687967,0.0215494,0.0644375,0.0394662,0,0.0839808,0.0249904,0.0123331,0.0102183,0.0223549,0.0193201,0.03563,0.0212707,0
290,0.0245196,0,0,0,0,0.0394648,0,0,0,0,0,0,0.0263637,0,0.0216879,0.0627482,0,0,0.0253986,0,0,0.038786,0.0754998,0.0191277,0.0100775,0.00977808,0.042063,0.0539491,0.0804866,0.049248,0.0992968,0.0123431,0.0118414,0.028009,0.0297324,0.0243926,0.0122209,0.0207911,0.0289734,0,0.0149318,0.0643177,0.0358101,0,0,0.0254465,0,0,0.0460082,0.0611378,0.030877,0.0203463,0.0139447,0.0534767,0.0635104,0,0.0749937,0.0685656,0.0213625,0.0643628,0.0392026,0,0.0840745,0.0224506,0.0124896,0.0104099,0.0224767,0.019466,0.0354835,0.0218991,0
291,0.0242518,0,0,0,0,0.0394326,0,0,0,0,0,0,0.0266918,0,0.0215473,0.0627066,0,0,0.0253728,0,0,0.0388731,0.0754567,0.0192981,0.0104044,0.00989663,0.0420141,0.0532323,0.0807787,0.0492613,0.0997037,0.012425,0.0123154,0.0283584,0.0299164,0.0239027,0.0119022,0.0207721,0.0321635,0,0.0136616,0.0643855,0.0358258,0,0,0.0255555,0,0,0.0461969,0.0605983,0.0300945,0.0205881,0.0132683,0.0530023,0.0632369,0,0.0747537,0.068472,0.0212886,0.0641765,0.0388254,0,0.0837672,0.0197026,0.0127433,0.0106069,0.0225281,0.0195871,0.0353458,0.0222364,0
292,0.0243687,0,0,0,0,0.0388947,0,0,0,0,0,0,0.0271082,0,0.0213121,0.0627415,0,0,0.0200106,0,0,0.0257587,0.0753222,0.0195678,0.0107087,0.0102358,0.0422504,0.0511364,0.081127,0.0492045,0.100144,0.0126269,0.0129225,0.028807,0.0301661,0.0231728,0.0164252,0.0226056,0.0347397,0,0.0129596,0.0642032,0.0359339,0,0,0.0257,0,0,0.0463439,0.0598992,0.0293371,0.0209442,0.0122621,0.0529506,0.0633186,0,0.0747456,0.0686524,0.0215379,0.0638265,0.0383344,0,0.083146,0.0173231,0.0128465,0.0107079,0.0223714,0.0190069,0.0352915,0,0
293,0.0258865,0,0,0,0,0.0399112,0,0,0,0,0,0,0.0308615,0,0,0.0630584,0,0,0.0255173,0,0,0.0388657,0.0752266,0.0154332,0.0109814,0.0127982,0.0421221,0.0496006,0.0798738,0,0.10557,0.00914657,0.00897552,0.0283647,0.0285424,0.0134586,0.010115,0.0205725,0.0371742,0,0,0.0664878,0.036743,0,0,0.0256053,0,0,0.0464839,0.0533185,0.0335859,0.0271543,0.0116152,0.0549858,0.0615704,0,0,0.0720362,0.0226376,0.0586855,0.0342702,0,0.0788033,0.0186354,0.0131265,0.0109117,0.0220385,0.020491,0.0330218,0.022416,0
294,0.0232004,0,0,0,0,0.0401515,0,0,0,0,0,0,0.0283654,0,0.0209093,0.0624968,0,0,0.0252549,0,0,0.0391744,0.075027,0.0202483,0.0109104,0.0103092,0.0419245,0.0518304,0.0817566,0.049198,0.101036,0.0129461,0.0140323,0.0296056,0.0308438,0.0202123,0.0111561,0.0207633,0.0375071,0,0.0132298,0.0644985,0.0359732,0,0,0.0260946,0,0,0.0468844,0.059016,0.0279673,0.020712,0.0107743,0.0519544,0.0620199,0,0.0750917,0.0694898,0.0223965,0.0631953,0.036212,0,0.0828239,0.0149879,0.0138887,0.0110106,0.0224469,0.0200561,0.0351355,0.022919,0
295,0.0219569,0,0,0,0,0.0404304,0,0,0,0,0,0,0.0293523,0,0.0209023,0.062469,0,0,0.0251775,0,0,0.0392992,0.0744589,0.0207265,0.0103264,0.0103417,0.0420653,0.0526836,0.0820244,0.0489594,0.101317,0.0132873,0.0146266,0.0300533,0.0313163,0.0185575,0.0114558,0.0208508,0.040373,0,0.013319,0.0638659,0.0358881,0,0,0.0263458,0,0,0.0471941,0.0604338,0.0242536,0.0177681,0.0118392,0.050991,0.0618095,0,0.074018,0.0687397,0.0217848,0.0647204,0,0,0.0842082,0.0143975,0.014167,0.0111166,0.0226775,0.0202691,0.0357716,0.0230656,0
296,0.0218787,0,0,0,0,0.0399953,0,0,0,0,0,0,0.0305521,0,0.0208552,0.0627294,0,0,0.0196224,0,0,0.0257438,0.0735759,0.021364,0.0100768,0.0108882,0.0422498,0.0507837,0.0826828,0.0491428,0.102084,0.0136517,0.0153092,0.030597,0.0319759,0.0171324,0.0161776,0.0225672,0.0405062,0,0.0133339,0.0633648,0.0362639,0,0,0.0264588,0,0,0.0474332,0.0601396,0.0235667,0.0175481,0.0111093,0.0518987,0.0618138,0,0.0744556,0.0693784,0.0223112,0.0647032,0,0,0.0842085,0.0144683,0.0143751,0.0114767,0.0228227,0.0201997,0.035626,0,0
297,0.0220956,0,0,0,0,0.0401791,0,0,0,0,0,0,0.0322227,0,0.0207314,0.0631778,0,0,0.0188903,0,0,0.025522,0.0725175,0.0218547,0.0101984,0.0116952,0.0421315,0.0489105,0.0838576,0.0495241,0.103234,0.0140235,0.015913,0.0309757,0.0325084,0.0148766,0.0153564,0.0221592,0.0457793,0,0.0100597,0.0632157,0.0369463,0,0,0.0264005,0,0,0.0475805,0.0579852,0.0252685,0.0198045,0.0150995,0.0537138,0.0615782,0,0.0758474,0.0686012,0.0210599,0.0650919,0.046671,0,0.0841241,0.0129112,0.0145937,0.0115743,0.0228272,0.0208225,0.0347614,0,0
298,0.0223903,0,0,0,0,0.0402107,0,0,0,0,0,0,0.0335734,0,0.0204413,0.0632418,0,0,0.0179095,0,0,0.025266,0.0715243,0.0225132,0.0105178,0.0124458,0.0421902,0.0468911,0.084824,0.0502803,0.104596,0.0146632,0.0167372,0.0314473,0.0330032,0.0129256,0.0144885,0.0216691,0.0403721,0,0.0115934,0.0641941,0.0375886,0,0,0.026496,0,0,0.0477927,0.0555653,0.0306214,0.0230867,0.00763676,0.0558765,0.0614015,0,0.0783131,0.0733676,0.0250217,0.0603371,0.0537325,0.0800004,0.0790973,0.0150261,0.0150796,0.0118851,0.0230083,0.021386,0.0339997,0,0
299,0.021294,0,0,0,0,0.0407632,0,0,0,0,0,0,0.0349467,0,0.0199349,0.0632131,0,0,0.0242788,0,0,0.0389381,0.0708713,0.0230604,0.0103529,0.0126917,0.0424899,0.0478434,0.0854958,0.0506319,0.10522,0.0154664,0.0175236,0.0317682,0.0334214,0.0105146,0.00907601,0.020405,0.039088,0,0.0121734,0.0643026,0.0376751,0,0,0.0266367,0,0,0.048079,0.0559188,0.0311783,0.0226464,0.00778393,0.0557502,0.0606187,0,0.0773888,0.0729577,0.0246803,0.0604292,0.052838,0.0809181,0.0788201,0.0153091,0.0156693,0.0122038,0.0232142,0.0222293,0.0342722,0.0236902,0
300,0.0207486,0,0,0,0,0.0408174,0,0,0,0,0,0,0.0361207,0,0.0191496,0.0632517,0,0,0.0235327,0,0,0.0391545,0.0702676,0.0232673,0.0100872,0.0128064,0.0429844,0.0467369,0.0858474,0.0508686,0.105556,0.0159269,0.0182619,0.0319164,0.0337255,0.00852838,0.00897015,0.0201944,0.0379319,0,0.0126935,0.0641264,0.0377551,0,0,0.0268133,0,0,0.0483443,0.0561084,0.0317771,0.0223353,0.00805638,0.0556645,0.0604465,0,0.0768883,0.0727534,0.024524,0.0602489,0.0520648,0.0808764,0.0785838,0.0156572,0.0158087,0.0122763,0.0233493,0.0224856,0.0345716,0.0245747,0
301,0.0204188,0,0,0,0,0.0410037,0,0,0,0,0,0,0.0376571,0,0.0181931,0.0632245,0,0,0.0233242,0,0,0.0392744,0.0698854,0.0233056,0.00977218,0.0128047,0.0431386,0.0457972,0.085764,0.0509892,0.105649,0.0163841,0.0193057,0.0318626,0.0338928,0.00660927,0.00872513,0.020141,0.0371916,0,0.0130268,0.0639601,0.0379548,0,0,0.0271217,0,0,0.0486326,0.056317,0.0322079,0.0217917,0.00829304,0.0550798,0.0602088,0,0.076782,0.0726586,0.0244847,0.0600935,0.0520482,0.0807669,0.0784796,0.0159755,0.0161551,0.01235,0.0234887,0.0226677,0.0346722,0.0250117,0
302,0.0204386,0,0,0,0,0.0413919,0,0,0,0,0,0,0.0397061,0,0.0172475,0.0632558,0,0,0.0232768,0,0,0.0393698,0.069634,0.02325,0.00955619,0.0127075,0.0429935,0.0448571,0.0854644,0.0509977,0.105651,0.0168856,0.0210224,0.0316165,0.0339073,0.00466982,0.0084385,0.0201588,0.0366288,0,0.0132653,0.0639827,0.0383007,0,0,0.0274796,0,0,0.0487959,0.0564982,0.0323338,0.0211375,0.00818478,0.0543797,0.0600299,0,0.0769924,0.0725915,0.0244383,0.0600011,0.0520186,0.0808095,0.0783596,0.0161491,0.0166389,0.012358,0.0236628,0.0228195,0.0345215,0.0253371,0
303,0.0206787,0,0,0,0,0.0418477,0,0,0,0,0,0,0.0417135,0,0.0164435,0.063442,0,0,0.023281,0,0,0.0394424,0.0695511,0.0230859,0.00945395,0.0126765,0.0426626,0.0439611,0.0850752,0.0509256,0.105637,0.0172471,0.0214612,0.0315938,0.0340428,0.00343116,0.00811271,0.0201623,0.0363889,0,0.0133646,0.0640468,0.0386726,0,0,0.0279222,0,0,0.0490193,0.0566285,0.0321928,0.0205104,0.00786167,0.0537843,0.0599531,0,0.0772279,0.0725062,0.0242756,0.0599369,0.0518881,0.0807873,0.0781683,0.0161933,0.0171575,0.0123091,0.0237974,0.0230145,0.0342869,0.0256015,0
304,0.0209494,0,0,0,0,0.0422083,0,0,0,0,0,0,0.0431924,0,0.0159583,0.0634206,0,0,0.0233164,0,0,0.0394563,0.0695755,0.022946,0.00925639,0.0127454,0.0423412,0.0432196,0.0846997,0.0510371,0.105624,0.0174594,0.0211644,0.0318051,0.0342753,0.0029276,0.00781031,0.0202004,0.0363973,0,0.0133637,0.0639884,0.0389372,0,0,0.0283972,0,0,0.0492827,0.0568366,0.0319972,0.0197677,0.00804878,0.0532956,0.0599075,0,0.0772498,0.072412,0.0241035,0.059843,0.0519722,0.0806297,0.0779694,0.0161276,0.0177928,0.0122339,0.0237507,0.0232275,0.0341267,0.0257705,0
305,0.0211671,0,0,0,0,0.0424501,0,0,0,0,0,0,0.0441542,0,0.0157558,0.0633096,0,0,0.0234055,0,0,0.0394557,0.0696691,0.0227927,0.00904898,0.0128531,0.0420982,0.0424422,0.0844349,0.0511614,0.105587,0.0174754,0.0206657,0.0321457,0.0344634,0.00264846,0.00748855,0.0203015,0.0365934,0,0.0132871,0.0639144,0.0391381,0,0,0.0288094,0,0,0.0494906,0.0568886,0.031817,0.0191912,0.0082715,0.0529679,0.0600209,0,0.0772311,0.0722849,0.0239879,0.0597535,0.0520756,0.080503,0.0779066,0.0160113,0.0184678,0.0119872,0.0234791,0.0234065,0.0339522,0.0259467,0
306,0.0213474,0,0,0,0,0.0426196,0,0,0,0,0,0,0.0443325,0,0.015602,0.0632842,0,0,0.0235085,0,0,0.0394686,0.0696894,0.0226538,0.00887065,0.0128466,0.0419945,0.0416731,0.0843217,0.0512133,0.105539,0.0174479,0.0201566,0.0325218,0.034577,0.00242981,0.00713681,0.0204304,0.0370228,0,0.013147,0.063866,0.0393453,0,0,0.0292526,0,0,0.0496835,0.0568181,0.0317157,0.0187899,0.0083268,0.0527985,0.0601921,0,0.0772118,0.0721145,0.0239317,0.0598444,0.0520843,0.0805711,0.0780183,0.0158534,0.0191249,0.0118091,0.0236549,0.0235337,0.0337536,0.0261203,0
307,0.0219223,0,0,0,0,0.0423091,0,0,0,0,0,0,0.0435777,0,0.0154915,0.0635784,0,0,0.0163118,0,0,0.0250603,0.0695533,0.0225958,0.00885362,0.0127341,0.0423399,0.0397174,0.0843332,0.0512741,0.105582,0.0174228,0.0197709,0.0327703,0.0346635,0.00244816,0.0105847,0.0205672,0.0375358,0,0.0131044,0.0635074,0.0395725,0,0,0.0298055,0,0,0.0499059,0.0565475,0.0318166,0.0187792,0.00828881,0.0532492,0.0607144,0,0.0773653,0.0720081,0.0239551,0.0599038,0.0520011,0.0806831,0.0781112,0.0157387,0.0197758,0.0117567,0.0242901,0.023,0.0336125,0,0
308,0.0221081,0,0,0,0,0.0426216,0,0,0,0,0,0,0.0428782,0,0.0155706,0.0636437,0,0,0.016243,0,0,0.0249631,0.069532,0.0226685,0.00886165,0.0124808,0.0424421,0.0390682,0.0843526,0.051358,0.10556,0.0174495,0.0197867,0.032926,0.0348738,0.00291025,0.010177,0.0204591,0.0381726,0,0.0129661,0.0633521,0.0398563,0,0,0.0301551,0,0,0.0500744,0.0564047,0.0318455,0.0185417,0.00834809,0.0531908,0.0609733,0,0.0772981,0.0718251,0.0238625,0.0601174,0.0519979,0.0808551,0.0783287,0.0155336,0.0205297,0.0115022,0.0246593,0.0229645,0.0334444,0,0
309,0.0219281,0,0,0,0,0.0434253,0,0,0,0,0,0,0.0421418,0,0.0158313,0.0637166,0,0,0.0241501,0,0,0.0393274,0.0696982,0.0228814,0.00884081,0.0121859,0.0420928,0.0398163,0.0843511,0.0515156,0.105573,0.0174641,0.0199912,0.0329991,0.0351191,0.00398886,0.00649141,0.0207327,0.0389561,0,0.0127509,0.0634143,0.0401804,0,0,0.030321,0,0,0.0501958,0.0564382,0.0316952,0.0179936,0.00853334,0.0524089,0.0609078,0,0.07699,0.0715818,0.0237533,0.0604445,0.0520158,0.0811103,0.0786733,0.0153235,0.0213268,0.0111317,0.0246524,0.0235077,0.0333053,0.0262763,0
310,0.0227154,0,0,0,0,0.0430256,0,0,0,0,0,0,0.0407503,0,0.0160024,0.0640642,0,0,0.0161089,0,0,0.0248351,0.0697501,0.0229734,0.00915213,0.0120003,0.0424471,0.0379335,0.0843159,0.0518269,0.105728,0.0175172,0.0202815,0.0331524,0.0349605,0.00580383,0.00939984,0.0201794,0.0395963,0,0.0127246,0.0630089,0.0405372,0,0,0.0307542,0,0,0.050306,0.0561314,0.031757,0.0181361,0.00849678,0.0528668,0.0615532,0,0.0770196,0.0715519,0.0238121,0.0602249,0.0517817,0.081111,0.078655,0.0154698,0.0219714,0.0105748,0.0246954,0.0229569,0.0332133,0,0
311,0.022693,0,0,0,0,0.0437581,0,0,0,0,0,0,0.0394736,0,0.0161317,0.0642811,0,0,0.0241003,0,0,0.0393079,0.0701435,0.0230645,0.00925147,0.0118711,0.0419617,0.0385695,0.0841741,0.0521598,0.105876,0.0175212,0.0205088,0.03335,0.0350641,0.00753294,0.00641375,0.0209417,0.0402576,0,0.0125373,0.0630875,0.0409608,0,0,0.0309613,0,0,0.0502889,0.0561555,0.0315627,0.0176655,0.00854254,0.0520161,0.0614886,0,0.0766934,0.0713577,0.0237027,0.0603783,0.0517487,0.0813325,0.0789016,0.0155298,0.0227411,0.00998055,0.0251436,0.0238941,0.0331134,0.0269098,0
312,0.0231734,0,0,0,0,0.0439177,0,0,0,0,0,0,0.0382849,0,0.0162385,0.0644202,0,0,0.0235788,0,0,0.039465,0.0704241,0.0231167,0.00956497,0.0117966,0.0418361,0.0378272,0.0840354,0.0524631,0.106041,0.0173914,0.0206248,0.0334006,0.0354952,0.00933486,0.00654998,0.0209299,0.0408858,0,0.0123802,0.0630102,0.0413638,0,0,0.0312653,0,0,0.0503863,0.0560416,0.0314924,0.017515,0.00855009,0.0518688,0.0616289,0,0.0766596,0.0713107,0.0237207,0.0603807,0.0515517,0.0814473,0.0791867,0.015612,0.0233809,0.00936604,0.0255605,0.0243223,0.0329972,0.0274844,0
313,0.0229707,0,0,0,0,0.0439997,0,0,0,0,0,0,0.0367638,0,0.0164079,0.0633229,0,0,0.0235333,0,0,0.0396616,0.0708524,0.023308,0.00989723,0.0116194,0.042146,0.0381399,0.08349,0.052831,0.106012,0.0174781,0.0208522,0.0334554,0.0357449,0.0115343,0.00647532,0.0208131,0.0349131,0,0.0170294,0.0633585,0.0415755,0,0,0.0316208,0,0,0.0504944,0.0576028,0.030667,0.0158288,0.00476226,0.0512329,0.0617596,0,0.0752786,0.0726218,0.0256331,0.0606936,0,0.0782305,0.0800237,0.0182056,0.0241134,0.0087509,0.025821,0.0244686,0.0334269,0.0274879,0
314,0.0233703,0,0,0,0,0.044123,0,0,0,0,0,0,0.0354784,0,0.0164685,0.0633359,0,0,0.0234125,0,0,0.0397835,0.0711749,0.0233488,0.0101887,0.0116363,0.0419078,0.0375129,0.0833098,0.0530352,0.106064,0.0173948,0.0208359,0.0333655,0.0355354,0.0130529,0.00665039,0.020778,0.0355397,0,0.0168387,0.0632633,0.0419498,0,0,0.0318329,0,0,0.0505252,0.0576062,0.030534,0.0156889,0.0045287,0.0510785,0.0618077,0,0.0752698,0.072574,0.0256888,0.0608056,0,0.078349,0.0801362,0.0180781,0.0247367,0.00823222,0.0259678,0.0249108,0.0333472,0.0277685,0
