Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,,RTIBA
1877,0.0413803,0,0,0,0,0.0458347,0,0,0,0,0,0,0.031362,0,0.0182358,0.0643447,0,0,0.0112262,0,0,0.0247638,0.0730857,0.0200561,0.0049388,0,0.0424022,0.0255627,0.08199,0,0.124805,0.0154859,0.0157645,0.0311426,0.0328447,0.0142347,0.00766561,0,0.015869,0.0244491,0,0.0151404,0.0685818,0.0509379,0,0,0.0258134,0,0,0.0442912,0.0614002,0.0404377,0.0263717,0.0141133,0.0527937,0.0600437,0,0,0.0706835,0.0198714,0.056109,0.0423022,0.0738046,0.028084,0.0200243,0.00958491,0.0231334,0.0346036,0.0331679,0,0.034966
1878,0.041354,0,0,0,0,0.0458758,0,0,0,0,0,0,0.0308572,0,0.0183486,0.0643741,0,0,0.0114034,0,0,0.0248231,0.0730582,0.0199511,0.00492157,0,0.042408,0.0256573,0.0820719,0,0.124526,0.0155783,0.0158943,0.0309713,0.032711,0.0148704,0.00775598,0,0.0159532,0.023405,0,0.0153641,0.0684259,0.0509161,0,0,0.0258639,0,0,0.0444361,0.0612245,0.0404589,0.0263451,0.0147251,0.0527963,0.060219,0,0,0.0709531,0.0197806,0.0562082,0.0423397,0.0737787,0.0292545,0.0197837,0.00964024,0.0230726,0.0345491,0.0331099,0,0.0351103
1879,0.0412452,0,0,0,0,0.0458525,0,0,0,0,0,0,0.0303313,0,0.0185548,0.0644087,0,0,0.0115741,0,0,0.0247188,0.0730386,0.01961,0.00495587,0,0.0424146,0.0258211,0.0821634,0,0.124153,0.0156471,0.0158431,0.0307473,0.032567,0.0159173,0.00791765,0,0.0161499,0.0224451,0,0.0156184,0.0684193,0.0508344,0,0,0.0259578,0,0,0.0445456,0.061095,0.0404713,0.0263041,0.015367,0.0527557,0.0604759,0,0,0.0711081,0.0196553,0.0561643,0.0421439,0.073479,0.030374,0.0195279,0.00968556,0.0229207,0.0345083,0.0330519,0,0.0352843
1880,0.041065,0,0,0,0,0.045738,0,0,0,0,0,0,0.0297636,0,0.0189002,0.0643633,0,0,0.0118187,0,0,0.0246428,0.0730399,0.0190179,0.00506386,0,0.0424305,0.0260168,0.0823102,0,0.123634,0.0152508,0.0153264,0.0303524,0.0323785,0.0173241,0.00810217,0,0.0163698,0.0217267,0,0.0159685,0.0683938,0.0507104,0,0,0.0260908,0,0,0.0445797,0.0610214,0.0404894,0.0262418,0.0159868,0.0526976,0.060764,0,0,0.0711592,0.0195563,0.0559672,0.0418164,0.0732201,0.0313645,0.0193455,0.00973524,0.0227156,0.0344117,0.0330243,0,0.0354624
1881,0.0408368,0,0,0,0,0.0455442,0,0,0,0,0,0,0.0287961,0,0.019318,0.0641796,0,0,0.0120189,0,0,0.0246262,0.0730587,0.0184732,0.00518262,0,0.0425378,0.0262695,0.0825553,0,0.123051,0.0143934,0.0144389,0.0298605,0.032125,0.0189068,0.00826986,0,0.0164573,0.0212182,0,0.0164339,0.0683642,0.0506168,0,0,0.02619,0,0,0.0446429,0.0610389,0.040609,0.0261798,0.0162979,0.0527172,0.0610168,0,0,0.071189,0.0195116,0.0556747,0.0414793,0.0729093,0.0321313,0.0193595,0.00957023,0.0228901,0.0341533,0.033042,0,0.035603
1882,0.0405792,0,0,0,0,0.0453192,0,0,0,0,0,0,0.0279214,0,0.0196431,0.0640161,0,0,0.0121736,0,0,0.0246495,0.0730628,0.018072,0.00527159,0,0.0427036,0.0266221,0.0829024,0,0.122501,0.0136405,0.0134705,0.0294854,0.0318548,0.0202339,0.00815825,0,0.016454,0.0208984,0,0.0168134,0.0684822,0.0505014,0,0,0.0262673,0,0,0.0446588,0.0611219,0.0408384,0.0260236,0.0164674,0.0528067,0.061211,0,0,0.0712046,0.0195436,0.0554431,0.0411622,0.0726158,0.0328291,0.0195857,0.0095515,0.0230487,0.0339117,0.0330537,0,0.0356688
1883,0.0403112,0,0,0,0,0.0451203,0,0,0,0,0,0,0.0272079,0,0.0198945,0.0638361,0,0,0.0122708,0,0,0.0246679,0.072966,0.0178317,0.00531688,0,0.0429505,0.0270197,0.0832536,0,0.122089,0.0129688,0.0127055,0.0292207,0.031675,0.0211839,0.00797952,0,0.0164699,0.0207344,0,0.0170076,0.0683967,0.0503689,0,0,0.0263171,0,0,0.044643,0.061202,0.0411478,0.0257831,0.0165054,0.0529438,0.0613355,0,0,0.071192,0.0196474,0.0553261,0.0408727,0.0723585,0.0333653,0.019956,0.00961507,0.0231296,0.0338009,0.0330882,0,0.0356049
1884,0.0400465,0,0,0,0,0.0449354,0,0,0,0,0,0,0.0268095,0,0.0200462,0.0637197,0,0,0.0123585,0,0,0.0247353,0.0728424,0.0176823,0.00534472,0,0.0432912,0.0273624,0.0834866,0,0.121922,0.0126107,0.0120238,0.0290081,0.0316,0.0217519,0.0079322,0,0.0164953,0.0206997,0,0.0170304,0.0682381,0.0502229,0,0,0.0263877,0,0,0.0445653,0.0613131,0.0415691,0.0256421,0.0160943,0.0531382,0.0613203,0,0,0.071128,0.0197729,0.0552117,0.0406784,0.0721664,0.0334671,0.0202921,0.00975625,0.0229259,0.033642,0.033114,0,0.0354479
1885,0.0398288,0,0,0,0,0.0447512,0,0,0,0,0,0,0.0267101,0,0.0201081,0.0637006,0,0,0.0123941,0,0,0.0245816,0.0726765,0.0175386,0.0053588,0,0.0435562,0.0278472,0.0835577,0,0.122019,0.0124556,0.0116682,0.02886,0.0314886,0.0219193,0.00807416,0,0.0165224,0.0207335,0,0.0170594,0.0681131,0.0500787,0,0,0.0262665,0,0,0.0445129,0.0613352,0.0419425,0.0255665,0.0154056,0.0532865,0.0612356,0,0,0.071004,0.0200156,0.0551781,0.0406336,0.0721016,0.0334189,0.0205865,0.00974792,0.0225542,0.0334001,0.033045,0,0.0352913
1886,0.0396394,0,0,0,0,0.0446214,0,0,0,0,0,0,0.0266583,0,0.020132,0.0636114,0,0,0.0124408,0,0,0.0245053,0.0725931,0.0174771,0.00549303,0,0.0437993,0.0282495,0.0834196,0,0.122103,0.0124106,0.0117316,0.0288063,0.0314399,0.0220367,0.00834354,0,0.0166149,0.0207118,0,0.017062,0.0680693,0.0500324,0,0,0.0261551,0,0,0.0444757,0.0613339,0.0422337,0.0253746,0.0160517,0.0534532,0.0610152,0,0,0.0708708,0.020201,0.0552293,0.0407336,0.07212,0.033659,0.0206854,0.00973596,0.0225431,0.0332565,0.0330192,0,0.0351724
1887,0.039079,0,0,0,0,0.0440724,0,0,0,0,0,0,0.0266459,0,0.0201173,0.0632301,0,0,0.021319,0,0,0.0414044,0.0726914,0.0174634,0.00508146,0,0.0436954,0.027293,0.0833226,0,0.122052,0.0124479,0.0118114,0.028776,0.0314574,0.0220397,0.0122829,0.0319865,0.0221391,0.020769,0,0.0168811,0.0683442,0.0505547,0,0,0.025791,0,0,0.0443177,0.0614961,0.0421669,0.0247569,0.016497,0.0527277,0.0606127,0,0,0.0706024,0.0199,0.0555688,0.0410843,0.0723478,0.0338339,0.0207132,0.00973457,0.0227099,0.0328887,0.0332483,0,0.035431
1888,0.0394009,0,0,0,0,0.0444334,0,0,0,0,0,0,0.0266261,0,0.0201267,0.0636918,0,0,0.0124227,0,0,0.0245958,0.0727248,0.0174427,0.00589699,0,0.0439048,0.0287565,0.083067,0,0.121874,0.0125427,0.0119018,0.0287109,0.0313861,0.0220819,0.00878217,0,0.0165987,0.0204431,0,0.0170905,0.0678949,0.0501209,0,0,0.0258871,0,0,0.0443321,0.0613474,0.0425267,0.0251706,0.0165966,0.0536408,0.0604732,0,0,0.0707763,0.0202319,0.0552163,0.0407631,0.0720444,0.0342542,0.0206983,0.00991785,0.0228325,0.0330409,0.0331279,0,0.0349903
1889,0.0389775,0,0,0,0,0.0440101,0,0,0,0,0,0,0.026775,0,0.0201171,0.0636112,0,0,0.0211305,0,0,0.0414508,0.0728253,0.0174281,0.00546113,0,0.0435794,0.0275551,0.083104,0,0.122081,0.0124714,0.0122971,0.0287149,0.0313983,0.0218797,0.0124892,0.032612,0.0222309,0.0204022,0,0.0169288,0.068107,0.0506746,0,0,0.0255709,0,0,0.0441708,0.061536,0.0422513,0.024726,0.0164471,0.0527606,0.0600669,0,0,0.0706564,0.0197708,0.0554761,0.0410082,0.0722374,0.0342536,0.020627,0.0101205,0.0229045,0.0325676,0.0333551,0,0.0352079
1890,0.0399421,0,0,0,0,0.0439461,0,0,0,0,0,0,0.0238194,0,0.019917,0,0,0,0.0118945,0,0,0.0246006,0.0725013,0.0180935,0.0168637,0,0.0386148,0.0273665,0.0810408,0,0.126107,0.0120223,0.0128823,0.0293732,0.0319578,0.027244,0.00985639,0,0.016182,0.0233454,0,0.0169452,0.0553194,0.0509938,0,0,0.0262861,0,0,0.0444218,0.0618132,0.0422473,0.0224734,0.0155633,0.0527574,0.0631873,0,0,0.071223,0.0227509,0.0543032,0.039915,0.0714315,0.0296984,0.0222981,0.0101936,0.0234258,0.0330586,0.0329202,0,0.0345724
1891,0.0392953,0,0,0,0,0.044087,0,0,0,0,0,0,0.0267733,0,0.0199658,0.0639946,0,0,0.0211515,0,0,0.0417739,0.072741,0.0175117,0.0055686,0,0.0434835,0.0267767,0.083319,0,0.123696,0.0122386,0.0124265,0.0288153,0.0316318,0.021587,0.013307,0.0340176,0.0231199,0.0207519,0,0.0169845,0.0679352,0.0509963,0,0,0.0253567,0,0,0.0441468,0.0616273,0.0420703,0.0247916,0.0164239,0.0526035,0.0596008,0,0,0.0707744,0.0193869,0.055484,0.041108,0.0723528,0.0342455,0.0206441,0.0101949,0.0228839,0.0326304,0.0334069,0,0.0351794
1892,0.0392484,0,0,0,0,0.0441589,0,0,0,0,0,0,0.0270589,0,0.0208069,0.0646175,0,0,0.0213575,0,0,0.0417636,0.0736381,0.0166574,0.00621783,0,0.0432008,0.0262724,0.0817476,0,0.114397,0.0112577,0.0114664,0.0273526,0.029603,0.0206402,0.0140534,0.0341679,0.0234534,0.0206838,0,0.0169771,0.0675506,0.0511299,0,0,0.025333,0,0,0.0442072,0.0620037,0.0420159,0.0249714,0.0163216,0.0528096,0.0597687,0,0,0.0706865,0.018867,0.0556607,0.0412995,0.072517,0.0345164,0.0209792,0.0101799,0.0227611,0.0327147,0.0335818,0,0.0352969
1893,0.0391057,0,0,0,0,0.044629,0,0,0,0,0,0,0.0287753,0,0.0225032,0.0669803,0,0,0.0117418,0,0,0.0246825,0.0761009,0.015644,0.00931629,0.0108531,0.0425424,0.0272059,0.0781051,0,0.101683,0.0105082,0.0100807,0.0250216,0.0264851,0.0176949,0.0105239,0,0.0160834,0.0202687,0,0.0170826,0.0657753,0.050769,0,0,0.0258755,0,0,0.0445588,0.0628349,0.0422553,0.0257886,0.0155803,0.0544258,0.060791,0,0,0.07055,0.0182812,0.0556567,0.0412975,0.0724453,0.0352785,0.0216134,0.0100962,0.0231782,0.0331282,0.033878,0,0.0352118
1894,0.0378873,0,0,0,0,0.043973,0,0,0,0,0,0,0.0240652,0,0.0249853,0.0661459,0,0,0.0213268,0,0,0.041832,0.0776932,0.0181926,0.0114431,0.00994625,0.0407455,0.0252659,0.0782018,0.047821,0.098156,0.0130168,0.0140986,0.0261436,0.027253,0.0259413,0.0152659,0.0344539,0.0232545,0.020566,0,0.0167238,0.0663992,0.0513049,0,0,0.0260771,0,0,0.0447572,0.0626062,0.0417079,0.0260399,0.0145445,0.053605,0.0618397,0,0,0.0704658,0.0177843,0.0561995,0.0417729,0.0728819,0.0346291,0.0223652,0.0101657,0.0234502,0.0325359,0.0346914,0,0.0357893
1895,0.0382456,0,0,0,0,0.0445286,0,0,0,0,0,0,0.024138,0,0.0248605,0.0663749,0,0,0.0116561,0,0,0.0243552,0.0775575,0.0181074,0.0116785,0.00994953,0.0411022,0.0270024,0.0781879,0.0477998,0.0979875,0.012886,0.0141596,0.0261983,0.0273074,0.0258182,0.0112114,0,0.0160686,0.0205128,0,0.0168326,0.0661078,0.05085,0,0,0.0264076,0,0,0.0450056,0.0625724,0.0418856,0.0264465,0.0145625,0.05441,0.0618154,0,0,0.0706124,0.0180545,0.0559507,0.0415274,0.072637,0.0346447,0.0225415,0.0102957,0.0237393,0.0328977,0.0343672,0,0.0355285
1896,0.0387831,0,0,0,0,0.0446851,0,0,0,0,0,0,0.0294513,0,0.0229863,0.0677365,0,0,0.0116387,0,0,0.0242693,0.0769909,0.0154311,0.0100209,0.0121436,0.0419319,0.0268051,0.0771394,0,0.101522,0.0103269,0.0102672,0.0243738,0.025576,0.0165946,0.0115474,0,0.0161448,0.0201714,0,0.0169556,0.0654083,0.0508702,0,0,0.0264921,0,0,0.044944,0.0631448,0.0419883,0.025631,0.0156301,0.0540875,0.0612152,0,0,0.0704386,0.0179977,0.0559515,0.0415617,0.0726221,0.0353821,0.0223232,0.0105436,0.023797,0.0329847,0.0337707,0,0.0353837
1897,0.0380463,0,0,0,0,0.0446053,0,0,0,0,0,0,0.0243512,0,0.024669,0.0660966,0,0,0.0118672,0,0,0.0243574,0.0774021,0.0180995,0.0112165,0.010448,0.0411203,0.0266946,0.0785616,0.0475547,0.0974541,0.012761,0.0145789,0.0263086,0.0275125,0.0254219,0.011915,0,0.0160879,0.0203878,0,0.0167543,0.0663292,0.0509224,0,0,0.0266747,0,0,0.0450351,0.0626414,0.0416792,0.0260027,0.0163451,0.0540491,0.0616417,0,0,0.07048,0.0181035,0.0561703,0.0417758,0.0728605,0.0350806,0.0227101,0.0106443,0.0237274,0.0328,0.0342811,0,0.0355926
1898,0.0379469,0,0,0,0,0.0445629,0,0,0,0,0,0,0.0243396,0,0.0247116,0.0662884,0,0,0.0117621,0,0,0.0242474,0.0774063,0.0181325,0.0111838,0.0106189,0.0409235,0.0265934,0.0786047,0.0474169,0.0975086,0.0129515,0.0143454,0.0262661,0.0274318,0.0253992,0.0122477,0,0.0160167,0.0204046,0,0.0166894,0.066283,0.0509116,0,0,0.0268573,0,0,0.0451724,0.0626074,0.0415213,0.0258329,0.0164606,0.0538254,0.0615852,0,0,0.0704322,0.0181906,0.0561728,0.0418187,0.0729451,0.0349874,0.0228588,0.0104564,0.0234459,0.0327486,0.034261,0,0.0355765
1899,0.0378177,0,0,0,0,0.0445867,0,0,0,0,0,0,0.0245079,0,0.0246476,0.0662598,0,0,0.0117695,0,0,0.0241657,0.0773734,0.0180853,0.0110415,0.0106781,0.0409392,0.0264664,0.0786318,0.0473473,0.0975026,0.0133452,0.0141425,0.0262014,0.0273791,0.0250827,0.0125856,0,0.0159882,0.0204939,0,0.0166862,0.0664179,0.0509292,0,0,0.0270225,0,0,0.0453614,0.0627598,0.0415157,0.0256429,0.016486,0.0536928,0.0613195,0,0,0.0703212,0.0181684,0.0562285,0.0418806,0.072851,0.0350311,0.022863,0.0104057,0.0236146,0.0328194,0.0342613,0,0.0356199
1900,0.0376593,0,0,0,0,0.0445949,0,0,0,0,0,0,0.024723,0,0.0245899,0.0661846,0,0,0.0117319,0,0,0.0239986,0.0773335,0.0180054,0.0109077,0.0107416,0.0409889,0.0264533,0.0786707,0.0471819,0.097444,0.0135545,0.0141032,0.0261253,0.0273336,0.0246694,0.0128772,0,0.0160148,0.0205559,0,0.0167667,0.0664262,0.0508945,0,0,0.0271384,0,0,0.0455576,0.0629137,0.0415934,0.0254199,0.0166578,0.0535234,0.0610101,0,0,0.0701928,0.0181531,0.0562736,0.0419061,0.0728041,0.0352665,0.0228695,0.0104312,0.0238005,0.0331026,0.0342849,0,0.0357233
1901,0.0374804,0,0,0,0,0.0445902,0,0,0,0,0,0,0.0249025,0,0.0245358,0.0662006,0,0,0.0116857,0,0,0.0240355,0.0772927,0.0179172,0.010777,0.0108328,0.0410024,0.0261631,0.0787292,0.0469553,0.0973501,0.0133698,0.0141771,0.0260872,0.0272984,0.0241955,0.0132883,0,0.0159591,0.0206989,0,0.0168657,0.0663928,0.0509156,0,0,0.0271386,0,0,0.0457089,0.0630505,0.0417004,0.0251975,0.0168791,0.0532688,0.0606497,0,0,0.0700791,0.0180971,0.0563235,0.0419495,0.072801,0.0355524,0.0229065,0.0101908,0.0240796,0.0332962,0.0343803,0,0.0358779
1902,0.0372942,0,0,0,0,0.0446731,0,0,0,0,0,0,0.0250739,0,0.0244748,0.0661904,0,0,0.0116302,0,0,0.0240633,0.0772427,0.0178731,0.0106455,0.01092,0.0410125,0.0259841,0.0787839,0.0468393,0.0972978,0.0135529,0.0143056,0.0260857,0.0272681,0.0237004,0.0137162,0,0.0159411,0.0208267,0,0.0169808,0.0663767,0.0509268,0,0,0.027176,0,0,0.0458914,0.0631709,0.0418488,0.0249464,0.0171055,0.0530112,0.0603019,0,0,0.0699768,0.0180232,0.0563733,0.0419959,0.072807,0.0359618,0.0229512,0.0101509,0.0242604,0.0334316,0.0344395,0,0.0359221
1903,0.037121,0,0,0,0,0.0447887,0,0,0,0,0,0,0.0253332,0,0.0244419,0.0662124,0,0,0.0115943,0,0,0.024044,0.0771793,0.0178312,0.0105107,0.0109657,0.0410226,0.0257966,0.0788433,0.0467643,0.0972352,0.0138041,0.0143338,0.0260901,0.027223,0.0232979,0.013985,0,0.0158364,0.0204379,0,0.0170093,0.0662928,0.0509297,0,0,0.0272735,0,0,0.0459652,0.0632946,0.0420747,0.0246724,0.0173238,0.0527852,0.0599668,0,0,0.069865,0.0179395,0.0564033,0.0419715,0.0727961,0.0363939,0.0230156,0.0102665,0.0242779,0.0335674,0.0344729,0,0.03587
1904,0.0369524,0,0,0,0,0.0449058,0,0,0,0,0,0,0.0256361,0,0.0244056,0.0663123,0,0,0.0115042,0,0,0.024033,0.0771123,0.017762,0.0104069,0.0109752,0.0410152,0.0256768,0.0789029,0.0466122,0.0971483,0.013911,0.0143168,0.0260785,0.0271758,0.0228547,0.0142545,0,0.0157519,0.0201044,0,0.0170681,0.0661801,0.0509104,0,0,0.0274933,0,0,0.0458652,0.0634084,0.0422343,0.0244151,0.0175138,0.0526382,0.0596444,0,0,0.0697727,0.0178712,0.0564227,0.0419604,0.0727688,0.0368826,0.023002,0.0106653,0.024002,0.033643,0.0344813,0,0.0358263
1905,0.0377157,0,0,0,0,0.0452683,0,0,0,0,0,0,0.0257783,0,0.0242792,0.0664718,0,0,0.011326,0,0,0.0240979,0.0770139,0.0176812,0.0109328,0.0112357,0.0408017,0.0247858,0.0791064,0.0465995,0.0973537,0.0141026,0.0142379,0.026136,0.0271746,0.0225767,0.0150615,0,0.015566,0.0271234,0,0.0138119,0.0669472,0.0510985,0,0,0.0274526,0,0,0.0458727,0.0621703,0,0.0265106,0.0201918,0.0535774,0.0590714,0,0,0.0744313,0.0197484,0.0520429,0.0363842,0.0662731,0.0391185,0.0229706,0.0105755,0.0241202,0.0342364,0.0341621,0,0.033135
1906,0.0367027,0,0,0,0,0.0450471,0,0,0,0,0,0,0.0261662,0,0.0243603,0.0665756,0,0,0.0114074,0,0,0.0240283,0.0769365,0.0176638,0.0102624,0.0109949,0.0410142,0.0254377,0.0790657,0.0462489,0.0969173,0.0142776,0.0142257,0.0260753,0.0270688,0.0219441,0.0145549,0,0.0157031,0.0197231,0,0.0171917,0.0659767,0.0508674,0,0,0.0276745,0,0,0.0460461,0.0637543,0.0424955,0.0241033,0.018009,0.0525688,0.05893,0,0,0.069644,0.0177097,0.0564839,0.0419554,0.0726696,0.0382114,0.0229723,0.0105436,0.0242065,0.0339761,0.03457,0,0.0358819
1907,0.0374788,0,0,0,0,0.0454374,0,0,0,0,0,0,0.0262143,0,0.0242708,0.066776,0,0,0.0113497,0,0,0.0239786,0.076829,0.0176153,0.010812,0.0112718,0.0407838,0.0245313,0.0792976,0.0463744,0.0970593,0.0141784,0.0141753,0.0261358,0.0271123,0.0217851,0.0151137,0,0.0155051,0.0268566,0,0.0140593,0.0665015,0.0510055,0,0,0.0275652,0,0,0.0461568,0.0624719,0,0.0262934,0.0207355,0.0535955,0.058349,0,0,0.0743919,0.0195871,0.0520549,0.0363247,0.0660584,0.0406937,0.0228825,0.0103485,0.0242732,0.0345578,0.0343076,0,0.0331308
1908,0.0365037,0,0,0,0,0.045286,0,0,0,0,0,0,0.0265445,0,0.0244259,0.066835,0,0,0.0114117,0,0,0.0239032,0.0767559,0.0175935,0.0102522,0.0110551,0.0410618,0.025135,0.0792769,0.0460156,0.0966424,0.0141019,0.0141722,0.0260742,0.0270321,0.0212402,0.0144874,0,0.0156642,0.0192408,0,0.0174126,0.0654617,0.0507389,0,0,0.0277129,0,0,0.0462831,0.0639973,0.0428807,0.023921,0.018379,0.0526814,0.058154,0,0,0.0695735,0.0175647,0.0565232,0.0418783,0.0725543,0.0395143,0.0229148,0.0103453,0.0243057,0.0342889,0.0347486,0,0.0358576
1909,0.0364185,0,0,0,0,0.0454308,0,0,0,0,0,0,0.0266643,0,0.0244762,0.0669434,0,0,0.0113198,0,0,0.0239074,0.0766533,0.0175587,0.0103192,0.0110462,0.0411014,0.0250148,0.0793676,0.0458711,0.0963112,0.0139012,0.0141227,0.0260576,0.0269914,0.0209937,0.0145232,0,0.0157119,0.0189476,0,0.0174831,0.0653029,0.0506879,0,0,0.0276643,0,0,0.0464737,0.0641295,0.0430764,0.0238269,0.0185669,0.0527916,0.0577468,0,0,0.0695373,0.0174378,0.0565168,0.041778,0.0724934,0.0402246,0.0228285,0.0103846,0.0244113,0.0345159,0.034833,0,0.0358033
1910,0.0362995,0,0,0,0,0.0455677,0,0,0,0,0,0,0.0268474,0,0.0245425,0.0671096,0,0,0.0112202,0,0,0.0239209,0.076539,0.0174851,0.0103755,0.0109249,0.0411526,0.0248724,0.0794324,0.0457179,0.0961722,0.0139676,0.0140659,0.0259448,0.026859,0.0207712,0.0146708,0,0.0157486,0.0186283,0,0.0175502,0.065105,0.0506713,0,0,0.0276053,0,0,0.0466771,0.0642738,0.0433206,0.0237051,0.0187486,0.0529185,0.0573887,0,0,0.0695436,0.0173861,0.0565008,0.0417397,0.0724261,0.0410086,0.0227738,0.0104503,0.0244925,0.0346715,0.0349049,0,0.0357719
1911,0.0361026,0,0,0,0,0.0456469,0,0,0,0,0,0,0.0270126,0,0.0245986,0.0672419,0,0,0.0111361,0,0,0.0239078,0.0765012,0.0173772,0.010424,0.0107671,0.0411243,0.0247809,0.0794731,0.0454869,0.0970742,0.0140382,0.0141391,0.0257572,0.0266295,0.0204513,0.0147128,0,0.0157356,0.0184208,0,0.0175624,0.06501,0.050674,0,0,0.0275653,0,0,0.0465529,0.0643905,0.043446,0.0235264,0.0189196,0.0528903,0.0571422,0,0,0.0695555,0.0172986,0.0564638,0.041827,0.0723626,0.041829,0.022864,0.0104005,0.0244043,0.0347307,0.0349539,0,0.0357759
1912,0.0358874,0,0,0,0,0.0456786,0,0,0,0,0,0,0.027105,0,0.0246293,0.0672787,0,0,0.0111394,0,0,0.0238952,0.0765312,0.0172624,0.0104997,0.0106398,0.0410037,0.0247706,0.0794973,0.0452364,0.098533,0.0140895,0.0140547,0.025632,0.0264011,0.020186,0.0147545,0,0.0157658,0.0183611,0,0.0175549,0.0650398,0.0506595,0,0,0.027603,0,0,0.0465362,0.064513,0.0435051,0.0233221,0.0190761,0.0527362,0.0570582,0,0,0.0695524,0.0171512,0.0564118,0.0419201,0.072312,0.0427272,0.0230053,0.0103504,0.0242288,0.0347526,0.0350032,0,0.0357427
1913,0.0359473,0,0,0,0,0.0458253,0,0,0,0,0,0,0.0268878,0,0.0242512,0.0673771,0,0,0.0110606,0,0,0.0239164,0.0758946,0.0169225,0.00974249,0.0109693,0.0412768,0.0247023,0.0800166,0.0453759,0.0929564,0.013562,0.0136163,0.0255906,0.0262695,0.0203535,0.0148654,0,0.0157693,0.0183645,0,0.0176362,0.0650729,0.0506314,0,0,0.0275677,0,0,0.0465677,0.0647364,0.0436248,0.0229659,0.0191552,0.052532,0.0567246,0,0,0.0695169,0.017063,0.0563562,0.0417494,0.0722475,0.0436488,0.022989,0.0104797,0.0239556,0.0349282,0.0348888,0,0.0356562
1914,0.0375302,0,0,0,0,0.046266,0,0,0,0,0,0,0.0265414,0,0.0223139,0.0684739,0,0,0.0110876,0,0,0.0239821,0.0721247,0.0131917,0.00637005,0.0209552,0.0450674,0.0245251,0.0804584,0.0536442,0,0.0104572,0.0100693,0.022499,0.0217562,0.0188161,0.0147016,0,0.0159043,0.0177566,0,0.0180637,0.0651744,0.0505001,0,0,0.026677,0,0,0.0463386,0.0654309,0.0445449,0.0214113,0.0192151,0.0517789,0.054176,0,0,0.0696375,0.0171587,0.0558681,0.0411859,0.0717038,0.0460527,0.0217831,0.0104069,0.023912,0.0353827,0.0333646,0,0.0349834
1915,0.0374312,0,0,0,0,0.0462795,0,0,0,0,0,0,0.0268498,0,0.0221984,0.0689232,0,0,0.0110521,0,0,0.0239227,0.0718768,0.0131103,0.00650177,0.020734,0.0450735,0.0245198,0.0806335,0.0536172,0,0.0103732,0.00994786,0.0223748,0.0217431,0.018467,0.0148137,0,0.0158911,0.0175617,0,0.0180634,0.0650071,0.0505352,0,0,0.0267167,0,0,0.0463992,0.0656277,0.0447579,0.021069,0.0193885,0.0514989,0.0541005,0,0,0.0696324,0.017123,0.0559455,0.0411952,0.0716214,0.0468105,0.0220362,0.0103891,0.024079,0.0355692,0.0333877,0,0.0348836
1916,0.0378318,0,0,0,0,0.0466437,0,0,0,0,0,0,0.0240097,0,0.0218772,0.0680219,0,0,0.0109852,0,0,0.0238458,0.0689721,0.0168167,0.00480055,0.0152384,0.0454746,0.0241293,0.0852489,0.0488797,0.0716791,0.0090676,0.0111427,0.0267139,0.0273462,0.023852,0.0151843,0,0.0158087,0.0176884,0,0.0179302,0.0654281,0.050627,0,0,0.0265207,0,0,0.0463553,0.0658533,0.0447186,0.0205311,0.0192292,0.051166,0.0534505,0,0,0.0695507,0.0174314,0.0559691,0.0412184,0.0715106,0.0460391,0.0218792,0.0104072,0.0240204,0.0360293,0.0331662,0,0.0349631
1917,0.0379042,0,0,0,0,0.0468391,0,0,0,0,0,0,0.0241248,0,0.0218012,0.0681364,0,0,0.0109954,0,0,0.0238509,0.0684465,0.0169116,0.00503596,0.0154122,0.0458349,0.0239734,0.0857728,0.0489067,0.0753192,0.00870155,0.0110835,0.0268419,0.0274527,0.0236827,0.0154646,0,0.0159713,0.0176247,0,0.0180001,0.0654263,0.0506861,0,0,0.0264616,0,0,0.0463068,0.0660368,0.0450561,0.0201997,0.0193189,0.0510275,0.0531556,0,0,0.0695678,0.0174438,0.0558829,0.0412133,0.0714084,0.0468559,0.0219307,0.0104447,0.024026,0.0362724,0.0331155,0,0.0350079
