Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,RTHI
422,0.0208071,0,0,0,0,0.0507495,0,0,0,0,0,0,0.0303638,0,0.0189491,0.0658653,0,0,0.0157525,0,0,0.0412507,0.0723295,0.0184673,0.00587637,0.0191533,0.0346832,0.0388432,0.0431632,0.0571415,0.0402004,0.0107951,0.010512,0.0263892,0.026947,0.014008,0.0140681,0.0242668,0.0150932,0.0521162,0,0.0141638,0.0690449,0.0273209,0,0,0.0160094,0,0,0.0447857,0.0498583,0.0289188,0.025978,0.00893536,0.0482438,0.038734,0,0.0799472,0.0343523,0.0574755,0,0.0429496,0.0762602,0.0201635,0.0195511,0.017307,0.0205602,0.0326531,0.0306036,0.0538096
423,0.0208552,0,0,0,0,0.0507719,0,0,0,0,0,0,0.0305933,0,0.0189144,0.065796,0,0,0.0153643,0,0,0.0406477,0.0725349,0.0187137,0.00573888,0.0191398,0.0345394,0.0384928,0.0430719,0.0568732,0.0401044,0.010848,0.0106071,0.0264501,0.027019,0.0137724,0.0142178,0.0217668,0.015193,0.0524693,0,0.0141346,0.0690413,0.0274888,0,0,0.0155655,0,0,0.0444501,0.0497134,0.0288913,0.0257794,0.00882285,0.0480428,0.0388271,0,0.0799636,0.0343575,0.0575143,0,0.0430335,0.076273,0.0204213,0.0192491,0.0157912,0.0209738,0.0326438,0.0304673,0.0538224
424,0.0197789,0,0,0,0,0.0501501,0,0,0,0,0,0,0.0304718,0,0.0188386,0.0654127,0,0,0.0161583,0,0,0.0405041,0.0726332,0.018538,0.00459504,0.0188016,0.0356292,0.0402063,0.0428015,0.0563068,0.039497,0.0107403,0.0105545,0.0263997,0.0268707,0.0138776,0.0140532,0.01941,0.0162077,0.0430171,0,0.0170167,0.066855,0.0266205,0,0,0.0153022,0,0,0.0442706,0.0552741,0.0243216,0.0203945,0.0134263,0.0465606,0.0392392,0.0818686,0.0756267,0.0320621,0.0623899,0,0.0481569,0.0812787,0.0129819,0.0188133,0.0142433,0.0216077,0.0316211,0.0320543,0.0496108
425,0.0197721,0,0,0,0,0.0500819,0,0,0,0,0,0,0.0304216,0,0.0186904,0.065437,0,0,0.0157985,0,0,0.0401867,0.0727265,0.0184257,0.00449064,0.0187255,0.0354672,0.0400462,0.0427596,0.0562412,0.0395671,0.010714,0.0105744,0.0264605,0.0268733,0.0139136,0.0140165,0.0171868,0.0168948,0.0427808,0,0.0170744,0.0668292,0.0267769,0,0,0.0149728,0,0,0.0441056,0.0552423,0.0242846,0.0202877,0.0134342,0.0463417,0.0392997,0.0822304,0.0755926,0.0319585,0.062499,0,0.0482919,0.0813436,0.0129454,0.0186099,0.0126862,0.022234,0.031455,0.031949,0.0497041
426,0.0197683,0,0,0,0,0.0499844,0,0,0,0,0,0,0.0301606,0,0.0185678,0.0654441,0,0,0.0154069,0,0,0.0399558,0.0727447,0.0184513,0.00449811,0.0186408,0.0353196,0.0399363,0.0427239,0.0562872,0.0396897,0.0106803,0.0104685,0.0264787,0.0268854,0.014192,0.0138527,0.0151512,0.0175722,0.0427347,0,0.0170191,0.0668309,0.0269332,0,0,0.0146422,0,0,0.0440436,0.0550618,0.0243537,0.020209,0.0131012,0.0461496,0.0394023,0.0818937,0.0756703,0.0318719,0.0625168,0,0.0483214,0.0812843,0.0129232,0.0184602,0.0111714,0.0228924,0.031191,0.0318436,0.0496374
427,0.0197802,0,0,0,0,0.0498898,0,0,0,0,0,0,0.0298127,0,0.0186662,0.0654976,0,0,0.0150244,0,0,0.0395234,0.0726494,0.0186871,0.00458066,0.0185027,0.0352232,0.0397849,0.0427172,0.0563133,0.0397569,0.0106351,0.0104108,0.0264877,0.02694,0.0145817,0.0137212,0.0129714,0.0186387,0.0428371,0,0.0169454,0.0668229,0.0271058,0,0,0.0142997,0,0,0.0439808,0.0550299,0.0243595,0.0201994,0.012996,0.0460621,0.0395113,0.0816887,0.07566,0.0317383,0.0625191,0,0.0483415,0.0812691,0.0129147,0.0182353,0.00971739,0.0235543,0.0308483,0.0317628,0.0495197
428,0.0208672,0,0,0,0,0.0502622,0,0,0,0,0,0,0.0296424,0,0.0187536,0.0658489,0,0,0.0134784,0,0,0.0388667,0.0727979,0.0191032,0.00589978,0.018792,0.0337587,0.0377896,0.0429337,0.0565878,0.0404229,0.0108083,0.0105658,0.0266067,0.027137,0.014728,0.0138014,0.0110918,0.0190244,0.0510523,0,0.0146681,0.0691459,0.0283657,0,0,0.0138184,0,0,0.0438385,0.0496749,0.0283917,0.0256912,0.00952827,0.047188,0.0393109,0,0.0794828,0.0336693,0.057968,0,0.0436386,0.076722,0.0192112,0.0180752,0.00851428,0.0243267,0.0312693,0.0299865,0.0536442
429,0.0198071,0,0,0,0,0.0497185,0,0,0,0,0,0,0.0288022,0,0.0188668,0.0656796,0,0,0.0143654,0,0,0.0390861,0.0726059,0.0190914,0.00474552,0.018513,0.0350568,0.0394757,0.0431927,0.0562093,0.0396393,0.0107146,0.010632,0.0265,0.0269681,0.0156936,0.0136092,0.00920476,0.0210557,0.043097,0,0.0168603,0.0666482,0.0274654,0,0,0.0137565,0,0,0.0438796,0.055219,0.024152,0.0204542,0.0134458,0.0459944,0.0392716,0.081836,0.0753879,0.0313101,0.0626032,0,0.0485123,0.0814314,0.0129838,0.0177705,0.00737466,0.0248602,0.0299346,0.0316832,0.0492438
430,0.0198061,0,0,0,0,0.0496316,0,0,0,0,0,0,0.0285146,0,0.0189629,0.0657664,0,0,0.0140846,0,0,0.0390284,0.0725996,0.0191333,0.00476334,0.01871,0.0349405,0.0394304,0.0434585,0.0561845,0.0395691,0.0107014,0.0107474,0.0264788,0.0270013,0.0160407,0.013389,0.00874741,0.0214741,0.0430044,0,0.0168794,0.0666014,0.0276191,0,0,0.0137271,0,0,0.0438794,0.0553188,0.0240537,0.0205925,0.0135875,0.0460027,0.0390565,0.0820599,0.0752842,0.0311346,0.0626427,0,0.0485467,0.0814928,0.0129889,0.0176274,0.0070279,0.0251856,0.0294901,0.0316882,0.0491564
431,0.0198171,0,0,0,0,0.0495388,0,0,0,0,0,0,0.0284957,0,0.0192001,0.0658441,0,0,0.0140562,0,0,0.0387181,0.0725992,0.0193199,0.00479624,0.0190077,0.0347917,0.039498,0.0435256,0.0561804,0.0396109,0.010702,0.0108041,0.0265668,0.0271292,0.0162531,0.0129157,0.00882635,0.0214619,0.0428134,0,0.016896,0.0665492,0.0277655,0,0,0.0139098,0,0,0.0438483,0.0554622,0.0239398,0.0207389,0.0135587,0.0460416,0.0388072,0.0823585,0.0751647,0.0309882,0.0627436,0,0.0484999,0.0815804,0.0129651,0.0174289,0.00687809,0.0251157,0.0291127,0.0317019,0.0490092
432,0.0197623,0,0,0,0,0.049421,0,0,0,0,0,0,0.0285903,0,0.0193223,0.0659375,0,0,0.0140611,0,0,0.0384181,0.0726438,0.0191494,0.00496959,0.0193176,0.0345809,0.0396154,0.0434746,0.0561922,0.0397079,0.0107725,0.0108615,0.026745,0.0272567,0.0163834,0.0127431,0.00865725,0.0216827,0.0430303,0,0.0169045,0.0665259,0.0279029,0,0,0.0140518,0,0,0.0438469,0.0555213,0.0239096,0.020971,0.013217,0.0460967,0.0384893,0.081838,0.0751823,0.0309689,0.0627714,0,0.0485971,0.08153,0.013028,0.0172643,0.00670355,0.0250851,0.0288333,0.0317347,0.0487949
433,0.0192091,0,0,0,0,0.0490797,0,0,0,0,0,0,0.0285929,0,0.0195913,0.0651835,0,0,0.0146762,0,0,0.0382894,0.0725066,0.0185935,0.00442203,0.0193217,0.0352937,0.0409847,0.0435004,0.0561243,0.0394015,0.0106877,0.0109428,0.0268424,0.027231,0.0166319,0.0127958,0.00879222,0.0222995,0.0403818,0,0.0175085,0.065796,0.02749,0,0,0.0143525,0,0,0.0437359,0.0578869,0.0206802,0.0181848,0.0151389,0.0454153,0.0380296,0.0787267,0.0726075,0.0291999,0.0655313,0,0,0.0846037,0.0129191,0.0170468,0.00674752,0.0250436,0.0282394,0.032703,0.046837
434,0.0192059,0,0,0,0,0.0490037,0,0,0,0,0,0,0.0287179,0,0.0198852,0.0653222,0,0,0.0146271,0,0,0.038071,0.0720023,0.0181179,0.00430291,0.0193939,0.0351417,0.04113,0.0433529,0.0562153,0.0394538,0.0106874,0.0111861,0.026829,0.0272113,0.01652,0.0129853,0.00892662,0.0223275,0.0403664,0,0.017552,0.0657599,0.0276534,0,0,0.0145498,0,0,0.0436669,0.0581322,0.0206239,0.0183469,0.0150713,0.0455533,0.0374011,0.0786497,0.0725338,0.0291907,0.0656125,0,0,0.0846591,0.0129065,0.0170521,0.00674768,0.0252142,0.0281947,0.0327725,0.0468842
435,0.0196765,0,0,0,0,0.0487816,0,0,0,0,0,0,0.0290472,0,0.0201598,0.0662726,0,0,0.0114493,0,0,0.0287738,0.0715709,0.0176844,0.00477597,0.0196224,0.0342713,0.0372687,0.0430756,0.0564183,0.039919,0.0108879,0.0114507,0.0267197,0.0272097,0.016136,0.0141583,0,0.0243911,0.0431916,0,0.0169525,0.0664782,0.0283687,0,0,0.0151774,0,0,0.0435831,0.0561902,0.0237271,0.0213403,0.0128396,0.0463654,0.0365402,0.0813736,0.0750016,0.0308516,0.0630595,0,0.0489474,0.0816687,0.0130927,0.0167931,0.00708362,0.0252104,0.0283621,0.0319418,0.0487541
436,0.0196071,0,0,0,0,0.0491257,0,0,0,0,0,0,0.0289692,0,0.0204246,0.0665645,0,0,0.0143835,0,0,0.037224,0.0714618,0.0171074,0.00487703,0.019607,0.0340221,0.0401386,0.042628,0.0561878,0.0397802,0.0110907,0.0115381,0.0264727,0.0269911,0.0162016,0.013213,0.00936611,0.0212285,0.0431434,0,0.0169807,0.0663979,0.0285343,0,0,0.0151443,0,0,0.0434868,0.0562489,0.0237593,0.0215957,0.0128317,0.0465985,0.0359236,0.0813225,0.0749876,0.0308909,0.0631289,0,0.0489557,0.0816686,0.013088,0.0172604,0.00710793,0.0252328,0.0287294,0.0320381,0.0487858
437,0.0205353,0,0,0,0,0.0494265,0,0,0,0,0,0,0.0294774,0,0.0206528,0.0670516,0,0,0.0132241,0,0,0.0370839,0.0718869,0.0168449,0.00667851,0.0201378,0.0325646,0.038273,0.0421716,0.0561902,0.0403624,0.0114212,0.0116192,0.0263211,0.0269214,0.0155145,0.0135677,0.00901251,0.0206789,0.0509077,0,0.0146944,0.0687975,0.0297762,0,0,0.0152193,0,0,0.0434738,0.0506474,0.0280496,0.0269287,0.00886023,0.0478319,0.0352137,0,0.0790256,0.0331133,0.0586138,0,0.0442786,0.0770226,0.0191675,0.0174751,0.00741658,0.0251629,0.0295128,0.0305289,0.0528885
438,0.0193588,0,0,0,0,0.0488725,0,0,0,0,0,0,0.0292986,0,0.020749,0.0671081,0,0,0.0140451,0,0,0.0370485,0.071871,0.0165571,0.00499213,0.0200407,0.0337268,0.0400262,0.0415931,0.0556148,0.0394213,0.0113463,0.0114852,0.0259628,0.0264943,0.0156117,0.0136324,0.00897971,0.0222314,0.0427804,0,0.0171288,0.066178,0.0288305,0,0,0.0156443,0,0,0.0433306,0.0559038,0.0239947,0.0216977,0.0127295,0.0467575,0.0346149,0.0808097,0.0751312,0.0311204,0.0631249,0,0.0490402,0.0816967,0.0129797,0.0171779,0.00730597,0.0252711,0.0286888,0.0323864,0.0485047
439,0.0192109,0,0,0,0,0.0488463,0,0,0,0,0,0,0.0295327,0,0.0207325,0.0672652,0,0,0.0140778,0,0,0.0370868,0.0721508,0.016594,0.00509746,0.0201869,0.033484,0.040021,0.0412438,0.055265,0.0391917,0.0114839,0.0115498,0.0259023,0.0264683,0.0153393,0.0136859,0.00902315,0.0225775,0.042677,0,0.0171451,0.0660973,0.0289398,0,0,0.0158212,0,0,0.0433896,0.055985,0.0241424,0.021675,0.0127907,0.0467959,0.0340849,0.080862,0.0750916,0.0311238,0.0630871,0,0.0489751,0.0817369,0.012999,0.0171577,0.00741193,0.0253096,0.0287324,0.0326623,0.0485549
440,0.0191007,0,0,0,0,0.0489092,0,0,0,0,0,0,0.0296988,0,0.0206286,0.0673826,0,0,0.0142101,0,0,0.0371976,0.0723765,0.016754,0.00522757,0.0201851,0.033204,0.040095,0.041086,0.054955,0.0389912,0.0116245,0.0116227,0.0260059,0.026674,0.0151323,0.0137295,0.00911625,0.022914,0.0425715,0,0.0170793,0.0659189,0.0290276,0,0,0.015919,0,0,0.0437109,0.0560776,0.0242498,0.0216312,0.0128741,0.0467732,0.0337535,0.0811422,0.0750584,0.0311396,0.0630829,0,0.0488345,0.0817214,0.0130099,0.0171571,0.00753899,0.0254259,0.0288029,0.0329584,0.0489932
441,0.0202092,0,0,0,0,0.0495831,0,0,0,0,0,0,0.0301075,0,0.02054,0.0677165,0,0,0.0137107,0,0,0.0369714,0.072756,0.0171317,0.00715363,0.0204548,0.0316326,0.0383308,0.0411736,0.0550198,0.0395896,0.0119941,0.01193,0.0262907,0.0271537,0.0146571,0.0138823,0.00888526,0.0218278,0.0501775,0,0.0148992,0.06827,0.0303011,0,0,0.0159312,0,0,0.0437851,0.0507113,0.0285763,0.0269635,0.00939711,0.047887,0.0334873,0,0.0788811,0.0331557,0.0585211,0,0.0442142,0.0770732,0.0186514,0.0175195,0.00770552,0.0253694,0.0298106,0.0313315,0.053427
442,0.0202425,0,0,0,0,0.0496999,0,0,0,0,0,0,0.0313008,0,0.0196265,0.0678989,0,0,0.0140347,0,0,0.0367356,0.0727946,0.0192209,0.00724377,0.0203007,0.0315297,0.0384446,0.0413048,0.0549242,0.0395119,0.0122396,0.0121091,0.0255584,0.0268602,0.0143558,0.0138806,0.00885036,0.0219067,0.0509213,0,0.0143896,0.0679709,0.0303835,0,0,0.0159059,0,0,0.0439487,0.0505476,0.0289508,0.0269625,0.00888854,0.0478228,0.0336093,0,0.0790367,0.0331088,0.0583884,0,0.0441015,0.0768283,0.019251,0.0175003,0.00780525,0.0255652,0.029937,0.031314,0.0533634
443,0.0202664,0,0,0,0,0.0497729,0,0,0,0,0,0,0.0329116,0,0.0187212,0.0679066,0,0,0.0140115,0,0,0.036856,0.0727451,0.021881,0.0071561,0.0203009,0.0317164,0.0384989,0.0414092,0.0549491,0.0396167,0.0125111,0.0123744,0.0245871,0.0263843,0.0144968,0.0138765,0.00902714,0.022022,0.050902,0,0.0141646,0.0677716,0.0304191,0,0,0.0154028,0,0,0.0442081,0.050588,0.0290846,0.0269857,0.00878924,0.0479308,0.0339643,0,0.0790372,0.0330033,0.0584633,0,0.0440069,0.0767908,0.0192492,0.0173974,0.00791175,0.0258653,0.0300295,0.0312851,0.0532785
444,0.0202405,0,0,0,0,0.0498204,0,0,0,0,0,0,0.0346741,0,0.0180837,0.0679757,0,0,0.0138712,0,0,0.037281,0.072604,0.0246749,0.0070391,0.0204995,0.0320133,0.0384943,0.0414309,0.0549825,0.0397829,0.0128039,0.0126875,0.0235872,0.0258454,0.0152723,0.014015,0.00900374,0.0223321,0.0506215,0,0.0140177,0.0677987,0.0303891,0,0,0.0146471,0,0,0.0445332,0.0507179,0.0291087,0.0270236,0.00878195,0.0480572,0.0344267,0,0.0790146,0.0329681,0.0585335,0,0.0439441,0.0768604,0.0190747,0.0174402,0.00768451,0.0263308,0.03008,0.0312663,0.0532967
445,0.0203612,0,0,0,0,0.0499658,0,0,0,0,0,0,0.0310506,0,0.0194805,0.0686319,0,0,0.0136298,0,0,0.0381997,0.0722545,0.019707,0.00705844,0.0195846,0.0318586,0.0384911,0.0409542,0.0547325,0.0399613,0.0136965,0.0137696,0.0273051,0.0292541,0.0146673,0.0142321,0.00866775,0.0221869,0.0443278,0,0.0113506,0.0676245,0.0299321,0,0,0.0146725,0,0,0.0447017,0.0518091,0.030079,0.0264349,0.00756658,0.0472991,0.0351307,0,0.0793118,0.0337006,0.059259,0,0.0451891,0.0781978,0.0146461,0.0176375,0.00771534,0.0264718,0.0301322,0.0313533,0.0520874
446,0.0208454,0,0,0,0,0.0502726,0,0,0,0,0,0,0.0314205,0,0.0195141,0.0692008,0,0,0.0131575,0,0,0.038234,0.0722041,0.0203264,0.00798605,0.0199635,0.0309203,0.037547,0.0407522,0.0548962,0.0406238,0.0140929,0.0140592,0.0275187,0.0297032,0.014431,0.014554,0.00856531,0.0215141,0.0400602,0,0.0119292,0.0687007,0.0304392,0,0,0.0140358,0,0,0.0449132,0.0508115,0.0313597,0.0291618,0.0102492,0.0479196,0.0354826,0,0.080254,0.0349012,0.057965,0.0361442,0.0443097,0.0774082,0.0146229,0.0179554,0.00754425,0.0266671,0.0306262,0.0304042,0.053309
447,0.0217282,0,0,0,0,0.0507614,0,0,0,0,0,0,0.0315552,0,0.0197064,0.0696155,0,0,0.0127348,0,0,0.0382918,0.0723037,0.0204556,0.00944463,0.0203996,0.0297383,0.035947,0.041108,0.0550956,0.041113,0.014337,0.0141164,0.0276154,0.029876,0.0143606,0.0151394,0.00855484,0.0203015,0.0414503,0,0.0117736,0.0705844,0.0311378,0,0,0.0136914,0,0,0.0449077,0.0477558,0.0335962,0.0331736,0.0131317,0.0489664,0.0359231,0,0.0810369,0.0354936,0.0557674,0.0344229,0.0423212,0.0759181,0.0157235,0.0185543,0.00742724,0.0266906,0.031454,0.028986,0
448,0.0209467,0,0,0,0,0.0503406,0,0,0,0,0,0,0.0315125,0,0.0196403,0.0694518,0,0,0.0128726,0,0,0.0383756,0.0720134,0.0207207,0.00804314,0.0199624,0.0309751,0.0374367,0.0413205,0.0549343,0.0407971,0.0142978,0.0138817,0.0275748,0.0299086,0.0148968,0.0152229,0.00847248,0.0208043,0.0393937,0,0.0118415,0.0686886,0.0302023,0,0,0.0135766,0,0,0.0450644,0.0509862,0.0312685,0.0292282,0.01002,0.0476962,0.0363885,0,0.0803219,0.0347823,0.0581509,0.0363773,0.0443672,0.0775049,0.0147772,0.0186181,0.00723316,0.0267548,0.0308455,0.030089,0.0527796
449,0.0217578,0,0,0,0,0.0508009,0,0,0,0,0,0,0.0314019,0,0.0198981,0.0697639,0,0,0.0123393,0,0,0.0382857,0.0721401,0.0206704,0.009471,0.0202292,0.0298584,0.0359378,0.0416878,0.0551488,0.0412328,0.0144188,0.0138446,0.0276898,0.0299499,0.0149832,0.0158886,0.00849048,0.0197259,0.0407532,0,0.0115827,0.0706682,0.0307641,0,0,0.0134526,0,0,0.0449111,0.0479912,0.033586,0.0331383,0.0129235,0.04876,0.0366915,0,0.0811824,0.0354819,0.0559557,0.0347507,0.0421206,0.0760104,0.0158116,0.0191729,0.00714308,0.0266636,0.0316812,0.0286983,0
450,0.0208867,0,0,0,0,0.0503734,0,0,0,0,0,0,0.0311688,0,0.0198375,0.0694903,0,0,0.0124055,0,0,0.0382173,0.0718522,0.0207258,0.00802274,0.0198564,0.0308149,0.0374682,0.0416154,0.0550029,0.0408792,0.0142635,0.013723,0.0276519,0.0299168,0.015462,0.0158136,0.00833917,0.020132,0.0388746,0,0.0116951,0.0688816,0.0297346,0,0,0.0134463,0,0,0.0449701,0.0512658,0.0312148,0.0291375,0.00975531,0.0474968,0.0370579,0,0.0804747,0.0348544,0.0582968,0.0366342,0.0444052,0.0775453,0.0149825,0.0190672,0.00691865,0.0266929,0.0310687,0.0298451,0.0527061
451,0.0216796,0,0,0,0,0.050831,0,0,0,0,0,0,0.0343425,0,0,0.0705467,0,0,0.0120735,0,0,0.0382522,0.0704418,0.0190855,0.00798761,0.0192495,0.0306483,0.0370878,0,0.0560997,0.040489,0.0123092,0.0112662,0.0281365,0.0299219,0.00958297,0.0164349,0.0084352,0.0194175,0.038839,0,0.0115587,0.0685576,0.0300705,0,0,0.0134854,0,0,0.0446803,0.0513142,0.0312631,0.0286746,0.00926803,0.0470453,0.0362262,0,0.0803597,0.0345871,0.0584022,0.0368599,0.0446273,0.0775184,0.0150112,0.0192413,0.00678246,0.0260368,0.0317529,0.0288974,0.0529134
452,0.020875,0,0,0,0,0.0504137,0,0,0,0,0,0,0.0306091,0,0.0201948,0.0694436,0,0,0.0121255,0,0,0.0383704,0.0716978,0.0204311,0.00792765,0.0196625,0.0306942,0.0376036,0.0420124,0.0549752,0.0407998,0.0140767,0.0136509,0.0276922,0.0297878,0.0161224,0.0164065,0.00826366,0.0197083,0.0385081,0,0.0115331,0.0689606,0.0292887,0,0,0.0136089,0,0,0.0445976,0.0516423,0.0313444,0.0289164,0.00930847,0.0474051,0.0374495,0,0.0805951,0.034964,0.0583596,0.0369306,0.0446202,0.0775024,0.0151805,0.0193799,0.00660309,0.0265139,0.0312974,0.0297123,0.0525562
453,0.0208951,0,0,0,0,0.0503295,0,0,0,0,0,0,0.0304067,0,0.0203378,0.0694177,0,0,0.0117555,0,0,0.0384836,0.071679,0.0203459,0.00794343,0.0195848,0.0305893,0.0378926,0.0421955,0.0550035,0.0407635,0.0140457,0.0135728,0.0276456,0.0296959,0.0163349,0.0166285,0.00837803,0.0197533,0.0382469,0,0.0115342,0.0689014,0.0291088,0,0,0.0138368,0,0,0.0444431,0.0518056,0.0314666,0.0288824,0.00933374,0.0473451,0.0376957,0,0.0806341,0.0350501,0.0583117,0.0370406,0.0444867,0.0774461,0.0153153,0.0193506,0.00652113,0.0263969,0.0313805,0.0296844,0.0524194
454,0.0209343,0,0,0,0,0.0503007,0,0,0,0,0,0,0.0301997,0,0.0204177,0.0693701,0,0,0.0115303,0,0,0.0382898,0.0716334,0.0202405,0.00792156,0.0195218,0.0305638,0.038196,0.0423782,0.0549975,0.0407208,0.0139619,0.0134866,0.0275975,0.0296215,0.0165314,0.0167675,0.00835312,0.0196422,0.0380165,0,0.0115076,0.0688174,0.0289532,0,0,0.0142145,0,0,0.0442437,0.051952,0.0316163,0.0288293,0.0092704,0.0474181,0.0376952,0,0.0806639,0.035101,0.0582886,0.0371773,0.0443453,0.077369,0.0154302,0.0192878,0.00657776,0.0260924,0.0315175,0.0296758,0.052506
455,0.0208103,0,0,0,0,0.050178,0,0,0,0,0,0,0.0351778,0,0.0185746,0.0690229,0,0,0.0117999,0,0,0.0376147,0.0717431,0.0272533,0.00786761,0.0207978,0.0307676,0.038662,0.0429244,0.0551817,0.0406606,0.0133758,0.0127478,0.0229895,0.0257228,0.0186343,0.0169211,0.00868208,0.0196917,0.0415145,0,0.0126057,0.0688574,0.0291477,0,0,0.0141763,0,0,0.0441737,0.051375,0.0309151,0.0291928,0.0102526,0.0481701,0.0375408,0,0.0805104,0.034704,0.0579191,0.0384023,0.043619,0.0765556,0.0157246,0.0192692,0.00655746,0.0259924,0.0315693,0.0296042,0.0534796
456,0.0208797,0,0,0,0,0.0501671,0,0,0,0,0,0,0.0347258,0,0.0186491,0.0690415,0,0,0.0119101,0,0,0.0373767,0.0716165,0.0266403,0.00784997,0.0207624,0.0307931,0.0389579,0.0430701,0.0552633,0.0406013,0.0133083,0.012811,0.0233347,0.0259544,0.0183669,0.0169338,0.00878858,0.0192916,0.0413051,0,0.0125697,0.0687852,0.0291703,0,0,0.014549,0,0,0.0441229,0.0513976,0.031079,0.0292016,0.0103499,0.0483726,0.0377899,0,0.0804681,0.0347191,0.0578696,0.0384888,0.043603,0.0764933,0.0157244,0.019117,0.00683304,0.0257363,0.0317042,0.0295732,0.0535576
457,0.0218245,0,0,0,0,0.0506735,0,0,0,0,0,0,0.0338564,0,0.0190013,0.06918,0,0,0.0119342,0,0,0.0371019,0.0717463,0.025657,0.00924614,0.0210274,0.0297944,0.0375971,0.0433429,0.0556005,0.0410457,0.0134042,0.013034,0.0240675,0.0264723,0.0179026,0.0171948,0.00871189,0.0183593,0.043815,0,0.0126175,0.0707909,0.0300869,0,0,0.0148113,0,0,0.0440615,0.0479354,0.0334652,0.0333498,0.0142078,0.0497498,0.0378369,0,0.081229,0.0353826,0.0554311,0.0372327,0.0412995,0.0747049,0.0177209,0.0192334,0.0070339,0.0255155,0.0325797,0.0282849,0
458,0.0218106,0,0,0,0,0.0506359,0,0,0,0,0,0,0.0335483,0,0.0190231,0.0691572,0,0,0.0120236,0,0,0.0368731,0.0716485,0.0254547,0.00917674,0.0210345,0.0298657,0.0376151,0.0435267,0.0556975,0.0410455,0.0134034,0.0131701,0.0242527,0.0266272,0.0179677,0.0170994,0.00857464,0.0184819,0.0438235,0,0.0126185,0.0707197,0.0302659,0,0,0.0150616,0,0,0.0440939,0.0478701,0.0335806,0.0334359,0.0142194,0.0499593,0.0379367,0,0.0812129,0.035358,0.0553834,0.0371773,0.0412111,0.0746807,0.017762,0.0190726,0.00710564,0.0255186,0.0326091,0.0282892,0
459,0.0208472,0,0,0,0,0.0500351,0,0,0,0,0,0,0.0337558,0,0.0187054,0.0690143,0,0,0.0123124,0,0,0.0366048,0.0713361,0.0260018,0.00773273,0.020762,0.0309477,0.0389982,0.0436162,0.0555551,0.0406151,0.0132907,0.0131008,0.0239249,0.0263877,0.0185386,0.016619,0.00834846,0.019595,0.0412775,0,0.0126047,0.0686164,0.0296829,0,0,0.0153956,0,0,0.044206,0.0512625,0.0313696,0.0294874,0.0104756,0.0489615,0.0381511,0,0.0804214,0.0346748,0.057707,0.0383885,0.0435368,0.0763934,0.015794,0.0187334,0.00713623,0.0256827,0.0318056,0.029545,0.0536047
460,0.0216775,0,0,0,0,0.0504983,0,0,0,0,0,0,0.0329611,0,0.0190497,0.0691527,0,0,0.0122465,0,0,0.0359061,0.0714927,0.0251885,0.00913945,0.0210327,0.030005,0.0371421,0.0438263,0.0557687,0.0411692,0.0134278,0.0132487,0.0245346,0.0268448,0.0182647,0.0166068,0.00787114,0.0189435,0.0440871,0,0.0126518,0.0706709,0.030693,0,0,0.0156242,0,0,0.0441063,0.0478163,0.0335644,0.033621,0.0141928,0.0501864,0.0380155,0,0.0812268,0.0353063,0.0553936,0.0370923,0.0413421,0.0746776,0.0178978,0.0187622,0.00711225,0.0256935,0.0324871,0.0281975,0
461,0.0206835,0,0,0,0,0.0499509,0,0,0,0,0,0,0.0332042,0,0.0187933,0.0690178,0,0,0.0125161,0,0,0.0356697,0.0712193,0.0256389,0.00769473,0.0206686,0.0310504,0.0382865,0.0438103,0.0556576,0.0407731,0.0133213,0.0131665,0.0242014,0.0266067,0.0186849,0.0161393,0.00758689,0.0200133,0.0415459,0,0.0126099,0.068668,0.0301341,0,0,0.0159994,0,0,0.0441969,0.0512109,0.0312966,0.0295941,0.0104799,0.0490666,0.0382948,0,0.0804317,0.0346273,0.0577729,0.038267,0.0436334,0.0764655,0.0158498,0.0182526,0.00706521,0.0260059,0.0315813,0.0294683,0.0535294
462,0.0206518,0,0,0,0,0.0499376,0,0,0,0,0,0,0.0329961,0,0.0188267,0.0689906,0,0,0.0126521,0,0,0.0355212,0.0712,0.0254825,0.00762482,0.0206003,0.0311037,0.0379117,0.0438389,0.0557436,0.0408485,0.0133428,0.0131757,0.0243314,0.026692,0.018721,0.0159074,0.00764763,0.0198704,0.0417299,0,0.0125783,0.0687444,0.0304013,0,0,0.0163705,0,0,0.0442123,0.0511721,0.0312441,0.0295713,0.0104274,0.0490818,0.0384229,0,0.0804202,0.0345724,0.0578171,0.0382485,0.0436587,0.0765332,0.0158987,0.0179527,0.00700792,0.0261562,0.0314433,0.0294173,0.0534785
