Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,
1220,0.0213502,0,0,0,0,0.0466985,0,0,0,0,0,0,0.0194539,0,0.0177665,0,0,0,0.0265636,0,0,0.0402293,0.0694088,0.0227699,0.0169206,0.0184758,0.0374124,0.0482807,0.0537236,0.0595008,0.03271,0.00963089,0.0170262,0.0285357,0.028298,0.0300921,0.0132858,0.017468,0.0236103,0.0178897,0,0.016538,0.0509886,0.0340834,0,0,0.0290603,0,0,0.0526931,0.0611817,0.0379022,0.0240154,0.00696156,0.0554092,0.0521939,0.0465523,0.0794239,0.072265,0.0235266,0.0580775,0.0366367,0.0428093,0.0729354,0.0378314,0.0190624,0.0214639,0.0253258,0.0248298,0.0297133,0
1221,0.021444,0,0,0,0,0.0467032,0,0,0,0,0,0,0.0191598,0,0.0179069,0,0,0,0.0265566,0,0,0.0402646,0.0692975,0.0227809,0.0166581,0.0185592,0.0374752,0.0482459,0.053968,0.059663,0.0327882,0.00955588,0.0171123,0.0286131,0.0283388,0.0305924,0.0132363,0.0173609,0.0235429,0.0178647,0,0.0165387,0.0510526,0.0341128,0,0,0.0289479,0,0,0.0526982,0.0611419,0.0378765,0.0237709,0.00686907,0.0553253,0.0519611,0.0467328,0.079655,0.0723369,0.0236144,0.0581045,0.0366274,0.0428333,0.072985,0.0379661,0.0190394,0.0215839,0.0252485,0.0249914,0.0296719,0
1222,0.0215261,0,0,0,0,0.0467122,0,0,0,0,0,0,0.0190221,0,0.0180423,0,0,0,0.0265383,0,0,0.0402855,0.0691168,0.0227594,0.0164052,0.0185749,0.037557,0.0482286,0.0542096,0.0599136,0.0329083,0.00955539,0.0171994,0.0287328,0.0283781,0.0308903,0.0131923,0.0172301,0.0235255,0.01786,0,0.0164882,0.0510977,0.0341306,0,0,0.0288378,0,0,0.0527212,0.0611191,0.0379097,0.0234907,0.00684156,0.0552372,0.0516896,0.0468772,0.0797053,0.0724284,0.0236954,0.0581277,0.0366431,0.0428781,0.0730009,0.0380695,0.0190071,0.0216533,0.0251942,0.0251094,0.0296716,0
1223,0.0216141,0,0,0,0,0.0467365,0,0,0,0,0,0,0.0189943,0,0.0181855,0,0,0,0.0265297,0,0,0.0402964,0.0688787,0.0227086,0.0161394,0.0185257,0.037645,0.0482275,0.0543784,0.0601964,0.0330812,0.00957215,0.0172398,0.0288213,0.0283744,0.0310442,0.013154,0.0171197,0.02353,0.0178809,0,0.016426,0.0511069,0.0341327,0,0,0.0286902,0,0,0.0527442,0.061121,0.037983,0.0231703,0.00682315,0.0551379,0.0514213,0.0469945,0.0797569,0.072496,0.0237338,0.0581525,0.0367375,0.0428434,0.0730271,0.0381793,0.0189346,0.0216985,0.0251598,0.0252352,0.0296901,0
1224,0.0217215,0,0,0,0,0.0467559,0,0,0,0,0,0,0.0190534,0,0.0183834,0,0,0,0.0265294,0,0,0.0402806,0.0685971,0.0226779,0.0160082,0.0184649,0.0377827,0.0482217,0.0545798,0.0604852,0.0333019,0.00960763,0.0172527,0.0288823,0.0284053,0.0311097,0.0131421,0.0170106,0.0234849,0.0179194,0,0.0164012,0.0510786,0.0341457,0,0,0.0285594,0,0,0.0526994,0.061155,0.0380673,0.0228828,0.00673356,0.055014,0.0511876,0.0471135,0.0798461,0.0725472,0.023745,0.0581599,0.0368258,0.0428279,0.073008,0.0383335,0.0188815,0.0218391,0.0251358,0.0254079,0.0296926,0
1225,0.0218217,0,0,0,0,0.046784,0,0,0,0,0,0,0.0191921,0,0.0185727,0,0,0,0.0265068,0,0,0.0402897,0.0682958,0.0226595,0.0159633,0.018493,0.0379136,0.0482156,0.0547639,0.0608058,0.0335671,0.00969892,0.0172813,0.0290001,0.0285371,0.031096,0.0131447,0.0169051,0.0234664,0.0179757,0,0.0164345,0.0510389,0.0341945,0,0,0.0284894,0,0,0.0526398,0.0611854,0.0380853,0.0226362,0.0066694,0.0549109,0.0510003,0.0472491,0.0799222,0.0725596,0.0238607,0.0581258,0.0368622,0.0428385,0.0730605,0.0384551,0.0188717,0.0218978,0.0251088,0.0255467,0.0296725,0
1226,0.0219185,0,0,0,0,0.0468112,0,0,0,0,0,0,0.0193865,0,0.0187579,0,0,0,0.0264358,0,0,0.0403091,0.0679719,0.022588,0.0158669,0.0185175,0.038036,0.0482076,0.0549425,0.0611305,0.0338427,0.00985887,0.0173334,0.02918,0.0286675,0.0308928,0.0131468,0.0168139,0.0234531,0.0180559,0,0.01643,0.0510046,0.0342768,0,0,0.0284305,0,0,0.0526496,0.0611782,0.038073,0.0224129,0.0065958,0.0548266,0.0508321,0.0474258,0.0800299,0.0725612,0.0239551,0.0580379,0.0368738,0.0428406,0.0730901,0.0383906,0.0188058,0.0219231,0.0250752,0.0256009,0.0296334,0
1227,0.0220291,0,0,0,0,0.046849,0,0,0,0,0,0,0.0196564,0,0.0189205,0,0,0,0.0263293,0,0,0.0403462,0.0676347,0.0225308,0.0157476,0.0184014,0.038154,0.0481684,0.0551609,0.0614719,0.0341141,0.0100538,0.017386,0.0294063,0.0288058,0.0305748,0.0132047,0.0167854,0.0234235,0.0181641,0,0.0163916,0.0509959,0.0343741,0,0,0.0283588,0,0,0.052655,0.0611588,0.0380471,0.0222453,0.00650021,0.0547742,0.0506791,0.047601,0.0801438,0.0725405,0.0240044,0.0580142,0.036906,0.0428371,0.0730972,0.0381037,0.0187186,0.0219299,0.0250336,0.0256518,0.0295554,0
1228,0.0221822,0,0,0,0,0.0468973,0,0,0,0,0,0,0.0199805,0,0.0190606,0,0,0,0.0261039,0,0,0.0404298,0.0673282,0.0225796,0.0156754,0.0180952,0.0383647,0.0479893,0.0555759,0.0618927,0.0343257,0.0102565,0.0174587,0.0296386,0.0290499,0.0303236,0.0133466,0.016967,0.0233643,0.0182308,0,0.0163702,0.0509492,0.0344892,0,0,0.0282977,0,0,0.0526269,0.0610761,0.0379771,0.0221885,0.00643346,0.0548491,0.0505571,0.0478052,0.080315,0.0725511,0.0240184,0.0580433,0.0369173,0.042847,0.0730602,0.0376983,0.0186538,0.0218737,0.0250038,0.0257721,0.0294488,0
1229,0.0256973,0,0,0,0,0.04729,0,0,0,0,0,0,0.0225843,0,0,0,0,0,0.0246997,0,0,0.0400855,0.0671387,0.0185524,0.0203262,0.0223619,0.040404,0.042866,0,0.0675229,0.038124,0.00684526,0.0133812,0.0294318,0.0278546,0.0222767,0.0106998,0.0171087,0.0219775,0.0217032,0,0.0169379,0.0530849,0.0368791,0,0,0.0274562,0,0,0.052334,0.0556367,0.0428121,0.0308777,0.0137887,0.059858,0.0495784,0,0,0.0755408,0.024053,0.0525182,0.0343962,0.0372049,0.0678008,0.030778,0.0181156,0.0218967,0.0246852,0.0272836,0.0255337,0
1230,0.0224845,0,0,0,0,0.0469418,0,0,0,0,0,0,0.0202641,0,0.0193495,0,0,0,0.0261332,0,0,0.0403501,0.0665024,0.0228701,0.015474,0.0178427,0.0384605,0.0477676,0.0563894,0.062682,0.0349103,0.0106928,0.017672,0.0301698,0.0296979,0.0304121,0.0132096,0.016733,0.0233215,0.0185814,0,0.0161897,0.0513124,0.0346862,0,0,0.0280639,0,0,0.0526304,0.0609089,0.0375049,0.021896,0.00627701,0.0546118,0.0501891,0.0480081,0.0803836,0.072645,0.0241655,0.0582669,0.0370109,0.0430247,0.0731075,0.0371216,0.0186398,0.021878,0.0248625,0.0258812,0.0291752,0
1231,0.0225967,0,0,0,0,0.0469177,0,0,0,0,0,0,0.0201823,0,0.0195399,0,0,0,0.0260354,0,0,0.0403159,0.0661267,0.0231298,0.0154279,0.0175397,0.0385297,0.047476,0.0567592,0.0630774,0.035168,0.0110162,0.0178784,0.0304425,0.0300604,0.030805,0.0130799,0.0167426,0.0231945,0.0188038,0,0.0161481,0.0514328,0.0347131,0,0,0.0278967,0,0,0.0525931,0.0607785,0.0372298,0.0217182,0.00619648,0.0545448,0.0499393,0.0481045,0.0804105,0.0727148,0.024221,0.058335,0.0370396,0.0430267,0.0732301,0.0367538,0.0186129,0.0219824,0.0247822,0.025905,0.0290355,0
1232,0.0226567,0,0,0,0,0.0468984,0,0,0,0,0,0,0.0200672,0,0.0197838,0,0,0,0.0259049,0,0,0.040306,0.0657124,0.0233488,0.015359,0.0171612,0.0385912,0.0471118,0.0572529,0.0634833,0.0353775,0.0113216,0.0180902,0.0307566,0.0304861,0.0314272,0.012898,0.0168023,0.0230754,0.0190223,0,0.0160982,0.0516222,0.0347079,0,0,0.0276929,0,0,0.052567,0.0606511,0.0369864,0.0216457,0.00612502,0.0544251,0.049678,0.0481643,0.080434,0.0728186,0.0242064,0.0584106,0.0370495,0.0430295,0.0733109,0.0363743,0.0185257,0.0220553,0.0247162,0.0259139,0.0289265,0
1233,0.0227021,0,0,0,0,0.0468608,0,0,0,0,0,0,0.0198238,0,0.0200789,0,0,0,0.0257662,0,0,0.0403032,0.0653127,0.0236048,0.0152926,0.0167286,0.0386,0.0467034,0.0577441,0.0638624,0.0355303,0.0116071,0.0182624,0.0311763,0.030911,0.0323753,0.0126741,0.0168741,0.0229751,0.0192396,0,0.0159969,0.0518517,0.0347749,0,0,0.0274719,0,0,0.0525486,0.0605502,0.0367325,0.0215073,0.0060992,0.0542568,0.0494121,0.048235,0.0804374,0.0728962,0.0241816,0.0584994,0.0370709,0.0430363,0.0733486,0.0360416,0.0183975,0.0220669,0.0246701,0.0259601,0.0288468,0
1234,0.0227566,0,0,0,0,0.0468261,0,0,0,0,0,0,0.0194326,0,0.0203957,0,0,0,0.0256185,0,0,0.0402957,0.0649866,0.0238172,0.0152567,0.0163035,0.0385583,0.0462717,0.0581265,0.0641686,0.0356563,0.011952,0.0184643,0.031455,0.0313116,0.0336588,0.0124214,0.0169623,0.0228623,0.0194428,0,0.0159241,0.0520876,0.0349336,0,0,0.0272849,0,0,0.0524615,0.0604456,0.0365078,0.0214074,0.00608729,0.0540678,0.0491518,0.0482792,0.0803937,0.072931,0.0242769,0.0585903,0.0370998,0.0430582,0.0732929,0.0357236,0.0182987,0.0221628,0.0245897,0.0259685,0.0287629,0
1235,0.0237197,0,0,0,0,0.0468672,0,0,0,0,0,0,0.0196753,0,0,0,0,0,0.0252843,0,0,0.0402673,0.0644585,0.0182538,0.0192438,0.0205434,0.0399024,0.0454567,0,0.0694723,0.03894,0.00914193,0.0140404,0.0306743,0.0294333,0.0266271,0.0119979,0.0170921,0.0225319,0.0196199,0,0.0159595,0.0506968,0.0354911,0,0,0.0266456,0,0,0.0522333,0.060806,0.0366898,0.0205534,0.00583951,0.0535535,0.0481134,0.0488434,0.0805473,0.0727883,0.0239881,0.0585023,0.0369851,0.0429031,0.073045,0.0356381,0.0177532,0.0222509,0.0243769,0.0262252,0.0278914,0
1236,0.0229223,0,0,0,0,0.0467877,0,0,0,0,0,0,0.0185855,0,0.0210214,0,0,0,0.0253564,0,0,0.0403376,0.0644532,0.0243695,0.0153089,0.0154428,0.0384057,0.0453647,0.059031,0.0647729,0.0358253,0.0125999,0.0187847,0.0320186,0.0320984,0.0369093,0.0118706,0.017208,0.0225409,0.0198703,0,0.0158008,0.0525358,0.0351601,0,0,0.0269628,0,0,0.0524047,0.0602284,0.0361293,0.0212537,0.00575409,0.0537191,0.0487061,0.048322,0.0803652,0.073,0.0244316,0.0588193,0.0372177,0.043126,0.0734135,0.035198,0.0180861,0.0221655,0.024504,0.0258848,0.0285809,0
1237,0.0230175,0,0,0,0,0.046817,0,0,0,0,0,0,0.0181616,0,0.0213868,0,0,0,0.0252416,0,0,0.040331,0.064166,0.0246197,0.0153988,0.0150493,0.0383018,0.044913,0.0594023,0.0650771,0.0359726,0.0128719,0.0188939,0.0323192,0.0324383,0.0387881,0.0115881,0.0172979,0.0224564,0.0199993,0,0.0157176,0.0527385,0.0352622,0,0,0.0268327,0,0,0.0524326,0.0601621,0.0359481,0.0211654,0.00539904,0.0534674,0.0485211,0.0483766,0.0807616,0.0729711,0.0244549,0.0588956,0.0373552,0.0431602,0.0735033,0.0351139,0.0180115,0.0220717,0.0244898,0.0258776,0.028428,0
1238,0.0230659,0,0,0,0,0.0468773,0,0,0,0,0,0,0.0178667,0,0.0217417,0,0,0,0.0251358,0,0,0.0403071,0.0639168,0.0251408,0.0153875,0.0146434,0.0381146,0.0444907,0.0598027,0.0653373,0.036083,0.0131949,0.0190117,0.0325857,0.0328269,0.0405624,0.0113604,0.017419,0.0223996,0.0200946,0,0.015577,0.0529305,0.0354006,0,0,0.0267115,0,0,0.0524021,0.0600868,0.0357499,0.0210239,0.00520035,0.0532255,0.0483428,0.0485492,0.0809389,0.0728939,0.0244862,0.0587986,0.0374591,0.0431994,0.0735223,0.0349677,0.0179778,0.0220858,0.0244336,0.0259178,0.0282963,0
1239,0.0231128,0,0,0,0,0.0469403,0,0,0,0,0,0,0.0176909,0,0.0221247,0,0,0,0.0250678,0,0,0.0403013,0.0636678,0.0255106,0.0154365,0.0143724,0.0379552,0.0441097,0.0600803,0.0655736,0.0361941,0.0134828,0.019154,0.032886,0.0332317,0.0423988,0.0111514,0.0175586,0.022272,0.020134,0,0.0154776,0.0531202,0.035498,0,0,0.0266341,0,0,0.0523576,0.0599946,0.0355625,0.020922,0.00543925,0.0530001,0.0481491,0.0488239,0.0809846,0.0727908,0.0245171,0.0587693,0.0375244,0.043312,0.0736327,0.034842,0.0179593,0.0220784,0.0243824,0.0259751,0.0282116,0
1240,0.0231522,0,0,0,0,0.0469729,0,0,0,0,0,0,0.0176822,0,0.0224449,0,0,0,0.0250003,0,0,0.0403192,0.0634184,0.0257296,0.0155464,0.014194,0.0378285,0.0437474,0.0603578,0.0657724,0.0362466,0.0137573,0.0193229,0.0331669,0.0336901,0.0441325,0.010973,0.0176916,0.0221226,0.0201977,0,0.0154116,0.0533074,0.0355699,0,0,0.0265771,0,0,0.0522811,0.0599509,0.0353774,0.0208985,0.00560539,0.0528252,0.0479719,0.048916,0.0810754,0.0726949,0.0245235,0.0588321,0.0375549,0.0433984,0.0737795,0.0346206,0.0179708,0.0221627,0.0243286,0.0260324,0.0281411,0
1241,0.0232014,0,0,0,0,0.0469941,0,0,0,0,0,0,0.01778,0,0.0226985,0,0,0,0.024903,0,0,0.0403214,0.0631571,0.026079,0.0156632,0.0138394,0.0377088,0.0434004,0.0606864,0.0660036,0.0363005,0.0140146,0.0194857,0.0333117,0.0340855,0.0457215,0.0108364,0.017821,0.0220503,0.0203025,0,0.0153575,0.0534854,0.0356425,0,0,0.0265017,0,0,0.052263,0.0599624,0.0350553,0.0209396,0.00554842,0.0527094,0.0477902,0.0488361,0.0811772,0.0726941,0.0245194,0.0588042,0.0376104,0.0434725,0.0738978,0.0344205,0.0179415,0.0222131,0.0242794,0.0260707,0.0280413,0
1242,0.0232896,0,0,0,0,0.0470143,0,0,0,0,0,0,0.0179585,0,0.0229711,0,0,0,0.0248087,0,0,0.0402907,0.062932,0.0263544,0.0158846,0.0135827,0.0376151,0.0430874,0.0608357,0.0661537,0.0363817,0.0142078,0.0195884,0.0334936,0.0343468,0.0470347,0.0107271,0.0179309,0.02204,0.0204941,0,0.0153726,0.053628,0.0357258,0,0,0.02643,0,0,0.0522802,0.0599787,0.0346464,0.0210181,0.00544907,0.0526253,0.0475875,0.0488112,0.0812269,0.0728351,0.0244634,0.0587503,0.0376681,0.0435705,0.0741005,0.0342821,0.017869,0.0221382,0.0242254,0.0261042,0.0279288,0
1243,0.0233993,0,0,0,0,0.0470234,0,0,0,0,0,0,0.0181066,0,0.0231147,0,0,0,0.0246909,0,0,0.0402665,0.0627307,0.026482,0.016184,0.0133488,0.0375146,0.0428027,0.0609077,0.0661907,0.0364181,0.0143169,0.0195975,0.0337013,0.0345176,0.0478738,0.0106331,0.0180342,0.0220328,0.0206459,0,0.0153491,0.0537397,0.0358013,0,0,0.0263559,0,0,0.0522708,0.0599535,0.0343793,0.0210845,0.00538363,0.0525444,0.0474097,0.0489041,0.0813309,0.0729457,0.02445,0.0588057,0.0377493,0.0436526,0.0742109,0.0340744,0.0178328,0.0220426,0.0242283,0.0261665,0.0278039,0
1244,0.0234946,0,0,0,0,0.0470423,0,0,0,0,0,0,0.0181541,0,0.0231092,0,0,0,0.0245807,0,0,0.0402435,0.0625363,0.0264934,0.0165347,0.0131369,0.0373872,0.04254,0.0609324,0.0661571,0.0363337,0.0143788,0.0195451,0.0338198,0.0346251,0.0481561,0.0105226,0.0181324,0.0219987,0.0207434,0,0.0152399,0.0537854,0.0358812,0,0,0.0262919,0,0,0.0522413,0.0598425,0.0342349,0.0211168,0.00531571,0.0524665,0.0472655,0.0490385,0.0814276,0.0729959,0.0244594,0.058934,0.037816,0.0437121,0.074223,0.0337574,0.0178228,0.0220802,0.0242442,0.0261974,0.0276625,0
1245,0.0235679,0,0,0,0,0.0470652,0,0,0,0,0,0,0.0181785,0,0.0231395,0,0,0,0.0245002,0,0,0.0402691,0.0623378,0.0263343,0.0169476,0.0129427,0.037268,0.0422962,0.0608692,0.0660608,0.0361272,0.0143691,0.0193613,0.0337535,0.0346277,0.0478556,0.0104102,0.0182155,0.0219632,0.0208255,0,0.0150878,0.0537589,0.03597,0,0,0.0262728,0,0,0.0522438,0.0596076,0.0341226,0.0210997,0.00511099,0.0524295,0.0471741,0.0491397,0.0815165,0.0730129,0.0245143,0.0589924,0.0378707,0.043797,0.074306,0.0334028,0.0178046,0.022076,0.0242473,0.0262071,0.0275359,0
1246,0.0236491,0,0,0,0,0.0470643,0,0,0,0,0,0,0.0182676,0,0.0232421,0,0,0,0.0244229,0,0,0.0403085,0.062166,0.0258821,0.0174494,0.0127887,0.0371956,0.0421023,0.0606636,0.065902,0.0357882,0.0142685,0.0190906,0.0334995,0.0345141,0.0470776,0.0103023,0.0183049,0.0219742,0.0210396,0,0.015008,0.053674,0.0360694,0,0,0.0263018,0,0,0.0522276,0.0593478,0.0340489,0.0210384,0.00444085,0.0523943,0.0471126,0.0491739,0.0816511,0.0730888,0.0245588,0.0590344,0.0379781,0.0438442,0.0742592,0.033014,0.0178323,0.0221418,0.0241891,0.0261963,0.027405,0
1247,0.0237686,0,0,0,0,0.0470396,0,0,0,0,0,0,0.0183254,0,0.0232754,0,0,0,0.0243863,0,0,0.0403378,0.062039,0.025572,0.0180143,0.0126506,0.03717,0.0419423,0.06027,0.065656,0.0354397,0.014137,0.0188002,0.0332093,0.0343,0.0457887,0.0101467,0.0183941,0.0220042,0.0213434,0,0.0149959,0.0535584,0.0361705,0,0,0.0263352,0,0,0.0522133,0.0592424,0.0339615,0.0209811,0.00402967,0.0523991,0.0470006,0.0492115,0.0817781,0.0731309,0.0245698,0.0590793,0.038063,0.043904,0.0743114,0.0327841,0.0178714,0.0221928,0.0241322,0.0261541,0.0272284,0
1248,0.0239375,0,0,0,0,0.0470078,0,0,0,0,0,0,0.0184337,0,0.0230774,0,0,0,0.0243975,0,0,0.0403264,0.0619262,0.0252607,0.0186173,0.0125169,0.0371567,0.0417982,0.0598327,0.065385,0.0350871,0.0139512,0.0184319,0.0330954,0.0340204,0.0437585,0.00989844,0.0184808,0.0220716,0.0217592,0,0.014798,0.0534425,0.0362936,0,0,0.0263418,0,0,0.0521896,0.059215,0.0339209,0.0209241,0.00389977,0.0524301,0.0469033,0.0493647,0.0819353,0.073088,0.0246234,0.0592237,0.0381771,0.0439826,0.0745049,0.0325414,0.0179148,0.0221299,0.024117,0.026117,0.0270406,0
1249,0.0241294,0,0,0,0,0.0469961,0,0,0,0,0,0,0.0186323,0,0.0227602,0,0,0,0.0244471,0,0,0.0402986,0.0618374,0.0248632,0.0192422,0.0124203,0.0371092,0.0416478,0.0593137,0.0650572,0.0346897,0.0137358,0.017966,0.0328933,0.0337013,0.0411938,0.00962241,0.0185748,0.0222303,0.022056,0,0.0146286,0.0532925,0.0364184,0,0,0.0263585,0,0,0.0521514,0.0592111,0.0339167,0.0208167,0.00379051,0.0524161,0.0468345,0.0495525,0.0820687,0.0730556,0.0246687,0.0593276,0.0382521,0.0440713,0.0746612,0.0323577,0.0179265,0.022012,0.024096,0.0260945,0.0268579,0
1250,0.0243014,0,0,0,0,0.0470265,0,0,0,0,0,0,0.0190928,0,0.0224174,0,0,0,0.0245795,0,0,0.0402876,0.0617846,0.0243167,0.0198859,0.0123629,0.037075,0.0414492,0.058769,0.0646719,0.0342836,0.0134675,0.0174553,0.0326074,0.0333351,0.0382128,0.00931685,0.0187074,0.0223767,0.0222234,0,0.0145911,0.0530988,0.0365418,0,0,0.0263795,0,0,0.0521261,0.059213,0.0337966,0.0206715,0.00360819,0.0523565,0.0467428,0.0497539,0.0821933,0.073237,0.0246735,0.0594771,0.0382783,0.0441534,0.0747156,0.0322516,0.0179253,0.0218707,0.0240648,0.0261503,0.0266965,0
1251,0.0244429,0,0,0,0,0.0471453,0,0,0,0,0,0,0.0198462,0,0.0220913,0,0,0,0.0248053,0,0,0.0403283,0.0617919,0.02378,0.0203982,0.0122919,0.0371165,0.0411969,0.0582107,0.0642829,0.0338635,0.0132332,0.0169911,0.0323299,0.0330267,0.0348423,0.00896398,0.0187777,0.0225521,0.0223589,0,0.0146751,0.0528348,0.0366076,0,0,0.0264042,0,0,0.0521089,0.0592415,0.0336965,0.0204654,0.003364,0.0523489,0.0466387,0.0498749,0.0823687,0.0735063,0.0247309,0.0597747,0.0382946,0.0442165,0.0747281,0.0321421,0.0179311,0.0217986,0.0240562,0.0262515,0.0265897,0
1252,0.0245255,0,0,0,0,0.0472972,0,0,0,0,0,0,0.0210019,0,0.0217106,0,0,0,0.0251171,0,0,0.0403794,0.0618592,0.0232483,0.0208839,0.0122797,0.037152,0.0409445,0.0576556,0.0638952,0.0334326,0.0130485,0.0164718,0.0321919,0.0326272,0.0313617,0.00856477,0.018796,0.0227598,0.0225325,0,0.0146697,0.0525714,0.0365992,0,0,0.0264493,0,0,0.0520961,0.0592558,0.0336822,0.0202294,0.00314957,0.0523199,0.0465306,0.0500638,0.082563,0.0734484,0.0248983,0.0599237,0.0383134,0.0442627,0.0747617,0.0320057,0.0179846,0.021826,0.0240554,0.0263553,0.0265426,0
1253,0.0245729,0,0,0,0,0.0474091,0,0,0,0,0,0,0.0223758,0,0.021292,0,0,0,0.0254989,0,0,0.0403731,0.0619784,0.0228361,0.0214329,0.0122363,0.0371955,0.0406452,0.0570043,0.0634575,0.0330258,0.012883,0.016002,0.0318064,0.0321949,0.0280955,0.00808568,0.0187588,0.022912,0.0226699,0,0.0145698,0.0522789,0.0365259,0,0,0.0265387,0,0,0.0520825,0.0592805,0.0336576,0.0199467,0.00299074,0.0522433,0.0463783,0.050295,0.0825934,0.0733751,0.0249536,0.0597174,0.038324,0.0443898,0.0748112,0.0319508,0.0180498,0.0218837,0.0240225,0.0264565,0.026534,0
1254,0.0246091,0,0,0,0,0.0474711,0,0,0,0,0,0,0.0236077,0,0.0207904,0,0,0,0.0258665,0,0,0.0403014,0.0621312,0.0225035,0.022029,0.0121919,0.0372415,0.0402889,0.056303,0.0629923,0.0325868,0.0126266,0.0156521,0.0312075,0.031786,0.0251839,0.00754639,0.0187309,0.0230075,0.0228388,0,0.0144461,0.0520085,0.0364708,0,0,0.0266507,0,0,0.0521048,0.0593427,0.033584,0.0196002,0.00293122,0.0521386,0.0462257,0.050496,0.0824447,0.0733615,0.0248503,0.0595394,0.0383781,0.0445427,0.0748799,0.0317704,0.0180936,0.0217463,0.0239518,0.0265792,0.0264789,0
1255,0.0246817,0,0,0,0,0.0474773,0,0,0,0,0,0,0.0245941,0,0.0201938,0,0,0,0.0262363,0,0,0.0402092,0.0623327,0.0223576,0.0226112,0.0121394,0.0372578,0.0398776,0.0556469,0.0625084,0.0321055,0.0121622,0.0153691,0.0307326,0.0313602,0.0227098,0.00692043,0.0187701,0.0230426,0.0230386,0,0.0143527,0.0518765,0.0364686,0,0,0.0267942,0,0,0.0521459,0.0594145,0.0334823,0.0192286,0.00288022,0.0519677,0.0461071,0.0506486,0.082432,0.0733383,0.0247687,0.0594863,0.0384166,0.0447758,0.0749911,0.0316241,0.0180918,0.0214467,0.023958,0.0267364,0.0263649,0
1256,0.0247902,0,0,0,0,0.0474368,0,0,0,0,0,0,0.0253688,0,0.0195711,0,0,0,0.0265298,0,0,0.0401425,0.0625887,0.0223884,0.0231002,0.0120629,0.037221,0.0393987,0.0550431,0.0619944,0.0316144,0.0118189,0.015009,0.0302225,0.0309255,0.0206951,0.00623025,0.0188826,0.0229804,0.0233692,0,0.0142595,0.0516918,0.0365063,0,0,0.0270267,0,0,0.0520788,0.0594413,0.0334003,0.0188737,0.00271007,0.0517251,0.0460724,0.0508113,0.0825153,0.0733444,0.0247055,0.0595871,0.038405,0.0450958,0.0750461,0.0314595,0.0180723,0.021303,0.0239551,0.0268985,0.0261951,0
1257,0.0249119,0,0,0,0,0.0473829,0,0,0,0,0,0,0.0258733,0,0.0190287,0,0,0,0.0267064,0,0,0.0401115,0.0628845,0.0227223,0.023547,0.0119666,0.0371385,0.0389008,0.0544718,0.0614348,0.0311011,0.0115067,0.0145427,0.0295645,0.0304348,0.0193186,0.00552251,0.0190956,0.0229033,0.0236013,0,0.0141142,0.0514972,0.03663,0,0,0.027342,0,0,0.0520327,0.059427,0.0333602,0.018537,0.00246751,0.0515027,0.0461491,0.0510153,0.0826698,0.0733467,0.0247369,0.0597218,0.038389,0.0452994,0.075124,0.0312719,0.0180502,0.0211546,0.0239139,0.0270341,0.0259614,0
1258,0.0250239,0,0,0,0,0.0473275,0,0,0,0,0,0,0.0262796,0,0.0185685,0,0,0,0.0267875,0,0,0.0401225,0.0632142,0.0230097,0.0239713,0.0118523,0.0370225,0.0384023,0.0539734,0.0608862,0.0305993,0.011249,0.0140989,0.0290166,0.0299845,0.0185766,0.00481438,0.0193698,0.0228268,0.023673,0,0.0138718,0.0513927,0.0368513,0,0,0.0276842,0,0,0.052013,0.0594279,0.0332687,0.0181167,0.00225873,0.051232,0.0463648,0.0512025,0.0828354,0.0732707,0.0247215,0.0597331,0.0383662,0.0451455,0.0753225,0.0311814,0.0180832,0.0209414,0.0239376,0.0271427,0.0257035,0
1259,0.0251432,0,0,0,0,0.0472852,0,0,0,0,0,0,0.0270095,0,0.0182568,0,0,0,0.0267946,0,0,0.0401333,0.0635199,0.0228833,0.024346,0.0118086,0.0369381,0.0378773,0.0536364,0.0604322,0.030145,0.0111293,0.0139542,0.0289358,0.0298302,0.0178081,0.00416419,0.0196941,0.0227566,0.0238064,0,0.0136446,0.0513436,0.0371313,0,0,0.0280497,0,0,0.0520395,0.0593864,0.0331377,0.0176349,0.00207689,0.0509621,0.0466503,0.0513643,0.0830336,0.0732418,0.0246506,0.0597748,0.0383774,0.0452962,0.0754772,0.0309954,0.0181804,0.0206958,0.0240277,0.0272651,0.0254075,0
