Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,LWRA
242,0.0203361,0,0,0,0,0.0427263,0,0,0,0,0,0,0.0289796,0,0.0221092,0.0687571,0,0,0.0081772,0,0,0.0246538,0.0701943,0.0304781,0.00531017,0.02127,0.0322546,0.0176219,0.0475643,0.0548193,0.0381112,0.0145508,0.0157792,0.0233904,0.0256008,0.0297898,0.0138064,0.0179574,0.0406609,0,0.0097562,0.0623685,0.0358416,0,0,0.019907,0,0,0.0481439,0.0608974,0.0316756,0.0115628,0.0047287,0.0431971,0.0438621,0.0427832,0.0762314,0.0701123,0.0247102,0.0643975,0.0399231,0.0504089,0.0821603,0.0119377,0.0174199,0.0175087,0.0214084,0.0260786,0.0308164,0
243,0.0202892,0,0,0,0,0.0428716,0,0,0,0,0,0,0.0291886,0,0.0220124,0.0688846,0,0,0.00831479,0,0,0.0247439,0.0701587,0.0306281,0.00530488,0.0212021,0.0322659,0.0179063,0.0475461,0.0548359,0.0381122,0.0145044,0.0157754,0.023312,0.0255318,0.0297389,0.013772,0.018119,0.0406754,0,0.00973742,0.0625286,0.0355623,0,0,0.019623,0,0,0.0479587,0.0608956,0.0316635,0.0116519,0.004753,0.0432952,0.0438786,0.0427987,0.0761866,0.0701761,0.0248502,0.064363,0.0399883,0.0503438,0.082144,0.0118843,0.0174459,0.0170033,0.021456,0.02615,0.0307338,0
244,0.0202085,0,0,0,0,0.0429952,0,0,0,0,0,0,0.0291714,0,0.0219589,0.068969,0,0,0.00846263,0,0,0.0247786,0.070157,0.0305319,0.00536116,0.0212841,0.0322348,0.0182013,0.0475429,0.0548734,0.0380675,0.0145152,0.0158101,0.0233726,0.0255314,0.0296516,0.0138144,0.0182502,0.0407186,0,0.00970775,0.0627044,0.0353346,0,0,0.0193551,0,0,0.0477954,0.0608854,0.0316143,0.0117466,0.00479675,0.0434471,0.0439074,0.0429005,0.0761888,0.0702155,0.0248947,0.0643849,0.0398517,0.0503266,0.0821486,0.0118467,0.0174665,0.0164751,0.0216324,0.0261365,0.0306722,0
245,0.020927,0,0,0,0,0.04444,0,0,0,0,0,0,0.0334145,0,0,0.0704488,0,0,0.0157167,0,0,0.0405676,0.0692034,0.0290052,0.00656336,0.0209616,0.0323767,0.0183828,0,0.0569484,0.0379308,0.0114945,0.0113875,0.023562,0.0250541,0.018387,0.0147097,0.0185258,0.0404626,0,0.00970952,0.0617737,0.0343517,0,0,0.0182717,0,0,0.0473373,0.0610594,0.0318804,0.0111786,0.00437292,0.0428538,0.0431726,0.0433157,0.0763807,0.0700229,0.0242598,0.0644566,0.0397991,0.0503454,0.0820787,0.0119861,0.0174951,0.0160355,0.0217923,0.027495,0.0294842,0.032519
246,0.0198121,0,0,0,0,0.0445891,0,0,0,0,0,0,0.024766,0,0.0248181,0.0690215,0,0,0.0145359,0,0,0.0409758,0.0698863,0.0244824,0.00573967,0.0198415,0.0322346,0.0192467,0.0480768,0.0549935,0.0378317,0.0145659,0.015604,0.0280074,0.029335,0.0245251,0.0141398,0.018626,0.0379897,0,0.00914073,0.062471,0.0336034,0,0,0.0187392,0,0,0.0473074,0.0612616,0.0321543,0.0111857,0.00444894,0.042776,0.0441478,0.0422241,0.0756539,0.0704542,0.0253099,0.0647683,0.0393036,0.050824,0.0826823,0.0135111,0.0178448,0.0150424,0.0222489,0.0273655,0.0302421,0.031519
247,0.0197264,0,0,0,0,0.0446615,0,0,0,0,0,0,0.0248861,0,0.0248603,0.0690505,0,0,0.0145875,0,0,0.0408556,0.0699143,0.0246262,0.00586024,0.0198349,0.0320915,0.0195646,0.0479714,0.0549654,0.0379777,0.0145628,0.0155969,0.0279952,0.0293607,0.0244214,0.0140456,0.0181768,0.0379258,0,0.00924936,0.0624655,0.0334219,0,0,0.0185348,0,0,0.0471441,0.0612487,0.0320961,0.0113026,0.00461065,0.0426579,0.0443595,0.0422338,0.0756541,0.0705005,0.0253566,0.0647179,0.0392232,0.0507625,0.0827122,0.0136067,0.0179328,0.0143871,0.0223054,0.0274236,0.0301646,0.0308084
248,0.0196489,0,0,0,0,0.0445601,0,0,0,0,0,0,0.0291997,0,0.0219401,0.0688504,0,0,0.0156311,0,0,0.0402456,0.0702186,0.0304506,0.00546026,0.0212107,0.0320138,0.0197186,0.0475084,0.0548621,0.0380518,0.0145785,0.0159427,0.0234749,0.0256672,0.0293252,0.0140987,0.0173648,0.0408257,0,0.00979634,0.0623725,0.0337194,0,0,0.0180557,0,0,0.047135,0.0610077,0.0315742,0.0119078,0.0048977,0.043468,0.0444842,0.0430098,0.0763047,0.0703851,0.0248939,0.06437,0.0397139,0.0502628,0.0822076,0.0119496,0.0180081,0.014029,0.0222787,0.0273378,0.0302259,0.0306524
249,0.0196077,0,0,0,0,0.0446994,0,0,0,0,0,0,0.0293795,0,0.0218513,0.0689091,0,0,0.0155268,0,0,0.0401368,0.0702595,0.0306035,0.00540326,0.0210624,0.0319912,0.0200999,0.0475716,0.054884,0.0380606,0.0145529,0.0159776,0.0233913,0.0255783,0.0294168,0.014025,0.017087,0.0407038,0,0.00985617,0.0621947,0.0335197,0,0,0.0177387,0,0,0.0470615,0.0610583,0.0316011,0.0118917,0.00488488,0.0434985,0.0444348,0.0429909,0.0762976,0.0704577,0.0247432,0.0643636,0.0397677,0.0503034,0.0821613,0.0119955,0.0179955,0.013359,0.0224111,0.0272981,0.030141,0.0300661
250,0.0195522,0,0,0,0,0.0448248,0,0,0,0,0,0,0.0293822,0,0.0218138,0.0689139,0,0,0.0155185,0,0,0.0399932,0.0702715,0.030582,0.00538417,0.021044,0.0319358,0.0204685,0.0476201,0.0548445,0.0381443,0.0145293,0.0159892,0.0234445,0.0255977,0.0293567,0.013967,0.016857,0.0405673,0,0.00992663,0.0620438,0.0332657,0,0,0.0174569,0,0,0.0469255,0.0610529,0.031592,0.0118749,0.00486509,0.043503,0.0444871,0.0430049,0.0762621,0.0705354,0.024432,0.0643785,0.0397985,0.0502861,0.0821709,0.0120451,0.0180084,0.0127401,0.0225772,0.0273862,0.0300715,0.0293907
251,0.019513,0,0,0,0,0.044969,0,0,0,0,0,0,0.0292758,0,0.0218222,0.068905,0,0,0.0155004,0,0,0.0398284,0.0702888,0.0304276,0.00538559,0.0211267,0.0318992,0.0207321,0.0476406,0.0547561,0.0381176,0.0145224,0.0160008,0.0235602,0.0256598,0.029209,0.0139602,0.0165448,0.0404211,0,0.00999398,0.0620302,0.033031,0,0,0.0171366,0,0,0.0467762,0.0609884,0.031587,0.0119715,0.00494715,0.0435268,0.0444929,0.0429324,0.0762594,0.0706206,0.024582,0.0644071,0.0398247,0.0502656,0.0822427,0.0121677,0.0180013,0.0122034,0.022932,0.0274591,0.0299978,0.028653
252,0.0194623,0,0,0,0,0.045107,0,0,0,0,0,0,0.0294241,0,0.0217973,0.0691018,0,0,0.0154442,0,0,0.0397642,0.070301,0.0305284,0.0053935,0.0211025,0.0319573,0.0209426,0.0475896,0.0547707,0.0380813,0.0145383,0.0160149,0.0235412,0.0256555,0.0290657,0.0139334,0.0162929,0.0403306,0,0.0100078,0.0621055,0.0328191,0,0,0.0167885,0,0,0.0466815,0.0609401,0.031564,0.0121402,0.00503869,0.0436091,0.0444497,0.0427419,0.0762454,0.0707516,0.0245842,0.0644365,0.0398701,0.0502961,0.0822981,0.0122853,0.0180069,0.011644,0.0234066,0.0275177,0.0299697,0.0279022
253,0.019393,0,0,0,0,0.0452374,0,0,0,0,0,0,0.0297513,0,0.02175,0.0694617,0,0,0.015376,0,0,0.039712,0.0703124,0.0309185,0.00534121,0.0211214,0.032035,0.0212343,0.0474803,0.0548766,0.0381982,0.0145378,0.0160809,0.0233913,0.0255669,0.0290446,0.0139433,0.0160316,0.0402101,0,0.0100908,0.062226,0.0326003,0,0,0.0164987,0,0,0.0466462,0.0609156,0.0315319,0.0122585,0.00514616,0.0437132,0.0444757,0.0426131,0.0762466,0.07077,0.0248085,0.0644668,0.0399291,0.0503649,0.0822932,0.0123777,0.0180113,0.011076,0.0239957,0.0275501,0.0299251,0.0270332
254,0.0193566,0,0,0,0,0.0453614,0,0,0,0,0,0,0.0298822,0,0.0216933,0.0692167,0,0,0.0153304,0,0,0.0395594,0.0703118,0.0311314,0.00545335,0.0212224,0.0319378,0.0216044,0.0475241,0.0548688,0.0382005,0.0145146,0.0161827,0.0232866,0.025485,0.02925,0.0139456,0.0158094,0.0400881,0,0.0101712,0.0621645,0.032359,0,0,0.016294,0,0,0.0465254,0.0609421,0.0315021,0.0122248,0.00519481,0.043632,0.0445054,0.0426636,0.0762416,0.070738,0.0248307,0.0644961,0.0399844,0.0503905,0.0822883,0.012453,0.0180642,0.0105413,0.0243473,0.0275785,0.0298298,0.0261585
255,0.0193656,0,0,0,0,0.0454641,0,0,0,0,0,0,0.0298191,0,0.0216816,0.0690347,0,0,0.0152607,0,0,0.0393884,0.0703267,0.0310774,0.00547599,0.0212207,0.0318006,0.0220011,0.0475323,0.0547337,0.0381147,0.0145168,0.0161957,0.0233339,0.0255076,0.029278,0.0139497,0.0157097,0.0400364,0,0.0102365,0.0620901,0.0321081,0,0,0.0160818,0,0,0.0462761,0.0609391,0.0313681,0.0122489,0.00528461,0.0435526,0.0445312,0.0427669,0.076269,0.0707316,0.0251949,0.0645708,0.0400332,0.0503887,0.0823539,0.012526,0.0180433,0.00983161,0.0245931,0.0276538,0.0297294,0.0255161
256,0.0193944,0,0,0,0,0.0455544,0,0,0,0,0,0,0.029752,0,0.0216894,0.0689691,0,0,0.0152162,0,0,0.0393202,0.0703371,0.0308784,0.00553097,0.021206,0.0317278,0.0224739,0.0474984,0.0546607,0.0381441,0.0145352,0.0161861,0.0234145,0.0255642,0.0291501,0.0139117,0.0156436,0.0400478,0,0.0103186,0.0621053,0.0318513,0,0,0.015827,0,0,0.0459801,0.0609325,0.0312324,0.0123423,0.00535326,0.0435172,0.0445452,0.0427784,0.0763201,0.0708047,0.0254179,0.0646031,0.0400812,0.0503724,0.0824812,0.0125514,0.0179798,0.0090636,0.0249022,0.0277378,0.0296518,0.0249202
257,0.019396,0,0,0,0,0.0456973,0,0,0,0,0,0,0.0297753,0,0.0217005,0.0686828,0,0,0.0152003,0,0,0.0393083,0.0704186,0.0308914,0.00600815,0.0212568,0.0317368,0.0230573,0.0474638,0.0546151,0.0381996,0.0145832,0.0162193,0.0234395,0.0255571,0.0290156,0.0138352,0.0156358,0.0398954,0,0.0103857,0.0622411,0.0315788,0,0,0.0155449,0,0,0.0456243,0.0609534,0.0310786,0.0125095,0.00542134,0.0435406,0.0445647,0.0428337,0.0763449,0.0708529,0.025469,0.0646296,0.0401573,0.0504013,0.0825722,0.0125354,0.0179337,0.00824896,0.0252266,0.0278412,0.0296011,0.0242754
258,0.0194051,0,0,0,0,0.0458538,0,0,0,0,0,0,0.029905,0,0.0216951,0.0685122,0,0,0.0152597,0,0,0.0393058,0.0705522,0.031183,0.0063448,0.0213219,0.031717,0.0237442,0.0474731,0.0545523,0.0382015,0.014629,0.0162616,0.0233554,0.0254868,0.0290666,0.0137363,0.0154271,0.0397577,0,0.0105316,0.0623702,0.0313027,0,0,0.0152938,0,0,0.0453154,0.0609499,0.030929,0.0127019,0.00549462,0.043566,0.0445977,0.0429516,0.0764049,0.0707937,0.0255331,0.0646615,0.0402377,0.0505264,0.0826351,0.0125155,0.0179726,0.00768137,0.025471,0.0279609,0.029566,0.0236576
259,0.019445,0,0,0,0,0.045961,0,0,0,0,0,0,0.0300318,0,0.0216904,0.0685139,0,0,0.0153884,0,0,0.0392574,0.0706228,0.031366,0.00645063,0.0213697,0.0316841,0.0243455,0.0475031,0.054541,0.0382988,0.0146723,0.0163011,0.0232721,0.0254393,0.029149,0.0135801,0.0152401,0.0398154,0,0.0107046,0.0624332,0.0310627,0,0,0.0151267,0,0,0.04514,0.0607968,0.0307688,0.0129014,0.00560954,0.0436299,0.0446579,0.0430372,0.0764583,0.0706688,0.02566,0.0646908,0.0403621,0.0506185,0.0826955,0.0124842,0.0180197,0.00741634,0.0256027,0.0280199,0.0295226,0.0232241
260,0.0195314,0,0,0,0,0.0460669,0,0,0,0,0,0,0.0299478,0,0.0216994,0.0686139,0,0,0.015518,0,0,0.0393379,0.0705387,0.0312052,0.00630781,0.0213709,0.0316346,0.024976,0.047575,0.0545553,0.0383127,0.0147161,0.0163577,0.023335,0.0254887,0.0290735,0.0134714,0.0152297,0.0399412,0,0.0108516,0.0624632,0.0308616,0,0,0.0150429,0,0,0.0451041,0.0606554,0.0305693,0.0131526,0.0058461,0.0436864,0.0446888,0.0431586,0.0765021,0.070859,0.0257744,0.0647183,0.0405274,0.0505804,0.0828223,0.0123962,0.018037,0.00736131,0.0256613,0.0280945,0.0294364,0.0229242
261,0.0196474,0,0,0,0,0.0461876,0,0,0,0,0,0,0.0296963,0,0.0217001,0.0688111,0,0,0.0157455,0,0,0.0393359,0.0704466,0.0308599,0.00602375,0.0213167,0.0315562,0.0257157,0.0476741,0.0545792,0.0381857,0.0147326,0.0164039,0.0234854,0.0255872,0.0289267,0.0133494,0.0154149,0.0400408,0,0.0109567,0.0624478,0.0306906,0,0,0.0149114,0,0,0.0450239,0.0605831,0.0302899,0.0133999,0.00608356,0.0437052,0.0446866,0.0432921,0.0765445,0.0710206,0.0259113,0.064719,0.0405944,0.0505529,0.0828603,0.0123126,0.0180699,0.0072555,0.0257264,0.0281629,0.0293242,0.022555
262,0.0197664,0,0,0,0,0.0462871,0,0,0,0,0,0,0.0295105,0,0.0217046,0.0688858,0,0,0.0160177,0,0,0.0392658,0.0704535,0.0305574,0.00594701,0.0212535,0.0315019,0.0265402,0.0477083,0.054622,0.0381299,0.0147319,0.0164245,0.0236084,0.025688,0.0287861,0.0131821,0.0156446,0.0401674,0,0.0111069,0.0625119,0.0305346,0,0,0.0148375,0,0,0.0449261,0.0605201,0.0301043,0.0136748,0.0063748,0.0437671,0.0446454,0.0434211,0.076585,0.0710805,0.0260597,0.0647305,0.0405917,0.0505519,0.082893,0.0122607,0.0181412,0.00723558,0.0256347,0.0281951,0.0292349,0.0220498
263,0.019859,0,0,0,0,0.0463562,0,0,0,0,0,0,0.0293288,0,0.0217387,0.0688488,0,0,0.0162304,0,0,0.0391855,0.0704822,0.030359,0.00598676,0.0211635,0.0314899,0.0272693,0.0477345,0.0546157,0.0381492,0.0147298,0.0164165,0.0237459,0.0257692,0.0285834,0.0129741,0.0157375,0.0403099,0,0.0112562,0.0626172,0.0304131,0,0,0.0147804,0,0,0.0448603,0.0604483,0.0299504,0.0139895,0.00663226,0.0438648,0.0445998,0.0434957,0.0765861,0.071131,0.0262094,0.0647292,0.0406241,0.0505685,0.0829809,0.0122157,0.0181837,0.00720566,0.0255815,0.0281085,0.0291714,0.0214379
264,0.0199139,0,0,0,0,0.0463912,0,0,0,0,0,0,0.0290742,0,0.0218075,0.0688106,0,0,0.0163566,0,0,0.0392008,0.0705119,0.0301442,0.00610136,0.0212412,0.031481,0.0280228,0.0477467,0.0545643,0.0382282,0.0147292,0.0164367,0.0239466,0.025877,0.0283038,0.0127924,0.0157685,0.0405089,0,0.01138,0.0627084,0.030309,0,0,0.0147471,0,0,0.0448242,0.0603701,0.0298464,0.0142946,0.00685555,0.0439712,0.0444813,0.043558,0.0764238,0.071177,0.0263115,0.0647551,0.0406467,0.0505885,0.083033,0.0121873,0.0181375,0.00718801,0.0256252,0.0279919,0.0291701,0.0206356
265,0.019942,0,0,0,0,0.0464047,0,0,0,0,0,0,0.0288458,0,0.0218589,0.0688085,0,0,0.0164029,0,0,0.0391448,0.0705291,0.0299114,0.00616687,0.0212981,0.0315062,0.0288511,0.0477474,0.0544646,0.0382712,0.0146909,0.0165393,0.0240851,0.0260093,0.0281148,0.0126118,0.0158378,0.0408233,0,0.0115577,0.0627758,0.0302254,0,0,0.0147293,0,0,0.0448127,0.0603169,0.0296795,0.0144976,0.00714238,0.044115,0.0443489,0.0436094,0.0763408,0.0712025,0.0264666,0.0647871,0.0406208,0.0505984,0.0829288,0.0122085,0.0180614,0.00722504,0.025719,0.0279891,0.0292267,0.0196422
266,0.0199672,0,0,0,0,0.0464147,0,0,0,0,0,0,0.028669,0,0.0218825,0.0687622,0,0,0.0163702,0,0,0.0389756,0.070514,0.0296126,0.00620384,0.0213157,0.0315075,0.0297009,0.0477538,0.0544712,0.0382588,0.0147053,0.0167043,0.0241254,0.0261398,0.0279813,0.0124234,0.0159704,0.0410487,0,0.0117364,0.0628723,0.0301777,0,0,0.0147511,0,0,0.0447872,0.0602945,0.0295284,0.0147277,0.00744079,0.0442416,0.0442422,0.0437862,0.0763158,0.0712155,0.0266074,0.0648172,0.0406066,0.0506548,0.0827368,0.0122468,0.0179881,0.00730611,0.0257827,0.0279534,0.0292708,0.0184047
267,0.0199637,0,0,0,0,0.0463819,0,0,0,0,0,0,0.0284565,0,0.0218895,0.0687487,0,0,0.0162788,0,0,0.0387266,0.0705374,0.029255,0.00627421,0.0213093,0.0314932,0.0304754,0.0477638,0.0545443,0.0382608,0.0147554,0.0168083,0.0242544,0.0262649,0.0277222,0.0122612,0.0162461,0.0413139,0,0.0118769,0.0629611,0.0301464,0,0,0.0148157,0,0,0.0447265,0.060307,0.0294207,0.0149902,0.00774899,0.0443498,0.0441458,0.0438716,0.0763069,0.0712242,0.0267029,0.0647994,0.0405972,0.0506704,0.082908,0.0122282,0.0178836,0.00741729,0.0257805,0.0278688,0.0292984,0.0169688
268,0.0199771,0,0,0,0,0.0463283,0,0,0,0,0,0,0.0282402,0,0.02189,0.0687428,0,0,0.0161317,0,0,0.0383944,0.0705693,0.0289214,0.00637894,0.0212967,0.0314583,0.0312278,0.0477715,0.0545753,0.038276,0.0147942,0.0168124,0.0244729,0.0263808,0.027424,0.0120744,0.0167587,0.0415063,0,0.0120395,0.0630698,0.0301237,0,0,0.0148969,0,0,0.0446311,0.0603202,0.0293361,0.0152696,0.00806624,0.0444545,0.0440343,0.0438661,0.076334,0.0712218,0.0267621,0.0647995,0.0405508,0.050671,0.0831115,0.0122617,0.01771,0.0075085,0.0258868,0.0277783,0.0293158,0.0153242
269,0.0199945,0,0,0,0,0.0462322,0,0,0,0,0,0,0.0281007,0,0.0219369,0.068791,0,0,0.0159041,0,0,0.0379747,0.0705893,0.028692,0.00648725,0.0213018,0.0314218,0.0318878,0.047777,0.0545486,0.0382268,0.014856,0.0167326,0.0246718,0.026443,0.0272081,0.011903,0.0174166,0.0416039,0,0.0121303,0.0632108,0.0301061,0,0,0.0149865,0,0,0.0445899,0.0601979,0.0292089,0.0154665,0.00835797,0.0445259,0.0439196,0.043925,0.0763659,0.0712337,0.0268327,0.0648477,0.0404594,0.0507127,0.0831299,0.0122975,0.0175168,0.00761095,0.0260436,0.0276787,0.0293325,0.0135522
270,0.0199725,0,0,0,0,0.0461228,0,0,0,0,0,0,0.0280816,0,0.0218924,0.0688613,0,0,0.0155745,0,0,0.0376942,0.0705966,0.028556,0.00658968,0.0212914,0.0314106,0.0325225,0.0477317,0.0545545,0.0381483,0.014882,0.0167155,0.024757,0.0264298,0.0270215,0.0117258,0.0183313,0.0416774,0,0.0122336,0.0634163,0.0301058,0,0,0.0150778,0,0,0.0446754,0.0598987,0.0290914,0.0156054,0.00867993,0.0445697,0.0437992,0.0440629,0.0763187,0.0712422,0.026975,0.0648832,0.0403492,0.0507147,0.0829389,0.0123414,0.0174917,0.00772745,0.026293,0.0275266,0.0293723,0.0117547
271,0.0199635,0,0,0,0,0.0460097,0,0,0,0,0,0,0.0280748,0,0.0218808,0.0688727,0,0,0.0152035,0,0,0.0375522,0.0706546,0.0284773,0.00672588,0.0212701,0.0314037,0.0331042,0.047659,0.0546094,0.0381288,0.0148922,0.0167673,0.0247987,0.026465,0.026878,0.0115833,0.0195279,0.0417407,0,0.0123211,0.0637333,0.0301493,0,0,0.0151261,0,0,0.044679,0.0597614,0.0289954,0.0157901,0.00897591,0.0447189,0.0436921,0.0441326,0.0763627,0.0712724,0.0270692,0.0648883,0.0402173,0.0507106,0.0828978,0.0123684,0.0174164,0.00781294,0.0264906,0.0273495,0.0294298,0.0099767
272,0.0199465,0,0,0,0,0.0458898,0,0,0,0,0,0,0.0280794,0,0.0218555,0.0687911,0,0,0.0149438,0,0,0.0374641,0.0707079,0.0283541,0.00686026,0.0212646,0.0313798,0.0336392,0.0475976,0.0544976,0.0381336,0.0148955,0.016784,0.0248268,0.0264968,0.0266472,0.0115889,0.0207809,0.041801,0,0.0123164,0.0638874,0.0301992,0,0,0.0151716,0,0,0.0447016,0.059736,0.0287243,0.0160139,0.00914573,0.0448915,0.0435723,0.0441212,0.0765844,0.0713346,0.0271348,0.0648542,0.0400409,0.050708,0.0830083,0.0123324,0.0173614,0.00785611,0.0265401,0.0272082,0.0294827,0.00852072
273,0.0199289,0,0,0,0,0.0457976,0,0,0,0,0,0,0.0280552,0,0.0219242,0.068624,0,0,0.0150515,0,0,0.0371142,0.0707295,0.0282101,0.00686417,0.0213021,0.0312654,0.0342689,0.0475348,0.0544271,0.0381196,0.0149214,0.0168191,0.0248373,0.0264781,0.026467,0.0114726,0.0211701,0.0417867,0,0.0123192,0.0635834,0.0302243,0,0,0.0152202,0,0,0.0447374,0.0596423,0.028376,0.016294,0.0092291,0.0450101,0.0434976,0.0441966,0.0766634,0.0714029,0.0271841,0.0648636,0.0399049,0.0506811,0.0831243,0.0123188,0.0173129,0.00783128,0.026595,0.0271342,0.0295099,0.00822242
274,0.0198787,0,0,0,0,0.0457499,0,0,0,0,0,0,0.0280853,0,0.0219337,0.0684984,0,0,0.0153746,0,0,0.0365362,0.0707419,0.0281881,0.00681817,0.0212943,0.0311039,0.0349179,0.0474771,0.0544002,0.0380455,0.0149428,0.016852,0.0247783,0.026442,0.0263981,0.0112332,0.0211404,0.041596,0,0.0123474,0.0633875,0.0302372,0,0,0.0152318,0,0,0.0447801,0.0596236,0.028058,0.0165117,0.00928789,0.0451004,0.0434648,0.0443186,0.076707,0.0714888,0.027276,0.0649155,0.039958,0.0506848,0.0829406,0.0123998,0.0172778,0.00780849,0.0267194,0.0270696,0.0295493,0.00821307
275,0.0198238,0,0,0,0,0.0457081,0,0,0,0,0,0,0.028146,0,0.0219019,0.0684359,0,0,0.0156476,0,0,0.0360413,0.0707228,0.0282102,0.00683066,0.021232,0.0309849,0.0353513,0.0474186,0.05438,0.0379904,0.014911,0.0168804,0.0247994,0.026429,0.0263322,0.0111086,0.0210359,0.0412183,0,0.0123783,0.0633735,0.0302422,0,0,0.0152505,0,0,0.0448352,0.0597316,0.0278243,0.0166583,0.00934653,0.0451891,0.043456,0.0443157,0.0767468,0.0715878,0.0273536,0.0649962,0.0402842,0.0507952,0.0827768,0.0125196,0.0172383,0.00782304,0.026936,0.0269939,0.0296189,0.00834297
276,0.0197627,0,0,0,0,0.0456668,0,0,0,0,0,0,0.0282033,0,0.021836,0.0685925,0,0,0.0158262,0,0,0.0356298,0.0707047,0.0281759,0.00691689,0.0211452,0.0310167,0.0357576,0.0473832,0.0543934,0.0379391,0.0148672,0.0169109,0.0247854,0.0263716,0.0262712,0.0110174,0.0210916,0.040754,0,0.01251,0.0633368,0.0302248,0,0,0.0153309,0,0,0.0449304,0.0598348,0.0275923,0.016805,0.00920812,0.0453,0.0434447,0.0442389,0.0768473,0.0716911,0.0273677,0.0650085,0.0406043,0.0509786,0.0827096,0.0125276,0.0171615,0.00786521,0.0272246,0.0269305,0.0296911,0.00833825
277,0.0196933,0,0,0,0,0.0456263,0,0,0,0,0,0,0.0283669,0,0.0217393,0.0690086,0,0,0.015745,0,0,0.0353841,0.0707417,0.0283203,0.0070374,0.0211804,0.0312049,0.0361312,0.0474078,0.0544048,0.0378271,0.0147674,0.0169643,0.0246332,0.0261999,0.0262867,0.0110029,0.0217708,0.0401646,0,0.0127231,0.063229,0.0301679,0,0,0.0154574,0,0,0.0449076,0.059867,0.0273244,0.016968,0.008948,0.0454269,0.0434842,0.0441988,0.0769571,0.0717723,0.0273048,0.0649801,0.0408566,0.0508127,0.0826659,0.0124455,0.0169882,0.00785843,0.0273065,0.0269166,0.0297934,0.00769765
278,0.0196247,0,0,0,0,0.0456639,0,0,0,0,0,0,0.0284112,0,0.0216765,0.0692193,0,0,0.0158712,0,0,0.0350098,0.0707528,0.0282478,0.00710367,0.0211651,0.031163,0.0366136,0.0474847,0.054404,0.0377513,0.0146955,0.0171136,0.0246157,0.0261132,0.0261405,0.0110009,0.0218894,0.0399279,0,0.0128053,0.0631381,0.030109,0,0,0.0154694,0,0,0.0451184,0.0597897,0.0270831,0.0170841,0.00872939,0.0455131,0.0434535,0.0440813,0.0770279,0.0718164,0.0272212,0.0649731,0.0409412,0.0506745,0.0826093,0.0123318,0.0168572,0.00785272,0.0275766,0.0269512,0.0298734,0.00783131
279,0.0195366,0,0,0,0,0.0457599,0,0,0,0,0,0,0.0281355,0,0.0216595,0.0692737,0,0,0.0159522,0,0,0.0346241,0.0707164,0.0277004,0.00711221,0.0210193,0.0307945,0.0370494,0.0475048,0.0543981,0.0377925,0.0146695,0.0171347,0.024881,0.0263599,0.0257155,0.0111233,0.0219883,0.0399157,0,0.0129094,0.0630977,0.0299774,0,0,0.0155314,0,0,0.0452739,0.0595717,0.0268132,0.0171196,0.00866545,0.0455179,0.0435179,0.0441419,0.0770347,0.0718075,0.0272046,0.0649941,0.040873,0.050682,0.0826215,0.0122543,0.0167472,0.00785288,0.027859,0.0269616,0.0299544,0.00755008
280,0.0194594,0,0,0,0,0.0458764,0,0,0,0,0,0,0.0275428,0,0.0217364,0.0693048,0,0,0.016035,0,0,0.034301,0.0706133,0.0267651,0.00712048,0.020775,0.0305965,0.037495,0.0476183,0.0544737,0.0377969,0.0146427,0.0170632,0.0253277,0.0267879,0.0251674,0.0111123,0.0219882,0.0399775,0,0.0130235,0.0630832,0.029789,0,0,0.0156904,0,0,0.0452916,0.0592956,0.0266635,0.017167,0.00865361,0.0454724,0.0435826,0.0442716,0.0769983,0.0717395,0.0271579,0.0649878,0.0408229,0.0506925,0.0826459,0.0121075,0.0166454,0.00781483,0.0281187,0.0269308,0.03002,0.00748588
281,0.0194041,0,0,0,0,0.0459686,0,0,0,0,0,0,0.0269048,0,0.0218372,0.0692476,0,0,0.0161276,0,0,0.0339745,0.0705119,0.0259172,0.00715178,0.0205752,0.0306085,0.0379362,0.0477034,0.0545294,0.037714,0.0145653,0.0169453,0.0257625,0.0271012,0.0248682,0.011039,0.0220753,0.0402417,0,0.0131267,0.0631618,0.0295886,0,0,0.0159208,0,0,0.0452537,0.0590179,0.0265545,0.017331,0.00868254,0.0454348,0.0437293,0.0444014,0.0770339,0.0716495,0.0270734,0.0649912,0.0408039,0.0506891,0.0827017,0.011912,0.0166156,0.00772522,0.0283209,0.0269373,0.030054,0.00740908
