Timestep,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHI,RTHIA,RTHII,RTHIP,RTIB,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,RANK,,RTIBA
497,0.0420276,0,0,0,0,0.0734465,0,0,0,0,0,0,0.0187196,0,0,0.064803,0,0,0.0236116,0,0,0.0227309,0.0628355,0.0175539,0.0120659,0.0235587,0.0502494,0.038275,0.0513842,0.0625247,0.0390096,0.00846294,0.012256,0.029399,0.0298277,0.0261191,0.0156353,0,0.0280866,0.0224644,0,0.064178,0.0635698,0,0,0.104838,0,0,0.0736483,0.0543944,0.0538842,0.0198303,0.0248177,0.0556812,0.0979833,0,0,0.0810611,0.0320664,0.0550435,0.0391416,0.069486,0.0657955,0.060527,0.174753,0.0933493,0.0484188,0.0216669,0.0226092,0,0.0325722
498,0.0420854,0,0,0,0,0.0734703,0,0,0,0,0,0,0.019106,0,0,0.0649131,0,0,0.0234785,0,0,0.0229094,0.0628358,0.0179448,0.011898,0.0234136,0.0500537,0.0380949,0.0515436,0.062603,0.0391648,0.00848641,0.0121203,0.0293233,0.0297609,0.0259465,0.0154947,0,0.0277888,0.0219049,0,0.0642591,0.0636414,0,0,0.10436,0,0,0.0730051,0.0540568,0.0529043,0.0200154,0.0249709,0.0555066,0.0978673,0,0,0.0806599,0.0315423,0.0550882,0.0391674,0.0693222,0.0636836,0.0609929,0.173425,0.0926813,0.0484641,0.0216113,0.0219618,0,0.0325585
499,0.0416626,0,0,0,0,0.0728562,0,0,0,0,0,0,0.0180869,0,0,0.0667505,0,0,0.0236781,0,0,0.0228283,0.0627481,0.017457,0.011299,0.0228602,0.0491649,0.0370633,0.0516117,0.0623427,0.0386545,0.00835767,0.012162,0.0295476,0.0299776,0.0269914,0.0146971,0,0.0282886,0.0203471,0,0.0627345,0.0627614,0,0,0.103624,0,0,0.0732074,0.0545477,0.0533701,0.0206255,0.0236767,0.0560366,0.0955993,0,0,0.0804749,0.0314175,0.0543622,0.0387506,0.0688092,0.0610488,0.0600017,0.178014,0.0941729,0.0476236,0.0214624,0.0226681,0,0.0321353
500,0.0415313,0,0,0,0,0.0727929,0,0,0,0,0,0,0.0180634,0,0,0.0668845,0,0,0.0235135,0,0,0.0227627,0.0628878,0.0175293,0.0109704,0.0225888,0.0489211,0.0369674,0.0515662,0.062252,0.0386627,0.00834608,0.0121573,0.0296586,0.0301121,0.0270425,0.0146959,0,0.0282851,0.019609,0,0.0626888,0.0626093,0,0,0.103697,0,0,0.0731047,0.054353,0.0527763,0.0207457,0.0237024,0.0559885,0.0955206,0,0,0.0802257,0.031057,0.054206,0.0386316,0.068763,0.0587478,0.0598043,0.178208,0.093646,0.0475674,0.0213944,0.0223004,0,0.0321765
501,0.0413764,0,0,0,0,0.0727555,0,0,0,0,0,0,0.0181117,0,0,0.0669399,0,0,0.0232773,0,0,0.0226782,0.0630316,0.0176285,0.0106431,0.0226376,0.0486805,0.0368349,0.0515268,0.0621601,0.0386558,0.00842414,0.012211,0.0296951,0.0301722,0.0270922,0.0147212,0,0.0282841,0.0189629,0,0.0627312,0.0624016,0,0,0.103823,0,0,0.0729636,0.0540807,0.0522062,0.0207871,0.023813,0.0558629,0.0954827,0,0,0.0799914,0.0307504,0.0541499,0.0385455,0.0687646,0.0562588,0.0598128,0.178681,0.0931044,0.0475614,0.0212914,0.0217814,0,0.0323402
502,0.0411926,0,0,0,0,0.0725561,0,0,0,0,0,0,0.0182002,0,0,0.0670878,0,0,0.0231308,0,0,0.0226432,0.0631353,0.0176678,0.0104118,0.0226919,0.0484431,0.0367297,0.0514107,0.0620316,0.0385622,0.00843169,0.0122459,0.0298888,0.0303302,0.026937,0.0145977,0,0.0282073,0.0185235,0,0.0626537,0.0622627,0,0,0.103874,0,0,0.0727321,0.0539045,0.051536,0.02077,0.0237688,0.0558084,0.0952438,0,0,0.0797906,0.0305194,0.054079,0.0384791,0.0686332,0.0539675,0.0600119,0.178361,0.0926862,0.0474106,0.021227,0.0212091,0,0.0323903
503,0.0411648,0,0,0,0,0.0725053,0,0,0,0,0,0,0.0184007,0,0,0.0672284,0,0,0.0229683,0,0,0.022626,0.0632282,0.0176158,0.0101815,0.0227926,0.0482882,0.0365806,0.0513662,0.0619319,0.0384685,0.00852548,0.0123171,0.0298589,0.0303074,0.0267203,0.0145082,0,0.0280812,0.0183701,0,0.0626811,0.062215,0,0,0.103573,0,0,0.0721971,0.0536182,0.0509175,0.0208686,0.0238047,0.0556225,0.095137,0,0,0.079629,0.0302778,0.0541284,0.038532,0.0686408,0.051473,0.0598614,0.177496,0.0922135,0.0473791,0.0211403,0.0205809,0,0.0325414
504,0.041263,0,0,0,0,0.0727355,0,0,0,0,0,0,0.0191764,0,0,0.0655837,0,0,0.0225058,0,0,0.0225083,0.0636703,0.0179153,0.0101393,0.0230839,0.0489633,0.0373425,0.0509029,0.0618776,0.0389371,0.0087441,0.0124014,0.0299163,0.0303457,0.0257625,0.0152125,0,0.0277399,0.0187705,0,0.0641799,0.0627409,0,0,0.103714,0,0,0.0714227,0.0527687,0.0495651,0.0205286,0.024862,0.0549219,0.0966681,0,0,0.079537,0.0299165,0.0546005,0.0389401,0.0690466,0.0490169,0.0602436,0.172038,0.0901095,0.0478946,0.0210223,0.0197093,0,0.0329859
505,0.0411297,0,0,0,0,0.072659,0,0,0,0,0,0,0.0192578,0,0,0.0657441,0,0,0.0222473,0,0,0.0224412,0.0637834,0.018017,0.0098534,0.0230699,0.0489324,0.0370901,0.0507371,0.061727,0.0387652,0.00882272,0.0124279,0.0299993,0.0303768,0.0255669,0.0151084,0,0.0277222,0.0189046,0,0.0641853,0.0625991,0,0,0.103769,0,0,0.0713475,0.0525921,0.0488918,0.0207187,0.0246297,0.0548259,0.0964582,0,0,0.0793752,0.0296802,0.0546538,0.0390969,0.0691809,0.0464454,0.0603688,0.172181,0.0896606,0.0478555,0.0209077,0.0193354,0,0.0330119
506,0.0410968,0,0,0,0,0.0726662,0,0,0,0,0,0,0.0193822,0,0,0.0658645,0,0,0.0219759,0,0,0.022387,0.0639079,0.0181652,0.00951589,0.0231567,0.0486953,0.0368376,0.0506464,0.0616167,0.0386344,0.00895574,0.0124681,0.0299963,0.0303247,0.0253828,0.0150163,0,0.0276446,0.0192649,0,0.0642955,0.062522,0,0,0.103688,0,0,0.0711272,0.0523671,0.0483879,0.0210095,0.0242724,0.0546942,0.0963399,0,0,0.079173,0.0293901,0.0547336,0.0392715,0.0694258,0.043896,0.0602976,0.17214,0.0891707,0.0478888,0.0208186,0.0187316,0,0.0330983
507,0.0360634,0,0,0,0,0.0670825,0,0,0,0,0,0,0.0187404,0,0,0.066521,0,0,0.0211952,0,0,0.0230657,0.0650266,0.0163982,0.0080563,0.0220348,0.0473083,0.0365639,0.0493146,0.0601408,0.0374496,0.0084236,0.0119345,0.0295705,0.0299664,0.0258169,0.0153026,0,0.0261554,0.0196942,0,0.0633524,0.0551546,0,0,0.101858,0,0,0.0777854,0.0532216,0.0477225,0.0208414,0.0237194,0.0544161,0.0875361,0,0,0.0790037,0.0292485,0.0549163,0.039532,0.0696269,0.0406894,0.0602761,0.183226,0,0.0429911,0.0189351,0.0187889,0,0.0336968
508,0.041048,0,0,0,0,0.0725503,0,0,0,0,0,0,0.0195171,0,0,0.0659537,0,0,0.021596,0,0,0.02232,0.0640996,0.0181253,0.00898564,0.0232564,0.0484993,0.0361762,0.0504572,0.0614405,0.0385077,0.00900332,0.0125169,0.0300662,0.0305091,0.02503,0.0146165,0,0.0274366,0.0203893,0,0.0644736,0.0622797,0,0,0.103265,0,0,0.0706379,0.0521134,0.047492,0.0215406,0.0232443,0.0546455,0.0956002,0,0,0.078745,0.0289108,0.054763,0.0393996,0.0699241,0.0392294,0.0603813,0.171346,0.0886387,0.0478156,0.0205396,0.0178352,0,0.0332756
509,0.0408895,0,0,0,0,0.0723386,0,0,0,0,0,0,0.0194992,0,0,0.0660714,0,0,0.021535,0,0,0.0222988,0.0642379,0.018023,0.00863884,0.0232592,0.0481624,0.0361201,0.0503794,0.061376,0.0385126,0.00905409,0.0125296,0.0300511,0.0305353,0.0249523,0.0147577,0,0.0274083,0.021178,0,0.0646446,0.0622525,0,0,0.103078,0,0,0.0703176,0.0520272,0.0471224,0.0218467,0.0227333,0.0544637,0.0956598,0,0,0.0785857,0.0287263,0.0547123,0.0395104,0.0701049,0.0368795,0.0602887,0.170822,0.0881399,0.0477056,0.0204223,0.0174281,0,0.0332946
510,0.040818,0,0,0,0,0.0723473,0,0,0,0,0,0,0.0196687,0,0,0.0661459,0,0,0.0213763,0,0,0.0222846,0.0643311,0.018182,0.00838108,0.0232975,0.0479171,0.0358856,0.0504456,0.0614172,0.0385922,0.00906506,0.0125047,0.0299601,0.0304695,0.0247935,0.0147619,0,0.0273273,0.022182,0,0.0648718,0.0621138,0,0,0.103007,0,0,0.0700496,0.051952,0.0467935,0.0221608,0.0222767,0.0543464,0.0955778,0,0,0.07834,0.0284296,0.0546183,0.0396945,0.0702314,0.034667,0.0603069,0.170605,0.0876608,0.0477095,0.0203403,0.0169707,0,0.0332784
511,0.0364739,0,0,0,0,0.0675038,0,0,0,0,0,0,0.0201391,0,0,0.0675063,0,0,0.020844,0,0,0.0233658,0.0650083,0.0175655,0.00698309,0.0222138,0.0459104,0.0351549,0.0500414,0.0603796,0.037307,0.00806706,0.0113778,0.0290493,0.0295539,0.0244699,0.014579,0,0.0253188,0.0237702,0,0.0638311,0.055502,0,0,0.100919,0,0,0.0761182,0.0527251,0.046488,0.0224213,0.0213337,0.0540781,0.0875097,0,0,0.0776161,0.0277964,0.0547768,0.0399692,0.0704482,0.0321416,0.0601755,0.181483,0,0.0433108,0.0187069,0.0160829,0,0.0334617
512,0.0406215,0,0,0,0,0.0722215,0,0,0,0,0,0,0.0197603,0,0,0.0661268,0,0,0.0211208,0,0,0.0222234,0.0644709,0.018262,0.00785066,0.0230651,0.0477517,0.0353266,0.0503864,0.0613139,0.0386484,0.00898454,0.0123909,0.0300737,0.0306164,0.0249553,0.0144368,0,0.0271986,0.02397,0,0.065153,0.0616546,0,0,0.102889,0,0,0.0697076,0.0520423,0.0462678,0.0227119,0.0211557,0.054342,0.0949423,0,0,0.0776976,0.0279355,0.0545207,0.0398957,0.0705107,0.031244,0.0603103,0.170112,0.0870037,0.0474842,0.0202639,0.0164648,0,0.0331823
513,0.0404391,0,0,0,0,0.0720086,0,0,0,0,0,0,0.0200029,0,0,0.066272,0,0,0.0210446,0,0,0.0221925,0.0645269,0.0183575,0.00756419,0.0230856,0.0475324,0.0353405,0.0504355,0.0612852,0.0386414,0.00891471,0.0122356,0.0300185,0.0305963,0.0248236,0.0145445,0,0.0271493,0.0249539,0,0.0653284,0.0615656,0,0,0.102681,0,0,0.0693543,0.0520916,0.0461063,0.0230185,0.0204983,0.0542239,0.0949908,0,0,0.0774861,0.0277969,0.0545129,0.0398832,0.0706068,0.0296926,0.0602133,0.169625,0.0865002,0.0473362,0.0202241,0.0161247,0,0.0331535
514,0.0402793,0,0,0,0,0.0718834,0,0,0,0,0,0,0.0201745,0,0,0.0663043,0,0,0.0208882,0,0,0.0221424,0.0645697,0.018376,0.00733666,0.0231933,0.0473369,0.0351887,0.0504451,0.0612757,0.0386134,0.00888476,0.0122058,0.0299777,0.0305842,0.0246292,0.0145449,0,0.0270936,0.0259298,0,0.0655441,0.0613669,0,0,0.102483,0,0,0.0690112,0.0521467,0.0459217,0.0233194,0.0198676,0.0541669,0.0948188,0,0,0.07727,0.0276413,0.0545365,0.0398792,0.0707755,0.0281803,0.0601878,0.16922,0.0861197,0.0472388,0.0201821,0.0157812,0,0.0331735
515,0.0401402,0,0,0,0,0.0718225,0,0,0,0,0,0,0.0203455,0,0,0.0662937,0,0,0.0206868,0,0,0.0221137,0.0646075,0.0183751,0.00715358,0.023247,0.0470473,0.0349905,0.050454,0.0612881,0.0385772,0.00889371,0.0122485,0.0299267,0.0305202,0.0244356,0.0145171,0,0.0270285,0.0269254,0,0.0657631,0.0612287,0,0,0.102248,0,0,0.0686197,0.0521737,0.0457267,0.0236567,0.0192932,0.0540686,0.0946653,0,0,0.0770809,0.0275543,0.0545861,0.0400066,0.0710171,0.0267434,0.0601741,0.168793,0.0857351,0.0471825,0.0201094,0.0155265,0,0.0332279
516,0.0400464,0,0,0,0,0.071781,0,0,0,0,0,0,0.0204784,0,0,0.0662644,0,0,0.0204709,0,0,0.0220977,0.0646507,0.0182396,0.00698265,0.0230792,0.0467819,0.0347846,0.0504437,0.0612648,0.0385198,0.00890022,0.0122228,0.0298631,0.030431,0.0243069,0.0144788,0,0.0269732,0.0278329,0,0.0657508,0.0610989,0,0,0.102181,0,0,0.0683669,0.0521435,0.0455482,0.0240146,0.0187386,0.0539424,0.0944888,0,0,0.0769502,0.0275116,0.0546486,0.0402092,0.0712766,0.025524,0.0602792,0.168538,0.0853391,0.0471513,0.0200312,0.0152777,0,0.0332229
517,0.0406488,0,0,0,0,0.0719344,0,0,0,0,0,0,0.0247964,0,0,0.0700965,0,0,0.0197919,0,0,0.0221678,0.062316,0.0165843,0.0103209,0.0244893,0.0465049,0.0327932,0,0.06377,0.0389496,0.0100456,0.0123293,0.0289044,0.0297254,0.0193788,0.0137086,0,0.0267085,0.0295078,0,0.0628924,0.0607469,0,0,0.101378,0,0,0.0676318,0.0523828,0.045435,0.0240729,0.0175392,0.0543206,0.092055,0,0,0.076487,0.0270649,0.0542434,0.039912,0.0711739,0.0239187,0.0601565,0.172292,0.0859404,0.047374,0.0186433,0.0146251,0,0.0328408
518,0.0399482,0,0,0,0,0.0715887,0,0,0,0,0,0,0.0208278,0,0,0.0661436,0,0,0.0201401,0,0,0.0220083,0.0648133,0.0179094,0.00665687,0.0229268,0.0465212,0.0344324,0.0503429,0.0611436,0.038351,0.00892523,0.0121967,0.0299508,0.0305639,0.0239074,0.0144803,0,0.0268903,0.0292388,0,0.0652328,0.0608157,0,0,0.101956,0,0,0.0678955,0.0521481,0.0450581,0.0247553,0.0176711,0.0539052,0.0939661,0,0,0.0768286,0.0275067,0.0546862,0.0404273,0.071749,0.0238513,0.0605469,0.168028,0.0846823,0.0470489,0.0197946,0.014721,0,0.0331695
519,0.0399159,0,0,0,0,0.0714954,0,0,0,0,0,0,0.0208988,0,0,0.0661857,0,0,0.0200288,0,0,0.0219755,0.064935,0.0179041,0.00648728,0.0228885,0.0463618,0.034331,0.0502463,0.0610686,0.038289,0.00897626,0.0122506,0.0300029,0.0306373,0.0237718,0.0145361,0,0.0268866,0.0298315,0,0.0653481,0.0606413,0,0,0.10176,0,0,0.0676639,0.0522122,0.0448361,0.0251126,0.0172352,0.0537803,0.0938178,0,0,0.0768093,0.0275896,0.0547997,0.0405285,0.0718291,0.0230715,0.0605003,0.167701,0.0843404,0.0469947,0.0196513,0.0145463,0,0.033183
520,0.0400137,0,0,0,0,0.071572,0,0,0,0,0,0,0.0212206,0,0,0.0662568,0,0,0.0198748,0,0,0.0220251,0.0649665,0.0180887,0.00643617,0.0228619,0.0461323,0.034125,0.0503079,0.0610717,0.0382108,0.00899955,0.0122215,0.0299715,0.0305364,0.0234129,0.0145163,0,0.0267512,0.0306104,0,0.0655334,0.0605976,0,0,0.101505,0,0,0.0673219,0.0521924,0.0447452,0.0254263,0.0168627,0.0536725,0.0937903,0,0,0.0766141,0.0275357,0.0548697,0.0406858,0.0719639,0.0222462,0.0604806,0.16735,0.0839572,0.0470672,0.0195591,0.0143404,0,0.033236
521,0.0398775,0,0,0,0,0.0713759,0,0,0,0,0,0,0.0212224,0,0,0.0662807,0,0,0.019731,0,0,0.0219419,0.0650383,0.0179112,0.00629319,0.0227242,0.0460033,0.0340302,0.0500457,0.0609477,0.0381424,0.00904185,0.0122945,0.030285,0.0306742,0.0233076,0.0145126,0,0.0267783,0.0309695,0,0.0655758,0.0604356,0,0,0.101554,0,0,0.0672657,0.0523005,0.0444511,0.0256439,0.0163594,0.0537232,0.0935227,0,0,0.0765889,0.0276638,0.0548892,0.040841,0.0721043,0.0217746,0.0605412,0.167156,0.0838101,0.0469094,0.0194559,0.0144317,0,0.0333121
522,0.0398925,0,0,0,0,0.0713949,0,0,0,0,0,0,0.0213941,0,0,0.0663042,0,0,0.0195469,0,0,0.0219096,0.0651061,0.0179768,0.00624697,0.0228765,0.045732,0.0338171,0.049951,0.0609045,0.0380937,0.00907852,0.0123034,0.0302321,0.0305826,0.0231692,0.0145116,0,0.0266812,0.0314166,0,0.0657262,0.0604171,0,0,0.101377,0,0,0.0670096,0.0522348,0.0442989,0.0259151,0.0160396,0.0536568,0.0934446,0,0,0.0766084,0.0275816,0.0549639,0.0408695,0.0721992,0.021168,0.0605253,0.166937,0.0834971,0.0469328,0.0193861,0.0140559,0,0.0334192
523,0.0398366,0,0,0,0,0.071357,0,0,0,0,0,0,0.0214631,0,0,0.0662843,0,0,0.0193631,0,0,0.0218459,0.0651915,0.0179096,0.00617332,0.022865,0.0455528,0.0336553,0.0498206,0.0607981,0.0380405,0.00912542,0.0123369,0.0301481,0.0306078,0.0230048,0.0145216,0,0.0266372,0.0318201,0,0.0658136,0.0603395,0,0,0.101196,0,0,0.0668444,0.0522237,0.0441435,0.0261132,0.0156958,0.0536123,0.0933137,0,0,0.0766546,0.0274794,0.0550227,0.0408422,0.0723289,0.0207303,0.0604647,0.166793,0.0832609,0.0468837,0.0192667,0.0138013,0,0.0334855
524,0.0397313,0,0,0,0,0.0712532,0,0,0,0,0,0,0.021558,0,0,0.0662798,0,0,0.0192009,0,0,0.0217952,0.0652608,0.0178366,0.00608299,0.0228225,0.0454177,0.0335294,0.0496191,0.0606609,0.0379829,0.00917389,0.0123715,0.030067,0.0307488,0.0227762,0.0145254,0,0.0266333,0.0323088,0,0.0658469,0.0602271,0,0,0.101184,0,0,0.0667617,0.0522537,0.0439794,0.0262651,0.0152708,0.0535769,0.0931516,0,0,0.0765344,0.0274185,0.0550384,0.0408446,0.0724987,0.0204526,0.0604655,0.16664,0.0830739,0.0467974,0.0191127,0.0137181,0,0.0335318
525,0.0397414,0,0,0,0,0.071224,0,0,0,0,0,0,0.0219182,0,0,0.0664469,0,0,0.0190445,0,0,0.02182,0.0652548,0.0179382,0.00609396,0.0228238,0.0452531,0.0333343,0.0495224,0.0605838,0.0378573,0.0091599,0.0123096,0.0300135,0.0308081,0.0223935,0.0144587,0,0.0265395,0.0327869,0,0.0658716,0.060237,0,0,0.101183,0,0,0.0666257,0.0522607,0.0438882,0.026428,0.0149265,0.0535053,0.0930367,0,0,0.0763102,0.0273662,0.0550764,0.0409156,0.0726445,0.0201704,0.0605243,0.166409,0.0828577,0.0467867,0.0190693,0.0135286,0,0.0335629
526,0.0359793,0,0,0,0,0.0666964,0,0,0,0,0,0,0.022528,0,0,0.0677685,0,0,0.0183702,0,0,0.0227929,0.0659153,0.0172301,0.00529145,0.0219501,0.0432754,0.0326863,0.0489353,0.0594677,0.0365459,0.00836573,0.0113275,0.0290616,0.0298685,0.0218477,0.0145338,0,0.0246706,0.0338804,0,0.0648825,0.054087,0,0,0.0992388,0,0,0.0724475,0.0528479,0.0435841,0.0266239,0.0143314,0.0531897,0.0856027,0,0,0.0758449,0.027229,0.055377,0.0411812,0.0728427,0.0191415,0.0603833,0.176507,0,0.0427429,0.0177186,0.0127532,0,0.0339217
527,0.0398473,0,0,0,0,0.0712356,0,0,0,0,0,0,0.0223671,0,0,0.0665683,0,0,0.0186494,0,0,0.0217525,0.0654215,0.0179415,0.00607233,0.0228961,0.0450056,0.0328896,0.0492752,0.060354,0.0377141,0.00930024,0.0123435,0.0301305,0.0308929,0.0220044,0.0143984,0,0.0264233,0.0334873,0,0.0658863,0.0598901,0,0,0.101016,0,0,0.0664204,0.0521927,0.0435425,0.0267495,0.0144637,0.0534136,0.0925219,0,0,0.0759936,0.0273364,0.0551711,0.041106,0.0727969,0.0196444,0.0606161,0.166233,0.08266,0.0467927,0.0188783,0.0131196,0,0.0337336
528,0.0397757,0,0,0,0,0.0710669,0,0,0,0,0,0,0.0225203,0,0,0.0667755,0,0,0.0186532,0,0,0.0217461,0.0655017,0.0179017,0.00609155,0.0228884,0.0447408,0.0330204,0.0491145,0.0601891,0.0376498,0.00931888,0.0123825,0.0302715,0.0309642,0.0217978,0.01455,0,0.0264259,0.0336148,0,0.0658368,0.0599346,0,0,0.100905,0,0,0.0663548,0.0521601,0.0433926,0.0269234,0.0142086,0.0533275,0.0925563,0,0,0.0758693,0.0273567,0.0551794,0.0411729,0.0729693,0.0195529,0.0605737,0.165896,0.0824527,0.0466857,0.0187862,0.0128868,0,0.033797
529,0.0397728,0,0,0,0,0.0709893,0,0,0,0,0,0,0.0227917,0,0,0.0669604,0,0,0.0185928,0,0,0.0217428,0.0655465,0.0178975,0.00616213,0.0228903,0.0445838,0.0329174,0.0489585,0.0600875,0.0376221,0.00937639,0.012439,0.030264,0.0310389,0.0214259,0.014547,0,0.0263758,0.0336582,0,0.0657959,0.0602694,0,0,0.100918,0,0,0.0662627,0.0520183,0.0432495,0.0270959,0.0139736,0.0532936,0.0924332,0,0,0.0757492,0.0272802,0.0552816,0.0412779,0.0730421,0.0194271,0.0605174,0.165688,0.0823277,0.0466657,0.0186542,0.0126156,0,0.0338972
530,0.0400329,0,0,0,0,0.0709815,0,0,0,0,0,0,0.0232268,0,0,0.0671218,0,0,0.0184714,0,0,0.0217676,0.0656171,0.017993,0.00630227,0.0229586,0.0444525,0.0327439,0.0488661,0.0600424,0.0375941,0.00944895,0.0124997,0.0301175,0.031,0.0209838,0.0145245,0,0.0262786,0.0336781,0,0.0658588,0.0610441,0,0,0.100881,0,0,0.0660993,0.0517672,0.0431153,0.0273435,0.0137904,0.0532433,0.0923451,0,0,0.0756551,0.027032,0.0553415,0.0412577,0.0730053,0.0192086,0.0604001,0.16557,0.0822239,0.0467365,0.0184821,0.012194,0,0.0340255
531,0.0405684,0,0,0,0,0.0709133,0,0,0,0,0,0,0.0235212,0,0,0.067246,0,0,0.0183193,0,0,0.0217347,0.0657223,0.0179852,0.00636384,0.0229686,0.0443599,0.032608,0.0486499,0.0599557,0.0375288,0.0095334,0.0125763,0.0301115,0.0310584,0.0206536,0.0145292,0,0.0262386,0.0335967,0,0.0658938,0.0612924,0,0,0.100868,0,0,0.0660911,0.0515687,0.0429745,0.0275473,0.0134854,0.0532146,0.0921893,0,0,0.0756394,0.0268797,0.0553648,0.0411826,0.0729586,0.0191009,0.0603848,0.165547,0.0822174,0.046697,0.018335,0.0119806,0,0.0341632
532,0.0407378,0,0,0,0,0.0707826,0,0,0,0,0,0,0.0237245,0,0,0.0673468,0,0,0.0181943,0,0,0.0216797,0.0658593,0.0178418,0.0063699,0.0229059,0.0441288,0.0324952,0.0483269,0.0598071,0.0374303,0.00957789,0.0126028,0.0303226,0.0312585,0.0203311,0.0145023,0,0.0262265,0.0334869,0,0.0657568,0.0612519,0,0,0.100899,0,0,0.0661964,0.0514532,0.0426802,0.0277064,0.0130239,0.0532529,0.0919447,0,0,0.0755389,0.0269065,0.0553777,0.0411863,0.0729155,0.0190937,0.0605052,0.16549,0.0822776,0.0465745,0.0182296,0.0119714,0,0.0342047
533,0.0408444,0,0,0,0,0.0708971,0,0,0,0,0,0,0.024045,0,0,0.0674456,0,0,0.0179795,0,0,0.0216849,0.0660344,0.0178526,0.0066204,0.0229192,0.0439223,0.0322475,0.0481751,0.0597011,0.0373567,0.00959445,0.0125657,0.0302428,0.031181,0.0199053,0.0145242,0,0.0261189,0.0338042,0,0.0657155,0.0613239,0,0,0.100457,0,0,0.0660988,0.0511993,0.0422902,0.0279522,0.0128247,0.0531645,0.0919111,0,0,0.0754155,0.0268422,0.055369,0.0412268,0.0729091,0.0186752,0.0604839,0.165394,0.0821651,0.0467014,0.0180702,0.0116603,0,0.0342058
534,0.0407737,0,0,0,0,0.0708149,0,0,0,0,0,0,0.0241266,0,0,0.0675168,0,0,0.0177429,0,0,0.0215849,0.0662198,0.0175842,0.00673177,0.0227879,0.0438494,0.0320838,0.0478535,0.0594948,0.0372666,0.00961997,0.0125844,0.0303503,0.0312682,0.0197094,0.0145671,0,0.0261175,0.0341177,0,0.0658094,0.0612937,0,0,0.0999399,0,0,0.0662333,0.0510099,0.0417449,0.0281348,0.0124548,0.0531424,0.0917228,0,0,0.0755044,0.0270149,0.0554349,0.0413557,0.0730319,0.0183322,0.0605254,0.165384,0.0822288,0.0466749,0.017846,0.0116105,0,0.0341026
535,0.0408408,0,0,0,0,0.0708738,0,0,0,0,0,0,0.0244305,0,0,0.067644,0,0,0.0174249,0,0,0.0215074,0.0663398,0.0175635,0.00698922,0.0227031,0.0437008,0.0318295,0.0476568,0.059355,0.0371456,0.00962711,0.0125644,0.0302759,0.0312393,0.0195052,0.014605,0,0.0260304,0.034667,0,0.0660888,0.0613976,0,0,0.0999376,0,0,0.0661541,0.0507223,0.04119,0.0284065,0.0121914,0.0530638,0.091679,0,0,0.0753826,0.0272043,0.055505,0.0414201,0.0731155,0.017807,0.060559,0.165401,0.0821962,0.0467656,0.0177306,0.0113154,0,0.0339997
536,0.040846,0,0,0,0,0.0708089,0,0,0,0,0,0,0.0247558,0,0,0.0678329,0,0,0.017083,0,0,0.0214412,0.0664273,0.0175672,0.00724031,0.0225544,0.0435648,0.031496,0.0474341,0.0592279,0.0369919,0.00963737,0.0125428,0.0302732,0.0312826,0.0193021,0.0145911,0,0.0259312,0.0351724,0,0.066342,0.0614178,0,0,0.0994887,0,0,0.0662401,0.0504851,0.0405713,0.0287096,0.0117292,0.0530617,0.0915234,0,0,0.0752865,0.0273841,0.0555628,0.0415481,0.0731442,0.0173702,0.0607619,0.165415,0.0822388,0.0467226,0.0175966,0.0109928,0,0.0339072
537,0.0409372,0,0,0,0,0.0707992,0,0,0,0,0,0,0.0251006,0,0,0.0679325,0,0,0.0166902,0,0,0.0213934,0.0665184,0.0176911,0.0075976,0.0224954,0.0434662,0.0311318,0.0473035,0.0590753,0.0368822,0.00970889,0.0125743,0.0302004,0.0312712,0.0189951,0.0146084,0,0.0257923,0.0358374,0,0.0666626,0.0614193,0,0,0.0995187,0,0,0.0661024,0.0502301,0.0400118,0.0290505,0.0112934,0.052993,0.091465,0,0,0.0752248,0.0274319,0.0556242,0.0417356,0.0731764,0.0168482,0.0608782,0.165394,0.0821663,0.0467696,0.0175561,0.0106269,0,0.0339346
538,0.0409081,0,0,0,0,0.0706445,0,0,0,0,0,0,0.0252332,0,0,0.0679818,0,0,0.0163362,0,0,0.0212943,0.0666327,0.0176558,0.00784133,0.0223885,0.0434357,0.0308881,0.0470295,0.0588638,0.0368454,0.00986757,0.0127274,0.0302671,0.0314077,0.0187764,0.0146338,0,0.025746,0.036289,0,0.0668784,0.0614079,0,0,0.100005,0,0,0.0660255,0.0501186,0.0394735,0.0293102,0.0106242,0.052913,0.0912588,0,0,0.0752985,0.0275415,0.0557501,0.0418631,0.0734182,0.016609,0.060985,0.165334,0.0821478,0.0466706,0.0175349,0.0106668,0,0.0340017
