Timestep,,C7,CBL,CBR,CFL,CFR,CLAV,IMUL_B,IMUL_M,IMUL_T,IMUR_B,IMUR_M,IMUR_T,L5FT,L5HD,LANK,LASI,LBHD,LEAR,LELB,LFHD,LFIN,LFRM,LGTR,LHEE,LILC,LKNE,LPSI,LSHO,LTHI,LTHIA,LTHII,LTHIP,LTIB,LTIBA,LTIBI,LTIBP,LTOE,LUPA,LWRA,LWRB,R5FT,R5HD,RANK,RASI,RBAK,RBHD,REAR,RELB,RFHD,RFIN,RFRM,RGTR,RHEE,RILC,RKNE,RPSI,RSHO,RTHII,RTHIP,RTIB,RTIBA,RTIBI,RTIBP,RTOE,RUPA,RWRA,RWRB,STRN,T10,RTHI,RTHIA
1593,0,0.0268071,0,0,0,0,0.0509983,0,0,0,0,0,0,0.0277699,0,0.018585,0.0695976,0,0,0.0169525,0,0,0.0252789,0.0665451,0.0181048,0.00404403,0.02315,0.0407008,0.0322336,0,0.0522185,0,0.0408082,0.00694393,0.00955704,0.0271119,0.025823,0.0165931,0.0154934,0,0.018996,0.0352123,0,0.0157685,0.0660206,0.0291253,0,0,0.0182422,0,0,0.0516824,0.0501585,0.0318889,0.0205511,0.0100727,0.0484762,0.0438298,0.0655269,0.0247022,0.0585093,0.0351837,0.0440548,0.0772565,0.0157532,0.0258958,0.0379911,0.0179451,0.0315583,0.0271574,0.0423105,0.0730662
1594,0,0.0282725,0,0,0,0,0.0514945,0,0,0,0,0,0,0.0288995,0,0.0167607,0.0708097,0,0,0.0155904,0,0,0.0248441,0.0641164,0.020333,0.00577765,0.0229414,0.0405305,0.0311089,0,0.0525145,0.0452774,0.0418461,0.00691859,0.0108172,0.0296437,0.0291312,0.0160196,0.0159765,0,0.018638,0.0371141,0,0.0160351,0.0678065,0.0304073,0,0,0.0176833,0,0,0.0514226,0.0482944,0.0322591,0.022524,0.0125122,0.0488209,0.0432852,0.0653062,0.0245433,0.0569221,0.0338968,0.0426564,0.0763287,0.014957,0.0256493,0.0379845,0.0180309,0.0325281,0.0255093,0,0.0753202
1595,0,0.0267524,0,0,0,0,0.050957,0,0,0,0,0,0,0.0285286,0,0.0183434,0.0696621,0,0,0.0169771,0,0,0.0252446,0.0667261,0.0179202,0.00372698,0.0238347,0.0405953,0.0324144,0,0.0515783,0,0.0406173,0.00750139,0.00972058,0.0271548,0.0258801,0.0157927,0.0156968,0,0.0188544,0.0349575,0,0.0158955,0.0659323,0.0291681,0,0,0.0183541,0,0,0.0517898,0.0501714,0.0320246,0.0204287,0.0100674,0.0484049,0.044127,0.0654432,0.0246675,0.0585427,0.0349302,0.0441426,0.0773045,0.0161271,0.0257431,0.0381629,0.0178873,0.0316963,0.0273102,0.0423919,0.0730852
1596,0,0.0254778,0,0,0,0,0.0505577,0,0,0,0,0,0,0.0279229,0,0.0190704,0.0687323,0,0,0.0174935,0,0,0.0253952,0.0690591,0.0190829,0.00315492,0.0209764,0.0400213,0.0329576,0,0.0479682,0.0479178,0.0385948,0.00845261,0.010805,0.0280521,0.0272985,0.0171854,0.0155912,0,0.0189232,0.0348822,0,0.0157695,0.0656852,0.0284025,0,0,0.0194227,0,0,0.0523649,0.05036,0.0317116,0.0211619,0.0101609,0.0494801,0.0453429,0.0653294,0.0246338,0.0588616,0.0349728,0.0443551,0.0775899,0.0161265,0.0259883,0.0383327,0.0175997,0.0311308,0.0284384,0.0419705,0.072816
1597,0,0.0250382,0,0,0,0,0.0504373,0,0,0,0,0,0,0.0280304,0,0.0196702,0.0684883,0,0,0.0177058,0,0,0.0254703,0.0700159,0.0190433,0.00345576,0.0205132,0.0398364,0.0331947,0,0.0471101,0.0617711,0.0380088,0.00887137,0.0109717,0.0278023,0.0269998,0.0172024,0.0156405,0,0.0189375,0.0345834,0,0.0157445,0.065987,0.0281851,0,0,0.0197726,0,0,0.0523954,0.0503957,0.0316413,0.0215208,0.0102556,0.0498657,0.0458456,0.0652437,0.024545,0.0591259,0.0351494,0.0444753,0.0777227,0.0162679,0.0263662,0.0385209,0.0177996,0.030964,0.0288545,0.0422146,0.072699
1598,0,0.0251079,0,0,0,0,0.0504472,0,0,0,0,0,0,0.0281742,0,0.0195432,0.0685721,0,0,0.017704,0,0,0.0254251,0.0699161,0.0189514,0.00333189,0.0201165,0.0398356,0.0332532,0,0.0471116,0.0598265,0.0380595,0.00868144,0.0108172,0.0277097,0.0269209,0.0166896,0.0157071,0,0.0188702,0.0343728,0,0.0157368,0.0657635,0.0282515,0,0,0.0196453,0,0,0.0520435,0.0504173,0.0317017,0.0215042,0.0103141,0.0498531,0.0459372,0.0652157,0.0245482,0.0593259,0.0353743,0.0445078,0.0777485,0.0165414,0.0265611,0.0385139,0.0180878,0.0311188,0.0288197,0.0424274,0.0727436
1599,0,0.0251845,0,0,0,0,0.0504399,0,0,0,0,0,0,0.0281844,0,0.0193278,0.0686046,0,0,0.0177041,0,0,0.0254245,0.0697758,0.0188822,0.00325525,0.0200522,0.039839,0.0333194,0,0.0470455,0.0573963,0.0380265,0.00852087,0.0106648,0.0276322,0.0268625,0.0161892,0.0157735,0,0.0188019,0.0340207,0,0.0157624,0.0653207,0.0283163,0,0,0.0195946,0,0,0.0521799,0.0503861,0.0317085,0.0215268,0.0102819,0.0498763,0.045928,0.0651995,0.0245437,0.0591653,0.0354838,0.0445182,0.077758,0.0165873,0.0265397,0.0386674,0.0179507,0.0313346,0.0288067,0.0423445,0.0728275
1600,0,0.0251898,0,0,0,0,0.0503935,0,0,0,0,0,0,0.0286583,0,0.019347,0.0686036,0,0,0.0177027,0,0,0.0253957,0.0697875,0.018807,0.00316072,0.020145,0.0398206,0.0333446,0,0.0467584,0.0571635,0.0379211,0.00889327,0.0105357,0.0275796,0.0267421,0.0158403,0.0157658,0,0.0186874,0.0339443,0,0.0157642,0.0651317,0.028317,0,0,0.019522,0,0,0.0521235,0.0503296,0.0317159,0.021591,0.0102319,0.0499667,0.0459322,0.0651859,0.0244936,0.0590701,0.0355166,0.0445116,0.077759,0.0166163,0.0265615,0.0387452,0.0179752,0.0313156,0.0289113,0.0421928,0.072863
1601,0,0.0247639,0,0,0,0,0.0504536,0,0,0,0,0,0,0.0286945,0,0.0194007,0.0680429,0,0,0.0183677,0,0,0.0255857,0.0697825,0.0187425,0.00336597,0.0200144,0.040414,0.0340029,0,0.0464959,0.057385,0.0375411,0.00862864,0.0105157,0.0275729,0.0267107,0.0160464,0.01579,0,0.0187912,0.037738,0,0.0160371,0.064455,0.0280405,0,0,0.0207703,0,0,0.0529259,0.0514765,0.0305592,0.0190655,0.0102503,0.0493641,0.0454106,0.0641452,0.0235496,0.0602425,0,0.0454863,0.0784277,0.0135661,0.0284282,0.0321484,0,0.0311434,0.0295771,0.0414307,0.0720533
1602,0,0.0246191,0,0,0,0,0.0501201,0,0,0,0,0,0,0.0286319,0,0.0193858,0.0682262,0,0,0.0183997,0,0,0.0255862,0.0698407,0.0186279,0.00316425,0.0198,0.0402293,0.0340294,0,0.0463071,0.0573474,0.0373681,0.00818355,0.0104417,0.0275307,0.0267367,0.0160983,0.0156481,0,0.0188969,0.0379045,0,0.0159863,0.0648232,0.027971,0,0,0.0197757,0,0,0.0524226,0.0515678,0.0305359,0.0190517,0.0101582,0.0494206,0.0458916,0.064143,0.0235811,0.06029,0,0.0455074,0.078417,0.0135828,0.0264683,0.038807,0.0181193,0.0309231,0.0298211,0.0416281,0.0720293
1603,0,0.0246182,0,0,0,0,0.0500574,0,0,0,0,0,0,0.0284989,0,0.0193712,0.0682895,0,0,0.0183595,0,0,0.0255442,0.0698264,0.0185395,0.00312875,0.0197817,0.040175,0.0338743,0,0.0462317,0.0571172,0.0373579,0.00807034,0.0104638,0.0274356,0.0266472,0.0159388,0.0156554,0,0.0189377,0.0378683,0,0.0159738,0.0647228,0.0279014,0,0,0.0195971,0,0,0.0520602,0.0515837,0.0305123,0.0190194,0.0101668,0.0494009,0.0461258,0.0641301,0.0235933,0.0602829,0,0.0455052,0.0784194,0.0136282,0.0266256,0.0388688,0.0182241,0.0309772,0.0299582,0.0415003,0.0720767
1604,0,0.0248667,0,0,0,0,0.048945,0,0,0,0,0,0,0.0286856,0,0.0195636,0.0684647,0,0,0.018142,0,0,0.0254591,0.0699713,0.018444,0.00310174,0.0198899,0.0396383,0.0333755,0,0.046005,0.0565846,0.0372184,0.00846569,0.0104185,0.027301,0.0264789,0.0156472,0.0158031,0,0.0188898,0.0378926,0,0.0159841,0.0641074,0.0267421,0,0,0.0186417,0,0,0.0349417,0.0515758,0.0304704,0.0191439,0.0101554,0.0492514,0.0480586,0.0641189,0.0236299,0.0602414,0,0.0455117,0.0784044,0.0135077,0.0275247,0,0.0210138,0.0301979,0.0308332,0.0410535,0.0720936
1605,0,0.0266897,0,0,0,0,0.0507717,0,0,0,0,0,0,0.0332313,0,0,0.0701813,0,0,0.0153584,0,0,0.0245619,0.067951,0.0151026,0.00201165,0.0235997,0.0389171,0.0312709,0,0,0.0601941,0.0388011,0.00586268,0.00697456,0.0271998,0.0256243,0.01061,0.0161435,0,0.0182253,0.0492708,0,0.0148786,0.0661639,0.0299337,0,0,0.0193893,0,0,0.0518382,0.0452876,0.033947,0.0271767,0.0116971,0.0519565,0.0460838,0.0666749,0.0227912,0.0543123,0,0.0395323,0.0731008,0.017813,0.0266735,0.0389272,0.0189259,0.0325161,0.0269868,0,0
1606,0,0.0245252,0,0,0,0,0.0498688,0,0,0,0,0,0,0.02845,0,0.0195294,0.0682958,0,0,0.0182145,0,0,0.0254336,0.0698807,0.0184407,0.00307644,0.0206357,0.0399956,0.0337365,0,0.0459035,0.0570011,0.0374759,0.00839862,0.0105949,0.0271508,0.0264868,0.0162007,0.0155351,0,0.0186916,0.0375386,0,0.0159778,0.0637765,0.02777,0,0,0.0197559,0,0,0.0520583,0.0514892,0.030426,0.0192948,0.010201,0.0493572,0.0467306,0.0641223,0.0235128,0.0602438,0,0.0455171,0.0784547,0.013529,0.0267351,0.0394825,0.0188072,0.0308423,0.0301815,0.0409798,0.0720583
1607,0,0.024514,0,0,0,0,0.049957,0,0,0,0,0,0,0.0282058,0,0.0195574,0.0684308,0,0,0.0180939,0,0,0.0254085,0.0697781,0.0184837,0.00312174,0.0201756,0.0399922,0.0336605,0,0.046104,0.0570727,0.0375872,0.00848061,0.0104301,0.0271033,0.0263878,0.0164705,0.0154259,0,0.0186438,0.0374723,0,0.0159607,0.0638188,0.0277101,0,0,0.0197786,0,0,0.0520326,0.0515364,0.0303651,0.0191727,0.0102231,0.0493004,0.0466836,0.0641325,0.0234565,0.0602701,0,0.0455377,0.0784765,0.0135724,0.0268123,0.0396357,0.0189634,0.0307925,0.0302365,0.0412544,0.0720253
1608,0,0.0249212,0,0,0,0,0.0502458,0,0,0,0,0,0,0.0281766,0,0.0194689,0.0689579,0,0,0.0172665,0,0,0.0251446,0.0697076,0.0185245,0.00306965,0.0202131,0.0395332,0.0328919,0,0.0462187,0.0572899,0.0381259,0.00861484,0.0102718,0.0271403,0.0263973,0.016352,0.0155609,0,0.0184657,0.0336061,0,0.0157692,0.064561,0.0281954,0,0,0.0197546,0,0,0.0521164,0.0503932,0.0314787,0.0214967,0.0101223,0.0498787,0.046539,0.0651683,0.0242703,0.0590819,0.0352776,0.0445892,0.0777799,0.0167887,0.0269832,0.0398458,0.0190629,0.0311706,0.0295573,0.0422313,0.0727951
1609,0,0.0245242,0,0,0,0,0.0500765,0,0,0,0,0,0,0.0280037,0,0.0195848,0.0684602,0,0,0.0178717,0,0,0.025299,0.0696949,0.0185944,0.00320546,0.0199921,0.0399865,0.0333749,0,0.0462205,0.0571072,0.0378836,0.00873284,0.010314,0.027158,0.0263459,0.0167949,0.0154099,0,0.0185852,0.0369841,0,0.0160318,0.0636902,0.0278269,0,0,0.0197725,0,0,0.0521678,0.0515655,0.0302602,0.0188972,0.0104717,0.0491203,0.0464733,0.0641392,0.0233798,0.0602072,0,0.0455093,0.0784568,0.0138422,0.0270254,0.0400358,0.0191994,0.0308385,0.0302113,0.0414178,0.0719515
1610,0,0.0249744,0,0,0,0,0.0503173,0,0,0,0,0,0,0.0280511,0,0.0194654,0.0689879,0,0,0.0169629,0,0,0.0249459,0.069673,0.0187475,0.00293569,0.0202051,0.0395941,0.0325891,0,0.0463786,0.0573492,0.0383641,0.00871782,0.0106099,0.027209,0.0264324,0.0167218,0.0152636,0,0.0184226,0.0334939,0,0.0156818,0.0648125,0.0283904,0,0,0.0198233,0,0,0.0522106,0.0504716,0.0312973,0.0211602,0.0101595,0.0497356,0.0464878,0.0652236,0.0243092,0.0590183,0.0355506,0.0444927,0.0777643,0.0168573,0.0270617,0.0399191,0.0192642,0.0312563,0.0294454,0.0422142,0.0727199
1611,0,0.0250154,0,0,0,0,0.050339,0,0,0,0,0,0,0.0279644,0,0.0194552,0.0690111,0,0,0.0168108,0,0,0.0248999,0.0696864,0.0188307,0.00290291,0.0200982,0.0396359,0.0324126,0,0.0465721,0.0573523,0.0384456,0.00853447,0.0108468,0.0272869,0.0265449,0.01694,0.0153173,0,0.0183727,0.0335263,0,0.0156496,0.0652086,0.0284712,0,0,0.0199292,0,0,0.0524382,0.0504791,0.0311784,0.0211433,0.0102134,0.0497005,0.046574,0.0652345,0.0244655,0.0590227,0.0356228,0.0445387,0.0777774,0.016812,0.0268601,0.0395422,0.0190024,0.0312753,0.0293831,0.0422059,0.0726556
1612,0,0.0250413,0,0,0,0,0.0503521,0,0,0,0,0,0,0.0279791,0,0.0194573,0.0689262,0,0,0.0167264,0,0,0.0248787,0.0696518,0.0188915,0.00298879,0.0200593,0.0396682,0.0322807,0,0.0468543,0.0574396,0.0385652,0.00878,0.0109342,0.0273798,0.026635,0.0171284,0.0154274,0,0.0183254,0.0335581,0,0.0156652,0.0649498,0.028532,0,0,0.0200597,0,0,0.0525905,0.0504239,0.0311083,0.0212121,0.0103121,0.0496088,0.0466324,0.0652452,0.0246413,0.0590539,0.0356517,0.0445835,0.0778047,0.0167558,0.026543,0.0393558,0.0188129,0.0312554,0.0293296,0.0421649,0.0726607
1613,0,0.0250517,0,0,0,0,0.0503958,0,0,0,0,0,0,0.027888,0,0.0194464,0.0688847,0,0,0.0166648,0,0,0.0248701,0.0695692,0.0189525,0.00302054,0.0200605,0.0397191,0.0322104,0,0.0470801,0.0575559,0.0386417,0.0092604,0.0109104,0.0274295,0.0266793,0.0173216,0.0153464,0,0.0183423,0.0335711,0,0.0156517,0.0649233,0.0285531,0,0,0.0201939,0,0,0.0526415,0.0503826,0.0310388,0.021162,0.0103369,0.0495468,0.0466775,0.0652623,0.0245154,0.0590942,0.0356905,0.0446157,0.0778257,0.0167019,0.0262517,0.039291,0.0187748,0.0312047,0.0292709,0.042004,0.0726723
1614,0,0.0250233,0,0,0,0,0.0505078,0,0,0,0,0,0,0.0277056,0,0.0194433,0.068899,0,0,0.0165983,0,0,0.0248247,0.0695122,0.0189952,0.00290548,0.0200052,0.0398132,0.0321597,0,0.0471802,0.0577023,0.0386686,0.00931698,0.0108485,0.0274674,0.0267639,0.0175855,0.0151533,0,0.0183439,0.0336361,0,0.0156119,0.0653825,0.0285574,0,0,0.0203279,0,0,0.0526719,0.0503799,0.0309595,0.0211513,0.0103478,0.0495848,0.0466708,0.0652703,0.0244424,0.0591272,0.0357353,0.0446639,0.0778585,0.0166264,0.0264193,0.0392923,0.0187731,0.0311712,0.0292265,0.0418397,0.0726519
1615,0,0.0249586,0,0,0,0,0.0506044,0,0,0,0,0,0,0.0274186,0,0.0194395,0.0688983,0,0,0.016582,0,0,0.024781,0.0695011,0.019012,0.00288888,0.0199118,0.0398467,0.0320937,0,0.0472227,0.0577171,0.0386602,0.00870877,0.0108746,0.0275024,0.0268408,0.0179357,0.0150837,0,0.0183386,0.0337145,0,0.015598,0.0655854,0.0285236,0,0,0.0204172,0,0,0.0527784,0.050375,0.0308972,0.0211855,0.0103714,0.0496208,0.0466449,0.0652677,0.0244346,0.0591685,0.035781,0.0446618,0.0778828,0.0166011,0.0265806,0.0392998,0.0187529,0.0311461,0.0292361,0.0417208,0.0726214
1616,0,0.0249088,0,0,0,0,0.0506366,0,0,0,0,0,0,0.0271053,0,0.0194573,0.0688026,0,0,0.016606,0,0,0.0247832,0.06947,0.0190211,0.00290448,0.019923,0.0397626,0.0320031,0,0.0473639,0.057387,0.0386405,0.00852221,0.0108543,0.0274637,0.0268225,0.0181537,0.0152328,0,0.0183395,0.0337298,0,0.015576,0.0653736,0.028462,0,0,0.0204258,0,0,0.052847,0.0503613,0.0308519,0.0212266,0.0104098,0.0495985,0.0466257,0.0652629,0.0244387,0.0591633,0.035797,0.0446514,0.0778941,0.0166358,0.0265698,0.0392795,0.0187775,0.0311859,0.0292786,0.0416466,0.0725794
1617,0,0.0257227,0,0,0,0,0.0508667,0,0,0,0,0,0,0.0338067,0,0.0174024,0.0704654,0,0,0.0161387,0,0,0.0246534,0.0670997,0.0171466,0.000968206,0.0218831,0.039776,0.0314719,0,0,0.0599156,0.0398653,0.00706285,0.00733347,0.025964,0.0255363,0.0105844,0.015442,0,0.018311,0.0335394,0,0.015657,0.0638601,0.0289108,0,0,0.0197807,0,0,0.0525317,0.050455,0.031054,0.0207313,0.0101305,0.0490081,0.045973,0.0651373,0.0243056,0.0590939,0.0357712,0.0445815,0.0778008,0.0167618,0.026104,0.0391903,0.0189041,0.0316044,0.0284654,0.0419724,0.0726257
1618,0,0.0256682,0,0,0,0,0.0508458,0,0,0,0,0,0,0.0337921,0,0.0172581,0.0703622,0,0,0.0160741,0,0,0.0246272,0.0671542,0.0171099,0.000787725,0.02168,0.0396922,0.0313392,0,0,0.0603679,0.0397869,0.00705761,0.00725097,0.0259135,0.0256482,0.0106551,0.015221,0,0.0183353,0.0336497,0,0.015482,0.064014,0.0288798,0,0,0.0197387,0,0,0.052472,0.0505473,0.0310102,0.0207704,0.0100191,0.0490664,0.0459482,0.0651476,0.0242728,0.0590831,0.0358361,0.0446327,0.0778123,0.0166706,0.0259794,0.0391333,0.0190051,0.0315636,0.0285752,0.0418689,0.0725895
1619,0,0.0247604,0,0,0,0,0.0504679,0,0,0,0,0,0,0.0262781,0,0.0195384,0.0687462,0,0,0.016567,0,0,0.0247437,0.0695329,0.0187515,0.00280083,0.0199212,0.0392672,0.031671,0,0.0473877,0.0576238,0.038514,0.00875373,0.0108028,0.0272582,0.0267726,0.0191989,0.0148626,0,0.0184455,0.0337048,0,0.015382,0.0655521,0.0284093,0,0,0.0203551,0,0,0.0528057,0.0505685,0.030716,0.0213166,0.0105321,0.0495007,0.0466502,0.0652899,0.0244837,0.0590378,0.0358116,0.0446478,0.0779316,0.016662,0.0262578,0.0394867,0.0190665,0.0310748,0.0295706,0.0414703,0.0724637
1620,0,0.0247771,0,0,0,0,0.0504051,0,0,0,0,0,0,0.0262668,0,0.0196587,0.068671,0,0,0.0165741,0,0,0.0247376,0.0695246,0.018592,0.00275172,0.0199086,0.039086,0.0315233,0,0.0473609,0.0576467,0.0384348,0.00871399,0.0108188,0.0272644,0.0267905,0.019393,0.0148611,0,0.0184798,0.0337164,0,0.0153669,0.065059,0.0285144,0,0,0.0203286,0,0,0.0529095,0.0505744,0.0306413,0.0213736,0.0105799,0.0494401,0.0466167,0.0652968,0.0245385,0.0590186,0.0358288,0.0446144,0.0779071,0.0167276,0.0261294,0.0399456,0.0193159,0.0310549,0.0296364,0.0415597,0.0724669
1621,0,0.0251024,0,0,0,0,0.0493547,0,0,0,0,0,0,0.0263593,0,0.0198606,0.068869,0,0,0.0162596,0,0,0.0246445,0.0696551,0.018455,0.00277619,0.0197569,0.038463,0.0309593,0,0.0472922,0.0573795,0.0381787,0.00873261,0.0108333,0.0272503,0.0267564,0.0194189,0.0151377,0,0.0184539,0.0336723,0,0.0153685,0.0646997,0.0273448,0,0,0.0199642,0,0,0.0353437,0.0506391,0.0305651,0.0215115,0.0105973,0.0492129,0.0482592,0.0653229,0.0246228,0.0590344,0.0358906,0.0445928,0.0779017,0.016691,0.0269261,0,0.0217552,0.0302356,0.0304987,0.0415237,0.072407
1622,0,0.0247903,0,0,0,0,0.0503186,0,0,0,0,0,0,0.0261981,0,0.0198227,0.0687307,0,0,0.0165301,0,0,0.0247074,0.0694784,0.0184443,0.00266999,0.0199197,0.0388212,0.031417,0,0.0474976,0.0575851,0.038253,0.00856117,0.0110964,0.0273197,0.02678,0.0196285,0.014722,0,0.0185121,0.0333354,0,0.0153395,0.0645108,0.028701,0,0,0.0204473,0,0,0.0527313,0.0506157,0.0305699,0.0215671,0.0106457,0.0493845,0.0465577,0.0653956,0.0243719,0.0590336,0.0359384,0.0446011,0.0778726,0.0168992,0.0258408,0.0391619,0.0195398,0.0309421,0.0297083,0.041434,0.072387
1623,0,0.0247785,0,0,0,0,0.0502784,0,0,0,0,0,0,0.0260714,0,0.0198556,0.0687555,0,0,0.016545,0,0,0.0247488,0.0694357,0.0183656,0.00247448,0.0198907,0.0387545,0.0312782,0,0.047518,0.0576029,0.0381494,0.00841193,0.0111306,0.0273537,0.0268147,0.0198477,0.0145286,0,0.0186019,0.0329979,0,0.0152952,0.0644809,0.0286962,0,0,0.0203395,0,0,0.0526938,0.0506235,0.0304843,0.0216231,0.0107209,0.0493774,0.046583,0.065466,0.024215,0.0590477,0.0359904,0.0446432,0.0778773,0.0171284,0.0260383,0.0391796,0.0192015,0.0308903,0.0298138,0.0413998,0.0723221
1624,0,0.0247331,0,0,0,0,0.0502673,0,0,0,0,0,0,0.0259228,0,0.0199251,0.0688077,0,0,0.0165387,0,0,0.024765,0.06942,0.0183046,0.0023555,0.0198753,0.0387512,0.031186,0,0.0474575,0.0575542,0.0380386,0.00824317,0.0110137,0.0273636,0.0268881,0.0200798,0.0144388,0,0.0186434,0.0326289,0,0.0153136,0.0644274,0.0287479,0,0,0.0203551,0,0,0.0526517,0.0506023,0.0304161,0.0216472,0.0108013,0.04938,0.0465893,0.065545,0.024172,0.0590583,0.0360672,0.0446824,0.0778951,0.017492,0.026245,0.0390275,0.0191537,0.0308743,0.0298705,0.0412658,0.0723129
1625,0,0.0247004,0,0,0,0,0.050205,0,0,0,0,0,0,0.0257629,0,0.0199891,0.0688066,0,0,0.0165302,0,0,0.0247643,0.069421,0.018288,0.00227928,0.0198461,0.0387437,0.0310969,0,0.0473572,0.0574622,0.0379081,0.008124,0.0110014,0.0273023,0.0269171,0.0201682,0.0142052,0,0.0187072,0.0321872,0,0.015333,0.0641691,0.0288112,0,0,0.0204004,0,0,0.0526408,0.0505942,0.0304084,0.021641,0.0108417,0.0493733,0.0465981,0.0655971,0.0241921,0.0590464,0.0361509,0.0446698,0.07786,0.0180161,0.0264877,0.0390007,0.0191501,0.0308713,0.029934,0.0411223,0.0723579
1626,0,0.0246488,0,0,0,0,0.0501456,0,0,0,0,0,0,0.0257418,0,0.0199867,0.0688047,0,0,0.0165169,0,0,0.0247749,0.0694518,0.0182493,0.00214744,0.0197706,0.0386966,0.030994,0,0.0472318,0.0572853,0.0377542,0.00806432,0.0110064,0.0272865,0.0268468,0.0202162,0.013946,0,0.0188241,0.0318352,0,0.015387,0.0639939,0.0288906,0,0,0.0204731,0,0,0.0527794,0.0505918,0.0303947,0.0216301,0.0109028,0.0493796,0.0465904,0.0656385,0.0242442,0.0590355,0.0362218,0.0446661,0.0777849,0.0184669,0.0266326,0.0392633,0.0191614,0.0308861,0.0299772,0.0410271,0.0724173
1627,0,0.0253539,0,0,0,0,0.0483632,0,0,0,0,0,0,0.0288402,0,0.0194789,0.0616318,0,0,0.0174764,0,0,0.0250555,0.0707552,0.0179941,0.00757634,0.0214735,0.0356111,0.0313784,0,0.0461142,0.0581553,0.0414582,0.00891508,0.0111791,0.0273568,0.0270963,0.0161517,0.0138448,0,0.0191129,0.0262142,0,0.0161222,0,0.0279337,0,0,0.020875,0,0,0.0355936,0.0468775,0.0324776,0.0276547,0.0117246,0.0456915,0.0485244,0.0661785,0.0217368,0.0578227,0.034573,0.0435837,0.0765412,0.0246912,0.02752,0,0.0217634,0.0290307,0.0298887,0.0428968,0.0744367
1628,0,0.0247175,0,0,0,0,0.0489193,0,0,0,0,0,0,0.0262607,0,0.0200257,0.0697926,0,0,0.0160405,0,0,0.0245956,0.0699486,0.0180965,0.00228655,0.0191599,0.0374179,0.0301897,0,0.0467197,0.0564095,0.0369196,0.00810852,0.0110191,0.0272141,0.0267902,0.02002,0.0144454,0,0.0188191,0.0310541,0,0.0155916,0.0656335,0.0273241,0,0,0.0215069,0,0,0.00671272,0.050745,0.0303193,0.0217524,0.0111651,0.0492012,0.0483996,0.0658724,0.0242777,0.0589167,0.0362233,0.0445176,0.0776418,0.0191707,0.0304319,0,0,0.0298025,0.0310106,0.040771,0.0724831
1629,0,0.0248009,0,0,0,0,0.0490272,0,0,0,0,0,0,0.0260885,0,0.0196999,0.0682321,0,0,0.0162238,0,0,0.0245562,0.0698772,0.0182566,0.00248945,0.0196715,0.0378208,0.0300279,0,0.0468075,0.056635,0.0372151,0.00836369,0.0110711,0.0273676,0.0270123,0.0201096,0.01406,0,0.0188814,0.0301127,0,0.0154958,0.0608535,0.0278865,0,0,0.0207496,0,0,0.0351996,0.0505216,0.0302147,0.0213056,0.0109358,0.048943,0.0484205,0.0655923,0.0234764,0.0592831,0.0366871,0.0448429,0.0778239,0.0201883,0.0271941,0,0.0217873,0.0300906,0.0307651,0.0408122,0.0724007
1630,0,0.0240761,0,0,0,0,0.0491294,0,0,0,0,0,0,0.0285732,0,0.0189258,0.0625829,0,0,0.0184176,0,0,0.02518,0.070708,0.0180822,0.00739232,0.0216026,0.0364505,0.0320642,0,0.0454972,0.05744,0.0405099,0.00923742,0.0111363,0.0275361,0.0274105,0.0163667,0.0134299,0,0.0193845,0.0221013,0,0.018029,0,0.0287103,0,0,0.0216241,0,0,0.0531318,0,0.029446,0.0227308,0,0.0450795,0.0469067,0.0633054,0.020763,0.0607143,0.0364959,0.0463838,0.079593,0.0288849,0.0257922,0.0404917,0.0207463,0.0293548,0.0301317,0.0408279,0.0706084
1631,0,0.0240162,0,0,0,0,0.0490917,0,0,0,0,0,0,0.0286388,0,0.0189271,0.0621464,0,0,0.0182175,0,0,0.0250906,0.0707649,0.0181535,0.00761719,0.0211741,0.0363528,0.0316618,0,0.0455091,0.057322,0.0403193,0.00937344,0.0111255,0.0276243,0.0274795,0.0161937,0.0132437,0,0.0194164,0.0231996,0,0.0168062,0,0.0287582,0,0,0.0217616,0,0,0.053255,0,0.0306087,0.0228222,0.0120585,0.0451344,0.0469673,0.0650933,0.0218715,0.0600581,0.0366276,0.0457699,0.0784934,0.0284398,0.025645,0.0408018,0.0204086,0.0293845,0.030195,0.04011,0.0713366
1632,0,0.0244192,0,0,0,0,0.0491083,0,0,0,0,0,0,0.0270069,0,0.0191145,0.0452672,0,0,0.0191737,0,0,0.0253936,0.0702484,0.0189404,0.021366,0.0207348,0.0413172,0.0325444,0,0.0474161,0.0578437,0.0395167,0.00933055,0.0116381,0.0281244,0.0279602,0.0182876,0.0133515,0,0.0197135,0.0239968,0,0.0150102,0.0862939,0.0284557,0,0,0.0204263,0,0,0.0526874,0,0.0299845,0.0389392,0.01326,0.0472325,0.0452654,0.0604556,0.0152281,0.0655785,0.0430371,0.0506396,0.0815339,0.031241,0.024179,0.0406401,0.0206144,0.0293903,0.0308333,0.0407578,0.0693503
